,Concept_ID,kk,kv
785,letzter::A,артқы,бӧрья
786,letzter::A,артқы,мёдбӧрья
787,letzter::A,кейінгі,бӧрья
788,letzter::A,кейінгі,мёдбӧрья
789,allein::ADV,серіксіз,
790,auf einmal::ADV,бірден,тшӧтш
791,zusammen::ADV,бірлесіп,ӧтлаын
792,lange::ADV,ұзақ,дыр
793,plötzlich::ADV,кенет,друг
794,sofort::ADV,әне-міне дегенше,тшӧтш
795,später::ADV,артынан,медбӧрын
796,jetzt::ADV,енді,ӧні
797,jetzt::ADV,қазір,ӧні
798,heute::ADV,бүгін,талун
799,morgen::ADV,ертең,ашын
800,bald::ADV,тез,чожа
801,dann::ADV,онан соң,сыбӧрын
802,dann::ADV,сонан соң,сыбӧрын
803,gestern::ADV,кеше,тӧн
804,einst::ADV,бірде,ӧтпыр
805,einst::ADV,бір кезде,ӧтпыр
806,damals::ADV,анада,сэк
807,damals::ADV,анада,сэки
808,danach::ADV,онан соң,сэсся
809,danach::ADV,сонан соң,сэсся
810,vorher::ADV,бұрын,одзжык
811,zuerst::ADV,әуелі,наперво
812,zuerst::ADV,алдымен,наперво
813,einmal::ADV,бір жолы,ӧтпыр
814,manchmal::ADV,кейде,мукӧдпыр
815,oft::ADV,ылғи,-лы-
816,immer::ADV,өнебойы,быдпыр
817,immer::ADV,өнебойы,быдпырся
818,niemals::ADV,ешуақытта,некӧр
819,hier::ADV,бұнда,татӧн
820,hier::ADV,осында,татӧн
821,hierhin::ADV,бермен,татчӧ
822,von hier::ADV,бер жақтан,тасянь
823,dort::ADV,анда,сэтӧн
824,dorthin::ADV,әрі,сэтчин
825,geradeaus::ADV,тура,веськыта
826,vorwärts::ADV,ілгері,одзӧ
827,rückwärts::ADV,артқа,бӧр
828,zurück::ADV,кейін қарай,бӧр
829,unten::ADV,төменде,увтын
830,hinab::ADV,астына,увтас
831,hinab::ADV,төмен,увтас
832,oben::ADV,жоғарыда,вевдӧрас
833,hinauf::ADV,өрге,вывлань
834,hinauf::ADV,өрге,вывланьӧ
835,überall::ADV,әрқайда,быдлан
836,nicht::ADV,емес,ог
837,ein wenig::ADV,азырақ,-ышт
838,ein wenig::ADV,азырақ,невна
839,ein wenig::ADV,аздаған,-ышт
840,ein wenig::ADV,аздаған,невна
841,ein wenig::ADV,азғантай,-ышт
842,ein wenig::ADV,азғантай,невна
843,kaum::ADV,зорға,ӧдва
844,sehr::ADV,орасан,вывтi
845,so::ADV,бұлай,сiдз
846,so::ADV,былайша,сiдз
847,noch::ADV,әлі,эшӧ
848,nur::ADV,ғана,только
849,schon::ADV,түге,ни
850,wieder::ADV,жаңа,бӧра
851,wieder::ADV,қайта,бӧра
852,wieder::ADV,жаңадан,бӧра
853,vergebens::ADV,бекер,весись
854,vor::PRP,алды,одзас
855,hinter::PRP,артынан,бӧрӧ
856,unter::PRP,түп,увтын
857,unter::PRP,маңында,увтын
858,durch::PRP,арқылы,пыр
859,neben::PRP,іргеде,бокам
860,neben::PRP,іргеде,боксиным
861,neben::PRP,жанында,бокам
862,neben::PRP,жанында,боксиным
863,zwischen::PRP,арада,коласас
864,wegen::PRP,үшін,понда
865,dies::PRN,бұ,эта
866,dies::PRN,осы,эта
867,das::PRN,сол,сiя
868,alles::PRN,дүйім,быдӧс
869,alles::PRN,күллі,быдӧс
870,ich::PRN,мен,ме
871,du::PRN,сен,тэ
872,er::PRN,ол,сiя
873,wir::PRN,біз,мийӧ
874,ihr::PRN,сіз,ті
875,sie::PRN,олар,нія
876,was::FPRN,не,мый
877,wer::FPRN,кім,кин
878,wo::FADV,кәні,кытӧн
879,wo::FADV,қайда,кытӧн
880,wohin::FADV,қайда,кытчӧ
881,wie::FADV,калай,дзик
882,warum::FADV,неғып,мыля
883,warum::FADV,неғып,мыйсянь
884,wieviel::FNUM,неше,мымда
885,wieviel::FNUM,қанша,мымда
886,eins::NUM,бір,ӧт
887,zwei::NUM,екі,кык
888,drei::NUM,үш,куим
889,vier::NUM,төрт,нёль
890,fünf::NUM,бес,вит
891,sechs::NUM,алты,квать
892,sieben::NUM,жеті,сизим
893,acht::NUM,сегіз,кыкьямыс
894,neun::NUM,тоғыз,ӧкмыс
895,zehn::NUM,он,дас
896,elf::NUM,он бір,дасотік
897,zwölf::NUM,он екі,даскык
898,zwanzig::NUM,жиырма,кыкдас
899,dreißig::NUM,отыз,куимдас
900,vierzig::NUM,қырық,нёльдас
901,fünfzig::NUM,елу,витдас
902,sechzig::NUM,алпыс,кватьдас
903,siebzig::NUM,жетпіс,сизимдас
904,achtzig::NUM,сексен,кыкьямысдас
905,neunzig::NUM,тоқсан,ӧкмысдас
906,hundert::NUM,жүз,сто
907,tausend::NUM,мың,тысяча
908,und::CNJ,та,и
909,und::CNJ,та,да
910,oder::CNJ,әлде,или
911,oder::CNJ,немесе,или
912,stehen::V,тұру,сулавны
913,sitzen::V,отыру,пукавны
914,liegen::V,жату,куйлыны
915,hängen::V,ілу,ӧшавны
916,werden::V,болу,лоны
917,werden::V,түрегелу,лоны
918,passieren::V,болу,аркмыны
919,beginnen::V,басталу,петны
920,enden::V,ада болу,-сь
921,enden::V,ада болу,бырны
922,wechseln::V,құбылу,вежсьыны
923,wechseln::V,өзгеру,вежсьыны
924,aufgehen[Sonne]::V,шығу,петавны
925,untergehen[Sonne]::V,батыру,пуксьыны
926,scheinen[Sonne]::V,жылтырау,югьявны
927,donnern::V,күркіреу,гымавны
928,wehen::V,огып тур,пӧлявны
929,strömen::V,сорғалау,киссьыны
930,fließen::V,ағу,визывтны
931,sich drehen::V,айналу,бергавны
932,schwanken::V,толықсу,кӧвьясьны
933,schwingen::V,тербелу,дюттясьны
934,fallen::V,құлау,усьны
935,fallen::V,жығылу,усьны
936,fallen::V,төмендеу,усьны
937,brennen::V,жану,сотчыны
938,rauchen::V,түтету,тшынасьны
939,regnen::V,жауу,зэрны
940,gefrieren::V,мұздай қату,гегдыны
941,gefrieren::V,мұз боп қату,гегдыны
942,tauen::V,жібу,сывны
943,schmelzen::V,еру,сывны
944,trocknen::V,курау,косьмыны
945,sieden::V,қайнау,пизьны
946,faulen::V,иістену,нёльзьыны
947,verfaulen::V,шіру,тӧрмыны
948,verfaulen::V,шіру,сiсьмыны
949,reißen::V,жыртылу,косясьны
950,versinken::V,малтығу,вӧйны
951,vergehen::V,өту,мунны
952,erscheinen::V,көріну,мыччисьны
953,erscheinen::V,көрініп қалу,мыччисьны
954,verschwinden::V,ғайып_болу,ӧшны
955,sinken::V,ылдилау,ямны
956,sinken::V,төмендеу,ямны
957,abnehmen::V,кемітілу,ямны
958,zunehmen::V,көбею,паськавны
959,steigen::V,қобу,лэбтiсьны
960,steigen::V,көтерілу,лэбтiсьны
961,steigen::V,жоғарылау,лэбтiсьны
962,wachsen::V,өсу,быдмыны
963,glänzen::V,жалтырау,свиттявны
964,funkeln::V,жарқырау,югйовтлыны
965,funkeln::V,жарқырау,югйӧв-керны
966,funkeln::V,нұрлану,югйовтлыны
967,funkeln::V,нұрлану,югйӧв-керны
968,funkeln::V,жылтылдау,югйовтлыны
969,funkeln::V,жылтылдау,югйӧв-керны
970,lärmen::V,шулау,чавзыны
971,lärmen::V,шуылдау,чавзыны
972,läuten::V,қоңыраулату,диньгыны
973,klingeln::V,дыңғырлау,силькӧтны
974,klirren::V,дыңылдату,жольӧтны
975,brausen::V,тасу,гуасьны
976,rauschen::V,сусылдау,кышӧтны
977,rauschen::V,сыбдырлау,кышӧтны
978,klingen::V,дыбыс шығару,горавны
979,bellen::V,үру,увтны
980,bellen::V,үру,вувтны
981,heulen::V,ұлу,уннявны
982,blasen::V,үру,пӧлявны
983,pfeifen::V,ысқыру,пиксыны
984,schreien::V,шыңғыру,айзыны
985,schreien::V,айғайлау,айзыны
986,schreien::V,байбайлау,айзыны
987,schreien::V,бажалақтау,айзыны
988,stöhnen::V,ыңырсу,ойзыны
989,stöhnen::V,ыңырсу,ружтыны
990,stöhnen::V,ыңкылдау,ойзыны
991,stöhnen::V,ыңкылдау,ружтыны
992,zittern::V,қалш,легьявны
993,zittern::V,қалшылдату,легьявны
994,leben::V,жасау,овны
995,leben::V,күнелту,овны
996,leben::V,күн көру,овны
997,leben::V,тіршілік ету,овны
998,geboren werden::V,туу,шогмыны
999,atmen::V,дем алу,лолавны
1000,atmen::V,ауа жұту,лолавны
1001,trinken::V,ішу,юны
1002,trinken::V,ұрттау,юны
1003,essen::V,жеу,сёйны
1004,essen::V,тамақтану,сёйны
1005,schlucken::V,жұту,ньылавны
1006,müde werden::V,болдыру,мыдзны
1007,einschlafen::V,үйыктап калу,ланьтны
1008,schlafen::V,ұйықтау,узьны
1009,aufwachen::V,ояну,саймыны
1010,aufwachen::V,ояну,пальмыны
1011,aufstehen::V,ояну,сувтны
1012,sich erholen::V,тынығу,шоччисьлыны
1013,krank werden::V,кеселдену,моржитны
1014,krank werden::V,сырқаттану,моржитны
1015,krank werden::V,ауырып қалу,моржитны
1016,krank werden::V,ауыра бастау,моржитны
1017,krank werden::V,кеселге ұшырау,моржитны
1018,krank werden::V,сырқаттанып қалу,моржитны
1019,krank sein::V,ауыру,шогавны
1020,krank sein::V,ауыру,визьӧтны
1021,krank sein::V,сырқаттану,шогавны
1022,krank sein::V,сырқаттану,визьӧтны
1023,schmerzen::V,ауырады,висьны
1024,husten::V,жөтелу,кашляйтны
1025,genesen::V,айығу,бурдны
1026,sterben::V,өлу,кувны
1027,sterben::V,қайтыс,кувны
1028,sterben::V,жантапсыру,кувны
1029,umkommen::V,өлу,вийсьыны
1030,umkommen::V,қаза табу,вийсьыны
1031,sich bewegen::V,жылжу,локны
1032,sich bewegen::V,жылжу,ветлӧтны
1033,sich rühren::V,қыбырлау,вӧрзьӧтчыны
1034,sich erheben::V,тұру,сувтны
1035,sich setzen::V,отыру,пуксьыны
1036,hinfallen::V,жығылу,пӧрласьны
1037,laufen::V,жояу жүру,мунны
1038,schreiten::V,кадамдау,тальччавны
1039,spazierengehen::V,қыдыру,котрасьны
1040,eilen::V,асығу,тэрмасьны
1041,eilen::V,жеделдену,тэрмасьны
1042,eilen::V,жедепдеу,тэрмасьны
1043,sich beeilen::V,асығу,тэрмасьны
1044,sich beeilen::V,жеделдену,тэрмасьны
1045,sausen::V,заулау,вирдавны-котӧртны
1046,rennen::V,жүгіру,
1047,springen::V,секіру,чеччавны
1048,klettern::V,өрмелеп шығу,кышасьны
1049,schaukeln::V,тербелу,чурликасьны
1050,kriechen::V,еңбектеу,кыскасьны-мунны
1051,schwimmen::V,жүзу,вартчыны
1052,schwimmen::V,малту,вартчыны
1053,schwimmen::V,қалықтау,вартчыны
1054,tauchen::V,сүңгу,сунгисьны ваӧ
1055,rudern::V,есу,сынны
1056,fahren::V,бару,мунны
1057,fliegen::V,ұшу,лэбавны
1058,gehen::V,бару,мунны
1059,weggehen::V,кету,мунны
1060,abfahren::V,жөнелу,иньдӧтчыны
1061,abfahren::V,жөнелу,мунны
1062,anhalten::V,тоқтау,сувтны
1063,hineingehen::V,кіру,пырны
1064,eintreten::V,ену,пырны
1065,kommen::V,жету,локны
1066,ankommen::V,келу,локны
1067,zurückkommen::V,қайту,бертны
1068,zurückkommen::V,қайту,панӧвтсьыны
1069,bleiben::V,қалу,кольччыны
1070,warten::V,тосу,видзчисьны
1071,erwarten::V,күту,видзчисьны
1072,suchen::V,іздеу,кошшыны
1073,finden::V,табу,адззыны
1074,versuchen::V,талпыну,пондыны
1075,versuchen::V,талпыну,пондӧтны
1076,vorbereiten::V,әзірлеу,лӧсьӧтны
1077,lieben::V,сүю,милуйтны
1078,mögen::V,жарату,радейтны
1079,mögen::V,жақсы_көру,радейтны
1080,lachen::V,күлу,серавны
1081,lachen::V,күлісу,серавны
1082,rühren::V,көңілін бұзу,сьӧлӧм вӧрзьӧтны
1083,weinen::V,жылау,горзыны
1084,schimpfen::V,ақырып-бақыру,видчыны
1085,sich ärgern::V,ашулану,лёкавны
1086,sich fürchten::V,сескену,повны
1087,fürchten::V,қауіптену,повны
1088,fürchten::V,сақсыну,повны
1089,fliehen::V,қашу,пышшыны
1090,fliehen::V,қашып кету,пышшыны
1091,flüchten::V,қашу,пышшыны
1092,flüchten::V,қашып кету,пышшыны
1093,sehen::V,көру,адззыны
1094,anschauen::V,назар салу,видзӧтны
1095,ansehen::V,тамашалау,видзӧтны
1096,hören::V,есту,кывны
1097,zuhören::V,тыңдау,кывзыны
1098,zuhören::V,құлақ қою,кывзыны
1099,probieren::V,тату,пешлыны
1100,probieren::V,дәм тату,пешлыны
1101,riechen::V,иіскеу,дукавны
1102,fühlen::V,сезу,кывны
1103,fühlen::V,сезіну,кывны
1104,scheinen::V,болып көріну,декуйтчыны
1105,zu sehen sein::V,көріну,тыдавны
1106,vernehmen::V,есту,тӧдмавны
1107,vernehmen::V,есітіп қалу,тӧдмавны
1108,frieren::V,тоңу,гегдыны
1109,frieren::V,жаурау,гегдыны
1110,tun::V,ету,керны
1111,tun::V,істеу,керны
1112,können::V,білу,вермыны
1113,wollen::V,қалау,мӧдны
1114,anfangen::V,бастау,петны
1115,beenden::V,бітіру,ештӧтны
1116,beenden::V,бітіру,керыштны
1117,beenden::V,адақтау,ештӧтны
1118,beenden::V,адақтау,керыштны
1119,beenden::V,тамамдау,ештӧтны
1120,beenden::V,тамамдау,керыштны
1121,beenden::V,аяқтап шығу,ештӧтны
1122,beenden::V,аяқтап шығу,керыштны
1123,aufhören::V,доғару,дугдыны
1124,gelingen::V,жолы түсу,шогмыны
1125,geraten::V,калу,мыччисьны
1126,öffnen::V,ашу,осьтны
1127,öffnen::V,ашып қою,осьтны
1128,schließen::V,жабу,пӧднавны
1129,stellen::V,қою,сувтӧтны
1130,stellen::V,қойдыру,сувтӧтны
1131,setzen::V,отырғызу,пуксьӧтны
1132,legen::V,салу,пуктыны
1133,legen::V,калау,пуктыны
1134,berühren::V,тию,вӧрзьӧтны
1135,verbinden::V,байлап алу,йитны
1136,verbinden::V,сабақтастыру,йитны
1137,bedecken::V,бүркеу,вевттьыны
1138,aufhängen::V,ілу,ӧшӧтны
1139,aufhängen::V,асып қою,ӧшӧтны
1140,anzünden::V,тұтату,ӧзтыны
1141,aufheben::V,көтеру,лэбтыны
1142,zurücklassen::V,қалдыру,кольны
1143,verlieren::V,жоғалту,ӧштыны
1144,fallen lassen::V,құлатып алу,уськӧтны
1145,fallen lassen::V,қолдан түсіріп алу,уськӧтны
1146,machen::V,ету,керны
1147,machen::V,жасау,керны
1148,machen::V,жасап шығару,керны
1149,herstellen::V,жасап шығару,вӧчны
1150,bauen::V,тұрғызу,строитны
1151,reparieren::V,оңдау,вочны
1152,verbessern::V,дұрыстау,бурсьӧтны
1153,ändern::V,өзгерту,вежны
1154,graben::V,үңгу,гарйыны
1155,beugen::V,буғу,кусіньтны
1156,biegen::V,ию,чукыльтыштны
1157,biegen::V,майыстыру,чукыльтыштны
1158,drehen::V,айналдыру,бергӧтны
1159,wenden::V,екінші жағын айналдыру,бергӧтны
1160,umdrehen::V,бұру,бергӧтны
1161,heben::V,көтеру,лэбтыны
1162,hochheben::V,жоғарылату,лэбтыны
1163,hochheben::V,көтеру,лэбтыны
1164,ergreifen::V,бас_салу,кватитны
1165,ergreifen::V,шап_беріп_ұстап_алу,кватитны
1166,ergreifen::V,шап_беру,кватитны
1167,ergreifen::V,шап_ете_түсу,кватитны
1168,halten::V,тұту,видзны
1169,halten::V,ұстау,видзны
1170,drücken::V,басу,личкыны
1171,schieben::V,итеру,тойлавны
1172,kratzen::V,қыру,шаркӧтны
1173,lecken::V,жалау,нювны
1174,beißen::V,қабу,йирны
1175,beißen::V,тістеу,йирны
1176,beißen::V,қауып алу,йирны
1177,abreißen::V,үзу,орӧтны
1178,abschneiden::V,қырқу,шӧрыштны
1179,abschneiden::V,қырқу,вундыштны
1180,binden::V,байланыстыру,гӧрдззыны
1181,binden::V,байлап_алу,гӧрдззыны
1182,binden::V,байластыру,гӧрдззыны
1183,binden::V,байлау,гӧрдззыны
1184,binden::V,буу,гӧрдззыны
1185,binden::V,матау,гӧрдззыны
1186,binden::V,сабақтастыру,гӧрдззыны
1187,binden::V,ұштастыру,гӧрдззыны
1188,stecken::V,сұғу,мӧртны
1189,brechen::V,сындыру,жугдыны
1190,klopfen::V,қағу,зукӧтны
1191,hauen::V,соғу,желльыны
1192,kleben::V,желімдеу,лякӧтны
1193,reiben::V,үйкеу,зыртны
1194,streichen::V,сүйкеу,мавтны
1195,schleifen::V,егеу,кыскыны
1196,schleifen::V,қайрау,кыскыны
1197,schleifen::V,егеулеу,кыскыны
1198,schneiden::V,кесу,вундавны
1199,rütteln::V,қозғау,шатлавны
1200,rütteln::V,жұлмалау,шатлавны
1201,schütteln::V,дірілдету,зыбӧтны
1202,schütteln::V,селкілдету,зыбӧтны
1203,schwenken::V,бұлғау,ӧвтны
1204,schwenken::V,бұлғау,макайтны
1205,schwenken::V,сермеу,ӧвтны
1206,schwenken::V,сермеу,макайтны
1207,schütten::V,құю,кисьтны
1208,füllen::V,толтыру,тыртны
1209,füllen::V,толтыру,тырсьӧтны
1210,einwickeln::V,орау,тубны
1211,tragen::V,алып жүру,новйӧтны
1212,schleppen::V,тарту,кыскыны
1213,ziehen::V,тарту,кыскыны
1214,aufbewahren::V,сақтау,видзны
1215,werfen::V,лақтыру,шентывлыны
1216,fangen::V,қармау,кутны
1217,fangen::V,қағып алу,кутны
1218,packen::V,шап беру,кутасьны
1219,packen::V,шап беру,кватитны
1220,packen::V,шап ете түсу,кутасьны
1221,packen::V,шап ете түсу,кватитны
1222,packen::V,шап беріп ұстап алу,кутасьны
1223,packen::V,шап беріп ұстап алу,кватитны
1224,verstecken::V,тығу,дзебны
1225,verstecken::V,жасыру,дзебны
1226,teilen::V,бөлу,торйӧтны
1227,schicken::V,жіберу,иньдыны
1228,bringen::V,әкелу,вайны
1229,bringen::V,алып келу,вайны
1230,hinzufügen::V,қосу,содтыны
1231,hinzufügen::V,үстеу,содтыны
1232,bekommen::V,алу,получитны
1233,erhalten::V,алмақ,получитны
1234,nehmen::V,алу,босьтны
1235,nehmen::V,алмақ,босьтны
1236,wählen::V,таңдау,бӧрйыны
1237,auswählen::V,екшеу,бӧрйыны
1238,auswählen::V,саралау,бӧрйыны
1239,auswählen::V,сұрыптау,бӧрйыны
1240,auswählen::V,сайлап алу,бӧрйыны
1241,bewahren::V,сақтау,видзны
1242,behindern::V,оралғы болу,падтыны
1243,verderben::V,бүлдіру,изводавны
1244,beschädigen::V,бұзу,паздыны
1245,zerbrechen::V,уату,паздыны
1246,zerreißen::V,жырту,косявны
1247,zerstören::V,қирату,паздыны
1248,zerstören::V,талқандау,паздыны
1249,verbrennen::V,өртеу,сотны
1250,verbrennen::V,жандыру,сотны
1251,verbrennen::V,өртеп жіберу,сотны
1252,verbrennen::V,жандырып жіберу,сотны
1253,geben::V,беру,сетны
1254,reichen::V,беру,сетны
1255,schenken::V,тарту,козьнавны
1256,versprechen::V,уәде беру,кӧсйыны
1257,wünschen::V,тілеу,бурсьыны
1258,loben::V,мақтау,ошкыны
1259,loben::V,дәріптеу,ошкыны
1260,küssen::V,сүю,окавны
1261,wiegen::V,тербеу,тюттьӧтны
1262,zudecken::V,бүркеу,вевттьыны
1263,wecken::V,ояту,саймӧтны
1264,zeigen::V,көрсету,мыччавны
1265,führen::V,ерту,нуӧтны
1266,führen::V,жетектеу,нуӧтны
1267,lehren::V,оқыту,велӧтны
1268,unterrichten::V,оқыту,велӧтны
1269,aufziehen::V,бағу,быдтыны
1270,leiten::V,басқару,юравны
1271,leiten::V,басқару,веськӧтлыны
1272,leiten::V,жетекшілік ету,юравны
1273,leiten::V,жетекшілік ету,веськӧтлыны
1274,antreiben::V,асықтыру,тэрмӧтны
1275,lassen::V,-ткізу,-ӧтыны
1276,lassen::V,мәжбүр ету,-ӧтыны
1277,einladen::V,шақыру,корны
1278,vereinigen::V,біріктіру,ӧтувтны
1279,vereinigen::V,біріктіру,ӧтлаавны
1280,vereinigen::V,біріктіріп қою,ӧтувтны
1281,vereinigen::V,біріктіріп қою,ӧтлаавны
1282,besuchen::V,кіріп шығу,пыравлыны
1283,besuchen::V,барып шығу,пыравлыны
1284,treffen::V,кездесу,пантавны
1285,sich versammeln::V,топталу,ӧксьыны
1286,spielen::V,ойнау,орсны
1287,singen::V,сайрау,сьывны
1288,tanzen::V,билеу,йӧктыны
1289,sich trennen::V,айрылысу,торьясьны
1290,verlassen::V,тастау,кольны
1291,retten::V,құтқару,мынтны
1292,bewachen::V,күзету,смекайтны
1293,schützen::V,жақтау,дорйыны
1294,schützen::V,жақтасу,дорйыны
1295,verteidigen::V,қорғау,дорйыны
1296,sich schlagen::V,алысу,тышкасьны
1297,schießen::V,ату,лыйны
1298,siegen::V,жеңу,вермыны
1299,ärgern::V,ашуландыру,лӧгӧтны
1300,schlagen::V,ұру,базнитны
1301,treten::V,тебу,чужьявны
1302,stechen::V,шаншу,бытшкыны
1303,stoßen::V,түрту,тапкыны
1304,stoßen::V,түрту,тойыштны
1305,stehlen::V,ұрлау,гусявны
1306,stören::V,кесірлен,костіавны
1307,belästigen::V,мазасын алу,назыляйтны
1308,verbergen::V,сездірмеу,дзебны
1309,täuschen::V,жалған айту,бӧбӧтны
1310,täuschen::V,жалған айту,пӧрьявны
1311,betrügen::V,алдау,муклачитны
1312,betrügen::V,алдап кету,муклачитны
1313,betrügen::V,ақымақ қылу,муклачитны
1314,töten::V,құрту,вийны
1315,töten::V,өлтіру,вийны
1316,wohnen::V,мекендеу,овны
1317,wohnen::V,өмір сүру,овны
1318,arbeiten::V,істеу,уджавны
1319,arbeiten::V,еңбектену,уджавны
1320,sammeln::V,жыю,ӧктыны
1321,pflücken::V,жұлу,судзлавны
1322,jagen::V,аулау,вӧравны
1323,fischen::V,балык_аулау,чериавны
1324,fassen::V,ұстау,кутны
1325,hüten::V,жаю,вердны
1326,hüten::V,жаю,йирсьӧтны
1327,hüten::V,бағу,вердны
1328,hüten::V,бағу,йирсьӧтны
1329,treiben::V,айдау,вашӧтны
1330,anbinden::V,байлау,кӧртавны
1331,füttern::V,ас ішкізу,вердны
1332,füttern::V,азықтандыру,вердны
1333,füttern::V,қоректендіру,вердны
1334,melken::V,сауу,высьтыны
1335,melken::V,сауу,чилькӧтны
1336,hacken::V,турау,керавны
1337,gießen::V,суару,киськавны
1338,reifen::V,жетілу,кисьмыны
1339,zubereiten::V,даяр ету,лӧсьӧтны
1340,kochen::V,асу,пуны
1341,backen::V,пісіру,пӧжавны
1342,braten::V,қуыру,жаритны
1343,umrühren::V,былғалау,соравны
1344,umrühren::V,сапырылыстыру,соравны
1345,stricken::V,торлау,домавны
1346,stricken::V,тоқу,домавны
1347,nähen::V,тігу,вурны
1348,färben::V,бояу,краситны
1349,färben::V,сырлау,краситны
1350,reinigen::V,аршу,весӧтны
1351,reinigen::V,тазалау,весӧтны
1352,waschen::V,жуу,пеславны
1353,abwischen::V,сүрту,чышкыны
1354,spülen::V,шаю,гывьявны
1355,fegen::V,сыпыру,чышкыны
1356,kehren::V,сыпыру,чышкыны
1357,baden::V,шомылу,купайтчыны 
1358,sich waschen::V,жуыну,миссьыны
1359,ausziehen::V,шешу,гыжтӧтны
1360,ausziehen::V,шешу,пӧрччавны
1361,anziehen::V,кигізу,пасьтавны
1362,sich anziehen::V,киіну,пасьтасьны
1363,kämmen::V,тарау,сынавны
1364,schmücken::V,әсемдеу,баситны
1365,schmücken::V,мәнерлеу,баситны
1366,schmücken::V,көріктендіру,баситны
1367,sagen::V,деу,висьтавны
1368,sagen::V,айту,висьтавны
1369,sprechen::V,деу,шуны
1370,sprechen::V,айту,шуны
1371,reden::V,сөйлеу,баитны
1372,reden::V,сөйлесу,баитны
1373,reden::V,тіл қатысу,баитны
1374,sich unterhalten::V,сұхбаттасу,сёрнитны
1375,fragen::V,сұрау,юавны
1376,bitten::V,өтіну,корны
1377,bitten::V,жалыну,корны
1378,erzählen::V,айту,висьтавны
1379,mitteilen::V,білдіру,висьтавны
1380,nennen::V,атау,нимтны
1381,rufen::V,шақыру,китсавны
1382,rufen::V,шақыру,корны
1383,rufen::V,шақыру,чукӧстны
1384,prahlen::V,бөсу,ошшасьны
1385,übersetzen::V,аудару,вуджӧтны
1386,denken::V,ойлау,чайтны
1387,glauben::V,нану,веритны
1388,glauben::V,илану,веритны
1389,bemerken::V,аңғару,казявны
1390,erkennen::V,тану,тӧдсавны
1391,begreifen::V,ұғу,вежӧртны
1392,begreifen::V,аңғарып алу,вежӧртны
1393,verstehen::V,пайым,кывны
1394,verstehen::V,түсіну,кывны
1395,lernen::V,оқу,велӧтчыны
1396,wissen::V,хабардар болу,тӧдны
1397,sich erinnern an::V,еске түсіру,касьтывны
1398,vergessen::V,ұмыту,вунӧтны
1399,messen::V,өлшеу,меряйтны
1400,zählen::V,санау,лыддьыны
1401,rechnen::V,санап шығару,лыддьыны
1402,rechnen::V,санап шығу,лыддьыны
1403,rechnen::V,санау,лыддьыны
1404,lesen::V,оқу,лыддьӧтны
1405,malen::V,сурет салу,
1406,zeichnen::V,сурет салу,гижмавны
1407,schreiben::V,жазу,гижны
1408,besitzen::V,болу,лоны
1409,kaufen::V,алу,небны
1410,kaufen::V,әперу,небны
1411,verkaufen::V,сату,вузавны
1412,bezahlen::V,төлеу,вештыны
1413,bezahlen::V,ақы беру,вештыны
1414,bezahlen::V,ақы төлеу,вештыны
1415,zahlen::V,төлеу,вештыны
1416,beherrschen::V,билеу,
1417,ertragen::V,төзу,терпитны
1418,ertragen::V,шыдау,терпитны
