,Concept_ID,kk,kk
765,Geld::N,пұл,пұл
766,Geschäft::N,бизнес,бизнес
767,Laden::N,дүкен,дүкен
768,Preis::N,ақы,ақы
769,Preis::N,ақы,құны
770,Preis::N,ақы,нарық
771,Preis::N,құны,ақы
772,Preis::N,құны,құны
773,Preis::N,құны,нарық
774,Preis::N,нарық,ақы
775,Preis::N,нарық,құны
776,Preis::N,нарық,нарық
777,Ware::N,тауар,тауар
778,Nutzen::N,пайда,пайда
779,Reichtum::N,бақ-дәулет,бақ-дәулет
780,Welt::N,әлем,әлем
781,Welt::N,әлем,жиһан
782,Welt::N,жиһан,әлем
783,Welt::N,жиһан,жиһан
784,Land::N,аймақ,аймақ
785,Staat::N,мемлекет,мемлекет
786,König::N,патша,патша
787,Macht::N,өкімет,өкімет
788,Macht::N,өкімет,қожалық
789,Macht::N,қожалық,өкімет
790,Macht::N,қожалық,қожалық
791,Grenze::N,шек,шек
792,Krieg::N,соғыс,соғыс
793,Feind::N,жау,жау
794,Feind::N,жау,дұшпан
795,Feind::N,дұшпан,жау
796,Feind::N,дұшпан,дұшпан
797,Gewalt::N,зорлык,зорлык
798,Gewalt::N,зорлык,зорлық-зомбылык
799,Gewalt::N,зорлық-зомбылык,зорлык
800,Gewalt::N,зорлық-зомбылык,зорлық-зомбылык
801,Kampf::N,күрес,күрес
802,Kampf::N,күрес,алыспақ
803,Kampf::N,алыспақ,күрес
804,Kampf::N,алыспақ,алыспақ
805,Bogen[Waffe]::N,саржа,саржа
806,Pfeil::N,жебе,жебе
807,Gewehr::N,қару,қару
808,Fehler::N,әбес,әбес
809,Fehler::N,әбес,қаталық
810,Fehler::N,қаталық,әбес
811,Fehler::N,қаталық,қаталық
812,Lüge::N,өтірік,өтірік
813,Schaden::N,зиян,зиян
814,Schaden::N,зиян,зарар
815,Schaden::N,зарар,зиян
816,Schaden::N,зарар,зарар
817,Unglück::N,пәле,пәле
818,Unglück::N,пәле,қасырет
819,Unglück::N,пәле,ауыртпалық
820,Unglück::N,қасырет,пәле
821,Unglück::N,қасырет,қасырет
822,Unglück::N,қасырет,ауыртпалық
823,Unglück::N,ауыртпалық,пәле
824,Unglück::N,ауыртпалық,қасырет
825,Unglück::N,ауыртпалық,ауыртпалық
826,Schuld::N,айыптылық,айыптылық
827,Alter::N,жас,жас
828,Alter::N,жас,жас шамасы
829,Alter::N,жас шамасы,жас
830,Alter::N,жас шамасы,жас шамасы
831,Schluss::N,ада,ада
832,Schluss::N,ада,бітуі
833,Schluss::N,бітуі,ада
834,Schluss::N,бітуі,бітуі
835,Zeit::N,уақыт,уақыт
836,Tag::N,күн,күн
837,Morgen::N,таң,таң
838,Morgen::N,таң,таңертең
839,Morgen::N,таңертең,таң
840,Morgen::N,таңертең,таңертең
841,Mittag::N,талтүс,талтүс
842,Abend::N,кеш,кеш
843,Nacht::N,түн,түн
844,Woche::N,апта,апта
845,Monat::N,ай,ай
846,Jahr::N,жыл,жыл
847,Frühling::N,көктем,көктем
848,Sommer::N,жаз,жаз
849,Herbst::N,күз,күз
850,Winter::N,қыс,қыс
851,Januar::N,каңтар,каңтар
852,Februar::N,ақпан,ақпан
853,März::N,наурыз,наурыз
854,April::N,сәуір,сәуір
855,Mai::N,мамыр,мамыр
856,Juni::N,маусым,маусым
857,Juli::N,шілде,шілде
858,August::N,сүмбіле,сүмбіле
859,August::N,сүмбіле,тамыз
860,August::N,тамыз,сүмбіле
861,August::N,тамыз,тамыз
862,September::N,қыркүйек,қыркүйек
863,Oktober::N,ақырап,ақырап
864,November::N,қараша,қараша
865,Dezember::N,желтоқсан,желтоқсан
866,Montag::N,дүйсенбі,дүйсенбі
867,Dienstag::N,сейсенбі,сейсенбі
868,Mittwoch::N,сәрсенбі,сәрсенбі
869,Donnerstag::N,бейсенбі,бейсенбі
870,Freitag::N,жұма,жұма
871,Samstag::N,сенбі,сенбі
872,Sonntag::N,жексембі,жексембі
873,groß::A,алпамсадай,алпамсадай
874,klein::A,кішкене,кішкене
875,klein::A,кішкене,қарғадай
876,klein::A,қарғадай,кішкене
877,klein::A,қарғадай,қарғадай
878,lang::A,сопақ,сопақ
879,lang::A,сопақ,сорайған
880,lang::A,сорайған,сопақ
881,lang::A,сорайған,сорайған
882,kurz::A,кеспелтек,кеспелтек
883,breit::A,айдынды,айдынды
884,schmal::A,қысық,қысық
885,dicht::A,жиі,жиі
886,dick[Gegenstand]::A,шомбал,шомбал
887,dünn::A,жұқа,жұқа
888,dünn::A,жұқа,жіңішке
889,dünn::A,жіңішке,жұқа
890,dünn::A,жіңішке,жіңішке
891,fein::A,қаңылтақ,қаңылтақ
892,fest::A,берік,берік
893,fest::A,берік,мызғымас
894,fest::A,мызғымас,берік
895,fest::A,мызғымас,мызғымас
896,flach::A,жалпак,жалпак
897,glatt::A,типыл,типыл
898,hart::A,қатты,қатты
899,weich::A,жұмсақ,жұмсақ
900,rund::A,домалақ,домалақ
901,spitz::A,үшкір,үшкір
902,scharf::A,сүйрік,сүйрік
903,stumpf::A,доғал,доғал
904,stumpf::A,доғал,өтпейтін
905,stumpf::A,өтпейтін,доғал
906,stumpf::A,өтпейтін,өтпейтін
907,schwer::A,салмақты,салмақты
908,schön::A,сұлу,сұлу
909,heiß::A,ыссы,ыссы
910,warm::A,жылы,жылы
911,kalt::A,аязды,аязды
912,kühl::A,салқын,салқын
913,frisch::A,таза,таза
914,frisch::A,таза,жаңа
915,frisch::A,жаңа,таза
916,frisch::A,жаңа,жаңа
917,feucht::A,нам,нам
918,feucht::A,нам,дымқылды
919,feucht::A,дымқылды,нам
920,feucht::A,дымқылды,дымқылды
921,nass::A,сулы,сулы
922,trocken::A,құрғақ,құрғақ
923,voll::A,толы,толы
924,leer::A,бос,бос
925,offen::A,ашып қойылған,ашып қойылған
926,geschlossen::A,жабулы,жабулы
927,sauber::A,дақсыз,дақсыз
928,sauber::A,дақсыз,мұнтаздай
929,sauber::A,мұнтаздай,дақсыз
930,sauber::A,мұнтаздай,мұнтаздай
931,schmutzig::A,айғыз,айғыз
932,schmutzig::A,айғыз,сатпақ
933,schmutzig::A,айғыз,сатал-сатал
934,schmutzig::A,сатпақ,айғыз
935,schmutzig::A,сатпақ,сатпақ
936,schmutzig::A,сатпақ,сатал-сатал
937,schmutzig::A,сатал-сатал,айғыз
938,schmutzig::A,сатал-сатал,сатпақ
939,schmutzig::A,сатал-сатал,сатал-сатал
940,roh::A,шикі,шикі
941,reif::A,піскен,піскен
942,lecker::A,дәмді,дәмді
943,süß::A,тәтті,тәтті
944,bitter::A,ащы,ащы
945,sauer::A,қышқыл,қышқыл
946,hell::A,жарық,жарық
947,hell::A,жарық,жарқын
948,hell::A,жарқын,жарық
949,hell::A,жарқын,жарқын
950,dunkel::A,қараңғы,қараңғы
951,schwarz::A,қара,қара
952,weiß::A,ақ,ақ
953,rot::A,қызыл,қызыл
954,gelb::A,сары,сары
955,blau::A,көк,көк
956,grün::A,жасыл,жасыл
957,grau::A,бозамық,бозамық
958,bunt::A,алабажак,алабажак
959,billig::A,арзан,арзан
960,teuer::A,бағалы,бағалы
961,wertvoll::A,құнды,құнды
962,wertvoll::A,құнды,қымбат
963,wertvoll::A,қымбат,құнды
964,wertvoll::A,қымбат,қымбат
965,blind::A,көзсіз,көзсіз
966,blind::A,көзсіз,көр
967,blind::A,көзсіз,көр_соқыр
968,blind::A,көр,көзсіз
969,blind::A,көр,көр
970,blind::A,көр,көр_соқыр
971,blind::A,көр_соқыр,көзсіз
972,blind::A,көр_соқыр,көр
973,blind::A,көр_соқыр,көр_соқыр
974,taub::A,керең,керең
975,taub::A,керең,саңырау
976,taub::A,саңырау,керең
977,taub::A,саңырау,саңырау
978,kräftig::A,қуатты,қуатты
979,kräftig::A,қуатты,қарымды
980,kräftig::A,қарымды,қуатты
981,kräftig::A,қарымды,қарымды
982,stark::A,білекті,білекті
983,schwach::A,әлсіз,әлсіз
984,schwach::A,әлсіз,күшсіз
985,schwach::A,әлсіз,қайратсыз
986,schwach::A,күшсіз,әлсіз
987,schwach::A,күшсіз,күшсіз
988,schwach::A,күшсіз,қайратсыз
989,schwach::A,қайратсыз,әлсіз
990,schwach::A,қайратсыз,күшсіз
991,schwach::A,қайратсыз,қайратсыз
992,fett::A,семіз,семіз
993,schlank::A,ашаң,ашаң
994,hübsch::A,ажарлы,ажарлы
995,hübsch::A,ажарлы,шырайлы
996,hübsch::A,шырайлы,ажарлы
997,hübsch::A,шырайлы,шырайлы
998,böse::A,өш,өш
999,böse::A,өш,сұм
1000,böse::A,өш,жауыз
1001,böse::A,сұм,өш
1002,böse::A,сұм,сұм
1003,böse::A,сұм,жауыз
1004,böse::A,жауыз,өш
1005,böse::A,жауыз,сұм
1006,böse::A,жауыз,жауыз
1007,dumm::A,көкми,көкми
1008,dumm::A,көкми,ақымақ
1009,dumm::A,көкми,миы жоқ
1010,dumm::A,ақымақ,көкми
1011,dumm::A,ақымақ,ақымақ
1012,dumm::A,ақымақ,миы жоқ
1013,dumm::A,миы жоқ,көкми
1014,dumm::A,миы жоқ,ақымақ
1015,dumm::A,миы жоқ,миы жоқ
1016,faul::A,жалқау,жалқау
1017,faul::A,жалқау,еріншек
1018,faul::A,еріншек,жалқау
1019,faul::A,еріншек,еріншек
1020,fleißig::A,ұқыпты,ұқыпты
1021,geizig::A,сараң,сараң
1022,klug::A,жетік,жетік
1023,klug::A,жетік,ақылды
1024,klug::A,ақылды,жетік
1025,klug::A,ақылды,ақылды
1026,geschickt::A,шебер,шебер
1027,lieb::A,абзал,абзал
1028,lieb::A,абзал,айналайын
1029,lieb::A,айналайын,абзал
1030,lieb::A,айналайын,айналайын
1031,lustig::A,көңілді,көңілді
1032,sanft::A,жуас,жуас
1033,hungrig::A,аш,аш
1034,krank::A,кеселді,кеселді
1035,nackt::A,жалаңаш,жалаңаш
1036,traurig::A,қапа,қапа
1037,lebendig::A,тірі,тірі
1038,lebendig::A,тірі,жанды
1039,lebendig::A,жанды,тірі
1040,lebendig::A,жанды,жанды
1041,gut::A,жақсы,жақсы
1042,schlecht::A,жаман,жаман
1043,richtig::A,дұрыс,дұрыс
1044,schlimm::A,жаман,жаман
1045,wahr::A,нағыз,нағыз
1046,alt::A,ескі,ескі
1047,neu::A,жаңа,жаңа
1048,ehemalig::A,өткен,өткен
1049,ehemalig::A,өткен,бұрынғы
1050,ehemalig::A,бұрынғы,өткен
1051,ehemalig::A,бұрынғы,бұрынғы
1052,alt[Lebewesen]::A,кексе,кексе
1053,jung::A,науша,науша
1054,arm::A,кедей,кедей
1055,arm::A,кедей,дәулетсіз
1056,arm::A,дәулетсіз,кедей
1057,arm::A,дәулетсіз,дәулетсіз
1058,reich::A,малды,малды
1059,bekannt::A,таныс,таныс
1060,bekannt::A,таныс,көзтаныс
1061,bekannt::A,көзтаныс,таныс
1062,bekannt::A,көзтаныс,көзтаныс
1063,berühmt::A,атақты,атақты
1064,fremd::A,бөтен,бөтен
1065,verschieden::A,түрлі,түрлі
1066,nah::A,жуық,жуық
1067,nah::A,жуық,етене
1068,nah::A,етене,жуық
1069,nah::A,етене,етене
1070,fern::A,алыс,алыс
1071,fern::A,алыс,алыстағы
1072,fern::A,алыстағы,алыс
1073,fern::A,алыстағы,алыстағы
1074,linker::A,сол,сол
1075,linker::A,сол,солшыл
1076,linker::A,солшыл,сол
1077,linker::A,солшыл,солшыл
1078,rechter::A,оң,оң
1079,anderer::A,өзге,өзге
1080,anderer::A,өзге,былайғы
1081,anderer::A,былайғы,өзге
1082,anderer::A,былайғы,былайғы
1083,erster::A,алғашқы,алғашқы
1084,zweiter::A,екінші,екінші
1085,dritter::A,үшінші,үшінші
1086,letzter::A,артқы,артқы
1087,letzter::A,артқы,кейінгі
1088,letzter::A,кейінгі,артқы
1089,letzter::A,кейінгі,кейінгі
1090,allein::ADV,серіксіз,серіксіз
1091,auf einmal::ADV,бірден,бірден
1092,zusammen::ADV,бірлесіп,бірлесіп
1093,lange::ADV,ұзақ,ұзақ
1094,plötzlich::ADV,кенет,кенет
1095,sofort::ADV,әне-міне дегенше,әне-міне дегенше
1096,später::ADV,артынан,артынан
1097,jetzt::ADV,енді,енді
1098,jetzt::ADV,енді,қазір
1099,jetzt::ADV,қазір,енді
1100,jetzt::ADV,қазір,қазір
1101,heute::ADV,бүгін,бүгін
1102,morgen::ADV,ертең,ертең
1103,bald::ADV,тез,тез
1104,dann::ADV,онан соң,онан соң
1105,dann::ADV,онан соң,сонан соң
1106,dann::ADV,сонан соң,онан соң
1107,dann::ADV,сонан соң,сонан соң
1108,gestern::ADV,кеше,кеше
1109,einst::ADV,бірде,бірде
1110,einst::ADV,бірде,бір кезде
1111,einst::ADV,бір кезде,бірде
1112,einst::ADV,бір кезде,бір кезде
1113,damals::ADV,анада,анада
1114,danach::ADV,онан соң,онан соң
1115,danach::ADV,онан соң,сонан соң
1116,danach::ADV,сонан соң,онан соң
1117,danach::ADV,сонан соң,сонан соң
1118,vorher::ADV,бұрын,бұрын
1119,zuerst::ADV,әуелі,әуелі
1120,zuerst::ADV,әуелі,алдымен
1121,zuerst::ADV,алдымен,әуелі
1122,zuerst::ADV,алдымен,алдымен
1123,einmal::ADV,бір жолы,бір жолы
1124,manchmal::ADV,кейде,кейде
1125,oft::ADV,ылғи,ылғи
1126,immer::ADV,өнебойы,өнебойы
1127,niemals::ADV,ешуақытта,ешуақытта
1128,hier::ADV,бұнда,бұнда
1129,hier::ADV,бұнда,осында
1130,hier::ADV,осында,бұнда
1131,hier::ADV,осында,осында
1132,hierhin::ADV,бермен,бермен
1133,von hier::ADV,бер жақтан,бер жақтан
1134,dort::ADV,анда,анда
1135,dorthin::ADV,әрі,әрі
1136,geradeaus::ADV,тура,тура
1137,vorwärts::ADV,ілгері,ілгері
1138,rückwärts::ADV,артқа,артқа
1139,zurück::ADV,кейін қарай,кейін қарай
1140,unten::ADV,төменде,төменде
1141,hinab::ADV,астына,астына
1142,hinab::ADV,астына,төмен
1143,hinab::ADV,төмен,астына
1144,hinab::ADV,төмен,төмен
1145,oben::ADV,жоғарыда,жоғарыда
1146,hinauf::ADV,өрге,өрге
1147,überall::ADV,әрқайда,әрқайда
1148,nicht::ADV,емес,емес
1149,ein wenig::ADV,азырақ,азырақ
1150,ein wenig::ADV,азырақ,аздаған
1151,ein wenig::ADV,азырақ,азғантай
1152,ein wenig::ADV,аздаған,азырақ
1153,ein wenig::ADV,аздаған,аздаған
1154,ein wenig::ADV,аздаған,азғантай
1155,ein wenig::ADV,азғантай,азырақ
1156,ein wenig::ADV,азғантай,аздаған
1157,ein wenig::ADV,азғантай,азғантай
1158,kaum::ADV,зорға,зорға
1159,sehr::ADV,орасан,орасан
1160,so::ADV,бұлай,бұлай
1161,so::ADV,бұлай,былайша
1162,so::ADV,былайша,бұлай
1163,so::ADV,былайша,былайша
1164,noch::ADV,әлі,әлі
1165,nur::ADV,ғана,ғана
1166,schon::ADV,түге,түге
1167,wieder::ADV,жаңа,жаңа
1168,wieder::ADV,жаңа,қайта
1169,wieder::ADV,жаңа,жаңадан
1170,wieder::ADV,қайта,жаңа
1171,wieder::ADV,қайта,қайта
1172,wieder::ADV,қайта,жаңадан
1173,wieder::ADV,жаңадан,жаңа
1174,wieder::ADV,жаңадан,қайта
1175,wieder::ADV,жаңадан,жаңадан
1176,vergebens::ADV,бекер,бекер
1177,vor::PRP,алды,алды
1178,hinter::PRP,артынан,артынан
1179,unter::PRP,түп,түп
1180,unter::PRP,түп,маңында
1181,unter::PRP,маңында,түп
1182,unter::PRP,маңында,маңында
1183,durch::PRP,арқылы,арқылы
1184,neben::PRP,іргеде,іргеде
1185,neben::PRP,іргеде,жанында
1186,neben::PRP,жанында,іргеде
1187,neben::PRP,жанында,жанында
1188,zwischen::PRP,арада,арада
1189,wegen::PRP,үшін,үшін
1190,dies::PRN,бұ,бұ
1191,dies::PRN,бұ,осы
1192,dies::PRN,осы,бұ
1193,dies::PRN,осы,осы
1194,das::PRN,сол,сол
1195,alles::PRN,дүйім,дүйім
1196,alles::PRN,дүйім,күллі
1197,alles::PRN,күллі,дүйім
1198,alles::PRN,күллі,күллі
1199,ich::PRN,мен,мен
1200,du::PRN,сен,сен
1201,er::PRN,ол,ол
1202,wir::PRN,біз,біз
1203,ihr::PRN,сіз,сіз
1204,sie::PRN,олар,олар
1205,was::FPRN,не,не
1206,wer::FPRN,кім,кім
1207,wo::FADV,кәні,кәні
1208,wo::FADV,кәні,қайда
1209,wo::FADV,қайда,кәні
1210,wo::FADV,қайда,қайда
1211,wohin::FADV,қайда,қайда
1212,wie::FADV,калай,калай
1213,warum::FADV,неғып,неғып
1214,wieviel::FNUM,неше,неше
1215,wieviel::FNUM,неше,қанша
1216,wieviel::FNUM,қанша,неше
1217,wieviel::FNUM,қанша,қанша
1218,eins::NUM,бір,бір
1219,zwei::NUM,екі,екі
1220,drei::NUM,үш,үш
1221,vier::NUM,төрт,төрт
1222,fünf::NUM,бес,бес
1223,sechs::NUM,алты,алты
1224,sieben::NUM,жеті,жеті
1225,acht::NUM,сегіз,сегіз
1226,neun::NUM,тоғыз,тоғыз
1227,zehn::NUM,он,он
1228,elf::NUM,он бір,он бір
1229,zwölf::NUM,он екі,он екі
1230,zwanzig::NUM,жиырма,жиырма
1231,dreißig::NUM,отыз,отыз
1232,vierzig::NUM,қырық,қырық
1233,fünfzig::NUM,елу,елу
1234,sechzig::NUM,алпыс,алпыс
1235,siebzig::NUM,жетпіс,жетпіс
1236,achtzig::NUM,сексен,сексен
1237,neunzig::NUM,тоқсан,тоқсан
1238,hundert::NUM,жүз,жүз
1239,tausend::NUM,мың,мың
1240,und::CNJ,та,та
1241,oder::CNJ,әлде,әлде
1242,oder::CNJ,әлде,немесе
1243,oder::CNJ,немесе,әлде
1244,oder::CNJ,немесе,немесе
1245,stehen::V,тұру,тұру
1246,sitzen::V,отыру,отыру
1247,liegen::V,жату,жату
1248,hängen::V,ілу,ілу
1249,werden::V,болу,болу
1250,werden::V,болу,түрегелу
1251,werden::V,түрегелу,болу
1252,werden::V,түрегелу,түрегелу
1253,passieren::V,болу,болу
1254,beginnen::V,басталу,басталу
1255,enden::V,ада болу,ада болу
1256,wechseln::V,құбылу,құбылу
1257,wechseln::V,құбылу,өзгеру
1258,wechseln::V,өзгеру,құбылу
1259,wechseln::V,өзгеру,өзгеру
1260,aufgehen[Sonne]::V,шығу,шығу
1261,untergehen[Sonne]::V,батыру,батыру
1262,scheinen[Sonne]::V,жылтырау,жылтырау
1263,donnern::V,күркіреу,күркіреу
1264,wehen::V,огып тур,огып тур
1265,strömen::V,сорғалау,сорғалау
1266,fließen::V,ағу,ағу
1267,sich drehen::V,айналу,айналу
1268,schwanken::V,толықсу,толықсу
1269,schwingen::V,тербелу,тербелу
1270,fallen::V,құлау,құлау
1271,fallen::V,құлау,жығылу
1272,fallen::V,құлау,төмендеу
1273,fallen::V,жығылу,құлау
1274,fallen::V,жығылу,жығылу
1275,fallen::V,жығылу,төмендеу
1276,fallen::V,төмендеу,құлау
1277,fallen::V,төмендеу,жығылу
1278,fallen::V,төмендеу,төмендеу
1279,brennen::V,жану,жану
1280,rauchen::V,түтету,түтету
1281,regnen::V,жауу,жауу
1282,gefrieren::V,мұздай қату,мұздай қату
1283,gefrieren::V,мұздай қату,мұз боп қату
1284,gefrieren::V,мұз боп қату,мұздай қату
1285,gefrieren::V,мұз боп қату,мұз боп қату
1286,tauen::V,жібу,жібу
1287,schmelzen::V,еру,еру
1288,trocknen::V,курау,курау
1289,sieden::V,қайнау,қайнау
1290,faulen::V,иістену,иістену
1291,verfaulen::V,шіру,шіру
1292,reißen::V,жыртылу,жыртылу
1293,versinken::V,малтығу,малтығу
1294,vergehen::V,өту,өту
1295,erscheinen::V,көріну,көріну
1296,erscheinen::V,көріну,көрініп қалу
1297,erscheinen::V,көрініп қалу,көріну
1298,erscheinen::V,көрініп қалу,көрініп қалу
1299,verschwinden::V,ғайып_болу,ғайып_болу
1300,sinken::V,ылдилау,ылдилау
1301,sinken::V,ылдилау,төмендеу
1302,sinken::V,төмендеу,ылдилау
1303,sinken::V,төмендеу,төмендеу
1304,abnehmen::V,кемітілу,кемітілу
1305,zunehmen::V,көбею,көбею
1306,steigen::V,қобу,қобу
1307,steigen::V,қобу,көтерілу
1308,steigen::V,қобу,жоғарылау
1309,steigen::V,көтерілу,қобу
1310,steigen::V,көтерілу,көтерілу
1311,steigen::V,көтерілу,жоғарылау
1312,steigen::V,жоғарылау,қобу
1313,steigen::V,жоғарылау,көтерілу
1314,steigen::V,жоғарылау,жоғарылау
1315,wachsen::V,өсу,өсу
1316,glänzen::V,жалтырау,жалтырау
1317,funkeln::V,жарқырау,жарқырау
1318,funkeln::V,жарқырау,нұрлану
1319,funkeln::V,жарқырау,жылтылдау
1320,funkeln::V,нұрлану,жарқырау
1321,funkeln::V,нұрлану,нұрлану
1322,funkeln::V,нұрлану,жылтылдау
1323,funkeln::V,жылтылдау,жарқырау
1324,funkeln::V,жылтылдау,нұрлану
1325,funkeln::V,жылтылдау,жылтылдау
1326,lärmen::V,шулау,шулау
1327,lärmen::V,шулау,шуылдау
1328,lärmen::V,шуылдау,шулау
1329,lärmen::V,шуылдау,шуылдау
1330,läuten::V,қоңыраулату,қоңыраулату
1331,klingeln::V,дыңғырлау,дыңғырлау
1332,klirren::V,дыңылдату,дыңылдату
1333,brausen::V,тасу,тасу
1334,rauschen::V,сусылдау,сусылдау
1335,rauschen::V,сусылдау,сыбдырлау
1336,rauschen::V,сыбдырлау,сусылдау
1337,rauschen::V,сыбдырлау,сыбдырлау
1338,klingen::V,дыбыс шығару,дыбыс шығару
1339,bellen::V,үру,үру
1340,heulen::V,ұлу,ұлу
1341,blasen::V,үру,үру
1342,pfeifen::V,ысқыру,ысқыру
1343,schreien::V,шыңғыру,шыңғыру
1344,schreien::V,шыңғыру,айғайлау
1345,schreien::V,шыңғыру,байбайлау
1346,schreien::V,шыңғыру,бажалақтау
1347,schreien::V,айғайлау,шыңғыру
1348,schreien::V,айғайлау,айғайлау
1349,schreien::V,айғайлау,байбайлау
1350,schreien::V,айғайлау,бажалақтау
1351,schreien::V,байбайлау,шыңғыру
1352,schreien::V,байбайлау,айғайлау
1353,schreien::V,байбайлау,байбайлау
1354,schreien::V,байбайлау,бажалақтау
1355,schreien::V,бажалақтау,шыңғыру
1356,schreien::V,бажалақтау,айғайлау
1357,schreien::V,бажалақтау,байбайлау
1358,schreien::V,бажалақтау,бажалақтау
1359,stöhnen::V,ыңырсу,ыңырсу
1360,stöhnen::V,ыңырсу,ыңкылдау
1361,stöhnen::V,ыңкылдау,ыңырсу
1362,stöhnen::V,ыңкылдау,ыңкылдау
1363,zittern::V,қалш,қалш
1364,zittern::V,қалш,қалшылдату
1365,zittern::V,қалшылдату,қалш
1366,zittern::V,қалшылдату,қалшылдату
1367,leben::V,жасау,жасау
1368,leben::V,жасау,күнелту
1369,leben::V,жасау,күн көру
1370,leben::V,жасау,тіршілік ету
1371,leben::V,күнелту,жасау
1372,leben::V,күнелту,күнелту
1373,leben::V,күнелту,күн көру
1374,leben::V,күнелту,тіршілік ету
1375,leben::V,күн көру,жасау
1376,leben::V,күн көру,күнелту
1377,leben::V,күн көру,күн көру
1378,leben::V,күн көру,тіршілік ету
1379,leben::V,тіршілік ету,жасау
1380,leben::V,тіршілік ету,күнелту
1381,leben::V,тіршілік ету,күн көру
1382,leben::V,тіршілік ету,тіршілік ету
1383,geboren werden::V,туу,туу
1384,atmen::V,дем алу,дем алу
1385,atmen::V,дем алу,ауа жұту
1386,atmen::V,ауа жұту,дем алу
1387,atmen::V,ауа жұту,ауа жұту
1388,trinken::V,ішу,ішу
1389,trinken::V,ішу,ұрттау
1390,trinken::V,ұрттау,ішу
1391,trinken::V,ұрттау,ұрттау
1392,essen::V,жеу,жеу
1393,essen::V,жеу,тамақтану
1394,essen::V,тамақтану,жеу
1395,essen::V,тамақтану,тамақтану
1396,schlucken::V,жұту,жұту
1397,müde werden::V,болдыру,болдыру
1398,einschlafen::V,үйыктап калу,үйыктап калу
1399,schlafen::V,ұйықтау,ұйықтау
1400,aufwachen::V,ояну,ояну
1401,aufstehen::V,ояну,ояну
1402,sich erholen::V,тынығу,тынығу
1403,krank werden::V,кеселдену,кеселдену
1404,krank werden::V,кеселдену,сырқаттану
1405,krank werden::V,кеселдену,ауырып қалу
1406,krank werden::V,кеселдену,ауыра бастау
1407,krank werden::V,кеселдену,кеселге ұшырау
1408,krank werden::V,кеселдену,сырқаттанып қалу
1409,krank werden::V,сырқаттану,кеселдену
1410,krank werden::V,сырқаттану,сырқаттану
1411,krank werden::V,сырқаттану,ауырып қалу
1412,krank werden::V,сырқаттану,ауыра бастау
1413,krank werden::V,сырқаттану,кеселге ұшырау
1414,krank werden::V,сырқаттану,сырқаттанып қалу
1415,krank werden::V,ауырып қалу,кеселдену
1416,krank werden::V,ауырып қалу,сырқаттану
1417,krank werden::V,ауырып қалу,ауырып қалу
1418,krank werden::V,ауырып қалу,ауыра бастау
1419,krank werden::V,ауырып қалу,кеселге ұшырау
1420,krank werden::V,ауырып қалу,сырқаттанып қалу
1421,krank werden::V,ауыра бастау,кеселдену
1422,krank werden::V,ауыра бастау,сырқаттану
1423,krank werden::V,ауыра бастау,ауырып қалу
1424,krank werden::V,ауыра бастау,ауыра бастау
1425,krank werden::V,ауыра бастау,кеселге ұшырау
1426,krank werden::V,ауыра бастау,сырқаттанып қалу
1427,krank werden::V,кеселге ұшырау,кеселдену
1428,krank werden::V,кеселге ұшырау,сырқаттану
1429,krank werden::V,кеселге ұшырау,ауырып қалу
1430,krank werden::V,кеселге ұшырау,ауыра бастау
1431,krank werden::V,кеселге ұшырау,кеселге ұшырау
1432,krank werden::V,кеселге ұшырау,сырқаттанып қалу
1433,krank werden::V,сырқаттанып қалу,кеселдену
1434,krank werden::V,сырқаттанып қалу,сырқаттану
1435,krank werden::V,сырқаттанып қалу,ауырып қалу
1436,krank werden::V,сырқаттанып қалу,ауыра бастау
1437,krank werden::V,сырқаттанып қалу,кеселге ұшырау
1438,krank werden::V,сырқаттанып қалу,сырқаттанып қалу
1439,krank sein::V,ауыру,ауыру
1440,krank sein::V,ауыру,сырқаттану
1441,krank sein::V,сырқаттану,ауыру
1442,krank sein::V,сырқаттану,сырқаттану
1443,schmerzen::V,ауырады,ауырады
1444,husten::V,жөтелу,жөтелу
1445,genesen::V,айығу,айығу
1446,sterben::V,өлу,өлу
1447,sterben::V,өлу,қайтыс
1448,sterben::V,өлу,жантапсыру
1449,sterben::V,қайтыс,өлу
1450,sterben::V,қайтыс,қайтыс
1451,sterben::V,қайтыс,жантапсыру
1452,sterben::V,жантапсыру,өлу
1453,sterben::V,жантапсыру,қайтыс
1454,sterben::V,жантапсыру,жантапсыру
1455,umkommen::V,өлу,өлу
1456,umkommen::V,өлу,қаза табу
1457,umkommen::V,қаза табу,өлу
1458,umkommen::V,қаза табу,қаза табу
1459,sich bewegen::V,жылжу,жылжу
1460,sich rühren::V,қыбырлау,қыбырлау
1461,sich erheben::V,тұру,тұру
1462,sich setzen::V,отыру,отыру
1463,hinfallen::V,жығылу,жығылу
1464,laufen::V,жояу жүру,жояу жүру
1465,schreiten::V,кадамдау,кадамдау
1466,spazierengehen::V,қыдыру,қыдыру
1467,eilen::V,асығу,асығу
1468,eilen::V,асығу,жеделдену
1469,eilen::V,асығу,жедепдеу
1470,eilen::V,жеделдену,асығу
1471,eilen::V,жеделдену,жеделдену
1472,eilen::V,жеделдену,жедепдеу
1473,eilen::V,жедепдеу,асығу
1474,eilen::V,жедепдеу,жеделдену
1475,eilen::V,жедепдеу,жедепдеу
1476,sich beeilen::V,асығу,асығу
1477,sich beeilen::V,асығу,жеделдену
