,Concept_ID,mhr,fr
199,Fisch::N,кол,poisson
200,Barsch::N,ола́ҥге,perche
201,Hecht::N,нуж,brochet
202,Hecht::N,чорта́н,brochet
203,Schlange[Tier]::N,ки́шке,serpent
204,Wurm::N,шукш,ver
205,Spinne::N,эҥыре́мыш,araignée
206,Ameise::N,ку́тко,fourmi
207,Laus::N,тий,pou
208,Mücke::N,шыҥа́,moucheron
209,Fliege::N,ка́рме,mouche
210,Schmetterling::N,лы́ве,papillon
211,Beere::N,мӧр,baie
212,Apfel::N,олма́,pomme
213,Pilz::N,по́ҥго,champignon
214,Zwiebel::N,шога́н,oignon
215,Saat::N,нӧ́шмӧ,semence
216,Saat::N,туш,semence
217,Korn::N,шу́рно,grain
218,Heu::N,шу́до,foin
219,Schale::N,шӱм,pelure
220,Grube::N,выне́м,fosse
221,Falle::N,лӧ́дӧ,piège
222,Schlinge::N,о́птыш,lacs
223,Schlinge::N,шӧрга́лтыш,lacs
224,Spur::N,кыша́,trace
225,Asche::N,ло́мыж,cendre
226,Dreck::N,лавыра́,crotte
227,Eisen::N,кӱ́ртньӧ,fer
228,Gold::N,шӧ́ртньӧ,or
229,Silber::N,ший,argent
230,Kohle::N,мландышӱ́й,charbon
231,Glas::N,янда́,verre
232,Lehm::N,шун,glaise
233,Sand::N,ошма́,sable
234,Mensch::N,еҥ,homme
235,Mensch::N,айде́ме,homme
236,Mann::N,пӧръе́ҥ,homme
237,Frau::N,ӱдырама́ш,femme
238,Kind::N,аза́,enfant
239,Junge::N,рве́зе,garçon
240,Mädchen::N,ӱдыра́ш,fille
241,Mädchen::N,ӱдыра́ш,jeune fille
242,Familie::N,еш,famille
243,Großvater::N,коча́,grand-père
244,Großmutter::N,кова́,grand-mère
245,Eltern::N,ача́-ава́,parents
246,Vater::N,ача́,père
247,Mutter::N,ава́,mère
248,Sohn::N,э́рге,fils
249,Tochter::N,ӱ́дыр,fille
250,Bruder::N,иза́,frère
251,Bruder::N,шо́льо,frère
252,Schwester::N,ака́,sœur
253,Onkel::N,иза́,oncle
254,Tante::N,кока́,tante
255,Ehemann::N,мари́й,mari
256,Ehemann::N,мари́й,époux
257,Ehefrau::N,ва́те,femme
258,Ehefrau::N,ва́те,épouse
259,Freude::N,куа́н,joie
260,Freude::N,куа́н,plaisir
261,Freude::N,куаныма́ш,joie
262,Freude::N,куаныма́ш,plaisir
263,Gelächter::N,во́штылтыш,rires
264,Glück::N,пиа́л,bonheur
265,Kummer::N,о́йго,peine
266,Kummer::N,о́йго,chagrin
267,Wunsch::N,ку́мыл,désir
268,Lust::N,ку́мыл,envie
269,Geist::N,ӧрт,esprit
270,Geist::N,чон,esprit
271,Gedanke::N,ой,idée
272,Gedanke::N,ой,pensée
273,Gedanke::N,шоныма́ш,idée
274,Gedanke::N,шоныма́ш,pensée
275,Gedächtnis::N,шарныма́ш,mémoire
276,Verstand::N,уш,raison
277,Sinn::N,смысл,sens
278,Grund::N,ама́л,cause
279,Grund::N,ама́л,raison
280,Wahrheit::N,чын,vérité
281,Gespräch::N,мутланыма́ш,conversation
282,Märchen::N,йома́к,conte
283,Märchen::N,йома́к,conte de fées
284,Erzählung::N,ойлыма́ш,conte
285,Erzählung::N,ойлыма́ш,narration
286,Nachricht::N,увертарыма́ш,message
287,Neuigkeit::N,уве́р,nouvelle
288,Name::N,лӱм,nom
289,Rätsel::N,ту́што,énigme
290,Rätsel::N,ту́што,devinette
291,Rede::N,ойлыма́ш,parole
292,Rede::N,ойлыма́ш,discours
293,Sprache::N,йы́лме,langue
294,Sprache::N,йы́лме,langage
295,Stimme::N,йӱк,voix
296,Wort::N,ой,mot
297,Wort::N,мут,mot
298,Zeichen::N,ти́ште,signe
299,Zeichen::N,знак,signe
300,Ruf::N,ӱжма́ш,cri
301,Ruf::N,ӱжма́ш,appel
302,Lärm::N,лӱшкыма́ш,bruit
303,Lärm::N,йӱк-йӱа́н,bruit
304,Laut::N,йӱк,son
305,Ton::N,йӱксе́м,ton
306,Lied::N,му́ро,chant
307,Lied::N,му́ро,chanson
308,Ruhe::N,ты́мык,calme
309,Ruhe::N,ты́мык,tranquillité
310,Leute::N,еҥ-влак,gens
311,Volk::N,ка́лык,peuple
312,Arbeit::N,паша́,travail
313,Gast::N,уна́,hôte
314,Gast::N,уна́,invité
315,Geschenk::N,пӧле́к,cadeau
316,Geschenk::N,пӧле́к,présent
317,Spiel::N,мо́дыш,jeu
318,Spiel::N,модма́ш,jeu
319,Gesellschaft::N,тӱшка́,compagnie
320,Hilfe::N,по́лыш,aide
321,Hilfe::N,по́лыш,secours
322,Freund::N,таҥ,ami
323,Freund::N,йолта́ш,ami
324,Kamerad::N,таҥ,copain
325,Kamerad::N,таҥ,camarade
326,Angelegenheit::N,паша́,affaire
327,Anzahl::N,чот,nombre
328,Art::N,вид,sorte
329,Art::N,вид,espèce
330,Stück::N,ка́тыш,morceau
331,Stück::N,ла́стык,morceau
332,Teil::N,ужа́ш,part
333,Teil::N,ужа́ш,partie
334,Hälfte::N,пел,moitié
335,Hälfte::N,пе́ле,moitié
336,Kreis::N,ты́ртыш,cercle
337,Kreuz::N,ыре́с,croix
338,Linie::N,ли́ний,ligne
339,Strich::N,коре́ш,trait
340,Abstand::N,кокла́,écart
341,Entfernung::N,тора́,distance
342,Entfernung::N,ку́жыт,distance
343,Gegend::N,кунде́м,région
344,Gegend::N,кунде́м,contrée
345,Platz::N,ку́мдык,place
346,Ort::N,вер,lieu
347,Ort::N,вер,endroit
348,Ort::N,о́лмо,lieu
349,Ort::N,о́лмо,endroit
350,Seite::N,ӧ́рдыж,côté
351,Mitte::N,покше́л,milieu
352,Gegenstand::N,наста́,objet
353,Sache::N,наста́,chose
354,Rand::N,тӱр,bord
355,Kante::N,тӱр,arête
356,Ecke::N,лук,coin
357,Ecke::N,лук,tournant
358,Spitze::N,вуй,cime
359,Spitze::N,вуй,pointe
360,Ende::N,муча́ш,bout
361,Loch::N,рож,trou
362,Winkel::N,лук,coin
363,Winkel::N,лук,réduit
364,Muster::N,пеза́к,dessin
365,Muster::N,узо́р,dessin
366,Muster::N,ӱ́лгӧ,dessin
367,Größe::N,кӱ́кшыт,grandeur
368,Länge::N,ку́тыш,longueur
369,Höhe::N,кӱ́кшыт,hauteur
370,Höhe::N,кӱ́кшыт,altitude
371,Gewicht::N,не́лыт,poids
372,Menge::N,чот,quantité
373,Haufen::N,кы́шыл,tas
374,Reihe::N,рада́м,file
375,Reihe::N,рада́м,rangée
376,Boot::N,пуш,canot
377,Boot::N,пуш,bateau
378,Ruder::N,эшка́к,rame
379,Ruder::N,эшка́к,aviron
380,Schlitten::N,тер,traîneau
381,Schlitten::N,изде́р,traîneau
382,Ski::N,е́че,ski
383,Lagerfeuer::N,туло́то,feu de camp
384,Last::N,нӧ́лтыш,charge
385,Last::N,нӧ́лтыш,fardeau
386,Gang::N,ошкылма́ш,tour
387,Gang::N,ошкылма́ш,marche
388,Schritt::N,о́шкыл,pas
389,Norden::N,йӱдйыма́л,nord
390,Süden::N,кечывалве́л,sud
391,Westen::N,касве́л,ouest
392,Westen::N,касве́л,occident
393,Osten::N,эрве́л,est
394,Osten::N,эрве́л,orient
395,Holz::N,пу,bois
396,Brett::N,оҥа́,planche
397,Platte::N,аста́р,plaque
398,Stütze::N,чара́к,appui
399,Stütze::N,чара́к,soutien
400,Stange::N,лома́ш,barre
401,Stange::N,лома́ш,perche
402,Stock::N,тоя́,canne
403,Stab::N,вара́,bâton
404,Stab::N,кашта́,bâton
405,Rohr::N,пуч,tube
406,Rohr::N,пуч,tuyau
407,Haus::N,пӧрт,maison
408,Heim::N,мӧ́ҥгӧ,maison
409,Ofen::N,комака́,poêle
410,Fußboden::N,кӱва́р,plancher
411,Tisch::N,ӱсте́л,table
412,Stuhl::N,пӱке́н,chaise
413,Wiege::N,шепка́,berceau
414,Bett::N,ва́кшыш,lit
415,Regal::N,шӧ́рлык,étagère
416,Kiste::N,шо́ндык,caisse
417,Kiste::N,я́шлык,caisse
418,Fenster::N,окна́,fenêtre
419,Tür::N,омса́,porte
420,Tor::N,капка́,porte
421,Tor::N,капка́,portail
422,Zaun::N,сава́р,clôture
423,Dach::N,леве́дыш,toit
424,Leiter::N,тошка́лтыш,échelle
425,Besen::N,ӱштерво́штыр,balai
426,Spaten::N,ко́льмо,bêche
427,Schaufel::N,сово́к,pelle
428,Schaufel::N,су́ско,pelle
429,Gabel::N,ви́лке,fourchette
430,Löffel::N,па́не,cuiller
431,Löffel::N,совла́,cuiller
432,Messer::N,кӱ́зӧ,couteau
433,Nagel::N,пуда́,clou
434,Netz::N,вапш,filet
435,Haken::N,са́гыле,croc
436,Haken::N,са́гыле,crochet
437,Griff::N,кыл,prise
438,Griff::N,кыл,manche
439,Schloss::N,кӧгӧ́н,serrure
440,Bild::N,сӱре́т,image
441,Bild::N,сӱре́т,tableau
442,Figur::N,фигу́р,figure
443,Puppe::N,курча́к,poupée
444,Beutel::N,меша́к,sac
445,Beutel::N,меша́к,petit sac
446,Bündel::N,арша́ш,paquet
447,Bündel::N,арша́ш,faisceau
448,Tasche::N,сумка́,sac
449,Eimer::N,ведра́,seau
450,Deckel::N,ко́мдыш,couvercle
451,Geschirr::N,а́те,vaisselle
452,Sack::N,куль,sac
453,Sack::N,меша́к,sac
454,Tasse::N,чу́кыр,tasse
455,Tasse::N,чашка́,tasse
456,Topf::N,ми́ске,pot
457,Topf::N,ми́ске,marmite
458,Kessel::N,под,chaudron
459,Essen::N,ко́чкыш,repas
460,Essen::N,ко́чкыш,manger
461,Nahrung::N,ку́рго,nourriture
462,Speise::N,ко́чкыш,plat
463,Fleisch::N,шыл,viande
464,Getreide::N,шу́рно,blé
465,Getreide::N,шу́рно,céréales
466,Brei::N,пу́чымыш,purée
467,Brei::N,пу́чымыш,bouillie
468,Brot::N,ки́нде,pain
469,Scheibe::N,ка́тыш,tranche
470,Fett::N,коя́,graisse
471,Butter::N,ӱй,beurre
472,Öl::N,ӱй,huile
473,Salz::N,шинча́л,sel
474,Suppe::N,шӱр,soupe
475,Suppe::N,шӱр,potage
476,Honig::N,мӱй,miel
477,Milch::N,шӧр,lait
478,Tee::N,чай,thé
479,Leder::N,сура́н,cuir
480,Leder::N,шӱ́штӧ,cuir
481,Wolle::N,пун,laine
482,Stoff::N,куэ́м,tissu
483,Stoff::N,куэ́м,étoffe
484,Stoff::N,посто́,tissu
485,Stoff::N,посто́,étoffe
486,Nadel::N,и́ме,aiguille
487,Faden::N,шӱ́ртӧ,fil
488,Knopf::N,по́лдыш,bouton
489,Knoten::N,пышке́м,nœud
490,Farbe::N,чия́,peinture
491,Kleidung::N,чие́м,vêtements
492,Kleidung::N,чие́м,habillement
493,Kleidung::N,вурге́м,vêtements
494,Kleidung::N,вурге́м,habillement
495,Hemd::N,ту́выр,chemise
496,Kragen::N,сога́,col
497,Ärmel::N,шокш,manche
498,Hose::N,йола́ш,pantalon
499,Gürtel::N,ӱ́штӧ,ceinture
500,Mütze::N,упш,bonnet
501,Mütze::N,упш,casquette
502,Schuh::N,боти́нке,soulier
503,Schuh::N,боти́нке,chaussure
504,Stiefel::N,кем,botte
505,Ring::N,шерга́ш,bague
506,Band::N,тасма́,ruban
507,Band::N,ле́нте,ruban
508,Kamm::N,шерге́,peigne
509,Spiegel::N,вошто́нчыш,glace
510,Spiegel::N,вошто́нчыш,miroir
511,Riemen::N,кӱзанӱ́штӧ,lanière
512,Riemen::N,кӱзанӱ́штӧ,courroie
513,Schnur::N,кере́м,corde
514,Schnur::N,кере́м,ficelle
515,Schnur::N,кандыра́,corde
516,Schnur::N,кандыра́,ficelle
517,Leine::N,вӱра́ҥ,laisse
518,Decke::N,леве́дыш,couverture
519,Decke::N,одея́л,couverture
520,Kissen::N,кӱ́пчык,oreiller
521,Tuch::N,шо́выч,drap
522,Tuch::N,шо́выч,fichu
523,Handtuch::N,со́лык,serviette
524,Handtuch::N,со́лык,essuie-mains
525,Kraft::N,вий,force
526,Kraft::N,куа́т,force
527,Stärke::N,куа́т,vigueur
528,Stärke::N,карма́н,vigueur
529,Gesundheit::N,таза́лык,santé
530,Krankheit::N,чер,maladie
531,Schmerz::N,ко́рштыш,douleur
532,Wunde::N,су́сыр,plaie
533,Wunde::N,су́сыр,blessure
534,Fieber::N,йӱштыму́ж,fièvre
535,Fieber::N,лихора́дке,fièvre
536,Arznei::N,эм,remède
537,Arznei::N,эм,médecine
538,Brücke::N,кӱва́р,pont
539,Brunnen::N,вӱдвыне́м,puits
540,Weide::N,нурше́р,pâturage
541,Pfad::N,йолго́рно,sentier
542,Pfad::N,сокма́к,sentier
543,Weg::N,ко́рно,voie
544,Weg::N,ко́рно,chemin
545,Straße::N,ко́рно,route
546,Dorf::N,ял,village
547,Stadt::N,ола́,cité
548,Stadt::N,ола́,ville
549,Brief::N,се́рыш,lettre
550,Buch::N,книга́,livre
551,Buchstabe::N,буква́,lettre
552,Buchstabe::N,буква́,caractère
553,Zeitung::N,газе́т,journal
554,Leben::N,и́лыш,vie
555,Tod::N,колыма́ш,mort
556,Grab::N,шӱга́р,tombe
557,Kirche::N,че́рке,église
558,Sünde::N,су́лык,péché
559,Gott::N,ю́мо,dieu
560,Arbeiter::N,паша́зе,ouvrier
561,Arbeiter::N,паша́зе,travailleur
562,Chef::N,тӧра́,chef
563,Chef::N,тӧра́,patron
564,Meister::N,маста́р,maître
565,Arzt::N,врач,médecin
566,Lehrer::N,ту́ныктышо,professeur
567,Lehrer::N,ту́ныктышо,instituteur
568,Geld::N,окса́,argent
569,Geschäft::N,сатулыма́ш,affaire
570,Geschäft::N,сатулыма́ш,commerce
571,Laden::N,ке́выт,magasin
572,Laden::N,ке́выт,boutique
573,Preis::N,ак,prix
574,Ware::N,сату́,marchandise
575,Nutzen::N,пайда́,profit
576,Reichtum::N,поя́нлык,richesse
577,Welt::N,тӱня́,monde
578,Land::N,эл,pays
579,Staat::N,кугыжа́ныш,État
580,König::N,кугыжа́,roi
581,Macht::N,власть,pouvoir
582,Macht::N,власть,puissance
583,Grenze::N,грани́ца,frontière
584,Krieg::N,сар,guerre
585,Feind::N,тушма́н,ennemi
586,Gewalt::N,виешлыма́ш,violence
587,Kampf::N,кредалма́ш,lutte
588,Kampf::N,кредалма́ш,combat
589,Bogen[Waffe]::N,юҥе́ж,arc
590,Pfeil::N,пикш,flèche
591,Gewehr::N,пыча́л,fusil
592,Fehler::N,йо́ҥылыш,faute
593,Fehler::N,йо́ҥылыш,erreur
594,Lüge::N,шоя́к,mensonge
595,Schaden::N,зия́н,dégât
596,Schaden::N,зия́н,dommage
597,Unglück::N,эҥге́к,malheur
598,Schuld::N,тита́к,faute
599,Schuld::N,тита́к,culpabilité
600,Schuld::N,йола́,faute
601,Schuld::N,йола́,culpabilité
602,Alter::N,ийго́т,âge
603,Schluss::N,муча́ш,fin
604,Zeit::N,жап,temps
605,Zeit::N,па́гыт,temps
606,Tag::N,ке́че,jour
607,Tag::N,ке́че,journée
608,Morgen::N,эр,matin
609,Morgen::N,эр,matinée
610,Mittag::N,кечыва́л,midi
611,Abend::N,кас,soir
612,Abend::N,кас,soirée
613,Nacht::N,йӱд,nuit
614,Woche::N,арня́,semaine
615,Monat::N,ты́лзе,mois
616,Jahr::N,ий,an
617,Jahr::N,ий,année
618,Frühling::N,шо́шо,printemps
619,Sommer::N,кеҥе́ж,été
620,Herbst::N,шы́же,automne
621,Winter::N,те́ле,hiver
622,Januar::N,шоркыйол,janvier
623,Januar::N,идалыкву́й,janvier
624,Januar::N,янва́рь,janvier
625,Februar::N,пургыж,février
626,Februar::N,февра́ль,février
627,März::N,ӱярня,mars
628,März::N,март,mars
629,April::N,апре́ль,avril
630,Mai::N,ага,mai
631,Mai::N,май,mai
632,Juni::N,пеледыш,juin
633,Juni::N,ию́нь,juin
634,Juli::N,сӱрем,juillet
635,Juli::N,ию́ль,juillet
636,August::N,сорла,août
637,August::N,агарма́н,août
638,August::N,а́вгуст,août
639,September::N,идым,septembre
640,September::N,сентя́брь,septembre
641,Oktober::N,шыжа,octobre
642,Oktober::N,октя́брь,octobre
643,November::N,кылме тылзе,novembre
644,November::N,ноя́брь,novembre
645,Dezember::N,дека́брь,décembre
646,Montag::N,шо́чмо,lundi
647,Dienstag::N,ку́шкыжмо,mardi
648,Mittwoch::N,вӱрге́че,mercredi
649,Donnerstag::N,изарня́,jeudi
650,Freitag::N,кугарня́,vendredi
651,Samstag::N,шуматке́че,samedi
652,Sonntag::N,рушарня́,dimanche
653,groß::A,кугу́,grand
654,klein::A,изи́,petit
655,lang::A,кужу́,long
656,kurz::A,кӱ́чык,court
657,breit::A,кумда́,large
658,schmal::A,а́ҥысыр,étroit
659,dicht::A,ну́гыдо,dense
660,dick[Gegenstand]::A,кӱ́жгӧ,épais
661,dünn::A,ви́чкыж,mince
662,fein::A,ты́гыде,fin
663,fein::A,ты́гыде,menu
664,fest::A,чо́ткыдо,ferme
665,fest::A,чо́ткыдо,solide
666,flach::A,лапка́,plat
667,glatt::A,яклака́,poli
668,glatt::A,яклака́,lisse
669,hart::A,пе́ҥгыде,dur
670,weich::A,пу́шкыдо,mou
671,rund::A,йырге́шке,rond
672,spitz::A,коша́р,aigu
673,spitz::A,коша́р,pointu
674,scharf::A,пӱ́сӧ,tranchant
675,stumpf::A,токма́к,mousse
676,stumpf::A,токма́к,émoussé
677,schwer::A,не́ле,lourd
678,schwer::A,не́ле,pesant
679,schön::A,сы́лне,beau
680,heiß::A,шо́кшо,chaud
681,heiß::A,шо́кшо,très chaud
682,warm::A,ле́ве,chaud
683,kalt::A,йӱ́штӧ,froid
684,kühl::A,юа́лге,frais
685,kühl::A,южгата́,frais
686,frisch::A,свежа́,frais
687,feucht::A,вӱ́дыжгӧ,humide
688,nass::A,нӧ́рӧ,mouillé
689,trocken::A,ку́кшо,sec
690,voll::A,тич,plein
691,voll::A,тич,rempli
692,leer::A,яра́,vide
693,offen::A,виш,ouvert
694,geschlossen::A,пе́тырыме,clos
695,geschlossen::A,пе́тырыме,fermé
696,geschlossen::A,тӱ́чмӧ,clos
697,geschlossen::A,тӱ́чмӧ,fermé
698,sauber::A,ару́,net
699,sauber::A,ару́,propre
700,sauber::A,янда́р,net
701,sauber::A,янда́р,propre
702,schmutzig::A,лавыра́н,sale
703,schmutzig::A,лавыра́н,crasseux
704,schmutzig::A,ла́выргыше,sale
705,schmutzig::A,ла́выргыше,crasseux
706,roh::A,кӱ́чымӧ,cru
707,roh::A,кӱ́чымӧ,brut
708,reif::A,лӧза́,mûr
709,lecker::A,ту́тло,délicieux
710,lecker::A,ту́тло,appétissant
711,süß::A,ше́ре,doux
712,bitter::A,ко́чо,amer
713,sauer::A,шо́по,aigre
714,hell::A,во́лгыдо,clair
715,dunkel::A,пычке́мыш,sombre
716,schwarz::A,шола́,noir
717,weiß::A,ош,blanc
718,rot::A,йошка́р,rouge
719,gelb::A,сар,jaune
720,blau::A,ка́нде,bleu
721,grün::A,ужа́р,vert
722,grau::A,сур,gris
723,bunt::A,олача́,multicolore
724,billig::A,шу́лдо,bon marché
725,teuer::A,ше́рге,cher
726,wertvoll::A,шергака́н,précieux
727,blind::A,со́кыр,aveugle
728,taub::A,соҥгыра́,sourd
729,kräftig::A,куа́тле,fort
730,kräftig::A,куа́тле,vigoureux
731,stark::A,вия́н,fort
732,stark::A,вия́н,puissant
733,schwach::A,а́лдыме,faible
734,fett::A,коя́,gras
735,schlank::A,йоштката́,svelte
736,schlank::A,яжу́,svelte
737,hübsch::A,чеве́р,joli
738,böse::A,шы́де,mauvais
739,dumm::A,аҥыра́,sot
740,dumm::A,аҥыра́,bête
741,faul::A,його,fainéant
742,faul::A,його,paresseux
743,fleißig::A,ты́ршыше,appliqué
744,geizig::A,чаҥга́,avare
745,klug::A,уша́н,intelligent
746,geschickt::A,уста́,habile
747,lieb::A,ала́л,cher
748,lieb::A,ала́л,gentil
749,lustig::A,весела́,gai
750,lustig::A,весела́,joyeux
751,sanft::A,ны́жылге,doux
752,hungrig::A,шу́жышо,affamé
753,krank::A,че́рле,malade
754,nackt::A,чарама́т,nu
755,traurig::A,ойга́н,triste
756,lebendig::A,и́лыше,vivant
757,gut::A,сай,bon
758,schlecht::A,уда́,mauvais
759,schlecht::A,шӱ́кшӧ,mauvais
760,richtig::A,чы́нле,juste
761,richtig::A,чы́нле,correct
