,Concept_ID,ba,tr
771,fremd::A,сит,yabancı
772,verschieden::A,төрлө,ayrı
773,verschieden::A,төрлө,farklı
774,nah::A,яҡын,yakın
775,nah::A,яҡын,bitişik
776,fern::A,алыҫ,uzak
777,fern::A,йыраҡ,uzak
778,linker::A,һул,sol
779,rechter::A,уң,sağ
780,anderer::A,бутән,diğer
781,erster::A,тәүге,ilk
782,erster::A,тәүге,birinci
783,zweiter::A,икенсе,ikinci
784,dritter::A,өсөнсө,üçüncü
785,letzter::A,һуңғы,son
786,letzter::A,һуңғы,sonuncu
787,allein::ADV,бер үҙе,yalnız
788,allein::ADV,бер үҙе,tek başına
789,allein::ADV,яңғыҙ,yalnız
790,allein::ADV,яңғыҙ,tek başına
791,auf einmal::ADV,бер юлы,birden
792,zusammen::ADV,бергә,beraber
793,zusammen::ADV,бергә,birlikte
794,lange::ADV,оҙаҡ,çok
795,lange::ADV,оҙаҡ,uzun
796,plötzlich::ADV,ҡапыл,ansızın
797,plötzlich::ADV,ҡапыл,birdenbire
798,sofort::ADV,шунда уҡ,hemen
799,sofort::ADV,шунда уҡ,derhal
800,später::ADV,һуңыраҡ,daha sonra
801,jetzt::ADV,хәҙер,şimdi
802,heute::ADV,бөгөн,bugün
803,morgen::ADV,иртәгә,yarın
804,bald::ADV,тиҙҙән,yakında
805,dann::ADV,һуңынан,sonra
806,gestern::ADV,кисә,dün
807,einst::ADV,ҡасандыр,eskiden
808,einst::ADV,бер баҡыт,eskiden
809,damals::ADV,ул саҡта,o zamanlar
810,danach::ADV,һуңынан,sonradan
811,danach::ADV,һуңынан,ondan sonra
812,vorher::ADV,элек,önce
813,vorher::ADV,элек,önceden
814,zuerst::ADV,башта,ilk önce
815,einmal::ADV,бер,bir defa
816,manchmal::ADV,ҡайһы берҙә,bazan
817,oft::ADV,йыш,sık sık
818,oft::ADV,йыш,çok defa
819,immer::ADV,һәр ҡасан,daima
820,immer::ADV,һәр ҡасан,her zaman
821,niemals::ADV,бер ҡасан да,asla değil
822,niemals::ADV,бер ҡасан да,hiçbir zaman
823,niemals::ADV,бер ваҡытта ла,asla değil
824,niemals::ADV,бер ваҡытта ла,hiçbir zaman
825,hier::ADV,бында,burada
826,hierhin::ADV,бында,buraya
827,von hier::ADV,бынан,buradan
828,von hier::ADV,ошонан,buradan
829,dort::ADV,шунда,orada
830,dort::ADV,шунда,şurada
831,dort::ADV,тегендә,orada
832,dort::ADV,тегендә,şurada
833,dorthin::ADV,шунда,oraya
834,dorthin::ADV,шунда,şuraya
835,dorthin::ADV,тегеләй,oraya
836,dorthin::ADV,тегеләй,şuraya
837,geradeaus::ADV,тура,doğru
838,vorwärts::ADV,алға,ileri
839,rückwärts::ADV,кирегә,geri
840,zurück::ADV,кирегә,geriye
841,unten::ADV,түбәндә,aşağıda
842,hinab::ADV,түбәнгә,aşağıya
843,oben::ADV,юғарыла,yukarıda
844,hinauf::ADV,юғарыға,yukarı
845,hinauf::ADV,юғарыға,yukarıya
846,überall::ADV,бөтә урында,her yerde
847,nicht::ADV,тугел,-mi-
848,nicht::ADV,тугел,değil
849,ein wenig::ADV,аҙ,biraz
850,kaum::ADV,көскә,dar
851,kaum::ADV,көскә,hemen hemen değil
852,kaum::ADV,саҡ-саҡ,dar
853,kaum::ADV,саҡ-саҡ,hemen hemen değil
854,sehr::ADV,ифат,pek
855,sehr::ADV,ифат,gayet
856,so::ADV,шулай,öyle
857,so::ADV,шулай,böyle
858,noch::ADV,йәнә,hâlâ
859,noch::ADV,йәнә,henüz
860,nur::ADV,бары,ancak
861,nur::ADV,бары,yalnız
862,schon::ADV,инде,çoktan
863,wieder::ADV,тағы,tekrar
864,wieder::ADV,тағы,yeniden
865,vergebens::ADV,бушҡа,boşuna
866,vor::PRP,алдында,önünde
867,hinter::PRP,артында,arkasında
868,unter::PRP,аҫтында,altında
869,durch::PRP,үтә,sayesinde
870,durch::PRP,үтә,ortasından
871,neben::PRP,эргәһендә,yanında
872,zwischen::PRP,араһында,arasında
873,wegen::PRP,өсөн,dolayı
874,wegen::PRP,сәбәпле,dolayı
875,dies::PRN,был,bu
876,dies::PRN,ошо,bu
877,das::PRN,ул,o
878,das::PRN,ул,şu
879,alles::PRN,бөтә,hepsi
880,alles::PRN,бөтә,her şey
881,ich::PRN,мин,ben
882,du::PRN,һин,sen
883,er::PRN,ул,o
884,wir::PRN,беҙ,biz
885,ihr::PRN,һеҙ,siz
886,sie::PRN,улар,onlar
887,was::FPRN,ә,ne
888,was::FPRN,ни,ne
889,was::FPRN,нәмә,ne
890,wer::FPRN,ҡем,kim
891,wo::FADV,ҡайҙа,nerede
892,wohin::FADV,ҡайҙа,nereye
893,wie::FADV,инидәй,nasıl
894,warum::FADV,ин өсөн,neden
895,wieviel::FNUM,күпме,kaç
896,wieviel::FNUM,күпме,ne kadar
897,eins::NUM,бер,bir
898,zwei::NUM,ике,iki
899,zwei::NUM,икәү,iki
900,drei::NUM,өс,üç
901,vier::NUM,дүрт,dört
902,fünf::NUM,биш,beş
903,sechs::NUM,алты,altı
904,sieben::NUM,ете,yedi
905,acht::NUM,һигеҙ,sekiz
906,neun::NUM,туғыҙ,dokuz
907,zehn::NUM,ун,on
908,elf::NUM,ун бер,on bir
909,zwölf::NUM,ун ике,on iki
910,zwanzig::NUM,егерме,yirmi
911,dreißig::NUM,утыҙ,otuz
912,vierzig::NUM,ҡырҡ,kırk
913,fünfzig::NUM,илле,elli
914,sechzig::NUM,алтмыш,altmış
915,siebzig::NUM,етмеш,yetmiş
916,achtzig::NUM,һикһән,seksen
917,neunzig::NUM,туҡһан,doksan
918,hundert::NUM,йөҙ,yüz
919,tausend::NUM,мең,bin
920,und::CNJ,да,ve
921,und::CNJ,да,ile
922,oder::CNJ,йәки,ya
923,oder::CNJ,йәки,yahut
924,stehen::V,тороу,durmak
925,sitzen::V,ултырыу,oturmak
926,liegen::V,ятыу,yatmak
927,hängen::V,аҫылынып тороу,asılı olmak
928,werden::V,булыу,olmak
929,werden::V,булыу,olunmak
930,passieren::V,булыу,olmak
931,beginnen::V,башлау,başlamak
932,enden::V,бөтөү,bitmek
933,enden::V,бөтөү,sona ermek
934,enden::V,тамамланыү,bitmek
935,enden::V,тамамланыү,sona ermek
936,wechseln::V,үҙгәреү,değişmek
937,aufgehen[Sonne]::V,ҡалҡыу,doğmak
938,untergehen[Sonne]::V,байыу,batmak
939,scheinen[Sonne]::V,яҡтыртып тороу,parlamak
940,donnern::V,күкрәү,gök gürlemek
941,wehen::V,иҫеү,esmek
942,strömen::V,ташыу,akmak
943,fließen::V,ағыу,akmak
944,sich drehen::V,әйләнеү,dönmek
945,schwanken::V,тирбәлеү,sallanmak
946,schwingen::V,бәүетеү,titremek
947,fallen::V,йығылыу,düşmek
948,brennen::V,яныу,yanmak
949,rauchen::V,төтәү,tütmek
950,regnen::V,ямғыр яуа,yağmak
951,gefrieren::V,туңыү,donmak
952,tauen::V,иреү,erimek
953,schmelzen::V,иреү,erimek
954,trocknen::V,кибеү,kurumak
955,sieden::V,ҡайнау,kaynamak
956,faulen::V,сереу,çürümek
957,verfaulen::V,сереу,çürümek
958,reißen::V,өҙөү,yırtılmak
959,reißen::V,йыртылыу,yırtılmak
960,versinken::V,батыу,batmak
961,vergehen::V,үтеү,geçmek
962,erscheinen::V,килеп сығыу,görünmek
963,verschwinden::V,юғалыу,kaybolmak
964,sinken::V,түбәнәйеү,inmek
965,abnehmen::V,кәметеү,azalmak
966,zunehmen::V,артыу,artmak
967,zunehmen::V,артыу,çoğalmak
968,steigen::V,күтәрелеү,artmak
969,steigen::V,күтәрелеү,yükselmek
970,wachsen::V,үҫеү,büyümek
971,wachsen::V,үҫеү,gelişmek
972,glänzen::V,ялтырау,parlamak
973,funkeln::V,баҙлау,parıldamak
974,lärmen::V,шаулау,gürültü yapmak
975,läuten::V,ҡағыу,çalmak
976,klingeln::V,ҡағыу,zil çalmak
977,klingeln::V,шылтыратыу,zil çalmak
978,klirren::V,шылтыратыу,şakırdamak
979,klirren::V,шылтыратыу,zangırdamak
980,brausen::V,ҡотороноу,köpürmek
981,brausen::V,ҡотороноу,kükremek
982,rauschen::V,шыптырлау,fışırdamak
983,klingen::V,яңғырау,tınlamak
984,bellen::V,өрөү,havlamak
985,heulen::V,олоу,ulumak
986,blasen::V,өрөү,üflemek
987,pfeifen::V,һызғырып ебәреү,düdük çalmak
988,schreien::V,ҡысҡырыу,bağırmak
989,schreien::V,ҡысҡырыу,haykırmak
990,stöhnen::V,уңғырашыу,inlemek
991,zittern::V,ҡалтырау,titremek
992,leben::V,йәшәү,yaşamak
993,leben::V,йәшәү,hayatta olmak
994,geboren werden::V,тыуыу,doğmak
995,atmen::V,тын алыү,solunmak
996,atmen::V,тын алыү,nefes almak
997,trinken::V,эсеү,içmek
998,essen::V,ашау,yemek
999,schlucken::V,йотоу,yutmak
1000,müde werden::V,арыу,yorulmak
1001,einschlafen::V,йоҡлап китеү,uykuya dalmak
1002,schlafen::V,йоҡлау,uyumak
1003,aufwachen::V,уяныу,uyanmak
1004,aufstehen::V,тороу,kalkmak
1005,aufstehen::V,тороу,yataktan kalkmak
1006,sich erholen::V,ял итеү,dinlenmek
1007,krank werden::V,сирләү,hastalanmak
1008,krank sein::V,сирләү,hasta olmak
1009,schmerzen::V,ауыртыу,ağrımak
1010,husten::V,йүтәлләү,öksürmek
1011,genesen::V,һауығыу,şifa bulmak
1012,sterben::V,үлеү,ölmek
1013,sterben::V,үлеү,vefat etmek
1014,umkommen::V,һәләк булыу,ölmek
1015,sich bewegen::V,хәрәкәт итеү,hareket etmek
1016,sich rühren::V,ҡуҙғалыу,kımıldanmak
1017,sich erheben::V,тороу,kalkmak
1018,sich erheben::V,тороу,ayağa kalkmak
1019,sich setzen::V,ултырыу,oturmak
1020,hinfallen::V,ҡолау,yere düşmek
1021,laufen::V,йөрөү,yürümek
1022,schreiten::V,атлау,yürümek
1023,schreiten::V,атлау,adım atmak
1024,spazierengehen::V,ял итеп йороү,gezmek
1025,spazierengehen::V,ял итеп йороү,dolaşmak
1026,eilen::V,ашығыу,seğirtmek
1027,eilen::V,ҡабаланыу,seğirtmek
1028,sich beeilen::V,ашығыу,acele etmek
1029,sich beeilen::V,ҡабаланыу,acele etmek
1030,sausen::V,елеү,hızla gitmek
1031,rennen::V,йүгеп йөрөү,koşmak
1032,springen::V,һикереү,atlamak
1033,springen::V,һикереү,sıçramak
1034,klettern::V,үрмәләү,tırmanmak
1035,klettern::V,үрмәләп менеү,tırmanmak
1036,schaukeln::V,сайҡалыу,sallanmak
1037,kriechen::V,шыуышыу,sürünmek
1038,schwimmen::V,йоҙөү,yüzmek
1039,tauchen::V,сумыу,dalmak
1040,rudern::V,ишеү,kürek çekmek
1041,fahren::V,йөрөү,gitmek
1042,fliegen::V,осоу,uçmak
1043,gehen::V,барыу,gitmek
1044,weggehen::V,китеү,gitmek
1045,abfahren::V,сығыу,kalkmak
1046,anhalten::V,тукталыу,durmak
1047,hineingehen::V,инеү,içeri girmek
1048,eintreten::V,инеү,girmek
1049,kommen::V,килеү,gelmek
1050,ankommen::V,килеү,varmak
1051,zurückkommen::V,ҡайтыу,dönmek
1052,bleiben::V,ҡалыу,kalmak
1053,warten::V,көтөп тороу,beklemek
1054,erwarten::V,көтөү,beklemek
1055,suchen::V,эҙләү,aramak
1056,finden::V,табыу,bulmak
1057,versuchen::V,тырышып ҡарау,denemek
1058,vorbereiten::V,әҙерләү,hazırlamak
1059,lieben::V,яратыу,sevmek
1060,mögen::V,һөйөү,beğenmek
1061,mögen::V,яратыу,beğenmek
1062,lachen::V,көлөү,gülmek
1063,rühren::V,ҡағылыу,dokunmak
1064,rühren::V,ҡағылыу,duygulandırmak
1065,weinen::V,илау,ağlamak
1066,schimpfen::V,һүгенеү,küfretmek
1067,schimpfen::V,тиргәнеү,küfretmek
1068,schimpfen::V,һуҡраныу,küfretmek
1069,sich ärgern::V,асыуланыу,kızmak
1070,sich fürchten::V,ҡурҡыу,korkmak
1071,fürchten::V,ҡурҡыу,korkmak
1072,fliehen::V,ҡасыу,kaçmak
1073,flüchten::V,ҡасыу,kaçmak
1074,sehen::V,күреү,görmek
1075,anschauen::V,ҡарау,seyretmek
1076,ansehen::V,ҡарау,bakmak
1077,ansehen::V,тикшереү,bakmak
1078,hören::V,ишетеү,duymak
1079,hören::V,ишетеү,işitmek
1080,zuhören::V,тыңлау,dinlemek
1081,probieren::V,татыу,denemek
1082,probieren::V,татыу,tadına bakmak
1083,riechen::V,еҫкәү,kokusunu almak
1084,fühlen::V,тойоу,duymak
1085,fühlen::V,тойоу,hissetmek
1086,scheinen::V,кеүек күренеү,görünmek
1087,scheinen::V,тойолоу,görünmek
1088,zu sehen sein::V,күренеү,görünmek
1089,vernehmen::V,ишетеү,haber almak
1090,frieren::V,туңыү,üşümek
1091,tun::V,яһау,etmek
1092,tun::V,яһау,yapmak
1093,tun::V,әшләү,etmek
1094,tun::V,әшләү,yapmak
1095,können::V,алыу,bilmek
1096,können::V,мөмкин булыу,bilmek
1097,wollen::V,теләү,istemek
1098,anfangen::V,башлау,başlamak
1099,beenden::V,бөтөрөү,bitirmek
1100,beenden::V,тамамлау,bitirmek
1101,aufhören::V,туктау,bitmek
1102,gelingen::V,уңышлы булыу,başarmak
1103,geraten::V,булып сығыу,düşmek
1104,öffnen::V,асыу,açmak
1105,schließen::V,йомоу,kapamak
1106,stellen::V,ҡуйыу,koymak
1107,setzen::V,урынлаштырыу,koymak
1108,setzen::V,урынлаштырыу,oturtmak
1109,legen::V,һалыу,koymak
1110,legen::V,һалыу,yatırmak
1111,berühren::V,тейеү,dokunmak
1112,berühren::V,ҡағылыу,dokunmak
1113,verbinden::V,ҡушыу,bağlamak
1114,verbinden::V,ҡушыу,birleştirmek
1115,verbinden::V,бәйләү,bağlamak
1116,verbinden::V,бәйләү,birleştirmek
1117,bedecken::V,ҡаплау,örtmek
1118,bedecken::V,ҡаплау,kaplamak
1119,aufhängen::V,элеү,asmak
1120,anzünden::V,тоҡандырыу,yakmak
1121,anzünden::V,тоҡандырыу,ateşlemek
1122,aufheben::V,мендереү,kaldırmak
1123,zurücklassen::V,ҡалдырыу,geride bırakmak
1124,verlieren::V,юғалтыу,yitirmek
1125,verlieren::V,юғалтыу,kaybetmek
1126,fallen lassen::V,төшөрөп ебәреү,düşürmek
1127,machen::V,яһау,yapmak
1128,machen::V,эшләү,yapmak
1129,herstellen::V,эшләп сығарыу,yapmak
1130,herstellen::V,эшләп сығарыу,imal etmek
1131,bauen::V,төҙөү,kurmak
1132,bauen::V,төҙөү,inşa etmek
1133,reparieren::V,төҙәтеү,onarmak
1134,reparieren::V,төҙәтеү,tamir etmek
1135,verbessern::V,яҡшыртыу,düzeltmek
1136,ändern::V,үҙгәртеү,değiştirmek
1137,graben::V,ҡаҙыу,kazmak
1138,beugen::V,бөгөү,eğmek
1139,biegen::V,бөгөү,bükmek
1140,drehen::V,өйрөлтөү,çevirmek
1141,drehen::V,өйрөлтөү,döndürmek
1142,drehen::V,әйләндереү,çevirmek
1143,drehen::V,әйләндереү,döndürmek
1144,wenden::V,әйләндереү,çevirmek
1145,umdrehen::V,түңкәреү,çevirmek
1146,heben::V,күтәреү,kaldırmak
1147,heben::V,мендереү,kaldırmak
1148,hochheben::V,күтәреү,yukarı kaldırmak
1149,ergreifen::V,тотоп алыу,tutmak
1150,ergreifen::V,тотоп алыу,yakalamak
1151,halten::V,тотоу,tutmak
1152,drücken::V,ҡыҫыу,sıkmak
1153,schieben::V,этеү,itmek
1154,schieben::V,этеү,sürmek
1155,schieben::V,төртөү,itmek
1156,schieben::V,төртөү,sürmek
1157,kratzen::V,ҡырыу,kaşımak
1158,lecken::V,ялау,yalamak
1159,beißen::V,тешләү,ısırmak
1160,abreißen::V,өҙөү,koparmak
1161,abschneiden::V,ҡырҡыу,keserek ayırmak
1162,binden::V,бәйләү,bağlamak
1163,stecken::V,ҡаҙау,sokmak
1164,brechen::V,боҙоу,kırmak
1165,klopfen::V,шаҡылдау,çalmak
1166,hauen::V,туҡмау,vurmak
1167,kleben::V,йәбештереү,yapıştırmak
1168,reiben::V,ыуыу,ovmak
1169,reiben::V,ыуыу,sürtmek
1170,reiben::V,ышҡыу,ovmak
1171,reiben::V,ышҡыу,sürtmek
1172,streichen::V,яғыу,sürmek
1173,schleifen::V,үткерләү,bilemek
1174,schneiden::V,ҡырҡыу,kesmek
1175,rütteln::V,һелкетеү,sallamak
1176,schütteln::V,һелкетеү,sarsmak
1177,schütteln::V,һелкетеү,çalkamak
1178,schwenken::V,болғау,sallamak
1179,schütten::V,ҡойоу,dökmek
1180,schütten::V,ҡойоу,akıtmak
1181,füllen::V,тултырыу,doldurmak
1182,einwickeln::V,төрөү,sarmak
1183,tragen::V,алып барыу,taşımak
1184,schleppen::V,һөйрәү,sürüklemek
1185,ziehen::V,тартыу,çekmek
1186,aufbewahren::V,һаҡлау,saklamak
1187,werfen::V,ырғытыу,atmak
1188,fangen::V,тотоу,tutmak
1189,fangen::V,тотоу,yakalamak
1190,packen::V,етеү,tutmak
1191,packen::V,етеү,yakalamak
1192,packen::V,тотоп алыу,tutmak
1193,packen::V,тотоп алыу,yakalamak
1194,verstecken::V,йәшереү,saklamak
1195,teilen::V,бүлеү,bölmek
1196,teilen::V,бүлеү,ayırmak
1197,schicken::V,ебәреү,yollamak
1198,schicken::V,ебәреү,göndermek
1199,bringen::V,килтереү,getirmek
1200,hinzufügen::V,өтәү,katmak
1201,hinzufügen::V,өтәү,eklemek
1202,bekommen::V,алыу,almak
1203,bekommen::V,алыу,eline geçmek
1204,erhalten::V,алыу,almak
1205,nehmen::V,алыу,almak
1206,wählen::V,һайлаү,seçmek
1207,auswählen::V,һайлап алыу,seçmek
1208,auswählen::V,һайлап алыу,ayırmak
1209,bewahren::V,һаҡлау,korumak
1210,behindern::V,тотҡарлыҡ яһау,engellemek
1211,verderben::V,боҙоу,bozmak
1212,beschädigen::V,боҙоу,zedelemek
1213,beschädigen::V,боҙоу,ziyan vermek
1214,zerbrechen::V,ҡыйратыу,kırmak
1215,zerreißen::V,йыртыу,yırtmak
1216,zerstören::V,емереү,yıkmak
1217,zerstören::V,емереү,tahrip etmek
1218,verbrennen::V,үртәү,yakmak
1219,geben::V,биреү,vermek
1220,reichen::V,биреү,uzatmak
1221,schenken::V,бүләк итеү,hediye etmek
1222,versprechen::V,вәғәҙә биреү,vaat etmek
1223,wünschen::V,теләу,kutlamak
1224,loben::V,маҡтау,övmek
1225,küssen::V,үбеү,öpmek
1226,wiegen::V,бәүетеү,sallamak
1227,wiegen::V,тирбәтеү,sallamak
1228,zudecken::V,ҡаплау,örtmek
1229,wecken::V,уятыу,uyandırmak
1230,zeigen::V,күрһәтеү,göstermek
1231,führen::V,етәкләү,gezdirmek
1232,führen::V,етәкләү,yol göstermek
1233,lehren::V,уҡытыу,okutmak
1234,lehren::V,уҡытыу,öğretmek
1235,lehren::V,өйрәтеү,okutmak
1236,lehren::V,өйрәтеү,öğretmek
1237,unterrichten::V,уҡытыу,öğretmek
1238,aufziehen::V,тәрбиәле,yetiştirmek
1239,leiten::V,етәкләү,yönetmek
1240,leiten::V,етәкләү,idare etmek
1241,leiten::V,етәкселек итеү,yönetmek
1242,leiten::V,етәкселек итеү,idare etmek
1243,antreiben::V,ашыҡтырыу,teşvik etmek
1244,lassen::V,мәжбүр итеү,-tırmak
1245,einladen::V,саҡырыу,davet etmek
1246,vereinigen::V,берләштереү,birleştirmek
1247,besuchen::V,килеп сығыу,uğramak
1248,besuchen::V,килеп сығыу,ziyaret etmek
1249,besuchen::V,килеп сығыу,görmeye gitmek
1250,treffen::V,тойоү,rastlamak
1251,treffen::V,тойоү,isabet etmek
1252,treffen::V,осратыу,rastlamak
1253,treffen::V,осратыу,isabet etmek
1254,treffen::V,ҡаршылау,rastlamak
1255,treffen::V,ҡаршылау,isabet etmek
1256,sich versammeln::V,йыйылыу,toplanmak
1257,spielen::V,тартыу,oynamak
1258,singen::V,йырлау,söylemek
1259,singen::V,йырлау,şarkı söylemek
1260,tanzen::V,бейеү,oynamak
1261,tanzen::V,бейеү,dans etmek
1262,sich trennen::V,айырылышыу,ayrılmak
1263,verlassen::V,ташлау,bırakmak
1264,verlassen::V,ташлау,terk etmek
1265,verlassen::V,ташлап китеү,bırakmak
1266,verlassen::V,ташлап китеү,terk etmek
1267,retten::V,ҡотҡарыу,kurtarmak
1268,bewachen::V,һаҡлау,gözetmek
1269,schützen::V,һаҡлау,korumak
1270,verteidigen::V,яҡлау,savunmak
1271,sich schlagen::V,һуғышыу,dövüşmek
1272,schießen::V,атыу,ateş etmek
1273,siegen::V,еңеү,yenmek
1274,ärgern::V,асыуландырыу,kızdırmak
1275,schlagen::V,бәреү,dövmek
1276,schlagen::V,туҡмау,dövmek
1277,treten::V,тибеү,tepmek
1278,treten::V,типкеләү,tepmek
1279,stechen::V,сәнсеү,sokmak
1280,stechen::V,сәнсеү,batırmak
1281,stoßen::V,этеү,itmek
1282,stoßen::V,төртөү,itmek
1283,stehlen::V,урлау,çalmak
1284,stören::V,ҡамасаулау,bozmak
1285,stören::V,ҡамасаулау,etkilemek
1286,belästigen::V,бимазалау,rahatsız etmek
1287,belästigen::V,ҡамасаулау,rahatsız etmek
1288,verbergen::V,йәшереү,saklamak
1289,täuschen::V,ултыртыу,aldatmak
1290,betrügen::V,алдау,aldatmak
1291,betrügen::V,алдау,dolandırmak
1292,töten::V,үлтереү,öldürmek
1293,wohnen::V,йәшәү,oturmak
1294,arbeiten::V,эшләү,çalışmak
1295,sammeln::V,йыйыу,toplamak
1296,pflücken::V,өҙөү,koparmak
1297,jagen::V,аулау,avlanmak
1298,fischen::V,аулау,balık tutmak
1299,fassen::V,тотоу,tutmak
1300,fassen::V,тотоу,yakalamak
1301,hüten::V,көтөү,otlatmak
1302,treiben::V,ҡыуыу,gütmek
1303,anbinden::V,бәйләү,bağlamak
1304,füttern::V,ашатыу,beslemek
1305,melken::V,һауыү,sağmak
1306,hacken::V,турау,yarmak
1307,hacken::V,тапау,yarmak
1308,gießen::V,ҡойоу,sulamak
1309,reifen::V,өлғөрөү,olgunlaşmak
1310,zubereiten::V,бешереү,hazırlamak
1311,kochen::V,бешереү,pişirmek
1312,kochen::V,бешереү,kaynatmak
1313,backen::V,бешереү,pişirmek
1314,backen::V,бешереү,fırında pişirmek
1315,braten::V,ҡурыу,kızartmak
1316,umrühren::V,ҡатнаштырыу,karıştırmak
1317,stricken::V,бәйләү,örmek
1318,nähen::V,тегеү,dikmek
1319,färben::V,буяу,boyamak
1320,reinigen::V,таҙартыу,temizlemek
1321,waschen::V,йыуыу,yıkamak
1322,abwischen::V,һөртөү,silmek
1323,spülen::V,сайҡау,çalkamak
1324,fegen::V,һепереү,süpürmek
1325,kehren::V,һепереү,süpürmek
1326,baden::V,һыу инеү,yıkanmak
1327,baden::V,һыу инеү,banyo yapmak
1328,sich waschen::V,йыуыныу,yıkanmak
1329,ausziehen::V,сисеү,çıkarmak
1330,anziehen::V,кейеү,giymek
1331,sich anziehen::V,кейенеү,giyinmek
1332,kämmen::V,тарау,taramak
1333,schmücken::V,биҙәү,süslemek
1334,sagen::V,әйтеү,demek
1335,sagen::V,әйтеү,söylemek
1336,sprechen::V,әйтеү,konuşmak
1337,sprechen::V,һөйләшеү,konuşmak
1338,reden::V,һөйләшеү,konuşmak
1339,sich unterhalten::V,әңгәмәләшеү,sohbet etmek
1340,fragen::V,һорау,sormak
1341,bitten::V,үтенеү,dilemek
1342,bitten::V,үтенеү,rica etmek
1343,erzählen::V,һөйләү,bahsetmek
1344,erzählen::V,һөйләү,hikâye etmek
1345,mitteilen::V,әйтеү,bildirmek
1346,nennen::V,атау,adlandırmak
1347,nennen::V,исемләү,adlandırmak
1348,rufen::V,саҡырыу,çağırmak
1349,prahlen::V,маҡтаныу,övünmek
1350,prahlen::V,шапырыныу,övünmek
1351,übersetzen::V,тәржемә итеү,çevirmek
1352,übersetzen::V,тәржемә итеү,tercüme etmek
1353,denken::V,уйлау,düşünmek
1354,glauben::V,ышаныу,inanmak
1355,glauben::V,ышаныу,zannetmek
1356,bemerken::V,күреү,farkına varmak
1357,erkennen::V,таныу,tanımak
1358,begreifen::V,аңлау,anlamak
1359,begreifen::V,аңлау,kavramak
1360,verstehen::V,аңлау,duymak
1361,verstehen::V,аңлау,anlamak
1362,lernen::V,өйрәнеү,öğrenmek
1363,wissen::V,белеү,bilmek
1364,sich erinnern an::V,хәтергә алыу,hatırlamak
1365,vergessen::V,онотоу,unutmak
1366,messen::V,үлсәү,ölçmek
1367,zählen::V,һанау,saymak
1368,rechnen::V,һанау,hesap etmek
1369,lesen::V,уҡыу,okumak
1370,malen::V,һүрәт яһау,resmini yapmak
1371,malen::V,рәсем төшөрөү,resmini yapmak
1372,zeichnen::V,һүрәт яһау,çizmek
1373,zeichnen::V,рәсем төшөрөү,çizmek
1374,schreiben::V,яҙыу,yazmak
1375,besitzen::V,биләү,haiz olmak
1376,besitzen::V,биләү,sahip olmak
1377,kaufen::V,һатып алыу,almak
1378,verkaufen::V,һатыу,satmak
1379,bezahlen::V,түләү,ödemek
1380,zahlen::V,түләү,ödemek
1381,beherrschen::V,биләү,hâkim olmak
1382,ertragen::V,түҙеү,dayanmak
1383,ertragen::V,түҙеү,katlanmak
