,Concept_ID,hi,es
771,Grab::N,क़ब्र,tumba
772,Grab::N,क़ब्र,sepulcro
773,Kirche::N,चर्च,iglesia
774,Kirche::N,गिरजा,iglesia
775,Sünde::N,पाप,pecado
776,Sünde::N,गुनाह,pecado
777,Gott::N,देव,dios
778,Gott::N,ईश्वर,dios
779,Arbeiter::N,मज़दूर,obrero
780,Arbeiter::N,मज़दूर,trabajador
781,Chef::N,अध्यक्ष,jefe
782,Meister::N,शिल्पज्ञ,maestro
783,Arzt::N,वैद्य,médico
784,Arzt::N,डॉक्टर,médico
785,Arzt::N,चिकित्सक,médico
786,Lehrer::N,शिक्षक,profesor
787,Lehrer::N,अध्यापक,profesor
788,Geld::N,धन,dinero
789,Geld::N,पैसा,dinero
790,Geschäft::N,सौदा,negocio
791,Geschäft::N,व्यापार,negocio
792,Laden::N,दुकान,tienda
793,Preis::N,दाम,precio
794,Preis::N,मूल्य,precio
795,Ware::N,माल,mercancía
796,Ware::N,पण्य,mercancía
797,Nutzen::N,लाभ,provecho
798,Nutzen::N,फ़ायदा,provecho
799,Reichtum::N,धन,riqueza
800,Reichtum::N,दौलत,riqueza
801,Welt::N,विश्व,mundo
802,Welt::N,दुनिया,mundo
803,Land::N,देश,país
804,Land::N,मुल्क,país
805,Staat::N,राज्य,Estado
806,Staat::N,राष्ट्र,Estado
807,König::N,राजा,rey
808,König::N,बादशाह,rey
809,Macht::N,शासन,poder
810,Macht::N,शासन,potencia
811,Macht::N,सत्ता,poder
812,Macht::N,सत्ता,potencia
813,Grenze::N,सरहद,frontera
814,Krieg::N,जंग,guerra
815,Krieg::N,युद्ध,guerra
816,Feind::N,शत्रु,enemigo
817,Feind::N,दुश्मन,enemigo
818,Gewalt::N,हिंसा,violencia
819,Kampf::N,लड़ाई,lucha
820,Kampf::N,लड़ाई,combate
821,Kampf::N,संघर्ष,lucha
822,Kampf::N,संघर्ष,combate
823,Bogen[Waffe]::N,कमान,arco
824,Pfeil::N,बान,flecha
825,Gewehr::N,बंदूक़,fusil
826,Gewehr::N,बंदूक़,escopeta
827,Fehler::N,भूल,error
828,Fehler::N,ग़लती,error
829,Lüge::N,झूठ,mentira
830,Lüge::N,असत्य,mentira
831,Schaden::N,हानि,daño
832,Schaden::N,नुक़सान,daño
833,Unglück::N,मुसीबत,desgracia
834,Unglück::N,विपात्ति,desgracia
835,Schuld::N,दोष,culpa
836,Schuld::N,क़सूर,culpa
837,Alter::N,आयु,edad
838,Alter::N,उम्र,edad
839,Schluss::N,अंत,fin
840,Schluss::N,अंत,final
841,Schluss::N,समाप्ति,fin
842,Schluss::N,समाप्ति,final
843,Zeit::N,काल,tiempo
844,Zeit::N,वक़्त,tiempo
845,Tag::N,दिन,día
846,Tag::N,रोज़,día
847,Morgen::N,सुबह,mañana
848,Mittag::N,दोपहर,mediodía
849,Mittag::N,मध्याह्न,mediodía
850,Abend::N,शाम,noche
851,Abend::N,संध्या,noche
852,Nacht::N,रात,noche
853,Nacht::N,रात्रि,noche
854,Woche::N,हफ़्ता,semana
855,Monat::N,मास,mes
856,Monat::N,महीना,mes
857,Jahr::N,बरस,año
858,Jahr::N,वर्ष,año
859,Frühling::N,वसंत,primavera
860,Sommer::N,गरमी,verano
861,Sommer::N,ग्रीष्म,verano
862,Herbst::N,शरत्,otoño
863,Herbst::N,पतझड़,otoño
864,Winter::N,जाड़ा,invierno
865,Winter::N,सर्दियाँ,invierno
866,Januar::N,जनवरी,enero
867,Februar::N,फ़रवरी,febrero
868,März::N,मार्च,marzo
869,April::N,अप्रैल,abril
870,Mai::N,मई,mayo
871,Juni::N,जून,junio
872,Juli::N,जुलाई,julio
873,August::N,अगस्त,agosto
874,September::N,सितंबर,septiembre
875,Oktober::N,अक्तूबर,octubre
876,November::N,नवंबर,noviembre
877,Dezember::N,दिसंबर,diciembre
878,Montag::N,पीर,lunes
879,Montag::N,सोमवार,lunes
880,Dienstag::N,मंगलवार,martes
881,Mittwoch::N,बुधवार,miércoles
882,Donnerstag::N,गुरुवार,jueves
883,Donnerstag::N,बृहस्पतिवार,jueves
884,Freitag::N,शुक्रवार,viernes
885,Samstag::N,सनीचर,sábado
886,Samstag::N,शनिवार,sábado
887,Sonntag::N,इतवार,domingo
888,Sonntag::N,रविवार,domingo
889,groß::A,बड़ा,grande
890,klein::A,कम,pequeño
891,klein::A,छोटा,pequeño
892,lang::A,लंबा,largo
893,lang::A,दीर्घ,largo
894,kurz::A,लधु,corto
895,kurz::A,छोटा,corto
896,breit::A,चौड़ा,ancho
897,schmal::A,तंग,estrecho
898,schmal::A,सँकरा,estrecho
899,dicht::A,सघन,denso
900,dick[Gegenstand]::A,मोटा,grueso
901,dünn::A,महीन,fino
902,dünn::A,महीन,delgado
903,dünn::A,बारीक,fino
904,dünn::A,बारीक,delgado
905,fein::A,कोमल,fino
906,fein::A,कोमल,delicado
907,fein::A,सूक्ष्म,fino
908,fein::A,सूक्ष्म,delicado
909,fest::A,दृढ़,firme
910,fest::A,दृढ़,sólido
911,fest::A,मज़बूत,firme
912,fest::A,मज़बूत,sólido
913,flach::A,चपटा,plano
914,glatt::A,चौरस,liso
915,glatt::A,चिकना,liso
916,hart::A,कठोर,duro
917,hart::A,सख़्त,duro
918,weich::A,नरम,muelle
919,weich::A,मुलायम,muelle
920,rund::A,गोल,redondo
921,rund::A,वर्तुल,redondo
922,spitz::A,नुकीला,agudo
923,spitz::A,नुकीला,apuntado
924,scharf::A,पैना,agudo
925,scharf::A,पैना,afilado
926,stumpf::A,भोथरा,sin filo
927,schwer::A,भारी,pesado
928,schwer::A,वज़नी,pesado
929,schön::A,सुंदर,bello
930,schön::A,सुंदर,hermoso
931,heiß::A,उष्ण,caluroso
932,warm::A,गरम,cálido
933,warm::A,गरम,caliente
934,kalt::A,सर्द,frío
935,kühl::A,ठंडा,fresco
936,frisch::A,तर,fresco
937,frisch::A,ताज़ा,fresco
938,feucht::A,नम,húmedo
939,feucht::A,भीगा,húmedo
940,nass::A,गीला,mojado
941,trocken::A,सूखा,seco
942,trocken::A,ख़ुश्क,seco
943,voll::A,भरा,lleno
944,voll::A,पूरा,lleno
945,leer::A,ख़ाली,vacío
946,offen::A,खुला,abierto
947,geschlossen::A,बंद,cerrado
948,sauber::A,साफ़,limpio
949,sauber::A,सुथरा,limpio
950,schmutzig::A,गंदा,sucio
951,roh::A,कच्चा,crudo
952,reif::A,पक्व,maduro
953,reif::A,पक्का,maduro
954,lecker::A,मज़ेदार,rico
955,lecker::A,मज़ेदार,sabroso
956,lecker::A,स्वादिष्ट,rico
957,lecker::A,स्वादिष्ट,sabroso
958,süß::A,मीठा,dulce
959,bitter::A,कटु,amargo
960,bitter::A,कड़वा,amargo
961,sauer::A,खट्टा,agrio
962,hell::A,रोशन,claro
963,dunkel::A,अँधेरा,oscuro
964,schwarz::A,काला,negro
965,schwarz::A,स्याह,negro
966,weiß::A,सफ़ेद,blanco
967,rot::A,लाल,rojo
968,rot::A,सुर्ख़,rojo
969,gelb::A,पीला,amarillo
970,gelb::A,ज़र्द,amarillo
971,blau::A,नीला,azul
972,blau::A,आसमानी,azul
973,grün::A,हरा,verde
974,grau::A,धूसर,gris
975,bunt::A,रंगीन,multicolor
976,bunt::A,बहुरंगा,multicolor
977,billig::A,सस्ता,barato
978,teuer::A,महँगा,caro
979,wertvoll::A,क़ीमती,valioso
980,wertvoll::A,क़ीमती,precioso
981,wertvoll::A,मूल्यवान्,valioso
982,wertvoll::A,मूल्यवान्,precioso
983,blind::A,अंधा,ciego
984,taub::A,बहरा,sordo
985,kräftig::A,ताक़तवर,fuerte
986,kräftig::A,शक्तिशाली,fuerte
987,stark::A,प्रबल,fuerte
988,stark::A,प्रबल,vigoroso
989,stark::A,बलवान्,fuerte
990,stark::A,बलवान्,vigoroso
991,schwach::A,कमज़ोर,débil
992,fett::A,मोटा,obeso
993,fett::A,मांसल,obeso
994,schlank::A,पतला,esbelto
995,schlank::A,छरहरा,esbelto
996,hübsch::A,सुंदर,mono
997,hübsch::A,सुंदर,guapo
998,hübsch::A,ख़ूबसूरत,mono
999,hübsch::A,ख़ूबसूरत,guapo
1000,böse::A,पापी,malo
1001,böse::A,दुष्ट,malo
1002,dumm::A,मूर्ख,tonto
1003,dumm::A,मूर्ख,estúpido
1004,dumm::A,बुद्धू,tonto
1005,dumm::A,बुद्धू,estúpido
1006,faul::A,आलसी,vago
1007,faul::A,आलसी,perezoso
1008,faul::A,सुस्त,vago
1009,faul::A,सुस्त,perezoso
1010,fleißig::A,मेहनती,aplicado
1011,fleißig::A,मेहनती,diligente
1012,fleißig::A,परिश्रमी,aplicado
1013,fleißig::A,परिश्रमी,diligente
1014,geizig::A,कृपण,avaro
1015,geizig::A,कंजूस,avaro
1016,klug::A,समझदार,sensato
1017,klug::A,समझदार,inteligente
1018,klug::A,होशियार,sensato
1019,klug::A,होशियार,inteligente
1020,klug::A,अक़्लमंद,sensato
1021,klug::A,अक़्लमंद,inteligente
1022,geschickt::A,किशल,hábil
1023,lieb::A,प्रिय,querido
1024,lieb::A,प्यारा,querido
1025,lustig::A,हँसमुख,alegre
1026,lustig::A,ख़ुशदिल,alegre
1027,sanft::A,नम्र,suave
1028,hungrig::A,भूखा,hambriento
1029,krank::A,बीमार,enfermo
1030,krank::A,अस्वस्थ,enfermo
1031,nackt::A,नग्न,desnudo
1032,traurig::A,उदास,triste
1033,traurig::A,रंजीदा,triste
1034,lebendig::A,जीता,vivo
1035,lebendig::A,जीता,viviente
1036,lebendig::A,ज़िंदा,vivo
1037,lebendig::A,ज़िंदा,viviente
1038,gut::A,अच्छा,bueno
1039,schlecht::A,बुरा,malo
1040,schlecht::A,ख़राब,malo
1041,richtig::A,ठीक,justo
1042,richtig::A,ठीक,correcto
1043,schlimm::A,बुरा,malo
1044,schlimm::A,बुरा,grave
1045,schlimm::A,अप्रिय,malo
1046,schlimm::A,अप्रिय,grave
1047,wahr::A,सच,verídico
1048,wahr::A,सच,verdadero
1049,alt::A,पुराना,viejo
1050,neu::A,नया,nuevo
1051,ehemalig::A,भूतपूर्व,antiguo
1052,alt[Lebewesen]::A,बूढ़ा,viejo
1053,alt[Lebewesen]::A,वृद्ध,viejo
1054,jung::A,जवान,joven
1055,arm::A,ग़रीब,pobre
1056,reich::A,धनी,rico
1057,reich::A,अमीर,rico
1058,bekannt::A,मालूम,conocido
1059,berühmt::A,मशहूर,famoso
1060,berühmt::A,मशहूर,célebre
1061,berühmt::A,प्रसिद्ध,famoso
1062,berühmt::A,प्रसिद्ध,célebre
1063,fremd::A,विदेशी,extraño
1064,fremd::A,अपरिचित,extraño
1065,verschieden::A,अलग,diverso
1066,verschieden::A,अलग,distinto
1067,verschieden::A,अलग,diferente
1068,verschieden::A,भिन्न,diverso
1069,verschieden::A,भिन्न,distinto
1070,verschieden::A,भिन्न,diferente
1071,nah::A,नज़दीकी,cercano
1072,fern::A,दूर,lejano
1073,fern::A,दूरस्थ,lejano
1074,linker::A,बायाँ,izquierdo
1075,rechter::A,दायाँ,derecho
1076,rechter::A,दाहिना,derecho
1077,anderer::A,अन्य,otro
1078,anderer::A,दूसरा,otro
1079,erster::A,पहला,primero
1080,erster::A,प्रथम,primero
1081,zweiter::A,दूसरा,segundo
1082,zweiter::A,द्वितीय,segundo
1083,dritter::A,तीसरा,tercero
1084,letzter::A,अंतिम,último
1085,letzter::A,आख़िरी,último
1086,allein::ADV,तनहा,a solo
1087,allein::ADV,अकेले,a solo
1088,auf einmal::ADV,वक़्त में,de una vez
1089,zusammen::ADV,एक साथ,juntos
1090,zusammen::ADV,साथ साथ,juntos
1091,lange::ADV,देर तक,mucho tiempo
1092,plötzlich::ADV,सहसा,de repente
1093,plötzlich::ADV,अचानक,de repente
1094,sofort::ADV,तुरंत,en seguida
1095,später::ADV,बाद को,más tarde
1096,später::ADV,बाद में,más tarde
1097,jetzt::ADV,अब,ahora
1098,jetzt::ADV,अभी,ahora
1099,heute::ADV,आज,hoy
1100,morgen::ADV,कल,mañana
1101,bald::ADV,जल्दी,pronto
1102,bald::ADV,जल्दी,en breve
1103,dann::ADV,तब,luego
1104,dann::ADV,तब,entonces
1105,gestern::ADV,कल,ayer
1106,einst::ADV,एक दिन,antaño
1107,einst::ADV,पहले कभी,antaño
1108,damals::ADV,उस समय,entonces
1109,damals::ADV,उन दिनों,entonces
1110,danach::ADV,इसके बाद,después
1111,danach::ADV,इसके पश्चात्,después
1112,vorher::ADV,पहले,antes
1113,vorher::ADV,पेशतर,antes
1114,zuerst::ADV,पहले,primero
1115,einmal::ADV,एक बार,una vez
1116,einmal::ADV,एक दफ़ा,una vez
1117,manchmal::ADV,कभी कभी,a veces
1118,oft::ADV,अक्सर,a menudo
1119,oft::ADV,अक्सर,con frecuencia
1120,immer::ADV,सदा,siempre
1121,immer::ADV,हमेशा,siempre
1122,niemals::ADV,कभी नहीं,jamás
1123,niemals::ADV,कदापि नहीं,jamás
1124,hier::ADV,इधर,aquí
1125,hier::ADV,यहाँ,aquí
1126,hierhin::ADV,इधर को,acá
1127,hierhin::ADV,यहाँ को,acá
1128,von hier::ADV,यहाँ से,desde aquí
1129,dort::ADV,उधर,ahí
1130,dort::ADV,उधर,allí
1131,dort::ADV,वहाँ,ahí
1132,dort::ADV,वहाँ,allí
1133,dorthin::ADV,उधर को,allí
1134,dorthin::ADV,उधर को,hacia allí
1135,dorthin::ADV,वहाँ को,allí
1136,dorthin::ADV,वहाँ को,hacia allí
1137,geradeaus::ADV,सीधे,todo derecho
1138,vorwärts::ADV,आगे,adelante
1139,vorwärts::ADV,आगे को,adelante
1140,rückwärts::ADV,पीछे को,hacia atrás
1141,zurück::ADV,वापस,atrás
1142,unten::ADV,नीचे,abajo
1143,hinab::ADV,नीचे को,hacia abajo
1144,oben::ADV,ऊपर,arriba
1145,hinauf::ADV,ऊपर को,hacia arriba
1146,überall::ADV,हर जगह,por todas partes
1147,überall::ADV,हर स्थान,por todas partes
1148,nicht::ADV,न,no
1149,nicht::ADV,नहीं,no
1150,ein wenig::ADV,कुछ,un poco
1151,ein wenig::ADV,ज़रा,un poco
1152,ein wenig::ADV,थोड़ा,un poco
1153,kaum::ADV,लगभग नहीं,apenas
1154,kaum::ADV,बराबर नहीं,apenas
1155,sehr::ADV,बहुत,muy
1156,sehr::ADV,बहुत,mucho
1157,so::ADV,ऐसा,tan
1158,noch::ADV,अभी तक,aún
1159,noch::ADV,अभी तक,todavía
1160,nur::ADV,केवल,solamente
1161,nur::ADV,सिर्फ़,solamente
1162,schon::ADV,चुकना,ya
1163,wieder::ADV,फिर,de nuevo
1164,wieder::ADV,दुबारा,de nuevo
1165,vergebens::ADV,व्यर्थ,en vano
1166,vor::PRP,के आगे,antes de
1167,vor::PRP,के आगे,delante de
1168,vor::PRP,के सामने,antes de
1169,vor::PRP,के सामने,delante de
1170,hinter::PRP,के पीछे,tras
1171,hinter::PRP,के पीछे,detrás de
1172,unter::PRP,के तले,bajo
1173,unter::PRP,के तले,debajo de
1174,unter::PRP,के नीचे,bajo
1175,unter::PRP,के नीचे,debajo de
1176,durch::PRP,के पार,por
1177,durch::PRP,के पार,a través de
1178,neben::PRP,के पास,al lado de
1179,neben::PRP,की बग़ल में,al lado de
1180,zwischen::PRP,के बीच,entre
1181,wegen::PRP,के कारण,por
1182,wegen::PRP,के कारण,a causa de
1183,wegen::PRP,की वजह से,por
1184,wegen::PRP,की वजह से,a causa de
1185,dies::PRN,यह,esto
1186,das::PRN,वह,eso
1187,das::PRN,वह,esto
1188,alles::PRN,सब,todo
1189,alles::PRN,सब कुछ,todo
1190,ich::PRN,मैं,yo
1191,du::PRN,तू,tú
1192,er::PRN,यह,él
1193,wir::PRN,हम,nosotros
1194,ihr::PRN,तुम,vosotros
1195,sie::PRN,ये,ellos
1196,was::FPRN,क्या,qué
1197,wer::FPRN,कौन,quién
1198,wo::FADV,किधर,dónde
1199,wohin::FADV,किधर,adónde
1200,wohin::FADV,किधर,hacia dónde
1201,wie::FADV,कैसे,cómo
1202,warum::FADV,क्यों,por qué
1203,wieviel::FNUM,कितना,cuánto
1204,eins::NUM,एक,uno
1205,zwei::NUM,दो,dos
1206,drei::NUM,तीन,tres
1207,vier::NUM,चार,cuatro
1208,fünf::NUM,पाँच,cinco
1209,sechs::NUM,छह,seis
1210,sieben::NUM,सात,siete
1211,acht::NUM,आठ,ocho
1212,neun::NUM,नौ,nueve
1213,zehn::NUM,दस,diez
1214,elf::NUM,ग्यारह,once
1215,zwölf::NUM,बारह,doce
1216,zwanzig::NUM,बीस,veinte
1217,dreißig::NUM,तीस,treinta
1218,vierzig::NUM,चालीस,cuarenta
1219,fünfzig::NUM,पचास,cincuenta
1220,sechzig::NUM,साठ,sesenta
1221,siebzig::NUM,सत्तर,setenta
1222,achtzig::NUM,अस्सी,ochenta
1223,neunzig::NUM,नव्वे,noventa
1224,hundert::NUM,सौ,cien
1225,hundert::NUM,सौ,ciento
1226,tausend::NUM,हज़ार,mil
1227,und::CNJ,और,y
1228,oder::CNJ,या,o
1229,stehen::V,खड़ा होना,estar de pie
1230,sitzen::V,बैठना,estar sentado
1231,liegen::V,लेटना,yacer
1232,liegen::V,लेटना,estar acostado
1233,hängen::V,लटकना,pender
1234,werden::V,बनना,hacerse
1235,passieren::V,होना,suceder
1236,beginnen::V,आरंभ होना,iniciarse
1237,beginnen::V,आरंभ होना,principiar
1238,beginnen::V,प्रारंभ होना,iniciarse
1239,beginnen::V,प्रारंभ होना,principiar
1240,enden::V,अंत होना,acabar
1241,enden::V,अंत होना,terminar
1242,enden::V,ख़तम होना,acabar
1243,enden::V,ख़तम होना,terminar
1244,wechseln::V,बदलना,variar
1245,wechseln::V,बदलना,alternar
1246,aufgehen[Sonne]::V,चढ़ना,salir
1247,aufgehen[Sonne]::V,उदित होना,salir
1248,untergehen[Sonne]::V,अस्त हो जाना,ponerse
1249,untergehen[Sonne]::V,अस्त हो जाना,descender
1250,scheinen[Sonne]::V,रोशनी देना,brillar
1251,donnern::V,गरजना,tronar
1252,wehen::V,चलना,soplar
1253,strömen::V,बहना,afluir
1254,strömen::V,प्रवाहित होना,afluir
1255,fließen::V,बहना,fluir
1256,fließen::V,बहना,correr
1257,fließen::V,प्रवाहित होना,fluir
1258,fließen::V,प्रवाहित होना,correr
1259,sich drehen::V,घूमना,girar
1260,schwanken::V,हिलना,vacilar
1261,schwingen::V,हिलना,oscilar
1262,fallen::V,गिरना,caer
1263,brennen::V,जलना,arder
1264,brennen::V,जलना,quemar
1265,rauchen::V,धुआँ उड़ाना,humear
1266,rauchen::V,धुआँ उड़ाना,echar humo
1267,regnen::V,बरसना,llover
1268,gefrieren::V,जमना,helarse
1269,tauen::V,गलना,deshelarse
1270,tauen::V,पिघलना,deshelarse
1271,schmelzen::V,गलना,fundirse
1272,schmelzen::V,गलना,derretirse
1273,schmelzen::V,पिघलना,fundirse
1274,schmelzen::V,पिघलना,derretirse
1275,trocknen::V,सूखना,secarse
1276,sieden::V,उबलना,hervir
1277,faulen::V,गलना,pudrirse
1278,faulen::V,सड़ना,pudrirse
1279,verfaulen::V,गलना,pudrirse
1280,verfaulen::V,सड़ना,pudrirse
1281,reißen::V,फटना,romperse
1282,versinken::V,डूबना,hundirse
1283,vergehen::V,बीतना,pasar
1284,vergehen::V,गुज़रना,pasar
1285,erscheinen::V,दिखाई देना,aparecer
1286,verschwinden::V,ग़ायब होना,desaparecer
1287,sinken::V,घटना,bajar
1288,sinken::V,उतरना,bajar
1289,abnehmen::V,घटना,decrecer
1290,abnehmen::V,घटना,disminuir
1291,zunehmen::V,बढ़ना,crecer
1292,zunehmen::V,बढ़ना,aumentar
1293,steigen::V,बढ़ना,subir
1294,steigen::V,बढ़ना,ascender
1295,wachsen::V,उगना,crecer
1296,glänzen::V,चमकना,brillar
1297,glänzen::V,चमकना,resplandecer
1298,funkeln::V,जगमगाना,chispear
1299,funkeln::V,टिमटिमाना,chispear
1300,lärmen::V,शोर मचाना,hacer ruido
1301,läuten::V,बजना,sonar
1302,läuten::V,बजना,repicar
1303,klingeln::V,बजना,tocar el timbre
1304,klirren::V,झनझनाना,tintinear
1305,brausen::V,साँय-साँय करना,zumbar
1306,rauschen::V,सरसराना,murmurar
1307,klingen::V,बजना,sonar
1308,bellen::V,भौंकना,ladrar
1309,heulen::V,गुर्राना,ulular
1310,blasen::V,फूँकना,soplar
1311,pfeifen::V,सीटी देना,silbar
1312,schreien::V,चिल्लाना,gritar
1313,stöhnen::V,कराहना,gemir
1314,stöhnen::V,आहें भरना,gemir
1315,zittern::V,काँपना,temblar
1316,leben::V,जीना,vivir
1317,geboren werden::V,पैदा होना,nacer
1318,atmen::V,साँस लेना,respirar
1319,trinken::V,पीना,beber
1320,essen::V,खाना,comer
1321,schlucken::V,निगलना,tragar
1322,müde werden::V,थकना,cansarse
1323,müde werden::V,थकना,fatigarse
1324,müde werden::V,उकताना,cansarse
1325,müde werden::V,उकताना,fatigarse
1326,einschlafen::V,सो जाना,dormirse
1327,schlafen::V,सोना,dormir
1328,aufwachen::V,जागना,despertarse
1329,aufstehen::V,उठना,levantarse
1330,sich erholen::V,सुस्ताना,reposar
1331,sich erholen::V,सुस्ताना,descansar
1332,sich erholen::V,आराम करना,reposar
1333,sich erholen::V,आराम करना,descansar
1334,krank werden::V,बीमार पड़ना,caer enfermo
1335,krank sein::V,बीमार होना,estar enfermo
1336,schmerzen::V,दुखना,doler
1337,schmerzen::V,दर्द करना,doler
1338,husten::V,खाँसना,toser
1339,genesen::V,ठीक हो जाना,convalecer
1340,genesen::V,ठीक हो जाना,restablecerse
1341,genesen::V,स्वस्थ हो जाना,convalecer
1342,genesen::V,स्वस्थ हो जाना,restablecerse
1343,sterben::V,मरना,morir
1344,umkommen::V,मरना,perecer
1345,sich bewegen::V,चलना,moverse
1346,sich bewegen::V,हिलना,moverse
1347,sich rühren::V,हिलना,rebullir
1348,sich erheben::V,उठना,levantarse
1349,sich setzen::V,बैठना,sentarse
1350,hinfallen::V,गिरना,caerse
1351,laufen::V,चलना,andar
1352,schreiten::V,क़दम जाना,proceder
1353,spazierengehen::V,सैर करना,pasear
1354,spazierengehen::V,सैर करना,pasearse
1355,eilen::V,तेज़ी से जाना,correr prisa
1356,eilen::V,शीघ्रता से चलना,correr prisa
1357,sich beeilen::V,जल्दी करना,darse prisa
1358,sich beeilen::V,शीघ्रता करना,darse prisa
1359,sausen::V,बड़ी तेज़ी से चलना,correr
1360,rennen::V,भागना,correr
1361,rennen::V,दौड़ना,correr
1362,springen::V,उछलना,saltar
1363,klettern::V,चढ़ना,trepar
1364,klettern::V,चढ़ना,escalar
1365,schaukeln::V,झूलना,bambolearse
1366,kriechen::V,रेंगना,reptar
1367,kriechen::V,रेंगना,arrastrarse
1368,schwimmen::V,तैरना,nadar
1369,tauchen::V,डूबना,bucear
1370,tauchen::V,डूबना,sumergirse
1371,rudern::V,खेना,remar
1372,rudern::V,चप्पू चलाना,remar
1373,fahren::V,चलना,ir
1374,fahren::V,यात्रा करना,ir
1375,fliegen::V,उड़ना,volar
1376,gehen::V,जाना,ir
1377,gehen::V,जाना,andar
1378,weggehen::V,चला जाना,irse
1379,weggehen::V,चला जाना,marcharse
1380,weggehen::V,बाहर जाना,irse
1381,weggehen::V,बाहर जाना,marcharse
1382,abfahren::V,छूटना,salir
1383,abfahren::V,छूटना,partir
1384,abfahren::V,रवाना होना,salir
1385,abfahren::V,रवाना होना,partir
1386,anhalten::V,रुकना,parar
1387,anhalten::V,रुकना,pararse
1388,anhalten::V,खड़ा होना,parar
1389,anhalten::V,खड़ा होना,pararse
1390,hineingehen::V,घुसना,entrar
1391,hineingehen::V,अंदर जाना,entrar
1392,eintreten::V,प्रवेश करना,entrar
1393,kommen::V,आना,venir
1394,ankommen::V,पहुँचना,llegar
1395,zurückkommen::V,लौटना,volver
1396,zurückkommen::V,लौटना,regresar
1397,zurückkommen::V,वापस आना,volver
1398,zurückkommen::V,वापस आना,regresar
1399,bleiben::V,रहना,quedarse
1400,bleiben::V,रुकना,quedarse
1401,warten::V,इंतज़ार करना,esperar
1402,erwarten::V,प्रतीक्षा करना,esperar
1403,suchen::V,ढूँढ़ना,buscar
1404,finden::V,पाना,hallar
1405,finden::V,पाना,encontrar
1406,finden::V,ढूँढ़ निकालना,hallar
1407,finden::V,ढूँढ़ निकालना,encontrar
1408,versuchen::V,कोशिश करना,intentar
1409,vorbereiten::V,तैयार करना,preparar
1410,lieben::V,प्यार करना,amar
1411,lieben::V,प्यार करना,querer
1412,mögen::V,पसंद होना,querer
1413,lachen::V,हँसना,reír
1414,rühren::V,छूना,conmover
1415,weinen::V,रोना,llorar
1416,schimpfen::V,गाली देना,regañar
1417,sich ärgern::V,चिढ़ना,enfadarse
1418,sich ärgern::V,नाराज़ होना,enfadarse
1419,sich fürchten::V,डरना,tener miedo
1420,sich fürchten::V,भय खाना,tener miedo
1421,fürchten::V,डरना से,temer
1422,fürchten::V,डरना से,tener miedo a
1423,fürchten::V,भय खाना से,temer
1424,fürchten::V,भय खाना से,tener miedo a
1425,fliehen::V,भागना,huir
1426,flüchten::V,निकल भागना,escaparse
1427,sehen::V,देखना,ver
1428,anschauen::V,देखना,mirar
1429,ansehen::V,दृष्टि डालना पर,mirar
1430,hören::V,सुनना,oír
1431,zuhören::V,सुनना,escuchar
1432,probieren::V,चखना,probar
1433,probieren::V,चखना,degustar
1434,riechen::V,सूँघना,oler
1435,fühlen::V,महसूस करना,sentir
1436,scheinen::V,लगना,parecer
1437,zu sehen sein::V,दिखाई देना,poder verse
1438,vernehmen::V,सुनना,oír
1439,vernehmen::V,सुनना,percibir
1440,frieren::V,ठंड लगना,tener frío
1441,frieren::V,सर्दी लगना,tener frío
1442,tun::V,करना,hacer
1443,können::V,सकना,poder
1444,können::V,जानना,poder
1445,wollen::V,चाहना,querer
1446,anfangen::V,शुरू करना,iniciar
1447,beenden::V,ख़त्म करना,acabar
1448,beenden::V,ख़त्म करना,terminar
1449,beenden::V,समाप्त करना,acabar
1450,beenden::V,समाप्त करना,terminar
1451,aufhören::V,बंद जाना,cesar
1452,aufhören::V,समाप्त जाना,cesar
1453,gelingen::V,बनना,salir bien
1454,gelingen::V,अच्छा होना,salir bien
1455,geraten::V,बन पड़ना,salir
1456,geraten::V,बन पड़ना,dar resultado
1457,öffnen::V,खोलना,abrir
1458,schließen::V,बंद करना,cerrar
1459,stellen::V,रखना,poner
1460,stellen::V,रखना,colocar
1461,setzen::V,रखना,poner
1462,setzen::V,रखना,colocar
1463,setzen::V,बिठाना,poner
1464,setzen::V,बिठाना,colocar
1465,legen::V,रखना,poner
1466,legen::V,लिटाना,poner
1467,berühren::V,छूना,tocar
1468,berühren::V,स्पर्श करना,tocar
1469,verbinden::V,बाँधना,unir
1470,verbinden::V,बाँधना,juntar
1471,bedecken::V,ढकना,tapar
1472,bedecken::V,ढकना,cubrir
1473,aufhängen::V,लटकाना,colgar
1474,anzünden::V,जलाना,encender
1475,aufheben::V,उठाना,recoger
1476,zurücklassen::V,पीछे छोड़ना,dejar
1477,verlieren::V,खोना,perder
1478,verlieren::V,गँवाना,perder
1479,fallen lassen::V,गिराना,dejar caer
1480,machen::V,करना,hacer
1481,machen::V,बनाना,hacer
1482,herstellen::V,बनाना,fabricar
1483,herstellen::V,तैयार करना,fabricar
1484,bauen::V,बनाना,construir
1485,bauen::V,निर्माण करना,construir
1486,reparieren::V,मरम्मत करना,reparar
1487,verbessern::V,सुधारना,mejorar
1488,ändern::V,बदलना,mudar
1489,ändern::V,बदलना,modificar
1490,ändern::V,परीवर्तन करना,mudar
1491,ändern::V,परीवर्तन करना,modificar
1492,graben::V,खोदना,cavar
1493,beugen::V,झुकाना,doblar
