,Concept_ID,se,eu
2642,Osten::N,lulle,sortalde
2643,Osten::N,nuorta,ekialde
2644,Osten::N,nuorta,sortalde
2645,Osten::N,nuor'ttâ,ekialde
2646,Osten::N,nuor'ttâ,sortalde
2647,Osten::N,nuõrti,ekialde
2648,Osten::N,nuõrti,sortalde
2649,Osten::N,нуҏҏьт,ekialde
2650,Osten::N,нуҏҏьт,sortalde
2651,Holz::N,moere,zur
2652,Holz::N,muorra,zur
2653,Holz::N,muorra,zur
2654,Holz::N,muoṛâ,zur
2655,Holz::N,muõrr,zur
2656,Holz::N,мӯрр,zur
2657,Brett::N,fealloe,ohol
2658,Brett::N,fiello,ohol
2659,Brett::N,lávdi,ohol
2660,Brett::N,lyev'di,ohol
2661,Brett::N,lu´vdd,ohol
2662,Brett::N,лаййт,ohol
2663,Platte::N,spaagkoe,lauza
2664,Platte::N,skierro,lauza
2665,Platte::N,skearru,lauza
2666,Platte::N,ráptu,lauza
2667,Platte::N,ка̄ррьт,lauza
2668,Stütze::N,dovtege,irozgarri
2669,Stütze::N,dovtege,bermagailu
2670,Stütze::N,dåarjege,irozgarri
2671,Stütze::N,dåarjege,bermagailu
2672,Stütze::N,tsagge,irozgarri
2673,Stütze::N,tsagge,bermagailu
2674,Stütze::N,nihta,irozgarri
2675,Stütze::N,nihta,bermagailu
2676,Stütze::N,duvdda,irozgarri
2677,Stütze::N,duvdda,bermagailu
2678,Stütze::N,caggi,irozgarri
2679,Stütze::N,caggi,bermagailu
2680,Stütze::N,cagge,irozgarri
2681,Stütze::N,cagge,bermagailu
2682,Stütze::N,cõgldõk,irozgarri
2683,Stütze::N,cõgldõk,bermagailu
2684,Stütze::N,стуэлльп,irozgarri
2685,Stütze::N,стуэлльп,bermagailu
2686,Stange::N,staavra,haga
2687,Stange::N,stággo,haga
2688,Stange::N,hålggå,haga
2689,Stange::N,stávrá,haga
2690,Stange::N,stággu,haga
2691,Stange::N,čuálgui,haga
2692,Stange::N,kaŋgg,haga
2693,Stange::N,кэ̄ллт,haga
2694,Stange::N,пе̄лльк,haga
2695,Stock::N,galte,makila
2696,Stock::N,klåbpoe,makila
2697,Stock::N,soabbe,makila
2698,Stock::N,soabbi,makila
2699,Stock::N,suáb'bi,makila
2700,Stock::N,suä´b'b,makila
2701,Stock::N,суэммьп,makila
2702,Stab::N,klaahka,makila
2703,Stab::N,soabbe,makila
2704,Stab::N,soabbi,makila
2705,Stab::N,suáb'bi,makila
2706,Stab::N,suä´b'b,makila
2707,Stab::N,суэммьп,makila
2708,Rohr::N,gïrse,hodi
2709,Rohr::N,båhttså,hodi
2710,Rohr::N,bohcci,hodi
2711,Rohr::N,poccee,hodi
2712,Rohr::N,puu´lčiǩ,hodi
2713,Rohr::N,туррьп,hodi
2714,Haus::N,ståapoe,etxe
2715,Haus::N,goahte,etxe
2716,Haus::N,stohpu,etxe
2717,Haus::N,tááḷu,etxe
2718,Haus::N,tääll,etxe
2719,Haus::N,пэ̄ҏҏт,etxe
2720,Heim::N,hïejme,etxe
2721,Heim::N,hïejme,etxaleku
2722,Heim::N,viesso,etxe
2723,Heim::N,viesso,etxaleku
2724,Heim::N,ruoktu,etxe
2725,Heim::N,ruoktu,etxaleku
2726,Heim::N,päikki,etxe
2727,Heim::N,päikki,etxaleku
2728,Heim::N,päi´ǩǩ,etxe
2729,Heim::N,päi´ǩǩ,etxaleku
2730,Heim::N,пэ̄ҏҏт,etxe
2731,Heim::N,пэ̄ҏҏт,etxaleku
2732,Ofen::N,vuebnie,berogailu
2733,Ofen::N,vuodná,berogailu
2734,Ofen::N,vuobnne,berogailu
2735,Ofen::N,uvdna,berogailu
2736,Ofen::N,uvnâ,berogailu
2737,Ofen::N,ǩiiuǥân,berogailu
2738,Ofen::N,пе̄ххц,berogailu
2739,Ofen::N,кыввкан,berogailu
2740,Fußboden::N,guelpie,zoru
2741,Fußboden::N,guolbbe,zoru
2742,Fußboden::N,láhtti,zoru
2743,Fußboden::N,šalde,zoru
2744,Fußboden::N,šâ´ldd,zoru
2745,Fußboden::N,шалльт,zoru
2746,Tisch::N,buertie,mahai
2747,Tisch::N,bievdde,mahai
2748,Tisch::N,beavdi,mahai
2749,Tisch::N,pevdi,mahai
2750,Tisch::N,på´rdd,mahai
2751,Tisch::N,stue´ll,mahai
2752,Tisch::N,туэлль,mahai
2753,Stuhl::N,stovle,aulki
2754,Stuhl::N,ståvllå,aulki
2755,Stuhl::N,stuollu,aulki
2756,Stuhl::N,stovli,aulki
2757,Stuhl::N,stuu´l,aulki
2758,Stuhl::N,стула,aulki
2759,Wiege::N,gïerhkeme,kuma
2760,Wiege::N,gïerhkeme,sehaska
2761,Wiege::N,vuoggo,kuma
2762,Wiege::N,vuoggo,sehaska
2763,Wiege::N,geaŧŧu,kuma
2764,Wiege::N,geaŧŧu,sehaska
2765,Wiege::N,geaktu,kuma
2766,Wiege::N,geaktu,sehaska
2767,Wiege::N,gietkka,kuma
2768,Wiege::N,gietkka,sehaska
2769,Wiege::N,kiäh'tu,kuma
2770,Wiege::N,kiäh'tu,sehaska
2771,Wiege::N,vogga,kuma
2772,Wiege::N,vogga,sehaska
2773,Wiege::N,кӣткэм,kuma
2774,Wiege::N,кӣткэм,sehaska
2775,Bett::N,seangkoe,ohe
2776,Bett::N,seangkoe,ohatze
2777,Bett::N,sæŋŋga,ohe
2778,Bett::N,sæŋŋga,ohatze
2779,Bett::N,seaŋga,ohe
2780,Bett::N,seaŋga,ohatze
2781,Bett::N,seŋgâ,ohe
2782,Bett::N,seŋgâ,ohatze
2783,Bett::N,sââ´jj,ohe
2784,Bett::N,sââ´jj,ohatze
2785,Bett::N,вуэдтӭмсайй,ohe
2786,Bett::N,вуэдтӭмсайй,ohatze
2787,Regal::N,hælla,apalategi
2788,Regal::N,hilldo,apalategi
2789,Regal::N,hildu,apalategi
2790,Regal::N,ildee,apalategi
2791,Regal::N,i´lddi,apalategi
2792,Regal::N,ылльтэ,apalategi
2793,Kiste::N,aeskie,kutxa
2794,Kiste::N,kássa,kutxa
2795,Kiste::N,kássa,kutxa
2796,Kiste::N,árkku,kutxa
2797,Kiste::N,ču´ǩǩ,kutxa
2798,Kiste::N,чуххьк,kutxa
2799,Fenster::N,klaase,leiho
2800,Fenster::N,vinndek,leiho
2801,Fenster::N,láse,leiho
2802,Fenster::N,laasâ,leiho
2803,Fenster::N,ikkân,leiho
2804,Fenster::N,эххкан,leiho
2805,Tür::N,okse,ate
2806,Tür::N,uksa,ate
2807,Tür::N,uksa,ate
2808,Tür::N,uksâ,ate
2809,Tür::N,uhss,ate
2810,Tür::N,уккс,ate
2811,Tor::N,okse,atari
2812,Tor::N,pårttå,atari
2813,Tor::N,uksa,atari
2814,Tor::N,poarta,atari
2815,Tor::N,porttâ,atari
2816,Tor::N,uustõk,atari
2817,Tor::N,čuâlluhss,atari
2818,Tor::N,уккс,atari
2819,Zaun::N,haakene,hesi
2820,Zaun::N,jerra,hesi
2821,Zaun::N,gárdde,hesi
2822,Zaun::N,áidi,hesi
2823,Zaun::N,äiđi,hesi
2824,Zaun::N,äidd,hesi
2825,Zaun::N,čuâll,hesi
2826,Zaun::N,а̄ййт,hesi
2827,Dach::N,rehpie,teilatu
2828,Dach::N,dæhkko,teilatu
2829,Dach::N,gáhttu,teilatu
2830,Dach::N,káttu,teilatu
2831,Dach::N,laakk,teilatu
2832,Dach::N,пэ̄ҏҏтэ̄ля,teilatu
2833,Dach::N,кры̄ша,teilatu
2834,Leiter::N,raajtere,zurubi
2835,Leiter::N,tjajmos,zurubi
2836,Leiter::N,boagos,zurubi
2837,Leiter::N,ráidalas,zurubi
2838,Leiter::N,raidlâs,zurubi
2839,Leiter::N,лествец,zurubi
2840,Besen::N,saehpie,erratz
2841,Besen::N,gaerpene,erratz
2842,Besen::N,njáman,erratz
2843,Besen::N,luvdá,erratz
2844,Besen::N,luvdá,erratz
2845,Besen::N,västt,erratz
2846,Besen::N,ва̄сст,erratz
2847,Spaten::N,gåajvoe,burdinpala
2848,Spaten::N,spádá,burdinpala
2849,Spaten::N,goajvvo,burdinpala
2850,Spaten::N,goaivu,burdinpala
2851,Spaten::N,kuái'vu,burdinpala
2852,Spaten::N,kuäivv,burdinpala
2853,Spaten::N,куаййв,burdinpala
2854,Schaufel::N,gåajvoe,pala
2855,Schaufel::N,gåjvun,pala
2856,Schaufel::N,goajvvo,pala
2857,Schaufel::N,goaivu,pala
2858,Schaufel::N,kuái'vu,pala
2859,Schaufel::N,kuäivv,pala
2860,Schaufel::N,куаййв,pala
2861,Gabel::N,tjåagka,sardexka
2862,Gabel::N,gáffil,sardexka
2863,Gabel::N,káffal,sardexka
2864,Gabel::N,kaahvâl,sardexka
2865,Gabel::N,velkk,sardexka
2866,Gabel::N,а̄лльс,sardexka
2867,Löffel::N,buste,koilara
2868,Löffel::N,bassti,koilara
2869,Löffel::N,baste,koilara
2870,Löffel::N,pastem,koilara
2871,Löffel::N,pâ´sttem,koilara
2872,Löffel::N,пасьтэмь,koilara
2873,Messer::N,nejpie,aizto
2874,Messer::N,nijbbe,aizto
2875,Messer::N,niibi,aizto
2876,Messer::N,nijbe,aizto
2877,Messer::N,nei´bb,aizto
2878,Messer::N,ныййп,aizto
2879,Nagel::N,spæjhkere,iltze
2880,Nagel::N,spiger,iltze
2881,Nagel::N,návlle,iltze
2882,Nagel::N,spiikkár,iltze
2883,Nagel::N,spijkkár,iltze
2884,Nagel::N,näu´ll,iltze
2885,Nagel::N,на̄ввьл,iltze
2886,Netz::N,viermie,sare
2887,Netz::N,viermme,sare
2888,Netz::N,næhtta,sare
2889,Netz::N,fierbmi,sare
2890,Netz::N,viermi,sare
2891,Netz::N,säi´mm,sare
2892,Netz::N,нӯжхьт,sare
2893,Haken::N,kruehkie,mako
2894,Haken::N,ruohkke,mako
2895,Haken::N,vagge,mako
2896,Haken::N,roahkki,mako
2897,Haken::N,faggi,mako
2898,Haken::N,kuák'ki,mako
2899,Haken::N,kuä´ǩ'ǩ,mako
2900,Haken::N,ва̄ӈӈк,mako
2901,Haken::N,куэххьк,mako
2902,Griff::N,rehpie,eskutoki
2903,Griff::N,taatje,eskutoki
2904,Griff::N,gavlla,eskutoki
2905,Griff::N,guottáldahka,eskutoki
2906,Griff::N,geavja,eskutoki
2907,Griff::N,novdâ,eskutoki
2908,Griff::N,nõđđ,eskutoki
2909,Griff::N,kå´ǧǧ,eskutoki
2910,Griff::N,нэ̄дт,eskutoki
2911,Schloss::N,laesie,sarraila
2912,Schloss::N,lássa,sarraila
2913,Schloss::N,lohkka,sarraila
2914,Schloss::N,lukkâ,sarraila
2915,Schloss::N,lokk,sarraila
2916,Schloss::N,ло̄ххк,sarraila
2917,Bild::N,guvvie,irudi
2918,Bild::N,gåvvå,irudi
2919,Bild::N,govva,irudi
2920,Bild::N,koṿe,irudi
2921,Bild::N,kartt,irudi
2922,Bild::N,картина,irudi
2923,Figur::N,guvvie,figura
2924,Figur::N,gåvos,figura
2925,Figur::N,figuvrra,figura
2926,Figur::N,figuvra,figura
2927,Figur::N,kovos,figura
2928,Figur::N,kuâŋas,figura
2929,Puppe::N,dåahka,panpina
2930,Puppe::N,dåahka,andrakila
2931,Puppe::N,dåhkko,panpina
2932,Puppe::N,dåhkko,andrakila
2933,Puppe::N,doahkko,panpina
2934,Puppe::N,doahkko,andrakila
2935,Puppe::N,dohkká,panpina
2936,Puppe::N,dohkká,andrakila
2937,Puppe::N,duhkká,panpina
2938,Puppe::N,duhkká,andrakila
2939,Puppe::N,kuuhlaž,panpina
2940,Puppe::N,kuuhlaž,andrakila
2941,Puppe::N,кукла,panpina
2942,Puppe::N,кукла,andrakila
2943,Beutel::N,voessetje,zorro
2944,Beutel::N,påvsså,zorro
2945,Beutel::N,seahkaš,zorro
2946,Beutel::N,bursa,zorro
2947,Beutel::N,guhkkár,zorro
2948,Beutel::N,čooṿâs,zorro
2949,Beutel::N,siâk'k,zorro
2950,Beutel::N,kå´ššel,zorro
2951,Beutel::N,ве̄ҏҏц,zorro
2952,Bündel::N,paantje,azao
2953,Bündel::N,paantje,espal
2954,Bündel::N,buduk,azao
2955,Bündel::N,buduk,espal
2956,Bündel::N,gurppe,azao
2957,Bündel::N,gurppe,espal
2958,Bündel::N,gihppu,azao
2959,Bündel::N,gihppu,espal
2960,Bündel::N,kiäs'tu,azao
2961,Bündel::N,kiäs'tu,espal
2962,Bündel::N,šnâpp,azao
2963,Bündel::N,šnâpp,espal
2964,Bündel::N,пуччк,azao
2965,Bündel::N,пуччк,espal
2966,Tasche::N,veaskoe,poltsa
2967,Tasche::N,væssko,poltsa
2968,Tasche::N,lávkka,poltsa
2969,Tasche::N,lávka,poltsa
2970,Tasche::N,seahkka,poltsa
2971,Tasche::N,lavkkâ,poltsa
2972,Tasche::N,laukk,poltsa
2973,Tasche::N,суӎӎьк,poltsa
2974,Tasche::N,ло̄а̄ффк,poltsa
2975,Eimer::N,bæhtoe,treska
2976,Eimer::N,skiello,treska
2977,Eimer::N,skállu,treska
2978,Eimer::N,eebir,treska
2979,Eimer::N,skääll,treska
2980,Eimer::N,е̄мьперь,treska
2981,Deckel::N,luehkie,tapa
2982,Deckel::N,luehkie,estalki
2983,Deckel::N,låhkke,tapa
2984,Deckel::N,låhkke,estalki
2985,Deckel::N,lohkki,tapa
2986,Deckel::N,lohkki,estalki
2987,Deckel::N,lokke,tapa
2988,Deckel::N,lokke,estalki
2989,Deckel::N,lå´ǩǩ,tapa
2990,Deckel::N,lå´ǩǩ,estalki
2991,Deckel::N,ко̄а̄ххтнэсс,tapa
2992,Deckel::N,ко̄а̄ххтнэсс,estalki
2993,Geschirr::N,lihtie,baxera
2994,Geschirr::N,lihtie,ontziteria
2995,Geschirr::N,lihte,baxera
2996,Geschirr::N,lihte,ontziteria
2997,Geschirr::N,lihtit,baxera
2998,Geschirr::N,lihtit,ontziteria
2999,Geschirr::N,litte,baxera
3000,Geschirr::N,litte,ontziteria
3001,Geschirr::N,kärldõk,baxera
3002,Geschirr::N,kärldõk,ontziteria
3003,Geschirr::N,ка̄ррь,baxera
3004,Geschirr::N,ка̄ррь,ontziteria
3005,Sack::N,voesse,zaku
3006,Sack::N,vuossa,zaku
3007,Sack::N,seahkka,zaku
3008,Sack::N,sekkâ,zaku
3009,Sack::N,siâk'k,zaku
3010,Sack::N,ве̄ҏҏц,zaku
3011,Tasse::N,guksie,kikara
3012,Tasse::N,gåhppå,kikara
3013,Tasse::N,gohppu,kikara
3014,Tasse::N,pollo,kikara
3015,Tasse::N,kopp,kikara
3016,Tasse::N,на̄ххьп,kikara
3017,Topf::N,baetie,ontzi
3018,Topf::N,baetie,lapiko
3019,Topf::N,krovhte,ontzi
3020,Topf::N,krovhte,lapiko
3021,Topf::N,rujtta,ontzi
3022,Topf::N,rujtta,lapiko
3023,Topf::N,giebbme,ontzi
3024,Topf::N,giebbme,lapiko
3025,Topf::N,báhti,ontzi
3026,Topf::N,báhti,lapiko
3027,Topf::N,gievdni,ontzi
3028,Topf::N,gievdni,lapiko
3029,Topf::N,pääti,ontzi
3030,Topf::N,pääti,lapiko
3031,Topf::N,kruâitt,ontzi
3032,Topf::N,kruâitt,lapiko
3033,Topf::N,кӣммьн,ontzi
3034,Topf::N,кӣммьн,lapiko
3035,Kessel::N,giebnie,pazia
3036,Kessel::N,skallo,pazia
3037,Kessel::N,giebbme,pazia
3038,Kessel::N,gieđbmi,pazia
3039,Kessel::N,kiem'ni,pazia
3040,Kessel::N,ǩie´mnn,pazia
3041,Kessel::N,кӣммьн,pazia
3042,Essen::N,åesie,janaldi
3043,Essen::N,beapmoe,janaldi
3044,Essen::N,biebbmo,janaldi
3045,Essen::N,borramuš,janaldi
3046,Essen::N,purrâmâš,janaldi
3047,Essen::N,porrmõš,janaldi
3048,Essen::N,по̄ррмушш,janaldi
3049,Nahrung::N,beapmoe,jan
3050,Nahrung::N,biebbmo,jan
3051,Nahrung::N,biebmu,jan
3052,Nahrung::N,purrâmâš,jan
3053,Nahrung::N,porrmõš,jan
3054,Nahrung::N,по̄ррмушш,jan
3055,Speise::N,beapmoe,jaki
3056,Speise::N,biebbmo,jaki
3057,Speise::N,biebmu,jaki
3058,Speise::N,määlis,jaki
3059,Speise::N,aasâs,jaki
3060,Speise::N,porrmõš,jaki
3061,Speise::N,по̄ррмушш,jaki
3062,Fleisch::N,bearkoe,okela
3063,Fleisch::N,bearkoe,haragi
3064,Fleisch::N,oadtje,okela
3065,Fleisch::N,oadtje,haragi
3066,Fleisch::N,bierggo,okela
3067,Fleisch::N,bierggo,haragi
3068,Fleisch::N,biergu,okela
3069,Fleisch::N,biergu,haragi
3070,Fleisch::N,uáž'ži,okela
3071,Fleisch::N,uáž'ži,haragi
3072,Fleisch::N,vuä´ǯ'ǯ,okela
3073,Fleisch::N,vuä´ǯ'ǯ,haragi
3074,Fleisch::N,вуэннч,okela
3075,Fleisch::N,вуэннч,haragi
3076,Getreide::N,gernie,labore
3077,Getreide::N,gårnne,labore
3078,Getreide::N,gordni,labore
3079,Getreide::N,valje,labore
3080,Getreide::N,ле̄ййп,labore
3081,Brei::N,kraavhtse,ahi
3082,Brei::N,kraavhtse,pure
3083,Brei::N,ráktsa,ahi
3084,Brei::N,ráktsa,pure
3085,Brei::N,buvru,ahi
3086,Brei::N,buvru,pure
3087,Brei::N,suoḥâd,ahi
3088,Brei::N,suoḥâd,pure
3089,Brei::N,hutt,ahi
3090,Brei::N,hutt,pure
3091,Brei::N,уххт,ahi
3092,Brei::N,уххт,pure
3093,Brot::N,gaahkoe,ogi
3094,Brot::N,lájbbe,ogi
3095,Brot::N,stummpa,ogi
3096,Brot::N,láibi,ogi
3097,Brot::N,gáhkku,ogi
3098,Brot::N,leibi,ogi
3099,Brot::N,lei´bb,ogi
3100,Brot::N,ле̄ййп,ogi
3101,Scheibe::N,snaejrie,xerra
3102,Scheibe::N,snaejrie,pirripita
3103,Scheibe::N,sárdde,xerra
3104,Scheibe::N,sárdde,pirripita
3105,Scheibe::N,vajahas,xerra
3106,Scheibe::N,vajahas,pirripita
3107,Scheibe::N,časkkis,xerra
3108,Scheibe::N,časkkis,pirripita
3109,Scheibe::N,ča'skes,xerra
3110,Scheibe::N,ča'skes,pirripita
3111,Scheibe::N,ku´sǩǩ,xerra
3112,Scheibe::N,ku´sǩǩ,pirripita
3113,Scheibe::N,кусськ,xerra
3114,Scheibe::N,кусськ,pirripita
3115,Fett::N,buejtie,urin
3116,Fett::N,buejtie,koipe
3117,Fett::N,vuodja,urin
3118,Fett::N,vuodja,koipe
3119,Fett::N,buoidi,urin
3120,Fett::N,buoidi,koipe
3121,Fett::N,pyei'di,urin
3122,Fett::N,pyei'di,koipe
3123,Fett::N,puõi´dd,urin
3124,Fett::N,puõi´dd,koipe
3125,Fett::N,пуййт,urin
3126,Fett::N,пуййт,koipe
3127,Butter::N,voeje,gurin
3128,Butter::N,vuodja,gurin
3129,Butter::N,vuodja,gurin
3130,Butter::N,vuojâ,gurin
3131,Butter::N,vuõjj,gurin
3132,Butter::N,вӯйй,gurin
3133,Öl::N,ålja,olio
3134,Öl::N,ulljo,olio
3135,Öl::N,oalljo,olio
3136,Öl::N,olju,olio
3137,Öl::N,oljo,olio
3138,Öl::N,vuõjj,olio
3139,Öl::N,вӯйй,olio
3140,Salz::N,saelhtie,gatz
3141,Salz::N,sállte,gatz
3142,Salz::N,sálti,gatz
3143,Salz::N,sältti,gatz
3144,Salz::N,sä´ltt,gatz
3145,Salz::N,сӯлль,gatz
3146,Suppe::N,joptse,zopa
3147,Suppe::N,joptse,salda
3148,Suppe::N,jupptsa,zopa
3149,Suppe::N,jupptsa,salda
3150,Suppe::N,málli,zopa
3151,Suppe::N,málli,salda
3152,Suppe::N,määḷi,zopa
3153,Suppe::N,määḷi,salda
3154,Suppe::N,lieṃâ,zopa
3155,Suppe::N,lieṃâ,salda
3156,Suppe::N,liõmm,zopa
3157,Suppe::N,liõmm,salda
3158,Suppe::N,лӣмм,zopa
3159,Suppe::N,лӣмм,salda
3160,Honig::N,hååneske,ezti
3161,Honig::N,meda,ezti
3162,Honig::N,miehta,ezti
3163,Honig::N,mietâ,ezti
3164,Honig::N,miõtt,ezti
3165,Honig::N,мӣдт,ezti
3166,Milch::N,mielhkie,esne
3167,Milch::N,mielkke,esne
3168,Milch::N,mielki,esne
3169,Milch::N,miel'kki,esne
3170,Milch::N,mie´lǩǩ,esne
3171,Milch::N,ма̄ййт,esne
3172,Tee::N,löövje,te
3173,Tee::N,tedja,te
3174,Tee::N,deadju,te
3175,Tee::N,čee,te
3176,Tee::N,teej̣â,te
3177,Tee::N,čee,te
3178,Tee::N,чайй,te
3179,Leder::N,hovre,larru
3180,Leder::N,sassne,larru
3181,Leder::N,náhkki,larru
3182,Leder::N,leaira,larru
3183,Leder::N,čevđi,larru
3184,Leder::N,čåu´dd,larru
3185,Leder::N,на̄ххьк,larru
3186,Wolle::N,ålloe,artile
3187,Wolle::N,hullo,artile
3188,Wolle::N,ullu,artile
3189,Wolle::N,ullo,artile
3190,Wolle::N,oll,artile
3191,Wolle::N,улл,artile
3192,Stoff::N,tyjje,ehun
3193,Stoff::N,gápptás,ehun
3194,Stoff::N,stoaffa,ehun
3195,Stoff::N,ávnnas,ehun
3196,Stoff::N,käägus,ehun
3197,Stoff::N,aaunâs,ehun
3198,Stoff::N,лыййн,ehun
3199,Nadel::N,naaloe,orratz
3200,Nadel::N,naaloe,jostorratz
3201,Nadel::N,nállo,orratz
3202,Nadel::N,nállo,jostorratz
3203,Nadel::N,nállu,orratz
3204,Nadel::N,nállu,jostorratz
3205,Nadel::N,nááḷu,orratz
3206,Nadel::N,nááḷu,jostorratz
3207,Nadel::N,neu´ll,orratz
3208,Nadel::N,neu´ll,jostorratz
3209,Nadel::N,нӣввьл,orratz
3210,Nadel::N,нӣввьл,jostorratz
3211,Faden::N,laejkie,hari
3212,Faden::N,hárppo,hari
3213,Faden::N,árpu,hari
3214,Faden::N,läigi,hari
3215,Faden::N,lääi´j,hari
3216,Faden::N,сӯнн,hari
3217,Knopf::N,balhka,botoi
3218,Knopf::N,boallo,botoi
3219,Knopf::N,boallu,botoi
3220,Knopf::N,puál'lu,botoi
3221,Knopf::N,puäll,botoi
3222,Knopf::N,пуалл,botoi
3223,Knoten::N,tjoelme,korapilo
3224,Knoten::N,tjuolmma,korapilo
3225,Knoten::N,čuolbma,korapilo
3226,Knoten::N,čuol'mâ,korapilo
3227,Knoten::N,čuõlmm,korapilo
3228,Knoten::N,чӯллм,korapilo
3229,Farbe::N,klaerie,pintura
3230,Farbe::N,ivnne,pintura
3231,Farbe::N,bájnno,pintura
3232,Farbe::N,mola,pintura
3233,Farbe::N,fearga,pintura
3234,Farbe::N,maalâ,pintura
3235,Farbe::N,páinu,pintura
3236,Farbe::N,kälkk,pintura
3237,Farbe::N,по̄а̄ййн,pintura
3238,Kleidung::N,tyjje,arropa
3239,Kleidung::N,tyjje,jantziak
3240,Kleidung::N,gárvvo,arropa
3241,Kleidung::N,gárvvo,jantziak
3242,Kleidung::N,bivttas,arropa
3243,Kleidung::N,bivttas,jantziak
3244,Kleidung::N,piivtâs,arropa
3245,Kleidung::N,piivtâs,jantziak
3246,Kleidung::N,pivoh,arropa
3247,Kleidung::N,pivoh,jantziak
3248,Kleidung::N,piiutâs,arropa
3249,Kleidung::N,piiutâs,jantziak
3250,Kleidung::N,о̄а̄з,arropa
3251,Kleidung::N,о̄а̄з,jantziak
3252,Hemd::N,sjåarhtoe,atorra
3253,Hemd::N,sjåarhtoe,alkandora
3254,Hemd::N,skirtto,atorra
3255,Hemd::N,skirtto,alkandora
3256,Hemd::N,báidi,atorra
3257,Hemd::N,báidi,alkandora
3258,Hemd::N,päiđi,atorra
3259,Hemd::N,päiđi,alkandora
3260,Hemd::N,päidd,atorra
3261,Hemd::N,päidd,alkandora
3262,Hemd::N,па̄ййт,atorra
3263,Hemd::N,па̄ййт,alkandora
3264,Kragen::N,döörhke,idun
3265,Kragen::N,tjiebet,idun
3266,Kragen::N,tjehpuris,idun
3267,Kragen::N,čeabet,idun
3268,Kragen::N,kráva,idun
3269,Kragen::N,siä'pulâs,idun
3270,Kragen::N,seäp'plõs,idun
3271,Kragen::N,ко̄а̄влас,idun
3272,Ärmel::N,sissie,mahuka
3273,Ärmel::N,sasse,mahuka
3274,Ärmel::N,soadji,mahuka
3275,Ärmel::N,suájá,mahuka
3276,Ärmel::N,suäjj,mahuka
3277,Ärmel::N,суэйй,mahuka
3278,Hose::N,måvhka,prakak
3279,Hose::N,måvhka,galtzak
3280,Hose::N,båkså,prakak
3281,Hose::N,båkså,galtzak
3282,Hose::N,buvssat,prakak
3283,Hose::N,buvssat,galtzak
3284,Hose::N,puuvsah,prakak
3285,Hose::N,puuvsah,galtzak
3286,Hose::N,puus,prakak
3287,Hose::N,puus,galtzak
3288,Hose::N,пукс,prakak
3289,Hose::N,пукс,galtzak
3290,Hose::N,ко̄а̄дтӭ,prakak
3291,Hose::N,ко̄а̄дтӭ,galtzak
3292,Gürtel::N,juvvie,gerriko
3293,Gürtel::N,beelhte,gerriko
3294,Gürtel::N,avve,gerriko
3295,Gürtel::N,getsam,gerriko
3296,Gürtel::N,boagán,gerriko
3297,Gürtel::N,pooṿij,gerriko
3298,Gürtel::N,puäǥǥanj,gerriko
3299,Gürtel::N,эвв,gerriko
3300,Mütze::N,tjohpe,txano
3301,Mütze::N,tjohpe,txapel
3302,Mütze::N,gahper,txano
3303,Mütze::N,gahper,txapel
3304,Mütze::N,gahpir,txano
3305,Mütze::N,gahpir,txapel
3306,Mütze::N,kappeer,txano
3307,Mütze::N,kappeer,txapel
3308,Mütze::N,keä´p'per,txano
3309,Mütze::N,keä´p'per,txapel
3310,Mütze::N,кабперь,txano
3311,Mütze::N,кабперь,txapel
3312,Schuh::N,gaamege,oski
3313,Schuh::N,gaamege,oinetako
3314,Schuh::N,gáma,oski
3315,Schuh::N,gáma,oinetako
3316,Schuh::N,skuovva,oski
3317,Schuh::N,skuovva,oinetako
3318,Schuh::N,gáma,oski
3319,Schuh::N,gáma,oinetako
3320,Schuh::N,kaamâ,oski
3321,Schuh::N,kaamâ,oinetako
3322,Schuh::N,kaammi,oski
3323,Schuh::N,kaammi,oinetako
3324,Schuh::N,камаша,oski
3325,Schuh::N,камаша,oinetako
3326,Stiefel::N,steeblege,bota
3327,Stiefel::N,stiebil,bota
3328,Stiefel::N,sáhpis,bota
3329,Stiefel::N,sáppat,bota
3330,Stiefel::N,steevvil,bota
3331,Stiefel::N,sa´ppi,bota
3332,Stiefel::N,са̄ххпе,bota
3333,Ring::N,rïngke,uztai
3334,Ring::N,suormas,uztai
3335,Ring::N,suorpmas,uztai
3336,Ring::N,suormâs,uztai
3337,Ring::N,suõrmâs,uztai
3338,Ring::N,сӯрмас,uztai
3339,Band::N,baante,zinta
3340,Band::N,baante,xingola
3341,Band::N,bádde,zinta
3342,Band::N,bádde,xingola
3343,Band::N,báddi,zinta
3344,Band::N,báddi,xingola
3345,Band::N,päddi,zinta
3346,Band::N,päddi,xingola
3347,Band::N,liântt,zinta
3348,Band::N,liântt,xingola
3349,Band::N,källre´ppiǩ,zinta
3350,Band::N,källre´ppiǩ,xingola
3351,Band::N,ля̄ӊӊт,zinta
3352,Band::N,ля̄ӊӊт,xingola
3353,Kamm::N,gaampe,orrazi
3354,Kamm::N,rájdam,orrazi
3355,Kamm::N,tjåhkom,orrazi
3356,Kamm::N,čohkun,orrazi
3357,Kamm::N,čohhoom,orrazi
3358,Kamm::N,čååǥǥam,orrazi
3359,Kamm::N,чоагкь,orrazi
3360,Spiegel::N,guelmiedahke,mirail
3361,Spiegel::N,spiedjil,mirail
3362,Spiegel::N,speajal,mirail
