,Concept_ID,lv,lv
163,Hand::N,plauksta,plauksta
164,Handfläche::N,ки пыдӧс,ки пыдӧс
165,Handfläche::N,ки пыдӧс,delna
166,Handfläche::N,ки пыдӧс,plauksta
167,Handfläche::N,delna,ки пыдӧс
168,Handfläche::N,delna,delna
169,Handfläche::N,delna,plauksta
170,Handfläche::N,plauksta,ки пыдӧс
171,Handfläche::N,plauksta,delna
172,Handfläche::N,plauksta,plauksta
173,Finger::N,чунь,чунь
174,Finger::N,чунь,pirksts
175,Finger::N,pirksts,чунь
176,Finger::N,pirksts,pirksts
177,Fingernagel::N,гыж,гыж
178,Fingernagel::N,гыж,nags
179,Fingernagel::N,nags,гыж
180,Fingernagel::N,nags,nags
181,Nagel[Anatomie]::N,гыж,гыж
182,Nagel[Anatomie]::N,гыж,nags
183,Nagel[Anatomie]::N,nags,гыж
184,Nagel[Anatomie]::N,nags,nags
185,Zeh::N,кок чунь,кок чунь
186,Zeh::N,кок чунь,pirksts
187,Zeh::N,pirksts,кок чунь
188,Zeh::N,pirksts,pirksts
189,Fuß::N,кок,кок
190,Fuß::N,кок,kāja
191,Fuß::N,kāja,кок
192,Fuß::N,kāja,kāja
193,Ferse::N,кокбӧр,кокбӧр
194,Ferse::N,кокбӧр,papēdis
195,Ferse::N,papēdis,кокбӧр
196,Ferse::N,papēdis,papēdis
197,Knie::N,пидзӧс,пидзӧс
198,Knie::N,пидзӧс,celis
199,Knie::N,celis,пидзӧс
200,Knie::N,celis,celis
201,Oberschenkel::N,лядьвей,лядьвей
202,Oberschenkel::N,лядьвей,бек
203,Oberschenkel::N,лядьвей,ciska
204,Oberschenkel::N,лядьвей,augšstilbs
205,Oberschenkel::N,бек,лядьвей
206,Oberschenkel::N,бек,бек
207,Oberschenkel::N,бек,ciska
208,Oberschenkel::N,бек,augšstilbs
209,Oberschenkel::N,ciska,лядьвей
210,Oberschenkel::N,ciska,бек
211,Oberschenkel::N,ciska,ciska
212,Oberschenkel::N,ciska,augšstilbs
213,Oberschenkel::N,augšstilbs,лядьвей
214,Oberschenkel::N,augšstilbs,бек
215,Oberschenkel::N,augšstilbs,ciska
216,Oberschenkel::N,augšstilbs,augšstilbs
217,Bein::N,кок,кок
218,Bein::N,кок,kāja
219,Bein::N,kāja,кок
220,Bein::N,kāja,kāja
221,Körper::N,туша,туша
222,Körper::N,туша,вывтыр
223,Körper::N,туша,miesa
224,Körper::N,туша,ķermenis
225,Körper::N,вывтыр,туша
226,Körper::N,вывтыр,вывтыр
227,Körper::N,вывтыр,miesa
228,Körper::N,вывтыр,ķermenis
229,Körper::N,miesa,туша
230,Körper::N,miesa,вывтыр
231,Körper::N,miesa,miesa
232,Körper::N,miesa,ķermenis
233,Körper::N,ķermenis,туша
234,Körper::N,ķermenis,вывтыр
235,Körper::N,ķermenis,miesa
236,Körper::N,ķermenis,ķermenis
237,Haut::N,ку,ку
238,Haut::N,ку,āda
239,Haut::N,āda,ку
240,Haut::N,āda,āda
241,Blut::N,вир,вир
242,Blut::N,вир,asins
243,Blut::N,asins,вир
244,Blut::N,asins,asins
245,Ader::N,сӧн,сӧн
246,Ader::N,сӧн,asinsvads
247,Ader::N,asinsvads,сӧн
248,Ader::N,asinsvads,asinsvads
249,Sehne::N,вез,вез
250,Sehne::N,вез,dzīsla
251,Sehne::N,dzīsla,вез
252,Sehne::N,dzīsla,dzīsla
253,Knochen::N,лы,лы
254,Knochen::N,лы,kauls
255,Knochen::N,kauls,лы
256,Knochen::N,kauls,kauls
257,Gehirn::N,вем,вем
258,Gehirn::N,вем,smadzenes
259,Gehirn::N,smadzenes,вем
260,Gehirn::N,smadzenes,smadzenes
261,Herz::N,сьӧлӧм,сьӧлӧм
262,Herz::N,сьӧлӧм,sirds
263,Herz::N,sirds,сьӧлӧм
264,Herz::N,sirds,sirds
265,Magen::N,кынӧм,кынӧм
266,Magen::N,кынӧм,kuņģis
267,Magen::N,kuņģis,кынӧм
268,Magen::N,kuņģis,kuņģis
269,Leber::N,мус,мус
270,Leber::N,мус,aknas
271,Leber::N,aknas,мус
272,Leber::N,aknas,aknas
273,Atem::N,лов,лов
274,Atem::N,лов,elpa
275,Atem::N,elpa,лов
276,Atem::N,elpa,elpa
277,Hunger::N,тшыг,тшыг
278,Hunger::N,тшыг,bads
279,Hunger::N,тшыг,izsalkums
280,Hunger::N,bads,тшыг
281,Hunger::N,bads,bads
282,Hunger::N,bads,izsalkums
283,Hunger::N,izsalkums,тшыг
284,Hunger::N,izsalkums,bads
285,Hunger::N,izsalkums,izsalkums
286,Träne::N,синва,синва
287,Träne::N,синва,asara
288,Träne::N,asara,синва
289,Träne::N,asara,asara
290,Geschmack::N,кӧр,кӧр
291,Geschmack::N,кӧр,чӧсмӧс
292,Geschmack::N,кӧр,garša
293,Geschmack::N,чӧсмӧс,кӧр
294,Geschmack::N,чӧсмӧс,чӧсмӧс
295,Geschmack::N,чӧсмӧс,garša
296,Geschmack::N,garša,кӧр
297,Geschmack::N,garša,чӧсмӧс
298,Geschmack::N,garša,garša
299,Geruch::N,зын,зын
300,Geruch::N,зын,дук
301,Geruch::N,зын,smaka
302,Geruch::N,дук,зын
303,Geruch::N,дук,дук
304,Geruch::N,дук,smaka
305,Geruch::N,smaka,зын
306,Geruch::N,smaka,дук
307,Geruch::N,smaka,smaka
308,Schlaf::N,узьӧм,узьӧм
309,Schlaf::N,узьӧм,miegs
310,Schlaf::N,miegs,узьӧм
311,Schlaf::N,miegs,miegs
312,Traum::N,вӧт,вӧт
313,Traum::N,вӧт,вӧтасьӧм
314,Traum::N,вӧт,sapnis
315,Traum::N,вӧтасьӧм,вӧт
316,Traum::N,вӧтасьӧм,вӧтасьӧм
317,Traum::N,вӧтасьӧм,sapnis
318,Traum::N,sapnis,вӧт
319,Traum::N,sapnis,вӧтасьӧм
320,Traum::N,sapnis,sapnis
321,Himmel::N,енэж,енэж
322,Himmel::N,енэж,debess
323,Himmel::N,debess,енэж
324,Himmel::N,debess,debess
325,Sonne::N,шонді,шонді
326,Sonne::N,шонді,saule
327,Sonne::N,saule,шонді
328,Sonne::N,saule,saule
329,Mond::N,тӧлысь,тӧлысь
330,Mond::N,тӧлысь,mēness
331,Mond::N,mēness,тӧлысь
332,Mond::N,mēness,mēness
333,Stern::N,кодзув,кодзув
334,Stern::N,кодзув,zvaigzne
335,Stern::N,zvaigzne,кодзув
336,Stern::N,zvaigzne,zvaigzne
337,Luft::N,сынӧд,сынӧд
338,Luft::N,сынӧд,gaiss
339,Luft::N,gaiss,сынӧд
340,Luft::N,gaiss,gaiss
341,Wind::N,тӧв,тӧв
342,Wind::N,тӧв,vējš
343,Wind::N,vējš,тӧв
344,Wind::N,vējš,vējš
345,Welle::N,гы,гы
346,Welle::N,гы,vilnis
347,Welle::N,vilnis,гы
348,Welle::N,vilnis,vilnis
349,Wasser::N,ва,ва
350,Wasser::N,ва,ūdens
351,Wasser::N,ūdens,ва
352,Wasser::N,ūdens,ūdens
353,Stein::N,из,из
354,Stein::N,из,akmens
355,Stein::N,akmens,из
356,Stein::N,akmens,akmens
357,Boden::N,му,му
358,Boden::N,му,augsne
359,Boden::N,augsne,му
360,Boden::N,augsne,augsne
361,Erde::N,му,му
362,Erde::N,му,му-ва
363,Erde::N,му,zeme
364,Erde::N,му-ва,му
365,Erde::N,му-ва,му-ва
366,Erde::N,му-ва,zeme
367,Erde::N,zeme,му
368,Erde::N,zeme,му-ва
369,Erde::N,zeme,zeme
370,Staub::N,бус,бус
371,Staub::N,бус,putekļi
372,Staub::N,putekļi,бус
373,Staub::N,putekļi,putekļi
374,Rauch::N,тшын,тшын
375,Rauch::N,тшын,dūmi
376,Rauch::N,dūmi,тшын
377,Rauch::N,dūmi,dūmi
378,Funke::N,кинь,кинь
379,Funke::N,кинь,би кинь
380,Funke::N,кинь,dzirkstele
381,Funke::N,би кинь,кинь
382,Funke::N,би кинь,би кинь
383,Funke::N,би кинь,dzirkstele
384,Funke::N,dzirkstele,кинь
385,Funke::N,dzirkstele,би кинь
386,Funke::N,dzirkstele,dzirkstele
387,Feuer::N,би,би
388,Feuer::N,би,uguns
389,Feuer::N,uguns,би
390,Feuer::N,uguns,uguns
391,Licht::N,югӧр,югӧр
392,Licht::N,югӧр,gaisma
393,Licht::N,gaisma,югӧр
394,Licht::N,gaisma,gaisma
395,Schatten::N,вуджӧр,вуджӧр
396,Schatten::N,вуджӧр,ēna
397,Schatten::N,ēna,вуджӧр
398,Schatten::N,ēna,ēna
399,Wetter::N,поводдя,поводдя
400,Wetter::N,поводдя,laiks
401,Wetter::N,laiks,поводдя
402,Wetter::N,laiks,laiks
403,Nebel::N,ру,ру
404,Nebel::N,ру,онь
405,Nebel::N,ру,migla
406,Nebel::N,онь,ру
407,Nebel::N,онь,онь
408,Nebel::N,онь,migla
409,Nebel::N,migla,ру
410,Nebel::N,migla,онь
411,Nebel::N,migla,migla
412,Wolke::N,кымӧр,кымӧр
413,Wolke::N,кымӧр,mākonis
414,Wolke::N,mākonis,кымӧр
415,Wolke::N,mākonis,mākonis
416,Regen::N,зэр,зэр
417,Regen::N,зэр,lietus
418,Regen::N,lietus,зэр
419,Regen::N,lietus,lietus
420,Schnee::N,лым,лым
421,Schnee::N,лым,sniegs
422,Schnee::N,sniegs,лым
423,Schnee::N,sniegs,sniegs
424,Eis::N,йи,йи
425,Eis::N,йи,ledus
426,Eis::N,ledus,йи
427,Eis::N,ledus,ledus
428,Frost::N,кӧдзыд,кӧдзыд
429,Frost::N,кӧдзыд,sals
430,Frost::N,sals,кӧдзыд
431,Frost::N,sals,sals
432,Kälte::N,кӧдзыд,кӧдзыд
433,Kälte::N,кӧдзыд,saltums
434,Kälte::N,кӧдзыд,aukstums
435,Kälte::N,saltums,кӧдзыд
436,Kälte::N,saltums,saltums
437,Kälte::N,saltums,aukstums
438,Kälte::N,aukstums,кӧдзыд
439,Kälte::N,aukstums,saltums
440,Kälte::N,aukstums,aukstums
441,Hitze::N,пӧсь,пӧсь
442,Hitze::N,пӧсь,гожӧд
443,Hitze::N,пӧсь,karstums
444,Hitze::N,гожӧд,пӧсь
445,Hitze::N,гожӧд,гожӧд
446,Hitze::N,гожӧд,karstums
447,Hitze::N,karstums,пӧсь
448,Hitze::N,karstums,гожӧд
449,Hitze::N,karstums,karstums
450,Raureif::N,пуж,пуж
451,Raureif::N,пуж,гыӧр
452,Raureif::N,пуж,sarma
453,Raureif::N,гыӧр,пуж
454,Raureif::N,гыӧр,гыӧр
455,Raureif::N,гыӧр,sarma
456,Raureif::N,sarma,пуж
457,Raureif::N,sarma,гыӧр
458,Raureif::N,sarma,sarma
459,Regenbogen::N,ӧшкамӧшка,ӧшкамӧшка
460,Regenbogen::N,ӧшкамӧшка,varavīksne
461,Regenbogen::N,varavīksne,ӧшкамӧшка
462,Regenbogen::N,varavīksne,varavīksne
463,Donner::N,гым,гым
464,Donner::N,гым,pērkons
465,Donner::N,pērkons,гым
466,Donner::N,pērkons,pērkons
467,Strömung::N,ва ныр,ва ныр
468,Strömung::N,ва ныр,визувтӧм
469,Strömung::N,ва ныр,straume
470,Strömung::N,ва ныр,strāvojums
471,Strömung::N,визувтӧм,ва ныр
472,Strömung::N,визувтӧм,визувтӧм
473,Strömung::N,визувтӧм,straume
474,Strömung::N,визувтӧм,strāvojums
475,Strömung::N,straume,ва ныр
476,Strömung::N,straume,визувтӧм
477,Strömung::N,straume,straume
478,Strömung::N,straume,strāvojums
479,Strömung::N,strāvojums,ва ныр
480,Strömung::N,strāvojums,визувтӧм
481,Strömung::N,strāvojums,straume
482,Strömung::N,strāvojums,strāvojums
483,Tropfen::N,войт,войт
484,Tropfen::N,войт,lāse
485,Tropfen::N,lāse,войт
486,Tropfen::N,lāse,lāse
487,Schaum::N,быг,быг
488,Schaum::N,быг,быгзьӧм
489,Schaum::N,быг,putas
490,Schaum::N,быгзьӧм,быг
491,Schaum::N,быгзьӧм,быгзьӧм
492,Schaum::N,быгзьӧм,putas
493,Schaum::N,putas,быг
494,Schaum::N,putas,быгзьӧм
495,Schaum::N,putas,putas
496,Schmutz::N,няйт,няйт
497,Schmutz::N,няйт,dubļi
498,Schmutz::N,dubļi,няйт
499,Schmutz::N,dubļi,dubļi
500,See::N,ты,ты
501,See::N,ты,ezers
502,See::N,ezers,ты
503,See::N,ezers,ezers
504,Sumpf::N,гыбад,гыбад
505,Sumpf::N,гыбад,кад
506,Sumpf::N,гыбад,dumbrājs
507,Sumpf::N,гыбад,staignājs
508,Sumpf::N,кад,гыбад
509,Sumpf::N,кад,кад
510,Sumpf::N,кад,dumbrājs
511,Sumpf::N,кад,staignājs
512,Sumpf::N,dumbrājs,гыбад
513,Sumpf::N,dumbrājs,кад
514,Sumpf::N,dumbrājs,dumbrājs
515,Sumpf::N,dumbrājs,staignājs
516,Sumpf::N,staignājs,гыбад
517,Sumpf::N,staignājs,кад
518,Sumpf::N,staignājs,dumbrājs
519,Sumpf::N,staignājs,staignājs
520,Moor::N,нюр,нюр
521,Moor::N,нюр,purvs
522,Moor::N,нюр,muklājs
523,Moor::N,purvs,нюр
524,Moor::N,purvs,purvs
525,Moor::N,purvs,muklājs
526,Moor::N,muklājs,нюр
527,Moor::N,muklājs,purvs
528,Moor::N,muklājs,muklājs
529,Wiese::N,видз,видз
530,Wiese::N,видз,pļava
531,Wiese::N,pļava,видз
532,Wiese::N,pļava,pļava
533,Wald::N,вӧр,вӧр
534,Wald::N,вӧр,mežs
535,Wald::N,mežs,вӧр
536,Wald::N,mežs,mežs
537,Hügel::N,дзиб,дзиб
538,Hügel::N,дзиб,мыльк
539,Hügel::N,дзиб,нӧрыс
540,Hügel::N,дзиб,paugurs
541,Hügel::N,мыльк,дзиб
542,Hügel::N,мыльк,мыльк
543,Hügel::N,мыльк,нӧрыс
544,Hügel::N,мыльк,paugurs
545,Hügel::N,нӧрыс,дзиб
546,Hügel::N,нӧрыс,мыльк
547,Hügel::N,нӧрыс,нӧрыс
548,Hügel::N,нӧрыс,paugurs
549,Hügel::N,paugurs,дзиб
550,Hügel::N,paugurs,мыльк
551,Hügel::N,paugurs,нӧрыс
552,Hügel::N,paugurs,paugurs
553,Anhöhe::N,мыльк,мыльк
554,Anhöhe::N,мыльк,нӧрыс
555,Anhöhe::N,мыльк,paugurs
556,Anhöhe::N,нӧрыс,мыльк
557,Anhöhe::N,нӧрыс,нӧрыс
558,Anhöhe::N,нӧрыс,paugurs
559,Anhöhe::N,paugurs,мыльк
560,Anhöhe::N,paugurs,нӧрыс
561,Anhöhe::N,paugurs,paugurs
562,Berg::N,чой,чой
563,Berg::N,чой,керӧс
564,Berg::N,чой,kalns
565,Berg::N,керӧс,чой
566,Berg::N,керӧс,керӧс
567,Berg::N,керӧс,kalns
568,Berg::N,kalns,чой
569,Berg::N,kalns,керӧс
570,Berg::N,kalns,kalns
571,Gipfel::N,чук,чук
572,Gipfel::N,чук,virsotne
573,Gipfel::N,virsotne,чук
574,Gipfel::N,virsotne,virsotne
575,Höhle::N,рудӧг,рудӧг
576,Höhle::N,рудӧг,ala
577,Höhle::N,ala,рудӧг
578,Höhle::N,ala,ala
579,Abhang::N,ньывк,ньывк
580,Abhang::N,ньывк,бокша
581,Abhang::N,ньывк,nogāze
582,Abhang::N,бокша,ньывк
583,Abhang::N,бокша,бокша
584,Abhang::N,бокша,nogāze
585,Abhang::N,nogāze,ньывк
586,Abhang::N,nogāze,бокша
587,Abhang::N,nogāze,nogāze
588,Quelle::N,ӧшмӧс,ӧшмӧс
589,Quelle::N,ӧшмӧс,avots
590,Quelle::N,avots,ӧшмӧс
591,Quelle::N,avots,avots
592,Bach::N,шор,шор
593,Bach::N,шор,urga
594,Bach::N,шор,strauts
595,Bach::N,urga,шор
596,Bach::N,urga,urga
597,Bach::N,urga,strauts
598,Bach::N,strauts,шор
599,Bach::N,strauts,urga
600,Bach::N,strauts,strauts
601,Fluss::N,ю,ю
602,Fluss::N,ю,upe
603,Fluss::N,upe,ю
604,Fluss::N,upe,upe
605,Ufer::N,вадор,вадор
606,Ufer::N,вадор,krasts
607,Ufer::N,krasts,вадор
608,Ufer::N,krasts,krasts
609,Küste::N,вадор,вадор
610,Küste::N,вадор,piekraste
611,Küste::N,piekraste,вадор
612,Küste::N,piekraste,piekraste
613,Festland::N,му,му
614,Festland::N,му,sauszeme
615,Festland::N,sauszeme,му
616,Festland::N,sauszeme,sauszeme
617,Meer::N,саридз,саридз
618,Meer::N,саридз,jūra
619,Meer::N,jūra,саридз
620,Meer::N,jūra,jūra
621,Bucht::N,куръя,куръя
622,Bucht::N,куръя,līcis
623,Bucht::N,līcis,куръя
624,Bucht::N,līcis,līcis
625,Insel::N,ді,ді
626,Insel::N,ді,sala
627,Insel::N,sala,ді
628,Insel::N,sala,sala
629,Blume::N,дзоридз,дзоридз
630,Blume::N,дзоридз,puķe
631,Blume::N,дзоридз,zieds
632,Blume::N,puķe,дзоридз
633,Blume::N,puķe,puķe
634,Blume::N,puķe,zieds
635,Blume::N,zieds,дзоридз
636,Blume::N,zieds,puķe
637,Blume::N,zieds,zieds
638,Gras::N,турун,турун
639,Gras::N,турун,zāle
640,Gras::N,zāle,турун
641,Gras::N,zāle,zāle
642,Wurzel::N,вуж,вуж
643,Wurzel::N,вуж,sakne
644,Wurzel::N,sakne,вуж
645,Wurzel::N,sakne,sakne
646,Baum::N,пу,пу
647,Baum::N,пу,koks
648,Baum::N,koks,пу
649,Baum::N,koks,koks
650,Stamm::N,пучер,пучер
651,Stamm::N,пучер,stumbrs
652,Stamm::N,stumbrs,пучер
653,Stamm::N,stumbrs,stumbrs
654,Rinde::N,кырсь,кырсь
655,Rinde::N,кырсь,miza
656,Rinde::N,miza,кырсь
657,Rinde::N,miza,miza
658,Ast::N,ув,ув
659,Ast::N,ув,zars
660,Ast::N,zars,ув
661,Ast::N,zars,zars
662,Zweig::N,вож,вож
663,Zweig::N,вож,nozare
664,Zweig::N,nozare,вож
665,Zweig::N,nozare,nozare
666,Blatt::N,кор,кор
667,Blatt::N,кор,lapa
668,Blatt::N,lapa,кор
669,Blatt::N,lapa,lapa
670,Birke::N,кыдз,кыдз
671,Birke::N,кыдз,bērzs
672,Birke::N,bērzs,кыдз
673,Birke::N,bērzs,bērzs
674,Kiefer[Baum]::N,пожӧм,пожӧм
675,Kiefer[Baum]::N,пожӧм,priede
676,Kiefer[Baum]::N,priede,пожӧм
677,Kiefer[Baum]::N,priede,priede
678,Weide[Baum]::N,бадь,бадь
679,Weide[Baum]::N,бадь,kārkls
680,Weide[Baum]::N,kārkls,бадь
681,Weide[Baum]::N,kārkls,kārkls
682,Tanne::N,коз,коз
683,Tanne::N,коз,egle
684,Tanne::N,egle,коз
685,Tanne::N,egle,egle
686,Horn::N,сюр,сюр
687,Horn::N,сюр,rags
688,Horn::N,rags,сюр
689,Horn::N,rags,rags
690,Feder::N,гӧн,гӧн
691,Feder::N,гӧн,тывборд
692,Feder::N,гӧн,spalva
693,Feder::N,тывборд,гӧн
694,Feder::N,тывборд,тывборд
695,Feder::N,тывборд,spalva
696,Feder::N,spalva,гӧн
697,Feder::N,spalva,тывборд
698,Feder::N,spalva,spalva
699,Fell::N,ку,ку
700,Fell::N,ку,āda
701,Fell::N,āda,ку
702,Fell::N,āda,āda
703,Flügel::N,борд,борд
704,Flügel::N,борд,spārns
705,Flügel::N,spārns,борд
706,Flügel::N,spārns,spārns
707,Klaue::N,гыж,гыж
708,Klaue::N,гыж,nags
709,Klaue::N,nags,гыж
710,Klaue::N,nags,nags
711,Kralle::N,гыж,гыж
712,Kralle::N,гыж,nags
713,Kralle::N,nags,гыж
714,Kralle::N,nags,nags
715,Schwanz::N,бӧж,бӧж
716,Schwanz::N,бӧж,ļipa
717,Schwanz::N,ļipa,бӧж
718,Schwanz::N,ļipa,ļipa
719,Ei::N,кольк,кольк
720,Ei::N,кольк,ola
721,Ei::N,ola,кольк
722,Ei::N,ola,ola
723,Nest::N,поз,поз
724,Nest::N,поз,ligzda
725,Nest::N,ligzda,поз
726,Nest::N,ligzda,ligzda
727,Bau::N,горс,горс
728,Bau::N,горс,пырмӧс
729,Bau::N,горс,гу
730,Bau::N,горс,ala
731,Bau::N,пырмӧс,горс
732,Bau::N,пырмӧс,пырмӧс
733,Bau::N,пырмӧс,гу
734,Bau::N,пырмӧс,ala
735,Bau::N,гу,горс
736,Bau::N,гу,пырмӧс
737,Bau::N,гу,гу
738,Bau::N,гу,ala
739,Bau::N,ala,горс
740,Bau::N,ala,пырмӧс
741,Bau::N,ala,гу
742,Bau::N,ala,ala
743,Tier::N,пемӧс,пемӧс
744,Tier::N,пемӧс,dzīvnieks
745,Tier::N,dzīvnieks,пемӧс
746,Tier::N,dzīvnieks,dzīvnieks
747,Herde::N,стада,стада
748,Herde::N,стада,кельӧб
749,Herde::N,стада,ganāmpulks
750,Herde::N,кельӧб,стада
751,Herde::N,кельӧб,кельӧб
752,Herde::N,кельӧб,ganāmpulks
753,Herde::N,ganāmpulks,стада
754,Herde::N,ganāmpulks,кельӧб
755,Herde::N,ganāmpulks,ganāmpulks
756,Kuh::N,мӧс,мӧс
757,Kuh::N,мӧс,govs
758,Kuh::N,govs,мӧс
759,Kuh::N,govs,govs
760,Bulle::N,ӧш,ӧш
761,Bulle::N,ӧш,bullis
762,Bulle::N,bullis,ӧш
763,Bulle::N,bullis,bullis
764,Pferd::N,вӧв,вӧв
765,Pferd::N,вӧв,zirgs
766,Pferd::N,zirgs,вӧв
767,Pferd::N,zirgs,zirgs
768,Schaf::N,ыж,ыж
769,Schaf::N,ыж,aita
770,Schaf::N,aita,ыж
771,Schaf::N,aita,aita
772,Schwein::N,порсь,порсь
773,Schwein::N,порсь,cūka
774,Schwein::N,cūka,порсь
775,Schwein::N,cūka,cūka
776,Hund::N,пон,пон
777,Hund::N,пон,suns
