,Concept_ID,mrj,fr
777,jung::A,нöргӹ,jeune
778,jung::A,молода,jeune
779,arm::A,укеӓн,pauvre
780,reich::A,паян,riche
781,reich::A,пурлыкан,riche
782,bekannt::A,палӹмӹ,connu
783,berühmt::A,лӹмлы,fameux
784,berühmt::A,лӹмлы,célèbre
785,fremd::A,эдемӹн,étranger
786,verschieden::A,тӹрлӹ,différent
787,nah::A,лишӹл,lié
788,nah::A,лишӹл,proche
789,fern::A,мӹндӹр,éloigné
790,fern::A,мӹндӹр,lointain
791,linker::A,шалахай,gauche
792,rechter::A,вургамла,droit
793,anderer::A,вес,autre
794,anderer::A,весӹ,autre
795,erster::A,икшӹ,premier
796,erster::A,икӹмшӹ,premier
797,zweiter::A,кокшы,second
798,zweiter::A,кокшы,deuxième
799,dritter::A,кымшы,troisième
800,letzter::A,остатка,dernier
801,allein::ADV,иктӹ,seul
802,allein::ADV,иктӹт,seul
803,auf einmal::ADV,тöрöк,à la fois
804,zusammen::ADV,икараш,ensemble
805,zusammen::ADV,цымырын,ensemble
806,lange::ADV,кужын,longtemps
807,plötzlich::ADV,трӱк,tout à coup
808,sofort::ADV,полт,immédiatement
809,sofort::ADV,тöрöк,immédiatement
810,sofort::ADV,тӹшӓкок,immédiatement
811,später::ADV,вара,plus tard
812,heute::ADV,тагачы,aujourd'hui
813,morgen::ADV,иргод,demain
814,morgen::ADV,иргодым,demain
815,bald::ADV,чӹнь,bientôt
816,bald::ADV,вӓшке,bientôt
817,bald::ADV,выртышты,bientôt
818,dann::ADV,пакыла,puis
819,dann::ADV,пакыла,ensuite
820,gestern::ADV,тенгечӹ,hier
821,einst::ADV,икӓнӓ,jadis
822,einst::ADV,икӓнӓ,autrefois
823,damals::ADV,тӹнӓм,alors
824,damals::ADV,тӹнӓм,à l'époque
825,danach::ADV,пакыла,après
826,danach::ADV,пакыла,ensuite
827,vorher::ADV,перви,auparavant
828,zuerst::ADV,андак,d'abord
829,zuerst::ADV,андак,premièrement
830,einmal::ADV,гӓнӓк,une fois
831,einmal::ADV,гӓнӓ,une fois
832,manchmal::ADV,кынамжы,parfois
833,manchmal::ADV,кынамжы,quelquefois
834,oft::ADV,чӹчкӹдӹн,souvent
835,immer::ADV,со,toujours
836,immer::ADV,соок,toujours
837,niemals::ADV,нинам,ne ... jamais
838,niemals::ADV,нигынам,ne ... jamais
839,niemals::ADV,нигынамат,ne ... jamais
840,hier::ADV,тиштӹ,ici
841,hierhin::ADV,тишкӹ,par ici
842,von hier::ADV,тишец,d'ici
843,von hier::ADV,тишецӹн,d'ici
844,dort::ADV,тӹштӹ,là
845,dort::ADV,тӹштӹ,là-bas
846,dorthin::ADV,тӹшкӹ,y
847,dorthin::ADV,тӹшкӹ,par là
848,dorthin::ADV,тӹшкӹлӓ,y
849,dorthin::ADV,тӹшкӹлӓ,par là
850,geradeaus::ADV,вик,tout droit
851,geradeaus::ADV,тура,tout droit
852,vorwärts::ADV,анзыкы,en avant
853,rückwärts::ADV,мӹнгеш,en arrière
854,zurück::ADV,мӹнгеш,de retour
855,unten::ADV,ӱлнӹ,en bas
856,unten::ADV,ӱлнӹ,au-dessous
857,unten::ADV,лӹвӓлнӹ,en bas
858,unten::ADV,лӹвӓлнӹ,au-dessous
859,hinab::ADV,ӱлӹкӹ,en bas
860,hinab::ADV,ӱлӹкӹ,vers le bas
861,hinab::ADV,лӹвӓкӹ,en bas
862,hinab::ADV,лӹвӓкӹ,vers le bas
863,oben::ADV,вӹлнӹ,dessus
864,oben::ADV,вӹлнӹ,en haut
865,hinauf::ADV,кӱшкӹлӓ,en haut
866,hinauf::ADV,кӱшкӹлӓ,vers le haut
867,hinauf::ADV,кӱш,en haut
868,hinauf::ADV,кӱш,vers le haut
869,überall::ADV,йӹлт,partout
870,überall::ADV,цилӓ вӓре,partout
871,nicht::ADV,уке,ne ... pas
872,ein wenig::ADV,изиш,un peu
873,ein wenig::ADV,иклаштык,un peu
874,kaum::ADV,цылик,à peine
875,kaum::ADV,чучок-чучок,à peine
876,sehr::ADV,чоте,très
877,so::ADV,тенге,si
878,so::ADV,тенге,ainsi
879,so::ADV,тенгелӓ,si
880,so::ADV,тенгелӓ,ainsi
881,noch::ADV,мол,encore
882,noch::ADV,моло,encore
883,nur::ADV,веле,seulement
884,nur::ADV,веле,ne ... que
885,schon::ADV,уже,déjà
886,schon::ADV,ӹнде,déjà
887,wieder::ADV,уэш,de nouveau
888,vergebens::ADV,зря,en vain
889,vergebens::ADV,ӹзрӓ,en vain
890,vergebens::ADV,ӹзӹрӓ,en vain
891,vor::PRP,анзыц,devant
892,vor::PRP,анзыцын,devant
893,hinter::PRP,шайылан,derrière
894,hinter::PRP,шайылный,derrière
895,unter::PRP,лӹвӓкӹ,sous
896,unter::PRP,лӹвӓкӹ,au-dessous de
897,durch::PRP,вашт,par
898,durch::PRP,вашт,à travers
899,neben::PRP,сага,à côté de
900,zwischen::PRP,лош,entre
901,zwischen::PRP,лошкы,entre
902,wegen::PRP,мычыц,à cause de
903,dies::PRN,тидӹ,ceci
904,dies::PRN,ти,ceci
905,das::PRN,тидӹ,ce
906,das::PRN,тидӹ,cela
907,das::PRN,ти,ce
908,das::PRN,ти,cela
909,alles::PRN,цилӓ,tout
910,ich::PRN,мый,je
911,ich::PRN,мый,moi
912,du::PRN,тӹнь,tu
913,du::PRN,тӹнь,toi
914,er::PRN,тӹдӹ,il
915,er::PRN,тӹдӹ,lui
916,wir::PRN,мӓ,nous
917,ihr::PRN,вӓ,vous
918,sie::PRN,нӹнӹ,ils
919,sie::PRN,нӹнӹ,elles
920,was::FPRN,ма,que
921,was::FPRN,ма,quoi
922,wer::FPRN,кӱ,qui
923,wo::FADV,кышан,où
924,wo::FADV,кыштакен,où
925,wohin::FADV,кышкы,où
926,wie::FADV,кыце,comment
927,warum::FADV,малын,pourquoi
928,wieviel::FNUM,кынар,combien
929,wieviel::FNUM,кынары,combien
930,wieviel::FNUM,кынаркы,combien
931,eins::NUM,иктӹ,un
932,eins::NUM,иктӹт,un
933,zwei::NUM,кок,deux
934,zwei::NUM,кокты,deux
935,drei::NUM,кым,trois
936,drei::NUM,кымыт,trois
937,vier::NUM,нӹл,quatre
938,fünf::NUM,вӹц,cinq
939,sechs::NUM,куд,six
940,sechs::NUM,кудытмозн,six
941,sieben::NUM,шӹм,sept
942,sieben::NUM,шӹмӹт,sept
943,acht::NUM,кӓндӓкш,huit
944,acht::NUM,кӓндӓкшӹ,huit
945,neun::NUM,ӹндекшшӱдӹ,neuf
946,zehn::NUM,лу,dix
947,elf::NUM,луатик,onze
948,elf::NUM,луатиктӹ,onze
949,zwölf::NUM,луаткок,douze
950,zwölf::NUM,луаткокты,douze
951,zwanzig::NUM,коклы,vingt
952,dreißig::NUM,кымлы,trente
953,vierzig::NUM,нӹллӹ,quarante
954,fünfzig::NUM,вӹцлӹ,cinquante
955,sechzig::NUM,кудлу,soixante
956,siebzig::NUM,шӹмлу,soixante-dix
957,achtzig::NUM,кӓндӓкшлу,quatre-vingt
958,neunzig::NUM,ӹндекшлу,quatre-vingt-dix
959,hundert::NUM,шӱдӹ,cent
960,tausend::NUM,тӹжем,mille
961,und::CNJ,дöн,et
962,oder::CNJ,льывы,ou
963,stehen::V,шалшаг,être debout
964,sitzen::V,шӹнзӓш,être assis
965,liegen::V,киӓш,être couché
966,hängen::V,кечӓш,pendre
967,werden::V,шагалаш,devenir
968,passieren::V,ӹштӓ́лтӓш,se passer
969,beginnen::V,тӹнгӓлӓлтӓш,commencer
970,enden::V,пӹтӓш,finir
971,enden::V,пӹтӓш,se terminer
972,wechseln::V,весемӓш,changer
973,wechseln::V,весемӓш,alterner
974,wechseln::V,весемӓлтӓш,changer
975,wechseln::V,весемӓлтӓш,alterner
976,aufgehen[Sonne]::V,авараш,se lever
977,untergehen[Sonne]::V,шӹ́нзӓш,se coucher
978,scheinen[Sonne]::V,сотемдӓрӓш,briller
979,donnern::V,хӹдӹртӓш,tonner
980,wehen::V,ӹфӹлӓш,souffler
981,strömen::V,йогащ,affluer
982,fließen::V,йогащ,couler
983,sich drehen::V,пöрдӓш,tourner
984,schwanken::V,лыпшалташ,osciller
985,schwanken::V,лыпшалташ,chanceler
986,schwingen::V,кӓчӓйӓш,vibrer
987,schwingen::V,кӓчӓйӓш,osciller
988,fallen::V,кенвазаш,tomber
989,fallen::V,шынгалташ,tomber
990,brennen::V,йылаш,brûler
991,brennen::V,йылаш,flamber
992,rauchen::V,шыпшаш,fumer
993,regnen::V,юраш,pleuvoir
994,gefrieren::V,гӓш,geler
995,gefrieren::V,кӹлмаш,geler
996,tauen::V,шылаш,dégeler
997,schmelzen::V,шӹрӓнӓш,fondre
998,trocknen::V,кошкаш,sécher
999,sieden::V,шолаш,bouillir
1000,faulen::V,шӱӓш,pourrir
1001,faulen::V,шӱӓш,se putréfier
1002,verfaulen::V,йӓнгӓрӓлтӓш,pourrir
1003,reißen::V,кышкедӓлтӓш,rompre
1004,reißen::V,кышкедӓлтӓш,se déchirer
1005,versinken::V,ва́лаш,s'enfoncer
1006,vergehen::V,эртӓш,passer
1007,erscheinen::V,каяш,apparaître
1008,verschwinden::V,ямаш,disparaître
1009,sinken::V,пычаш,descendre
1010,sinken::V,пычаш,s'abaisser
1011,abnehmen::V,чӹдемӓш,diminuer
1012,abnehmen::V,кöтӹргӓш,diminuer
1013,zunehmen::V,когоэмӓш,augmenter
1014,steigen::V,лӱлта́лташ,monter
1015,wachsen::V,кушкаш,croître
1016,glänzen::V,йӹлгӹжӓш,briller
1017,funkeln::V,валгалташ,étinceler
1018,lärmen::V,юкланаш,faire du bruit
1019,läuten::V,цоргаш,sonner
1020,klingeln::V,цоргаш,sonner
1021,klirren::V,цонгырталгаш,cliqueter
1022,brausen::V,ышдымыла́наш,mugir
1023,rauschen::V,шу́жгаш,bruire
1024,klingen::V,йо́нгаш,sonner
1025,bellen::V,опташ,aboyer
1026,heulen::V,урмыжаш,hurler
1027,blasen::V,ӹфӹлӓш,souffler
1028,pfeifen::V,ши́шкаш,siffler
1029,schreien::V,уташ,crier
1030,schreien::V,саслаш,crier
1031,schreien::V,варгынзаш,crier
1032,stöhnen::V,ӹнгӹрӓш,gémir
1033,zittern::V,цӹтӹрӓш,trembler
1034,leben::V,ӹлӓш,vivre
1035,geboren werden::V,шачаш,naître
1036,atmen::V,шӱлӓш,respirer
1037,trinken::V,йӱӓш,boire
1038,essen::V,качкаш,manger
1039,schlucken::V,нелӓш,avaler
1040,müde werden::V,янгылаш,se lasser
1041,müde werden::V,янгылаш,se fatiguer
1042,einschlafen::V,амален кеӓш,s'endormir
1043,schlafen::V,амалаш,dormir
1044,aufwachen::V,понгыжалташ,se réveiller
1045,aufstehen::V,кӹньӹл шагалаш,se lever
1046,sich erholen::V,кӓнаш,se reposer
1047,sich erholen::V,кӓнаш,se détendre
1048,krank werden::V,церлӓнен вазаш,tomber malade
1049,krank sein::V,церлӓнӓш,être malade
1050,krank sein::V,ясланаш,être malade
1051,krank sein::V,ясыланаш,être malade
1052,schmerzen::V,каршташ,faire mal
1053,husten::V,кахыраш,tousser
1054,genesen::V,паремӓш,guérir
1055,genesen::V,паремӓш,se remettre
1056,genesen::V,тöрлӓнӓш,guérir
1057,genesen::V,тöрлӓнӓш,se remettre
1058,sterben::V,вазын колаш,mourir
1059,umkommen::V,пӹтӓш,périr
1060,sich bewegen::V,кашташ,bouger
1061,sich rühren::V,тӓрвӓнӓш,broncher
1062,sich erheben::V,кӹньӹлӓш,se lever
1063,sich setzen::V,шӹнзӓш,s'asseoir
1064,hinfallen::V,кенвазаш,tomber
1065,hinfallen::V,шынгалташ,tomber
1066,laufen::V,кашташ,marcher
1067,laufen::V,кашташ,aller à pied
1068,schreiten::V,ашкедӓш,marcher
1069,spazierengehen::V,мадын кашташ,se promener
1070,eilen::V,вӓшкӓш,courir
1071,sich beeilen::V,вӓшкӓш,se hâter
1072,sich beeilen::V,вӓшкӓш,se dépêcher
1073,sich beeilen::V,талашаш,se hâter
1074,sich beeilen::V,талашаш,se dépêcher
1075,sausen::V,хойхаланаш,filer
1076,sausen::V,хояш,filer
1077,rennen::V,кыргыжаш,courir
1078,springen::V,тӹршештӓш,sauter
1079,klettern::V,ку́заш,grimper
1080,schaukeln::V,лыпшалташ,se balancer
1081,kriechen::V,авалянаш,ramper
1082,kriechen::V,ньыжиклӓш,ramper
1083,schwimmen::V,илӓш,nager
1084,tauchen::V,цымаш,plonger
1085,rudern::V,шуалташ,ramer
1086,fahren::V,кеӓш,aller
1087,fahren::V,кеӓш,rouler
1088,fliegen::V,чонгештӓш,voler
1089,gehen::V,кеӓш,aller
1090,weggehen::V,кеӓш,s'en aller
1091,abfahren::V,кеӓш,partir
1092,anhalten::V,цӓрнӓш,s'arrêter
1093,hineingehen::V,пыраш,entrer
1094,eintreten::V,пыраш,entrer
1095,kommen::V,толаш,venir
1096,ankommen::V,шоаш,arriver
1097,zurückkommen::V,пöртӹлӓш,revenir
1098,bleiben::V,кодаш,rester
1099,bleiben::V,кодаш,demeurer
1100,warten::V,вычаш,attendre
1101,erwarten::V,вычаш,attendre
1102,suchen::V,кӹчӓлӓш,chercher
1103,finden::V,моаш,trouver
1104,versuchen::V,путаяш,essayer
1105,versuchen::V,цацаш,essayer
1106,vorbereiten::V,поспейӹктӓш,préparer
1107,lieben::V,яраташ,aimer
1108,mögen::V,яраташ,aimer
1109,mögen::V,яраташ,vouloir
1110,lachen::V,ваштылаш,rire
1111,rühren::V,тӓрвӓтӓш,toucher
1112,rühren::V,тӓрвӓтӓш,attendrir
1113,weinen::V,мӓгӹрӓш,pleurer
1114,schimpfen::V,свырседӓлӓш,gronder
1115,sich ärgern::V,шӹдешкӓш,se fâcher
1116,sich fürchten::V,лӱдӓш,avoir peur
1117,fürchten::V,лӱдӓш,craindre
1118,fürchten::V,лӱдӓш,avoir peur de
1119,fliehen::V,кыргыжаш,fuir
1120,flüchten::V,кыргыж шӹлӓш,s'enfuir
1121,sehen::V,ужаш,voir
1122,anschauen::V,анжалаш,regarder
1123,ansehen::V,анжаш,regarder
1124,hören::V,колаш,entendre
1125,zuhören::V,колышташ,écouter
1126,probieren::V,тотештӓш,goûter
1127,probieren::V,подыл анжаш,goûter
1128,riechen::V,ӱпшӹнзӓш,sentir
1129,fühlen::V,шижӓш,sentir
1130,scheinen::V,каяш,sembler
1131,scheinen::V,каяш,paraître
1132,zu sehen sein::V,каяш,se voir
1133,zu sehen sein::V,каяш,être visible
1134,vernehmen::V,колын колташ,entendre
1135,vernehmen::V,колын колташ,percevoir
1136,frieren::V,кӹлмаш,avoir froid
1137,frieren::V,тӹнгӹргӓш,avoir froid
1138,tun::V,ӹштӓш,faire
1139,können::V,кердӓш,savoir
1140,können::V,кердӓш,pouvoir
1141,wollen::V,жалаяш,vouloir
1142,anfangen::V,тӹнгӓлӓш,commencer
1143,beenden::V,пӹтӓрӓш,finir
1144,beenden::V,пӹтӓрӓш,terminer
1145,aufhören::V,цӓрнӓш,cesser
1146,aufhören::V,цӓрнӓш,arrêter
1147,gelingen::V,цӓш лиӓш,réussir
1148,geraten::V,лиӓш,réussir
1149,öffnen::V,пачаш,ouvrir
1150,schließen::V,чӱчӓш,fermer
1151,stellen::V,шӹндӓш,poser
1152,stellen::V,шӹндӓш,mettre
1153,setzen::V,шӹндӓш,placer
1154,legen::V,опташ,placer
1155,legen::V,пиштӓш,placer
1156,berühren::V,тӹкӓлӓш,toucher
1157,verbinden::V,пидӓш,lier
1158,bedecken::V,леведӓш,couvrir
1159,aufhängen::V,сӓкӓш,accrocher
1160,anzünden::V,чӱктӓш,allumer
1161,aufheben::V,кузыкташ,ramasser
1162,zurücklassen::V,кодаш,laisser
1163,verlieren::V,ямдаш,perdre
1164,fallen lassen::V,кенвацтараш,lâcher
1165,fallen lassen::V,кенвацтараш,laisser tomber
1166,machen::V,ӹштӓш,faire
1167,herstellen::V,йӓмдӹлӓш,produire
1168,herstellen::V,йӓмдӹлӓш,fabriquer
1169,bauen::V,ӹштӓш,bâtir
1170,bauen::V,ӹштӓш,construire
1171,reparieren::V,чиняш,réparer
1172,reparieren::V,алалаш,réparer
1173,verbessern::V,яжоэмден шӹндӓш,améliorer
1174,ändern::V,вашталташ,changer
1175,ändern::V,вашталташ,modifier
1176,graben::V,капаяш,creuser
1177,beugen::V,лывырташ,plier
1178,beugen::V,лывырташ,ployer
1179,beugen::V,каклярташ,plier
1180,beugen::V,каклярташ,ployer
1181,biegen::V,лывырташ,courber
1182,drehen::V,сӓрӓш,tordre
1183,drehen::V,сӓрӓш,tourner
1184,drehen::V,сӓрӹкӓлӓш,tordre
1185,drehen::V,сӓрӹкӓлӓш,tourner
1186,wenden::V,сӓрӓлӓш,retourner
1187,umdrehen::V,сӓрӓлӓш,tourner
1188,heben::V,лӱктӓш,soulever
1189,hochheben::V,кузыкташ,lever
1190,ergreifen::V,хватяш,saisir
1191,ergreifen::V,хватяш,prendre
1192,halten::V,кычаш,tenir
1193,drücken::V,темдӓш,presser
1194,schieben::V,шӹкӓш,pousser
1195,kratzen::V,нӹжӓш,gratter
1196,kratzen::V,нӹжӓш,égratigner
1197,lecken::V,нылаш,lécher
1198,beißen::V,пыралаш,mordre
1199,abreißen::V,кӹрӓш,arracher
1200,abreißen::V,кышкед нӓлӓш,arracher
1201,abschneiden::V,шулаш,couper
1202,abschneiden::V,лаштыклаш,couper
1203,binden::V,пидӓш,lier
1204,binden::V,пидӓш,attacher
1205,stecken::V,шыралаш,enfoncer
1206,brechen::V,тодылаш,rompre
1207,brechen::V,пыдырташ,rompre
1208,klopfen::V,рушткаш,frapper
1209,hauen::V,шелӹштӓш,frapper
1210,kleben::V,клейӓш,coller
1211,reiben::V,нӹжӓш,frotter
1212,streichen::V,шӹрӓш,empâter
1213,schleifen::V,шымаш,affiler
1214,schleifen::V,шымаш,aiguiser
1215,schneiden::V,пӹчкӓш,couper
1216,schneiden::V,пӹчкӓш,trancher
1217,rütteln::V,мыльгыкташ,cahoter
1218,schütteln::V,цӹтӹртӓш,secouer
1219,schütteln::V,мыльгыкташ,secouer
1220,schwenken::V,машыяш,agiter
1221,schütten::V,опталаш,verser
1222,füllen::V,темӓш,remplir
1223,einwickeln::V,пӹтӹрӓ́лӓш,envelopper
1224,tragen::V,намалаш,porter
1225,schleppen::V,шӹдӹрӓш,traîner
1226,ziehen::V,шыпшаш,tirer
1227,aufbewahren::V,перегӓш,garder
1228,aufbewahren::V,перегӓш,conserver
1229,werfen::V,кӹшкӓш,jeter
1230,werfen::V,кӹшкӓш,lancer
1231,fangen::V,кычаш,attraper
1232,packen::V,хватяш,agripper
1233,verstecken::V,шӹлтӓш,cacher
1234,teilen::V,пайылаш,diviser
1235,schicken::V,колташ,envoyer
1236,bringen::V,кандаш,apporter
1237,bekommen::V,лыкташ,obtenir
1238,erhalten::V,получаяш,recevoir
1239,nehmen::V,налаш,prendre
1240,wählen::V,айыраш,choisir
1241,auswählen::V,айыраш,choisir
1242,auswählen::V,айыраш,sélectionner
1243,bewahren::V,перегӓш,préserver
1244,behindern::V,мешӓйӓш,gêner
1245,verderben::V,портяш,gâter
1246,verderben::V,портяш,corrompre
1247,beschädigen::V,шушырташ,endommager
1248,zerbrechen::V,пыдырташ,casser
1249,zerreißen::V,кӹрӓш,déchirer
1250,zerstören::V,шӓлӓтӓш,détruire
1251,verbrennen::V,йылаташ,brûler
1252,verbrennen::V,йылалташ,brûler
1253,geben::V,пуаш,donner
1254,reichen::V,пуаш,tendre
1255,schenken::V,подараш,offrir
1256,versprechen::V,сöрӓш,promettre
1257,wünschen::V,жалаяш,souhaiter
1258,loben::V,хваляш,louer
1259,küssen::V,шышшалаш,embrasser
1260,wiegen::V,лӱнгӓлтӓш,bercer
1261,zudecken::V,пиштӓш,couvrir
1262,wecken::V,понгыжалтараш,éveiller
1263,wecken::V,понгыжалтараш,réveiller
1264,zeigen::V,анжыкташ,montrer
1265,zeigen::V,анжыкташ,faire voir
1266,führen::V,видӓш,guider
1267,lehren::V,тымдаш,apprendre
1268,unterrichten::V,тымдаш,instruire
1269,aufziehen::V,кушташ,élever
1270,leiten::V,видӓш,diriger
1271,leiten::V,видӓш,conduire
1272,leiten::V,вуйлаташ,diriger
1273,leiten::V,вуйлаташ,conduire
1274,leiten::V,вуйлалташ,diriger
1275,leiten::V,вуйлалташ,conduire
1276,antreiben::V,талаштараш,pousser
1277,lassen::V,-ыкт,faire
1278,einladen::V,ӱжӓш,inviter
1279,vereinigen::V,иктештӓш,unir
1280,vereinigen::V,иктештӓш,réunir
1281,besuchen::V,толаш,visiter
1282,besuchen::V,толаш,aller voir
1283,treffen::V,вӓшлиӓш,rencontrer
1284,treffen::V,вӓшлиӓлтӓш,rencontrer
1285,sich versammeln::V,цымыргаш,s'assembler
1286,spielen::V,мадаш,jouer
1287,singen::V,мыраш,chanter
1288,tanzen::V,кушташ,danser
1289,sich trennen::V,айырлаш,se séparer
1290,verlassen::V,шуаш,quitter
1291,retten::V,ытараш,sauver
1292,bewachen::V,оролаш,garder
1293,schützen::V,перегӓш,protéger
1294,verteidigen::V,перегӓш,défendre
1295,sich schlagen::V,шидӓлӓш,se taper
1296,sich schlagen::V,шиэдӓлӓш,se taper
1297,schießen::V,лӱӓш,tirer
1298,siegen::V,сӹнгӓш,vaincre
1299,ärgern::V,шӹдештӓрӓш,agacer
1300,schlagen::V,пӓрен колташ,battre
1301,schlagen::V,пӓрен колташ,frapper
1302,schlagen::V,хӹрӹктен колташ,battre
1303,schlagen::V,хӹрӹктен колташ,frapper
1304,treten::V,чымаш,botter
1305,treten::V,чымаш,donner un coup de pied à
1306,stechen::V,пышкылаш,piquer
1307,stoßen::V,шыркедӓш,heurter
1308,stehlen::V,шолышт толаш,voler
1309,stören::V,ӓрештӹлӓш,gêner
1310,stören::V,ӓрештӹлӓш,déranger
1311,belästigen::V,кӓньӹсӹрлӓндӓрӓш,molester
1312,belästigen::V,кӓньӹсӹрлӓндӓрӓш,importuner
1313,belästigen::V,шытырланыкташ,molester
1314,belästigen::V,шытырланыкташ,importuner
1315,verbergen::V,шӹлтӓш,cacher
1316,verbergen::V,шӹлтӓш,dissimuler
1317,täuschen::V,алталаш,abuser
1318,täuschen::V,алталаш,tromper
1319,täuschen::V,аталаш,abuser
1320,täuschen::V,аталаш,tromper
1321,betrügen::V,мошеньӹчӓйӓш,duper
1322,betrügen::V,мошеньӹчӓйӓш,frauder
1323,töten::V,пуштын шуаш,tuer
1324,wohnen::V,ӹлӓш,habiter
1325,wohnen::V,ӹлӓш,demeurer
1326,arbeiten::V,пӓшӓлӓш,travailler
1327,arbeiten::V,ровотаяш,travailler
1328,sammeln::V,погаш,collectionner
1329,pflücken::V,кӹрӓш,cueillir
1330,jagen::V,охотничӓйӓш,chasser
1331,fischen::V,кол кычаш,pêcher
1332,fassen::V,кычаш,capturer
1333,hüten::V,кӹтӓш,garder
1334,treiben::V,шуруяш,mener
1335,anbinden::V,ялшташ,attacher
1336,anbinden::V,ялышташ,attacher
1337,füttern::V,пукшаш,faire manger
1338,melken::V,шыпшылаш,traire
1339,hacken::V,роаш,fendre
1340,gießen::V,шӓвӓш,arroser
1341,reifen::V,кӱӓш,mûrir
1342,reifen::V,поспейӓш,mûrir
1343,zubereiten::V,йӓмдӹлӓш,préparer
1344,kochen::V,шолташ,cuire
1345,backen::V,кӱктӓш,cuire
1346,braten::V,жӓрӓш,rôtir
1347,umrühren::V,намалаш,remuer
1348,stricken::V,пидӓш,tricoter
1349,nähen::V,ыргаш,coudre
1350,färben::V,пидӓш,teindre
1351,reinigen::V,чиӓлтӓш,nettoyer
1352,waschen::V,мышкаш,laver
1353,abwischen::V,ӹштӓш,essuyer
1354,spülen::V,шӱӓлтӓш,rincer
1355,fegen::V,ӹштӓш,balayer
1356,kehren::V,ӹштӓш,balayer
1357,baden::V,нӱштӹлӓш,se baigner
1358,sich waschen::V,мышкылташ,se laver
1359,ausziehen::V,кыдашаш,ôter
1360,ausziehen::V,кыдашаш,enlever
1361,anziehen::V,чиӓш,mettre
1362,sich anziehen::V,чиӓш,s'habiller
1363,kämmen::V,шерӓш,peigner
1364,schmücken::V,цеверемдӓш,orner
1365,schmücken::V,цеверемдӓш,décorer
1366,sagen::V,манаш,dire
1367,sagen::V,келесӓш,dire
1368,sprechen::V,манаш,parler
1369,reden::V,шайышташ,parler
1370,sich unterhalten::V,хытыраш,bavarder
1371,sich unterhalten::V,хытыраш,s'entretenir
1372,sich unterhalten::V,хытыргаш,bavarder
1373,sich unterhalten::V,хытыргаш,s'entretenir
1374,fragen::V,ядаш,demander
1375,bitten::V,ядаш,prier
1376,erzählen::V,келесӓш,raconter
1377,mitteilen::V,попаш,communiquer
1378,mitteilen::V,увертӓш,communiquer
1379,mitteilen::V,увертӓрӓш,communiquer
1380,nennen::V,лӹмдӓш,nommer
1381,nennen::V,лӹмдӓш,appeler
1382,rufen::V,ӱжӓш,appeler
1383,prahlen::V,хайзаш,se vanter
1384,prahlen::V,шаргаланаш,se vanter
1385,übersetzen::V,вашташ,traduire
1386,denken::V,машанаш,penser
1387,glauben::V,ӹнянӓш,croire
1388,bemerken::V,цаклаш,remarquer
1389,bemerken::V,цаклаш,apercevoir
1390,erkennen::V,пӓлӓш,reconnaître
1391,begreifen::V,ынгылаш,concevoir
1392,verstehen::V,ынгылаш,entendre
1393,verstehen::V,ынгылаш,comprendre
1394,lernen::V,тыменяш,apprendre
1395,wissen::V,пӓлӓш,savoir
1396,sich erinnern an::V,ышештӓрӓш,se souvenir de
1397,vergessen::V,монден кодаш,oublier
1398,messen::V,висӓш,mesurer
1399,zählen::V,шотаяш,compter
1400,rechnen::V,шотаяш,calculer
1401,lesen::V,лыдаш,lire
1402,malen::V,рисуяш,peindre
1403,zeichnen::V,ыдырка́лаш,dessiner
1404,schreiben::V,вазаш,écrire
1405,besitzen::V,кы́чаш,posséder
1406,kaufen::V,нӓлӓш,acheter
1407,verkaufen::V,выжалаш,vendre
1408,bezahlen::V,тӱлӓш,payer
1409,zahlen::V,тӱлӓш,payer
1410,beherrschen::V,кы́чаш,dominer
1411,beherrschen::V,кы́чаш,maîtriser
1412,ertragen::V,цӹтӓш,tolérer
1413,ertragen::V,цӹтӓш,supporter
1414,Linie::N,,ligne
1415,Strich::N,,trait
1416,jetzt::ADV,,maintenant
1417,hinzufügen::V,,ajouter
