,Concept_ID,ka,sv
755,plötzlich::ADV,მოულოდნელად,plötsligt
756,sofort::ADV,ახლავე,strax
757,sofort::ADV,ახლავე,genast
758,später::ADV,მოგვიანებით,senare
759,jetzt::ADV,ახლა,nu
760,heute::ADV,დღეს,i dag
761,morgen::ADV,ხვალ,i morgon
762,bald::ADV,მალე,snart
763,dann::ADV,მერე,då
764,gestern::ADV,გუშინ,i går
765,einst::ADV,ოდესღაც,en gång
766,damals::ADV,მაშინ,då
767,damals::ADV,მაშინ,den gången
768,danach::ADV,მერმე,därefter
769,danach::ADV,შემდეგ,därefter
770,vorher::ADV,ადრე,före
771,vorher::ADV,ადრე,förut
772,vorher::ADV,წინათ,före
773,vorher::ADV,წინათ,förut
774,zuerst::ADV,ჯერ,först
775,einmal::ADV,ერთხელ,en gång
776,manchmal::ADV,ხან,ibland
777,manchmal::ADV,ზოგჯერ,ibland
778,oft::ADV,ხშირად,ofta
779,immer::ADV,მუდამ,alltid
780,immer::ADV,ყოველთვის,alltid
781,niemals::ADV,არასდროს,aldrig
782,hier::ADV,აქ,här
783,hierhin::ADV,აქეთ,hit
784,von hier::ADV,აქედან,härifrån
785,dort::ADV,იქ,där
786,dorthin::ADV,იქით,dit
787,geradeaus::ADV,პირდაპირ,rätt fram
788,vorwärts::ADV,წინ,fram
789,vorwärts::ADV,წინ,framåt
790,rückwärts::ADV,უკან,baklänges
791,zurück::ADV,უკანვე,tillbaka
792,unten::ADV,დაბლა,nere
793,unten::ADV,დაბლა,nedanför
794,unten::ADV,ქვევით,nere
795,unten::ADV,ქვევით,nedanför
796,hinab::ADV,ძირს,ned
797,hinab::ADV,ძირს,nedåt
798,oben::ADV,ზემოთ,ovan
799,oben::ADV,ზემოთ,ovanpå
800,hinauf::ADV,ზევით,upp
801,hinauf::ADV,ზევით,uppåt
802,überall::ADV,ყველგან,överallt
803,nicht::ADV,არ,ej
804,nicht::ADV,არ,inte
805,ein wenig::ADV,ცოტა,litet
806,kaum::ADV,ძლივს,knappt
807,kaum::ADV,ძლივს,knappast
808,sehr::ADV,მეტად,mycket
809,sehr::ADV,ძალიან,mycket
810,so::ADV,ისე,så
811,noch::ADV,ჯერ,än
812,noch::ADV,ჯერ,ännu
813,nur::ADV,მხოლოდ,bara
814,nur::ADV,მხოლოდ,endast
815,schon::ADV,უკვე,redan
816,wieder::ADV,ისევ,åter
817,wieder::ADV,კიდევ,åter
818,vergebens::ADV,ამაოდ,förgäves
819,vergebens::ADV,ტყუილად,förgäves
820,vor::PRP,წინ,utanför
821,hinter::PRP,უკან,bakom
822,hinter::PRP,მიღმა,bakom
823,unter::PRP,ქვეშ,under
824,unter::PRP,ქვევით,under
825,durch::PRP,გავლით,genom
826,durch::PRP,გავლით,igenom
827,neben::PRP,გვერდით,bredvid
828,neben::PRP,გვერდით,vid sidan av
829,zwischen::PRP,შუა,mellan
830,zwischen::PRP,შორის,mellan
831,wegen::PRP,გამო,på grund av
832,wegen::PRP,შედეგად,på grund av
833,dies::PRN,ეს,detta
834,das::PRN,ეგ,det
835,alles::PRN,ყველაფერი,allt
836,ich::PRN,მე,jag
837,du::PRN,შენ,du
838,er::PRN,ის,han
839,er::PRN,იგი,han
840,wir::PRN,ჩვენ,vi
841,ihr::PRN,თქვენ,ni
842,sie::PRN,ისინი,de
843,was::FPRN,რა,vad
844,wer::FPRN,ვინ,vem
845,wo::FADV,სად,var
846,wohin::FADV,საით,vart
847,wie::FADV,როგორ,hur
848,warum::FADV,რაზე,varför
849,warum::FADV,რატომ,varför
850,wieviel::FNUM,რამდენი,hur mycket
851,eins::NUM,ერთი,en
852,eins::NUM,ერთი,ett
853,zwei::NUM,ორი,två
854,drei::NUM,სამი,tre
855,vier::NUM,ოთხი,fyra
856,fünf::NUM,ხუთი,fem
857,sechs::NUM,ექვსი,sex
858,sieben::NUM,შვიდი,sju
859,acht::NUM,რვა,åtta
860,neun::NUM,ცხრა,nio
861,zehn::NUM,ათი,tio
862,elf::NUM,თერთმეტი,elva
863,zwölf::NUM,თორმეტი,tolv
864,zwanzig::NUM,ოცი,tjugo
865,dreißig::NUM,ოცდაათი,trettio
866,vierzig::NUM,ორმოცი,fyrtio
867,fünfzig::NUM,ორმოცდაათი,femtio
868,sechzig::NUM,სამოცი,sextio
869,siebzig::NUM,სამოცდაათი,sjuttio
870,achtzig::NUM,ოთხმოცი,åttio
871,neunzig::NUM,ოთხმოცდაათი,nittio
872,hundert::NUM,ასი,hundra
873,tausend::NUM,ათასი,tusen
874,und::CNJ,და,och
875,oder::CNJ,ან,eller
876,stehen::V,დგას,stå
877,sitzen::V,ზის,sitta
878,liegen::V,აწევს,ligga
879,hängen::V,კიდია,hänga
880,werden::V,გახდება,bli
881,passieren::V,მოხდება,ske
882,passieren::V,მოხდება,hända
883,beginnen::V,იწყება,börja
884,enden::V,გათავდება,ända
885,wechseln::V,იცვლება,växla
886,aufgehen[Sonne]::V,ამოდის,gå upp
887,untergehen[Sonne]::V,ჩადის,gå ned
888,scheinen[Sonne]::V,ანათებს,skina
889,donnern::V,ქუხს,dundra
890,wehen::V,ქრის,blåsa
891,wehen::V,დაუბერავს,blåsa
