,Concept_ID,sl,de
54,Schlaf::N,sèn,Schlaf
55,Schlaf::N,spánec,Schlaf
56,Traum::N,sánje,Traum
57,Himmel::N,nebó,Himmel
58,Sonne::N,sónce,Sonne
59,Mond::N,lúna,Mond
60,Mond::N,mésec,Mond
61,Stern::N,zvézda,Stern
62,Luft::N,zràk,Luft
63,Wind::N,véter,Wind
64,Welle::N,vál,Welle
65,Wasser::N,vôda,Wasser
66,Stein::N,kámen,Stein
67,Boden::N,tlà,Boden
68,Erde::N,pŕst,Erde
69,Erde::N,zêmlja,Erde
70,Staub::N,práh,Staub
71,Rauch::N,dìm,Rauch
72,Funke::N,ískra,Funke
73,Feuer::N,ôgenj,Feuer
74,Licht::N,lúč,Licht
75,Schatten::N,sénca,Schatten
76,Wetter::N,vrême,Wetter
77,Nebel::N,meglà,Nebel
78,Wolke::N,oblák,Wolke
79,Regen::N,dèž,Regen
80,Schnee::N,snég,Schnee
81,Eis::N,léd,Eis
82,Frost::N,zmrzál,Frost
83,Kälte::N,mràz,Kälte
84,Hitze::N,pripéka,Hitze
85,Raureif::N,ívje,Raureif
86,Raureif::N,slána,Raureif
87,Regenbogen::N,mávrica,Regenbogen
88,Donner::N,gròm,Donner
89,Strömung::N,strúja,Strömung
90,Tropfen::N,káplja,Tropfen
91,Schaum::N,péna,Schaum
92,Schmutz::N,nesnága,Schmutz
93,See::N,jézero,See
94,Sumpf::N,močvírje,Sumpf
95,Moor::N,bárje,Moor
96,Wiese::N,trávnik,Wiese
97,Wald::N,lés,Wald
98,Wald::N,gòzd,Wald
99,Hügel::N,brég,Hügel
100,Hügel::N,goríca,Hügel
101,Anhöhe::N,gríč,Anhöhe
102,Anhöhe::N,višína,Anhöhe
103,Berg::N,gôra,Berg
104,Berg::N,planína,Berg
105,Gipfel::N,vŕh,Gipfel
106,Höhle::N,jáma,Höhle
107,Höhle::N,votlína,Höhle
108,Abhang::N,pobóčje,Abhang
109,Quelle::N,izvír,Quelle
110,Bach::N,pôtok,Bach
111,Fluss::N,réka,Fluss
112,Ufer::N,brég,Ufer
113,Küste::N,obála,Küste
114,Küste::N,obréžje,Küste
115,Festland::N,celína,Festland
116,Festland::N,kopnína,Festland
117,Meer::N,mórje,Meer
118,Bucht::N,zalív,Bucht
119,Insel::N,ôtok,Insel
120,Blume::N,cvetlíca,Blume
121,Gras::N,tráva,Gras
122,Wurzel::N,korenína,Wurzel
123,Baum::N,drevó,Baum
124,Stamm::N,dêblo,Stamm
125,Rinde::N,lúbje,Rinde
126,Rinde::N,skórja,Rinde
127,Ast::N,véja,Ast
128,Zweig::N,véja,Zweig
129,Blatt::N,líst,Blatt
130,Birke::N,bréza,Birke
131,Kiefer[Baum]::N,bòr,Kiefer
132,Weide[Baum]::N,vŕba,Weide
133,Tanne::N,hója,Tanne
134,Horn::N,róg,Horn
135,Feder::N,peró,Feder
136,Fell::N,kŕzno,Fell
137,Flügel::N,krílo,Flügel
138,Klaue::N,párkelj,Klaue
139,Kralle::N,krémpelj,Kralle
140,Schwanz::N,rèp,Schwanz
141,Ei::N,jájce,Ei
142,Nest::N,gnézdo,Nest
143,Bau::N,brlòg,Bau
144,Tier::N,živál,Tier
145,Herde::N,čréda,Herde
146,Kuh::N,kráva,Kuh
147,Bulle::N,bìk,Bulle
148,Pferd::N,kònj,Pferd
149,Schaf::N,ôvca,Schaf
150,Schwein::N,svínja,Schwein
151,Hund::N,pès,Hund
152,Katze::N,máčka,Katze
153,Bär::N,mêdved,Bär
154,Eichhörnchen::N,véverica,Eichhörnchen
155,Elch::N,lós,Elch
156,Fuchs::N,lisíca,Fuchs
157,Hase::N,zájec,Hase
158,Maus::N,mìš,Maus
159,Wolf::N,vólk,Wolf
160,Vogel::N,ptìč,Vogel
161,Vogel::N,ptíca,Vogel
162,Schwarm::N,játa,Schwarm
163,Huhn::N,kokóš,Huhn
164,Hahn::N,petêlin,Hahn
165,Gans::N,gós,Gans
166,Adler::N,ôrel,Adler
167,Ente::N,ráca,Ente
168,Eule::N,sôva,Eule
169,Kranich::N,žerjàv,Kranich
170,Krähe::N,vrána,Krähe
171,Kuckuck::N,kúkavica,Kuckuck
172,Schwan::N,labód,Schwan
173,Fisch::N,ríba,Fisch
174,Barsch::N,ostríž,Barsch
175,Hecht::N,ščúka,Hecht
176,Schlange[Tier]::N,káča,Schlange
177,Wurm::N,čr̀v,Wurm
178,Wurm::N,glísta,Wurm
179,Spinne::N,pájek,Spinne
180,Ameise::N,mrávlja,Ameise
181,Laus::N,úš,Laus
182,Mücke::N,komár,Mücke
183,Fliege::N,múha,Fliege
184,Schmetterling::N,metúlj,Schmetterling
185,Beere::N,jágoda,Beere
186,Apfel::N,jábolko,Apfel
187,Pilz::N,góba,Pilz
188,Zwiebel::N,čebúla,Zwiebel
189,Saat::N,séme,Saat
190,Korn::N,zŕno,Korn
191,Heu::N,senó,Heu
192,Schale::N,lupína,Schale
193,Grube::N,jáma,Grube
194,Falle::N,pást,Falle
195,Schlinge::N,zánka,Schlinge
196,Schlinge::N,pêtlja,Schlinge
197,Spur::N,sléd,Spur
198,Asche::N,pepél,Asche
199,Dreck::N,bláto,Dreck
200,Eisen::N,želézo,Eisen
201,Gold::N,zlató,Gold
202,Silber::N,srebró,Silber
203,Kohle::N,ógel,Kohle
204,Glas::N,stêklo,Glas
205,Lehm::N,ílo,Lehm
206,Sand::N,pések,Sand
207,Mensch::N,člôvek,Mensch
208,Mann::N,móž,Mann
209,Mann::N,môški,Mann
210,Frau::N,gospá,Frau
211,Frau::N,žénska,Frau
212,Kind::N,déte,Kind
213,Kind::N,otròk,Kind
214,Junge::N,fànt,Junge
215,Junge::N,déček,Junge
216,Mädchen::N,deklè,Mädchen
217,Mädchen::N,déklica,Mädchen
218,Familie::N,družína,Familie
219,Großvater::N,dèd,Großvater
220,Großvater::N,dédek,Großvater
221,Großmutter::N,bábica,Großmutter
222,Eltern::N,stárši,Eltern
223,Vater::N,ôče,Vater
224,Mutter::N,máma,Mutter
225,Sohn::N,sín,Sohn
226,Tochter::N,hčí,Tochter
227,Tochter::N,hčérka,Tochter
228,Bruder::N,bràt,Bruder
229,Schwester::N,sêstra,Schwester
230,Onkel::N,újec,Onkel
231,Onkel::N,stríc,Onkel
232,Tante::N,têta,Tante
233,Tante::N,strína,Tante
234,Ehemann::N,móž,Ehemann
235,Ehemann::N,sopróg,Ehemann
236,Ehefrau::N,žêna,Ehefrau
237,Ehefrau::N,sopróga,Ehefrau
238,Freude::N,rádost,Freude
239,Freude::N,vesêlje,Freude
240,Gelächter::N,sméh,Gelächter
241,Gelächter::N,grohòt,Gelächter
242,Glück::N,sréča,Glück
243,Kummer::N,gorjé,Kummer
244,Wunsch::N,žêlja,Wunsch
245,Lust::N,poželênje,Lust
246,Geist::N,dúša,Geist
247,Gedanke::N,mísel,Gedanke
248,Gedächtnis::N,pámet,Gedächtnis
249,Sinn::N,pomèn,Sinn
250,Sinn::N,smísel,Sinn
251,Grund::N,vzròk,Grund
252,Wahrheit::N,resníca,Wahrheit
253,Gespräch::N,pogóvor,Gespräch
254,Märchen::N,právljica,Märchen
255,Erzählung::N,povést,Erzählung
256,Nachricht::N,sporočílo,Nachricht
257,Neuigkeit::N,novóst,Neuigkeit
258,Name::N,imé,Name
259,Rätsel::N,ugánka,Rätsel
260,Rede::N,góvor,Rede
261,Sprache::N,jêzik,Sprache
262,Stimme::N,glás,Stimme
263,Wort::N,beséda,Wort
264,Zeichen::N,znák,Zeichen
265,Ruf::N,klíc,Ruf
266,Lärm::N,hrúp,Lärm
267,Lärm::N,trúšč,Lärm
268,Laut::N,glás,Laut
269,Ton::N,tón,Ton
270,Lied::N,pésem,Lied
271,Ruhe::N,pokòj,Ruhe
272,Leute::N,ljudjé,Leute
273,Volk::N,národ,Volk
274,Arbeit::N,délo,Arbeit
275,Gast::N,gòst,Gast
276,Geschenk::N,darílo,Geschenk
277,Spiel::N,ígra,Spiel
278,Gesellschaft::N,drúžba,Gesellschaft
279,Hilfe::N,pomóč,Hilfe
280,Freund::N,prijátelj,Freund
281,Kamerad::N,továriš,Kamerad
282,Angelegenheit::N,zadéva,Angelegenheit
283,Anzahl::N,števílo,Anzahl
284,Art::N,vŕsta,Art
285,Stück::N,kós,Stück
286,Teil::N,dél,Teil
287,Hälfte::N,polovíca,Hälfte
288,Kreis::N,króg,Kreis
289,Kreis::N,kolobár,Kreis
290,Kreuz::N,kríž,Kreuz
291,Linie::N,próga,Linie
292,Strich::N,čŕta,Strich
293,Abstand::N,preslédek,Abstand
294,Entfernung::N,oddáljenost,Entfernung
295,Gegend::N,kràj,Gegend
296,Gegend::N,dežêla,Gegend
297,Platz::N,prôstor,Platz
298,Ort::N,mésto,Ort
299,Seite::N,bòk,Seite
300,Seite::N,strán,Seite
301,Mitte::N,sredína,Mitte
302,Gegenstand::N,prédmet,Gegenstand
303,Sache::N,réč,Sache
304,Sache::N,stvár,Sache
305,Rand::N,kràj,Rand
306,Kante::N,rób,Kante
307,Ecke::N,vogál,Ecke
308,Spitze::N,óst,Spitze
309,Ende::N,kônec,Ende
310,Loch::N,lúknja,Loch
311,Winkel::N,kót,Winkel
312,Muster::N,vzórec,Muster
313,Größe::N,veličína,Größe
314,Länge::N,dolžína,Länge
315,Höhe::N,vršína,Höhe
316,Gewicht::N,téža,Gewicht
317,Menge::N,količína,Menge
318,Haufen::N,kùp,Haufen
319,Haufen::N,kopíca,Haufen
320,Reihe::N,níz,Reihe
321,Reihe::N,vŕsta,Reihe
322,Boot::N,čóln,Boot
323,Ruder::N,vêslo,Ruder
324,Schlitten::N,saní,Schlitten
325,Ski::N,smučí,Ski
326,Lagerfeuer::N,táborni ôgenj,Lagerfeuer
327,Last::N,tôvor,Last
328,Gang::N,hòd,Gang
329,Schritt::N,korák,Schritt
330,Norden::N,séver,Norden
331,Süden::N,júg,Süden
332,Westen::N,zapàd,Westen
333,Osten::N,vzhòd,Osten
334,Holz::N,lés,Holz
335,Brett::N,deskà,Brett
336,Platte::N,plôča,Platte
337,Stütze::N,opóra,Stütze
338,Stütze::N,zaslómba,Stütze
339,Stange::N,gréd,Stange
340,Stock::N,pálica,Stock
341,Stab::N,pálica,Stab
342,Rohr::N,cév,Rohr
343,Haus::N,híša,Haus
344,Heim::N,dóm,Heim
345,Ofen::N,péč,Ofen
346,Fußboden::N,pòd,Fußboden
347,Tisch::N,míza,Tisch
348,Stuhl::N,stòl,Stuhl
349,Wiege::N,zíbel,Wiege
350,Bett::N,póstelja,Bett
351,Regal::N,políca,Regal
352,Kiste::N,zabòj,Kiste
353,Fenster::N,ôkno,Fenster
354,Tür::N,vráta,Tür
355,Tor::N,velíka vráta,Tor
356,Zaun::N,ográja,Zaun
357,Dach::N,stréha,Dach
358,Leiter::N,léstev,Leiter
359,Besen::N,mêtla,Besen
360,Spaten::N,lopáta,Spaten
361,Schaufel::N,lopáta,Schaufel
362,Gabel::N,vílice,Gabel
363,Löffel::N,žlíca,Löffel
364,Messer::N,nòž,Messer
365,Nagel::N,žebèlj,Nagel
366,Netz::N,mréža,Netz
367,Haken::N,kljúka,Haken
368,Griff::N,ročáj,Griff
369,Griff::N,oprijèm,Griff
370,Schloss::N,ključávnica,Schloss
371,Bild::N,slíka,Bild
372,Figur::N,figúra,Figur
373,Figur::N,postáva,Figur
374,Puppe::N,lútka,Puppe
375,Beutel::N,môšnja,Beutel
376,Bündel::N,cúla,Bündel
377,Bündel::N,svéženj,Bündel
378,Tasche::N,tórba,Tasche
379,Tasche::N,tobôlec,Tasche
380,Eimer::N,vêdro,Eimer
381,Deckel::N,pokròv,Deckel
382,Deckel::N,poklópec,Deckel
383,Geschirr::N,posóda,Geschirr
384,Sack::N,vréča,Sack
385,Tasse::N,skodélica,Tasse
386,Topf::N,lônec,Topf
387,Kessel::N,kôtel,Kessel
388,Essen::N,hrána,Essen
389,Nahrung::N,živílo,Nahrung
390,Speise::N,jéd,Speise
391,Fleisch::N,mesó,Fleisch
392,Getreide::N,žíto,Getreide
393,Brei::N,káša,Brei
394,Brot::N,krùh,Brot
395,Scheibe::N,réženj,Scheibe
396,Fett::N,mást,Fett
397,Fett::N,maščôba,Fett
398,Butter::N,máslo,Butter
399,Öl::N,ólje,Öl
400,Salz::N,sól,Salz
401,Suppe::N,júha,Suppe
402,Honig::N,méd,Honig
403,Milch::N,mléko,Milch
404,Tee::N,čáj,Tee
405,Leder::N,úsnje,Leder
406,Wolle::N,vólna,Wolle
407,Stoff::N,blagó,Stoff
408,Nadel::N,ígla,Nadel
409,Faden::N,nít,Faden
410,Knopf::N,gúmb,Knopf
411,Knoten::N,vôzel,Knoten
412,Farbe::N,bárva,Farbe
413,Kleidung::N,obléka,Kleidung
414,Hemd::N,srájca,Hemd
415,Kragen::N,ovrátnik,Kragen
416,Ärmel::N,rokáv,Ärmel
417,Hose::N,hláče,Hose
418,Gürtel::N,pás,Gürtel
419,Mütze::N,kápa,Mütze
420,Mütze::N,čépica,Mütze
421,Schuh::N,čévelj,Schuh
422,Stiefel::N,škórenj,Stiefel
423,Ring::N,pŕstan,Ring
424,Band::N,trák,Band
425,Kamm::N,glavník,Kamm
426,Spiegel::N,zrcálo,Spiegel
427,Spiegel::N,ogledálo,Spiegel
428,Riemen::N,jêrmen,Riemen
429,Schnur::N,vŕvca,Schnur
430,Leine::N,konôpec,Leine
431,Decke::N,odéja,Decke
432,Kissen::N,blazína,Kissen
433,Tuch::N,pŕt,Tuch
434,Tuch::N,rúta,Tuch
435,Handtuch::N,brisáča,Handtuch
436,Kraft::N,síla,Kraft
437,Stärke::N,jákost,Stärke
438,Gesundheit::N,zdrávje,Gesundheit
439,Krankheit::N,bolézen,Krankheit
440,Schmerz::N,ból,Schmerz
441,Schmerz::N,bolečína,Schmerz
442,Wunde::N,rána,Wunde
443,Fieber::N,vročína,Fieber
444,Arznei::N,lék,Arznei
445,Arznei::N,zdravílo,Arznei
446,Brücke::N,móst,Brücke
447,Brunnen::N,vodnják,Brunnen
448,Weide::N,páša,Weide
449,Pfad::N,stezà,Pfad
450,Weg::N,pót,Weg
451,Straße::N,césta,Straße
452,Dorf::N,vás,Dorf
453,Stadt::N,mésto,Stadt
454,Brief::N,písmo,Brief
455,Buch::N,knjíga,Buch
456,Buchstabe::N,čŕka,Buchstabe
457,Zeitung::N,čásnik,Zeitung
458,Leben::N,življênje,Leben
459,Tod::N,smŕt,Tod
460,Grab::N,gròb,Grab
461,Kirche::N,cérkev,Kirche
462,Sünde::N,gréh,Sünde
463,Gott::N,bóg,Gott
464,Arbeiter::N,délavec,Arbeiter
465,Chef::N,šéf,Chef
466,Meister::N,mójster,Meister
467,Arzt::N,zdravník,Arzt
468,Lehrer::N,učítelj,Lehrer
469,Geld::N,denár,Geld
470,Geschäft::N,kupčíja,Geschäft
471,Laden::N,trgovína,Laden
472,Preis::N,céna,Preis
473,Ware::N,róba,Ware
474,Nutzen::N,príd,Nutzen
475,Reichtum::N,bogástvo,Reichtum
476,Welt::N,svét,Welt
477,Land::N,dežêla,Land
478,Staat::N,držáva,Staat
479,König::N,králj,König
480,Macht::N,oblást,Macht
481,Grenze::N,mêja,Grenze
482,Krieg::N,vôjna,Krieg
483,Feind::N,sovrážnik,Feind
484,Gewalt::N,nasílje,Gewalt
485,Kampf::N,bòj,Kampf
486,Kampf::N,bórba,Kampf
487,Bogen[Waffe]::N,lók,Bogen
488,Pfeil::N,puščíca,Pfeil
489,Gewehr::N,púška,Gewehr
490,Fehler::N,zmóta,Fehler
491,Lüge::N,láž,Lüge
492,Schaden::N,okvára,Schaden
493,Unglück::N,nesréča,Unglück
494,Schuld::N,krívda,Schuld
495,Alter::N,dôba,Alter
496,Schluss::N,kônec,Schluss
497,Zeit::N,čàs,Zeit
498,Tag::N,dán,Tag
499,Morgen::N,jútro,Morgen
500,Mittag::N,póldan,Mittag
501,Abend::N,večér,Abend
502,Nacht::N,nóč,Nacht
503,Woche::N,téden,Woche
504,Monat::N,mésec,Monat
505,Jahr::N,léto,Jahr
506,Frühling::N,pomlád,Frühling
507,Sommer::N,polétje,Sommer
508,Herbst::N,jesén,Herbst
509,Winter::N,zíma,Winter
510,Januar::N,jánuar,Januar
511,Februar::N,fébruar,Februar
512,März::N,márec,März
513,April::N,apríl,April
514,Mai::N,máj,Mai
515,Juni::N,júnij,Juni
516,Juli::N,júlij,Juli
517,August::N,avgúst,August
518,September::N,septêmber,September
519,Oktober::N,október,Oktober
520,November::N,novêmber,November
521,Dezember::N,decémber,Dezember
522,Montag::N,ponedéljek,Montag
523,Dienstag::N,tôrek,Dienstag
524,Mittwoch::N,sréda,Mittwoch
525,Donnerstag::N,četŕtek,Donnerstag
526,Freitag::N,pétek,Freitag
527,Samstag::N,sobóta,Samstag
528,Sonntag::N,nedélja,Sonntag
529,groß::A,vêlik,groß
530,klein::A,májhen,klein
531,lang::A,dólg,lang
532,kurz::A,krátek,kurz
533,breit::A,širòk,breit
534,schmal::A,ózek,schmal
535,dicht::A,góst,dicht
536,dick[Gegenstand]::A,dêbel,dick
537,dünn::A,tánek,dünn
538,fein::A,drôben,fein
539,fest::A,tŕden,fest
540,flach::A,plán,flach
541,flach::A,plòsk,flach
542,glatt::A,gládek,glatt
543,hart::A,tŕd,hart
544,weich::A,mehák,weich
545,rund::A,okrógel,rund
546,spitz::A,šílast,spitz
547,scharf::A,óster,scharf
548,stumpf::A,tóp,stumpf
549,stumpf::A,skŕhan,stumpf
550,schwer::A,têžek,schwer
551,schön::A,lép,schön
552,schön::A,krásen,schön
553,heiß::A,vròč,heiß
554,warm::A,tôpel,warm
555,kalt::A,mŕzel,kalt
556,kalt::A,hláden,kalt
557,kühl::A,hláden,kühl
558,frisch::A,svéž,frisch
559,feucht::A,vlážen,feucht
560,nass::A,móker,nass
561,trocken::A,súh,trocken
562,voll::A,póln,voll
563,leer::A,prázen,leer
564,offen::A,odpŕt,offen
565,geschlossen::A,zapŕt,geschlossen
566,sauber::A,číst,sauber
567,sauber::A,líčen,sauber
568,schmutzig::A,umázan,schmutzig
569,roh::A,suròv,roh
570,reif::A,zrèl,reif
571,lecker::A,okúsen,lecker
572,süß::A,sládek,süß
573,bitter::A,grenák,bitter
574,sauer::A,kísel,sauer
575,hell::A,svetèl,hell
576,dunkel::A,temèn,dunkel
577,schwarz::A,čŕn,schwarz
578,weiß::A,bél,weiß
579,rot::A,rdèč,rot
580,gelb::A,žólt,gelb
581,gelb::A,rumèn,gelb
582,blau::A,móder,blau
583,grün::A,zelèn,grün
584,grau::A,sív,grau
585,bunt::A,písan,bunt
586,billig::A,pocéni,billig
587,teuer::A,drág,teuer
588,wertvoll::A,dragocén,wertvoll
589,blind::A,slép,blind
590,taub::A,glúh,taub
591,kräftig::A,močán,kräftig
592,stark::A,ják,stark
593,schwach::A,šíbek,schwach
594,fett::A,dêbel,fett
595,schlank::A,vítek,schlank
596,hübsch::A,lép,hübsch
597,böse::A,zèl,böse
598,böse::A,hudôben,böse
599,dumm::A,glúp,dumm
600,dumm::A,bédast,dumm
601,faul::A,lén,faul
602,fleißig::A,marljív,fleißig
603,geizig::A,škŕt,geizig
604,klug::A,pámeten,klug
605,geschickt::A,spréten,geschickt
606,lieb::A,míl,lieb
607,lieb::A,ljúb,lieb
608,lustig::A,vesél,lustig
609,sanft::A,láhek,sanft
610,hungrig::A,láčen,hungrig
611,krank::A,bolán,krank
612,nackt::A,nág,nackt
613,traurig::A,túžen,traurig
614,lebendig::A,žív,lebendig
615,gut::A,dóber,gut
616,schlecht::A,malopríden,schlecht
617,richtig::A,pravílen,richtig
618,schlimm::A,húd,schlimm
619,wahr::A,resníčen,wahr
620,alt::A,stàr,alt
621,neu::A,nòv,neu
622,ehemalig::A,nekdánji,ehemalig
623,alt[Lebewesen]::A,stàr,alt
624,jung::A,mlád,jung
625,arm::A,ubóg,arm
626,arm::A,réven,arm
627,reich::A,bogàt,reich
628,bekannt::A,znán,bekannt
629,berühmt::A,sláven,berühmt
630,berühmt::A,znamenít,berühmt
631,fremd::A,túj,fremd
632,verschieden::A,razlíčen,verschieden
633,nah::A,blížnji,nah
634,fern::A,dáleč,fern
635,linker::A,lévi,linker
636,rechter::A,désni,rechter
637,anderer::A,drúgi,anderer
638,erster::A,pŕvi,erster
639,zweiter::A,drúgi,zweiter
640,dritter::A,trétji,dritter
641,letzter::A,poslédnji,letzter
642,allein::ADV,sám,allein
643,auf einmal::ADV,obênem,auf einmal
644,zusammen::ADV,skúpaj,zusammen
645,lange::ADV,dólgo,lange
646,plötzlich::ADV,náglo,plötzlich
647,plötzlich::ADV,nenádoma,plötzlich
648,sofort::ADV,prècej,sofort
649,später::ADV,poznêje,später
650,jetzt::ADV,zdàj,jetzt
651,heute::ADV,dánes,heute
652,morgen::ADV,jútri,morgen
653,bald::ADV,kmálu,bald
654,dann::ADV,nató,dann
655,gestern::ADV,včéraj,gestern
656,einst::ADV,nékdaj,einst
657,damals::ADV,tedàj,damals
658,damals::ADV,takràt,damals
659,danach::ADV,potèm,danach
660,vorher::ADV,poprèj,vorher
661,zuerst::ADV,spŕva,zuerst
662,einmal::ADV,ênkrat,einmal
663,manchmal::ADV,včásih,manchmal
664,oft::ADV,pogósto,oft
665,immer::ADV,védno,immer
666,immer::ADV,zméraj,immer
667,niemals::ADV,nikdàr,niemals
668,hier::ADV,tù,hier
669,hier::ADV,túkaj,hier
670,hierhin::ADV,sèmkaj,hierhin
671,von hier::ADV,od tú,von hier
672,dort::ADV,tàm,dort
673,dorthin::ADV,tjà,dorthin
674,geradeaus::ADV,rávno napréj,geradeaus
675,vorwärts::ADV,napréj,vorwärts
676,rückwärts::ADV,zádaj,rückwärts
677,zurück::ADV,nazáj,zurück
678,unten::ADV,dôli,unten
679,unten::ADV,spôdaj,unten
680,hinab::ADV,dôl,hinab
681,oben::ADV,gôri,oben
682,oben::ADV,zgôraj,oben
683,hinauf::ADV,gôr,hinauf
684,überall::ADV,povsód,überall
685,nicht::ADV,ne,nicht
686,ein wenig::ADV,málo,ein wenig
687,kaum::ADV,kómaj,kaum
688,sehr::ADV,zeló,sehr
689,so::ADV,takó,so
690,noch::ADV,še,noch
691,nur::ADV,samó,nur
692,schon::ADV,žè,schon
693,wieder::ADV,spét,wieder
694,vergebens::ADV,zamàn,vergebens
695,vergebens::ADV,zastónj,vergebens
696,vor::PRP,pred,vor
697,hinter::PRP,za,hinter
698,unter::PRP,pod,unter
699,durch::PRP,skózi,durch
700,neben::PRP,kràj,neben
701,neben::PRP,póleg,neben
702,zwischen::PRP,med,zwischen
703,zwischen::PRP,izmed,zwischen
704,wegen::PRP,zarádi,wegen
705,dies::PRN,tó,dies
706,das::PRN,tó,das
707,alles::PRN,vsè,alles
708,ich::PRN,jàz,ich
709,du::PRN,tí,du
710,er::PRN,òn,er
711,wir::PRN,mí,wir
712,ihr::PRN,ví,ihr
713,sie::PRN,ôni,sie
714,was::FPRN,káj,was
715,wer::FPRN,kdó,wer
716,wo::FADV,kjé,wo
717,wohin::FADV,kám,wohin
718,wie::FADV,kakó,wie
719,warum::FADV,zakáj,warum
720,wieviel::FNUM,kóliko,wieviel
721,eins::NUM,êden,eins
722,zwei::NUM,dvá,zwei
723,drei::NUM,trí,drei
724,vier::NUM,štíri,vier
725,fünf::NUM,pét,fünf
726,sechs::NUM,šést,sechs
727,sieben::NUM,sédem,sieben
728,acht::NUM,ósem,acht
729,neun::NUM,devét,neun
730,zehn::NUM,desét,zehn
731,elf::NUM,enájst,elf
732,zwölf::NUM,dvánajst,zwölf
733,zwanzig::NUM,dvájset,zwanzig
734,dreißig::NUM,trídeset,dreißig
735,vierzig::NUM,štírideset,vierzig
736,fünfzig::NUM,pétdeset,fünfzig
737,sechzig::NUM,šéstdeset,sechzig
738,siebzig::NUM,sédemdeset,siebzig
739,achtzig::NUM,ósemdeset,achtzig
740,neunzig::NUM,devétdeset,neunzig
741,hundert::NUM,stó,hundert
742,tausend::NUM,tísoč,tausend
743,und::CNJ,in,und
744,oder::CNJ,áli,oder
745,stehen::V,státi,stehen
746,sitzen::V,sedéti,sitzen
747,liegen::V,ležáti,liegen
748,hängen::V,viséti,hängen
749,werden::V,postáti,werden
750,passieren::V,zgodíti se,passieren
751,beginnen::V,začéti se,beginnen
752,enden::V,končáti se,enden
753,wechseln::V,ménjati se,wechseln
754,aufgehen[Sonne]::V,vzíti,aufgehen
755,untergehen[Sonne]::V,zaíti,untergehen
756,scheinen[Sonne]::V,sijáti,scheinen
757,donnern::V,grméti,donnern
758,wehen::V,píhati,wehen
759,strömen::V,líti,strömen
760,fließen::V,têči,fließen
761,sich drehen::V,vrtéti se,sich drehen
762,schwanken::V,kolébati,schwanken
763,schwingen::V,níhati,schwingen
764,fallen::V,pádati,fallen
765,brennen::V,goréti,brennen
766,rauchen::V,kadíti se,rauchen
767,regnen::V,deževáti,regnen
768,gefrieren::V,zmŕzniti,gefrieren
769,tauen::V,tájati,tauen
770,schmelzen::V,kopnéti,schmelzen
771,trocknen::V,sušíti se,trocknen
772,sieden::V,kipéti,sieden
773,faulen::V,gníti,faulen
774,verfaulen::V,zgníti,verfaulen
775,reißen::V,tŕgati se,reißen
776,versinken::V,pogrézniti se,versinken
777,vergehen::V,miníti,vergehen
778,erscheinen::V,pojáviti se,erscheinen
779,verschwinden::V,izgíniti,verschwinden
780,sinken::V,péšati,sinken
781,abnehmen::V,pojémati,abnehmen
782,zunehmen::V,véčati se,zunehmen
783,zunehmen::V,množíti se,zunehmen
784,steigen::V,dvígati se,steigen
785,wachsen::V,rásti,wachsen
786,glänzen::V,sijáti,glänzen
787,funkeln::V,ískriti se,funkeln
788,lärmen::V,ropotáti,lärmen
789,lärmen::V,razgrájati,lärmen
790,läuten::V,zvoníti,läuten
