,Concept_ID,lv,ka
717,Rand::N,mala,კიდე
718,Rand::N,apmale,კიდე
719,Kante::N,дор,ნაწიბული
720,Kante::N,šķautne,ნაწიბული
721,Ecke::N,пельӧс,კუთხე
722,Ecke::N,kakts,კუთხე
723,Ecke::N,stūris,კუთხე
724,Spitze::N,йыв,წვეტი
725,Spitze::N,smaile,წვეტი
726,Spitze::N,galotne,წვეტი
727,Ende::N,пом,ბოლო
728,Ende::N,gals,ბოლო
729,Ende::N,uzgalis,ბოლო
730,Loch::N,розь,ხვრელი
731,Loch::N,caurums,ხვრელი
732,Winkel::N,пельӧс,კუთხე
733,Winkel::N,leņķis,კუთხე
734,Muster::N,сер,მოხატულობა
735,Muster::N,piemērs,მოხატულობა
736,Größe::N,ыджда,ზომა
737,Größe::N,ыджда,სიდიდე
738,Größe::N,lielums,ზომა
739,Größe::N,lielums,სიდიდე
740,Länge::N,кузьта,სიგრძე
741,Länge::N,garums,სიგრძე
742,Höhe::N,джуджда,სიმაღლე
743,Höhe::N,augstums,სიმაღლე
744,Gewicht::N,сьӧкта,წონა
745,Gewicht::N,сьӧкталун,წონა
746,Gewicht::N,svars,წონა
747,Gewicht::N,smagums,წონა
748,Menge::N,лун,რაოდენობა
749,Menge::N,числӧ,რაოდენობა
750,Menge::N,masa,რაოდენობა
751,Menge::N,daudzums,რაოდენობა
752,Haufen::N,чукӧр,გროვა
753,Haufen::N,čupa,გროვა
754,Haufen::N,grēda,გროვა
755,Haufen::N,kaudze,გროვა
756,Reihe::N,рад,რიგი
757,Reihe::N,рад,წყება
758,Reihe::N,rinda,რიგი
759,Reihe::N,rinda,წყება
760,Reihe::N,virkne,რიგი
761,Reihe::N,virkne,წყება
762,Boot::N,пыж,გემი
763,Boot::N,laiva,გემი
764,Ruder::N,пелыс,ხოფი
765,Ruder::N,пелыс,ნიჩაბი
766,Ruder::N,ӧпаснӧй,ხოფი
767,Ruder::N,ӧпаснӧй,ნიჩაბი
768,Ruder::N,airis,ხოფი
769,Ruder::N,airis,ნიჩაბი
770,Ruder::N,irklis,ხოფი
771,Ruder::N,irklis,ნიჩაბი
772,Schlitten::N,дадь,მარხილი
773,Schlitten::N,ragavas,მარხილი
774,Ski::N,лызь,თხილამური
775,Ski::N,slēpe,თხილამური
776,Lagerfeuer::N,бипур,კოცონი
777,Lagerfeuer::N,ugunskurs,კოცონი
778,Last::N,сьӧкыдтор,ტვირთი
779,Last::N,krava,ტვირთი
780,Gang::N,мунӧм,სვლა
781,Gang::N,ветлӧм,სვლა
782,Gang::N,eja,სვლა
783,Gang::N,gājums,სვლა
784,Schritt::N,воськов,ბიჯი
785,Schritt::N,воськовтӧм,ბიჯი
786,Schritt::N,solis,ბიჯი
787,Norden::N,войвыв,ჩრდილოეთი
788,Norden::N,ziemeļi,ჩრდილოეთი
789,Süden::N,лунвыв,სამხრეთი
790,Süden::N,dienvidi,სამხრეთი
791,Westen::N,рытыв,დასავლეთი
792,Westen::N,rietumi,დასავლეთი
793,Osten::N,асыв,აღმოსავლეთი
794,Osten::N,austrumi,აღმოსავლეთი
795,Holz::N,пу,ხე
796,Holz::N,koks,ხე
797,Holz::N,koksne,ხე
798,Brett::N,пӧв,დაფა
799,Brett::N,пӧв,ფიცარი
800,Brett::N,dēlis,დაფა
801,Brett::N,dēlis,ფიცარი
802,Platte::N,плита,თლილი ქვა
803,Platte::N,plate,თლილი ქვა
804,Platte::N,plāksne,თლილი ქვა
805,Stütze::N,пыкӧд,საყრდენი
806,Stütze::N,мыджӧд,საყრდენი
807,Stütze::N,balsts,საყრდენი
808,Stütze::N,atspaids,საყრდენი
809,Stange::N,потш,ჭოკი
810,Stange::N,maikste,ჭოკი
811,Stock::N,бедь,კეტი
812,Stock::N,boze,კეტი
813,Stock::N,spieķis,კეტი
814,Stab::N,зир,ლატანი
815,Stab::N,zizlis,ლატანი
816,Rohr::N,труба,მილაკი
817,Rohr::N,caurule,მილაკი
818,Haus::N,керка,სახლი
819,Haus::N,māja,სახლი
820,Heim::N,горт,ოჯახის კერა
821,Heim::N,mājas,ოჯახის კერა
822,Ofen::N,пач,ღუმელი
823,Ofen::N,krāsns,ღუმელი
824,Fußboden::N,джодж,იატაკი
825,Fußboden::N,grīda,იატაკი
826,Tisch::N,пызан,სუფრა
827,Tisch::N,пызан,მაგიდა
828,Tisch::N,galds,სუფრა
829,Tisch::N,galds,მაგიდა
830,Stuhl::N,улӧс,სკამი
831,Stuhl::N,krēsls,სკამი
832,Wiege::N,зыбка,აკვანი
833,Wiege::N,šūpulis,აკვანი
834,Bett::N,вольпась,საწოლი
835,Bett::N,вольпась,სარეცელი
836,Bett::N,gulta,საწოლი
837,Bett::N,gulta,სარეცელი
838,Regal::N,джадж,თაროები
839,Regal::N,plaukts,თაროები
840,Kiste::N,куд,ყუთი
841,Kiste::N,куд,სკივრი
842,Kiste::N,ящик,ყუთი
843,Kiste::N,ящик,სკივრი
844,Kiste::N,kaste,ყუთი
845,Kiste::N,kaste,სკივრი
846,Kiste::N,šķirsts,ყუთი
847,Kiste::N,šķirsts,სკივრი
848,Fenster::N,ӧшинь,ფანჯარა
849,Fenster::N,ӧшинь,სარკმელი
850,Fenster::N,logs,ფანჯარა
851,Fenster::N,logs,სარკმელი
852,Tür::N,ӧдзӧс,ბჭე
853,Tür::N,ӧдзӧс,კარი
854,Tür::N,durvis,ბჭე
855,Tür::N,durvis,კარი
856,Tor::N,дзиръя,ჭიშკარი
857,Tor::N,vārti,ჭიშკარი
858,Zaun::N,потшӧс,ღობე
859,Zaun::N,потшӧс,გალავანი
860,Zaun::N,žogs,ღობე
861,Zaun::N,žogs,გალავანი
862,Dach::N,вевт,სახურავი
863,Dach::N,jumts,სახურავი
864,Leiter::N,пос,კიბე
865,Leiter::N,kāpnes,კიბე
866,Leiter::N,redeles,კიბე
867,Besen::N,рос,ცოცხი
868,Besen::N,slota,ცოცხი
869,Spaten::N,зыр,ნიჩაბი
870,Spaten::N,lāpsta,ნიჩაბი
871,Schaufel::N,тэльӧб,ბარი
872,Schaufel::N,liekšķere,ბარი
873,Gabel::N,вилки,ჩანგალი
874,Gabel::N,dakšiņa,ჩანგალი
875,Löffel::N,пань,კოვზი
876,Löffel::N,karote,კოვზი
877,Messer::N,пурт,დანა
878,Messer::N,nazis,დანა
879,Nagel::N,тув,ლურსმანი
880,Nagel::N,кӧрт тув,ლურსმანი
881,Nagel::N,nagla,ლურსმანი
882,Netz::N,тыв,ბადე
883,Netz::N,tīkls,ბადე
884,Haken::N,крук,კავი
885,Haken::N,крук,კაუჭი
886,Haken::N,āķis,კავი
887,Haken::N,āķis,კაუჭი
888,Haken::N,kāsis,კავი
889,Haken::N,kāsis,კაუჭი
890,Haken::N,krampis,კავი
891,Haken::N,krampis,კაუჭი
892,Griff::N,нуд,ტარი
893,Griff::N,kāts,ტარი
894,Griff::N,rokturis,ტარი
895,Schloss::N,томан,კლიტე
896,Schloss::N,томан,საკეტი
897,Schloss::N,aizslēgs,კლიტე
898,Schloss::N,aizslēgs,საკეტი
899,Bild::N,серпас,სურათი
900,Bild::N,glezna,სურათი
901,Figur::N,пертас,ფიგურა
902,Figur::N,вежньӧг,ფიგურა
903,Figur::N,figūra,ფიგურა
904,Puppe::N,акань,თოჯინა
905,Puppe::N,lelle,თოჯინა
906,Beutel::N,мешӧк,პარკი
907,Beutel::N,kule,პარკი
908,Beutel::N,maisiņš,პარკი
909,Bündel::N,кӧртӧд,გალა
910,Bündel::N,кӧртӧд,ასხმა
911,Bündel::N,sainis,გალა
912,Bündel::N,sainis,ასხმა
913,Tasche::N,сумка,ჩანთა
914,Tasche::N,soma,ჩანთა
915,Eimer::N,ведра,ჩამჩა
916,Eimer::N,spainis,ჩამჩა
917,Deckel::N,пӧдан,ხუფი
918,Deckel::N,пӧдан,სარქველი
919,Deckel::N,тупкӧд,ხუფი
920,Deckel::N,тупкӧд,სარქველი
921,Deckel::N,vāks,ხუფი
922,Deckel::N,vāks,სარქველი
923,Geschirr::N,дозмук,ჭურჭელი
924,Geschirr::N,тасьті-пань,ჭურჭელი
925,Geschirr::N,trauki,ჭურჭელი
926,Sack::N,мешӧк,ტომარა
927,Sack::N,maiss,ტომარა
928,Tasse::N,бекар,ფინჯანი
929,Tasse::N,тасьті,ფინჯანი
930,Tasse::N,tase,ფინჯანი
931,Topf::N,гырнич,ქოთანი
932,Topf::N,pods,ქოთანი
933,Kessel::N,пӧрт,ქვაბი
934,Kessel::N,katls,ქვაბი
935,Essen::N,сёйӧм,ჭამა
936,Essen::N,ēdiens,ჭამა
937,Nahrung::N,сёян,საზრდო
938,Nahrung::N,сёян,საკვები
939,Nahrung::N,barība,საზრდო
940,Nahrung::N,barība,საკვები
941,Speise::N,сёян,საჭმელი
942,Speise::N,сёянтор,საჭმელი
943,Speise::N,ēdiens,საჭმელი
944,Fleisch::N,яй,ხორცი
945,Fleisch::N,gaļa,ხორცი
946,Getreide::N,нянь,მარცვლოვანი
947,Getreide::N,labība,მარცვლოვანი
948,Brei::N,рок,ფაფა
949,Brei::N,putra,ფაფა
950,Brei::N,biezenis,ფაფა
951,Brot::N,нянь,პური
952,Brot::N,maize,პური
953,Scheibe::N,шӧрӧм,ნაჭერი
954,Scheibe::N,чӧлан,ნაჭერი
955,Scheibe::N,šķēle,ნაჭერი
956,Scheibe::N,rieciens,ნაჭერი
957,Fett::N,гос,ქონი
958,Fett::N,гос,ცხიმი
959,Fett::N,тшог,ქონი
960,Fett::N,тшог,ცხიმი
961,Fett::N,tauki,ქონი
962,Fett::N,tauki,ცხიმი
963,Butter::N,вый,კარაქი
964,Butter::N,sviests,კარაქი
965,Öl::N,вый,ზეთი
966,Öl::N,eļļa,ზეთი
967,Salz::N,сов,მარილი
968,Salz::N,sāls,მარილი
969,Suppe::N,шыд,სუფი
970,Suppe::N,zupa,სუფი
971,Honig::N,ма,თაფლი
972,Honig::N,medus,თაფლი
973,Milch::N,йӧв,რძე
974,Milch::N,piens,რძე
975,Tee::N,чай,ჩაი
976,Tee::N,tēja,ჩაი
977,Leder::N,ку,ტყავი
978,Leder::N,āda,ტყავი
979,Wolle::N,вурун,მატყლი
980,Wolle::N,vilna,მატყლი
981,Stoff::N,дӧра,ქსოვილი
982,Stoff::N,drāna,ქსოვილი
983,Stoff::N,audums,ქსოვილი
984,Nadel::N,ем,ნემსი
985,Nadel::N,adata,ნემსი
986,Faden::N,сунис,ძაფი
987,Faden::N,сунис,მკედი
988,Faden::N,diegs,ძაფი
989,Faden::N,diegs,მკედი
990,Faden::N,pavediens,ძაფი
991,Faden::N,pavediens,მკედი
992,Knopf::N,кизь,ღილი
993,Knopf::N,poga,ღილი
994,Knoten::N,гӧрӧд,ნასკვი
995,Knoten::N,mezgls,ნასკვი
996,Farbe::N,краска,საღებავი
997,Farbe::N,вап,საღებავი
998,Farbe::N,krāsa,საღებავი
999,Kleidung::N,паськӧм,ტანსაცმელი
1000,Kleidung::N,tērps,ტანსაცმელი
1001,Kleidung::N,drēbes,ტანსაცმელი
1002,Hemd::N,дӧрӧм,ხალათი
1003,Hemd::N,дӧрӧм,პერანგი
1004,Hemd::N,krekls,ხალათი
1005,Hemd::N,krekls,პერანგი
1006,Kragen::N,воротник,საყელო
1007,Kragen::N,apkakle,საყელო
1008,Ärmel::N,сос,სახელო
1009,Ärmel::N,piedurkne,სახელო
1010,Hose::N,гач,შარვალი
1011,Hose::N,bikses,შარვალი
1012,Gürtel::N,вӧнь,ქამარი
1013,Gürtel::N,josta,ქამარი
1014,Mütze::N,шапка,ქუდი
1015,Mütze::N,cepure,ქუდი
1016,Schuh::N,башмак,ფეხსაცმელი
1017,Schuh::N,ботинки,ფეხსაცმელი
1018,Schuh::N,kurpe,ფეხსაცმელი
1019,Stiefel::N,сапӧг,ჩექმა
1020,Stiefel::N,zābaks,ჩექმა
1021,Ring::N,кытш,ბეჭედი
1022,Ring::N,gredzens,ბეჭედი
1023,Band::N,лента,ბაფთი
1024,Band::N,вундас,ბაფთი
1025,Band::N,lente,ბაფთი
1026,Kamm::N,сынан,სავარცხელი
1027,Kamm::N,ķemme,სავარცხელი
1028,Spiegel::N,рӧмпӧштан,სარკე
1029,Spiegel::N,spogulis,სარკე
1030,Riemen::N,тасма,ღვედი
1031,Riemen::N,siksna,ღვედი
1032,Schnur::N,гез,ლარი
1033,Schnur::N,aukla,ლარი
1034,Leine::N,юргез,ჯაჭვი
1035,Leine::N,saite,ჯაჭვი
1036,Decke::N,эшкын,საბანი
1037,Decke::N,шебрас,საბანი
1038,Decke::N,sega,საბანი
1039,Kissen::N,юрлӧс,ბალიში
1040,Kissen::N,spilvens,ბალიში
1041,Tuch::N,чышъян,მაუდი
1042,Tuch::N,чышъян,თავშალი
1043,Tuch::N,vadmala,მაუდი
1044,Tuch::N,vadmala,თავშალი
1045,Handtuch::N,ки чышкӧд,ხელსახოცი
1046,Handtuch::N,кизьчышъян,ხელსახოცი
1047,Handtuch::N,dvielis,ხელსახოცი
1048,Kraft::N,этш,ძალა
1049,Kraft::N,эбӧс,ძალა
1050,Kraft::N,spēks,ძალა
1051,Stärke::N,ёнлун,ღონე
1052,Stärke::N,чорыдлун,ღონე
1053,Stärke::N,stiprums,ღონე
1054,Gesundheit::N,дзоньвидзалун,ჯანმრთელობა
1055,Gesundheit::N,veselība,ჯანმრთელობა
1056,Krankheit::N,висьӧм,სენი
1057,Krankheit::N,висьӧм,ავადმყოფობა
1058,Krankheit::N,slimība,სენი
1059,Krankheit::N,slimība,ავადმყოფობა
1060,Schmerz::N,висьӧм,ტკივილი
1061,Schmerz::N,sāpes,ტკივილი
1062,Wunde::N,дой,იარი
1063,Wunde::N,дой,ჭრილობა
1064,Wunde::N,brūce,იარი
1065,Wunde::N,brūce,ჭრილობა
1066,Wunde::N,jēlums,იარი
1067,Wunde::N,jēlums,ჭრილობა
1068,Fieber::N,жар,ციება
1069,Fieber::N,drudzis,ციება
1070,Fieber::N,karstums,ციება
1071,Arznei::N,лекарство,წამალი
1072,Arznei::N,зелля,წამალი
1073,Arznei::N,zāles,წამალი
1074,Arznei::N,medikaments,წამალი
1075,Brücke::N,пос,ხიდი
1076,Brücke::N,tilts,ხიდი
1077,Brunnen::N,юкмӧс,ჭა
1078,Brunnen::N,aka,ჭა
1079,Weide::N,пӧскӧтина,საძოვარი
1080,Weide::N,ganības,საძოვარი
1081,Pfad::N,туй,ბილიკი
1082,Pfad::N,кыснан,ბილიკი
1083,Pfad::N,taka,ბილიკი
1084,Weg::N,туй,გზა
1085,Weg::N,ceļš,გზა
1086,Straße::N,туй,შარაგზა
1087,Straße::N,iela,შარაგზა
1088,Dorf::N,сикт,დაბა
1089,Dorf::N,сикт,სოფელი
1090,Dorf::N,ciems,დაბა
1091,Dorf::N,ciems,სოფელი
1092,Stadt::N,кар,ქალაქი
1093,Stadt::N,pilsēta,ქალაქი
1094,Brief::N,письмӧ,წერილი
1095,Brief::N,vēstule,წერილი
1096,Buch::N,небӧг,წიგნი
1097,Buch::N,grāmata,წიგნი
1098,Buchstabe::N,шыпас,ასო
1099,Buchstabe::N,burts,ასო
1100,Zeitung::N,газет,გაზეთი
1101,Zeitung::N,avīze,გაზეთი
1102,Zeitung::N,laikraksts,გაზეთი
1103,Leben::N,лов,სიცოცხლე
1104,Leben::N,олӧм,სიცოცხლე
1105,Leben::N,dzīve,სიცოცხლე
1106,Tod::N,кулӧм,სიკვდილი
1107,Tod::N,nāve,სიკვდილი
1108,Grab::N,гу,სამარე
1109,Grab::N,гу,საფლავი
1110,Grab::N,kaps,სამარე
1111,Grab::N,kaps,საფლავი
1112,Kirche::N,вичко,ეკლესია
1113,Kirche::N,baznīca,ეკლესია
1114,Sünde::N,мыж,ცოდვა
1115,Sünde::N,grēks,ცოდვა
1116,Gott::N,ен,ღმერთი
1117,Gott::N,dievs,ღმერთი
1118,Arbeiter::N,уджалысь,მუშა
1119,Arbeiter::N,strādnieks,მუშა
1120,Chef::N,юралысь,გამგე
1121,Chef::N,веськӧдлысь,გამგე
1122,Chef::N,šefs,გამგე
1123,Chef::N,vadītajs,გამგე
1124,Chef::N,priekšnieks,გამგე
1125,Meister::N,вӧчысь,ოსტატი
1126,Meister::N,meistars,ოსტატი
1127,Arzt::N,врач,ექიმი
1128,Arzt::N,врач,მკურნალი
1129,Arzt::N,бурдӧдысь,ექიმი
1130,Arzt::N,бурдӧдысь,მკურნალი
1131,Arzt::N,ārsts,ექიმი
1132,Arzt::N,ārsts,მკურნალი
1133,Lehrer::N,велӧдысь,მასწავლებელი
1134,Lehrer::N,skolotājs,მასწავლებელი
1135,Geld::N,сьӧм,ფული
1136,Geld::N,nauda,ფული
1137,Geschäft::N,удж,საქმე
1138,Geschäft::N,удж,ბიზნესი
1139,Geschäft::N,bizness,საქმე
1140,Geschäft::N,bizness,ბიზნესი
1141,Geschäft::N,darījums,საქმე
1142,Geschäft::N,darījums,ბიზნესი
1143,Laden::N,вузасянін,დუქანი
1144,Laden::N,вузасянін,მაღაზია
1145,Laden::N,bode,დუქანი
1146,Laden::N,bode,მაღაზია
1147,Laden::N,veikals,დუქანი
1148,Laden::N,veikals,მაღაზია
1149,Preis::N,дон,ფასი
1150,Preis::N,cena,ფასი
1151,Ware::N,тӧвар,საქონელი
1152,Ware::N,prece,საქონელი
1153,Nutzen::N,воӧм,ხეირი
1154,Nutzen::N,выгӧда,ხეირი
1155,Nutzen::N,labums,ხეირი
1156,Reichtum::N,озырлун,სიმდიდრე
1157,Reichtum::N,bagātība,სიმდიდრე
1158,Welt::N,енкӧла,მსოფლიო
1159,Welt::N,pasaule,მსოფლიო
1160,Land::N,му,მხარე
1161,Land::N,му,ქვეყანა
1162,Land::N,zeme,მხარე
1163,Land::N,zeme,ქვეყანა
1164,Staat::N,канму,სახელმწიფო
1165,Staat::N,государство,სახელმწიფო
1166,Staat::N,valsts,სახელმწიფო
1167,König::N,кан,მეფე
1168,König::N,ķēniņš,მეფე
1169,König::N,karalis,მეფე
1170,Macht::N,каналӧм,ძლიერება
1171,Macht::N,vara,ძლიერება
1172,Grenze::N,су,ზღვარი
1173,Grenze::N,суйӧр,ზღვარი
1174,Grenze::N,robeža,ზღვარი
1175,Krieg::N,ожман,ომი
1176,Krieg::N,karš,ომი
1177,Feind::N,враг,მტერი
1178,Feind::N,вӧрӧг,მტერი
1179,Feind::N,ienaidnieks,მტერი
1180,Gewalt::N,мырдöналöм,სისასტიკე
1181,Gewalt::N,vara,სისასტიკე
1182,Gewalt::N,vardarbība,სისასტიკე
1183,Kampf::N,вермасьӧм,ბრძოლა
1184,Kampf::N,cīņa,ბრძოლა
1185,Bogen[Waffe]::N,ньӧввуж,მშვილდი
1186,Bogen[Waffe]::N,loks,მშვილდი
1187,Pfeil::N,ньӧв,ისარი
1188,Pfeil::N,ньӧв,მახვილი
1189,Pfeil::N,bulta,ისარი
1190,Pfeil::N,bulta,მახვილი
1191,Gewehr::N,пишшаль,თოფი
1192,Gewehr::N,пишшаль,შაშხანა
1193,Gewehr::N,šautene,თოფი
1194,Gewehr::N,šautene,შაშხანა
1195,Fehler::N,сорсьӧм,შეცდომა
1196,Fehler::N,дзугсьӧм,შეცდომა
1197,Fehler::N,kļūda,შეცდომა
1198,Lüge::N,пӧръясьӧм,სიცრუე
1199,Lüge::N,ылӧдлӧм,სიცრუე
1200,Lüge::N,meli,სიცრუე
1201,Schaden::N,лёк,ვნება
1202,Schaden::N,изъян,ვნება
1203,Schaden::N,пакӧсьт,ვნება
1204,Schaden::N,bojājums,ვნება
1205,Schaden::N,kaitējums,ვნება
1206,Unglück::N,шог,ხიფათი
1207,Unglück::N,шог,უბედურება
1208,Unglück::N,kļūme,ხიფათი
1209,Unglück::N,kļūme,უბედურება
1210,Unglück::N,klizma,ხიფათი
1211,Unglück::N,klizma,უბედურება
1212,Unglück::N,nelaime,ხიფათი
1213,Unglück::N,nelaime,უბედურება
1214,Schuld::N,мыж,ბრალი
1215,Schuld::N,vaina,ბრალი
1216,Alter::N,арлыд,ასაკი
1217,Alter::N,vecums,ასაკი
1218,Schluss::N,пом,ბოლო
1219,Schluss::N,пом,დასასრული
1220,Schluss::N,beigas,ბოლო
1221,Schluss::N,beigas,დასასრული
1222,Zeit::N,кад,დრო
1223,Zeit::N,laiks,დრო
1224,Tag::N,лун,დღე
1225,Tag::N,diena,დღე
1226,Morgen::N,асыв,დილა
1227,Morgen::N,rīts,დილა
1228,Mittag::N,лун шӧр,შუადღე
1229,Mittag::N,pusdiena,შუადღე
1230,Abend::N,рыт,საღამო
1231,Abend::N,vakars,საღამო
1232,Nacht::N,вой,ღამე
1233,Nacht::N,nakts,ღამე
1234,Woche::N,вежон,კვირა
1235,Woche::N,nedēļa,კვირა
1236,Monat::N,тӧлысь,თვე
1237,Monat::N,mēnesis,თვე
1238,Jahr::N,во,წელი
1239,Jahr::N,gads,წელი
1240,Frühling::N,тулыс,გაზაფხული
1241,Frühling::N,pavasaris,გაზაფხული
1242,Sommer::N,гожӧм,ზაფხული
1243,Sommer::N,vasara,ზაფხული
1244,Herbst::N,ар,შემოდგომა
1245,Herbst::N,rudens,შემოდგომა
1246,Winter::N,тӧв,ზამთარი
1247,Winter::N,ziema,ზამთარი
1248,Januar::N,тӧв шӧр,იანვარი
1249,Januar::N,janvāris,იანვარი
1250,Februar::N,урасьӧм,თებერვალი
1251,Februar::N,februāris,თებერვალი
1252,März::N,рака,მარტი
1253,März::N,marts,მარტი
1254,April::N,кос му,აპრილი
1255,April::N,aprīlis,აპრილი
1256,Mai::N,ода-кора,მაისი
1257,Mai::N,maijs,მაისი
1258,Juni::N,лӧддза-номъя,ივნისი
1259,Juni::N,jūnijs,ივნისი
1260,Juli::N,сора,ივლისი
1261,Juli::N,jūlijs,ივლისი
1262,August::N,моз,აგვისტო
1263,August::N,augusts,აგვისტო
1264,September::N,кӧч,სექტემბერი
1265,September::N,septembris,სექტემბერი
1266,Oktober::N,йирым,ოქტომბერი
1267,Oktober::N,oktobris,ოქტომბერი
1268,November::N,вӧльгым,ნოემბერი
1269,November::N,novembris,ნოემბერი
1270,Dezember::N,ӧшым,დეკემბერი
1271,Dezember::N,decembris,დეკემბერი
1272,Montag::N,выльлун,ორშაბათი
1273,Montag::N,pirmdiena,ორშაბათი
1274,Dienstag::N,воторник,სამშაბათი
1275,Dienstag::N,otrdiena,სამშაბათი
1276,Mittwoch::N,середа,ოთხშაბათი
1277,Mittwoch::N,trešdiena,ოთხშაბათი
1278,Donnerstag::N,четверг,ხუთშაბათი
1279,Donnerstag::N,ceturtdiena,ხუთშაბათი
1280,Freitag::N,пекнича,პარასკევი
1281,Freitag::N,piektdiena,პარასკევი
1282,Samstag::N,субӧта,შაბათი
1283,Samstag::N,sestdiena,შაბათი
1284,Sonntag::N,вӧскресенньӧ,კვირა
1285,Sonntag::N,svētdiena,კვირა
1286,groß::A,ыджыд,დიდი
1287,groß::A,dižs,დიდი
1288,groß::A,liels,დიდი
1289,klein::A,ичӧт,მცირე
1290,klein::A,ичӧт,პატარა
1291,klein::A,mazs,მცირე
1292,klein::A,mazs,პატარა
1293,lang::A,кузь,გრძელი
1294,lang::A,garš,გრძელი
1295,kurz::A,дженьыд,მოკლე
1296,kurz::A,īss,მოკლე
1297,breit::A,ота,ფართო
1298,breit::A,ота,განიერი
1299,breit::A,паськыд,ფართო
1300,breit::A,паськыд,განიერი
1301,breit::A,plats,ფართო
1302,breit::A,plats,განიერი
1303,schmal::A,оттӧм,ვიწრო
1304,schmal::A,оттӧм,წვრილი
1305,schmal::A,tievs,ვიწრო
1306,schmal::A,tievs,წვრილი
1307,dicht::A,сук,მჭიდრო
1308,dicht::A,blīvs,მჭიდრო
1309,dick[Gegenstand]::A,кыз,სქელი
1310,dick[Gegenstand]::A,biezs,სქელი
1311,dünn::A,вӧсни,წვრილი
1312,dünn::A,вӧсньыд,წვრილი
1313,dünn::A,plāns,წვრილი
1314,fein::A,посни,თხელი
1315,fein::A,smalks,თხელი
1316,fest::A,зумыд,მყარი
1317,fest::A,tvirts,მყარი
1318,fest::A,noturīgs,მყარი
1319,flach::A,плавкӧс,ბრტყელი
1320,flach::A,тшӧтшкӧс,ბრტყელი
1321,flach::A,lēzens,ბრტყელი
1322,flach::A,līdzens,ბრტყელი
1323,glatt::A,вольк,გლუ
1324,glatt::A,мольыд,გლუ
1325,glatt::A,gluds,გლუ
1326,glatt::A,slidens,გლუ
1327,hart::A,зумыд,მაგარი
1328,hart::A,ciets,მაგარი
1329,weich::A,небыд,რბილი
1330,weich::A,mīksts,რბილი
1331,rund::A,гӧгрӧс,მრგვალი
1332,rund::A,apaļš,მრგვალი
1333,spitz::A,ёсь йыла,წვეტიანი
1334,spitz::A,smails,წვეტიანი
1335,scharf::A,ёсь,მჭრელი
1336,scharf::A,ass,მჭრელი
1337,stumpf::A,ныж,ბლაგვი
1338,stumpf::A,truls,ბლაგვი
1339,stumpf::A,strups,ბლაგვი
1340,schwer::A,сьӧкыд,მძიმე
1341,schwer::A,smags,მძიმე
1342,schön::A,мича,ლამაზი
1343,schön::A,лӧсьыд,ლამაზი
1344,schön::A,daiļš,ლამაზი
1345,schön::A,skaists,ლამაზი
1346,heiß::A,пӧсь,ცხელი
1347,heiß::A,karsts,ცხელი
1348,warm::A,шоныд,თბილი
1349,warm::A,silts,თბილი
1350,kalt::A,кӧдзыд,ცივი
1351,kalt::A,salts,ცივი
1352,kalt::A,auksts,ცივი
1353,kühl::A,юзыд,გრილი
1354,kühl::A,ыркыд,გრილი
1355,kühl::A,vēss,გრილი
1356,kühl::A,dzestrs,გრილი
1357,frisch::A,выль,სუფთა
1358,frisch::A,svaigs,სუფთა
1359,feucht::A,уль,ნოტიო
1360,feucht::A,mitrs,ნოტიო
1361,feucht::A,drēgns,ნოტიო
1362,nass::A,ва,სველი
1363,nass::A,slapjš,სველი
1364,trocken::A,кос,მშრალი
1365,trocken::A,sauss,მშრალი
1366,voll::A,кыз,სავსე
1367,voll::A,pilns,სავსე
1368,leer::A,куш,ცარიელი
1369,leer::A,тыртӧм,ცარიელი
1370,leer::A,tukšs,ცარიელი
1371,offen::A,восьса,ღია
1372,offen::A,восьса,გაშლილი
1373,offen::A,vaļējs,ღია
1374,offen::A,vaļējs,გაშლილი
1375,offen::A,atvērts,ღია
1376,offen::A,atvērts,გაშლილი
1377,geschlossen::A,пӧдса,დახურული
1378,geschlossen::A,slēgts,დახურული
1379,sauber::A,сӧстӧм,სუფთა
1380,sauber::A,сӧстӧм,წმინდა
1381,sauber::A,tīrs,სუფთა
1382,sauber::A,tīrs,წმინდა
1383,sauber::A,spodrs,სუფთა
1384,sauber::A,spodrs,წმინდა
1385,schmutzig::A,няйт,ტალახიანი
1386,schmutzig::A,netīrs,ტალახიანი
1387,schmutzig::A,dubļains,ტალახიანი
1388,roh::A,уль,უმი
1389,roh::A,jēls,უმი
1390,reif::A,кисьмӧм,მწიფე
1391,reif::A,gatavs,მწიფე
1392,reif::A,nobriedis,მწიფე
1393,lecker::A,чӧскыд,გემრიელი
1394,lecker::A,gards,გემრიელი
1395,lecker::A,garšīgs,გემრიელი
1396,süß::A,юмов,ტკბილი
1397,süß::A,чӧскыд,ტკბილი
1398,süß::A,salds,ტკბილი
1399,bitter::A,курыд,მწარე
1400,bitter::A,sūrs,მწარე
1401,bitter::A,rūgts,მწარე
1402,sauer::A,шома,მჟავე
1403,sauer::A,skābs,მჟავე
1404,hell::A,югыд,ნათელი
1405,hell::A,gaišs,ნათელი
1406,dunkel::A,пемыд,ბნელი
1407,dunkel::A,tumšs,ბნელი
1408,schwarz::A,сьӧд,შავი
1409,schwarz::A,melns,შავი
1410,weiß::A,еджыд,თეთრი
1411,weiß::A,balts,თეთრი
