,Concept_ID,udm,cs
807,sehr::ADV,лекос,velice
808,so::ADV,озьы,tak
809,so::ADV,озьы,takto
810,so::ADV,тазьы,tak
811,so::ADV,тазьы,takto
812,noch::ADV,на,ještě
813,nur::ADV,гинэ,jen
814,nur::ADV,гинэ,jenom
815,schon::ADV,ни,už
816,schon::ADV,ни,již
817,schon::ADV,ини,už
818,schon::ADV,ини,již
819,wieder::ADV,нош,zase
820,wieder::ADV,кайта,zase
821,vergebens::ADV,юнме,marně
822,vor::PRP,азьын,před
823,hinter::PRP,берын,za
824,hinter::PRP,бӧрсьы,za
825,unter::PRP,улын,pod
826,durch::PRP,пыр,skrz
827,durch::PRP,пыртӥ,skrz
828,neben::PRP,бордын,vedle
829,zwischen::PRP,вискын,mezi
830,wegen::PRP,сэрен,pro
831,dies::PRN,та,toto
832,dies::PRN,та,tohle
833,das::PRN,со,to
834,alles::PRN,ваньмыз,všechno
835,ich::PRN,мон,já
836,du::PRN,тон,ty
837,er::PRN,со,on
838,wir::PRN,ми,my
839,ihr::PRN,тӥ,vy
840,sie::PRN,соос,oni
841,was::FPRN,ма,co
842,wer::FPRN,кин,kdo
843,wo::FADV,кытын,kde
844,wohin::FADV,кытчы,kam
845,wie::FADV,кызьы,jak
846,warum::FADV,малы,proč
847,wieviel::FNUM,кӧня,kolik
848,eins::NUM,одӥг,jeden
849,zwei::NUM,кык,dva
850,drei::NUM,куинь,tři
851,vier::NUM,ньыль,čtyři
852,fünf::NUM,вить,pět
853,sechs::NUM,куать,šest
854,sieben::NUM,сизьым,sedm
855,acht::NUM,тямыс,osm
856,neun::NUM,укмыс,devět
857,zehn::NUM,дас,deset
858,elf::NUM,дас одӥг,jedenáct
859,zwölf::NUM,дас кык,dvanáct
860,zwanzig::NUM,кызь,dvacet
861,dreißig::NUM,куамын,třicet
862,vierzig::NUM,ньыльдон,čtyřicet
863,fünfzig::NUM,витьтон,padesát
864,sechzig::NUM,куатьтон,šedesát
865,siebzig::NUM,сизьымдон,sedmdesát
866,achtzig::NUM,тямыстон,osmdesát
867,neunzig::NUM,укмыстон,devadesát
868,hundert::NUM,сю,sto
869,tausend::NUM,сюрс,tisíc
870,und::CNJ,и,a
871,und::CNJ,но,a
872,oder::CNJ,яке,nebo
873,stehen::V,сылыны,stát
874,sitzen::V,пукыны,sedět
875,liegen::V,кылльыны,ležet
876,hängen::V,ошкыса улыны,viset
877,werden::V,луыны,stát se
878,passieren::V,луыны,stát se
879,beginnen::V,кутскыны,počít
880,enden::V,бырыны,končit
881,enden::V,бырыны,skončit
882,wechseln::V,воштӥськыны,měnit se
883,aufgehen[Sonne]::V,ӝужаны,vyjít
884,untergehen[Sonne]::V,пуксьыны,zapadnout
885,scheinen[Sonne]::V,пиштыны,svítit
886,scheinen[Sonne]::V,чиляны,svítit
887,donnern::V,гудыръяны,hřmět
888,wehen::V,пелляськыны,vát
889,wehen::V,пелляськыны,vanout
890,strömen::V,киськыны,proudit
891,strömen::V,исьтӥськыны,proudit
892,fließen::V,бызьыны,téct
893,sich drehen::V,берганы,točit se
894,schwanken::V,вошъяськыны,kolísat
895,schwanken::V,вошъяськыны,houpat se
896,schwingen::V,шонаськыны,kývat se
897,fallen::V,усьыны,padat
898,brennen::V,ӝуаны,hořet
899,rauchen::V,ӵындыны,kouřit
900,regnen::V,зорыны,pršet
901,gefrieren::V,кынмыны,zamrznout
902,tauen::V,шунаны,tát
903,schmelzen::V,шунаны,tavit
904,trocknen::V,куасьмыны,schnout
905,sieden::V,пӧзьыны,vřít
906,faulen::V,сисьмыны,hnít
907,verfaulen::V,сисьмыны,shnít
908,reißen::V,кеськыны,roztrhat se
909,versinken::V,выйыны,topit se
910,versinken::V,выйыны,ponořit se
911,vergehen::V,ортчыны,plynout
912,erscheinen::V,адскыны,objevit se
913,verschwinden::V,бырыны,zmizet
914,sinken::V,усьыны,klesat
915,abnehmen::V,синыны,ubýt
916,zunehmen::V,йылыны,přibýt
917,steigen::V,лӧпкыны,stoupat
918,wachsen::V,будыны,růst
919,glänzen::V,чиляны,lesknout se
920,glänzen::V,пиштыны,lesknout se
921,funkeln::V,чилекъяны,jiskřit se
922,lärmen::V,уретыны,dělat hluk
923,lärmen::V,ӵашетыны,dělat hluk
924,läuten::V,жингыртыны,zvonit
925,klingeln::V,жингыртыны,zvonit
926,klirren::V,жильккетыны,řinčet
927,brausen::V,лекъяськыны,hučet
928,rauschen::V,ӵашетыны,šumět
929,klingen::V,кылӥськыны,znít
930,bellen::V,утыны,štěkat
931,heulen::V,вузыны,výt
932,blasen::V,пельтыны,foukat
933,pfeifen::V,шуланы,pískat
934,schreien::V,черекъяны,křičet
935,schreien::V,кесяськыны,křičet
936,stöhnen::V,ӝуштыны,sténat
937,zittern::V,дырекъяны,třást se
938,zittern::V,куалекъяны,třást se
939,leben::V,улыны,žít
940,geboren werden::V,вордӥськыны,rodit se
941,atmen::V,шоканы,dýchat
942,trinken::V,юыны,pít
943,essen::V,сиыны,jíst
944,schlucken::V,ньылыны,polykat
945,müde werden::V,жадьыны,unavit se
946,einschlafen::V,умме усьыны,usnout
947,schlafen::V,кӧлыны,spát
948,aufwachen::V,сайканы,probudit se
949,aufstehen::V,султыны,vstát
950,sich erholen::V,шутэтскыны,zotavovat se
951,krank werden::V,висьыны,onemocnět
952,krank sein::V,висьыны,být nemocný
953,schmerzen::V,висьыны,bolet
954,husten::V,кызыны,kašlat
955,genesen::V,юнматскыны,uzdravit se
956,genesen::V,бурмытскылыны,uzdravit se
957,sterben::V,кулыны,umřít
958,umkommen::V,бырыны,zahynout
959,sich bewegen::V,вырыны,pohnout se
960,sich rühren::V,вырӟыны,hnout se
961,sich rühren::V,вырӟылыны,hnout se
962,sich erheben::V,султыны,zdvihnout se
963,sich setzen::V,пуксьыны,posadit se
964,hinfallen::V,усьыны,upadnout
965,laufen::V,мыныны,běžet
966,schreiten::V,вамышъяны,kráčet
967,spazierengehen::V,мыныны,procházet se
968,spazierengehen::V,ветлыны,procházet se
969,eilen::V,дыртыны,spěchat
970,sich beeilen::V,дыртыны,pospíšit si
971,sausen::V,туж ӝог мыныны,fičet
972,rennen::V,бызьылыны,pádit
973,springen::V,тэтчаны,skákat
974,klettern::V,тубаны,lézt
975,klettern::V,тубаны,šplhat
976,schaukeln::V,лэйканы,houpat
977,schaukeln::V,шонаськыны,houpat
978,kriechen::V,нюж ветлыны,lézt
979,kriechen::V,нюж ветлыны,plazit se
980,schwimmen::V,уяны,plavat
981,tauchen::V,зумылыны,nořit se
982,rudern::V,полсаны,veslovat
983,fahren::V,ветлыны,jet
984,fahren::V,ветлыны,jezdit
985,fliegen::V,лобаны,létat
986,gehen::V,мыныны,jít
987,weggehen::V,кошкыны,odejít
988,abfahren::V,кошкыны,odjet
989,anhalten::V,дугдыны,zastavit se
990,hineingehen::V,пырыны,vcházet se
991,eintreten::V,пырыны,vstoupit
992,kommen::V,вуыны,přijít
993,kommen::V,лыктыны,přijít
994,ankommen::V,вуыны,dojít
995,zurückkommen::V,берытскыны,vrátit se
996,bleiben::V,кыльыны,zůstat
997,warten::V,витьыны,čekat
998,erwarten::V,витьыны,čekat na
999,erwarten::V,возьманы,čekat na
1000,suchen::V,утчаны,hledat
1001,finden::V,шедьтыны,najít
1002,versuchen::V,турттыны,zkoušet
1003,vorbereiten::V,дасяны,připravit
1004,lieben::V,гажаны,milovat
1005,mögen::V,яратыны,mít rád
1006,lachen::V,серекъяны,smát se
1007,rühren::V,сюлме йӧтыны,dojmout
1008,weinen::V,бӧрдыны,plakat
1009,schimpfen::V,даллашыны,nadávat
1010,sich ärgern::V,лекъяськыны,pohoršit se
1011,sich fürchten::V,кышканы,bát se
1012,sich fürchten::V,курданы,bát se
1013,fürchten::V,курданы,bát se
1014,fürchten::V,кышканы,bát se
1015,fliehen::V,пегӟыны,utéct
1016,flüchten::V,пегӟыны,prchnout
1017,sehen::V,адӟыны,vidět
1018,anschauen::V,учкыны,podívat se na
1019,ansehen::V,учкыны,sledovat
1020,hören::V,кылыны,slyšet
1021,zuhören::V,кылзыны,poslouchat
1022,probieren::V,веръяны,ochutnávat
1023,riechen::V,зынъяны,cítit
1024,fühlen::V,шӧдыны,cítit
1025,scheinen::V,адскыны,zdát se
1026,zu sehen sein::V,адӟиськыны,moci být viděn
1027,vernehmen::V,кылыны,uslyšet
1028,frieren::V,кынмыны,mrznout
1029,tun::V,карыны,dělat
1030,können::V,быгатыны,moct
1031,wollen::V,потыны,chtít
1032,anfangen::V,кутскыны,začít
1033,beenden::V,быдтыны,ukončit
1034,beenden::V,быдэстыны,ukončit
1035,aufhören::V,дугдыны,přestat
1036,gelingen::V,быгатыны,podařit se
1037,gelingen::V,луыны,podařit se
1038,geraten::V,лэсяны,dařit se
1039,öffnen::V,усьтыны,otevřít
1040,schließen::V,пытсаны,zavřít
1041,stellen::V,пуктыны,postavit
1042,setzen::V,пуктыны,posadit
1043,legen::V,поныны,klást
1044,legen::V,поныны,položit
1045,berühren::V,исаны,dotýkat se
1046,verbinden::V,герӟаны,spojit
1047,bedecken::V,пытсаны,pokrýt
1048,aufhängen::V,ошыны,oběsit
1049,aufhängen::V,ошыны,pověsit
1050,anzünden::V,ӝуатыны,zapálit
1051,anzünden::V,ӝуатыны,podpálit
1052,aufheben::V,ӝутыны,zvednout
1053,aufheben::V,ӝутыны,zdvihnout
1054,zurücklassen::V,кельтыны,zanechat
1055,verlieren::V,ыштыны,ztratit
1056,fallen lassen::V,уськытыны,upustit
1057,machen::V,лэсьтыны,udělat
1058,herstellen::V,лэсьтыны,vyrobit
1059,bauen::V,пуктыны,stavět
1060,bauen::V,пуктыны,budovat
1061,reparieren::V,тупатыны,opravit
1062,verbessern::V,умоятыны,zlepšit
1063,ändern::V,воштыны,změnit
1064,graben::V,копаны,rýt
1065,graben::V,копаны,kopat
1066,beugen::V,губыртыны,ohnout
1067,biegen::V,куасаны,ohnout
1068,drehen::V,бергатыны,točit
1069,wenden::V,берыктыны,obrátit
1070,umdrehen::V,берыктыны,obrátit
1071,heben::V,ӝутыны,zdvihnout
1072,hochheben::V,ӝутъяны,zvednout
1073,ergreifen::V,кутыны,chopit se
1074,ergreifen::V,кырмыны,chopit se
1075,halten::V,возьыны,držet
1076,drücken::V,зӥбыны,stisknout
1077,drücken::V,пачкатыны,stisknout
1078,schieben::V,донганы,posouvat
1079,kratzen::V,вуштыны,škrábat
1080,lecken::V,нюлыны,lízat
1081,beißen::V,куртчыны,kousat
1082,abreißen::V,ишкалтыны,utrhat
1083,abreißen::V,ишкалтыны,odtrhat
1084,abschneiden::V,шорыны,uřezat
1085,abschneiden::V,шорыны,ukrojit
1086,abschneiden::V,вандыны,uřezat
1087,abschneiden::V,вандыны,ukrojit
1088,binden::V,керттыны,přivázat
1089,stecken::V,мертчытыны,strčit
1090,brechen::V,тӥяны,lomit
1091,klopfen::V,йыганы,ťukat
1092,klopfen::V,йыганы,klepat
1093,klopfen::V,шарккетыны,ťukat
1094,klopfen::V,шарккетыны,klepat
1095,hauen::V,жугыны,bít
1096,hauen::V,тышканы,bít
1097,kleben::V,лякыны,lepit
1098,reiben::V,зыраны,třít
1099,reiben::V,вуштыны,třít
1100,streichen::V,зыраны,mazat
1101,schleifen::V,шерыны,brousit
1102,schneiden::V,вандыны,řezat
1103,schneiden::V,вандыны,střihat
1104,rütteln::V,зуркатыны,třást
1105,rütteln::V,зуркатыны,otřást
1106,schütteln::V,куалекъятыны,třást
1107,schütteln::V,куалекъятыны,zatřást
1108,schwenken::V,шонаны,mávat
1109,schütten::V,лэзьыны,nasypat
1110,füllen::V,тырмытыны,naplnit
1111,einwickeln::V,биньыны,zavinout
1112,tragen::V,нуыны,nést
1113,schleppen::V,кыскыны,vléct
1114,ziehen::V,кыскыны,tahat
1115,ziehen::V,кыскыны,táhnout
1116,aufbewahren::V,возьыны,schovat
1117,werfen::V,куяны,házet
1118,werfen::V,лэзяны,házet
1119,fangen::V,кутыны,chytat
1120,packen::V,кутыны,uchvátit
1121,packen::V,кырмыны,uchvátit
1122,verstecken::V,ватыны,schovat
1123,teilen::V,люкыны,rozdělit
1124,schicken::V,ыстыны,posílat
1125,bringen::V,вайыны,přinést
1126,hinzufügen::V,ватсаны,připojit
1127,bekommen::V,басьтыны,dostat
1128,erhalten::V,басьтыны,uchovat
1129,nehmen::V,кутыны,vzít
1130,nehmen::V,басьтыны,vzít
1131,wählen::V,бырйыны,zvolit
1132,auswählen::V,бырйыны,vybrat
1133,bewahren::V,возьыны,uchránit
1134,behindern::V,могӟытыны,překážet
1135,verderben::V,сӧрыны,zkazit
1136,beschädigen::V,урод лэсьтыны,porušit
1137,beschädigen::V,урод лэсьтыны,poškodit
1138,zerbrechen::V,сӧрыны,rozlámat
1139,zerreißen::V,кесяны,roztrhnout
1140,zerstören::V,куашкатыны,zničit
1141,verbrennen::V,сутыны,spálit
1142,geben::V,сётыны,dát
1143,reichen::V,сётыны,podat
1144,schenken::V,кузьманы,darovat
1145,versprechen::V,кыл сётыны,slíbit
1146,wünschen::V,сӥзьыны,přát
1147,loben::V,ушъяны,chválit
1148,küssen::V,чупаны,líbat
1149,wiegen::V,веттаны,chovat
1150,wiegen::V,веттаны,kolébat
1151,wiegen::V,лэйкатыны,chovat
1152,wiegen::V,лэйкатыны,kolébat
1153,zudecken::V,шобыртыны,přikrýt
1154,zudecken::V,шобыртыны,přiklopit
1155,wecken::V,сайкатыны,vzbudit
1156,zeigen::V,возьматыны,ukázat
1157,führen::V,нуыны,vést
1158,lehren::V,дышетыны,učit
1159,unterrichten::V,дышетыны,vyučovat
1160,aufziehen::V,будэтыны,vychovat
1161,leiten::V,кивалтыны,vodit
1162,antreiben::V,дыртытыны,nutit
1163,lassen::V,-ытыны,dát
1164,einladen::V,ӧтьыны,pozvat
1165,vereinigen::V,огазеяны,spojit
1166,besuchen::V,адӟыськыны,návštívit
1167,treffen::V,пумитаны,potkat
1168,sich versammeln::V,люкаськыны,shromáždit se
1169,spielen::V,шудыны,hrát
1170,singen::V,кырӟаны,zpívat
1171,tanzen::V,эктыны,tančit
1172,sich trennen::V,люкиськыны,rozejít se
1173,verlassen::V,куштыны,opustit
1174,retten::V,утьыны,zachránit
1175,bewachen::V,возьманы,hlídat
1176,schützen::V,утялтыны,chránit
1177,verteidigen::V,возьманы,obhájit
1178,sich schlagen::V,жугиськыны,bít se
1179,schießen::V,ыбылӥськны,střílet
1180,siegen::V,вормыны,zvítězit
1181,ärgern::V,вожпоттыны,zlobit
1182,ärgern::V,вожпоттыны,pohoršit
1183,schlagen::V,жуккыны,udeřit
1184,schlagen::V,жуккыны,praštit
1185,treten::V,лёганы,kopnout
1186,stechen::V,бышкалтыны,bodnout
1187,stechen::V,бышкалтыны,píchnout
1188,stoßen::V,донгыны,strčit
1189,stehlen::V,вораны,ukrást
1190,stehlen::V,лушканы,ukrást
1191,stören::V,люкетыны,vyrušit
1192,belästigen::V,акыльтыны,obtěžovat
1193,belästigen::V,вукылмыны,obtěžovat
1194,verbergen::V,ватыны,skrýt
1195,täuschen::V,алданы,klamat
1196,betrügen::V,пӧяны,podvést
1197,töten::V,виыны,zabít
1198,wohnen::V,улыны,bydlit
1199,arbeiten::V,ужаны,pracovat
1200,sammeln::V,бичаны,sebrat
1201,pflücken::V,ишкыны,česat
1202,jagen::V,пӧйшураны,uhonit
1203,fischen::V,чорыганы,chytat ryby
1204,fassen::V,кутыны,ulovit
1205,hüten::V,возьманы,pást
1206,treiben::V,улляны,hnát
1207,anbinden::V,думыны,přivázat
1208,füttern::V,сюдыны,krmit
1209,melken::V,кыскыны,dojit
1210,hacken::V,кораны,seknout
1211,gießen::V,киськаны,zalít
1212,reifen::V,вуыны,uzrát
1213,reifen::V,кисьманы,uzrát
1214,zubereiten::V,лесьтыны,připravit
1215,kochen::V,пӧзьтыны,vařit
1216,backen::V,пыжыны,péct
1217,braten::V,пыжыны,smažit
1218,umrühren::V,сураны,zamíchat
1219,stricken::V,керттыны,plést
1220,nähen::V,вурыны,šít
1221,färben::V,буяны,nabarvit
1222,reinigen::V,сузяны,očistit
1223,waschen::V,мисьтаськыны,mýt
1224,abwischen::V,ӵушылыны,utřít
1225,spülen::V,гылъяны,spláchnout
1226,fegen::V,ӵужыны,zamést
1227,kehren::V,ӵужыны,mést
1228,baden::V,пыласькыны,koupat se
1229,sich waschen::V,пыласькыны,mýt se
1230,ausziehen::V,кыльыны,svléct
1231,anziehen::V,дӥсяны,obléct
1232,sich anziehen::V,дӥсьяськыны,oblékat se
1233,kämmen::V,сынаны,učesat
1234,schmücken::V,чеберъяны,ozdobit
1235,sagen::V,шуыны,říct
1236,sagen::V,вераны,říct
1237,sprechen::V,вераськыны,mluvit
1238,reden::V,вераськыны,hovořit
1239,sich unterhalten::V,вераськыны,povídat se
1240,fragen::V,юаны,zeptat se
1241,bitten::V,курыны,prosit
1242,erzählen::V,вераны,povídat
1243,erzählen::V,мадьыны,povídat
1244,mitteilen::V,ивортыны,sdělit
1245,mitteilen::V,ивортыны,oznámit
1246,nennen::V,шуыны,nazvat
1247,rufen::V,ӧтьыны,volat
1248,rufen::V,ӧтьыны,zavolat
1249,prahlen::V,ушъяськыны,chlubit se
1250,übersetzen::V,берыктыны,přeložit
1251,denken::V,малпаны,myslit
1252,glauben::V,оскыны,věřit
1253,bemerken::V,адӟыны,zpozorovat
1254,erkennen::V,тодыны,poznat
1255,begreifen::V,валаны,pochopit
1256,verstehen::V,валаны,porozumět
1257,lernen::V,дышетскыны,učit se
1258,wissen::V,тодыны,vědět
1259,sich erinnern an::V,тодэ вайыны,vzpomínat si na
1260,vergessen::V,вунэтыны,zapomínat
1261,messen::V,мертаны,měřit
1262,zählen::V,лыдъяны,spočítat
1263,rechnen::V,лыдъяны,počítat
1264,lesen::V,лыдӟыны,číst
1265,malen::V,суреданы,malovat
1266,zeichnen::V,суреданы,rýsovat
1267,schreiben::V,гожъяны,psát
1268,besitzen::V,луыны,mít
1269,besitzen::V,луыны,vlastnit
1270,kaufen::V,басьтыны,koupit
1271,verkaufen::V,вузаны,prodat
1272,bezahlen::V,тырыны,zaplatit
1273,zahlen::V,тырыны,platit
1274,beherrschen::V,кузёяськыны,ovládat
1275,ertragen::V,чиданы,snést
