,Concept_ID,et,cy
814,so::ADV,nii,felly
815,noch::ADV,veel,eto
816,nur::ADV,ainult,yn unig
817,schon::ADV,juba,eisoes
818,schon::ADV,juba,yn barod
819,wieder::ADV,jälle,drachefn
820,vergebens::ADV,asjata,yn ofer
821,vor::PRP,ees,o flaen
822,hinter::PRP,taha,ar ôl
823,unter::PRP,all,islaw
824,durch::PRP,läbi,trwy
825,durch::PRP,kaudu,trwy
826,neben::PRP,kõrval,ar bwys
827,zwischen::PRP,vahel,rhwng
828,zwischen::PRP,vahel,cydrhwng
829,wegen::PRP,tõttu,o achos
830,wegen::PRP,tõttu,oherwydd
831,wegen::PRP,pärast,o achos
832,wegen::PRP,pärast,oherwydd
833,dies::PRN,see,hyn
834,das::PRN,see,hynny
835,alles::PRN,kõik,popeth
836,ich::PRN,mina,fi
837,du::PRN,sina,ti
838,er::PRN,tema,fe
839,wir::PRN,me,ni
840,ihr::PRN,te,chi
841,sie::PRN,nad,hwy
842,was::FPRN,mis,pa beth
843,wer::FPRN,kes,pwy
844,wo::FADV,kus,ble
845,wo::FADV,kus,ym mha le
846,wohin::FADV,kuhu,i ble
847,wohin::FADV,kuhu,i ba le
848,wie::FADV,kuidas,sut
849,warum::FADV,miks,pam
850,wieviel::FNUM,mitu,faint
851,wieviel::FNUM,kui palju,faint
852,eins::NUM,üks,un
853,zwei::NUM,kaks,dau
854,drei::NUM,kolm,tri
855,vier::NUM,neli,pedwar
856,fünf::NUM,viis,pump
857,sechs::NUM,kuus,chwech
858,sieben::NUM,seitse,saith
859,acht::NUM,kaheksa,wyth
860,neun::NUM,üheksa,naw
861,zehn::NUM,kümme,deg
862,elf::NUM,üksteist,un ar ddeg
863,zwölf::NUM,kaksteist,deuddeg
864,zwölf::NUM,kaksteist,un deg dau
865,zwanzig::NUM,kakskümmend,ugain
866,dreißig::NUM,kolmkümmend,tri deg
867,dreißig::NUM,kolmkümmend,deg ar hugain
868,vierzig::NUM,nelikümmend,deugain
869,fünfzig::NUM,viiskümmend,hanner cant
870,sechzig::NUM,kuuskümmend,chwe deg
871,siebzig::NUM,seitsekümmend,saith deg
872,siebzig::NUM,seitsekümmend,deg a thrigain
873,achtzig::NUM,kaheksakümmend,wyth deg
874,achtzig::NUM,kaheksakümmend,pedar ugain
875,neunzig::NUM,üheksakümmend,naw deg
876,neunzig::NUM,üheksakümmend,deg a phedwar ugain
877,hundert::NUM,sada,cant
878,tausend::NUM,tuhat,mil
879,und::CNJ,ja,a
880,oder::CNJ,või,neu
881,stehen::V,seisma,sefyll
882,sitzen::V,istuma,eistedd
883,liegen::V,lamama,gorwedd
884,hängen::V,rippuma,hongian
885,werden::V,saama,dod yn
886,werden::V,saama,mynd yn
887,werden::V,hakkama,dod yn
888,werden::V,hakkama,mynd yn
889,passieren::V,juhtuma,digwydd
890,beginnen::V,algama,cychwyn
891,beginnen::V,hakkama,cychwyn
892,enden::V,lõppema,gorffen
893,wechseln::V,vahelduma,newid
894,aufgehen[Sonne]::V,tõusma,codi
895,untergehen[Sonne]::V,loojuma,machlud
896,scheinen[Sonne]::V,paistma,tywynnu
897,donnern::V,kõmisema,taranu
898,wehen::V,puhuma,chwythu
899,strömen::V,voolama,ffrydio
900,fließen::V,voolama,llifo
901,sich drehen::V,pöörduma,troi
902,sich drehen::V,pöörduma,cylchdroi
903,schwanken::V,kõikuma,siglo
904,schwingen::V,võnkuma,siglo
905,fallen::V,langema,cwympo
906,brennen::V,põlema,llosgi
907,rauchen::V,suitsema,mygu
908,regnen::V,sadama,glawio
909,gefrieren::V,kinni külmuma,rhewi
910,tauen::V,sulama,toddi
911,tauen::V,sulama,meirioli
912,schmelzen::V,sulama,toddi
913,trocknen::V,kuivama,sychu
914,sieden::V,keema,berwi
915,faulen::V,mädanema,pydru
916,faulen::V,mädanema,braenu
917,verfaulen::V,mädanema,pydru
918,verfaulen::V,mädanema,dadfeilio
919,reißen::V,rebenema,clecian
920,reißen::V,rebenema,torri'n glats
921,versinken::V,uppuma,suddo
922,vergehen::V,mööduma,myned heibio
923,vergehen::V,mööduma,pasio
924,erscheinen::V,ilmuma,ymddangos
925,verschwinden::V,kaduma,diflannu
926,sinken::V,vajuma,syrthio
927,sinken::V,langema,syrthio
928,abnehmen::V,vähenema,lleihau
929,abnehmen::V,kahenema,lleihau
930,zunehmen::V,kasvama,cynyddu
931,steigen::V,tõusma,codi
932,steigen::V,üles minema,codi
933,wachsen::V,kasvama,tyfu
934,glänzen::V,läikimä,disgleirio
935,funkeln::V,sädelema,pefrio
936,lärmen::V,lärmama,cadw sŵn
937,lärmen::V,lärmama,gwneud twrw
938,läuten::V,helisema,canu
939,klingeln::V,helisema,canu
940,klingeln::V,helisema,seinio
941,klirren::V,kõlisema,tincian
942,brausen::V,kohisema,rhuo
943,rauschen::V,kohisema,siffrwd
944,rauschen::V,kohisema,chwithrwd
945,klingen::V,kõlama,seinio
946,bellen::V,haukuma,cyfarth
947,heulen::V,uluma,udo
948,heulen::V,uluma,oernadu
949,blasen::V,puhuma,chwythu
950,pfeifen::V,vilistama,chwibanu
951,schreien::V,karjuma,gweiddi
952,schreien::V,karjuma,bloeddio
953,stöhnen::V,oigama,griddfan
954,zittern::V,värisema,crynu
955,leben::V,elama,byw
956,leben::V,elus olema,byw
957,geboren werden::V,sündima,cael eich geni
958,atmen::V,hingama,anadlu
959,trinken::V,jooma,yfed
960,essen::V,sööma,bwyta
961,schlucken::V,neelama,llyncu
962,müde werden::V,väsima,blino
963,einschlafen::V,uinuma,mynd i gysgu
964,einschlafen::V,uinuma,syrthio i gysgu
965,schlafen::V,magama,huno
966,schlafen::V,magama,cysgu
967,aufwachen::V,ärkama,dihuno
968,aufstehen::V,ärkama,codi
969,aufstehen::V,üles tõusma,codi
970,sich erholen::V,puhkama,ymlacio
971,sich erholen::V,puhkama,dadflino
972,krank werden::V,haigestuma,mynd yn sâl
973,krank werden::V,haigestuma,mynd yn wael
974,krank werden::V,haigeks jääma,mynd yn sâl
975,krank werden::V,haigeks jääma,mynd yn wael
976,krank sein::V,haige olema,gwaelu
977,schmerzen::V,valutama,brifo
978,husten::V,köhima,pesychu
979,genesen::V,toibuma,gwella
980,genesen::V,toibuma,cael yn ôl
981,sterben::V,surema,marw
982,umkommen::V,surma saama,trengi
983,sich bewegen::V,liikuma,symud
984,sich rühren::V,liikuma,syflyd
985,sich erheben::V,kerkima,codi
986,sich setzen::V,istet võtma,eistedd
987,hinfallen::V,kukkuma,cwympo
988,hinfallen::V,maha kukkuma,cwympo
989,laufen::V,kõndima,cerdded
990,schreiten::V,astuma,camu
991,spazierengehen::V,jalutama,mynd am dro
992,eilen::V,ruttama,rhuthro
993,eilen::V,kiirustama,rhuthro
994,sich beeilen::V,ruttama,brysio
995,sich beeilen::V,kiirustama,brysio
996,sausen::V,kihutama,rhuthro
997,sausen::V,tormama,rhuthro
998,rennen::V,jooksma,rhedeg
999,rennen::V,kihutama,rhedeg
1000,springen::V,hüppama,llamu
1001,springen::V,hüppama,neidio
1002,klettern::V,ronima,dringo
1003,schaukeln::V,kiikuma,siglo
1004,kriechen::V,roomama,cropian
1005,schwimmen::V,ujuma,nofio
1006,tauchen::V,sukelduma,plymio
1007,tauchen::V,sukelduma,ymsuddo
1008,rudern::V,sõudma,rhwyfo
1009,fahren::V,sõitma,gyrru
1010,fahren::V,sõitma,dreifio
1011,fliegen::V,lendama,hedfan
1012,gehen::V,käima,mynd
1013,gehen::V,minema,mynd
1014,weggehen::V,ära minema,mynd
1015,weggehen::V,ära minema,ymadael
1016,weggehen::V,välja minema,mynd
1017,weggehen::V,välja minema,ymadael
1018,abfahren::V,väljuma,ymadael
1019,abfahren::V,ära sõitma,ymadael
1020,anhalten::V,peatuma,stopio
1021,hineingehen::V,sisenema,mynd i mewn
1022,hineingehen::V,sisse minema,mynd i mewn
1023,eintreten::V,sisenema,mynd i
1024,eintreten::V,sisse astuma,mynd i
1025,kommen::V,tulema,dod
1026,ankommen::V,saabuma,cyrraedd
1027,zurückkommen::V,tagasi tulema,dychwelyd
1028,bleiben::V,jääma,aros
1029,bleiben::V,jääma,sefyll
1030,warten::V,ootama,aros
1031,warten::V,ootama,disgwyl
1032,erwarten::V,ootama,disgwyl
1033,erwarten::V,lootma,disgwyl
1034,suchen::V,otsima,chwilio am
1035,finden::V,leidma,darganfod
1036,versuchen::V,püüdma,profi
1037,versuchen::V,püüdma,ceisio
1038,versuchen::V,üritama,profi
1039,versuchen::V,üritama,ceisio
1040,versuchen::V,katsetama,profi
1041,versuchen::V,katsetama,ceisio
1042,vorbereiten::V,valmistama,paratoi
1043,lieben::V,armastama,caru
1044,mögen::V,sallima,hoffi
1045,mögen::V,meeldima,hoffi
1046,lachen::V,naerma,chwerthin
1047,rühren::V,liigutama,cynhyrfu
1048,rühren::V,heldima panema,cynhyrfu
1049,weinen::V,nutma,wylo
1050,weinen::V,nutma,llefain
1051,schimpfen::V,sõimama,grwgnach
1052,sich ärgern::V,ärrituma,gofidio
1053,sich ärgern::V,vihastuma,gofidio
1054,sich fürchten::V,kartma,ofni
1055,sich fürchten::V,hirmu tundma,ofni
1056,fürchten::V,kartma,arswydo
1057,fliehen::V,põgenema,ffoi
1058,flüchten::V,põgenema,dianc
1059,sehen::V,nägema,gweld
1060,anschauen::V,vaatama,syllu
1061,anschauen::V,vaatama,edrych
1062,ansehen::V,vaatama,gwylio
1063,hören::V,kuulma,clywed
1064,zuhören::V,kuulama,gwrando
1065,probieren::V,proovima,profi
1066,riechen::V,nuusutama,arogli
1067,fühlen::V,tundma,teimlo
1068,fühlen::V,tundma,clywed
1069,scheinen::V,näida,ymddangos
1070,scheinen::V,ilmuda,ymddangos
1071,zu sehen sein::V,ilmuma,dod i'r golwg
1072,vernehmen::V,üle kuulama,clywed sôn am
1073,frieren::V,külmetada,bod yn oer
1074,tun::V,tegema,gwneud
1075,können::V,võima,gallu
1076,können::V,oskama,gallu
1077,wollen::V,tahtma,bod mewn angen
1078,anfangen::V,hakkama,dechrau
1079,anfangen::V,alustama,dechrau
1080,beenden::V,lõpetama,darfod
1081,beenden::V,lõpetama,gorffen
1082,aufhören::V,lakkama,peidio
1083,gelingen::V,õnnestuma,llwyddo
1084,geraten::V,jõudma,diweddu
1085,öffnen::V,avama,agor
1086,schließen::V,sulgema,cau
1087,stellen::V,panema,gosod
1088,stellen::V,asetama,gosod
1089,setzen::V,panema,gosod
1090,legen::V,panema,gosod
1091,legen::V,asetama,gosod
1092,berühren::V,riivama,cyffwrdd
1093,berühren::V,puudutama,cyffwrdd
1094,verbinden::V,ühendama,cysylltu
1095,bedecken::V,katma,gorchuddio
1096,aufhängen::V,riputama,crogi
1097,aufhängen::V,riputama,hongian
1098,anzünden::V,süütama,cynnau
1099,aufheben::V,üles tõstma,codi
1100,zurücklassen::V,jätma,gadael
1101,verlieren::V,kaotama,colli
1102,fallen lassen::V,maha pillama,gollwng
1103,fallen lassen::V,kukkuda laskma,gollwng
1104,machen::V,tegema,gwneud
1105,herstellen::V,valmistama,cynhyrchu
1106,bauen::V,ehitama,adeiladu
1107,reparieren::V,parandama,trwsio
1108,reparieren::V,parandama,atgyweirio
1109,verbessern::V,parandama,diwygio
1110,ändern::V,muutma,altro
1111,ändern::V,ümber tegema,altro
1112,graben::V,kaevama,palu
1113,graben::V,kaevama,cloddio
1114,beugen::V,painutama,plygu
1115,biegen::V,painutama,plygu
1116,drehen::V,keerama,troelli
1117,wenden::V,ümber pöörama,troi
1118,umdrehen::V,ümber keerama,troi
1119,heben::V,tõstma,codi
1120,hochheben::V,üles tõstma,dyrchafu
1121,hochheben::V,kõrgele tõstma,dyrchafu
1122,ergreifen::V,haarama,gafael
1123,halten::V,hoidma,dal
1124,drücken::V,pigistama,pwyso
1125,drücken::V,pigistama,gwasgu
1126,schieben::V,lükkama,gwthio
1127,kratzen::V,kraapima,crafu
1128,lecken::V,lakkuma,llyfu
1129,beißen::V,purema,cnoi
1130,beißen::V,purema,brathu
1131,beißen::V,hammustama,cnoi
1132,beißen::V,hammustama,brathu
1133,abreißen::V,rebima,tynnu ymaith
1134,abreißen::V,ära rebima,tynnu ymaith
1135,abschneiden::V,ära lõikama,torri
1136,binden::V,siduma,clymu
1137,stecken::V,pistma,plannu
1138,brechen::V,murdma,torri
1139,klopfen::V,koputama,taro
1140,hauen::V,lööma,taro
1141,kleben::V,kleepima,gludio
1142,reiben::V,hõõruma,rhwbio
1143,streichen::V,silitama,taenu
1144,schleifen::V,lihvima,hogi
1145,schleifen::V,teritama,hogi
1146,schneiden::V,lõikama,torri
1147,rütteln::V,raputama,ysgytio
1148,schütteln::V,raputama,siglo
1149,schütteln::V,raputama,ysgwyd
1150,schütteln::V,loksutama,siglo
1151,schütteln::V,loksutama,ysgwyd
1152,schwenken::V,vehkima,siglo
1153,schwenken::V,lehvitama,siglo
1154,schütten::V,kallama,tywallt
1155,füllen::V,täitma,llenwi
1156,einwickeln::V,sisse mähkima,lapio
1157,tragen::V,kandma,cludo
1158,schleppen::V,tassima,llusgo
1159,schleppen::V,lohistama,llusgo
1160,ziehen::V,vedama,tynnu
1161,ziehen::V,tõmbama,tynnu
1162,aufbewahren::V,säilitama,cadw
1163,aufbewahren::V,alal hoidma,cadw
1164,werfen::V,viskama,taflu
1165,fangen::V,püüdma,dal
1166,packen::V,kinni haarama,cipio
1167,packen::V,kinni haarama,crafangu
1168,packen::V,kinni võtma,cipio
1169,packen::V,kinni võtma,crafangu
1170,verstecken::V,peitma,celu
1171,verstecken::V,peitma,cuddio
1172,teilen::V,jagama,rhannu
1173,teilen::V,jaotama,rhannu
1174,schicken::V,saatma,anfon
1175,bringen::V,viima,dod â
1176,hinzufügen::V,lisama,chwanegu
1177,bekommen::V,saama,cael
1178,erhalten::V,saama,derbyn
1179,nehmen::V,võtma,cymryd
1180,wählen::V,valima,dewis
1181,auswählen::V,valima,dethol
1182,bewahren::V,hoidma,cadw
1183,behindern::V,takistama,atal
1184,behindern::V,takistama,rhwystro
1185,verderben::V,rikkuma,difetha
1186,beschädigen::V,rikkuma,niweidio
1187,zerbrechen::V,katki tegema,torri
1188,zerreißen::V,katki rebima,rhwygo
1189,zerstören::V,purustama,dinistrio
1190,verbrennen::V,põletama,llosgi
1191,geben::V,andma,rhoi
1192,reichen::V,andma,estyn
1193,reichen::V,ulatama,estyn
1194,schenken::V,kinkima,rhoddi
1195,versprechen::V,lubama,addo
1196,versprechen::V,tõotama,addo
1197,wünschen::V,soovima,dymuno
1198,loben::V,kiitma,canmol
1199,küssen::V,suudlema,cusanu
1200,wiegen::V,hällitama,siglo
1201,zudecken::V,kaanetama,gorchuddio
1202,zudecken::V,kinni katma,gorchuddio
1203,wecken::V,äratama,deffro
1204,zeigen::V,näitama,dangos
1205,führen::V,juhatama,arwain
1206,lehren::V,õpetama,dysgu
1207,unterrichten::V,õpetama,hyfforddi
1208,aufziehen::V,üles kasvatama,dod i fyny
1209,leiten::V,juhtima,arwain
1210,antreiben::V,ergutama,annog
1211,lassen::V,laskma,gadael
1212,einladen::V,kutsuma,gwahodd
1213,vereinigen::V,ühendama,uno
1214,vereinigen::V,ühendama,cyfuno
1215,besuchen::V,külastama,ymweld â
1216,treffen::V,kohtama,cwrdd
1217,treffen::V,kohtama,cyfarfod
1218,sich versammeln::V,kogunema,casglu
1219,sich versammeln::V,kogunema,cynnull
1220,spielen::V,mängima,chwarae
1221,singen::V,laulma,canu
1222,tanzen::V,tantsima,dawnsio
1223,sich trennen::V,lahku minema,ymwahanu
1224,verlassen::V,maha jätma,gadael
1225,retten::V,päästma,achub
1226,bewachen::V,valvama,gwarchod
1227,schützen::V,kaitsma,noddi
1228,verteidigen::V,kaitsma,amddiffyn
1229,sich schlagen::V,kaklema,ffraeo
1230,sich schlagen::V,kaklema,terfysgu
1231,schießen::V,tulistama,saethu
1232,siegen::V,võitma,ennill
1233,ärgern::V,ärritama,cythruddo
1234,ärgern::V,vihastama,cythruddo
1235,schlagen::V,lööma,curo
1236,treten::V,sõtkuma,cicio
1237,stechen::V,pistma,pigo
1238,stechen::V,torkama,pigo
1239,stoßen::V,tõukama,gwthio
1240,stehlen::V,varastama,dwyn
1241,stehlen::V,varastama,lladrata
1242,stören::V,segama,aflonyddu
1243,stören::V,häirima,aflonyddu
1244,belästigen::V,ahistama,trafferthu
1245,verbergen::V,peitma,cuddio
1246,verbergen::V,varjama,cuddio
1247,täuschen::V,petma,twyllo
1248,täuschen::V,tüssama,twyllo
1249,betrügen::V,petma,hocedu
1250,betrügen::V,tüssama,hocedu
1251,betrügen::V,truudust murtma,hocedu
1252,töten::V,tapma,lladd
1253,töten::V,surmama,lladd
1254,wohnen::V,elama,byw
1255,arbeiten::V,töötama,gweithio
1256,sammeln::V,koguma,casglu
1257,sammeln::V,korjama,casglu
1258,pflücken::V,noppima,casglu
1259,jagen::V,jahtima,hela
1260,fischen::V,kalastama,pysgota
1261,fischen::V,kala püüdma,pysgota
1262,fassen::V,püüdma,dal
1263,hüten::V,karjatama,bugeilio
1264,treiben::V,ajama,gyrru
1265,anbinden::V,kinni siduma,clymu
1266,füttern::V,söötma,porthi
1267,melken::V,lüpsma,godro
1268,hacken::V,raiuma,torri
1269,hacken::V,lõhkuma,torri
1270,gießen::V,kastma,dyfrhau
1271,reifen::V,valmima,aeddfedu
1272,zubereiten::V,valmistama,coginio
1273,kochen::V,keetma,berwi
1274,backen::V,küpsetama,pobi
1275,backen::V,küpsetama,crasu
1276,braten::V,praadima,ffrio
1277,umrühren::V,segama,cyffroi
1278,stricken::V,kuduma,gwau
1279,nähen::V,õmblema,gwnïo
1280,färben::V,värvima,lliwio
1281,reinigen::V,puhastama,glanhau
1282,waschen::V,pesema,golchi
1283,abwischen::V,puhtaks pühkima,sychu
1284,spülen::V,uhtma,streulio
1285,fegen::V,pühkima,ysgubo
1286,kehren::V,pühkima,ysgubo
1287,baden::V,suplema,cael bath
1288,baden::V,kümblema,cael bath
1289,sich waschen::V,end pesema,ymolchi
1290,ausziehen::V,käest võtma,tynnu
1291,ausziehen::V,jalast võtma,tynnu
1292,ausziehen::V,seljast võtma,tynnu
1293,anziehen::V,jalga panema,gwisgo
1294,sich anziehen::V,riietuma,ymwisgo
1295,kämmen::V,kammima,cribo
1296,schmücken::V,kaunistama,harddu
1297,schmücken::V,kaunistama,addurno
1298,sagen::V,ütlema,dweud
1299,sprechen::V,rääkima,llefaru
1300,sprechen::V,kõnelema,llefaru
1301,reden::V,kõnelema,siarad
1302,sich unterhalten::V,vestlema,sgwrsio
1303,fragen::V,küsima,gofyn
1304,bitten::V,paluma,gofyn am
1305,erzählen::V,jutustama,dweud
1306,mitteilen::V,teatama,cyfleu
1307,mitteilen::V,teada andma,cyfleu
1308,nennen::V,nimetama,enwi
1309,rufen::V,kutsuma,galw
1310,prahlen::V,hooplema,brolio
1311,prahlen::V,hooplema,ymffrostio
1312,übersetzen::V,tõlkima,cyfieithu
1313,denken::V,mõtlema,meddwl
1314,glauben::V,uskuma,credu
1315,glauben::V,uskuma,coelio
1316,bemerken::V,märkama,sylwi
1317,erkennen::V,ära tundma,adnabod
1318,begreifen::V,aru saama,amgyffred
1319,verstehen::V,mõistma,deall
1320,lernen::V,õppima,dysgu
1321,wissen::V,teadma,gwybod
1322,sich erinnern an::V,mäletama,cofio
1323,vergessen::V,unustama,anghofio
1324,messen::V,mõõtma,mesur
1325,zählen::V,loendama,cyfrif
1326,rechnen::V,arvutama,cyfrifo
1327,lesen::V,lugema,darllen
1328,malen::V,maalima,peintio
1329,zeichnen::V,joonistama,tynnu
1330,schreiben::V,kirjutama,ysgrifennu
1331,besitzen::V,omama,meddu
1332,kaufen::V,ostma,prynu
1333,verkaufen::V,müüma,gwerthu
1334,bezahlen::V,tasuma,talu am
1335,zahlen::V,maksma,talu
1336,beherrschen::V,valitsema,rheoli
1337,beherrschen::V,valitsema,llywodraethu
1338,ertragen::V,taluma,dioddef
