,Concept_ID,kv,udm
779,neben::PRP,бокам,бордын
780,neben::PRP,боксиным,бордын
781,zwischen::PRP,коласас,вискын
782,wegen::PRP,понда,сэрен
783,dies::PRN,эта,та
784,das::PRN,сiя,со
785,alles::PRN,быдӧс,ваньмыз
786,ich::PRN,ме,мон
787,du::PRN,тэ,тон
788,er::PRN,сiя,со
789,wir::PRN,мийӧ,ми
790,ihr::PRN,ті,тӥ
791,sie::PRN,нія,соос
792,was::FPRN,мый,ма
793,wer::FPRN,кин,кин
794,wo::FADV,кытӧн,кытын
795,wohin::FADV,кытчӧ,кытчы
796,wie::FADV,дзик,кызьы
797,warum::FADV,мыля,малы
798,warum::FADV,мыйсянь,малы
799,wieviel::FNUM,мымда,кӧня
800,eins::NUM,ӧт,одӥг
801,zwei::NUM,кык,кык
802,drei::NUM,куим,куинь
803,vier::NUM,нёль,ньыль
804,fünf::NUM,вит,вить
805,sechs::NUM,квать,куать
806,sieben::NUM,сизим,сизьым
807,acht::NUM,кыкьямыс,тямыс
808,neun::NUM,ӧкмыс,укмыс
809,zehn::NUM,дас,дас
810,elf::NUM,дасотік,дас одӥг
811,zwölf::NUM,даскык,дас кык
812,zwanzig::NUM,кыкдас,кызь
813,dreißig::NUM,куимдас,куамын
814,vierzig::NUM,нёльдас,ньыльдон
815,fünfzig::NUM,витдас,витьтон
816,sechzig::NUM,кватьдас,куатьтон
817,siebzig::NUM,сизимдас,сизьымдон
818,achtzig::NUM,кыкьямысдас,тямыстон
819,neunzig::NUM,ӧкмысдас,укмыстон
820,hundert::NUM,сто,сю
821,tausend::NUM,тысяча,сюрс
822,und::CNJ,и,и
823,und::CNJ,и,но
824,und::CNJ,да,и
825,und::CNJ,да,но
826,oder::CNJ,или,яке
827,stehen::V,сулавны,сылыны
828,sitzen::V,пукавны,пукыны
829,liegen::V,куйлыны,кылльыны
830,hängen::V,ӧшавны,ошкыса улыны
831,werden::V,лоны,луыны
832,passieren::V,аркмыны,луыны
833,beginnen::V,петны,кутскыны
834,enden::V,-сь,бырыны
835,enden::V,бырны,бырыны
836,wechseln::V,вежсьыны,воштӥськыны
837,aufgehen[Sonne]::V,петавны,ӝужаны
838,untergehen[Sonne]::V,пуксьыны,пуксьыны
839,scheinen[Sonne]::V,югьявны,пиштыны
840,scheinen[Sonne]::V,югьявны,чиляны
841,donnern::V,гымавны,гудыръяны
842,wehen::V,пӧлявны,пелляськыны
843,strömen::V,киссьыны,киськыны
844,strömen::V,киссьыны,исьтӥськыны
845,fließen::V,визывтны,бызьыны
846,sich drehen::V,бергавны,берганы
847,schwanken::V,кӧвьясьны,вошъяськыны
848,schwingen::V,дюттясьны,шонаськыны
849,fallen::V,усьны,усьыны
850,brennen::V,сотчыны,ӝуаны
851,rauchen::V,тшынасьны,ӵындыны
852,regnen::V,зэрны,зорыны
853,gefrieren::V,гегдыны,кынмыны
854,tauen::V,сывны,шунаны
855,schmelzen::V,сывны,шунаны
856,trocknen::V,косьмыны,куасьмыны
857,sieden::V,пизьны,пӧзьыны
858,faulen::V,нёльзьыны,сисьмыны
859,verfaulen::V,тӧрмыны,сисьмыны
860,verfaulen::V,сiсьмыны,сисьмыны
861,reißen::V,косясьны,кеськыны
862,versinken::V,вӧйны,выйыны
863,vergehen::V,мунны,ортчыны
864,erscheinen::V,мыччисьны,адскыны
865,verschwinden::V,ӧшны,бырыны
866,sinken::V,ямны,усьыны
867,abnehmen::V,ямны,синыны
868,zunehmen::V,паськавны,йылыны
869,steigen::V,лэбтiсьны,лӧпкыны
870,wachsen::V,быдмыны,будыны
871,glänzen::V,свиттявны,чиляны
872,glänzen::V,свиттявны,пиштыны
873,funkeln::V,югйовтлыны,чилекъяны
874,funkeln::V,югйӧв-керны,чилекъяны
875,lärmen::V,чавзыны,уретыны
876,lärmen::V,чавзыны,ӵашетыны
877,läuten::V,диньгыны,жингыртыны
878,klingeln::V,силькӧтны,жингыртыны
879,klirren::V,жольӧтны,жильккетыны
880,brausen::V,гуасьны,лекъяськыны
881,rauschen::V,кышӧтны,ӵашетыны
882,klingen::V,горавны,кылӥськыны
883,bellen::V,увтны,утыны
884,bellen::V,вувтны,утыны
885,heulen::V,уннявны,вузыны
886,blasen::V,пӧлявны,пельтыны
887,pfeifen::V,пиксыны,шуланы
888,schreien::V,айзыны,черекъяны
889,schreien::V,айзыны,кесяськыны
890,stöhnen::V,ойзыны,ӝуштыны
891,stöhnen::V,ружтыны,ӝуштыны
892,zittern::V,легьявны,дырекъяны
893,zittern::V,легьявны,куалекъяны
894,leben::V,овны,улыны
895,geboren werden::V,шогмыны,вордӥськыны
896,atmen::V,лолавны,шоканы
897,trinken::V,юны,юыны
898,essen::V,сёйны,сиыны
899,schlucken::V,ньылавны,ньылыны
900,müde werden::V,мыдзны,жадьыны
901,einschlafen::V,ланьтны,умме усьыны
902,schlafen::V,узьны,кӧлыны
903,aufwachen::V,саймыны,сайканы
904,aufwachen::V,пальмыны,сайканы
905,aufstehen::V,сувтны,султыны
906,sich erholen::V,шоччисьлыны,шутэтскыны
907,krank werden::V,моржитны,висьыны
908,krank sein::V,шогавны,висьыны
909,krank sein::V,визьӧтны,висьыны
910,schmerzen::V,висьны,висьыны
911,husten::V,кашляйтны,кызыны
912,genesen::V,бурдны,юнматскыны
913,genesen::V,бурдны,бурмытскылыны
914,sterben::V,кувны,кулыны
915,umkommen::V,вийсьыны,бырыны
916,sich bewegen::V,локны,вырыны
917,sich bewegen::V,ветлӧтны,вырыны
918,sich rühren::V,вӧрзьӧтчыны,вырӟыны
919,sich rühren::V,вӧрзьӧтчыны,вырӟылыны
920,sich erheben::V,сувтны,султыны
921,sich setzen::V,пуксьыны,пуксьыны
922,hinfallen::V,пӧрласьны,усьыны
923,laufen::V,мунны,мыныны
924,schreiten::V,тальччавны,вамышъяны
925,spazierengehen::V,котрасьны,мыныны
926,spazierengehen::V,котрасьны,ветлыны
927,eilen::V,тэрмасьны,дыртыны
928,sich beeilen::V,тэрмасьны,дыртыны
929,sausen::V,вирдавны-котӧртны,туж ӝог мыныны
930,springen::V,чеччавны,тэтчаны
931,klettern::V,кышасьны,тубаны
932,schaukeln::V,чурликасьны,лэйканы
933,schaukeln::V,чурликасьны,шонаськыны
934,kriechen::V,кыскасьны-мунны,нюж ветлыны
935,schwimmen::V,вартчыны,уяны
936,tauchen::V,сунгисьны ваӧ,зумылыны
937,rudern::V,сынны,полсаны
938,fahren::V,мунны,ветлыны
939,fliegen::V,лэбавны,лобаны
940,gehen::V,мунны,мыныны
941,weggehen::V,мунны,кошкыны
942,abfahren::V,иньдӧтчыны,кошкыны
943,abfahren::V,мунны,кошкыны
944,anhalten::V,сувтны,дугдыны
945,hineingehen::V,пырны,пырыны
946,eintreten::V,пырны,пырыны
947,kommen::V,локны,вуыны
948,kommen::V,локны,лыктыны
949,ankommen::V,локны,вуыны
950,zurückkommen::V,бертны,берытскыны
951,zurückkommen::V,панӧвтсьыны,берытскыны
952,bleiben::V,кольччыны,кыльыны
953,warten::V,видзчисьны,витьыны
954,erwarten::V,видзчисьны,витьыны
955,erwarten::V,видзчисьны,возьманы
956,suchen::V,кошшыны,утчаны
957,finden::V,адззыны,шедьтыны
958,versuchen::V,пондыны,турттыны
959,versuchen::V,пондӧтны,турттыны
960,vorbereiten::V,лӧсьӧтны,дасяны
961,lieben::V,милуйтны,гажаны
962,mögen::V,радейтны,яратыны
963,lachen::V,серавны,серекъяны
964,rühren::V,сьӧлӧм вӧрзьӧтны,сюлме йӧтыны
965,weinen::V,горзыны,бӧрдыны
966,schimpfen::V,видчыны,даллашыны
967,sich ärgern::V,лёкавны,лекъяськыны
968,sich fürchten::V,повны,кышканы
969,sich fürchten::V,повны,курданы
970,fürchten::V,повны,курданы
971,fürchten::V,повны,кышканы
972,fliehen::V,пышшыны,пегӟыны
973,flüchten::V,пышшыны,пегӟыны
974,sehen::V,адззыны,адӟыны
975,anschauen::V,видзӧтны,учкыны
976,ansehen::V,видзӧтны,учкыны
977,hören::V,кывны,кылыны
978,zuhören::V,кывзыны,кылзыны
979,probieren::V,пешлыны,веръяны
980,riechen::V,дукавны,зынъяны
981,fühlen::V,кывны,шӧдыны
982,scheinen::V,декуйтчыны,адскыны
983,zu sehen sein::V,тыдавны,адӟиськыны
984,vernehmen::V,тӧдмавны,кылыны
985,frieren::V,гегдыны,кынмыны
986,tun::V,керны,карыны
987,können::V,вермыны,быгатыны
988,wollen::V,мӧдны,потыны
989,anfangen::V,петны,кутскыны
990,beenden::V,ештӧтны,быдтыны
991,beenden::V,ештӧтны,быдэстыны
992,beenden::V,керыштны,быдтыны
993,beenden::V,керыштны,быдэстыны
994,aufhören::V,дугдыны,дугдыны
995,gelingen::V,шогмыны,быгатыны
996,gelingen::V,шогмыны,луыны
997,geraten::V,мыччисьны,лэсяны
998,öffnen::V,осьтны,усьтыны
999,schließen::V,пӧднавны,пытсаны
1000,stellen::V,сувтӧтны,пуктыны
1001,setzen::V,пуксьӧтны,пуктыны
1002,legen::V,пуктыны,поныны
1003,berühren::V,вӧрзьӧтны,исаны
1004,verbinden::V,йитны,герӟаны
1005,bedecken::V,вевттьыны,пытсаны
1006,aufhängen::V,ӧшӧтны,ошыны
1007,anzünden::V,ӧзтыны,ӝуатыны
1008,aufheben::V,лэбтыны,ӝутыны
1009,zurücklassen::V,кольны,кельтыны
1010,verlieren::V,ӧштыны,ыштыны
1011,fallen lassen::V,уськӧтны,уськытыны
1012,machen::V,керны,лэсьтыны
1013,herstellen::V,вӧчны,лэсьтыны
1014,bauen::V,строитны,пуктыны
1015,reparieren::V,вочны,тупатыны
1016,verbessern::V,бурсьӧтны,умоятыны
1017,ändern::V,вежны,воштыны
1018,graben::V,гарйыны,копаны
1019,beugen::V,кусіньтны,губыртыны
1020,biegen::V,чукыльтыштны,куасаны
1021,drehen::V,бергӧтны,бергатыны
1022,wenden::V,бергӧтны,берыктыны
1023,umdrehen::V,бергӧтны,берыктыны
1024,heben::V,лэбтыны,ӝутыны
1025,hochheben::V,лэбтыны,ӝутъяны
1026,ergreifen::V,кватитны,кутыны
1027,ergreifen::V,кватитны,кырмыны
1028,halten::V,видзны,возьыны
1029,drücken::V,личкыны,зӥбыны
1030,drücken::V,личкыны,пачкатыны
1031,schieben::V,тойлавны,донганы
1032,kratzen::V,шаркӧтны,вуштыны
1033,lecken::V,нювны,нюлыны
1034,beißen::V,йирны,куртчыны
1035,abreißen::V,орӧтны,ишкалтыны
1036,abschneiden::V,шӧрыштны,шорыны
1037,abschneiden::V,шӧрыштны,вандыны
1038,abschneiden::V,вундыштны,шорыны
1039,abschneiden::V,вундыштны,вандыны
1040,binden::V,гӧрдззыны,керттыны
1041,stecken::V,мӧртны,мертчытыны
1042,brechen::V,жугдыны,тӥяны
1043,klopfen::V,зукӧтны,йыганы
1044,klopfen::V,зукӧтны,шарккетыны
1045,hauen::V,желльыны,жугыны
1046,hauen::V,желльыны,тышканы
1047,kleben::V,лякӧтны,лякыны
1048,reiben::V,зыртны,зыраны
1049,reiben::V,зыртны,вуштыны
1050,streichen::V,мавтны,зыраны
1051,schleifen::V,кыскыны,шерыны
1052,schneiden::V,вундавны,вандыны
1053,rütteln::V,шатлавны,зуркатыны
1054,schütteln::V,зыбӧтны,куалекъятыны
1055,schwenken::V,ӧвтны,шонаны
1056,schwenken::V,макайтны,шонаны
1057,schütten::V,кисьтны,лэзьыны
1058,füllen::V,тыртны,тырмытыны
1059,füllen::V,тырсьӧтны,тырмытыны
1060,einwickeln::V,тубны,биньыны
1061,tragen::V,новйӧтны,нуыны
1062,schleppen::V,кыскыны,кыскыны
1063,ziehen::V,кыскыны,кыскыны
1064,aufbewahren::V,видзны,возьыны
1065,werfen::V,шентывлыны,куяны
1066,werfen::V,шентывлыны,лэзяны
1067,fangen::V,кутны,кутыны
1068,packen::V,кутасьны,кутыны
1069,packen::V,кутасьны,кырмыны
1070,packen::V,кватитны,кутыны
1071,packen::V,кватитны,кырмыны
1072,verstecken::V,дзебны,ватыны
1073,teilen::V,торйӧтны,люкыны
1074,schicken::V,иньдыны,ыстыны
1075,bringen::V,вайны,вайыны
1076,hinzufügen::V,содтыны,ватсаны
1077,bekommen::V,получитны,басьтыны
1078,erhalten::V,получитны,басьтыны
1079,nehmen::V,босьтны,кутыны
1080,nehmen::V,босьтны,басьтыны
1081,wählen::V,бӧрйыны,бырйыны
1082,auswählen::V,бӧрйыны,бырйыны
1083,bewahren::V,видзны,возьыны
1084,behindern::V,падтыны,могӟытыны
1085,verderben::V,изводавны,сӧрыны
1086,beschädigen::V,паздыны,урод лэсьтыны
1087,zerbrechen::V,паздыны,сӧрыны
1088,zerreißen::V,косявны,кесяны
1089,zerstören::V,паздыны,куашкатыны
1090,verbrennen::V,сотны,сутыны
1091,geben::V,сетны,сётыны
1092,reichen::V,сетны,сётыны
1093,schenken::V,козьнавны,кузьманы
1094,versprechen::V,кӧсйыны,кыл сётыны
1095,wünschen::V,бурсьыны,сӥзьыны
1096,loben::V,ошкыны,ушъяны
1097,küssen::V,окавны,чупаны
1098,wiegen::V,тюттьӧтны,веттаны
1099,wiegen::V,тюттьӧтны,лэйкатыны
1100,zudecken::V,вевттьыны,шобыртыны
1101,wecken::V,саймӧтны,сайкатыны
1102,zeigen::V,мыччавны,возьматыны
1103,führen::V,нуӧтны,нуыны
1104,lehren::V,велӧтны,дышетыны
1105,unterrichten::V,велӧтны,дышетыны
1106,aufziehen::V,быдтыны,будэтыны
1107,leiten::V,юравны,кивалтыны
1108,leiten::V,веськӧтлыны,кивалтыны
1109,antreiben::V,тэрмӧтны,дыртытыны
1110,lassen::V,-ӧтыны,-ытыны
1111,einladen::V,корны,ӧтьыны
1112,vereinigen::V,ӧтувтны,огазеяны
1113,vereinigen::V,ӧтлаавны,огазеяны
1114,besuchen::V,пыравлыны,адӟыськыны
1115,treffen::V,пантавны,пумитаны
1116,sich versammeln::V,ӧксьыны,люкаськыны
1117,spielen::V,орсны,шудыны
1118,singen::V,сьывны,кырӟаны
1119,tanzen::V,йӧктыны,эктыны
1120,sich trennen::V,торьясьны,люкиськыны
1121,verlassen::V,кольны,куштыны
1122,retten::V,мынтны,утьыны
1123,bewachen::V,смекайтны,возьманы
1124,schützen::V,дорйыны,утялтыны
1125,verteidigen::V,дорйыны,возьманы
1126,sich schlagen::V,тышкасьны,жугиськыны
1127,schießen::V,лыйны,ыбылӥськны
1128,siegen::V,вермыны,вормыны
1129,ärgern::V,лӧгӧтны,вожпоттыны
1130,schlagen::V,базнитны,жуккыны
1131,treten::V,чужьявны,лёганы
1132,stechen::V,бытшкыны,бышкалтыны
1133,stoßen::V,тапкыны,донгыны
1134,stoßen::V,тойыштны,донгыны
1135,stehlen::V,гусявны,вораны
1136,stehlen::V,гусявны,лушканы
1137,stören::V,костіавны,люкетыны
1138,belästigen::V,назыляйтны,акыльтыны
1139,belästigen::V,назыляйтны,вукылмыны
1140,verbergen::V,дзебны,ватыны
1141,täuschen::V,бӧбӧтны,алданы
1142,täuschen::V,пӧрьявны,алданы
1143,betrügen::V,муклачитны,пӧяны
1144,töten::V,вийны,виыны
1145,wohnen::V,овны,улыны
1146,arbeiten::V,уджавны,ужаны
1147,sammeln::V,ӧктыны,бичаны
1148,pflücken::V,судзлавны,ишкыны
1149,jagen::V,вӧравны,пӧйшураны
1150,fischen::V,чериавны,чорыганы
1151,fassen::V,кутны,кутыны
1152,hüten::V,вердны,возьманы
1153,hüten::V,йирсьӧтны,возьманы
1154,treiben::V,вашӧтны,улляны
1155,anbinden::V,кӧртавны,думыны
1156,füttern::V,вердны,сюдыны
1157,melken::V,высьтыны,кыскыны
1158,melken::V,чилькӧтны,кыскыны
1159,hacken::V,керавны,кораны
1160,gießen::V,киськавны,киськаны
1161,reifen::V,кисьмыны,вуыны
1162,reifen::V,кисьмыны,кисьманы
1163,zubereiten::V,лӧсьӧтны,лесьтыны
1164,kochen::V,пуны,пӧзьтыны
1165,backen::V,пӧжавны,пыжыны
1166,braten::V,жаритны,пыжыны
1167,umrühren::V,соравны,сураны
1168,stricken::V,домавны,керттыны
1169,nähen::V,вурны,вурыны
1170,färben::V,краситны,буяны
1171,reinigen::V,весӧтны,сузяны
1172,waschen::V,пеславны,мисьтаськыны
1173,abwischen::V,чышкыны,ӵушылыны
1174,spülen::V,гывьявны,гылъяны
1175,fegen::V,чышкыны,ӵужыны
1176,kehren::V,чышкыны,ӵужыны
1177,baden::V,купайтчыны ,пыласькыны
1178,sich waschen::V,миссьыны,пыласькыны
1179,ausziehen::V,гыжтӧтны,кыльыны
1180,ausziehen::V,пӧрччавны,кыльыны
1181,anziehen::V,пасьтавны,дӥсяны
1182,sich anziehen::V,пасьтасьны,дӥсьяськыны
1183,kämmen::V,сынавны,сынаны
1184,schmücken::V,баситны,чеберъяны
1185,sagen::V,висьтавны,шуыны
1186,sagen::V,висьтавны,вераны
1187,sprechen::V,шуны,вераськыны
1188,reden::V,баитны,вераськыны
1189,sich unterhalten::V,сёрнитны,вераськыны
1190,fragen::V,юавны,юаны
1191,bitten::V,корны,курыны
1192,erzählen::V,висьтавны,вераны
1193,erzählen::V,висьтавны,мадьыны
1194,mitteilen::V,висьтавны,ивортыны
1195,nennen::V,нимтны,шуыны
1196,rufen::V,китсавны,ӧтьыны
1197,rufen::V,корны,ӧтьыны
1198,rufen::V,чукӧстны,ӧтьыны
1199,prahlen::V,ошшасьны,ушъяськыны
1200,übersetzen::V,вуджӧтны,берыктыны
1201,denken::V,чайтны,малпаны
1202,glauben::V,веритны,оскыны
1203,bemerken::V,казявны,адӟыны
1204,erkennen::V,тӧдсавны,тодыны
1205,begreifen::V,вежӧртны,валаны
1206,verstehen::V,кывны,валаны
1207,lernen::V,велӧтчыны,дышетскыны
1208,wissen::V,тӧдны,тодыны
1209,sich erinnern an::V,касьтывны,тодэ вайыны
1210,vergessen::V,вунӧтны,вунэтыны
1211,messen::V,меряйтны,мертаны
1212,zählen::V,лыддьыны,лыдъяны
1213,rechnen::V,лыддьыны,лыдъяны
1214,lesen::V,лыддьӧтны,лыдӟыны
1215,zeichnen::V,гижмавны,суреданы
1216,schreiben::V,гижны,гожъяны
1217,besitzen::V,лоны,луыны
1218,kaufen::V,небны,басьтыны
1219,verkaufen::V,вузавны,вузаны
1220,bezahlen::V,вештыны,тырыны
1221,zahlen::V,вештыны,тырыны
1222,ertragen::V,терпитны,чиданы
1223,Insel::N,,вумуӵ
1224,Insel::N,,шормуӵ
1225,Menge::N,,лыд
1226,Menge::N,,лыдпус
1227,Gewalt::N,,эриктэман
1228,Alter::N,,арлыд
1229,richtig::A,,шонер
1230,wahr::A,,зэмос
1231,berühmt::A,,дано
1232,allein::ADV,,огназ
1233,rennen::V,,бызьылыны
1234,malen::V,,суреданы
1235,beherrschen::V,,кузёяськыны
