,Concept_ID,cv,ba
687,stark::A,вирлӗ,ҡеүәтле
688,schwach::A,халсӑр,көсһөҙ
689,fett::A,самӑр,һимеҙ
690,fett::A,мӑнтӑр,һимеҙ
691,schlank::A,йӑрӑс,зифа
692,schlank::A,яштака,зифа
693,hübsch::A,хитре,матур
694,böse::A,усал,асыулы
695,dumm::A,ухмах,иҫәр
696,faul::A,наян,иренсәк
697,faul::A,юлхав,иренсәк
698,faul::A,ӳркенчӗк,иренсәк
699,fleißig::A,хастар,тырыш
700,geizig::A,хытӑ,һаран
701,klug::A,ӑслӑ,аҡыллы
702,geschickt::A,ӑста,оҫта
703,lieb::A,савнӑ,яғымлы
704,lustig::A,хаваслӑ,күңелле
705,sanft::A,ачаш,йыуаш
706,hungrig::A,выҫӑ,ас
707,krank::A,чирлӗ,сирле
708,krank::A,чирлӗ,ауырыу
709,nackt::A,ҫара,яланғас
710,traurig::A,салхуллӑ,яманһыу
711,lebendig::A,чӗрӗ,тере
712,lebendig::A,чӗрӗ,йәнле
713,gut::A,аван,яҡшы
714,gut::A,лайӑх,яҡшы
715,schlecht::A,япӑх,хөрт
716,schlecht::A,япӑх,алама
717,schlecht::A,начар,хөрт
718,schlecht::A,начар,алама
719,richtig::A,тӗрӗс,дөрөҫ
720,schlimm::A,йӗрӗнчӗк,хөрт
721,schlimm::A,йӗрӗнчӗк,алама
722,wahr::A,чӑн,дөрөҫ
723,alt::A,кивӗ,иҫке
724,alt::A,кивӗ,боронғо
725,neu::A,ҫӗнӗ,яңы
726,ehemalig::A,пулнӑ,элекке
727,alt[Lebewesen]::A,ватӑ,ҡарт
728,jung::A,яш,йәш
729,jung::A,ҫамрӑк,йәш
730,arm::A,чухӑн,фәҡир
731,reich::A,пуян,бай
732,bekannt::A,пӗлӗш,таныш
733,berühmt::A,чаплӑ,атаҡлы
734,berühmt::A,чаплӑ,данлыҡлы
735,fremd::A,ют,ят
736,fremd::A,ют,сит
737,verschieden::A,расна,төрлө
738,nah::A,ҫывӑх,яҡын
739,nah::A,ҫывӑхри,яҡын
740,fern::A,инҫе,алыҫ
741,fern::A,инҫе,йыраҡ
742,fern::A,аякри,алыҫ
743,fern::A,аякри,йыраҡ
744,linker::A,сулахай,һул
745,rechter::A,сылтӑм,уң
746,anderer::A,урӑх,бутән
747,erster::A,пӗрремӗш,тәүге
748,zweiter::A,иккӗмӗш,икенсе
749,dritter::A,виҫҫӗмӗш,өсөнсө
750,letzter::A,юлашки,һуңғы
751,allein::ADV,пӗччен,бер үҙе
752,allein::ADV,пӗччен,яңғыҙ
753,auf einmal::ADV,кӗмӗрккен,бер юлы
754,zusammen::ADV,пӗрле,бергә
755,lange::ADV,вӑрах,оҙаҡ
756,plötzlich::ADV,сасартӑк,ҡапыл
757,sofort::ADV,тӳрех,шунда уҡ
758,später::ADV,кайран,һуңыраҡ
759,jetzt::ADV,халь,хәҙер
760,jetzt::ADV,халӗ,хәҙер
761,heute::ADV,паян,бөгөн
762,morgen::ADV,ыран,иртәгә
763,bald::ADV,халех,тиҙҙән
764,bald::ADV,кӗҫех,тиҙҙән
765,dann::ADV,унтан,һуңынан
766,gestern::ADV,ӗнер,кисә
767,einst::ADV,пӗррехинче,ҡасандыр
768,einst::ADV,пӗррехинче,бер баҡыт
769,damals::ADV,ун чухне,ул саҡта
770,damals::ADV,апла пулсан,ул саҡта
771,danach::ADV,унтан,һуңынан
772,vorher::ADV,малтан,элек
773,zuerst::ADV,пирвай,башта
774,einmal::ADV,пӗррехинче,бер
775,manchmal::ADV,хӑш чухне,ҡайһы берҙә
776,oft::ADV,тӑтӑш,йыш
777,immer::ADV,ялан,һәр ҡасан
778,niemals::ADV,нихӑҫан та,бер ҡасан да
779,niemals::ADV,нихӑҫан та,бер ваҡытта ла
780,hier::ADV,кунта,бында
781,hierhin::ADV,кунта,бында
782,von hier::ADV,кунтан,бынан
783,von hier::ADV,кунтан,ошонан
784,dort::ADV,унта,шунда
785,dort::ADV,унта,тегендә
786,dort::ADV,ҫавӑнта,шунда
787,dort::ADV,ҫавӑнта,тегендә
788,dorthin::ADV,унта,шунда
789,dorthin::ADV,унта,тегеләй
790,dorthin::ADV,ҫавӑнта,шунда
791,dorthin::ADV,ҫавӑнта,тегеләй
792,geradeaus::ADV,тикӗс,тура
793,vorwärts::ADV,малалла,алға
794,rückwärts::ADV,хыҫала,кирегә
795,zurück::ADV,каялла,кирегә
796,unten::ADV,аялта,түбәндә
797,hinab::ADV,аялта,түбәнгә
798,oben::ADV,ҫӳлте,юғарыла
799,hinauf::ADV,ҫӳле,юғарыға
800,überall::ADV,таҫта та,бөтә урында
801,überall::ADV,пур ҫӗрте те,бөтә урында
802,überall::ADV,кирек ӑҫта та,бөтә урында
803,nicht::ADV,мар,тугел
804,ein wenig::ADV,пӑртак,аҙ
805,kaum::ADV,аран,көскә
806,kaum::ADV,аран,саҡ-саҡ
807,sehr::ADV,питӗ,ифат
808,so::ADV,апла,шулай
809,noch::ADV,татах,йәнә
810,nur::ADV,ҫех,бары
811,schon::ADV,ӗнтӗ,инде
812,wieder::ADV,каллех,тағы
813,vergebens::ADV,харам,бушҡа
814,vor::PRP,умӗнче,алдында
815,hinter::PRP,кайра,артында
816,unter::PRP,айне,аҫтында
817,unter::PRP,айӗпе,аҫтында
818,unter::PRP,айӗнче,аҫтында
819,unter::PRP,ҫитеспе,аҫтында
820,durch::PRP,витӗр,үтә
821,neben::PRP,патӗнче,эргәһендә
822,zwischen::PRP,хушшинче,араһында
823,wegen::PRP,пула,өсөн
824,wegen::PRP,пула,сәбәпле
825,wegen::PRP,пирки,өсөн
826,wegen::PRP,пирки,сәбәпле
827,dies::PRN,ку,был
828,dies::PRN,ку,ошо
829,dies::PRN,ҫак,был
830,dies::PRN,ҫак,ошо
831,das::PRN,ҫав,ул
832,alles::PRN,пурте,бөтә
833,alles::PRN,йӑлт,бөтә
834,ich::PRN,эп,мин
835,du::PRN,эс,һин
836,er::PRN,вӑл,ул
837,wir::PRN,эпир,беҙ
838,ihr::PRN,эсир,һеҙ
839,sie::PRN,вӗсем,улар
840,was::FPRN,мӗн,ә
841,was::FPRN,мӗн,ни
842,was::FPRN,мӗн,нәмә
843,was::FPRN,мӗскер,ә
844,was::FPRN,мӗскер,ни
845,was::FPRN,мӗскер,нәмә
846,was::FPRN,мӗн те пулин,ә
847,was::FPRN,мӗн те пулин,ни
848,was::FPRN,мӗн те пулин,нәмә
849,wer::FPRN,кам,ҡем
850,wo::FADV,ӑҫта,ҡайҙа
851,wohin::FADV,ӑҫта,ҡайҙа
852,wie::FADV,епле,инидәй
853,wie::FADV,мӗнле,инидәй
854,warum::FADV,ма,ин өсөн
855,warum::FADV,мӗншӗн,ин өсөн
856,wieviel::FNUM,миҫе,күпме
857,eins::NUM,пӗр,бер
858,eins::NUM,пӗрре,бер
859,zwei::NUM,ик,ике
860,zwei::NUM,ик,икәү
861,zwei::NUM,икӗ,ике
862,zwei::NUM,икӗ,икәү
863,zwei::NUM,иккӗ,ике
864,zwei::NUM,иккӗ,икәү
865,drei::NUM,виҫ,өс
866,drei::NUM,виҫӗ,өс
867,drei::NUM,виҫҫӗ,өс
868,vier::NUM,тӑват,дүрт
869,fünf::NUM,пилӗк,биш
870,fünf::NUM,пиллӗк,биш
871,sechs::NUM,улт,алты
872,sechs::NUM,ултӑ,алты
873,sechs::NUM,улттӑ,алты
874,sieben::NUM,ҫич,ете
875,sieben::NUM,ҫичӗ,ете
876,sieben::NUM,ҫиччӗ,ете
877,acht::NUM,сакӑр,һигеҙ
878,acht::NUM,саккӑр,һигеҙ
879,neun::NUM,тӑхӑр,туғыҙ
880,neun::NUM,тӑххӑр,туғыҙ
881,zehn::NUM,вунӑ,ун
882,zehn::NUM,вуннӑ,ун
883,elf::NUM,вун пӗр,ун бер
884,zwölf::NUM,вун ик,ун ике
885,zwölf::NUM,вун икӗ,ун ике
886,zwölf::NUM,вун иккӗ,ун ике
887,zwanzig::NUM,ҫирӗм,егерме
888,dreißig::NUM,вӑтӑр,утыҙ
889,vierzig::NUM,хӗрӗх,ҡырҡ
890,fünfzig::NUM,аллӑ,илле
891,sechzig::NUM,утмӑл,алтмыш
892,siebzig::NUM,ҫитмӗл,етмеш
893,achtzig::NUM,сакӑр вунӑ,һикһән
894,achtzig::NUM,сакӑр вуннӑ,һикһән
895,neunzig::NUM,тӑхӑр вун,туҡһан
896,neunzig::NUM,тӑхӑр вунӑ,туҡһан
897,neunzig::NUM,тӑхӑр вуннӑ,туҡһан
898,hundert::NUM,ҫӗр,йөҙ
899,tausend::NUM,пин,мең
900,und::CNJ,та,да
901,oder::CNJ,е,йәки
902,stehen::V,тӑр,тороу
903,sitzen::V,лар,ултырыу
904,liegen::V,вырт,ятыу
905,hängen::V,усӑнса тӑр,аҫылынып тороу
906,hängen::V,ҫакӑнса тӑр,аҫылынып тороу
907,werden::V,пул,булыу
908,passieren::V,пул,булыу
909,beginnen::V,пуҫлан,башлау
910,enden::V,пӗт,бөтөү
911,enden::V,пӗт,тамамланыү
912,enden::V,вӗҫлен,бөтөү
913,enden::V,вӗҫлен,тамамланыү
914,wechseln::V,улшӑн,үҙгәреү
915,aufgehen[Sonne]::V,тух,ҡалҡыу
916,untergehen[Sonne]::V,анса лар,байыу
917,scheinen[Sonne]::V,пӑх,яҡтыртып тороу
918,donnern::V,кӗмсӗртет,күкрәү
919,donnern::V,авӑт,күкрәү
920,wehen::V,варкӑш,иҫеү
921,strömen::V,тӑкӑн,ташыу
922,fließen::V,юх,ағыу
923,sich drehen::V,ҫаврӑн,әйләнеү
924,schwanken::V,чӳхен,тирбәлеү
925,schwingen::V,суллан,бәүетеү
926,fallen::V,кип,йығылыу
927,fallen::V,тӳр кип,йығылыу
928,fallen::V,татӑлса ан,йығылыу
929,brennen::V,ҫун,яныу
930,rauchen::V,мӑкӑрлан,төтәү
931,rauchen::V,тӗтӗм кӑлар,төтәү
932,regnen::V,ҫумӑр ҫӑвать,ямғыр яуа
933,gefrieren::V,шӑн,туңыү
934,tauen::V,ирӗл,иреү
935,schmelzen::V,ирӗл,иреү
936,trocknen::V,тип,кибеү
937,sieden::V,вӗре,ҡайнау
938,faulen::V,ҫӗр,сереу
939,verfaulen::V,ҫӗр,сереу
940,reißen::V,ҫурӑл,өҙөү
941,reißen::V,ҫурӑл,йыртылыу
942,versinken::V,пут,батыу
943,vergehen::V,ирт,үтеү
944,erscheinen::V,курӑн,килеп сығыу
945,erscheinen::V,курӑнса кай,килеп сығыу
946,verschwinden::V,ҫухал,юғалыу
947,sinken::V,чак,түбәнәйеү
948,abnehmen::V,чак,кәметеү
949,zunehmen::V,пысӑклан,артыу
950,steigen::V,ҫӗклен,күтәрелеү
951,wachsen::V,ӳс,үҫеү
952,glänzen::V,ҫиҫ,ялтырау
953,funkeln::V,ялкӑш,баҙлау
954,funkeln::V,йӑлтӑртат,баҙлау
955,lärmen::V,шавла,шаулау
956,läuten::V,шӑнкӑравла,ҡағыу
957,klingeln::V,шӑнкӑравла,ҡағыу
958,klingeln::V,шӑнкӑравла,шылтыратыу
959,klirren::V,калтлат,шылтыратыу
960,klirren::V,шӑнкӑлтат,шылтыратыу
961,brausen::V,ахӑр,ҡотороноу
962,rauschen::V,вашӑлтат,шыптырлау
963,rauschen::V,чашӑлтат,шыптырлау
964,klingen::V,янӑра,яңғырау
965,bellen::V,вӗр,өрөү
966,heulen::V,ула,олоу
967,blasen::V,вӗр,өрөү
968,pfeifen::V,шӑхӑр,һызғырып ебәреү
969,schreien::V,кӑшкӑр,ҡысҡырыу
970,stöhnen::V,йынӑш,уңғырашыу
971,zittern::V,чӗтре,ҡалтырау
972,leben::V,пурӑн,йәшәү
973,geboren werden::V,ҫурал,тыуыу
974,atmen::V,сывла,тын алыү
975,trinken::V,ӗҫ,эсеү
976,essen::V,ҫи,ашау
977,schlucken::V,ҫӑт,йотоу
978,müde werden::V,ӗшен,арыу
979,einschlafen::V,ыйха пут,йоҡлап китеү
980,einschlafen::V,ҫывӑрса кай,йоҡлап китеү
981,schlafen::V,ҫывӑр,йоҡлау
982,aufwachen::V,вӑран,уяныу
983,aufstehen::V,тӑр,тороу
984,sich erholen::V,кан,ял итеү
985,krank werden::V,чирле,сирләү
986,krank sein::V,чирле,сирләү
987,schmerzen::V,сур,ауыртыу
988,schmerzen::V,ырат,ауыртыу
989,husten::V,ӳсӗр,йүтәлләү
990,genesen::V,сывал,һауығыу
991,genesen::V,тӳрлен,һауығыу
992,sterben::V,вил,үлеү
993,umkommen::V,вил,һәләк булыу
994,sich bewegen::V,куҫ,хәрәкәт итеү
995,sich rühren::V,хускал,ҡуҙғалыу
996,sich erheben::V,тӑр,тороу
997,sich setzen::V,лар,ултырыу
998,hinfallen::V,ӳк,ҡолау
999,laufen::V,ут,йөрөү
1000,schreiten::V,ут,атлау
1001,spazierengehen::V,уҫӑлса ҫӳре,ял итеп йороү
1002,spazierengehen::V,уткаласа ҫӳре,ял итеп йороү
1003,eilen::V,васка,ашығыу
1004,eilen::V,васка,ҡабаланыу
1005,eilen::V,хыпалан,ашығыу
1006,eilen::V,хыпалан,ҡабаланыу
1007,sich beeilen::V,васка,ашығыу
1008,sich beeilen::V,васка,ҡабаланыу
1009,sich beeilen::V,хыпалан,ашығыу
1010,sich beeilen::V,хыпалан,ҡабаланыу
1011,sausen::V,ыткӑн,елеү
1012,sausen::V,вӗҫтер,елеү
1013,rennen::V,чуп,йүгеп йөрөү
1014,springen::V,сик,һикереү
1015,klettern::V,улӑх,үрмәләү
1016,klettern::V,улӑх,үрмәләп менеү
1017,schaukeln::V,йӳрӗн,сайҡалыу
1018,kriechen::V,шу,шыуышыу
1019,kriechen::V,упален,шыуышыу
1020,schwimmen::V,иш,йоҙөү
1021,tauchen::V,чӑм,сумыу
1022,rudern::V,авӑс,ишеү
1023,fahren::V,пыр,йөрөү
1024,fliegen::V,вӗҫ,осоу
1025,gehen::V,кай,барыу
1026,weggehen::V,кай,китеү
1027,abfahren::V,тапран,сығыу
1028,anhalten::V,чарӑн,тукталыу
1029,hineingehen::V,кӗр,инеү
1030,eintreten::V,кӗр,инеү
1031,kommen::V,кил,килеү
1032,ankommen::V,ҫит,килеү
1033,zurückkommen::V,таврӑн,ҡайтыу
1034,zurückkommen::V,каялла кил,ҡайтыу
1035,bleiben::V,юл,ҡалыу
1036,warten::V,кӗт,көтөп тороу
1037,erwarten::V,кӗт,көтөү
1038,suchen::V,шыра,эҙләү
1039,finden::V,туп,табыу
1040,versuchen::V,пикен,тырышып ҡарау
1041,vorbereiten::V,хатӗрле,әҙерләү
1042,lieben::V,юрат,яратыу
1043,mögen::V,кӑмӑлла,һөйөү
1044,mögen::V,кӑмӑлла,яратыу
1045,mögen::V,килӗштер,һөйөү
1046,mögen::V,килӗштер,яратыу
1047,lachen::V,кул,көлөү
1048,lachen::V,ахӑлтат,көлөү
1049,rühren::V,ҫулӑх,ҡағылыу
1050,weinen::V,йӗр,илау
1051,weinen::V,макӑр,илау
1052,schimpfen::V,вӑрҫ,һүгенеү
1053,schimpfen::V,вӑрҫ,тиргәнеү
1054,schimpfen::V,вӑрҫ,һуҡраныу
1055,schimpfen::V,ятлаҫ,һүгенеү
1056,schimpfen::V,ятлаҫ,тиргәнеү
1057,schimpfen::V,ятлаҫ,һуҡраныу
1058,sich ärgern::V,ҫиллен,асыуланыу
1059,sich fürchten::V,шиклен,ҡурҡыу
1060,fürchten::V,хӑра,ҡурҡыу
1061,fliehen::V,тар,ҡасыу
1062,flüchten::V,чупса тар,ҡасыу
1063,sehen::V,кур,күреү
1064,anschauen::V,пӑхса ил,ҡарау
1065,ansehen::V,пӑх,ҡарау
1066,ansehen::V,пӑх,тикшереү
1067,hören::V,илт,ишетеү
1068,zuhören::V,итле,тыңлау
1069,zuhören::V,тӑнла,тыңлау
1070,probieren::V,астив,татыу
1071,riechen::V,шӑршла,еҫкәү
1072,fühlen::V,туй,тойоу
1073,fühlen::V,сис,тойоу
1074,scheinen::V,туйӑн,кеүек күренеү
1075,scheinen::V,туйӑн,тойолоу
1076,zu sehen sein::V,курӑн,күренеү
1077,vernehmen::V,пӑл,ишетеү
1078,frieren::V,йӳтен,туңыү
1079,tun::V,ту,яһау
1080,tun::V,ту,әшләү
1081,können::V,пултар,алыу
1082,können::V,пултар,мөмкин булыу
1083,wollen::V,те,теләү
1084,anfangen::V,пуҫла,башлау
1085,beenden::V,пӗтер,бөтөрөү
1086,beenden::V,пӗтер,тамамлау
1087,aufhören::V,пӑрах,туктау
1088,gelingen::V,ӑн,уңышлы булыу
1089,geraten::V,пул,булып сығыу
1090,öffnen::V,уҫ,асыу
1091,schließen::V,хуп,йомоу
1092,stellen::V,ларт,ҡуйыу
1093,stellen::V,тӑрат,ҡуйыу
1094,setzen::V,ларт,урынлаштырыу
1095,legen::V,хур,һалыу
1096,berühren::V,перӗн,тейеү
1097,berühren::V,перӗн,ҡағылыу
1098,verbinden::V,сып,ҡушыу
1099,verbinden::V,сып,бәйләү
1100,bedecken::V,вит,ҡаплау
1101,aufhängen::V,ҫак,элеү
1102,anzünden::V,ҫут,тоҡандырыу
1103,aufheben::V,ҫӗкле,мендереү
1104,zurücklassen::V,манса хӑвар,ҡалдырыу
1105,verlieren::V,ҫӗтер,юғалтыу
1106,fallen lassen::V,ӳкер,төшөрөп ебәреү
1107,machen::V,ту,яһау
1108,machen::V,ту,эшләү
1109,herstellen::V,ӑстала,эшләп сығарыу
1110,bauen::V,ту,төҙөү
1111,reparieren::V,юса,төҙәтеү
1112,verbessern::V,лайӑхлат,яҡшыртыу
1113,ändern::V,улӑштар,үҙгәртеү
1114,graben::V,чав,ҡаҙыу
1115,graben::V,чакала,ҡаҙыу
1116,beugen::V,кукӑрт,бөгөү
1117,biegen::V,ав,бөгөү
1118,biegen::V,кукӑрт,бөгөү
1119,drehen::V,ҫавӑр,өйрөлтөү
1120,drehen::V,ҫавӑр,әйләндереү
1121,wenden::V,ӳпӗнтер,әйләндереү
1122,umdrehen::V,ҫавӑр,түңкәреү
1123,heben::V,хӑпарт,күтәреү
1124,heben::V,хӑпарт,мендереү
1125,hochheben::V,йӑт,күтәреү
1126,ergreifen::V,тыт,тотоп алыу
1127,halten::V,тыт,тотоу
1128,drücken::V,пус,ҡыҫыу
1129,schieben::V,тӗк,этеү
1130,schieben::V,тӗк,төртөү
1131,schieben::V,тӗрт,этеү
1132,schieben::V,тӗрт,төртөү
1133,kratzen::V,хыр,ҡырыу
1134,lecken::V,ҫула,ялау
1135,beißen::V,ҫырт,тешләү
1136,beißen::V,хып,тешләү
1137,abreißen::V,тат,өҙөү
1138,abschneiden::V,кас,ҡырҡыу
1139,binden::V,ҫых,бәйләү
1140,stecken::V,чик,ҡаҙау
1141,brechen::V,хуҫ,боҙоу
1142,klopfen::V,такка,шаҡылдау
1143,hauen::V,шакка,туҡмау
1144,kleben::V,ҫыпӑҫтар,йәбештереү
1145,reiben::V,сӑтӑр,ыуыу
1146,reiben::V,сӑтӑр,ышҡыу
1147,streichen::V,сӗр,яғыу
1148,schleifen::V,хӑйра,үткерләү
1149,schneiden::V,кас,ҡырҡыу
1150,rütteln::V,лӑка,һелкетеү
1151,rütteln::V,силлентер,һелкетеү
1152,schütteln::V,лӑка,һелкетеү
1153,schütteln::V,силлентер,һелкетеү
1154,schwenken::V,сулла,болғау
1155,schütten::V,тултар,ҡойоу
1156,füllen::V,тултар,тултырыу
1157,einwickeln::V,чӗрке,төрөү
1158,tragen::V,ҫӗкле,алып барыу
1159,schleppen::V,сӗтӗр,һөйрәү
1160,ziehen::V,тӑс,тартыу
1161,aufbewahren::V,усра,һаҡлау
1162,werfen::V,пӑрах,ырғытыу
1163,fangen::V,тыт,тотоу
1164,packen::V,тыт,етеү
1165,packen::V,тыт,тотоп алыу
1166,verstecken::V,пытарса хур,йәшереү
1167,teilen::V,уйӑр,бүлеү
1168,teilen::V,пайла,бүлеү
1169,schicken::V,яр,ебәреү
1170,bringen::V,кӳр,килтереү
1171,hinzufügen::V,хуш,өтәү
1172,bekommen::V,ил,алыу
1173,bekommen::V,туян,алыу
1174,erhalten::V,ил,алыу
1175,erhalten::V,туян,алыу
1176,nehmen::V,ил,алыу
1177,wählen::V,суйла,һайлаү
1178,auswählen::V,суйла,һайлап алыу
1179,bewahren::V,упра,һаҡлау
1180,behindern::V,кансӗрле,тотҡарлыҡ яһау
1181,behindern::V,чӑрмантар,тотҡарлыҡ яһау
1182,verderben::V,пӑс,боҙоу
1183,beschädigen::V,пӑс,боҙоу
1184,zerbrechen::V,ват,ҡыйратыу
1185,zerbrechen::V,ҫӗмӗр,ҡыйратыу
1186,zerreißen::V,ҫур,йыртыу
1187,zerstören::V,иш,емереү
1188,verbrennen::V,ҫунтар,үртәү
1189,geben::V,пар,биреү
1190,reichen::V,пар,биреү
1191,schenken::V,парнеле,бүләк итеү
1192,versprechen::V,тума пул,вәғәҙә биреү
1193,versprechen::V,сӑмах пар,вәғәҙә биреү
1194,wünschen::V,сун,теләу
1195,loben::V,ырла,маҡтау
1196,küssen::V,чуп ту,үбеү
1197,wiegen::V,сиктер,бәүетеү
1198,wiegen::V,сиктер,тирбәтеү
1199,wiegen::V,силле,бәүетеү
1200,wiegen::V,силле,тирбәтеү
1201,zudecken::V,вит,ҡаплау
1202,wecken::V,вӑрат,уятыу
1203,zeigen::V,кӑтарт,күрһәтеү
1204,führen::V,илсе пыр,етәкләү
1205,führen::V,ҫавӑтса пыр,етәкләү
1206,lehren::V,вёрент,уҡытыу
1207,lehren::V,вёрент,өйрәтеү
1208,unterrichten::V,вёрент,уҡытыу
1209,aufziehen::V,вӗрент,тәрбиәле
1210,leiten::V,тытса пыр,етәкләү
1211,leiten::V,тытса пыр,етәкселек итеү
1212,antreiben::V,васкат,ашыҡтырыу
1213,lassen::V,пусахла,мәжбүр итеү
1214,lassen::V,хуш,мәжбүр итеү
1215,einladen::V,чӗн,саҡырыу
1216,vereinigen::V,пӗрлештер,берләштереү
1217,besuchen::V,ҫит,килеп сығыу
1218,besuchen::V,кӗрсе кур,килеп сығыу
1219,treffen::V,тӗл пул,тойоү
1220,treffen::V,тӗл пул,осратыу
1221,treffen::V,тӗл пул,ҡаршылау
1222,sich versammeln::V,пуҫтарӑн,йыйылыу
1223,spielen::V,выля,тартыу
1224,singen::V,юрла,йырлау
1225,tanzen::V,ташла,бейеү
1226,sich trennen::V,уйрӑл,айырылышыу
1227,verlassen::V,хӑвар,ташлау
1228,verlassen::V,хӑвар,ташлап китеү
1229,retten::V,ҫӑл,ҡотҡарыу
1230,bewachen::V,хуралла,һаҡлау
1231,schützen::V,сыхла,һаҡлау
1232,verteidigen::V,хӳтӗле,яҡлау
1233,sich schlagen::V,ҫапӑҫ,һуғышыу
1234,schießen::V,пер,атыу
1235,siegen::V,ҫӗн,еңеү
1236,siegen::V,ҫӗнтер,еңеү
1237,ärgern::V,тарӑхтар,асыуландырыу
1238,ärgern::V,ҫиллентер,асыуландырыу
1239,schlagen::V,ҫап,бәреү
1240,schlagen::V,ҫап,туҡмау
1241,treten::V,тап,тибеү
1242,treten::V,тап,типкеләү
1243,stechen::V,чик,сәнсеү
1244,stoßen::V,чыш,этеү
1245,stoßen::V,чыш,төртөү
1246,stehlen::V,вӑрла,урлау
1247,stören::V,кансӗрле,ҡамасаулау
1248,belästigen::V,аптӑрат,бимазалау
1249,belästigen::V,аптӑрат,ҡамасаулау
1250,belästigen::V,хупла,бимазалау
1251,belästigen::V,хупла,ҡамасаулау
1252,verbergen::V,пытар,йәшереү
1253,täuschen::V,суй,ултыртыу
1254,betrügen::V,ултала,алдау
1255,töten::V,вӗлер,үлтереү
1256,wohnen::V,чуна пар,йәшәү
1257,wohnen::V,парӑнса тӑр,йәшәү
1258,arbeiten::V,ӗҫле,эшләү
1259,sammeln::V,пух,йыйыу
1260,pflücken::V,тат,өҙөү
1261,jagen::V,сунара ҫӳре,аулау
1262,fischen::V,пулӑ тыт,аулау
1263,fassen::V,тыт,тотоу
1264,hüten::V,кӗт,көтөү
1265,treiben::V,хӑвала,ҡыуыу
1266,anbinden::V,кӑкар,бәйләү
1267,füttern::V,ҫитер,ашатыу
1268,melken::V,су,һауыү
1269,hacken::V,вакла,турау
1270,hacken::V,вакла,тапау
1271,gießen::V,шӑвар,ҡойоу
1272,reifen::V,пиҫ,өлғөрөү
1273,zubereiten::V,пӗҫер,бешереү
1274,kochen::V,пӗҫер,бешереү
1275,backen::V,пӗҫер,бешереү
1276,braten::V,ӑшала,ҡурыу
1277,umrühren::V,хутӑштар,ҡатнаштырыу
1278,stricken::V,ҫых,бәйләү
1279,nähen::V,ҫӗле,тегеү
1280,färben::V,пӗвет,буяу
1281,reinigen::V,тасат,таҙартыу
1282,waschen::V,ҫу,йыуыу
1283,abwischen::V,шӑл,һөртөү
1284,spülen::V,чӳхе,сайҡау
1285,fegen::V,шӑл,һепереү
1286,kehren::V,шӑл,һепереү
1287,baden::V,шыва кӗр,һыу инеү
1288,sich waschen::V,ҫӑвӑн,йыуыныу
1289,ausziehen::V,салан,сисеү
1290,anziehen::V,тӑхӑн,кейеү
1291,sich anziehen::V,тӑхӑн,кейенеү
1292,kämmen::V,тура,тарау
1293,schmücken::V,илемлет,биҙәү
1294,sagen::V,те,әйтеү
1295,sprechen::V,кала,әйтеү
1296,sprechen::V,кала,һөйләшеү
1297,reden::V,сӑмахла,һөйләшеү
1298,reden::V,калаҫ,һөйләшеү
1299,sich unterhalten::V,пупле,әңгәмәләшеү
1300,fragen::V,ыйт,һорау
1301,bitten::V,ыйт,үтенеү
1302,erzählen::V,каласа пар,һөйләү
1303,mitteilen::V,пӗлтер,әйтеү
1304,mitteilen::V,хыпарла,әйтеү
1305,nennen::V,те,атау
1306,nennen::V,те,исемләү
1307,nennen::V,чӗн,атау
1308,nennen::V,чӗн,исемләү
1309,rufen::V,чӗн,саҡырыу
1310,prahlen::V,мухтан,маҡтаныу
1311,prahlen::V,мухтан,шапырыныу
1312,prahlen::V,вӗҫкӗнлен,маҡтаныу
1313,prahlen::V,вӗҫкӗнлен,шапырыныу
1314,übersetzen::V,куҫар,тәржемә итеү
1315,denken::V,шухӑшла,уйлау
1316,glauben::V,ӗнен,ышаныу
1317,bemerken::V,асӑрха,күреү
1318,erkennen::V,палла,таныу
1319,begreifen::V,ӑнлан,аңлау
1320,verstehen::V,пӗл,аңлау
1321,lernen::V,вӗрен,өйрәнеү
1322,wissen::V,пӗл,белеү
1323,wissen::V,ӑнкар,белеү
1324,sich erinnern an::V,аса ил,хәтергә алыу
1325,vergessen::V,ман,онотоу
1326,vergessen::V,манса кай,онотоу
1327,messen::V,виҫ,үлсәү
1328,zählen::V,шутла,һанау
1329,rechnen::V,шутла,һанау
1330,lesen::V,вула,уҡыу
1331,malen::V,ӳкер,һүрәт яһау
1332,malen::V,ӳкер,рәсем төшөрөү
1333,zeichnen::V,ӳкер,һүрәт яһау
1334,zeichnen::V,ӳкер,рәсем төшөрөү
1335,schreiben::V,ҫыр,яҙыу
1336,besitzen::V,тыт,биләү
1337,kaufen::V,ил,һатып алыу
1338,kaufen::V,туян,һатып алыу
1339,verkaufen::V,сут,һатыу
1340,bezahlen::V,тӳле,түләү
1341,zahlen::V,тӳле,түләү
1342,beherrschen::V,тыт,биләү
1343,ertragen::V,тӳс,түҙеү
1344,Bauch::N,,ҡорһаҡ
