,Concept_ID,lbe,ce
719,nur::ADV,анжагь,бен ...ца
720,wieder::ADV,цӏуницӏа,юха а
721,vergebens::ADV,аьдада,эрна
722,vergebens::ADV,нахӏакь,эрна
723,vor::PRP,хьхьичӏ,хьалха
724,hinter::PRP,махъ,тӏехьа
725,unter::PRP,лув,кIелахь
726,durch::PRP,-х,чекх
727,neben::PRP,чӏарав,юххе
728,zwischen::PRP,дянив,юккъехь
729,wegen::PRP,цӏаний,дуьхьа
730,dies::PRN,ва,и
731,dies::PRN,ва,иза
732,das::PRN,та,и
733,das::PRN,та,иза
734,das::PRN,кӏа,и
735,das::PRN,кӏа,иза
736,das::PRN,га,и
737,das::PRN,га,иза
738,alles::PRN,щала,дерриг
739,ich::PRN,на,cо
740,du::PRN,ина,хьо
741,er::PRN,му,и
742,er::PRN,му,иза
743,wir::PRN,жу,тхо
744,wir::PRN,жу,вай
745,ihr::PRN,зу,шу
746,was::FPRN,ци,хӏун
747,wer::FPRN,цу,мила
748,wo::FADV,чув,мичaхь
749,wohin::FADV,чун,мича
750,wie::FADV,цукун,муха
751,warum::FADV,цан,хӏунда
752,wieviel::FNUM,циксса,мел
753,wieviel::FNUM,циксса,маса
754,eins::NUM,ца,цхьаъ
755,zwei::NUM,кӏива,шиъ
756,drei::NUM,шамма,кхоъ
757,vier::NUM,мукьа,диъ
758,vier::NUM,мукьва,диъ
759,fünf::NUM,ххюва,пхиъ
760,sechs::NUM,ряхва,ялх
761,sieben::NUM,арула,ворхӏ
762,acht::NUM,мяйва,бархӏ
763,neun::NUM,урчӏва,исс
764,zehn::NUM,ацӏва,итт
765,elf::NUM,ацӏния цава,цхьайтта
766,zwölf::NUM,ацӏиия кӏива,шийтта
767,zwanzig::NUM,кьува,ткъа
768,dreißig::NUM,зувира,ткъе итт
769,vierzig::NUM,мукьцӏала,шовзткъа
770,fünfzig::NUM,ххюцӏала,шовзткъе итт
771,sechzig::NUM,ряхцӏала,кхузткъа
772,achtzig::NUM,мяйцӏала,дезткъа
773,neunzig::NUM,урчӏцӏала,дезткъе итт
774,hundert::NUM,ттурш,бӏе
775,hundert::NUM,ттуршва,бӏе
776,tausend::NUM,азарва,эзар
777,und::CNJ,-гу,a
778,oder::CNJ,я,я
779,oder::CNJ,ягу,я
780,stehen::V,ацӏан,латта
781,sitzen::V,щяивкӏун икӏан,хиъна ӏан
782,liegen::V,утту нвхьуну икӏан,ӏилла
783,hängen::V,зурчӏай тӏун,кхаза
784,werden::V,хьун,хила
785,passieren::V,хьун,хила
786,beginnen::V,дайдишин,доло
787,beginnen::V,дайдирхьуну дикӏан,доло
788,enden::V,къуртал дан,дӏадерза
789,wechseln::V,даххана хьун,хийца
790,wechseln::V,даххана дуллан,хийца
791,aufgehen[Sonne]::V,буклай бур,кхета
792,untergehen[Sonne]::V,лаглай бур,чубуза
793,scheinen[Sonne]::V,битан,серло яла
794,scheinen[Sonne]::V,чани буллан,серло яла
795,donnern::V,тӏий бур,къекъа
796,wehen::V,бишлай бур,хьекха
797,strömen::V,экьинан,эха
798,fließen::V,экьинан,охьаэха
799,sich drehen::V,гьанан,хьийза
800,schwanken::V,хъюлчу тӏун,леста
801,schwanken::V,хӏуркку тӏун,леста
802,schwingen::V,хъюлчай тӏун,лесто
803,schwingen::V,хъюлчу тӏун,лесто
804,fallen::V,багьлан,охьакхета
805,brennen::V,ччучлан,дага
806,rauchen::V,пуркӏу тӏун,оза
807,regnen::V,лачӏун,догlа догlу
808,regnen::V,лачIлай дур,догlа догlу
809,gefrieren::V,микӏ лачӏун,гӏоро
810,tauen::V,баслан,даша
811,schmelzen::V,баслан,лала
812,trocknen::V,кьакьан,дакъо
813,sieden::V,щаран,кхехка
814,faulen::V,аьллан,дахкадала
815,verfaulen::V,аьллан,дахкадала
816,verfaulen::V,аьян,дахкадала
817,reißen::V,ххя дукан,хеда
818,versinken::V,оькьлан,хичудаха
819,versinken::V,оькьан,хичудаха
820,vergehen::V,лялиян,дlаэха
821,erscheinen::V,буккан,схьадала
822,erscheinen::V,буккан,ӏоттадала
823,erscheinen::V,загьир хьун,схьадала
824,erscheinen::V,загьир хьун,ӏоттадала
825,verschwinden::V,бат хьун,къайладала
826,verschwinden::V,акъа хьун,къайладала
827,sinken::V,чахь учин,лахдала
828,abnehmen::V,чан хьун,
829,abnehmen::V,ссуссукьу хьун,
830,zunehmen::V,гьарза хьун,лакхадала
831,steigen::V,гьаз хьун,хьаладала
832,wachsen::V,ххяххан,кхиа
833,glänzen::V,цӏай буккан,лепа
834,funkeln::V,цӏай-цӏай тӏун,къега
835,lärmen::V,чӏу буллан,гӏовгӏаян
836,lärmen::V,аьлагъужа буллан,гӏовгӏаян
837,läuten::V,занг ришлан,детта
838,läuten::V,занг дуллан,детта
839,klingeln::V,занг ришлан,дека
840,klingeln::V,занг дуллан,дека
841,brausen::V,никъащилан,хьаьдда даха
842,rauschen::V,щурщур тӏун,леста
843,klingen::V,чӏу буклан,дека
844,bellen::V,хӏап тӏун,лета
845,blasen::V,уф тӏун,хӏуп баха
846,pfeifen::V,щютӏа тӏун,шок етта
847,schreien::V,чӏу бан,мохь бетта
848,stöhnen::V,угь-къак тӏун,узарш дан
849,zittern::V,зурзу чин,дега
850,zittern::V,зурзу тӏун,дега
851,leben::V,ялапар хъанан,даха
852,geboren werden::V,ан,хила
853,atmen::V,ссихӏ ласлан,садеӏа
854,atmen::V,ссихӏ бигьлан,садеӏа
855,trinken::V,хӏачӏан,мала
856,trinken::V,хӏачӏлан,мала
857,essen::V,канан,кхалла
858,schlucken::V,кьюлтӏа тӏун,къурдбан
859,müde werden::V,аьхчӏин,кӏаддала
860,einschlafen::V,шанан икӏан,наб кхета
861,schlafen::V,шанан,вижа
862,schlafen::V,шанан,наб ян
863,schlafen::V,шанан,дижина хила
864,aufwachen::V,чантӏ учин,самадала
865,aufstehen::V,бизан,гӏатта
866,sich erholen::V,бигьалаган,садаӏа
867,krank werden::V,къашай хьун,цомгуш хила
868,krank sein::V,къашай хъанан,цомгуш хила
869,krank sein::V,къашавай икӏан,цомгуш хила
870,schmerzen::V,цӏун,лаза
871,schmerzen::V,цӏун,ӏийжа
872,husten::V,хъугьу чин,йовхарш етта
873,husten::V,хъугьу тӏун,йовхарш етта
874,genesen::V,хъин хьун,тадала
875,genesen::V,сагъ лаган,тадала
876,sterben::V,ивчӏан,дала
877,umkommen::V,лиллан,хӏаллакхила
878,umkommen::V,литӏлан,хӏаллакхила
879,umkommen::V,ажал биян,хӏаллакхила
880,umkommen::V,личӏи хьун,хӏаллакхила
881,umkommen::V,иакьлу хьун,хӏаллакхила
882,umkommen::V,ахир жан хъанан,хӏаллакхила
883,umkommen::V,рухӏирачӏа икӏан,хӏаллакхила
884,sich bewegen::V,сукку хьун,лела
885,sich rühren::V,сукку хьун,меттахъхьен
886,sich erheben::V,бизан,хьалагlатта
887,sich setzen::V,щяикӏан,хаа
888,sich setzen::V,щябикӏан,хаа
889,hinfallen::V,багьан,дожа
890,hinfallen::V,багьан,охьакхета
891,laufen::V,занан,вада
892,laufen::V,занан,хьада
893,schreiten::V,ша ласлан,болар дан
894,schreiten::V,ша ласлан,ког баккха
895,spazierengehen::V,сайр буллан,доладала
896,eilen::V,анавар буккан,сихдала
897,sich beeilen::V,анавар буккан,сихдала
898,sausen::V,никъа щилан,
899,sausen::V,никъа щун,
900,rennen::V,лечлан,дада
901,springen::V,тӏанкӏ дан,ирхкхийсадала
902,klettern::V,лахълан,тӏедийла
903,schaukeln::V,гьайжак бигьлан,техко
904,kriechen::V,ххярк тӏун,такха
905,schwimmen::V,гьузун,некадан
906,tauchen::V,лултту уккан,чулелха
907,rudern::V,бяхлан,дига лело
908,rudern::V,бяхлан,кема лело
909,rudern::V,батӏлан,дига лело
910,rudern::V,батӏлан,кема лело
911,rudern::V,ххялаххи дуклан,дига лело
912,rudern::V,ххялаххи дуклан,кема лело
913,fahren::V,гьан,хахка
914,fliegen::V,лехлан,тӏемадала
915,gehen::V,нан,лeла
916,weggehen::V,ялагьан,дӏадаха
917,abfahren::V,гьан,дӏадаха
918,anhalten::V,бацӏан,саца
919,hineingehen::V,буххан,чудала
920,eintreten::V,буххан,чудала
921,kommen::V,учӏан,кхача
922,kommen::V,учӏан,дӏакхача
923,kommen::V,учӏан,схьакхача
924,ankommen::V,биян,кхача
925,ankommen::V,биян,схьакхача
926,ankommen::V,бучӏан,кхача
927,ankommen::V,бучӏан,схьакхача
928,zurückkommen::V,зана хъун,юхада
929,zurückkommen::V,зана бикӏан,юхада
930,bleiben::V,личӏан,диса
931,warten::V,ялугьлан,хьежа
932,warten::V,ялугьлан,cобар дан
933,erwarten::V,ялугьлан,хьоьжуш ӏан
934,suchen::V,луглан,леха
935,finden::V,лякъин,каро
936,versuchen::V,ххал буллан,дан хьажа
937,vorbereiten::V,хӏадур бан,кечъян
938,lieben::V,эшкьи хьуиу бикӏан,деза
939,mögen::V,ххиран бикӏан,безамхила
940,lachen::V,хъян,дела
941,weinen::V,аьтӏун,делха
942,schimpfen::V,дяъван,чехо
943,schimpfen::V,ссугайи агьан,чехо
944,sich ärgern::V,ссибизлан,оьгӏазъэха
945,sich fürchten::V,ингъауслан,кхера
946,fürchten::V,хӏучӏ тӏун,кхера
947,fliehen::V,ака бан,дӏадада
948,flüchten::V,лихъан,дӏадада
949,sehen::V,чӏалан,ган
950,anschauen::V,урган,хьажа
951,anschauen::V,урган,хьежа
952,ansehen::V,буруглан,хьовса
953,hören::V,баллан,хаза
954,zuhören::V,вичӏи дихьлан,ладогӏа
955,probieren::V,тӏин ххал буллан,хьажа
956,riechen::V,ссунтӏа тӏун,хьожа яха
957,fühlen::V,дакӏнил буслан,хаадала
958,scheinen::V,ххан,мотта
959,scheinen::V,бизан,мотта
960,scheinen::V,ххан бикӏлай бикӏан,мотта
961,vernehmen::V,баян,бартхатта
962,frieren::V,лигьулул хъанан,гӏоро
963,tun::V,бан,дан
964,können::V,хьун,дадала
965,anfangen::V,дайдишин,доло
966,beenden::V,къуртал бан,довла
967,aufhören::V,кьабагьан,саца
968,gelingen::V,бюхъан,кадала
969,öffnen::V,тӏитӏин,дӏаделла
970,öffnen::V,тӏитӏин,схьаделла
971,schließen::V,лакьин,къовла
972,schließen::V,лакьин,дӏачӏагӏа
973,stellen::V,дацӏан дан,хlотто
974,stellen::V,бишин,хlотто
975,setzen::V,щяитан,дийгӏа
976,legen::V,бишин,охьадилла
977,berühren::V,ка щун,хьедан
978,verbinden::V,бахӏин,вовшахтаса
979,verbinden::V,дахӏин,вовшахтаса
980,bedecken::V,ялтту бущин,тилла
981,bedecken::V,ялтту бущин,тӏетаса
982,bedecken::V,ялтту бакьин,тилла
983,bedecken::V,ялтту бакьин,тӏетаса
984,aufhängen::V,лахъан,хьалаолла
985,anzünden::V,лахъан,лато
986,aufheben::V,гьаз бан,айа
987,zurücklassen::V,кьаитан,дита
988,zurücklassen::V,битан,дита
989,verlieren::V,дакъа дан,дайа
990,fallen lassen::V,рутан,охьадожо
991,machen::V,дан,дан
992,herstellen::V,яраг ишла бувиу бан,дан
993,bauen::V,дан,гӏишлоян
994,reparieren::V,дакьин дан,тадан
995,verbessern::V,ххуй дан,нисдан
996,ändern::V,баххана бан,хийца
997,graben::V,дуклан,ахка
998,beugen::V,лахӏан бан,сатто
999,beugen::V,кьус бикӏан,сатто
1000,biegen::V,баччин,сатто
1001,biegen::V,лахӏан бан,сатто
1002,drehen::V,гьанан,хьовзо
1003,wenden::V,кӏура баен бан,
1004,umdrehen::V,кӏура баен бан,хьовзo
1005,heben::V,гьаз бан,айа
1006,heben::V,гьаз бан,хьалаайа
1007,hochheben::V,гьаз бан,хьалаайа
1008,ergreifen::V,хъап дан,дӏалаца
1009,ergreifen::V,хъап увиу угьан,дӏалаца
1010,halten::V,бугьлан,латто
1011,drücken::V,кьюч бигьлан,тӏетаӏо
1012,schieben::V,щун,татта
1013,lecken::V,ланцӏа тӏун,мотт хьекха
1014,beißen::V,хъапа тӏун,катoха
1015,beißen::V,кьацӏа тӏун,катoха
1016,abreißen::V,буцан,схьадаккха
1017,abschneiden::V,бухъан,кхада
1018,abschneiden::V,кьукьин,кхада
1019,binden::V,бахӏин,дӏадехка
1020,binden::V,бахӏин,вовшахтаса
1021,binden::V,дахӏин,дӏадехка
1022,binden::V,дахӏин,вовшахтаса
1023,brechen::V,гъагъан,кагдан
1024,klopfen::V,кьутӏа тӏун,детта
1025,hauen::V,рищун,етта
1026,kleben::V,лачӏун буллан,тӏелато
1027,reiben::V,ссуку буллан,хьекхо
1028,streichen::V,дугъан,тlехьакха
1029,streichen::V,аьгъу дан,тlехьакха
1030,schneiden::V,духълан,ларга
1031,schneiden::V,кьукьлан,ларга
1032,schütteln::V,хъюлчу буллан,лесто
1033,schwenken::V,палцӏ дуллан,лесто
1034,schütten::V,рутӏин,дотта
1035,füllen::V,буцӏин бан,дуза
1036,einwickeln::V,кай-кай бан,хьарчо
1037,tragen::V,ларсун занан,дахьа
1038,tragen::V,ларсун ачин,дахьа
1039,schleppen::V,ххилан,ийзо
1040,aufbewahren::V,ядан,ӏалашдан
1041,aufbewahren::V,ядуллан,ӏалашдан
1042,werfen::V,личин,кхосса
1043,fangen::V,бугьан,леца
1044,fangen::V,бугьлан,леца
1045,verstecken::V,ладитан,къайладаккха
1046,verstecken::V,кьюлтӏ дан,къайладаккха
1047,verstecken::V,дахьлаган дан,къайладаккха
1048,teilen::V,бачӏин,декъа
1049,teilen::V,бутӏа бан,декъа
1050,schicken::V,тӏайла буккан,дӏадахьийта
1051,bringen::V,диян дан,дан
1052,hinzufügen::V,ххи бан,тӏетоха
1053,bekommen::V,ласун,даккха
1054,erhalten::V,ласун,даккха
1055,nehmen::V,ласун,схьаэца
1056,wählen::V,бувчӏин,харжа
1057,auswählen::V,бувчӏин,харжа
1058,auswählen::V,язи бугьан,харжа
1059,bewahren::V,ядан,lалашдан
1060,behindern::V,дайщишруду дуллан,новкъарло ян
1061,verderben::V,зия дан,талхо
1062,beschädigen::V,зарал буллан,дохо
1063,zerbrechen::V,гьагъан,дохо
1064,zerbrechen::V,гьагъан,кагдан
1065,zerbrechen::V,гьагъан бан,дохо
1066,zerbrechen::V,гьагъан бан,кагдан
1067,zerreißen::V,ххяхха дуккан,хадо
1068,zerstören::V,лекьан дан,дохо
1069,zerstören::V,лекьан дан,кагдан
1070,verbrennen::V,ччуччин,даго
1071,geben::V,дулун,яла
1072,reichen::V,дулун,дӏадала
1073,reichen::V,дулун,дӏакховдо
1074,schenken::V,пишкаш дан,совгӏат дан
1075,schenken::V,багъишла дан,совгӏат дан
1076,schenken::V,ихӏсандалун дуллун,совгӏат дан
1077,versprechen::V,банна чин,ваӏда дан
1078,loben::V,цӏа дан,хасто
1079,küssen::V,ппай тӏун,оба яккха
1080,wiegen::V,гьуркку тӏун,тахка
1081,wiegen::V,гьуркку буллан,тахка
1082,wiegen::V,гьуркку бан,тахка
1083,wecken::V,чантӏ учин ан,самадаккха
1084,zeigen::V,ккаккан бан,гайта
1085,führen::V,буцин,дига
1086,lehren::V,лахьхьин бан,ӏамо
1087,lehren::V,лахьхьин буллан,ӏамо
1088,unterrichten::V,дарс дишаван,хьеха
1089,aufziehen::V,хъуна ан,кхио
1090,aufziehen::V,тарбия ан,кхио
1091,leiten::V,каялувшиву дан,урхалла дан
1092,einladen::V,хъамалу оьвчин,кхайкха
1093,vereinigen::V,ца бан,цхьаьнатоха
1094,besuchen::V,ялун уххан,хьажахIотта
1095,treffen::V,хьуна бакьин,дуьхьалкхета
1096,sich versammeln::V,батӏин,гулдан
1097,spielen::V,тӏуркӏу тӏун,ловза
1098,singen::V,балай тӏун,лакха
1099,tanzen::V,къавтӏун,хелхадала
1100,sich trennen::V,ппив хьун,къаста
1101,verlassen::V,увккун гьан,дита
1102,retten::V,ххассал бан,кӏелхьардаккха
1103,bewachen::V,къарал бан,ха дан
1104,schützen::V,ябан,лардан
1105,verteidigen::V,буруччин,лардан
1106,sich schlagen::V,биян,етта
1107,schießen::V,битлан,детта
1108,siegen::V,ххув хьун,тола
1109,siegen::V,ххувшаву ласун,тола
1110,ärgern::V,ссибизан уллан,оьгӏаздахийта
1111,schlagen::V,рищун,тоха
1112,stechen::V,кьутӏин,ӏотта
1113,stechen::V,кьутӏин,къовзо
1114,stoßen::V,щун,татта
1115,stehlen::V,дацин,лачкъо
1116,stören::V,кьючин,новкъарло ян
1117,belästigen::V,бизар уллан,сагатдан
1118,verbergen::V,лабитан,къайладаккха
1119,verbergen::V,кӏучӏ бан,къайладаккха
1120,täuschen::V,хъяврин ан,ӏexo
1121,betrügen::V,аьикьин ан,ледан
1122,töten::V,ивчӏан,ден
1123,wohnen::V,оьрму бутлан,даха
1124,arbeiten::V,зун,къахьега
1125,sammeln::V,ттихӏин,гулдан
1126,sammeln::V,вив дишин,гулдан
1127,pflücken::V,риттун,даха
1128,jagen::V,авли занан,талла
1129,fischen::V,чавахъру бугьлан,чӏерий леца
1130,fassen::V,бугьан,лаца
1131,fassen::V,бугьан,схьалаца
1132,hüten::V,урттуйн бакьлан,лардан
1133,treiben::V,дачин дуллан,лахка
1134,treiben::V,лихъан буллан,лахка
1135,anbinden::V,бахӏин,дӏадехка
1136,füttern::V,канаки буллан,хӏума яла
1137,melken::V,ттизин,оза
1138,hacken::V,мюрш буллан,
1139,hacken::V,мюрш бан,
1140,gießen::V,щин дишин,хи тоха
1141,reifen::V,диян,хьекъа
1142,zubereiten::V,хӏадур дан,кечъян
1143,zubereiten::V,хӏадур дан,кхача бан
1144,zubereiten::V,хӏадур бан,кечъян
1145,zubereiten::V,хӏадур бан,кхача бан
1146,kochen::V,шашан,кхача бан
1147,kochen::V,шашан дуллан,кхача бан
1148,backen::V,бишлан,датта
1149,backen::V,шахьлан,датта
1150,braten::V,цӏарайх дуллан,кхарза
1151,umrühren::V,хӏала бан,кего
1152,stricken::V,щащлан,
1153,stricken::V,щащан,
1154,nähen::V,дуруххан,тега
1155,färben::V,ранг щун,басардан
1156,reinigen::V,марцӏ бан,цӏандан
1157,waschen::V,шюшин,йила
1158,waschen::V,шюшин,йитта
1159,waschen::V,шюшин,дӏадайа
1160,abwischen::V,лишин,дӏадайа
1161,spülen::V,вилаган,хи кхарза
1162,fegen::V,башин,нуй хьакха
1163,kehren::V,бахьлан,нуй хьакха
1164,baden::V,щинавун учӏлан,лийча
1165,sich waschen::V,диссун,юьхь йила
1166,sich waschen::V,лажин диссун,юьхь йила
1167,sich waschen::V,лажин дислан,юьхь йила
1168,sich waschen::V,биссун,юьхь йила
1169,sich waschen::V,чурх бислан,юьхь йила
1170,ausziehen::V,ликкан,духар дӏадаккха
1171,anziehen::V,лаххан,
1172,sich anziehen::V,янна лаххан,духа
1173,kämmen::V,ттарал дуккан,ехк хьакха
1174,schmücken::V,чӏюлу бан,хаздан
1175,sagen::V,учин,ала
1176,sprechen::V,гъалгъа тӏун,баха
1177,sprechen::V,гъалгъа тӏун,мотт бийца
1178,reden::V,гъалгъа тӏун,къамел дан
1179,sich unterhalten::V,гъалгъа тӏун,къамел дан
1180,fragen::V,цӏуххин,хатта
1181,bitten::V,тавакъю буллан,деха
1182,erzählen::V,хавар бусан,дийца
1183,mitteilen::V,баян бан,хаам бан
1184,mitteilen::V,хавар бан,хаам бан
1185,nennen::V,цӏа дизан,цӏе яккха
1186,rufen::V,оьвтӏун,кхайкха
1187,prahlen::V,цӏа дуллан,куралла ян
1188,prahlen::V,цӏа дуллан,дозалла дан
1189,übersetzen::V,таржума бан,гоч дан
1190,denken::V,пикри буллан,ойла ян
1191,glauben::V,вих хьун,теша
1192,bemerken::V,хӏисав хъун,ган
1193,erkennen::V,увчӏин,довза
1194,begreifen::V,бувчӏин,кхета
1195,lernen::V,лахьлан,деша
1196,lernen::V,лахьхьин,деша
1197,wissen::V,кӏулну бикӏан,хаа
1198,wissen::V,хавар бикӏан,хаа
1199,sich erinnern an::V,дакӏнин бутан,дагадан
1200,vergessen::V,хъама битан,дицдала
1201,messen::V,дуцин дуллан,дуста
1202,messen::V,дуцин дан,дуста
1203,zählen::V,дуккин,дагардан
1204,rechnen::V,хӏисав дан,лара
1205,lesen::V,ккалан,еша
1206,malen::V,сурат дуллан,сурт дилла
1207,zeichnen::V,сурат дуллан,сурт дилла
1208,schreiben::V,чичин,яздан
1209,schreiben::V,чичлан,яздан
1210,besitzen::V,дуну икӏан,доладан
1211,besitzen::V,дуну дикӏан,доладан
1212,besitzen::V,заллуну икӏан,доладан
1213,kaufen::V,машан ласун,эца
1214,verkaufen::V,баххан,дохка
1215,bezahlen::V,арцу дулун,мах бала
1216,bezahlen::V,багьа булун,мах бала
1217,zahlen::V,арцу дулун,мах бала
1218,zahlen::V,багьа булун,мах бала
1219,beherrschen::V,дуну икӏан,собаре хила
1220,beherrschen::V,заллуну икӏан,собаре хила
1221,ertragen::V,бухӏан,лан
1222,ertragen::V,бухӏан,сатоха
1223,ertragen::V,бухӏан,садетта
1224,Leber::N,,доӏах
1225,Moor::N,,уьшал
1226,Anhöhe::N,,акъари
1227,Bucht::N,,чож
1228,Barsch::N,,окунь
1229,Hecht::N,,гӏазкхийн чӏара
1230,Laus::N,,меза
1231,Laus::N,,гӏениг
1232,Ruf::N,,кхайкхар
1233,Platz::N,,майда
1234,Kante::N,,йист
1235,Größe::N,,барам
1236,Menge::N,,дукхалла
1237,Tasche::N,,тӏоьрмиг
1238,Öl::N,,даьтта
1239,Schuh::N,,мача
1240,Leine::N,,кочатосу доьхка
1241,König::N,,паччахь
1242,fein::A,,ховха
1243,auf einmal::ADV,,цу сохьтта
1244,bald::ADV,,кеста
1245,einst::ADV,,цкъа
1246,schon::ADV,,хӏинцале
1247,sie::PRN,,уьш
1248,siebzig::NUM,,кхузткъе итт
1249,klirren::V,,дека
1250,heulen::V,,угӏа
1251,rühren::V,,хьедан
1252,zu sehen sein::V,,гуш хила
1253,wollen::V,,тӏергӏа
1254,geraten::V,,хила
1255,kratzen::V,,мӏараш тийса
1256,stecken::V,,чудахийта
1257,schleifen::V,,ирдан
1258,rütteln::V,,лесто
1259,ziehen::V,,озо
1260,packen::V,,леца
1261,wünschen::V,,лаа
1262,zudecken::V,,тӏетаса
1263,antreiben::V,,сихдан
1264,lassen::V,,-йта
1265,treten::V,,мийра тоха
1266,verstehen::V,,кхета
