,Concept_ID,vep,ku
816,enden::V,loptas,xalas bû
817,wechseln::V,vajehtadas,guherandin
818,wechseln::V,vajehtadas,dêgiş kirin
819,aufgehen[Sonne]::V,nousta,hilatin
820,untergehen[Sonne]::V,lasktas,çun ava
821,scheinen[Sonne]::V,paštta,şewk de
822,donnern::V,juraita,gire-gir
823,wehen::V,dölta,ba le de
824,wehen::V,puhuda,ba le de
825,strömen::V,valadas,xwe girtin
826,fließen::V,valuda,herikîn
827,sich drehen::V,punotas,xwe zivirandin
828,schwanken::V,čibuda,hejandin
829,schwingen::V,čibuda,libakirin
830,fallen::V,langeta,ketin
831,brennen::V,pallada,şewitîn
832,rauchen::V,savustada,kişandin
833,regnen::V,vihmda,bahran tê
834,gefrieren::V,jäduda,qefilandin
835,gefrieren::V,kül'mdä,qefilandin
836,tauen::V,sulada,helandin
837,schmelzen::V,sulada,helandin
838,trocknen::V,kuida,zuwabûn
839,trocknen::V,kuivehtuda,zuwabûn
840,sieden::V,kehuda,kelîn
841,faulen::V,hapata,xerabûn
842,faulen::V,traudäs,xerabûn
843,verfaulen::V,hapata,xerabûn
844,reißen::V,rebita,jêkirin
845,versinken::V,upota,xerq bûn
846,vergehen::V,mända,derbas bûn
847,erscheinen::V,ozutadas,peyda bûn
848,verschwinden::V,hajeta,wendabûn
849,sinken::V,väheta,noq bûn
850,sinken::V,lasktas,noq bûn
851,abnehmen::V,peneta,kêm bûn
852,zunehmen::V,ližaduda,qelew bûn
853,steigen::V,nousta,hildan
854,wachsen::V,kazda,mezin bûn
855,glänzen::V,loštta,biriqîn
856,funkeln::V,hoštta,çikisîn
857,lärmen::V,robaita,guşîn
858,läuten::V,judaita,lê de
859,klingeln::V,kelotada,sîl dan
860,klingeln::V,kelotada,ringerin
861,klirren::V,biraita,zingzing hat
862,brausen::V,bruncta,guşîn
863,rauschen::V,šobaita,guşîn
864,klingen::V,heläita,deng pe ketin
865,bellen::V,nutta,kewtîn
866,heulen::V,ulaita,ûrîn
867,blasen::V,puhuda,puf kirin
868,pfeifen::V,pistta,fîkandin
869,pfeifen::V,vihelta,fîkandin
870,schreien::V,kirkta,qîrîn
871,schreien::V,kidastada,qîrîn
872,stöhnen::V,ohkta,nalîn
873,stöhnen::V,voivotada,nalîn
874,zittern::V,säraita,hejîn
875,leben::V,eläda,jihîn
876,geboren werden::V,sünduda,hatin dinyê
877,geboren werden::V,sünduda,bûn
878,atmen::V,henktä,hilmijîn
879,trinken::V,joda,vexwarin
880,essen::V,söda,xwarin
881,schlucken::V,lainata,daqulbandin
882,müde werden::V,väzuda,betilîln
883,müde werden::V,väzuda,qerimîn
884,müde werden::V,šuštuda,betilîln
885,müde werden::V,šuštuda,qerimîn
886,einschlafen::V,uinota,razan
887,schlafen::V,magata,razan
888,schlafen::V,magata,razandin
889,schlafen::V,nukkuda,razan
890,schlafen::V,nukkuda,razandin
891,aufwachen::V,heraštuda,şiyarbûn
892,aufstehen::V,nousta,rabûn
893,sich erholen::V,lebaitas,baş bûn
894,krank werden::V,läžegata,nexweş kêt
895,krank sein::V,läžuda,nexweş bû
896,schmerzen::V,kibištada,êşandin
897,husten::V,rügda,kuxin
898,genesen::V,tervehtuda,baş bûn
899,sterben::V,kolda,mirin
900,umkommen::V,kolda,mirin
901,sich bewegen::V,likkuda,leqîn
902,sich rühren::V,likahtada,leqîn
903,sich rühren::V,kubahtada,leqîn
904,sich erheben::V,nousta,rabûn
905,sich setzen::V,išttas,runiştin
906,hinfallen::V,langeta,kêtin
907,laufen::V,kävuda,meşîn
908,schreiten::V,astta,meşkirin
909,schreiten::V,haškta,meşkirin
910,spazierengehen::V,kävelta,gerandin
911,eilen::V,kiruhtada,lezandin
912,sich beeilen::V,kiruhtada,zûkirin
913,sausen::V,fun'urta,fîzîn
914,rennen::V,joksta,baz dan
915,springen::V,hüptä,hilpekîn
916,klettern::V,libuda,hilperikîn
917,schaukeln::V,čibuda,lorandin
918,kriechen::V,ličtas,xuşandin
919,schwimmen::V,ujuda,avjenîn
920,tauchen::V,čukautas,qutxuyardin
921,tauchen::V,čukautas,noqîn
922,rudern::V,souta,qaîq ajotin
923,fahren::V,ajada,ajotin
924,fahren::V,ajelda,ajotin
925,fliegen::V,leta,firîn
926,gehen::V,mända,çûn
927,gehen::V,kävuda,çûn
928,weggehen::V,päzda,çûn
929,weggehen::V,lähtta,çûn
930,abfahren::V,tönduda,çûyin
931,anhalten::V,seižutadas,rawestîn
932,hineingehen::V,mända südäimehe,ketin hundir
933,eintreten::V,tulda,têketin
934,kommen::V,tulda,hatin
935,ankommen::V,tulda,gihan
936,ankommen::V,tulda,gihîştin
937,zurückkommen::V,pörtas,vegerandin
938,bleiben::V,jäda,sekinîn
939,warten::V,varastada,payîn
940,erwarten::V,varastada,payîn
941,suchen::V,ectä,lêgerîn
942,finden::V,löuta,peyda kirin
943,versuchen::V,ladida,çeribandin
944,versuchen::V,rohkaita,çeribandin
945,vorbereiten::V,vaumita,amade kirin
946,lieben::V,armastada,hez kirin
947,mögen::V,navedida,dil kirin
948,lachen::V,nagrda,kenîn
949,rühren::V,likutada,hêjan
950,weinen::V,itkta,girîn
951,schimpfen::V,laidas,pevçûn
952,schimpfen::V,pačatada,pevçûn
953,sich ärgern::V,rändüda,enirîn
954,sich fürchten::V,varaita,tirsîn
955,fürchten::V,varaita,tirsin
956,fliehen::V,pageta,bazdan
957,flüchten::V,pageta,revîn
958,flüchten::V,joksta,revîn
959,sehen::V,nähta,dîtin
960,anschauen::V,kacta,sêr kirin
961,ansehen::V,kacta,hesibandin
962,hören::V,kulda,guhdar jirin
963,zuhören::V,kundeltas,guhdarî kirin
964,probieren::V,mujada,tehm kirin
965,riechen::V,rižada,bihn kirin
966,fühlen::V,mujada,hîs kirin
967,scheinen::V,näguda,xoyer kir
968,zu sehen sein::V,näguda,diyar bûn
969,vernehmen::V,kulištada,bihîstin
970,frieren::V,kül'mdä,qerişîn
971,tun::V,tehta,kirin
972,können::V,voida,karin
973,können::V,mahtta,karin
974,wollen::V,himoita,xwestîn
975,wollen::V,tahtoida,xwestîn
976,anfangen::V,zavottä,dest pêkirin
977,anfangen::V,augotada,dest pêkirin
978,beenden::V,loptä,xelas kirin
979,aufhören::V,loptas,xelas kirin
980,gelingen::V,lähtta,çe bûn
981,gelingen::V,tehtas,çe bûn
982,geraten::V,tulda,qewîmîn
983,öffnen::V,avaita,vekirin
984,schließen::V,saubata,girtin
985,stellen::V,panda,danîn
986,stellen::V,seižutada,danîn
987,setzen::V,ištutada,rûniştin
988,legen::V,panda,danîn
989,legen::V,panda,razandin
990,berühren::V,koskta,lêketin
991,berühren::V,käziduda,lêketin
992,verbinden::V,ühtenzoitta,anîn pê
993,bedecken::V,katta,sergirtin
994,bedecken::V,peitta,sergirtin
995,aufhängen::V,riputada,aliqandin
996,anzünden::V,sütutada,pêxistin
997,aufheben::V,leta,hildan
998,zurücklassen::V,jätta,hiştin
999,zurücklassen::V,jätta,vehiştin
1000,verlieren::V,kadotada,wendakirin
1001,fallen lassen::V,kirbotada,xistin bixe
1002,fallen lassen::V,kirbotada,xistin
1003,machen::V,säta,kirin
1004,machen::V,säta,çêkirin
1005,machen::V,tehta,kirin
1006,machen::V,tehta,çêkirin
1007,herstellen::V,tehta,çê kirin
1008,herstellen::V,tehta,peyda kirin
1009,bauen::V,leta,lêkirin
1010,bauen::V,sauda,lêkirin
1011,reparieren::V,koheta,veherînerîn
1012,verbessern::V,paremboita,sererastkirin
1013,ändern::V,vajehtada,degiş kirin
1014,graben::V,kaida,kolandin
1015,graben::V,čongoida,kolandin
1016,beugen::V,koverta,tewîn
1017,beugen::V,koverta,xwar kirin
1018,biegen::V,painda,tewandin
1019,biegen::V,painda,xwarkirin
1020,drehen::V,punotada,fitilandin
1021,wenden::V,käta,zivîrin
1022,wenden::V,kärauta,zivîrin
1023,umdrehen::V,käta,vegerandin
1024,heben::V,leta,hildan
1025,hochheben::V,libutada,hildan
1026,ergreifen::V,tabata,dest avêtin
1027,halten::V,pidada,hîştin
1028,halten::V,pidada,sekinîn
1029,drücken::V,painda,pêl kirin
1030,schieben::V,žigutada,damdan
1031,kratzen::V,künstä,xurandin
1032,lecken::V,nolda,alastin
1033,beißen::V,purda,gez kirin
1034,beißen::V,hambastada,gez kirin
1035,abreißen::V,ratketa,hilşandin
1036,abschneiden::V,čapata,jêkirin
1037,abschneiden::V,leikata,jêkirin
1038,binden::V,sidoda,girêdan
1039,stecken::V,čokaita,têxistin
1040,brechen::V,katkaita,şikandin
1041,klopfen::V,kolkotada,kutandin
1042,hauen::V,löda,li dan
1043,kleben::V,klejata,zeliqîn
1044,kleben::V,klejata,şirêz kirin
1045,reiben::V,hosta,firikandin
1046,reiben::V,törkita,firikandin
1047,reiben::V,jorotada,firikandin
1048,streichen::V,voita,bax dan
1049,schleifen::V,hijoida,çarkirin
1050,schleifen::V,teravzoitta,çarkirin
1051,schneiden::V,leikata,jêkirin
1052,rütteln::V,heilutada,hejandin
1053,schütteln::V,pudištada,daweşîn
1054,schwenken::V,maihutada,têwdan
1055,schütten::V,valada,rijandin
1056,füllen::V,täutta,dagirtin
1057,einwickeln::V,kärdä,pêçandin
1058,tragen::V,kantta,kişandin
1059,tragen::V,kantta,rajtin
1060,tragen::V,kandišta,kişandin
1061,tragen::V,kandišta,rajtin
1062,schleppen::V,vedätada,kişandin
1063,ziehen::V,vedada,kişandin
1064,aufbewahren::V,kaita,hilandin
1065,werfen::V,čuta,avêtin
1066,werfen::V,tactä,avêtin
1067,fangen::V,püta,sem kirin
1068,fangen::V,püta,girtin
1069,packen::V,tabata,pê girtin
1070,verstecken::V,peitta,hîlanin
1071,teilen::V,jagada,parvekirin
1072,schicken::V,oigeta,şandin
1073,bringen::V,veda,anîn
1074,bringen::V,veda,birin
1075,hinzufügen::V,ližata,dan ser
1076,hinzufügen::V,ližata,li tiştekî zêde kirin
1077,bekommen::V,sada,standin
1078,erhalten::V,sada,standin
1079,nehmen::V,otta,girtin
1080,wählen::V,valita,ray dan
1081,auswählen::V,valita,bijartin
1082,bewahren::V,kaita,rê li ber girtin
1083,bewahren::V,kaita,lê xwedî derketin
1084,behindern::V,telustada,bara wi
1085,verderben::V,travida,heram bûn
1086,beschädigen::V,satatada,xerab kirin
1087,zerbrechen::V,mureta,şikênandin
1088,zerbrechen::V,mureta,perçe kirin
1089,zerreißen::V,rebitada,qelişandin
1090,zerstören::V,mureta,hilşandin
1091,verbrennen::V,poltta,şewitandin
1092,geben::V,antta,dan
1093,geben::V,antta,dayin
1094,reichen::V,antta,besbûn
1095,reichen::V,antta,têrkirin
1096,schenken::V,lahjoita,diyarî kirin
1097,versprechen::V,toivotada,soz dan
1098,wünschen::V,toivotada,dil kirin
1099,loben::V,kitta,pesinandin
1100,küssen::V,tervehtada,maçkirin
1101,wiegen::V,likutada,lorandin
1102,wiegen::V,likutada,wezinandin
1103,zudecken::V,katta,nixumandin
1104,wecken::V,noustatada,bixwe hesandin
1105,zeigen::V,ozutada,şanîdan
1106,führen::V,astutada,raber kirin
1107,lehren::V,opeta,hîn kirin
1108,unterrichten::V,opeta,ders dan
1109,aufziehen::V,kazvatada,mesinkirin
1110,leiten::V,ohjata,rêberî kirin
1111,antreiben::V,rigehtoitta,bezandin
1112,lassen::V,käskta,berdan
1113,lassen::V,käskta,hiştin
1114,einladen::V,kucta,dawet kirin
1115,vereinigen::V,ühtenzoitta,bi yek kirin
1116,besuchen::V,rižada,mêvan bûn
1117,treffen::V,vastata,rast hatin
1118,sich versammeln::V,kägeta,li hev çivîn
1119,sich versammeln::V,sätas,li hev çivîn
1120,spielen::V,väta,listin
1121,singen::V,pajatada,stran
1122,tanzen::V,kargaita,reqisîn
1123,sich trennen::V,erigata,hew berdan
1124,verlassen::V,jätta,tanê hişt
1125,verlassen::V,jätta,bêkes
1126,retten::V,päzutada,rihakirin
1127,bewachen::V,varjoita,raçavkirin
1128,schützen::V,kaita,hemet kirin
1129,verteidigen::V,kaita,paraztin
1130,sich schlagen::V,torata,li hev bezîn
1131,schießen::V,ampta,agir kirin
1132,siegen::V,vägestada,biser ketin
1133,ärgern::V,verdutada,xeyirandin
1134,ärgern::V,rändütada,xeyirandin
1135,schlagen::V,löda,lêdan
1136,schlagen::V,löda,lêxistin
1137,schlagen::V,iškta,lêdan
1138,schlagen::V,iškta,lêxistin
1139,treten::V,peksta,têlekirin
1140,treten::V,topsta,têlekirin
1141,stechen::V,pystiä,têrekirin
1142,stoßen::V,iškta,lêketin
1143,stoßen::V,pudištada,lêketin
1144,stehlen::V,vargastada,dizîn
1145,stehlen::V,vargastada,dizî birin
1146,stören::V,keskustada,aciz kirin
1147,belästigen::V,tartuteldas,li tela yeki ketin
1148,verbergen::V,katelda,veşartin
1149,verbergen::V,katelda,kemîndanîn
1150,täuschen::V,manitada,xapandin
1151,täuschen::V,manitada,lê zexeli kirin
1152,betrügen::V,manitada,xapandin
1153,töten::V,rikta,kûştin
1154,töten::V,surmita,kûştin
1155,wohnen::V,eläda,rûniştin
1156,arbeiten::V,rata,kar kirin
1157,arbeiten::V,rata,şêxulin
1158,sammeln::V,kogota,komkirin
1159,pflücken::V,poimda,çinîn
1160,jagen::V,mecata,nêçîr kirin
1161,fischen::V,kalatada,masî girtin
1162,fassen::V,tabata,pê girtin
1163,fassen::V,tabata,sêm kirin
1164,hüten::V,paimeta,hei jê man
1165,treiben::V,ajada,bêherandin
1166,anbinden::V,küttestada,tewilandin
1167,anbinden::V,sidoda,tewilandin
1168,füttern::V,sötta,xwarine dan lê
1169,melken::V,lüpsta,dotin
1170,hacken::V,sauda,kolandin
1171,gießen::V,valada,av dan
1172,reifen::V,küpseta,kemilîn
1173,zubereiten::V,vaumištada,çe kirin
1174,kochen::V,keitta,xwarin çe kirin
1175,kochen::V,keitta,kelandin
1176,backen::V,paštta,pijandin
1177,braten::V,žarda,qelandin
1178,braten::V,žarda,sor kirin
1179,umrühren::V,segoitada,têvdan
1180,stricken::V,kudoda,hûnan
1181,nähen::V,ombelta,kêl kirin
1182,färben::V,mujutada,boyax kirin
1183,reinigen::V,puhtastada,paqijkirin
1184,waschen::V,pesta,şuştin
1185,abwischen::V,pühktä,pakîj kirin
1186,spülen::V,huhtoida,şuştin
1187,fegen::V,pühkta,maliştin
1188,kehren::V,uhoita,maliştin
1189,baden::V,kül'ptäs,serîşûştin
1190,sich waschen::V,pestas,serîşûştin
1191,ausziehen::V,riičta,jê kirin
1192,ausziehen::V,rušta,jê kirin
1193,anziehen::V,panda päle,pê kirin
1194,anziehen::V,panda kädehe,pê kirin
1195,anziehen::V,panda jaugha,pê kirin
1196,sich anziehen::V,sobdas,xwe kirin
1197,kämmen::V,harjata,şeh kirin
1198,schmücken::V,čomitada,xemilandin
1199,sagen::V,sanuda,gotin
1200,sagen::V,sanuda,peyivîn
1201,sprechen::V,pagišta,peyivîn
1202,reden::V,pagišta,axaftin
1203,sich unterhalten::V,lodaita,hev biştaxilin
1204,fragen::V,küzuda,pirsîn
1205,fragen::V,küzuda,pirs kirin
1206,bitten::V,pakita,tika kirin
1207,erzählen::V,sanuda,behs kirin
1208,erzählen::V,starinoita,behs kirin
1209,mitteilen::V,tedotada,vegotin
1210,nennen::V,nimitada,bi nav kirin
1211,rufen::V,kucta,bakirin
1212,prahlen::V,kittäs,pesnê xwe dan
1213,übersetzen::V,käta,qulibandin
1214,übersetzen::V,käta,derbas kirin
1215,denken::V,meletada,fikirîn
1216,glauben::V,uskta,bawer bûn
1217,bemerken::V,homaita,bala xwe dan
1218,bemerken::V,homaita,çac lê ketin
1219,erkennen::V,tundištada,pêhesîn
1220,begreifen::V,tabata,fêmkirin
1221,verstehen::V,el'geta,fêmkirin
1222,verstehen::V,toimetada,fêmkirin
1223,lernen::V,opetas,halmandin
1224,lernen::V,opetas,fêrbun
1225,wissen::V,teta,zanîn
1226,sich erinnern an::V,johtutada,bir bûn
1227,vergessen::V,unohtada,ji bir kirin
1228,messen::V,märita,pê kanîn
1229,zählen::V,lugeda,hejmardin
1230,rechnen::V,lugeda,hesibandin
1231,lesen::V,lugeda,xwendin
1232,malen::V,pirta,rengandin
1233,malen::V,pirta,boyax kirin
1234,zeichnen::V,pirta,işaret kirin
1235,schreiben::V,kirjutada,nivîsandin
1236,besitzen::V,omištada,hebûn
1237,kaufen::V,ostta,kirîn
1238,verkaufen::V,möda,firotin
1239,bezahlen::V,maksta,pere dan
1240,zahlen::V,maksta,pere dan
1241,zahlen::V,maksta,dayin
1242,beherrschen::V,valdoita,zebt kirin
1243,beherrschen::V,valdoita,hukim kirin
1244,ertragen::V,tirpta,bihêzkirin
