,Concept_ID,es,tt
826,dies::PRN,esto,бу
827,das::PRN,eso,ул
828,das::PRN,esto,ул
829,alles::PRN,todo,һәммә
830,ich::PRN,yo,мин
831,du::PRN,tú,син
832,er::PRN,él,ул
833,wir::PRN,nosotros,без
834,ihr::PRN,vosotros,сез
835,sie::PRN,ellos,ул
836,was::FPRN,qué,ни
837,was::FPRN,qué,нәрсә
838,wer::FPRN,quién,кем
839,wo::FADV,dónde,кайда
840,wohin::FADV,adónde,кая
841,wohin::FADV,hacia dónde,кая
842,wie::FADV,cómo,ничек
843,warum::FADV,por qué,нигә
844,wieviel::FNUM,cuánto,ничә
845,eins::NUM,uno,бер
846,zwei::NUM,dos,ике
847,drei::NUM,tres,өч
848,vier::NUM,cuatro,дүрт
849,fünf::NUM,cinco,биш
850,sechs::NUM,seis,алты
851,sieben::NUM,siete,җиде
852,acht::NUM,ocho,сигез
853,neun::NUM,nueve,тугыз
854,zehn::NUM,diez,ун
855,elf::NUM,once,унбер
856,zwölf::NUM,doce,унике
857,zwanzig::NUM,veinte,егерме
858,dreißig::NUM,treinta,утыз
859,vierzig::NUM,cuarenta,кырык
860,fünfzig::NUM,cincuenta,илле
861,sechzig::NUM,sesenta,алтмыш
862,siebzig::NUM,setenta,җитмеш
863,achtzig::NUM,ochenta,сиксән
864,neunzig::NUM,noventa,туксан
865,hundert::NUM,cien,йөз
866,hundert::NUM,ciento,йөз
867,tausend::NUM,mil,мең
868,und::CNJ,y,вә
869,oder::CNJ,o,яки
870,oder::CNJ,o,яисә
871,stehen::V,estar de pie,тору
872,sitzen::V,estar sentado,утыру
873,liegen::V,yacer,яту
874,liegen::V,estar acostado,яту
875,hängen::V,pender,эленү
876,werden::V,hacerse,булу
877,passieren::V,suceder,булу
878,beginnen::V,iniciarse,башлану
879,beginnen::V,principiar,башлану
880,enden::V,acabar,бетү
881,enden::V,terminar,бетү
882,wechseln::V,variar,үзгәртү
883,wechseln::V,alternar,үзгәртү
884,aufgehen[Sonne]::V,salir,чыгу
885,untergehen[Sonne]::V,ponerse,бату
886,untergehen[Sonne]::V,descender,бату
887,scheinen[Sonne]::V,brillar,яктырту
888,donnern::V,tronar,күкрәү
889,wehen::V,soplar,исү
890,strömen::V,afluir,агу
891,fließen::V,fluir,агу
892,fließen::V,correr,агу
893,sich drehen::V,girar,бөтерелү
894,schwanken::V,vacilar,икеләнү
895,schwingen::V,oscilar,тирбәлү
896,fallen::V,caer,егылу
897,brennen::V,arder,яну
898,brennen::V,quemar,яну
899,rauchen::V,humear,төтәү
900,rauchen::V,humear,төтенләү
901,rauchen::V,echar humo,төтәү
902,rauchen::V,echar humo,төтенләү
903,regnen::V,llover,яву
904,gefrieren::V,helarse,кату
905,tauen::V,deshelarse,эрү
906,tauen::V,deshelarse,эретү
907,schmelzen::V,fundirse,эрү
908,schmelzen::V,fundirse,эретү
909,schmelzen::V,derretirse,эрү
910,schmelzen::V,derretirse,эретү
911,trocknen::V,secarse,кибү
912,sieden::V,hervir,ургылу
913,faulen::V,pudrirse,черү
914,verfaulen::V,pudrirse,черү
915,reißen::V,romperse,өзелү
916,versinken::V,hundirse,бату
917,vergehen::V,pasar,авышу
918,erscheinen::V,aparecer,пәйда булу
919,verschwinden::V,desaparecer,югалу
920,verschwinden::V,desaparecer,юк булу
921,sinken::V,bajar,кимү
922,sinken::V,bajar,кайту
923,abnehmen::V,decrecer,азаю
924,abnehmen::V,disminuir,азаю
925,zunehmen::V,crecer,арту
926,zunehmen::V,crecer,күбәю
927,zunehmen::V,crecer,ишәю
928,zunehmen::V,aumentar,арту
929,zunehmen::V,aumentar,күбәю
930,zunehmen::V,aumentar,ишәю
931,steigen::V,subir,үсү
932,steigen::V,ascender,үсү
933,wachsen::V,crecer,үсү
934,glänzen::V,brillar,ялкылдау
935,glänzen::V,resplandecer,ялкылдау
936,funkeln::V,chispear,ялтырау
937,lärmen::V,hacer ruido,шаулау
938,läuten::V,sonar,шалтырату
939,läuten::V,repicar,шалтырату
940,klingeln::V,tocar el timbre,шалтырату
941,klirren::V,tintinear,чылтырау
942,brausen::V,zumbar,давыллау
943,brausen::V,zumbar,дулау
944,rauschen::V,murmurar,кыштырдау
945,klingen::V,sonar,ишетелү
946,bellen::V,ladrar,өрү
947,heulen::V,ulular,улау
948,blasen::V,soplar,өрү
949,pfeifen::V,silbar,сызгырту
950,schreien::V,gritar,кычкыру
951,stöhnen::V,gemir,ыңгырашу
952,zittern::V,temblar,калтырау
953,zittern::V,temblar,калтырану
954,leben::V,vivir,яшәү
955,leben::V,vivir,гомер итү
956,geboren werden::V,nacer,туу
957,atmen::V,respirar,сулау
958,trinken::V,beber,эчү
959,essen::V,comer,ашау
960,schlucken::V,tragar,йоту
961,müde werden::V,cansarse,ялыгу
962,müde werden::V,cansarse,йөгенү
963,müde werden::V,fatigarse,ялыгу
964,müde werden::V,fatigarse,йөгенү
965,einschlafen::V,dormirse,йокыга китү
966,schlafen::V,dormir,йоклау
967,aufwachen::V,despertarse,уяну
968,aufstehen::V,levantarse,тору
969,sich erholen::V,reposar,ял алу
970,sich erholen::V,reposar,истирахәт итү
971,sich erholen::V,descansar,ял алу
972,sich erholen::V,descansar,истирахәт итү
973,krank werden::V,caer enfermo,чирләү
974,krank sein::V,estar enfermo,чирләү
975,schmerzen::V,doler,авырту
976,husten::V,toser,ютәлләү
977,genesen::V,convalecer,савыгу
978,genesen::V,convalecer,сәламәтләнү
979,genesen::V,restablecerse,савыгу
980,genesen::V,restablecerse,сәламәтләнү
981,sterben::V,morir,үлү
982,sterben::V,morir,дөнья кую
983,sterben::V,morir,вафат булу
984,umkommen::V,perecer,үлү
985,sich bewegen::V,moverse,йөрү
986,sich rühren::V,rebullir,кыймылдау
987,sich erheben::V,levantarse,басу
988,sich setzen::V,sentarse,утыру
989,hinfallen::V,caerse,егылу
990,laufen::V,andar,җәяүләү
991,schreiten::V,proceder,атлау
992,spazierengehen::V,pasear,йөрү
993,spazierengehen::V,pasear,йөргенү
994,spazierengehen::V,pasearse,йөрү
995,spazierengehen::V,pasearse,йөргенү
996,eilen::V,correr prisa,ашыгу
997,sich beeilen::V,darse prisa,ашыгу
998,sich beeilen::V,darse prisa,кызулау
999,sausen::V,correr,җилдерү
1000,rennen::V,correr,йөгерү
1001,springen::V,saltar,сикерү
1002,klettern::V,trepar,үрмәләү
1003,klettern::V,escalar,үрмәләү
1004,schaukeln::V,bambolearse,атыну
1005,kriechen::V,reptar,шуышу
1006,kriechen::V,reptar,үрмәләү
1007,kriechen::V,arrastrarse,шуышу
1008,kriechen::V,arrastrarse,үрмәләү
1009,schwimmen::V,nadar,йөзү
1010,tauchen::V,bucear,чуму
1011,tauchen::V,sumergirse,чуму
1012,rudern::V,remar,ишү
1013,fahren::V,ir,бару
1014,fliegen::V,volar,очу
1015,gehen::V,ir,йөрү
1016,gehen::V,andar,йөрү
1017,weggehen::V,irse,китү
1018,weggehen::V,marcharse,китү
1019,abfahren::V,salir,кузгалу
1020,abfahren::V,partir,кузгалу
1021,anhalten::V,parar,тукталу
1022,anhalten::V,pararse,тукталу
1023,hineingehen::V,entrar,инү
1024,eintreten::V,entrar,инү
1025,kommen::V,venir,килү
1026,ankommen::V,llegar,бару
1027,zurückkommen::V,volver,кире кайту
1028,zurückkommen::V,regresar,кире кайту
1029,bleiben::V,quedarse,калу
1030,warten::V,esperar,көтү
1031,erwarten::V,esperar,көтү
1032,suchen::V,buscar,эзләү
1033,finden::V,hallar,табу
1034,finden::V,encontrar,табу
1035,versuchen::V,intentar,маташу
1036,vorbereiten::V,preparar,хәзерләү
1037,lieben::V,amar,сөю
1038,lieben::V,amar,ярату
1039,lieben::V,querer,сөю
1040,lieben::V,querer,ярату
1041,mögen::V,querer,өнәү
1042,lachen::V,reír,көлү
1043,rühren::V,conmover,дулкынландыру
1044,weinen::V,llorar,елау
1045,schimpfen::V,regañar,сүгү
1046,schimpfen::V,regañar,сүгенү
1047,sich ärgern::V,enfadarse,ачулану
1048,sich fürchten::V,tener miedo,курку
1049,fürchten::V,temer,калтырау
1050,fürchten::V,temer,калтырану
1051,fürchten::V,tener miedo a,калтырау
1052,fürchten::V,tener miedo a,калтырану
1053,fliehen::V,huir,арка бирү
1054,flüchten::V,escaparse,качу
1055,sehen::V,ver,күрү
1056,anschauen::V,mirar,карау
1057,ansehen::V,mirar,карау
1058,ansehen::V,mirar,күзәтү
1059,hören::V,oír,ишетү
1060,zuhören::V,escuchar,тыңлау
1061,probieren::V,probar,тату
1062,probieren::V,degustar,тату
1063,riechen::V,oler,иснәү
1064,fühlen::V,sentir,тою
1065,fühlen::V,sentir,сизү
1066,scheinen::V,parecer,күренү
1067,zu sehen sein::V,poder verse,күренү
1068,vernehmen::V,oír,ишетү
1069,vernehmen::V,percibir,ишетү
1070,frieren::V,tener frío,өшү
1071,frieren::V,tener frío,күшегү
1072,tun::V,hacer,итү
1073,können::V,poder,алу
1074,wollen::V,querer,теләү
1075,anfangen::V,iniciar,керешү
1076,beenden::V,acabar,бетерү
1077,beenden::V,acabar,тәмамлау
1078,beenden::V,terminar,бетерү
1079,beenden::V,terminar,тәмамлау
1080,aufhören::V,cesar,бетү
1081,gelingen::V,salir bien,уңу
1082,geraten::V,salir,сабышу
1083,geraten::V,dar resultado,сабышу
1084,öffnen::V,abrir,ачу
1085,schließen::V,cerrar,ябу
1086,stellen::V,poner,кую
1087,stellen::V,colocar,кую
1088,setzen::V,poner,утырту
1089,setzen::V,colocar,утырту
1090,legen::V,poner,яткыру
1091,berühren::V,tocar,тию
1092,verbinden::V,unir,ялгау
1093,verbinden::V,juntar,ялгау
1094,bedecken::V,tapar,өрту
1095,bedecken::V,tapar,каплау
1096,bedecken::V,tapar,томалау
1097,bedecken::V,cubrir,өрту
1098,bedecken::V,cubrir,каплау
1099,bedecken::V,cubrir,томалау
1100,aufhängen::V,colgar,асу
1101,anzünden::V,encender,кабызу
1102,aufheben::V,recoger,күтәрү
1103,zurücklassen::V,dejar,калдыру
1104,verlieren::V,perder,югалту
1105,fallen lassen::V,dejar caer,төшерү
1106,machen::V,hacer,ясау
1107,machen::V,hacer,эшләү
1108,herstellen::V,fabricar,ясау
1109,bauen::V,construir,кору
1110,reparieren::V,reparar,төзәтү
1111,verbessern::V,mejorar,яхшырту
1112,ändern::V,mudar,үзгәртү
1113,ändern::V,modificar,үзгәртү
1114,graben::V,cavar,казу
1115,beugen::V,doblar,ию
1116,beugen::V,inclinar,ию
1117,biegen::V,doblar,бөгү
1118,drehen::V,volver,бору
1119,drehen::V,volver,бөтерү
1120,drehen::V,hacer girar,бору
1121,drehen::V,hacer girar,бөтерү
1122,wenden::V,volver,бору
1123,umdrehen::V,revolver,түнтәрү
1124,heben::V,levantar,күтәрү
1125,hochheben::V,alzar,күтәрү
1126,ergreifen::V,coger,эләктерү
1127,halten::V,tener,тоту
1128,drücken::V,apretar,кысу
1129,schieben::V,empujar,кузгату
1130,kratzen::V,rascar,тырнау
1131,lecken::V,lamer,ялау
1132,beißen::V,morder,тешләү
1133,abreißen::V,arrancar,өзү
1134,abschneiden::V,cortar,кыю
1135,abschneiden::V,cortar,кисү
1136,binden::V,atar,бәйләү
1137,stecken::V,meter,төртү
1138,stecken::V,meter,тыгу
1139,brechen::V,romper,сындыру
1140,brechen::V,quebrar,сындыру
1141,klopfen::V,golpear,шаку
1142,klopfen::V,golpear,шакылдау
1143,hauen::V,pegar,кыйнау
1144,kleben::V,pegar,ябыштыру
1145,kleben::V,encolar,ябыштыру
1146,reiben::V,frotar,ышку
1147,streichen::V,untar,ягу
1148,streichen::V,recubrir,ягу
1149,schleifen::V,afilar,кайрау
1150,schneiden::V,cortar,кисү
1151,rütteln::V,agitar,селкетү
1152,schütteln::V,agitar,селкетү
1153,schütteln::V,sacudir,селкетү
1154,schwenken::V,menear,болгау
1155,schütten::V,verter,кою
1156,füllen::V,llenar,тутыру
1157,einwickeln::V,envolver,төрү
1158,tragen::V,llevar,ташу
1159,schleppen::V,arrastrar,сөйрәү
1160,schleppen::V,arrastrar,өстерәү
1161,ziehen::V,tirar,тарту
1162,aufbewahren::V,conservar,саклау
1163,werfen::V,echar,ыргыту
1164,werfen::V,lanzar,ыргыту
1165,fangen::V,coger,тоту
1166,packen::V,agarrar,эләктерү
1167,verstecken::V,esconder,яшерү
1168,teilen::V,partir,бүлү
1169,teilen::V,dividir,бүлү
1170,schicken::V,enviar,җибәрү
1171,bringen::V,traer,китерү
1172,hinzufügen::V,añadir,өстәү
1173,bekommen::V,obtener,алу
1174,bekommen::V,conseguir,алу
1175,erhalten::V,recibir,алу
1176,nehmen::V,tomar,алу
1177,wählen::V,elegir,сайлау
1178,auswählen::V,escoger,сайлау
1179,auswählen::V,seleccionar,сайлау
1180,bewahren::V,guardar,саклау
1181,bewahren::V,preservar,саклау
1182,behindern::V,estorbar,комачаулау
1183,behindern::V,obstaculizar,комачаулау
1184,verderben::V,estropear,бозу
1185,beschädigen::V,deteriorar,бозу
1186,zerbrechen::V,romper,вату
1187,zerbrechen::V,quebrar,вату
1188,zerreißen::V,desgarrar,өзү
1189,zerreißen::V,desgarrar,ерту
1190,zerreißen::V,despedazar,өзү
1191,zerreißen::V,despedazar,ерту
1192,zerstören::V,destruir,җимерү
1193,zerstören::V,destrozar,җимерү
1194,verbrennen::V,quemar,яндыру
1195,verbrennen::V,quemar,көйдерү
1196,geben::V,dar,бирү
1197,reichen::V,pasar,тапшыру
1198,schenken::V,regalar,бүләкләү
1199,versprechen::V,prometer,вәгъдә бирү
1200,wünschen::V,desear,котлау
1201,loben::V,alabar,мактау
1202,küssen::V,besar,үбү
1203,wiegen::V,mecer,тирбәтү
1204,zudecken::V,tapar,ябу
1205,zudecken::V,tapar,бөркәү
1206,zudecken::V,cubrir,ябу
1207,zudecken::V,cubrir,бөркәү
1208,wecken::V,despertar,уяту
1209,zeigen::V,mostrar,күрсәтү
1210,führen::V,guiar,йөртү
1211,führen::V,conducir,йөртү
1212,lehren::V,enseñar,өйрәтү
1213,lehren::V,instruir,өйрәтү
1214,unterrichten::V,enseñar,укыту
1215,aufziehen::V,criar,асрау
1216,leiten::V,guiar,җитәкләү
1217,leiten::V,dirigir,җитәкләү
1218,antreiben::V,impeler,куалау
1219,antreiben::V,impeler,әйдәләү
1220,antreiben::V,impeler,ашыктыру
1221,antreiben::V,impulsar,куалау
1222,antreiben::V,impulsar,әйдәләү
1223,antreiben::V,impulsar,ашыктыру
1224,lassen::V,hacer,мәҗбүр итү
1225,einladen::V,invitar,чакыру
1226,vereinigen::V,unir,берләштерү
1227,besuchen::V,visitar,керешү
1228,besuchen::V,ir a ver,керешү
1229,treffen::V,encontrar,очрату
1230,sich versammeln::V,reunirse,җыелышу
1231,sich versammeln::V,congregarse,җыелышу
1232,spielen::V,jugar,уйнау
1233,singen::V,cantar,җырлау
1234,tanzen::V,bailar,бию
1235,sich trennen::V,separarse,аерылу
1236,sich trennen::V,separarse,ташлашу
1237,verlassen::V,dejar,ташлау
1238,verlassen::V,dejar,калдыру
1239,verlassen::V,abandonar,ташлау
1240,verlassen::V,abandonar,калдыру
1241,retten::V,salvar,коткару
1242,bewachen::V,vigilar,каравыллау
1243,schützen::V,proteger,ышыклау
1244,verteidigen::V,defender,яклау
1245,verteidigen::V,defender,саклау
1246,sich schlagen::V,batirse,сугышу
1247,schießen::V,tirar,ату
1248,schießen::V,disparar,ату
1249,siegen::V,vencer,җиңү
1250,ärgern::V,enojar,ачуландыру
1251,ärgern::V,enfadar,ачуландыру
1252,schlagen::V,pegar,ору
1253,schlagen::V,pegar,бәрү
1254,schlagen::V,pegar,тукмау
1255,schlagen::V,golpear,ору
1256,schlagen::V,golpear,бәрү
1257,schlagen::V,golpear,тукмау
1258,treten::V,dar una patada a,тибү
1259,stechen::V,pinchar,кадау
1260,stoßen::V,empujar,этү
1261,stehlen::V,robar,урлау
1262,stehlen::V,hurtar,урлау
1263,stören::V,molestar,комачаулау
1264,belästigen::V,molestar,борчу
1265,belästigen::V,molestar,билмазалау
1266,belästigen::V,importunar,борчу
1267,belästigen::V,importunar,билмазалау
1268,verbergen::V,ocultar,яшерү
1269,verbergen::V,esconder,яшерү
1270,täuschen::V,engañar,алдату
1271,betrügen::V,engañar,хәрәмләшү
1272,töten::V,matar,үтерү
1273,wohnen::V,vivir,яшәү
1274,wohnen::V,habitar,яшәү
1275,arbeiten::V,trabajar,эшләү
1276,sammeln::V,recoger,туплау
1277,sammeln::V,coleccionar,туплау
1278,pflücken::V,coger,өзү
1279,jagen::V,cazar,аулау
1280,fischen::V,pescar,балык тоту
1281,fassen::V,atrapar,тоту
1282,fassen::V,capturar,тоту
1283,hüten::V,guardar,көтү
1284,treiben::V,aballar,куалау
1285,anbinden::V,atar,бәйләү
1286,füttern::V,echar de comer,туйдыру
1287,melken::V,ordeñar,саву
1288,hacken::V,picar,чабу
1289,hacken::V,cortar,чабу
1290,gießen::V,regar,сугару
1291,reifen::V,madurar,җитешү
1292,zubereiten::V,preparar,пешеренү
1293,kochen::V,cocer,пешерү
1294,kochen::V,cocer,кайнату
1295,kochen::V,guisar,пешерү
1296,kochen::V,guisar,кайнату
1297,backen::V,hornear,пешерү
1298,backen::V,cocer al horno,пешерү
1299,braten::V,asar,куыру
1300,braten::V,asar,кыздыру
1301,braten::V,freír,куыру
1302,braten::V,freír,кыздыру
1303,umrühren::V,remover,бутау
1304,umrühren::V,remover,болгату
1305,stricken::V,hacer punto,бәйләү
1306,stricken::V,hacer calceta,бәйләү
1307,nähen::V,coser,тегү
1308,färben::V,teñir,ману
1309,färben::V,colorear,ману
1310,reinigen::V,limpiar,чистарту
1311,waschen::V,lavar,юу
1312,abwischen::V,fregar,сөртү
1313,abwischen::V,limpiar,сөртү
1314,spülen::V,aclarar,чайкау
1315,spülen::V,enjuagar,чайкау
1316,fegen::V,barrer,себерү
1317,fegen::V,pasar la escoba,себерү
1318,kehren::V,barrer,себерү
1319,baden::V,bañarse,коену
1320,sich waschen::V,lavarse,юыну
1321,ausziehen::V,quitar,чишенү
1322,ausziehen::V,quitarse,чишенү
1323,anziehen::V,ponerse,кию
1324,sich anziehen::V,vestirse,киенү
1325,kämmen::V,peinar,тарау
1326,schmücken::V,adornar,бизәү
1327,schmücken::V,adornar,бизәкләү
1328,sagen::V,decir,дию
1329,sagen::V,decir,әйтү
1330,sprechen::V,hablar,сөйләү
1331,sprechen::V,hablar,сөйләшү
1332,reden::V,hablar,сөйләү
1333,reden::V,conversar,сөйләү
1334,sich unterhalten::V,charlar,сөйләшү
1335,sich unterhalten::V,conversar,сөйләшү
1336,fragen::V,preguntar,сорау
1337,fragen::V,preguntar,сорашу
1338,bitten::V,rogar,үтенү
1339,erzählen::V,contar,сөйләү
1340,mitteilen::V,comunicar,белдерү
1341,mitteilen::V,participar,белдерү
1342,nennen::V,llamar,дию
1343,nennen::V,nombrar,дию
1344,rufen::V,llamar,дәшү
1345,prahlen::V,jactarse,мактану
1346,prahlen::V,jactarse,шапырыну
1347,übersetzen::V,traducir,күчерү
1348,denken::V,pensar,уйлау
1349,glauben::V,creer,инану
1350,bemerken::V,notar,искәрү
1351,erkennen::V,reconocer,тану
1352,begreifen::V,concebir,аңлау
1353,begreifen::V,concebir,төшенү
1354,verstehen::V,entender,аңлау
1355,verstehen::V,entender,төшенү
1356,verstehen::V,comprender,аңлау
1357,verstehen::V,comprender,төшенү
1358,lernen::V,aprender,уку
1359,lernen::V,aprender,өйрәнү
1360,wissen::V,saber,белү
1361,sich erinnern an::V,recordar,хәтерләү
1362,sich erinnern an::V,acordarse de,хәтерләү
1363,vergessen::V,olvidar,оныту
1364,messen::V,medir,үлчәү
1365,zählen::V,contar,санау
1366,rechnen::V,contar,исәпләү
1367,rechnen::V,calcular,исәпләү
1368,lesen::V,leer,уку
1369,malen::V,pintar,рәсем ясау
1370,malen::V,pintar,сурәт ясау
1371,malen::V,pintar,сурәтләү
1372,zeichnen::V,dibujar,язу-сызу
1373,zeichnen::V,dibujar,сурәт ясау
1374,schreiben::V,escribir,язу
1375,besitzen::V,poseer,биләү
1376,kaufen::V,comprar,алу
1377,verkaufen::V,vender,сату
1378,bezahlen::V,pagar,түләү
1379,zahlen::V,pagar,түләү
1380,beherrschen::V,dominar,ия булу
1381,ertragen::V,soportar,чыдау
