,Concept_ID,kl,vep
739,dann::ADV,taava,sid'
740,gestern::ADV,ippassaq,eglai
741,einst::ADV,ataatsimik,ende
742,einst::ADV,ataatsimik,kerdan
743,einst::ADV,ilaanni,ende
744,einst::ADV,ilaanni,kerdan
745,damals::ADV,taamani,siloi
746,damals::ADV,taamanikkut,siloi
747,damals::ADV,taassumuunakkut,siloi
748,danach::ADV,taava,sid'
749,vorher::ADV,siornagut,ende
750,einmal::ADV,ilaanni,kerdan
751,einmal::ADV,ataatsimik,kerdan
752,manchmal::ADV,qaqutigu,erašti
753,manchmal::ADV,qaqutigut,erašti
754,oft::ADV,akulikitsumik,paksus
755,immer::ADV,tamatigut,kaiken
756,hier::ADV,maani,täs
757,hier::ADV,maani,tägä
758,hierhin::ADV,maani,tänna
759,dorthin::ADV,ikuuna,sinna
760,dorthin::ADV,ikuuna,nakkale
761,geradeaus::ADV,narlumut,kohtha
762,vorwärts::ADV,pilangavoc,edehe
763,rückwärts::ADV,kingumut,sel'gin
764,rückwärts::ADV,tunumut or tunummut,sel'gin
765,zurück::ADV,kingumut,tagaze
766,zurück::ADV,tunumut or tunummut,tagaze
767,unten::ADV,kana,alahan
768,hinab::ADV,qiviu,alaz
769,hinab::ADV,qiviu,alahaks
770,überall::ADV,tamaginni,kaikjal
771,überall::ADV,tamani tamaani,kaikjal
772,kaum::ADV,qaqutigorsuaq,habi
773,sehr::ADV,assut,lujas
774,noch::ADV,qeratavoq,völ
775,schon::ADV,taava-una,jo
776,wieder::ADV,kingumut,möst
777,vergebens::ADV,angiluk,uhtei
778,dies::PRN,manna,nece
779,dies::PRN,matuma,nece
780,das::PRN,ua,se
781,ich::PRN,uanga,minä
782,du::PRN,illit,sinä
783,er::PRN,una,hän
784,wir::PRN,uagut,mö
785,ihr::PRN,ilissi,tö
786,sie::PRN,uku,hö
787,was::FPRN,aat?,mi
788,wer::FPRN,kikkut,ken
789,wo::FADV,sumi,kus
790,wohin::FADV,sumut,kuna
791,wie::FADV,qanoq,kut
792,wie::FADV,qanoq,mit'
793,warum::FADV,sooq,mikš
794,wieviel::FNUM,qassit,äjak
795,wieviel::FNUM,qassit,kuverz'
796,wieviel::FNUM,qanoq atsigisumik?,äjak
797,wieviel::FNUM,qanoq atsigisumik?,kuverz'
798,eins::NUM,ataaseq,üks'
799,zwei::NUM,marluk,kaks'
800,drei::NUM,pingasut,koume
801,vier::NUM,sisamat,nel'l'
802,vier::NUM,qajuusat,nel'l'
803,fünf::NUM,tallimat,viž
804,sechs::NUM,arfineq,kuz'
805,sechs::NUM,arfinillit,kuz'
806,sieben::NUM,arfineq-marluk,seičeme
807,acht::NUM,arfineq pingasut,kahesa
808,neun::NUM,qulingiluat,ühesa
809,neun::NUM,arfineq sisamat,ühesa
810,zehn::NUM,qulit,kümne
811,elf::NUM,aqqaneq,üks'toštkümne
812,zwölf::NUM,aqqaneq-marluk,kaks'toštkümne
813,zwanzig::NUM,tyve,kaks'kümne
814,dreißig::NUM,tredive,koumekümne
815,dreißig::NUM,pingasunik qulillit,koumekümne
816,vierzig::NUM,fyrre,nel'l'kümne
817,fünfzig::NUM,halvtreds,vižkümne
818,fünfzig::NUM,tallimanik qulillit,vižkümne
819,sechzig::NUM,tres,kuz'kümne
820,siebzig::NUM,halvfjerds,seičemekümne
821,achtzig::NUM,firs,kahesakümne
822,neunzig::NUM,halvfems,ühesakümne
823,hundert::NUM,et hundrede,sada
824,tausend::NUM,et tusinde,tuha
825,und::CNJ,aamma,i
826,und::CNJ,aamma,da
827,oder::CNJ,imalluunnit,vai
828,stehen::V,sikingavoq,seišta
829,sitzen::V,ingippoq,ištta
830,liegen::V,nalavoq,venuda
831,liegen::V,aqupivoq,venuda
832,hängen::V,nivinngarpaa,ripta
833,werden::V,pinngorpoq,lindä
834,werden::V,pinngorpoq,tehtas
835,passieren::V,pivoq,ozaitas
836,beginnen::V,aallarnerpaa,augotadas
837,enden::V,naggaserpaa,loptas
838,wechseln::V,immikkut ilivoq,vajehtadas
839,untergehen[Sonne]::V,ilioqqaasoq,lasktas
840,scheinen[Sonne]::V,qinnorpoq,paštta
841,scheinen[Sonne]::V,qinngorpoq,paštta
842,donnern::V,kalleq,juraita
843,wehen::V,timmivoq,dölta
844,wehen::V,timmivoq,puhuda
845,sich drehen::V,ipippaa,punotas
846,schwanken::V,aalavoq,čibuda
847,schwingen::V,issakajaat or issakatsiaarut,čibuda
848,fallen::V,quasivaa,langeta
849,brennen::V,seerpoq,pallada
850,brennen::V,uuppaa,pallada
851,rauchen::V,pujoorpoq,savustada
852,regnen::V,siallerpoq,vihmda
853,gefrieren::V,qiulerpoq,jäduda
854,gefrieren::V,qiulerpoq,kül'mdä
855,tauen::V,aappoq,sulada
856,schmelzen::V,aappoq,sulada
857,schmelzen::V,aatsippaa,sulada
858,trocknen::V,panerserpaa,kuida
859,trocknen::V,panerserpaa,kuivehtuda
860,sieden::V,qalappoq,kehuda
861,reißen::V,qulli,rebita
862,reißen::V,alittorpaa,rebita
863,reißen::V,kimillanneq,rebita
864,versinken::V,kivivaa,upota
865,versinken::V,apparpoq,upota
866,vergehen::V,qaangerpaa,mända
867,vergehen::V,sarsuppoq,mända
868,erscheinen::V,takutippoq,ozutadas
869,sinken::V,kivivaa,väheta
870,sinken::V,kivivaa,lasktas
871,sinken::V,apparpoq,väheta
872,sinken::V,apparpoq,lasktas
873,abnehmen::V,ikillipput,peneta
874,zunehmen::V,allisippaa,ližaduda
875,steigen::V,allisippaa,nousta
876,wachsen::V,allivoq,kazda
877,glänzen::V,qinngorpoq,loštta
878,glänzen::V,qinnorpoq,loštta
879,funkeln::V,uisorilavoq,hoštta
880,läuten::V,avilualaarpoq,judaita
881,klingeln::V,aviluarpoq,kelotada
882,klingeln::V,aviluarpaluppoq,kelotada
883,brausen::V,ittuk,bruncta
884,brausen::V,ittuppoq,bruncta
885,brausen::V,ittuppaluppoq,bruncta
886,bellen::V,qiluppoq,nutta
887,heulen::V,maarpoq,ulaita
888,heulen::V,maalavoq,ulaita
889,heulen::V,miaggoorpoq,ulaita
890,blasen::V,aporneq,puhuda
891,pfeifen::V,siggartartitsivoq,pistta
892,pfeifen::V,siggartartitsivoq,vihelta
893,pfeifen::V,siorsulavoq,pistta
894,pfeifen::V,siorsulavoq,vihelta
895,schreien::V,suaarpoq,kirkta
896,schreien::V,suaarpoq,kidastada
897,stöhnen::V,nipiliorpoq,ohkta
898,stöhnen::V,nipiliorpoq,voivotada
899,stöhnen::V,nipilliorpoq,ohkta
900,stöhnen::V,nipilliorpoq,voivotada
901,zittern::V,qarsulivik,säraita
902,leben::V,inuuvoq,eläda
903,geboren werden::V,inuuvoq,sünduda
904,geboren werden::V,inunngorpoq,sünduda
905,atmen::V,anersaarpoq,henktä
906,trinken::V,imerpoq,joda
907,essen::V,tamorpoq,söda
908,schlucken::V,tuluarnaq,lainata
909,einschlafen::V,sinippoq,uinota
910,schlafen::V,sinik,magata
911,schlafen::V,sinik,nukkuda
912,aufwachen::V,iterpoq,heraštuda
913,aufwachen::V,eqqumavoq,heraštuda
914,aufstehen::V,makippoq,nousta
915,sich erholen::V,qasuerserpoq,lebaitas
916,schmerzen::V,anneraa,kibištada
917,schmerzen::V,annernarpoq,kibištada
918,husten::V,quersorpoq,rügda
919,genesen::V,ajunngissivoq,tervehtuda
920,genesen::V,ilisimmarpoq,tervehtuda
921,genesen::V,ilorrippoq,tervehtuda
922,sterben::V,toquvoq,kolda
923,sich bewegen::V,ingerlavoq,likkuda
924,sich setzen::V,ingippoq,išttas
925,laufen::V,arpappoq,kävuda
926,schreiten::V,ingerlavoq,astta
927,schreiten::V,ingerlavoq,haškta
928,spazierengehen::V,utertakajaarpoq,kävelta
929,spazierengehen::V,utertakattajaarpoq,kävelta
930,eilen::V,qaa qaa,kiruhtada
931,eilen::V,qiilasaarpoq,kiruhtada
932,eilen::V,ingerlasaarpaa,kiruhtada
933,sich beeilen::V,tuaviorpoq,kiruhtada
934,sausen::V,uiguut,fun'urta
935,rennen::V,igivoq,joksta
936,springen::V,upernassaq,hüptä
937,klettern::V,pilaakkeerpoq,libuda
938,schaukeln::V,aalavoq,čibuda
939,schwimmen::V,naluppoq,ujuda
940,tauchen::V,allorpoq,čukautas
941,rudern::V,ipuppaa,souta
942,fahren::V,qimusserpoq,ajada
943,fahren::V,qimusserpoq,ajelda
944,fliegen::V,timmivoq,leta
945,weggehen::V,piiarpoq,päzda
946,weggehen::V,piiarpoq,lähtta
947,anhalten::V,unitsippaa,seižutadas
948,hineingehen::V,timaappaa,mända südäimehe
949,eintreten::V,allattorpaa,tulda
950,kommen::V,qaa-,tulda
951,kommen::V,pivaa,tulda
952,ankommen::V,tikippoq,tulda
953,zurückkommen::V,angerlarpoq,pörtas
954,bleiben::V,uninngavoq,jäda
955,warten::V,paavoq,varastada
956,warten::V,utaqqivoq,varastada
957,suchen::V,nivivaa,ectä
958,finden::V,nanivaa,löuta
959,versuchen::V,uuppaa,ladida
960,versuchen::V,uuppaa,rohkaita
961,versuchen::V,ussersarpaa,ladida
962,versuchen::V,ussersarpaa,rohkaita
963,vorbereiten::V,piareersarpaa,vaumita
964,lieben::V,asavaa,armastada
965,mögen::V,akaaraa,navedida
966,rühren::V,qeerlerpaa,likutada
967,weinen::V,qiavoq,itkta
968,schimpfen::V,qatimaarpoq,laidas
969,schimpfen::V,qatimaarpoq,pačatada
970,sich ärgern::V,ugguutigaa,rändüda
971,sich fürchten::V,eqqanaarpoq,varaita
972,fürchten::V,ersigaa,varaita
973,fliehen::V,qimaavoq,pageta
974,flüchten::V,allikarfigaa,pageta
975,flüchten::V,allikarfigaa,joksta
976,sehen::V,isigaa,nähta
977,ansehen::V,alaatsinaappaa,kacta
978,hören::V,tusarpaa,kulda
979,zuhören::V,naalappoq,kundeltas
980,riechen::V,tipippoq,rižada
981,fühlen::V,misigaa,mujada
982,scheinen::V,takutippoq,näguda
983,frieren::V,qiiavoq,kül'mdä
984,tun::V,iliorpoq,tehta
985,wollen::V,piumavaa,himoita
986,wollen::V,piumavaa,tahtoida
987,anfangen::V,pilerpoq,zavottä
988,anfangen::V,pilerpoq,augotada
989,beenden::V,naggaserpaa,loptä
990,aufhören::V,naammatsippaa,loptas
991,öffnen::V,ammarpaa,avaita
992,schließen::V,matuaa,saubata
993,stellen::V,ilivaa,panda
994,stellen::V,ilivaa,seižutada
995,stellen::V,iliorarpai,panda
996,stellen::V,iliorarpai,seižutada
997,stellen::V,ilioqqarpai,panda
998,stellen::V,ilioqqarpai,seižutada
999,setzen::V,iliorarpai,ištutada
1000,setzen::V,ilioqqarpai,ištutada
1001,legen::V,ilivaa,panda
1002,berühren::V,attorpaa,koskta
1003,berühren::V,attorpaa,käziduda
1004,verbinden::V,taperserpaa,ühtenzoitta
1005,bedecken::V,iikkerpaa,katta
1006,bedecken::V,iikkerpaa,peitta
1007,bedecken::V,iikkersorpaa,katta
1008,bedecken::V,iikkersorpaa,peitta
1009,aufhängen::V,inivaa,riputada
1010,aufhängen::V,iniorarpai,riputada
1011,anzünden::V,saggaavoq,sütutada
1012,aufheben::V,allisippaa,leta
1013,zurücklassen::V,aallarpoq,jätta
1014,verlieren::V,annaavaa,kadotada
1015,fallen lassen::V,nakkaavaa,kirbotada
1016,machen::V,iliorpoq,säta
1017,machen::V,iliorpoq,tehta
1018,herstellen::V,anillatsippaa,tehta
1019,bauen::V,marrarterpaa,leta
1020,bauen::V,marrarterpaa,sauda
1021,reparieren::V,iluarsaappaa,koheta
1022,verbessern::V,naqqippaa,paremboita
1023,graben::V,assappaa,kaida
1024,graben::V,assappaa,čongoida
1025,beugen::V,qappappoq,koverta
1026,biegen::V,qappappoq,painda
1027,wenden::V,assappaa,käta
1028,wenden::V,assappaa,kärauta
1029,wenden::V,assakarpoq,käta
1030,wenden::V,assakarpoq,kärauta
1031,umdrehen::V,assakartippaa,käta
1032,heben::V,kivippaa,leta
1033,hochheben::V,kissumiarpaa,libutada
1034,ergreifen::V,isaappaa,tabata
1035,ergreifen::V,isaguppaa,tabata
1036,halten::V,minarpaa,pidada
1037,drücken::V,naqittaat,painda
1038,kratzen::V,qitsuppaa,künstä
1039,lecken::V,aluppaa,nolda
1040,beißen::V,kiivaa,purda
1041,beißen::V,kiivaa,hambastada
1042,abreißen::V,aqqarpaa,ratketa
1043,abreißen::V,isaterpaa,ratketa
1044,abschneiden::V,kipivaa,čapata
1045,abschneiden::V,kipivaa,leikata
1046,binden::V,kakkersarpaa,sidoda
1047,stecken::V,kussunneq,čokaita
1048,brechen::V,nallorpaa,katkaita
1049,klopfen::V,pattappaa,kolkotada
1050,hauen::V,aqivaa,löda
1051,kleben::V,qaappoq,klejata
1052,reiben::V,tagiarpaa,hosta
1053,reiben::V,tagiarpaa,törkita
1054,reiben::V,tagiarpaa,jorotada
1055,reiben::V,tangiarpaa,hosta
1056,reiben::V,tangiarpaa,törkita
1057,reiben::V,tangiarpaa,jorotada
1058,streichen::V,erlerpoq,voita
1059,schleifen::V,sequppaa,hijoida
1060,schleifen::V,sequppaa,teravzoitta
1061,schneiden::V,uullivoq,leikata
1062,schütteln::V,aalavoq,pudištada
1063,schwenken::V,issarpoq,maihutada
1064,füllen::V,immerpaa,täutta
1065,einwickeln::V,immoqquserpaa,kärdä
1066,tragen::V,maqippaa,kantta
1067,tragen::V,maqippaa,kandišta
1068,tragen::V,assartorpoq,kantta
1069,tragen::V,assartorpoq,kandišta
1070,schleppen::V,assartorpoq,vedätada
1071,ziehen::V,kalippaa,vedada
1072,ziehen::V,kalissarpoq,vedada
1073,aufbewahren::V,toqqorpaa,kaita
1074,werfen::V,kuivaa,čuta
1075,werfen::V,kuivaa,tactä
1076,fangen::V,anguaa,püta
1077,verstecken::V,anngigaa,peitta
1078,teilen::V,agguut,jagada
1079,teilen::V,agguusersorpaa,jagada
1080,schicken::V,nassiuppaa,oigeta
1081,bringen::V,aggiuppaa,veda
1082,bringen::V,nassataraa,veda
1083,bekommen::V,tiguaa,sada
1084,erhalten::V,tiguaa,sada
1085,nehmen::V,pivoq,otta
1086,nehmen::V,tiguaa,otta
1087,bewahren::V,sukkunik simerserpaa,kaita
1088,verderben::V,asiutippaa,travida
1089,verderben::V,piuneerunnerit,travida
1090,zerbrechen::V,ukuvoq,mureta
1091,zerreißen::V,tisavaa,rebitada
1092,zerreißen::V,alittorpaa,rebitada
1093,zerstören::V,aserorpaa,mureta
1094,verbrennen::V,seerpoq,poltta
1095,geben::V,pivoq,antta
1096,versprechen::V,neriorsorpaa,toivotada
1097,wünschen::V,kissaat,toivotada
1098,loben::V,nersorpaa,kitta
1099,loben::V,nersornaat,kitta
1100,küssen::V,kunippaa,tervehtada
1101,küssen::V,kunissorpaa,tervehtada
1102,zudecken::V,majorpaa,katta
1103,wecken::V,itersarpaa,noustatada
1104,zeigen::V,tikkuuppaa,ozutada
1105,führen::V,tasissiuppaa,astutada
1106,führen::V,ilitsersorpaa,astutada
1107,führen::V,tasissersuuppaa,astutada
1108,lehren::V,ilinniartippaa,opeta
1109,unterrichten::V,ajoqerpaa,opeta
1110,unterrichten::V,ajoqersorpaa,opeta
1111,unterrichten::V,ilinniartitsivoq,opeta
1112,aufziehen::V,inororsarpaa,kazvatada
1113,leiten::V,iluatsippaa,ohjata
1114,antreiben::V,ikusimmippaa,rigehtoitta
1115,einladen::V,qaaqquaa,kucta
1116,einladen::V,qaasarpaa,kucta
1117,vereinigen::V,taperserpaa,ühtenzoitta
1118,besuchen::V,tikeraarpaa,rižada
1119,treffen::V,aporappaa,vastata
1120,sich versammeln::V,majorpoq,kägeta
1121,sich versammeln::V,majorpoq,sätas
1122,spielen::V,pinnguarpoq,väta
1123,singen::V,erinarsorpoq,pajatada
1124,tanzen::V,qitippoq,kargaita
1125,sich trennen::V,immikkoortippaa,erigata
1126,retten::V,annaappaa,päzutada
1127,schützen::V,eriagaa,kaita
1128,schützen::V,pineqartaalivaa,kaita
1129,schießen::V,aallaavaa,ampta
1130,schießen::V,piseriuppaa,ampta
1131,ärgern::V,ninngassarpaa,verdutada
1132,ärgern::V,ninngassarpaa,rändütada
1133,ärgern::V,ninngassaarpaa,verdutada
1134,ärgern::V,ninngassaarpaa,rändütada
1135,schlagen::V,unatarpaa,löda
1136,schlagen::V,unatarpaa,iškta
1137,treten::V,tukerpoq,peksta
1138,treten::V,tukerpoq,topsta
1139,stechen::V,iguppaa,pystiä
1140,stechen::V,qasilippoq,pystiä
1141,stoßen::V,ikuserpaa,iškta
1142,stoßen::V,ikuserpaa,pudištada
1143,stoßen::V,ikusimmippaa,iškta
1144,stoßen::V,ikusimmippaa,pudištada
1145,stehlen::V,tillippaa,vargastada
1146,stören::V,akornuserpaa,keskustada
1147,verbergen::V,anngigaa,katelda
1148,betrügen::V,peqquserluttuliorfigaa,manitada
1149,töten::V,maappaa,rikta
1150,töten::V,maappaa,surmita
1151,töten::V,toquppaa,rikta
1152,töten::V,toquppaa,surmita
1153,wohnen::V,najugaqarpoq,eläda
1154,arbeiten::V,sulivoq,rata
1155,sammeln::V,katersorpai,kogota
1156,jagen::V,piniarpoq,mecata
1157,fischen::V,aalisarpoq,kalatada
1158,anbinden::V,qilerut,küttestada
1159,anbinden::V,qilerut,sidoda
1160,anbinden::V,qilersorpaa,küttestada
1161,anbinden::V,qilersorpaa,sidoda
1162,anbinden::V,ungerlatserpaa,küttestada
1163,anbinden::V,ungerlatserpaa,sidoda
1164,füttern::V,nerlerpaa,sötta
1165,gießen::V,imerterpaa,valada
1166,kochen::V,igavoq,keitta
1167,braten::V,siappaa,žarda
1168,umrühren::V,qeerlerpaa,segoitada
1169,färben::V,misuppaa,mujutada
1170,reinigen::V,sanniarpaa,puhtastada
1171,waschen::V,asappaa,pesta
1172,abwischen::V,saligarpaa,pühktä
1173,abwischen::V,saligartorpaa,pühktä
1174,fegen::V,sanngiarpaa,pühkta
1175,baden::V,uffarpoq,kül'ptäs
1176,sich waschen::V,uffarpoq,pestas
1177,ausziehen::V,annoraajarpaa,riičta
1178,ausziehen::V,annoraajarpaa,rušta
1179,anziehen::V,ativaa,panda päle
1180,anziehen::V,ativaa,panda kädehe
1181,anziehen::V,ativaa,panda jaugha
1182,anziehen::V,atitippaa,panda päle
1183,anziehen::V,atitippaa,panda kädehe
1184,anziehen::V,atitippaa,panda jaugha
1185,sich anziehen::V,atisalersorpoq,sobdas
1186,sagen::V,oqarpoq,sanuda
1187,sprechen::V,oqaluttarpoq,pagišta
1188,reden::V,oqaluppoq,pagišta
1189,fragen::V,aperaa,küzuda
1190,bitten::V,aperaa,pakita
1191,bitten::V,qinnuigaa,pakita
1192,erzählen::V,oqaluttuaraa,sanuda
1193,erzählen::V,oqaluttuaraa,starinoita
1194,mitteilen::V,oqalualaarpoq,tedotada
1195,rufen::V,qaaqquaa,kucta
1196,prahlen::V,oqqartuvoq,kittäs
1197,prahlen::V,oqallortuvoq,kittäs
1198,übersetzen::V,ikaarpoq,käta
1199,übersetzen::V,nutserpaa,käta
1200,denken::V,isumaqarpoq,meletada
1201,glauben::V,upperaa,uskta
1202,glauben::V,isumaqarpoq,uskta
1203,erkennen::V,ilisaraa,tundištada
1204,verstehen::V,paasivaa,el'geta
1205,verstehen::V,paasivaa,toimetada
1206,lernen::V,ilinniarpoq,opetas
1207,wissen::V,nalunngilaa,teta
1208,sich erinnern an::V,eqqaavaa,johtutada
1209,vergessen::V,puiorpaa,unohtada
1210,messen::V,ussersarpaa,märita
1211,zählen::V,kisitsivoq,lugeda
1212,rechnen::V,kisitsivoq,lugeda
1213,lesen::V,atuarpoq,lugeda
1214,malen::V,qalipappaa,pirta
1215,schreiben::V,allappoq,kirjutada
1216,kaufen::V,pisiaraa,ostta
1217,verkaufen::V,akigaa,möda
1218,bezahlen::V,akilerpaa,maksta
1219,beherrschen::V,inappaa,valdoita
1220,ertragen::V,ernertaaraa,tirpta
1221,Nase::N,,nena
1222,Schnurrbart::N,,habinod
1223,Fuß::N,,jaug
1224,Schlaf::N,,uni
1225,Strömung::N,,joksmuz
1226,Moor::N,,so
1227,Wald::N,,mec
1228,Anhöhe::N,,kukaz
1229,Gipfel::N,,ladv
1230,Quelle::N,,lähte
1231,Festland::N,,kuivma
1232,Kiefer[Baum]::N,,pedai
1233,Pferd::N,,hebo
1234,Elch::N,,hirb'
1235,Schwarm::N,,parveh
1236,Ente::N,,sorz
1237,Barsch::N,,ahven
1238,Hecht::N,,haug'
1239,Wurm::N,,mado
1240,Heu::N,,hein
1241,Kummer::N,,gor'a
1242,Gespräch::N,,lodu
1243,Gespräch::N,,pagin
1244,Spiel::N,,vänd
1245,Gesellschaft::N,,sebr
1246,Angelegenheit::N,,azj
1247,Anzahl::N,,lugu
1248,Strich::N,,pird
1249,Gegenstand::N,,kalu
1250,Höhe::N,,korktuz'
1251,Lagerfeuer::N,,nodj
1252,Lagerfeuer::N,,pažag
1253,Gang::N,,astund
1254,Heim::N,,kodi
1255,Beutel::N,,havad
1256,Eimer::N,,vädr
1257,Sack::N,,havad
1258,Brei::N,,pudr
1259,Leder::N,,nahk
1260,Gott::N,,jumal
1261,Reichtum::N,,kodielo
1262,Reichtum::N,,kal'huz'
1263,Staat::N,,valdkund
1264,Gewalt::N,,vägivald
1265,Bogen[Waffe]::N,,taug
1266,Lüge::N,,kelastuz
1267,Schaden::N,,pahuz'
1268,April::N,,sulaku
1269,frisch::A,,lahed
1270,lecker::A,,magukaz
1271,sauer::A,,muiged
1272,bunt::A,,kirjav
1273,teuer::A,,kalliž
1274,geschickt::A,,mahtokaz
1275,nackt::A,,alastoi
1276,ehemalig::A,,edeline
1277,bekannt::A,,tutab
1278,anderer::A,,toine
1279,zuerst::ADV,,ezmäi
1280,niemals::ADV,,ei nikonz
1281,von hier::ADV,,täspäi
1282,von hier::ADV,,sid'päi
1283,dort::ADV,,sigä
1284,oben::ADV,,ülähän
1285,hinauf::ADV,,ülez
1286,hinauf::ADV,,ülähäks
1287,nicht::ADV,,ei
1288,ein wenig::ADV,,vähän
1289,so::ADV,,muga
1290,so::ADV,,ninga
1291,nur::ADV,,järg
1292,nur::ADV,,vaiše
1293,vor::PRP,,edes
1294,hinter::PRP,,taga
1295,unter::PRP,,al
1296,durch::PRP,,läbi
1297,durch::PRP,,kal't
1298,neben::PRP,,rindal
1299,zwischen::PRP,,keskes
1300,wegen::PRP,,tagut
1301,alles::PRN,,kaik
1302,aufgehen[Sonne]::V,,nousta
1303,strömen::V,,valadas
1304,fließen::V,,valuda
1305,faulen::V,,hapata
1306,faulen::V,,traudäs
1307,verfaulen::V,,hapata
1308,verschwinden::V,,hajeta
1309,lärmen::V,,robaita
1310,klirren::V,,biraita
1311,rauschen::V,,šobaita
1312,klingen::V,,heläita
1313,müde werden::V,,väzuda
1314,müde werden::V,,šuštuda
1315,krank werden::V,,läžegata
1316,krank sein::V,,läžuda
1317,umkommen::V,,kolda
1318,sich rühren::V,,likahtada
1319,sich rühren::V,,kubahtada
1320,sich erheben::V,,nousta
1321,hinfallen::V,,langeta
1322,kriechen::V,,ličtas
1323,gehen::V,,mända
1324,gehen::V,,kävuda
1325,abfahren::V,,tönduda
1326,erwarten::V,,varastada
1327,lachen::V,,nagrda
1328,anschauen::V,,kacta
1329,probieren::V,,mujada
1330,zu sehen sein::V,,näguda
1331,vernehmen::V,,kulištada
1332,können::V,,voida
1333,können::V,,mahtta
1334,gelingen::V,,lähtta
1335,gelingen::V,,tehtas
1336,geraten::V,,tulda
1337,ändern::V,,vajehtada
1338,drehen::V,,punotada
1339,schieben::V,,žigutada
1340,rütteln::V,,heilutada
1341,schütten::V,,valada
1342,packen::V,,tabata
1343,hinzufügen::V,,ližata
1344,wählen::V,,valita
1345,auswählen::V,,valita
1346,behindern::V,,telustada
1347,beschädigen::V,,satatada
1348,reichen::V,,antta
1349,schenken::V,,lahjoita
1350,wiegen::V,,likutada
1351,lassen::V,,käskta
1352,verlassen::V,,jätta
1353,bewachen::V,,varjoita
1354,verteidigen::V,,kaita
1355,sich schlagen::V,,torata
1356,siegen::V,,vägestada
1357,belästigen::V,,tartuteldas
1358,täuschen::V,,manitada
1359,pflücken::V,,poimda
1360,fassen::V,,tabata
1361,hüten::V,,paimeta
1362,treiben::V,,ajada
1363,melken::V,,lüpsta
1364,hacken::V,,sauda
1365,reifen::V,,küpseta
1366,zubereiten::V,,vaumištada
1367,backen::V,,paštta
1368,stricken::V,,kudoda
1369,nähen::V,,ombelta
1370,spülen::V,,huhtoida
1371,kehren::V,,uhoita
1372,kämmen::V,,harjata
1373,schmücken::V,,čomitada
1374,sich unterhalten::V,,lodaita
1375,nennen::V,,nimitada
1376,bemerken::V,,homaita
1377,begreifen::V,,tabata
1378,zeichnen::V,,pirta
1379,besitzen::V,,omištada
1380,zahlen::V,,maksta
