,Concept_ID,lt,ar
781,später::ADV,vėliau,فيما بعد
782,später::ADV,paskiau,فيما بعد
783,jetzt::ADV,dabãr,الآن
784,jetzt::ADV,dabãr,حاليا
785,heute::ADV,šiandien,اليوم
786,morgen::ADV,rytoj,غدا
787,bald::ADV,greitai,قريبا
788,bald::ADV,netrukus,قريبا
789,dann::ADV,po to,ثم
790,gestern::ADV,vakar,أمس
791,gestern::ADV,vakar,البارحة
792,einst::ADV,kadaise,قديما
793,einst::ADV,kitą kartą,قديما
794,damals::ADV,anuomet,حينئذ
795,damals::ADV,anuokart,حينئذ
796,danach::ADV,po to,ثم
797,danach::ADV,po to,بعد ذلك
798,danach::ADV,paskui,ثم
799,danach::ADV,paskui,بعد ذلك
800,vorher::ADV,anksčiau,من قبل
801,vorher::ADV,anksčiau,قبل ذلك
802,zuerst::ADV,pirma,أولا
803,zuerst::ADV,iš pradžių̃,أولا
804,einmal::ADV,kartą,مرة
805,einmal::ADV,vieną kartą,مرة
806,manchmal::ADV,kai kada,أحيانا
807,oft::ADV,dažnai,كثيرا
808,immer::ADV,visada,دائما
809,immer::ADV,visuomet,دائما
810,niemals::ADV,niekada,لا أبدا
811,niemals::ADV,niekuomet,لا أبدا
812,hier::ADV,čia,هنا
813,hierhin::ADV,šen,إلى هنا
814,hierhin::ADV,čionai,إلى هنا
815,von hier::ADV,iš čia,من هنا
816,dort::ADV,ten,هناك
817,dort::ADV,tenai,هناك
818,dorthin::ADV,ten,إلى هناك
819,dorthin::ADV,ten link,إلى هناك
820,geradeaus::ADV,tiesiai,إلى الأمام
821,vorwärts::ADV,pirmyn,إلى الأمام
822,rückwärts::ADV,atbulai,إلى الوراء
823,zurück::ADV,atgal,عودا
824,zurück::ADV,atgal,إلى الخلف
825,unten::ADV,žemai,تحت
826,unten::ADV,žemai,في الأسفل
827,unten::ADV,apačioje,تحت
828,unten::ADV,apačioje,في الأسفل
829,hinab::ADV,žemyn,إلى تحت
830,oben::ADV,viršuj,فوق
831,oben::ADV,viršuj,في الأعلى
832,hinauf::ADV,aukštyn,إلى فوق
833,hinauf::ADV,aukštyn,إلى الأعلى
834,hinauf::ADV,į viršų,إلى فوق
835,hinauf::ADV,į viršų,إلى الأعلى
836,überall::ADV,visur,في كل مكان
837,nicht::ADV,ne,لا
838,nicht::ADV,ne,لم
839,ein wenig::ADV,truputį,قليلا
840,kaum::ADV,vos,كاد لا
841,sehr::ADV,labai,جدا
842,sehr::ADV,labai,كثيرا
843,sehr::ADV,baisiai,جدا
844,sehr::ADV,baisiai,كثيرا
845,so::ADV,taip,كذا
846,so::ADV,taip,كذلك
847,noch::ADV,dar,ما زال
848,nur::ADV,tik,فقط
849,nur::ADV,vien,فقط
850,schon::ADV,jau,قد
851,wieder::ADV,vėl,من جديد
852,wieder::ADV,vėl,مرة أخرى
853,wieder::ADV,iš naujo,من جديد
854,wieder::ADV,iš naujo,مرة أخرى
855,vergebens::ADV,veltui,عبثا
856,vergebens::ADV,bergždžiai,عبثا
857,vor::PRP,prieš,أمام
858,hinter::PRP,už,خلف
859,hinter::PRP,už,وراء
860,unter::PRP,po,تحت
861,durch::PRP,pro,عبر
862,durch::PRP,pro,خلال
863,durch::PRP,per,عبر
864,durch::PRP,per,خلال
865,neben::PRP,prie,جنب
866,neben::PRP,prie,بجانب
867,neben::PRP,šalia,جنب
868,neben::PRP,šalia,بجانب
869,zwischen::PRP,tarp,بين
870,wegen::PRP,dėl,بسبب
871,wegen::PRP,dėlei,بسبب
872,dies::PRN,šis,هذا
873,dies::PRN,šitas,هذا
874,das::PRN,tat,ذلك
875,alles::PRN,visas,الكل
876,ich::PRN,aš,أنا
877,du::PRN,tu,أنت
878,er::PRN,jis,هو
879,wir::PRN,mes,نحن
880,ihr::PRN,jūs,أنتم
881,ihr::PRN,jūs,أنتن
882,sie::PRN,ji,هم
883,sie::PRN,ji,هن
884,sie::PRN,jos,هم
885,sie::PRN,jos,هن
886,was::FPRN,kas,ما
887,wer::FPRN,kas,من
888,wo::FADV,kur,أين
889,wohin::FADV,kur,إلى أين
890,wohin::FADV,kur link,إلى أين
891,wie::FADV,kaip,كيف
892,warum::FADV,kod̃ėl,لماذا
893,warum::FADV,dėl ko,لماذا
894,wieviel::FNUM,kiek,كم
895,eins::NUM,vienas,واحد
896,zwei::NUM,du,اثنين
897,drei::NUM,trys,ثلاثة
898,vier::NUM,keturi,أربعة
899,fünf::NUM,penki,خمسة
900,sechs::NUM,šeši,ستة
901,sieben::NUM,septyni,سبعة
902,acht::NUM,aštuoni,ثمانية
903,neun::NUM,devyni,تسعة
904,zehn::NUM,dešimt,عشرة
905,elf::NUM,vienuolika,أحد عشر
906,zwölf::NUM,dvylika,اثنا عشر
907,zwanzig::NUM,dvidešimt,عشرون
908,dreißig::NUM,trisdešimt,ثلاثون
909,vierzig::NUM,keturiasdešimt,أربعون
910,fünfzig::NUM,penkiasdešimt,خمسون
911,sechzig::NUM,šešiasdešimt,ستون
912,siebzig::NUM,septyniasdešimt,سبعون
913,achtzig::NUM,aštuoniasdešimt,ثمانون
914,neunzig::NUM,devyniasdešimt,تسعون
915,hundert::NUM,šimtas,مئة
916,tausend::NUM,tūkstantis,ألف
917,und::CNJ,ĩr,و
918,oder::CNJ,ar,أو
919,oder::CNJ,arba,أو
920,stehen::V,stovėti,وقف
921,sitzen::V,sėdėti,جلس
922,liegen::V,gulėti,رقد
923,hängen::V,kyboti,تعلق
924,hängen::V,kabėti,تعلق
925,werden::V,taptis,صار
926,werden::V,taptis,أصبح
927,werden::V,darytis,صار
928,werden::V,darytis,أصبح
929,passieren::V,atsitikti,حدث
930,passieren::V,pasitaikyti,حدث
931,beginnen::V,prasid́ėti,ابتدأ
932,enden::V,baigtis,انتهى
933,wechseln::V,keistis,تغير
934,wechseln::V,pasikeisti,تغير
935,aufgehen[Sonne]::V,tekėti,شرق
936,aufgehen[Sonne]::V,patekėti,شرق
937,untergehen[Sonne]::V,leistis,غرب
938,untergehen[Sonne]::V,nusileisti,غرب
939,scheinen[Sonne]::V,šviesti,أضاء
940,donnern::V,griausti,رعد
941,donnern::V,griaudėti,رعد
942,wehen::V,pūsti,هب
943,strömen::V,lietis,جرى
944,strömen::V,plūsti,جرى
945,fließen::V,tekėti,سال
946,sich drehen::V,suktis,دار
947,sich drehen::V,pasisukti,دار
948,schwanken::V,svyruoti,ترنح
949,schwingen::V,suptis,ترجح
950,fallen::V,pulti,سقط
951,fallen::V,kristi,سقط
952,brennen::V,degti,احترق
953,rauchen::V,rūkyti,دخن
954,regnen::V,lyti,أمطر
955,gefrieren::V,užšalti,تجمد
956,tauen::V,tirpti,ذاب
957,schmelzen::V,lydytis,ذاب
958,trocknen::V,džiūti,نشف
959,sieden::V,virti,غلى
960,faulen::V,pūti,فسد
961,verfaulen::V,švinkti,تعفن
962,reißen::V,plyšti,انقطع
963,reißen::V,trūkti,انقطع
964,versinken::V,skę̃sti,غرق
965,versinken::V,grimzti,غرق
966,vergehen::V,praeiti,مضى
967,erscheinen::V,pasirodyti,لاح
968,erscheinen::V,pasirodyti,ظهر
969,verschwinden::V,dingti,غاب
970,verschwinden::V,išnykti,غاب
971,verschwinden::V,pranykti,غاب
972,sinken::V,kristi,هبط
973,abnehmen::V,mažėti,نقص
974,abnehmen::V,silpnėti,نقص
975,zunehmen::V,didėti,ازداد
976,zunehmen::V,padaugėti,ازداد
977,steigen::V,kilti,صعد
978,steigen::V,kilti,ارتفع
979,wachsen::V,augti,نما
980,wachsen::V,augti,نبت
981,glänzen::V,blizgėti,لمع
982,funkeln::V,žibėti,تلألأ
983,lärmen::V,triukšmauti,ضج
984,lärmen::V,triukšmauti,صخب
985,läuten::V,skambinti,قرع
986,klingeln::V,skambinti,دق
987,klirren::V,žvangėti,قعقع
988,brausen::V,šniokšti,عج
989,rauschen::V,ošti,حف
990,rauschen::V,šlamėti,حف
991,klingen::V,skardėti,رن
992,bellen::V,loti,نبح
993,heulen::V,kaukti,عوى
994,heulen::V,staugti,عوى
995,blasen::V,pūsti,نفخ
996,pfeifen::V,švilpti,صفر
997,pfeifen::V,švilpauti,صفر
998,schreien::V,šaukti,صرخ
999,stöhnen::V,dejuoti,أن
1000,stöhnen::V,aimanuoti,أن
1001,zittern::V,virpėti,ارتعش
1002,leben::V,gyventi,عاش
1003,geboren werden::V,gimti,ولد
1004,atmen::V,alsuoti,تنفس
1005,atmen::V,kvėpuoti,تنفس
1006,trinken::V,gerti,شرب
1007,essen::V,valgyti,أكل
1008,schlucken::V,praryti,جرع
1009,müde werden::V,nuvargti,تعب
1010,müde werden::V,privargti,تعب
1011,einschlafen::V,užmigti,نام
1012,schlafen::V,miegoti,نام
1013,aufwachen::V,pabusti,استيقظ
1014,aufstehen::V,keltis,قام
1015,aufstehen::V,atsikelti,قام
1016,sich erholen::V,pailsėti,استجم
1017,sich erholen::V,poilsiauti,استجم
1018,krank werden::V,susirgti,مرض
1019,krank sein::V,sirgti,مرض
1020,schmerzen::V,sopėti,آلم
1021,schmerzen::V,skaudėti,آلم
1022,husten::V,kosėti,كح
1023,husten::V,kosėti,سعل
1024,genesen::V,sveikti,نقه
1025,genesen::V,taisytis,نقه
1026,sterben::V,mirti,مات
1027,sterben::V,numirti,مات
1028,umkommen::V,žūti,هلك
1029,sich bewegen::V,judėti,تحرك
1030,sich bewegen::V,pasijudinti,تحرك
1031,sich rühren::V,krutėti,تحرك
1032,sich erheben::V,pakilti,قام
1033,sich erheben::V,atsikelti,قام
1034,sich setzen::V,sėstis,جلس
1035,sich setzen::V,atsisėsti,جلس
1036,hinfallen::V,parkristi,وقع
1037,hinfallen::V,pargriūti,وقع
1038,laufen::V,eiti,مشى
1039,schreiten::V,žengti,خطا
1040,schreiten::V,žingsniuoti,خطا
1041,spazierengehen::V,pasivaikščioti,تنزه
1042,eilen::V,skubėti,عجل
1043,sich beeilen::V,paskub́ėti,استعجل
1044,sich beeilen::V,pasiskubinti,استعجل
1045,sausen::V,dumti,أسرع
1046,sausen::V,lėkti,أسرع
1047,rennen::V,bėgti,عدا
1048,rennen::V,bėgti,ركض
1049,springen::V,šokti,قفز
1050,klettern::V,kopti,تسلق
1051,schaukeln::V,supti,تأرجح
1052,schaukeln::V,linguoti,تأرجح
1053,kriechen::V,ropoti,دب
1054,kriechen::V,ropoti,زحف
1055,kriechen::V,šliaužti,دب
1056,kriechen::V,šliaužti,زحف
1057,schwimmen::V,plaukti,سبح
1058,tauchen::V,nerti,غطس
1059,rudern::V,irtis,جذف
1060,rudern::V,irkluoti,جذف
1061,fahren::V,važiuoti,ركب
1062,fahren::V,važiuoti,سافر
1063,fahren::V,važinėti,ركب
1064,fahren::V,važinėti,سافر
1065,fliegen::V,lėkti,طار
1066,fliegen::V,skristi,طار
1067,gehen::V,eiti,سار
1068,gehen::V,eiti,ذهب
1069,weggehen::V,išeiti,ذهب
1070,weggehen::V,išeiti,انصرف
1071,abfahren::V,išvykti,رحل
1072,abfahren::V,išvažiuoti,رحل
1073,anhalten::V,sustoti,توقف
1074,hineingehen::V,įeiti,دخل
1075,eintreten::V,įžengti,دخل
1076,kommen::V,ateiti,أتى
1077,kommen::V,ateiti,جاء
1078,ankommen::V,ateiti,وصل
1079,zurückkommen::V,grį̃žti,عاد
1080,zurückkommen::V,grį̃žti,رجع
1081,zurückkommen::V,sugrį̃žti,عاد
1082,zurückkommen::V,sugrį̃žti,رجع
1083,bleiben::V,likti,مكث
1084,bleiben::V,pasilikti,مكث
1085,warten::V,laukti,انتظر
1086,erwarten::V,laukti,ترقب
1087,erwarten::V,laukti,انتظر
1088,suchen::V,ieškoti,بحث
1089,finden::V,rasti,وجد
1090,finden::V,surasti,وجد
1091,versuchen::V,mėginti,حاول
1092,vorbereiten::V,rengti,أعد
1093,vorbereiten::V,rengti,حضر
1094,lieben::V,myĺėti,أحب
1095,mögen::V,ḿėgti,أحب
1096,mögen::V,patikti,أحب
1097,lachen::V,juoktis,ضحك
1098,rühren::V,jaudinti,أثر
1099,rühren::V,graudinti,أثر
1100,weinen::V,verkti,بكى
1101,schimpfen::V,bartis,سب
1102,schimpfen::V,bartis,شتم
1103,sich ärgern::V,pykti,زعل
1104,sich ärgern::V,apmaudauti,زعل
1105,sich fürchten::V,bijoti,هاب
1106,sich fürchten::V,baimintis,هاب
1107,fürchten::V,bijoti,خاف
1108,fürchten::V,bijoti,خشي
1109,fürchten::V,baimintis,خاف
1110,fürchten::V,baimintis,خشي
1111,fliehen::V,bėgti,هرب
1112,fliehen::V,sprukti,هرب
1113,flüchten::V,pabėgti,فر
1114,sehen::V,žiūŕėti,رأى
1115,anschauen::V,žiūŕėti,نظر
1116,ansehen::V,žiūrėti į,نظر
1117,ansehen::V,pažiūrėti į,نظر
1118,hören::V,girdėti,سمع
1119,zuhören::V,klausytis,أصغى
1120,probieren::V,ragauti,ذاق
1121,probieren::V,paragauti,ذاق
1122,riechen::V,uosti,شم
1123,riechen::V,uosti,استنشق
1124,riechen::V,užuosti,شم
1125,riechen::V,užuosti,استنشق
1126,fühlen::V,justi,شعر
1127,fühlen::V,jausti,شعر
1128,fühlen::V,pajusti,شعر
1129,scheinen::V,rodytis,ظهر
1130,scheinen::V,atrodyti,ظهر
1131,zu sehen sein::V,pasirodyti,ظهر
1132,vernehmen::V,išgirsti,سمع
1133,frieren::V,šalti,بردان
1134,tun::V,daryti,فعل
1135,können::V,galėti,قدر
1136,können::V,galėti,استطاع
1137,können::V,pajėgti,قدر
1138,können::V,pajėgti,استطاع
1139,wollen::V,norėti,شاء
1140,wollen::V,norėti,أراد
1141,anfangen::V,pradėti,بدأ
1142,anfangen::V,prasid́ėti,بدأ
1143,beenden::V,baigti,أنهى
1144,beenden::V,užbaigti,أنهى
1145,aufhören::V,liautis,توقف
1146,aufhören::V,liautis,انقطع
1147,gelingen::V,pavykti,نجح
1148,gelingen::V,pasisekti,نجح
1149,geraten::V,nusisekti,طلع
1150,öffnen::V,atverti,فتح
1151,öffnen::V,atidaryti,فتح
1152,schließen::V,uždaryti,أغلق
1153,stellen::V,statyti,وضع
1154,stellen::V,statyti,أقام
1155,stellen::V,pastatyti,وضع
1156,stellen::V,pastatyti,أقام
1157,setzen::V,sodinti,أجلس
1158,setzen::V,pasodinti,أجلس
1159,legen::V,dėti,وضع
1160,legen::V,pad́ėti,وضع
1161,berühren::V,liesti,مس
1162,berühren::V,liesti,لمس
1163,berühren::V,paliesti,مس
1164,berühren::V,paliesti,لمس
1165,verbinden::V,jungti,ربط
1166,verbinden::V,jungti,وصل
1167,verbinden::V,surišti,ربط
1168,verbinden::V,surišti,وصل
1169,bedecken::V,uždengti,غطى
1170,aufhängen::V,pakarti,علق
1171,aufhängen::V,pakabinti,علق
1172,anzünden::V,padegti,أوقد
1173,aufheben::V,pakelti,لقط
1174,zurücklassen::V,palikti,ترك
1175,verlieren::V,pamesti,فقد
1176,fallen lassen::V,atsisakyti,أسقط
1177,machen::V,dirbti,فعل
1178,herstellen::V,gaminti,صنع
1179,herstellen::V,gaminti,أنتج
1180,bauen::V,statyti,بنى
1181,bauen::V,statyti,شيد
1182,bauen::V,pastatyti,بنى
1183,bauen::V,pastatyti,شيد
1184,reparieren::V,taisyti,صلح
1185,reparieren::V,remontuoti,صلح
1186,verbessern::V,gerinti,صحح
1187,verbessern::V,ištaisyti,صحح
1188,ändern::V,keisti,غير
1189,ändern::V,pakeisti,غير
1190,graben::V,kasti,حفر
1191,beugen::V,lenkti,ثنى
1192,beugen::V,lenkti,أحنى
1193,beugen::V,palenkti,ثنى
1194,beugen::V,palenkti,أحنى
1195,biegen::V,lenkti,لوى
1196,biegen::V,palenkti,لوى
1197,drehen::V,sukti,أدار
1198,drehen::V,sukti,دور
1199,wenden::V,kreipti,قلب
1200,wenden::V,pakreipti,قلب
1201,umdrehen::V,sukti,قلب
1202,umdrehen::V,apversti,قلب
1203,heben::V,kelti,رفع
1204,heben::V,pakelti,رفع
1205,hochheben::V,pakelti,رفع
1206,ergreifen::V,čiupti,مسك
1207,ergreifen::V,griebti,مسك
1208,halten::V,laikyti,مسك
1209,halten::V,palaikyti,مسك
1210,drücken::V,spausti,ضغط
1211,schieben::V,stumti,حرك
1212,kratzen::V,kasyti,خدش
1213,kratzen::V,grandyti,خدش
1214,lecken::V,laižyti,لعق
1215,beißen::V,kandžioti,عض
1216,abreißen::V,nuplėšti,قلع
1217,abschneiden::V,atpjauti,قطع
1218,abschneiden::V,atkirpti,قطع
1219,binden::V,rišti,ربط
1220,binden::V,surišti,ربط
1221,stecken::V,kišti,دس
1222,stecken::V,įkišti,دس
1223,brechen::V,lūžti,كسر
1224,brechen::V,laužyti,كسر
1225,klopfen::V,belsti,طرق
1226,klopfen::V,barbenti,طرق
1227,hauen::V,mušti,ضرب
1228,kleben::V,lipdyti,ألصق
1229,kleben::V,klijuoti,ألصق
1230,reiben::V,trinti,حك
1231,reiben::V,tarkuoti,حك
1232,streichen::V,tepti,نشر
1233,streichen::V,užtepti,نشر
1234,schleifen::V,galą́sti,سن
1235,schneiden::V,pjauti,قطع
1236,schneiden::V,kirpti,قطع
1237,rütteln::V,purtyti,رج
1238,schütteln::V,purtyti,هز
1239,schwenken::V,mojuoti,لوح
1240,schütten::V,pilti,صب
1241,schütten::V,berti,صب
1242,füllen::V,pildyti,ملأ
1243,füllen::V,pripildyti,ملأ
1244,einwickeln::V,įvynioti,لف
1245,einwickeln::V,suvynioti,لف
1246,tragen::V,nešti,حمل
1247,tragen::V,nešioti,حمل
1248,schleppen::V,vilkti,سحب
1249,ziehen::V,tempti,سحب
1250,aufbewahren::V,laikyti,حفظ
1251,werfen::V,mesti,رمى
1252,werfen::V,mesti,ألقى
1253,werfen::V,sviesti,رمى
1254,werfen::V,sviesti,ألقى
1255,fangen::V,sugauti,التقط
1256,packen::V,čiupti,مسك
1257,packen::V,griebti,مسك
1258,verstecken::V,slėpti,خبأ
1259,verstecken::V,slapstyti,خبأ
1260,teilen::V,dalyti,قسم
1261,teilen::V,padalyti,قسم
1262,schicken::V,sių̃sti,بعث
1263,schicken::V,sių̃sti,أرسل
1264,schicken::V,pasių̃sti,بعث
1265,schicken::V,pasių̃sti,أرسل
1266,bringen::V,atnešti,جلب
1267,hinzufügen::V,pridėti,أضاف
1268,bekommen::V,gauti,حصل
1269,erhalten::V,gauti,استلم
1270,nehmen::V,paimti,أخذ
1271,wählen::V,rinkti,اختار
1272,wählen::V,išsirinkti,اختار
1273,auswählen::V,išrinkti,انتقى
1274,bewahren::V,išsaugoti,حافظ
1275,behindern::V,trukdyti,عاق
1276,verderben::V,sugadinti,أفسد
1277,beschädigen::V,žaloti,أضر
1278,beschädigen::V,gadinti,أضر
1279,zerbrechen::V,sukulti,كسر
1280,zerbrechen::V,sudaužyti,كسر
1281,zerreißen::V,perplėšti,مزق
1282,zerreißen::V,suplėšyti,مزق
1283,zerstören::V,suardyti,دمر
1284,zerstören::V,sugriauti,دمر
1285,verbrennen::V,deginti,حرق
1286,verbrennen::V,sudeginti,حرق
1287,geben::V,duoti,أعطى
1288,geben::V,paduoti,أعطى
1289,reichen::V,paduoti,ناول
1290,schenken::V,dovanoti,وهب
1291,versprechen::V,žadėti,وعد
1292,versprechen::V,pažadėti,وعد
1293,wünschen::V,norėti,تمنى
1294,wünschen::V,linḱėti,تمنى
1295,loben::V,girti,مدح
1296,loben::V,pagirti,مدح
1297,küssen::V,bučiuoti,قبل
1298,wiegen::V,supti,هدهد
1299,zudecken::V,užkloti,غطى
1300,zudecken::V,uždengti,غطى
1301,wecken::V,žadinti,أيقظ
1302,zeigen::V,rodyti,أرى
1303,führen::V,vesti,دل
1304,führen::V,vadovauti,دل
1305,lehren::V,mokyti,علم
1306,lehren::V,išmokyti,علم
1307,unterrichten::V,dėstyti,علم
1308,aufziehen::V,išauginti,ربى
1309,leiten::V,valdyti,دل
1310,leiten::V,valdyti,أدار
1311,leiten::V,vadovauti,دل
1312,leiten::V,vadovauti,أدار
1313,antreiben::V,uiti,حث
1314,antreiben::V,raginti,حث
1315,antreiben::V,skubinti,حث
1316,lassen::V,paliepti,حدا
1317,einladen::V,kviesti,دعا
1318,einladen::V,pakviesti,دعا
1319,vereinigen::V,sujungti,وحد
1320,vereinigen::V,suvienyti,وحد
1321,besuchen::V,lankyti,زار
1322,besuchen::V,aplankyti,زار
1323,treffen::V,sutikti,قابل
1324,treffen::V,pasitikti,قابل
1325,sich versammeln::V,susirinkti,اجتمع
1326,spielen::V,groti,لعب
1327,spielen::V,žaisti,لعب
1328,singen::V,dainuoti,غنى
1329,tanzen::V,šokti,رقص
1330,sich trennen::V,skirtis,افترق
1331,sich trennen::V,išsiskirti,افترق
1332,verlassen::V,palikti,ترك
1333,retten::V,gelbėti,نجى
1334,retten::V,gelbėti,أنقذ
1335,bewachen::V,sergėti,حرس
1336,schützen::V,ginti,حمى
1337,schützen::V,apginti,حمى
1338,verteidigen::V,ginti,دافع
1339,verteidigen::V,apginti,دافع
1340,sich schlagen::V,muštis,تضارب
1341,schießen::V,šauti,أطلق
1342,schießen::V,šaudyti,أطلق
1343,siegen::V,nugalėti,انتصر
1344,ärgern::V,pykinti,أزعل
1345,schlagen::V,mušti,ضرب
1346,schlagen::V,smogti,ضرب
1347,schlagen::V,trenkti,ضرب
1348,treten::V,mygti,رفس
1349,stechen::V,gelti,شك
1350,stechen::V,smeigti,شك
1351,stoßen::V,stumti,دفع
1352,stoßen::V,pastumti,دفع
1353,stehlen::V,vogti,سرق
1354,stören::V,trikdyti,ضايق
1355,belästigen::V,apsunkinti,أزعج
1356,verbergen::V,slėpti,كتم
1357,verbergen::V,paslėpti,كتم
1358,täuschen::V,klaidinti,خدع
1359,betrügen::V,apgauti,غش
1360,töten::V,žudyti,قتل
1361,töten::V,nužudyti,قتل
1362,wohnen::V,gyventi,سكن
1363,arbeiten::V,dirbti,عمل
1364,arbeiten::V,dirbti,اشتغل
1365,arbeiten::V,triūsti,عمل
1366,arbeiten::V,triūsti,اشتغل
1367,sammeln::V,rinkti,جمع
1368,pflücken::V,skinti,جنى
1369,pflücken::V,skinti,قطف
1370,pflücken::V,raškyti,جنى
1371,pflücken::V,raškyti,قطف
1372,jagen::V,medžioti,صاد
1373,fischen::V,žvejoti,اصطاد
1374,fassen::V,sučiupti,قبض
1375,hüten::V,ganyti,رعى
1376,treiben::V,ginti,ساق
1377,anbinden::V,pririšti,ربط
1378,füttern::V,šerti,علف
1379,melken::V,melžti,حلب
1380,hacken::V,kapoti,فرم
1381,gießen::V,lieti,سقى
1382,gießen::V,laistyti,سقى
1383,reifen::V,nokti,نضج
1384,reifen::V,sirpti,نضج
1385,zubereiten::V,ruošti,حضر
1386,zubereiten::V,gaminti,حضر
1387,kochen::V,virti,طبخ
1388,kochen::V,virinti,طبخ
1389,backen::V,kepti,خبز
1390,braten::V,kepti,قلى
1391,braten::V,kepti,حمر
1392,braten::V,kepinti,قلى
1393,braten::V,kepinti,حمر
1394,umrühren::V,maišyti,قلب
1395,umrühren::V,pamaišyti,قلب
1396,stricken::V,megzti,حاك
1397,nähen::V,siūti,خاط
1398,färben::V,dažyti,صبغ
1399,färben::V,dažyti,لون
1400,färben::V,nudažyti,صبغ
1401,färben::V,nudažyti,لون
1402,reinigen::V,valyti,نظف
1403,reinigen::V,švarinti,نظف
1404,waschen::V,plauti,غسل
1405,waschen::V,mazgoti,غسل
1406,waschen::V,skalbti,غسل
1407,abwischen::V,nušluostyti,مسح
1408,spülen::V,plauti,شطف
1409,spülen::V,skalauti,شطف
1410,fegen::V,šluoti,كنس
1411,kehren::V,šluoti,كنس
1412,baden::V,maudytis,استحم
1413,sich waschen::V,praustis,اغتسل
1414,ausziehen::V,numauti,خلع
1415,ausziehen::V,nuvilkti,خلع
1416,anziehen::V,mauti,لبس
1417,anziehen::V,apsivilkti,لبس
1418,sich anziehen::V,rengtis,اكتسى
1419,sich anziehen::V,apsirengti,اكتسى
1420,kämmen::V,šukuoti,مشط
1421,schmücken::V,puošti,زين
1422,schmücken::V,dabinti,زين
1423,schmücken::V,gražinti,زين
1424,sagen::V,tarti,قال
1425,sprechen::V,kalbėti,تكلم
1426,reden::V,šnekėti,تكلم
1427,sich unterhalten::V,kalbėtis,تحادث
1428,sich unterhalten::V,šnekučiuotis,تحادث
1429,fragen::V,klausti,سأل
1430,bitten::V,prašyti,رجا
1431,erzählen::V,pasakoti,حكي
1432,mitteilen::V,skelbti,بلغ
1433,mitteilen::V,pranešti,بلغ
1434,nennen::V,vadinti,سمى
1435,nennen::V,vardyti,سمى
1436,rufen::V,šaukti,نادى
1437,rufen::V,kviesti,نادى
1438,prahlen::V,girtis,فشر
1439,prahlen::V,girtis,تفاخر
1440,übersetzen::V,versti,ترجم
1441,übersetzen::V,išversti,ترجم
1442,denken::V,galvoti,فكر
1443,glauben::V,manyti,اعتقد
1444,glauben::V,tikėti,اعتقد
1445,bemerken::V,pamatyti,لاحظ
1446,bemerken::V,pastebėti,لاحظ
1447,erkennen::V,pažinti,عرف
1448,erkennen::V,atpažinti,عرف
1449,begreifen::V,suvokti,فهم
1450,begreifen::V,suvokti,أدرك
1451,verstehen::V,suprasti,فهم
1452,lernen::V,mokytis,درس
1453,wissen::V,žinoti,علم
1454,sich erinnern an::V,prisiminti,تذكر
1455,vergessen::V,užmiršti,نسي
1456,messen::V,matuoti,قاس
1457,zählen::V,skaičiuoti,عد
1458,zählen::V,skaičiuoti,أحصى
1459,rechnen::V,skaičiuoti,حسب
1460,lesen::V,skaityti,قرأ
1461,malen::V,tapyti,صور
1462,zeichnen::V,piešti,رسم
1463,zeichnen::V,žymėti,رسم
1464,zeichnen::V,braižyti,رسم
1465,schreiben::V,rašyti,كتب
1466,besitzen::V,turėti,حاز
1467,besitzen::V,turėti,ملك
1468,kaufen::V,pirkti,اشترى
1469,verkaufen::V,parduoti,باع
1470,bezahlen::V,apmokėti,دفع
1471,zahlen::V,mokėti,سدد
1472,beherrschen::V,valdyti,حكم
1473,ertragen::V,kę̃sti,أطاق
1474,ertragen::V,kę̃sti,تحمل
1475,ertragen::V,pakelti,أطاق
1476,ertragen::V,pakelti,تحمل
1477,ertragen::V,iškę̃sti,أطاق
1478,ertragen::V,iškę̃sti,تحمل
