,Concept_ID,lez,lbe
726,morgen::ADV,пака,гьунттий
727,bald::ADV,мукьва,
728,bald::ADV,мукьвара,
729,dann::ADV,ахпа,яла
730,gestern::ADV,накь,лахьхьу
731,einst::ADV,садра,
732,damals::ADV,а чӏавуз,та чӏумал
733,danach::ADV,ахпа,яла
734,vorher::ADV,вилик,хьхьнчӏ
735,vorher::ADV,вилик,хьхьичӏва
736,zuerst::ADV,сифте,бакӏрай
737,zuerst::ADV,сифте,цӏу бутӏуй
738,einmal::ADV,садра,цал
739,manchmal::ADV,гагь-гагь,ваксса-таксса
740,oft::ADV,гзаф вахтара,чӏявуну
741,immer::ADV,гьамиша,мудан
742,immer::ADV,гьамиша,даиман
743,niemals::ADV,са чӏавузни,тачӏав
744,niemals::ADV,са вахтундани,тачӏав
745,hier::ADV,ина,шикку
746,hierhin::ADV,иниз,шиккун
747,von hier::ADV,инай,шичча
748,dort::ADV,ана,гикку
749,dorthin::ADV,аниз,тиккун
750,geradeaus::ADV,дуьз,тӏайланм
751,vorwärts::ADV,вилик,хьхьичӏунмай
752,vorwärts::ADV,виликди,хьхьичӏунмай
753,rückwärts::ADV,кьулухъ,махъа-хьхьичӏунмай
754,unten::ADV,агъада,лув
755,hinab::ADV,агъуз,бакӏ-ялавай
756,hinab::ADV,агъуз,бакӏъялавай
757,oben::ADV,винел,ялув
758,hinauf::ADV,виниз,лавай
759,überall::ADV,вирина,гьариий
760,überall::ADV,вирина,хьу-хьуний
761,überall::ADV,вирина,гьарца кӏанай
762,nicht::ADV,ваъ,къа-
763,ein wenig::ADV,са тӏимил,чанни
764,ein wenig::ADV,са тӏимил,ца чансса
765,kaum::ADV,жизви,дахьа
766,sehr::ADV,лап,оьну
767,sehr::ADV,лап,гужну
768,sehr::ADV,лап,хъинну
769,so::ADV,икӏ,укукн
770,noch::ADV,гьеле,гьала
771,noch::ADV,гьеле,уттигу
772,noch::ADV,гьеле,цакьинва
773,noch::ADV,гьеле,ттигу-шилагу
774,nur::ADV,анжах,анжагь
775,schon::ADV,хъувуна,
776,schon::ADV,мадни дардиз,
777,schon::ADV,мадни гуьтӏуьз,
778,schon::ADV,мадни гуьтӏуь я,
779,vergebens::ADV,нагьакь,аьдада
780,vergebens::ADV,нагьакь,нахӏакь
781,vergebens::ADV,нагьакьа,аьдада
782,vergebens::ADV,нагьакьа,нахӏакь
783,vor::PRP,вилик,хьхьичӏ
784,hinter::PRP,кьулухъ,махъ
785,unter::PRP,кӏаник,лув
786,durch::PRP,арадай,-х
787,durch::PRP,-кай хкатна,-х
788,neben::PRP,патав,чӏарав
789,neben::PRP,мукьув,чӏарав
790,zwischen::PRP,ара,дянив
791,zwischen::PRP,арада,дянив
792,wegen::PRP,гъиляй,цӏаний
793,dies::PRN,и,ва
794,dies::PRN,им,ва
795,das::PRN,а,та
796,das::PRN,а,кӏа
797,das::PRN,а,га
798,das::PRN,ам,та
799,das::PRN,ам,кӏа
800,das::PRN,ам,га
801,alles::PRN,вири,щала
802,alles::PRN,михьиз,щала
803,ich::PRN,за,на
804,ich::PRN,зун,на
805,du::PRN,вун,ина
806,er::PRN,ам,му
807,er::PRN,гьа,му
808,wir::PRN,чун,жу
809,ihr::PRN,куьн,зу
810,sie::PRN,абур,
811,was::FPRN,вуч,ци
812,wer::FPRN,вуж,цу
813,wo::FADV,гьина,чув
814,wohin::FADV,гьиниз,чун
815,wie::FADV,гьикӏ,цукун
816,warum::FADV,вучиз,цан
817,wieviel::FNUM,шумуд,циксса
818,eins::NUM,са,ца
819,zwei::NUM,кьвед,кӏива
820,drei::NUM,пуд,шамма
821,vier::NUM,кьуд,мукьа
822,vier::NUM,кьуд,мукьва
823,fünf::NUM,вад,ххюва
824,sechs::NUM,ругуд,ряхва
825,sieben::NUM,ирид,арула
826,acht::NUM,муьжуьд,мяйва
827,neun::NUM,кӏуьд,урчӏва
828,zehn::NUM,цӏуд,ацӏва
829,elf::NUM,цӏусад,ацӏния цава
830,zwölf::NUM,цӏикьвед,ацӏиия кӏива
831,zwanzig::NUM,къад,кьува
832,dreißig::NUM,къанницӏуд,зувира
833,vierzig::NUM,яхцӏур,мукьцӏала
834,fünfzig::NUM,яхцӏурни цӏуд,ххюцӏала
835,sechzig::NUM,пудкъад,ряхцӏала
836,siebzig::NUM,пудкъанни цӏуд,
837,achtzig::NUM,кьудкъад,мяйцӏала
838,neunzig::NUM,кьудкъанни цӏуд,урчӏцӏала
839,hundert::NUM,виш,ттурш
840,hundert::NUM,виш,ттуршва
841,tausend::NUM,агъзур,азарва
842,und::CNJ,ва,-гу
843,oder::CNJ,я,я
844,oder::CNJ,я,ягу
845,stehen::V,акъвазун,ацӏан
846,sitzen::V,ацукьун,щяивкӏун икӏан
847,liegen::V,къаткун,утту нвхьуну икӏан
848,hängen::V,куьрс хьун,зурчӏай тӏун
849,werden::V,хьун,хьун
850,passieren::V,хьун,хьун
851,beginnen::V,башламиш хьун,дайдишин
852,beginnen::V,башламиш хьун,дайдирхьуну дикӏан
853,enden::V,куьтягь хьун,къуртал дан
854,wechseln::V,дегиш хьун,даххана хьун
855,wechseln::V,дегиш хьун,даххана дуллан
856,aufgehen[Sonne]::V,экъечӏун,буклай бур
857,untergehen[Sonne]::V,акӏун,лаглай бур
858,scheinen[Sonne]::V,ишигь гун,битан
859,scheinen[Sonne]::V,ишигь гун,чани буллан
860,donnern::V,къукърумар авун,тӏий бур
861,strömen::V,авахьун,экьинан
862,fließen::V,авахьун,экьинан
863,sich drehen::V,элкъуьн,гьанан
864,schwanken::V,юзун,хъюлчу тӏун
865,schwanken::V,юзун,хӏуркку тӏун
866,schwingen::V,галтад хьун,хъюлчай тӏун
867,schwingen::V,галтад хьун,хъюлчу тӏун
868,fallen::V,аватун,багьлан
869,brennen::V,кун,ччучлан
870,brennen::V,ккун,ччучлан
871,regnen::V,къун,лачӏун
872,regnen::V,къун,лачIлай дур
873,gefrieren::V,муркӏади кьун,микӏ лачӏун
874,tauen::V,цӏурун,баслан
875,schmelzen::V,цӏурун,баслан
876,trocknen::V,кьурун,кьакьан
877,sieden::V,ругун,щаран
878,faulen::V,кутӏун,аьллан
879,verfaulen::V,чуьруьтмиш хьун,аьллан
880,verfaulen::V,чуьруьтмиш хьун,аьян
881,verfaulen::V,кутӏун,аьллан
882,verfaulen::V,кутӏун,аьян
883,reißen::V,атӏун,ххя дукан
884,reißen::V,къазунун,ххя дукан
885,versinken::V,батмиш хьун,оькьлан
886,versinken::V,батмиш хьун,оькьан
887,vergehen::V,алатун,лялиян
888,erscheinen::V,майдандиз акъатун,буккан
889,erscheinen::V,майдандиз акъатун,загьир хьун
890,verschwinden::V,квахьун,бат хьун
891,verschwinden::V,квахьун,акъа хьун
892,sinken::V,элекьун,чахь учин
893,abnehmen::V,тӏимил хьун,чан хьун
894,abnehmen::V,тӏимил хьун,ссуссукьу хьун
895,abnehmen::V,гъвечӏи хьун,чан хьун
896,abnehmen::V,гъвечӏи хьун,ссуссукьу хьун
897,zunehmen::V,артух хьун,гьарза хьун
898,steigen::V,хкаж хьун,гьаз хьун
899,wachsen::V,экъечӏун,ххяххан
900,glänzen::V,цӏарцӏар гун,цӏай буккан
901,funkeln::V,нур гун,цӏай-цӏай тӏун
902,lärmen::V,ван авун,чӏу буллан
903,lärmen::V,ван авун,аьлагъужа буллан
904,läuten::V,зенг ягъун,занг ришлан
905,läuten::V,зенг ягъун,занг дуллан
906,klingeln::V,зенг ягъун,занг ришлан
907,klingeln::V,зенг ягъун,занг дуллан
908,klirren::V,зигринг авун,
909,brausen::V,къати хьун,никъащилан
910,rauschen::V,вишриш авун,щурщур тӏун
911,klingen::V,ван авун,чӏу буклан
912,bellen::V,элуькьун,хӏап тӏун
913,heulen::V,къув ягъун,
914,blasen::V,уф гун,уф тӏун
915,pfeifen::V,уьфт ягъун,щютӏа тӏун
916,schreien::V,гьараюн,чӏу бан
917,stöhnen::V,суза авун,угь-къак тӏун
918,zittern::V,зурзун,зурзу чин
919,zittern::V,зурзун,зурзу тӏун
920,leben::V,яшамиш хьун,ялапар хъанан
921,geboren werden::V,хьун,ан
922,atmen::V,нефес чӏугун,ссихӏ ласлан
923,atmen::V,нефес чӏугун,ссихӏ бигьлан
924,trinken::V,хъун,хӏачӏан
925,trinken::V,хъун,хӏачӏлан
926,essen::V,тӏуьн,канан
927,schlucken::V,туькьуьнун,кьюлтӏа тӏун
928,müde werden::V,галатун,аьхчӏин
929,müde werden::V,юргъун хьун,аьхчӏин
930,einschlafen::V,ксун,шанан икӏан
931,schlafen::V,ксун,шанан
932,aufwachen::V,ахварай аватун,чантӏ учин
933,aufstehen::V,къарагъун,бизан
934,sich erholen::V,ял ягъун,бигьалаган
935,krank werden::V,кефсуз хьун,къашай хьун
936,krank sein::V,тӏа хьун,къашай хъанан
937,krank sein::V,тӏа хьун,къашавай икӏан
938,schmerzen::V,тӏа хьун,цӏун
939,husten::V,уьгьуь ягъун,хъугьу чин
940,husten::V,уьгьуь ягъун,хъугьу тӏун
941,genesen::V,сагъ хъхьун,хъин хьун
942,genesen::V,сагъ хъхьун,сагъ лаган
943,sterben::V,кьин,ивчӏан
944,umkommen::V,терг хьун,лиллан
945,umkommen::V,терг хьун,литӏлан
946,umkommen::V,терг хьун,ажал биян
947,umkommen::V,терг хьун,личӏи хьун
948,umkommen::V,терг хьун,иакьлу хьун
949,umkommen::V,терг хьун,ахир жан хъанан
950,umkommen::V,терг хьун,рухӏирачӏа икӏан
951,sich bewegen::V,юзун,сукку хьун
952,sich rühren::V,юзун,сукку хьун
953,sich erheben::V,къарагъун,бизан
954,sich setzen::V,ацукьун,щяикӏан
955,sich setzen::V,ацукьун,щябикӏан
956,hinfallen::V,алукьун,багьан
957,laufen::V,къекъуьн,занан
958,schreiten::V,ккамар къачун,ша ласлан
959,spazierengehen::V,сейр авун,сайр буллан
960,eilen::V,тади авун,анавар буккан
961,sich beeilen::V,гьерекатун,анавар буккан
962,sausen::V,чкурун,никъа щилан
963,sausen::V,чкурун,никъа щун
964,rennen::V,катун,лечлан
965,rennen::V,зверун,лечлан
966,springen::V,хкадарун,тӏанкӏ дан
967,klettern::V,акьахун,лахълан
968,kriechen::V,капаралди фин,ххярк тӏун
969,schwimmen::V,сирнав авун,гьузун
970,tauchen::V,кьилихъди циз вегьин,лултту уккан
971,rudern::V,кьусуйралди лодка гьалун,бяхлан
972,rudern::V,кьусуйралди лодка гьалун,батӏлан
973,rudern::V,кьусуйралди лодка гьалун,ххялаххи дуклан
974,rudern::V,цуьруьгъуьлдалди кӏватӏун,бяхлан
975,rudern::V,цуьруьгъуьлдалди кӏватӏун,батӏлан
976,rudern::V,цуьруьгъуьлдалди кӏватӏун,ххялаххи дуклан
977,fahren::V,фин,гьан
978,fliegen::V,лув гун,лехлан
979,fliegen::V,цавай фин,лехлан
980,gehen::V,фин,нан
981,weggehen::V,хъфин,ялагьан
982,abfahren::V,фин,гьан
983,abfahren::V,рекье гьатун,гьан
984,anhalten::V,акъвазун,бацӏан
985,hineingehen::V,гьахьун,буххан
986,eintreten::V,гьахьун,буххан
987,kommen::V,атун,учӏан
988,ankommen::V,атун,биян
989,ankommen::V,атун,бучӏан
990,zurückkommen::V,хтун,зана хъун
991,zurückkommen::V,хтун,зана бикӏан
992,bleiben::V,амукьун,личӏан
993,warten::V,гуьзлемишун,ялугьлан
994,erwarten::V,вил алаз акъвазун,ялугьлан
995,suchen::V,къекъуьн,луглан
996,finden::V,жугъун,лякъин
997,versuchen::V,алахъун,ххал буллан
998,vorbereiten::V,гьазурун,хӏадур бан
999,lieben::V,кӏан хьун,эшкьи хьуиу бикӏан
1000,mögen::V,рикӏ ацукьун,ххиран бикӏан
1001,lachen::V,хъуьруьн,хъян
1002,weinen::V,шехьун,аьтӏун
1003,schimpfen::V,сеперар гун,дяъван
1004,schimpfen::V,сеперар гун,ссугайи агьан
1005,schimpfen::V,экъуьгъунар авун,дяъван
1006,schimpfen::V,экъуьгъунар авун,ссугайи агьан
1007,sich ärgern::V,хъел акатун,ссибизлан
1008,sich fürchten::V,кичӏе хьун,ингъауслан
1009,fürchten::V,къурхутмиш хьун,хӏучӏ тӏун
1010,fliehen::V,катун,ака бан
1011,flüchten::V,катун,лихъан
1012,sehen::V,акун,чӏалан
1013,anschauen::V,вил вегьин,урган
1014,ansehen::V,килигун,буруглан
1015,hören::V,ван хьун,баллан
1016,zuhören::V,яб гун,вичӏи дихьлан
1017,probieren::V,дад акун,тӏин ххал буллан
1018,riechen::V,ни чӏугун,ссунтӏа тӏун
1019,fühlen::V,гьисс авун,дакӏнил буслан
1020,frieren::V,кьун,лигьулул хъанан
1021,frieren::V,мекьи хьун,лигьулул хъанан
1022,tun::V,авун,бан
1023,können::V,хьун,хьун
1024,können::V,акъакьун,хьун
1025,wollen::V,кӏан хьун,
1026,anfangen::V,башламишун,дайдишин
1027,beenden::V,куьтягьун,къуртал бан
1028,aufhören::V,акъвазун,кьабагьан
1029,gelingen::V,арадал атун,бюхъан
1030,geraten::V,акъатун,
1031,öffnen::V,ахъаюн,тӏитӏин
1032,schließen::V,акьалун,лакьин
1033,stellen::V,эцигун,дацӏан дан
1034,stellen::V,эцигун,бишин
1035,setzen::V,ацукьарун,щяитан
1036,legen::V,эцигун,бишин
1037,berühren::V,хкӏурун,ка щун
1038,verbinden::V,гилигун,бахӏин
1039,verbinden::V,гилигун,дахӏин
1040,bedecken::V,кӏевун,ялтту бущин
1041,bedecken::V,кӏевун,ялтту бакьин
1042,aufhängen::V,куьрсарун,лахъан
1043,anzünden::V,куькӏуьрун,лахъан
1044,aufheben::V,хкажун,гьаз бан
1045,zurücklassen::V,тун,кьаитан
1046,zurücklassen::V,тун,битан
1047,verlieren::V,квадарун,дакъа дан
1048,fallen lassen::V,авадрун,рутан
1049,machen::V,авун,дан
1050,machen::V,кар авун,дан
1051,herstellen::V,расун,яраг ишла бувиу бан
1052,bauen::V,туькӏуьрун,дан
1053,reparieren::V,расун,дакьин дан
1054,verbessern::V,хъсанрун,ххуй дан
1055,ändern::V,табдил авун,баххана бан
1056,graben::V,эгъуьнун,дуклан
1057,beugen::V,акӏажарун,лахӏан бан
1058,beugen::V,акӏажарун,кьус бикӏан
1059,beugen::V,кангур авун,лахӏан бан
1060,beugen::V,кангур авун,кьус бикӏан
1061,biegen::V,патахъарун,баччин
1062,biegen::V,патахъарун,лахӏан бан
1063,drehen::V,алчударун,гьанан
1064,umdrehen::V,элкъуьрун,кӏура баен бан
1065,heben::V,хкажун,гьаз бан
1066,hochheben::V,хкажун,гьаз бан
1067,ergreifen::V,агалчна кьун,хъап дан
1068,ergreifen::V,агалчна кьун,хъап увиу угьан
1069,halten::V,кьун,бугьлан
1070,drücken::V,чуькьуьн,кьюч бигьлан
1071,schieben::V,хуртӏ гун,щун
1072,kratzen::V,къадгъунун,
1073,lecken::V,мез гун,ланцӏа тӏун
1074,beißen::V,кӏасун,хъапа тӏун
1075,beißen::V,кӏасун,кьацӏа тӏун
1076,abreißen::V,галудун,буцан
1077,abschneiden::V,атӏун,бухъан
1078,abschneiden::V,атӏун,кьукьин
1079,stecken::V,сухун,
1080,brechen::V,хун,гъагъан
1081,brechen::V,кукӏварун,гъагъан
1082,klopfen::V,тахъ-тахъ авун,кьутӏа тӏун
1083,hauen::V,ягъун,рищун
1084,kleben::V,алкӏурун,лачӏун буллан
1085,kleben::V,кукӏурун,лачӏун буллан
1086,reiben::V,тӏушунун,ссуку буллан
1087,streichen::V,алтадун,дугъан
1088,streichen::V,алтадун,аьгъу дан
1089,schleifen::V,кӏвенкӏв авун,
1090,schneiden::V,атӏун,духълан
1091,schneiden::V,атӏун,кьукьлан
1092,rütteln::V,къарсурун,
1093,schütteln::V,къарсурун,хъюлчу буллан
1094,schwenken::V,элягъун,палцӏ дуллан
1095,schwenken::V,галтадун,палцӏ дуллан
1096,schütten::V,цун,рутӏин
1097,füllen::V,ацӏурун,буцӏин бан
1098,einwickeln::V,кутун,кай-кай бан
1099,einwickeln::V,элкъуьрун,кай-кай бан
1100,tragen::V,тухун,ларсун занан
1101,tragen::V,тухун,ларсун ачин
1102,schleppen::V,галчӏурун,ххилан
1103,ziehen::V,ялун,
1104,ziehen::V,чӏугун,
1105,aufbewahren::V,хуьн,ядан
1106,aufbewahren::V,хуьн,ядуллан
1107,werfen::V,гадрун,личин
1108,fangen::V,кьун,бугьан
1109,fangen::V,кьун,бугьлан
1110,packen::V,кьун,
1111,verstecken::V,кӏевун,ладитан
1112,verstecken::V,кӏевун,кьюлтӏ дан
1113,verstecken::V,кӏевун,дахьлаган дан
1114,teilen::V,паюн,бачӏин
1115,teilen::V,паюн,бутӏа бан
1116,schicken::V,ракъурун,тӏайла буккан
1117,bringen::V,гъун,диян дан
1118,hinzufügen::V,алава авун,ххи бан
1119,bekommen::V,къачун,ласун
1120,bekommen::V,жугъурун,ласун
1121,erhalten::V,къачун,ласун
1122,nehmen::V,къачун,ласун
1123,wählen::V,хкягъун,бувчӏин
1124,auswählen::V,хкягъун,бувчӏин
1125,auswählen::V,хкягъун,язи бугьан
1126,bewahren::V,хуьн,ядан
1127,behindern::V,манийвал авун,дайщишруду дуллан
1128,verderben::V,чӏурун,зия дан
1129,beschädigen::V,нукьсанвал гун,зарал буллан
1130,zerbrechen::V,хун,гьагъан
1131,zerbrechen::V,хун,гьагъан бан
1132,zerreißen::V,къазунун,ххяхха дуккан
1133,zerstören::V,чӏурун,лекьан дан
1134,zerstören::V,барбатӏун,лекьан дан
1135,verbrennen::V,ккун,ччуччин
1136,geben::V,гун,дулун
1137,reichen::V,вугун,дулун
1138,reichen::V,гун,дулун
1139,schenken::V,пишкеш авун,пишкаш дан
1140,schenken::V,пишкеш авун,багъишла дан
1141,schenken::V,пишкеш авун,ихӏсандалун дуллун
1142,versprechen::V,гаф гун,банна чин
1143,wünschen::V,дуьа авун,
1144,loben::V,тариф авун,цӏа дан
1145,küssen::V,темен гун,ппай тӏун
1146,wiegen::V,эчӏягъун,гьуркку тӏун
1147,wiegen::V,эчӏягъун,гьуркку буллан
1148,wiegen::V,эчӏягъун,гьуркку бан
1149,zudecken::V,гьалдун,
1150,wecken::V,ахварай авудун,чантӏ учин ан
1151,zeigen::V,къалурун,ккаккан бан
1152,führen::V,тухун,буцин
1153,lehren::V,кӏелиз тун,лахьхьин бан
1154,lehren::V,кӏелиз тун,лахьхьин буллан
1155,unterrichten::V,тарс гун,дарс дишаван
1156,aufziehen::V,тербия гун,хъуна ан
1157,aufziehen::V,тербия гун,тарбия ан
1158,aufziehen::V,тербияламишун,хъуна ан
1159,aufziehen::V,тербияламишун,тарбия ан
1160,leiten::V,идара авун,каялувшиву дан
1161,antreiben::V,тади кутун,
1162,einladen::V,теклиф авун,хъамалу оьвчин
1163,vereinigen::V,сад авун,ца бан
1164,besuchen::V,кьилив атун,ялун уххан
1165,treffen::V,гьалтун,хьуна бакьин
1166,sich versammeln::V,алтӏушун,батӏин
1167,spielen::V,къугъун,тӏуркӏу тӏун
1168,singen::V,лугьун,балай тӏун
1169,singen::V,мани лугьун,балай тӏун
1170,tanzen::V,кьуьл авун,къавтӏун
1171,sich trennen::V,къакъатун,ппив хьун
1172,verlassen::V,гъил къачун,увккун гьан
1173,retten::V,къутармишун,ххассал бан
1174,bewachen::V,хуьн,къарал бан
1175,schützen::V,хуьн,ябан
1176,verteidigen::V,хуьн,буруччин
1177,sich schlagen::V,кукӏун,биян
1178,schießen::V,акъатун,битлан
1179,siegen::V,гъалиб хьун,ххув хьун
1180,siegen::V,гъалиб хьун,ххувшаву ласун
1181,ärgern::V,хъел гъун,ссибизан уллан
1182,ärgern::V,хъел кутун,ссибизан уллан
1183,schlagen::V,ягъун,рищун
1184,schlagen::V,галукьарун,рищун
1185,treten::V,кьуьл къекъягъун,
1186,treten::V,кьуьл эцягъун,
1187,stechen::V,акьадарун,кьутӏин
1188,stoßen::V,эцягъун,щун
1189,stehlen::V,чуьнуьхун,дацин
1190,stören::V,хкуьрун,кьючин
1191,belästigen::V,хкуьрун,бизар уллан
1192,belästigen::V,азият гун,бизар уллан
1193,verbergen::V,далдаламишун,лабитан
1194,verbergen::V,далдаламишун,кӏучӏ бан
1195,täuschen::V,алцурарун,хъяврин ан
1196,täuschen::V,алцуррун,хъяврин ан
1197,betrügen::V,алцурарун,аьикьин ан
1198,betrügen::V,гьарамзадавал авун,аьикьин ан
1199,töten::V,яна кьин,ивчӏан
1200,wohnen::V,дуланмиш хьун,оьрму бутлан
1201,arbeiten::V,кӏвалахун,зун
1202,arbeiten::V,кӏвалах авун,зун
1203,sammeln::V,кӏватӏун,ттихӏин
1204,sammeln::V,кӏватӏун,вив дишин
1205,pflücken::V,атӏун,риттун
1206,jagen::V,гъуьрч авун,авли занан
1207,fischen::V,гъетер кьун,чавахъру бугьлан
1208,fassen::V,кьун,бугьан
1209,hüten::V,чӏура хуьн,урттуйн бакьлан
1210,treiben::V,гьалун,дачин дуллан
1211,treiben::V,гьалун,лихъан буллан
1212,anbinden::V,акалун,бахӏин
1213,füttern::V,ем гун,канаки буллан
1214,melken::V,ацун,ттизин
1215,hacken::V,куьткуьнун,мюрш буллан
1216,hacken::V,куьткуьнун,мюрш бан
1217,gießen::V,яд гун,щин дишин
1218,reifen::V,чурун,диян
1219,reifen::V,агакьун,диян
1220,zubereiten::V,гьазурун,хӏадур дан
1221,zubereiten::V,гьазурун,хӏадур бан
1222,kochen::V,ругун,шашан
1223,kochen::V,ругун,шашан дуллан
1224,backen::V,чурун,бишлан
1225,backen::V,чурун,шахьлан
1226,braten::V,чурун,цӏарайх дуллан
1227,umrühren::V,какадарун,хӏала бан
1228,stricken::V,хурун,щащлан
1229,stricken::V,хурун,щащан
1230,nähen::V,цун,дуруххан
1231,färben::V,шир ягъун,ранг щун
1232,reinigen::V,михьун,марцӏ бан
1233,waschen::V,чуьхуьн,шюшин
1234,abwischen::V,гуьцӏун,лишин
1235,spülen::V,экъуьрун,вилаган
1236,fegen::V,шуткун,башин
1237,kehren::V,кул алтадун,бахьлан
1238,baden::V,эхъуьн,щинавун учӏлан
1239,sich waschen::V,жендек чуьхуьн,диссун
1240,sich waschen::V,жендек чуьхуьн,лажин диссун
1241,sich waschen::V,жендек чуьхуьн,лажин дислан
1242,sich waschen::V,жендек чуьхуьн,биссун
1243,sich waschen::V,жендек чуьхуьн,чурх бислан
1244,ausziehen::V,хутӏунун,ликкан
1245,ausziehen::V,галудун,ликкан
1246,anziehen::V,алукӏун,лаххан
1247,sich anziehen::V,алукӏун,янна лаххан
1248,sich anziehen::V,парталар алукӏун,янна лаххан
1249,kämmen::V,эвягъун,ттарал дуккан
1250,schmücken::V,безетмишун,чӏюлу бан
1251,schmücken::V,гуьрчегарун,чӏюлу бан
1252,sagen::V,лугьун,учин
1253,sprechen::V,рахун,гъалгъа тӏун
1254,reden::V,рахун,гъалгъа тӏун
1255,sich unterhalten::V,ихтилат авун,гъалгъа тӏун
1256,fragen::V,жузун,цӏуххин
1257,bitten::V,тӏалабун,тавакъю буллан
1258,erzählen::V,ахъаюн,хавар бусан
1259,mitteilen::V,хабар гун,баян бан
1260,mitteilen::V,хабар гун,хавар бан
1261,nennen::V,тӏвар гун,цӏа дизан
1262,rufen::V,эверун,оьвтӏун
1263,prahlen::V,яцӏу гафар авун,цӏа дуллан
1264,übersetzen::V,таржума авун,таржума бан
1265,übersetzen::V,гафладун,таржума бан
1266,denken::V,фикир авун,пикри буллан
1267,glauben::V,агъун,вих хьун
1268,bemerken::V,фикир гун,хӏисав хъун
1269,begreifen::V,гъавурда акьун,бувчӏин
1270,lernen::V,кӏелун,лахьлан
1271,lernen::V,кӏелун,лахьхьин
1272,wissen::V,чир хьун,кӏулну бикӏан
1273,wissen::V,чир хьун,хавар бикӏан
1274,wissen::V,чирхьун,кӏулну бикӏан
1275,wissen::V,чирхьун,хавар бикӏан
1276,sich erinnern an::V,рикӏел хуьн,дакӏнин бутан
1277,vergessen::V,рикӏелай фин,хъама битан
1278,vergessen::V,рикӏелай алатун,хъама битан
1279,messen::V,алцумун,дуцин дуллан
1280,messen::V,алцумун,дуцин дан
1281,zählen::V,гьисабун,дуккин
1282,rechnen::V,гьисабун,хӏисав дан
1283,lesen::V,кӏелун,ккалан
1284,malen::V,кхьин,сурат дуллан
1285,malen::V,шикилар чӏугун,сурат дуллан
1286,zeichnen::V,чӏугун,сурат дуллан
1287,schreiben::V,кхьин,чичин
1288,schreiben::V,кхьин,чичлан
1289,besitzen::V,иеси хьун,дуну икӏан
1290,besitzen::V,иеси хьун,дуну дикӏан
1291,besitzen::V,иеси хьун,заллуну икӏан
1292,kaufen::V,къачун,машан ласун
1293,kaufen::V,маса къачун,машан ласун
1294,verkaufen::V,гун,баххан
1295,verkaufen::V,маса гун,баххан
1296,bezahlen::V,къимет гун,арцу дулун
1297,bezahlen::V,къимет гун,багьа булун
1298,bezahlen::V,эвезда авун,арцу дулун
1299,bezahlen::V,эвезда авун,багьа булун
1300,bezahlen::V,гьакъи агакьрун,арцу дулун
1301,bezahlen::V,гьакъи агакьрун,багьа булун
1302,zahlen::V,къимет гун,арцу дулун
1303,zahlen::V,къимет гун,багьа булун
1304,zahlen::V,эвезда авун,арцу дулун
1305,zahlen::V,эвезда авун,багьа булун
1306,zahlen::V,гьакъи агакьрун,арцу дулун
1307,zahlen::V,гьакъи агакьрун,багьа булун
1308,beherrschen::V,иеси хьун,дуну икӏан
1309,beherrschen::V,иеси хьун,заллуну икӏан
1310,ertragen::V,таб гун,бухӏан
1311,Oberschenkel::N,,жира
1312,Strömung::N,,экьинанаву
1313,Gedächtnis::N,,дакӏний личӏаву
1314,Ski::N,,лижарду
1315,Platte::N,,гъуни
1316,Geschäft::N,,даву
1317,dick[Gegenstand]::A,,ганзсса
1318,zurück::ADV,,махъунмай
1319,wieder::ADV,,цӏуницӏа
1320,wehen::V,,бишлай бур
1321,rauchen::V,,пуркӏу тӏун
1322,schaukeln::V,,гьайжак бигьлан
1323,scheinen::V,,ххан
1324,scheinen::V,,бизан
1325,scheinen::V,,ххан бикӏлай бикӏан
1326,vernehmen::V,,баян
1327,wenden::V,,кӏура баен бан
1328,binden::V,,бахӏин
1329,binden::V,,дахӏин
1330,erkennen::V,,увчӏин
