,Concept_ID,mrj,fi
751,arm::A,укеӓн,köyhä
752,reich::A,паян,rikas
753,reich::A,пурлыкан,rikas
754,bekannt::A,палӹмӹ,tuttu
755,bekannt::A,палӹмӹ,tunnettu
756,berühmt::A,лӹмлы,kuuluisa
757,fremd::A,эдемӹн,vieras
758,verschieden::A,тӹрлӹ,eri
759,verschieden::A,тӹрлӹ,erilainen
760,nah::A,лишӹл,läheinen
761,fern::A,мӹндӹр,etäinen
762,linker::A,шалахай,vasen
763,rechter::A,вургамла,oikea
764,anderer::A,вес,muu
765,anderer::A,вес,toinen
766,anderer::A,весӹ,muu
767,anderer::A,весӹ,toinen
768,erster::A,икшӹ,ensimmäinen
769,erster::A,икӹмшӹ,ensimmäinen
770,zweiter::A,кокшы,toinen
771,dritter::A,кымшы,kolmas
772,letzter::A,остатка,viimeinen
773,allein::ADV,иктӹ,yksin
774,allein::ADV,иктӹт,yksin
775,auf einmal::ADV,тöрöк,yhdellä kertaa
776,zusammen::ADV,икараш,yhdessä
777,zusammen::ADV,цымырын,yhdessä
778,lange::ADV,кужын,kauan
779,lange::ADV,кужын,pitkään
780,plötzlich::ADV,трӱк,äkkiä
781,sofort::ADV,полт,heti
782,sofort::ADV,тöрöк,heti
783,sofort::ADV,тӹшӓкок,heti
784,später::ADV,вара,myöhemmin
785,heute::ADV,тагачы,tänään
786,morgen::ADV,иргод,huomenna
787,morgen::ADV,иргодым,huomenna
788,bald::ADV,чӹнь,pian
789,bald::ADV,вӓшке,pian
790,bald::ADV,выртышты,pian
791,dann::ADV,пакыла,sitten
792,gestern::ADV,тенгечӹ,eilen
793,einst::ADV,икӓнӓ,aikanaan
794,damals::ADV,тӹнӓм,silloin
795,damals::ADV,тӹнӓм,siihen aikaan
796,danach::ADV,пакыла,sen jälkeen
797,vorher::ADV,перви,ennen
798,zuerst::ADV,андак,ensin
799,zuerst::ADV,андак,ensiksi
800,einmal::ADV,гӓнӓк,kerran
801,einmal::ADV,гӓнӓ,kerran
802,manchmal::ADV,кынамжы,joskus
803,oft::ADV,чӹчкӹдӹн,usein
804,immer::ADV,со,aina
805,immer::ADV,соок,aina
806,niemals::ADV,нинам,ei koskaan
807,niemals::ADV,нигынам,ei koskaan
808,niemals::ADV,нигынамат,ei koskaan
809,hier::ADV,тиштӹ,tässä
810,hier::ADV,тиштӹ,täällä
811,hierhin::ADV,тишкӹ,tähän
812,von hier::ADV,тишец,tästä
813,von hier::ADV,тишец,täältä
814,von hier::ADV,тишецӹн,tästä
815,von hier::ADV,тишецӹн,täältä
816,dort::ADV,тӹштӹ,siinä
817,dort::ADV,тӹштӹ,siellä
818,dorthin::ADV,тӹшкӹ,sinne
819,dorthin::ADV,тӹшкӹ,tuonne
820,dorthin::ADV,тӹшкӹлӓ,sinne
821,dorthin::ADV,тӹшкӹлӓ,tuonne
822,geradeaus::ADV,вик,suoraan
823,geradeaus::ADV,тура,suoraan
824,vorwärts::ADV,анзыкы,eteenpäin
825,rückwärts::ADV,мӹнгеш,taaksepäin
826,zurück::ADV,мӹнгеш,takaisin
827,unten::ADV,ӱлнӹ,alhaalla
828,unten::ADV,лӹвӓлнӹ,alhaalla
829,hinab::ADV,ӱлӹкӹ,alas
830,hinab::ADV,лӹвӓкӹ,alas
831,oben::ADV,вӹлнӹ,ylhäällä
832,hinauf::ADV,кӱшкӹлӓ,ylös
833,hinauf::ADV,кӱш,ylös
834,überall::ADV,йӹлт,kaikkialla
835,überall::ADV,цилӓ вӓре,kaikkialla
836,nicht::ADV,уке,ei
837,ein wenig::ADV,изиш,vähän
838,ein wenig::ADV,иклаштык,vähän
839,kaum::ADV,цылик,tuskin
840,kaum::ADV,чучок-чучок,tuskin
841,sehr::ADV,чоте,kovin
842,sehr::ADV,чоте,oikein
843,so::ADV,тенге,näin
844,so::ADV,тенгелӓ,näin
845,noch::ADV,мол,vielä
846,noch::ADV,моло,vielä
847,nur::ADV,веле,vain
848,nur::ADV,веле,ainoastaan
849,schon::ADV,уже,jo
850,schon::ADV,ӹнде,jo
851,wieder::ADV,уэш,taas
852,wieder::ADV,уэш,jälleen
853,vergebens::ADV,зря,turhaan
854,vergebens::ADV,ӹзрӓ,turhaan
855,vergebens::ADV,ӹзӹрӓ,turhaan
856,vor::PRP,анзыц,edessä
857,vor::PRP,анзыцын,edessä
858,hinter::PRP,шайылан,takana
859,hinter::PRP,шайылный,takana
860,unter::PRP,лӹвӓкӹ,alla
861,durch::PRP,вашт,läpi
862,durch::PRP,вашт,kautta
863,neben::PRP,сага,vieressä
864,zwischen::PRP,лош,välillä
865,zwischen::PRP,лошкы,välillä
866,wegen::PRP,мычыц,takia
867,wegen::PRP,мычыц,vuoksi
868,dies::PRN,тидӹ,tämä
869,dies::PRN,ти,tämä
870,das::PRN,тидӹ,se
871,das::PRN,ти,se
872,alles::PRN,цилӓ,kaikki
873,ich::PRN,мый,minä
874,du::PRN,тӹнь,sinä
875,er::PRN,тӹдӹ,hän
876,wir::PRN,мӓ,me
877,ihr::PRN,вӓ,te
878,sie::PRN,нӹнӹ,he
879,was::FPRN,ма,mikä
880,wer::FPRN,кӱ,ken
881,wer::FPRN,кӱ,kuka
882,wo::FADV,кышан,missä
883,wo::FADV,кыштакен,missä
884,wohin::FADV,кышкы,mihin
885,wie::FADV,кыце,miten
886,wie::FADV,кыце,kuinka
887,warum::FADV,малын,miksi
888,wieviel::FNUM,кынар,paljonko
889,wieviel::FNUM,кынар,kuinka paljon
890,wieviel::FNUM,кынары,paljonko
891,wieviel::FNUM,кынары,kuinka paljon
892,wieviel::FNUM,кынаркы,paljonko
893,wieviel::FNUM,кынаркы,kuinka paljon
894,eins::NUM,иктӹ,yksi
895,eins::NUM,иктӹт,yksi
896,zwei::NUM,кок,kaksi
897,zwei::NUM,кокты,kaksi
898,drei::NUM,кым,kolme
899,drei::NUM,кымыт,kolme
900,vier::NUM,нӹл,neljä
901,fünf::NUM,вӹц,viisi
902,sechs::NUM,куд,kuusi
903,sechs::NUM,кудытмозн,kuusi
904,sieben::NUM,шӹм,seitsemän
905,sieben::NUM,шӹмӹт,seitsemän
906,acht::NUM,кӓндӓкш,kahdeksan
907,acht::NUM,кӓндӓкшӹ,kahdeksan
908,neun::NUM,ӹндекшшӱдӹ,yhdeksän
909,zehn::NUM,лу,kymmenen
910,elf::NUM,луатик,yksitoista
911,elf::NUM,луатиктӹ,yksitoista
912,zwölf::NUM,луаткок,kaksitoista
913,zwölf::NUM,луаткокты,kaksitoista
914,zwanzig::NUM,коклы,kaksikymmentä
915,dreißig::NUM,кымлы,kolmekymmentä
916,vierzig::NUM,нӹллӹ,neljäkymmentä
917,fünfzig::NUM,вӹцлӹ,viisikymmentä
918,sechzig::NUM,кудлу,kuusikymmentä
919,siebzig::NUM,шӹмлу,seitsemänkymmentä
920,achtzig::NUM,кӓндӓкшлу,kahdeksankymmentä
921,neunzig::NUM,ӹндекшлу,yhdeksänkymmentä
922,hundert::NUM,шӱдӹ,sata
923,tausend::NUM,тӹжем,tuhat
924,und::CNJ,дöн,ja
925,oder::CNJ,льывы,tai
926,stehen::V,шалшаг,seisoa
927,sitzen::V,шӹнзӓш,istua
928,liegen::V,киӓш,maata
929,hängen::V,кечӓш,riippua
930,werden::V,шагалаш,tulla
931,werden::V,шагалаш,joutua
932,passieren::V,ӹштӓ́лтӓш,sattua
933,passieren::V,ӹштӓ́лтӓш,tapahtua
934,beginnen::V,тӹнгӓлӓлтӓш,alkaa
935,enden::V,пӹтӓш,loppua
936,enden::V,пӹтӓш,päättyä
937,wechseln::V,весемӓш,vaihtua
938,wechseln::V,весемӓш,vaihdella
939,wechseln::V,весемӓлтӓш,vaihtua
940,wechseln::V,весемӓлтӓш,vaihdella
941,aufgehen[Sonne]::V,авараш,nousta
942,untergehen[Sonne]::V,шӹ́нзӓш,laskea
943,scheinen[Sonne]::V,сотемдӓрӓш,paistaa
944,donnern::V,хӹдӹртӓш,jyristä
945,wehen::V,ӹфӹлӓш,tuulla
946,wehen::V,ӹфӹлӓш,puhaltaa
947,strömen::V,йогащ,virrata
948,fließen::V,йогащ,valua
949,fließen::V,йогащ,juosta
950,sich drehen::V,пöрдӓш,pyöriä
951,schwanken::V,лыпшалташ,horjua
952,schwingen::V,кӓчӓйӓш,heilua
953,schwingen::V,кӓчӓйӓш,värähdellä
954,fallen::V,кенвазаш,pudota
955,fallen::V,кенвазаш,langeta
956,fallen::V,шынгалташ,pudota
957,fallen::V,шынгалташ,langeta
958,brennen::V,йылаш,palaa
959,rauchen::V,шыпшаш,savuta
960,regnen::V,юраш,sataa
961,gefrieren::V,гӓш,jäätyä
962,gefrieren::V,кӹлмаш,jäätyä
963,tauen::V,шылаш,sulaa
964,schmelzen::V,шӹрӓнӓш,sulaa
965,trocknen::V,кошкаш,kuivua
966,sieden::V,шолаш,kiehua
967,faulen::V,шӱӓш,mädätä
968,verfaulen::V,йӓнгӓрӓлтӓш,mädätä
969,verfaulen::V,йӓнгӓрӓлтӓш,mädäntyä
970,reißen::V,кышкедӓлтӓш,revetä
971,versinken::V,ва́лаш,upota
972,versinken::V,ва́лаш,vajota
973,vergehen::V,эртӓш,kulua
974,erscheinen::V,каяш,ilmestyä
975,verschwinden::V,ямаш,kadota
976,sinken::V,пычаш,vajota
977,abnehmen::V,чӹдемӓш,vähetä
978,abnehmen::V,кöтӹргӓш,vähetä
979,zunehmen::V,когоэмӓш,kasvaa
980,zunehmen::V,когоэмӓш,lisääntyä
981,steigen::V,лӱлта́лташ,nousta
982,wachsen::V,кушкаш,kasvaa
983,glänzen::V,йӹлгӹжӓш,kiiltää
984,funkeln::V,валгалташ,kipinöidä
985,lärmen::V,юкланаш,meluta
986,läuten::V,цоргаш,soida
987,klingeln::V,цоргаш,soida
988,klirren::V,цонгырталгаш,kalista
989,brausen::V,ышдымыла́наш,kohista
990,rauschen::V,шу́жгаш,kohista
991,klingen::V,йо́нгаш,soida
992,bellen::V,опташ,haukkua
993,heulen::V,урмыжаш,ulvoa
994,blasen::V,ӹфӹлӓш,puhaltaa
995,pfeifen::V,ши́шкаш,viheltää
996,schreien::V,уташ,kirkua
997,schreien::V,саслаш,kirkua
998,schreien::V,варгынзаш,kirkua
999,stöhnen::V,ӹнгӹрӓш,voihkia
1000,zittern::V,цӹтӹрӓш,vapista
1001,leben::V,ӹлӓш,elää
1002,geboren werden::V,шачаш,syntyä
1003,atmen::V,шӱлӓш,hengittää
1004,trinken::V,йӱӓш,juoda
1005,essen::V,качкаш,syödä
1006,schlucken::V,нелӓш,niellä
1007,müde werden::V,янгылаш,uupua
1008,einschlafen::V,амален кеӓш,uinahtaa
1009,schlafen::V,амалаш,maata
1010,schlafen::V,амалаш,nukkua
1011,aufwachen::V,понгыжалташ,herätä
1012,aufstehen::V,кӹньӹл шагалаш,nousta
1013,aufstehen::V,кӹньӹл шагалаш,nousta ylös
1014,sich erholen::V,кӓнаш,levätä
1015,krank werden::V,церлӓнен вазаш,sairastua
1016,krank sein::V,церлӓнӓш,potea
1017,krank sein::V,церлӓнӓш,sairastaa
1018,krank sein::V,ясланаш,potea
1019,krank sein::V,ясланаш,sairastaa
1020,krank sein::V,ясыланаш,potea
1021,krank sein::V,ясыланаш,sairastaa
1022,schmerzen::V,каршташ,särkeä
1023,schmerzen::V,каршташ,kivistää
1024,husten::V,кахыраш,yskiä
1025,genesen::V,паремӓш,toipua
1026,genesen::V,тöрлӓнӓш,toipua
1027,sterben::V,вазын колаш,kuolla
1028,umkommen::V,пӹтӓш,saada surmansa
1029,umkommen::V,пӹтӓш,kuolla
1030,sich bewegen::V,кашташ,liikkua
1031,sich rühren::V,тӓрвӓнӓш,liikahtaa
1032,sich erheben::V,кӹньӹлӓш,nousta
1033,sich setzen::V,шӹнзӓш,istuutua
1034,hinfallen::V,кенвазаш,kaatua
1035,hinfallen::V,шынгалташ,kaatua
1036,laufen::V,кашташ,kävellä
1037,schreiten::V,ашкедӓш,astua
1038,schreiten::V,ашкедӓш,astella
1039,spazierengehen::V,мадын кашташ,kävellä
1040,eilen::V,вӓшкӓш,kiirehtiä
1041,sich beeilen::V,вӓшкӓш,kiirehtiä
1042,sich beeilen::V,вӓшкӓш,olla kiireissään
1043,sich beeilen::V,талашаш,kiirehtiä
1044,sich beeilen::V,талашаш,olla kiireissään
1045,sausen::V,хойхаланаш,rynnätä
1046,sausen::V,хойхаланаш,viilettää
1047,sausen::V,хояш,rynnätä
1048,sausen::V,хояш,viilettää
1049,rennen::V,кыргыжаш,juosta
1050,springen::V,тӹршештӓш,hypätä
1051,klettern::V,ку́заш,kiivetä
1052,schaukeln::V,лыпшалташ,kiikkua
1053,kriechen::V,авалянаш,ryömiä
1054,kriechen::V,ньыжиклӓш,ryömiä
1055,schwimmen::V,илӓш,uida
1056,tauchen::V,цымаш,sukeltaa
1057,rudern::V,шуалташ,soutaa
1058,fahren::V,кеӓш,ajaa
1059,fahren::V,кеӓш,kulkea
1060,fliegen::V,чонгештӓш,lentää
1061,gehen::V,кеӓш,käydä
1062,weggehen::V,кеӓш,lähteä
1063,weggehen::V,кеӓш,poistua
1064,abfahren::V,кеӓш,lähteä
1065,anhalten::V,цӓрнӓш,pysähtyä
1066,anhalten::V,цӓрнӓш,seisahtua
1067,hineingehen::V,пыраш,mennä sisään
1068,eintreten::V,пыраш,astua sisään
1069,kommen::V,толаш,tulla
1070,ankommen::V,шоаш,saapua
1071,zurückkommen::V,пöртӹлӓш,palata
1072,bleiben::V,кодаш,jäädä
1073,bleiben::V,кодаш,viipyä
1074,warten::V,вычаш,odottaa
1075,erwarten::V,вычаш,odottaa
1076,suchen::V,кӹчӓлӓш,etsiä
1077,finden::V,моаш,löytää
1078,versuchen::V,путаяш,yrittää
1079,versuchen::V,цацаш,yrittää
1080,vorbereiten::V,поспейӹктӓш,valmistaa
1081,lieben::V,яраташ,pitää
1082,lieben::V,яраташ,rakastaa
1083,mögen::V,яраташ,pitää
1084,mögen::V,яраташ,tykätä
1085,lachen::V,ваштылаш,nauraa
1086,rühren::V,тӓрвӓтӓш,liikuttaa
1087,weinen::V,мӓгӹрӓш,itkeä
1088,schimpfen::V,свырседӓлӓш,haukkua
1089,sich ärgern::V,шӹдешкӓш,suuttua
1090,sich fürchten::V,лӱдӓш,pelätä
1091,fürchten::V,лӱдӓш,pelätä
1092,fliehen::V,кыргыжаш,paeta
1093,flüchten::V,кыргыж шӹлӓш,paeta
1094,sehen::V,ужаш,nähdä
1095,anschauen::V,анжалаш,katsoa
1096,ansehen::V,анжаш,katsoa
1097,hören::V,колаш,kuulla
1098,zuhören::V,колышташ,kuunnella
1099,probieren::V,тотештӓш,maistaa
1100,probieren::V,подыл анжаш,maistaa
1101,riechen::V,ӱпшӹнзӓш,haistaa
1102,fühlen::V,шижӓш,tuntea
1103,scheinen::V,каяш,tuntua
1104,zu sehen sein::V,каяш,näkyä
1105,vernehmen::V,колын колташ,kuulla
1106,frieren::V,кӹлмаш,palella
1107,frieren::V,тӹнгӹргӓш,palella
1108,tun::V,ӹштӓш,tehdä
1109,können::V,кердӓш,osata
1110,wollen::V,жалаяш,tahtoa
1111,anfangen::V,тӹнгӓлӓш,ruveta
1112,anfangen::V,тӹнгӓлӓш,aloittaa
1113,beenden::V,пӹтӓрӓш,lopettaa
1114,aufhören::V,цӓрнӓш,loppua
1115,gelingen::V,цӓш лиӓш,onnistua
1116,geraten::V,лиӓш,sujua
1117,geraten::V,лиӓш,joutua
1118,öffnen::V,пачаш,avata
1119,öffnen::V,пачаш,aukaista
1120,schließen::V,чӱчӓш,sulkea
1121,stellen::V,шӹндӓш,panna
1122,stellen::V,шӹндӓш,asettaa
1123,setzen::V,шӹндӓш,panna
1124,setzen::V,шӹндӓш,istuttaa
1125,legen::V,опташ,panna
1126,legen::V,опташ,asettaa
1127,legen::V,пиштӓш,panna
1128,legen::V,пиштӓш,asettaa
1129,berühren::V,тӹкӓлӓш,koskea
1130,berühren::V,тӹкӓлӓш,koskettaa
1131,verbinden::V,пидӓш,liittää
1132,verbinden::V,пидӓш,yhdistää
1133,bedecken::V,леведӓш,kattaa
1134,bedecken::V,леведӓш,peittää
1135,aufhängen::V,сӓкӓш,ripustaa
1136,anzünden::V,чӱктӓш,sytyttää
1137,aufheben::V,кузыкташ,ylös nostaa
1138,aufheben::V,кузыкташ,nostaa
1139,zurücklassen::V,кодаш,jättää
1140,verlieren::V,ямдаш,kadottaa
1141,fallen lassen::V,кенвацтараш,pudottaa
1142,machen::V,ӹштӓш,tehdä
1143,herstellen::V,йӓмдӹлӓш,tuottaa
1144,herstellen::V,йӓмдӹлӓш,valmistaa
1145,bauen::V,ӹштӓш,rakentaa
1146,reparieren::V,чиняш,korjata
1147,reparieren::V,алалаш,korjata
1148,verbessern::V,яжоэмден шӹндӓш,parantaa
1149,ändern::V,вашталташ,muuttaa
1150,graben::V,капаяш,kaivaa
1151,beugen::V,лывырташ,taivuttaa
1152,beugen::V,каклярташ,taivuttaa
1153,biegen::V,лывырташ,taivuttaa
1154,drehen::V,сӓрӓш,kääntää
1155,drehen::V,сӓрӹкӓлӓш,kääntää
1156,wenden::V,сӓрӓлӓш,kääntää
1157,umdrehen::V,сӓрӓлӓш,kääntää
1158,heben::V,лӱктӓш,nostaa
1159,heben::V,лӱктӓш,kohottaa
1160,hochheben::V,кузыкташ,nostaa
1161,ergreifen::V,хватяш,tarttua
1162,halten::V,кычаш,pitää
1163,drücken::V,темдӓш,painaa
1164,drücken::V,темдӓш,puristaa
1165,schieben::V,шӹкӓш,työntää
1166,kratzen::V,нӹжӓш,raapia
1167,lecken::V,нылаш,nuolla
1168,beißen::V,пыралаш,purra
1169,abreißen::V,кӹрӓш,repiä
1170,abreißen::V,кышкед нӓлӓш,repiä
1171,abschneiden::V,шулаш,leikata poikki
1172,abschneiden::V,шулаш,leikata
1173,abschneiden::V,лаштыклаш,leikata poikki
1174,abschneiden::V,лаштыклаш,leikata
1175,binden::V,пидӓш,sitoa
1176,stecken::V,шыралаш,pistää
1177,brechen::V,тодылаш,murtaa
1178,brechen::V,пыдырташ,murtaa
1179,klopfen::V,рушткаш,koputtaa
1180,klopfen::V,рушткаш,kolkuttaa
1181,hauen::V,шелӹштӓш,lyödä
1182,kleben::V,клейӓш,liimata
1183,reiben::V,нӹжӓш,hieroa
1184,reiben::V,нӹжӓш,hangata
1185,streichen::V,шӹрӓш,sivellä
1186,schleifen::V,шымаш,hioa
1187,schneiden::V,пӹчкӓш,leikata
1188,rütteln::V,мыльгыкташ,ravistaa
1189,schütteln::V,цӹтӹртӓш,pudistaa
1190,schütteln::V,мыльгыкташ,pudistaa
1191,schwenken::V,машыяш,heiluttaa
1192,schütten::V,опталаш,kaataa
1193,füllen::V,темӓш,täyttää
1194,einwickeln::V,пӹтӹрӓ́лӓш,kääriä
1195,tragen::V,намалаш,kantaa
1196,schleppen::V,шӹдӹрӓш,raahata
1197,ziehen::V,шыпшаш,vetää
1198,aufbewahren::V,перегӓш,säilyttää
1199,werfen::V,кӹшкӓш,viskata
1200,fangen::V,кычаш,napata
1201,fangen::V,кычаш,ottaa kiinni
1202,packen::V,хватяш,tarttua
1203,verstecken::V,шӹлтӓш,kätkeä
1204,verstecken::V,шӹлтӓш,piilottaa
1205,teilen::V,пайылаш,jakaa
1206,schicken::V,колташ,lähettää
1207,bringen::V,кандаш,viedä
1208,bekommen::V,лыкташ,saada
1209,erhalten::V,получаяш,saada
1210,nehmen::V,налаш,ottaa
1211,wählen::V,айыраш,valita
1212,auswählen::V,айыраш,valikoida
1213,bewahren::V,перегӓш,säilyttää
1214,behindern::V,мешӓйӓш,estää
1215,verderben::V,портяш,pilata
1216,verderben::V,портяш,turmella
1217,beschädigen::V,шушырташ,vioittaa
1218,beschädigen::V,шушырташ,vahingoittaa
1219,zerbrechen::V,пыдырташ,rikkoa
1220,zerreißen::V,кӹрӓш,repiä rikki
1221,zerreißen::V,кӹрӓш,repiä palasiksi
1222,zerstören::V,шӓлӓтӓш,hävittää
1223,verbrennen::V,йылаташ,polttaa
1224,verbrennen::V,йылалташ,polttaa
1225,geben::V,пуаш,antaa
1226,reichen::V,пуаш,ojentaa
1227,schenken::V,подараш,lahjoittaa
1228,versprechen::V,сöрӓш,luvata
1229,wünschen::V,жалаяш,toivottaa
1230,loben::V,хваляш,ylistää
1231,küssen::V,шышшалаш,suudella
1232,wiegen::V,лӱнгӓлтӓш,tuudittaa
1233,wiegen::V,лӱнгӓлтӓш,keinuttaa
1234,zudecken::V,пиштӓш,peittää
1235,wecken::V,понгыжалтараш,herättää
1236,zeigen::V,анжыкташ,näyttää
1237,zeigen::V,анжыкташ,osoittaa
1238,führen::V,видӓш,johdattaa
1239,lehren::V,тымдаш,opettaa
1240,unterrichten::V,тымдаш,opettaa
1241,aufziehen::V,кушташ,kasvattaa
1242,leiten::V,видӓш,johtaa
1243,leiten::V,вуйлаташ,johtaa
1244,leiten::V,вуйлалташ,johtaa
1245,antreiben::V,талаштараш,hoputtaa
1246,lassen::V,-ыкт,antaa
1247,einladen::V,ӱжӓш,kutsua
1248,vereinigen::V,иктештӓш,yhdistää
1249,besuchen::V,толаш,vierailla
1250,treffen::V,вӓшлиӓш,tavata
1251,treffen::V,вӓшлиӓлтӓш,tavata
1252,sich versammeln::V,цымыргаш,kokoontua
1253,spielen::V,мадаш,pelata
1254,spielen::V,мадаш,leikkiä
1255,singen::V,мыраш,laulaa
1256,tanzen::V,кушташ,tanssia
1257,sich trennen::V,айырлаш,erota
1258,verlassen::V,шуаш,jättää
1259,retten::V,ытараш,pelastaa
1260,bewachen::V,оролаш,vartioida
1261,schützen::V,перегӓш,suojella
1262,verteidigen::V,перегӓш,puolustaa
1263,sich schlagen::V,шидӓлӓш,tapella
1264,sich schlagen::V,шиэдӓлӓш,tapella
1265,schießen::V,лӱӓш,ampua
1266,siegen::V,сӹнгӓш,voittaa
1267,ärgern::V,шӹдештӓрӓш,ärsyttää
1268,schlagen::V,пӓрен колташ,lyödä
1269,schlagen::V,хӹрӹктен колташ,lyödä
1270,treten::V,чымаш,potkaista
1271,stechen::V,пышкылаш,pistää
1272,stoßen::V,шыркедӓш,sysätä
1273,stoßen::V,шыркедӓш,työntää
1274,stehlen::V,шолышт толаш,varastaa
1275,stören::V,ӓрештӹлӓш,häiritä
1276,belästigen::V,кӓньӹсӹрлӓндӓрӓш,häiritä
1277,belästigen::V,шытырланыкташ,häiritä
1278,verbergen::V,шӹлтӓш,kätkeä
1279,täuschen::V,алталаш,harhauttaa
1280,täuschen::V,аталаш,harhauttaa
1281,betrügen::V,мошеньӹчӓйӓш,pettää
1282,betrügen::V,мошеньӹчӓйӓш,petkuttaa
1283,töten::V,пуштын шуаш,tappaa
1284,wohnen::V,ӹлӓш,asua
1285,arbeiten::V,пӓшӓлӓш,tehdä työtä
1286,arbeiten::V,пӓшӓлӓш,työskennellä
1287,arbeiten::V,ровотаяш,tehdä työtä
1288,arbeiten::V,ровотаяш,työskennellä
1289,sammeln::V,погаш,koota
1290,sammeln::V,погаш,kerätä
1291,pflücken::V,кӹрӓш,poimia
1292,jagen::V,охотничӓйӓш,metsästää
1293,fischen::V,кол кычаш,kalastaa
1294,fassen::V,кычаш,pyydystää
1295,fassen::V,кычаш,saalistaa
1296,hüten::V,кӹтӓш,paimentaa
1297,treiben::V,шуруяш,ajaa
1298,anbinden::V,ялшташ,kytkeä
1299,anbinden::V,ялышташ,kytkeä
1300,füttern::V,пукшаш,ruokkia
1301,melken::V,шыпшылаш,lypsää
1302,hacken::V,роаш,hakata
1303,gießen::V,шӓвӓш,kastella
1304,reifen::V,кӱӓш,kypsyä
1305,reifen::V,поспейӓш,kypsyä
1306,zubereiten::V,йӓмдӹлӓш,valmistaa
1307,kochen::V,шолташ,keittää
1308,backen::V,кӱктӓш,leipoa
1309,braten::V,жӓрӓш,paistaa
1310,umrühren::V,намалаш,hämmentää
1311,stricken::V,пидӓш,kutoa
1312,stricken::V,пидӓш,neuloa
1313,nähen::V,ыргаш,ommella
1314,färben::V,пидӓш,värjätä
1315,färben::V,пидӓш,värittää
1316,reinigen::V,чиӓлтӓш,puhdistaa
1317,waschen::V,мышкаш,pestä
1318,abwischen::V,ӹштӓш,pyyhkiä
1319,spülen::V,шӱӓлтӓш,huuhtoa
1320,fegen::V,ӹштӓш,pyyhkäistä
1321,kehren::V,ӹштӓш,lakaista
1322,baden::V,нӱштӹлӓш,kylpeä
1323,sich waschen::V,мышкылташ,peseytyä
1324,ausziehen::V,кыдашаш,riisua
1325,anziehen::V,чиӓш,pukea ylleen
1326,sich anziehen::V,чиӓш,pukeutua
1327,kämmen::V,шерӓш,kammata
1328,schmücken::V,цеверемдӓш,koristaa
1329,schmücken::V,цеверемдӓш,kaunistaa
1330,sagen::V,манаш,sanoa
1331,sagen::V,келесӓш,sanoa
1332,sprechen::V,манаш,puhua
1333,reden::V,шайышташ,keskustella
1334,sich unterhalten::V,хытыраш,jutella
1335,sich unterhalten::V,хытыргаш,jutella
1336,fragen::V,ядаш,kysyä
1337,bitten::V,ядаш,pyytää
1338,erzählen::V,келесӓш,kertoa
1339,mitteilen::V,попаш,ilmoittaa
1340,mitteilen::V,увертӓш,ilmoittaa
1341,mitteilen::V,увертӓрӓш,ilmoittaa
1342,nennen::V,лӹмдӓш,kutsua
1343,nennen::V,лӹмдӓш,nimittää
1344,rufen::V,ӱжӓш,kutsua
1345,prahlen::V,хайзаш,kerskailla
1346,prahlen::V,шаргаланаш,kerskailla
1347,übersetzen::V,вашташ,kääntää
1348,denken::V,машанаш,miettiä
1349,denken::V,машанаш,ajatella
1350,glauben::V,ӹнянӓш,uskoa
1351,bemerken::V,цаклаш,huomata
1352,erkennen::V,пӓлӓш,tunnistaa
1353,begreifen::V,ынгылаш,ymmärtää
1354,verstehen::V,ынгылаш,ymmärtää
1355,lernen::V,тыменяш,oppia
1356,wissen::V,пӓлӓш,tietää
1357,sich erinnern an::V,ышештӓрӓш,muistaa
1358,vergessen::V,монден кодаш,unohtaa
1359,messen::V,висӓш,mitata
1360,zählen::V,шотаяш,laskea
1361,rechnen::V,шотаяш,laskea
1362,lesen::V,лыдаш,lukea
1363,malen::V,рисуяш,maalata
1364,zeichnen::V,ыдырка́лаш,piirtää
1365,zeichnen::V,ыдырка́лаш,piirustaa
1366,schreiben::V,вазаш,kirjoittaa
1367,besitzen::V,кы́чаш,omistaa
1368,kaufen::V,нӓлӓш,ostaa
1369,verkaufen::V,выжалаш,myydä
1370,bezahlen::V,тӱлӓш,maksaa
1371,zahlen::V,тӱлӓш,maksaa
1372,beherrschen::V,кы́чаш,hallita
1373,ertragen::V,цӹтӓш,kestää
1374,Linie::N,,viiva
1375,Strich::N,,piirto
1376,jetzt::ADV,,nyt
1377,hinzufügen::V,,lisätä
