,Concept_ID,av,ka
680,faul::A,кӏохӏалаб,ზარმაცი
681,faul::A,кӏухӏа́лаб,ზანტი
682,faul::A,кӏухӏа́лаб,ზარმაცი
683,fleißig::A,хӏаракатаб,ბეჯითი
684,fleißig::A,хӏаракатаб,მუყაითი
685,geizig::A,къарумаб,ძუნწი
686,klug::A,лумияб,ჭკვიანი
687,geschickt::A,махщел бугев,მარჯვე
688,geschickt::A,махщел бугев,გაწაფული
689,lieb::A,гӏазизаб,სატრფიალო
690,lustig::A,кепаб,მხიარული
691,sanft::A,хӏалимаб,ალერსიანი
692,sanft::A,хӏалимаб,გრძნობიერი
693,sanft::A,хӏере́наб,ალერსიანი
694,sanft::A,хӏере́наб,გრძნობიერი
695,hungrig::A,бакъараб,მშიერი
696,krank::A,щокъаб,სნეული
697,krank::A,щокъаб,ავადმყოფი
698,krank::A,унтараб,სნეული
699,krank::A,унтараб,ავადმყოფი
700,nackt::A,гӏицӏаб,ტიტველი
701,nackt::A,чӏанкӏараб,ტიტველი
702,traurig::A,пашманаб,მწუხარე
703,traurig::A,пашманаб,სევდიანი
704,lebendig::A,чӏагояб,ცოცხალი
705,gut::A,лъикӏаб,კარგი
706,schlecht::A,къадараб,უხეირო
707,richtig::A,битӏараб,ნამდვილი
708,schlimm::A,нажасаб,ცუდი
709,schlimm::A,къабихӏаб,ცუდი
710,wahr::A,хӏакъаб,სწორი
711,wahr::A,хӏакъаб,ჭეშმარიტი
712,wahr::A,битӏараб,სწორი
713,wahr::A,битӏараб,ჭეშმარიტი
714,alt::A,басрияб,ძველი
715,neu::A,цӏияб,ახალი
716,ehemalig::A,цебе́госеб,ყოფილი
717,alt[Lebewesen]::A,хераб,ბებერი
718,jung::A,тӏинчӏаб,ნორჩი
719,jung::A,тӏинчӏаб,ახალგაზრდა
720,jung::A,гӏолохъанаб,ნორჩი
721,jung::A,гӏолохъанаб,ახალგაზრდა
722,arm::A,пакъираб,ღარიბი
723,reich::A,бечедаб,მდიდარი
724,bekannt::A,лъалеб,ცნობილი
725,berühmt::A,машгьураб,გამოჩენილი
726,fremd::A,чияр,უცხო
727,fremd::A,чияр,გარეშე
728,verschieden::A,батӏи-батӏияб,სხვაგვარი
729,nah::A,гӏагарда бугеб,ახლო
730,fern::A,рикӏкӏадаб,შორი
731,fern::A,рикӏкӏадаб,შორეული
732,linker::A,квегӏаб,მარცხენა
733,rechter::A,кваранаб,მარჯვენა
734,anderer::A,батӏияб,სხვა
735,erster::A,тӏоцебесеб,პირველი
736,zweiter::A,кӏиабилеб,მეორე
737,dritter::A,лъабабилеб,მესამე
738,letzter::A,ахирисеб,ბოლო
739,letzter::A,ахирисеб,უკანასკნელი
740,allein::ADV,ялгъузго,მარტო
741,auf einmal::ADV,цихӏинтӏаго,ერთდროულად
742,zusammen::ADV,цойида,ერთად
743,plötzlich::ADV,цойидасанго,მოულოდნელად
744,sofort::ADV,гьебсагӏат,ახლავე
745,jetzt::ADV,гьанже,ახლა
746,heute::ADV,жакъа,დღეს
747,morgen::ADV,метер,ხვალ
748,bald::ADV,гьабсагӏаталъ,მალე
749,dann::ADV,цинги,მერე
750,gestern::ADV,сон,გუშინ
751,einst::ADV,цин,ოდესღაც
752,damals::ADV,гьебмехалъ,მაშინ
753,damals::ADV,гьебмехалда,მაშინ
754,danach::ADV,цинги,მერმე
755,danach::ADV,цинги,შემდეგ
756,danach::ADV,хадуса,მერმე
757,danach::ADV,хадуса,შემდეგ
758,vorher::ADV,цебе,ადრე
759,vorher::ADV,цебе,წინათ
760,zuerst::ADV,тӏоцебе,ჯერ
761,einmal::ADV,цинцӏул,ერთხელ
762,einmal::ADV,цихӏин,ერთხელ
763,einmal::ADV,цоцӏул,ერთხელ
764,manchmal::ADV,олоцӏул,ხან
765,manchmal::ADV,олоцӏул,ზოგჯერ
766,oft::ADV,гӏемерго,ხშირად
767,immer::ADV,кидаго,მუდამ
768,immer::ADV,кидаго,ყოველთვის
769,niemals::ADV,киданиги,არასდროს
770,hier::ADV,аниб,აქ
771,hierhin::ADV,анибехун,აქეთ
772,von hier::ADV,гьаниса,აქედან
773,dort::ADV,гьениб,იქ
774,dorthin::ADV,гьадаба,იქით
775,geradeaus::ADV,битӏутӏа,პირდაპირ
776,vorwärts::ADV,цебехун,წინ
777,rückwärts::ADV,нахъ-нахъ,უკან
778,zurück::ADV,нахъе,უკანვე
779,unten::ADV,ахакь,დაბლა
780,unten::ADV,ахакь,ქვევით
781,unten::ADV,гъоркь,დაბლა
782,unten::ADV,гъоркь,ქვევით
783,hinab::ADV,эхебе,ძირს
784,oben::ADV,тӏад,ზემოთ
785,oben::ADV,тӏадехун,ზემოთ
786,hinauf::ADV,эхеде,ზევით
787,überall::ADV,кибго,ყველგან
788,ein wenig::ADV,дагьабго,ცოტა
789,kaum::ADV,хӏалалъ,ძლივს
790,sehr::ADV,кутакалда,მეტად
791,sehr::ADV,кутакалда,ძალიან
792,so::ADV,гьедин,ისე
793,noch::ADV,жеги,ჯერ
794,nur::ADV,гӏӣцӏго,მხოლოდ
795,wieder::ADV,на́хъеги,ისევ
796,wieder::ADV,на́хъеги,კიდევ
797,vergebens::ADV,чӏалгӏаде,ამაოდ
798,vergebens::ADV,чӏалгӏаде,ტყუილად
799,vor::PRP,цебе,წინ
800,hinter::PRP,хадуса,უკან
801,hinter::PRP,хадуса,მიღმა
802,unter::PRP,ахакь,ქვეშ
803,unter::PRP,ахакь,ქვევით
804,unter::PRP,гъоркь,ქვეშ
805,unter::PRP,гъоркь,ქვევით
806,neben::PRP,аскӏо,გვერდით
807,zwischen::PRP,гьоркьоб,შუა
808,zwischen::PRP,гьоркьоб,შორის
809,wegen::PRP,гьелда,გამო
810,wegen::PRP,гьелда,შედეგად
811,dies::PRN,гьаб,ეს
812,dies::PRN,гьеб,ეს
813,das::PRN,доб,ეგ
814,ich::PRN,дун,მე
815,du::PRN,дуца,შენ
816,er::PRN,доб,ის
817,er::PRN,доб,იგი
818,wir::PRN,ниж,ჩვენ
819,ihr::PRN,нуж,თქვენ
820,sie::PRN,дол,ისინი
821,sie::PRN,эл,ისინი
822,was::FPRN,щиб,რა
823,wer::FPRN,щиб,ვინ
824,wo::FADV,киб,სად
825,wo::FADV,кибехун,სად
826,wohin::FADV,кибехун,საით
827,wie::FADV,кин,როგორ
828,warum::FADV,щай,რაზე
829,warum::FADV,щай,რატომ
830,wieviel::FNUM,кигӏан,რამდენი
831,eins::NUM,цо,ერთი
832,zwei::NUM,кӏиго,ორი
833,drei::NUM,лъабго,სამი
834,vier::NUM,ункъо,ოთხი
835,fünf::NUM,щуго,ხუთი
836,sechs::NUM,анлъго,ექვსი
837,sieben::NUM,анкьго,შვიდი
838,acht::NUM,микьго,რვა
839,neun::NUM,ичӏго,ცხრა
840,zehn::NUM,анцӏго,ათი
841,elf::NUM,анцӏила цо,თერთმეტი
842,zwölf::NUM,кӏиго-анцӏила,თორმეტი
843,zwanzig::NUM,къого,ოცი
844,dreißig::NUM,лъеберго,ოცდაათი
845,vierzig::NUM,кӏикъого,ორმოცი
846,fünfzig::NUM,кӏикъо́ялда анцӏго,ორმოცდაათი
847,sechzig::NUM,лъабкъого,სამოცი
848,siebzig::NUM,лъабкъо́ялда анцӏго,სამოცდაათი
849,achtzig::NUM,ункъого,ოთხმოცი
850,neunzig::NUM,ункъоялда а́нцӏила,ოთხმოცდაათი
851,hundert::NUM,нусго,ასი
852,tausend::NUM,азарго,ათასი
853,und::CNJ,ва,და
854,und::CNJ,-ги,და
855,oder::CNJ,ялъуни,ან
856,stehen::V,бахъунчӏезе,დგას
857,sitzen::V,гӏодов чӏезе,ზის
858,liegen::V,бегизе,აწევს
859,hängen::V,базе,კიდია
860,werden::V,бахъине,გახდება
861,passieren::V,лъугьине,მოხდება
862,passieren::V,лъугьа-бахъине,მოხდება
863,beginnen::V,байбихьизе,იწყება
864,enden::V,лъугӏизе,გათავდება
865,wechseln::V,хиса-басизе,იცვლება
866,wechseln::V,хисизе,იცვლება
867,aufgehen[Sonne]::V,баккизе,ამოდის
868,untergehen[Sonne]::V,щинкӏизе,ჩადის
869,scheinen[Sonne]::V,къалъ-къалъизе,ანათებს
870,donnern::V,гъугъазе,ქუხს
871,wehen::V,пуйзе,ქრის
872,wehen::V,пуйзе,დაუბერავს
873,strömen::V,чвахизе,იღვრება
874,fließen::V,чвахизе,დის
875,fließen::V,чвахизе,მიედინება
876,sich drehen::V,сверизе,ტრიალებს
877,schwanken::V,хьвагӏезе,ირხევა
878,schwanken::V,багъа-бачаризе,ირხევა
879,schwingen::V,щвартӏезе,ირხევა
880,fallen::V,бортизе,დავარდება
881,brennen::V,рекӏине,იწვის
882,rauchen::V,кӏкӏуй буризе,ბოლავს
883,rauchen::V,кӏкӏуй буризе,აბოლებს
884,regnen::V,базе,წვიმს
885,gefrieren::V,гӏу́низе,იყინება
886,tauen::V,биаризе,დნება
887,schmelzen::V,биине,დნება
888,trocknen::V,бакъвазе,გაშრება
889,sieden::V,гьалдезе,დუღს
890,faulen::V,махӏцине,ლპება
891,verfaulen::V,туризе,ლპება
892,reißen::V,бихъизе,დაიხევა
893,versinken::V,гъанкъизе,ეფლობა
894,versinken::V,гъанкъизе,ჩაიძირება
895,vergehen::V,базе,გადის
896,vergehen::V,бахъизе,გადის
897,vergehen::V,ине,გადის
898,erscheinen::V,баккизе,გამოჩნდება
899,verschwinden::V,къине,გააქრება
900,verschwinden::V,къине,დაიკარგება
901,verschwinden::V,билизе,გააქრება
902,verschwinden::V,билизе,დაიკარგება
903,sinken::V,гӏодо́бе ккезе,დაიწევს
904,abnehmen::V,тӏаса камизе,შემცირდება
905,zunehmen::V,гӏемерлъизе,გასუქდება
906,steigen::V,бахине,მოიმატებს
907,wachsen::V,кӏодолъизе,იზრდება
908,wachsen::V,кӏодолъизе,მრავლდება
909,glänzen::V,цӏвакизе,ბრწყინავს
910,funkeln::V,паркъезе,კაშკაშებს
911,lärmen::V,хъудизе,ხმაურობს
912,lärmen::V,чӏиргъдизе,ხმაურობს
913,läuten::V,кьабизе,დარეკავს
914,klingeln::V,кьабизе,დარეკავს
915,klirren::V,зваргъизе,დააწკარუნებს
916,brausen::V,гьалаглъизе,ბობოქრობს
917,rauschen::V,шуршудизе,შრიალებს
918,klingen::V,бахъине,ხმას გამოსცემს
919,bellen::V,гъанчдезе,უყეფს
920,heulen::V,рурудизе,ღმუის
921,blasen::V,гьохьизе,დაუბერავს
922,pfeifen::V,гьещтӏезе,უსტვენს
923,schreien::V,ахӏизе,ყვირის
924,schreien::V,ахӏдезе,ყვირის
925,stöhnen::V,зигардизе,კვნესის
926,zittern::V,дарран,აძაგძაგებს
927,zittern::V,гьаргьадизе,აძაგძაგებს
928,leben::V,бетӏербахъизе,ცოცხლობს
929,geboren werden::V,лъугьине,იშვება
930,geboren werden::V,лъугьине,იბადება
931,atmen::V,хӏухьел биччазе,სუნთქავს
932,trinken::V,гьекъезе,სვამს
933,trinken::V,гьекъезе,დალევს
934,essen::V,квине,შეჭამს
935,essen::V,кваназе,შეჭამს
936,schlucken::V,кӏкӏвине,ყლაპავს
937,schlucken::V,къулчӏизе,ყლაპავს
938,müde werden::V,сваказе,დაიქანცება
939,einschlafen::V,кьижизе,დაიძინებს
940,einschlafen::V,гъапуллъизе,დაიძინებს
941,schlafen::V,кьижизе,სძინავს
942,aufwachen::V,бигьине,გაიღვიძებს
943,aufstehen::V,бахъине,ადგება
944,aufstehen::V,тӏадебахъине,ადგება
945,sich erholen::V,хьи бахъизе,დაისვენებს
946,sich erholen::V,хӏалхьи гьабизе,დაისვენებს
947,krank werden::V,унтизе,ავად გახდება
948,krank sein::V,унтизе,ავადმყოფობს
949,schmerzen::V,унтизе,სტკივა
950,husten::V,хъегӏизе,ახველებს
951,genesen::V,лъилъизе,მორჩება
952,sterben::V,хвезе,კვდება
953,umkommen::V,гьалаглъизе,დაიღუპება
954,sich bewegen::V,багъаризе,იძვრის
955,sich bewegen::V,багъаризе,მოძრაობს
956,sich bewegen::V,багъаргъизе,იძვრის
957,sich bewegen::V,багъаргъизе,მოძრაობს
958,sich rühren::V,багъаризе,გაინძრევა
959,sich erheben::V,тӏадебахъине,ადგება
960,sich erheben::V,бахъине,ადგება
961,sich setzen::V,гӏодов чӏезе,დაჯდება
962,hinfallen::V,щапизе,დაეცემა
963,laufen::V,хьвадизе,დადის
964,schreiten::V,чӏезе,აბიჯებს
965,spazierengehen::V,тира-сверизе,დასეირნობს
966,eilen::V,ракӏхӏалакине,მიიჩქარის
967,eilen::V,дуризе,მიიჩქარის
968,sich beeilen::V,дуризе,აჩქარდება
969,sich beeilen::V,гӏедегӏизе,აჩქარდება
970,sausen::V,тӏуризе,მიქრის
971,rennen::V,бекеризе,დარბის
972,springen::V,кӏанцӏизе,ხტის
973,klettern::V,хархадизе,ძვრება
974,schaukeln::V,гьерщезе,ქანაობს
975,kriechen::V,хъурщизе,დაბობღავს
976,schwimmen::V,лъедезе,ცურავს
977,tauchen::V,букъардизе,ჩაიძირება
978,rudern::V,хазе,ნიჩაბს უსვამს
979,fahren::V,ине,დადის
980,fahren::V,ине,მგზავრობს
981,fliegen::V,боржине,იფრენს
982,fliegen::V,боржине,გაფრინდება
983,gehen::V,ине,მიდის
984,weggehen::V,ине,წამოდის
985,abfahren::V,къокъине,მიემგზავრება
986,anhalten::V,чӏезе,ჩერდება
987,anhalten::V,тархъизе,ჩერდება
988,anhalten::V,лъалхъизе,ჩერდება
989,hineingehen::V,тӏаделъугьине,შედის
990,eintreten::V,лъугьине,შედის
991,kommen::V,бачӏине,მოდის
992,ankommen::V,щвезе,ჩადის
993,ankommen::V,тӏадебачӏине,ჩადის
994,zurückkommen::V,тадбуссине,დაბრუნდება
995,zurückkommen::V,тӏадбуссине,დაბრუნდება
996,bleiben::V,чӏезе,დარჩება
997,bleiben::V,хутӏизе,დარჩება
998,warten::V,чӏезе,ელოდება
999,erwarten::V,балагьизе,ელის
1000,erwarten::V,балагьизе,დაიცდის
1001,suchen::V,балагьизе,ეძებს
1002,suchen::V,балагьизе,მოძებნის
1003,finden::V,батизе,მიაგნებს
1004,finden::V,батизе,გამოძებნის
1005,versuchen::V,хӏалбихьизе,ცდის
1006,versuchen::V,хӏалбихьизе,ცდილობს
1007,vorbereiten::V,хӏадурлъизабизе,მოამზადებს
1008,lieben::V,балай бегьизе,უყვარს
1009,mögen::V,бокьизе,ეტრფის
1010,lachen::V,белъизе,იცინის
1011,weinen::V,гӏодизе,ტირის
1012,schimpfen::V,гъанчдезе,შეიგინება
1013,sich ärgern::V,вагъизе,გაბრაზობს
1014,sich ärgern::V,ццида́хине,გაბრაზობს
1015,sich fürchten::V,хӏинкъизе,შიშობს
1016,fürchten::V,беркъазе,ფრთხილობს
1017,fürchten::V,хӏинкъа-къазе,ფრთხილობს
1018,fliehen::V,лъутизе,გაიქცევა
1019,flüchten::V,лъутизе,გაიქცევა
1020,sehen::V,бихьизе,ხედავს
1021,anschauen::V,бертӏамизе,ნახავს
1022,anschauen::V,балагьизе,ნახავს
1023,ansehen::V,бала-гъалагьизе,უყურებს
1024,hören::V,рагӏизе,ისმენს
1025,zuhören::V,гӏенеккизе,მოისმენს
1026,probieren::V,кӏалдиб хъва́зе,გასინჯავს
1027,probieren::V,чӏамизе,გასინჯავს
1028,riechen::V,су́нтӏизе,ყნოსავს
1029,fühlen::V,чӏвазе,გრძნობს
1030,zu sehen sein::V,бихьизе,მოჩანს
1031,vernehmen::V,рагӏизе,გაიგებს
1032,frieren::V,цӏорозе,იყინება
1033,tun::V,гьабизе,აკეთებს
1034,können::V,кӏвезе,შეიძლება
1035,können::V,лъазе,შეიძლება
1036,wollen::V,бокьизе,უნდა
1037,anfangen::V,байбихьизе,დაიწყებს
1038,beenden::V,тӏубазабизе,ამთავრებს
1039,beenden::V,лъугӏизабизе,ამთავრებს
1040,aufhören::V,бахъизе,შეწყვეტს
1041,gelingen::V,бахъизе,მოახერხებს
1042,geraten::V,бахъизе,გამოდის
1043,öffnen::V,рагьизе,გახსნის
1044,schließen::V,къазе,ხურავს
1045,schließen::V,къазе,დაკეტავს
1046,stellen::V,чӏвазе,დადგამს
1047,setzen::V,рекӏинабизе,დასვამს
1048,setzen::V,гӏодор чӏезаризе,დასვამს
1049,legen::V,лъезе,დადებს
1050,berühren::V,хъвазе,შეახებს
1051,berühren::V,хъвазе,მიაკარებს
1052,verbinden::V,хьухьине,შეაერთებს
1053,verbinden::V,бухьине,შეაერთებს
1054,bedecken::V,кквезе,გადააფარებს
1055,aufhängen::V,базе,დაკიდებს
1056,anzünden::V,бакизе,დაანთებს
1057,anzünden::V,бакизе,მოუკიდებს
1058,anzünden::V,рекӏинабизе,დაანთებს
1059,anzünden::V,рекӏинабизе,მოუკიდებს
1060,zurücklassen::V,тезе,დატოვებს
1061,verlieren::V,билизабизе,დაკარგავს
1062,fallen lassen::V,бортизабизе,გაუვარდება
1063,machen::V,гьабизе,გააკეთებს
1064,machen::V,гьабизе,გამოიწვევს
1065,herstellen::V,гьабизе,დაამზადებს
1066,herstellen::V,хӏадурлъизабизе,დაამზადებს
1067,bauen::V,базе,ააშენებს
1068,bauen::V,гьабизе,ააშენებს
1069,reparieren::V,къачӏазе,შეაკეთებს
1070,reparieren::V,къачӏазе,გაარემონტებს
1071,verbessern::V,лъикӏлъизабизе,გამოაკეთებს
1072,verbessern::V,лъикӏлъизабизе,გააუმჯობესებს
1073,ändern::V,хисизабизе,შეცვლის
1074,graben::V,бухъизе,თხრის
1075,beugen::V,хьетӏизабизе,ხრის
1076,biegen::V,гьетӏизабизе,გაღუნავს
1077,drehen::V,тиризабизе,ატრიალებს
1078,drehen::V,свердизабизе,ატრიალებს
1079,wenden::V,бегизе,მოაბრუნებს
1080,umdrehen::V,бегизе,შეატრიალებს
1081,umdrehen::V,бега-битӏизе,შეატრიალებს
1082,heben::V,борхизе,ასწევს
1083,hochheben::V,борхалъизабизе,აიყვანს
1084,hochheben::V,борхизе,აიყვანს
1085,ergreifen::V,кквезе,სტაცებს
1086,halten::V,кквезе,უჭირავს
1087,drücken::V,къазе,დააწვება
1088,drücken::V,къанцӏу́зе,დააწვება
1089,drücken::V,къвал ба́зе,დააწვება
1090,schieben::V,хъилдизе,მისწევს
1091,kratzen::V,хачазе,მოფხანს
1092,lecken::V,чӏикӏизе,ლოკავს
1093,beißen::V,хӏанчӏизе,უკბენს
1094,beißen::V,хӏанчӏизабизе,უკბენს
1095,abreißen::V,тӏезе,გლეჯს
1096,abreißen::V,тӏезе,მოწყვეტს
1097,abreißen::V,тӏезабизе,გლეჯს
1098,abreißen::V,тӏезабизе,მოწყვეტს
1099,abschneiden::V,къотӏизе,გაჭრის
1100,binden::V,бухьине,შეკრავს
1101,binden::V,бухьине,გადააბამს
1102,stecken::V,къазабизе,ჩაასობს
1103,brechen::V,бекизе,მოიტეხს
1104,klopfen::V,дванкезе,აკაკუნებს
1105,hauen::V,базе,ლეწავს
1106,kleben::V,бацӏцӏине,წებავს
1107,kleben::V,бацӏцӏине,დააწებებს
1108,reiben::V,хачазе,დაზელს
1109,streichen::V,бахине,უსვამს
1110,streichen::V,жужазе,უსვამს
1111,schleifen::V,лъухьизе,ლესავს
1112,schneiden::V,къотӏизе,გაჭრის
1113,rütteln::V,багъа-бачаризабизе,არხევს
1114,schütteln::V,кӏобокӏизе,არყევს
1115,schütteln::V,кӏобокӏизе,ანძრევს
1116,schwenken::V,гьесадизе,აქნევს
1117,schwenken::V,хьвагӏезабизе,აქნევს
1118,schütten::V,тӏезе,ღვრის
1119,schütten::V,тӏезе,დააქცევს
1120,füllen::V,цӏезабизе,გაავსებს
1121,einwickeln::V,жемизе,შეახვევს
1122,tragen::V,баччизе,მიიტანს
1123,schleppen::V,бехъерхъизе,მიათრევს
1124,ziehen::V,цӏазе,წევს
1125,ziehen::V,цӏазе,ათრევს
1126,aufbewahren::V,цӏунизе,შეინახავს
1127,werfen::V,рехизе,ისვრის
1128,fangen::V,кквезе,დაიჭერს
1129,packen::V,кквезе,სტაცებს
1130,verstecken::V,бахчизе,მალავს
1131,teilen::V,бикьизе,დაყოფს
1132,schicken::V,битӏизе,გაგზავნის
1133,bringen::V,баччизе,მოიტანს
1134,hinzufügen::V,жубазе,დაამატებს
1135,bekommen::V,щвезе,ამოიღებს
1136,erhalten::V,щвезе,იღებს
1137,erhalten::V,босизе,იღებს
1138,nehmen::V,босизе,აიღებს
1139,wählen::V,бищизе,გადაარჩევს
1140,auswählen::V,тӏасабищизе,ამოარჩევს
1141,bewahren::V,цӏунизе,ინარჩუნებს
1142,behindern::V,квекӏен гьабизе,აბრკოლებს
1143,behindern::V,квекӏен гьабизе,გააძნელებს
1144,verderben::V,хвезабизе,გააფუჭებს
1145,beschädigen::V,галгъазабизе,დააზიანებს
1146,zerbrechen::V,щущазабизе,დაამტვრევს
1147,zerreißen::V,бихъизе,გახევს
1148,zerstören::V,биххизабизе,მოსპობს
1149,zerstören::V,биххизабизе,დაანგრევს
1150,verbrennen::V,бухӏизе,დაწვავს
1151,geben::V,кьезе,აძლევს
1152,reichen::V,кьезе,მიაწოდებს
1153,schenken::V,кьезе,აჩუქებს
1154,versprechen::V,назру гьабизе,აღუთქვამს
1155,wünschen::V,бокьизе,უსურვებს
1156,loben::V,беццизе,აქებს
1157,loben::V,беццизе,ამკობს
1158,loben::V,бецца-бекъизе,აქებს
1159,loben::V,бецца-бекъизе,ამკობს
1160,küssen::V,баизе,აკოცებს
1161,wiegen::V,чӏучӏадизабизе,არხევს
1162,zudecken::V,тӏадбигъине,გადახურავს
1163,wecken::V,бигьинабизе,გააღვიძებს
1164,zeigen::V,бихьизабизе,დაანახვებს
1165,führen::V,бачине,მიჰყავს
1166,lehren::V,малъизе,ასწავლის
1167,lehren::V,цӏализабизе,ასწავლის
1168,unterrichten::V,цӏализабизе,ასწავლის
1169,aufziehen::V,гӏезабизе,აღზრდის
1170,leiten::V,нухмалъи гьабизе,აწარმოებს
1171,leiten::V,нухмалъи гьабизе,ხელმძღვანელობს
1172,antreiben::V,гӏедегӏизабизе,დააჩქარებს
1173,einladen::V,ахӏизе,მოიპატიჟებს
1174,einladen::V,тӏадеахӏизе,მოიპატიჟებს
1175,vereinigen::V,цолъизабизе,შეაერთებს
1176,besuchen::V,баккизе,სანახავად მიდის
1177,besuchen::V,хьвадизе,სანახავად მიდის
1178,treffen::V,дандчӏвазе,შეხვდება
1179,sich versammeln::V,данделъизе,შეიკრიბება
1180,sich versammeln::V,бакӏаризе,შეიკრიბება
1181,spielen::V,басандизе,ეთამაშება
1182,singen::V,ахӏизе,მღერის
1183,tanzen::V,кьурдизе,ცეკვავს
1184,sich trennen::V,батӏалъизе,მოშორდება
1185,verlassen::V,тезе,მიატოვებს
1186,verlassen::V,рехунтезе,მიატოვებს
1187,retten::V,хвасар гьабизе,იხსნის
1188,retten::V,хвасар гьабизе,გადაარჩენს
1189,retten::V,хвасарлъизабизе,იხსნის
1190,retten::V,хвасарлъизабизе,გადაარჩენს
1191,bewachen::V,цӏунизе,დარაჯობს
1192,bewachen::V,цӏунизе,უთვალთვალებს
1193,schützen::V,цӏунизе,დაიფარავს
1194,verteidigen::V,цӏунизе,დაიცავს
1195,sich schlagen::V,багъизе,იჩხუბებს
1196,schießen::V,речӏчӏизе,ისვრის
1197,siegen::V,бергьине,გაიმარჯვებს
1198,ärgern::V,вагъизавизе,აჯავრებს
1199,schlagen::V,кьабизе,ცემს
1200,treten::V,мал тункизе,პანღურს ამოჰკრავს
1201,stechen::V,къазабизе,სჩხვლეტს
1202,stoßen::V,тункизе,დაეჯახება
1203,stoßen::V,хъилдизе,დაეჯახება
1204,stehlen::V,щинкӏизабизе,ქურდობს
1205,stehlen::V,щинкӏизабизе,მოიპარავს
1206,stören::V,квекӏен гьабизе,შეაწუხებს
1207,stören::V,татубахъи гьабизе,შეაწუხებს
1208,belästigen::V,рахӏатхвезабизе,მობეზრდება
1209,verbergen::V,бахчизе,დამალავს
1210,verbergen::V,балъго тезе,დამალავს
1211,täuschen::V,божуда рекӏкӏ гьабизе,შეცდებს
1212,täuschen::V,гуккизе,შეცდებს
1213,betrügen::V,хӏилла гьабизе,მოატყუებს
1214,betrügen::V,сандирахълъи гьабизе,მოატყუებს
1215,töten::V,чӏвазе,მოკლავს
1216,wohnen::V,яшав гьабизе,ცხოვრობს
1217,wohnen::V,яшав гьабизе,ბინადრობს
1218,arbeiten::V,хӏалтӏизе,მუშაობს
1219,sammeln::V,бакӏаризе,შეკრებს
1220,pflücken::V,бетӏизе,კრეფს
1221,jagen::V,чан гьабизе,ნადირობს
1222,fischen::V,ччугӏа кквезе,თევზაობს
1223,fassen::V,кквезе,დააჭერს
1224,hüten::V,кваназабизе,მწყემსავს
1225,treiben::V,гъезе,მიერეკება
1226,anbinden::V,бухьине,მიაბამს
1227,füttern::V,кваназабизе,აჭმევს
1228,melken::V,бечӏчӏизе,წველის
1229,hacken::V,чӏвазе,კეპავს
1230,gießen::V,лъалъазе,რწყავს
1231,reifen::V,барщизе,მწიფდება
1232,zubereiten::V,бежа-белъине,მოამზადებს
1233,kochen::V,белъине,მოხარშავს
1234,backen::V,базе,გამოაცხობს
1235,braten::V,бежизе,შეწვავს
1236,umrühren::V,багъаризе,შეურევს
1237,umrühren::V,багъаризе,გათქვეფს
1238,stricken::V,хьухьине,ქსოვს
1239,nähen::V,букъизе,გაკერავს
1240,färben::V,кьер гьабизе,შეღებავს
1241,reinigen::V,бацӏцӏине,გაწმენდს
1242,reinigen::V,бацӏцӏине,გასუფთავებს
1243,waschen::V,чуризе,გარეცხავს
1244,abwischen::V,бацӏцӏине,წაშლის
1245,spülen::V,хулизе,გაავლებს
1246,fegen::V,лъухьизе,დაბლანდავს
1247,kehren::V,лъухьизе,დაგვის
1248,baden::V,чордезе,ბანაობს
1249,ausziehen::V,бахъизе,გაიხდის
1250,anziehen::V,ретӏине,ჩაიცვამს
1251,sich anziehen::V,ретӏине,ჩაიცვამს
1252,kämmen::V,хазе,დავარცხნის
1253,schmücken::V,чӏухӏизабизе,მორთავს
1254,sagen::V,бицине,იტყვის
1255,sprechen::V,бицине,ლაპარაკობს
1256,reden::V,гаргадизе,საუბრობს
1257,sich unterhalten::V,гаргадизе,ბაასობს
1258,sich unterhalten::V,гаргадизе,მუსაიფობს
1259,fragen::V,цӏехезе,ჰკითხავს
1260,fragen::V,гьикъизе,ჰკითხავს
1261,bitten::V,гьаризе,სთხოვს
1262,erzählen::V,бицине,მოუთხრობს
1263,mitteilen::V,лъазабизе,აუწყებს
1264,mitteilen::V,лъазабизе,აცნობებს
1265,nennen::V,цӏар лъезе,უწოდებს
1266,rufen::V,ахӏизе,დაუძახებს
1267,prahlen::V,беццаризе,ტრაბახობს
1268,übersetzen::V,буссинабизе,გადათარგმნის
1269,denken::V,ургъизе,ფიქრობს
1270,denken::V,ургъизе,აზროვნებს
1271,glauben::V,божизе,სჯერა
1272,bemerken::V,берречӏчӏизе,შენიშვნავს
1273,erkennen::V,лъазе,გამოიცნობს
1274,erkennen::V,батӏаго бахъизе,გამოიცნობს
1275,begreifen::V,бичӏчӏизе,გაიგებს
1276,lernen::V,цӏализе,ისწავლის
1277,wissen::V,лъазе,ეცოდინება
1278,sich erinnern an::V,ракӏалде щвезе,მოიგონებს
1279,sich erinnern an::V,ракӏалде щвезе,გაიხსენებს
1280,vergessen::V,кӏочене,ივიწყებს
1281,messen::V,борцине,ზომავს
1282,zählen::V,рикӏкӏине,ითვლის
1283,rechnen::V,рикӏкӏине,გაიანგარიშებს
1284,lesen::V,цӏализе,კითხულობს
1285,malen::V,бахъизе,ხატავს
1286,zeichnen::V,бахъизе,ხაზავს
