,Concept_ID,fr,tt
835,hinab::ADV,en bas,аска
836,hinab::ADV,vers le bas,аска
837,oben::ADV,dessus,өстә
838,oben::ADV,dessus,югарыда
839,oben::ADV,en haut,өстә
840,oben::ADV,en haut,югарыда
841,hinauf::ADV,en haut,өскә
842,hinauf::ADV,vers le haut,өскә
843,überall::ADV,partout,hәркайда
844,nicht::ADV,ne ... pas,түгел
845,ein wenig::ADV,un peu,бераз
846,kaum::ADV,à peine,көчкә
847,sehr::ADV,très,бик
848,so::ADV,si,алай
849,so::ADV,ainsi,алай
850,noch::ADV,encore,янә
851,noch::ADV,encore,тагын
852,nur::ADV,seulement,фәкать
853,nur::ADV,ne ... que,фәкать
854,schon::ADV,déjà,инде
855,wieder::ADV,de nouveau,янә
856,wieder::ADV,de nouveau,тагын
857,vergebens::ADV,en vain,юкка
858,vor::PRP,devant,алдыннан
859,hinter::PRP,derrière,арттан
860,unter::PRP,sous,астында
861,unter::PRP,au-dessous de,астында
862,durch::PRP,par,аша
863,durch::PRP,à travers,аша
864,neben::PRP,à côté de,тирәсендә
865,zwischen::PRP,entre,арасында
866,wegen::PRP,à cause de,сәбәпле
867,dies::PRN,ceci,бу
868,das::PRN,ce,ул
869,das::PRN,cela,ул
870,alles::PRN,tout,һәммә
871,ich::PRN,je,мин
872,ich::PRN,moi,мин
873,du::PRN,tu,син
874,du::PRN,toi,син
875,er::PRN,il,ул
876,er::PRN,lui,ул
877,wir::PRN,nous,без
878,ihr::PRN,vous,сез
879,sie::PRN,ils,ул
880,sie::PRN,elles,ул
881,was::FPRN,que,ни
882,was::FPRN,que,нәрсә
883,was::FPRN,quoi,ни
884,was::FPRN,quoi,нәрсә
885,wer::FPRN,qui,кем
886,wo::FADV,où,кайда
887,wohin::FADV,où,кая
888,wie::FADV,comment,ничек
889,warum::FADV,pourquoi,нигә
890,wieviel::FNUM,combien,ничә
891,eins::NUM,un,бер
892,zwei::NUM,deux,ике
893,drei::NUM,trois,өч
894,vier::NUM,quatre,дүрт
895,fünf::NUM,cinq,биш
896,sechs::NUM,six,алты
897,sieben::NUM,sept,җиде
898,acht::NUM,huit,сигез
899,neun::NUM,neuf,тугыз
900,zehn::NUM,dix,ун
901,elf::NUM,onze,унбер
902,zwölf::NUM,douze,унике
903,zwanzig::NUM,vingt,егерме
904,dreißig::NUM,trente,утыз
905,vierzig::NUM,quarante,кырык
906,fünfzig::NUM,cinquante,илле
907,sechzig::NUM,soixante,алтмыш
908,siebzig::NUM,soixante-dix,җитмеш
909,achtzig::NUM,quatre-vingt,сиксән
910,neunzig::NUM,quatre-vingt-dix,туксан
911,hundert::NUM,cent,йөз
912,tausend::NUM,mille,мең
913,und::CNJ,et,вә
914,oder::CNJ,ou,яки
915,oder::CNJ,ou,яисә
916,stehen::V,être debout,тору
917,sitzen::V,être assis,утыру
918,liegen::V,être couché,яту
919,hängen::V,pendre,эленү
920,werden::V,devenir,булу
921,passieren::V,se passer,булу
922,beginnen::V,commencer,башлану
923,enden::V,finir,бетү
924,enden::V,se terminer,бетү
925,wechseln::V,changer,үзгәртү
926,wechseln::V,alterner,үзгәртү
927,aufgehen[Sonne]::V,se lever,чыгу
928,untergehen[Sonne]::V,se coucher,бату
929,scheinen[Sonne]::V,briller,яктырту
930,donnern::V,tonner,күкрәү
931,wehen::V,souffler,исү
932,strömen::V,affluer,агу
933,fließen::V,couler,агу
934,sich drehen::V,tourner,бөтерелү
935,schwanken::V,osciller,икеләнү
936,schwanken::V,chanceler,икеләнү
937,schwingen::V,vibrer,тирбәлү
938,schwingen::V,osciller,тирбәлү
939,fallen::V,tomber,егылу
940,brennen::V,brûler,яну
941,brennen::V,flamber,яну
942,rauchen::V,fumer,төтәү
943,rauchen::V,fumer,төтенләү
944,regnen::V,pleuvoir,яву
945,gefrieren::V,geler,кату
946,tauen::V,dégeler,эрү
947,tauen::V,dégeler,эретү
948,schmelzen::V,fondre,эрү
949,schmelzen::V,fondre,эретү
950,trocknen::V,sécher,кибү
951,sieden::V,bouillir,ургылу
952,faulen::V,pourrir,черү
953,faulen::V,se putréfier,черү
954,verfaulen::V,pourrir,черү
955,reißen::V,rompre,өзелү
956,reißen::V,se déchirer,өзелү
957,versinken::V,s'enfoncer,бату
958,vergehen::V,passer,авышу
959,erscheinen::V,apparaître,пәйда булу
960,verschwinden::V,disparaître,югалу
961,verschwinden::V,disparaître,юк булу
962,sinken::V,descendre,кимү
963,sinken::V,descendre,кайту
964,sinken::V,s'abaisser,кимү
965,sinken::V,s'abaisser,кайту
966,abnehmen::V,diminuer,азаю
967,zunehmen::V,augmenter,арту
968,zunehmen::V,augmenter,күбәю
969,zunehmen::V,augmenter,ишәю
970,steigen::V,monter,үсү
971,wachsen::V,croître,үсү
972,glänzen::V,briller,ялкылдау
973,funkeln::V,étinceler,ялтырау
974,lärmen::V,faire du bruit,шаулау
975,läuten::V,sonner,шалтырату
976,klingeln::V,sonner,шалтырату
977,klirren::V,cliqueter,чылтырау
978,brausen::V,mugir,давыллау
979,brausen::V,mugir,дулау
980,rauschen::V,bruire,кыштырдау
981,klingen::V,sonner,ишетелү
982,bellen::V,aboyer,өрү
983,heulen::V,hurler,улау
984,blasen::V,souffler,өрү
985,pfeifen::V,siffler,сызгырту
986,schreien::V,crier,кычкыру
987,stöhnen::V,gémir,ыңгырашу
988,zittern::V,trembler,калтырау
989,zittern::V,trembler,калтырану
990,leben::V,vivre,яшәү
991,leben::V,vivre,гомер итү
992,geboren werden::V,naître,туу
993,atmen::V,respirer,сулау
994,trinken::V,boire,эчү
995,essen::V,manger,ашау
996,schlucken::V,avaler,йоту
997,müde werden::V,se lasser,ялыгу
998,müde werden::V,se lasser,йөгенү
999,müde werden::V,se fatiguer,ялыгу
1000,müde werden::V,se fatiguer,йөгенү
1001,einschlafen::V,s'endormir,йокыга китү
1002,schlafen::V,dormir,йоклау
1003,aufwachen::V,se réveiller,уяну
1004,aufstehen::V,se lever,тору
1005,sich erholen::V,se reposer,ял алу
1006,sich erholen::V,se reposer,истирахәт итү
1007,sich erholen::V,se détendre,ял алу
1008,sich erholen::V,se détendre,истирахәт итү
1009,krank werden::V,tomber malade,чирләү
1010,krank sein::V,être malade,чирләү
1011,schmerzen::V,faire mal,авырту
1012,husten::V,tousser,ютәлләү
1013,genesen::V,guérir,савыгу
1014,genesen::V,guérir,сәламәтләнү
1015,genesen::V,se remettre,савыгу
1016,genesen::V,se remettre,сәламәтләнү
1017,sterben::V,mourir,үлү
1018,sterben::V,mourir,дөнья кую
1019,sterben::V,mourir,вафат булу
1020,umkommen::V,périr,үлү
1021,sich bewegen::V,bouger,йөрү
1022,sich rühren::V,broncher,кыймылдау
1023,sich erheben::V,se lever,басу
1024,sich setzen::V,s'asseoir,утыру
1025,hinfallen::V,tomber,егылу
1026,laufen::V,marcher,җәяүләү
1027,laufen::V,aller à pied,җәяүләү
1028,schreiten::V,marcher,атлау
1029,spazierengehen::V,se promener,йөрү
1030,spazierengehen::V,se promener,йөргенү
1031,eilen::V,courir,ашыгу
1032,sich beeilen::V,se hâter,ашыгу
1033,sich beeilen::V,se hâter,кызулау
1034,sich beeilen::V,se dépêcher,ашыгу
1035,sich beeilen::V,se dépêcher,кызулау
1036,sausen::V,filer,җилдерү
1037,rennen::V,courir,йөгерү
1038,springen::V,sauter,сикерү
1039,klettern::V,grimper,үрмәләү
1040,schaukeln::V,se balancer,атыну
1041,kriechen::V,ramper,шуышу
1042,kriechen::V,ramper,үрмәләү
1043,schwimmen::V,nager,йөзү
1044,tauchen::V,plonger,чуму
1045,rudern::V,ramer,ишү
1046,fahren::V,aller,бару
1047,fahren::V,rouler,бару
1048,fliegen::V,voler,очу
1049,gehen::V,aller,йөрү
1050,weggehen::V,s'en aller,китү
1051,abfahren::V,partir,кузгалу
1052,anhalten::V,s'arrêter,тукталу
1053,hineingehen::V,entrer,инү
1054,eintreten::V,entrer,инү
1055,kommen::V,venir,килү
1056,ankommen::V,arriver,бару
1057,zurückkommen::V,revenir,кире кайту
1058,bleiben::V,rester,калу
1059,bleiben::V,demeurer,калу
1060,warten::V,attendre,көтү
1061,erwarten::V,attendre,көтү
1062,suchen::V,chercher,эзләү
1063,finden::V,trouver,табу
1064,versuchen::V,essayer,маташу
1065,vorbereiten::V,préparer,хәзерләү
1066,lieben::V,aimer,сөю
1067,lieben::V,aimer,ярату
1068,mögen::V,aimer,өнәү
1069,mögen::V,vouloir,өнәү
1070,lachen::V,rire,көлү
1071,rühren::V,toucher,дулкынландыру
1072,rühren::V,attendrir,дулкынландыру
1073,weinen::V,pleurer,елау
1074,schimpfen::V,gronder,сүгү
1075,schimpfen::V,gronder,сүгенү
1076,sich ärgern::V,se fâcher,ачулану
1077,sich fürchten::V,avoir peur,курку
1078,fürchten::V,craindre,калтырау
1079,fürchten::V,craindre,калтырану
1080,fürchten::V,avoir peur de,калтырау
1081,fürchten::V,avoir peur de,калтырану
1082,fliehen::V,fuir,арка бирү
1083,flüchten::V,s'enfuir,качу
1084,sehen::V,voir,күрү
1085,anschauen::V,regarder,карау
1086,ansehen::V,regarder,карау
1087,ansehen::V,regarder,күзәтү
1088,hören::V,entendre,ишетү
1089,zuhören::V,écouter,тыңлау
1090,probieren::V,goûter,тату
1091,riechen::V,sentir,иснәү
1092,fühlen::V,sentir,тою
1093,fühlen::V,sentir,сизү
1094,scheinen::V,sembler,күренү
1095,scheinen::V,paraître,күренү
1096,zu sehen sein::V,se voir,күренү
1097,zu sehen sein::V,être visible,күренү
1098,vernehmen::V,entendre,ишетү
1099,vernehmen::V,percevoir,ишетү
1100,frieren::V,avoir froid,өшү
1101,frieren::V,avoir froid,күшегү
1102,tun::V,faire,итү
1103,können::V,savoir,алу
1104,können::V,pouvoir,алу
1105,wollen::V,vouloir,теләү
1106,anfangen::V,commencer,керешү
1107,beenden::V,finir,бетерү
1108,beenden::V,finir,тәмамлау
1109,beenden::V,terminer,бетерү
1110,beenden::V,terminer,тәмамлау
1111,aufhören::V,cesser,бетү
1112,aufhören::V,arrêter,бетү
1113,gelingen::V,réussir,уңу
1114,geraten::V,réussir,сабышу
1115,öffnen::V,ouvrir,ачу
1116,schließen::V,fermer,ябу
1117,stellen::V,poser,кую
1118,stellen::V,mettre,кую
1119,setzen::V,placer,утырту
1120,legen::V,placer,яткыру
1121,berühren::V,toucher,тию
1122,verbinden::V,lier,ялгау
1123,bedecken::V,couvrir,өрту
1124,bedecken::V,couvrir,каплау
1125,bedecken::V,couvrir,томалау
1126,aufhängen::V,accrocher,асу
1127,anzünden::V,allumer,кабызу
1128,aufheben::V,ramasser,күтәрү
1129,zurücklassen::V,laisser,калдыру
1130,verlieren::V,perdre,югалту
1131,fallen lassen::V,lâcher,төшерү
1132,fallen lassen::V,laisser tomber,төшерү
1133,machen::V,faire,ясау
1134,machen::V,faire,эшләү
1135,herstellen::V,produire,ясау
1136,herstellen::V,fabriquer,ясау
1137,bauen::V,bâtir,кору
1138,bauen::V,construire,кору
1139,reparieren::V,réparer,төзәтү
1140,verbessern::V,améliorer,яхшырту
1141,ändern::V,changer,үзгәртү
1142,ändern::V,modifier,үзгәртү
1143,graben::V,creuser,казу
1144,beugen::V,plier,ию
1145,beugen::V,ployer,ию
1146,biegen::V,courber,бөгү
1147,drehen::V,tordre,бору
1148,drehen::V,tordre,бөтерү
1149,drehen::V,tourner,бору
1150,drehen::V,tourner,бөтерү
1151,wenden::V,retourner,бору
1152,umdrehen::V,tourner,түнтәрү
1153,heben::V,soulever,күтәрү
1154,hochheben::V,lever,күтәрү
1155,ergreifen::V,saisir,эләктерү
1156,ergreifen::V,prendre,эләктерү
1157,halten::V,tenir,тоту
1158,drücken::V,presser,кысу
1159,schieben::V,pousser,кузгату
1160,kratzen::V,gratter,тырнау
1161,kratzen::V,égratigner,тырнау
1162,lecken::V,lécher,ялау
1163,beißen::V,mordre,тешләү
1164,abreißen::V,arracher,өзү
1165,abschneiden::V,couper,кыю
1166,abschneiden::V,couper,кисү
1167,binden::V,lier,бәйләү
1168,binden::V,attacher,бәйләү
1169,stecken::V,enfoncer,төртү
1170,stecken::V,enfoncer,тыгу
1171,brechen::V,rompre,сындыру
1172,klopfen::V,frapper,шаку
1173,klopfen::V,frapper,шакылдау
1174,hauen::V,frapper,кыйнау
1175,kleben::V,coller,ябыштыру
1176,reiben::V,frotter,ышку
1177,streichen::V,empâter,ягу
1178,schleifen::V,affiler,кайрау
1179,schleifen::V,aiguiser,кайрау
1180,schneiden::V,couper,кисү
1181,schneiden::V,trancher,кисү
1182,rütteln::V,cahoter,селкетү
1183,schütteln::V,secouer,селкетү
1184,schwenken::V,agiter,болгау
1185,schütten::V,verser,кою
1186,füllen::V,remplir,тутыру
1187,einwickeln::V,envelopper,төрү
1188,tragen::V,porter,ташу
1189,schleppen::V,traîner,сөйрәү
1190,schleppen::V,traîner,өстерәү
1191,ziehen::V,tirer,тарту
1192,aufbewahren::V,garder,саклау
1193,aufbewahren::V,conserver,саклау
1194,werfen::V,jeter,ыргыту
1195,werfen::V,lancer,ыргыту
1196,fangen::V,attraper,тоту
1197,packen::V,agripper,эләктерү
1198,verstecken::V,cacher,яшерү
1199,teilen::V,diviser,бүлү
1200,schicken::V,envoyer,җибәрү
1201,bringen::V,apporter,китерү
1202,hinzufügen::V,ajouter,өстәү
1203,bekommen::V,obtenir,алу
1204,erhalten::V,recevoir,алу
1205,nehmen::V,prendre,алу
1206,wählen::V,choisir,сайлау
1207,auswählen::V,choisir,сайлау
1208,auswählen::V,sélectionner,сайлау
1209,bewahren::V,préserver,саклау
1210,behindern::V,gêner,комачаулау
1211,verderben::V,gâter,бозу
1212,verderben::V,corrompre,бозу
1213,beschädigen::V,endommager,бозу
1214,zerbrechen::V,casser,вату
1215,zerreißen::V,déchirer,өзү
1216,zerreißen::V,déchirer,ерту
1217,zerstören::V,détruire,җимерү
1218,verbrennen::V,brûler,яндыру
1219,verbrennen::V,brûler,көйдерү
1220,geben::V,donner,бирү
1221,reichen::V,tendre,тапшыру
1222,schenken::V,offrir,бүләкләү
1223,versprechen::V,promettre,вәгъдә бирү
1224,wünschen::V,souhaiter,котлау
1225,loben::V,louer,мактау
1226,küssen::V,embrasser,үбү
1227,wiegen::V,bercer,тирбәтү
1228,zudecken::V,couvrir,ябу
1229,zudecken::V,couvrir,бөркәү
1230,wecken::V,éveiller,уяту
1231,wecken::V,réveiller,уяту
1232,zeigen::V,montrer,күрсәтү
1233,zeigen::V,faire voir,күрсәтү
1234,führen::V,guider,йөртү
1235,lehren::V,apprendre,өйрәтү
1236,unterrichten::V,instruire,укыту
1237,aufziehen::V,élever,асрау
1238,leiten::V,diriger,җитәкләү
1239,leiten::V,conduire,җитәкләү
1240,antreiben::V,pousser,куалау
1241,antreiben::V,pousser,әйдәләү
1242,antreiben::V,pousser,ашыктыру
1243,lassen::V,faire,мәҗбүр итү
1244,einladen::V,inviter,чакыру
1245,vereinigen::V,unir,берләштерү
1246,vereinigen::V,réunir,берләштерү
1247,besuchen::V,visiter,керешү
1248,besuchen::V,aller voir,керешү
1249,treffen::V,rencontrer,очрату
1250,sich versammeln::V,s'assembler,җыелышу
1251,spielen::V,jouer,уйнау
1252,singen::V,chanter,җырлау
1253,tanzen::V,danser,бию
1254,sich trennen::V,se séparer,аерылу
1255,sich trennen::V,se séparer,ташлашу
1256,verlassen::V,quitter,ташлау
1257,verlassen::V,quitter,калдыру
1258,retten::V,sauver,коткару
1259,bewachen::V,garder,каравыллау
1260,schützen::V,protéger,ышыклау
1261,verteidigen::V,défendre,яклау
1262,verteidigen::V,défendre,саклау
1263,sich schlagen::V,se taper,сугышу
1264,schießen::V,tirer,ату
1265,siegen::V,vaincre,җиңү
1266,ärgern::V,agacer,ачуландыру
1267,schlagen::V,battre,ору
1268,schlagen::V,battre,бәрү
1269,schlagen::V,battre,тукмау
1270,schlagen::V,frapper,ору
1271,schlagen::V,frapper,бәрү
1272,schlagen::V,frapper,тукмау
1273,treten::V,botter,тибү
1274,treten::V,donner un coup de pied à,тибү
1275,stechen::V,piquer,кадау
1276,stoßen::V,heurter,этү
1277,stehlen::V,voler,урлау
1278,stören::V,gêner,комачаулау
1279,stören::V,déranger,комачаулау
1280,belästigen::V,molester,борчу
1281,belästigen::V,molester,билмазалау
1282,belästigen::V,importuner,борчу
1283,belästigen::V,importuner,билмазалау
1284,verbergen::V,cacher,яшерү
1285,verbergen::V,dissimuler,яшерү
1286,täuschen::V,abuser,алдату
1287,täuschen::V,tromper,алдату
1288,betrügen::V,duper,хәрәмләшү
1289,betrügen::V,frauder,хәрәмләшү
1290,töten::V,tuer,үтерү
1291,wohnen::V,habiter,яшәү
1292,wohnen::V,demeurer,яшәү
1293,arbeiten::V,travailler,эшләү
1294,sammeln::V,collectionner,туплау
1295,pflücken::V,cueillir,өзү
1296,jagen::V,chasser,аулау
1297,fischen::V,pêcher,балык тоту
1298,fassen::V,capturer,тоту
1299,hüten::V,garder,көтү
1300,treiben::V,mener,куалау
1301,anbinden::V,attacher,бәйләү
1302,füttern::V,faire manger,туйдыру
1303,melken::V,traire,саву
1304,hacken::V,fendre,чабу
1305,gießen::V,arroser,сугару
1306,reifen::V,mûrir,җитешү
1307,zubereiten::V,préparer,пешеренү
1308,kochen::V,cuire,пешерү
1309,kochen::V,cuire,кайнату
1310,backen::V,cuire,пешерү
1311,braten::V,rôtir,куыру
1312,braten::V,rôtir,кыздыру
1313,umrühren::V,remuer,бутау
1314,umrühren::V,remuer,болгату
1315,stricken::V,tricoter,бәйләү
1316,nähen::V,coudre,тегү
1317,färben::V,teindre,ману
1318,reinigen::V,nettoyer,чистарту
1319,waschen::V,laver,юу
1320,abwischen::V,essuyer,сөртү
1321,spülen::V,rincer,чайкау
1322,fegen::V,balayer,себерү
1323,kehren::V,balayer,себерү
1324,baden::V,se baigner,коену
1325,sich waschen::V,se laver,юыну
1326,ausziehen::V,ôter,чишенү
1327,ausziehen::V,enlever,чишенү
1328,anziehen::V,mettre,кию
1329,sich anziehen::V,s'habiller,киенү
1330,kämmen::V,peigner,тарау
1331,schmücken::V,orner,бизәү
1332,schmücken::V,orner,бизәкләү
1333,schmücken::V,décorer,бизәү
1334,schmücken::V,décorer,бизәкләү
1335,sagen::V,dire,дию
1336,sagen::V,dire,әйтү
1337,sprechen::V,parler,сөйләү
1338,sprechen::V,parler,сөйләшү
1339,reden::V,parler,сөйләү
1340,sich unterhalten::V,bavarder,сөйләшү
1341,sich unterhalten::V,s'entretenir,сөйләшү
1342,fragen::V,demander,сорау
1343,fragen::V,demander,сорашу
1344,bitten::V,prier,үтенү
1345,erzählen::V,raconter,сөйләү
1346,mitteilen::V,communiquer,белдерү
1347,nennen::V,nommer,дию
1348,nennen::V,appeler,дию
1349,rufen::V,appeler,дәшү
1350,prahlen::V,se vanter,мактану
1351,prahlen::V,se vanter,шапырыну
1352,übersetzen::V,traduire,күчерү
1353,denken::V,penser,уйлау
1354,glauben::V,croire,инану
1355,bemerken::V,remarquer,искәрү
1356,bemerken::V,apercevoir,искәрү
1357,erkennen::V,reconnaître,тану
1358,begreifen::V,concevoir,аңлау
1359,begreifen::V,concevoir,төшенү
1360,verstehen::V,entendre,аңлау
1361,verstehen::V,entendre,төшенү
1362,verstehen::V,comprendre,аңлау
1363,verstehen::V,comprendre,төшенү
1364,lernen::V,apprendre,уку
1365,lernen::V,apprendre,өйрәнү
1366,wissen::V,savoir,белү
1367,sich erinnern an::V,se souvenir de,хәтерләү
1368,vergessen::V,oublier,оныту
1369,messen::V,mesurer,үлчәү
1370,zählen::V,compter,санау
1371,rechnen::V,calculer,исәпләү
1372,lesen::V,lire,уку
1373,malen::V,peindre,рәсем ясау
1374,malen::V,peindre,сурәт ясау
1375,malen::V,peindre,сурәтләү
1376,zeichnen::V,dessiner,язу-сызу
1377,zeichnen::V,dessiner,сурәт ясау
1378,schreiben::V,écrire,язу
1379,besitzen::V,posséder,биләү
1380,kaufen::V,acheter,алу
1381,verkaufen::V,vendre,сату
1382,bezahlen::V,payer,түләү
1383,zahlen::V,payer,түләү
1384,beherrschen::V,dominer,ия булу
1385,beherrschen::V,maîtriser,ия булу
1386,ertragen::V,tolérer,чыдау
1387,ertragen::V,supporter,чыдау
