,Concept_ID,ro,lez
808,erster::A,prim,сад лагьай
809,zweiter::A,al doilea,кьвед лагьай
810,dritter::A,treilea,пуд лагьай
811,letzter::A,final,эхиримжи
812,allein::ADV,singur,кьилди
813,auf einmal::ADV,dintrodată,
814,zusammen::ADV,împreună,санал
815,lange::ADV,îndelung,яргъалди
816,lange::ADV,mult timp,яргъалди
817,plötzlich::ADV,deodată,садлагьана
818,plötzlich::ADV,pe neașteptate,садлагьана
819,sofort::ADV,imediat,гьасятда
820,sofort::ADV,numaidecît,гьасятда
821,später::ADV,mai apoi,гуьгъуьнлай
822,später::ADV,mai târziu,гуьгъуьнлай
823,jetzt::ADV,acum,гила
824,heute::ADV,azi,къе
825,heute::ADV,astăzi,къе
826,morgen::ADV,mâine,пака
827,bald::ADV,curând,мукьва
828,bald::ADV,curând,мукьвара
829,dann::ADV,apoi,ахпа
830,gestern::ADV,ieri,накь
831,einst::ADV,odată,садра
832,einst::ADV,odinioară,садра
833,damals::ADV,atunci,а чӏавуз
834,damals::ADV,pe atunci,а чӏавуз
835,danach::ADV,după aceasta,ахпа
836,vorher::ADV,mai întâi,вилик
837,vorher::ADV,în prealabil,вилик
838,zuerst::ADV,întâi,сифте
839,zuerst::ADV,în primul rând,сифте
840,einmal::ADV,odată,садра
841,manchmal::ADV,uneori,гагь-гагь
842,manchmal::ADV,câteodată,гагь-гагь
843,oft::ADV,des,гзаф вахтара
844,oft::ADV,deseori,гзаф вахтара
845,immer::ADV,mereu,гьамиша
846,immer::ADV,întotdeauna,гьамиша
847,niemals::ADV,niciodată,са чӏавузни
848,niemals::ADV,niciodată,са вахтундани
849,hier::ADV,aci,ина
850,hier::ADV,aici,ина
851,hierhin::ADV,încoace,иниз
852,von hier::ADV,de aici,инай
853,dort::ADV,acolo,ана
854,dorthin::ADV,dincolo,аниз
855,geradeaus::ADV,drept înainte,дуьз
856,vorwärts::ADV,înainte,вилик
857,vorwärts::ADV,înainte,виликди
858,rückwärts::ADV,îndărăt,кьулухъ
859,zurück::ADV,înapoi,
860,unten::ADV,jos,агъада
861,unten::ADV,dedesubt,агъада
862,hinab::ADV,în jos,агъуз
863,hinab::ADV,de vale,агъуз
864,oben::ADV,sus,винел
865,oben::ADV,deasupra,винел
866,hinauf::ADV,în sus,виниз
867,überall::ADV,peste tot,вирина
868,überall::ADV,pretutindeni,вирина
869,nicht::ADV,nu,ваъ
870,ein wenig::ADV,puțin,са тӏимил
871,kaum::ADV,cu greu,жизви
872,kaum::ADV,cu anevoie,жизви
873,sehr::ADV,mult,лап
874,sehr::ADV,foarte,лап
875,so::ADV,așa,икӏ
876,so::ADV,atât,икӏ
877,noch::ADV,încă,гьеле
878,nur::ADV,doar,анжах
879,schon::ADV,și,хъувуна
880,schon::ADV,și,мадни дардиз
881,schon::ADV,și,мадни гуьтӏуьз
882,schon::ADV,și,мадни гуьтӏуь я
883,schon::ADV,deja,хъувуна
884,schon::ADV,deja,мадни дардиз
885,schon::ADV,deja,мадни гуьтӏуьз
886,schon::ADV,deja,мадни гуьтӏуь я
887,wieder::ADV,iar,
888,wieder::ADV,iarăși,
889,vergebens::ADV,în zadar,нагьакь
890,vergebens::ADV,în zadar,нагьакьа
891,vor::PRP,înainte de,вилик
892,hinter::PRP,după,кьулухъ
893,hinter::PRP,în spatele,кьулухъ
894,unter::PRP,sub,кӏаник
895,durch::PRP,prin,арадай
896,durch::PRP,prin,-кай хкатна
897,neben::PRP,lângă,патав
898,neben::PRP,lângă,мукьув
899,neben::PRP,alături de,патав
900,neben::PRP,alături de,мукьув
901,zwischen::PRP,între,ара
902,zwischen::PRP,între,арада
903,zwischen::PRP,dintre,ара
904,zwischen::PRP,dintre,арада
905,wegen::PRP,pentru,гъиляй
906,dies::PRN,acesta,и
907,dies::PRN,acesta,им
908,das::PRN,asta,а
909,das::PRN,asta,ам
910,alles::PRN,tot,вири
911,alles::PRN,tot,михьиз
912,ich::PRN,eu,за
913,ich::PRN,eu,зун
914,du::PRN,tu,вун
915,er::PRN,el,ам
916,er::PRN,el,гьа
917,er::PRN,dânsul,ам
918,er::PRN,dânsul,гьа
919,wir::PRN,noi,чун
920,ihr::PRN,voi,куьн
921,sie::PRN,ei,абур
922,sie::PRN,dânșii,абур
923,was::FPRN,ce,вуч
924,wer::FPRN,cine,вуж
925,wo::FADV,unde,гьина
926,wohin::FADV,încotro,гьиниз
927,wie::FADV,cum,гьикӏ
928,warum::FADV,de ce,вучиз
929,warum::FADV,pentru ce,вучиз
930,wieviel::FNUM,cât,шумуд
931,eins::NUM,unu,са
932,zwei::NUM,doi,кьвед
933,drei::NUM,trei,пуд
934,vier::NUM,patru,кьуд
935,fünf::NUM,cinci,вад
936,sechs::NUM,șase,ругуд
937,sieben::NUM,șapte,ирид
938,acht::NUM,opt,муьжуьд
939,neun::NUM,nouă,кӏуьд
940,zehn::NUM,zece,цӏуд
941,elf::NUM,unsprezece,цӏусад
942,zwölf::NUM,douăsprezece,цӏикьвед
943,zwanzig::NUM,douăzeci,къад
944,dreißig::NUM,treizeci,къанницӏуд
945,vierzig::NUM,patruzeci,яхцӏур
946,fünfzig::NUM,cincizeci,яхцӏурни цӏуд
947,sechzig::NUM,șaizeci,пудкъад
948,siebzig::NUM,șaptezeci,пудкъанни цӏуд
949,achtzig::NUM,optzeci,кьудкъад
950,neunzig::NUM,nouăzeci,кьудкъанни цӏуд
951,hundert::NUM,sută,виш
952,tausend::NUM,mie,агъзур
953,und::CNJ,și,ва
954,oder::CNJ,ori,я
955,stehen::V,sta,акъвазун
956,sitzen::V,ședea,ацукьун
957,liegen::V,zăcea,къаткун
958,liegen::V,fi culcat,къаткун
959,hängen::V,atârna,куьрс хьун
960,werden::V,deveni,хьун
961,werden::V,se face,хьун
962,passieren::V,se întâmpla,хьун
963,beginnen::V,începe,башламиш хьун
964,enden::V,se sfârși,куьтягь хьун
965,enden::V,se termina,куьтягь хьун
966,wechseln::V,se schimba,дегиш хьун
967,aufgehen[Sonne]::V,răsări,экъечӏун
968,untergehen[Sonne]::V,apune,акӏун
969,scheinen[Sonne]::V,străluci,ишигь гун
970,donnern::V,tuna,къукърумар авун
971,wehen::V,bate,
972,strömen::V,curge în șiroaie,авахьун
973,fließen::V,curge,авахьун
974,sich drehen::V,se învârti,элкъуьн
975,schwanken::V,se clătina,юзун
976,schwingen::V,vibra,галтад хьун
977,schwingen::V,flutura,галтад хьун
978,fallen::V,cădea,аватун
979,brennen::V,arde,кун
980,brennen::V,arde,ккун
981,rauchen::V,fuma,
982,regnen::V,ploua,къун
983,gefrieren::V,îngheța,муркӏади кьун
984,tauen::V,se dezgheța,цӏурун
985,schmelzen::V,se topi,цӏурун
986,trocknen::V,se usca,кьурун
987,sieden::V,fierbe,ругун
988,sieden::V,clocoti,ругун
989,faulen::V,se împuți,кутӏун
990,verfaulen::V,putrezi,чуьруьтмиш хьун
991,verfaulen::V,putrezi,кутӏун
992,reißen::V,se rupe,атӏун
993,reißen::V,se rupe,къазунун
994,reißen::V,se sfâșia,атӏун
995,reißen::V,se sfâșia,къазунун
996,versinken::V,se scufunda,батмиш хьун
997,vergehen::V,trece,алатун
998,vergehen::V,se scurge,алатун
999,erscheinen::V,apărea,майдандиз акъатун
1000,verschwinden::V,dispărea,квахьун
1001,sinken::V,cădea,элекьун
1002,sinken::V,coborî,элекьун
1003,abnehmen::V,scădea,тӏимил хьун
1004,abnehmen::V,scădea,гъвечӏи хьун
1005,abnehmen::V,descrește,тӏимил хьун
1006,abnehmen::V,descrește,гъвечӏи хьун
1007,zunehmen::V,spori,артух хьун
1008,zunehmen::V,crește,артух хьун
1009,zunehmen::V,augmenta,артух хьун
1010,steigen::V,urca,хкаж хьун
1011,wachsen::V,crește,экъечӏун
1012,glänzen::V,luci,цӏарцӏар гун
1013,glänzen::V,străluci,цӏарцӏар гун
1014,funkeln::V,scânteia,нур гун
1015,lärmen::V,face larmă,ван авун
1016,läuten::V,suna,зенг ягъун
1017,klingeln::V,suna,зенг ягъун
1018,klirren::V,zăngăni,зигринг авун
1019,brausen::V,vui,къати хьун
1020,rauschen::V,vâjâi,вишриш авун
1021,klingen::V,suna,ван авун
1022,bellen::V,lătra,элуькьун
1023,heulen::V,urla,къув ягъун
1024,blasen::V,sufla,уф гун
1025,pfeifen::V,fluiera,уьфт ягъун
1026,schreien::V,țipa,гьараюн
1027,stöhnen::V,geme,суза авун
1028,zittern::V,tremura,зурзун
1029,leben::V,trăi,яшамиш хьун
1030,geboren werden::V,se naște,хьун
1031,atmen::V,respira,нефес чӏугун
1032,trinken::V,bea,хъун
1033,essen::V,mânca,тӏуьн
1034,schlucken::V,înghiți,туькьуьнун
1035,müde werden::V,se obosi,галатун
1036,müde werden::V,se obosi,юргъун хьун
1037,einschlafen::V,adormi,ксун
1038,schlafen::V,dormi,ксун
1039,aufwachen::V,se deștepta,ахварай аватун
1040,aufstehen::V,fi se scula,къарагъун
1041,sich erholen::V,se relaxa,ял ягъун
1042,sich erholen::V,se destinde,ял ягъун
1043,krank werden::V,se îmbolnăvi,кефсуз хьун
1044,krank sein::V,zăcea,тӏа хьун
1045,krank sein::V,fi bolnav,тӏа хьун
1046,schmerzen::V,durea,тӏа хьун
1047,husten::V,tuși,уьгьуь ягъун
1048,genesen::V,se însănătoși,сагъ хъхьун
1049,sterben::V,muri,кьин
1050,umkommen::V,pieri,терг хьун
1051,sich bewegen::V,se mișca,юзун
1052,sich rühren::V,se mișca,юзун
1053,sich erheben::V,se ridica,къарагъун
1054,sich setzen::V,lua loc,ацукьун
1055,sich setzen::V,se așeza,ацукьун
1056,hinfallen::V,cădea jos,алукьун
1057,laufen::V,merge,къекъуьн
1058,laufen::V,merge pe jos,къекъуьн
1059,schreiten::V,păși,ккамар къачун
1060,spazierengehen::V,se plimba,сейр авун
1061,eilen::V,fi se grăbi,тади авун
1062,sich beeilen::V,se grăbi,гьерекатун
1063,sausen::V,țâșni,чкурун
1064,rennen::V,fugi,катун
1065,rennen::V,fugi,зверун
1066,rennen::V,alerga,катун
1067,rennen::V,alerga,зверун
1068,springen::V,sări,хкадарун
1069,klettern::V,urca,акьахун
1070,klettern::V,se cățăra,акьахун
1071,schaukeln::V,legăna,
1072,kriechen::V,se târî,капаралди фин
1073,schwimmen::V,înota,сирнав авун
1074,tauchen::V,se scufunda,кьилихъди циз вегьин
1075,rudern::V,vâsli,кьусуйралди лодка гьалун
1076,rudern::V,vâsli,цуьруьгъуьлдалди кӏватӏун
1077,rudern::V,lopăta,кьусуйралди лодка гьалун
1078,rudern::V,lopăta,цуьруьгъуьлдалди кӏватӏун
1079,fahren::V,merge,фин
1080,fliegen::V,zbura,лув гун
1081,fliegen::V,zbura,цавай фин
1082,gehen::V,merge,фин
1083,weggehen::V,se duce,хъфин
1084,abfahren::V,pleca,фин
1085,abfahren::V,pleca,рекье гьатун
1086,anhalten::V,se opri,акъвазун
1087,hineingehen::V,intra,гьахьун
1088,eintreten::V,intra,гьахьун
1089,kommen::V,veni,атун
1090,ankommen::V,sosi,атун
1091,ankommen::V,ajunge,атун
1092,zurückkommen::V,se întoarce,хтун
1093,bleiben::V,rămâne,амукьун
1094,warten::V,aștepta,гуьзлемишун
1095,erwarten::V,aștepta,вил алаз акъвазун
1096,suchen::V,căuta,къекъуьн
1097,finden::V,găsi,жугъун
1098,versuchen::V,încerca,алахъун
1099,vorbereiten::V,pregăti,гьазурун
1100,lieben::V,iubi,кӏан хьун
1101,mögen::V,plăcea a,рикӏ ацукьун
1102,lachen::V,râde,хъуьруьн
1103,rühren::V,mișca,
1104,rühren::V,înduioșa,
1105,weinen::V,plânge,шехьун
1106,schimpfen::V,înjura,сеперар гун
1107,schimpfen::V,înjura,экъуьгъунар авун
1108,sich ärgern::V,se supăra,хъел акатун
1109,sich fürchten::V,se teme,кичӏе хьун
1110,sich fürchten::V,fi teamă a,кичӏе хьун
1111,fürchten::V,se teme de,къурхутмиш хьун
1112,fliehen::V,fugi,катун
1113,flüchten::V,evada,катун
1114,sehen::V,vedea,акун
1115,anschauen::V,privi,вил вегьин
1116,ansehen::V,privi,килигун
1117,hören::V,auzi,ван хьун
1118,zuhören::V,asculta,яб гун
1119,probieren::V,gusta,дад акун
1120,riechen::V,mirosi,ни чӏугун
1121,fühlen::V,simți,гьисс авун
1122,fühlen::V,resimți,гьисс авун
1123,scheinen::V,părea,
1124,zu sehen sein::V,se vedea,
1125,vernehmen::V,auzi,
1126,frieren::V,fi frig,кьун
1127,frieren::V,fi frig,мекьи хьун
1128,tun::V,face,авун
1129,können::V,ști,хьун
1130,können::V,ști,акъакьун
1131,können::V,putea,хьун
1132,können::V,putea,акъакьун
1133,wollen::V,dori,кӏан хьун
1134,anfangen::V,începe,башламишун
1135,beenden::V,sfârși,куьтягьун
1136,beenden::V,termina,куьтягьун
1137,aufhören::V,înceta,акъвазун
1138,gelingen::V,reuși,арадал атун
1139,gelingen::V,izbuti,арадал атун
1140,geraten::V,reuși,акъатун
1141,öffnen::V,deschide,ахъаюн
1142,schließen::V,închide,акьалун
1143,stellen::V,pune,эцигун
1144,stellen::V,așeza,эцигун
1145,setzen::V,pune,ацукьарун
1146,setzen::V,așeza,ацукьарун
1147,legen::V,pune,эцигун
1148,berühren::V,atinge,хкӏурун
1149,verbinden::V,lega,гилигун
1150,bedecken::V,acoperi,кӏевун
1151,aufhängen::V,atârna,куьрсарун
1152,aufhängen::V,spânzura,куьрсарун
1153,anzünden::V,aprinde,куькӏуьрун
1154,aufheben::V,ridica,хкажун
1155,aufheben::V,lua de jos,хкажун
1156,zurücklassen::V,lăsa,тун
1157,zurücklassen::V,lăsa în urmă,тун
1158,verlieren::V,pierde,квадарун
1159,fallen lassen::V,scăpa,авадрун
1160,fallen lassen::V,arunca,авадрун
1161,machen::V,face,авун
1162,machen::V,face,кар авун
1163,herstellen::V,fabrica,расун
1164,herstellen::V,confecționa,расун
1165,bauen::V,clădi,туькӏуьрун
1166,bauen::V,construi,туькӏуьрун
1167,reparieren::V,repara,расун
1168,verbessern::V,ameliora,хъсанрун
1169,verbessern::V,îmbunătăți,хъсанрун
1170,ändern::V,schimba,табдил авун
1171,ändern::V,modifica,табдил авун
1172,graben::V,săpa,эгъуьнун
1173,beugen::V,curba,акӏажарун
1174,beugen::V,curba,кангур авун
1175,biegen::V,îndoi,патахъарун
1176,biegen::V,încovoia,патахъарун
1177,drehen::V,învârti,алчударун
1178,wenden::V,întoarce,
1179,umdrehen::V,învârti,элкъуьрун
1180,umdrehen::V,întoarce,элкъуьрун
1181,heben::V,ridica,хкажун
1182,hochheben::V,ridica,хкажун
1183,ergreifen::V,lua,агалчна кьун
1184,ergreifen::V,apuca,агалчна кьун
1185,halten::V,ține,кьун
1186,drücken::V,apăsa,чуькьуьн
1187,drücken::V,strânge,чуькьуьн
1188,schieben::V,împinge,хуртӏ гун
1189,kratzen::V,zgâria,къадгъунун
1190,lecken::V,linge,мез гун
1191,beißen::V,mușca,кӏасун
1192,abreißen::V,rupe,галудун
1193,abreißen::V,smulge,галудун
1194,abschneiden::V,scurta,атӏун
1195,binden::V,lega,
1196,stecken::V,pune,сухун
1197,brechen::V,rupe,хун
1198,brechen::V,rupe,кукӏварун
1199,brechen::V,frânge,хун
1200,brechen::V,frânge,кукӏварун
1201,klopfen::V,ciocăni,тахъ-тахъ авун
1202,hauen::V,lovi,ягъун
1203,kleben::V,lipi,алкӏурун
1204,kleben::V,lipi,кукӏурун
1205,reiben::V,freca,тӏушунун
1206,reiben::V,fricționa,тӏушунун
1207,streichen::V,unge,алтадун
1208,schleifen::V,ascuți,кӏвенкӏв авун
1209,schneiden::V,tăia,атӏун
1210,rütteln::V,zgâlțâi,къарсурун
1211,schütteln::V,scutura,къарсурун
1212,schwenken::V,agita,элягъун
1213,schwenken::V,agita,галтадун
1214,schütten::V,vărsa,цун
1215,füllen::V,umple,ацӏурун
1216,einwickeln::V,înveli,кутун
1217,einwickeln::V,înveli,элкъуьрун
1218,einwickeln::V,înfășura,кутун
1219,einwickeln::V,înfășura,элкъуьрун
1220,tragen::V,căra,тухун
1221,schleppen::V,târî,галчӏурун
1222,ziehen::V,trage,ялун
1223,ziehen::V,trage,чӏугун
1224,aufbewahren::V,păstra,хуьн
1225,aufbewahren::V,conserva,хуьн
1226,werfen::V,arunca,гадрун
1227,fangen::V,prinde,кьун
1228,packen::V,apuca,кьун
1229,verstecken::V,ascunde,кӏевун
1230,teilen::V,împărți,паюн
1231,schicken::V,trimite,ракъурун
1232,bringen::V,aduce,гъун
1233,hinzufügen::V,adăuga,алава авун
1234,bekommen::V,obține,къачун
1235,bekommen::V,obține,жугъурун
1236,bekommen::V,dobândi,къачун
1237,bekommen::V,dobândi,жугъурун
1238,erhalten::V,primi,къачун
1239,erhalten::V,căpăta,къачун
1240,nehmen::V,lua,къачун
1241,wählen::V,opta,хкягъун
1242,wählen::V,alege,хкягъун
1243,auswählen::V,selecta,хкягъун
1244,bewahren::V,păstra,хуьн
1245,behindern::V,stingheri,манийвал авун
1246,verderben::V,strica,чӏурун
1247,beschädigen::V,strica,нукьсанвал гун
1248,zerbrechen::V,rupe,хун
1249,zerbrechen::V,frânge,хун
1250,zerreißen::V,rupe,къазунун
1251,zerreißen::V,sfâșia,къазунун
1252,zerstören::V,distruge,чӏурун
1253,zerstören::V,distruge,барбатӏун
1254,verbrennen::V,arde,ккун
1255,verbrennen::V,incendia,ккун
1256,geben::V,da,гун
1257,reichen::V,întinde,вугун
1258,reichen::V,întinde,гун
1259,schenken::V,dărui,пишкеш авун
1260,versprechen::V,făgădui,гаф гун
1261,wünschen::V,ura,дуьа авун
1262,loben::V,lăuda,тариф авун
1263,küssen::V,săruta,темен гун
1264,wiegen::V,legăna,эчӏягъун
1265,zudecken::V,acoperi,гьалдун
1266,wecken::V,trezi,ахварай авудун
1267,wecken::V,deștepta,ахварай авудун
1268,zeigen::V,arăta,къалурун
1269,führen::V,călăuzi,тухун
1270,lehren::V,preda,кӏелиз тун
1271,lehren::V,învăța,кӏелиз тун
1272,unterrichten::V,învăța,тарс гун
1273,unterrichten::V,instrui,тарс гун
1274,aufziehen::V,crește,тербия гун
1275,aufziehen::V,crește,тербияламишун
1276,leiten::V,duce,идара авун
1277,leiten::V,conduce,идара авун
1278,antreiben::V,împinge,тади кутун
1279,antreiben::V,încuraja,тади кутун
1280,lassen::V,pune pe să,
1281,einladen::V,invita,теклиф авун
1282,vereinigen::V,uni,сад авун
1283,vereinigen::V,întruni,сад авун
1284,besuchen::V,vizita,кьилив атун
1285,besuchen::V,face o vizită,кьилив атун
1286,treffen::V,întâlni,гьалтун
1287,sich versammeln::V,se aduna,алтӏушун
1288,spielen::V,se juca,къугъун
1289,singen::V,cânta,лугьун
1290,singen::V,cânta,мани лугьун
1291,tanzen::V,dansa,кьуьл авун
1292,sich trennen::V,se separa,къакъатун
1293,sich trennen::V,se despărți,къакъатун
1294,verlassen::V,părăsi,гъил къачун
1295,verlassen::V,abandona,гъил къачун
1296,retten::V,salva,къутармишун
1297,bewachen::V,păzi,хуьн
1298,schützen::V,ocroti,хуьн
1299,schützen::V,proteja,хуьн
1300,verteidigen::V,apăra,хуьн
1301,sich schlagen::V,se bate,кукӏун
1302,schießen::V,trage,акъатун
1303,siegen::V,birui,гъалиб хьун
1304,siegen::V,învinge,гъалиб хьун
1305,ärgern::V,supăra,хъел гъун
1306,ärgern::V,supăra,хъел кутун
1307,schlagen::V,lovi,ягъун
1308,schlagen::V,lovi,галукьарун
1309,treten::V,călca,кьуьл къекъягъун
1310,treten::V,călca,кьуьл эцягъун
1311,stechen::V,înțepa,акьадарун
1312,stechen::V,împunge,акьадарун
1313,stoßen::V,împinge,эцягъун
1314,stehlen::V,fura,чуьнуьхун
1315,stören::V,deranja,хкуьрун
1316,belästigen::V,importuna,хкуьрун
1317,belästigen::V,importuna,азият гун
1318,verbergen::V,ascunde,далдаламишун
1319,täuschen::V,amăgi,алцурарун
1320,täuschen::V,amăgi,алцуррун
1321,betrügen::V,înșela,алцурарун
1322,betrügen::V,înșela,гьарамзадавал авун
1323,töten::V,omorî,яна кьин
1324,wohnen::V,sta,дуланмиш хьун
1325,wohnen::V,locui,дуланмиш хьун
1326,arbeiten::V,lucra,кӏвалахун
1327,arbeiten::V,lucra,кӏвалах авун
1328,sammeln::V,aduna,кӏватӏун
1329,sammeln::V,colecționa,кӏватӏун
1330,pflücken::V,culege,атӏун
1331,jagen::V,vâna,гъуьрч авун
1332,fischen::V,pescui,гъетер кьун
1333,fassen::V,prinde,кьун
1334,hüten::V,paște,чӏура хуьн
1335,treiben::V,mână,гьалун
1336,anbinden::V,lega,акалун
1337,füttern::V,da de mâncare,ем гун
1338,melken::V,mulge,ацун
1339,hacken::V,toca,куьткуьнун
1340,hacken::V,sparge,куьткуьнун
1341,gießen::V,uda,яд гун
1342,reifen::V,pârgui,чурун
1343,reifen::V,pârgui,агакьун
1344,zubereiten::V,găti,гьазурун
1345,kochen::V,găti,ругун
1346,backen::V,coace,чурун
1347,braten::V,coace,чурун
1348,umrühren::V,mesteca,какадарун
1349,stricken::V,împleti,хурун
1350,nähen::V,coase,цун
1351,färben::V,vopsi,шир ягъун
1352,färben::V,colora,шир ягъун
1353,reinigen::V,curăți,михьун
1354,waschen::V,spăla,чуьхуьн
1355,abwischen::V,șterge,гуьцӏун
1356,spülen::V,clăti,экъуьрун
1357,fegen::V,mătura,шуткун
1358,kehren::V,mătura,кул алтадун
1359,baden::V,se scălda,эхъуьн
1360,sich waschen::V,se spăla,жендек чуьхуьн
1361,ausziehen::V,și scoate,хутӏунун
1362,ausziehen::V,și scoate,галудун
1363,anziehen::V,îmbrăca,алукӏун
1364,sich anziehen::V,se îmbrăca,алукӏун
1365,sich anziehen::V,se îmbrăca,парталар алукӏун
1366,kämmen::V,pieptăna,эвягъун
1367,schmücken::V,împodobi,безетмишун
1368,schmücken::V,împodobi,гуьрчегарун
1369,sagen::V,zice,лугьун
1370,sagen::V,spune,лугьун
1371,sprechen::V,vorbi,рахун
1372,reden::V,vorbi,рахун
1373,reden::V,discuta,рахун
1374,sich unterhalten::V,conversa,ихтилат авун
1375,sich unterhalten::V,sta de vorbă,ихтилат авун
1376,fragen::V,întreba,жузун
1377,bitten::V,ruga,тӏалабун
1378,erzählen::V,spune,ахъаюн
1379,erzählen::V,povesti,ахъаюн
1380,mitteilen::V,comunica,хабар гун
1381,mitteilen::V,înștiința,хабар гун
1382,nennen::V,numi,тӏвар гун
1383,nennen::V,chema,тӏвар гун
1384,rufen::V,chema,эверун
1385,prahlen::V,se făli,яцӏу гафар авун
1386,übersetzen::V,traduce,таржума авун
1387,übersetzen::V,traduce,гафладун
1388,denken::V,gândi,фикир авун
1389,glauben::V,crede,агъун
1390,bemerken::V,observa,фикир гун
1391,erkennen::V,cunoaște,
1392,erkennen::V,recunoaște,
1393,begreifen::V,pricepe,гъавурда акьун
1394,begreifen::V,înțelege,гъавурда акьун
1395,verstehen::V,înțelege,
1396,lernen::V,învăța,кӏелун
1397,wissen::V,ști,чир хьун
1398,wissen::V,ști,чирхьун
1399,sich erinnern an::V,a-și aminti de,рикӏел хуьн
1400,vergessen::V,uita,рикӏелай фин
1401,vergessen::V,uita,рикӏелай алатун
1402,messen::V,măsura,алцумун
1403,zählen::V,număra,гьисабун
1404,rechnen::V,calcula,гьисабун
1405,lesen::V,citi,кӏелун
1406,malen::V,picta,кхьин
1407,malen::V,picta,шикилар чӏугун
1408,zeichnen::V,desena,чӏугун
1409,schreiben::V,scrie,кхьин
1410,besitzen::V,avea,иеси хьун
1411,besitzen::V,poseda,иеси хьун
1412,kaufen::V,cumpăra,къачун
1413,kaufen::V,cumpăra,маса къачун
1414,verkaufen::V,vinde,гун
1415,verkaufen::V,vinde,маса гун
1416,bezahlen::V,plăti,къимет гун
1417,bezahlen::V,plăti,эвезда авун
1418,bezahlen::V,plăti,гьакъи агакьрун
1419,bezahlen::V,achita,къимет гун
1420,bezahlen::V,achita,эвезда авун
1421,bezahlen::V,achita,гьакъи агакьрун
1422,zahlen::V,plăti,къимет гун
1423,zahlen::V,plăti,эвезда авун
1424,zahlen::V,plăti,гьакъи агакьрун
1425,beherrschen::V,stăpâni,иеси хьун
1426,ertragen::V,răbda,таб гун
1427,ertragen::V,suporta,таб гун
