,Concept_ID,ps,cs
801,vorher::ADV,دمخه,napřed
802,zuerst::ADV,لومړی,nejprve
803,zuerst::ADV,لومړی,nejdříve
804,einmal::ADV,یو ځل,jednou
805,manchmal::ADV,ګاهی ګاهی,někdy
806,oft::ADV,ډېر ځله,často
807,immer::ADV,تل,vždy
808,immer::ADV,تل,stále
809,immer::ADV,همېشه,vždy
810,immer::ADV,همېشه,stále
811,niemals::ADV,هیڅکله نه,nikdy
812,hier::ADV,دلته,zde
813,hier::ADV,دلته,tady
814,hierhin::ADV,دلته,sem
815,hierhin::ADV,دې ځای ته,sem
816,von hier::ADV,د دې ځای نه,odtud
817,dort::ADV,هلته,tam
818,dorthin::ADV,هلته,tam
819,dorthin::ADV,هغه ځای ته,tam
820,geradeaus::ADV,مخامخ,rovně
821,vorwärts::ADV,مخ پهٔ وړاندې,kupředu
822,rückwärts::ADV,بېرته,zpět
823,zurück::ADV,بېرته,zpět
824,zurück::ADV,بېرته,nazpět
825,unten::ADV,لاندي,dole
826,hinab::ADV,ښکته,dolů
827,oben::ADV,پورته,nahoře
828,oben::ADV,پورته,navrchu
829,hinauf::ADV,پاس,nahoru
830,überall::ADV,هره خوا,všude
831,nicht::ADV,نه,ne
832,ein wenig::ADV,یو څه,trochu
833,kaum::ADV,ایله,sotva
834,sehr::ADV,ډېر,velmi
835,sehr::ADV,ډېر,velice
836,sehr::ADV,زيات,velmi
837,sehr::ADV,زيات,velice
838,so::ADV,داسې,tak
839,so::ADV,داسې,takto
840,so::ADV,دومره,tak
841,so::ADV,دومره,takto
842,noch::ADV,نور,ještě
843,nur::ADV,تش,jen
844,nur::ADV,تش,jenom
845,nur::ADV,صرف,jen
846,nur::ADV,صرف,jenom
847,schon::ADV,دمخه,už
848,schon::ADV,دمخه,již
849,wieder::ADV,بیا,zase
850,vergebens::ADV,عبث,marně
851,vor::PRP,دمخه,před
852,hinter::PRP,شاته,za
853,unter::PRP,لاندي,pod
854,durch::PRP,د مینځ نه,skrz
855,neben::PRP,نژدې,vedle
856,zwischen::PRP,ترمینځ,mezi
857,wegen::PRP,د ... له لاسه,pro
858,dies::PRN,دا,toto
859,dies::PRN,دا,tohle
860,das::PRN,دا,to
861,alles::PRN,هرڅهٔ,všechno
862,ich::PRN,زه,já
863,du::PRN,ته,ty
864,er::PRN,دی,on
865,wir::PRN,مونږ,my
866,ihr::PRN,تاسې,vy
867,sie::PRN,هغوی,oni
868,was::FPRN,څهٔ,co
869,wer::FPRN,چا,kdo
870,wer::FPRN,څوک,kdo
871,wo::FADV,چيری,kde
872,wo::FADV,چېرته,kde
873,wohin::FADV,چېرته,kam
874,wie::FADV,څنګه,jak
875,warum::FADV,ولې,proč
876,wieviel::FNUM,څو,kolik
877,wieviel::FNUM,څومره,kolik
878,eins::NUM,یو,jeden
879,zwei::NUM,دوه,dva
880,drei::NUM,درې,tři
881,vier::NUM,څلور,čtyři
882,fünf::NUM,پنځه,pět
883,sechs::NUM,شپږ,šest
884,sieben::NUM,اوه,sedm
885,acht::NUM,اته,osm
886,neun::NUM,نهه,devět
887,zehn::NUM,لس,deset
888,elf::NUM,یوولس,jedenáct
889,zwölf::NUM,دولس,dvanáct
890,zwanzig::NUM,شل,dvacet
891,dreißig::NUM,دېرش,třicet
892,vierzig::NUM,څلوېښت,čtyřicet
893,fünfzig::NUM,پنځوس,padesát
894,sechzig::NUM,شپېته,šedesát
895,siebzig::NUM,اویا,sedmdesát
896,achtzig::NUM,اتیا,osmdesát
897,neunzig::NUM,نوي,devadesát
898,hundert::NUM,سل,sto
899,tausend::NUM,زر,tisíc
900,und::CNJ,او,a
901,oder::CNJ,ېا,nebo
902,stehen::V,درېدل,stát
903,sitzen::V,کښېنستل,sedět
904,liegen::V,ملاستل,ležet
905,hängen::V,ځړېدل,viset
906,werden::V,کېدل,stát se
907,passieren::V,پېښېدل,stát se
908,beginnen::V,شروع کېدل,počít
909,enden::V,خلاصدل,končit
910,enden::V,خلاصدل,skončit
911,enden::V,تمامېدل,končit
912,enden::V,تمامېدل,skončit
913,wechseln::V,تغییر موندل,měnit se
914,aufgehen[Sonne]::V,ختل,vyjít
915,untergehen[Sonne]::V,لوېدل,zapadnout
916,untergehen[Sonne]::V,پرېوتل,zapadnout
917,scheinen[Sonne]::V,رڼا کول,svítit
918,donnern::V,تنېدل,hřmět
919,donnern::V,غړمبېدل,hřmět
920,wehen::V,چلېدل,vát
921,wehen::V,چلېدل,vanout
922,strömen::V,بهېدل,proudit
923,fließen::V,بهېدل,téct
924,fließen::V,تویېدل,téct
925,sich drehen::V,ګرځېدل,točit se
926,sich drehen::V,چورلېدل,točit se
927,schwanken::V,زنګېدل,kolísat
928,schwanken::V,زنګېدل,houpat se
929,schwingen::V,زنګېدل,kývat se
930,fallen::V,ولېدل,padat
931,brennen::V,سوځېدل,hořet
932,rauchen::V,لوګی کول,kouřit
933,regnen::V,باران اورېدل,pršet
934,gefrieren::V,کنګل نيول,zamrznout
935,tauen::V,وېلې کېدل,tát
936,schmelzen::V,وېلې کېدل,tavit
937,trocknen::V,وچېدل,schnout
938,sieden::V,اېشېدل,vřít
939,faulen::V,خرابېدل,hnít
940,verfaulen::V,ورستېدل,shnít
941,reißen::V,شلېدل,roztrhat se
942,versinken::V,ډوېېدل,topit se
943,versinken::V,ډوېېدل,ponořit se
944,vergehen::V,تېرېدل,plynout
945,erscheinen::V,ښکارېدل,objevit se
946,verschwinden::V,ورکېدل,zmizet
947,sinken::V,ښکته کېدل,klesat
948,abnehmen::V,کمېدل,ubýt
949,zunehmen::V,زیاتېدل,přibýt
950,steigen::V,جګېدل,stoupat
951,steigen::V,پورته کېدل,stoupat
952,wachsen::V,وده کول,růst
953,glänzen::V,ځلېدل,lesknout se
954,funkeln::V,پړکېدل,jiskřit se
955,lärmen::V,غال و غول کول,dělat hluk
956,läuten::V,زنګ وهل,zvonit
957,klingeln::V,زنګ وهل,zvonit
958,klirren::V,کړنګېدل,řinčet
959,brausen::V,تلاطم کول,hučet
960,rauschen::V,شڼهار کول,šumět
961,klingen::V,آواز کول,znít
962,bellen::V,غپېدل,štěkat
963,heulen::V,انګلل,výt
964,blasen::V,پو کول,foukat
965,pfeifen::V,شپېلک وهل,pískat
966,schreien::V,ناره کول,křičet
967,stöhnen::V,زګېروی کول,sténat
968,zittern::V,لړزېدل,třást se
969,leben::V,ژوند کول,žít
970,geboren werden::V,زېږېدل,rodit se
971,atmen::V,ساه کښل,dýchat
972,atmen::V,تنفس کول,dýchat
973,trinken::V,څښل,pít
974,essen::V,خوړل,jíst
975,schlucken::V,غړپول,polykat
976,müde werden::V,ستړی کېدل,unavit se
977,einschlafen::V,ویده کېدل,usnout
978,schlafen::V,خوب کول,spát
979,aufwachen::V,ویښېدل,probudit se
980,aufstehen::V,پاڅېدل,vstát
981,sich erholen::V,استراحت کول,zotavovat se
982,krank werden::V,رنځورېدل,onemocnět
983,krank sein::V,ناجوړېدل,být nemocný
984,schmerzen::V,خوږېدل,bolet
985,schmerzen::V,درد کول,bolet
986,husten::V,ټوخېدل,kašlat
987,genesen::V,رغېدل,uzdravit se
988,sterben::V,مړل,umřít
989,umkommen::V,تلفېدل,zahynout
990,sich bewegen::V,چلېدل,pohnout se
991,sich bewegen::V,حرکت کول,pohnout se
992,sich rühren::V,ښورېدل,hnout se
993,sich erheben::V,درېدل,zdvihnout se
994,sich setzen::V,کښېنستل,posadit se
995,hinfallen::V,لوېدل,upadnout
996,laufen::V,منډې وهل,běžet
997,schreiten::V,قدم ایښودل,kráčet
998,spazierengehen::V,چکر وهل,procházet se
999,eilen::V,بېړه کول,spěchat
1000,sich beeilen::V,عجله کول,pospíšit si
1001,sausen::V,ځغستل,fičet
1002,rennen::V,زغلېدل,pádit
1003,springen::V,ټوپ وهل,skákat
1004,klettern::V,ختل,lézt
1005,klettern::V,ختل,šplhat
1006,schaukeln::V,زنګېدل,houpat
1007,kriechen::V,خاپوړی وهل,lézt
1008,kriechen::V,خاپوړی وهل,plazit se
1009,schwimmen::V,لامبو وهل,plavat
1010,tauchen::V,غوټه وهل,nořit se
1011,rudern::V,پارو وهل,veslovat
1012,fahren::V,تلل,jet
1013,fahren::V,تلل,jezdit
1014,fliegen::V,الوتل,létat
1015,gehen::V,تلل,jít
1016,weggehen::V,بهر وتل,odejít
1017,abfahren::V,تلل,odjet
1018,anhalten::V,ودرېدل,zastavit se
1019,hineingehen::V,داخلېدل,vcházet se
1020,eintreten::V,ننوتل,vstoupit
1021,kommen::V,راتلل,přijít
1022,ankommen::V,رسېدل,dojít
1023,zurückkommen::V,بېرته راتلل,vrátit se
1024,bleiben::V,پاتې کېدل,zůstat
1025,warten::V,انتظار وېستل,čekat
1026,erwarten::V,انتظار کول,čekat na
1027,suchen::V,لټول,hledat
1028,finden::V,میندل,najít
1029,finden::V,پیدا کول,najít
1030,versuchen::V,هڅه کول,zkoušet
1031,vorbereiten::V,چمتوکول,připravit
1032,lieben::V,مینه لرل,milovat
1033,mögen::V,خوښول,mít rád
1034,mögen::V,علاقه لرل,mít rád
1035,lachen::V,خندېدل,smát se
1036,rühren::V,اغېزه کول,dojmout
1037,weinen::V,ژړل,plakat
1038,schimpfen::V,ښکنځا کول,nadávat
1039,sich ärgern::V,قهر راتلل,pohoršit se
1040,sich fürchten::V,ډارېدل,bát se
1041,fürchten::V,ډارېدل,bát se
1042,fliehen::V,تښتېدل,utéct
1043,flüchten::V,تښتېدل,prchnout
1044,sehen::V,لیدل,vidět
1045,anschauen::V,کتل,podívat se na
1046,ansehen::V,ننداره کول,sledovat
1047,hören::V,اورېدل,slyšet
1048,zuhören::V,غوږ نیول,poslouchat
1049,probieren::V,څکه کول,ochutnávat
1050,probieren::V,چاشنی کول,ochutnávat
1051,riechen::V,بويول,cítit
1052,fühlen::V,حسول,cítit
1053,scheinen::V,ښکارېدل,zdát se
1054,zu sehen sein::V,ښکارېدل,moci být viděn
1055,vernehmen::V,خبرېدل,uslyšet
1056,frieren::V,ساړه کېتل,mrznout
1057,tun::V,کول,dělat
1058,können::V,کولای شول,moct
1059,können::V,د لاسه کېدل,moct
1060,wollen::V,غوښتل,chtít
1061,anfangen::V,شروع کول,začít
1062,beenden::V,ختمول,ukončit
1063,beenden::V,پای ته رسول,ukončit
1064,aufhören::V,بس کول,přestat
1065,gelingen::V,موفق کېدل,podařit se
1066,gelingen::V,بریالی کېدل,podařit se
1067,geraten::V,کېدل,dařit se
1068,öffnen::V,خلاصول,otevřít
1069,öffnen::V,پرانیستل,otevřít
1070,schließen::V,تړل,zavřít
1071,stellen::V,ایښودل,postavit
1072,setzen::V,کښېنول,posadit
1073,legen::V,ایښودل,klást
1074,legen::V,ایښودل,položit
1075,berühren::V,لاس وهل,dotýkat se
1076,verbinden::V,تړل,spojit
1077,bedecken::V,پوښول,pokrýt
1078,aufhängen::V,ځوړندول,oběsit
1079,aufhängen::V,ځوړندول,pověsit
1080,anzünden::V,بلول,zapálit
1081,anzünden::V,بلول,podpálit
1082,aufheben::V,پورته کول,zvednout
1083,aufheben::V,پورته کول,zdvihnout
1084,zurücklassen::V,پرېښودل,zanechat
1085,verlieren::V,ورکول,ztratit
1086,fallen lassen::V,له لاسه لوېدل,upustit
1087,machen::V,کول,udělat
1088,herstellen::V,جوړول,vyrobit
1089,herstellen::V,توليدول,vyrobit
1090,bauen::V,جوړول,stavět
1091,bauen::V,جوړول,budovat
1092,reparieren::V,ترمیمول,opravit
1093,verbessern::V,اصلاح کول,zlepšit
1094,ändern::V,تغیر ورکول,změnit
1095,graben::V,کيندل,rýt
1096,graben::V,کيندل,kopat
1097,beugen::V,ټیټول,ohnout
1098,biegen::V,کږول,ohnout
1099,drehen::V,ګرځول,točit
1100,wenden::V,اړول,obrátit
1101,umdrehen::V,اړول,obrátit
1102,heben::V,جګول,zdvihnout
1103,heben::V,پورته کول,zdvihnout
1104,hochheben::V,جګول,zvednout
1105,ergreifen::V,نیول,chopit se
1106,halten::V,نیول,držet
1107,drücken::V,کښېکښل,stisknout
1108,schieben::V,پوری وهل,posouvat
1109,kratzen::V,ګرول,škrábat
1110,lecken::V,څټل,lízat
1111,beißen::V,چیچل,kousat
1112,abreißen::V,شکول,utrhat
1113,abreißen::V,شکول,odtrhat
1114,abschneiden::V,پرېکول,uřezat
1115,abschneiden::V,پرېکول,ukrojit
1116,binden::V,تړل,přivázat
1117,stecken::V,ټومبل,strčit
1118,brechen::V,ماتول,lomit
1119,klopfen::V,ټکول,ťukat
1120,klopfen::V,ټکول,klepat
1121,hauen::V,ټکول,bít
1122,kleben::V,نښلول,lepit
1123,kleben::V,سرېښول,lepit
1124,reiben::V,مږل,třít
1125,streichen::V,مښل,mazat
1126,schleifen::V,تېره کول,brousit
1127,schneiden::V,غوڅول,řezat
1128,schneiden::V,غوڅول,střihat
1129,schneiden::V,پرېکول,řezat
1130,schneiden::V,پرېکول,střihat
1131,rütteln::V,خوڅول,třást
1132,rütteln::V,خوڅول,otřást
1133,schütteln::V,ښورول,třást
1134,schütteln::V,ښورول,zatřást
1135,schwenken::V,خوڅول,mávat
1136,schütten::V,اچول,nasypat
1137,schütten::V,تویول,nasypat
1138,füllen::V,ډکول,naplnit
1139,einwickeln::V,پېچل,zavinout
1140,einwickeln::V,نغښتل,zavinout
1141,tragen::V,وړل,nést
1142,schleppen::V,وړل,vléct
1143,ziehen::V,کښل,tahat
1144,ziehen::V,کښل,táhnout
1145,aufbewahren::V,ساتل,schovat
1146,werfen::V,اچول,házet
1147,werfen::V,غورځول,házet
1148,fangen::V,نیول,chytat
1149,fangen::V,ګیرول,chytat
1150,packen::V,نیول,uchvátit
1151,verstecken::V,پټول,schovat
1152,teilen::V,وېشل,rozdělit
1153,teilen::V,تقسیمول,rozdělit
1154,schicken::V,لېږل,posílat
1155,schicken::V,استول,posílat
1156,bringen::V,راوړل,přinést
1157,hinzufügen::V,زیاتول,připojit
1158,bekommen::V,حاصلول,dostat
1159,erhalten::V,اخیستل,uchovat
1160,nehmen::V,نیول,vzít
1161,nehmen::V,اخيستل,vzít
1162,wählen::V,خوښول,zvolit
1163,auswählen::V,چنده کول,vybrat
1164,bewahren::V,ساتل,uchránit
1165,behindern::V,مانع کېدل,překážet
1166,behindern::V,ممانعت کول,překážet
1167,verderben::V,خرابېدل,zkazit
1168,beschädigen::V,ورانول,porušit
1169,beschädigen::V,ورانول,poškodit
1170,zerbrechen::V,ماتول,rozlámat
1171,zerreißen::V,څیرې کول,roztrhnout
1172,zerstören::V,ړنګول,zničit
1173,zerstören::V,ورانول,zničit
1174,verbrennen::V,سوځول,spálit
1175,geben::V,ورکول,dát
1176,reichen::V,ورکول,podat
1177,schenken::V,بښل,darovat
1178,versprechen::V,لوز کول,slíbit
1179,wünschen::V,غوښتل,přát
1180,loben::V,ستایل,chválit
1181,loben::V,تمجید کول,chválit
1182,küssen::V,ښکلول,líbat
1183,wiegen::V,زنګول,chovat
1184,wiegen::V,زنګول,kolébat
1185,zudecken::V,پوښول,přikrýt
1186,zudecken::V,پوښول,přiklopit
1187,wecken::V,ويښول,vzbudit
1188,zeigen::V,ښودل,ukázat
1189,führen::V,بیول,vést
1190,lehren::V,درس ورکول,učit
1191,lehren::V,تعلیم ورکول,učit
1192,unterrichten::V,درس ورکول,vyučovat
1193,aufziehen::V,روزل,vychovat
1194,leiten::V,رهبری کول,vodit
1195,leiten::V,لارښوونه کول,vodit
1196,antreiben::V,چټک کول,nutit
1197,lassen::V,اړکول,dát
1198,einladen::V,بلل,pozvat
1199,vereinigen::V,متحد کول,spojit
1200,vereinigen::V,یوځای کول,spojit
1201,besuchen::V,کتنه کول,návštívit
1202,treffen::V,ليدل,potkat
1203,treffen::V,تلقی کول,potkat
1204,sich versammeln::V,راغونډېدل,shromáždit se
1205,spielen::V,لوبه کول,hrát
1206,singen::V,سندرې وېل,zpívat
1207,tanzen::V,ګډېدل,tančit
1208,sich trennen::V,بېلېدل,rozejít se
1209,verlassen::V,ترک کول,opustit
1210,retten::V,نجات ورکول,zachránit
1211,bewachen::V,ساتل,hlídat
1212,bewachen::V,حفاظت کول,hlídat
1213,schützen::V,ژغورل,chránit
1214,verteidigen::V,دفاع کول,obhájit
1215,sich schlagen::V,جنګېدل,bít se
1216,schießen::V,ویشتل,střílet
1217,siegen::V,غالبېدل,zvítězit
1218,ärgern::V,خپه کول,zlobit
1219,ärgern::V,خپه کول,pohoršit
1220,schlagen::V,وهل,udeřit
1221,schlagen::V,وهل,praštit
1222,treten::V,په لغته وهل,kopnout
1223,stechen::V,ټومبل,bodnout
1224,stechen::V,ټومبل,píchnout
1225,stoßen::V,ټېل وهل,strčit
1226,stoßen::V,پوری وهل,strčit
1227,stehlen::V,تښتول,ukrást
1228,stehlen::V,غلا کول,ukrást
1229,stören::V,ماتول,vyrušit
1230,belästigen::V,ځورول,obtěžovat
1231,belästigen::V,تکلیف ورکول,obtěžovat
1232,verbergen::V,پټول,skrýt
1233,täuschen::V,تېرایستل,klamat
1234,täuschen::V,خطا ایستل,klamat
1235,betrügen::V,غولول,podvést
1236,töten::V,وژل,zabít
1237,töten::V,مړ کول,zabít
1238,wohnen::V,اوسېدل,bydlit
1239,arbeiten::V,کار کول,pracovat
1240,sammeln::V,راټولول,sebrat
1241,sammeln::V,راغونډول,sebrat
1242,pflücken::V,شکول,česat
1243,jagen::V,ښکار کول,uhonit
1244,fischen::V,کب نيول,chytat ryby
1245,fassen::V,نیول,ulovit
1246,fassen::V,ګیرول,ulovit
1247,hüten::V,پوول,pást
1248,treiben::V,بیول,hnát
1249,anbinden::V,تړل,přivázat
1250,füttern::V,خوراک ورکول,krmit
1251,melken::V,لوشل,dojit
1252,hacken::V,پی کول,seknout
1253,gießen::V,اوبه کول,zalít
1254,reifen::V,رسېدل,uzrát
1255,zubereiten::V,تیارول,připravit
1256,kochen::V,پخول,vařit
1257,backen::V,پخول,péct
1258,braten::V,وريتول,smažit
1259,umrühren::V,لړل,zamíchat
1260,stricken::V,اوبدل,plést
1261,nähen::V,ګنډل,šít
1262,färben::V,رنګول,nabarvit
1263,reinigen::V,صافول,očistit
1264,waschen::V,مینځل,mýt
1265,abwischen::V,وچول,utřít
1266,spülen::V,کنګالول,spláchnout
1267,fegen::V,جارو کول,zamést
1268,kehren::V,جارو کول,mést
1269,baden::V,لمبېدل,koupat se
1270,sich waschen::V,ځان مينځل,mýt se
1271,ausziehen::V,کښل,svléct
1272,ausziehen::V,ایستل,svléct
1273,anziehen::V,اغوستل,obléct
1274,sich anziehen::V,کالی اغوستل,oblékat se
1275,kämmen::V,ګمنځول,učesat
1276,schmücken::V,ښکلی کول,ozdobit
1277,sagen::V,وېل,říct
1278,sprechen::V,وېل,mluvit
1279,sprechen::V,غږېدل,mluvit
1280,reden::V,ګړېدل,hovořit
1281,reden::V,خبرې کول,hovořit
1282,sich unterhalten::V,خبری کول,povídat se
1283,fragen::V,پوښتنه کول,zeptat se
1284,bitten::V,غوښتل,prosit
1285,erzählen::V,کيسه کول,povídat
1286,erzählen::V,حکايت کول,povídat
1287,mitteilen::V,خبرول,sdělit
1288,mitteilen::V,خبرول,oznámit
1289,mitteilen::V,خبر ورکول,sdělit
1290,mitteilen::V,خبر ورکول,oznámit
1291,nennen::V,نوم ايښودل,nazvat
1292,rufen::V,بلل,volat
1293,rufen::V,بلل,zavolat
1294,prahlen::V,لاپې وهل,chlubit se
1295,übersetzen::V,ژباړل,přeložit
1296,übersetzen::V,ترجمه کول,přeložit
1297,denken::V,فکر کول,myslit
1298,glauben::V,باور کول,věřit
1299,bemerken::V,لیدل,zpozorovat
1300,erkennen::V,پېژندل,poznat
1301,begreifen::V,رسېدل,pochopit
1302,begreifen::V,پوهېدل,pochopit
1303,verstehen::V,پوهېدل,porozumět
1304,lernen::V,زده کول,učit se
1305,lernen::V,درس لوستل,učit se
1306,wissen::V,پوهېدل,vědět
1307,sich erinnern an::V,یادول,vzpomínat si na
1308,sich erinnern an::V,په یاد راوړل,vzpomínat si na
1309,vergessen::V,هېرول,zapomínat
1310,messen::V,اندازه کول,měřit
1311,zählen::V,شمارل,spočítat
1312,rechnen::V,حسابول,počítat
1313,lesen::V,لوستل,číst
1314,malen::V,رسمول,malovat
1315,zeichnen::V,رسمول,rýsovat
1316,schreiben::V,لیکل,psát
1317,besitzen::V,لرل,mít
1318,besitzen::V,لرل,vlastnit
1319,kaufen::V,رانیول,koupit
1320,verkaufen::V,خرڅول,prodat
1321,bezahlen::V,تأدیه کول,zaplatit
1322,zahlen::V,کسات اخيستل,platit
1323,beherrschen::V,تسلط لرل,ovládat
1324,ertragen::V,زغمل,snést
1325,Barsch::N,,okoun
1326,Hecht::N,,štika
