,Concept_ID,hr,ru
857,zwei::NUM,dva,два
858,drei::NUM,tri,три
859,vier::NUM,četiri,четыре
860,fünf::NUM,pet,пять
861,sechs::NUM,šest,шесть
862,sieben::NUM,sedam,семь
863,acht::NUM,osam,восемь
864,neun::NUM,devet,девять
865,zehn::NUM,deset,десять
866,elf::NUM,jedanaest,одиннадцать
867,zwölf::NUM,dvanaest,двенадцать
868,zwanzig::NUM,dvadeset,двадцать
869,dreißig::NUM,trideset,тридцать
870,vierzig::NUM,četrdeset,сорок
871,fünfzig::NUM,pedeset,пятьдесят
872,sechzig::NUM,šezdeset,шестьдесят
873,siebzig::NUM,sedamdeset,семьдесят
874,achtzig::NUM,osamdeset,восемьдесят
875,neunzig::NUM,devetdeset,девяносто
876,hundert::NUM,sto,сто
877,tausend::NUM,tisuća,тысяча
878,und::CNJ,i,и
879,und::CNJ,te,и
880,oder::CNJ,ili,или
881,oder::CNJ,ili,либо
882,stehen::V,stajati,стоять
883,sitzen::V,sjediti,сидеть
884,liegen::V,ležati,лежать
885,hängen::V,visiti,висеть
886,werden::V,postati,стать
887,werden::V,činiti se,стать
888,passieren::V,desiti se,случиться
889,passieren::V,dogoditi se,случиться
890,beginnen::V,početi,начаться
891,enden::V,prestati,кончиться
892,enden::V,svršiti se,кончиться
893,wechseln::V,mijenjati se,меняться
894,aufgehen[Sonne]::V,izići,взойти
895,untergehen[Sonne]::V,zaći,зайти
896,scheinen[Sonne]::V,sijati,светить
897,donnern::V,grmjeti,греметь
898,wehen::V,duhati,дуть
899,strömen::V,strujati,литься
900,fließen::V,teći,течь
901,sich drehen::V,obrtati se,вращаться
902,sich drehen::V,vrtjeti se,вращаться
903,schwanken::V,teturati,колебаться
904,schwanken::V,kolebati se,колебаться
905,schwingen::V,njihati,качаться
906,schwingen::V,titrati,качаться
907,fallen::V,padati,падать
908,brennen::V,gorjeti,гореть
909,rauchen::V,dimiti se,дымить
910,regnen::V,kišiti,дождить
911,regnen::V,daždjeti,дождить
912,gefrieren::V,smrznuti se,замерзнуть
913,tauen::V,kopnjeti,таять
914,tauen::V,kraviti se,таять
915,schmelzen::V,topiti se,плавиться
916,trocknen::V,sušiti se,сохнуть
917,sieden::V,kipjeti,кипеть
918,sieden::V,ključati,кипеть
919,faulen::V,gnjiti,гнить
920,verfaulen::V,sagnjiti,сгнить
921,reißen::V,otrgnuti se,рваться
922,versinken::V,tonuti,тонуть
923,versinken::V,propasti,тонуть
924,vergehen::V,prolaziti,проходить
925,erscheinen::V,pojaviti se,появиться
926,verschwinden::V,nestati,исчезнуть
927,verschwinden::V,izgubiti se,исчезнуть
928,sinken::V,trgnuti,спадать
929,sinken::V,spustiti se,спадать
930,abnehmen::V,opasti,уменьшиться
931,zunehmen::V,povećati se,увеличиваться
932,steigen::V,uzići,подниматься
933,steigen::V,nadoći,подниматься
934,wachsen::V,rasti,расти
935,glänzen::V,blistati,блестеть
936,glänzen::V,sjati se,блестеть
937,funkeln::V,svjetlucati,сверкать
938,lärmen::V,bučati,шуметь
939,lärmen::V,galamiti,шуметь
940,läuten::V,zvoniti,звонить
941,klingeln::V,zvoniti,звонить
942,klirren::V,zvečati,звякать
943,brausen::V,hujati,бушевать
944,rauschen::V,šumiti,шелестеть
945,rauschen::V,šuškati,шелестеть
946,klingen::V,zvučati,звучать
947,bellen::V,lajati,лаять
948,heulen::V,zavijati,выть
949,blasen::V,puhati,дунуть
950,pfeifen::V,fućkati,свистеть
951,schreien::V,vikati,кричать
952,schreien::V,kričati,кричать
953,stöhnen::V,stenjati,стонать
954,zittern::V,drhtati,дрожать
955,zittern::V,trepetati,дрожать
956,leben::V,živjeti,жить
957,geboren werden::V,roditi se,родиться
958,atmen::V,disati,дышать
959,trinken::V,piti,пить
960,essen::V,jesti,есть
961,essen::V,jesti,кушать
962,schlucken::V,gutati,глотать
963,müde werden::V,umoriti se,устать
964,einschlafen::V,usnuti,заснуть
965,einschlafen::V,zaspati,заснуть
966,schlafen::V,spati,спать
967,aufwachen::V,probuditi se,проснуться
968,aufstehen::V,ustati,встать
969,sich erholen::V,odmoriti se,отдыхать
970,krank werden::V,oboljeti se,заболеть
971,krank werden::V,razboljeti se,заболеть
972,krank sein::V,bolovati,болеть
973,schmerzen::V,boljeti,болеть
974,husten::V,kašljati,кашлять
975,genesen::V,ozdraviti,поправиться
976,genesen::V,oporaviti se,поправиться
977,sterben::V,umrijeti,умереть
978,umkommen::V,skapati,погибнуть
979,sich bewegen::V,gibati se,двигаться
980,sich bewegen::V,kretati se,двигаться
981,sich rühren::V,maknuti se,шевельнуться
982,sich erheben::V,dići se,встать
983,sich setzen::V,sjesti,сесть
984,hinfallen::V,pasti,упасть
985,laufen::V,hodati,ходить
986,schreiten::V,stupati,шагать
987,spazierengehen::V,šetati se,гулять
988,eilen::V,hitati,спешить
989,sich beeilen::V,požuriti se,торопиться
990,sausen::V,juriti,мчаться
991,rennen::V,trčati,бегать
992,springen::V,skakati,прыгать
993,klettern::V,popeti se,лазать
994,klettern::V,penjati se,лазать
995,schaukeln::V,ljuljati se,раскачиваться
996,kriechen::V,puzati,ползать
997,kriechen::V,gmizati,ползать
998,schwimmen::V,plivati,плавать
999,tauchen::V,roniti,нырять
1000,tauchen::V,gnjuriti,нырять
1001,rudern::V,veslati,грести
1002,fahren::V,voziti se,ехать
1003,fliegen::V,letjeti,летать
1004,fliegen::V,lijetati,летать
1005,gehen::V,ići,идти
1006,weggehen::V,otići,уйти
1007,abfahren::V,krenuti,отправиться
1008,abfahren::V,otputovati,отправиться
1009,anhalten::V,stati,остановиться
1010,anhalten::V,zaustaviti,остановиться
1011,hineingehen::V,ulaziti,входить
1012,eintreten::V,ući,войти
1013,kommen::V,doći,прийти
1014,ankommen::V,stići,прибыть
1015,zurückkommen::V,vratiti se,возвратиться
1016,zurückkommen::V,povratiti se,возвратиться
1017,bleiben::V,ostati,остаться
1018,warten::V,čekati,ждать
1019,erwarten::V,očekivati,ожидать
1020,suchen::V,tražiti,искать
1021,finden::V,naći,найти
1022,versuchen::V,pokušati,пытаться
1023,vorbereiten::V,spremiti,подготовить
1024,vorbereiten::V,pripremiti,подготовить
1025,lieben::V,voljeti,любить
1026,mögen::V,voljeti,любить
1027,lachen::V,smijati se,смеяться
1028,rühren::V,taknuti,растрогать
1029,weinen::V,plakati,плакать
1030,schimpfen::V,psovati,ругаться
1031,sich ärgern::V,ljutiti se,сердиться
1032,sich fürchten::V,bojati se,бояться
1033,fürchten::V,bojati se,бояться
1034,fliehen::V,pobjeći,убегать
1035,flüchten::V,utjeći,убежать
1036,sehen::V,vidjeti,видеть
1037,anschauen::V,ogledati,посмотреть
1038,ansehen::V,gledati,смотреть
1039,hören::V,čuti,слышать
1040,zuhören::V,slušati,слушать
1041,probieren::V,probati,пробовать
1042,riechen::V,osjećati miris,нюхать
1043,fühlen::V,osjećati,чувствовать
1044,scheinen::V,činiti se,казаться
1045,zu sehen sein::V,biti vidljiv,виднеться
1046,vernehmen::V,saznati,услышать
1047,frieren::V,zima je,мерзнуть
1048,tun::V,raditi,делать
1049,können::V,moći,мочь
1050,können::V,moći,уметь
1051,wollen::V,htjeti,хотеть
1052,anfangen::V,početi,начать
1053,beenden::V,svršiti,закончить
1054,beenden::V,dovršiti,закончить
1055,aufhören::V,prestati,перестать
1056,gelingen::V,uspjeti,удаться
1057,geraten::V,desiti se,оказаться
1058,öffnen::V,otvoriti,открыть
1059,schließen::V,zatvoriti,закрыть
1060,stellen::V,metnuti,поставить
1061,stellen::V,postaviti,поставить
1062,setzen::V,posaditi,посадить
1063,legen::V,polagati,класть
1064,berühren::V,doticati,трогать
1065,berühren::V,dodirivati,трогать
1066,verbinden::V,spojiti,связать
1067,verbinden::V,zavezati,связать
1068,bedecken::V,pokriti,покрыть
1069,aufhängen::V,objesiti,повесить
1070,anzünden::V,upaliti,зажечь
1071,anzünden::V,zapaliti,зажечь
1072,aufheben::V,podići,поднять
1073,aufheben::V,podignuti,поднять
1074,zurücklassen::V,ostaviti,оставить
1075,zurücklassen::V,pustiti natrag,оставить
1076,verlieren::V,izgubiti,потерять
1077,fallen lassen::V,ispustiti,уронить
1078,machen::V,uraditi,сделать
1079,machen::V,načiniti,сделать
1080,machen::V,napraviti,сделать
1081,herstellen::V,proizvesti,изготовить
1082,bauen::V,graditi,строить
1083,reparieren::V,popraviti,чинить
1084,verbessern::V,poboljšati,улучшить
1085,ändern::V,promijeniti,изменить
1086,graben::V,kopati,копать
1087,graben::V,kopkati,копать
1088,beugen::V,saviti,согнуть
1089,biegen::V,saviti,погнуть
1090,biegen::V,sagnuti,погнуть
1091,drehen::V,vrtjeti,вертеть
1092,wenden::V,obrnuti,повернуть
1093,umdrehen::V,okrenuti,перевернуть
1094,umdrehen::V,prevŕnuti,перевернуть
1095,heben::V,dizati,поднимать
1096,hochheben::V,dignuti,поднять
1097,ergreifen::V,uhvatiti,схватить
1098,ergreifen::V,prihvatiti,схватить
1099,halten::V,držati,держать
1100,drücken::V,pritiskivati,нажимать
1101,schieben::V,gurati,толкать
1102,kratzen::V,česati,скрести
1103,kratzen::V,grepsti,скрести
1104,lecken::V,lizati,лизать
1105,beißen::V,ujesti,кусать
1106,beißen::V,gristi,кусать
1107,abreißen::V,otkinuti,оторвать
1108,abschneiden::V,odrezati,отрезать
1109,binden::V,vezati,вязать
1110,stecken::V,turiti,воткнуть
1111,brechen::V,slomiti,сломать
1112,klopfen::V,lupati,стучать
1113,klopfen::V,kucati,стучать
1114,hauen::V,tući,бить
1115,hauen::V,udarati,бить
1116,kleben::V,lijepiti,клеить
1117,reiben::V,trti,тереть
1118,streichen::V,namazati,намазать
1119,schleifen::V,brusiti,точить
1120,schneiden::V,rezati,резать
1121,rütteln::V,drmati,шатать
1122,schütteln::V,tresti,трясти
1123,schwenken::V,mahati,махать
1124,schütten::V,sipati,налить
1125,schütten::V,lijevati,налить
1126,füllen::V,napuniti,наполнить
1127,einwickeln::V,umotati,завернуть
1128,einwickeln::V,zamotati,завернуть
1129,tragen::V,nositi,нести
1130,schleppen::V,tegliti,тащить
1131,ziehen::V,vući,тянуть
1132,aufbewahren::V,čuvati,хранить
1133,werfen::V,bacati,бросать
1134,fangen::V,loviti,ловить
1135,fangen::V,hvatati,ловить
1136,packen::V,ščepati,схватить
1137,packen::V,zgrabiti,схватить
1138,verstecken::V,sakriti,спрятать
1139,teilen::V,podijeliti,разделить
1140,schicken::V,slati,посылать
1141,bringen::V,donijeti,принести
1142,hinzufügen::V,dodati,добавить
1143,hinzufügen::V,pridati,добавить
1144,bekommen::V,dobiti,достать
1145,erhalten::V,primiti,получить
1146,nehmen::V,uzeti,взять
1147,wählen::V,izabrati,выбрать
1148,auswählen::V,odabrati,отобрать
1149,bewahren::V,sačuvati,сохранить
1150,behindern::V,smetati,препятствовать
1151,verderben::V,pokvariti,испортить
1152,beschädigen::V,oštetiti,повредить
1153,zerbrechen::V,razbiti,разбить
1154,zerbrechen::V,prelomiti,разбить
1155,zerreißen::V,poderati,разорвать
1156,zerreißen::V,rastrgnuti,разорвать
1157,zerstören::V,razoriti,разрушить
1158,zerstören::V,razrušiti,разрушить
1159,verbrennen::V,spaliti,сжечь
1160,verbrennen::V,sagorjeti,сжечь
1161,geben::V,dati,дать
1162,reichen::V,pružiti,передать
1163,schenken::V,darivati,дарить
1164,versprechen::V,obećati,обещать
1165,wünschen::V,željeti,желать
1166,loben::V,hvaliti,хвалить
1167,küssen::V,ljubiti,целовать
1168,wiegen::V,njihati,качать
1169,wiegen::V,ljuljati,качать
1170,zudecken::V,pokriti,накрыть
1171,wecken::V,probuditi,разбудить
1172,zeigen::V,pokazati,показать
1173,führen::V,voditi,вести
1174,lehren::V,učiti,учить
1175,unterrichten::V,poučiti,преподавать
1176,aufziehen::V,uzgajati,воспитать
1177,leiten::V,upravljati,руководить
1178,antreiben::V,natjeravati,подгонять
1179,lassen::V,dati,заставить
1180,einladen::V,pozvati,пригласить
1181,vereinigen::V,ujediniti,объединить
1182,besuchen::V,posjetiti,посетить
1183,treffen::V,sresti,встретить
1184,sich versammeln::V,okupiti se,собраться
1185,spielen::V,igrati se,играть
1186,singen::V,pjevati,петь
1187,tanzen::V,plesati,плясать
1188,tanzen::V,plesati,танцевать
1189,sich trennen::V,razići se,расстаться
1190,verlassen::V,ostaviti,покинуть
1191,verlassen::V,napustiti,покинуть
1192,retten::V,spasiti,спасти
1193,bewachen::V,čuvati,охранять
1194,bewachen::V,stražariti,охранять
1195,schützen::V,čuvati,уберегать
1196,verteidigen::V,obraniti,защитить
1197,sich schlagen::V,biti se,драться
1198,sich schlagen::V,udariti se,драться
1199,schießen::V,pucati,стрелять
1200,schießen::V,strijeljati,стрелять
1201,siegen::V,pobijediti,победить
1202,ärgern::V,ljutiti,сердить
1203,schlagen::V,biti,ударить
1204,schlagen::V,udariti,ударить
1205,treten::V,šutnuti,пинать
1206,stechen::V,ubosti,уколоть
1207,stoßen::V,gurnuti,толкнуть
1208,stehlen::V,ukrasti,украсть
1209,stören::V,smetati,помешать
1210,belästigen::V,smetati,надоедать
1211,belästigen::V,dosaditi,надоедать
1212,verbergen::V,skriti,скрыть
1213,täuschen::V,obmanuti,обмануть
1214,betrügen::V,prevarati,смошенничать
1215,töten::V,ubiti,убить
1216,wohnen::V,stanovati,проживать
1217,arbeiten::V,raditi,работать
1218,sammeln::V,sabrati,собрать
1219,pflücken::V,ubrati,рвать
1220,pflücken::V,ubrati,срывать
1221,jagen::V,loviti,охотиться
1222,fischen::V,ribati,рыбачить
1223,fischen::V,loviti ribu,рыбачить
1224,fassen::V,uloviti,поймать
1225,hüten::V,pasti,пасти
1226,treiben::V,goniti,гнать
1227,anbinden::V,privezati,привязать
1228,füttern::V,hraniti,кормить
1229,melken::V,musti,доить
1230,hacken::V,sjeckati,рубить
1231,gießen::V,politi,полить
1232,reifen::V,sazreti,созреть
1233,zubereiten::V,prigotoviti,приготовить
1234,kochen::V,kuhati,варить
1235,backen::V,peći,печь
1236,braten::V,peći,жарить
1237,braten::V,pržiti,жарить
1238,umrühren::V,promiješati,перемешать
1239,stricken::V,plesti,вязать
1240,nähen::V,šiti,шить
1241,färben::V,obojiti,покрасить
1242,reinigen::V,očistiti,очистить
1243,reinigen::V,počistiti,очистить
1244,waschen::V,prati,стирать
1245,abwischen::V,otrti,вытереть
1246,spülen::V,isprati,полоскать
1247,spülen::V,oplakati,полоскать
1248,fegen::V,mesti,подметать
1249,fegen::V,pomesti,подметать
1250,kehren::V,mesti,мести
1251,baden::V,kupati se,купаться
1252,sich waschen::V,umiti se,мыться
1253,sich waschen::V,prati se,мыться
1254,ausziehen::V,svući,снять
1255,anziehen::V,obući,надеть
1256,sich anziehen::V,obući se,одеться
1257,kämmen::V,češljati,причесать
1258,schmücken::V,uresiti,украсить
1259,schmücken::V,nakititi,украсить
1260,sagen::V,reći,сказать
1261,sagen::V,kazati,сказать
1262,sprechen::V,govoriti,говорить
1263,reden::V,govoriti,разговаривать
1264,reden::V,besjediti,разговаривать
1265,sich unterhalten::V,razgovarati se,беседовать
1266,fragen::V,pitati,спросить
1267,bitten::V,moliti,просить
1268,erzählen::V,ispričati,рассказать
1269,erzählen::V,pripovjediti,рассказать
1270,mitteilen::V,saopćiti,сообщить
1271,nennen::V,nazvati,назвать
1272,rufen::V,zvati,звать
1273,rufen::V,dozvati,звать
1274,prahlen::V,hvalisati se,хвастаться
1275,übersetzen::V,prevesti,перевести
1276,denken::V,misliti,думать
1277,glauben::V,vjerovati,верить
1278,bemerken::V,zapaziti,заметить
1279,bemerken::V,primijetiti,заметить
1280,erkennen::V,prepoznati,узнать
1281,begreifen::V,pojmiti,понять
1282,begreifen::V,pojmiti,постичь
1283,begreifen::V,shvatiti,понять
1284,begreifen::V,shvatiti,постичь
1285,verstehen::V,razabrati,услышать
1286,lernen::V,učiti se,учиться
1287,wissen::V,znati,знать
1288,sich erinnern an::V,sjetiti se,вспомнить
1289,vergessen::V,zaboraviti,забыть
1290,messen::V,mjeriti,мерить
1291,zählen::V,brojiti,считать
1292,rechnen::V,računati,считать
1293,lesen::V,čitati,читать
1294,malen::V,slikati,рисовать
1295,zeichnen::V,crtati,рисовать
1296,schreiben::V,pisati,писать
1297,besitzen::V,imati,иметь
1298,besitzen::V,posjedovati,иметь
1299,kaufen::V,kupiti,купить
1300,verkaufen::V,prodati,продать
1301,verkaufen::V,raspačati,продать
1302,bezahlen::V,platiti,заплатить
1303,zahlen::V,plaćati,платить
1304,beherrschen::V,vladati,владеть
1305,beherrschen::V,gospodariti,владеть
1306,ertragen::V,trpjeti,вытерпеть
1307,ertragen::V,podnijeti,вытерпеть
1308,Gehirn::N,,мозг
