,Concept_ID,it,sv
853,unten::ADV,giù,nedanför
854,unten::ADV,sotto,nere
855,unten::ADV,sotto,nedanför
856,hinab::ADV,giù,ned
857,hinab::ADV,giù,nedåt
858,hinab::ADV,in giù,ned
859,hinab::ADV,in giù,nedåt
860,oben::ADV,su,ovan
861,oben::ADV,su,ovanpå
862,oben::ADV,sopra,ovan
863,oben::ADV,sopra,ovanpå
864,hinauf::ADV,in sù,upp
865,hinauf::ADV,in sù,uppåt
866,hinauf::ADV,in alto,upp
867,hinauf::ADV,in alto,uppåt
868,überall::ADV,dappertutto,överallt
869,nicht::ADV,non,ej
870,nicht::ADV,non,inte
871,ein wenig::ADV,un po',litet
872,ein wenig::ADV,un poco,litet
873,kaum::ADV,a appena,knappt
874,kaum::ADV,a appena,knappast
875,sehr::ADV,molto,mycket
876,so::ADV,così,så
877,so::ADV,tanto,så
878,noch::ADV,ancora,än
879,noch::ADV,ancora,ännu
880,nur::ADV,solo,bara
881,nur::ADV,solo,endast
882,nur::ADV,soltanto,bara
883,nur::ADV,soltanto,endast
884,schon::ADV,già,redan
885,wieder::ADV,di nuovo,åter
886,vergebens::ADV,invano,förgäves
887,vor::PRP,davanti a,utanför
888,hinter::PRP,dietro,bakom
889,unter::PRP,sotto,under
890,durch::PRP,per,genom
891,durch::PRP,per,igenom
892,durch::PRP,attraverso,genom
893,durch::PRP,attraverso,igenom
894,neben::PRP,a accanto a,bredvid
895,neben::PRP,a accanto a,vid sidan av
896,zwischen::PRP,fra,mellan
897,wegen::PRP,a causa di,på grund av
898,dies::PRN,ciò,detta
899,dies::PRN,questo,detta
900,das::PRN,ciò,det
901,das::PRN,quello,det
902,alles::PRN,tutto,allt
903,ich::PRN,ìo,jag
904,du::PRN,tu,du
905,er::PRN,lui,han
906,er::PRN,egli,han
907,wir::PRN,noi,vi
908,ihr::PRN,voi,ni
909,sie::PRN,loro,de
910,was::FPRN,che,vad
911,was::FPRN,che cosa,vad
912,wer::FPRN,chi,vem
913,wo::FADV,dove,var
914,wohin::FADV,dove,vart
915,wie::FADV,come,hur
916,warum::FADV,perche,varför
917,wieviel::FNUM,quanto,hur mycket
918,eins::NUM,uno,en
919,eins::NUM,uno,ett
920,zwei::NUM,due,två
921,drei::NUM,tre,tre
922,vier::NUM,quattro,fyra
923,fünf::NUM,cinque,fem
924,sechs::NUM,sei,sex
925,sieben::NUM,sette,sju
926,acht::NUM,otto,åtta
927,neun::NUM,nove,nio
928,zehn::NUM,dieci,tio
929,elf::NUM,ùndici,elva
930,zwölf::NUM,dodici,tolv
931,zwanzig::NUM,venti,tjugo
932,dreißig::NUM,trenta,trettio
933,vierzig::NUM,quaranta,fyrtio
934,fünfzig::NUM,cinquanta,femtio
935,sechzig::NUM,sessanta,sextio
936,siebzig::NUM,settanta,sjuttio
937,achtzig::NUM,ottanta,åttio
938,neunzig::NUM,novanta,nittio
939,hundert::NUM,cento,hundra
940,tausend::NUM,mille,tusen
941,und::CNJ,e,och
942,oder::CNJ,o,eller
943,stehen::V,stare in piedi,stå
944,sitzen::V,sedere,sitta
945,sitzen::V,stare seduto,sitta
946,liegen::V,giacere,ligga
947,hängen::V,pèndere,hänga
948,hängen::V,èssere appeso,hänga
949,werden::V,farsi,bli
950,werden::V,diventare,bli
951,passieren::V,succèdere,ske
952,passieren::V,succèdere,hända
953,beginnen::V,cominciare,börja
954,enden::V,finire,ända
955,enden::V,terminare,ända
956,wechseln::V,variare,växla
957,wechseln::V,cambiare,växla
958,aufgehen[Sonne]::V,sòrgere,gå upp
959,aufgehen[Sonne]::V,spuntare,gå upp
960,untergehen[Sonne]::V,tramontare,gå ned
961,scheinen[Sonne]::V,splèndere,skina
962,donnern::V,tonare,dundra
963,wehen::V,soffiare,blåsa
964,strömen::V,fluire,forsa
965,strömen::V,fluire,strömma
966,fließen::V,fluire,flyta
967,fließen::V,scorrere,flyta
968,sich drehen::V,girarsi,snurra
969,schwanken::V,oscillare,vackla
970,schwanken::V,barcollare,vackla
971,schwingen::V,vibrare,svinga
972,schwingen::V,oscillare,svinga
973,fallen::V,cadere,falla
974,brennen::V,àrdere,brinna
975,brennen::V,bruciare,brinna
976,rauchen::V,fumare,ryka
977,regnen::V,piòvere,regna
978,gefrieren::V,gelarsi,frysa
979,gefrieren::V,congelarsi,frysa
980,tauen::V,sciògliersi,töa
981,schmelzen::V,fòndere,smälta
982,schmelzen::V,sciògliersi,smälta
983,trocknen::V,asciugarsi,torka
984,sieden::V,bollire,koka
985,sieden::V,bollire,sjuda
986,faulen::V,marcire,ruttna
987,verfaulen::V,imputridire,ruttna
988,reißen::V,strapparsi,brista
989,versinken::V,affondare,sjunka
990,vergehen::V,passare,förgå
991,erscheinen::V,apparire,synas
992,erscheinen::V,apparire,visa sig
993,erscheinen::V,comparire,synas
994,erscheinen::V,comparire,visa sig
995,verschwinden::V,sparire,försvinna
996,verschwinden::V,scomparire,försvinna
997,sinken::V,calare,sjunka
998,sinken::V,scendere,sjunka
999,abnehmen::V,diminuire,avta
1000,abnehmen::V,diminuire,minskas
1001,zunehmen::V,aumentare,tilltaga
1002,steigen::V,salire,stiga
1003,steigen::V,montare,stiga
1004,wachsen::V,crescere,växa
1005,glänzen::V,splèndere,glimma
1006,funkeln::V,brillare,tindra
1007,funkeln::V,brillare,gnistra
1008,funkeln::V,scintillare,tindra
1009,funkeln::V,scintillare,gnistra
1010,lärmen::V,strepitare,bråka
1011,lärmen::V,strepitare,väsnas
1012,lärmen::V,fare chiasso,bråka
1013,lärmen::V,fare chiasso,väsnas
1014,läuten::V,suonare,ringa
1015,klingeln::V,suonare,ringa
1016,klirren::V,tintinnare,klirra
1017,brausen::V,rombare,brusa
1018,brausen::V,rumoreggiare,brusa
1019,rauschen::V,frusciare,susa
1020,klingen::V,suonare,låta
1021,klingen::V,suonare,klinga
1022,bellen::V,latrare,skälla
1023,bellen::V,abbaiare,skälla
1024,heulen::V,urlare,yla
1025,heulen::V,urlare,tjuta
1026,heulen::V,ululare,yla
1027,heulen::V,ululare,tjuta
1028,blasen::V,soffiare,blåsa
1029,pfeifen::V,fischiare,vissla
1030,schreien::V,gridare,skrika
1031,stöhnen::V,gèmere,stöna
1032,zittern::V,tremare,darra
1033,zittern::V,tremare,skälva
1034,leben::V,vìvere,leva
1035,geboren werden::V,nàscere,födas
1036,atmen::V,respirare,andas
1037,trinken::V,bere,dricka
1038,essen::V,mangiare,äta
1039,schlucken::V,inghiottire,svälja
1040,müde werden::V,stancarsi,tröttna
1041,einschlafen::V,addormentarsi,somna
1042,schlafen::V,dormire,sova
1043,aufwachen::V,svegliarsi,vakna
1044,aufstehen::V,levarsi,stiga upp
1045,sich erholen::V,riposarsi,repa sig
1046,sich erholen::V,riposarsi,hämta sig
1047,krank werden::V,ammalarsi,insjukna
1048,krank sein::V,èssere malato,vara sjuk
1049,schmerzen::V,dolere,smärta
1050,schmerzen::V,dolere,göra ont
1051,husten::V,tossire,hosta
1052,genesen::V,guarire,tillfriskna
1053,sterben::V,morire,dö
1054,umkommen::V,perire,omkomma
1055,sich bewegen::V,agitarsi,röra sig
1056,sich rühren::V,muòversi,röra på sig
1057,sich erheben::V,alzarsi,resa sig
1058,sich setzen::V,sedersi,sätta sig
1059,hinfallen::V,cadere,falla omkull
1060,laufen::V,camminare,löpa
1061,laufen::V,andare a piedi,löpa
1062,schreiten::V,andare,skrida
1063,schreiten::V,procedere,skrida
1064,spazierengehen::V,passeggiare,promenera
1065,spazierengehen::V,andare a passeggio,promenera
1066,eilen::V,andare in fretta,ila
1067,sich beeilen::V,affrettarsi,skynda sig
1068,sausen::V,volare,susa
1069,sausen::V,correre,susa
1070,rennen::V,correre,löpa
1071,rennen::V,correre,springa
1072,springen::V,saltare,hoppa
1073,klettern::V,arrampicarsi,klättra
1074,schaukeln::V,fare l'altalena,gunga
1075,kriechen::V,strisciare,kräla
1076,schwimmen::V,nuotare,simma
1077,tauchen::V,tuffarsi,dyka
1078,tauchen::V,immèrgersi,dyka
1079,rudern::V,remare,ro
1080,fahren::V,andare,köra
1081,fahren::V,viaggiare,köra
1082,fliegen::V,volare,flyga
1083,gehen::V,andare,gå
1084,weggehen::V,andàrsene,gå bort
1085,weggehen::V,andare via,gå bort
1086,abfahren::V,partire,resa
1087,abfahren::V,partire,avresa
1088,anhalten::V,fermarsi,stanna
1089,hineingehen::V,entrare,gå in
1090,eintreten::V,entrare,träda in
1091,kommen::V,venire,komma
1092,ankommen::V,arrivare,ankomma
1093,zurückkommen::V,ritornare,återkomma
1094,bleiben::V,restare,bli
1095,bleiben::V,restare,förbli
1096,bleiben::V,rimanere,bli
1097,bleiben::V,rimanere,förbli
1098,warten::V,aspettare,vänta
1099,erwarten::V,attèndere,vänta
1100,suchen::V,cercare,leta
1101,finden::V,trovare,finna
1102,versuchen::V,tentare,försöka
1103,vorbereiten::V,preparare,förbereda
1104,lieben::V,amare,älska
1105,mögen::V,piacere a,tycka om
1106,mögen::V,volere bene a,tycka om
1107,lachen::V,rìdere,skratta
1108,rühren::V,commuòvere,röra
1109,weinen::V,piàngere,gråta
1110,schimpfen::V,imprecare,skälla
1111,sich ärgern::V,stizzirsi,förargas
1112,sich ärgern::V,arrabbiarsi,förargas
1113,sich fürchten::V,avere paura,vara rädd
1114,fürchten::V,temere,frukta
1115,fliehen::V,fuggire,fly
1116,fliehen::V,fuggire,rymma
1117,flüchten::V,sfuggire,fly
1118,sehen::V,vedere,se
1119,anschauen::V,guardare,se på
1120,anschauen::V,guardare,betrakta
1121,ansehen::V,guardare,åse
1122,hören::V,udire,höra
1123,hören::V,sentire,höra
1124,zuhören::V,ascoltare,höra på
1125,zuhören::V,ascoltare,lyssna till
1126,probieren::V,degustare,smaka
1127,probieren::V,degustare,smaka på
1128,probieren::V,assaggiare,smaka
1129,probieren::V,assaggiare,smaka på
1130,riechen::V,sentire,lukta
1131,fühlen::V,sentire,känna
1132,scheinen::V,parere,verka
1133,scheinen::V,parere,tyckas
1134,scheinen::V,sembrare,verka
1135,scheinen::V,sembrare,tyckas
1136,zu sehen sein::V,vedersi,synas
1137,zu sehen sein::V,vedersi,kunna ses
1138,vernehmen::V,sentire,få veta
1139,vernehmen::V,sentire,förnimma
1140,vernehmen::V,percepire,få veta
1141,vernehmen::V,percepire,förnimma
1142,frieren::V,aver freddo,frysa
1143,tun::V,fare,göra
1144,können::V,sapere,kunna
1145,wollen::V,volere,vilja
1146,anfangen::V,iniziare,börja
1147,anfangen::V,cominciare,börja
1148,beenden::V,finire,avsluta
1149,beenden::V,terminare,avsluta
1150,aufhören::V,finire,sluta
1151,aufhören::V,finire,upphöra
1152,aufhören::V,cessare,sluta
1153,aufhören::V,cessare,upphöra
1154,gelingen::V,riuscire,lyckas
1155,geraten::V,stare,bli
1156,öffnen::V,aprire,öppna
1157,schließen::V,chiùdere,låsa
1158,schließen::V,chiùdere,stänga
1159,stellen::V,porre,ställa
1160,stellen::V,mettere,ställa
1161,setzen::V,porre,sätta
1162,setzen::V,mettere,sätta
1163,legen::V,posare,lägga
1164,legen::V,mettere,lägga
1165,berühren::V,toccare,beröra
1166,verbinden::V,unire,förbinda
1167,verbinden::V,congiùngere,förbinda
1168,bedecken::V,coprire,täcka
1169,bedecken::V,coprire,betäcka
1170,bedecken::V,ricoprire,täcka
1171,bedecken::V,ricoprire,betäcka
1172,aufhängen::V,attaccare,hänga
1173,aufhängen::V,attaccare,hänga upp
1174,anzünden::V,accèndere,tända
1175,anzünden::V,accèndere,antända
1176,anzünden::V,accèndere,tända på
1177,anzünden::V,incendiare,tända
1178,anzünden::V,incendiare,antända
1179,anzünden::V,incendiare,tända på
1180,aufheben::V,raccògliere,lyfta
1181,zurücklassen::V,lasciare,lämna
1182,zurücklassen::V,lasciare,efterlämna
1183,zurücklassen::V,lasciare indietro,lämna
1184,zurücklassen::V,lasciare indietro,efterlämna
1185,verlieren::V,pèrdere,mista
1186,verlieren::V,pèrdere,förlora
1187,fallen lassen::V,lasciare cadere,tappa
1188,fallen lassen::V,lasciare cadere,släppa
1189,machen::V,fare,göra
1190,herstellen::V,produrre,tillverka
1191,herstellen::V,produrre,framställa
1192,herstellen::V,fabbricare,tillverka
1193,herstellen::V,fabbricare,framställa
1194,bauen::V,costruire,bygga
1195,reparieren::V,riparare,reparera
1196,verbessern::V,migliorare,rätta
1197,verbessern::V,migliorare,förbättra
1198,ändern::V,mutare,ändra
1199,ändern::V,mutare,förändra
1200,ändern::V,cambiare,ändra
1201,ändern::V,cambiare,förändra
1202,graben::V,scavare,gräva
1203,beugen::V,chinare,böja
1204,beugen::V,flettere,böja
1205,biegen::V,tòrcere,böja
1206,biegen::V,tòrcere,kröka
1207,drehen::V,girare,vrida
1208,wenden::V,girare,vända
1209,wenden::V,voltare,vända
1210,umdrehen::V,rivoltare,vrida om
1211,heben::V,levare,häva
1212,hochheben::V,levare,lyfta
1213,hochheben::V,sollevare,lyfta
1214,ergreifen::V,afferrare,gripa
1215,halten::V,tenere,hålla
1216,drücken::V,premere,trycka
1217,schieben::V,spìngere,skjuta
1218,kratzen::V,grattare,riva
1219,kratzen::V,grattare,skrapa
1220,kratzen::V,graffiare,riva
1221,kratzen::V,graffiare,skrapa
1222,lecken::V,leccare,slicka
1223,beißen::V,mòrdere,bita
1224,abreißen::V,staccarsi,slita_av
1225,abreißen::V,staccarsi,riva_av
1226,abreißen::V,strapparsi,slita_av
1227,abreißen::V,strapparsi,riva_av
1228,abschneiden::V,tagliare,skära av
1229,binden::V,legare,binda
1230,binden::V,bendare,binda
1231,stecken::V,ficcare,sticka
1232,brechen::V,rompere,bryta
1233,brechen::V,rompere,brista
1234,klopfen::V,bàttere,banka
1235,klopfen::V,bàttere,klappa
1236,hauen::V,picchiare,hugga
1237,kleben::V,incollare,klistra
1238,reiben::V,fregare,gnida
1239,streichen::V,spalmare,smörja
1240,schleifen::V,arrotare,slipa
1241,schneiden::V,tagliare,skära
1242,schneiden::V,tagliare,klippa
1243,rütteln::V,scuòtere,skaka
1244,schütteln::V,agitare,rista
1245,schütteln::V,scuòtere,rista
1246,schwenken::V,agitare,svänga
1247,schwenken::V,sventolare,svänga
1248,schütten::V,versare,hälla
1249,füllen::V,riempire,fylla
1250,einwickeln::V,involtare,slå in
1251,einwickeln::V,involtare,veckla in
1252,tragen::V,portare,bära
1253,schleppen::V,trainare,släpa
1254,schleppen::V,trascinare,släpa
1255,ziehen::V,tirare,dra
1256,aufbewahren::V,custodire,förvara
1257,aufbewahren::V,custodire,ta vara på
1258,aufbewahren::V,conservare,förvara
1259,aufbewahren::V,conservare,ta vara på
1260,werfen::V,gettare,kasta
1261,werfen::V,lanciare,kasta
1262,fangen::V,prèndere,fånga
1263,fangen::V,acchiappare,fånga
1264,packen::V,pigliare,gripa
1265,packen::V,pigliare,gripa tag
1266,packen::V,afferrare,gripa
1267,packen::V,afferrare,gripa tag
1268,verstecken::V,nascondere,gömma
1269,teilen::V,divìdere,dela
1270,schicken::V,inviare,skicka
1271,bringen::V,portare,bringa
1272,bringen::V,apportare,bringa
1273,hinzufügen::V,aggiùngere,tillägga
1274,bekommen::V,ricevere,få
1275,bekommen::V,ricevere,erhålla
1276,erhalten::V,ricevere,få
1277,erhalten::V,ricevere,erhålla
1278,nehmen::V,prèndere,ta
1279,nehmen::V,prèndere,taga
1280,wählen::V,elèggere,välja
1281,wählen::V,scegliere,välja
1282,auswählen::V,scegliere,utvälja
1283,bewahren::V,conservare,bevara
1284,behindern::V,impedire,hindra
1285,behindern::V,impedire,förhindra
1286,verderben::V,guastare,förstöra
1287,beschädigen::V,danneggiare,skada
1288,zerbrechen::V,rompere,bryta isär
1289,zerbrechen::V,rompere,bryta sönder
1290,zerbrechen::V,spezzare,bryta isär
1291,zerbrechen::V,spezzare,bryta sönder
1292,zerreißen::V,stracciare,riva sönder
1293,zerreißen::V,stracciare,slita sönder
1294,zerstören::V,distrùggere,förstöra
1295,verbrennen::V,bruciare,bränna
1296,verbrennen::V,bruciare,bränna upp
1297,geben::V,dare,ge
1298,reichen::V,pòrgere,räcka
1299,schenken::V,regalare,skänka
1300,versprechen::V,promettere,lova
1301,wünschen::V,augurare,önska
1302,loben::V,lodare,lova
1303,loben::V,lodare,beröma
1304,küssen::V,baciare,pussa
1305,wiegen::V,cullare,vagga
1306,wiegen::V,dondolare,vagga
1307,zudecken::V,coprire,täcka
1308,wecken::V,svegliare,väcka
1309,zeigen::V,indicare,visa
1310,führen::V,guidare,föra
1311,führen::V,condurre,föra
1312,lehren::V,insegnare,lära
1313,unterrichten::V,istruire,undervisa
1314,unterrichten::V,insegnare,undervisa
1315,aufziehen::V,allevare,uppfostra
1316,leiten::V,avviare,leda
1317,leiten::V,dirìgere,leda
1318,antreiben::V,incitare,driva på
1319,lassen::V,fare,få att
1320,einladen::V,invitare,bjuda
1321,einladen::V,invitare,inbjuda
1322,vereinigen::V,unire,förena
1323,besuchen::V,visitare,besöka
1324,besuchen::V,far vìsita a,besöka
1325,treffen::V,incontrare,möta
1326,treffen::V,incontrare,träffa
1327,sich versammeln::V,rinunirsi,församla sig
1328,spielen::V,giocare,leka
1329,spielen::V,giocare,spela
1330,singen::V,cantare,sjunga
1331,tanzen::V,danzare,dansa
1332,sich trennen::V,separarsi,skiljas
1333,verlassen::V,lasciare,lämna
1334,verlassen::V,lasciare,överge
1335,verlassen::V,abbandonare,lämna
1336,verlassen::V,abbandonare,överge
1337,retten::V,salvare,rädda
1338,bewachen::V,custodire,bevaka
1339,schützen::V,protèggere,skydda
1340,schützen::V,protèggere,beskydda
1341,verteidigen::V,difèndere,försvara
1342,sich schlagen::V,bàttersi,slåss
1343,schießen::V,sparare,skjuta
1344,siegen::V,vìncere,segra
1345,ärgern::V,stizzire,förarga
1346,schlagen::V,bàttere,slå
1347,treten::V,calciare,sparka
1348,stechen::V,pùngere,sticka
1349,stoßen::V,urtare,stöta
1350,stoßen::V,spìngere,stöta
1351,stehlen::V,rubare,stjäla
1352,stören::V,disturbare,störa
1353,belästigen::V,molestare,genera
1354,belästigen::V,molestare,besvära
1355,belästigen::V,importunare,genera
1356,belästigen::V,importunare,besvära
1357,verbergen::V,celare,dölja
1358,verbergen::V,nascondere,dölja
1359,täuschen::V,ingannare,vilseleda
1360,betrügen::V,frodare,bedra
1361,betrügen::V,truffare,bedra
1362,töten::V,uccìdere,döda
1363,wohnen::V,abitare,bo
1364,arbeiten::V,lavorare,arbeta
1365,sammeln::V,raccògliere,samla
1366,sammeln::V,collezionare,samla
1367,pflücken::V,cògliere,plocka
1368,jagen::V,cacciare,jaga
1369,fischen::V,pescare,fiska
1370,fassen::V,catturare,fånga
1371,fassen::V,acchiappare,fånga
1372,hüten::V,pascolare,vakta
1373,treiben::V,spìngere,driva
1374,anbinden::V,legare,binda fast
1375,anbinden::V,attaccare,binda fast
1376,füttern::V,dar da mangiare a,fodra
1377,melken::V,mùngere,mjölka
1378,hacken::V,tritare,hacka
1379,hacken::V,spaccare,hacka
1380,gießen::V,annaffiare,hälla
1381,gießen::V,annaffiare,vattna
1382,reifen::V,maturare,mogna
1383,zubereiten::V,preparare,tillaga
1384,zubereiten::V,preparare,tillreda
1385,kochen::V,cuòcere,koka
1386,backen::V,cuòcere,baka
1387,backen::V,cuòcere al forno,baka
1388,braten::V,frìggere,steka
1389,braten::V,arrostire,steka
1390,umrühren::V,mescolare,röra om
1391,stricken::V,llavorare a maglia,sticka
1392,nähen::V,cucire,sy
1393,färben::V,tìngere,färga
1394,reinigen::V,pulire,rensa
1395,reinigen::V,pulire,rengöra
1396,reinigen::V,nettare,rensa
1397,reinigen::V,nettare,rengöra
1398,waschen::V,lavare,tvätta
1399,abwischen::V,asciugare,torka av
1400,spülen::V,lavare,spola
1401,spülen::V,lavare,skölja
1402,spülen::V,sciacquare,spola
1403,spülen::V,sciacquare,skölja
1404,fegen::V,spazzare,feja
1405,kehren::V,spazzare,sopa
1406,baden::V,bagnarsi,bada
1407,baden::V,fare il bagno,bada
1408,sich waschen::V,lavarsi,tvätta sig
1409,ausziehen::V,tògliersi,ta av
1410,anziehen::V,mettersi,ta på
1411,anziehen::V,indossare,ta på
1412,sich anziehen::V,vestirsi,klä på sig
1413,kämmen::V,pettinare,kamma
1414,schmücken::V,ornare,pynta
1415,schmücken::V,ornare,smycka
1416,schmücken::V,decorare,pynta
1417,schmücken::V,decorare,smycka
1418,sagen::V,dire,säga
1419,sprechen::V,parlare,tala
1420,reden::V,parlare,tala
1421,reden::V,parlare,prata
1422,sich unterhalten::V,conversare,prata
1423,fragen::V,chièdere,fråga
1424,fragen::V,chièdere,spörja
1425,fragen::V,domandare,fråga
1426,fragen::V,domandare,spörja
1427,bitten::V,pregare,be
1428,erzählen::V,narrare,berätta
1429,erzählen::V,raccontare,berätta
1430,mitteilen::V,comunicare,meddela
1431,nennen::V,nominare,kalla
1432,rufen::V,chiamare,ropa
1433,prahlen::V,vantarsi,pråla
1434,prahlen::V,vantarsi,skryta
1435,übersetzen::V,tradurre,tolka
1436,übersetzen::V,tradurre,översätta
1437,denken::V,pensare,tänka
1438,glauben::V,credere,tro
1439,bemerken::V,notare,uppmärksamma
1440,bemerken::V,notare,lägga märke till
1441,bemerken::V,osservare,uppmärksamma
1442,bemerken::V,osservare,lägga märke till
1443,erkennen::V,riconoscere,känna igen
1444,begreifen::V,capire,begripa
1445,begreifen::V,comprèndere,begripa
1446,verstehen::V,intèndere,förstå
1447,verstehen::V,comprèndere,förstå
1448,lernen::V,imparare,lära sig
1449,lernen::V,apprèndere,lära sig
1450,wissen::V,sapere,veta
1451,sich erinnern an::V,ricordare,minnas
1452,sich erinnern an::V,ricordare,komma ihåg
1453,sich erinnern an::V,ricordarsi di,minnas
1454,sich erinnern an::V,ricordarsi di,komma ihåg
1455,vergessen::V,dimenticare,glömma
1456,messen::V,misurare,mäta
1457,zählen::V,contare,räkna
1458,rechnen::V,contare,räkna
1459,rechnen::V,calcolare,räkna
1460,lesen::V,lèggere,läsa
1461,malen::V,dipìngere,måla
1462,zeichnen::V,disegnare,teckna
1463,schreiben::V,scrìvere,skriva
1464,besitzen::V,possedere,äga
1465,besitzen::V,possedere,besitta
1466,kaufen::V,comprare,köpa
1467,kaufen::V,acquistare,köpa
1468,verkaufen::V,vendere,sälja
1469,bezahlen::V,pagare,betala
1470,zahlen::V,pagare,betala
1471,beherrschen::V,dominare,behärska
1472,ertragen::V,sopportare,tåla
1473,ertragen::V,sopportare,uthärda
