,Concept_ID,it,kk
802,gelb::A,giallo,сары
803,blau::A,blu,көк
804,blau::A,azzurro,көк
805,grün::A,verde,жасыл
806,grau::A,grigio,бозамық
807,bunt::A,variopinto,алабажак
808,billig::A,a buon prezzo,арзан
809,billig::A,a buon mercato,арзан
810,teuer::A,caro,бағалы
811,wertvoll::A,prezioso,құнды
812,wertvoll::A,prezioso,қымбат
813,blind::A,cieco,көзсіз
814,blind::A,cieco,көр
815,blind::A,cieco,көр_соқыр
816,taub::A,sordo,керең
817,taub::A,sordo,саңырау
818,kräftig::A,forte,қуатты
819,kräftig::A,forte,қарымды
820,kräftig::A,robusto,қуатты
821,kräftig::A,robusto,қарымды
822,stark::A,forte,білекті
823,stark::A,vigoroso,білекті
824,schwach::A,dèbole,әлсіз
825,schwach::A,dèbole,күшсіз
826,schwach::A,dèbole,қайратсыз
827,fett::A,grasso,семіз
828,schlank::A,snello,ашаң
829,schlank::A,slanciato,ашаң
830,hübsch::A,bello,ажарлы
831,hübsch::A,bello,шырайлы
832,hübsch::A,carino,ажарлы
833,hübsch::A,carino,шырайлы
834,böse::A,cattivo,өш
835,böse::A,cattivo,сұм
836,böse::A,cattivo,жауыз
837,dumm::A,stùpido,көкми
838,dumm::A,stùpido,ақымақ
839,dumm::A,stùpido,миы жоқ
840,faul::A,pigro,жалқау
841,faul::A,pigro,еріншек
842,fleißig::A,diligente,ұқыпты
843,geizig::A,avaro,сараң
844,klug::A,intelligente,жетік
845,klug::A,intelligente,ақылды
846,geschickt::A,àbile,шебер
847,lieb::A,caro,абзал
848,lieb::A,caro,айналайын
849,lustig::A,gaio,көңілді
850,lustig::A,allegro,көңілді
851,sanft::A,dolce,жуас
852,hungrig::A,affamato,аш
853,krank::A,malato,кеселді
854,krank::A,infermo,кеселді
855,nackt::A,nudo,жалаңаш
856,traurig::A,triste,қапа
857,lebendig::A,vivo,тірі
858,lebendig::A,vivo,жанды
859,gut::A,buono,жақсы
860,schlecht::A,cattivo,жаман
861,richtig::A,giusto,дұрыс
862,schlimm::A,grave,жаман
863,wahr::A,vero,нағыз
864,alt::A,vecchio,ескі
865,neu::A,nuovo,жаңа
866,ehemalig::A,vecchio,өткен
867,ehemalig::A,vecchio,бұрынғы
868,ehemalig::A,d'una_volta,өткен
869,ehemalig::A,d'una_volta,бұрынғы
870,alt[Lebewesen]::A,anziano,кексе
871,jung::A,giovane,науша
872,arm::A,pòvero,кедей
873,arm::A,pòvero,дәулетсіз
874,reich::A,ricco,малды
875,bekannt::A,noto,таныс
876,bekannt::A,noto,көзтаныс
877,bekannt::A,conosciuto,таныс
878,bekannt::A,conosciuto,көзтаныс
879,berühmt::A,famoso,атақты
880,berühmt::A,cèlebre,атақты
881,fremd::A,estràneo,бөтен
882,fremd::A,straniero,бөтен
883,verschieden::A,diverso,түрлі
884,verschieden::A,differente,түрлі
885,nah::A,vicino,жуық
886,nah::A,vicino,етене
887,nah::A,propinquo,жуық
888,nah::A,propinquo,етене
889,fern::A,lontano,алыс
890,fern::A,lontano,алыстағы
891,linker::A,sinistro,сол
892,linker::A,sinistro,солшыл
893,rechter::A,destro,оң
894,anderer::A,altro,өзге
895,anderer::A,altro,былайғы
896,erster::A,primo,алғашқы
897,zweiter::A,secondo,екінші
898,dritter::A,terzo,үшінші
899,letzter::A,ùltimo,артқы
900,letzter::A,ùltimo,кейінгі
901,allein::ADV,solo,серіксіз
902,allein::ADV,da solo,серіксіз
903,auf einmal::ADV,insieme,бірден
904,zusammen::ADV,insieme,бірлесіп
905,lange::ADV,a lungo,ұзақ
906,plötzlich::ADV,all'improvviso,кенет
907,sofort::ADV,sùbito,әне-міне дегенше
908,sofort::ADV,all'istante,әне-міне дегенше
909,später::ADV,più tardi,артынан
910,jetzt::ADV,ora,енді
911,jetzt::ADV,ora,қазір
912,jetzt::ADV,adesso,енді
913,jetzt::ADV,adesso,қазір
914,heute::ADV,oggi,бүгін
915,morgen::ADV,domani,ертең
916,bald::ADV,presto,тез
917,bald::ADV,tra poco,тез
918,dann::ADV,allora,онан соң
919,dann::ADV,allora,сонан соң
920,gestern::ADV,ieri,кеше
921,einst::ADV,prima,бірде
922,einst::ADV,prima,бір кезде
923,einst::ADV,un tempo,бірде
924,einst::ADV,un tempo,бір кезде
925,damals::ADV,allora,анада
926,danach::ADV,poi,онан соң
927,danach::ADV,poi,сонан соң
928,danach::ADV,dopo,онан соң
929,danach::ADV,dopo,сонан соң
930,vorher::ADV,prima,бұрын
931,zuerst::ADV,prima,әуелі
932,zuerst::ADV,prima,алдымен
933,zuerst::ADV,dapprima,әуелі
934,zuerst::ADV,dapprima,алдымен
935,einmal::ADV,una volta,бір жолы
936,manchmal::ADV,talvolta,кейде
937,manchmal::ADV,qualche volta,кейде
938,oft::ADV,spesso,ылғи
939,immer::ADV,sempre,өнебойы
940,niemals::ADV,non mai,ешуақытта
941,hier::ADV,qua,бұнда
942,hier::ADV,qua,осында
943,hierhin::ADV,qua,бермен
944,von hier::ADV,ne,бер жақтан
945,von hier::ADV,da qui,бер жақтан
946,dort::ADV,lì,анда
947,dorthin::ADV,là,әрі
948,geradeaus::ADV,diritto,тура
949,vorwärts::ADV,avanti,ілгері
950,rückwärts::ADV,all'indietro,артқа
951,zurück::ADV,di indietro,кейін қарай
952,unten::ADV,giù,төменде
953,unten::ADV,sotto,төменде
954,hinab::ADV,giù,астына
955,hinab::ADV,giù,төмен
956,hinab::ADV,in giù,астына
957,hinab::ADV,in giù,төмен
958,oben::ADV,su,жоғарыда
959,oben::ADV,sopra,жоғарыда
960,hinauf::ADV,in sù,өрге
961,hinauf::ADV,in alto,өрге
962,überall::ADV,dappertutto,әрқайда
963,nicht::ADV,non,емес
964,ein wenig::ADV,un po',азырақ
965,ein wenig::ADV,un po',аздаған
966,ein wenig::ADV,un po',азғантай
967,ein wenig::ADV,un poco,азырақ
968,ein wenig::ADV,un poco,аздаған
969,ein wenig::ADV,un poco,азғантай
970,kaum::ADV,a appena,зорға
971,sehr::ADV,molto,орасан
972,so::ADV,così,бұлай
973,so::ADV,così,былайша
974,so::ADV,tanto,бұлай
975,so::ADV,tanto,былайша
976,noch::ADV,ancora,әлі
977,nur::ADV,solo,ғана
978,nur::ADV,soltanto,ғана
979,schon::ADV,già,түге
980,wieder::ADV,di nuovo,жаңа
981,wieder::ADV,di nuovo,қайта
982,wieder::ADV,di nuovo,жаңадан
983,vergebens::ADV,invano,бекер
984,vor::PRP,davanti a,алды
985,hinter::PRP,dietro,артынан
986,unter::PRP,sotto,түп
987,unter::PRP,sotto,маңында
988,durch::PRP,per,арқылы
989,durch::PRP,attraverso,арқылы
990,neben::PRP,a accanto a,іргеде
991,neben::PRP,a accanto a,жанында
992,zwischen::PRP,fra,арада
993,wegen::PRP,a causa di,үшін
994,dies::PRN,ciò,бұ
995,dies::PRN,ciò,осы
996,dies::PRN,questo,бұ
997,dies::PRN,questo,осы
998,das::PRN,ciò,сол
999,das::PRN,quello,сол
1000,alles::PRN,tutto,дүйім
1001,alles::PRN,tutto,күллі
1002,ich::PRN,ìo,мен
1003,du::PRN,tu,сен
1004,er::PRN,lui,ол
1005,er::PRN,egli,ол
1006,wir::PRN,noi,біз
1007,ihr::PRN,voi,сіз
1008,sie::PRN,loro,олар
1009,was::FPRN,che,не
1010,was::FPRN,che cosa,не
1011,wer::FPRN,chi,кім
1012,wo::FADV,dove,кәні
1013,wo::FADV,dove,қайда
1014,wohin::FADV,dove,қайда
1015,wie::FADV,come,калай
1016,warum::FADV,perche,неғып
1017,wieviel::FNUM,quanto,неше
1018,wieviel::FNUM,quanto,қанша
1019,eins::NUM,uno,бір
1020,zwei::NUM,due,екі
1021,drei::NUM,tre,үш
1022,vier::NUM,quattro,төрт
1023,fünf::NUM,cinque,бес
1024,sechs::NUM,sei,алты
1025,sieben::NUM,sette,жеті
1026,acht::NUM,otto,сегіз
1027,neun::NUM,nove,тоғыз
1028,zehn::NUM,dieci,он
1029,elf::NUM,ùndici,он бір
1030,zwölf::NUM,dodici,он екі
1031,zwanzig::NUM,venti,жиырма
1032,dreißig::NUM,trenta,отыз
1033,vierzig::NUM,quaranta,қырық
1034,fünfzig::NUM,cinquanta,елу
1035,sechzig::NUM,sessanta,алпыс
1036,siebzig::NUM,settanta,жетпіс
1037,achtzig::NUM,ottanta,сексен
1038,neunzig::NUM,novanta,тоқсан
1039,hundert::NUM,cento,жүз
1040,tausend::NUM,mille,мың
1041,und::CNJ,e,та
1042,oder::CNJ,o,әлде
1043,oder::CNJ,o,немесе
1044,stehen::V,stare in piedi,тұру
1045,sitzen::V,sedere,отыру
1046,sitzen::V,stare seduto,отыру
1047,liegen::V,giacere,жату
1048,hängen::V,pèndere,ілу
1049,hängen::V,èssere appeso,ілу
1050,werden::V,farsi,болу
1051,werden::V,farsi,түрегелу
1052,werden::V,diventare,болу
1053,werden::V,diventare,түрегелу
1054,passieren::V,succèdere,болу
1055,beginnen::V,cominciare,басталу
1056,enden::V,finire,ада болу
1057,enden::V,terminare,ада болу
1058,wechseln::V,variare,құбылу
1059,wechseln::V,variare,өзгеру
1060,wechseln::V,cambiare,құбылу
1061,wechseln::V,cambiare,өзгеру
1062,aufgehen[Sonne]::V,sòrgere,шығу
1063,aufgehen[Sonne]::V,spuntare,шығу
1064,untergehen[Sonne]::V,tramontare,батыру
1065,scheinen[Sonne]::V,splèndere,жылтырау
1066,donnern::V,tonare,күркіреу
1067,wehen::V,soffiare,огып тур
1068,strömen::V,fluire,сорғалау
1069,fließen::V,fluire,ағу
1070,fließen::V,scorrere,ағу
1071,sich drehen::V,girarsi,айналу
1072,schwanken::V,oscillare,толықсу
1073,schwanken::V,barcollare,толықсу
1074,schwingen::V,vibrare,тербелу
1075,schwingen::V,oscillare,тербелу
1076,fallen::V,cadere,құлау
1077,fallen::V,cadere,жығылу
1078,fallen::V,cadere,төмендеу
1079,brennen::V,àrdere,жану
1080,brennen::V,bruciare,жану
1081,rauchen::V,fumare,түтету
1082,regnen::V,piòvere,жауу
1083,gefrieren::V,gelarsi,мұздай қату
1084,gefrieren::V,gelarsi,мұз боп қату
1085,gefrieren::V,congelarsi,мұздай қату
1086,gefrieren::V,congelarsi,мұз боп қату
1087,tauen::V,sciògliersi,жібу
1088,schmelzen::V,fòndere,еру
1089,schmelzen::V,sciògliersi,еру
1090,trocknen::V,asciugarsi,курау
1091,sieden::V,bollire,қайнау
1092,faulen::V,marcire,иістену
1093,verfaulen::V,imputridire,шіру
1094,reißen::V,strapparsi,жыртылу
1095,versinken::V,affondare,малтығу
1096,vergehen::V,passare,өту
1097,erscheinen::V,apparire,көріну
1098,erscheinen::V,apparire,көрініп қалу
1099,erscheinen::V,comparire,көріну
1100,erscheinen::V,comparire,көрініп қалу
1101,verschwinden::V,sparire,ғайып_болу
1102,verschwinden::V,scomparire,ғайып_болу
1103,sinken::V,calare,ылдилау
1104,sinken::V,calare,төмендеу
1105,sinken::V,scendere,ылдилау
1106,sinken::V,scendere,төмендеу
1107,abnehmen::V,diminuire,кемітілу
1108,zunehmen::V,aumentare,көбею
1109,steigen::V,salire,қобу
1110,steigen::V,salire,көтерілу
1111,steigen::V,salire,жоғарылау
1112,steigen::V,montare,қобу
1113,steigen::V,montare,көтерілу
1114,steigen::V,montare,жоғарылау
1115,wachsen::V,crescere,өсу
1116,glänzen::V,splèndere,жалтырау
1117,funkeln::V,brillare,жарқырау
1118,funkeln::V,brillare,нұрлану
1119,funkeln::V,brillare,жылтылдау
1120,funkeln::V,scintillare,жарқырау
1121,funkeln::V,scintillare,нұрлану
1122,funkeln::V,scintillare,жылтылдау
1123,lärmen::V,strepitare,шулау
1124,lärmen::V,strepitare,шуылдау
1125,lärmen::V,fare chiasso,шулау
1126,lärmen::V,fare chiasso,шуылдау
1127,läuten::V,suonare,қоңыраулату
1128,klingeln::V,suonare,дыңғырлау
1129,klirren::V,tintinnare,дыңылдату
1130,brausen::V,rombare,тасу
1131,brausen::V,rumoreggiare,тасу
1132,rauschen::V,frusciare,сусылдау
1133,rauschen::V,frusciare,сыбдырлау
1134,klingen::V,suonare,дыбыс шығару
1135,bellen::V,latrare,үру
1136,bellen::V,abbaiare,үру
1137,heulen::V,urlare,ұлу
1138,heulen::V,ululare,ұлу
1139,blasen::V,soffiare,үру
1140,pfeifen::V,fischiare,ысқыру
1141,schreien::V,gridare,шыңғыру
1142,schreien::V,gridare,айғайлау
1143,schreien::V,gridare,байбайлау
1144,schreien::V,gridare,бажалақтау
1145,stöhnen::V,gèmere,ыңырсу
1146,stöhnen::V,gèmere,ыңкылдау
1147,zittern::V,tremare,қалш
1148,zittern::V,tremare,қалшылдату
1149,leben::V,vìvere,жасау
1150,leben::V,vìvere,күнелту
1151,leben::V,vìvere,күн көру
1152,leben::V,vìvere,тіршілік ету
1153,geboren werden::V,nàscere,туу
1154,atmen::V,respirare,дем алу
1155,atmen::V,respirare,ауа жұту
1156,trinken::V,bere,ішу
1157,trinken::V,bere,ұрттау
1158,essen::V,mangiare,жеу
1159,essen::V,mangiare,тамақтану
1160,schlucken::V,inghiottire,жұту
1161,müde werden::V,stancarsi,болдыру
1162,einschlafen::V,addormentarsi,үйыктап калу
1163,schlafen::V,dormire,ұйықтау
1164,aufwachen::V,svegliarsi,ояну
1165,aufstehen::V,levarsi,ояну
1166,sich erholen::V,riposarsi,тынығу
1167,krank werden::V,ammalarsi,кеселдену
1168,krank werden::V,ammalarsi,сырқаттану
1169,krank werden::V,ammalarsi,ауырып қалу
1170,krank werden::V,ammalarsi,ауыра бастау
1171,krank werden::V,ammalarsi,кеселге ұшырау
1172,krank werden::V,ammalarsi,сырқаттанып қалу
1173,krank sein::V,èssere malato,ауыру
1174,krank sein::V,èssere malato,сырқаттану
1175,schmerzen::V,dolere,ауырады
1176,husten::V,tossire,жөтелу
1177,genesen::V,guarire,айығу
1178,sterben::V,morire,өлу
1179,sterben::V,morire,қайтыс
1180,sterben::V,morire,жантапсыру
1181,umkommen::V,perire,өлу
1182,umkommen::V,perire,қаза табу
1183,sich bewegen::V,agitarsi,жылжу
1184,sich rühren::V,muòversi,қыбырлау
1185,sich erheben::V,alzarsi,тұру
1186,sich setzen::V,sedersi,отыру
1187,hinfallen::V,cadere,жығылу
1188,laufen::V,camminare,жояу жүру
1189,laufen::V,andare a piedi,жояу жүру
1190,schreiten::V,andare,кадамдау
1191,schreiten::V,procedere,кадамдау
1192,spazierengehen::V,passeggiare,қыдыру
1193,spazierengehen::V,andare a passeggio,қыдыру
1194,eilen::V,andare in fretta,асығу
1195,eilen::V,andare in fretta,жеделдену
1196,eilen::V,andare in fretta,жедепдеу
1197,sich beeilen::V,affrettarsi,асығу
1198,sich beeilen::V,affrettarsi,жеделдену
1199,sausen::V,volare,заулау
1200,sausen::V,correre,заулау
1201,rennen::V,correre,жүгіру
1202,springen::V,saltare,секіру
1203,klettern::V,arrampicarsi,өрмелеп шығу
1204,schaukeln::V,fare l'altalena,тербелу
1205,kriechen::V,strisciare,еңбектеу
1206,schwimmen::V,nuotare,жүзу
1207,schwimmen::V,nuotare,малту
1208,schwimmen::V,nuotare,қалықтау
1209,tauchen::V,tuffarsi,сүңгу
1210,tauchen::V,immèrgersi,сүңгу
1211,rudern::V,remare,есу
1212,fahren::V,andare,бару
1213,fahren::V,viaggiare,бару
1214,fliegen::V,volare,ұшу
1215,gehen::V,andare,бару
1216,weggehen::V,andàrsene,кету
1217,weggehen::V,andare via,кету
1218,abfahren::V,partire,жөнелу
1219,anhalten::V,fermarsi,тоқтау
1220,hineingehen::V,entrare,кіру
1221,eintreten::V,entrare,ену
1222,kommen::V,venire,жету
1223,ankommen::V,arrivare,келу
1224,zurückkommen::V,ritornare,қайту
1225,bleiben::V,restare,қалу
1226,bleiben::V,rimanere,қалу
1227,warten::V,aspettare,тосу
1228,erwarten::V,attèndere,күту
1229,suchen::V,cercare,іздеу
1230,finden::V,trovare,табу
1231,versuchen::V,tentare,талпыну
1232,vorbereiten::V,preparare,әзірлеу
1233,lieben::V,amare,сүю
1234,mögen::V,piacere a,жарату
1235,mögen::V,piacere a,жақсы_көру
1236,mögen::V,volere bene a,жарату
1237,mögen::V,volere bene a,жақсы_көру
1238,lachen::V,rìdere,күлу
1239,lachen::V,rìdere,күлісу
1240,rühren::V,commuòvere,көңілін бұзу
1241,weinen::V,piàngere,жылау
1242,schimpfen::V,imprecare,ақырып-бақыру
1243,sich ärgern::V,stizzirsi,ашулану
1244,sich ärgern::V,arrabbiarsi,ашулану
1245,sich fürchten::V,avere paura,сескену
1246,fürchten::V,temere,қауіптену
1247,fürchten::V,temere,сақсыну
1248,fliehen::V,fuggire,қашу
1249,fliehen::V,fuggire,қашып кету
1250,flüchten::V,sfuggire,қашу
1251,flüchten::V,sfuggire,қашып кету
1252,sehen::V,vedere,көру
1253,anschauen::V,guardare,назар салу
1254,ansehen::V,guardare,тамашалау
1255,hören::V,udire,есту
1256,hören::V,sentire,есту
1257,zuhören::V,ascoltare,тыңдау
1258,zuhören::V,ascoltare,құлақ қою
1259,probieren::V,degustare,тату
1260,probieren::V,degustare,дәм тату
1261,probieren::V,assaggiare,тату
1262,probieren::V,assaggiare,дәм тату
1263,riechen::V,sentire,иіскеу
1264,fühlen::V,sentire,сезу
1265,fühlen::V,sentire,сезіну
1266,scheinen::V,parere,болып көріну
1267,scheinen::V,sembrare,болып көріну
1268,zu sehen sein::V,vedersi,көріну
1269,vernehmen::V,sentire,есту
1270,vernehmen::V,sentire,есітіп қалу
1271,vernehmen::V,percepire,есту
1272,vernehmen::V,percepire,есітіп қалу
1273,frieren::V,aver freddo,тоңу
1274,frieren::V,aver freddo,жаурау
1275,tun::V,fare,ету
1276,tun::V,fare,істеу
1277,können::V,sapere,білу
1278,wollen::V,volere,қалау
1279,anfangen::V,iniziare,бастау
1280,anfangen::V,cominciare,бастау
1281,beenden::V,finire,бітіру
1282,beenden::V,finire,адақтау
1283,beenden::V,finire,тамамдау
1284,beenden::V,finire,аяқтап шығу
1285,beenden::V,terminare,бітіру
1286,beenden::V,terminare,адақтау
1287,beenden::V,terminare,тамамдау
1288,beenden::V,terminare,аяқтап шығу
1289,aufhören::V,finire,доғару
1290,aufhören::V,cessare,доғару
1291,gelingen::V,riuscire,жолы түсу
1292,geraten::V,stare,калу
1293,öffnen::V,aprire,ашу
1294,öffnen::V,aprire,ашып қою
1295,schließen::V,chiùdere,жабу
1296,stellen::V,porre,қою
1297,stellen::V,porre,қойдыру
1298,stellen::V,mettere,қою
1299,stellen::V,mettere,қойдыру
1300,setzen::V,porre,отырғызу
1301,setzen::V,mettere,отырғызу
1302,legen::V,posare,салу
1303,legen::V,posare,калау
1304,legen::V,mettere,салу
1305,legen::V,mettere,калау
1306,berühren::V,toccare,тию
1307,verbinden::V,unire,байлап алу
1308,verbinden::V,unire,сабақтастыру
1309,verbinden::V,congiùngere,байлап алу
1310,verbinden::V,congiùngere,сабақтастыру
1311,bedecken::V,coprire,бүркеу
1312,bedecken::V,ricoprire,бүркеу
1313,aufhängen::V,attaccare,ілу
1314,aufhängen::V,attaccare,асып қою
1315,anzünden::V,accèndere,тұтату
1316,anzünden::V,incendiare,тұтату
1317,aufheben::V,raccògliere,көтеру
1318,zurücklassen::V,lasciare,қалдыру
1319,zurücklassen::V,lasciare indietro,қалдыру
1320,verlieren::V,pèrdere,жоғалту
1321,fallen lassen::V,lasciare cadere,құлатып алу
1322,fallen lassen::V,lasciare cadere,қолдан түсіріп алу
1323,machen::V,fare,ету
1324,machen::V,fare,жасау
1325,machen::V,fare,жасап шығару
1326,herstellen::V,produrre,жасап шығару
1327,herstellen::V,fabbricare,жасап шығару
1328,bauen::V,costruire,тұрғызу
1329,reparieren::V,riparare,оңдау
1330,verbessern::V,migliorare,дұрыстау
1331,ändern::V,mutare,өзгерту
1332,ändern::V,cambiare,өзгерту
1333,graben::V,scavare,үңгу
1334,beugen::V,chinare,буғу
1335,beugen::V,flettere,буғу
1336,biegen::V,tòrcere,ию
1337,biegen::V,tòrcere,майыстыру
1338,drehen::V,girare,айналдыру
1339,wenden::V,girare,екінші жағын айналдыру
1340,wenden::V,voltare,екінші жағын айналдыру
1341,umdrehen::V,rivoltare,бұру
1342,heben::V,levare,көтеру
1343,hochheben::V,levare,жоғарылату
1344,hochheben::V,levare,көтеру
1345,hochheben::V,sollevare,жоғарылату
1346,hochheben::V,sollevare,көтеру
1347,ergreifen::V,afferrare,бас_салу
1348,ergreifen::V,afferrare,шап_беріп_ұстап_алу
1349,ergreifen::V,afferrare,шап_беру
1350,ergreifen::V,afferrare,шап_ете_түсу
1351,halten::V,tenere,тұту
1352,halten::V,tenere,ұстау
1353,drücken::V,premere,басу
1354,schieben::V,spìngere,итеру
1355,kratzen::V,grattare,қыру
1356,kratzen::V,graffiare,қыру
1357,lecken::V,leccare,жалау
1358,beißen::V,mòrdere,қабу
1359,beißen::V,mòrdere,тістеу
1360,beißen::V,mòrdere,қауып алу
1361,abreißen::V,staccarsi,үзу
1362,abreißen::V,strapparsi,үзу
1363,abschneiden::V,tagliare,қырқу
1364,binden::V,legare,байланыстыру
1365,binden::V,legare,байлап_алу
1366,binden::V,legare,байластыру
1367,binden::V,legare,байлау
1368,binden::V,legare,буу
1369,binden::V,legare,матау
1370,binden::V,legare,сабақтастыру
1371,binden::V,legare,ұштастыру
1372,binden::V,bendare,байланыстыру
1373,binden::V,bendare,байлап_алу
1374,binden::V,bendare,байластыру
1375,binden::V,bendare,байлау
1376,binden::V,bendare,буу
1377,binden::V,bendare,матау
1378,binden::V,bendare,сабақтастыру
1379,binden::V,bendare,ұштастыру
1380,stecken::V,ficcare,сұғу
1381,brechen::V,rompere,сындыру
1382,klopfen::V,bàttere,қағу
1383,hauen::V,picchiare,соғу
1384,kleben::V,incollare,желімдеу
1385,reiben::V,fregare,үйкеу
1386,streichen::V,spalmare,сүйкеу
1387,schleifen::V,arrotare,егеу
1388,schleifen::V,arrotare,қайрау
1389,schleifen::V,arrotare,егеулеу
1390,schneiden::V,tagliare,кесу
1391,rütteln::V,scuòtere,қозғау
1392,rütteln::V,scuòtere,жұлмалау
1393,schütteln::V,agitare,дірілдету
1394,schütteln::V,agitare,селкілдету
1395,schütteln::V,scuòtere,дірілдету
1396,schütteln::V,scuòtere,селкілдету
1397,schwenken::V,agitare,бұлғау
1398,schwenken::V,agitare,сермеу
1399,schwenken::V,sventolare,бұлғау
1400,schwenken::V,sventolare,сермеу
1401,schütten::V,versare,құю
1402,füllen::V,riempire,толтыру
1403,einwickeln::V,involtare,орау
1404,tragen::V,portare,алып жүру
1405,schleppen::V,trainare,тарту
1406,schleppen::V,trascinare,тарту
1407,ziehen::V,tirare,тарту
1408,aufbewahren::V,custodire,сақтау
1409,aufbewahren::V,conservare,сақтау
1410,werfen::V,gettare,лақтыру
1411,werfen::V,lanciare,лақтыру
1412,fangen::V,prèndere,қармау
1413,fangen::V,prèndere,қағып алу
1414,fangen::V,acchiappare,қармау
1415,fangen::V,acchiappare,қағып алу
1416,packen::V,pigliare,шап беру
1417,packen::V,pigliare,шап ете түсу
1418,packen::V,pigliare,шап беріп ұстап алу
1419,packen::V,afferrare,шап беру
1420,packen::V,afferrare,шап ете түсу
1421,packen::V,afferrare,шап беріп ұстап алу
1422,verstecken::V,nascondere,тығу
1423,verstecken::V,nascondere,жасыру
1424,teilen::V,divìdere,бөлу
1425,schicken::V,inviare,жіберу
1426,bringen::V,portare,әкелу
1427,bringen::V,portare,алып келу
1428,bringen::V,apportare,әкелу
1429,bringen::V,apportare,алып келу
1430,hinzufügen::V,aggiùngere,қосу
1431,hinzufügen::V,aggiùngere,үстеу
1432,bekommen::V,ricevere,алу
1433,erhalten::V,ricevere,алмақ
1434,nehmen::V,prèndere,алу
1435,nehmen::V,prèndere,алмақ
1436,wählen::V,elèggere,таңдау
1437,wählen::V,scegliere,таңдау
1438,auswählen::V,scegliere,екшеу
1439,auswählen::V,scegliere,саралау
1440,auswählen::V,scegliere,сұрыптау
1441,auswählen::V,scegliere,сайлап алу
1442,bewahren::V,conservare,сақтау
1443,behindern::V,impedire,оралғы болу
1444,verderben::V,guastare,бүлдіру
1445,beschädigen::V,danneggiare,бұзу
1446,zerbrechen::V,rompere,уату
1447,zerbrechen::V,spezzare,уату
1448,zerreißen::V,stracciare,жырту
1449,zerstören::V,distrùggere,қирату
1450,zerstören::V,distrùggere,талқандау
1451,verbrennen::V,bruciare,өртеу
1452,verbrennen::V,bruciare,жандыру
1453,verbrennen::V,bruciare,өртеп жіберу
1454,verbrennen::V,bruciare,жандырып жіберу
1455,geben::V,dare,беру
1456,reichen::V,pòrgere,беру
1457,schenken::V,regalare,тарту
1458,versprechen::V,promettere,уәде беру
1459,wünschen::V,augurare,тілеу
1460,loben::V,lodare,мақтау
1461,loben::V,lodare,дәріптеу
1462,küssen::V,baciare,сүю
1463,wiegen::V,cullare,тербеу
1464,wiegen::V,dondolare,тербеу
1465,zudecken::V,coprire,бүркеу
1466,wecken::V,svegliare,ояту
1467,zeigen::V,indicare,көрсету
1468,führen::V,guidare,ерту
1469,führen::V,guidare,жетектеу
1470,führen::V,condurre,ерту
1471,führen::V,condurre,жетектеу
1472,lehren::V,insegnare,оқыту
1473,unterrichten::V,istruire,оқыту
1474,unterrichten::V,insegnare,оқыту
1475,aufziehen::V,allevare,бағу
1476,leiten::V,avviare,басқару
1477,leiten::V,avviare,жетекшілік ету
1478,leiten::V,dirìgere,басқару
1479,leiten::V,dirìgere,жетекшілік ету
1480,antreiben::V,incitare,асықтыру
1481,lassen::V,fare,-ткізу
1482,lassen::V,fare,мәжбүр ету
1483,einladen::V,invitare,шақыру
1484,vereinigen::V,unire,біріктіру
1485,vereinigen::V,unire,біріктіріп қою
1486,besuchen::V,visitare,кіріп шығу
1487,besuchen::V,visitare,барып шығу
1488,besuchen::V,far vìsita a,кіріп шығу
1489,besuchen::V,far vìsita a,барып шығу
1490,treffen::V,incontrare,кездесу
1491,sich versammeln::V,rinunirsi,топталу
1492,spielen::V,giocare,ойнау
1493,singen::V,cantare,сайрау
1494,tanzen::V,danzare,билеу
1495,sich trennen::V,separarsi,айрылысу
1496,verlassen::V,lasciare,тастау
1497,verlassen::V,abbandonare,тастау
1498,retten::V,salvare,құтқару
1499,bewachen::V,custodire,күзету
1500,schützen::V,protèggere,жақтау
1501,schützen::V,protèggere,жақтасу
1502,verteidigen::V,difèndere,қорғау
1503,sich schlagen::V,bàttersi,алысу
1504,schießen::V,sparare,ату
1505,siegen::V,vìncere,жеңу
1506,ärgern::V,stizzire,ашуландыру
1507,schlagen::V,bàttere,ұру
1508,treten::V,calciare,тебу
1509,stechen::V,pùngere,шаншу
1510,stoßen::V,urtare,түрту
1511,stoßen::V,spìngere,түрту
1512,stehlen::V,rubare,ұрлау
1513,stören::V,disturbare,кесірлен
1514,belästigen::V,molestare,мазасын алу
1515,belästigen::V,importunare,мазасын алу
1516,verbergen::V,celare,сездірмеу
1517,verbergen::V,nascondere,сездірмеу
1518,täuschen::V,ingannare,жалған айту
1519,betrügen::V,frodare,алдау
1520,betrügen::V,frodare,алдап кету
1521,betrügen::V,frodare,ақымақ қылу
1522,betrügen::V,truffare,алдау
1523,betrügen::V,truffare,алдап кету
1524,betrügen::V,truffare,ақымақ қылу
1525,töten::V,uccìdere,құрту
1526,töten::V,uccìdere,өлтіру
1527,wohnen::V,abitare,мекендеу
1528,wohnen::V,abitare,өмір сүру
1529,arbeiten::V,lavorare,істеу
1530,arbeiten::V,lavorare,еңбектену
1531,sammeln::V,raccògliere,жыю
1532,sammeln::V,collezionare,жыю
1533,pflücken::V,cògliere,жұлу
1534,jagen::V,cacciare,аулау
1535,fischen::V,pescare,балык_аулау
1536,fassen::V,catturare,ұстау
