,Concept_ID,cs,sk
832,hier::ADV,tady,tu
833,hierhin::ADV,sem,sem
834,hierhin::ADV,sem,tade
835,von hier::ADV,odtud,odtiaľto
836,dort::ADV,tam,tam
837,dorthin::ADV,tam,ta
838,dorthin::ADV,tam,tam
839,geradeaus::ADV,rovně,rovno
840,geradeaus::ADV,rovně,priamo
841,vorwärts::ADV,kupředu,napred
842,rückwärts::ADV,zpět,nazad
843,zurück::ADV,zpět,späť
844,zurück::ADV,zpět,naspäť
845,zurück::ADV,nazpět,späť
846,zurück::ADV,nazpět,naspäť
847,unten::ADV,dole,dolu
848,unten::ADV,dole,naspodku
849,hinab::ADV,dolů,dolu
850,oben::ADV,nahoře,hore
851,oben::ADV,nahoře,navrchu
852,oben::ADV,navrchu,hore
853,oben::ADV,navrchu,navrchu
854,hinauf::ADV,nahoru,hore
855,hinauf::ADV,nahoru,navrch
856,überall::ADV,všude,všade
857,nicht::ADV,ne,nie
858,ein wenig::ADV,trochu,trocha
859,kaum::ADV,sotva,ledva
860,sehr::ADV,velmi,veľmi
861,sehr::ADV,velice,veľmi
862,so::ADV,tak,tak
863,so::ADV,tak,takto
864,so::ADV,takto,tak
865,so::ADV,takto,takto
866,noch::ADV,ještě,ešte
867,nur::ADV,jen,len
868,nur::ADV,jenom,len
869,schon::ADV,už,už
870,schon::ADV,již,už
871,wieder::ADV,zase,zasa
872,vergebens::ADV,marně,márne
873,vergebens::ADV,marně,nadarmo
874,vor::PRP,před,pred
875,hinter::PRP,za,za
876,unter::PRP,pod,pod
877,durch::PRP,skrz,cez
878,neben::PRP,vedle,pri
879,neben::PRP,vedle,vedľa
880,zwischen::PRP,mezi,medzi
881,wegen::PRP,pro,pre
882,wegen::PRP,pro,kvôli
883,dies::PRN,toto,to
884,dies::PRN,toto,táto
885,dies::PRN,tohle,to
886,dies::PRN,tohle,táto
887,das::PRN,to,to
888,alles::PRN,všechno,všetko
889,ich::PRN,já,ja
890,du::PRN,ty,ty
891,er::PRN,on,on
892,wir::PRN,my,my
893,ihr::PRN,vy,vy
894,sie::PRN,oni,oni
895,was::FPRN,co,čo
896,wer::FPRN,kdo,kto
897,wo::FADV,kde,kde
898,wohin::FADV,kam,kam
899,wie::FADV,jak,ako
900,warum::FADV,proč,prečo
901,wieviel::FNUM,kolik,koľko
902,eins::NUM,jeden,jeden
903,zwei::NUM,dva,dva
904,drei::NUM,tři,tri
905,vier::NUM,čtyři,štyri
906,fünf::NUM,pět,päť
907,sechs::NUM,šest,šesť
908,sieben::NUM,sedm,sedem
909,acht::NUM,osm,osem
910,neun::NUM,devět,deväť
911,zehn::NUM,deset,desať
912,elf::NUM,jedenáct,jedenásť
913,zwölf::NUM,dvanáct,dvanásť
914,zwanzig::NUM,dvacet,dvadsať
915,dreißig::NUM,třicet,tridsať
916,vierzig::NUM,čtyřicet,štyridsať
917,fünfzig::NUM,padesát,päťdesiat
918,sechzig::NUM,šedesát,šesťdesiat
919,siebzig::NUM,sedmdesát,sedemdesiat
920,achtzig::NUM,osmdesát,osemdesiat
921,neunzig::NUM,devadesát,deväťdesiat
922,hundert::NUM,sto,sto
923,tausend::NUM,tisíc,tisíc
924,und::CNJ,a,i
925,oder::CNJ,nebo,alebo
926,stehen::V,stát,stáť
927,sitzen::V,sedět,sedieť
928,liegen::V,ležet,ležať
929,hängen::V,viset,visieť
930,werden::V,stát se,stať sa
931,passieren::V,stát se,stať sa
932,beginnen::V,počít,začať sa
933,enden::V,končit,končiť sa
934,enden::V,skončit,končiť sa
935,wechseln::V,měnit se,meniť sa
936,aufgehen[Sonne]::V,vyjít,vychádzať
937,untergehen[Sonne]::V,zapadnout,zapadnúť
938,scheinen[Sonne]::V,svítit,svietiť
939,donnern::V,hřmět,hrmieť
940,wehen::V,vát,viať
941,wehen::V,vanout,viať
942,strömen::V,proudit,prúdiť
943,fließen::V,téct,tiecť
944,sich drehen::V,točit se,točiť sa
945,sich drehen::V,točit se,krútiť sa
946,schwanken::V,kolísat,kolísať
947,schwanken::V,kolísat,klátiť sa
948,schwanken::V,houpat se,kolísať
949,schwanken::V,houpat se,klátiť sa
950,schwingen::V,kývat se,kývať sa
951,schwingen::V,kývat se,chvieť sa
952,fallen::V,padat,padať
953,brennen::V,hořet,páliť
954,brennen::V,hořet,horieť
955,rauchen::V,kouřit,dymiť sa
956,regnen::V,pršet,pršať
957,gefrieren::V,zamrznout,zamrznút
958,tauen::V,tát,taviť sa
959,schmelzen::V,tavit,taviť sa
960,trocknen::V,schnout,schnúť
961,sieden::V,vřít,vrieť
962,faulen::V,hnít,hniť
963,verfaulen::V,shnít,zhniť
964,reißen::V,roztrhat se,pretrhnúť sa
965,versinken::V,topit se,zapadnúť
966,versinken::V,topit se,potopiť sa
967,versinken::V,ponořit se,zapadnúť
968,versinken::V,ponořit se,potopiť sa
969,vergehen::V,plynout,plynúť
970,erscheinen::V,objevit se,objaviť sa
971,verschwinden::V,zmizet,zmiznúť
972,sinken::V,klesat,klesať
973,abnehmen::V,ubýt,ubúdať
974,zunehmen::V,přibýt,pribúdať
975,steigen::V,stoupat,stúpať
976,wachsen::V,růst,rásť
977,glänzen::V,lesknout se,jagať sa
978,glänzen::V,lesknout se,lesknúť sa
979,funkeln::V,jiskřit se,iskriť sa
980,lärmen::V,dělat hluk,lomoziť
981,läuten::V,zvonit,cengať
982,klingeln::V,zvonit,zvoniť
983,klirren::V,řinčet,rinčať
984,brausen::V,hučet,hučať
985,rauschen::V,šumět,šumieť
986,klingen::V,znít,znieť
987,klingen::V,znít,zvoniť
988,bellen::V,štěkat,štekať
989,bellen::V,štěkat,brechať
990,heulen::V,výt,vyť
991,blasen::V,foukat,duť
992,blasen::V,foukat,fúkať
993,pfeifen::V,pískat,pískať
994,pfeifen::V,pískat,hvízdať
995,schreien::V,křičet,kričať
996,stöhnen::V,sténat,stenať
997,zittern::V,třást se,triasť sa
998,leben::V,žít,žiť
999,geboren werden::V,rodit se,narodiť sa
1000,atmen::V,dýchat,dýchať
1001,trinken::V,pít,piť
1002,essen::V,jíst,jesť
1003,schlucken::V,polykat,zhltnuť
1004,müde werden::V,unavit se,unaviť sa
1005,einschlafen::V,usnout,usnúť
1006,einschlafen::V,usnout,zaspať
1007,schlafen::V,spát,spať
1008,aufwachen::V,probudit se,zobudiť sa
1009,aufstehen::V,vstát,vstať
1010,sich erholen::V,zotavovat se,zotavovať sa
1011,sich erholen::V,zotavovat se,oddýchovať si
1012,krank werden::V,onemocnět,ochorieť
1013,krank sein::V,být nemocný,chorieť
1014,krank sein::V,být nemocný,byť chorý
1015,schmerzen::V,bolet,bolieť
1016,husten::V,kašlat,kašľať
1017,genesen::V,uzdravit se,uzdraviť sa
1018,sterben::V,umřít,umrieť
1019,sterben::V,umřít,zomrieť
1020,umkommen::V,zahynout,zahynúť
1021,sich bewegen::V,pohnout se,pohybovať sa
1022,sich rühren::V,hnout se,hnúť sa
1023,sich erheben::V,zdvihnout se,zdvihnúť sa
1024,sich setzen::V,posadit se,sadnúť si
1025,hinfallen::V,upadnout,spadnúť
1026,laufen::V,běžet,bežať
1027,schreiten::V,kráčet,kráčať
1028,spazierengehen::V,procházet se,prechádzať sa
1029,eilen::V,spěchat,súriť
1030,sich beeilen::V,pospíšit si,ponáhľať sa
1031,sausen::V,fičet,hučať
1032,rennen::V,pádit,bežať
1033,springen::V,skákat,skákať
1034,klettern::V,lézt,liezť
1035,klettern::V,šplhat,liezť
1036,schaukeln::V,houpat,húpať
1037,schaukeln::V,houpat,hojdať
1038,kriechen::V,lézt,liezť
1039,kriechen::V,lézt,plaziť sa
1040,kriechen::V,plazit se,liezť
1041,kriechen::V,plazit se,plaziť sa
1042,schwimmen::V,plavat,plávať
1043,tauchen::V,nořit se,ponoriť sa
1044,rudern::V,veslovat,veslovať
1045,fahren::V,jet,ísť
1046,fahren::V,jet,jazdiť
1047,fahren::V,jezdit,ísť
1048,fahren::V,jezdit,jazdiť
1049,fliegen::V,létat,letieť
1050,gehen::V,jít,ísť
1051,weggehen::V,odejít,odísť
1052,weggehen::V,odejít,odchádzať
1053,abfahren::V,odjet,odcestovať
1054,anhalten::V,zastavit se,zadržať sa
1055,anhalten::V,zastavit se,zastaviť sa
1056,hineingehen::V,vcházet se,vchádzať
1057,eintreten::V,vstoupit,vojsť
1058,eintreten::V,vstoupit,vstúpiť
1059,kommen::V,přijít,prísť
1060,ankommen::V,dojít,prísť
1061,ankommen::V,dojít,doraziť
1062,zurückkommen::V,vrátit se,vrátiť sa
1063,bleiben::V,zůstat,ostať
1064,bleiben::V,zůstat,zostať
1065,warten::V,čekat,čakať
1066,erwarten::V,čekat na,očakávať
1067,suchen::V,hledat,hľadať
1068,finden::V,najít,nájsť
1069,versuchen::V,zkoušet,skúsiť
1070,versuchen::V,zkoušet,pokúsiť sa
1071,vorbereiten::V,připravit,pripraviť
1072,lieben::V,milovat,ľúbiť
1073,lieben::V,milovat,milovať
1074,mögen::V,mít rád,mať rád
1075,lachen::V,smát se,smiať sa
1076,rühren::V,dojmout,dojať
1077,weinen::V,plakat,plakať
1078,schimpfen::V,nadávat,nadávať
1079,sich ärgern::V,pohoršit se,hnevať sa
1080,sich ärgern::V,pohoršit se,zlostiť sa
1081,sich fürchten::V,bát se,báť sa
1082,fürchten::V,bát se,báť sa
1083,fliehen::V,utéct,utekať
1084,flüchten::V,prchnout,utiecť
1085,sehen::V,vidět,vidieť
1086,anschauen::V,podívat se na,pozrieť sa na
1087,ansehen::V,sledovat,pozrieť
1088,hören::V,slyšet,počúvať
1089,zuhören::V,poslouchat,počúvať
1090,probieren::V,ochutnávat,ochutnať
1091,riechen::V,cítit,ňuchať
1092,fühlen::V,cítit,cítiť
1093,fühlen::V,cítit,pociťovať
1094,scheinen::V,zdát se,zdať sa
1095,zu sehen sein::V,moci být viděn,byť vidieť
1096,vernehmen::V,uslyšet,počuť
1097,frieren::V,mrznout,mrznúť
1098,frieren::V,mrznout,oziabať
1099,tun::V,dělat,robiť
1100,können::V,moct,môcť
1101,wollen::V,chtít,chcieť
1102,anfangen::V,začít,začať
1103,beenden::V,ukončit,skončiť
1104,aufhören::V,přestat,prestať
1105,gelingen::V,podařit se,podariť sa
1106,geraten::V,dařit se,dariť sa
1107,öffnen::V,otevřít,otvoriť
1108,schließen::V,zavřít,zavrieť
1109,stellen::V,postavit,postaviť
1110,setzen::V,posadit,posadiť
1111,legen::V,klást,klásť
1112,legen::V,klást,položiť
1113,legen::V,položit,klásť
1114,legen::V,položit,položiť
1115,berühren::V,dotýkat se,dotykať sa
1116,verbinden::V,spojit,spojiť
1117,bedecken::V,pokrýt,pokryť
1118,aufhängen::V,oběsit,zavesiť
1119,aufhängen::V,pověsit,zavesiť
1120,anzünden::V,zapálit,zapáliť
1121,anzünden::V,podpálit,zapáliť
1122,aufheben::V,zvednout,zdvihnúť
1123,aufheben::V,zdvihnout,zdvihnúť
1124,zurücklassen::V,zanechat,zanechať
1125,verlieren::V,ztratit,stratiť
1126,fallen lassen::V,upustit,pustiť
1127,machen::V,udělat,robiť
1128,herstellen::V,vyrobit,vyrobiť
1129,bauen::V,stavět,stavať
1130,bauen::V,stavět,budovať
1131,bauen::V,budovat,stavať
1132,bauen::V,budovat,budovať
1133,reparieren::V,opravit,opraviť
1134,verbessern::V,zlepšit,zlepšiť
1135,ändern::V,změnit,zmeniť
1136,ändern::V,změnit,preinačiť
1137,graben::V,rýt,ryť
1138,graben::V,rýt,kopať
1139,graben::V,kopat,ryť
1140,graben::V,kopat,kopať
1141,beugen::V,ohnout,ohnúť
1142,biegen::V,ohnout,ohnúť
1143,drehen::V,točit,točiť
1144,drehen::V,točit,krútiť
1145,wenden::V,obrátit,obrátiť
1146,wenden::V,obrátit,prevrátiť
1147,umdrehen::V,obrátit,otočiť
1148,umdrehen::V,obrátit,obrátiť
1149,heben::V,zdvihnout,dvíhať
1150,heben::V,zdvihnout,povzniesť
1151,hochheben::V,zvednout,zdvihnúť
1152,ergreifen::V,chopit se,uchopiť sa
1153,halten::V,držet,držať
1154,drücken::V,stisknout,tisnúť
1155,schieben::V,posouvat,posunovať
1156,kratzen::V,škrábat,škrabať
1157,lecken::V,lízat,lízať
1158,beißen::V,kousat,kúsať
1159,abreißen::V,utrhat,odtrhnúť
1160,abreißen::V,odtrhat,odtrhnúť
1161,abschneiden::V,uřezat,odrezať
1162,abschneiden::V,uřezat,odkrojiť
1163,abschneiden::V,ukrojit,odrezať
1164,abschneiden::V,ukrojit,odkrojiť
1165,binden::V,přivázat,zaviazať
1166,binden::V,přivázat,priviazať
1167,stecken::V,strčit,strčiť
1168,brechen::V,lomit,zlomiť
1169,klopfen::V,ťukat,tĺcť
1170,klopfen::V,ťukat,klopať
1171,klopfen::V,klepat,tĺcť
1172,klopfen::V,klepat,klopať
1173,hauen::V,bít,nabiť
1174,kleben::V,lepit,lepiť
1175,kleben::V,lepit,nalepiť
1176,reiben::V,třít,trieť
1177,streichen::V,mazat,namazať
1178,schleifen::V,brousit,ostríť
1179,schneiden::V,řezat,rezať
1180,schneiden::V,řezat,strihať
1181,schneiden::V,střihat,rezať
1182,schneiden::V,střihat,strihať
1183,rütteln::V,třást,triasť
1184,rütteln::V,třást,lomcovať
1185,rütteln::V,otřást,triasť
1186,rütteln::V,otřást,lomcovať
1187,schütteln::V,třást,triasť
1188,schütteln::V,třást,potriasť
1189,schütteln::V,zatřást,triasť
1190,schütteln::V,zatřást,potriasť
1191,schwenken::V,mávat,mávať
1192,schütten::V,nasypat,sypať
1193,füllen::V,naplnit,plniť
1194,einwickeln::V,zavinout,zabaliť
1195,tragen::V,nést,niesť
1196,schleppen::V,vléct,vliecť
1197,ziehen::V,tahat,ťahať
1198,ziehen::V,táhnout,ťahať
1199,aufbewahren::V,schovat,uložiť
1200,aufbewahren::V,schovat,uschovať
1201,werfen::V,házet,hodiť
1202,werfen::V,házet,vrhnúť
1203,fangen::V,chytat,chytať
1204,packen::V,uchvátit,baliť
1205,packen::V,uchvátit,chytiť
1206,verstecken::V,schovat,skryť
1207,verstecken::V,schovat,schovať
1208,teilen::V,rozdělit,podeliť
1209,teilen::V,rozdělit,rozdeliť
1210,schicken::V,posílat,posielať
1211,bringen::V,přinést,priniesť
1212,hinzufügen::V,připojit,pripojiť
1213,bekommen::V,dostat,dostať
1214,erhalten::V,uchovat,prijať
1215,nehmen::V,vzít,vziať
1216,wählen::V,zvolit,voliť
1217,auswählen::V,vybrat,vybrať
1218,auswählen::V,vybrat,vyvoliť
1219,bewahren::V,uchránit,zachovať
1220,behindern::V,překážet,zavadzať
1221,behindern::V,překážet,byť v ceste
1222,verderben::V,zkazit,skaziť
1223,beschädigen::V,porušit,ublížiť
1224,beschädigen::V,porušit,poškodiť
1225,beschädigen::V,poškodit,ublížiť
1226,beschädigen::V,poškodit,poškodiť
1227,zerbrechen::V,rozlámat,rozbiť
1228,zerbrechen::V,rozlámat,prelomiť
1229,zerreißen::V,roztrhnout,pretrhnúť
1230,zerstören::V,zničit,zničiť
1231,verbrennen::V,spálit,spáliť
1232,geben::V,dát,dať
1233,reichen::V,podat,podať
1234,schenken::V,darovat,darovať
1235,versprechen::V,slíbit,sľúbiť
1236,wünschen::V,přát,želať
1237,loben::V,chválit,chváliť
1238,küssen::V,líbat,bozkať
1239,wiegen::V,chovat,kolísať
1240,wiegen::V,kolébat,kolísať
1241,zudecken::V,přikrýt,prikryť
1242,zudecken::V,přiklopit,prikryť
1243,wecken::V,vzbudit,zobudiť
1244,zeigen::V,ukázat,ukázať
1245,führen::V,vést,viesť
1246,lehren::V,učit,učiť
1247,unterrichten::V,vyučovat,vyučovať
1248,aufziehen::V,vychovat,vychovať
1249,leiten::V,vodit,viesť
1250,antreiben::V,nutit,popudiť
1251,lassen::V,dát,dať
1252,einladen::V,pozvat,pozvať
1253,einladen::V,pozvat,povolať
1254,vereinigen::V,spojit,spojiť
1255,vereinigen::V,spojit,zjednotiť
1256,besuchen::V,návštívit,navštíviť
1257,treffen::V,potkat,stretnúť
1258,sich versammeln::V,shromáždit se,zhromaždiť sa
1259,spielen::V,hrát,hrať
1260,singen::V,zpívat,spievať
1261,tanzen::V,tančit,tancovať
1262,sich trennen::V,rozejít se,rozísť sa
1263,verlassen::V,opustit,opustiť
1264,retten::V,zachránit,zachrániť
1265,bewachen::V,hlídat,strážiť
1266,schützen::V,chránit,chrániť
1267,verteidigen::V,obhájit,brániť
1268,sich schlagen::V,bít se,biť sa
1269,schießen::V,střílet,streliť
1270,schießen::V,střílet,strieľať
1271,siegen::V,zvítězit,zvíťaziť
1272,ärgern::V,zlobit,hnevať
1273,ärgern::V,zlobit,zlostiť
1274,ärgern::V,pohoršit,hnevať
1275,ärgern::V,pohoršit,zlostiť
1276,schlagen::V,udeřit,biť
1277,schlagen::V,udeřit,udrieť
1278,schlagen::V,praštit,biť
1279,schlagen::V,praštit,udrieť
1280,treten::V,kopnout,kopnúť
1281,stechen::V,bodnout,bodnúť
1282,stechen::V,bodnout,pichnúť
1283,stechen::V,píchnout,bodnúť
1284,stechen::V,píchnout,pichnúť
1285,stoßen::V,strčit,udrieť
1286,stehlen::V,ukrást,kradnúť
1287,stören::V,vyrušit,vyrušiť
1288,belästigen::V,obtěžovat,obťažovať
1289,verbergen::V,skrýt,skryť
1290,täuschen::V,klamat,sklamať
1291,betrügen::V,podvést,klamať
1292,betrügen::V,podvést,podvádzať
1293,töten::V,zabít,zabiť
1294,töten::V,zabít,usmrtiť
1295,wohnen::V,bydlit,bývať
1296,arbeiten::V,pracovat,pracovať
1297,sammeln::V,sebrat,zbierať
1298,pflücken::V,česat,trhať
1299,pflücken::V,česat,oberať
1300,jagen::V,uhonit,poľovať
1301,fischen::V,chytat ryby,loviť ryby
1302,fischen::V,chytat ryby,chytať ryby
1303,fassen::V,ulovit,uloviť
1304,hüten::V,pást,pásť
1305,treiben::V,hnát,hnať
1306,anbinden::V,přivázat,priviazať
1307,füttern::V,krmit,kŕmiť
1308,melken::V,dojit,dojiť
1309,hacken::V,seknout,seknúť
1310,gießen::V,zalít,polievať
1311,reifen::V,uzrát,dozrieť
1312,zubereiten::V,připravit,pripraviť
1313,kochen::V,vařit,variť
1314,backen::V,péct,piecť
1315,backen::V,péct,smažiť
1316,braten::V,smažit,piecť
1317,braten::V,smažit,pražiť
1318,umrühren::V,zamíchat,pomiešať
1319,stricken::V,plést,pliesť
1320,nähen::V,šít,šiť
1321,färben::V,nabarvit,zafarbiť
1322,reinigen::V,očistit,čistiť
1323,waschen::V,mýt,myť
1324,abwischen::V,utřít,utrieť
1325,spülen::V,spláchnout,vyplachovať
1326,fegen::V,zamést,zametať
1327,kehren::V,mést,zametať
1328,baden::V,koupat se,kúpať sa
1329,sich waschen::V,mýt se,umývať sa
1330,ausziehen::V,svléct,zobliecť
1331,anziehen::V,obléct,obliecť
1332,sich anziehen::V,oblékat se,obliecť sa
1333,kämmen::V,učesat,česať
1334,schmücken::V,ozdobit,ozdobiť
1335,sagen::V,říct,povedať
1336,sprechen::V,mluvit,hovoriť
1337,reden::V,hovořit,rozprávať
1338,sich unterhalten::V,povídat se,rozprávať sa
1339,fragen::V,zeptat se,spýtať sa
1340,bitten::V,prosit,prosiť
1341,erzählen::V,povídat,rozprávať
1342,mitteilen::V,sdělit,oznámiť
1343,mitteilen::V,oznámit,oznámiť
1344,nennen::V,nazvat,nazvať
1345,nennen::V,nazvat,menovať
1346,rufen::V,volat,volať
1347,rufen::V,volat,zavolať
1348,rufen::V,zavolat,volať
1349,rufen::V,zavolat,zavolať
1350,prahlen::V,chlubit se,vystatovať sa
1351,übersetzen::V,přeložit,preložiť
1352,denken::V,myslit,myslieť
1353,glauben::V,věřit,veriť
1354,bemerken::V,zpozorovat,podotknuť
1355,bemerken::V,zpozorovat,spozorovať
1356,erkennen::V,poznat,poznať
1357,begreifen::V,pochopit,pochopiť
1358,begreifen::V,pochopit,porozumieť
1359,verstehen::V,porozumět,rozumieť
1360,lernen::V,učit se,učiť sa
1361,wissen::V,vědět,vedieť
1362,sich erinnern an::V,vzpomínat si na,pamätať si na
1363,vergessen::V,zapomínat,zabudnuť
1364,messen::V,měřit,merať
1365,zählen::V,spočítat,počítať
1366,rechnen::V,počítat,rátať
1367,rechnen::V,počítat,počítať
1368,lesen::V,číst,čítať
1369,malen::V,malovat,maľovať
1370,zeichnen::V,rýsovat,kresliť
1371,schreiben::V,psát,písať
1372,besitzen::V,mít,mať
1373,besitzen::V,mít,vlastniť
1374,besitzen::V,vlastnit,mať
1375,besitzen::V,vlastnit,vlastniť
1376,kaufen::V,koupit,kúpiť
1377,verkaufen::V,prodat,predať
1378,bezahlen::V,zaplatit,zaplatiť
1379,zahlen::V,platit,platiť
1380,beherrschen::V,ovládat,ovládať
1381,ertragen::V,snést,znášať
1382,ertragen::V,snést,vydržať
