,Concept_ID,myv,vep
815,eins::NUM,вейке,üks'
816,zwei::NUM,кавто,kaks'
817,drei::NUM,колмо,koume
818,vier::NUM,ниле,nel'l'
819,fünf::NUM,вете,viž
820,sechs::NUM,кото,kuz'
821,sieben::NUM,сисем,seičeme
822,acht::NUM,кавксо,kahesa
823,neun::NUM,вейксэ,ühesa
824,zehn::NUM,кемень,kümne
825,elf::NUM,кевейкее,üks'toštkümne
826,zwölf::NUM,кемгавтово,kaks'toštkümne
827,zwanzig::NUM,комсь,kaks'kümne
828,dreißig::NUM,колоньгемень,koumekümne
829,vierzig::NUM,ниленьгемень,nel'l'kümne
830,fünfzig::NUM,ведьгемень,vižkümne
831,sechzig::NUM,кодгемень,kuz'kümne
832,siebzig::NUM,сизьгемень,seičemekümne
833,achtzig::NUM,кавксоньгемень,kahesakümne
834,neunzig::NUM,вейксэньгемень,ühesakümne
835,hundert::NUM,сядо,sada
836,tausend::NUM,тыща,tuha
837,und::CNJ,ды,i
838,und::CNJ,ды,da
839,oder::CNJ,или,vai
840,stehen::V,аштемс стядо,seišta
841,sitzen::V,аштемс озадо,ištta
842,liegen::V,мадезь аштемс,venuda
843,hängen::V,нурьгемс,ripta
844,werden::V,арамс,lindä
845,werden::V,арамс,tehtas
846,passieren::V,лисэмс,ozaitas
847,beginnen::V,ушодомс,augotadas
848,enden::V,лоткамс,loptas
849,wechseln::V,полавтнемс,vajehtadas
850,aufgehen[Sonne]::V,лисемс,nousta
851,aufgehen[Sonne]::V,стямс,nousta
852,untergehen[Sonne]::V,валгомс,lasktas
853,scheinen[Sonne]::V,валдомтомс,paštta
854,donnern::V,цярномс,juraita
855,donnern::V,галдордомс,juraita
856,wehen::V,пувамс,dölta
857,wehen::V,пувамс,puhuda
858,strömen::V,чудемс,valadas
859,fließen::V,чудемс,valuda
860,sich drehen::V,велямс,punotas
861,schwanken::V,лыкамс,čibuda
862,schwanken::V,якамс,čibuda
863,schwingen::V,нурсемс,čibuda
864,schwingen::V,лыкамс,čibuda
865,fallen::V,прамс,langeta
866,fallen::V,сяворемс,langeta
867,brennen::V,паломс,pallada
868,rauchen::V,качадомс,savustada
869,regnen::V,пиземс,vihmda
870,gefrieren::V,кельмемс,jäduda
871,gefrieren::V,кельмемс,kül'mdä
872,tauen::V,соламс,sulada
873,schmelzen::V,соламс,sulada
874,trocknen::V,коськемс,kuida
875,trocknen::V,коськемс,kuivehtuda
876,sieden::V,лакамс,kehuda
877,sieden::V,пиксемс,kehuda
878,faulen::V,наксадомс,hapata
879,faulen::V,наксадомс,traudäs
880,verfaulen::V,наксадомс,hapata
881,reißen::V,сезневемс,rebita
882,versinken::V,ваямс,upota
883,vergehen::V,ютамс,mända
884,erscheinen::V,лисемс,ozutadas
885,verschwinden::V,ёмамс,hajeta
886,sinken::V,явамс,väheta
887,sinken::V,явамс,lasktas
888,abnehmen::V,киремемс,peneta
889,zunehmen::V,ламолгадомс,ližaduda
890,zunehmen::V,раштамс,ližaduda
891,steigen::V,куземс,nousta
892,steigen::V,кепсевемс,nousta
893,wachsen::V,касомс,kazda
894,glänzen::V,цитнемс,loštta
895,funkeln::V,пиндолдомс,hoštta
896,funkeln::V,цивтёрдомс,hoštta
897,lärmen::V,шалномс,robaita
898,läuten::V,гайгезевемс,judaita
899,klingeln::V,чавомс баягас,kelotada
900,klirren::V,калдордомс,biraita
901,klirren::V,кальцяемс,biraita
902,brausen::V,лакамс,bruncta
903,rauschen::V,лажномс,šobaita
904,klingen::V,гайгемс,heläita
905,bellen::V,онгомс,nutta
906,heulen::V,урномс,ulaita
907,blasen::V,пувамс,puhuda
908,pfeifen::V,вешкемс,pistta
909,pfeifen::V,вешкемс,vihelta
910,schreien::V,пижнемс,kirkta
911,schreien::V,пижнемс,kidastada
912,stöhnen::V,кувсемс,ohkta
913,stöhnen::V,кувсемс,voivotada
914,zittern::V,тарномс,säraita
915,leben::V,эрямс,eläda
916,geboren werden::V,чачомс,sünduda
917,atmen::V,лексемс,henktä
918,trinken::V,симемс,joda
919,essen::V,ярсамс,söda
920,schlucken::V,нилемс,lainata
921,schlucken::V,порнемс,lainata
922,müde werden::V,сиземс,väzuda
923,müde werden::V,сиземс,šuštuda
924,einschlafen::V,матедевемс,uinota
925,schlafen::V,удомс,magata
926,schlafen::V,удомс,nukkuda
927,aufwachen::V,сыргоземс,heraštuda
928,aufstehen::V,стямс,nousta
929,sich erholen::V,оймсемс,lebaitas
930,krank werden::V,сэредезевемс,läžegata
931,krank sein::V,сэредемс,läžuda
932,schmerzen::V,сэредемс,kibištada
933,husten::V,козомс,rügda
934,genesen::V,пичкамс,tervehtuda
935,sterben::V,куломс,kolda
936,umkommen::V,чавовомс,kolda
937,umkommen::V,ёмамс,kolda
938,sich bewegen::V,шаштомс,likkuda
939,sich rühren::V,сыргамс,likahtada
940,sich rühren::V,сыргамс,kubahtada
941,sich erheben::V,куземс,nousta
942,sich setzen::V,озамс,išttas
943,hinfallen::V,прамс,langeta
944,hinfallen::V,сяворемс,langeta
945,laufen::V,якамс,kävuda
946,schreiten::V,эскелямс,astta
947,schreiten::V,эскелямс,haškta
948,schreiten::V,молемс,astta
949,schreiten::V,молемс,haškta
950,spazierengehen::V,якамс,kävelta
951,eilen::V,эрзкалемс,kiruhtada
952,eilen::V,капшамс,kiruhtada
953,sich beeilen::V,капшамс,kiruhtada
954,sausen::V,ливтямс,fun'urta
955,rennen::V,чийнемс,joksta
956,rennen::V,ардтнемс,joksta
957,springen::V,кирнявтнемс,hüptä
958,klettern::V,куземс,libuda
959,schaukeln::V,нурямс,čibuda
960,kriechen::V,ёзмолдомс,ličtas
961,schwimmen::V,уемс,ujuda
962,tauchen::V,чопавтомс,čukautas
963,tauchen::V,чопавтнемс,čukautas
964,rudern::V,миледемс,souta
965,fahren::V,ардомс,ajada
966,fahren::V,ардомс,ajelda
967,fliegen::V,ливтямс,leta
968,gehen::V,туемс,mända
969,gehen::V,туемс,kävuda
970,gehen::V,молемс,mända
971,gehen::V,молемс,kävuda
972,weggehen::V,туемс,päzda
973,weggehen::V,туемс,lähtta
974,abfahren::V,туемс,tönduda
975,anhalten::V,лоткамс,seižutadas
976,hineingehen::V,совамс,mända südäimehe
977,eintreten::V,совамс,tulda
978,eintreten::V,эскельдямс,tulda
979,kommen::V,самс,tulda
980,ankommen::V,самс,tulda
981,ankommen::V,пачкодемс,tulda
982,zurückkommen::V,велявтомс,pörtas
983,bleiben::V,кадовомс,jäda
984,warten::V,учомс,varastada
985,erwarten::V,учомс,varastada
986,suchen::V,вешнемс,ectä
987,finden::V,муемс,löuta
988,versuchen::V,варштамс,ladida
989,versuchen::V,варштамс,rohkaita
990,vorbereiten::V,анокстамс,vaumita
991,lieben::V,вечкемс,armastada
992,mögen::V,вечкемс,navedida
993,lachen::V,пейдемс,nagrda
994,rühren::V,токамс седейс,likutada
995,weinen::V,авардемс,itkta
996,schimpfen::V,сёвномс,laidas
997,schimpfen::V,сёвномс,pačatada
998,sich ärgern::V,кежиявтнемс,rändüda
999,sich fürchten::V,пелемс,varaita
1000,fürchten::V,пелемс,varaita
1001,fliehen::V,оргодемс,pageta
1002,flüchten::V,ворьгодемс,pageta
1003,flüchten::V,ворьгодемс,joksta
1004,flüchten::V,чадомс,pageta
1005,flüchten::V,чадомс,joksta
1006,sehen::V,неемс,nähta
1007,anschauen::V,ваномс,kacta
1008,ansehen::V,ваномс,kacta
1009,hören::V,марямс,kulda
1010,zuhören::V,кунсоломс,kundeltas
1011,probieren::V,варшамс,mujada
1012,riechen::V,никсемс,rižada
1013,fühlen::V,марямс,mujada
1014,scheinen::V,марявомс,näguda
1015,zu sehen sein::V,неявомс,näguda
1016,vernehmen::V,марямс,kulištada
1017,frieren::V,кельмемс,kül'mdä
1018,tun::V,теемс,tehta
1019,können::V,маштомс,voida
1020,können::V,маштомс,mahtta
1021,wollen::V,бажамс,himoita
1022,wollen::V,бажамс,tahtoida
1023,anfangen::V,кармамс,zavottä
1024,anfangen::V,кармамс,augotada
1025,beenden::V,прядомс,loptä
1026,aufhören::V,лоткамс,loptas
1027,gelingen::V,удаламс,lähtta
1028,gelingen::V,удаламс,tehtas
1029,geraten::V,лисемс,tulda
1030,öffnen::V,панжомс,avaita
1031,schließen::V,пекстамс,saubata
1032,schließen::V,сёлгомс,saubata
1033,schließen::V,конямс,saubata
1034,stellen::V,аравтомс,panda
1035,stellen::V,аравтомс,seižutada
1036,setzen::V,ойсевтемс,ištutada
1037,setzen::V,озавтнемс,ištutada
1038,legen::V,путомс,panda
1039,berühren::V,токамс,koskta
1040,berühren::V,токамс,käziduda
1041,verbinden::V,содомс,ühtenzoitta
1042,bedecken::V,вельтямс,katta
1043,bedecken::V,вельтямс,peitta
1044,aufhängen::V,понгавтомс,riputada
1045,anzünden::V,кирвастемс,sütutada
1046,aufheben::V,кепедемс,leta
1047,zurücklassen::V,кадомс,jätta
1048,verlieren::V,ёмавтомс,kadotada
1049,fallen lassen::V,правтомс,kirbotada
1050,machen::V,теемс,säta
1051,machen::V,теемс,tehta
1052,herstellen::V,анокстамс,tehta
1053,bauen::V,путомс,leta
1054,bauen::V,путомс,sauda
1055,reparieren::V,витемс,koheta
1056,verbessern::V,паролгавтомс,paremboita
1057,verbessern::V,вадрялгавтомс,paremboita
1058,ändern::V,полавтомс,vajehtada
1059,graben::V,чувомс,kaida
1060,graben::V,чувомс,čongoida
1061,graben::V,таргамс,kaida
1062,graben::V,таргамс,čongoida
1063,beugen::V,мендемс,koverta
1064,biegen::V,комавтомс,painda
1065,drehen::V,чаравтомс,punotada
1066,drehen::V,велявтнемс,punotada
1067,wenden::V,велявтомс,käta
1068,wenden::V,велявтомс,kärauta
1069,umdrehen::V,велявтомс,käta
1070,heben::V,кепедемс,leta
1071,hochheben::V,кепедемс,libutada
1072,ergreifen::V,кундамс,tabata
1073,halten::V,кирдемс,pidada
1074,drücken::V,нуемс,painda
1075,schieben::V,шаштомс,žigutada
1076,kratzen::V,ангордамс,künstä
1077,lecken::V,нолсемс,nolda
1078,beißen::V,сускомс,purda
1079,beißen::V,сускомс,hambastada
1080,abreißen::V,сеземс,ratketa
1081,abschneiden::V,печкемс,čapata
1082,abschneiden::V,печкемс,leikata
1083,binden::V,кодамс,sidoda
1084,binden::V,сюлмамс,sidoda
1085,stecken::V,сялгомс,čokaita
1086,brechen::V,синдемс,katkaita
1087,brechen::V,калавтомс,katkaita
1088,klopfen::V,калтаямс,kolkotada
1089,hauen::V,чавомс,löda
1090,kleben::V,педявтнемс,klejata
1091,reiben::V,ёзамс,hosta
1092,reiben::V,ёзамс,törkita
1093,reiben::V,ёзамс,jorotada
1094,streichen::V,вадемс,voita
1095,schleifen::V,човамс,hijoida
1096,schleifen::V,човамс,teravzoitta
1097,schneiden::V,керямс,leikata
1098,rütteln::V,чукамс,heilutada
1099,rütteln::V,лыкавтомс,heilutada
1100,schütteln::V,чукамс,pudištada
1101,schwenken::V,яхолемс,maihutada
1102,schütten::V,каямс,valada
1103,füllen::V,пештямс,täutta
1104,einwickeln::V,тапарямс,kärdä
1105,tragen::V,кандомс,kantta
1106,tragen::V,кандомс,kandišta
1107,schleppen::V,ускомс,vedätada
1108,ziehen::V,ускомс,vedada
1109,aufbewahren::V,ванстомс,kaita
1110,werfen::V,ёртомс,čuta
1111,werfen::V,ёртомс,tactä
1112,fangen::V,кундамс,püta
1113,packen::V,кундамс,tabata
1114,verstecken::V,кекшемс,peitta
1115,teilen::V,явомс,jagada
1116,schicken::V,кучомс,oigeta
1117,bringen::V,кандомс,veda
1118,hinzufügen::V,путомс,ližata
1119,hinzufügen::V,максомс,ližata
1120,bekommen::V,саемс,sada
1121,erhalten::V,саемс,sada
1122,nehmen::V,саемс,otta
1123,wählen::V,кочкамс,valita
1124,auswählen::V,кочкамс,valita
1125,bewahren::V,ванстомс,kaita
1126,behindern::V,кирдемс,telustada
1127,verderben::V,коламс,travida
1128,beschädigen::V,теемс зыян,satatada
1129,zerbrechen::V,коламс,mureta
1130,zerreißen::V,сеземс,rebitada
1131,zerstören::V,калавтомс,mureta
1132,verbrennen::V,пултамс,poltta
1133,geben::V,максомс,antta
1134,reichen::V,максомс,antta
1135,schenken::V,каземс,lahjoita
1136,versprechen::V,алтамс,toivotada
1137,wünschen::V,арсемс,toivotada
1138,loben::V,шнамс,kitta
1139,küssen::V,палсемс,tervehtada
1140,wiegen::V,нурсемс,likutada
1141,zudecken::V,тавадомс,katta
1142,zudecken::V,вельтямс,katta
1143,wecken::V,стявтомс,noustatada
1144,zeigen::V,невтемс,ozutada
1145,führen::V,ветямс,astutada
1146,lehren::V,тонавтомс,opeta
1147,unterrichten::V,тонавтомс,opeta
1148,aufziehen::V,трямс,kazvatada
1149,aufziehen::V,кастомс,kazvatada
1150,leiten::V,ветямс,ohjata
1151,leiten::V,азоркстамс,ohjata
1152,antreiben::V,ветямс,rigehtoitta
1153,lassen::V,кармавтомс,käskta
1154,einladen::V,тердемс,kucta
1155,vereinigen::V,вейсэндямс,ühtenzoitta
1156,vereinigen::V,вейс путомс,ühtenzoitta
1157,vereinigen::V,вейс пурнамс,ühtenzoitta
1158,besuchen::V,варштамс,rižada
1159,treffen::V,вастомс,vastata
1160,sich versammeln::V,промокшномс,kägeta
1161,sich versammeln::V,промокшномс,sätas
1162,spielen::V,налксемс,väta
1163,singen::V,морамс,pajatada
1164,tanzen::V,киштемс,kargaita
1165,sich trennen::V,явомс,erigata
1166,verlassen::V,кадомс,jätta
1167,retten::V,идемс,päzutada
1168,bewachen::V,ванстомс,varjoita
1169,schützen::V,аштемс,kaita
1170,verteidigen::V,ваномс,kaita
1171,sich schlagen::V,тюремс,torata
1172,schießen::V,ледемс,ampta
1173,siegen::V,изнямс,vägestada
1174,ärgern::V,кежейгавтомс,verdutada
1175,ärgern::V,кежейгавтомс,rändütada
1176,schlagen::V,токамс,löda
1177,schlagen::V,токамс,iškta
1178,treten::V,тапамс,peksta
1179,treten::V,тапамс,topsta
1180,stechen::V,пупамс,pystiä
1181,stoßen::V,тулкадемс,iškta
1182,stoßen::V,тулкадемс,pudištada
1183,stehlen::V,саламс,vargastada
1184,stören::V,пирямс ки,keskustada
1185,belästigen::V,а максомс,tartuteldas
1186,belästigen::V,а кадомс оймамо,tartuteldas
1187,verbergen::V,сёпомс,katelda
1188,verbergen::V,кекшемс,katelda
1189,täuschen::V,манямс,manitada
1190,betrügen::V,манчемс,manitada
1191,töten::V,чавномс,rikta
1192,töten::V,чавномс,surmita
1193,töten::V,маштнемс,rikta
1194,töten::V,маштнемс,surmita
1195,wohnen::V,эрямс,eläda
1196,arbeiten::V,важодемс,rata
1197,sammeln::V,пурнамс,kogota
1198,pflücken::V,ноцковтнемс,poimda
1199,jagen::V,кундамс,mecata
1200,fischen::V,калонь кундамс,kalatada
1201,fassen::V,кундамс,tabata
1202,hüten::V,ваномс,paimeta
1203,treiben::V,панемс,ajada
1204,anbinden::V,сюлмамс,küttestada
1205,anbinden::V,сюлмамс,sidoda
1206,füttern::V,андомс,sötta
1207,melken::V,потявтомс,lüpsta
1208,hacken::V,лазномс,sauda
1209,gießen::V,валомс,valada
1210,reifen::V,кенеремс,küpseta
1211,zubereiten::V,анокстамс,vaumištada
1212,kochen::V,пидемс,keitta
1213,backen::V,пидемс,paštta
1214,braten::V,пуштамс,žarda
1215,umrühren::V,човорямс,segoitada
1216,stricken::V,кодамс,kudoda
1217,nähen::V,стамс,ombelta
1218,färben::V,артомс,mujutada
1219,reinigen::V,урядамс,puhtastada
1220,waschen::V,муськемс,pesta
1221,abwischen::V,нардамс,pühktä
1222,spülen::V,ёрвалдомс,huhtoida
1223,fegen::V,тенсемс,pühkta
1224,kehren::V,тенсемс,uhoita
1225,baden::V,экшелямс,kül'ptäs
1226,sich waschen::V,шлямс,pestas
1227,ausziehen::V,кайсевтемс,riičta
1228,ausziehen::V,кайсевтемс,rušta
1229,anziehen::V,оршамс,panda päle
1230,anziehen::V,оршамс,panda kädehe
1231,anziehen::V,оршамс,panda jaugha
1232,sich anziehen::V,оршамс,sobdas
1233,kämmen::V,судрямс,harjata
1234,schmücken::V,мазылгавтомс,čomitada
1235,schmücken::V,наряжамс,čomitada
1236,sagen::V,меремс,sanuda
1237,sprechen::V,кортамс,pagišta
1238,reden::V,кортамс,pagišta
1239,sich unterhalten::V,кортнемс,lodaita
1240,fragen::V,кевкстемс,küzuda
1241,bitten::V,вешемс,pakita
1242,erzählen::V,ёвтнемс,sanuda
1243,erzählen::V,ёвтнемс,starinoita
1244,mitteilen::V,ёвтамс,tedotada
1245,nennen::V,лемдемс,nimitada
1246,nennen::V,путомс лем,nimitada
1247,rufen::V,тердемс,kucta
1248,rufen::V,серьгедемс,kucta
1249,prahlen::V,шнамс пря,kittäs
1250,übersetzen::V,ютавтомс,käta
1251,denken::V,арсемс,meletada
1252,glauben::V,кемемс,uskta
1253,bemerken::V,неемс,homaita
1254,erkennen::V,содамс,tundištada
1255,begreifen::V,пачкодемс,tabata
1256,verstehen::V,чарькодемс,el'geta
1257,verstehen::V,чарькодемс,toimetada
1258,lernen::V,тонавтнемс,opetas
1259,wissen::V,содамс,teta
1260,sich erinnern an::V,ледстямс,johtutada
1261,vergessen::V,стувтомс,unohtada
1262,messen::V,онкстнемс,märita
1263,zählen::V,ловомс,lugeda
1264,rechnen::V,ловомс,lugeda
1265,lesen::V,ловномс,lugeda
1266,malen::V,рисовамс,pirta
1267,zeichnen::V,рисовамс,pirta
1268,schreiben::V,сёрмадомс,kirjutada
1269,besitzen::V,улемс,omištada
1270,besitzen::V,улемс азорокс,omištada
1271,kaufen::V,рамамс,ostta
1272,verkaufen::V,миемс,möda
1273,bezahlen::V,пандомс,maksta
1274,zahlen::V,пандомс,maksta
1275,beherrschen::V,азоркстамс,valdoita
1276,ertragen::V,кирдемс,tirpta
