,Concept_ID,hy,eu
757,hübsch::A,սիրունիկ,polit
758,böse::A,չար,tzar
759,böse::A,չար,gaizto
760,dumm::A,հիմար,lelo
761,dumm::A,հիմար,pello
762,faul::A,ծույլ,nagi
763,faul::A,ծույլ,alfer
764,fleißig::A,ջանասեր,maratz
765,fleißig::A,ջանասեր,lanzale
766,fleißig::A,փութաջան,maratz
767,fleißig::A,փութաջան,lanzale
768,geizig::A,ագահ,zeken
769,geizig::A,ագահ,zikoitz
770,geizig::A,կծծի,zeken
771,geizig::A,կծծի,zikoitz
772,klug::A,խելոք,zuhur
773,klug::A,ընդունակ,zuhur
774,geschickt::A,ճարտար,trebe
775,geschickt::A,ճարտար,antzetsu
776,lieb::A,սիրելի,maite
777,lieb::A,սիրելի,laztan
778,lustig::A,զվարթ,alaitsu
779,sanft::A,հեզ,eme
780,sanft::A,հեզ,ezti
781,hungrig::A,քաղցած,gose
782,krank::A,հիվանդ,eri
783,krank::A,հիվանդ,gaixo
784,nackt::A,մերկ,biluzi
785,traurig::A,տխուր,itun
786,traurig::A,տխուր,betilun
787,lebendig::A,կենդանի,bizirik
788,gut::A,լավ,on
789,schlecht::A,վատ,txar
790,richtig::A,ձիշտ,zuzen
791,schlimm::A,լղրճուկ,larri
792,wahr::A,ճիշտ,egiazko
793,wahr::A,իրական,egiazko
794,alt::A,հին,zahar
795,neu::A,նոր,berri
796,ehemalig::A,նախկին,lehengo
797,alt[Lebewesen]::A,ծեր,adindun
798,alt[Lebewesen]::A,պառավ,adindun
799,jung::A,մատաղ,gazte
800,arm::A,աղքատ,txiro
801,arm::A,աղքատ,behartsu
802,reich::A,հարուստ,dirudun
803,bekannt::A,ծանոթ,ezagun
804,berühmt::A,հայտնի,entzun
805,berühmt::A,հայտնի,ospetsu
806,berühmt::A,հռչակավոր,entzun
807,berühmt::A,հռչակավոր,ospetsu
808,fremd::A,օտար,arrotz
809,verschieden::A,տարբեր,ezberdin
810,verschieden::A,տարբեր,desberdin
811,nah::A,մոտ,hurre
812,nah::A,մոտ,hurbil
813,nah::A,մերձ,hurre
814,nah::A,մերձ,hurbil
815,fern::A,հեռավոր,urrun
816,linker::A,ձախ,ezker
817,rechter::A,աջ,eskuin
818,anderer::A,այլ,beste
819,anderer::A,ուրիշ,beste
820,erster::A,առաջին,lehen
821,erster::A,առաջին,aurren
822,zweiter::A,երկրորդ,bigarren
823,dritter::A,երրորդ,hirugarren
824,letzter::A,վերջին,azken
825,letzter::A,վերջին,hondar
826,allein::ADV,միայնակ,bakarrik
827,auf einmal::ADV,միասնաբար,batera
828,zusammen::ADV,միասին,elkarrekin
829,zusammen::ADV,իրար հետ,elkarrekin
830,lange::ADV,երկար ժամանակ,luzaro
831,plötzlich::ADV,հանկարծ,bat-batean
832,sofort::ADV,իսկույն,berehala
833,später::ADV,ավելի ուշ,gero
834,später::ADV,հետո,gero
835,jetzt::ADV,այժմ,orain
836,heute::ADV,այսօր,gaur
837,morgen::ADV,վաղը,bihar
838,bald::ADV,շուտով,aurki
839,bald::ADV,շուտով,laster
840,dann::ADV,ապա,ondoren
841,dann::ADV,հետո,ondoren
842,gestern::ADV,երեկ,atzo
843,einst::ADV,հին ատեն,antzina
844,damals::ADV,ատէնին,orduan
845,danach::ADV,ապա,gerora
846,danach::ADV,ապա,ondoren
847,danach::ADV,այն ժամանակ,gerora
848,danach::ADV,այն ժամանակ,ondoren
849,vorher::ADV,առաջ,lehenago
850,zuerst::ADV,նախ,aurrena
851,zuerst::ADV,նախ,lehenbizi
852,einmal::ADV,մի անգամ,behin
853,einmal::ADV,մի անգամ,aldi bat
854,manchmal::ADV,երբեմն,batzuetan
855,manchmal::ADV,երբեմն,zenbaitetan
856,oft::ADV,հաճախ,maiz
857,oft::ADV,հաճախ,askotan
858,immer::ADV,միշտ,beti
859,niemals::ADV,երբեք,inoiz ez
860,niemals::ADV,երբեք,sekula ez
861,hier::ADV,այստեղ,hemen
862,hierhin::ADV,այստեղ,hona
863,von hier::ADV,այդտեղից,hemendik
864,von hier::ADV,այդտեղից,honetatik
865,dort::ADV,այնտեղ,han
866,dorthin::ADV,այնտեղ,hara
867,geradeaus::ADV,ուղիղ,artez
868,vorwärts::ADV,առաջ,aurrera
869,rückwärts::ADV,դեպի ետ,atzera
870,rückwärts::ADV,դեպի ետ,atzerantz
871,zurück::ADV,ետ,atzera
872,unten::ADV,ներքեւում,behean
873,hinab::ADV,ներքեւ,behera
874,hinab::ADV,ներքեւ,beherantz
875,oben::ADV,վերեւում,goian
876,hinauf::ADV,վերեւ,gora
877,hinauf::ADV,վերեւ,gorantz
878,überall::ADV,ամենուր,edonon
879,nicht::ADV,չէ,ez
880,ein wenig::ADV,մի քիչ,apur bat
881,ein wenig::ADV,մի քիչ,pixka bat
882,kaum::ADV,հազիվ,ozta
883,kaum::ADV,հազիվ,nekez
884,sehr::ADV,շատ,oso
885,so::ADV,այդպես,hala
886,so::ADV,այդպես,honela
887,noch::ADV,դեռ,oraindik
888,nur::ADV,միայն,bakarrik
889,schon::ADV,արդեն,ja
890,schon::ADV,արդեն,jada
891,wieder::ADV,նորից,berriro
892,wieder::ADV,դարձյալ,berriro
893,vergebens::ADV,իզուր,alferrik
894,vor::PRP,դիմացը,aurrean
895,hinter::PRP,ետեւը,ostean
896,hinter::PRP,ետեւը,gibelean
897,unter::PRP,տակ,pean
898,unter::PRP,տակ,azpian
899,durch::PRP,միջով,zehar
900,neben::PRP,քովը,ondoan
901,neben::PRP,քովը,aldamenean
902,zwischen::PRP,միջեւ,artean
903,wegen::PRP,պատճառով,-gatik
904,wegen::PRP,շնորհից,-gatik
905,dies::PRN,սա,hau
906,dies::PRN,այս,hau
907,das::PRN,դա,hura
908,das::PRN,այդ,hura
909,alles::PRN,ամեն ինչ,dena
910,ich::PRN,ես,ni
911,du::PRN,դու,zu
912,er::PRN,նա,bera
913,wir::PRN,մենք,gu
914,ihr::PRN,դուք,zuek
915,sie::PRN,նրանք,berak
916,was::FPRN,ինչ,zer
917,wer::FPRN,ով,nor
918,wo::FADV,ուր,non
919,wo::FADV,որտեղ,non
920,wohin::FADV,դեպի ուր,nora
921,wie::FADV,ինչպես,nola
922,wie::FADV,ինչպես,zelan
923,warum::FADV,ինչու,zeren
924,warum::FADV,ինչու,zergatik
925,wieviel::FNUM,որչափ,zenbat
926,eins::NUM,մեկ,bat
927,zwei::NUM,երկու,bi
928,zwei::NUM,երկու,biga
929,drei::NUM,երեք,hiru
930,vier::NUM,չորս,lau
931,fünf::NUM,հինգ,bost
932,sechs::NUM,վեց,sei
933,sieben::NUM,յոթ,zazpi
934,acht::NUM,ութ,zortzi
935,neun::NUM,ինը,bederatzi
936,zehn::NUM,տասը,hamar
937,elf::NUM,տասնմեկ,hamaika
938,zwölf::NUM,տասներկու,hamabi
939,zwanzig::NUM,քսան,hogei
940,dreißig::NUM,երեսուն,hogeita hamar
941,vierzig::NUM,քառասուն,berrogei
942,fünfzig::NUM,հիսուն,berrogeita hamar
943,sechzig::NUM,վաթսուն,hirurogei
944,siebzig::NUM,յոթանասուն,hirurogeita hamar
945,achtzig::NUM,ութսուն,laurogei
946,neunzig::NUM,իննսուն,laurogeita hamar
947,hundert::NUM,հարյուր,ehun
948,tausend::NUM,հազար,mila
949,und::CNJ,ու,eta
950,oder::CNJ,կամ,edo
951,stehen::V,կանգնել,zutik egon
952,sitzen::V,նստել,eserita egon
953,liegen::V,ստել,etzan
954,hängen::V,կախվել,eskegita egon
955,hängen::V,կախվել,zintzilik egon
956,werden::V,դառնալ,bihurtu
957,werden::V,դառնալ,bilakatu
958,passieren::V,պատահել,pasatu
959,passieren::V,պատահել,gertatu
960,beginnen::V,սկսվել,hasi
961,enden::V,վերջանալ,bukatu
962,wechseln::V,փոխվել,aldatu
963,aufgehen[Sonne]::V,բարձրանալ,ilki
964,aufgehen[Sonne]::V,բարձրանալ,sortu
965,aufgehen[Sonne]::V,ելնել ,ilki
966,aufgehen[Sonne]::V,ելնել ,sortu
967,untergehen[Sonne]::V,մտնել,sartu
968,scheinen[Sonne]::V,շողալ,eguzkia egon
969,scheinen[Sonne]::V,փայլել,eguzkia egon
970,donnern::V,որոտալ,trumoia jo
971,wehen::V,փչել,haizea ibili
972,strömen::V,հոսել,zorrotadaka isuri
973,fließen::V,հոսել,isuri
974,sich drehen::V,պտտվել,biratu
975,schwanken::V,տատանվել,zabuka ibili
976,schwingen::V,ճոճվել,kulunkatu
977,fallen::V,ընկնել,erori
978,brennen::V,այրվել,sutan egon
979,rauchen::V,ծխել,kea bota
980,regnen::V,անձրեւ գալ,euria ari izan
981,gefrieren::V,սառչել,izoztu
982,gefrieren::V,սառչել,hormatu
983,tauen::V,լկիլ,gesaldu
984,schmelzen::V,հալիլ,urtu
985,trocknen::V,չորանալ,idortu
986,trocknen::V,չորանալ,lehortu
987,sieden::V,եռալ,irakin
988,faulen::V,փտել,hirotu
989,faulen::V,փտել,usteldu
990,verfaulen::V,նեխել,hirotu
991,verfaulen::V,նեխել,usteldu
992,reißen::V,պատռվել,eten
993,reißen::V,պատռվել,tarrat egin
994,reißen::V,ճղվել,eten
995,reißen::V,ճղվել,tarrat egin
996,versinken::V,սուզվել,urperatu
997,vergehen::V,անցնել ,iragan
998,erscheinen::V,հայտնվել,agertu
999,erscheinen::V,երեւալ,agertu
1000,verschwinden::V,անհետանալ,desagertu
1001,sinken::V,ընկնել,beheititu
1002,abnehmen::V,փոքրանալ,gutxitu
1003,abnehmen::V,փոքրանալ,beheratu
1004,zunehmen::V,մեծանալ,gora egin
1005,steigen::V,բարձրանալ,igo
1006,wachsen::V,աճել,hazi
1007,glänzen::V,նշուլել,distiratu
1008,glänzen::V,փայլիլ,distiratu
1009,funkeln::V,փայլատակել,izarniatu
1010,lärmen::V,աղմուկ հանել,zarata atera
1011,läuten::V,զնգալ,jo
1012,läuten::V,զնգալ,hots egin
1013,klingeln::V,զնգալ,txirrina jo
1014,klirren::V,զնգզնգալ,tintin egin
1015,brausen::V,մոլեգնել,marru egin
1016,rauschen::V,սոսափել,fir-fir egin
1017,klingen::V,հնչել,soinu egin
1018,bellen::V,հաչել,zaunkatu
1019,heulen::V,ոռնալ ,ulu egin
1020,heulen::V,ոռնալ ,uhuri egin
1021,blasen::V,փչել ,ufa egin
1022,blasen::V,փչել ,putz egin
1023,pfeifen::V,սուլել,txistu egin
1024,schreien::V,գոռալ ,oihu egin
1025,schreien::V,գոռալ ,garrasi egin
1026,stöhnen::V,տնքալ,intziri egin
1027,zittern::V,դողալ,ikara egin
1028,zittern::V,դողալ,dar-dar egin
1029,leben::V,ապրել,bizi izan
1030,geboren werden::V,ծնվել,jaio
1031,atmen::V,շնչել,hats egin
1032,atmen::V,շնչել,arnasa egin
1033,trinken::V,խմել,edan
1034,essen::V,ուտել,jan
1035,schlucken::V,կլանել,irentsi
1036,schlucken::V,կուլ տալ,irentsi
1037,müde werden::V,հոգնել,unatu
1038,müde werden::V,հոգնել,nekatu
1039,einschlafen::V,քուն մտնել,lokartu
1040,schlafen::V,քնել,lo egin
1041,aufwachen::V,արթննալ,esnatu
1042,aufwachen::V,արթննալ,atzarri
1043,aufstehen::V,ելլել,jaiki
1044,sich erholen::V,հանգստանալ,atseden egin
1045,krank werden::V,հիւանդանալ,gaixotu
1046,krank sein::V,հիվանդ լինել,eri izan
1047,krank sein::V,հիվանդ լինել,gaixo izan
1048,schmerzen::V,ցավել,min egin
1049,husten::V,հազալ,eztul egin
1050,genesen::V,ապաքինվել,osatu
1051,sterben::V,մեռնել,hil
1052,sterben::V,մեռնել,zendu
1053,sterben::V,վախճանվել,hil
1054,sterben::V,վախճանվել,zendu
1055,umkommen::V,կործանվել,istripuz hil
1056,sich bewegen::V,ընթանալ,higitu
1057,sich rühren::V,շարժվել,zirkin egin
1058,sich erheben::V,կանգնել,zutitu
1059,sich erheben::V,կանգնել,altxatu
1060,sich erheben::V,վեր կենալ,zutitu
1061,sich erheben::V,վեր կենալ,altxatu
1062,sich setzen::V,նստել,eseri
1063,sich setzen::V,նստել,jesarri
1064,hinfallen::V,ընկնել,erori
1065,laufen::V,քայլել,ibili
1066,schreiten::V,ճեմել,oinkatu
1067,spazierengehen::V,շրջագայել,paseatu
1068,spazierengehen::V,շրջագայել,ostera bat egin
1069,eilen::V,շտապել,lasterkatu
1070,sich beeilen::V,շտապել ,lehiatu
1071,sausen::V,սլանալ,ziztu bizian joan
1072,rennen::V,վազել,lasterka egin
1073,springen::V,ցատկել,jauzi egin
1074,klettern::V,մագլցել,igo
1075,schaukeln::V,ճոճվել,zabu egin
1076,schaukeln::V,ճոճվել,zanbulu egin
1077,schaukeln::V,օրորվել,zabu egin
1078,schaukeln::V,օրորվել,zanbulu egin
1079,kriechen::V,սողալ,narras egin
1080,schwimmen::V,լողալ,igerikatu
1081,schwimmen::V,լողալ,igeri egin
1082,tauchen::V,սուզվել,murgildu
1083,tauchen::V,սուզվել,pulunpatu
1084,rudern::V,թիավարել,bogatu
1085,rudern::V,թիավարել,arraun egin
1086,fahren::V,ընթանալ,joan
1087,fliegen::V,թռչել,hegaldatu
1088,fliegen::V,թռչել,hegan egin
1089,gehen::V,գնալ,joan
1090,weggehen::V,հեռանալ,alde egin
1091,abfahren::V,ճանապարհվել,abiatu
1092,anhalten::V,կանգնել,geratu
1093,anhalten::V,կանգնել,gelditu
1094,hineingehen::V,մտնել,sartu
1095,eintreten::V,մտնել,sartu
1096,kommen::V,գալ,etorri
1097,ankommen::V,ժամանել,heldu
1098,ankommen::V,ժամանել,iritsi
1099,zurückkommen::V,վերադառնալ,itzuli
1100,bleiben::V,մնալ,gelditu
1101,warten::V,սպասել,itxaron
1102,warten::V,սպասել,zain egon
1103,erwarten::V,սպասել,iguriki
1104,suchen::V,որոնել,bilatu
1105,finden::V,գտնել,idoro
1106,finden::V,գտնել,aurkitu
1107,versuchen::V,փորձել,saiatu
1108,versuchen::V,փորձել,ahalegindu
1109,vorbereiten::V,պատրաստել,gertatu
1110,lieben::V,սիրել,maitatu
1111,lieben::V,սիրել,maite izan
1112,mögen::V,հավանել,laket izan
1113,mögen::V,հավանել,atsegin izan
1114,mögen::V,սիրել,laket izan
1115,mögen::V,սիրել,atsegin izan
1116,lachen::V,ծիծաղել,irri egin
1117,lachen::V,ծիծաղել,barre egin
1118,rühren::V,հուզել,hunkitu
1119,weinen::V,լալ,negar egin
1120,schimpfen::V,տրտնջալ,erneguka ari izan
1121,schimpfen::V,քրթմնջել,erneguka ari izan
1122,sich ärgern::V,զայրանալ,ernegatu
1123,sich ärgern::V,զայրանալ,haserretu
1124,sich fürchten::V,վախնալ,beldur izan
1125,fürchten::V,վախենալ,beldur izan
1126,fliehen::V,փախչել,ihes egin
1127,flüchten::V,փախչել,ihes egin
1128,sehen::V,տեսնել,ikusi
1129,anschauen::V,դիտել,begietsi
1130,ansehen::V,նայել,begiratu
1131,hören::V,լսել,aditu
1132,zuhören::V,ունկնդրել,entzun
1133,probieren::V,համը տեսել,dastatu
1134,riechen::V,հոտ առնել,usnatu
1135,riechen::V,հոտ առնել,usaindu
1136,fühlen::V,զգալ,sentitu
1137,scheinen::V,երեւալ,iruditu
1138,scheinen::V,երեւալ,begitandu
1139,zu sehen sein::V,երեւալ,azaldu
1140,vernehmen::V,իմանալ ,aditu
1141,frieren::V,մրսել,hotz izan
1142,tun::V,անել,egin
1143,können::V,կարողանալ,ahal izan
1144,wollen::V,ուզել,nahi izan
1145,wollen::V,ցանկանալ,nahi izan
1146,anfangen::V,սկսել,hasi
1147,beenden::V,վերջացնել,bukatu
1148,aufhören::V,դադարել,utzi
1149,gelingen::V,հաջողվել,lortu
1150,gelingen::V,գլուխ գալ,lortu
1151,geraten::V,ստացվել,heldu
1152,öffnen::V,բաց անել,ireki
1153,öffnen::V,բաց անել,zabaldu
1154,schließen::V,փակել ,itxi
1155,stellen::V,դնել,ipini
1156,setzen::V,նստեցնել,jesarri
1157,legen::V,դնել,jarri
1158,berühren::V,դիպչել,ukitu
1159,berühren::V,շոշափել,ukitu
1160,verbinden::V,շաղկապել,uztartu
1161,bedecken::V,ծածկել,estali
1162,aufhängen::V,կախել,eseki
1163,aufhängen::V,կախել,eskegi
1164,anzünden::V,վառել,piztu
1165,aufheben::V,վերցնել,jaso
1166,zurücklassen::V,թողնել,atzean utzi
1167,verlieren::V,կորցնել,galdu
1168,fallen lassen::V,գցել,erortzen utzi
1169,machen::V,անել,egin
1170,herstellen::V,արտադրել,ekoiztu
1171,bauen::V,կառուցել,eraiki
1172,reparieren::V,նորոգել,konpondu
1173,verbessern::V,բարելավել,hobetu
1174,ändern::V,փոխել,mudatu
1175,graben::V,փորել,aitzurtu
1176,beugen::V,ծռել,makurtu
1177,biegen::V,թեքել,malgutu
1178,biegen::V,թեքել,makolatu
1179,drehen::V,ոլորել,jiratu
1180,wenden::V,պտտել,bihurtu
1181,umdrehen::V,շրջել,biratu
1182,umdrehen::V,շրջել,alderantzikatu
1183,heben::V,բարձրացնել,jaso
1184,heben::V,բարձրացնել,goratu
1185,hochheben::V,բարձրացնել,goratu
1186,hochheben::V,բարձրացնել,altxatu
1187,ergreifen::V,վարակվել,oratu
1188,halten::V,բռնել,eutsi
1189,drücken::V,ճնշել,sakatu
1190,schieben::V,հրել,bultzatu
1191,kratzen::V,քերել,hatz egin
1192,kratzen::V,քերել,hazka egin
1193,lecken::V,լիզել,miaztu
1194,lecken::V,լիզել,lamikatu
1195,beißen::V,կծել,hozka egin
1196,beißen::V,կծել,ausiki egin
1197,abreißen::V,պոկել,kendu
1198,abschneiden::V,կտրել ,moztu
1199,abschneiden::V,կտրել ,pikatu
1200,binden::V,կապել,lotu
1201,binden::V,կապել,estekatu
1202,stecken::V,խրել,sartu
1203,brechen::V,կոտրել ,apurtu
1204,klopfen::V,թակել,jo
1205,hauen::V,ծեծել,jo
1206,kleben::V,կպցնել,itsatsi
1207,reiben::V,շփել,igurtzi
1208,streichen::V,վրան քսել,igurtzi
1209,schleifen::V,սրել ,zorroztu
1210,schneiden::V,կտրել,moztu
1211,rütteln::V,ցնցել,astindu
1212,rütteln::V,ցնցել,inarrosi
1213,schütteln::V,թափահարել,astindu
1214,schütteln::V,թափահարել,inarrosi
1215,schwenken::V,ճոճել,zabukatu
1216,schütten::V,լցնել,isuri
1217,füllen::V,լիքը լցնել,bete
1218,einwickeln::V,փաթաթել,bildu
1219,tragen::V,կրել,eroan
1220,tragen::V,կրել,eraman
1221,tragen::V,տանել,eroan
1222,tragen::V,տանել,eraman
1223,schleppen::V,քաշել,narrastu
1224,schleppen::V,քաշել,herrestatu
1225,ziehen::V,ձգել,tira egin
1226,ziehen::V,քաշել,tira egin
1227,aufbewahren::V,պահել ,gorde
1228,werfen::V,նետել,jaurti
1229,werfen::V,նետել,aurtiki
1230,packen::V,հափշտակել,heldu
1231,verstecken::V,ծածկել,ostendu
1232,verstecken::V,ծածկել,ezkutatu
1233,teilen::V,բաժանել,zatitu
1234,schicken::V,ուղարկել,bidali
1235,bringen::V,բերել,ekarri
1236,hinzufügen::V,ավելացնել,eratxiki
1237,hinzufügen::V,ավելացնել,gaineratu
1238,bekommen::V,հայթայթել,jaso
1239,erhalten::V,ստանալ,jaso
1240,nehmen::V,վերցնել,hartu
1241,wählen::V,ընտրել,hautatu
1242,wählen::V,ընտրել,aukeratu
1243,auswählen::V,գերադասել,hautatu
1244,auswählen::V,գերադասել,aukeratu
1245,bewahren::V,պահպանել,begiratu
1246,behindern::V,խոչընդոտել,oztopatu
1247,verderben::V,փչացնել,hondatu
1248,beschädigen::V,վնասել,akastu
1249,zerbrechen::V,ջարդել,apurtu
1250,zerbrechen::V,կոտրել,apurtu
1251,zerreißen::V,պատռել,zarratatu
1252,zerstören::V,քանդել,suntsitu
1253,verbrennen::V,այրել,erre
1254,verbrennen::V,այրել,kiskali
1255,geben::V,տալ,eman
1256,reichen::V,հանձնել,luzatu
1257,reichen::V,հանձնել,helarazi
1258,schenken::V,նվիրել,oparitu
1259,versprechen::V,խոստանալ,agindu
1260,wünschen::V,մաղթել,opatu
1261,wünschen::V,մաղթել,opetsi
1262,loben::V,գովել,laudatu
1263,loben::V,գովել,goraipatu
1264,küssen::V,համբուրել,musu eman
1265,wiegen::V,օրորել,kulunkatu
1266,zudecken::V,վրան գցել,estali
1267,wecken::V,զարթնեցնել,esnatu
1268,wecken::V,զարթնեցնել,iratzartu
1269,zeigen::V,ցույց տալ,erakutsi
1270,führen::V,ուղեկցել,gidatu
1271,lehren::V,սովորեցնել,irakatsi
1272,unterrichten::V,ավանդել,eskolak eman
1273,aufziehen::V,դաստիարակել,hazi
1274,leiten::V,ղեկավարել,arteztu
1275,leiten::V,կառավարել,arteztu
1276,antreiben::V,շտապեցնել,bulkatu
1277,lassen::V,ստիպել,-arazi
1278,einladen::V,հրավիրել,gonbidatu
1279,vereinigen::V,միացնել,batu
1280,vereinigen::V,միացնել,bateratu
1281,besuchen::V,այցելել,ikustatu
1282,treffen::V,հանդիպել,topatu
1283,sich versammeln::V,հավաքվել,bildu
1284,spielen::V,խաղալ,jolastu
1285,singen::V,երգել,abestu
1286,singen::V,երգել,kantatu
1287,tanzen::V,պարել,dantzatu
1288,tanzen::V,պարել,dantzan egin
1289,sich trennen::V,ցրվել,banandu
1290,verlassen::V,լքել,utzietsi
1291,retten::V,փրկել,salbatu
1292,retten::V,փրկել,gaizkatu
1293,bewachen::V,պահել,jagon
1294,bewachen::V,պահել,zaindu
1295,schützen::V,պաշտպանել,babestu
1296,schützen::V,պաշտպանել,gerizatu
1297,verteidigen::V,պաշտպանել,aldeztu
1298,sich schlagen::V,կռվել,elkar jo
1299,sich schlagen::V,կռվել,elkar borrokatu
1300,schießen::V,կրակել,tiro egin
1301,siegen::V,հաղթել,irabazi
1302,ärgern::V,ձանձրացնել,ernegatu
1303,ärgern::V,ձանձրացնել,haserretu
1304,schlagen::V,խփել,jo
1305,schlagen::V,խփել,erauntsi
1306,treten::V,քացի տալ,zapaldu
1307,treten::V,քացի տալ,ostiaktu
1308,stechen::V,խայթել,sastatu
1309,stoßen::V,մղել,bultzatu
1310,stehlen::V,գողանալ,ostu
1311,stehlen::V,գողանալ,lapurtu
1312,stören::V,խանգարել,galarazi
1313,belästigen::V,անհանգստացնել,gohaindu
1314,belästigen::V,անհանգստացնել,alamena eman
1315,verbergen::V,թաքցնել,ezkutatu
1316,täuschen::V,խաբել,tronpatu
1317,täuschen::V,խաբել,engainatu
1318,betrügen::V,խաբել,iruzurtu
1319,töten::V,սպանել ,hil
1320,töten::V,սպանել ,heriotza eman
1321,wohnen::V,բնակվել,bizi izan
1322,arbeiten::V,աշխատել,lan egin
1323,arbeiten::V,աշխատել,behar egin
1324,sammeln::V,հավաքել,bildu
1325,sammeln::V,հավաքել,bildumatu
1326,pflücken::V,քաղել,batu
1327,pflücken::V,քաղել,bildu
1328,jagen::V,որս անել,ehizatu
1329,fischen::V,ձուկ բռնել,arrantzatu
1330,fischen::V,ձուկ բռնել,arrantza egin
1331,fassen::V,բռնել,harrapatu
1332,hüten::V,արածեցնել,begiratu
1333,treiben::V,հովուել,bultza egin
1334,anbinden::V,չուանել,estekatu
1335,füttern::V,կերակրել,bazkatu
1336,melken::V,կթել,jetzi
1337,hacken::V,կոտորել,xehatu
1338,gießen::V,ջրել,isuri
1339,reifen::V,հասունանալ ,heldu
1340,reifen::V,հասունանալ ,zoritu
1341,zubereiten::V,պատրաստել,prestatu
1342,kochen::V,եփել,egosi
1343,backen::V,թխել,labean egin
1344,braten::V,տապակել,erregosi
1345,umrühren::V,խառնել,eragin
1346,stricken::V,գործել,trikotatu
1347,stricken::V,գործել,puntu egin
1348,nähen::V,կարել,josi
1349,färben::V,ներկել,tindatu
1350,reinigen::V,մաքրել,ikuzi
1351,reinigen::V,մաքրել,garbitu
1352,waschen::V,լվանալ,xahutu
1353,waschen::V,լվանալ,garbitu
1354,abwischen::V,սրբել,xukatu
1355,spülen::V,ողողել,irakutzi
1356,spülen::V,պարզաջրել,irakutzi
1357,fegen::V,ավլել,erraztatu
1358,kehren::V,ավլել,isastu
1359,baden::V,լողանալ,bainatu
1360,baden::V,լողանալ,bainua hartu
1361,sich waschen::V,լվացվել,burua garbitu
1362,ausziehen::V,հանել,erantzi
1363,anziehen::V,հագնել,jantzi
1364,sich anziehen::V,հագնվել,jantzi
1365,kämmen::V,սանրել,orraztu
1366,schmücken::V,զարդարել,apaindu
1367,sagen::V,ասել,esan
1368,sprechen::V,խոսել,mintzatu
1369,sprechen::V,խոսել,hitz egin
1370,reden::V,զրուցել,hitz egin
1371,sich unterhalten::V,խոսակցել,solastu
1372,sich unterhalten::V,խոսակցել,solas egin
1373,fragen::V,հարցնել,galdetu
1374,bitten::V,խնդրել,eskatu
1375,bitten::V,խնդրել,galdegin
1376,erzählen::V,պատմել,edestu
1377,erzählen::V,պատմել,kontatu
1378,mitteilen::V,հաղորդել,jakinarazi
1379,nennen::V,անվանել,izena eman
1380,rufen::V,կանչել,dei egin
1381,prahlen::V,պարծենալ,harrokerian ibili
1382,prahlen::V,պարծենալ,ahoberokeriak esan
1383,übersetzen::V,թարգմանել,itzuli
1384,denken::V,մտածել,pentsatu
1385,denken::V,մտածել,gogoeta egin
1386,glauben::V,հավատալ,sinetsi
1387,bemerken::V,նկատել,ohartu
1388,bemerken::V,նկատել,konturatu
1389,erkennen::V,ճանաչել,ezagutu
1390,erkennen::V,ճանաչել,antzeman
1391,begreifen::V,հասկանալ,ulertu
1392,verstehen::V,ըմբռնել,aditu
1393,lernen::V,սովորել,ikasi
1394,wissen::V,իմանալ,jakin
1395,sich erinnern an::V,հիշել,gogoratu
1396,sich erinnern an::V,հիշել,gogoan izan
1397,sich erinnern an::V,մտաբերել,gogoratu
1398,sich erinnern an::V,մտաբերել,gogoan izan
1399,vergessen::V,մոռանալ,ahaztu
1400,vergessen::V,մոռանալ,ahantzi
1401,messen::V,չափել,neurtu
1402,zählen::V,թվել,zenbatu
1403,zählen::V,թվել,kopuratu
1404,zählen::V,հաշվել,zenbatu
1405,zählen::V,հաշվել,kopuratu
1406,rechnen::V,հաշվել,kalkulatu
1407,rechnen::V,հաշվարկել,kalkulatu
1408,lesen::V,կարդալ,irakurri
1409,malen::V,նկարել,margotu
1410,zeichnen::V,գծել,marraztu
1411,schreiben::V,գրել,idatzi
1412,besitzen::V,ունենալ,ukan
1413,besitzen::V,ունենալ,eduki
1414,besitzen::V,տեր լինել,ukan
1415,besitzen::V,տեր լինել,eduki
1416,kaufen::V,գնել,erosi
1417,verkaufen::V,վաճառել,saldu
1418,bezahlen::V,վճարել,ordaindu
1419,zahlen::V,վճարել,ordaindu
1420,beherrschen::V,ղեկավարել,menpean izan
1421,ertragen::V,դիմանալ,jasan
1422,ertragen::V,դիմանալ,pairatu
1423,Horn::N,,adar
1424,fangen::V,,atzeman
