,Concept_ID,pl,hy
753,damals::ADV,wówczas,ատէնին
754,danach::ADV,następnie,ապա
755,danach::ADV,następnie,այն ժամանակ
756,vorher::ADV,przedtem,առաջ
757,zuerst::ADV,naprzód,նախ
758,zuerst::ADV,najpierw,նախ
759,einmal::ADV,raz,մի անգամ
760,manchmal::ADV,czasem,երբեմն
761,oft::ADV,często,հաճախ
762,immer::ADV,zawsze,միշտ
763,niemals::ADV,nigdy,երբեք
764,hier::ADV,tu,այստեղ
765,hier::ADV,tutaj,այստեղ
766,hierhin::ADV,tu,այստեղ
767,von hier::ADV,stąd,այդտեղից
768,dort::ADV,tam,այնտեղ
769,dorthin::ADV,tam,այնտեղ
770,geradeaus::ADV,prosto,ուղիղ
771,vorwärts::ADV,naprzód,առաջ
772,rückwärts::ADV,wstecz,դեպի ետ
773,zurück::ADV,z powrotem,ետ
774,unten::ADV,u dołu,ներքեւում
775,unten::ADV,na dole,ներքեւում
776,hinab::ADV,na_dół,ներքեւ
777,hinab::ADV,w_dół,ներքեւ
778,oben::ADV,w górze,վերեւում
779,oben::ADV,na górze,վերեւում
780,hinauf::ADV,w górę,վերեւ
781,hinauf::ADV,na górę,վերեւ
782,überall::ADV,wszędzie,ամենուր
783,nicht::ADV,nie,չէ
784,ein wenig::ADV,trochę,մի քիչ
785,kaum::ADV,ledwie,հազիվ
786,kaum::ADV,prawie nie,հազիվ
787,sehr::ADV,bardzo,շատ
788,so::ADV,tak,այդպես
789,noch::ADV,jeszcze,դեռ
790,nur::ADV,tylko,միայն
791,schon::ADV,już,արդեն
792,wieder::ADV,znów,նորից
793,wieder::ADV,znów,դարձյալ
794,wieder::ADV,znowu,նորից
795,wieder::ADV,znowu,դարձյալ
796,vergebens::ADV,na próżno,իզուր
797,vor::PRP,przed,դիմացը
798,hinter::PRP,za,ետեւը
799,unter::PRP,pod,տակ
800,durch::PRP,przez,միջով
801,neben::PRP,obok,քովը
802,zwischen::PRP,między,միջեւ
803,wegen::PRP,z powodu,պատճառով
804,wegen::PRP,z powodu,շնորհից
805,dies::PRN,to,սա
806,dies::PRN,to,այս
807,das::PRN,to,դա
808,das::PRN,to,այդ
809,alles::PRN,wszystko,ամեն ինչ
810,ich::PRN,ja,ես
811,du::PRN,ty,դու
812,er::PRN,on,նա
813,wir::PRN,my,մենք
814,ihr::PRN,wy,դուք
815,sie::PRN,oni,նրանք
816,was::FPRN,co,ինչ
817,wer::FPRN,kto,ով
818,wo::FADV,gdzie,ուր
819,wo::FADV,gdzie,որտեղ
820,wohin::FADV,dokąd,դեպի ուր
821,wie::FADV,jak,ինչպես
822,warum::FADV,dlaczego,ինչու
823,wieviel::FNUM,ile,որչափ
824,eins::NUM,jeden,մեկ
825,zwei::NUM,dwa,երկու
826,drei::NUM,trzy,երեք
827,vier::NUM,cztery,չորս
828,fünf::NUM,pięć,հինգ
829,sechs::NUM,sześć,վեց
830,sieben::NUM,siedem,յոթ
831,acht::NUM,osiem,ութ
832,neun::NUM,dziewięć,ինը
833,zehn::NUM,dziesięć,տասը
834,elf::NUM,jedenaście,տասնմեկ
835,zwölf::NUM,dwanaście,տասներկու
836,zwanzig::NUM,dwadzieścia,քսան
837,dreißig::NUM,trzydzieści,երեսուն
838,vierzig::NUM,czterdzieści,քառասուն
839,fünfzig::NUM,pięćdziesiąt,հիսուն
840,sechzig::NUM,sześćdziesiąt,վաթսուն
841,siebzig::NUM,siedemdziesiąt,յոթանասուն
842,achtzig::NUM,osiemdziesiąt,ութսուն
843,neunzig::NUM,dziewięćdziesiąt,իննսուն
844,hundert::NUM,sto,հարյուր
845,tausend::NUM,tysiąc,հազար
846,und::CNJ,i,ու
847,oder::CNJ,lub,կամ
848,oder::CNJ,albo,կամ
849,stehen::V,stać,կանգնել
850,sitzen::V,siedzieć,նստել
851,liegen::V,leżeć,ստել
852,hängen::V,wisieć,կախվել
853,werden::V,zostać,դառնալ
854,werden::V,stać się,դառնալ
855,passieren::V,dziać się,պատահել
856,passieren::V,zdarzyć się,պատահել
857,beginnen::V,zacząć się,սկսվել
858,enden::V,kończyć się,վերջանալ
859,wechseln::V,zmienić się,փոխվել
860,aufgehen[Sonne]::V,wzejść,բարձրանալ
861,aufgehen[Sonne]::V,wzejść,ելնել 
862,untergehen[Sonne]::V,zajść,մտնել
863,scheinen[Sonne]::V,świecić,շողալ
864,scheinen[Sonne]::V,świecić,փայլել
865,donnern::V,grzmieć,որոտալ
866,wehen::V,wiać,փչել
867,strömen::V,płynąć,հոսել
868,strömen::V,lać się,հոսել
869,fließen::V,ciec,հոսել
870,fließen::V,płynąć,հոսել
871,sich drehen::V,obracać się,պտտվել
872,schwanken::V,chwiać się,տատանվել
873,schwingen::V,wahać się,ճոճվել
874,fallen::V,padać,ընկնել
875,brennen::V,palić się,այրվել
876,rauchen::V,dymić,ծխել
877,rauchen::V,dymić się,ծխել
878,regnen::V,padać,անձրեւ գալ
879,gefrieren::V,zamarznąć,սառչել
880,tauen::V,tajać,լկիլ
881,schmelzen::V,topnieć,հալիլ
882,trocknen::V,schnąć,չորանալ
883,sieden::V,wrzeć,եռալ
884,sieden::V,kipieć,եռալ
885,faulen::V,gnić,փտել
886,verfaulen::V,zgnić,նեխել
887,reißen::V,urywać się,պատռվել
888,reißen::V,urywać się,ճղվել
889,versinken::V,tonąć,սուզվել
890,vergehen::V,przechodzić,անցնել 
891,erscheinen::V,zjawiać się,հայտնվել
892,erscheinen::V,zjawiać się,երեւալ
893,verschwinden::V,zniknąć,անհետանալ
894,sinken::V,spadać,ընկնել
895,abnehmen::V,spadać,փոքրանալ
896,zunehmen::V,wzrosnąć,մեծանալ
897,steigen::V,wzrastać,բարձրանալ
898,wachsen::V,rosnąć,աճել
899,glänzen::V,błyszczeć,նշուլել
900,glänzen::V,błyszczeć,փայլիլ
901,funkeln::V,zabłyszczeć,փայլատակել
902,lärmen::V,hałasować,աղմուկ հանել
903,läuten::V,dzwonić,զնգալ
904,klingeln::V,dzwonić,զնգալ
905,klirren::V,brzęczeć,զնգզնգալ
906,brausen::V,huczeć,մոլեգնել
907,rauschen::V,szumieć,սոսափել
908,rauschen::V,szeleścić,սոսափել
909,klingen::V,brzmieć,հնչել
910,klingen::V,dźwięczeć,հնչել
911,bellen::V,szczekać,հաչել
912,heulen::V,wyć,ոռնալ 
913,blasen::V,dmuchnąć,փչել 
914,pfeifen::V,gwizdać,սուլել
915,schreien::V,krzyczeć,գոռալ 
916,stöhnen::V,stękać,տնքալ
917,zittern::V,drżeć,դողալ
918,leben::V,żyć,ապրել
919,geboren werden::V,urodzić się,ծնվել
920,atmen::V,oddychać,շնչել
921,trinken::V,pić,խմել
922,essen::V,jeść,ուտել
923,schlucken::V,połknąć,կլանել
924,schlucken::V,połknąć,կուլ տալ
925,müde werden::V,zmęczyć się,հոգնել
926,einschlafen::V,zasnąć,քուն մտնել
927,schlafen::V,spać,քնել
928,aufwachen::V,obudzić się,արթննալ
929,aufstehen::V,wstać,ելլել
930,sich erholen::V,wypoczywać,հանգստանալ
931,krank werden::V,zachorować,հիւանդանալ
932,krank sein::V,chorować,հիվանդ լինել
933,schmerzen::V,boleć,ցավել
934,husten::V,kaszlać,հազալ
935,genesen::V,wyzdrowieć,ապաքինվել
936,sterben::V,umrzeć,մեռնել
937,sterben::V,umrzeć,վախճանվել
938,umkommen::V,zginąć,կործանվել
939,sich bewegen::V,poruszać się,ընթանալ
940,sich rühren::V,ruszyć się,շարժվել
941,sich erheben::V,podnieść się,կանգնել
942,sich erheben::V,podnieść się,վեր կենալ
943,sich setzen::V,usiąść,նստել
944,hinfallen::V,upaść,ընկնել
945,laufen::V,chodzić,քայլել
946,schreiten::V,kroczyć,ճեմել
947,spazierengehen::V,iść na spacer,շրջագայել
948,eilen::V,pospieszać,շտապել
949,sich beeilen::V,pospieszyć się,շտապել 
950,sausen::V,pędzić,սլանալ
951,rennen::V,biec,վազել
952,rennen::V,biegać,վազել
953,springen::V,skakać,ցատկել
954,klettern::V,wspinać się,մագլցել
955,schaukeln::V,huśtać,ճոճվել
956,schaukeln::V,huśtać,օրորվել
957,schaukeln::V,kołysać,ճոճվել
958,schaukeln::V,kołysać,օրորվել
959,kriechen::V,pełzać,սողալ
960,kriechen::V,czołgać się,սողալ
961,schwimmen::V,pływać,լողալ
962,tauchen::V,zanurzać się,սուզվել
963,rudern::V,wiosłować,թիավարել
964,fahren::V,jechać,ընթանալ
965,fliegen::V,latać,թռչել
966,fliegen::V,lecieć,թռչել
967,gehen::V,iść,գնալ
968,weggehen::V,odejść,հեռանալ
969,abfahren::V,odjechać,ճանապարհվել
970,anhalten::V,zatrzymać się,կանգնել
971,hineingehen::V,wchodzić,մտնել
972,eintreten::V,wejść,մտնել
973,eintreten::V,nastąpić,մտնել
974,kommen::V,przyjść,գալ
975,ankommen::V,przybyć,ժամանել
976,zurückkommen::V,wrócić,վերադառնալ
977,bleiben::V,zostać,մնալ
978,warten::V,czekać,սպասել
979,erwarten::V,oczekiwać,սպասել
980,suchen::V,szukać,որոնել
981,finden::V,znaleźć,գտնել
982,versuchen::V,próbować,փորձել
983,vorbereiten::V,przygotować,պատրաստել
984,lieben::V,kochać,սիրել
985,mögen::V,lubić,հավանել
986,mögen::V,lubić,սիրել
987,lachen::V,śmiać się,ծիծաղել
988,rühren::V,wzruszyć,հուզել
989,weinen::V,płakać,լալ
990,schimpfen::V,kląć,տրտնջալ
991,schimpfen::V,kląć,քրթմնջել
992,sich ärgern::V,gniewać się,զայրանալ
993,sich fürchten::V,bać się,վախնալ
994,fürchten::V,bać się,վախենալ
995,fliehen::V,uciekać,փախչել
996,flüchten::V,uciec,փախչել
997,sehen::V,widzieć,տեսնել
998,sehen::V,zobaczyć,տեսնել
999,anschauen::V,oglądać,դիտել
1000,ansehen::V,popatrzeć na,նայել
1001,hören::V,słyszeć,լսել
1002,zuhören::V,słuchać,ունկնդրել
1003,probieren::V,kosztować,համը տեսել
1004,riechen::V,wąchać,հոտ առնել
1005,fühlen::V,czuć,զգալ
1006,fühlen::V,odczuwać,զգալ
1007,scheinen::V,wydawać się,երեւալ
1008,zu sehen sein::V,widnieć,երեւալ
1009,vernehmen::V,usłyszeć,իմանալ 
1010,frieren::V,marznąć,մրսել
1011,tun::V,czynić,անել
1012,können::V,móc,կարողանալ
1013,können::V,umieć,կարողանալ
1014,wollen::V,chcieć,ուզել
1015,wollen::V,chcieć,ցանկանալ
1016,anfangen::V,zacząć,սկսել
1017,beenden::V,zakończyć,վերջացնել
1018,aufhören::V,przestać,դադարել
1019,gelingen::V,udać się,հաջողվել
1020,gelingen::V,udać się,գլուխ գալ
1021,geraten::V,udać się,ստացվել
1022,öffnen::V,otworzyć,բաց անել
1023,schließen::V,zamknąć,փակել 
1024,stellen::V,postawić,դնել
1025,setzen::V,posadzić,նստեցնել
1026,legen::V,kłaść,դնել
1027,berühren::V,dotykać,դիպչել
1028,berühren::V,dotykać,շոշափել
1029,verbinden::V,łączyć,շաղկապել
1030,bedecken::V,przykryć,ծածկել
1031,aufhängen::V,powiesić,կախել
1032,anzünden::V,zapalić,վառել
1033,aufheben::V,podnieść,վերցնել
1034,zurücklassen::V,zostawić,թողնել
1035,verlieren::V,zgubić,կորցնել
1036,fallen lassen::V,upuścić,գցել
1037,machen::V,zrobić,անել
1038,herstellen::V,wytworzyć,արտադրել
1039,bauen::V,budować,կառուցել
1040,reparieren::V,naprawiać,նորոգել
1041,verbessern::V,ulepszyć,բարելավել
1042,ändern::V,zmienić,փոխել
1043,graben::V,kopać,փորել
1044,beugen::V,zagiąć,ծռել
1045,biegen::V,zgiąć,թեքել
1046,drehen::V,obracać,ոլորել
1047,wenden::V,obrocić,պտտել
1048,umdrehen::V,obrocić,շրջել
1049,heben::V,podnosić,բարձրացնել
1050,hochheben::V,podnieść,բարձրացնել
1051,ergreifen::V,chwycić,վարակվել
1052,halten::V,trzymać,բռնել
1053,drücken::V,naciskać,ճնշել
1054,schieben::V,pchać,հրել
1055,schieben::V,posuwać,հրել
1056,kratzen::V,drapać,քերել
1057,lecken::V,lizać,լիզել
1058,beißen::V,kąsać,կծել
1059,abreißen::V,oderwać,պոկել
1060,abschneiden::V,odciąć,կտրել 
1061,binden::V,wiązać,կապել
1062,stecken::V,wetknąć,խրել
1063,brechen::V,złamać,կոտրել 
1064,klopfen::V,pukać,թակել
1065,klopfen::V,stukać,թակել
1066,hauen::V,bić,ծեծել
1067,kleben::V,kleić,կպցնել
1068,reiben::V,trzeć,շփել
1069,streichen::V,smarować,վրան քսել
1070,schleifen::V,ostrzyć,սրել 
1071,schneiden::V,ciąć,կտրել
1072,schneiden::V,krajać,կտրել
1073,rütteln::V,trząść,ցնցել
1074,schütteln::V,trząść,թափահարել
1075,schwenken::V,machać,ճոճել
1076,schütten::V,nasypać,լցնել
1077,füllen::V,napełnić,լիքը լցնել
1078,einwickeln::V,zawinąć,փաթաթել
1079,tragen::V,nieść,կրել
1080,tragen::V,nieść,տանել
1081,schleppen::V,wlec,քաշել
1082,ziehen::V,ciągnąć,ձգել
1083,ziehen::V,ciągnąć,քաշել
1084,aufbewahren::V,przechowywać,պահել 
1085,werfen::V,rzucać,նետել
1086,fangen::V,łowić,
1087,packen::V,chwycić,հափշտակել
1088,verstecken::V,ukryć,ծածկել
1089,verstecken::V,schować,ծածկել
1090,teilen::V,podzielić,բաժանել
1091,schicken::V,posyłać,ուղարկել
1092,bringen::V,przynieść,բերել
1093,hinzufügen::V,dodać,ավելացնել
1094,bekommen::V,dostać,հայթայթել
1095,erhalten::V,otrzymać,ստանալ
1096,nehmen::V,wziąć,վերցնել
1097,wählen::V,wybrać,ընտրել
1098,auswählen::V,wybrać,գերադասել
1099,bewahren::V,zachować,պահպանել
1100,behindern::V,utrudnić,խոչընդոտել
1101,behindern::V,przeszkadzać,խոչընդոտել
1102,verderben::V,zepsuć,փչացնել
1103,beschädigen::V,uszkodzić,վնասել
1104,zerbrechen::V,złamać,ջարդել
1105,zerbrechen::V,złamać,կոտրել
1106,zerreißen::V,drzeć,պատռել
1107,zerreißen::V,rozdzierać,պատռել
1108,zerstören::V,zniszczyć,քանդել
1109,verbrennen::V,spalić,այրել
1110,geben::V,dać,տալ
1111,reichen::V,podać,հանձնել
1112,schenken::V,darować,նվիրել
1113,versprechen::V,obiecać,խոստանալ
1114,wünschen::V,życzyć,մաղթել
1115,loben::V,chwalić,գովել
1116,küssen::V,całować,համբուրել
1117,wiegen::V,kołysać,օրորել
1118,zudecken::V,przykryć,վրան գցել
1119,wecken::V,zbudzić,զարթնեցնել
1120,zeigen::V,pokazać,ցույց տալ
1121,führen::V,wieść,ուղեկցել
1122,führen::V,prowadzić,ուղեկցել
1123,lehren::V,uczyć,սովորեցնել
1124,unterrichten::V,nauczać,ավանդել
1125,aufziehen::V,wychować,դաստիարակել
1126,leiten::V,kierować,ղեկավարել
1127,leiten::V,kierować,կառավարել
1128,antreiben::V,popędzić,շտապեցնել
1129,lassen::V,zostawić,ստիպել
1130,einladen::V,zaprosić,հրավիրել
1131,vereinigen::V,zjednoczyć,միացնել
1132,besuchen::V,odwiedzić,այցելել
1133,treffen::V,trafić,հանդիպել
1134,treffen::V,spotkać,հանդիպել
1135,sich versammeln::V,zebrać się,հավաքվել
1136,sich versammeln::V,zgromadzić się,հավաքվել
1137,spielen::V,grać,խաղալ
1138,spielen::V,bawić się,խաղալ
1139,singen::V,śpiewać,երգել
1140,tanzen::V,pląsać,պարել
1141,tanzen::V,tańczyć,պարել
1142,sich trennen::V,rozstać się,ցրվել
1143,verlassen::V,opuścić,լքել
1144,retten::V,ocalić,փրկել
1145,retten::V,uratować,փրկել
1146,bewachen::V,pilnować,պահել
1147,schützen::V,ochronić,պաշտպանել
1148,verteidigen::V,bronić,պաշտպանել
1149,sich schlagen::V,pobić się,կռվել
1150,schießen::V,strzelać,կրակել
1151,siegen::V,zwycziężyć,հաղթել
1152,ärgern::V,gniewać,ձանձրացնել
1153,schlagen::V,bić,խփել
1154,schlagen::V,uderzyć,խփել
1155,treten::V,kopnąć,քացի տալ
1156,stechen::V,ukłuć,խայթել
1157,stoßen::V,popchnąć,մղել
1158,stehlen::V,ukraść,գողանալ
1159,stören::V,zakłócić,խանգարել
1160,stören::V,przeszkodzić,խանգարել
1161,belästigen::V,dokuczać,անհանգստացնել
1162,verbergen::V,ukryć,թաքցնել
1163,täuschen::V,łudzić,խաբել
1164,betrügen::V,oszukać,խաբել
1165,töten::V,zabić,սպանել 
1166,wohnen::V,mieszkać,բնակվել
1167,arbeiten::V,pracować,աշխատել
1168,sammeln::V,zebrać,հավաքել
1169,pflücken::V,zerwać,քաղել
1170,jagen::V,polować,որս անել
1171,fischen::V,łowić ryby,ձուկ բռնել
1172,fassen::V,złapać,բռնել
1173,hüten::V,paść,արածեցնել
1174,treiben::V,pędzić,հովուել
1175,anbinden::V,przywiązać,չուանել
1176,füttern::V,karmić,կերակրել
1177,melken::V,doić,կթել
1178,hacken::V,rąbać,կոտորել
1179,gießen::V,lać,ջրել
1180,gießen::V,podlać,ջրել
1181,reifen::V,dojrzeć,հասունանալ 
1182,zubereiten::V,przyrządzić,պատրաստել
1183,kochen::V,gotować,եփել
1184,backen::V,piec,թխել
1185,braten::V,piec,տապակել
1186,braten::V,smażyć,տապակել
1187,umrühren::V,przemieszać,խառնել
1188,stricken::V,dziać,գործել
1189,nähen::V,szyć,կարել
1190,färben::V,pofarbować,ներկել
1191,reinigen::V,oczyścić,մաքրել
1192,waschen::V,prać,լվանալ
1193,abwischen::V,obetrzeć,սրբել
1194,spülen::V,płukać,ողողել
1195,spülen::V,płukać,պարզաջրել
1196,fegen::V,zamiatać,ավլել
1197,kehren::V,zamieść,ավլել
1198,baden::V,kąpać się,լողանալ
1199,sich waschen::V,myć się,լվացվել
1200,ausziehen::V,zdjąć,հանել
1201,anziehen::V,włożyć,հագնել
1202,sich anziehen::V,ubrać się,հագնվել
1203,kämmen::V,uczesać,սանրել
1204,schmücken::V,ozdabiać,զարդարել
1205,sagen::V,powiedzieć,ասել
1206,sprechen::V,mówić,խոսել
1207,reden::V,mówić,զրուցել
1208,sich unterhalten::V,rozmawiać,խոսակցել
1209,fragen::V,zapytać,հարցնել
1210,bitten::V,prosić,խնդրել
1211,erzählen::V,opowiedzieć,պատմել
1212,mitteilen::V,zawiadomić o,հաղորդել
1213,nennen::V,nazwać,անվանել
1214,rufen::V,wołać,կանչել
1215,prahlen::V,chełpić się,պարծենալ
1216,übersetzen::V,tłumaczyć,թարգմանել
1217,denken::V,myśleć,մտածել
1218,glauben::V,sądzić,հավատալ
1219,glauben::V,wierzyć,հավատալ
1220,bemerken::V,zauważyć,նկատել
1221,erkennen::V,poznać,ճանաչել
1222,begreifen::V,zrozumieć,հասկանալ
1223,verstehen::V,rozumieć,ըմբռնել
1224,verstehen::V,dosłyszeć,ըմբռնել
1225,lernen::V,uczyć się,սովորել
1226,wissen::V,wiedzieć,իմանալ
1227,sich erinnern an::V,przypomnieć sobie,հիշել
1228,sich erinnern an::V,przypomnieć sobie,մտաբերել
1229,vergessen::V,zapomnieć,մոռանալ
1230,messen::V,mierzyć,չափել
1231,zählen::V,liczyć,թվել
1232,zählen::V,liczyć,հաշվել
1233,rechnen::V,rachować,հաշվել
1234,rechnen::V,rachować,հաշվարկել
1235,lesen::V,czytać,կարդալ
1236,malen::V,malować,նկարել
1237,zeichnen::V,rysować,գծել
1238,schreiben::V,pisać,գրել
1239,besitzen::V,posiadać,ունենալ
1240,besitzen::V,posiadać,տեր լինել
1241,kaufen::V,kupić,գնել
1242,verkaufen::V,sprzedać,վաճառել
1243,bezahlen::V,zapłacić,վճարել
1244,zahlen::V,płacić,վճարել
1245,beherrschen::V,opanować,ղեկավարել
1246,ertragen::V,znieść,դիմանալ
