,Concept_ID,ro,ab
745,böse::A,rău,абааҧсы
746,böse::A,răutăcios,абааҧсы
747,dumm::A,nerod,агаӡа
748,dumm::A,tâmpit,агаӡа
749,faul::A,leneș,аашьа
750,fleißig::A,harnic,иҟубҷоу
751,fleißig::A,sârguincios,иҟубҷоу
752,geizig::A,calic,акы
753,geizig::A,calic,акаҷбеи
754,geizig::A,calic,аҟəџьыр
755,geizig::A,zgârcit,акы
756,geizig::A,zgârcit,акаҷбеи
757,geizig::A,zgârcit,аҟəџьыр
758,klug::A,isteț,аҟəыш
759,klug::A,isteț,аҟəыӷа
760,klug::A,deștept,аҟəыш
761,klug::A,deștept,аҟəыӷа
762,geschickt::A,dibaci,напҟазала
763,lieb::A,drag,алашара
764,lieb::A,iubit,алашара
765,lustig::A,vesel,алах-ҿых
766,lustig::A,vesel,игурҕьаччо
767,lustig::A,vesel,агурҕьа
768,lustig::A,vesel,агурҿыхага
769,sanft::A,blând,атата
770,sanft::A,blând,аҟəымшəышə
771,sanft::A,blând,ақьыҧш
772,sanft::A,blajin,атата
773,sanft::A,blajin,аҟəымшəышə
774,sanft::A,blajin,ақьыҧш
775,hungrig::A,flămând,амлашь
776,krank::A,bolnav,ачымазаҩ
777,nackt::A,gol,аҟьантаз
778,traurig::A,trist,алахьеиқəҵага
779,traurig::A,mâhnit,алахьеиқəҵага
780,lebendig::A,viu,абза
781,gut::A,bun,абзиа
782,schlecht::A,rău,-хəарҭам
783,schlecht::A,prost,-хəарҭам
784,richtig::A,drept,иашоу
785,richtig::A,corect,иашоу
786,schlimm::A,rău,абааҧсы
787,wahr::A,adevărat,агəҭылса
788,wahr::A,adevărat,абзиаҵəҟьа
789,alt::A,uzat,Ажə
790,alt::A,vechi,Ажə
791,neu::A,nou,аҿыц
792,ehemalig::A,fost,анкьатәи
793,ehemalig::A,anterior,анкьатәи
794,alt[Lebewesen]::A,bătrîn,абырг
795,alt[Lebewesen]::A,bătrîn,ақабада
796,alt[Lebewesen]::A,bătrîn,Ажə
797,jung::A,tânăr,аҟата
798,arm::A,sărac,ананамга
799,arm::A,sărman,ананамга
800,reich::A,avut,абеиа
801,reich::A,bogat,абеиа
802,bekannt::A,cunoscut,адыр
803,berühmt::A,renumit,адыр
804,fremd::A,străin,атəым
805,verschieden::A,diferit,Еиуа-еиҧшым
806,verschieden::A,deosebit,Еиуа-еиҧшым
807,nah::A,apropiat,ааигəа
808,fern::A,departe,ахара
809,linker::A,stâng,арма
810,rechter::A,drept,арҕьа
811,anderer::A,alt,даҽа
812,anderer::A,alt,даҽакы
813,erster::A,prim,актәи
814,zweiter::A,al doilea,аҩбатəи
815,dritter::A,treilea,ахҕатәи
816,letzter::A,final,аҵыхəтəантəи
817,allein::ADV,singur,мацара
818,auf einmal::ADV,dintrodată,зныкала
819,auf einmal::ADV,dintrodată,зныкҟьара
820,zusammen::ADV,împreună,аиц...
821,lange::ADV,îndelung,акыраамҭа
822,lange::ADV,mult timp,акыраамҭа
823,plötzlich::ADV,deodată,иаалырҟьаны
824,plötzlich::ADV,pe neașteptate,иаалырҟьаны
825,sofort::ADV,imediat,иаразнакҵәҟьа
826,sofort::ADV,numaidecît,иаразнакҵәҟьа
827,später::ADV,mai apoi,уажəшьҭаншəа
828,später::ADV,mai târziu,уажəшьҭаншəа
829,jetzt::ADV,acum,уажәы
830,heute::ADV,azi,иахьа
831,heute::ADV,astăzi,иахьа
832,morgen::ADV,mâine,уаҵәы
833,bald::ADV,curând,иласны
834,dann::ADV,apoi,нас
835,gestern::ADV,ieri,иацы
836,einst::ADV,odată,зны
837,einst::ADV,odinioară,зны
838,damals::ADV,atunci,усҟан
839,damals::ADV,pe atunci,усҟан
840,danach::ADV,după aceasta,нас
841,vorher::ADV,mai întâi,уаанӡа
842,vorher::ADV,în prealabil,уаанӡа
843,zuerst::ADV,întâi,азнаказы
844,zuerst::ADV,întâi,аҧхьа
845,zuerst::ADV,în primul rând,азнаказы
846,zuerst::ADV,în primul rând,аҧхьа
847,einmal::ADV,odată,зны
848,manchmal::ADV,uneori,зны-зынла
849,manchmal::ADV,câteodată,зны-зынла
850,oft::ADV,des,лассы-лассы
851,oft::ADV,deseori,лассы-лассы
852,immer::ADV,mereu,енагь
853,immer::ADV,mereu,еснагь
854,immer::ADV,întotdeauna,енагь
855,immer::ADV,întotdeauna,еснагь
856,niemals::ADV,niciodată,ианакəызаалак
857,hier::ADV,aci,ара
858,hier::ADV,aci,абра
859,hier::ADV,aci,араҟа
860,hier::ADV,aici,ара
861,hier::ADV,aici,абра
862,hier::ADV,aici,араҟа
863,hierhin::ADV,încoace,ара
864,hierhin::ADV,încoace,араҟа
865,von hier::ADV,de aici,арантә
866,dort::ADV,acolo,уа
867,dorthin::ADV,dincolo,уахь
868,dorthin::ADV,dincolo,анахь
869,geradeaus::ADV,drept înainte,ишиашоу
870,vorwärts::ADV,înainte,ҕхьаҟа
871,rückwärts::ADV,îndărăt,шьҭахьла
872,zurück::ADV,înapoi,шьҭахьҟа
873,unten::ADV,jos,лбаа
874,unten::ADV,dedesubt,лбаа
875,hinab::ADV,în jos,алада
876,hinab::ADV,de vale,алада
877,oben::ADV,sus,хыхь
878,oben::ADV,deasupra,хыхь
879,hinauf::ADV,în sus,аҩада
880,überall::ADV,peste tot,зегьынцьара
881,überall::ADV,pretutindeni,зегьынцьара
882,nicht::ADV,nu,-м
883,ein wenig::ADV,puțin,ҕыҭк
884,kaum::ADV,cu greu,аарлаҳәа
885,kaum::ADV,cu greu,афергьҳәа
886,kaum::ADV,cu anevoie,аарлаҳәа
887,kaum::ADV,cu anevoie,афергьҳәа
888,sehr::ADV,mult,даара
889,sehr::ADV,foarte,даара
890,so::ADV,așa,ас
891,so::ADV,așa,абас
892,so::ADV,atât,ас
893,so::ADV,atât,абас
894,noch::ADV,încă,макьана
895,nur::ADV,doar,заҵәык
896,schon::ADV,și,уажәшьҭа
897,schon::ADV,și,аиҳа ипоу
898,schon::ADV,deja,уажәшьҭа
899,schon::ADV,deja,аиҳа ипоу
900,wieder::ADV,iar,ҿыц
901,wieder::ADV,iar,дырҩегь
902,wieder::ADV,iar,дырҩегьых
903,wieder::ADV,iarăși,ҿыц
904,wieder::ADV,iarăși,дырҩегь
905,wieder::ADV,iarăși,дырҩегьых
906,vergebens::ADV,în zadar,баша
907,vor::PRP,înainte de,аҕхьа
908,hinter::PRP,după,нхыҵ
909,hinter::PRP,în spatele,нхыҵ
910,unter::PRP,sub,амҵа
911,unter::PRP,sub,амҵан
912,durch::PRP,prin,
913,neben::PRP,lângă,ааигуара
914,neben::PRP,alături de,ааигуара
915,zwischen::PRP,între,абжьара
916,zwischen::PRP,dintre,абжьара
917,wegen::PRP,pentru,-иззы
918,wegen::PRP,pentru,-ҟнытә
919,dies::PRN,acesta,ари
920,dies::PRN,acesta,абри
921,das::PRN,asta,Абни
922,das::PRN,asta,убри
923,alles::PRN,tot,зегьы
924,ich::PRN,eu,са
925,ich::PRN,eu,сара
926,du::PRN,tu,бара
927,er::PRN,el,иара
928,er::PRN,dânsul,иара
929,wir::PRN,noi,ҳара
930,ihr::PRN,voi,шәара
931,sie::PRN,ei,дара
932,sie::PRN,dânșii,дара
933,was::FPRN,ce,
934,wer::FPRN,cine,дарбан
935,wo::FADV,unde,иабыкуу
936,wo::FADV,unde,аба-
937,wo::FADV,unde,ахь-
938,wohin::FADV,încotro,иабыкуу
939,wohin::FADV,încotro,аба-
940,wohin::FADV,încotro,ахь-
941,wie::FADV,cum,-шҕа
942,warum::FADV,de ce,избан
943,warum::FADV,pentru ce,избан
944,wieviel::FNUM,cât,заҟа
945,eins::NUM,unu,акы
946,eins::NUM,unu,аӡәы
947,zwei::NUM,doi,ҩба
948,drei::NUM,trei,хҕа
949,vier::NUM,patru,ҕшьба
950,fünf::NUM,cinci,хəба
951,sechs::NUM,șase,фба
952,sieben::NUM,șapte,Бжьба
953,acht::NUM,opt,ааба
954,neun::NUM,nouă,жәба
955,zehn::NUM,zece,жәаба
956,elf::NUM,unsprezece,жәеизатәи
957,zwölf::NUM,douăsprezece,жәаҩа
958,zwanzig::NUM,douăzeci,ҩажәа
959,dreißig::NUM,treizeci,ҩажәижәабатәи
960,vierzig::NUM,patruzeci,ҩынҩажәа
961,fünfzig::NUM,cincizeci,ҩынҩажәеижәаба
962,sechzig::NUM,șaizeci,хынҩажәа
963,siebzig::NUM,șaptezeci,хынҩажәижәаба
964,achtzig::NUM,optzeci,ҕшьынҩажәа
965,neunzig::NUM,nouăzeci,ҕшьынҩажәижәаба
966,hundert::NUM,sută,шәкы
967,tausend::NUM,mie,зқьы
968,und::CNJ,și,-и
969,oder::CNJ,ori,ма
970,stehen::V,sta,агылазаара
971,sitzen::V,ședea,атəара
972,sitzen::V,ședea,атəа(заа)ра
973,liegen::V,zăcea,аиара
974,liegen::V,fi culcat,аиара
975,hängen::V,atârna,акнаҳара
976,werden::V,deveni,аҟалара
977,werden::V,se face,аҟалара
978,passieren::V,se întâmpla,аҟалара
979,beginnen::V,începe,алагара
980,enden::V,se sfârși,алгара
981,enden::V,se termina,алгара
982,wechseln::V,se schimba,аҽыҧсахра
983,aufgehen[Sonne]::V,răsări,агылара
984,aufgehen[Sonne]::V,răsări,ахашлара
985,aufgehen[Sonne]::V,răsări,аҩаҵхахара
986,untergehen[Sonne]::V,apune,аҭашəара
987,scheinen[Sonne]::V,străluci,акаҧхара
988,donnern::V,tuna,адыдра
989,wehen::V,bate,асра
990,strömen::V,curge în șiroaie,акаҭəара
991,fließen::V,curge,ацара
992,sich drehen::V,se învârti,ахагьежьра
993,schwanken::V,se clătina,аҵысра
994,schwingen::V,vibra,ахызазара
995,schwingen::V,vibra,акьаандара
996,schwingen::V,flutura,ахызазара
997,schwingen::V,flutura,акьаандара
998,fallen::V,cădea,акаҳара
999,brennen::V,arde,абылра
1000,rauchen::V,fuma,ахылҵра
1001,regnen::V,ploua,аура
1002,gefrieren::V,îngheța,аҵаара
1003,tauen::V,se dezgheța,аӡҭра
1004,schmelzen::V,se topi,ақəӡыҭра
1005,schmelzen::V,se topi,аҭəара
1006,trocknen::V,se usca,абара
1007,sieden::V,fierbe,ашра
1008,sieden::V,clocoti,ашра
1009,faulen::V,se împuți,абаара
1010,verfaulen::V,putrezi,абаара
1011,verfaulen::V,putrezi,аилашра
1012,reißen::V,se rupe,аҧжəара
1013,reißen::V,se sfâșia,аҧжəара
1014,versinken::V,se scufunda,аӡааҟəрылара
1015,vergehen::V,trece,ацара
1016,vergehen::V,se scurge,ацара
1017,erscheinen::V,apărea,ацəырҵра
1018,verschwinden::V,dispărea,аҵашəкəара
1019,sinken::V,cădea,атəара
1020,sinken::V,cădea,алаҟəра
1021,sinken::V,coborî,атəара
1022,sinken::V,coborî,алаҟəра
1023,abnehmen::V,scădea,ацӡаара
1024,abnehmen::V,scădea,аиҵалара
1025,abnehmen::V,descrește,ацӡаара
1026,abnehmen::V,descrește,аиҵалара
1027,zunehmen::V,spori,аҽырҭбаара
1028,zunehmen::V,spori,аиҵыҵра
1029,zunehmen::V,spori,арацəахара
1030,zunehmen::V,crește,аҽырҭбаара
1031,zunehmen::V,crește,аиҵыҵра
1032,zunehmen::V,crește,арацəахара
1033,zunehmen::V,augmenta,аҽырҭбаара
1034,zunehmen::V,augmenta,аиҵыҵра
1035,zunehmen::V,augmenta,арацəахара
1036,steigen::V,urca,азҳара
1037,steigen::V,urca,ашьҭыҵра
1038,steigen::V,urca,адухара
1039,steigen::V,urca,ацлара
1040,wachsen::V,crește,азҳара
1041,glänzen::V,luci,ацыр-цырра
1042,glänzen::V,luci,ацыҩ-цыҩра
1043,glänzen::V,luci,аказказра
1044,glänzen::V,străluci,ацыр-цырра
1045,glänzen::V,străluci,ацыҩ-цыҩра
1046,glänzen::V,străluci,аказказра
1047,funkeln::V,scânteia,ашап-шапра
1048,funkeln::V,scânteia,ацым-цымра
1049,lärmen::V,face larmă,ашьҭыбжьгара
1050,lärmen::V,face larmă,аҕьҕьаҳәа аилалара
1051,läuten::V,suna,аҵəҵəасра
1052,klingeln::V,suna,аҵəҵəасра
1053,klirren::V,zăngăni,ахьархьарра
1054,klirren::V,zăngăni,архьархьарра
1055,brausen::V,vui,аилаҽҽара
1056,brausen::V,vui,еилашуера
1057,rauschen::V,vâjâi,
1058,klingen::V,suna,агара
1059,klingen::V,suna,ашьҭыбжь гара
1060,bellen::V,lătra,ашра
1061,heulen::V,urla,ауура
1062,blasen::V,sufla,аҭəҳəара
1063,pfeifen::V,fluiera,ашəшəра
1064,schreien::V,țipa,аҳəҳəара
1065,schreien::V,țipa,ахəаара
1066,schreien::V,țipa,аҟаара
1067,stöhnen::V,geme,ақьра
1068,zittern::V,tremura,аҵыс-ҵысра
1069,leben::V,trăi,аҟазаара
1070,geboren werden::V,se naște,Аира
1071,atmen::V,respira,аҕсыҕ лагаҩагара
1072,trinken::V,bea,ажəра
1073,essen::V,mânca,акрыфара
1074,schlucken::V,înghiți,албаадара
1075,müde werden::V,se obosi,ааҕсара
1076,einschlafen::V,adormi,ацəара
1077,schlafen::V,dormi,ацəазаара
1078,aufwachen::V,se deștepta,аҿыхара
1079,aufstehen::V,fi se scula,Агəылҵра
1080,sich erholen::V,se relaxa,аҧсшьара
1081,sich erholen::V,se destinde,аҧсшьара
1082,krank werden::V,se îmbolnăvi,ачмазаҩхара
1083,krank sein::V,zăcea,аҳəарҧсарра
1084,krank sein::V,fi bolnav,аҳəарҧсарра
1085,schmerzen::V,durea,ахьра
1086,husten::V,tuși,аимҳәара
1087,genesen::V,se însănătoși,абзиахара
1088,genesen::V,se însănătoși,аӷəӷəахара
1089,sterben::V,muri,аҧсра
1090,umkommen::V,pieri,аҭахара
1091,sich bewegen::V,se mișca,аиҭаҵра
1092,sich rühren::V,se mișca,ақəацара
1093,sich erheben::V,se ridica,аҩагылара
1094,sich setzen::V,lua loc,атəара
1095,sich setzen::V,se așeza,атəара
1096,hinfallen::V,cădea jos,акаҳара
1097,laufen::V,merge,аныҟəара
1098,laufen::V,merge pe jos,аныҟəара
1099,schreiten::V,păși,ашьаҿа еихгара
1100,spazierengehen::V,se plimba,анеи-ааира
1101,eilen::V,fi se grăbi,аццакра
1102,sich beeilen::V,se grăbi,аццакра
1103,sausen::V,țâșni,аҧырра
1104,sausen::V,țâșni,иҭрысны
1105,sausen::V,țâșni,ишьҭҟьаны ацара
1106,rennen::V,fugi,аҩра
1107,rennen::V,alerga,аҩра
1108,springen::V,sări,аҧара
1109,klettern::V,urca,ақəлара
1110,klettern::V,se cățăra,ақəлара
1111,schaukeln::V,legăna,аҟəараҟəанҽара
1112,kriechen::V,se târî,аҳəазара
1113,schwimmen::V,înota,аӡсара
1114,tauchen::V,se scufunda,ахəӡааҵəира
1115,rudern::V,vâsli,аҵшьра
1116,rudern::V,lopăta,аҵшьра
1117,fahren::V,merge,акала
1118,fliegen::V,zbura,аҧырра
1119,gehen::V,merge,аиҭаҵра
1120,weggehen::V,se duce,ацара
1121,abfahren::V,pleca,адəықəлара
1122,abfahren::V,pleca,ацара
1123,anhalten::V,se opri,ааныргылара
1124,hineingehen::V,intra,аҭалара
1125,eintreten::V,intra,аҩналара
1126,kommen::V,veni,аара
1127,kommen::V,veni,ааира
1128,ankommen::V,sosi,ааира
1129,ankommen::V,sosi,аара
1130,ankommen::V,sosi,анеира
1131,ankommen::V,ajunge,ааира
1132,ankommen::V,ajunge,аара
1133,ankommen::V,ajunge,анеира
1134,zurückkommen::V,se întoarce,азыхынҳəра
1135,bleiben::V,rămâne,аанхара
1136,bleiben::V,rămâne,анхара
1137,bleiben::V,rămâne,аангылара
1138,warten::V,aștepta,азҧшзаара
1139,erwarten::V,aștepta,азҧшра
1140,suchen::V,căuta,ашьҭазаара
1141,finden::V,găsi,аҧшаара
1142,versuchen::V,încerca,аҽазкра
1143,vorbereiten::V,pregăti,армазеира
1144,lieben::V,iubi,абзиабара
1145,mögen::V,plăcea a,агəаҧхара
1146,lachen::V,râde,аччара
1147,rühren::V,mișca,арҵəуара
1148,rühren::V,înduioșa,арҵəуара
1149,weinen::V,plânge,аҵəуара
1150,schimpfen::V,înjura,ацəҳара
1151,sich ärgern::V,se supăra,агəаара
1152,sich fürchten::V,se teme,аӡыӡара
1153,sich fürchten::V,fi teamă a,аӡыӡара
1154,fürchten::V,se teme de,ацəшəара
1155,fliehen::V,fugi,абналара
1156,fliehen::V,fugi,ацəцара
1157,flüchten::V,evada,абналара
1158,flüchten::V,evada,ацəцара
1159,sehen::V,vedea,абара
1160,anschauen::V,privi,ахəаҧшра
1161,ansehen::V,privi,ахəаҧшра
1162,hören::V,auzi,аҳара
1163,zuhören::V,asculta,азыӡырҩра
1164,probieren::V,gusta,аҧышəара
1165,riechen::V,mirosi,афыҩра
1166,fühlen::V,simți,анырра
1167,fühlen::V,simți,ацәакырра
1168,fühlen::V,resimți,анырра
1169,fühlen::V,resimți,ацәакырра
1170,scheinen::V,părea,шәа
1171,scheinen::V,părea,аацәырҵа
1172,zu sehen sein::V,se vedea,
1173,vernehmen::V,auzi,аҳара
1174,frieren::V,fi frig,ашəра
1175,frieren::V,fi frig,аҵаара
1176,tun::V,face,аҟаҵара
1177,können::V,ști,алшара
1178,können::V,putea,алшара
1179,wollen::V,dori,аҭахра
1180,anfangen::V,începe,алагара
1181,beenden::V,sfârși,алгара
1182,beenden::V,termina,алгара
1183,aufhören::V,înceta,аҟəыҵра
1184,gelingen::V,reuși,аура
1185,gelingen::V,reuși,аманшəалахара
1186,gelingen::V,reuși,алҵра
1187,gelingen::V,izbuti,аура
1188,gelingen::V,izbuti,аманшəалахара
1189,gelingen::V,izbuti,алҵра
1190,geraten::V,reuși,нзаарын
1191,öffnen::V,deschide,аартра
1192,schließen::V,închide,аркра
1193,stellen::V,pune,аргылара
1194,stellen::V,așeza,аргылара
1195,setzen::V,pune,артəара
1196,setzen::V,așeza,артəара
1197,legen::V,pune,ақəҵара
1198,berühren::V,atinge,акьысра
1199,berühren::V,atinge,алакьысра
1200,verbinden::V,lega,аҿаҳəара
1201,bedecken::V,acoperi,ақəршəра
1202,aufhängen::V,atârna,акнаҳара
1203,aufhängen::V,spânzura,акнаҳара
1204,anzünden::V,aprinde,аркра
1205,aufheben::V,ridica,ашьҭыхра
1206,aufheben::V,lua de jos,ашьҭыхра
1207,zurücklassen::V,lăsa,аныжьра
1208,zurücklassen::V,lăsa în urmă,аныжьра
1209,verlieren::V,pierde,ацəыӡра
1210,fallen lassen::V,scăpa,ацəкаҳара
1211,fallen lassen::V,arunca,ацəкаҳара
1212,machen::V,face,ачаҧара
1213,herstellen::V,fabrica,аиҵдара
1214,herstellen::V,confecționa,аиҵдара
1215,bauen::V,clădi,аргылара
1216,bauen::V,construi,аргылара
1217,reparieren::V,repara,арҽеира
1218,verbessern::V,ameliora,аиҕьтəра
1219,verbessern::V,îmbunătăți,аиҕьтəра
1220,ändern::V,schimba,аҧсахра
1221,ändern::V,modifica,аҧсахра
1222,graben::V,săpa,ажра
1223,beugen::V,curba,арҟəра
1224,beugen::V,curba,архəара
1225,biegen::V,îndoi,арҟəра
1226,biegen::V,îndoi,архəара
1227,biegen::V,încovoia,арҟəра
1228,biegen::V,încovoia,архəара
1229,drehen::V,învârti,аргьежьра
1230,wenden::V,întoarce,
1231,umdrehen::V,învârti,аарҳәра
1232,umdrehen::V,întoarce,аарҳәра
1233,heben::V,ridica,аҩахара
1234,heben::V,ridica,араҳара
1235,hochheben::V,ridica,ахагалара
1236,hochheben::V,ridica,ашьҭҳəара
1237,ergreifen::V,lua,
1238,ergreifen::V,apuca,
1239,halten::V,ține,акра
1240,drücken::V,apăsa,ақəрӷəӷəара
1241,drücken::V,strânge,ақəрӷəӷəара
1242,schieben::V,împinge,аҵгəара
1243,schieben::V,împinge,агəара
1244,kratzen::V,zgâria,ацəҟьара
1245,lecken::V,linge,арбзара
1246,beißen::V,mușca,ацҳара
1247,abreißen::V,rupe,амжəара
1248,abreißen::V,smulge,амжəара
1249,abschneiden::V,scurta,ахҵəара
1250,abschneiden::V,scurta,аҿахҵəара
1251,binden::V,lega,аҿаҳəара
1252,stecken::V,pune,алаҵара
1253,brechen::V,rupe,аҧҵəара
1254,brechen::V,frânge,аҧҵəара
1255,klopfen::V,ciocăni,асра
1256,hauen::V,lovi,ақəкшара
1257,kleben::V,lipi,аҷабра
1258,reiben::V,freca,арҟəыҷра
1259,reiben::V,fricționa,арҟəыҷра
1260,streichen::V,unge,ахьшьра
1261,schleifen::V,ascuți,ахра
1262,schneiden::V,tăia,аҧҟара
1263,rütteln::V,zgâlțâi,арҵысра
1264,schütteln::V,scutura,аршəшəара
1265,schwenken::V,agita,аҟьара
1266,schütten::V,vărsa,аҭаҭəара
1267,füllen::V,umple,арҭəра
1268,einwickeln::V,înveli,алаҳəара
1269,einwickeln::V,înfășura,алаҳəара
1270,tragen::V,căra,аҩагара
1271,schleppen::V,târî,арҳəазара
1272,ziehen::V,trage,ахара
1273,aufbewahren::V,păstra,аҵəахра
1274,aufbewahren::V,conserva,аҵəахра
1275,werfen::V,arunca,аршəра
1276,fangen::V,prinde,акра
1277,packen::V,apuca,анкра
1278,packen::V,apuca,аҵкаара
1279,verstecken::V,ascunde,аҵəахра
1280,teilen::V,împărți,ашара
1281,schicken::V,trimite,ашьҭра
1282,bringen::V,aduce,аагара
1283,hinzufügen::V,adăuga,ацҵара
1284,bekommen::V,obține,аҧшаара
1285,bekommen::V,obține,архиара
1286,bekommen::V,obține,аура
1287,bekommen::V,dobândi,аҧшаара
1288,bekommen::V,dobândi,архиара
1289,bekommen::V,dobândi,аура
1290,erhalten::V,primi,аиура
1291,erhalten::V,căpăta,аиура
1292,nehmen::V,lua,агара
1293,wählen::V,opta,алҧшаара
1294,wählen::V,alege,алҧшаара
1295,auswählen::V,selecta,алхра
1296,bewahren::V,păstra,
1297,behindern::V,stingheri,аҧырхагахара
1298,verderben::V,strica,алгара
1299,verderben::V,strica,абжьыхра
1300,verderben::V,strica,аҧхасҭатəра
1301,beschädigen::V,strica,аҧхасҭатəра
1302,zerbrechen::V,rupe,аҧҽра
1303,zerbrechen::V,frânge,аҧҽра
1304,zerreißen::V,rupe,аҧжəара
1305,zerreißen::V,sfâșia,аҧжəара
1306,zerstören::V,distruge,аилаҧыххаара
1307,verbrennen::V,arde,абылра
1308,verbrennen::V,incendia,абылра
1309,geben::V,da,аҭара
1310,reichen::V,întinde,аҭара
1311,schenken::V,dărui,аҩгара
1312,versprechen::V,făgădui,ақəргəыӷра
1313,wünschen::V,ura,
1314,loben::V,lăuda,арҽхəара
1315,küssen::V,săruta,агəӡра
1316,wiegen::V,legăna,
1317,zudecken::V,acoperi,аҵахҩара
1318,zudecken::V,acoperi,ақəршəра
1319,wecken::V,trezi,арҿыхара
1320,wecken::V,deștepta,арҿыхара
1321,zeigen::V,arăta,арбара
1322,führen::V,călăuzi,аныҟəгара
1323,lehren::V,preda,арҵара
1324,lehren::V,învăța,арҵара
1325,unterrichten::V,învăța,арҧхьара
1326,unterrichten::V,instrui,арҧхьара
1327,aufziehen::V,crește,ааӡара
1328,leiten::V,duce,ахагылазаара
1329,leiten::V,conduce,ахагылазаара
1330,antreiben::V,împinge,арццакра
1331,antreiben::V,încuraja,арццакра
1332,lassen::V,pune pe să,арҟаҵара
1333,einladen::V,invita,ааҕхьара
1334,einladen::V,invita,анаҧхьара
1335,vereinigen::V,uni,аилаҵара
1336,vereinigen::V,întruni,аилаҵара
1337,besuchen::V,vizita,абара
1338,besuchen::V,face o vizită,абара
1339,treffen::V,întâlni,аҧылара
1340,sich versammeln::V,se aduna,аизара
1341,spielen::V,se juca,ахəмарра
1342,singen::V,cânta,ашəаҳəара
1343,tanzen::V,dansa,акəашара
1344,sich trennen::V,se separa,аилыҵра
1345,sich trennen::V,se despărți,аилыҵра
1346,verlassen::V,părăsi,акажьра
1347,verlassen::V,abandona,акажьра
1348,retten::V,salva,Аиқəрхара
1349,bewachen::V,păzi,ахьчара
1350,schützen::V,ocroti,ацəыхьчара
1351,schützen::V,proteja,ацəыхьчара
1352,verteidigen::V,apăra,ахьчара
1353,sich schlagen::V,se bate,аисра
1354,schießen::V,trage,ахысра
1355,siegen::V,birui,аиааира
1356,siegen::V,învinge,аиааира
1357,ärgern::V,supăra,аргəаара
1358,schlagen::V,lovi,асра
1359,schlagen::V,lovi,аҭасра
1360,treten::V,călca,
1361,stechen::V,înțepa,алакшара
1362,stechen::V,împunge,алакшара
1363,stoßen::V,împinge,агəҭасра
1364,stehlen::V,fura,аӡара
1365,stören::V,deranja,аҧырхагахара
1366,belästigen::V,importuna,аргəамҵра
1367,verbergen::V,ascunde,аӡара
1368,täuschen::V,amăgi,ажьара
1369,betrügen::V,înșela,ажьара
1370,töten::V,omorî,ашьра
1371,wohnen::V,sta,анхара
1372,wohnen::V,locui,анхара
1373,arbeiten::V,lucra,аусура
1374,sammeln::V,aduna,аҟəшəара
1375,sammeln::V,colecționa,аҟəшəара
1376,pflücken::V,culege,аҿыршəара
1377,pflücken::V,culege,аҿыхра
1378,jagen::V,vâna,ашəарыцара
1379,fischen::V,pescui,аҧсыӡ икуеит
1380,fassen::V,prinde,акра
1381,hüten::V,paște,арҳəра
1382,hüten::V,paște,ахьчара
1383,treiben::V,mână,акацара
1384,anbinden::V,lega,адҳəалара
1385,füttern::V,da de mâncare,акырҿаҵара
1386,melken::V,mulge,ахьара
1387,hacken::V,toca,аҟəаҟəара
1388,hacken::V,sparge,аҟəаҟəара
1389,gießen::V,uda,аҵаҭəара
1390,reifen::V,pârgui,ашəра
1391,reifen::V,pârgui,аҟалара
1392,zubereiten::V,găti,ацура
1393,kochen::V,găti,ажəра
1394,backen::V,coace,аӡра
1395,braten::V,coace,аӡра
1396,umrühren::V,mesteca,аилрыхра
1397,stricken::V,împleti,аҧара
1398,nähen::V,coase,аӡахра
1399,färben::V,vopsi,ашəра
1400,färben::V,colora,ашəра
1401,reinigen::V,curăți,арыцқьара
1402,waschen::V,spăla,аӡәӡәара
1403,abwischen::V,șterge,арбара
1404,spülen::V,clăti,аҭыршара
1405,fegen::V,mătura,аҧссара
1406,kehren::V,mătura,
1407,baden::V,se scălda,аҽыкəабара
1408,sich waschen::V,se spăla,аҽыӡəӡəара
1409,ausziehen::V,și scoate,ашəыхра
1410,anziehen::V,îmbrăca,ашəҵара
1411,sich anziehen::V,se îmbrăca,аҽеилаҳəара
1412,kämmen::V,pieptăna,аҳəара
1413,schmücken::V,împodobi,арҧшӡара
1414,sagen::V,zice,аҳəара
1415,sagen::V,spune,аҳəара
1416,sprechen::V,vorbi,ацəажəара
1417,reden::V,vorbi,ацəажəара
1418,reden::V,vorbi,аицәажәара
1419,reden::V,discuta,ацəажəара
1420,reden::V,discuta,аицәажәара
1421,sich unterhalten::V,conversa,аицәажәара
1422,sich unterhalten::V,sta de vorbă,аицәажәара
1423,fragen::V,întreba,азҵаара
1424,bitten::V,ruga,аҳəара
1425,erzählen::V,spune,аҳəара
1426,erzählen::V,povesti,аҳəара
1427,mitteilen::V,comunica,азыцҳара
1428,mitteilen::V,înștiința,азыцҳара
1429,nennen::V,numi,ахьӡҵара
1430,nennen::V,chema,ахьӡҵара
1431,rufen::V,chema,азҿыҭра
1432,prahlen::V,se făli,аҽхəара
1433,übersetzen::V,traduce,аиҭагара
1434,denken::V,gândi,азхəыцра
1435,glauben::V,crede,ахаҵара
1436,bemerken::V,observa,агəаҭара
1437,erkennen::V,cunoaște,адырра
1438,erkennen::V,recunoaște,адырра
1439,begreifen::V,pricepe,аилкаара
1440,begreifen::V,înțelege,аилкаара
1441,verstehen::V,înțelege,аҳара
1442,lernen::V,învăța,аҵара
1443,wissen::V,ști,адырра
