,Concept_ID,mrj,ps
733,klug::A,ышан,عاقل
734,klug::A,ышан,هوښیار
735,geschickt::A,мастар,ماهر
736,lieb::A,тыри,عزیز
737,lieb::A,тыри,محبوب
738,lustig::A,мындыр,خوشحال
739,lustig::A,сусу,خوشحال
740,sanft::A,йӹвӹжӓ,پوست
741,sanft::A,йӹвӹжӓ,ملایم
742,hungrig::A,шужышы,وږی
743,krank::A,церлӹ,مريض
744,krank::A,церлӹ,ناروغ
745,krank::A,хворой,مريض
746,krank::A,хворой,ناروغ
747,nackt::A,цӓрӓ,لوڅ
748,traurig::A,сы́лыкан,غمجن
749,traurig::A,кымы́лдымы,غمجن
750,lebendig::A,живой,ژوندی
751,gut::A,яжо,ښه
752,schlecht::A,уда,بد
753,schlecht::A,уда,خراب
754,schlecht::A,худа,بد
755,schlecht::A,худа,خراب
756,richtig::A,вургамла,سم
757,richtig::A,вургамла,صحیح
758,schlimm::A,йӹрнык,بد
759,schlimm::A,йӹрнык,مخوف
760,wahr::A,настоящий,واقعي
761,wahr::A,настояшый,واقعي
762,alt::A,шонгы,زوړ
763,neu::A,у,نوی
764,ehemalig::A,тошты,پخوانی
765,alt[Lebewesen]::A,ӹлалшӹ,زوړ
766,jung::A,нöргӹ,ځوان
767,jung::A,молода,ځوان
768,arm::A,укеӓн,غریب
769,arm::A,укеӓн,بې وزله
770,reich::A,паян,شتمن
771,reich::A,паян,دولتمند
772,reich::A,пурлыкан,شتمن
773,reich::A,пурлыкан,دولتمند
774,bekannt::A,палӹмӹ,اشنا
775,berühmt::A,лӹмлы,مشهور
776,fremd::A,эдемӹн,پردی
777,fremd::A,эдемӹн,بېګانه
778,verschieden::A,тӹрлӹ,مختلف
779,nah::A,лишӹл,نژدې
780,fern::A,мӹндӹр,لیری
781,linker::A,шалахай,چپ
782,linker::A,шалахай,کیڼ
783,rechter::A,вургамла,ښی
784,anderer::A,вес,بل
785,anderer::A,весӹ,بل
786,erster::A,икшӹ,لومړی
787,erster::A,икӹмшӹ,لومړی
788,zweiter::A,кокшы,دوهم
789,dritter::A,кымшы,درېم
790,letzter::A,остатка,آخرنی
791,letzter::A,остатка,وروستی
792,allein::ADV,иктӹ,یوازې
793,allein::ADV,иктӹт,یوازې
794,auf einmal::ADV,тöрöк,په یوه وخت کی
795,zusammen::ADV,икараш,یو ځای
796,zusammen::ADV,цымырын,یو ځای
797,lange::ADV,кужын,ډېر وخت
798,lange::ADV,кужын,ډېره موده
799,plötzlich::ADV,трӱк,ناببره
800,plötzlich::ADV,трӱк,یوناڅاپه
801,sofort::ADV,полт,فوراً
802,sofort::ADV,полт,سمدلاسه
803,sofort::ADV,тöрöк,فوراً
804,sofort::ADV,тöрöк,سمدلاسه
805,sofort::ADV,тӹшӓкок,فوراً
806,sofort::ADV,тӹшӓкок,سمدلاسه
807,später::ADV,вара,وروسته
808,heute::ADV,тагачы,نن
809,morgen::ADV,иргод,سبا
810,morgen::ADV,иргодым,سبا
811,bald::ADV,чӹнь,ژر
812,bald::ADV,вӓшке,ژر
813,bald::ADV,выртышты,ژر
814,dann::ADV,пакыла,پس
815,dann::ADV,пакыла,وروسته
816,gestern::ADV,тенгечӹ,پرون
817,einst::ADV,икӓнӓ,پخوا
818,damals::ADV,тӹнӓм,هغه وخت
819,danach::ADV,пакыла,بیا
820,vorher::ADV,перви,دمخه
821,zuerst::ADV,андак,لومړی
822,einmal::ADV,гӓнӓк,یو ځل
823,einmal::ADV,гӓнӓ,یو ځل
824,manchmal::ADV,кынамжы,ګاهی ګاهی
825,oft::ADV,чӹчкӹдӹн,ډېر ځله
826,immer::ADV,со,تل
827,immer::ADV,со,همېشه
828,immer::ADV,соок,تل
829,immer::ADV,соок,همېشه
830,niemals::ADV,нинам,هیڅکله نه
831,niemals::ADV,нигынам,هیڅکله نه
832,niemals::ADV,нигынамат,هیڅکله نه
833,hier::ADV,тиштӹ,دلته
834,hierhin::ADV,тишкӹ,دلته
835,hierhin::ADV,тишкӹ,دې ځای ته
836,von hier::ADV,тишец,د دې ځای نه
837,von hier::ADV,тишецӹн,د دې ځای نه
838,dort::ADV,тӹштӹ,هلته
839,dorthin::ADV,тӹшкӹ,هلته
840,dorthin::ADV,тӹшкӹ,هغه ځای ته
841,dorthin::ADV,тӹшкӹлӓ,هلته
842,dorthin::ADV,тӹшкӹлӓ,هغه ځای ته
843,geradeaus::ADV,вик,مخامخ
844,geradeaus::ADV,тура,مخامخ
845,vorwärts::ADV,анзыкы,مخ پهٔ وړاندې
846,rückwärts::ADV,мӹнгеш,بېرته
847,zurück::ADV,мӹнгеш,بېرته
848,unten::ADV,ӱлнӹ,لاندي
849,unten::ADV,лӹвӓлнӹ,لاندي
850,hinab::ADV,ӱлӹкӹ,ښکته
851,hinab::ADV,лӹвӓкӹ,ښکته
852,oben::ADV,вӹлнӹ,پورته
853,hinauf::ADV,кӱшкӹлӓ,پاس
854,hinauf::ADV,кӱш,پاس
855,überall::ADV,йӹлт,هره خوا
856,überall::ADV,цилӓ вӓре,هره خوا
857,nicht::ADV,уке,نه
858,ein wenig::ADV,изиш,یو څه
859,ein wenig::ADV,иклаштык,یو څه
860,kaum::ADV,цылик,ایله
861,kaum::ADV,чучок-чучок,ایله
862,sehr::ADV,чоте,ډېر
863,sehr::ADV,чоте,زيات
864,so::ADV,тенге,داسې
865,so::ADV,тенге,دومره
866,so::ADV,тенгелӓ,داسې
867,so::ADV,тенгелӓ,دومره
868,noch::ADV,мол,نور
869,noch::ADV,моло,نور
870,nur::ADV,веле,تش
871,nur::ADV,веле,صرف
872,schon::ADV,уже,دمخه
873,schon::ADV,ӹнде,دمخه
874,wieder::ADV,уэш,بیا
875,vergebens::ADV,зря,عبث
876,vergebens::ADV,ӹзрӓ,عبث
877,vergebens::ADV,ӹзӹрӓ,عبث
878,vor::PRP,анзыц,دمخه
879,vor::PRP,анзыцын,دمخه
880,hinter::PRP,шайылан,شاته
881,hinter::PRP,шайылный,شاته
882,unter::PRP,лӹвӓкӹ,لاندي
883,durch::PRP,вашт,د مینځ نه
884,neben::PRP,сага,نژدې
885,zwischen::PRP,лош,ترمینځ
886,zwischen::PRP,лошкы,ترمینځ
887,wegen::PRP,мычыц,د ... له لاسه
888,dies::PRN,тидӹ,دا
889,dies::PRN,ти,دا
890,das::PRN,тидӹ,دا
891,das::PRN,ти,دا
892,alles::PRN,цилӓ,هرڅهٔ
893,ich::PRN,мый,زه
894,du::PRN,тӹнь,ته
895,er::PRN,тӹдӹ,دی
896,wir::PRN,мӓ,مونږ
897,ihr::PRN,вӓ,تاسې
898,sie::PRN,нӹнӹ,هغوی
899,was::FPRN,ма,څهٔ
900,wer::FPRN,кӱ,چا
901,wer::FPRN,кӱ,څوک
902,wo::FADV,кышан,چيری
903,wo::FADV,кышан,چېرته
904,wo::FADV,кыштакен,چيری
905,wo::FADV,кыштакен,چېرته
906,wohin::FADV,кышкы,چېرته
907,wie::FADV,кыце,څنګه
908,warum::FADV,малын,ولې
909,wieviel::FNUM,кынар,څو
910,wieviel::FNUM,кынар,څومره
911,wieviel::FNUM,кынары,څو
912,wieviel::FNUM,кынары,څومره
913,wieviel::FNUM,кынаркы,څو
914,wieviel::FNUM,кынаркы,څومره
915,eins::NUM,иктӹ,یو
916,eins::NUM,иктӹт,یو
917,zwei::NUM,кок,دوه
918,zwei::NUM,кокты,دوه
919,drei::NUM,кым,درې
920,drei::NUM,кымыт,درې
921,vier::NUM,нӹл,څلور
922,fünf::NUM,вӹц,پنځه
923,sechs::NUM,куд,شپږ
924,sechs::NUM,кудытмозн,شپږ
925,sieben::NUM,шӹм,اوه
926,sieben::NUM,шӹмӹт,اوه
927,acht::NUM,кӓндӓкш,اته
928,acht::NUM,кӓндӓкшӹ,اته
929,neun::NUM,ӹндекшшӱдӹ,نهه
930,zehn::NUM,лу,لس
931,elf::NUM,луатик,یوولس
932,elf::NUM,луатиктӹ,یوولس
933,zwölf::NUM,луаткок,دولس
934,zwölf::NUM,луаткокты,دولس
935,zwanzig::NUM,коклы,شل
936,dreißig::NUM,кымлы,دېرش
937,vierzig::NUM,нӹллӹ,څلوېښت
938,fünfzig::NUM,вӹцлӹ,پنځوس
939,sechzig::NUM,кудлу,شپېته
940,siebzig::NUM,шӹмлу,اویا
941,achtzig::NUM,кӓндӓкшлу,اتیا
942,neunzig::NUM,ӹндекшлу,نوي
943,hundert::NUM,шӱдӹ,سل
944,tausend::NUM,тӹжем,زر
945,und::CNJ,дöн,او
946,oder::CNJ,льывы,ېا
947,stehen::V,шалшаг,درېدل
948,sitzen::V,шӹнзӓш,کښېنستل
949,liegen::V,киӓш,ملاستل
950,hängen::V,кечӓш,ځړېدل
951,werden::V,шагалаш,کېدل
952,passieren::V,ӹштӓ́лтӓш,پېښېدل
953,beginnen::V,тӹнгӓлӓлтӓш,شروع کېدل
954,enden::V,пӹтӓш,خلاصدل
955,enden::V,пӹтӓш,تمامېدل
956,wechseln::V,весемӓш,تغییر موندل
957,wechseln::V,весемӓлтӓш,تغییر موندل
958,aufgehen[Sonne]::V,авараш,ختل
959,untergehen[Sonne]::V,шӹ́нзӓш,لوېدل
960,untergehen[Sonne]::V,шӹ́нзӓш,پرېوتل
961,scheinen[Sonne]::V,сотемдӓрӓш,رڼا کول
962,donnern::V,хӹдӹртӓш,تنېدل
963,donnern::V,хӹдӹртӓш,غړمبېدل
964,wehen::V,ӹфӹлӓш,چلېدل
965,strömen::V,йогащ,بهېدل
966,fließen::V,йогащ,بهېدل
967,fließen::V,йогащ,تویېدل
968,sich drehen::V,пöрдӓш,ګرځېدل
969,sich drehen::V,пöрдӓш,چورلېدل
970,schwanken::V,лыпшалташ,زنګېدل
971,schwingen::V,кӓчӓйӓш,زنګېدل
972,fallen::V,кенвазаш,ولېدل
973,fallen::V,шынгалташ,ولېدل
974,brennen::V,йылаш,سوځېدل
975,rauchen::V,шыпшаш,لوګی کول
976,regnen::V,юраш,باران اورېدل
977,gefrieren::V,гӓш,کنګل نيول
978,gefrieren::V,кӹлмаш,کنګل نيول
979,tauen::V,шылаш,وېلې کېدل
980,schmelzen::V,шӹрӓнӓш,وېلې کېدل
981,trocknen::V,кошкаш,وچېدل
982,sieden::V,шолаш,اېشېدل
983,faulen::V,шӱӓш,خرابېدل
984,verfaulen::V,йӓнгӓрӓлтӓш,ورستېدل
985,reißen::V,кышкедӓлтӓш,شلېدل
986,versinken::V,ва́лаш,ډوېېدل
987,vergehen::V,эртӓш,تېرېدل
988,erscheinen::V,каяш,ښکارېدل
989,verschwinden::V,ямаш,ورکېدل
990,sinken::V,пычаш,ښکته کېدل
991,abnehmen::V,чӹдемӓш,کمېدل
992,abnehmen::V,кöтӹргӓш,کمېدل
993,zunehmen::V,когоэмӓш,زیاتېدل
994,steigen::V,лӱлта́лташ,جګېدل
995,steigen::V,лӱлта́лташ,پورته کېدل
996,wachsen::V,кушкаш,وده کول
997,glänzen::V,йӹлгӹжӓш,ځلېدل
998,funkeln::V,валгалташ,پړکېدل
999,lärmen::V,юкланаш,غال و غول کول
1000,läuten::V,цоргаш,زنګ وهل
1001,klingeln::V,цоргаш,زنګ وهل
1002,klirren::V,цонгырталгаш,کړنګېدل
1003,brausen::V,ышдымыла́наш,تلاطم کول
1004,rauschen::V,шу́жгаш,شڼهار کول
1005,klingen::V,йо́нгаш,آواز کول
1006,bellen::V,опташ,غپېدل
1007,heulen::V,урмыжаш,انګلل
1008,blasen::V,ӹфӹлӓш,پو کول
1009,pfeifen::V,ши́шкаш,شپېلک وهل
1010,schreien::V,уташ,ناره کول
1011,schreien::V,саслаш,ناره کول
1012,schreien::V,варгынзаш,ناره کول
1013,stöhnen::V,ӹнгӹрӓш,زګېروی کول
1014,zittern::V,цӹтӹрӓш,لړزېدل
1015,leben::V,ӹлӓш,ژوند کول
1016,geboren werden::V,шачаш,زېږېدل
1017,atmen::V,шӱлӓш,ساه کښل
1018,atmen::V,шӱлӓш,تنفس کول
1019,trinken::V,йӱӓш,څښل
1020,essen::V,качкаш,خوړل
1021,schlucken::V,нелӓш,غړپول
1022,müde werden::V,янгылаш,ستړی کېدل
1023,einschlafen::V,амален кеӓш,ویده کېدل
1024,schlafen::V,амалаш,خوب کول
1025,aufwachen::V,понгыжалташ,ویښېدل
1026,aufstehen::V,кӹньӹл шагалаш,پاڅېدل
1027,sich erholen::V,кӓнаш,استراحت کول
1028,krank werden::V,церлӓнен вазаш,رنځورېدل
1029,krank sein::V,церлӓнӓш,ناجوړېدل
1030,krank sein::V,ясланаш,ناجوړېدل
1031,krank sein::V,ясыланаш,ناجوړېدل
1032,schmerzen::V,каршташ,خوږېدل
1033,schmerzen::V,каршташ,درد کول
1034,husten::V,кахыраш,ټوخېدل
1035,genesen::V,паремӓш,رغېدل
1036,genesen::V,тöрлӓнӓш,رغېدل
1037,sterben::V,вазын колаш,مړل
1038,umkommen::V,пӹтӓш,تلفېدل
1039,sich bewegen::V,кашташ,چلېدل
1040,sich bewegen::V,кашташ,حرکت کول
1041,sich rühren::V,тӓрвӓнӓш,ښورېدل
1042,sich erheben::V,кӹньӹлӓш,درېدل
1043,sich setzen::V,шӹнзӓш,کښېنستل
1044,hinfallen::V,кенвазаш,لوېدل
1045,hinfallen::V,шынгалташ,لوېدل
1046,laufen::V,кашташ,منډې وهل
1047,schreiten::V,ашкедӓш,قدم ایښودل
1048,spazierengehen::V,мадын кашташ,چکر وهل
1049,eilen::V,вӓшкӓш,بېړه کول
1050,sich beeilen::V,вӓшкӓш,عجله کول
1051,sich beeilen::V,талашаш,عجله کول
1052,sausen::V,хойхаланаш,ځغستل
1053,sausen::V,хояш,ځغستل
1054,rennen::V,кыргыжаш,زغلېدل
1055,springen::V,тӹршештӓш,ټوپ وهل
1056,klettern::V,ку́заш,ختل
1057,schaukeln::V,лыпшалташ,زنګېدل
1058,kriechen::V,авалянаш,خاپوړی وهل
1059,kriechen::V,ньыжиклӓш,خاپوړی وهل
1060,schwimmen::V,илӓш,لامبو وهل
1061,tauchen::V,цымаш,غوټه وهل
1062,rudern::V,шуалташ,پارو وهل
1063,fahren::V,кеӓш,تلل
1064,fliegen::V,чонгештӓш,الوتل
1065,gehen::V,кеӓш,تلل
1066,weggehen::V,кеӓш,بهر وتل
1067,abfahren::V,кеӓш,تلل
1068,anhalten::V,цӓрнӓш,ودرېدل
1069,hineingehen::V,пыраш,داخلېدل
1070,eintreten::V,пыраш,ننوتل
1071,kommen::V,толаш,راتلل
1072,ankommen::V,шоаш,رسېدل
1073,zurückkommen::V,пöртӹлӓш,بېرته راتلل
1074,bleiben::V,кодаш,پاتې کېدل
1075,warten::V,вычаш,انتظار وېستل
1076,erwarten::V,вычаш,انتظار کول
1077,suchen::V,кӹчӓлӓш,لټول
1078,finden::V,моаш,میندل
1079,finden::V,моаш,پیدا کول
1080,versuchen::V,путаяш,هڅه کول
1081,versuchen::V,цацаш,هڅه کول
1082,vorbereiten::V,поспейӹктӓш,چمتوکول
1083,lieben::V,яраташ,مینه لرل
1084,mögen::V,яраташ,خوښول
1085,mögen::V,яраташ,علاقه لرل
1086,lachen::V,ваштылаш,خندېدل
1087,rühren::V,тӓрвӓтӓш,اغېزه کول
1088,weinen::V,мӓгӹрӓш,ژړل
1089,schimpfen::V,свырседӓлӓш,ښکنځا کول
1090,sich ärgern::V,шӹдешкӓш,قهر راتلل
1091,sich fürchten::V,лӱдӓш,ډارېدل
1092,fürchten::V,лӱдӓш,ډارېدل
1093,fliehen::V,кыргыжаш,تښتېدل
1094,flüchten::V,кыргыж шӹлӓш,تښتېدل
1095,sehen::V,ужаш,لیدل
1096,anschauen::V,анжалаш,کتل
1097,ansehen::V,анжаш,ننداره کول
1098,hören::V,колаш,اورېدل
1099,zuhören::V,колышташ,غوږ نیول
1100,probieren::V,тотештӓш,څکه کول
1101,probieren::V,тотештӓш,چاشنی کول
1102,probieren::V,подыл анжаш,څکه کول
1103,probieren::V,подыл анжаш,چاشنی کول
1104,riechen::V,ӱпшӹнзӓш,بويول
1105,fühlen::V,шижӓш,حسول
1106,scheinen::V,каяш,ښکارېدل
1107,zu sehen sein::V,каяш,ښکارېدل
1108,vernehmen::V,колын колташ,خبرېدل
1109,frieren::V,кӹлмаш,ساړه کېتل
1110,frieren::V,тӹнгӹргӓш,ساړه کېتل
1111,tun::V,ӹштӓш,کول
1112,können::V,кердӓш,کولای شول
1113,können::V,кердӓш,د لاسه کېدل
1114,wollen::V,жалаяш,غوښتل
1115,anfangen::V,тӹнгӓлӓш,شروع کول
1116,beenden::V,пӹтӓрӓш,ختمول
1117,beenden::V,пӹтӓрӓш,پای ته رسول
1118,aufhören::V,цӓрнӓш,بس کول
1119,gelingen::V,цӓш лиӓш,موفق کېدل
1120,gelingen::V,цӓш лиӓш,بریالی کېدل
1121,geraten::V,лиӓш,کېدل
1122,öffnen::V,пачаш,خلاصول
1123,öffnen::V,пачаш,پرانیستل
1124,schließen::V,чӱчӓш,تړل
1125,stellen::V,шӹндӓш,ایښودل
1126,setzen::V,шӹндӓш,کښېنول
1127,legen::V,опташ,ایښودل
1128,legen::V,пиштӓш,ایښودل
1129,berühren::V,тӹкӓлӓш,لاس وهل
1130,verbinden::V,пидӓш,تړل
1131,bedecken::V,леведӓш,پوښول
1132,aufhängen::V,сӓкӓш,ځوړندول
1133,anzünden::V,чӱктӓш,بلول
1134,aufheben::V,кузыкташ,پورته کول
1135,zurücklassen::V,кодаш,پرېښودل
1136,verlieren::V,ямдаш,ورکول
1137,fallen lassen::V,кенвацтараш,له لاسه لوېدل
1138,machen::V,ӹштӓш,کول
1139,herstellen::V,йӓмдӹлӓш,جوړول
1140,herstellen::V,йӓмдӹлӓш,توليدول
1141,bauen::V,ӹштӓш,جوړول
1142,reparieren::V,чиняш,ترمیمول
1143,reparieren::V,алалаш,ترمیمول
1144,verbessern::V,яжоэмден шӹндӓш,اصلاح کول
1145,ändern::V,вашталташ,تغیر ورکول
1146,graben::V,капаяш,کيندل
1147,beugen::V,лывырташ,ټیټول
1148,beugen::V,каклярташ,ټیټول
1149,biegen::V,лывырташ,کږول
1150,drehen::V,сӓрӓш,ګرځول
1151,drehen::V,сӓрӹкӓлӓш,ګرځول
1152,wenden::V,сӓрӓлӓш,اړول
1153,umdrehen::V,сӓрӓлӓш,اړول
1154,heben::V,лӱктӓш,جګول
1155,heben::V,лӱктӓш,پورته کول
1156,hochheben::V,кузыкташ,جګول
1157,ergreifen::V,хватяш,نیول
1158,halten::V,кычаш,نیول
1159,drücken::V,темдӓш,کښېکښل
1160,schieben::V,шӹкӓш,پوری وهل
1161,kratzen::V,нӹжӓш,ګرول
1162,lecken::V,нылаш,څټل
1163,beißen::V,пыралаш,چیچل
1164,abreißen::V,кӹрӓш,شکول
1165,abreißen::V,кышкед нӓлӓш,شکول
1166,abschneiden::V,шулаш,پرېکول
1167,abschneiden::V,лаштыклаш,پرېکول
1168,binden::V,пидӓш,تړل
1169,stecken::V,шыралаш,ټومبل
1170,brechen::V,тодылаш,ماتول
1171,brechen::V,пыдырташ,ماتول
1172,klopfen::V,рушткаш,ټکول
1173,hauen::V,шелӹштӓш,ټکول
1174,kleben::V,клейӓш,نښلول
1175,kleben::V,клейӓш,سرېښول
1176,reiben::V,нӹжӓш,مږل
1177,streichen::V,шӹрӓш,مښل
1178,schleifen::V,шымаш,تېره کول
1179,schneiden::V,пӹчкӓш,غوڅول
1180,schneiden::V,пӹчкӓш,پرېکول
1181,rütteln::V,мыльгыкташ,خوڅول
1182,schütteln::V,цӹтӹртӓш,ښورول
1183,schütteln::V,мыльгыкташ,ښورول
1184,schwenken::V,машыяш,خوڅول
1185,schütten::V,опталаш,اچول
1186,schütten::V,опталаш,تویول
1187,füllen::V,темӓш,ډکول
1188,einwickeln::V,пӹтӹрӓ́лӓш,پېچل
1189,einwickeln::V,пӹтӹрӓ́лӓш,نغښتل
1190,tragen::V,намалаш,وړل
1191,schleppen::V,шӹдӹрӓш,وړل
1192,ziehen::V,шыпшаш,کښل
1193,aufbewahren::V,перегӓш,ساتل
1194,werfen::V,кӹшкӓш,اچول
1195,werfen::V,кӹшкӓш,غورځول
1196,fangen::V,кычаш,نیول
1197,fangen::V,кычаш,ګیرول
1198,packen::V,хватяш,نیول
1199,verstecken::V,шӹлтӓш,پټول
1200,teilen::V,пайылаш,وېشل
1201,teilen::V,пайылаш,تقسیمول
1202,schicken::V,колташ,لېږل
1203,schicken::V,колташ,استول
1204,bringen::V,кандаш,راوړل
1205,bekommen::V,лыкташ,حاصلول
1206,erhalten::V,получаяш,اخیستل
1207,nehmen::V,налаш,نیول
1208,nehmen::V,налаш,اخيستل
1209,wählen::V,айыраш,خوښول
1210,auswählen::V,айыраш,چنده کول
1211,bewahren::V,перегӓш,ساتل
1212,behindern::V,мешӓйӓш,مانع کېدل
1213,behindern::V,мешӓйӓш,ممانعت کول
1214,verderben::V,портяш,خرابېدل
1215,beschädigen::V,шушырташ,ورانول
1216,zerbrechen::V,пыдырташ,ماتول
1217,zerreißen::V,кӹрӓш,څیرې کول
1218,zerstören::V,шӓлӓтӓш,ړنګول
1219,zerstören::V,шӓлӓтӓш,ورانول
1220,verbrennen::V,йылаташ,سوځول
1221,verbrennen::V,йылалташ,سوځول
1222,geben::V,пуаш,ورکول
1223,reichen::V,пуаш,ورکول
1224,schenken::V,подараш,بښل
1225,versprechen::V,сöрӓш,لوز کول
1226,wünschen::V,жалаяш,غوښتل
1227,loben::V,хваляш,ستایل
1228,loben::V,хваляш,تمجید کول
1229,küssen::V,шышшалаш,ښکلول
1230,wiegen::V,лӱнгӓлтӓш,زنګول
1231,zudecken::V,пиштӓш,پوښول
1232,wecken::V,понгыжалтараш,ويښول
1233,zeigen::V,анжыкташ,ښودل
1234,führen::V,видӓш,بیول
1235,lehren::V,тымдаш,درس ورکول
1236,lehren::V,тымдаш,تعلیم ورکول
1237,unterrichten::V,тымдаш,درس ورکول
1238,aufziehen::V,кушташ,روزل
1239,leiten::V,видӓш,رهبری کول
1240,leiten::V,видӓш,لارښوونه کول
1241,leiten::V,вуйлаташ,رهبری کول
1242,leiten::V,вуйлаташ,لارښوونه کول
1243,leiten::V,вуйлалташ,رهبری کول
1244,leiten::V,вуйлалташ,لارښوونه کول
1245,antreiben::V,талаштараш,چټک کول
1246,lassen::V,-ыкт,اړکول
1247,einladen::V,ӱжӓш,بلل
1248,vereinigen::V,иктештӓш,متحد کول
1249,vereinigen::V,иктештӓш,یوځای کول
1250,besuchen::V,толаш,کتنه کول
1251,treffen::V,вӓшлиӓш,ليدل
1252,treffen::V,вӓшлиӓш,تلقی کول
1253,treffen::V,вӓшлиӓлтӓш,ليدل
1254,treffen::V,вӓшлиӓлтӓш,تلقی کول
1255,sich versammeln::V,цымыргаш,راغونډېدل
1256,spielen::V,мадаш,لوبه کول
1257,singen::V,мыраш,سندرې وېل
1258,tanzen::V,кушташ,ګډېدل
1259,sich trennen::V,айырлаш,بېلېدل
1260,verlassen::V,шуаш,ترک کول
1261,retten::V,ытараш,نجات ورکول
1262,bewachen::V,оролаш,ساتل
1263,bewachen::V,оролаш,حفاظت کول
1264,schützen::V,перегӓш,ژغورل
1265,verteidigen::V,перегӓш,دفاع کول
1266,sich schlagen::V,шидӓлӓш,جنګېدل
1267,sich schlagen::V,шиэдӓлӓш,جنګېدل
1268,schießen::V,лӱӓш,ویشتل
1269,siegen::V,сӹнгӓш,غالبېدل
1270,ärgern::V,шӹдештӓрӓш,خپه کول
1271,schlagen::V,пӓрен колташ,وهل
1272,schlagen::V,хӹрӹктен колташ,وهل
1273,treten::V,чымаш,په لغته وهل
1274,stechen::V,пышкылаш,ټومبل
1275,stoßen::V,шыркедӓш,ټېل وهل
1276,stoßen::V,шыркедӓш,پوری وهل
1277,stehlen::V,шолышт толаш,تښتول
1278,stehlen::V,шолышт толаш,غلا کول
1279,stören::V,ӓрештӹлӓш,ماتول
1280,belästigen::V,кӓньӹсӹрлӓндӓрӓш,ځورول
1281,belästigen::V,кӓньӹсӹрлӓндӓрӓш,تکلیف ورکول
1282,belästigen::V,шытырланыкташ,ځورول
1283,belästigen::V,шытырланыкташ,تکلیف ورکول
1284,verbergen::V,шӹлтӓш,پټول
1285,täuschen::V,алталаш,تېرایستل
1286,täuschen::V,алталаш,خطا ایستل
1287,täuschen::V,аталаш,تېرایستل
1288,täuschen::V,аталаш,خطا ایستل
1289,betrügen::V,мошеньӹчӓйӓш,غولول
1290,töten::V,пуштын шуаш,وژل
1291,töten::V,пуштын шуаш,مړ کول
1292,wohnen::V,ӹлӓш,اوسېدل
1293,arbeiten::V,пӓшӓлӓш,کار کول
1294,arbeiten::V,ровотаяш,کار کول
1295,sammeln::V,погаш,راټولول
1296,sammeln::V,погаш,راغونډول
1297,pflücken::V,кӹрӓш,شکول
1298,jagen::V,охотничӓйӓш,ښکار کول
1299,fischen::V,кол кычаш,کب نيول
1300,fassen::V,кычаш,نیول
1301,fassen::V,кычаш,ګیرول
1302,hüten::V,кӹтӓш,پوول
1303,treiben::V,шуруяш,بیول
1304,anbinden::V,ялшташ,تړل
1305,anbinden::V,ялышташ,تړل
1306,füttern::V,пукшаш,خوراک ورکول
1307,melken::V,шыпшылаш,لوشل
1308,hacken::V,роаш,پی کول
1309,gießen::V,шӓвӓш,اوبه کول
1310,reifen::V,кӱӓш,رسېدل
1311,reifen::V,поспейӓш,رسېدل
1312,zubereiten::V,йӓмдӹлӓш,تیارول
1313,kochen::V,шолташ,پخول
1314,backen::V,кӱктӓш,پخول
1315,braten::V,жӓрӓш,وريتول
1316,umrühren::V,намалаш,لړل
1317,stricken::V,пидӓш,اوبدل
1318,nähen::V,ыргаш,ګنډل
1319,färben::V,пидӓш,رنګول
1320,reinigen::V,чиӓлтӓш,صافول
1321,waschen::V,мышкаш,مینځل
1322,abwischen::V,ӹштӓш,وچول
1323,spülen::V,шӱӓлтӓш,کنګالول
1324,fegen::V,ӹштӓш,جارو کول
1325,kehren::V,ӹштӓш,جارو کول
1326,baden::V,нӱштӹлӓш,لمبېدل
1327,sich waschen::V,мышкылташ,ځان مينځل
1328,ausziehen::V,кыдашаш,کښل
1329,ausziehen::V,кыдашаш,ایستل
1330,anziehen::V,чиӓш,اغوستل
1331,sich anziehen::V,чиӓш,کالی اغوستل
1332,kämmen::V,шерӓш,ګمنځول
1333,schmücken::V,цеверемдӓш,ښکلی کول
1334,sagen::V,манаш,وېل
1335,sagen::V,келесӓш,وېل
1336,sprechen::V,манаш,وېل
1337,sprechen::V,манаш,غږېدل
1338,reden::V,шайышташ,ګړېدل
1339,reden::V,шайышташ,خبرې کول
1340,sich unterhalten::V,хытыраш,خبری کول
1341,sich unterhalten::V,хытыргаш,خبری کول
1342,fragen::V,ядаш,پوښتنه کول
1343,bitten::V,ядаш,غوښتل
1344,erzählen::V,келесӓш,کيسه کول
1345,erzählen::V,келесӓш,حکايت کول
1346,mitteilen::V,попаш,خبرول
1347,mitteilen::V,попаш,خبر ورکول
1348,mitteilen::V,увертӓш,خبرول
1349,mitteilen::V,увертӓш,خبر ورکول
1350,mitteilen::V,увертӓрӓш,خبرول
1351,mitteilen::V,увертӓрӓш,خبر ورکول
1352,nennen::V,лӹмдӓш,نوم ايښودل
1353,rufen::V,ӱжӓш,بلل
1354,prahlen::V,хайзаш,لاپې وهل
1355,prahlen::V,шаргаланаш,لاپې وهل
1356,übersetzen::V,вашташ,ژباړل
1357,übersetzen::V,вашташ,ترجمه کول
1358,denken::V,машанаш,فکر کول
1359,glauben::V,ӹнянӓш,باور کول
1360,bemerken::V,цаклаш,لیدل
1361,erkennen::V,пӓлӓш,پېژندل
1362,begreifen::V,ынгылаш,رسېدل
1363,begreifen::V,ынгылаш,پوهېدل
1364,verstehen::V,ынгылаш,پوهېدل
