,Concept_ID,bg,ro
864,alt::A,древен,uzat
865,alt::A,древен,vechi
866,neu::A,нов,nou
867,ehemalig::A,бивш,fost
868,ehemalig::A,бивш,anterior
869,alt[Lebewesen]::A,стар,bătrîn
870,jung::A,млад,tânăr
871,arm::A,беден,sărac
872,arm::A,беден,sărman
873,reich::A,богат,avut
874,reich::A,богат,bogat
875,bekannt::A,познат,cunoscut
876,bekannt::A,известен,cunoscut
877,berühmt::A,почут,renumit
878,berühmt::A,известен,renumit
879,fremd::A,чужд,străin
880,verschieden::A,разен,diferit
881,verschieden::A,разен,deosebit
882,verschieden::A,различен,diferit
883,verschieden::A,различен,deosebit
884,nah::A,близък,apropiat
885,fern::A,далечен,departe
886,linker::A,ляв,stâng
887,rechter::A,прав,drept
888,anderer::A,друг,alt
889,erster::A,пръв,prim
890,erster::A,първи,prim
891,zweiter::A,втори,al doilea
892,dritter::A,трети,treilea
893,letzter::A,последен,final
894,allein::ADV,само,singur
895,auf einmal::ADV,същевременно,dintrodată
896,zusammen::ADV,заедно,împreună
897,lange::ADV,дълго,îndelung
898,lange::ADV,дълго,mult timp
899,plötzlich::ADV,изведнъж,deodată
900,plötzlich::ADV,изведнъж,pe neașteptate
901,sofort::ADV,веднага,imediat
902,sofort::ADV,веднага,numaidecît
903,später::ADV,по-късно,mai apoi
904,später::ADV,по-късно,mai târziu
905,jetzt::ADV,сега,acum
906,heute::ADV,днес,azi
907,heute::ADV,днес,astăzi
908,morgen::ADV,утре,mâine
909,bald::ADV,скоро,curând
910,dann::ADV,после,apoi
911,dann::ADV,тогава,apoi
912,gestern::ADV,вчера,ieri
913,einst::ADV,някога,odată
914,einst::ADV,някога,odinioară
915,damals::ADV,тогава,atunci
916,damals::ADV,тогава,pe atunci
917,danach::ADV,после,după aceasta
918,danach::ADV,след това,după aceasta
919,vorher::ADV,преди,mai întâi
920,vorher::ADV,преди,în prealabil
921,vorher::ADV,преди това,mai întâi
922,vorher::ADV,преди това,în prealabil
923,zuerst::ADV,най-напред,întâi
924,zuerst::ADV,най-напред,în primul rând
925,einmal::ADV,веднъж,odată
926,einmal::ADV,един път,odată
927,manchmal::ADV,понякога,uneori
928,manchmal::ADV,понякога,câteodată
929,oft::ADV,често,des
930,oft::ADV,често,deseori
931,immer::ADV,винаги,mereu
932,immer::ADV,винаги,întotdeauna
933,niemals::ADV,никога,niciodată
934,hier::ADV,тук,aci
935,hier::ADV,тук,aici
936,hier::ADV,тука,aci
937,hier::ADV,тука,aici
938,hierhin::ADV,насам,încoace
939,von hier::ADV,оттук,de aici
940,von hier::ADV,оттука,de aici
941,dort::ADV,там,acolo
942,dorthin::ADV,натам,dincolo
943,dorthin::ADV,нататък,dincolo
944,geradeaus::ADV,направо,drept înainte
945,vorwärts::ADV,напред,înainte
946,rückwärts::ADV,назад,îndărăt
947,zurück::ADV,обратно,înapoi
948,unten::ADV,долу,jos
949,unten::ADV,долу,dedesubt
950,hinab::ADV,надолу,în jos
951,hinab::ADV,надолу,de vale
952,oben::ADV,горе,sus
953,oben::ADV,горе,deasupra
954,hinauf::ADV,нагоре,în sus
955,überall::ADV,навсякъде,peste tot
956,überall::ADV,навсякъде,pretutindeni
957,nicht::ADV,не,nu
958,ein wenig::ADV,малко,puțin
959,kaum::ADV,едва,cu greu
960,kaum::ADV,едва,cu anevoie
961,kaum::ADV,едвам,cu greu
962,kaum::ADV,едвам,cu anevoie
963,sehr::ADV,много,mult
964,sehr::ADV,много,foarte
965,sehr::ADV,твърде,mult
966,sehr::ADV,твърде,foarte
967,so::ADV,тъй,așa
968,so::ADV,тъй,atât
969,so::ADV,така,așa
970,so::ADV,така,atât
971,noch::ADV,още,încă
972,nur::ADV,само,doar
973,schon::ADV,вече,și
974,schon::ADV,вече,deja
975,wieder::ADV,пак,iar
976,wieder::ADV,пак,iarăși
977,wieder::ADV,отново,iar
978,wieder::ADV,отново,iarăși
979,vergebens::ADV,напразно,în zadar
980,vor::PRP,пред,înainte de
981,hinter::PRP,зад,după
982,hinter::PRP,зад,în spatele
983,unter::PRP,под,sub
984,durch::PRP,през,prin
985,neben::PRP,до,lângă
986,neben::PRP,до,alături de
987,neben::PRP,при,lângă
988,neben::PRP,при,alături de
989,zwischen::PRP,между,între
990,zwischen::PRP,между,dintre
991,zwischen::PRP,помежду,între
992,zwischen::PRP,помежду,dintre
993,wegen::PRP,заради,pentru
994,dies::PRN,този,acesta
995,das::PRN,туй,asta
996,das::PRN,това,asta
997,alles::PRN,всичко,tot
998,ich::PRN,аз,eu
999,du::PRN,ти,tu
1000,er::PRN,той,el
1001,er::PRN,той,dânsul
1002,wir::PRN,ние,noi
1003,ihr::PRN,вие,voi
1004,sie::PRN,те,ei
1005,sie::PRN,те,dânșii
1006,was::FPRN,що,ce
1007,was::FPRN,какво,ce
1008,wer::FPRN,кой,cine
1009,wo::FADV,къде,unde
1010,wohin::FADV,накъде,încotro
1011,wohin::FADV,накъдето,încotro
1012,wie::FADV,как,cum
1013,warum::FADV,защо,de ce
1014,warum::FADV,защо,pentru ce
1015,wieviel::FNUM,колко,cât
1016,eins::NUM,един,unu
1017,zwei::NUM,два,doi
1018,drei::NUM,три,trei
1019,vier::NUM,четири,patru
1020,fünf::NUM,пет,cinci
1021,sechs::NUM,шест,șase
1022,sieben::NUM,седем,șapte
1023,acht::NUM,осем,opt
1024,neun::NUM,девет,nouă
1025,zehn::NUM,десет,zece
1026,elf::NUM,единайсет,unsprezece
1027,elf::NUM,единадесет,unsprezece
1028,zwölf::NUM,дванайсет,douăsprezece
1029,zwölf::NUM,дванадесет,douăsprezece
1030,zwanzig::NUM,двайсет,douăzeci
1031,zwanzig::NUM,двадесет,douăzeci
1032,dreißig::NUM,тридесет,treizeci
1033,vierzig::NUM,четиридесет,patruzeci
1034,fünfzig::NUM,петдесет,cincizeci
1035,sechzig::NUM,шестдесет,șaizeci
1036,siebzig::NUM,седемдесет,șaptezeci
1037,achtzig::NUM,осемдесет,optzeci
1038,neunzig::NUM,деветдесет,nouăzeci
1039,hundert::NUM,сто,sută
1040,tausend::NUM,хиляда,mie
1041,und::CNJ,а,și
1042,und::CNJ,та,și
1043,oder::CNJ,или,ori
1044,stehen::V,стоя,sta
1045,sitzen::V,седя,ședea
1046,liegen::V,лежа,zăcea
1047,liegen::V,лежа,fi culcat
1048,hängen::V,вися,atârna
1049,werden::V,бъда,deveni
1050,werden::V,бъда,se face
1051,werden::V,стана,deveni
1052,werden::V,стана,se face
1053,passieren::V,случа се,se întâmpla
1054,beginnen::V,започна,începe
1055,enden::V,свърша,se sfârși
1056,enden::V,свърша,se termina
1057,wechseln::V,променям,se schimba
1058,aufgehen[Sonne]::V,изгрея,răsări
1059,untergehen[Sonne]::V,заляза,apune
1060,scheinen[Sonne]::V,грея,străluci
1061,scheinen[Sonne]::V,светя,străluci
1062,donnern::V,гърмя,tuna
1063,wehen::V,вея,bate
1064,wehen::V,духам,bate
1065,strömen::V,тека,curge în șiroaie
1066,strömen::V,лея се,curge în șiroaie
1067,fließen::V,тека,curge
1068,sich drehen::V,въртя се,se învârti
1069,schwanken::V,клатя се,se clătina
1070,schwingen::V,трептя,vibra
1071,schwingen::V,трептя,flutura
1072,fallen::V,падам,cădea
1073,brennen::V,горя,arde
1074,rauchen::V,димя,fuma
1075,regnen::V,вали дъжд,ploua
1076,gefrieren::V,замръзна,îngheța
1077,tauen::V,топя се,se dezgheța
1078,schmelzen::V,разтопя се,se topi
1079,trocknen::V,съхна,se usca
1080,sieden::V,вря,fierbe
1081,sieden::V,вря,clocoti
1082,sieden::V,кипя,fierbe
1083,sieden::V,кипя,clocoti
1084,faulen::V,гния,se împuți
1085,verfaulen::V,изгния,putrezi
1086,reißen::V,напукам се,se rupe
1087,reißen::V,напукам се,se sfâșia
1088,versinken::V,потъна,se scufunda
1089,vergehen::V,минавам,trece
1090,vergehen::V,минавам,se scurge
1091,erscheinen::V,явя се,apărea
1092,verschwinden::V,изчезна,dispărea
1093,sinken::V,падна,cădea
1094,sinken::V,падна,coborî
1095,abnehmen::V,отслабна,scădea
1096,abnehmen::V,отслабна,descrește
1097,zunehmen::V,нарасна,spori
1098,zunehmen::V,нарасна,crește
1099,zunehmen::V,нарасна,augmenta
1100,steigen::V,увелича се,urca
1101,steigen::V,покачвам се,urca
1102,wachsen::V,раста,crește
1103,glänzen::V,лъщя,luci
1104,glänzen::V,лъщя,străluci
1105,glänzen::V,блестя,luci
1106,glänzen::V,блестя,străluci
1107,funkeln::V,искря,scânteia
1108,lärmen::V,шумя,face larmă
1109,läuten::V,звъня,suna
1110,klingeln::V,звъня,suna
1111,klirren::V,звънтя,zăngăni
1112,klirren::V,дрънкам,zăngăni
1113,brausen::V,буча,vui
1114,rauschen::V,шумя,vâjâi
1115,klingen::V,звуча,suna
1116,bellen::V,лая,lătra
1117,heulen::V,вия,urla
1118,heulen::V,рева,urla
1119,blasen::V,духна,sufla
1120,pfeifen::V,свиря,fluiera
1121,schreien::V,крещя,țipa
1122,stöhnen::V,стена,geme
1123,stöhnen::V,пъшкам,geme
1124,zittern::V,треперя,tremura
1125,leben::V,живея,trăi
1126,geboren werden::V,родя се,se naște
1127,atmen::V,дишам,respira
1128,trinken::V,пия,bea
1129,essen::V,ям,mânca
1130,schlucken::V,гълтам,înghiți
1131,müde werden::V,уморя се,se obosi
1132,einschlafen::V,заспя,adormi
1133,schlafen::V,спя,dormi
1134,aufwachen::V,събудя се,se deștepta
1135,aufstehen::V,стана,fi se scula
1136,sich erholen::V,отдъхвам си,se relaxa
1137,sich erholen::V,отдъхвам си,se destinde
1138,krank werden::V,заболея,se îmbolnăvi
1139,krank sein::V,боледувам,zăcea
1140,krank sein::V,боледувам,fi bolnav
1141,schmerzen::V,боля,durea
1142,husten::V,кашлям,tuși
1143,genesen::V,оздравея,se însănătoși
1144,sterben::V,умра,muri
1145,umkommen::V,загина,pieri
1146,sich bewegen::V,движа се,se mișca
1147,sich bewegen::V,мърдам се,se mișca
1148,sich rühren::V,движа се,se mișca
1149,sich erheben::V,стана,se ridica
1150,sich setzen::V,седна,lua loc
1151,sich setzen::V,седна,se așeza
1152,hinfallen::V,падна,cădea jos
1153,laufen::V,ходя,merge
1154,laufen::V,ходя,merge pe jos
1155,schreiten::V,крача,păși
1156,spazierengehen::V,разхождам се,se plimba
1157,eilen::V,бързам,fi se grăbi
1158,sich beeilen::V,побързам,se grăbi
1159,sausen::V,тичам,țâșni
1160,rennen::V,бягам,fugi
1161,rennen::V,бягам,alerga
1162,springen::V,скачам,sări
1163,klettern::V,катеря се,urca
1164,klettern::V,катеря се,se cățăra
1165,schaukeln::V,люлея се,legăna
1166,kriechen::V,лазя,se târî
1167,kriechen::V,пълзя,se târî
1168,schwimmen::V,плувам,înota
1169,tauchen::V,гмуркам се,se scufunda
1170,rudern::V,греба,vâsli
1171,rudern::V,греба,lopăta
1172,fahren::V,пътувам,merge
1173,fliegen::V,летя,zbura
1174,fliegen::V,хвърча,zbura
1175,gehen::V,ида,merge
1176,gehen::V,вървя,merge
1177,weggehen::V,отида си,se duce
1178,abfahren::V,отпътувам,pleca
1179,anhalten::V,спра се,se opri
1180,hineingehen::V,влизам,intra
1181,eintreten::V,вляза,intra
1182,kommen::V,ида,veni
1183,kommen::V,дойда,veni
1184,ankommen::V,пристигна,sosi
1185,ankommen::V,пристигна,ajunge
1186,zurückkommen::V,върна се,se întoarce
1187,bleiben::V,остана,rămâne
1188,warten::V,чакам,aștepta
1189,erwarten::V,очаквам,aștepta
1190,suchen::V,търся,căuta
1191,finden::V,намеря,găsi
1192,versuchen::V,опитам,încerca
1193,vorbereiten::V,подготвя,pregăti
1194,lieben::V,любя,iubi
1195,mögen::V,обичам,plăcea a
1196,lachen::V,смея се,râde
1197,rühren::V,трогна,mișca
1198,rühren::V,трогна,înduioșa
1199,weinen::V,плача,plânge
1200,schimpfen::V,ругая,înjura
1201,schimpfen::V,псувам,înjura
1202,sich ärgern::V,ядосам се,se supăra
1203,sich fürchten::V,боя се,se teme
1204,sich fürchten::V,боя се,fi teamă a
1205,sich fürchten::V,страхувам се,se teme
1206,sich fürchten::V,страхувам се,fi teamă a
1207,fürchten::V,боя се от,se teme de
1208,fürchten::V,страхувам се от,se teme de
1209,fliehen::V,бягам,fugi
1210,flüchten::V,бягам,evada
1211,flüchten::V,избягам,evada
1212,sehen::V,видя,vedea
1213,anschauen::V,гледам,privi
1214,ansehen::V,поглеждам,privi
1215,hören::V,чувам,auzi
1216,zuhören::V,слушам,asculta
1217,probieren::V,опитам,gusta
1218,riechen::V,подуша,mirosi
1219,fühlen::V,усещам,simți
1220,fühlen::V,усещам,resimți
1221,fühlen::V,чувствувам,simți
1222,fühlen::V,чувствувам,resimți
1223,scheinen::V,изглеждам,părea
1224,zu sehen sein::V,виждам се,se vedea
1225,vernehmen::V,доловя,auzi
1226,frieren::V,мръзна,fi frig
1227,tun::V,правя,face
1228,können::V,мога,ști
1229,können::V,мога,putea
1230,wollen::V,ща,dori
1231,wollen::V,искам,dori
1232,anfangen::V,започна,începe
1233,beenden::V,свърша,sfârși
1234,beenden::V,свърша,termina
1235,beenden::V,завърша,sfârși
1236,beenden::V,завърша,termina
1237,aufhören::V,престана,înceta
1238,gelingen::V,успея,reuși
1239,gelingen::V,успея,izbuti
1240,gelingen::V,сполуча,reuși
1241,gelingen::V,сполуча,izbuti
1242,geraten::V,удам се,reuși
1243,öffnen::V,отворя,deschide
1244,schließen::V,затворя,închide
1245,stellen::V,поставя,pune
1246,stellen::V,поставя,așeza
1247,setzen::V,туря,pune
1248,setzen::V,туря,așeza
1249,legen::V,сложа,pune
1250,legen::V,слагам,pune
1251,berühren::V,докосна,atinge
1252,verbinden::V,свържа,lega
1253,bedecken::V,покрия,acoperi
1254,aufhängen::V,закача,atârna
1255,aufhängen::V,закача,spânzura
1256,anzünden::V,запаля,aprinde
1257,aufheben::V,вдигна,ridica
1258,aufheben::V,вдигна,lua de jos
1259,aufheben::V,повдигна,ridica
1260,aufheben::V,повдигна,lua de jos
1261,zurücklassen::V,оставя,lăsa
1262,zurücklassen::V,оставя,lăsa în urmă
1263,verlieren::V,загубя,pierde
1264,fallen lassen::V,изпусна,scăpa
1265,fallen lassen::V,изпусна,arunca
1266,machen::V,направя,face
1267,herstellen::V,произведа,fabrica
1268,herstellen::V,произведа,confecționa
1269,bauen::V,строя,clădi
1270,bauen::V,строя,construi
1271,reparieren::V,поправя,repara
1272,verbessern::V,подобря,ameliora
1273,verbessern::V,подобря,îmbunătăți
1274,ändern::V,променя,schimba
1275,ändern::V,променя,modifica
1276,graben::V,копая,săpa
1277,beugen::V,прегъна,curba
1278,biegen::V,прегъна,îndoi
1279,biegen::V,прегъна,încovoia
1280,drehen::V,въртя,învârti
1281,wenden::V,обърна,întoarce
1282,umdrehen::V,обърна,învârti
1283,umdrehen::V,обърна,întoarce
1284,heben::V,вдигам,ridica
1285,hochheben::V,издигна,ridica
1286,ergreifen::V,хвана,lua
1287,ergreifen::V,хвана,apuca
1288,ergreifen::V,обхвана,lua
1289,ergreifen::V,обхвана,apuca
1290,halten::V,държа,ține
1291,drücken::V,натискам,apăsa
1292,drücken::V,натискам,strânge
1293,drücken::V,притискам,apăsa
1294,drücken::V,притискам,strânge
1295,schieben::V,тикам,împinge
1296,kratzen::V,одраскам,zgâria
1297,lecken::V,лижа,linge
1298,lecken::V,ближа,linge
1299,beißen::V,хапя,mușca
1300,beißen::V,ухапя,mușca
1301,abreißen::V,откъсна,rupe
1302,abreißen::V,откъсна,smulge
1303,abschneiden::V,отрежа,scurta
1304,binden::V,вържа,lega
1305,stecken::V,пъхна,pune
1306,brechen::V,троша,rupe
1307,brechen::V,троша,frânge
1308,klopfen::V,чукам,ciocăni
1309,hauen::V,бия,lovi
1310,kleben::V,лепя,lipi
1311,kleben::V,залепя,lipi
1312,reiben::V,трия,freca
1313,reiben::V,трия,fricționa
1314,reiben::V,търкам,freca
1315,reiben::V,търкам,fricționa
1316,streichen::V,намажа,unge
1317,schleifen::V,остря,ascuți
1318,schneiden::V,режа,tăia
1319,rütteln::V,разтърсвам,zgâlțâi
1320,schütteln::V,клатя,scutura
1321,schütteln::V,друсам,scutura
1322,schwenken::V,размахам,agita
1323,schütten::V,сипя,vărsa
1324,füllen::V,напълня,umple
1325,einwickeln::V,увия,înveli
1326,einwickeln::V,увия,înfășura
1327,einwickeln::V,завия,înveli
1328,einwickeln::V,завия,înfășura
1329,tragen::V,нося,căra
1330,schleppen::V,влача,târî
1331,ziehen::V,тегля,trage
1332,ziehen::V,дръпна,trage
1333,aufbewahren::V,съхраня,păstra
1334,aufbewahren::V,съхраня,conserva
1335,werfen::V,хвърля,arunca
1336,fangen::V,ловя,prinde
1337,fangen::V,уловя,prinde
1338,packen::V,хвана,apuca
1339,verstecken::V,крия,ascunde
1340,verstecken::V,скрия,ascunde
1341,teilen::V,разделя,împărți
1342,schicken::V,изпращам,trimite
1343,bringen::V,донеса,aduce
1344,hinzufügen::V,прибавя,adăuga
1345,bekommen::V,сдобия се,obține
1346,bekommen::V,сдобия се,dobândi
1347,erhalten::V,получа,primi
1348,erhalten::V,получа,căpăta
1349,nehmen::V,взема,lua
1350,wählen::V,избирам,opta
1351,wählen::V,избирам,alege
1352,auswählen::V,избера,selecta
1353,bewahren::V,пазя,păstra
1354,behindern::V,преча,stingheri
1355,behindern::V,спъвам,stingheri
1356,verderben::V,разваля,strica
1357,beschädigen::V,повредя,strica
1358,zerbrechen::V,счупя,rupe
1359,zerbrechen::V,счупя,frânge
1360,zerreißen::V,скъсам,rupe
1361,zerreißen::V,скъсам,sfâșia
1362,zerstören::V,разруша,distruge
1363,verbrennen::V,изгоря,arde
1364,verbrennen::V,изгоря,incendia
1365,geben::V,дам,da
1366,reichen::V,подам,întinde
1367,schenken::V,подаря,dărui
1368,versprechen::V,обещая,făgădui
1369,wünschen::V,желая,ura
1370,loben::V,хваля,lăuda
1371,küssen::V,целувам,săruta
1372,wiegen::V,люлея,legăna
1373,zudecken::V,покрия,acoperi
1374,wecken::V,събудя,trezi
1375,wecken::V,събудя,deștepta
1376,zeigen::V,покажа,arăta
1377,führen::V,водя,călăuzi
1378,führen::V,заведа,călăuzi
1379,lehren::V,уча,preda
1380,lehren::V,уча,învăța
1381,unterrichten::V,преподавам,învăța
1382,unterrichten::V,преподавам,instrui
1383,aufziehen::V,отгледам,crește
1384,leiten::V,ръководя,duce
1385,leiten::V,ръководя,conduce
1386,leiten::V,управлявам,duce
1387,leiten::V,управлявам,conduce
1388,antreiben::V,подкарвам,împinge
1389,antreiben::V,подкарвам,încuraja
1390,lassen::V,накарам,pune pe să
1391,einladen::V,поканя,invita
1392,vereinigen::V,съединя,uni
1393,vereinigen::V,съединя,întruni
1394,besuchen::V,посетя,vizita
1395,besuchen::V,посетя,face o vizită
1396,treffen::V,срещна,întâlni
1397,sich versammeln::V,събера се,se aduna
1398,spielen::V,играя,se juca
1399,singen::V,пея,cânta
1400,tanzen::V,танцувам,dansa
1401,sich trennen::V,разделя се,se separa
1402,sich trennen::V,разделя се,se despărți
1403,verlassen::V,напусна,părăsi
1404,verlassen::V,напусна,abandona
1405,retten::V,спася,salva
1406,bewachen::V,охранявам,păzi
1407,schützen::V,запазя,ocroti
1408,schützen::V,запазя,proteja
1409,verteidigen::V,защитя,apăra
1410,sich schlagen::V,бия се,se bate
1411,schießen::V,стрелям,trage
1412,siegen::V,победя,birui
1413,siegen::V,победя,învinge
1414,ärgern::V,ядосам,supăra
1415,schlagen::V,бия,lovi
1416,schlagen::V,ударя,lovi
1417,treten::V,ритам,călca
1418,stechen::V,бодна,înțepa
1419,stechen::V,бодна,împunge
1420,stoßen::V,бутна,împinge
1421,stoßen::V,блъсна,împinge
1422,stören::V,смутя,deranja
1423,belästigen::V,отегча,importuna
1424,belästigen::V,безпокоя,importuna
1425,verbergen::V,скрия,ascunde
1426,täuschen::V,измамя,amăgi
1427,betrügen::V,измамя,înșela
1428,töten::V,убия,omorî
1429,töten::V,умъртвя,omorî
1430,wohnen::V,живея,sta
1431,wohnen::V,живея,locui
1432,arbeiten::V,работя,lucra
1433,sammeln::V,събера,aduna
1434,sammeln::V,събера,colecționa
1435,pflücken::V,бера,culege
1436,pflücken::V,откъсна,culege
1437,jagen::V,ловувам,vâna
1438,fischen::V,ловя риба,pescui
1439,fassen::V,хвана,prinde
1440,hüten::V,пазя,paște
1441,treiben::V,карам,mână
1442,anbinden::V,завържа,lega
1443,füttern::V,храня,da de mâncare
1444,melken::V,доя,mulge
1445,hacken::V,сека,toca
1446,hacken::V,сека,sparge
1447,gießen::V,полея,uda
1448,reifen::V,узрея,pârgui
1449,zubereiten::V,приготвя,găti
1450,kochen::V,варя,găti
1451,backen::V,пека,coace
1452,braten::V,пържа,coace
1453,umrühren::V,разбъркам,mesteca
1454,stricken::V,плета,împleti
1455,nähen::V,шия,coase
1456,färben::V,боядисам,vopsi
1457,färben::V,боядисам,colora
1458,reinigen::V,почистя,curăți
1459,waschen::V,мия,spăla
1460,waschen::V,пера,spăla
1461,abwischen::V,избърша,șterge
1462,spülen::V,плакна,clăti
1463,fegen::V,измета,mătura
1464,kehren::V,мета,mătura
1465,baden::V,къпя се,se scălda
1466,sich waschen::V,мия се,se spăla
1467,ausziehen::V,съблека,și scoate
1468,anziehen::V,облека,îmbrăca
1469,sich anziehen::V,облека се,se îmbrăca
1470,kämmen::V,реша,pieptăna
1471,kämmen::V,вчеша,pieptăna
1472,schmücken::V,накича,împodobi
1473,sagen::V,кажа,zice
1474,sagen::V,кажа,spune
1475,sprechen::V,говоря,vorbi
1476,reden::V,говоря,vorbi
1477,reden::V,говоря,discuta
1478,sich unterhalten::V,разговарям,conversa
1479,sich unterhalten::V,разговарям,sta de vorbă
1480,fragen::V,запитам,întreba
1481,bitten::V,моля,ruga
1482,erzählen::V,разкажа,spune
1483,erzählen::V,разкажа,povesti
1484,mitteilen::V,съобщя,comunica
1485,mitteilen::V,съобщя,înștiința
1486,nennen::V,нарека,numi
1487,nennen::V,нарека,chema
1488,rufen::V,викам,chema
1489,rufen::V,повикам,chema
1490,prahlen::V,хваля се,se făli
1491,übersetzen::V,преведа,traduce
1492,denken::V,мисля,gândi
1493,glauben::V,вярвам,crede
1494,bemerken::V,забележа,observa
1495,erkennen::V,позная,cunoaște
1496,erkennen::V,позная,recunoaște
1497,begreifen::V,схвана,pricepe
1498,begreifen::V,схвана,înțelege
1499,verstehen::V,разбера,înțelege
1500,lernen::V,уча се,învăța
1501,wissen::V,зная,ști
1502,sich erinnern an::V,спомня си за,a-și aminti de
1503,vergessen::V,забравя,uita
1504,messen::V,меря,măsura
1505,zählen::V,броя,număra
1506,rechnen::V,сметна,calcula
1507,lesen::V,чета,citi
1508,malen::V,рисувам,picta
1509,zeichnen::V,рисувам,desena
1510,schreiben::V,пиша,scrie
1511,besitzen::V,имам,avea
1512,besitzen::V,имам,poseda
1513,besitzen::V,притежавам,avea
1514,besitzen::V,притежавам,poseda
1515,kaufen::V,купя,cumpăra
1516,kaufen::V,купувам,cumpăra
1517,verkaufen::V,продам,vinde
1518,bezahlen::V,заплатя,plăti
1519,bezahlen::V,заплатя,achita
1520,zahlen::V,платя,plăti
1521,beherrschen::V,владея,stăpâni
1522,ertragen::V,понеса,răbda
1523,ertragen::V,понеса,suporta
1524,Platte::N,,placă
1525,Stütze::N,,proptea
1526,stehlen::V,,fura
