,Concept_ID,fr,kl
775,blau::A,bleu,tungujorpoq
776,grün::A,vert,qorsooqqippoq
777,grau::A,gris,qaserpoq
778,bunt::A,multicolore,
779,billig::A,bon marché,akikippoq
780,teuer::A,cher,
781,wertvoll::A,précieux,erlinnarpoq
782,blind::A,aveugle,tappiippoq
783,blind::A,aveugle,isigisaqanngilaq
784,taub::A,sourd,tusilarpoq
785,kräftig::A,fort,pissaq
786,kräftig::A,fort,pissarsuaq
787,kräftig::A,vigoureux,pissaq
788,kräftig::A,vigoureux,pissarsuaq
789,stark::A,fort,sanngivoq
790,stark::A,puissant,sanngivoq
791,schwach::A,faible,nakuippoq
792,fett::A,gras,pualavoq
793,schlank::A,svelte,tuappoq
794,hübsch::A,joli,aatsialaq
795,böse::A,mauvais,ajorpoq
796,dumm::A,sot,taqajak
797,dumm::A,sot,sikkilluppoq
798,dumm::A,sot,qaatusimasaqanngilaq
799,dumm::A,bête,taqajak
800,dumm::A,bête,sikkilluppoq
801,dumm::A,bête,qaatusimasaqanngilaq
802,faul::A,fainéant,eqiasuppoq
803,faul::A,fainéant,eqiattortuvoq
804,faul::A,paresseux,eqiasuppoq
805,faul::A,paresseux,eqiattortuvoq
806,fleißig::A,appliqué,eqiasuippoq
807,geizig::A,avare,iasilaarpoq
808,geizig::A,avare,tukkuippoq
809,klug::A,intelligent,mallak
810,klug::A,intelligent,ittanneq
811,klug::A,intelligent,kutaappoq
812,klug::A,intelligent,kuttaappoq
813,klug::A,intelligent,qarasagippoq
814,geschickt::A,habile,
815,lieb::A,cher,akisooq
816,lieb::A,gentil,akisooq
817,lustig::A,gai,piikulavoq
818,lustig::A,joyeux,piikulavoq
819,sanft::A,doux,isumagippoq
820,hungrig::A,affamé,kaappoq
821,hungrig::A,affamé,perlilerpoq
822,krank::A,malade,napparsimavoq
823,nackt::A,nu,
824,traurig::A,triste,aliasuppoq
825,lebendig::A,vivant,uumavoq
826,gut::A,bon,ajunngilaq
827,schlecht::A,mauvais,sualuppoq
828,richtig::A,juste,iluarpoq
829,richtig::A,correct,iluarpoq
830,schlimm::A,grave,amiilaarnarpoq
831,schlimm::A,mauvais,amiilaarnarpoq
832,wahr::A,vrai,ilumoorpoq
833,wahr::A,véritable,ilumoorpoq
834,alt::A,vieux,pisoqaq
835,neu::A,neuf,nutaavoq
836,neu::A,nouveau,nutaavoq
837,ehemalig::A,ancien,
838,alt[Lebewesen]::A,âgé,utoqqaq
839,alt[Lebewesen]::A,vieux,utoqqaq
840,jung::A,jeune,inuusuppoq
841,jung::A,jeune,kingulliarsuk
842,arm::A,pauvre,piillasoq
843,arm::A,pauvre,piitsuuvoq
844,reich::A,riche,pisuuvoq
845,bekannt::A,connu,
846,berühmt::A,fameux,tusaamasaq
847,berühmt::A,célèbre,tusaamasaq
848,fremd::A,étranger,ajasoornarpoq
849,verschieden::A,différent,allatut
850,verschieden::A,différent,tamalaat
851,nah::A,lié,qanippoq
852,nah::A,proche,qanippoq
853,fern::A,éloigné,ungasippoq
854,fern::A,lointain,ungasippoq
855,linker::A,gauche,saamerleq
856,rechter::A,droit,innarluissut
857,anderer::A,autre,
858,erster::A,premier,siulleq
859,zweiter::A,second,qataatsup tullia
860,zweiter::A,deuxième,qataatsup tullia
861,dritter::A,troisième,pingajorarterut
862,letzter::A,dernier,kingulleq
863,allein::ADV,seul,kisimiippoq
864,auf einmal::ADV,à la fois,tassanngaannaq
865,zusammen::ADV,ensemble,attaasa
866,zusammen::ADV,ensemble,attarmik
867,lange::ADV,longtemps,akuni
868,plötzlich::ADV,tout à coup,tassanngaannaq
869,sofort::ADV,immédiatement,erniinnaq
870,später::ADV,plus tard,kingorna
871,jetzt::ADV,maintenant,maanna
872,jetzt::ADV,maintenant,massakkut
873,heute::ADV,aujourd'hui,ullumi
874,morgen::ADV,demain,aqagu
875,bald::ADV,bientôt,erniinnaq
876,dann::ADV,puis,taava
877,dann::ADV,ensuite,taava
878,gestern::ADV,hier,ippassaq
879,einst::ADV,jadis,ataatsimik
880,einst::ADV,jadis,ilaanni
881,einst::ADV,autrefois,ataatsimik
882,einst::ADV,autrefois,ilaanni
883,damals::ADV,alors,taamani
884,damals::ADV,alors,taamanikkut
885,damals::ADV,alors,taassumuunakkut
886,damals::ADV,à l'époque,taamani
887,damals::ADV,à l'époque,taamanikkut
888,damals::ADV,à l'époque,taassumuunakkut
889,danach::ADV,après,taava
890,danach::ADV,ensuite,taava
891,vorher::ADV,auparavant,siornagut
892,zuerst::ADV,d'abord,
893,zuerst::ADV,premièrement,
894,einmal::ADV,une fois,ilaanni
895,einmal::ADV,une fois,ataatsimik
896,manchmal::ADV,parfois,qaqutigu
897,manchmal::ADV,parfois,qaqutigut
898,manchmal::ADV,quelquefois,qaqutigu
899,manchmal::ADV,quelquefois,qaqutigut
900,oft::ADV,souvent,akulikitsumik
901,immer::ADV,toujours,tamatigut
902,niemals::ADV,ne ... jamais,
903,hier::ADV,ici,maani
904,hierhin::ADV,par ici,maani
905,von hier::ADV,d'ici,
906,dort::ADV,là,
907,dort::ADV,là-bas,
908,dorthin::ADV,y,ikuuna
909,dorthin::ADV,par là,ikuuna
910,geradeaus::ADV,tout droit,narlumut
911,vorwärts::ADV,en avant,pilangavoc
912,rückwärts::ADV,en arrière,kingumut
913,rückwärts::ADV,en arrière,tunumut or tunummut
914,zurück::ADV,de retour,kingumut
915,zurück::ADV,de retour,tunumut or tunummut
916,unten::ADV,en bas,kana
917,unten::ADV,au-dessous,kana
918,hinab::ADV,en bas,qiviu
919,hinab::ADV,vers le bas,qiviu
920,oben::ADV,dessus,
921,oben::ADV,en haut,
922,hinauf::ADV,en haut,
923,hinauf::ADV,vers le haut,
924,überall::ADV,partout,tamaginni
925,überall::ADV,partout,tamani tamaani
926,nicht::ADV,ne ... pas,
927,ein wenig::ADV,un peu,
928,kaum::ADV,à peine,qaqutigorsuaq
929,sehr::ADV,très,assut
930,so::ADV,si,
931,so::ADV,ainsi,
932,noch::ADV,encore,qeratavoq
933,nur::ADV,seulement,
934,nur::ADV,ne ... que,
935,schon::ADV,déjà,taava-una
936,wieder::ADV,de nouveau,kingumut
937,vergebens::ADV,en vain,angiluk
938,vor::PRP,devant,
939,hinter::PRP,derrière,
940,unter::PRP,sous,
941,unter::PRP,au-dessous de,
942,durch::PRP,par,
943,durch::PRP,à travers,
944,neben::PRP,à côté de,
945,zwischen::PRP,entre,
946,wegen::PRP,à cause de,
947,dies::PRN,ceci,manna
948,dies::PRN,ceci,matuma
949,das::PRN,ce,ua
950,das::PRN,cela,ua
951,alles::PRN,tout,
952,ich::PRN,je,uanga
953,ich::PRN,moi,uanga
954,du::PRN,tu,illit
955,du::PRN,toi,illit
956,er::PRN,il,una
957,er::PRN,lui,una
958,wir::PRN,nous,uagut
959,ihr::PRN,vous,ilissi
960,sie::PRN,ils,uku
961,sie::PRN,elles,uku
962,was::FPRN,que,aat?
963,was::FPRN,quoi,aat?
964,wer::FPRN,qui,kikkut
965,wo::FADV,où,sumi
966,wohin::FADV,où,sumut
967,wie::FADV,comment,qanoq
968,warum::FADV,pourquoi,sooq
969,wieviel::FNUM,combien,qassit
970,wieviel::FNUM,combien,qanoq atsigisumik?
971,eins::NUM,un,ataaseq
972,zwei::NUM,deux,marluk
973,drei::NUM,trois,pingasut
974,vier::NUM,quatre,sisamat
975,vier::NUM,quatre,qajuusat
976,fünf::NUM,cinq,tallimat
977,sechs::NUM,six,arfineq
978,sechs::NUM,six,arfinillit
979,sieben::NUM,sept,arfineq-marluk
980,acht::NUM,huit,arfineq pingasut
981,neun::NUM,neuf,qulingiluat
982,neun::NUM,neuf,arfineq sisamat
983,zehn::NUM,dix,qulit
984,elf::NUM,onze,aqqaneq
985,zwölf::NUM,douze,aqqaneq-marluk
986,zwanzig::NUM,vingt,tyve
987,dreißig::NUM,trente,tredive
988,dreißig::NUM,trente,pingasunik qulillit
989,vierzig::NUM,quarante,fyrre
990,fünfzig::NUM,cinquante,halvtreds
991,fünfzig::NUM,cinquante,tallimanik qulillit
992,sechzig::NUM,soixante,tres
993,siebzig::NUM,soixante-dix,halvfjerds
994,achtzig::NUM,quatre-vingt,firs
995,neunzig::NUM,quatre-vingt-dix,halvfems
996,hundert::NUM,cent,et hundrede
997,tausend::NUM,mille,et tusinde
998,und::CNJ,et,aamma
999,oder::CNJ,ou,imalluunnit
1000,stehen::V,être debout,sikingavoq
1001,sitzen::V,être assis,ingippoq
1002,liegen::V,être couché,nalavoq
1003,liegen::V,être couché,aqupivoq
1004,hängen::V,pendre,nivinngarpaa
1005,werden::V,devenir,pinngorpoq
1006,passieren::V,se passer,pivoq
1007,beginnen::V,commencer,aallarnerpaa
1008,enden::V,finir,naggaserpaa
1009,enden::V,se terminer,naggaserpaa
1010,wechseln::V,changer,immikkut ilivoq
1011,wechseln::V,alterner,immikkut ilivoq
1012,aufgehen[Sonne]::V,se lever,
1013,untergehen[Sonne]::V,se coucher,ilioqqaasoq
1014,scheinen[Sonne]::V,briller,qinnorpoq
1015,scheinen[Sonne]::V,briller,qinngorpoq
1016,donnern::V,tonner,kalleq
1017,wehen::V,souffler,timmivoq
1018,strömen::V,affluer,
1019,fließen::V,couler,
1020,sich drehen::V,tourner,ipippaa
1021,schwanken::V,osciller,aalavoq
1022,schwanken::V,chanceler,aalavoq
1023,schwingen::V,vibrer,issakajaat or issakatsiaarut
1024,schwingen::V,osciller,issakajaat or issakatsiaarut
1025,fallen::V,tomber,quasivaa
1026,brennen::V,brûler,seerpoq
1027,brennen::V,brûler,uuppaa
1028,brennen::V,flamber,seerpoq
1029,brennen::V,flamber,uuppaa
1030,rauchen::V,fumer,pujoorpoq
1031,regnen::V,pleuvoir,siallerpoq
1032,gefrieren::V,geler,qiulerpoq
1033,tauen::V,dégeler,aappoq
1034,schmelzen::V,fondre,aappoq
1035,schmelzen::V,fondre,aatsippaa
1036,trocknen::V,sécher,panerserpaa
1037,sieden::V,bouillir,qalappoq
1038,faulen::V,pourrir,
1039,faulen::V,se putréfier,
1040,verfaulen::V,pourrir,
1041,reißen::V,rompre,qulli
1042,reißen::V,rompre,alittorpaa
1043,reißen::V,rompre,kimillanneq
1044,reißen::V,se déchirer,qulli
1045,reißen::V,se déchirer,alittorpaa
1046,reißen::V,se déchirer,kimillanneq
1047,versinken::V,s'enfoncer,kivivaa
1048,versinken::V,s'enfoncer,apparpoq
1049,vergehen::V,passer,qaangerpaa
1050,vergehen::V,passer,sarsuppoq
1051,erscheinen::V,apparaître,takutippoq
1052,verschwinden::V,disparaître,
1053,sinken::V,descendre,kivivaa
1054,sinken::V,descendre,apparpoq
1055,sinken::V,s'abaisser,kivivaa
1056,sinken::V,s'abaisser,apparpoq
1057,abnehmen::V,diminuer,ikillipput
1058,zunehmen::V,augmenter,allisippaa
1059,steigen::V,monter,allisippaa
1060,wachsen::V,croître,allivoq
1061,glänzen::V,briller,qinngorpoq
1062,glänzen::V,briller,qinnorpoq
1063,funkeln::V,étinceler,uisorilavoq
1064,lärmen::V,faire du bruit,
1065,läuten::V,sonner,avilualaarpoq
1066,klingeln::V,sonner,aviluarpoq
1067,klingeln::V,sonner,aviluarpaluppoq
1068,klirren::V,cliqueter,
1069,brausen::V,mugir,ittuk
1070,brausen::V,mugir,ittuppoq
1071,brausen::V,mugir,ittuppaluppoq
1072,rauschen::V,bruire,
1073,klingen::V,sonner,
1074,bellen::V,aboyer,qiluppoq
1075,heulen::V,hurler,maarpoq
1076,heulen::V,hurler,maalavoq
1077,heulen::V,hurler,miaggoorpoq
1078,blasen::V,souffler,aporneq
1079,pfeifen::V,siffler,siggartartitsivoq
1080,pfeifen::V,siffler,siorsulavoq
1081,schreien::V,crier,suaarpoq
1082,stöhnen::V,gémir,nipiliorpoq
1083,stöhnen::V,gémir,nipilliorpoq
1084,zittern::V,trembler,qarsulivik
1085,leben::V,vivre,inuuvoq
1086,geboren werden::V,naître,inuuvoq
1087,geboren werden::V,naître,inunngorpoq
1088,atmen::V,respirer,anersaarpoq
1089,trinken::V,boire,imerpoq
1090,essen::V,manger,tamorpoq
1091,schlucken::V,avaler,tuluarnaq
1092,müde werden::V,se lasser,
1093,müde werden::V,se fatiguer,
1094,einschlafen::V,s'endormir,sinippoq
1095,schlafen::V,dormir,sinik
1096,aufwachen::V,se réveiller,iterpoq
1097,aufwachen::V,se réveiller,eqqumavoq
1098,aufstehen::V,se lever,makippoq
1099,sich erholen::V,se reposer,qasuerserpoq
1100,sich erholen::V,se détendre,qasuerserpoq
1101,krank werden::V,tomber malade,
1102,krank sein::V,être malade,
1103,schmerzen::V,faire mal,anneraa
1104,schmerzen::V,faire mal,annernarpoq
1105,husten::V,tousser,quersorpoq
1106,genesen::V,guérir,ajunngissivoq
1107,genesen::V,guérir,ilisimmarpoq
1108,genesen::V,guérir,ilorrippoq
1109,genesen::V,se remettre,ajunngissivoq
1110,genesen::V,se remettre,ilisimmarpoq
1111,genesen::V,se remettre,ilorrippoq
1112,sterben::V,mourir,toquvoq
1113,umkommen::V,périr,
1114,sich bewegen::V,bouger,ingerlavoq
1115,sich rühren::V,broncher,
1116,sich erheben::V,se lever,
1117,sich setzen::V,s'asseoir,ingippoq
1118,hinfallen::V,tomber,
1119,laufen::V,marcher,arpappoq
1120,laufen::V,aller à pied,arpappoq
1121,schreiten::V,marcher,ingerlavoq
1122,spazierengehen::V,se promener,utertakajaarpoq
1123,spazierengehen::V,se promener,utertakattajaarpoq
1124,eilen::V,courir,qaa qaa
1125,eilen::V,courir,qiilasaarpoq
1126,eilen::V,courir,ingerlasaarpaa
1127,sich beeilen::V,se hâter,tuaviorpoq
1128,sich beeilen::V,se dépêcher,tuaviorpoq
1129,sausen::V,filer,uiguut
1130,rennen::V,courir,igivoq
1131,springen::V,sauter,upernassaq
1132,klettern::V,grimper,pilaakkeerpoq
1133,schaukeln::V,se balancer,aalavoq
1134,kriechen::V,ramper,
1135,schwimmen::V,nager,naluppoq
1136,tauchen::V,plonger,allorpoq
1137,rudern::V,ramer,ipuppaa
1138,fahren::V,aller,qimusserpoq
1139,fahren::V,rouler,qimusserpoq
1140,fliegen::V,voler,timmivoq
1141,gehen::V,aller,
1142,weggehen::V,s'en aller,piiarpoq
1143,abfahren::V,partir,
1144,anhalten::V,s'arrêter,unitsippaa
1145,hineingehen::V,entrer,timaappaa
1146,eintreten::V,entrer,allattorpaa
1147,kommen::V,venir,qaa-
1148,kommen::V,venir,pivaa
1149,ankommen::V,arriver,tikippoq
1150,zurückkommen::V,revenir,angerlarpoq
1151,bleiben::V,rester,uninngavoq
1152,bleiben::V,demeurer,uninngavoq
1153,warten::V,attendre,paavoq
1154,warten::V,attendre,utaqqivoq
1155,erwarten::V,attendre,
1156,suchen::V,chercher,nivivaa
1157,finden::V,trouver,nanivaa
1158,versuchen::V,essayer,uuppaa
1159,versuchen::V,essayer,ussersarpaa
1160,vorbereiten::V,préparer,piareersarpaa
1161,lieben::V,aimer,asavaa
1162,mögen::V,aimer,akaaraa
1163,mögen::V,vouloir,akaaraa
1164,lachen::V,rire,
1165,rühren::V,toucher,qeerlerpaa
1166,rühren::V,attendrir,qeerlerpaa
1167,weinen::V,pleurer,qiavoq
1168,schimpfen::V,gronder,qatimaarpoq
1169,sich ärgern::V,se fâcher,ugguutigaa
1170,sich fürchten::V,avoir peur,eqqanaarpoq
1171,fürchten::V,craindre,ersigaa
1172,fürchten::V,avoir peur de,ersigaa
1173,fliehen::V,fuir,qimaavoq
1174,flüchten::V,s'enfuir,allikarfigaa
1175,sehen::V,voir,isigaa
1176,anschauen::V,regarder,
1177,ansehen::V,regarder,alaatsinaappaa
1178,hören::V,entendre,tusarpaa
1179,zuhören::V,écouter,naalappoq
1180,probieren::V,goûter,
1181,riechen::V,sentir,tipippoq
1182,fühlen::V,sentir,misigaa
1183,scheinen::V,sembler,takutippoq
1184,scheinen::V,paraître,takutippoq
1185,zu sehen sein::V,se voir,
1186,zu sehen sein::V,être visible,
1187,vernehmen::V,entendre,
1188,vernehmen::V,percevoir,
1189,frieren::V,avoir froid,qiiavoq
1190,tun::V,faire,iliorpoq
1191,können::V,savoir,
1192,können::V,pouvoir,
1193,wollen::V,vouloir,piumavaa
1194,anfangen::V,commencer,pilerpoq
1195,beenden::V,finir,naggaserpaa
1196,beenden::V,terminer,naggaserpaa
1197,aufhören::V,cesser,naammatsippaa
1198,aufhören::V,arrêter,naammatsippaa
1199,gelingen::V,réussir,
1200,geraten::V,réussir,
1201,öffnen::V,ouvrir,ammarpaa
1202,schließen::V,fermer,matuaa
1203,stellen::V,poser,ilivaa
1204,stellen::V,poser,iliorarpai
1205,stellen::V,poser,ilioqqarpai
1206,stellen::V,mettre,ilivaa
1207,stellen::V,mettre,iliorarpai
1208,stellen::V,mettre,ilioqqarpai
1209,setzen::V,placer,iliorarpai
1210,setzen::V,placer,ilioqqarpai
1211,legen::V,placer,ilivaa
1212,berühren::V,toucher,attorpaa
1213,verbinden::V,lier,taperserpaa
1214,bedecken::V,couvrir,iikkerpaa
1215,bedecken::V,couvrir,iikkersorpaa
1216,aufhängen::V,accrocher,inivaa
1217,aufhängen::V,accrocher,iniorarpai
1218,anzünden::V,allumer,saggaavoq
1219,aufheben::V,ramasser,allisippaa
1220,zurücklassen::V,laisser,aallarpoq
1221,verlieren::V,perdre,annaavaa
1222,fallen lassen::V,lâcher,nakkaavaa
1223,fallen lassen::V,laisser tomber,nakkaavaa
1224,machen::V,faire,iliorpoq
1225,herstellen::V,produire,anillatsippaa
1226,herstellen::V,fabriquer,anillatsippaa
1227,bauen::V,bâtir,marrarterpaa
1228,bauen::V,construire,marrarterpaa
1229,reparieren::V,réparer,iluarsaappaa
1230,verbessern::V,améliorer,naqqippaa
1231,ändern::V,changer,
1232,ändern::V,modifier,
1233,graben::V,creuser,assappaa
1234,beugen::V,plier,qappappoq
1235,beugen::V,ployer,qappappoq
1236,biegen::V,courber,qappappoq
1237,drehen::V,tordre,
1238,drehen::V,tourner,
1239,wenden::V,retourner,assappaa
1240,wenden::V,retourner,assakarpoq
1241,umdrehen::V,tourner,assakartippaa
1242,heben::V,soulever,kivippaa
1243,hochheben::V,lever,kissumiarpaa
1244,ergreifen::V,saisir,isaappaa
1245,ergreifen::V,saisir,isaguppaa
1246,ergreifen::V,prendre,isaappaa
1247,ergreifen::V,prendre,isaguppaa
1248,halten::V,tenir,minarpaa
1249,drücken::V,presser,naqittaat
1250,schieben::V,pousser,
1251,kratzen::V,gratter,qitsuppaa
1252,kratzen::V,égratigner,qitsuppaa
1253,lecken::V,lécher,aluppaa
1254,beißen::V,mordre,kiivaa
1255,abreißen::V,arracher,aqqarpaa
1256,abreißen::V,arracher,isaterpaa
1257,abschneiden::V,couper,kipivaa
1258,binden::V,lier,kakkersarpaa
1259,binden::V,attacher,kakkersarpaa
1260,stecken::V,enfoncer,kussunneq
1261,brechen::V,rompre,nallorpaa
1262,klopfen::V,frapper,pattappaa
1263,hauen::V,frapper,aqivaa
1264,kleben::V,coller,qaappoq
1265,reiben::V,frotter,tagiarpaa
1266,reiben::V,frotter,tangiarpaa
1267,streichen::V,empâter,erlerpoq
1268,schleifen::V,affiler,sequppaa
1269,schleifen::V,aiguiser,sequppaa
1270,schneiden::V,couper,uullivoq
1271,schneiden::V,trancher,uullivoq
1272,rütteln::V,cahoter,
1273,schütteln::V,secouer,aalavoq
1274,schwenken::V,agiter,issarpoq
1275,schütten::V,verser,
1276,füllen::V,remplir,immerpaa
1277,einwickeln::V,envelopper,immoqquserpaa
1278,tragen::V,porter,maqippaa
1279,tragen::V,porter,assartorpoq
1280,schleppen::V,traîner,assartorpoq
1281,ziehen::V,tirer,kalippaa
1282,ziehen::V,tirer,kalissarpoq
1283,aufbewahren::V,garder,toqqorpaa
1284,aufbewahren::V,conserver,toqqorpaa
1285,werfen::V,jeter,kuivaa
1286,werfen::V,lancer,kuivaa
1287,fangen::V,attraper,anguaa
1288,packen::V,agripper,
1289,verstecken::V,cacher,anngigaa
1290,teilen::V,diviser,agguut
1291,teilen::V,diviser,agguusersorpaa
1292,schicken::V,envoyer,nassiuppaa
1293,bringen::V,apporter,aggiuppaa
1294,bringen::V,apporter,nassataraa
1295,hinzufügen::V,ajouter,
1296,bekommen::V,obtenir,tiguaa
1297,erhalten::V,recevoir,tiguaa
1298,nehmen::V,prendre,pivoq
1299,nehmen::V,prendre,tiguaa
1300,wählen::V,choisir,
1301,auswählen::V,choisir,
1302,auswählen::V,sélectionner,
1303,bewahren::V,préserver,sukkunik simerserpaa
1304,behindern::V,gêner,
1305,verderben::V,gâter,asiutippaa
1306,verderben::V,gâter,piuneerunnerit
1307,verderben::V,corrompre,asiutippaa
1308,verderben::V,corrompre,piuneerunnerit
1309,beschädigen::V,endommager,
1310,zerbrechen::V,casser,ukuvoq
1311,zerreißen::V,déchirer,tisavaa
1312,zerreißen::V,déchirer,alittorpaa
1313,zerstören::V,détruire,aserorpaa
1314,verbrennen::V,brûler,seerpoq
1315,geben::V,donner,pivoq
1316,reichen::V,tendre,
1317,schenken::V,offrir,
1318,versprechen::V,promettre,neriorsorpaa
1319,wünschen::V,souhaiter,kissaat
1320,loben::V,louer,nersorpaa
1321,loben::V,louer,nersornaat
1322,küssen::V,embrasser,kunippaa
1323,küssen::V,embrasser,kunissorpaa
1324,wiegen::V,bercer,
1325,zudecken::V,couvrir,majorpaa
1326,wecken::V,éveiller,itersarpaa
1327,wecken::V,réveiller,itersarpaa
1328,zeigen::V,montrer,tikkuuppaa
1329,zeigen::V,faire voir,tikkuuppaa
1330,führen::V,guider,tasissiuppaa
1331,führen::V,guider,ilitsersorpaa
1332,führen::V,guider,tasissersuuppaa
1333,lehren::V,apprendre,ilinniartippaa
1334,unterrichten::V,instruire,ajoqerpaa
1335,unterrichten::V,instruire,ajoqersorpaa
1336,unterrichten::V,instruire,ilinniartitsivoq
1337,aufziehen::V,élever,inororsarpaa
1338,leiten::V,diriger,iluatsippaa
1339,leiten::V,conduire,iluatsippaa
1340,antreiben::V,pousser,ikusimmippaa
1341,lassen::V,faire,
1342,einladen::V,inviter,qaaqquaa
1343,einladen::V,inviter,qaasarpaa
1344,vereinigen::V,unir,taperserpaa
1345,vereinigen::V,réunir,taperserpaa
1346,besuchen::V,visiter,tikeraarpaa
1347,besuchen::V,aller voir,tikeraarpaa
1348,treffen::V,rencontrer,aporappaa
1349,sich versammeln::V,s'assembler,majorpoq
1350,spielen::V,jouer,pinnguarpoq
1351,singen::V,chanter,erinarsorpoq
1352,tanzen::V,danser,qitippoq
1353,sich trennen::V,se séparer,immikkoortippaa
1354,verlassen::V,quitter,
1355,retten::V,sauver,annaappaa
1356,bewachen::V,garder,
1357,schützen::V,protéger,eriagaa
1358,schützen::V,protéger,pineqartaalivaa
1359,verteidigen::V,défendre,
1360,sich schlagen::V,se taper,
1361,schießen::V,tirer,aallaavaa
1362,schießen::V,tirer,piseriuppaa
1363,siegen::V,vaincre,
1364,ärgern::V,agacer,ninngassarpaa
1365,ärgern::V,agacer,ninngassaarpaa
1366,schlagen::V,battre,unatarpaa
1367,schlagen::V,frapper,unatarpaa
1368,treten::V,botter,tukerpoq
1369,treten::V,donner un coup de pied à,tukerpoq
1370,stechen::V,piquer,iguppaa
1371,stechen::V,piquer,qasilippoq
1372,stoßen::V,heurter,ikuserpaa
1373,stoßen::V,heurter,ikusimmippaa
1374,stehlen::V,voler,tillippaa
1375,stören::V,gêner,akornuserpaa
1376,stören::V,déranger,akornuserpaa
1377,belästigen::V,molester,
1378,belästigen::V,importuner,
1379,verbergen::V,cacher,anngigaa
1380,verbergen::V,dissimuler,anngigaa
1381,täuschen::V,abuser,
1382,täuschen::V,tromper,
1383,betrügen::V,duper,peqquserluttuliorfigaa
1384,betrügen::V,frauder,peqquserluttuliorfigaa
1385,töten::V,tuer,maappaa
1386,töten::V,tuer,toquppaa
1387,wohnen::V,habiter,najugaqarpoq
1388,wohnen::V,demeurer,najugaqarpoq
1389,arbeiten::V,travailler,sulivoq
1390,sammeln::V,collectionner,katersorpai
1391,pflücken::V,cueillir,
1392,jagen::V,chasser,piniarpoq
1393,fischen::V,pêcher,aalisarpoq
1394,fassen::V,capturer,
1395,hüten::V,garder,
1396,treiben::V,mener,
1397,anbinden::V,attacher,qilerut
1398,anbinden::V,attacher,qilersorpaa
1399,anbinden::V,attacher,ungerlatserpaa
1400,füttern::V,faire manger,nerlerpaa
1401,melken::V,traire,
1402,hacken::V,fendre,
1403,gießen::V,arroser,imerterpaa
1404,reifen::V,mûrir,
1405,zubereiten::V,préparer,
1406,kochen::V,cuire,igavoq
1407,backen::V,cuire,
1408,braten::V,rôtir,siappaa
1409,umrühren::V,remuer,qeerlerpaa
1410,stricken::V,tricoter,
1411,nähen::V,coudre,
1412,färben::V,teindre,misuppaa
1413,reinigen::V,nettoyer,sanniarpaa
1414,waschen::V,laver,asappaa
1415,abwischen::V,essuyer,saligarpaa
1416,abwischen::V,essuyer,saligartorpaa
1417,spülen::V,rincer,
1418,fegen::V,balayer,sanngiarpaa
1419,kehren::V,balayer,
1420,baden::V,se baigner,uffarpoq
1421,sich waschen::V,se laver,uffarpoq
1422,ausziehen::V,ôter,annoraajarpaa
1423,ausziehen::V,enlever,annoraajarpaa
1424,anziehen::V,mettre,ativaa
1425,anziehen::V,mettre,atitippaa
1426,sich anziehen::V,s'habiller,atisalersorpoq
1427,kämmen::V,peigner,
1428,schmücken::V,orner,
1429,schmücken::V,décorer,
1430,sagen::V,dire,oqarpoq
1431,sprechen::V,parler,oqaluttarpoq
1432,reden::V,parler,oqaluppoq
1433,sich unterhalten::V,bavarder,
1434,sich unterhalten::V,s'entretenir,
1435,fragen::V,demander,aperaa
1436,bitten::V,prier,aperaa
1437,bitten::V,prier,qinnuigaa
1438,erzählen::V,raconter,oqaluttuaraa
1439,mitteilen::V,communiquer,oqalualaarpoq
1440,nennen::V,nommer,
1441,nennen::V,appeler,
1442,rufen::V,appeler,qaaqquaa
1443,prahlen::V,se vanter,oqqartuvoq
1444,prahlen::V,se vanter,oqallortuvoq
1445,übersetzen::V,traduire,ikaarpoq
1446,übersetzen::V,traduire,nutserpaa
1447,denken::V,penser,isumaqarpoq
1448,glauben::V,croire,upperaa
1449,glauben::V,croire,isumaqarpoq
1450,bemerken::V,remarquer,
1451,bemerken::V,apercevoir,
1452,erkennen::V,reconnaître,ilisaraa
1453,begreifen::V,concevoir,
1454,verstehen::V,entendre,paasivaa
1455,verstehen::V,comprendre,paasivaa
1456,lernen::V,apprendre,ilinniarpoq
1457,wissen::V,savoir,nalunngilaa
1458,sich erinnern an::V,se souvenir de,eqqaavaa
1459,vergessen::V,oublier,puiorpaa
1460,messen::V,mesurer,ussersarpaa
1461,zählen::V,compter,kisitsivoq
1462,rechnen::V,calculer,kisitsivoq
1463,lesen::V,lire,atuarpoq
1464,malen::V,peindre,qalipappaa
1465,zeichnen::V,dessiner,
1466,schreiben::V,écrire,allappoq
1467,besitzen::V,posséder,
1468,kaufen::V,acheter,pisiaraa
1469,verkaufen::V,vendre,akigaa
1470,bezahlen::V,payer,akilerpaa
1471,zahlen::V,payer,
1472,beherrschen::V,dominer,inappaa
1473,beherrschen::V,maîtriser,inappaa
1474,ertragen::V,tolérer,ernertaaraa
1475,ertragen::V,supporter,ernertaaraa
