,Concept_ID,ja,tr
845,zwischen::PRP,間に,arasında
846,wegen::PRP,為に,dolayı
847,wegen::PRP,せいで,dolayı
848,dies::PRN,これ,bu
849,das::PRN,それ,o
850,das::PRN,それ,şu
851,alles::PRN,全部,hepsi
852,alles::PRN,全部,her şey
853,ich::PRN,私,ben
854,du::PRN,あなた,sen
855,er::PRN,彼,o
856,wir::PRN,私達,biz
857,ihr::PRN,あなた達,siz
858,sie::PRN,彼ら,onlar
859,was::FPRN,何,ne
860,wer::FPRN,誰,kim
861,wer::FPRN,どなた,kim
862,wo::FADV,どこ,nerede
863,wo::FADV,どこに,nerede
864,wohin::FADV,どこへ,nereye
865,wie::FADV,どう,nasıl
866,warum::FADV,何故,neden
867,warum::FADV,どうして,neden
868,wieviel::FNUM,どのくらい,kaç
869,wieviel::FNUM,どのくらい,ne kadar
870,eins::NUM,一,bir
871,zwei::NUM,二,iki
872,zwei::NUM,二つ,iki
873,drei::NUM,三,üç
874,drei::NUM,三つ,üç
875,vier::NUM,四,dört
876,vier::NUM,四つ,dört
877,fünf::NUM,五,beş
878,fünf::NUM,五つ,beş
879,sechs::NUM,六,altı
880,sechs::NUM,六つ,altı
881,sieben::NUM,七,yedi
882,sieben::NUM,七つ,yedi
883,acht::NUM,八,sekiz
884,acht::NUM,八つ,sekiz
885,neun::NUM,九,dokuz
886,neun::NUM,九つ,dokuz
887,zehn::NUM,十,on
888,elf::NUM,十一,on bir
889,zwölf::NUM,十二,on iki
890,zwanzig::NUM,二十,yirmi
891,dreißig::NUM,三十,otuz
892,vierzig::NUM,四十,kırk
893,fünfzig::NUM,五十,elli
894,sechzig::NUM,六十,altmış
895,siebzig::NUM,七十,yetmiş
896,achtzig::NUM,八十,seksen
897,neunzig::NUM,九十,doksan
898,hundert::NUM,百,yüz
899,tausend::NUM,千,bin
900,und::CNJ,-と,ve
901,und::CNJ,-と,ile
902,und::CNJ,そして,ve
903,und::CNJ,そして,ile
904,oder::CNJ,或いは,ya
905,oder::CNJ,或いは,yahut
906,stehen::V,立っている,durmak
907,sitzen::V,座っている,oturmak
908,liegen::V,横になっている,yatmak
909,hängen::V,掛かっている,asılı olmak
910,werden::V,なる,olmak
911,werden::V,なる,olunmak
912,passieren::V,起こる,olmak
913,beginnen::V,始まる,başlamak
914,enden::V,終わる,bitmek
915,enden::V,終わる,sona ermek
916,wechseln::V,変わる,değişmek
917,aufgehen[Sonne]::V,出る,doğmak
918,untergehen[Sonne]::V,沈む,batmak
919,scheinen[Sonne]::V,輝く,parlamak
920,donnern::V,雷が鳴る,gök gürlemek
921,wehen::V,吹く,esmek
922,strömen::V,流れる,akmak
923,fließen::V,流れる,akmak
924,sich drehen::V,回転する,dönmek
925,schwanken::V,揺れる,sallanmak
926,schwingen::V,振動する,titremek
927,fallen::V,落ちる,düşmek
928,brennen::V,燃える,yanmak
929,rauchen::V,煙を出す,tütmek
930,regnen::V,雨が降る,yağmak
931,gefrieren::V,凍る,donmak
932,tauen::V,溶ける,erimek
933,schmelzen::V,溶ける,erimek
934,trocknen::V,乾く,kurumak
935,sieden::V,沸く,kaynamak
936,faulen::V,腐る,çürümek
937,verfaulen::V,朽ちる,çürümek
938,reißen::V,切れる,yırtılmak
939,versinken::V,沈む,batmak
940,vergehen::V,経つ,geçmek
941,erscheinen::V,現れる,görünmek
942,verschwinden::V,消える,kaybolmak
943,sinken::V,下がる,inmek
944,abnehmen::V,減る,azalmak
945,zunehmen::V,増える,artmak
946,zunehmen::V,増える,çoğalmak
947,steigen::V,上がる,artmak
948,steigen::V,上がる,yükselmek
949,wachsen::V,伸びる,büyümek
950,wachsen::V,伸びる,gelişmek
951,glänzen::V,輝く,parlamak
952,funkeln::V,ぴかぴか光る,parıldamak
953,lärmen::V,騒ぐ,gürültü yapmak
954,läuten::V,鳴る,çalmak
955,klingeln::V,鳴る,zil çalmak
956,klirren::V,がらんがらんと鳴る,şakırdamak
957,klirren::V,がらんがらんと鳴る,zangırdamak
958,brausen::V,逆巻く,köpürmek
959,brausen::V,逆巻く,kükremek
960,rauschen::V,戦ぐ,fışırdamak
961,klingen::V,鳴る,tınlamak
962,bellen::V,吠える,havlamak
963,heulen::V,きゃんきゃん鳴く,ulumak
964,blasen::V,吹く,üflemek
965,pfeifen::V,口笛を吹く,düdük çalmak
966,schreien::V,叫ぶ,bağırmak
967,schreien::V,叫ぶ,haykırmak
968,stöhnen::V,うめく,inlemek
969,zittern::V,震える,titremek
970,leben::V,生きている,yaşamak
971,leben::V,生きている,hayatta olmak
972,geboren werden::V,生まれる,doğmak
973,atmen::V,呼吸する,solunmak
974,atmen::V,呼吸する,nefes almak
975,trinken::V,飲む,içmek
976,essen::V,食べる,yemek
977,schlucken::V,飲み込む,yutmak
978,müde werden::V,眠くなる,yorulmak
979,einschlafen::V,寝付く,uykuya dalmak
980,schlafen::V,眠る,uyumak
981,aufwachen::V,目が覚める,uyanmak
982,aufstehen::V,起きる,kalkmak
983,aufstehen::V,起きる,yataktan kalkmak
984,sich erholen::V,休養する,dinlenmek
985,krank werden::V,病気になる,hastalanmak
986,krank sein::V,病気である,hasta olmak
987,schmerzen::V,痛む,ağrımak
988,husten::V,咳をする,öksürmek
989,genesen::V,元気になる,şifa bulmak
990,sterben::V,死ぬ,ölmek
991,sterben::V,死ぬ,vefat etmek
992,sterben::V,亡くなる,ölmek
993,sterben::V,亡くなる,vefat etmek
994,umkommen::V,死亡する,ölmek
995,sich bewegen::V,移動する,hareket etmek
996,sich rühren::V,動く,kımıldanmak
997,sich erheben::V,立ち上がる,kalkmak
998,sich erheben::V,立ち上がる,ayağa kalkmak
999,sich setzen::V,座る,oturmak
1000,hinfallen::V,転ぶ,yere düşmek
1001,laufen::V,歩く,yürümek
1002,schreiten::V,跨ぐ,yürümek
1003,schreiten::V,跨ぐ,adım atmak
1004,spazierengehen::V,散歩する,gezmek
1005,spazierengehen::V,散歩する,dolaşmak
1006,eilen::V,急ぐ,seğirtmek
1007,sich beeilen::V,焦る,acele etmek
1008,sausen::V,疾駆する,hızla gitmek
1009,rennen::V,走る,koşmak
1010,springen::V,跳ぶ,atlamak
1011,springen::V,跳ぶ,sıçramak
1012,klettern::V,よじ登る,tırmanmak
1013,schaukeln::V,ぶらんこに乗る,sallanmak
1014,kriechen::V,這う,sürünmek
1015,schwimmen::V,泳ぐ,yüzmek
1016,tauchen::V,潜る,dalmak
1017,rudern::V,漕ぐ,kürek çekmek
1018,fahren::V,行く,gitmek
1019,fahren::V,乗車する,gitmek
1020,fliegen::V,飛ぶ,uçmak
1021,gehen::V,行く,gitmek
1022,weggehen::V,立ち去る,gitmek
1023,abfahren::V,出発する,kalkmak
1024,anhalten::V,止まる,durmak
1025,hineingehen::V,入る,içeri girmek
1026,eintreten::V,中に入る,girmek
1027,kommen::V,来る,gelmek
1028,ankommen::V,着く,varmak
1029,ankommen::V,到着する,varmak
1030,zurückkommen::V,帰る,dönmek
1031,bleiben::V,留まる,kalmak
1032,warten::V,待つ,beklemek
1033,erwarten::V,期待する,beklemek
1034,suchen::V,探る,aramak
1035,finden::V,見つける,bulmak
1036,versuchen::V,試す,denemek
1037,vorbereiten::V,準備する,hazırlamak
1038,lieben::V,愛する,sevmek
1039,mögen::V,好きである,beğenmek
1040,lachen::V,笑う,gülmek
1041,rühren::V,感情を動かす,dokunmak
1042,rühren::V,感情を動かす,duygulandırmak
1043,weinen::V,泣く,ağlamak
1044,schimpfen::V,叱る,küfretmek
1045,sich ärgern::V,怒る,kızmak
1046,sich ärgern::V,腹を立てる,kızmak
1047,sich fürchten::V,怖がる,korkmak
1048,fürchten::V,恐れる,korkmak
1049,fliehen::V,逃げる,kaçmak
1050,flüchten::V,逃亡する,kaçmak
1051,sehen::V,見る,görmek
1052,anschauen::V,眺める,seyretmek
1053,ansehen::V,見る,bakmak
1054,hören::V,聞く,duymak
1055,hören::V,聞く,işitmek
1056,zuhören::V,聴く,dinlemek
1057,probieren::V,食べてみる,denemek
1058,probieren::V,食べてみる,tadına bakmak
1059,riechen::V,気取る,kokusunu almak
1060,fühlen::V,感じる,duymak
1061,fühlen::V,感じる,hissetmek
1062,scheinen::V,ように見える,görünmek
1063,zu sehen sein::V,見える,görünmek
1064,vernehmen::V,承る,haber almak
1065,frieren::V,寒気がする,üşümek
1066,tun::V,する,etmek
1067,tun::V,する,yapmak
1068,können::V,出来る,bilmek
1069,wollen::V,-たい,istemek
1070,anfangen::V,始める,başlamak
1071,beenden::V,終える,bitirmek
1072,aufhören::V,止める,bitmek
1073,gelingen::V,成功する,başarmak
1074,geraten::V,当たる,düşmek
1075,öffnen::V,開く,açmak
1076,öffnen::V,開ける,açmak
1077,schließen::V,閉める,kapamak
1078,stellen::V,置く,koymak
1079,stellen::V,据える,koymak
1080,setzen::V,座らせる,koymak
1081,setzen::V,座らせる,oturtmak
1082,legen::V,置く,koymak
1083,legen::V,置く,yatırmak
1084,berühren::V,触る,dokunmak
1085,berühren::V,触れる,dokunmak
1086,verbinden::V,結びつける,bağlamak
1087,verbinden::V,結びつける,birleştirmek
1088,bedecken::V,覆う,örtmek
1089,bedecken::V,覆う,kaplamak
1090,aufhängen::V,掛ける,asmak
1091,anzünden::V,燃やす,yakmak
1092,anzünden::V,燃やす,ateşlemek
1093,anzünden::V,火をつける,yakmak
1094,anzünden::V,火をつける,ateşlemek
1095,aufheben::V,拾う,kaldırmak
1096,zurücklassen::V,残す,geride bırakmak
1097,verlieren::V,無くす,yitirmek
1098,verlieren::V,無くす,kaybetmek
1099,fallen lassen::V,落とす,düşürmek
1100,machen::V,作る,yapmak
1101,herstellen::V,製造する,yapmak
1102,herstellen::V,製造する,imal etmek
1103,bauen::V,建設する,kurmak
1104,bauen::V,建設する,inşa etmek
1105,reparieren::V,直す,onarmak
1106,reparieren::V,直す,tamir etmek
1107,reparieren::V,修理する,onarmak
1108,reparieren::V,修理する,tamir etmek
1109,verbessern::V,改良する,düzeltmek
1110,ändern::V,変える,değiştirmek
1111,graben::V,掘る,kazmak
1112,beugen::V,折る,eğmek
1113,biegen::V,曲げる,bükmek
1114,drehen::V,回す,çevirmek
1115,drehen::V,回す,döndürmek
1116,wenden::V,裏返す,çevirmek
1117,umdrehen::V,裏返す,çevirmek
1118,heben::V,挙げる,kaldırmak
1119,hochheben::V,持ち上げる,yukarı kaldırmak
1120,ergreifen::V,取り上げる,tutmak
1121,ergreifen::V,取り上げる,yakalamak
1122,halten::V,持つ,tutmak
1123,drücken::V,押す,sıkmak
1124,schieben::V,ずらす,itmek
1125,schieben::V,ずらす,sürmek
1126,kratzen::V,引っ掻く,kaşımak
1127,lecken::V,なめる,yalamak
1128,beißen::V,噛む,ısırmak
1129,abreißen::V,剝ぎ取る,koparmak
1130,abschneiden::V,切り取る,keserek ayırmak
1131,binden::V,縛る,bağlamak
1132,stecken::V,差し込む,sokmak
1133,brechen::V,破る,kırmak
1134,klopfen::V,とんとん叩く,çalmak
1135,hauen::V,叩く,vurmak
1136,kleben::V,貼る,yapıştırmak
1137,kleben::V,くっ付ける,yapıştırmak
1138,reiben::V,擦る,ovmak
1139,reiben::V,擦る,sürtmek
1140,streichen::V,塗る,sürmek
1141,schleifen::V,研ぐ,bilemek
1142,schneiden::V,切る,kesmek
1143,rütteln::V,揺さぶる,sallamak
1144,schütteln::V,振る,sarsmak
1145,schütteln::V,振る,çalkamak
1146,schütteln::V,揺さぶる,sarsmak
1147,schütteln::V,揺さぶる,çalkamak
1148,schwenken::V,振る,sallamak
1149,schütten::V,注ぐ,dökmek
1150,schütten::V,注ぐ,akıtmak
1151,füllen::V,いっぱいにする,doldurmak
1152,einwickeln::V,包む,sarmak
1153,tragen::V,運ぶ,taşımak
1154,schleppen::V,引きずる,sürüklemek
1155,ziehen::V,引く,çekmek
1156,aufbewahren::V,預かる,saklamak
1157,werfen::V,投げる,atmak
1158,fangen::V,受ける,tutmak
1159,fangen::V,受ける,yakalamak
1160,packen::V,掴む,tutmak
1161,packen::V,掴む,yakalamak
1162,verstecken::V,隠す,saklamak
1163,teilen::V,分ける,bölmek
1164,teilen::V,分ける,ayırmak
1165,schicken::V,送る,yollamak
1166,schicken::V,送る,göndermek
1167,bringen::V,持って行く,getirmek
1168,hinzufügen::V,加える,katmak
1169,hinzufügen::V,加える,eklemek
1170,bekommen::V,得る,almak
1171,bekommen::V,得る,eline geçmek
1172,erhalten::V,受ける,almak
1173,nehmen::V,取る,almak
1174,wählen::V,選ぶ,seçmek
1175,auswählen::V,選ぶ,seçmek
1176,auswählen::V,選ぶ,ayırmak
1177,bewahren::V,保存する,korumak
1178,behindern::V,妨害する,engellemek
1179,verderben::V,台無しにする,bozmak
1180,beschädigen::V,損傷する,zedelemek
1181,beschädigen::V,損傷する,ziyan vermek
1182,zerbrechen::V,割る,kırmak
1183,zerreißen::V,引き裂く,yırtmak
1184,zerstören::V,破壊する,yıkmak
1185,zerstören::V,破壊する,tahrip etmek
1186,verbrennen::V,焼く,yakmak
1187,geben::V,上げる,vermek
1188,reichen::V,渡す,uzatmak
1189,schenken::V,贈る,hediye etmek
1190,versprechen::V,約束する,vaat etmek
1191,wünschen::V,望む,kutlamak
1192,loben::V,褒める,övmek
1193,küssen::V,キスする,öpmek
1194,wiegen::V,揺する,sallamak
1195,zudecken::V,覆う,örtmek
1196,wecken::V,起こす,uyandırmak
1197,zeigen::V,見せる,göstermek
1198,führen::V,案内する,gezdirmek
1199,führen::V,案内する,yol göstermek
1200,lehren::V,教える,okutmak
1201,lehren::V,教える,öğretmek
1202,unterrichten::V,通知する,öğretmek
1203,aufziehen::V,育てる,yetiştirmek
1204,leiten::V,導く,yönetmek
1205,leiten::V,導く,idare etmek
1206,antreiben::V,励ます,teşvik etmek
1207,lassen::V,～させる,-tırmak
1208,einladen::V,誘う,davet etmek
1209,einladen::V,招待する,davet etmek
1210,vereinigen::V,一つにする,birleştirmek
1211,besuchen::V,訪ねる,uğramak
1212,besuchen::V,訪ねる,ziyaret etmek
1213,besuchen::V,訪ねる,görmeye gitmek
1214,treffen::V,出会う,rastlamak
1215,treffen::V,出会う,isabet etmek
1216,sich versammeln::V,集まる,toplanmak
1217,spielen::V,遊ぶ,oynamak
1218,singen::V,歌う,söylemek
1219,singen::V,歌う,şarkı söylemek
1220,tanzen::V,踊る,oynamak
1221,tanzen::V,踊る,dans etmek
1222,sich trennen::V,別れる,ayrılmak
1223,verlassen::V,別れる,bırakmak
1224,verlassen::V,別れる,terk etmek
1225,retten::V,救う,kurtarmak
1226,retten::V,助ける,kurtarmak
1227,bewachen::V,見張る,gözetmek
1228,bewachen::V,軽微する,gözetmek
1229,schützen::V,保護する,korumak
1230,verteidigen::V,守る,savunmak
1231,sich schlagen::V,殴る,dövüşmek
1232,schießen::V,撃つ,ateş etmek
1233,siegen::V,勝つ,yenmek
1234,ärgern::V,怒らせる,kızdırmak
1235,schlagen::V,殴る,dövmek
1236,treten::V,蹴る,tepmek
1237,stechen::V,突く,sokmak
1238,stechen::V,突く,batırmak
1239,stoßen::V,突く,itmek
1240,stehlen::V,盗る,çalmak
1241,stören::V,構う,bozmak
1242,stören::V,構う,etkilemek
1243,belästigen::V,邪魔する,rahatsız etmek
1244,verbergen::V,隠す,saklamak
1245,täuschen::V,だます,aldatmak
1246,betrügen::V,だます,aldatmak
1247,betrügen::V,だます,dolandırmak
1248,töten::V,殺す,öldürmek
1249,wohnen::V,住む,oturmak
1250,arbeiten::V,働く,çalışmak
1251,sammeln::V,集める,toplamak
1252,sammeln::V,収集する,toplamak
1253,pflücken::V,摘む,koparmak
1254,jagen::V,狩りをする,avlanmak
1255,fischen::V,釣る,balık tutmak
1256,fassen::V,捕る,tutmak
1257,fassen::V,捕る,yakalamak
1258,hüten::V,放牧する,otlatmak
1259,treiben::V,追う,gütmek
1260,anbinden::V,繋ぐ,bağlamak
1261,füttern::V,餌をやる,beslemek
1262,melken::V,搾乳する,sağmak
1263,hacken::V,刻む,yarmak
1264,gießen::V,水をやる,sulamak
1265,reifen::V,熟す,olgunlaşmak
1266,zubereiten::V,調理する,hazırlamak
1267,kochen::V,煮る,pişirmek
1268,kochen::V,煮る,kaynatmak
1269,backen::V,焼く,pişirmek
1270,backen::V,焼く,fırında pişirmek
1271,braten::V,焼く,kızartmak
1272,braten::V,炒める,kızartmak
1273,umrühren::V,混ぜる,karıştırmak
1274,stricken::V,編む,örmek
1275,nähen::V,縫う,dikmek
1276,färben::V,染める,boyamak
1277,reinigen::V,掃除する,temizlemek
1278,waschen::V,洗う,yıkamak
1279,waschen::V,洗濯する,yıkamak
1280,abwischen::V,拭く,silmek
1281,spülen::V,洗う,çalkamak
1282,spülen::V,すすぐ,çalkamak
1283,fegen::V,掃除する,süpürmek
1284,kehren::V,掃く,süpürmek
1285,baden::V,入浴する,yıkanmak
1286,baden::V,入浴する,banyo yapmak
1287,sich waschen::V,洗う,yıkanmak
1288,ausziehen::V,脱ぐ,çıkarmak
1289,anziehen::V,着る,giymek
1290,sich anziehen::V,着る,giyinmek
1291,kämmen::V,梳く,taramak
1292,schmücken::V,飾る,süslemek
1293,sagen::V,言う,demek
1294,sagen::V,言う,söylemek
1295,sprechen::V,話す,konuşmak
1296,reden::V,話す,konuşmak
1297,sich unterhalten::V,話をする,sohbet etmek
1298,fragen::V,聞く,sormak
1299,bitten::V,頼む,dilemek
1300,bitten::V,頼む,rica etmek
1301,bitten::V,お願いする,dilemek
1302,bitten::V,お願いする,rica etmek
1303,erzählen::V,物語る,bahsetmek
1304,erzählen::V,物語る,hikâye etmek
1305,mitteilen::V,伝える,bildirmek
1306,nennen::V,名づける,adlandırmak
1307,rufen::V,呼ぶ,çağırmak
1308,prahlen::V,自慢する,övünmek
1309,übersetzen::V,訳す,çevirmek
1310,übersetzen::V,訳す,tercüme etmek
1311,denken::V,考える,düşünmek
1312,glauben::V,信じる,inanmak
1313,glauben::V,信じる,zannetmek
1314,bemerken::V,気が付く,farkına varmak
1315,erkennen::V,認識する,tanımak
1316,begreifen::V,分かる,anlamak
1317,begreifen::V,分かる,kavramak
1318,verstehen::V,聞き取る,duymak
1319,verstehen::V,聞き取る,anlamak
1320,lernen::V,学ぶ,öğrenmek
1321,lernen::V,勉強する,öğrenmek
1322,wissen::V,知っている,bilmek
1323,sich erinnern an::V,思い出す,hatırlamak
1324,vergessen::V,忘れる,unutmak
1325,messen::V,計る,ölçmek
1326,messen::V,測定する,ölçmek
1327,zählen::V,数える,saymak
1328,rechnen::V,計算する,hesap etmek
1329,lesen::V,読む,okumak
1330,malen::V,描く,resmini yapmak
1331,zeichnen::V,写生する,çizmek
1332,schreiben::V,書く,yazmak
1333,besitzen::V,所持する,haiz olmak
1334,besitzen::V,所持する,sahip olmak
1335,kaufen::V,買う,almak
1336,verkaufen::V,売る,satmak
1337,bezahlen::V,払う,ödemek
1338,zahlen::V,支払う,ödemek
1339,beherrschen::V,支配する,hâkim olmak
1340,ertragen::V,耐える,dayanmak
1341,ertragen::V,耐える,katlanmak
