,Concept_ID,fa,ku
803,oben::ADV,بالا,banî
804,hinauf::ADV,به بالا,banî
805,überall::ADV,همه‌جا,li her derê
806,nicht::ADV,نه,ne
807,nicht::ADV,نه,nîn
808,nicht::ADV,نه,tine
809,ein wenig::ADV,کمی,hebkî
810,kaum::ADV,به سختی,tema
811,kaum::ADV,به سختی,himangi
812,sehr::ADV,خیلی,gelek
813,sehr::ADV,بسیار,gelek
814,so::ADV,چنین,weha
815,so::ADV,اینطور,weha
816,noch::ADV,هنوز,hêj
817,noch::ADV,هنوز,dîsa
818,nur::ADV,فقط,tenê
819,nur::ADV,فقط,bes
820,nur::ADV,تنها,tenê
821,nur::ADV,تنها,bes
822,schon::ADV,قبلاً,hew
823,schon::ADV,به این زودی,hew
824,wieder::ADV,باز,jar din
825,wieder::ADV,باز,dîsa
826,wieder::ADV,دوباره,jar din
827,wieder::ADV,دوباره,dîsa
828,vergebens::ADV,بیهوده,deya çun
829,vergebens::ADV,بیهوده,îfleh bûn
830,vor::PRP,در جلوی,li ber
831,hinter::PRP,پشت,li pişt
832,unter::PRP,تحت,li bin
833,durch::PRP,از وسط,kura
834,durch::PRP,از ميان,kura
835,neben::PRP,کنار,li ba
836,neben::PRP,پهلوی,li ba
837,zwischen::PRP,بین,nabeyne
838,zwischen::PRP,بین,di nav...da
839,zwischen::PRP,میان,nabeyne
840,zwischen::PRP,میان,di nav...da
841,wegen::PRP,برای,ji bo
842,wegen::PRP,برای,ji ber
843,wegen::PRP,بخاطر,ji bo
844,wegen::PRP,بخاطر,ji ber
845,dies::PRN,این,ev
846,das::PRN,آن,ev
847,alles::PRN,تمام,hemû
848,alles::PRN,همه‌چیر,hemû
849,ich::PRN,من,ez
850,du::PRN,تو,tu
851,er::PRN,او,wî
852,wir::PRN,ما,êm
853,ihr::PRN,شما,hûn
854,sie::PRN,آنها,we
855,was::FPRN,چه,çi
856,wer::FPRN,کی,ki
857,wo::FADV,کجا,li ku dere
858,wohin::FADV,بکجا,li ku dere
859,wie::FADV,چطور,çawa
860,wie::FADV,چگونه,çawa
861,warum::FADV,چرا,çima
862,warum::FADV,برای چه,çima
863,wieviel::FNUM,چند,çend
864,wieviel::FNUM,چقدر,çend
865,eins::NUM,یک,yek
866,zwei::NUM,دو,didu
867,drei::NUM,سه,sisê
868,vier::NUM,چهار,çar
869,fünf::NUM,پنج,penç
870,sechs::NUM,شش,şeş
871,sieben::NUM,هفت,heft
872,acht::NUM,هشت,heşt
873,neun::NUM,نه,neh
874,zehn::NUM,ده,deh
875,elf::NUM,یازده,yazdeh
876,zwölf::NUM,دوازده,diwazdeh
877,zwanzig::NUM,بیست,bîst
878,dreißig::NUM,سی,sih
879,vierzig::NUM,چهل,çil
880,fünfzig::NUM,پنجاه,pençi
881,sechzig::NUM,شصت,şêst
882,siebzig::NUM,هفتاد,heftê
883,achtzig::NUM,هشتاد,heştê
884,neunzig::NUM,نود,nod
885,hundert::NUM,صد,sêd
886,tausend::NUM,هزار,hezar
887,und::CNJ,و,û
888,oder::CNJ,یا,an
889,oder::CNJ,یا,yan
890,stehen::V,ایستادن,sekinîn
891,sitzen::V,نشستن,rûniştin
892,liegen::V,خوابیدن,paldan
893,liegen::V,دراز کشیدن,paldan
894,hängen::V,آویزان بودن,darve kirin
895,werden::V,شدن,bûn
896,passieren::V,گذشتن,hatin holê
897,passieren::V,گذشتن,hatin serê kesî
898,passieren::V,اتفاق افتادن,hatin holê
899,passieren::V,اتفاق افتادن,hatin serê kesî
900,beginnen::V,شروع شدن,li dest pêkirin
901,enden::V,تمام شدن,xalas bû
902,wechseln::V,عوض شدن,guherandin
903,wechseln::V,عوض شدن,dêgiş kirin
904,aufgehen[Sonne]::V,برآمدن,hilatin
905,aufgehen[Sonne]::V,طلوع کردن,hilatin
906,untergehen[Sonne]::V,غروب کردن,çun ava
907,scheinen[Sonne]::V,تابیدن,şewk de
908,donnern::V,رعد زدن,gire-gir
909,wehen::V,دمیدن,ba le de
910,strömen::V,روان شدن,xwe girtin
911,fließen::V,روان شدن,herikîn
912,sich drehen::V,چرخیدن,xwe zivirandin
913,schwanken::V,خم و راست شدن,hejandin
914,schwingen::V,تاب خوردن,libakirin
915,schwingen::V,نوسان کردن,libakirin
916,fallen::V,افتادن,ketin
917,fallen::V,سقوط کردن,ketin
918,brennen::V,سوزاندن,şewitîn
919,rauchen::V,دود کردن,kişandin
920,regnen::V,باران آمدن,bahran tê
921,gefrieren::V,یخ بستن,qefilandin
922,tauen::V,آب شدن,helandin
923,schmelzen::V,آب شدن,helandin
924,trocknen::V,خشک شدن,zuwabûn
925,sieden::V,جوشیدن,kelîn
926,faulen::V,فاسد شدن,xerabûn
927,verfaulen::V,پوسیدن,xerabûn
928,reißen::V,پاره شدن,jêkirin
929,versinken::V,غرق شدن,xerq bûn
930,vergehen::V,گذشتن,derbas bûn
931,erscheinen::V,ظاهر شدن,peyda bûn
932,verschwinden::V,گم شدن,wendabûn
933,verschwinden::V,از بین رفتن,wendabûn
934,sinken::V,پایین آمدن,noq bûn
935,abnehmen::V,کم شدن,kêm bûn
936,zunehmen::V,زیاد شدن,qelew bûn
937,steigen::V,بالا رفتن,hildan
938,wachsen::V,قد کشیدن,mezin bûn
939,glänzen::V,برق زدن,biriqîn
940,funkeln::V,جرقه زدن,çikisîn
941,lärmen::V,شلوغ کردن,guşîn
942,läuten::V,زنگ زدن,lê de
943,klingeln::V,زنگ زدن,sîl dan
944,klingeln::V,زنگ زدن,ringerin
945,klirren::V,جرنگ جرنگ صدا کردن,zingzing hat
946,brausen::V,طوفانی بودن,guşîn
947,rauschen::V,خش‌خش کردن,guşîn
948,klingen::V,صدا دادن,deng pe ketin
949,bellen::V,عوعو کردن,kewtîn
950,heulen::V,زوزه کشیدن,ûrîn
951,blasen::V,فوت کردن,puf kirin
952,pfeifen::V,سوت زدن,fîkandin
953,schreien::V,فریاد زدن,qîrîn
954,stöhnen::V,نالیدن,nalîn
955,zittern::V,لرزیدن,hejîn
956,leben::V,زیستن,jihîn
957,leben::V,زندگی کردن,jihîn
958,geboren werden::V,متولد شدن,hatin dinyê
959,geboren werden::V,متولد شدن,bûn
960,atmen::V,تنفس کردن,hilmijîn
961,trinken::V,نوشیدن,vexwarin
962,essen::V,خوردن,xwarin
963,schlucken::V,بلعیدن,daqulbandin
964,schlucken::V,قورت دادن,daqulbandin
965,müde werden::V,خسته شدن,betilîln
966,müde werden::V,خسته شدن,qerimîn
967,einschlafen::V,خواب رفتن,razan
968,schlafen::V,خوابیدن,razan
969,schlafen::V,خوابیدن,razandin
970,aufwachen::V,از خواب بیدار شدن,şiyarbûn
971,aufstehen::V,بیدار شدن,rabûn
972,sich erholen::V,استراحت کردن,baş bûn
973,krank werden::V,مریض شدن,nexweş kêt
974,krank sein::V,بیمار بودن,nexweş bû
975,schmerzen::V,درد کردن,êşandin
976,husten::V,سرفه کردن,kuxin
977,genesen::V,بهبود یافتن,baş bûn
978,sterben::V,مردن,mirin
979,umkommen::V,کشته شدن,mirin
980,sich bewegen::V,حرکت کردن,leqîn
981,sich rühren::V,تکان خوردن,leqîn
982,sich erheben::V,برخواستن,rabûn
983,sich setzen::V,نشستن,runiştin
984,hinfallen::V,زمین خوردن,kêtin
985,laufen::V,پیاده رفتن,meşîn
986,schreiten::V,قدم زدن,meşkirin
987,spazierengehen::V,گردش رفتن,gerandin
988,eilen::V,شتاب کردن,lezandin
989,sich beeilen::V,عجله کردن,zûkirin
990,sausen::V,صفیر کشیدن,fîzîn
991,rennen::V,دویدن,baz dan
992,springen::V,پریدن,hilpekîn
993,klettern::V,بالا رفتن,hilperikîn
994,schaukeln::V,تاب خوردن,lorandin
995,kriechen::V,خزیدن,xuşandin
996,schwimmen::V,شنا کردن,avjenîn
997,tauchen::V,غواصی کردن,qutxuyardin
998,tauchen::V,غواصی کردن,noqîn
999,rudern::V,پارو زدن,qaîq ajotin
1000,fahren::V,سواره رفتن,ajotin
1001,fliegen::V,پریدن,firîn
1002,gehen::V,رفتن,çûn
1003,weggehen::V,رفتن,çûn
1004,abfahren::V,حرکت کردن,çûyin
1005,anhalten::V,ایست کردن,rawestîn
1006,hineingehen::V,داخل شدن,ketin hundir
1007,eintreten::V,وارد شدن,têketin
1008,kommen::V,آمدن,hatin
1009,ankommen::V,رسیدن,gihan
1010,ankommen::V,رسیدن,gihîştin
1011,zurückkommen::V,برگشتن,vegerandin
1012,bleiben::V,ماندن,sekinîn
1013,warten::V,منتظر بودن,payîn
1014,erwarten::V,انتظار داشتن,payîn
1015,suchen::V,جستجو کردن,lêgerîn
1016,finden::V,یافتن,peyda kirin
1017,finden::V,پیدا کردن,peyda kirin
1018,versuchen::V,سعی کردن,çeribandin
1019,versuchen::V,کوشش کردن,çeribandin
1020,vorbereiten::V,آماده کردن,amade kirin
1021,lieben::V,عاشق بودن,hez kirin
1022,mögen::V,میل داشتن,dil kirin
1023,mögen::V,دوست داشتن,dil kirin
1024,lachen::V,خندیدن,kenîn
1025,rühren::V,به رقت آوردن,hêjan
1026,weinen::V,گریه کردن,girîn
1027,schimpfen::V,فحاشی کردن,pevçûn
1028,sich ärgern::V,ناراحت شدن,enirîn
1029,sich fürchten::V,واهمه کردن,tirsîn
1030,fürchten::V,ترسیدن,tirsin
1031,fliehen::V,گریختن,bazdan
1032,flüchten::V,فرار کردن,revîn
1033,sehen::V,دیدن,dîtin
1034,anschauen::V,نگاه کردن,sêr kirin
1035,ansehen::V,تماشا کردن,hesibandin
1036,hören::V,شنیدن,guhdar jirin
1037,zuhören::V,گوش دادن,guhdarî kirin
1038,probieren::V,چشیدن,tehm kirin
1039,riechen::V,بوییدن,bihn kirin
1040,riechen::V,بو کردن,bihn kirin
1041,fühlen::V,احساس کردن,hîs kirin
1042,scheinen::V,بنظر آمدن,xoyer kir
1043,zu sehen sein::V,دیده شدن,diyar bûn
1044,vernehmen::V,شنیدن,bihîstin
1045,frieren::V,سرد بودن,qerişîn
1046,tun::V,کردن,kirin
1047,können::V,توانستن,karin
1048,wollen::V,خواستن,xwestîn
1049,anfangen::V,شروع کردن,dest pêkirin
1050,beenden::V,تمام کردن,xelas kirin
1051,beenden::V,پایان دادن,xelas kirin
1052,aufhören::V,دست کشیدن,xelas kirin
1053,gelingen::V,موفق شدن,çe bûn
1054,geraten::V,نتیجه دادن,qewîmîn
1055,öffnen::V,گشودن,vekirin
1056,öffnen::V,باز کردن,vekirin
1057,schließen::V,بستن,girtin
1058,schließen::V,قفل کردن,girtin
1059,stellen::V,گذاردن,danîn
1060,setzen::V,نشاندن,rûniştin
1061,legen::V,گذاشتن,danîn
1062,legen::V,گذاشتن,razandin
1063,berühren::V,دست زدن,lêketin
1064,berühren::V,لمس کردن,lêketin
1065,verbinden::V,وصل کردن,anîn pê
1066,bedecken::V,پوشاندن,sergirtin
1067,aufhängen::V,آویختن,aliqandin
1068,anzünden::V,سوزاندن,pêxistin
1069,aufheben::V,برداشتن,hildan
1070,aufheben::V,بلند کردن,hildan
1071,zurücklassen::V,گذاشتن,hiştin
1072,zurücklassen::V,گذاشتن,vehiştin
1073,verlieren::V,گم کردن,wendakirin
1074,fallen lassen::V,انداختن,xistin bixe
1075,fallen lassen::V,انداختن,xistin
1076,machen::V,کردن,kirin
1077,machen::V,کردن,çêkirin
1078,machen::V,ساختن,kirin
1079,machen::V,ساختن,çêkirin
1080,herstellen::V,ساختن,çê kirin
1081,herstellen::V,ساختن,peyda kirin
1082,herstellen::V,تولید کردن,çê kirin
1083,herstellen::V,تولید کردن,peyda kirin
1084,bauen::V,ساختن,lêkirin
1085,bauen::V,بنا کردن,lêkirin
1086,reparieren::V,درست کردن,veherînerîn
1087,reparieren::V,تعمیر کردن,veherînerîn
1088,verbessern::V,بهتر کردن,sererastkirin
1089,ändern::V,تغییر دادن,degiş kirin
1090,graben::V,کندن,kolandin
1091,graben::V,گود کردن,kolandin
1092,beugen::V,کج کردن,tewîn
1093,beugen::V,کج کردن,xwar kirin
1094,biegen::V,خم کردن,tewandin
1095,biegen::V,خم کردن,xwarkirin
1096,drehen::V,چرخاندن,fitilandin
1097,wenden::V,برگرداندن,zivîrin
1098,umdrehen::V,برگرداندن,vegerandin
1099,heben::V,برداشتن,hildan
1100,hochheben::V,برآوردن,hildan
1101,hochheben::V,بلند کردن,hildan
1102,ergreifen::V,گرفتن,dest avêtin
1103,halten::V,نگاه داشتن,hîştin
1104,halten::V,نگاه داشتن,sekinîn
1105,drücken::V,فشار دادن,pêl kirin
1106,drücken::V,فشار آوردن,pêl kirin
1107,schieben::V,هل دادن,damdan
1108,kratzen::V,خاریدن,xurandin
1109,lecken::V,لیسیدن,alastin
1110,beißen::V,گاز زدن,gez kirin
1111,abreißen::V,پاره کردن,hilşandin
1112,abschneiden::V,بریدن,jêkirin
1113,abschneiden::V,قطع کردن,jêkirin
1114,binden::V,بستن,girêdan
1115,stecken::V,فرو کردن,têxistin
1116,brechen::V,شکستن,şikandin
1117,klopfen::V,کوبیدن,kutandin
1118,hauen::V,زدن,li dan
1119,kleben::V,چسباندن,zeliqîn
1120,kleben::V,چسباندن,şirêz kirin
1121,reiben::V,مالش دادن,firikandin
1122,streichen::V,مالیدن,bax dan
1123,schleifen::V,تیز کردن,çarkirin
1124,schneiden::V,چیدن,jêkirin
1125,schneiden::V,بریدن,jêkirin
1126,rütteln::V,لرزاندن,hejandin
1127,rütteln::V,تکان دادن,hejandin
1128,schütteln::V,تکان دادن,daweşîn
1129,schwenken::V,تاب دادن,têwdan
1130,schütten::V,ریختن,rijandin
1131,füllen::V,پر کردن,dagirtin
1132,einwickeln::V,پیچیدن,pêçandin
1133,tragen::V,بردن,kişandin
1134,tragen::V,بردن,rajtin
1135,tragen::V,حمل کردن,kişandin
1136,tragen::V,حمل کردن,rajtin
1137,schleppen::V,کشیدن,kişandin
1138,ziehen::V,کشیدن,kişandin
1139,aufbewahren::V,نگهداری کردن,hilandin
1140,werfen::V,انداختن,avêtin
1141,werfen::V,پرتاب کردن,avêtin
1142,fangen::V,گرفتن,sem kirin
1143,fangen::V,گرفتن,girtin
1144,packen::V,گرفتن,pê girtin
1145,verstecken::V,قایم کردن,hîlanin
1146,verstecken::V,پنهان کردن,hîlanin
1147,teilen::V,قسمت کردن,parvekirin
1148,teilen::V,تقسیم کردن,parvekirin
1149,schicken::V,فرستادن,şandin
1150,schicken::V,ارسال کردن,şandin
1151,bringen::V,آوردن,anîn
1152,bringen::V,آوردن,birin
1153,hinzufügen::V,افزودن,dan ser
1154,hinzufügen::V,افزودن,li tiştekî zêde kirin
1155,hinzufügen::V,اضافه کردن,dan ser
1156,hinzufügen::V,اضافه کردن,li tiştekî zêde kirin
1157,bekommen::V,گرفتن,standin
1158,erhalten::V,دریافت کردن,standin
1159,nehmen::V,گرفتن,girtin
1160,nehmen::V,برداشتن,girtin
1161,wählen::V,انتخاب کردن,ray dan
1162,auswählen::V,برگزیدن,bijartin
1163,bewahren::V,حفظ کردن,rê li ber girtin
1164,bewahren::V,حفظ کردن,lê xwedî derketin
1165,bewahren::V,حفاظت کردن,rê li ber girtin
1166,bewahren::V,حفاظت کردن,lê xwedî derketin
1167,behindern::V,مانع بودن,bara wi
1168,verderben::V,از بین بردن,heram bûn
1169,beschädigen::V,صدمه زدن,xerab kirin
1170,zerbrechen::V,شکستن,şikênandin
1171,zerbrechen::V,شکستن,perçe kirin
1172,zerreißen::V,دریدن,qelişandin
1173,zerreißen::V,پاره کردن,qelişandin
1174,zerstören::V,خراب کردن,hilşandin
1175,zerstören::V,ویران کردن,hilşandin
1176,verbrennen::V,سوزاندن,şewitandin
1177,geben::V,دادن,dan
1178,geben::V,دادن,dayin
1179,reichen::V,دادن,besbûn
1180,reichen::V,دادن,têrkirin
1181,schenken::V,هدیه دادن,diyarî kirin
1182,versprechen::V,قول دادن,soz dan
1183,versprechen::V,وعده دادن,soz dan
1184,wünschen::V,آرزو کردن,dil kirin
1185,loben::V,ستایش کردن,pesinandin
1186,küssen::V,بوسیدن,maçkirin
1187,wiegen::V,نوسان کردن,lorandin
1188,wiegen::V,نوسان کردن,wezinandin
1189,zudecken::V,پوشاندن,nixumandin
1190,wecken::V,بیدار کردن,bixwe hesandin
1191,zeigen::V,نشان دادن,şanîdan
1192,führen::V,رهنمائی کردن,raber kirin
1193,lehren::V,آموختن,hîn kirin
1194,lehren::V,یاد دادن,hîn kirin
1195,unterrichten::V,درس دادن,ders dan
1196,unterrichten::V,تدریس کردن,ders dan
1197,aufziehen::V,تربیت کردن,mesinkirin
1198,leiten::V,اداره کردن,rêberî kirin
1199,antreiben::V,عجله دادن,bezandin
1200,lassen::V,وادار کردن,berdan
1201,lassen::V,وادار کردن,hiştin
1202,einladen::V,دعوت کردن,dawet kirin
1203,einladen::V,مهمان کردن,dawet kirin
1204,vereinigen::V,یکی کردن,bi yek kirin
1205,vereinigen::V,متحد کردن,bi yek kirin
1206,besuchen::V,دیدار کردن,mêvan bûn
1207,treffen::V,ملاقات کردن,rast hatin
1208,sich versammeln::V,جمع شدن,li hev çivîn
1209,spielen::V,بازی کردن,listin
1210,singen::V,آواز خواندن,stran
1211,tanzen::V,رقصیدن,reqisîn
1212,sich trennen::V,جدا شدن,hew berdan
1213,verlassen::V,ترک کردن,tanê hişt
1214,verlassen::V,ترک کردن,bêkes
1215,retten::V,نجات دادن,rihakirin
1216,bewachen::V,حراست کردن,raçavkirin
1217,schützen::V,حفظ کردن,hemet kirin
1218,verteidigen::V,دفاع کردن,paraztin
1219,sich schlagen::V,کتک‌کاری کردن,li hev bezîn
1220,schießen::V,تیر زدن,agir kirin
1221,siegen::V,پیروز شدن,biser ketin
1222,ärgern::V,ناراحت کردن,xeyirandin
1223,schlagen::V,زدن,lêdan
1224,schlagen::V,زدن,lêxistin
1225,schlagen::V,کوبیدن,lêdan
1226,schlagen::V,کوبیدن,lêxistin
1227,treten::V,لگد زدن,têlekirin
1228,stechen::V,چاقو زدن,têrekirin
1229,stoßen::V,هل دادن,lêketin
1230,stehlen::V,دزدیدن,dizîn
1231,stehlen::V,دزدیدن,dizî birin
1232,stören::V,مزاحم شدن,aciz kirin
1233,belästigen::V,زحمت دادن,li tela yeki ketin
1234,verbergen::V,پنهان کردن,veşartin
1235,verbergen::V,پنهان کردن,kemîndanîn
1236,täuschen::V,گول زدن,xapandin
1237,täuschen::V,گول زدن,lê zexeli kirin
1238,täuschen::V,فریب دادن,xapandin
1239,täuschen::V,فریب دادن,lê zexeli kirin
1240,betrügen::V,گول زدن,xapandin
1241,betrügen::V,فریب دادن,xapandin
1242,töten::V,کشتن,kûştin
1243,wohnen::V,منزل داشتن,rûniştin
1244,wohnen::V,سکونت داشتن,rûniştin
1245,arbeiten::V,کار کردن,kar kirin
1246,arbeiten::V,کار کردن,şêxulin
1247,sammeln::V,جمع کردن,komkirin
1248,pflücken::V,چیدن,çinîn
1249,jagen::V,شکار کردن,nêçîr kirin
1250,fischen::V,صید کردن,masî girtin
1251,fischen::V,ماهی‌گیری کردن,masî girtin
1252,fassen::V,گرفتن,pê girtin
1253,fassen::V,گرفتن,sêm kirin
1254,hüten::V,چراندن,hei jê man
1255,hüten::V,مراقبت کردن,hei jê man
1256,treiben::V,راندن,bêherandin
1257,anbinden::V,متصل کردن,tewilandin
1258,füttern::V,غذا دادن,xwarine dan lê
1259,melken::V,دوشیدن,dotin
1260,hacken::V,خرد کردن,kolandin
1261,gießen::V,ریختن,av dan
1262,reifen::V,رسیدن,kemilîn
1263,zubereiten::V,طبخ کردن,çe kirin
1264,zubereiten::V,آماده کردن,çe kirin
1265,kochen::V,پختن,xwarin çe kirin
1266,kochen::V,پختن,kelandin
1267,kochen::V,آشپزی کردن,xwarin çe kirin
1268,kochen::V,آشپزی کردن,kelandin
1269,backen::V,پختن,pijandin
1270,braten::V,سرخ کردن,qelandin
1271,braten::V,سرخ کردن,sor kirin
1272,umrühren::V,هم زدن,têvdan
1273,stricken::V,بافتن,hûnan
1274,nähen::V,دوختن,kêl kirin
1275,färben::V,رنگ زدن,boyax kirin
1276,reinigen::V,پاک کردن,paqijkirin
1277,reinigen::V,تمیز کردن,paqijkirin
1278,waschen::V,شستن,şuştin
1279,abwischen::V,زدودن,pakîj kirin
1280,spülen::V,شستن,şuştin
1281,fegen::V,جارو کردن,maliştin
1282,kehren::V,جارو کردن,maliştin
1283,baden::V,شنا کردن,serîşûştin
1284,baden::V,حمام کردن,serîşûştin
1285,sich waschen::V,شستشو کردن,serîşûştin
1286,ausziehen::V,درآوردن,jê kirin
1287,anziehen::V,پوشیدن,pê kirin
1288,sich anziehen::V,لباس پوشیدن,xwe kirin
1289,kämmen::V,شانه زدن,şeh kirin
1290,schmücken::V,زینت دادن,xemilandin
1291,sagen::V,گفتن,gotin
1292,sagen::V,گفتن,peyivîn
1293,sprechen::V,حرف زدن,peyivîn
1294,sprechen::V,صحبت کردن,peyivîn
1295,reden::V,حرف زدن,axaftin
1296,reden::V,صحبت کردن,axaftin
1297,sich unterhalten::V,گپ زدن,hev biştaxilin
1298,fragen::V,پرسیدن,pirsîn
1299,fragen::V,پرسیدن,pirs kirin
1300,fragen::V,سؤال کردن,pirsîn
1301,fragen::V,سؤال کردن,pirs kirin
1302,bitten::V,خواهش کردن,tika kirin
1303,bitten::V,درخواست کردن,tika kirin
1304,erzählen::V,نقل کردن,behs kirin
1305,erzählen::V,حکایت کردن,behs kirin
1306,mitteilen::V,خبر دادن,vegotin
1307,nennen::V,نامیدن,bi nav kirin
1308,rufen::V,صدا کردن,bakirin
1309,prahlen::V,پز آمدن,pesnê xwe dan
1310,übersetzen::V,ترجمه کردن,qulibandin
1311,übersetzen::V,ترجمه کردن,derbas kirin
1312,denken::V,فکر کردن,fikirîn
1313,glauben::V,باور کردن,bawer bûn
1314,glauben::V,عقیده داشتن,bawer bûn
1315,bemerken::V,متوجه شدن,bala xwe dan
1316,bemerken::V,متوجه شدن,çac lê ketin
1317,erkennen::V,شناختن,pêhesîn
1318,erkennen::V,تشخیص دادن,pêhesîn
1319,begreifen::V,فهمیدن,fêmkirin
1320,begreifen::V,درک کردن,fêmkirin
1321,verstehen::V,فهمیدن,fêmkirin
1322,lernen::V,آموختن,halmandin
1323,lernen::V,آموختن,fêrbun
1324,lernen::V,یاد گرفتن,halmandin
1325,lernen::V,یاد گرفتن,fêrbun
1326,wissen::V,دانستن,zanîn
1327,sich erinnern an::V,به یاد آوردن,bir bûn
1328,vergessen::V,فراموش کردن,ji bir kirin
1329,messen::V,اندازه گرفتن,pê kanîn
1330,zählen::V,شمردن,hejmardin
1331,rechnen::V,حساب کردن,hesibandin
1332,lesen::V,خواندن,xwendin
1333,malen::V,نقاشی کردن,rengandin
1334,malen::V,نقاشی کردن,boyax kirin
1335,zeichnen::V,کشیدن,işaret kirin
1336,zeichnen::V,رسم کردن,işaret kirin
1337,schreiben::V,نوشتن,nivîsandin
1338,besitzen::V,داشتن,hebûn
1339,kaufen::V,خریدن,kirîn
1340,kaufen::V,خرید کردن,kirîn
1341,verkaufen::V,فروختن,firotin
1342,bezahlen::V,پرداختن,pere dan
1343,zahlen::V,پرداخت کردن,pere dan
1344,zahlen::V,پرداخت کردن,dayin
1345,beherrschen::V,مسلط بودن,zebt kirin
1346,beherrschen::V,مسلط بودن,hukim kirin
1347,ertragen::V,تحمل کردن,bihêzkirin
