,Concept_ID,is,la
199,Spinne::N,kónguló,aranea
200,Ameise::N,maur,formica
201,Laus::N,lús,pediculus
202,Mücke::N,mý,culex
203,Mücke::N,mýfluga,culex
204,Fliege::N,fluga,musca
205,Schmetterling::N,fiðrildi,papilio
206,Beere::N,ber,baca
207,Apfel::N,epli,malum
208,Pilz::N,sveppur,fungus
209,Zwiebel::N,laukur,cepa
210,Saat::N,fræ,seges
211,Saat::N,útsæði,seges
212,Korn::N,korn,granum
213,Heu::N,hey,faenum
214,Schale::N,hýði,putamen
215,Grube::N,gryfja,fovea
216,Falle::N,gildra,pedica
217,Schlinge::N,snara,laqueus
218,Spur::N,spor,vestigium
219,Asche::N,aska,cinis
220,Dreck::N,óþverri,lutum
221,Eisen::N,járn,ferrum
222,Gold::N,gull,aurum
223,Silber::N,silfur,argentum
224,Kohle::N,kol,carbo
225,Glas::N,gler,vitrum
226,Lehm::N,leir,lutum
227,Sand::N,sandur,arena
228,Mensch::N,maður,homo
229,Mensch::N,manneskja,homo
230,Mann::N,maður,vir
231,Mann::N,karlmaður,vir
232,Frau::N,kona,mulier
233,Kind::N,barn,puer
234,Kind::N,barn,infans
235,Kind::N,krakki,puer
236,Kind::N,krakki,infans
237,Junge::N,drengur,puer
238,Mädchen::N,stelpa,puella
239,Familie::N,fjölskylda,familia
240,Großvater::N,afi,avus
241,Großmutter::N,amma,avia
242,Eltern::N,foreldrar,parentes
243,Vater::N,faðir,pater
244,Mutter::N,móðir,mater
245,Sohn::N,sonur,filius
246,Tochter::N,dóttir,filia
247,Bruder::N,bróðir,frater
248,Schwester::N,systir,soror
249,Onkel::N,föðurbróðir,patruus
250,Onkel::N,föðurbróðir,avunculus
251,Tante::N,frænka,amita
252,Tante::N,móðursystir,amita
253,Ehemann::N,eiginmaður,maritus
254,Ehefrau::N,eiginkona,uxor
255,Freude::N,gleði,gaudium
256,Freude::N,gleði,laetitia
257,Gelächter::N,hlátur,risus
258,Glück::N,gæfa,felicitas
259,Kummer::N,sorg,aegritudo
260,Wunsch::N,ósk,voluntas
261,Wunsch::N,ósk,desiderium
262,Lust::N,fýsn,libido
263,Lust::N,fýsn,voluptas
264,Lust::N,löngun,libido
265,Lust::N,löngun,voluptas
266,Geist::N,andi,mens
267,Geist::N,andi,animus
268,Gedanke::N,hugsun,sententia
269,Gedächtnis::N,minni,memoria
270,Verstand::N,vit,ratio
271,Verstand::N,vit,ingenium
272,Sinn::N,merking,sensus
273,Grund::N,ástæða,causa
274,Wahrheit::N,sannleikur,veritas
275,Gespräch::N,samtal,sermo
276,Märchen::N,ævintýri,fabula
277,Erzählung::N,saga,fabula
278,Erzählung::N,saga,narratio
279,Nachricht::N,frétt,nuntius
280,Neuigkeit::N,frétt,novitas
281,Name::N,nafn,nomen
282,Rätsel::N,gáta,aenigma
283,Rede::N,ræða,oratio
284,Sprache::N,mál,lingua
285,Sprache::N,tungumál,lingua
286,Stimme::N,rödd,vox
287,Wort::N,orð,verbum
288,Wort::N,orð,vocabulum
289,Zeichen::N,tákn,signum
290,Zeichen::N,merki,signum
291,Ruf::N,kall,clamor
292,Lärm::N,hávaði,strepitus
293,Laut::N,hljóð,sonus
294,Ton::N,tónn,sonus
295,Lied::N,ljóð,carmen
296,Lied::N,söngur,carmen
297,Ruhe::N,ró,quies
298,Ruhe::N,kyrrð,quies
299,Leute::N,fólk,homines
300,Volk::N,þjóð,populus
301,Arbeit::N,vinna,labor
302,Gast::N,gestur,hospes
303,Gast::N,gestur,conviva
304,Geschenk::N,gjöf,munus
305,Spiel::N,leikur,ludus
306,Gesellschaft::N,selskapur,societas
307,Hilfe::N,hjálp,auxilium
308,Hilfe::N,hjálp,subsidium
309,Freund::N,vinur,amicus
310,Kamerad::N,félagi,socius
311,Angelegenheit::N,mál,res
312,Angelegenheit::N,málefni,res
313,Anzahl::N,tala,numerus
314,Anzahl::N,fjöldi,numerus
315,Art::N,tegund,genus
316,Stück::N,biti,frustum
317,Stück::N,biti,fragmentum
318,Stück::N,stykki,frustum
319,Stück::N,stykki,fragmentum
320,Teil::N,hluti,pars
321,Teil::N,partur,pars
322,Hälfte::N,helmingur,dimidium
323,Kreis::N,hringur,orbis
324,Kreis::N,hringur,circus
325,Kreuz::N,kross,crux
326,Kreuz::N,krossmark,crux
327,Linie::N,lína,linea
328,Strich::N,strik,lineamentum
329,Abstand::N,millibil,intervallum
330,Entfernung::N,fjarlægð,spatium
331,Gegend::N,hérað,loca
332,Gegend::N,hérað,regio
333,Platz::N,pláss,locus
334,Ort::N,staður,locus
335,Seite::N,hlið,latus
336,Mitte::N,miðja,medium
337,Gegenstand::N,hlutur,res
338,Sache::N,mál,res
339,Rand::N,brún,margo
340,Kante::N,rönd,angulus
341,Ecke::N,horn,angulus
342,Spitze::N,oddur,cacumen
343,Ende::N,endi,caput
344,Loch::N,gat,foramen
345,Loch::N,hola,foramen
346,Winkel::N,skot,angulus
347,Winkel::N,krókur,angulus
348,Muster::N,munstur,exemplum
349,Größe::N,stærð,magnitudo
350,Länge::N,lengd,longitudo
351,Höhe::N,hæð,altitudo
352,Gewicht::N,vigt,pondus
353,Gewicht::N,þyngd,pondus
354,Menge::N,magn,copia
355,Haufen::N,hrúga,acervus
356,Haufen::N,haugur,acervus
357,Reihe::N,röð,ordo
358,Boot::N,bátur,navicula
359,Ruder::N,ár,remus
360,Schlitten::N,sleði,sclodia
361,Ski::N,skíði,narta
362,Lagerfeuer::N,varðeldur,ignis
363,Last::N,byrði,onus
364,Last::N,farmur,onus
365,Gang::N,ganga,cursus
366,Schritt::N,skref,gradus
367,Norden::N,norður,septentriones
368,Süden::N,suður,meridies
369,Westen::N,vestur,occidens
370,Osten::N,austur,oriens
371,Holz::N,viður,lignum
372,Brett::N,fjöl,tabula
373,Platte::N,flötur,lamina
374,Stütze::N,stoð,adminiculum
375,Stange::N,stöng,pertica
376,Stock::N,prik,baculum
377,Stock::N,stafur,baculum
378,Stab::N,prik,scipio
379,Stab::N,stafur,scipio
380,Rohr::N,rör,tubus
381,Rohr::N,pípa,tubus
382,Haus::N,hús,aedes
383,Heim::N,heimili,domicilium
384,Ofen::N,ofn,fornax
385,Fußboden::N,gólf,solum
386,Tisch::N,borð,mensa
387,Stuhl::N,stóll,sella
388,Wiege::N,vagga,cunae
389,Bett::N,rúm,lectus
390,Bett::N,hvíla,lectus
391,Regal::N,hilla,foruli
392,Kiste::N,kassi,cista
393,Fenster::N,gluggi,fenestra
394,Tür::N,dyr,ianua
395,Tür::N,hurð,ianua
396,Tor::N,hlið,porta
397,Zaun::N,girðing,saepes
398,Zaun::N,limgarður,saepes
399,Dach::N,þak,tectum
400,Leiter::N,stigi,scalae
401,Besen::N,sópur,scopae
402,Spaten::N,spaði,pala
403,Schaufel::N,skófla,pala
404,Gabel::N,gaffall,fuscinula
405,Löffel::N,skeið,coclear
406,Messer::N,hnífur,culter
407,Nagel::N,nögl,clavus
408,Netz::N,net,rete
409,Haken::N,krókur,hamus
410,Griff::N,tak,manubrium
411,Schloss::N,lás,claustra
412,Bild::N,mynd,tabula
413,Bild::N,mynd,pictura
414,Figur::N,stytta,statunculum
415,Puppe::N,brúða,pupa
416,Beutel::N,poki,sacculus
417,Beutel::N,baggi,sacculus
418,Bündel::N,böggull,fascis
419,Tasche::N,veski,sacculus
420,Eimer::N,fata,situla
421,Deckel::N,lok,operculum
422,Geschirr::N,leirtau,vasa
423,Sack::N,sekkur,saccus
424,Tasse::N,bolli,pocillum
425,Topf::N,pottur,olla
426,Kessel::N,ketill,aenum
427,Essen::N,matur,cena
428,Nahrung::N,fæða,cibus
429,Nahrung::N,fæða,alimenta
430,Speise::N,réttur,cibus
431,Speise::N,matarréttur,cibus
432,Fleisch::N,kjöt,caro
433,Getreide::N,korn,frumentum
434,Brei::N,grautur,puls
435,Brot::N,brauð,panis
436,Scheibe::N,sneið,frustum
437,Fett::N,fita,pingue
438,Butter::N,smjör,butȳrum
439,Öl::N,olía,oleum
440,Salz::N,salt,sal
441,Suppe::N,súpa,ius
442,Honig::N,hunang,mel
443,Milch::N,mjólk,lac
444,Tee::N,te,thea
445,Leder::N,skinn,corium
446,Wolle::N,ull,lana
447,Stoff::N,dúkur,textum
448,Nadel::N,nál,acus
449,Faden::N,þráður,filum
450,Knopf::N,tala,bulla
451,Knopf::N,hnappur,bulla
452,Knoten::N,hnútur,nodus
453,Farbe::N,málning,pigmentum
454,Kleidung::N,búningur,vestimenta
455,Kleidung::N,klæðnaður,vestimenta
456,Hemd::N,skyrta,tunica
457,Kragen::N,kragi,collare
458,Kragen::N,flibbi,collare
459,Ärmel::N,ermi,manica
460,Hose::N,buxur,bracae
461,Gürtel::N,belti,cingulum
462,Mütze::N,húfa,pilleus
463,Schuh::N,skór,calceus
464,Stiefel::N,stígvél,pero
465,Stiefel::N,stígvél,caliga
466,Ring::N,hringur,anulus
467,Band::N,band,redimiculum
468,Kamm::N,greiða,pecten
469,Spiegel::N,spegill,speculum
470,Riemen::N,ól,lorum
471,Riemen::N,reim,lorum
472,Schnur::N,snúra,linum
473,Leine::N,band,retinaculum
474,Decke::N,teppi,lodix
475,Kissen::N,koddi,pulvinus
476,Tuch::N,klútur,velum
477,Handtuch::N,þurrka,mantele
478,Handtuch::N,handklæði,mantele
479,Kraft::N,afl,vis
480,Kraft::N,kraftur,vis
481,Stärke::N,styrkur,robur
482,Gesundheit::N,heilsa,valetudo
483,Gesundheit::N,heilbrigði,valetudo
484,Krankheit::N,sjúkdómur,morbus
485,Schmerz::N,sársauki,dolor
486,Wunde::N,sár,vulnus
487,Fieber::N,hitasótt,febris
488,Arznei::N,lyf,remedium
489,Brücke::N,brú,pons
490,Brunnen::N,brunnur,puteus
491,Weide::N,hagi,pascua
492,Pfad::N,stígur,semita
493,Weg::N,vegur,iter
494,Straße::N,gata,via
495,Straße::N,stræti,via
496,Dorf::N,þorp,vicus
497,Stadt::N,borg,urbs
498,Stadt::N,borg,oppidum
499,Brief::N,bréf,epistula
500,Buch::N,bók,liber
501,Buchstabe::N,bókstafur,littera
502,Zeitung::N,dagblað,diurnum
503,Leben::N,líf,vita
504,Tod::N,dauði,mors
505,Grab::N,gröf,sepulcrum
506,Kirche::N,kirkja,ecclesia
507,Sünde::N,synd,peccatum
508,Gott::N,guð,deus
509,Arbeiter::N,verkamaður,operarius
510,Chef::N,yfirmaður,praefectus
511,Meister::N,meistari,magister
512,Arzt::N,læknir,medicus
513,Lehrer::N,kennari,magister
514,Geld::N,peningar,aes
515,Geld::N,peningar,pecunia
516,Geschäft::N,viðskipti,negotium
517,Laden::N,búð,taberna
518,Laden::N,verslun,taberna
519,Preis::N,verð,pretium
520,Ware::N,vara,merx
521,Nutzen::N,gagn,utilitas
522,Reichtum::N,auður,opes
523,Reichtum::N,auður,divitiae
524,Welt::N,veröld,mundus
525,Land::N,land,terra
526,Staat::N,ríki,res publica
527,König::N,konungur,rex
528,Macht::N,vald,potestas
529,Grenze::N,landamæri,limes
530,Krieg::N,stríð,bellum
531,Feind::N,fjandmaður,inimicus
532,Gewalt::N,ofbeldi,vis
533,Kampf::N,bardagi,pugna
534,Bogen[Waffe]::N,bogi,arcus
535,Pfeil::N,ör,sagitta
536,Gewehr::N,byssa,sclopetum
537,Fehler::N,villa,error
538,Lüge::N,lygi,mendacium
539,Schaden::N,skemmd,damnum
540,Schaden::N,skemmd,detrimentum
541,Unglück::N,óhamingja,miseria
542,Unglück::N,óhamingja,calamitas
543,Schuld::N,sök,culpa
544,Alter::N,aldur,aetas
545,Schluss::N,lok,finis
546,Schluss::N,endir,finis
547,Zeit::N,tími,tempus
548,Tag::N,dagur,dies
549,Morgen::N,morgunn,mane
550,Mittag::N,hádegi,meridies
551,Abend::N,kvöld,vesper
552,Nacht::N,nótt,nox
553,Woche::N,vika,septimana
554,Monat::N,mánuður,mensis
555,Jahr::N,ár,annus
556,Frühling::N,vor,ver
557,Sommer::N,sumar,aestas
558,Herbst::N,haust,autumnus
559,Winter::N,vetur,hiems
560,Januar::N,janúar,Ianuarius
561,Februar::N,február,Februarius
562,März::N,mars,Martius
563,April::N,apríl,Aprilis
564,Mai::N,maí,Maius
565,Juni::N,júní,Iunius
566,Juli::N,júlí,Iulius
567,August::N,ágúst,Augustus
568,September::N,september,September
569,Oktober::N,október,Octobris
570,November::N,nóvember,Novembris
571,Dezember::N,desember,December
572,Montag::N,mánudagur,dies lunae
573,Dienstag::N,þriðjudagur,dies Martis 
574,Mittwoch::N,miðvikudagur,dies Mercurii
575,Donnerstag::N,fimmtudagur,dies Iovis
576,Freitag::N,föstudagur,dies Veneris
577,Samstag::N,laugardagur,dies Saturni
578,Sonntag::N,sunnudagur,dominicus
579,Sonntag::N,sunnudagur,dies solis
580,groß::A,stór,magnus
581,klein::A,lítill,parvus
582,lang::A,langur,longus
583,kurz::A,stuttur,brevis
584,breit::A,breiður,latus
585,schmal::A,mjór,angustus
586,dicht::A,þéttur,densus
587,dick[Gegenstand]::A,þykkur,crassus
588,dünn::A,þunnur,tenuis
589,fein::A,fíngerður,subtilis
590,fest::A,fastur,solidus
591,fest::A,fastur,stabilis
592,flach::A,flatur,planus
593,glatt::A,háll,levis
594,glatt::A,sléttur,levis
595,hart::A,harður,durus
596,weich::A,mjúkur,mollis
597,rund::A,kringlóttur,rotundus
598,spitz::A,oddhvass,acutus
599,scharf::A,beittur,acer
600,stumpf::A,bitlaus,hebes
601,schwer::A,þungur,gravis
602,schön::A,fagur,pulcher
603,schön::A,fagur,formosus
604,schön::A,fallegur,pulcher
605,schön::A,fallegur,formosus
606,heiß::A,heitur,fervidus
607,warm::A,hlýr,calidus
608,warm::A,heitur,calidus
609,kalt::A,kaldur,frigidus
610,kühl::A,svalur,frigidus
611,frisch::A,frískur,recens
612,feucht::A,rakur,umidus
613,feucht::A,þvalur,umidus
614,nass::A,votur,madidus
615,nass::A,blautur,madidus
616,trocken::A,þurr,aridus
617,voll::A,fullur,plenus
618,leer::A,tómur,vacuus
619,offen::A,opinn,apertus
620,geschlossen::A,lokaður,clausus
621,sauber::A,þrifinn,lautus
622,schmutzig::A,óhreinn,sordidus
623,schmutzig::A,sóðalegur,sordidus
624,roh::A,hrár,crudus
625,reif::A,þroskaður,maturus
626,lecker::A,ljúffengur,delicatus
627,süß::A,sætur,dulcis
628,bitter::A,beiskur,amarus
629,bitter::A,beiskur,acerbus
630,sauer::A,súr,acidus
631,hell::A,bjartur,clarus
632,dunkel::A,dimmur,obscurus
633,schwarz::A,svartur,niger
634,weiß::A,hvítur,albus
635,rot::A,rauður,ruber
636,gelb::A,gulur,flavus
637,blau::A,blár,caeruleus
638,grün::A,grænn,viridis
639,grau::A,grár,canus
640,bunt::A,marglitur,varius
641,billig::A,ódýr,vilis
642,teuer::A,dýr,carus
643,wertvoll::A,verðmætur,pretiosus
644,blind::A,blindur,caecus
645,taub::A,heyrnarlaus,surdus
646,kräftig::A,öflugur,robustus
647,stark::A,sterkur,firmus
648,stark::A,sterkur,validus
649,schwach::A,veill,debilis
650,schwach::A,veill,infirmus
651,fett::A,feitur,crassus
652,schlank::A,grannur,procerus
653,schlank::A,spengilegur,procerus
654,hübsch::A,snotur,pulcher
655,hübsch::A,laglegur,pulcher
656,böse::A,illur,improbus
657,böse::A,vondur,improbus
658,dumm::A,heimskur,stultus
659,dumm::A,heimskur,stupidus
660,faul::A,latur,piger
661,fleißig::A,iðinn,sedulus
662,geizig::A,nískur,avarus
663,klug::A,hygginn,prudens
664,geschickt::A,fimur,sollers
665,geschickt::A,laginn,sollers
666,lieb::A,kær,carus
667,lieb::A,ljúfur,carus
668,lustig::A,kátur,iocosus
669,sanft::A,blíður,clemens
670,hungrig::A,soltinn,impastus
671,hungrig::A,hungraður,impastus
672,krank::A,sjúkur,aeger
673,nackt::A,nakinn,nudus
674,traurig::A,dapur,maestus
675,traurig::A,hryggur,maestus
676,lebendig::A,lifandi,vivus
677,gut::A,góður,bonus
678,schlecht::A,slæmur,malus
679,schlecht::A,lélegur,malus
680,richtig::A,réttur,rectus
681,schlimm::A,slæmur,malus
682,wahr::A,sannur,verus
683,alt::A,gamall,antiquus
684,neu::A,nýr,novus
685,ehemalig::A,fyrrverandi,pristinus
686,alt[Lebewesen]::A,gamall,vetus
687,jung::A,ungur,iuvenis
688,arm::A,vesall,pauper
689,arm::A,fátækur,pauper
690,reich::A,ríkur,dives
691,reich::A,auðugur,dives
692,bekannt::A,kunnugur,notus
693,berühmt::A,frægur,celeber
694,berühmt::A,frægur,illustris
695,fremd::A,framandi,peregrinus
696,fremd::A,ókunnugur,peregrinus
697,verschieden::A,ýmis,varius
698,nah::A,nálægur,propinquus
699,fern::A,fjarri,longinquus
700,fern::A,fjarlægur,longinquus
701,linker::A,vinstri,sinister
702,rechter::A,hægri,dexter
703,anderer::A,annar,alius
704,erster::A,fyrsti,primus
705,zweiter::A,annar,secundus
706,dritter::A,þriðji,tertius
707,letzter::A,síðasti,ultimus
708,allein::ADV,einn,solum
709,allein::ADV,aleinn,solum
710,auf einmal::ADV,allt í einu,simul
711,zusammen::ADV,saman,una
712,lange::ADV,lengi,diu
713,plötzlich::ADV,skyndilega,subito
714,plötzlich::ADV,skyndilega,repente
715,sofort::ADV,strax,statim
716,sofort::ADV,þegar í stað,statim
717,später::ADV,seinna,postea
718,jetzt::ADV,nú,nunc
719,jetzt::ADV,núna,nunc
720,heute::ADV,í dag,hodie
721,morgen::ADV,á morgun,cras
722,bald::ADV,brátt,mox
723,bald::ADV,bráðum,mox
724,dann::ADV,svo,deinde
725,dann::ADV,síðan,deinde
726,gestern::ADV,í gær,heri
727,einst::ADV,forðum,olim
728,damals::ADV,þá,tum
729,damals::ADV,á þeim tímum,tum
730,danach::ADV,á eftir því,postea
731,vorher::ADV,áður,antea
732,zuerst::ADV,fyrst,primo
733,einmal::ADV,einu sinni,semel
734,manchmal::ADV,stundum,interdum
735,oft::ADV,oft,saepe
736,immer::ADV,alltaf,semper
737,immer::ADV,sífellt,semper
738,niemals::ADV,aldrei,numquam
739,hier::ADV,hér,hic
740,hierhin::ADV,hingað,huc
741,von hier::ADV,héðan,hinc
742,dort::ADV,þar,ibi
743,dort::ADV,þarna,ibi
744,dorthin::ADV,þangað,eo
745,geradeaus::ADV,beint áfram,recte
746,vorwärts::ADV,áfram,porro
747,rückwärts::ADV,aftur á bak,retro
748,zurück::ADV,aftur,retro
749,zurück::ADV,til baka,retro
750,unten::ADV,niðri,infra
751,unten::ADV,fyrir neðan,infra
752,hinab::ADV,niður,pessum
753,hinab::ADV,niður eftir,pessum
754,oben::ADV,uppi,supra
755,hinauf::ADV,upp,sursum
756,hinauf::ADV,upp eftir,sursum
757,überall::ADV,alls staðar,ubique
758,nicht::ADV,ekki,non
759,ein wenig::ADV,dálítið,paulum
760,kaum::ADV,varla,vix
761,kaum::ADV,varla,aegre
762,kaum::ADV,tæplega,vix
763,kaum::ADV,tæplega,aegre
764,sehr::ADV,mjög,valde
765,sehr::ADV,mjög,magnopere
766,so::ADV,svo,ita
767,so::ADV,þannig,ita
768,noch::ADV,enn,etiam
769,noch::ADV,ennþá,etiam
770,nur::ADV,bara,solum
771,nur::ADV,bara,tantum
772,nur::ADV,aðeins,solum
773,nur::ADV,aðeins,tantum
774,schon::ADV,nú þegar,iam
775,wieder::ADV,aftur,rursus
776,wieder::ADV,að nýju,rursus
777,vergebens::ADV,árangurslaust,frustra
778,vor::PRP,fyrir,ante
779,hinter::PRP,bak við,post
780,hinter::PRP,aftur fyrir,post
781,unter::PRP,undir,sub
782,durch::PRP,gegnum,per
783,neben::PRP,hjá,iuxta
784,neben::PRP,við hliðina á,iuxta
785,zwischen::PRP,milli,inter
786,zwischen::PRP,á milli,inter
787,wegen::PRP,vegna,propter
788,dies::PRN,þetta,hoc
789,das::PRN,það,id
790,alles::PRN,allt,omnia
791,ich::PRN,ég,ego
792,du::PRN,þú,tu
793,er::PRN,hann,is
794,er::PRN,hann,ille
795,wir::PRN,við,nos
796,ihr::PRN,þið,vos
797,sie::PRN,þær,ii
798,sie::PRN,þær,illi
799,sie::PRN,þeir,ii
800,sie::PRN,þeir,illi
801,was::FPRN,hvað,quid
802,wer::FPRN,hver,quis
803,wo::FADV,hvar,ubi
804,wohin::FADV,hvert,quo
805,wie::FADV,hvernig,quomodo
806,warum::FADV,hvers vegna,cur
807,wieviel::FNUM,hve mikill,quantum
808,eins::NUM,einn,unus
809,zwei::NUM,tveir,duo
810,drei::NUM,þrír,tres
811,vier::NUM,fjórir,quattuor
812,fünf::NUM,fimm,quinque
813,sechs::NUM,sex,sex
814,sieben::NUM,sjö,septem
815,acht::NUM,átta,octo
816,neun::NUM,níu,novem
817,zehn::NUM,tíu,decem
818,elf::NUM,ellefu,undecim
819,zwölf::NUM,tólf,duodecim
820,zwanzig::NUM,tuttugu,viginti
821,dreißig::NUM,þrjátíu,triginta
822,vierzig::NUM,fjörutíu,quadraginta
823,fünfzig::NUM,fimmtíu,quinquaginta
824,sechzig::NUM,sextíu,sexaginta
825,siebzig::NUM,sjötíu,septuaginta
826,achtzig::NUM,áttatíu,octoginta
827,neunzig::NUM,níutíu,nonaginta
