,Concept_ID,is,pl
803,kaum::ADV,tæplega,ledwie
804,kaum::ADV,tæplega,prawie nie
805,sehr::ADV,mjög,bardzo
806,so::ADV,svo,tak
807,so::ADV,þannig,tak
808,noch::ADV,enn,jeszcze
809,noch::ADV,ennþá,jeszcze
810,nur::ADV,bara,tylko
811,nur::ADV,aðeins,tylko
812,schon::ADV,nú þegar,już
813,wieder::ADV,aftur,znów
814,wieder::ADV,aftur,znowu
815,wieder::ADV,að nýju,znów
816,wieder::ADV,að nýju,znowu
817,vergebens::ADV,árangurslaust,na próżno
818,vor::PRP,fyrir,przed
819,hinter::PRP,bak við,za
820,hinter::PRP,aftur fyrir,za
821,unter::PRP,undir,pod
822,durch::PRP,gegnum,przez
823,neben::PRP,hjá,obok
824,neben::PRP,við hliðina á,obok
825,zwischen::PRP,milli,między
826,zwischen::PRP,á milli,między
827,wegen::PRP,vegna,z powodu
828,dies::PRN,þetta,to
829,das::PRN,það,to
830,alles::PRN,allt,wszystko
831,ich::PRN,ég,ja
832,du::PRN,þú,ty
833,er::PRN,hann,on
834,wir::PRN,við,my
835,ihr::PRN,þið,wy
836,sie::PRN,þær,oni
837,sie::PRN,þeir,oni
838,was::FPRN,hvað,co
839,wer::FPRN,hver,kto
840,wo::FADV,hvar,gdzie
841,wohin::FADV,hvert,dokąd
842,wie::FADV,hvernig,jak
843,warum::FADV,hvers vegna,dlaczego
844,wieviel::FNUM,hve mikill,ile
845,eins::NUM,einn,jeden
846,zwei::NUM,tveir,dwa
847,drei::NUM,þrír,trzy
848,vier::NUM,fjórir,cztery
849,fünf::NUM,fimm,pięć
850,sechs::NUM,sex,sześć
851,sieben::NUM,sjö,siedem
852,acht::NUM,átta,osiem
853,neun::NUM,níu,dziewięć
854,zehn::NUM,tíu,dziesięć
855,elf::NUM,ellefu,jedenaście
856,zwölf::NUM,tólf,dwanaście
857,zwanzig::NUM,tuttugu,dwadzieścia
858,dreißig::NUM,þrjátíu,trzydzieści
859,vierzig::NUM,fjörutíu,czterdzieści
860,fünfzig::NUM,fimmtíu,pięćdziesiąt
861,sechzig::NUM,sextíu,sześćdziesiąt
862,siebzig::NUM,sjötíu,siedemdziesiąt
863,achtzig::NUM,áttatíu,osiemdziesiąt
864,neunzig::NUM,níutíu,dziewięćdziesiąt
865,hundert::NUM,hundrað,sto
866,tausend::NUM,þúsund,tysiąc
867,und::CNJ,og,i
868,oder::CNJ,eða,lub
869,oder::CNJ,eða,albo
870,stehen::V,standa,stać
871,sitzen::V,sitja,siedzieć
872,liegen::V,liggja,leżeć
873,hängen::V,hanga,wisieć
874,werden::V,verða,zostać
875,werden::V,verða,stać się
876,passieren::V,gerast,dziać się
877,passieren::V,gerast,zdarzyć się
878,beginnen::V,byrja,zacząć się
879,enden::V,enda,kończyć się
880,enden::V,lykta,kończyć się
881,wechseln::V,skipta,zmienić się
882,aufgehen[Sonne]::V,koma upp,wzejść
883,untergehen[Sonne]::V,ganga til viðar,zajść
884,scheinen[Sonne]::V,skína,świecić
885,donnern::V,þruma,grzmieć
886,wehen::V,blása,wiać
887,strömen::V,streyma,płynąć
888,strömen::V,streyma,lać się
889,fließen::V,fljóta,ciec
890,fließen::V,fljóta,płynąć
891,sich drehen::V,snúast,obracać się
892,schwanken::V,riða,chwiać się
893,schwanken::V,rugga,chwiać się
894,schwingen::V,sveiflast,wahać się
895,fallen::V,falla,padać
896,brennen::V,brenna,palić się
897,rauchen::V,reykja,dymić
898,rauchen::V,reykja,dymić się
899,regnen::V,rigna,padać
900,gefrieren::V,frjósa,zamarznąć
901,tauen::V,þiðna,tajać
902,schmelzen::V,bráðna,topnieć
903,trocknen::V,þorna,schnąć
904,sieden::V,sjóða,wrzeć
905,sieden::V,sjóða,kipieć
906,faulen::V,rotna,gnić
907,verfaulen::V,rotna,zgnić
908,reißen::V,rifna,urywać się
909,versinken::V,sökkva,tonąć
910,vergehen::V,líða,przechodzić
911,erscheinen::V,birtast,zjawiać się
912,verschwinden::V,hverfa,zniknąć
913,sinken::V,síga,spadać
914,abnehmen::V,lækka,spadać
915,abnehmen::V,minnka,spadać
916,zunehmen::V,aukast,wzrosnąć
917,steigen::V,stíga,wzrastać
918,wachsen::V,vaxa,rosnąć
919,glänzen::V,glóa,błyszczeć
920,glänzen::V,glampa,błyszczeć
921,funkeln::V,leiftra,zabłyszczeć
922,lärmen::V,hafa hátt,hałasować
923,läuten::V,hringja,dzwonić
924,klingeln::V,hringja,dzwonić
925,klirren::V,glamra,brzęczeć
926,klirren::V,skrölta,brzęczeć
927,brausen::V,ólga,huczeć
928,rauschen::V,suða,szumieć
929,rauschen::V,suða,szeleścić
930,klingen::V,hljóma,brzmieć
931,klingen::V,hljóma,dźwięczeć
932,bellen::V,gelta,szczekać
933,heulen::V,væla,wyć
934,heulen::V,ýlfra,wyć
935,blasen::V,blása,dmuchnąć
936,pfeifen::V,blístra,gwizdać
937,schreien::V,æpa,krzyczeć
938,stöhnen::V,stynja,stękać
939,zittern::V,titra,drżeć
940,zittern::V,skjálfa,drżeć
941,leben::V,lifa,żyć
942,geboren werden::V,fæðast,urodzić się
943,atmen::V,anda,oddychać
944,atmen::V,draga andann,oddychać
945,trinken::V,drekka,pić
946,essen::V,borða,jeść
947,schlucken::V,kingja,połknąć
948,müde werden::V,þreytast,zmęczyć się
949,einschlafen::V,sofna,zasnąć
950,schlafen::V,sofa,spać
951,aufwachen::V,vakna,obudzić się
952,aufstehen::V,fara á fætur,wstać
953,sich erholen::V,hvíla sig,wypoczywać
954,krank werden::V,veikjast,zachorować
955,krank werden::V,verða veikur,zachorować
956,krank sein::V,vera veikur,chorować
957,schmerzen::V,kenna til,boleć
958,husten::V,hósta,kaszlać
959,genesen::V,batna,wyzdrowieć
960,genesen::V,frískast,wyzdrowieć
961,sterben::V,deyja,umrzeć
962,umkommen::V,farast,zginąć
963,sich bewegen::V,bifast,poruszać się
964,sich rühren::V,hreyfast,ruszyć się
965,sich erheben::V,standa upp,podnieść się
966,sich setzen::V,setjast,usiąść
967,hinfallen::V,detta,upaść
968,laufen::V,labba,chodzić
969,schreiten::V,ganga,kroczyć
970,spazierengehen::V,ganga sér til skemmtunar,iść na spacer
971,eilen::V,fara hratt,pospieszać
972,sich beeilen::V,flýta sér,pospieszyć się
973,sausen::V,þjóta,pędzić
974,rennen::V,hlaupa,biec
975,rennen::V,hlaupa,biegać
976,springen::V,stökkva,skakać
977,klettern::V,klifra,wspinać się
978,schaukeln::V,róla,huśtać
979,schaukeln::V,róla,kołysać
980,schaukeln::V,rugga,huśtać
981,schaukeln::V,rugga,kołysać
982,kriechen::V,skríða,pełzać
983,kriechen::V,skríða,czołgać się
984,schwimmen::V,synda,pływać
985,tauchen::V,kafa,zanurzać się
986,rudern::V,róa,wiosłować
987,fahren::V,aka,jechać
988,fahren::V,fara,jechać
989,fliegen::V,fljúga,latać
990,fliegen::V,fljúga,lecieć
991,gehen::V,fara,iść
992,gehen::V,ganga,iść
993,weggehen::V,fara burt,odejść
994,weggehen::V,ganga burt,odejść
995,abfahren::V,aka burt,odjechać
996,anhalten::V,stöðva,zatrzymać się
997,hineingehen::V,ganga inn,wchodzić
998,eintreten::V,koma inn,wejść
999,eintreten::V,koma inn,nastąpić
1000,eintreten::V,ganga inn,wejść
1001,eintreten::V,ganga inn,nastąpić
1002,kommen::V,koma,przyjść
1003,ankommen::V,koma til,przybyć
1004,zurückkommen::V,koma til baka,wrócić
1005,bleiben::V,haldast,zostać
1006,bleiben::V,vera kyrr,zostać
1007,warten::V,bíða,czekać
1008,erwarten::V,búast við,oczekiwać
1009,erwarten::V,eiga von á,oczekiwać
1010,suchen::V,leita,szukać
1011,finden::V,finna,znaleźć
1012,versuchen::V,reyna,próbować
1013,vorbereiten::V,undirbúa,przygotować
1014,lieben::V,elska,kochać
1015,mögen::V,þykja gott,lubić
1016,mögen::V,falla í geð,lubić
1017,lachen::V,hlæja,śmiać się
1018,rühren::V,snerta,wzruszyć
1019,weinen::V,gráta,płakać
1020,schimpfen::V,skammast,kląć
1021,sich ärgern::V,sárna,gniewać się
1022,sich ärgern::V,gremjast,gniewać się
1023,sich fürchten::V,óttast,bać się
1024,fürchten::V,óttast,bać się
1025,fliehen::V,flýja,uciekać
1026,flüchten::V,strjúka,uciec
1027,sehen::V,sjá,widzieć
1028,sehen::V,sjá,zobaczyć
1029,anschauen::V,horfa á,oglądać
1030,ansehen::V,líta á,popatrzeć na
1031,hören::V,heyra,słyszeć
1032,zuhören::V,hlusta,słuchać
1033,probieren::V,smakka,kosztować
1034,riechen::V,þefa,wąchać
1035,fühlen::V,finna til,czuć
1036,fühlen::V,finna til,odczuwać
1037,scheinen::V,virðast,wydawać się
1038,zu sehen sein::V,vera að sjá,widnieć
1039,vernehmen::V,heyra,usłyszeć
1040,vernehmen::V,greina,usłyszeć
1041,frieren::V,frjósa,marznąć
1042,tun::V,gera,czynić
1043,können::V,geta,móc
1044,können::V,geta,umieć
1045,wollen::V,ætla,chcieć
1046,wollen::V,vilja,chcieć
1047,anfangen::V,hefja,zacząć
1048,beenden::V,enda,zakończyć
1049,beenden::V,ljúka,zakończyć
1050,aufhören::V,lykta,przestać
1051,gelingen::V,heppnast,udać się
1052,geraten::V,lukkast,udać się
1053,öffnen::V,opna,otworzyć
1054,schließen::V,loka,zamknąć
1055,stellen::V,láta,postawić
1056,stellen::V,setja,postawić
1057,setzen::V,láta,posadzić
1058,setzen::V,setja,posadzić
1059,legen::V,láta,kłaść
1060,legen::V,leggja,kłaść
1061,berühren::V,koma við,dotykać
1062,verbinden::V,sameina,łączyć
1063,bedecken::V,hylja,przykryć
1064,aufhängen::V,hengja,powiesić
1065,aufhängen::V,hengja upp,powiesić
1066,anzünden::V,kveikja í,zapalić
1067,aufheben::V,taka upp,podnieść
1068,aufheben::V,lyfta upp,podnieść
1069,zurücklassen::V,skilja eftir,zostawić
1070,verlieren::V,týna,zgubić
1071,verlieren::V,glata,zgubić
1072,fallen lassen::V,missa,upuścić
1073,machen::V,búa til,zrobić
1074,herstellen::V,framleiða,wytworzyć
1075,bauen::V,smíða,budować
1076,bauen::V,byggja,budować
1077,reparieren::V,gera við,naprawiać
1078,verbessern::V,bæta,ulepszyć
1079,ändern::V,breyta,zmienić
1080,graben::V,grafa,kopać
1081,beugen::V,beygja,zagiąć
1082,biegen::V,sveigja,zgiąć
1083,drehen::V,snúa,obracać
1084,wenden::V,snúa,obrocić
1085,wenden::V,venda,obrocić
1086,umdrehen::V,venda,obrocić
1087,umdrehen::V,snúa við,obrocić
1088,heben::V,hefja,podnosić
1089,hochheben::V,lyfta upp,podnieść
1090,ergreifen::V,grípa,chwycić
1091,halten::V,rúma,trzymać
1092,halten::V,halda,trzymać
1093,drücken::V,þjá,naciskać
1094,drücken::V,þrýsta,naciskać
1095,schieben::V,ýta,pchać
1096,schieben::V,ýta,posuwać
1097,kratzen::V,klóra,drapać
1098,lecken::V,sleikja,lizać
1099,beißen::V,bíta,kąsać
1100,abreißen::V,rífa af,oderwać
1101,abreißen::V,rífa frá,oderwać
1102,abschneiden::V,skera af,odciąć
1103,abschneiden::V,klippa af,odciąć
1104,binden::V,binda,wiązać
1105,stecken::V,stinga,wetknąć
1106,brechen::V,brjóta,złamać
1107,klopfen::V,berja,pukać
1108,klopfen::V,berja,stukać
1109,klopfen::V,klappa,pukać
1110,klopfen::V,klappa,stukać
1111,hauen::V,berja,bić
1112,hauen::V,höggva,bić
1113,kleben::V,líma,kleić
1114,reiben::V,núa,trzeć
1115,streichen::V,smyrja,smarować
1116,schleifen::V,slípa,ostrzyć
1117,schneiden::V,skera,ciąć
1118,schneiden::V,skera,krajać
1119,schneiden::V,klippa,ciąć
1120,schneiden::V,klippa,krajać
1121,rütteln::V,skaka,trząść
1122,schütteln::V,hrista,trząść
1123,schwenken::V,sveifla,machać
1124,schütten::V,hella,nasypać
1125,füllen::V,fylla,napełnić
1126,einwickeln::V,vefja inn í,zawinąć
1127,tragen::V,bera,nieść
1128,schleppen::V,draga,wlec
1129,ziehen::V,toga,ciągnąć
1130,ziehen::V,draga,ciągnąć
1131,aufbewahren::V,geyma,przechowywać
1132,werfen::V,kasta,rzucać
1133,fangen::V,grípa,łowić
1134,packen::V,þrífa í,chwycić
1135,verstecken::V,fela,ukryć
1136,verstecken::V,fela,schować
1137,teilen::V,deila,podzielić
1138,schicken::V,senda,posyłać
1139,bringen::V,færa,przynieść
1140,bringen::V,flytja,przynieść
1141,hinzufügen::V,bæta við,dodać
1142,bekommen::V,hljóta,dostać
1143,bekommen::V,ná,dostać
1144,erhalten::V,fá,otrzymać
1145,nehmen::V,taka,wziąć
1146,wählen::V,velja,wybrać
1147,auswählen::V,velja úr,wybrać
1148,bewahren::V,gæta,zachować
1149,bewahren::V,vernda,zachować
1150,behindern::V,varna,utrudnić
1151,behindern::V,varna,przeszkadzać
1152,verderben::V,spilla,zepsuć
1153,beschädigen::V,skemma,uszkodzić
1154,zerbrechen::V,brjóta,złamać
1155,zerreißen::V,rífa,drzeć
1156,zerreißen::V,rífa,rozdzierać
1157,zerreißen::V,rífa sundur,drzeć
1158,zerreißen::V,rífa sundur,rozdzierać
1159,zerstören::V,rífa niður,zniszczyć
1160,verbrennen::V,brenna,spalić
1161,geben::V,gefa,dać
1162,reichen::V,rétta,podać
1163,schenken::V,gefa,darować
1164,versprechen::V,lofa,obiecać
1165,versprechen::V,heita,obiecać
1166,wünschen::V,óska,życzyć
1167,loben::V,lofa,chwalić
1168,loben::V,hrósa,chwalić
1169,küssen::V,kyssa,całować
1170,wiegen::V,rugga,kołysać
1171,zudecken::V,þekja,przykryć
1172,zudecken::V,breiða yfir,przykryć
1173,wecken::V,vekja,zbudzić
1174,zeigen::V,sýna,pokazać
1175,führen::V,leiða,wieść
1176,führen::V,leiða,prowadzić
1177,lehren::V,kenna,uczyć
1178,unterrichten::V,fræða,nauczać
1179,aufziehen::V,ala upp,wychować
1180,leiten::V,stjórna,kierować
1181,antreiben::V,hvetja,popędzić
1182,lassen::V,láta,zostawić
1183,einladen::V,bjóða heim,zaprosić
1184,vereinigen::V,sameina,zjednoczyć
1185,besuchen::V,heimsækja,odwiedzić
1186,treffen::V,hitta,trafić
1187,treffen::V,hitta,spotkać
1188,sich versammeln::V,safnast saman,zebrać się
1189,sich versammeln::V,safnast saman,zgromadzić się
1190,spielen::V,leika sér,grać
1191,spielen::V,leika sér,bawić się
1192,singen::V,syngja,śpiewać
1193,tanzen::V,dansa,pląsać
1194,tanzen::V,dansa,tańczyć
1195,sich trennen::V,skiljast,rozstać się
1196,verlassen::V,yfirgefa,opuścić
1197,retten::V,bjarga,ocalić
1198,retten::V,bjarga,uratować
1199,bewachen::V,gæta,pilnować
1200,bewachen::V,hafa vörð á,pilnować
1201,schützen::V,vernda,ochronić
1202,verteidigen::V,verja,bronić
1203,sich schlagen::V,slást,pobić się
1204,sich schlagen::V,berjast,pobić się
1205,schießen::V,skjóta,strzelać
1206,siegen::V,sigra,zwycziężyć
1207,ärgern::V,ergja,gniewać
1208,ärgern::V,skaprauna,gniewać
1209,schlagen::V,slá,bić
1210,schlagen::V,slá,uderzyć
1211,schlagen::V,lemja,bić
1212,schlagen::V,lemja,uderzyć
1213,treten::V,sparka,kopnąć
1214,stechen::V,stinga,ukłuć
1215,stoßen::V,hrinda,popchnąć
1216,stehlen::V,stela,ukraść
1217,stören::V,trufla,zakłócić
1218,stören::V,trufla,przeszkodzić
1219,belästigen::V,ónáða,dokuczać
1220,verbergen::V,leyna,ukryć
1221,täuschen::V,gabba,łudzić
1222,täuschen::V,blekkja,łudzić
1223,betrügen::V,svíkja,oszukać
1224,betrügen::V,blekkja,oszukać
1225,töten::V,drepa,zabić
1226,wohnen::V,búa,mieszkać
1227,arbeiten::V,vinna,pracować
1228,sammeln::V,safna,zebrać
1229,pflücken::V,tína,zerwać
1230,pflücken::V,reyta,zerwać
1231,jagen::V,veiða,polować
1232,fischen::V,fiska,łowić ryby
1233,fassen::V,veiða,złapać
1234,hüten::V,gæta,paść
1235,hüten::V,vakta,paść
1236,treiben::V,reka,pędzić
1237,anbinden::V,binda við,przywiązać
1238,anbinden::V,binda fast,przywiązać
1239,füttern::V,fóðra,karmić
1240,melken::V,mjólka,doić
1241,hacken::V,höggva,rąbać
1242,gießen::V,hella,lać
1243,gießen::V,hella,podlać
1244,reifen::V,þroskast,dojrzeć
1245,zubereiten::V,elda,przyrządzić
1246,zubereiten::V,tilbúa,przyrządzić
1247,kochen::V,sjóða,gotować
1248,backen::V,baka,piec
1249,braten::V,steikja,piec
1250,braten::V,steikja,smażyć
1251,umrühren::V,hræra í,przemieszać
1252,stricken::V,prjóna,dziać
1253,nähen::V,sauma,szyć
1254,färben::V,lita,pofarbować
1255,reinigen::V,hreinsa,oczyścić
1256,waschen::V,þvo,prać
1257,abwischen::V,þerra,obetrzeć
1258,spülen::V,skola,płukać
1259,spülen::V,þvo upp,płukać
1260,fegen::V,sópa,zamiatać
1261,fegen::V,hreinsa,zamiatać
1262,kehren::V,sópa,zamieść
1263,baden::V,baða sig,kąpać się
1264,sich waschen::V,þvo sér,myć się
1265,ausziehen::V,fara úr,zdjąć
1266,anziehen::V,fara í,włożyć
1267,sich anziehen::V,klæðast,ubrać się
1268,kämmen::V,greiða,uczesać
1269,schmücken::V,prýða,ozdabiać
1270,schmücken::V,skreyta,ozdabiać
1271,sagen::V,segja,powiedzieć
1272,sprechen::V,tala,mówić
1273,reden::V,ræða,mówić
1274,sich unterhalten::V,spjalla,rozmawiać
1275,sich unterhalten::V,ræðast við,rozmawiać
1276,fragen::V,spyrja,zapytać
1277,bitten::V,biðja,prosić
1278,erzählen::V,segja frá,opowiedzieć
1279,mitteilen::V,tilkynna,zawiadomić o
1280,nennen::V,nefna,nazwać
1281,rufen::V,kalla,wołać
1282,prahlen::V,gorta,chełpić się
1283,übersetzen::V,þýða,tłumaczyć
1284,denken::V,hugsa,myśleć
1285,glauben::V,trúa,sądzić
1286,glauben::V,trúa,wierzyć
1287,bemerken::V,taka eftir,zauważyć
1288,erkennen::V,þekkja,poznać
1289,begreifen::V,skilja,zrozumieć
1290,verstehen::V,skilja,rozumieć
1291,verstehen::V,skilja,dosłyszeć
1292,lernen::V,læra,uczyć się
1293,wissen::V,vita,wiedzieć
1294,sich erinnern an::V,minnast,przypomnieć sobie
1295,vergessen::V,gleyma,zapomnieć
1296,messen::V,mæla,mierzyć
1297,zählen::V,telja,liczyć
1298,rechnen::V,reikna,rachować
1299,lesen::V,lesa,czytać
1300,malen::V,mála,malować
1301,zeichnen::V,teikna,rysować
1302,schreiben::V,skrifa,pisać
1303,besitzen::V,hafa,posiadać
1304,kaufen::V,kaupa,kupić
1305,verkaufen::V,selja,sprzedać
1306,bezahlen::V,borga,zapłacić
1307,zahlen::V,borga,płacić
1308,beherrschen::V,hafa á valdi sínu,opanować
1309,ertragen::V,þola,znieść
