,Concept_ID,av,nl
764,geradeaus::ADV,битӏутӏа,rechtdoor
765,vorwärts::ADV,цебехун,vooruit
766,vorwärts::ADV,цебехун,voorwaarts
767,rückwärts::ADV,нахъ-нахъ,achteruit
768,rückwärts::ADV,нахъ-нахъ,achterwaarts
769,zurück::ADV,нахъе,terug
770,unten::ADV,ахакь,beneden
771,unten::ADV,ахакь,onderaan
772,unten::ADV,гъоркь,beneden
773,unten::ADV,гъоркь,onderaan
774,hinab::ADV,эхебе,omlaag
775,hinab::ADV,эхебе,naar beneden
776,oben::ADV,тӏад,boven
777,oben::ADV,тӏадехун,boven
778,hinauf::ADV,эхеде,omhoog
779,hinauf::ADV,эхеде,naar boven
780,überall::ADV,кибго,alom
781,überall::ADV,кибго,overal
782,ein wenig::ADV,дагьабго,wat
783,kaum::ADV,хӏалалъ,amper
784,kaum::ADV,хӏалалъ,nauwelijks
785,sehr::ADV,кутакалда,erg
786,sehr::ADV,кутакалда,zeer
787,so::ADV,гьедин,zo
788,noch::ADV,жеги,nog
789,nur::ADV,гӏӣцӏго,maar
790,nur::ADV,гӏӣцӏго,alleen
791,wieder::ADV,на́хъеги,weer
792,wieder::ADV,на́хъеги,terug
793,vergebens::ADV,чӏалгӏаде,vergeefs
794,vergebens::ADV,чӏалгӏаде,tevergeefs
795,vor::PRP,цебе,voor
796,hinter::PRP,хадуса,achter
797,unter::PRP,ахакь,onder
798,unter::PRP,ахакь,beneden
799,unter::PRP,гъоркь,onder
800,unter::PRP,гъоркь,beneden
801,neben::PRP,аскӏо,naast
802,zwischen::PRP,гьоркьоб,tussen
803,wegen::PRP,гьелда,wegens
804,wegen::PRP,гьелда,vanwege
805,dies::PRN,гьаб,dit
806,dies::PRN,гьеб,dit
807,das::PRN,доб,dat
808,ich::PRN,дун,ik
809,du::PRN,дуца,je
810,du::PRN,дуца,jij
811,er::PRN,доб,hij
812,wir::PRN,ниж,we
813,wir::PRN,ниж,wij
814,ihr::PRN,нуж,jullie
815,sie::PRN,дол,ze
816,sie::PRN,дол,zij
817,sie::PRN,эл,ze
818,sie::PRN,эл,zij
819,was::FPRN,щиб,wat
820,wer::FPRN,щиб,wie
821,wo::FADV,киб,waar
822,wo::FADV,кибехун,waar
823,wohin::FADV,кибехун,waarheen
824,wie::FADV,кин,hoe
825,warum::FADV,щай,waarom
826,wieviel::FNUM,кигӏан,hoeveel
827,eins::NUM,цо,één
828,zwei::NUM,кӏиго,twee
829,drei::NUM,лъабго,drie
830,vier::NUM,ункъо,vier
831,fünf::NUM,щуго,vijf
832,sechs::NUM,анлъго,zes
833,sieben::NUM,анкьго,zeven
834,acht::NUM,микьго,acht
835,neun::NUM,ичӏго,negen
836,zehn::NUM,анцӏго,tien
837,elf::NUM,анцӏила цо,elf
838,zwölf::NUM,кӏиго-анцӏила,twaalf
839,zwanzig::NUM,къого,twintig
840,dreißig::NUM,лъеберго,dertig
841,vierzig::NUM,кӏикъого,veertig
842,fünfzig::NUM,кӏикъо́ялда анцӏго,vijftig
843,sechzig::NUM,лъабкъого,zestig
844,siebzig::NUM,лъабкъо́ялда анцӏго,zeventig
845,achtzig::NUM,ункъого,tachtig
846,neunzig::NUM,ункъоялда а́нцӏила,negentig
847,hundert::NUM,нусго,honderd
848,tausend::NUM,азарго,duizend
849,und::CNJ,ва,en
850,und::CNJ,-ги,en
851,oder::CNJ,ялъуни,of
852,stehen::V,бахъунчӏезе,staan
853,sitzen::V,гӏодов чӏезе,zitten
854,liegen::V,бегизе,liggen
855,hängen::V,базе,hangen
856,werden::V,бахъине,worden
857,passieren::V,лъугьине,gebeuren
858,passieren::V,лъугьа-бахъине,gebeuren
859,beginnen::V,байбихьизе,beginnen
860,enden::V,лъугӏизе,eindigen
861,wechseln::V,хиса-басизе,wijzigen
862,wechseln::V,хиса-басизе,veranderen
863,wechseln::V,хисизе,wijzigen
864,wechseln::V,хисизе,veranderen
865,aufgehen[Sonne]::V,баккизе,opgaan
866,untergehen[Sonne]::V,щинкӏизе,ondergaan
867,scheinen[Sonne]::V,къалъ-къалъизе,schijnen
868,donnern::V,гъугъазе,donderen
869,wehen::V,пуйзе,waaien
870,strömen::V,чвахизе,stromen
871,fließen::V,чвахизе,vloeien
872,sich drehen::V,сверизе,draaien
873,sich drehen::V,сверизе,zich draaien
874,schwanken::V,хьвагӏезе,wankelen
875,schwanken::V,багъа-бачаризе,wankelen
876,schwingen::V,щвартӏезе,zwieren
877,fallen::V,бортизе,vallen
878,brennen::V,рекӏине,branden
879,rauchen::V,кӏкӏуй буризе,roken
880,regnen::V,базе,regenen
881,gefrieren::V,гӏу́низе,bevriezen
882,tauen::V,биаризе,dooien
883,schmelzen::V,биине,smelten
884,trocknen::V,бакъвазе,drogen
885,sieden::V,гьалдезе,koken
886,sieden::V,гьалдезе,zieden
887,faulen::V,махӏцине,rotten
888,verfaulen::V,туризе,verrotten
889,reißen::V,бихъизе,scheuren
890,versinken::V,гъанкъизе,verzinken
891,vergehen::V,базе,vergaan
892,vergehen::V,бахъизе,vergaan
893,vergehen::V,ине,vergaan
894,erscheinen::V,баккизе,opdagen
895,erscheinen::V,баккизе,verschijnen
896,verschwinden::V,къине,verdwijnen
897,verschwinden::V,билизе,verdwijnen
898,sinken::V,гӏодо́бе ккезе,zinken
899,abnehmen::V,тӏаса камизе,afnemen
900,abnehmen::V,тӏаса камизе,verminderen
901,zunehmen::V,гӏемерлъизе,toenemen
902,steigen::V,бахине,stijgen
903,steigen::V,бахине,omhooggaan
904,wachsen::V,кӏодолъизе,groeien
905,glänzen::V,цӏвакизе,glanzen
906,glänzen::V,цӏвакизе,schitteren
907,funkeln::V,паркъезе,fonkelen
908,lärmen::V,хъудизе,lawaai maken
909,lärmen::V,чӏиргъдизе,lawaai maken
910,läuten::V,кьабизе,luiden
911,klingeln::V,кьабизе,bellen
912,klirren::V,зваргъизе,rinkelen
913,brausen::V,гьалаглъизе,bruisen
914,rauschen::V,шуршудизе,ruisen
915,klingen::V,бахъине,klinken
916,bellen::V,гъанчдезе,blaffen
917,heulen::V,рурудизе,huilen
918,blasen::V,гьохьизе,blazen
919,pfeifen::V,гьещтӏезе,fluiten
920,schreien::V,ахӏизе,gillen
921,schreien::V,ахӏизе,schreeuwen
922,schreien::V,ахӏдезе,gillen
923,schreien::V,ахӏдезе,schreeuwen
924,stöhnen::V,зигардизе,steunen
925,zittern::V,дарран,beven
926,zittern::V,дарран,sidderen
927,zittern::V,гьаргьадизе,beven
928,zittern::V,гьаргьадизе,sidderen
929,leben::V,бетӏербахъизе,leven
930,geboren werden::V,лъугьине,geboren worden
931,atmen::V,хӏухьел биччазе,ademen
932,trinken::V,гьекъезе,drinken
933,essen::V,квине,eten
934,essen::V,кваназе,eten
935,schlucken::V,кӏкӏвине,slikken
936,schlucken::V,къулчӏизе,slikken
937,müde werden::V,сваказе,moe worden
938,einschlafen::V,кьижизе,inslapen
939,einschlafen::V,гъапуллъизе,inslapen
940,schlafen::V,кьижизе,slapen
941,aufwachen::V,бигьине,ontwaken
942,aufwachen::V,бигьине,wakker worden
943,aufstehen::V,бахъине,opstaan
944,aufstehen::V,тӏадебахъине,opstaan
945,sich erholen::V,хьи бахъизе,zich ontspannen
946,sich erholen::V,хӏалхьи гьабизе,zich ontspannen
947,krank werden::V,унтизе,ziek worden
948,krank sein::V,унтизе,ziek zijn
949,schmerzen::V,унтизе,pijn doen
950,husten::V,хъегӏизе,hoesten
951,genesen::V,лъилъизе,genezen
952,sterben::V,хвезе,sterven
953,sterben::V,хвезе,overlijden
954,umkommen::V,гьалаглъизе,omkomen
955,sich bewegen::V,багъаризе,zich bewegen
956,sich bewegen::V,багъаргъизе,zich bewegen
957,sich rühren::V,багъаризе,zich verroeren
958,sich erheben::V,тӏадебахъине,oprijzen
959,sich erheben::V,тӏадебахъине,verrijzen
960,sich erheben::V,бахъине,oprijzen
961,sich erheben::V,бахъине,verrijzen
962,sich setzen::V,гӏодов чӏезе,gaan zitten
963,hinfallen::V,щапизе,vallen
964,hinfallen::V,щапизе,neervallen
965,laufen::V,хьвадизе,lopen
966,schreiten::V,чӏезе,stappen
967,schreiten::V,чӏезе,schrijden
968,spazierengehen::V,тира-сверизе,gaan wandelen
969,eilen::V,ракӏхӏалакине,ijlen
970,eilen::V,ракӏхӏалакине,haasten
971,eilen::V,дуризе,ijlen
972,eilen::V,дуризе,haasten
973,sich beeilen::V,дуризе,zich haasten
974,sich beeilen::V,гӏедегӏизе,zich haasten
975,sausen::V,тӏуризе,stuiven
976,rennen::V,бекеризе,rennen
977,springen::V,кӏанцӏизе,springen
978,klettern::V,хархадизе,klimmen
979,klettern::V,хархадизе,klauteren
980,schaukeln::V,гьерщезе,schommelen
981,kriechen::V,хъурщизе,kruipen
982,schwimmen::V,лъедезе,zwemmen
983,tauchen::V,букъардизе,duiken
984,rudern::V,хазе,roeien
985,fahren::V,ине,rijden
986,fliegen::V,боржине,vliegen
987,gehen::V,ине,gaan
988,weggehen::V,ине,weggaan
989,abfahren::V,къокъине,vertrekken
990,anhalten::V,чӏезе,stoppen
991,anhalten::V,чӏезе,stilhouden
992,anhalten::V,тархъизе,stoppen
993,anhalten::V,тархъизе,stilhouden
994,anhalten::V,лъалхъизе,stoppen
995,anhalten::V,лъалхъизе,stilhouden
996,hineingehen::V,тӏаделъугьине,ingaan
997,hineingehen::V,тӏаделъугьине,binnengaan
998,eintreten::V,лъугьине,binnenkomen
999,kommen::V,бачӏине,komen
1000,ankommen::V,щвезе,aankomen
1001,ankommen::V,тӏадебачӏине,aankomen
1002,zurückkommen::V,тадбуссине,terugkomen
1003,zurückkommen::V,тӏадбуссине,terugkomen
1004,bleiben::V,чӏезе,blijven
1005,bleiben::V,хутӏизе,blijven
1006,warten::V,чӏезе,wachten
1007,erwarten::V,балагьизе,verwachten
1008,suchen::V,балагьизе,zoeken
1009,finden::V,батизе,vinden
1010,versuchen::V,хӏалбихьизе,proberen
1011,versuchen::V,хӏалбихьизе,beproeven
1012,vorbereiten::V,хӏадурлъизабизе,voorbereiden
1013,lieben::V,балай бегьизе,houden van
1014,mögen::V,бокьизе,lusten
1015,mögen::V,бокьизе,houden van
1016,lachen::V,белъизе,lachen
1017,weinen::V,гӏодизе,huilen
1018,weinen::V,гӏодизе,schreien
1019,schimpfen::V,гъанчдезе,kijven
1020,schimpfen::V,гъанчдезе,schelden
1021,sich ärgern::V,вагъизе,zich ergeren
1022,sich ärgern::V,ццида́хине,zich ergeren
1023,sich fürchten::V,хӏинкъизе,bang zijn
1024,fürchten::V,беркъазе,vrezen
1025,fürchten::V,хӏинкъа-къазе,vrezen
1026,fliehen::V,лъутизе,vluchten
1027,flüchten::V,лъутизе,ontsnappen
1028,flüchten::V,лъутизе,ontkomen
1029,sehen::V,бихьизе,zien
1030,anschauen::V,бертӏамизе,aankijken
1031,anschauen::V,балагьизе,aankijken
1032,ansehen::V,бала-гъалагьизе,aanzien
1033,ansehen::V,бала-гъалагьизе,bekijken
1034,hören::V,рагӏизе,horen
1035,zuhören::V,гӏенеккизе,luisteren
1036,probieren::V,кӏалдиб хъва́зе,proeven
1037,probieren::V,чӏамизе,proeven
1038,riechen::V,су́нтӏизе,ruiken
1039,fühlen::V,чӏвазе,voelen
1040,zu sehen sein::V,бихьизе,te zien zijn
1041,vernehmen::V,рагӏизе,vernemen
1042,frieren::V,цӏорозе,het koud hebben
1043,tun::V,гьабизе,doen
1044,können::V,кӏвезе,kunnen
1045,können::V,лъазе,kunnen
1046,wollen::V,бокьизе,willen
1047,anfangen::V,байбихьизе,beginnen
1048,anfangen::V,байбихьизе,aanvangen
1049,beenden::V,тӏубазабизе,beëindigen
1050,beenden::V,лъугӏизабизе,beëindigen
1051,aufhören::V,бахъизе,ophouden
1052,gelingen::V,бахъизе,lukken
1053,gelingen::V,бахъизе,gelukken
1054,geraten::V,бахъизе,uitvallen
1055,öffnen::V,рагьизе,openen
1056,öffnen::V,рагьизе,opendoen
1057,schließen::V,къазе,sluiten
1058,schließen::V,къазе,dichtdoen
1059,stellen::V,чӏвазе,stellen
1060,stellen::V,чӏвазе,plaatsen
1061,setzen::V,рекӏинабизе,zetten
1062,setzen::V,рекӏинабизе,plaatsen
1063,setzen::V,гӏодор чӏезаризе,zetten
1064,setzen::V,гӏодор чӏезаризе,plaatsen
1065,legen::V,лъезе,leggen
1066,berühren::V,хъвазе,aanraken
1067,verbinden::V,хьухьине,verbinden
1068,verbinden::V,бухьине,verbinden
1069,bedecken::V,кквезе,bedekken
1070,aufhängen::V,базе,ophangen
1071,anzünden::V,бакизе,aansteken
1072,anzünden::V,рекӏинабизе,aansteken
1073,zurücklassen::V,тезе,achterlaten
1074,verlieren::V,билизабизе,verliezen
1075,fallen lassen::V,бортизабизе,laten vallen
1076,machen::V,гьабизе,maken
1077,herstellen::V,гьабизе,produceren
1078,herstellen::V,гьабизе,voortbrengen
1079,herstellen::V,хӏадурлъизабизе,produceren
1080,herstellen::V,хӏадурлъизабизе,voortbrengen
1081,bauen::V,базе,bouwen
1082,bauen::V,гьабизе,bouwen
1083,reparieren::V,къачӏазе,repareren
1084,reparieren::V,къачӏазе,herstellen
1085,verbessern::V,лъикӏлъизабизе,verbeteren
1086,ändern::V,хисизабизе,wijzigen
1087,ändern::V,хисизабизе,veranderen
1088,graben::V,бухъизе,graven
1089,beugen::V,хьетӏизабизе,buigen
1090,biegen::V,гьетӏизабизе,buigen
1091,drehen::V,тиризабизе,draaien
1092,drehen::V,свердизабизе,draaien
1093,wenden::V,бегизе,keren
1094,wenden::V,бегизе,wenden
1095,umdrehen::V,бегизе,omdraaien
1096,umdrehen::V,бега-битӏизе,omdraaien
1097,heben::V,борхизе,heffen
1098,heben::V,борхизе,optillen
1099,hochheben::V,борхалъизабизе,tillen
1100,hochheben::V,борхизе,tillen
1101,ergreifen::V,кквезе,pakken
1102,ergreifen::V,кквезе,grijpen
1103,halten::V,кквезе,houden
1104,drücken::V,къазе,drukken
1105,drücken::V,къанцӏу́зе,drukken
1106,drücken::V,къвал ба́зе,drukken
1107,schieben::V,хъилдизе,duwen
1108,schieben::V,хъилдизе,schuiven
1109,kratzen::V,хачазе,krassen
1110,lecken::V,чӏикӏизе,likken
1111,beißen::V,хӏанчӏизе,bijten
1112,beißen::V,хӏанчӏизабизе,bijten
1113,abreißen::V,тӏезе,afrukken
1114,abreißen::V,тӏезе,afscheuren
1115,abreißen::V,тӏезабизе,afrukken
1116,abreißen::V,тӏезабизе,afscheuren
1117,abschneiden::V,къотӏизе,afsnijden
1118,binden::V,бухьине,binden
1119,stecken::V,къазабизе,steken
1120,brechen::V,бекизе,breken
1121,klopfen::V,дванкезе,kloppen
1122,hauen::V,базе,houwen
1123,kleben::V,бацӏцӏине,plakken
1124,reiben::V,хачазе,wrijven
1125,streichen::V,бахине,smeren
1126,streichen::V,жужазе,smeren
1127,schleifen::V,лъухьизе,slijpen
1128,schneiden::V,къотӏизе,snijden
1129,rütteln::V,багъа-бачаризабизе,schudden
1130,schütteln::V,кӏобокӏизе,schudden
1131,schwenken::V,гьесадизе,wuiven
1132,schwenken::V,гьесадизе,zwaaien
1133,schwenken::V,хьвагӏезабизе,wuiven
1134,schwenken::V,хьвагӏезабизе,zwaaien
1135,schütten::V,тӏезе,gieten
1136,schütten::V,тӏезе,storten
1137,füllen::V,цӏезабизе,vullen
1138,einwickeln::V,жемизе,inwikkelen
1139,tragen::V,баччизе,dragen
1140,schleppen::V,бехъерхъизе,slepen
1141,ziehen::V,цӏазе,trekken
1142,aufbewahren::V,цӏунизе,bewaren
1143,werfen::V,рехизе,gooien
1144,fangen::V,кквезе,vangen
1145,packen::V,кквезе,pakken
1146,packen::V,кквезе,vastpakken
1147,verstecken::V,бахчизе,verstoppen
1148,teilen::V,бикьизе,delen
1149,schicken::V,битӏизе,sturen
1150,bringen::V,баччизе,brengen
1151,hinzufügen::V,жубазе,toevoegen
1152,bekommen::V,щвезе,verkrijgen
1153,erhalten::V,щвезе,krijgen
1154,erhalten::V,босизе,krijgen
1155,nehmen::V,босизе,nemen
1156,wählen::V,бищизе,kiezen
1157,wählen::V,бищизе,verkiezen
1158,auswählen::V,тӏасабищизе,uitkiezen
1159,bewahren::V,цӏунизе,bewaren
1160,behindern::V,квекӏен гьабизе,hinderen
1161,verderben::V,хвезабизе,bederven
1162,beschädigen::V,галгъазабизе,beschadigen
1163,zerbrechen::V,щущазабизе,breken
1164,zerbrechen::V,щущазабизе,stukbreken
1165,zerreißen::V,бихъизе,scheuren
1166,zerreißen::V,бихъизе,verscheuren
1167,zerstören::V,биххизабизе,vernielen
1168,verbrennen::V,бухӏизе,branden
1169,verbrennen::V,бухӏизе,verbranden
1170,geben::V,кьезе,geven
1171,reichen::V,кьезе,reiken
1172,reichen::V,кьезе,aanreiken
1173,schenken::V,кьезе,schenken
1174,versprechen::V,назру гьабизе,beloven
1175,wünschen::V,бокьизе,wensen
1176,loben::V,беццизе,loven
1177,loben::V,беццизе,prijzen
1178,loben::V,бецца-бекъизе,loven
1179,loben::V,бецца-бекъизе,prijzen
1180,küssen::V,баизе,kussen
1181,wiegen::V,чӏучӏадизабизе,wiegen
1182,zudecken::V,тӏадбигъине,toedekken
1183,wecken::V,бигьинабизе,wekken
1184,zeigen::V,бихьизабизе,tonen
1185,zeigen::V,бихьизабизе,wijzen
1186,führen::V,бачине,voeren
1187,lehren::V,малъизе,leren
1188,lehren::V,цӏализабизе,leren
1189,unterrichten::V,цӏализабизе,onderwijzen
1190,aufziehen::V,гӏезабизе,grootbrengen
1191,leiten::V,нухмалъи гьабизе,leiden
1192,antreiben::V,гӏедегӏизабизе,aandrijven
1193,einladen::V,ахӏизе,uitnodigen
1194,einladen::V,тӏадеахӏизе,uitnodigen
1195,vereinigen::V,цолъизабизе,verenigen
1196,besuchen::V,баккизе,bezoeken
1197,besuchen::V,хьвадизе,bezoeken
1198,treffen::V,дандчӏвазе,treffen
1199,treffen::V,дандчӏвазе,ontmoeten
1200,sich versammeln::V,данделъизе,zich verzamelen
1201,sich versammeln::V,бакӏаризе,zich verzamelen
1202,spielen::V,басандизе,spelen
1203,singen::V,ахӏизе,zingen
1204,tanzen::V,кьурдизе,dansen
1205,sich trennen::V,батӏалъизе,van elkaar gaan
1206,verlassen::V,тезе,verlaten
1207,verlassen::V,рехунтезе,verlaten
1208,retten::V,хвасар гьабизе,redden
1209,retten::V,хвасарлъизабизе,redden
1210,bewachen::V,цӏунизе,bewaken
1211,schützen::V,цӏунизе,beschermen
1212,verteidigen::V,цӏунизе,verdedigen
1213,sich schlagen::V,багъизе,knokken
1214,schießen::V,речӏчӏизе,schieten
1215,siegen::V,бергьине,overwinnen
1216,ärgern::V,вагъизавизе,ergeren
1217,schlagen::V,кьабизе,slaan
1218,treten::V,мал тункизе,trappen
1219,treten::V,мал тункизе,schoppen
1220,stechen::V,къазабизе,steken
1221,stechen::V,къазабизе,prikken
1222,stoßen::V,тункизе,stoten
1223,stoßen::V,хъилдизе,stoten
1224,stehlen::V,щинкӏизабизе,stelen
1225,stören::V,квекӏен гьабизе,storen
1226,stören::V,квекӏен гьабизе,verstoren
1227,stören::V,татубахъи гьабизе,storen
1228,stören::V,татубахъи гьабизе,verstoren
1229,belästigen::V,рахӏатхвезабизе,lastig vallen
1230,verbergen::V,бахчизе,verbergen
1231,verbergen::V,балъго тезе,verbergen
1232,täuschen::V,божуда рекӏкӏ гьабизе,misleiden
1233,täuschen::V,гуккизе,misleiden
1234,betrügen::V,хӏилла гьабизе,bedriegen
1235,betrügen::V,сандирахълъи гьабизе,bedriegen
1236,töten::V,чӏвазе,doden
1237,wohnen::V,яшав гьабизе,wonen
1238,arbeiten::V,хӏалтӏизе,werken
1239,sammeln::V,бакӏаризе,inzamelen
1240,sammeln::V,бакӏаризе,verzamelen
1241,pflücken::V,бетӏизе,plukken
1242,jagen::V,чан гьабизе,jagen
1243,fischen::V,ччугӏа кквезе,vissen
1244,fassen::V,кквезе,vangen
1245,hüten::V,кваназабизе,hoeden
1246,treiben::V,гъезе,drijven
1247,anbinden::V,бухьине,vastbinden
1248,füttern::V,кваназабизе,voeren
1249,melken::V,бечӏчӏизе,melken
1250,hacken::V,чӏвазе,hakken
1251,gießen::V,лъалъазе,gieten
1252,reifen::V,барщизе,rijpen
1253,zubereiten::V,бежа-белъине,klaarmaken
1254,zubereiten::V,бежа-белъине,toebereiden
1255,kochen::V,белъине,koken
1256,backen::V,базе,bakken
1257,braten::V,бежизе,braden
1258,umrühren::V,багъаризе,omroeren
1259,stricken::V,хьухьине,breien
1260,nähen::V,букъизе,naaien
1261,färben::V,кьер гьабизе,verven
1262,färben::V,кьер гьабизе,kleuren
1263,reinigen::V,бацӏцӏине,reinigen
1264,waschen::V,чуризе,wassen
1265,abwischen::V,бацӏцӏине,afvegen
1266,spülen::V,хулизе,spoelen
1267,spülen::V,хулизе,afwassen
1268,fegen::V,лъухьизе,vegen
1269,kehren::V,лъухьизе,vegen
1270,baden::V,чордезе,baden
1271,ausziehen::V,бахъизе,uittrekken
1272,anziehen::V,ретӏине,aantrekken
1273,sich anziehen::V,ретӏине,zich aankleden
1274,kämmen::V,хазе,kammen
1275,schmücken::V,чӏухӏизабизе,tooien
1276,sagen::V,бицине,zeggen
1277,sprechen::V,бицине,spreken
1278,reden::V,гаргадизе,praten
1279,sich unterhalten::V,гаргадизе,zich onderhouden
1280,fragen::V,цӏехезе,vragen
1281,fragen::V,гьикъизе,vragen
1282,bitten::V,гьаризе,vragen
1283,bitten::V,гьаризе,verzoeken
1284,erzählen::V,бицине,vertellen
1285,mitteilen::V,лъазабизе,meedelen
1286,nennen::V,цӏар лъезе,noemen
1287,rufen::V,ахӏизе,roepen
1288,prahlen::V,беццаризе,pralen
1289,übersetzen::V,буссинабизе,vertalen
1290,denken::V,ургъизе,denken
1291,glauben::V,божизе,geloven
1292,bemerken::V,берречӏчӏизе,bemerken
1293,erkennen::V,лъазе,herkennen
1294,erkennen::V,батӏаго бахъизе,herkennen
1295,begreifen::V,бичӏчӏизе,begrijpen
1296,lernen::V,цӏализе,leren
1297,wissen::V,лъазе,weten
1298,sich erinnern an::V,ракӏалде щвезе,zich herinneren aan
1299,vergessen::V,кӏочене,vergeten
1300,messen::V,борцине,meten
1301,zählen::V,рикӏкӏине,tellen
1302,rechnen::V,рикӏкӏине,rekenen
1303,lesen::V,цӏализе,lezen
1304,malen::V,бахъизе,schilderen
1305,zeichnen::V,бахъизе,tekenen
1306,schreiben::V,хъвазе,schrijven
1307,besitzen::V,щвезе,bezitten
1308,besitzen::V,бу́кӏине,bezitten
1309,kaufen::V,босизе,kopen
1310,verkaufen::V,бичизе,verkopen
1311,bezahlen::V,кьезе,betalen
1312,zahlen::V,кьезе,betalen
1313,ertragen::V,баччизе,verdragen
1314,Auge::N,,oog
1315,Sehne::N,,pees
1316,Funke::N,,vonk
1317,Moor::N,,veen
1318,Elch::N,,eland
1319,Beere::N,,bes
1320,Gedächtnis::N,,geheugen
1321,Ton::N,,toon
1322,Ton::N,,klank
1323,Winkel::N,,hoek
1324,Menge::N,,hoeveelheid
1325,Stütze::N,,stut
1326,Stütze::N,,steun
1327,Figur::N,,figuur
1328,Schuh::N,,schoen
1329,Schnur::N,,koord
1330,Leine::N,,lijn
1331,Geschäft::N,,zaak
1332,voll::A,,vol
1333,lange::ADV,,lang
1334,später::ADV,,later
1335,nicht::ADV,,niet
1336,schon::ADV,,al
1337,schon::ADV,,reeds
1338,durch::PRP,,door
1339,alles::PRN,,alles
1340,rühren::V,,roeren
1341,scheinen::V,,lijken
1342,aufheben::V,,oprapen
1343,lassen::V,,laten
1344,sich waschen::V,,zich wassen
1345,verstehen::V,,verstaan
1346,beherrschen::V,,beheersen
