,Concept_ID,ku,kn
569,wertvoll::A,giranbiha,ಅಮೂಲ್ಯ
570,blind::A,kor,ಅಂಧ
571,taub::A,kerr,ಕಿವುಡಾದ
572,kräftig::A,gir,ಪ್ರಬಲ
573,kräftig::A,xurt,ಪ್ರಬಲ
574,stark::A,xurt,ಶಕ್ತಿವಂತ
575,schwach::A,kesad,ದುರ್ಬಲ
576,fett::A,qelew,ಕೊಬ್ಬಿದ
577,schlank::A,zirav,ತೆಳ್ಳಗಿನ
578,hübsch::A,xweşik,ಅಂದವಾದ
579,böse::A,xerab,ಕೆಟ್ಟ
580,böse::A,aciz,ಕೆಟ್ಟ
581,dumm::A,gêj,ಮಂದ
582,faul::A,têmbêl,ಆಲಸ
583,fleißig::A,jêhatî,ಕಡಗುವ
584,geizig::A,destgirtî,ಜುಗ್ಗ
585,klug::A,baqil,ಚತುರ
586,geschickt::A,zîrek,ದಕ್ಷ
587,geschickt::A,ziring,ದಕ್ಷ
588,lieb::A,delal,ಪ್ರಿಯ
589,lustig::A,kêfxweş,ಖುಷಿಯಾದ
590,sanft::A,nazenîn,ಸೌಮ್ಯ
591,hungrig::A,birçî,ಹಸಿದ
592,krank::A,nexweş,ಅಸ್ವಸ್ಥ
593,nackt::A,rût,ನಗ್ನ
594,nackt::A,tazî,ನಗ್ನ
595,traurig::A,xemgîn,ದುಃಖಿತ
596,lebendig::A,bisaxî,ಜೀವಂತ
597,gut::A,baş,ಒಳ್ಳೆಯ
598,schlecht::A,xerab,ದುಷ್ಟ
599,richtig::A,rast,ಸರಿ
600,richtig::A,saxlem,ಸರಿ
601,schlimm::A,nebaş,ಅಸಹ್ಯ
602,wahr::A,rast,ನಿಜ
603,alt::A,pîr,ಮುದಿ
604,alt::A,kevn,ಮುದಿ
605,neu::A,nû,ಹೊಸ
606,ehemalig::A,kevnar,ಮಾಜೀ
607,ehemalig::A,peşidar,ಮಾಜೀ
608,alt[Lebewesen]::A,pîr,ವೃದ್ಧ
609,jung::A,xort,ಎಳ
610,arm::A,feqîr,ಬಡ
611,arm::A,desteng,ಬಡ
612,reich::A,dewlemend,ಶ್ರೀಮಂತ
613,bekannt::A,naskirî,ಅಪ್ತ
614,berühmt::A,navdar,ಪ್ರಸಿದ್ಧ
615,fremd::A,xerîb,ಪರಕೀಯ
616,verschieden::A,çîhê,ಬೇರೆ
617,nah::A,nêzîk,ಹತ್ತಿರವಾದ
618,fern::A,dûr,ದೂರದ
619,linker::A,çepê,ಎಡ
620,rechter::A,rastê,ಬಲ
621,anderer::A,yê din,ಇತರ
622,erster::A,yekemîn,ಪ್ರಥಮ
623,zweiter::A,duda,ದ್ವಿತೀಯ
624,dritter::A,sisêya,ಮೂರನೆಯಜಗತ್ತು
625,letzter::A,paşîn,ಅಂತ್ಯ
626,allein::ADV,tenê,ಒಬ್ಬನೇ
627,auf einmal::ADV,jar kê,ಒಡನೆ
628,zusammen::ADV,tev,ಒಟ್ಟಿಗೆ
629,zusammen::ADV,bi hev re,ಒಟ್ಟಿಗೆ
630,lange::ADV,dirêj,ದೀರ್ಘ
631,plötzlich::ADV,ji nişkave,ಅನಾಮತ್ತು
632,sofort::ADV,yekser,ಜಾಗ್ರತೆ
633,später::ADV,paşiyê,ತರುವಾಯ
634,jetzt::ADV,nuha,ಈಗ
635,heute::ADV,îro,ಇಂದು
636,morgen::ADV,sibeh,ನಾಳೆ
637,bald::ADV,nêzîk,ಬೇಗ
638,dann::ADV,paşê,ಆಗ
639,gestern::ADV,do,ನಿನ್ನೆ
640,einst::ADV,jar ke,ಪೂರ್ವದಲ್ಲಿ
641,damals::ADV,hîngî,ಆಗ
642,danach::ADV,piştra,ಆಮೇಲೆ
643,vorher::ADV,pîşî,ಮುಂಚೆ
644,zuerst::ADV,bere,ಮೊದಲಿಗೆ
645,einmal::ADV,çarik,ಒಮ್ಮೆ
646,manchmal::ADV,çarna,ಆಗಾಗ
647,oft::ADV,gelek çaran,ಅನೇಕಸಲ
648,immer::ADV,daîm,ಯಾವಾಗಲೂ
649,niemals::ADV,tu çar,ಯಾವಾಗಲೂ ಇಲ್ಲ
650,hier::ADV,li vir,ಇಲ್ಲಿ
651,hierhin::ADV,vir,ಇತ್ತ
652,von hier::ADV,ji vir,ಇಲ್ಲಿಂದ
653,dort::ADV,li wê derê,ಅಲ್ಲಿ
654,dorthin::ADV,wêda,ಅಲ್ಲಿಗೆ
655,geradeaus::ADV,rastê rast,ಸೀದಾ
656,vorwärts::ADV,ber bi pêş,ಮುನ್ನೆಡೆವ
657,rückwärts::ADV,paşpê,ಹಿಂದುಗಡೆಗೆ
658,zurück::ADV,paşdo,ಹಿಂದಕ್ಕೆ
659,zurück::ADV,paşvê,ಹಿಂದಕ್ಕೆ
660,unten::ADV,jêrî,ಕೆಳಗೆ
661,hinab::ADV,berjêr,ಕೆಳಕ್ಕೆ
662,oben::ADV,banî,ಮೇಲೆ
663,hinauf::ADV,banî,ಮೇಲಕ್ಕೆ
664,überall::ADV,li her derê,ಎಲ್ಲಸ್ಥಳಗಳು
665,nicht::ADV,ne,ಇಲ್ಲ
666,nicht::ADV,ne,ಅಲ್ಲ
667,nicht::ADV,nîn,ಇಲ್ಲ
668,nicht::ADV,nîn,ಅಲ್ಲ
669,nicht::ADV,tine,ಇಲ್ಲ
670,nicht::ADV,tine,ಅಲ್ಲ
671,ein wenig::ADV,hebkî,ತುಸು
672,kaum::ADV,tema,ಕಠಿನವಾಗಿ
673,kaum::ADV,himangi,ಕಠಿನವಾಗಿ
674,sehr::ADV,gelek,ಬಹು
675,so::ADV,weha,ಅಷ್ಟು
676,noch::ADV,hêj,ಇನ್ನು
677,noch::ADV,dîsa,ಇನ್ನು
678,nur::ADV,tenê,ಕೇವಲ
679,nur::ADV,bes,ಕೇವಲ
680,schon::ADV,hew,ಆಗಲೇ
681,wieder::ADV,jar din,ಪುನಃ
682,wieder::ADV,dîsa,ಪುನಃ
683,vergebens::ADV,deya çun,ನಿಷ್ಫಲವಾಗಿ
684,vergebens::ADV,îfleh bûn,ನಿಷ್ಫಲವಾಗಿ
685,vor::PRP,li ber,ಮುಂದೆ
686,hinter::PRP,li pişt,ಹಿಂದ
687,unter::PRP,li bin,ಕೆಳ
688,durch::PRP,kura,ನೇರವಾಗಿ
689,neben::PRP,li ba,ಅಧರ ಬಲಿಕ
690,zwischen::PRP,nabeyne,ನಡುವೆ
691,zwischen::PRP,di nav...da,ನಡುವೆ
692,wegen::PRP,ji bo,ಅಧಕ್ಕಗಿ
693,wegen::PRP,ji ber,ಅಧಕ್ಕಗಿ
694,dies::PRN,ev,ಈ
695,das::PRN,ev,ಅದು
696,alles::PRN,hemû,ಎಲ್ಲ
697,ich::PRN,ez,ನಾನು
698,du::PRN,tu,ನೀನು
699,er::PRN,wî,ಅವನು
700,er::PRN,wî,ಇವನು
701,wir::PRN,êm,ನಾವು
702,ihr::PRN,hûn,ನೀವು
703,sie::PRN,we,ಅವರು
704,was::FPRN,çi,ಏನು
705,wer::FPRN,ki,ಯಾರಿಗೆ
706,wo::FADV,li ku dere,ಎಲ್ಲಿ
707,wohin::FADV,li ku dere,ಎಲ್ಲಿಗೆ
708,wie::FADV,çawa,ಹೇಗೆ
709,warum::FADV,çima,ಏಕೆ
710,wieviel::FNUM,çend,ಎಷ್ಟು
711,eins::NUM,yek,ಒಂದು
712,zwei::NUM,didu,ಎರಡು
713,drei::NUM,sisê,ಮೂರು
714,vier::NUM,çar,ನಾಲ್ಕು
715,fünf::NUM,penç,ಅಯ್ದು
716,sechs::NUM,şeş,ಆರು
717,sieben::NUM,heft,ಏಳು
718,acht::NUM,heşt,ಎಂಟು
719,neun::NUM,neh,ಒಂಭಬತ್ತು
720,zehn::NUM,deh,ಹತ್ತು
721,elf::NUM,yazdeh,ಹನ್ನೊಂದು
722,zwölf::NUM,diwazdeh,ಹನ್ನೆರಡು
723,zwanzig::NUM,bîst,ಇಪ್ಪತ್ತು
724,dreißig::NUM,sih,ಮೂವತ್ತು
725,vierzig::NUM,çil,ನಲವತ್ತು
726,fünfzig::NUM,pençi,ಐವತ್ತು
727,sechzig::NUM,şêst,ಅರುವತ್ತು
728,siebzig::NUM,heftê,ಎಪ್ಪತ್ತು
729,achtzig::NUM,heştê,ಎಂಬತ್ತು
730,neunzig::NUM,nod,ತೊಂಬತ್ತು
731,hundert::NUM,sêd,ನೂರು
732,tausend::NUM,hezar,ಸಾವಿರ
733,und::CNJ,û,ಮತ್ತು
734,oder::CNJ,an,ಅಥವಾ
735,oder::CNJ,yan,ಅಥವಾ
736,stehen::V,sekinîn,ನಿಲ್ಲು
737,sitzen::V,rûniştin,ಕುಳ್ಳಿರು
738,liegen::V,paldan,ಮಲಗಿಕೊ
739,hängen::V,darve kirin,ಇಳಿಯಬಿಡು
740,werden::V,bûn,ಆಗು
741,passieren::V,hatin holê,ಆಗು
742,passieren::V,hatin serê kesî,ಆಗು
743,beginnen::V,li dest pêkirin,ಆರಂಭಿಸು
744,enden::V,xalas bû,ಕೊನೆಗಾಣು
745,wechseln::V,guherandin,ಮಾರ್ಪಡಿಸು
746,wechseln::V,dêgiş kirin,ಮಾರ್ಪಡಿಸು
747,aufgehen[Sonne]::V,hilatin,ಮೂಡು
748,untergehen[Sonne]::V,çun ava,ಮುಳುಗು
749,scheinen[Sonne]::V,şewk de,ಹೊಳೆ
750,donnern::V,gire-gir,ಗುಡುಗಾಗು
751,wehen::V,ba le de,ತೀಡು
752,strömen::V,xwe girtin,ಹರಿ
753,fließen::V,herikîn,ಹರಿ
754,sich drehen::V,xwe zivirandin,ಸುತ್ತು
755,schwanken::V,hejandin,ಓಲಾಡು
756,schwingen::V,libakirin,ತೂಗು
757,fallen::V,ketin,ಉದುರು
758,brennen::V,şewitîn,ಉರಿ
759,rauchen::V,kişandin,ಹೊಗೆಬಿಡು
760,regnen::V,bahran tê,ಸುರಿ
761,gefrieren::V,qefilandin,ಹೆಪ್ಪುಗಟ್ಟು
762,tauen::V,helandin,ಬೆಚ್ಚಗಾಗು
763,schmelzen::V,helandin,ಕರಗು
764,trocknen::V,zuwabûn,ಒಣಗು
765,sieden::V,kelîn,ಕುದಿ
766,faulen::V,xerabûn,ಕೊಳೆ
767,verfaulen::V,xerabûn,ನಶಿಸು
768,reißen::V,jêkirin,ಒಡೆ
769,versinken::V,xerq bûn,ಮುಳುಗು
770,vergehen::V,derbas bûn,ಸಾಗು
771,erscheinen::V,peyda bûn,ತೋರು
772,verschwinden::V,wendabûn,ಮಾಯವಾಗು
773,sinken::V,noq bûn,ಕುಸಿ
774,abnehmen::V,kêm bûn,ತಗ್ಗು
775,zunehmen::V,qelew bûn,ಬೆಳೆ
776,steigen::V,hildan,ಉಬ್ಬು
777,wachsen::V,mezin bûn,ಬೆಳೆ
778,glänzen::V,biriqîn,ಮಿರುಗು
779,funkeln::V,çikisîn,ಮಿನುಗು
780,lärmen::V,guşîn,ಶಬ್ದ ಮಾಡಲು
781,läuten::V,lê de,ಬಾರಿಸು
782,klingeln::V,sîl dan,ಅನುರಣಿಸು
783,klingeln::V,ringerin,ಅನುರಣಿಸು
784,klirren::V,zingzing hat,ಕಿಣಿಕಿಣಿಸು
785,brausen::V,guşîn,ಅಬ್ಬರಿಸು
786,rauschen::V,guşîn,ಮರ್ಮರಗುಟ್ಟಿಸು
787,klingen::V,deng pe ketin,ಉಸಿರು
788,bellen::V,kewtîn,ಬಗುಳು
789,heulen::V,ûrîn,ಅರಚು
790,blasen::V,puf kirin,ಗಾಳಿ ಊದು
791,pfeifen::V,fîkandin,ಸಿಳ್ಳೆಯೂದು
792,schreien::V,qîrîn,ಕರೆ
793,stöhnen::V,nalîn,ನರಳು
794,zittern::V,hejîn,ನಡುಗು
795,leben::V,jihîn,ಇರು
796,geboren werden::V,hatin dinyê,ಉಂಟಾಗು
797,geboren werden::V,bûn,ಉಂಟಾಗು
798,atmen::V,hilmijîn,ಉಸಿರು
799,trinken::V,vexwarin,ಕುಡಿ
800,essen::V,xwarin,ತಿನ್ನು
801,schlucken::V,daqulbandin,ನುಂಗು
802,müde werden::V,betilîln,ಬಳಲು
803,müde werden::V,qerimîn,ಬಳಲು
804,einschlafen::V,razan,ನಿದ್ಧೆಹೋಗು
805,schlafen::V,razan,ನಿದ್ರಿಸು
806,schlafen::V,razandin,ನಿದ್ರಿಸು
807,aufwachen::V,şiyarbûn,ಏಳು
808,aufstehen::V,rabûn,ಏಳು
809,sich erholen::V,baş bûn,ಸುಧಾರಿಸು
810,krank werden::V,nexweş kêt,ಬೇನೆಬೀಳು
811,krank sein::V,nexweş bû,ಕೆಟ್ಟ ಎಂದು
812,schmerzen::V,êşandin,ಕಚ್ಚು
813,husten::V,kuxin,ಕೆಮ್ಮು
814,genesen::V,baş bûn,ಮತ್ತೆಹೊದಿಸು
815,sterben::V,mirin,ಮೃತಪಡು
816,umkommen::V,mirin,ಹಾಳಾಗು
817,sich bewegen::V,leqîn,ಚಲಿಸು
818,sich rühren::V,leqîn,ಕದಲು
819,sich erheben::V,rabûn,ಏಳು
820,sich setzen::V,runiştin,ಕೂರು
821,hinfallen::V,kêtin,ಬೀಳು
822,laufen::V,meşîn,ನಡೆ
823,schreiten::V,meşkirin,ಮೆಲ್ಲಗೆ ನಡೆ
824,spazierengehen::V,gerandin,ವಿಹರಿಸು
825,eilen::V,lezandin,ಮುನ್ನುಗ್ಗು
826,sich beeilen::V,zûkirin,ಆತುರಪಡು
827,sausen::V,fîzîn,ಒಗೆ
828,rennen::V,baz dan,ಓಡು
829,springen::V,hilpekîn,ಜಿಗಿ
830,klettern::V,hilperikîn,ಏರು
831,schaukeln::V,lorandin,ತೂಗು
832,kriechen::V,xuşandin,ತೆವಳು
833,schwimmen::V,avjenîn,ಈಜು
834,tauchen::V,qutxuyardin,ಕೆಳಗಿಳಿ
835,tauchen::V,noqîn,ಕೆಳಗಿಳಿ
836,rudern::V,qaîq ajotin,ಸಾಗಿಸು
837,fahren::V,ajotin,ನಡೆಸು
838,fliegen::V,firîn,ಹಾರು
839,gehen::V,çûn,ಹೋಗು
840,weggehen::V,çûn,ಹೊರಡು
841,abfahren::V,çûyin,ತೆರಳು
842,anhalten::V,rawestîn,ನಿಲ್ಲು
843,hineingehen::V,ketin hundir,ಒಳಹೊಗು
844,eintreten::V,têketin,ಒಳಹೊಗು
845,kommen::V,hatin,ಬರು
846,ankommen::V,gihan,ಬರು
847,ankommen::V,gihîştin,ಬರು
848,zurückkommen::V,vegerandin,ಹಿಂದಿರುಗು
849,bleiben::V,sekinîn,ಇರು
850,warten::V,payîn,ಇರು
851,erwarten::V,payîn,ನಿರೀಕ್ಷಿಸು
852,suchen::V,lêgerîn,ಹುಡುಕು
853,finden::V,peyda kirin,ಕಂಡುಕೊ
854,versuchen::V,çeribandin,ಪ್ರಯತ್ನಿಸು
855,vorbereiten::V,amade kirin,ಸಿದ್ಧವಾಗು
856,lieben::V,hez kirin,ಪ್ರೀತಿಸು
857,mögen::V,dil kirin,ಇಷ್ಟಪಡು
858,lachen::V,kenîn,ನಗು
859,rühren::V,hêjan,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
860,weinen::V,girîn,ಅಳು
861,schimpfen::V,pevçûn,ಗೊಣಗು
862,sich ärgern::V,enirîn,ಗಣಗಾಡು
863,sich fürchten::V,tirsîn,ನಡುಗು
864,fürchten::V,tirsin,ಹೆದರು
865,fliehen::V,bazdan,ಓಡಿಹೋಗು
866,flüchten::V,revîn,ಪಾರಾಗು
867,sehen::V,dîtin,ಕಾಣು
868,anschauen::V,sêr kirin,ನೋಡು
869,ansehen::V,hesibandin,ನಿರೀಕ್ಷಿಸು
870,hören::V,guhdar jirin,ಕೇಳು
871,zuhören::V,guhdarî kirin,ಆಲಿಸು
872,probieren::V,tehm kirin,ರುಚಿ ನೋಡು
873,riechen::V,bihn kirin,ಮೂಸು
874,fühlen::V,hîs kirin,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
875,scheinen::V,xoyer kir,ತೋರು
876,zu sehen sein::V,diyar bûn,ಕಾಣಿಸು
877,vernehmen::V,bihîstin,ಕೇಳು
878,frieren::V,qerişîn,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
879,tun::V,kirin,ಮಾಡು
880,können::V,karin,ಮಾಡಬಲ್ಲ
881,wollen::V,xwestîn,ಬಯಸು
882,anfangen::V,dest pêkirin,ಪ್ರಾರಂಭಿಸು
883,beenden::V,xelas kirin,ನಿಲ್ಲಿಸು
884,aufhören::V,xelas kirin,ಮುಗಿಸು
885,gelingen::V,çe bûn,ಯಶಸ್ವಿಯಾಗು
886,geraten::V,qewîmîn,ಉತ್ಪತ್ತಿಮಾಡು
887,öffnen::V,vekirin,ತೆರೆ
888,schließen::V,girtin,ಮುಚ್ಚು
889,stellen::V,danîn,ಇಕ್ಕು
890,setzen::V,rûniştin,ಇಡು
891,legen::V,danîn,ಇಡು
892,legen::V,razandin,ಇಡು
893,berühren::V,lêketin,ತಾಕು
894,verbinden::V,anîn pê,ಕೂಡಿಸು
895,bedecken::V,sergirtin,ಮುಚ್ಚು
896,aufhängen::V,aliqandin,ತೂಗುಹಾಕು
897,anzünden::V,pêxistin,ಹತ್ತಿಸು
898,aufheben::V,hildan,ಆಯಿ
899,zurücklassen::V,hiştin,ಬಿಡು
900,zurücklassen::V,vehiştin,ಬಿಡು
901,verlieren::V,wendakirin,ಕಳೆ
902,fallen lassen::V,xistin bixe,ಬೀಳಿಸು
903,fallen lassen::V,xistin,ಬೀಳಿಸು
904,machen::V,kirin,ಮಾಡು
905,machen::V,çêkirin,ಮಾಡು
906,herstellen::V,çê kirin,ತಯಾರಿಸು
907,herstellen::V,peyda kirin,ತಯಾರಿಸು
908,bauen::V,lêkirin,ಕಟ್ಟು
909,reparieren::V,veherînerîn,ಸರಿಪಡಿಸು
910,verbessern::V,sererastkirin,ತಿದ್ದು
911,ändern::V,degiş kirin,ಬದಲಾಯಿಸು
912,graben::V,kolandin,ಅಗೆ
913,beugen::V,tewîn,ಬಗ್ಗಿಸು
914,beugen::V,xwar kirin,ಬಗ್ಗಿಸು
915,biegen::V,tewandin,ಬಗ್ಗಿಸು
916,biegen::V,xwarkirin,ಬಗ್ಗಿಸು
917,drehen::V,fitilandin,ತಿರುಗು
918,wenden::V,zivîrin,ತಿರುಗು
919,umdrehen::V,vegerandin,ತಿರುಗಿಸು
920,heben::V,hildan,ಎತ್ತು
921,hochheben::V,hildan,ಎತ್ತು
922,ergreifen::V,dest avêtin,ಆಕ್ರಮಿಸು
923,halten::V,hîştin,ಹಿಡಿ
924,halten::V,sekinîn,ಹಿಡಿ
925,drücken::V,pêl kirin,ಒತ್ತು
926,schieben::V,damdan,ನೂಕು
927,kratzen::V,xurandin,ತರಚಿಕೊಳ್ಳು
928,lecken::V,alastin,ನೆಕ್ಕು
929,beißen::V,gez kirin,ಕಚ್ಚು
930,abreißen::V,hilşandin,ಹರಿ
931,abschneiden::V,jêkirin,ಕತ್ತರಿಸು
932,binden::V,girêdan,ಕಟ್ಟು
933,stecken::V,têxistin,ಸಿಕ್ಕಿಸು
934,brechen::V,şikandin,ಮುರಿ
935,klopfen::V,kutandin,ತಟ್ಟು
936,hauen::V,li dan,ಹೊಡೆ
937,kleben::V,zeliqîn,ಅಂಟಿಸು
938,kleben::V,şirêz kirin,ಅಂಟಿಸು
939,reiben::V,firikandin,ಉಜ್ಜು
940,streichen::V,bax dan,ಹರಡು
941,schleifen::V,çarkirin,ಮಸೆ
942,schneiden::V,jêkirin,ಕತ್ತರಿಸು
943,rütteln::V,hejandin,ಕುಲುಕಿಸು
944,schütteln::V,daweşîn,ಅಲುಗಿಸು
945,schwenken::V,têwdan,ತೂಗಾಡು
946,schütten::V,rijandin,ಎರೆ
947,füllen::V,dagirtin,ತುಂಬಿಸು
948,einwickeln::V,pêçandin,ಹೊದಿಸು
949,tragen::V,kişandin,ಹೊರು
950,tragen::V,rajtin,ಹೊರು
951,schleppen::V,kişandin,ಜಗ್ಗು
952,ziehen::V,kişandin,ಎಳೆ
953,aufbewahren::V,hilandin,ಇಟ್ಟುಕೊ
954,werfen::V,avêtin,ಎಸೆ
955,fangen::V,sem kirin,ಹಿಡಿ
956,fangen::V,girtin,ಹಿಡಿ
957,packen::V,pê girtin,ಸೆಳೆ
958,verstecken::V,hîlanin,ಮುಚ್ಚಿಡು
959,teilen::V,parvekirin,ವಿಭಜಿಸು
960,schicken::V,şandin,ಕಳುಹಿಸು
961,bringen::V,anîn,ತರು
962,bringen::V,birin,ತರು
963,hinzufügen::V,dan ser,ಕೂಡಿಸು
964,hinzufügen::V,li tiştekî zêde kirin,ಕೂಡಿಸು
965,bekommen::V,standin,ಸಂಪಾದಿಸು
966,erhalten::V,standin,ಪಡೆ
967,nehmen::V,girtin,ಹಿಡಿ
968,wählen::V,ray dan,ಆರಿಸು
969,auswählen::V,bijartin,ಆಯಿ
970,bewahren::V,rê li ber girtin,ರಕ್ಷಿಸಿಡು
971,bewahren::V,lê xwedî derketin,ರಕ್ಷಿಸಿಡು
972,behindern::V,bara wi,ಅಡ್ಡಿಮಾಡು
973,verderben::V,heram bûn,ಕೆಡಿಸು
974,beschädigen::V,xerab kirin,ಹಾಳುಮಾಡು
975,zerbrechen::V,şikênandin,ಮುರಿ
976,zerbrechen::V,perçe kirin,ಮುರಿ
977,zerreißen::V,qelişandin,ಸೀಳು
978,zerstören::V,hilşandin,ಅಳಿಸು
979,verbrennen::V,şewitandin,ಸುಡು
980,geben::V,dan,ಕೊಡು
981,geben::V,dayin,ಕೊಡು
982,reichen::V,besbûn,ಕೊಡು
983,reichen::V,têrkirin,ಕೊಡು
984,schenken::V,diyarî kirin,ಅರ್ಪಿಸು
985,versprechen::V,soz dan,ವಾಗ್ದಾನಮಾಡು
986,wünschen::V,dil kirin,ಬಯಸು
987,loben::V,pesinandin,ಹೊಗಳು
988,küssen::V,maçkirin,ಚುಂಬಿಸು
989,wiegen::V,lorandin,ತೂಗು
990,wiegen::V,wezinandin,ತೂಗು
991,zudecken::V,nixumandin,ಹಾಸು
992,wecken::V,bixwe hesandin,ಎಬ್ಬಿಸು
993,zeigen::V,şanîdan,ತೋರಿಸು
994,führen::V,raber kirin,ದಾರಿತೋರಿಸು
995,lehren::V,hîn kirin,ಕಲಿಸು
996,unterrichten::V,ders dan,ಬೋಧಿಸು
997,aufziehen::V,mesinkirin,ಸಲಹು
998,leiten::V,rêberî kirin,ಮುಂದಾಳಾಗಿರು 
999,antreiben::V,bezandin,ಓಡಿಸು
1000,lassen::V,berdan,ಮಾಡಲುಬಿಡು
1001,lassen::V,hiştin,ಮಾಡಲುಬಿಡು
1002,einladen::V,dawet kirin,ಆಹ್ವಾನಿಸು
1003,vereinigen::V,bi yek kirin,ಒಂದಾಗು
1004,besuchen::V,mêvan bûn,ಭೇಟಿಯಾಗು
1005,treffen::V,rast hatin,ಸಂಧಿಸು
1006,sich versammeln::V,li hev çivîn,ನೆರೆ
1007,spielen::V,listin,ಆಡು
1008,singen::V,stran,ಹಾಡು
1009,tanzen::V,reqisîn,ಕುಣಿ
1010,sich trennen::V,hew berdan,ಪ್ರತ್ಯೇಮಾಡು
1011,verlassen::V,tanê hişt,ಕಳೆ
1012,verlassen::V,bêkes,ಕಳೆ
1013,retten::V,rihakirin,ರಕ್ಷಿಸು
1014,bewachen::V,raçavkirin,ಕಾಪಾಡು
1015,schützen::V,hemet kirin,ಸಂರಕ್ಷಿಸು
1016,verteidigen::V,paraztin,ಕಾಪಿಡು
1017,sich schlagen::V,li hev bezîn,ಕಿತ್ತಾಟ
1018,schießen::V,agir kirin,ಎಸೆ
1019,siegen::V,biser ketin,ಗೆಲ್ಲು
1020,ärgern::V,xeyirandin,ರೇಗಿಸು
1021,schlagen::V,lêdan,ಹೊಡೆ
1022,schlagen::V,lêxistin,ಹೊಡೆ
1023,treten::V,têlekirin,ಒದೆ
1024,stechen::V,têrekirin,ಚುಚ್ಚು
1025,stoßen::V,lêketin,ತಳ್ಳು
1026,stehlen::V,dizîn,ಕದಿ
1027,stehlen::V,dizî birin,ಕದಿ
1028,stören::V,aciz kirin,ಕತಕು
1029,belästigen::V,li tela yeki ketin,ತೊಂದರೆ
1030,verbergen::V,veşartin,ಮರೆಮಾಜು
1031,verbergen::V,kemîndanîn,ಮರೆಮಾಜು
1032,täuschen::V,xapandin,ಠಕ್ಕಿಸು
1033,täuschen::V,lê zexeli kirin,ಠಕ್ಕಿಸು
1034,betrügen::V,xapandin,ವಂಚಿಸು
1035,töten::V,kûştin,ಕೊಲ್ಲು
1036,wohnen::V,rûniştin,ವಾಸಿಸು
1037,arbeiten::V,kar kirin,ಕೆಲಸ ಮಾಡು
1038,arbeiten::V,şêxulin,ಕೆಲಸ ಮಾಡು
1039,sammeln::V,komkirin,ಸಂಚಯಿಸು
1040,pflücken::V,çinîn,ಬಿಡಿಸು
1041,jagen::V,nêçîr kirin,ಬೇಟೆಯಾಡು
1042,fischen::V,masî girtin,ಮೀನು ಹಿಡಿ
1043,fassen::V,pê girtin,ಹಿಡಿ
1044,fassen::V,sêm kirin,ಹಿಡಿ
1045,hüten::V,hei jê man,ಗುಂಪುಸೇರಿಸು
1046,treiben::V,bêherandin,ದಬ್ಬು
1047,anbinden::V,tewilandin,ಬಿಗಿ
1048,füttern::V,xwarine dan lê,ಮೇಯಿಸು
1049,melken::V,dotin,ಹಾಲು ಕರೆ
1050,hacken::V,kolandin,ತುಂಡರಿಸು
1051,gießen::V,av dan,ನೀರುಹಾಕು
1052,reifen::V,kemilîn,ಕಳಿ
1053,zubereiten::V,çe kirin,ಅಡಿಗೆಮಾಡು
1054,kochen::V,xwarin çe kirin,ಅಡು
1055,kochen::V,kelandin,ಅಡು
1056,backen::V,pijandin,ಬೇಯಿಸು
1057,braten::V,qelandin,ಕರಿ
1058,braten::V,sor kirin,ಕರಿ
1059,umrühren::V,têvdan,ಕಲಕು
1060,stricken::V,hûnan,ಹೆಣೆ
1061,nähen::V,kêl kirin,ಹೊಲಿ
1062,färben::V,boyax kirin,ಬಣ್ಣ ಹತ್ತು
1063,reinigen::V,paqijkirin,ಸ್ವಚ್ಛಮಾಡು
1064,waschen::V,şuştin,ತೊಳೆ
1065,abwischen::V,pakîj kirin,ಒರಸು
1066,spülen::V,şuştin,ಗಲಬರಿಸು
1067,fegen::V,maliştin,ಗುಡಿಸು
1068,kehren::V,maliştin,ಗುಡಿಸು
1069,baden::V,serîşûştin,ಸ್ನಾನಮಾಡು
1070,sich waschen::V,serîşûştin,ತೊಳೆ
1071,ausziehen::V,jê kirin,ಬಿಚ್ಚು
1072,anziehen::V,pê kirin,ಹಾಕು
1073,sich anziehen::V,xwe kirin,ಹಾಕು
1074,kämmen::V,şeh kirin,ಬಾಚು
1075,schmücken::V,xemilandin,ಅಲಂಕರಿಸು
1076,sagen::V,gotin,ಹೇಳು
1077,sagen::V,peyivîn,ಹೇಳು
1078,sprechen::V,peyivîn,ನುಡಿ
1079,reden::V,axaftin,ನುಡಿ
1080,sich unterhalten::V,hev biştaxilin,ಹರಟೆ ಹೊಡಿ
1081,fragen::V,pirsîn,ವಿಚಾರಿಸು
1082,fragen::V,pirs kirin,ವಿಚಾರಿಸು
1083,bitten::V,tika kirin,ಬೇಡು
1084,erzählen::V,behs kirin,ಹೇಳು
1085,mitteilen::V,vegotin,ತಿಳಿಸು
1086,nennen::V,bi nav kirin,ಹೆಸರಿಡು
1087,rufen::V,bakirin,ಕರೆ
1088,prahlen::V,pesnê xwe dan,ಜಂಬ ಕೊಚ್ಚು
1089,übersetzen::V,qulibandin,ಭಾಷಾಂತರಿಸು
1090,übersetzen::V,derbas kirin,ಭಾಷಾಂತರಿಸು
