,Concept_ID,mdf,vep
796,nur::ADV,аньцек,vaiše
797,schon::ADV,ни,jo
798,wieder::ADV,та́га,möst
799,vergebens::ADV,стак,uhtei
800,vor::PRP,инголе,edes
801,hinter::PRP,фтала,taga
802,hinter::PRP,мельге,taga
803,unter::PRP,ала,al
804,durch::PRP,пачк,läbi
805,durch::PRP,пачк,kal't
806,neben::PRP,ваксса,rindal
807,zwischen::PRP,ёткса,keskes
808,wegen::PRP,сюнеда,tagut
809,dies::PRN,тя,nece
810,das::PRN,ся,se
811,das::PRN,тона,se
812,alles::PRN,сембе,kaik
813,ich::PRN,мон,minä
814,du::PRN,тон,sinä
815,er::PRN,сон,hän
816,wir::PRN,минь,mö
817,ihr::PRN,тинь,tö
818,sie::PRN,синь,hö
819,was::FPRN,мезе,mi
820,wer::FPRN,кие,ken
821,wo::FADV,коса,kus
822,wohin::FADV,ков,kuna
823,wohin::FADV,коза,kuna
824,wie::FADV,ко́да,kut
825,wie::FADV,ко́да,mit'
826,warum::FADV,мес,mikš
827,wieviel::FNUM,мзя́ра,äjak
828,wieviel::FNUM,мзя́ра,kuverz'
829,eins::NUM,фкя,üks'
830,zwei::NUM,кафта,kaks'
831,drei::NUM,колма,koume
832,vier::NUM,ниле,nel'l'
833,fünf::NUM,вете,viž
834,sechs::NUM,кота,kuz'
835,sieben::NUM,сисем,seičeme
836,acht::NUM,кафкса,kahesa
837,neun::NUM,ве́йхкса,ühesa
838,zehn::NUM,кемонь,kümne
839,elf::NUM,кефкие,üks'toštkümne
840,zwölf::NUM,кемгафтува,kaks'toštkümne
841,zwanzig::NUM,комсь,kaks'kümne
842,dreißig::NUM,колмогемонь,koumekümne
843,vierzig::NUM,нильге́монь,nel'l'kümne
844,fünfzig::NUM,ве́дьгемонь,vižkümne
845,sechzig::NUM,ко́дгемонь,kuz'kümne
846,siebzig::NUM,сизьге́монь,seičemekümne
847,achtzig::NUM,ка́фксогемонь,kahesakümne
848,neunzig::NUM,ве́йхксогемонь,ühesakümne
849,hundert::NUM,сяда,sada
850,tausend::NUM,тёжянь,tuha
851,und::CNJ,и,i
852,und::CNJ,и,da
853,und::CNJ,дъ,i
854,und::CNJ,дъ,da
855,oder::CNJ,или,vai
856,oder::CNJ,али,vai
857,stehen::V,а́щемс стя́да,seišta
858,sitzen::V,ащемс озада,ištta
859,liegen::V,ма́дозь а́щемс,venuda
860,hängen::V,нюрьгомс,ripta
861,werden::V,арамс,lindä
862,werden::V,арамс,tehtas
863,werden::V,тиевомс,lindä
864,werden::V,тиевомс,tehtas
865,passieren::V,лисэмс,ozaitas
866,passieren::V,эвондамс,ozaitas
867,beginnen::V,ушедомс,augotadas
868,enden::V,лоткамс,loptas
869,wechseln::V,по́лафнемс,vajehtadas
870,aufgehen[Sonne]::V,стямс,nousta
871,aufgehen[Sonne]::V,лисемс,nousta
872,untergehen[Sonne]::V,валгомс,lasktas
873,scheinen[Sonne]::V,ва́лдоптомс,paštta
874,donnern::V,торамс,juraita
875,wehen::V,уфа́мс,dölta
876,wehen::V,уфа́мс,puhuda
877,strömen::V,шудемс,valadas
878,fließen::V,шудемс,valuda
879,sich drehen::V,шаромс,punotas
880,schwanken::V,якамс,čibuda
881,schwingen::V,люксемс,čibuda
882,schwingen::V,нюрьсемс,čibuda
883,fallen::V,прамс,langeta
884,fallen::V,прашендомс,langeta
885,brennen::V,паломс,pallada
886,rauchen::V,качадомс,savustada
887,regnen::V,пиземс,vihmda
888,gefrieren::V,эйндамс,jäduda
889,gefrieren::V,эйндамс,kül'mdä
890,gefrieren::V,кельмомс,jäduda
891,gefrieren::V,кельмомс,kül'mdä
892,tauen::V,соламс,sulada
893,schmelzen::V,соламс,sulada
894,trocknen::V,коськомс,kuida
895,trocknen::V,коськомс,kuivehtuda
896,sieden::V,лакамс,kehuda
897,faulen::V,наксадомс,hapata
898,faulen::V,наксадомс,traudäs
899,verfaulen::V,наксадомс,hapata
900,reißen::V,сязевомс,rebita
901,versinken::V,ваямс,upota
902,vergehen::V,ётамс,mända
903,erscheinen::V,эвондамс,ozutadas
904,verschwinden::V,юма́мс,hajeta
905,sinken::V,валгомс,väheta
906,sinken::V,валгомс,lasktas
907,abnehmen::V,киремс,peneta
908,zunehmen::V,ламокстомс,ližaduda
909,zunehmen::V,рашнемс,ližaduda
910,steigen::V,кеподемс,nousta
911,wachsen::V,касомс,kazda
912,glänzen::V,цинзелдомс,loštta
913,glänzen::V,цифордомс,loštta
914,funkeln::V,ци́фтордомс,hoštta
915,lärmen::V,жалнамс,robaita
916,läuten::V,гайфтемс,judaita
917,klingeln::V,гайфтемс,kelotada
918,klirren::V,ка́нзеркшнемс,biraita
919,brausen::V,жоледемс,bruncta
920,rauschen::V,вжнамс,šobaita
921,rauschen::V,гамнамс,šobaita
922,klingen::V,кайгомс,heläita
923,bellen::V,ува́мс,nutta
924,heulen::V,сувомс,ulaita
925,heulen::V,урнамс,ulaita
926,blasen::V,уфа́мс,puhuda
927,pfeifen::V,вяшкомс,pistta
928,pfeifen::V,вяшкомс,vihelta
929,schreien::V,пешкодомс,kirkta
930,schreien::V,пешкодомс,kidastada
931,stöhnen::V,куфцемс,ohkta
932,stöhnen::V,куфцемс,voivotada
933,zittern::V,таромс,säraita
934,leben::V,эрямс,eläda
935,geboren werden::V,шачемс,sünduda
936,atmen::V,ажнамс,henktä
937,trinken::V,симомс,joda
938,essen::V,ярхцамс,söda
939,schlucken::V,нилемс,lainata
940,müde werden::V,сиземс,väzuda
941,müde werden::V,сиземс,šuštuda
942,einschlafen::V,матодовомс,uinota
943,schlafen::V,удомс,magata
944,schlafen::V,удомс,nukkuda
945,aufwachen::V,съргоземс,heraštuda
946,aufstehen::V,стямс,nousta
947,sich erholen::V,ваймосемс,lebaitas
948,krank werden::V,сярядькстомс,läžegata
949,krank sein::V,сярядемс,läžuda
950,schmerzen::V,сярядемс,kibištada
951,husten::V,козомс,rügda
952,genesen::V,пъ́чкамс,tervehtuda
953,sterben::V,куломс,kolda
954,umkommen::V,юма́мс,kolda
955,sich bewegen::V,шаштомс,likkuda
956,sich rühren::V,сърхка́мс,likahtada
957,sich rühren::V,сърхка́мс,kubahtada
958,sich erheben::V,стямс,nousta
959,sich setzen::V,озамс,išttas
960,hinfallen::V,прамс,langeta
961,hinfallen::V,сяворемс,langeta
962,laufen::V,якамс,kävuda
963,schreiten::V,молемс,astta
964,schreiten::V,молемс,haškta
965,schreiten::V,аськолямс,astta
966,schreiten::V,аськолямс,haškta
967,spazierengehen::V,якамс,kävelta
968,eilen::V,эряскодомс,kiruhtada
969,sich beeilen::V,эряскодомс,kiruhtada
970,sausen::V,лиемс,fun'urta
971,rennen::V,арнемс,joksta
972,springen::V,комотнемс,hüptä
973,klettern::V,ку́цемс,libuda
974,schaukeln::V,нюрямс,čibuda
975,kriechen::V,шаштомс комада,ličtas
976,schwimmen::V,уемс,ujuda
977,tauchen::V,юпиемс,čukautas
978,tauchen::V,чёпафнемс,čukautas
979,rudern::V,па́немс ве́неж,souta
980,fahren::V,ардомс,ajada
981,fahren::V,ардомс,ajelda
982,fliegen::V,лиемс,leta
983,gehen::V,молемс,mända
984,gehen::V,молемс,kävuda
985,weggehen::V,тумс,päzda
986,weggehen::V,тумс,lähtta
987,abfahren::V,тумс,tönduda
988,anhalten::V,лоткамс,seižutadas
989,hineingehen::V,сува́мс,mända südäimehe
990,eintreten::V,сува́мс,tulda
991,kommen::V,самс,tulda
992,ankommen::V,самс,tulda
993,ankommen::V,пачкодемс,tulda
994,zurückkommen::V,мърдамс,pörtas
995,bleiben::V,иля́домс,jäda
996,warten::V,учемс,varastada
997,erwarten::V,учемс,varastada
998,suchen::V,вешемс,ectä
999,finden::V,мумс,löuta
1000,versuchen::V,варчсемс,ladida
1001,versuchen::V,варчсемс,rohkaita
1002,vorbereiten::V,анокламс,vaumita
1003,lieben::V,кельгомс,armastada
1004,mögen::V,кельгомс,navedida
1005,lachen::V,рахамс,nagrda
1006,lachen::V,рахсемс,nagrda
1007,rühren::V,токамс седи,likutada
1008,weinen::V,авардемс,itkta
1009,schimpfen::V,сюцемс,laidas
1010,schimpfen::V,сюцемс,pačatada
1011,sich ärgern::V,кяжиямс,rändüda
1012,sich fürchten::V,пелемс,varaita
1013,fürchten::V,пелемс,varaita
1014,fliehen::V,ворьгодемс,pageta
1015,flüchten::V,ша́домс,pageta
1016,flüchten::V,ша́домс,joksta
1017,flüchten::V,во́рьгодемс,pageta
1018,flüchten::V,во́рьгодемс,joksta
1019,sehen::V,няемс,nähta
1020,anschauen::V,ваномс,kacta
1021,ansehen::V,ваномс,kacta
1022,hören::V,марямс,kulda
1023,zuhören::V,ку́лхдоньомс,kundeltas
1024,probieren::V,варжамс,mujada
1025,riechen::V,никса́мс,rižada
1026,fühlen::V,марямс,mujada
1027,scheinen::V,ня́евомс,näguda
1028,zu sehen sein::V,ня́евомс,näguda
1029,vernehmen::V,марямс,kulištada
1030,frieren::V,паломс,kül'mdä
1031,frieren::V,кельмомс,kül'mdä
1032,tun::V,тиемс,tehta
1033,können::V,маштомс,voida
1034,können::V,маштомс,mahtta
1035,wollen::V,-не-,himoita
1036,wollen::V,-не-,tahtoida
1037,anfangen::V,ушедомс,zavottä
1038,anfangen::V,ушедомс,augotada
1039,beenden::V,аде́ламс,loptä
1040,aufhören::V,лоткамс,loptas
1041,gelingen::V,удалакшнемс,lähtta
1042,gelingen::V,удалакшнемс,tehtas
1043,geraten::V,лисемс,tulda
1044,öffnen::V,панжемс,avaita
1045,schließen::V,сёлгомс,saubata
1046,stellen::V,путомс,panda
1047,stellen::V,путомс,seižutada
1048,setzen::V,озафнемс,ištutada
1049,setzen::V,озавтнемс,ištutada
1050,legen::V,путомс,panda
1051,berühren::V,токамс,koskta
1052,berühren::V,токамс,käziduda
1053,verbinden::V,сотомс,ühtenzoitta
1054,bedecken::V,комачамс,katta
1055,bedecken::V,комачамс,peitta
1056,bedecken::V,вельхтямс,katta
1057,bedecken::V,вельхтямс,peitta
1058,aufhängen::V,повфтамс,riputada
1059,anzünden::V,крьвя́стемс,sütutada
1060,aufheben::V,кеподемс,leta
1061,aufheben::V,касфтомс,leta
1062,zurücklassen::V,ка́домс,jätta
1063,verlieren::V,юма́фтомс,kadotada
1064,fallen lassen::V,прафтомс,kirbotada
1065,machen::V,тиемс,säta
1066,machen::V,тиемс,tehta
1067,herstellen::V,анокламс,tehta
1068,bauen::V,путомс,leta
1069,bauen::V,путомс,sauda
1070,reparieren::V,петемс,koheta
1071,verbessern::V,цебярьгофтомс,paremboita
1072,ändern::V,полафтомс,vajehtada
1073,graben::V,шу́вомс,kaida
1074,graben::V,шу́вомс,čongoida
1075,graben::V,та́ргамс,kaida
1076,graben::V,та́ргамс,čongoida
1077,beugen::V,мяндемс,koverta
1078,biegen::V,комафтомс,painda
1079,drehen::V,шо́вамс,punotada
1080,drehen::V,ша́рфнемс,punotada
1081,wenden::V,ша́рфтомс,käta
1082,wenden::V,ша́рфтомс,kärauta
1083,umdrehen::V,шарфтомс,käta
1084,heben::V,ке́подемс,leta
1085,hochheben::V,ке́подемс,libutada
1086,hochheben::V,ка́сфтомс,libutada
1087,ergreifen::V,фатямс,tabata
1088,halten::V,кирдемс,pidada
1089,drücken::V,люпшта́мс,painda
1090,schieben::V,шашфтомс,žigutada
1091,kratzen::V,а́нгорямс,künstä
1092,kratzen::V,киськоря́мс,künstä
1093,lecken::V,нолсемс,nolda
1094,beißen::V,сускомс,purda
1095,beißen::V,сускомс,hambastada
1096,abreißen::V,сяземс,ratketa
1097,abschneiden::V,керомс,čapata
1098,abschneiden::V,керомс,leikata
1099,binden::V,сотомс,sidoda
1100,stecken::V,сялгомс,čokaita
1101,brechen::V,си́ннемс,katkaita
1102,brechen::V,ка́лафтомс,katkaita
1103,klopfen::V,чакамс,kolkotada
1104,klopfen::V,чакиемс,kolkotada
1105,hauen::V,шавомс,löda
1106,hauen::V,пиксомс,löda
1107,kleben::V,пе́тфнемс,klejata
1108,reiben::V,шо́вамс,hosta
1109,reiben::V,шо́вамс,törkita
1110,reiben::V,шо́вамс,jorotada
1111,streichen::V,вадемс,voita
1112,schleifen::V,шо́вамс,hijoida
1113,schleifen::V,шо́вамс,teravzoitta
1114,schneiden::V,керомс,leikata
1115,rütteln::V,та́рфтомс,heilutada
1116,schütteln::V,шука́демс,pudištada
1117,schwenken::V,яфодемс,maihutada
1118,schütten::V,каямс,valada
1119,schütten::V,нюрьхтя́мс,valada
1120,füllen::V,пяшкодемс,täutta
1121,einwickeln::V,тапардамс,kärdä
1122,tragen::V,кандомс,kantta
1123,tragen::V,кандомс,kandišta
1124,schleppen::V,ускомс,vedätada
1125,ziehen::V,ускомс,vedada
1126,aufbewahren::V,ванфтомс,kaita
1127,werfen::V,ёрямс,čuta
1128,werfen::V,ёрямс,tactä
1129,fangen::V,кунда́мс,püta
1130,packen::V,фатямс,tabata
1131,verstecken::V,кяшемс,peitta
1132,teilen::V,явомс,jagada
1133,schicken::V,кучемс,oigeta
1134,bringen::V,кандомс,veda
1135,bringen::V,пачфтемс,veda
1136,hinzufügen::V,пу́томс та́га,ližata
1137,hinzufügen::V,ма́ксомс та́га,ližata
1138,bekommen::V,сявомс,sada
1139,erhalten::V,сявомс,sada
1140,nehmen::V,сявомс,otta
1141,wählen::V,ко́чкамс,valita
1142,auswählen::V,кочкамс,valita
1143,bewahren::V,ванфтомс,kaita
1144,behindern::V,шорямс,telustada
1145,verderben::V,коламс,travida
1146,verderben::V,гастямс,travida
1147,beschädigen::V,тиендемс зиян,satatada
1148,zerbrechen::V,тапамс,mureta
1149,zerreißen::V,сяземс,rebitada
1150,zerstören::V,ка́лафтомс,mureta
1151,verbrennen::V,пълхта́мс,poltta
1152,geben::V,ма́ксомс,antta
1153,reichen::V,максомс,antta
1154,schenken::V,каземс,lahjoita
1155,versprechen::V,ма́ксомс вал,toivotada
1156,wünschen::V,арьсемс,toivotada
1157,loben::V,шна́мс,kitta
1158,küssen::V,палсемс,tervehtada
1159,wiegen::V,нюря́фтомс,likutada
1160,zudecken::V,вельхтямс,katta
1161,wecken::V,стя́фтомс,noustatada
1162,wecken::V,съ́ргозьфтемс,noustatada
1163,zeigen::V,няфтемс,ozutada
1164,führen::V,вятемс,astutada
1165,lehren::V,тонафтомс,opeta
1166,unterrichten::V,тонафтомс,opeta
1167,aufziehen::V,касфтомс,kazvatada
1168,leiten::V,вятемс,ohjata
1169,antreiben::V,вятемс,rigehtoitta
1170,lassen::V,кошардомс,käskta
1171,einladen::V,тердемс,kucta
1172,einladen::V,серьгядемс,kucta
1173,vereinigen::V,пуроптомс,ühtenzoitta
1174,vereinigen::V,кочкамс марса,ühtenzoitta
1175,besuchen::V,варжамс,rižada
1176,treffen::V,васьфтомс,vastata
1177,sich versammeln::V,кочкавомс,kägeta
1178,sich versammeln::V,кочкавомс,sätas
1179,spielen::V,налхксемс,väta
1180,singen::V,морамс,pajatada
1181,tanzen::V,кштимс,kargaita
1182,sich trennen::V,явомс,erigata
1183,verlassen::V,кадондомс,jätta
1184,retten::V,идемс,päzutada
1185,retten::V,араламс,päzutada
1186,bewachen::V,ваномс,varjoita
1187,schützen::V,а́раламс,kaita
1188,verteidigen::V,а́раламс,kaita
1189,sich schlagen::V,тюремс,torata
1190,schießen::V,ляцемс,ampta
1191,siegen::V,сяськомс,vägestada
1192,ärgern::V,кяжияфтомс,verdutada
1193,ärgern::V,кяжияфтомс,rändütada
1194,schlagen::V,токамс,löda
1195,schlagen::V,токамс,iškta
1196,treten::V,тапамс,peksta
1197,treten::V,тапамс,topsta
1198,stechen::V,пупамс,pystiä
1199,stechen::V,сялгомс,pystiä
1200,stoßen::V,тостядемс,iškta
1201,stoßen::V,тостядемс,pudištada
1202,stehlen::V,саламс,vargastada
1203,stören::V,шорсемс,keskustada
1204,belästigen::V,токсамс,tartuteldas
1205,belästigen::V,аф кадомс ваймама,tartuteldas
1206,verbergen::V,кяшемс,katelda
1207,täuschen::V,васькафтомс,manitada
1208,täuschen::V,кяльготнемс,manitada
1209,betrügen::V,васькафнемс,manitada
1210,töten::V,шавомс,rikta
1211,töten::V,шавомс,surmita
1212,töten::V,аде́ламс,rikta
1213,töten::V,аде́ламс,surmita
1214,wohnen::V,эрямс,eläda
1215,arbeiten::V,покодемс,rata
1216,sammeln::V,кочкамс,kogota
1217,sammeln::V,пу́роптомс,kogota
1218,pflücken::V,фатнемс,poimda
1219,pflücken::V,нотфнемс,poimda
1220,jagen::V,кунда́мс,mecata
1221,fischen::V,калонь кунда́мс,kalatada
1222,fassen::V,кунда́мс,tabata
1223,hüten::V,ваномс,paimeta
1224,treiben::V,панемс,ajada
1225,anbinden::V,сотомс,küttestada
1226,anbinden::V,сотомс,sidoda
1227,füttern::V,трямс,sötta
1228,füttern::V,а́ндомс,sötta
1229,melken::V,потямс,lüpsta
1230,hacken::V,лазондомс,sauda
1231,gießen::V,валомс,valada
1232,reifen::V,кенеремс,küpseta
1233,zubereiten::V,анокламс,vaumištada
1234,kochen::V,пидемс,keitta
1235,backen::V,пидемс,paštta
1236,braten::V,пуштомс,žarda
1237,umrühren::V,шорямс,segoitada
1238,stricken::V,кодамс,kudoda
1239,nähen::V,стамс,ombelta
1240,färben::V,а́рхтомс,mujutada
1241,reinigen::V,ва́ткамс,puhtastada
1242,reinigen::V,а́роптомс,puhtastada
1243,waschen::V,муськомс,pesta
1244,abwischen::V,нардамс,pühktä
1245,spülen::V,оргалдомс,huhtoida
1246,fegen::V,тяемс,pühkta
1247,kehren::V,тяемс,uhoita
1248,baden::V,э́шелямс,kül'ptäs
1249,sich waschen::V,штамс,pestas
1250,ausziehen::V,кайсефтемс,riičta
1251,ausziehen::V,кайсефтемс,rušta
1252,anziehen::V,ща́фтомс,panda päle
1253,anziehen::V,ща́фтомс,panda kädehe
1254,anziehen::V,ща́фтомс,panda jaugha
1255,sich anziehen::V,щамс,sobdas
1256,kämmen::V,се́ендемс,harjata
1257,schmücken::V,на́ряжамс,čomitada
1258,schmücken::V,ма́зоптомс,čomitada
1259,sagen::V,азомс,sanuda
1260,sagen::V,мярьгомс,sanuda
1261,sprechen::V,корхтамс,pagišta
1262,reden::V,корхнемс,pagišta
1263,sich unterhalten::V,корхнемс,lodaita
1264,fragen::V,ки́зефтемс,küzuda
1265,bitten::V,а́намс,pakita
1266,bitten::V,ве́шемс,pakita
1267,erzählen::V,а́зондомс,sanuda
1268,erzählen::V,а́зондомс,starinoita
1269,mitteilen::V,азомс,tedotada
1270,nennen::V,лемдемс,nimitada
1271,nennen::V,путомс лем,nimitada
1272,rufen::V,серьгядемс,kucta
1273,prahlen::V,шна́фтомс пря́,kittäs
1274,übersetzen::V,ётафтомс,käta
1275,denken::V,арьсемс,meletada
1276,glauben::V,кемамс,uskta
1277,bemerken::V,ня́емс,homaita
1278,erkennen::V,содамс,tundištada
1279,begreifen::V,сатомс,tabata
1280,verstehen::V,шарьхкодемс,el'geta
1281,verstehen::V,шарьхкодемс,toimetada
1282,lernen::V,тонафнемс,opetas
1283,wissen::V,со́дамс,teta
1284,sich erinnern an::V,лятфтамс,johtutada
1285,vergessen::V,юкстамс,unohtada
1286,messen::V,ункснемс,märita
1287,zählen::V,лу́вомс,lugeda
1288,zählen::V,а́рьсемс,lugeda
1289,rechnen::V,лувомс,lugeda
1290,lesen::V,лувомс,lugeda
1291,lesen::V,морафтомс,lugeda
1292,malen::V,рисова́ндамс,pirta
1293,zeichnen::V,рисова́ндамс,pirta
1294,schreiben::V,сёрмадомс,kirjutada
1295,besitzen::V,улемс азоркс,omištada
1296,kaufen::V,рамамс,ostta
1297,verkaufen::V,мимс,möda
1298,bezahlen::V,пандомс,maksta
1299,zahlen::V,па́ндомс,maksta
1300,beherrschen::V,азорондамс,valdoita
1301,ertragen::V,кирдемс,tirpta
1302,Netz::N,,verk
