,Concept_ID,pl,cy
83,Wolke::N,obłok,cwmwl
84,Wolke::N,chmura,cwmwl
85,Regen::N,deszcz,glaw
86,Schnee::N,śnieg,ôd
87,Schnee::N,śnieg,eira
88,Eis::N,lód,iâ
89,Frost::N,mróz,rhew
90,Kälte::N,chłód,oerni
91,Kälte::N,chłód,annwyd
92,Hitze::N,gorąco,gwres
93,Raureif::N,szron,barrug
94,Regenbogen::N,tęcza,enfys
95,Donner::N,grzmot,tyrfau
96,Strömung::N,nurt,cerrynt
97,Tropfen::N,kropla,dafn
98,Tropfen::N,kropla,diferyn
99,Schaum::N,piana,ewyn
100,Schmutz::N,brud,baw
101,Schmutz::N,brud,budreddi
102,See::N,jezioro,llyn
103,Sumpf::N,bagno,cors
104,Moor::N,bagno,rhos
105,Wiese::N,łąka,dôl
106,Wald::N,las,coedwig
107,Hügel::N,pagórek,bryn
108,Anhöhe::N,wzgórze,bryn
109,Berg::N,góra,mynydd
110,Gipfel::N,szczyt,copa
111,Gipfel::N,wierzchołek,copa
112,Höhle::N,pieczara,ogof
113,Abhang::N,stok,llethr
114,Abhang::N,zbocze,llethr
115,Quelle::N,zdrój,tarddiad
116,Quelle::N,zdrój,ffynhonnell
117,Quelle::N,źródło,tarddiad
118,Quelle::N,źródło,ffynhonnell
119,Bach::N,potok,nant
120,Bach::N,potok,afonig
121,Bach::N,potok,cornant
122,Bach::N,strumień,nant
123,Bach::N,strumień,afonig
124,Bach::N,strumień,cornant
125,Fluss::N,rzeka,afon
126,Ufer::N,brzeg,glan
127,Küste::N,wybrzeże,traeth
128,Küste::N,wybrzeże,arfordir
129,Festland::N,ląd,tir
130,Meer::N,morze,môr
131,Bucht::N,zatoka,bae
132,Insel::N,wyspa,ynys
133,Blume::N,kwiat,blodyn
134,Gras::N,trawa,glaswellt
135,Wurzel::N,korzeń,gwreiddyn
136,Baum::N,drzewo,coeden
137,Stamm::N,pień,colfen
138,Stamm::N,pień,boncyff
139,Rinde::N,kora,rhisgl
140,Ast::N,gałąź,cangen
141,Zweig::N,gałąź,cainc
142,Zweig::N,gałąź,cangen
143,Blatt::N,liść,deilen
144,Birke::N,brzoza,bedwen
145,Kiefer[Baum]::N,sosna,pinwydden
146,Weide[Baum]::N,wierzba,helygen
147,Tanne::N,jodła,ffynidwydden
148,Horn::N,róg,corn
149,Feder::N,pióro,plufyn
150,Fell::N,futro,ffwr
151,Flügel::N,skrzydło,adain
152,Klaue::N,szpon,crafanc
153,Kralle::N,pazur,ewin
154,Schwanz::N,ogon,cwt
155,Schwanz::N,ogon,cynffon
156,Ei::N,jajko,wy
157,Nest::N,gniazdo,nyth
158,Bau::N,nora,ffau
159,Tier::N,zwierzę,anifail
160,Herde::N,stado,praidd
161,Herde::N,stado,diadell
162,Herde::N,trzoda,praidd
163,Herde::N,trzoda,diadell
164,Kuh::N,krowa,buwch
165,Bulle::N,byk,tarw
166,Pferd::N,koń,ceffyl
167,Schaf::N,owca,dafad
168,Schwein::N,świnia,mochyn
169,Hund::N,pies,ci
170,Katze::N,kot,cath
171,Katze::N,kotka,cath
172,Bär::N,niedźwiedż,arth
173,Eichhörnchen::N,wiewiórka,gwiwer
174,Elch::N,łóś,elc
175,Fuchs::N,lis,cadno
176,Hase::N,zając,ysgyfarnog
177,Maus::N,mysz,llygoden
178,Wolf::N,wilk,blaidd
179,Vogel::N,ptak,aderyn
180,Schwarm::N,stado,haid
181,Huhn::N,kura,cyw
182,Hahn::N,kogut,ceiliog
183,Gans::N,gęś,gŵydd
184,Adler::N,orzeł,eryr
185,Ente::N,kaczka,hwyad
186,Eule::N,sowa,tylluan
187,Kranich::N,żuraw,garan
188,Kranich::N,żuraw,crychydd
189,Krähe::N,wrona,brân
190,Kuckuck::N,kukułka,cog
191,Kuckuck::N,kukułka,cwcw
192,Schwan::N,łabędż,alarch
193,Fisch::N,ryba,pysgod
194,Barsch::N,okoń,draenog
195,Hecht::N,szczupak,penhwyad
196,Schlange[Tier]::N,wąż,neidr
197,Schlange[Tier]::N,żmija,neidr
198,Wurm::N,robak,abwydyn
199,Wurm::N,robak,pryf genwair
200,Spinne::N,pająk,cor
201,Spinne::N,pająk,pryf copyn
202,Ameise::N,mrówka,morgrugyn
203,Laus::N,wesz,lleuen
204,Mücke::N,komar,gwybedyn
205,Fliege::N,mucha,cleren
206,Schmetterling::N,motyl,glöyn byw
207,Schmetterling::N,motyl,iâr fach yr haf
208,Beere::N,jagoda,aeronen
209,Apfel::N,jabłko,afal
210,Pilz::N,grzyb,madarch
211,Zwiebel::N,cebula,nionyn
212,Zwiebel::N,cebula,winwnsyn
213,Saat::N,siew,had
214,Korn::N,ziarno,grawn
215,Heu::N,siano,gwair
216,Schale::N,łupina,croen
217,Schale::N,łupina,plisgyn
218,Grube::N,dół,pwll
219,Grube::N,dół,pydew
220,Grube::N,jama,pwll
221,Grube::N,jama,pydew
222,Falle::N,pułapka,magl
223,Schlinge::N,sidła,cwlwm rhedeg
224,Spur::N,ślad,ôl
225,Asche::N,popiół,lludw
226,Dreck::N,brud,baw
227,Dreck::N,brud,budreddi
228,Eisen::N,żelazo,haearn
229,Gold::N,złoto,aur
230,Silber::N,srebro,arian
231,Kohle::N,węgiel,glo
232,Glas::N,szkło,gwydr
233,Lehm::N,glina,clai
234,Sand::N,piasek,tywod
235,Mensch::N,człowiek,dyn
236,Mann::N,mężczyzna,dyn
237,Frau::N,kobieta,merch
238,Frau::N,kobieta,gwraig
239,Kind::N,dziecko,plentyn
240,Junge::N,chłopak,hogyn
241,Junge::N,chłopak,bachgen
242,Junge::N,chłopiec,hogyn
243,Junge::N,chłopiec,bachgen
244,Mädchen::N,dziewczynka,merch
245,Mädchen::N,dziewczynka,geneth
246,Familie::N,rodzina,teulu
247,Familie::N,rodzina,tylwyth
248,Großvater::N,dziadek,taid
249,Großvater::N,dziadek,tad-cu
250,Großmutter::N,babka,nain
251,Großmutter::N,babka,mam-gu
252,Eltern::N,rodzice,rhieni
253,Vater::N,ojciec,tad
254,Mutter::N,matka,mam
255,Sohn::N,syn,mab
256,Tochter::N,córka,merch
257,Bruder::N,brat,brawd
258,Schwester::N,siostra,chwaer
259,Onkel::N,wuj,ewythr
260,Onkel::N,stryj,ewythr
261,Tante::N,ciotka,modryb
262,Ehemann::N,mąż,gŵr
263,Ehefrau::N,żona,gwraig
264,Freude::N,radość,gorfoledd
265,Gelächter::N,śmiech,chwerthin
266,Glück::N,szczęście,hapusrwydd
267,Kummer::N,zmartwienie,galar
268,Wunsch::N,życzenie,dymuniad
269,Lust::N,chęć,chwant
270,Lust::N,ochota,chwant
271,Geist::N,duch,ysbryd
272,Gedanke::N,myśl,meddwl
273,Gedächtnis::N,pamięć,cof
274,Verstand::N,rozum,meddwl
275,Sinn::N,zmysł,ystyr
276,Grund::N,powód,achos
277,Grund::N,powód,rheswm
278,Wahrheit::N,prawda,gwir
279,Wahrheit::N,prawda,gwirionedd
280,Gespräch::N,rozmowa,sgwrs
281,Märchen::N,bajka,chwedl werin
282,Erzählung::N,opowiadanie,stori
283,Nachricht::N,wiadomość,neges
284,Neuigkeit::N,nowina,newydd
285,Name::N,imię,enw
286,Rätsel::N,zagadka,pos
287,Rede::N,mowa,araith
288,Sprache::N,język,iaith
289,Stimme::N,głos,llais
290,Wort::N,słowo,gair
291,Zeichen::N,znak,arwydd
292,Ruf::N,wołanie,galwad
293,Lärm::N,hałas,trwst
294,Lärm::N,zgiełk,trwst
295,Laut::N,dźwięk,sain
296,Ton::N,ton,tôn
297,Ton::N,dźwięk,tôn
298,Lied::N,pieśń,cân
299,Lied::N,piosenka,cân
300,Ruhe::N,spokój,tawelwch
301,Leute::N,ludzie,pobl
302,Volk::N,naród,pobl
303,Arbeit::N,praca,gwaith
304,Arbeit::N,robota,gwaith
305,Gast::N,gość,gwestai
306,Geschenk::N,prezent,rhodd
307,Geschenk::N,prezent,anrheg
308,Geschenk::N,podarunek,rhodd
309,Geschenk::N,podarunek,anrheg
310,Spiel::N,gra,chwarae
311,Spiel::N,zabawa,chwarae
312,Gesellschaft::N,towarzystwo,cwmni
313,Hilfe::N,pomoc,cymorth
314,Freund::N,przyjaciel,cyfaill
315,Kamerad::N,kolega,cydymaith
316,Angelegenheit::N,sprawa,pwnc
317,Anzahl::N,ilość,cyfrif
318,Art::N,rodzaj,bath
319,Stück::N,kawałek,darn
320,Teil::N,część,rhan
321,Hälfte::N,połowa,hanner
322,Kreis::N,krąg,cylch
323,Kreuz::N,krzyż,croes
324,Linie::N,linia,llinell
325,Strich::N,kreska,strôc
326,Strich::N,kreska,trawiad
327,Abstand::N,odstęp,bwlch
328,Abstand::N,odstęp,pellter
329,Entfernung::N,odległość,pellter
330,Gegend::N,okolica,cylch
331,Platz::N,miejsce,lle
332,Ort::N,miejsce,lle
333,Seite::N,bok,ochr
334,Seite::N,strona,ochr
335,Mitte::N,środek,canol
336,Gegenstand::N,przedmiot,eitem
337,Sache::N,rzecz,peth
338,Rand::N,skraj,cwr
339,Rand::N,skraj,ymyl
340,Rand::N,krawędź,cwr
341,Rand::N,krawędź,ymyl
342,Kante::N,kant,min
343,Kante::N,kant,ymyl
344,Kante::N,krawędź,min
345,Kante::N,krawędź,ymyl
346,Ecke::N,róg,cornel
347,Spitze::N,ostrze,blaen
348,Ende::N,koniec,pen
349,Loch::N,dziura,twll
350,Winkel::N,kąt,congl
351,Winkel::N,kącik,congl
352,Muster::N,wzór,patrwm
353,Größe::N,rozmiar,maint
354,Größe::N,rozmiar,maintioli
355,Größe::N,wielkość,maint
356,Größe::N,wielkość,maintioli
357,Länge::N,długość,hyd
358,Höhe::N,wysokość,uchder
359,Gewicht::N,ciężar,pwysau
360,Menge::N,ilość,swm
361,Menge::N,ilość,maint
362,Haufen::N,kupa,pentwr
363,Reihe::N,rząd,rhes
364,Reihe::N,szereg,rhes
365,Boot::N,łódź,cwch
366,Boot::N,łódka,cwch
367,Ruder::N,wiosło,rhwyf
368,Schlitten::N,sanki,sled
369,Schlitten::N,sanki,car llusg
370,Ski::N,narta,sgi
371,Lagerfeuer::N,ognisko,coelcerth
372,Last::N,ciężar,llwyth
373,Last::N,brzemię,llwyth
374,Gang::N,chód,tro
375,Schritt::N,krok,cam
376,Norden::N,północ,gogledd
377,Süden::N,południe,de
378,Westen::N,zachód,gorllewin
379,Osten::N,wschód,dwyrain
380,Holz::N,drzewo,pren
381,Brett::N,deska,bwrdd
382,Brett::N,deska,astell
383,Platte::N,płyta,llech
384,Stütze::N,podpora,ateg
385,Stütze::N,podpora,cynhalydd
386,Stange::N,drąg,polyn
387,Stange::N,żerdź,polyn
388,Stock::N,kij,ffon
389,Stock::N,kij,brigyn
390,Stock::N,laska,ffon
391,Stock::N,laska,brigyn
392,Stab::N,pręt,ffon
393,Rohr::N,rura,pibell
394,Haus::N,dom,tŷ
395,Heim::N,dom,cartref
396,Ofen::N,piec,stof
397,Fußboden::N,podłoga,llawr
398,Tisch::N,stół,bwrdd
399,Stuhl::N,krzesło,cadair
400,Wiege::N,kołyska,crud
401,Bett::N,łóżko,gwely
402,Bett::N,pościel,gwely
403,Regal::N,regał,silff
404,Kiste::N,skrzynia,bocs
405,Kiste::N,skrzynia,blwch
406,Fenster::N,okno,ffenestr
407,Tür::N,drzwi,drws
408,Tor::N,brama,porth
409,Zaun::N,płot,ffens
410,Zaun::N,parkan,ffens
411,Dach::N,dach,to
412,Leiter::N,drabina,ysgol
413,Besen::N,miotła,ysgub
414,Spaten::N,rydel,rhaw
415,Schaufel::N,łopata,rhaw
416,Gabel::N,widelec,fforc
417,Löffel::N,łyżka,llwy
418,Messer::N,nóż,cyllell
419,Nagel::N,gwóźdź,hoel
420,Netz::N,sieć,gwe
421,Netz::N,sieć,rhwyd
422,Haken::N,hak,bach
423,Griff::N,chwyt,carn
424,Schloss::N,zamek,clo
425,Bild::N,obraz,llun
426,Bild::N,obraz,pictiwr
427,Figur::N,figura,ffigur
428,Puppe::N,lalka,dol
429,Beutel::N,torba,cwd
430,Bündel::N,wiązka,bwndel
431,Bündel::N,wiązka,coflaid
432,Tasche::N,torba,cod
433,Eimer::N,kubeł,bwced
434,Eimer::N,kubeł,cunnog
435,Eimer::N,wiadro,bwced
436,Eimer::N,wiadro,cunnog
437,Deckel::N,przykrywka,caead
438,Geschirr::N,statki,llestri
439,Geschirr::N,naczynia,llestri
440,Sack::N,worek,sach
441,Tasse::N,filiżanka,cwpan
442,Topf::N,garnek,pot
443,Topf::N,garnek,crochan
444,Kessel::N,kocioł,tegell
445,Essen::N,jedzenie,pryd o fwyd
446,Nahrung::N,pokarm,bwyd
447,Nahrung::N,pożywienie,bwyd
448,Speise::N,potrawa,saig
449,Speise::N,jedzenie,saig
450,Fleisch::N,mięso,cig
451,Getreide::N,zboże,ŷd
452,Getreide::N,zboże,llafur
453,Brei::N,kasza,uwd
454,Brot::N,chleb,bara
455,Scheibe::N,kromka,tafell
456,Fett::N,tłuszcz,saim
457,Fett::N,tłuszcz,braster
458,Butter::N,masło,ymenyn
459,Öl::N,olej,olew
460,Salz::N,sól,halen
461,Suppe::N,zupa,cawl
462,Honig::N,miód,mêl
463,Milch::N,mleko,llaeth
464,Milch::N,mleko,llefrith
465,Tee::N,herbata,te
466,Leder::N,skóra,lledr
467,Wolle::N,wełna,gwlân
468,Stoff::N,tkanina,lliain
469,Stoff::N,tkanina,brethyn
470,Stoff::N,materiał,lliain
471,Stoff::N,materiał,brethyn
472,Nadel::N,igła,nodwydd
473,Faden::N,nić,edau
474,Faden::N,nić,edefyn
475,Faden::N,nitka,edau
476,Faden::N,nitka,edefyn
477,Knopf::N,guzik,botwm
478,Knoten::N,węzeł,cwlwm
479,Farbe::N,farba,paent
480,Kleidung::N,odzież,dillad
481,Kleidung::N,odzież,gwisgoedd
482,Hemd::N,koszula,crys
483,Kragen::N,kołnierz,coler
484,Ärmel::N,rękaw,llawes
485,Hose::N,spodnie,trowsus
486,Gürtel::N,pasek,gwregys
487,Mütze::N,czapka,cap
488,Schuh::N,but,esgid
489,Schuh::N,bucik,esgid
490,Stiefel::N,but,botasen
491,Stiefel::N,kozak,botasen
492,Ring::N,pierścień,modrwy
493,Band::N,wstęga,rhuban
494,Kamm::N,grzebień,crib
495,Spiegel::N,lustro,drych
496,Riemen::N,rzemień,strap
497,Schnur::N,sznur,llinyn
498,Leine::N,smycz,tennyn
499,Decke::N,kołdra,blanced
500,Decke::N,kołdra,gwrthban
501,Kissen::N,poduszka,clustog
502,Kissen::N,poduszka,gobennydd
503,Tuch::N,chustka,sgarff
504,Handtuch::N,ręcznik,tywel
505,Handtuch::N,ręcznik,lliain sychu
506,Kraft::N,moc,grym
507,Kraft::N,siła,grym
508,Stärke::N,moc,nerth
509,Stärke::N,moc,cryfder
510,Stärke::N,siła,nerth
511,Stärke::N,siła,cryfder
512,Gesundheit::N,zdrowie,iechyd
513,Krankheit::N,choroba,afiechyd
514,Krankheit::N,choroba,anhwylder
515,Schmerz::N,ból,poen
516,Schmerz::N,ból,gwayw
517,Wunde::N,rana,clwyf
518,Fieber::N,gorączka,twymyn
519,Arznei::N,lekarstwo,meddyginiaeth
520,Brücke::N,most,pont
521,Brunnen::N,studnia,ffynnon
522,Weide::N,pastwisko,porfa
523,Pfad::N,ścieżka,llwybr
524,Weg::N,droga,ffordd
525,Straße::N,ulica,heol
526,Straße::N,ulica,ffordd
527,Dorf::N,wieś,pentref
528,Stadt::N,miasto,tref
529,Brief::N,list,llythyr
530,Buch::N,książka,llyfr
531,Buchstabe::N,litera,llythyren
532,Zeitung::N,gazeta,papur newydd
533,Zeitung::N,dziennik,papur newydd
534,Leben::N,życie,bywyd
535,Tod::N,śmierć,marwolaeth
536,Grab::N,grób,bedd
537,Kirche::N,kościół,eglwys
538,Sünde::N,grzech,pechod
539,Gott::N,bóg,duw
540,Arbeiter::N,robotnik,gweithiwr
541,Chef::N,szef,pennaeth
542,Meister::N,mistrz,meistr
543,Meister::N,majster,meistr
544,Arzt::N,lekarz,meddyg
545,Lehrer::N,nauczyciel,athro
546,Geld::N,pieniądze,pres
547,Geld::N,pieniądze,arian
548,Geschäft::N,sprawa,busnes
549,Geschäft::N,interes,busnes
550,Laden::N,sklep,siop
551,Preis::N,cena,pris
552,Ware::N,towar,nwydd
553,Nutzen::N,pożytek,elw
554,Nutzen::N,pożytek,budd
555,Reichtum::N,bogactwo,cyfoeth
556,Welt::N,świat,byd
557,Land::N,kraj,gwlad
558,Staat::N,państwo,gwladwriaeth
559,König::N,król,brenin
560,Macht::N,władza,grym
561,Macht::N,władza,awdurdod
562,Grenze::N,granica,ffin
563,Grenze::N,granica,goror
564,Krieg::N,wojna,rhyfel
565,Feind::N,wróg,gelyn
566,Gewalt::N,władza,ffyrnigrwydd
567,Kampf::N,bój,brwydr
568,Kampf::N,walka,brwydr
569,Bogen[Waffe]::N,łuk,bwa
570,Pfeil::N,strzała,saeth
571,Gewehr::N,karabin,dryll
572,Fehler::N,błąd,gwall
573,Fehler::N,błąd,camgymeriad
574,Lüge::N,kłamstwo,celwydd
575,Lüge::N,kłamstwo,anwiredd
576,Schaden::N,szkoda,niwed
577,Schaden::N,szkoda,difrod
578,Unglück::N,nieszczęście,anffawd
579,Schuld::N,wina,bai
580,Alter::N,wiek,oed
581,Schluss::N,koniec,diwedd
582,Schluss::N,zakończenie,diwedd
583,Zeit::N,czas,amser
584,Tag::N,dzień,dydd
585,Tag::N,dzień,diwrnod
586,Morgen::N,ranek,bore
587,Morgen::N,poranek,bore
588,Mittag::N,południe,nawn
589,Abend::N,wieczór,noswaith
590,Nacht::N,noc,nos
591,Woche::N,tydzień,wythnos
592,Monat::N,miesiąc,mis
593,Jahr::N,rok,blwyddyn
594,Frühling::N,wiosna,gwanwyn
595,Sommer::N,lato,haf
596,Herbst::N,jesień,hydref
597,Winter::N,zima,gaeaf
598,Januar::N,styczeń,Ionawr
599,Februar::N,luty,Chwefror
600,März::N,marzec,Mawrth
601,April::N,kwiecień,Ebrill
602,Mai::N,maj,Mai
603,Juni::N,czerwiec,Mehefin
604,Juli::N,lipiec,Gorffennaf
605,August::N,sierpień,Awst
606,September::N,wrzesień,Medi
607,Oktober::N,październik,Hydref
608,November::N,listopad,Tachwedd
609,Dezember::N,grudzień,Rhagfyr
610,Montag::N,poniedziałek,dydd Llun
611,Dienstag::N,wtorek,dydd Mawrth
612,Mittwoch::N,środa,dydd Mercher
613,Donnerstag::N,czwartek,dydd Iau
614,Freitag::N,piątek,dydd Gwener
615,Samstag::N,sobota,dydd Sadwrn
616,Sonntag::N,niedziela,dydd Sul
617,groß::A,duży,mawr
618,groß::A,wielki,mawr
619,klein::A,mały,bach
620,lang::A,długi,hir
621,kurz::A,krótki,byr
622,kurz::A,krótki,cwta
623,breit::A,szeroki,llydan
624,schmal::A,wąski,cul
625,dicht::A,gęsty,dwys
626,dick[Gegenstand]::A,gruby,trwchus
627,dünn::A,cienki,tenau
628,fein::A,drobny,main
629,fest::A,mocny,cadarn
630,fest::A,twardy,cadarn
631,flach::A,płaski,gwastad
632,glatt::A,gładki,llyfn
633,hart::A,twardy,caled
634,weich::A,miękki,meddal
635,rund::A,okrągły,crwn
636,spitz::A,spiczasty,pigfain
637,scharf::A,ostry,miniog
638,stumpf::A,tępy,pŵl
639,schwer::A,ciężki,trwm
640,schön::A,ładny,teg
641,schön::A,ładny,hardd
642,schön::A,ładny,prydferth
643,schön::A,piękny,teg
644,schön::A,piękny,hardd
645,schön::A,piękny,prydferth
646,heiß::A,gorący,poeth
647,warm::A,ciepły,twym
648,warm::A,ciepły,cynnes
649,kalt::A,zimny,oer
650,kühl::A,chłodny,oeraidd
651,frisch::A,świeży,iach
652,feucht::A,wilgotny,llaith
653,nass::A,mokry,gwlyb
654,trocken::A,suchy,sych
655,voll::A,pełny,llawn
656,leer::A,pusty,gwag
657,leer::A,próżny,gwag
658,offen::A,otwarty,agored
659,geschlossen::A,zamknięty,caead
660,geschlossen::A,zamknięty,caeëdig
661,sauber::A,czysty,glân
662,schmutzig::A,brudny,budr
663,schmutzig::A,brudny,brwnt
664,roh::A,surowy,amrwd
665,reif::A,dojrzały,aeddfed
666,lecker::A,smaczny,blasus
667,lecker::A,smaczny,danteithiol
668,süß::A,słodki,melys
669,bitter::A,gorzki,chwerw
670,sauer::A,kwaśny,sur
671,hell::A,jasny,disglair
672,dunkel::A,ciemny,tywyll
673,schwarz::A,czarny,du
674,weiß::A,biały,gwyn
675,rot::A,czerwony,coch
676,gelb::A,żółty,melyn
677,blau::A,błękitny,glas
678,blau::A,niebieski,glas
679,grün::A,zielony,gwyrdd
680,grau::A,szary,llwyd
681,bunt::A,barwny,lliwgar
682,billig::A,tani,rhad
683,teuer::A,drogi,drud
684,wertvoll::A,cenny,gwerthfawr
685,blind::A,ślepy,dall
686,taub::A,głuchy,byddar
687,kräftig::A,mocny,nerthol
688,kräftig::A,mocny,grymus
689,stark::A,silny,cryf
690,stark::A,silny,cadarn
691,schwach::A,słaby,gwan
692,fett::A,tłusty,tew
693,schlank::A,smukły,main
694,hübsch::A,ładny,tlws
695,böse::A,zły,drwg
696,dumm::A,głupi,twp
697,faul::A,leniwy,diog
698,fleißig::A,pilny,dyfal
699,geizig::A,skąpy,crintach
700,geizig::A,skąpy,cybyddlyd
701,klug::A,mądry,deallus
702,geschickt::A,zręczny,medrus
703,geschickt::A,zręczny,deheuig
704,lieb::A,miły,hoff
705,lieb::A,miły,annwyl
706,lustig::A,wesoły,llon
707,sanft::A,łagodny,mwyn
708,hungrig::A,głodny,newynog
709,krank::A,chory,sâl
710,krank::A,chory,gwael
711,nackt::A,nagi,noeth
712,traurig::A,smutny,trist
713,lebendig::A,żywy,yn fyw
714,gut::A,dobry,da
715,schlecht::A,zły,drwg
716,schlecht::A,zły,gwael
717,richtig::A,słuszny,cywir
718,richtig::A,właściwy,cywir
719,schlimm::A,zły,enbyd
720,wahr::A,prawdziwy,gwir
721,alt::A,stary,hen
722,neu::A,nowy,newydd
723,ehemalig::A,były,blaenorol
724,alt[Lebewesen]::A,stary,oedrannus
725,jung::A,młody,ifanc
726,arm::A,ubogi,tlawd
727,arm::A,biedny,tlawd
728,reich::A,bogaty,cyfoethog
729,bekannt::A,znany,cynefin
730,bekannt::A,znany,cyfarwydd
731,berühmt::A,słynny,enwog
732,fremd::A,obcy,estron
733,fremd::A,cudzy,estron
734,verschieden::A,różny,gwahanol
735,nah::A,bliski,agos
736,fern::A,daleki,pell
737,linker::A,lewy,aswy
738,linker::A,lewy,chwith
739,rechter::A,prawy,de
740,rechter::A,prawy,deau
741,anderer::A,inny,arall
742,erster::A,pierwszy,cyntaf
743,zweiter::A,drugi,ail
744,dritter::A,trzeci,trydydd
745,letzter::A,ostatni,olaf
746,allein::ADV,sam,unig
747,allein::ADV,sam,ar ei ben ei hun
748,auf einmal::ADV,naraz,ar yr un pryd
749,zusammen::ADV,razem,ynghyd
750,zusammen::ADV,razem,gyda'i gilydd
751,lange::ADV,długo,amser hir
752,plötzlich::ADV,nagle,yn sydyn
753,sofort::ADV,natychmiast,ar unwaith
754,später::ADV,później,yn ddiweddarach
755,jetzt::ADV,teraz,yn awr
756,jetzt::ADV,obecnie,yn awr
757,heute::ADV,dziś,heddiw
758,heute::ADV,dzisiaj,heddiw
759,morgen::ADV,jutro,yfory
760,bald::ADV,wkrótce,yn fuan
761,bald::ADV,wkrótce,gyda hyn
762,dann::ADV,potem,yna
763,dann::ADV,potem,y pryd hwnnw
764,gestern::ADV,wczoraj,ddoe
765,einst::ADV,kiedyś,gynt
766,einst::ADV,niegdyś,gynt
767,damals::ADV,wtedy,ar y pryd
768,damals::ADV,wtedy,bryd hynny
769,damals::ADV,wówczas,ar y pryd
770,damals::ADV,wówczas,bryd hynny
771,danach::ADV,następnie,wedyn
772,vorher::ADV,przedtem,o'r blaen
773,zuerst::ADV,naprzód,yn gyntaf
774,zuerst::ADV,najpierw,yn gyntaf
775,einmal::ADV,raz,unwaith
776,manchmal::ADV,czasem,weithiau
777,manchmal::ADV,czasem,ar brydiau
778,oft::ADV,często,yn aml
779,oft::ADV,często,yn fynych
780,immer::ADV,zawsze,bob amser
781,niemals::ADV,nigdy,ni ... byth
782,niemals::ADV,nigdy,ni ... erioed
783,hier::ADV,tu,yma
784,hier::ADV,tutaj,yma
785,hierhin::ADV,tu,hyd yma
786,von hier::ADV,stąd,oddi yma
787,dort::ADV,tam,acw
788,dorthin::ADV,tam,tuag yno
789,geradeaus::ADV,prosto,syth ymlaen
790,vorwärts::ADV,naprzód,ymlaen
791,rückwärts::ADV,wstecz,yn ôl
792,zurück::ADV,z powrotem,yn ôl
793,unten::ADV,u dołu,isod
794,unten::ADV,u dołu,oddi tanodd
795,unten::ADV,na dole,isod
796,unten::ADV,na dole,oddi tanodd
797,hinab::ADV,na_dół,i lawr
798,hinab::ADV,na_dół,i waered
799,hinab::ADV,w_dół,i lawr
800,hinab::ADV,w_dół,i waered
