,Concept_ID,sk,ps
794,alt::A,starý,زوړ
795,neu::A,nový,نوی
796,ehemalig::A,bývalý,پخوانی
797,alt[Lebewesen]::A,starý,زوړ
798,jung::A,mladý,ځوان
799,arm::A,chudobný,غریب
800,arm::A,chudobný,بې وزله
801,reich::A,bohatý,شتمن
802,reich::A,bohatý,دولتمند
803,bekannt::A,známy,اشنا
804,berühmt::A,slávny,مشهور
805,berühmt::A,povestný,مشهور
806,fremd::A,cudzí,پردی
807,fremd::A,cudzí,بېګانه
808,verschieden::A,rôzny,مختلف
809,verschieden::A,rozličný,مختلف
810,nah::A,blízky,نژدې
811,fern::A,ďaleký,لیری
812,linker::A,ľavý,چپ
813,linker::A,ľavý,کیڼ
814,rechter::A,pravý,ښی
815,anderer::A,iný,بل
816,anderer::A,druhý,بل
817,erster::A,prvý,لومړی
818,zweiter::A,druhý,دوهم
819,dritter::A,tretí,درېم
820,letzter::A,ostatný,آخرنی
821,letzter::A,ostatný,وروستی
822,letzter::A,posledný,آخرنی
823,letzter::A,posledný,وروستی
824,allein::ADV,sám,یوازې
825,auf einmal::ADV,zároveň,په یوه وخت کی
826,zusammen::ADV,spolu,یو ځای
827,zusammen::ADV,spoločne,یو ځای
828,lange::ADV,dlho,ډېر وخت
829,lange::ADV,dlho,ډېره موده
830,plötzlich::ADV,náhle,ناببره
831,plötzlich::ADV,náhle,یوناڅاپه
832,sofort::ADV,hneď,فوراً
833,sofort::ADV,hneď,سمدلاسه
834,sofort::ADV,ihneď,فوراً
835,sofort::ADV,ihneď,سمدلاسه
836,später::ADV,neskoršie,وروسته
837,jetzt::ADV,teraz,اوس
838,heute::ADV,dnes,نن
839,morgen::ADV,zajtra,سبا
840,bald::ADV,skoro,ژر
841,dann::ADV,nato,پس
842,dann::ADV,nato,وروسته
843,dann::ADV,potom,پس
844,dann::ADV,potom,وروسته
845,gestern::ADV,včera,پرون
846,einst::ADV,kedysi,پخوا
847,einst::ADV,niekedy,پخوا
848,damals::ADV,vtedy,هغه وخت
849,danach::ADV,potom,بیا
850,danach::ADV,podľa toho,بیا
851,vorher::ADV,napred,دمخه
852,vorher::ADV,predtým,دمخه
853,zuerst::ADV,najprv,لومړی
854,einmal::ADV,raz,یو ځل
855,einmal::ADV,jedenkrát,یو ځل
856,manchmal::ADV,občas,ګاهی ګاهی
857,manchmal::ADV,niekedy,ګاهی ګاهی
858,oft::ADV,často,ډېر ځله
859,immer::ADV,vždy,تل
860,immer::ADV,vždy,همېشه
861,immer::ADV,ustavične,تل
862,immer::ADV,ustavične,همېشه
863,niemals::ADV,nikdy,هیڅکله نه
864,hier::ADV,tu,دلته
865,hierhin::ADV,sem,دلته
866,hierhin::ADV,sem,دې ځای ته
867,hierhin::ADV,tade,دلته
868,hierhin::ADV,tade,دې ځای ته
869,von hier::ADV,odtiaľto,د دې ځای نه
870,dort::ADV,tam,هلته
871,dorthin::ADV,ta,هلته
872,dorthin::ADV,ta,هغه ځای ته
873,dorthin::ADV,tam,هلته
874,dorthin::ADV,tam,هغه ځای ته
875,geradeaus::ADV,rovno,مخامخ
876,geradeaus::ADV,priamo,مخامخ
877,vorwärts::ADV,napred,مخ پهٔ وړاندې
878,rückwärts::ADV,nazad,بېرته
879,zurück::ADV,späť,بېرته
880,zurück::ADV,naspäť,بېرته
881,unten::ADV,dolu,لاندي
882,unten::ADV,naspodku,لاندي
883,hinab::ADV,dolu,ښکته
884,oben::ADV,hore,پورته
885,oben::ADV,navrchu,پورته
886,hinauf::ADV,hore,پاس
887,hinauf::ADV,navrch,پاس
888,überall::ADV,všade,هره خوا
889,nicht::ADV,nie,نه
890,ein wenig::ADV,trocha,یو څه
891,kaum::ADV,ledva,ایله
892,sehr::ADV,veľmi,ډېر
893,sehr::ADV,veľmi,زيات
894,so::ADV,tak,داسې
895,so::ADV,tak,دومره
896,so::ADV,takto,داسې
897,so::ADV,takto,دومره
898,noch::ADV,ešte,نور
899,nur::ADV,len,تش
900,nur::ADV,len,صرف
901,schon::ADV,už,دمخه
902,wieder::ADV,zasa,بیا
903,vergebens::ADV,márne,عبث
904,vergebens::ADV,nadarmo,عبث
905,vor::PRP,pred,دمخه
906,hinter::PRP,za,شاته
907,unter::PRP,pod,لاندي
908,durch::PRP,cez,د مینځ نه
909,neben::PRP,pri,نژدې
910,neben::PRP,vedľa,نژدې
911,zwischen::PRP,medzi,ترمینځ
912,wegen::PRP,pre,د ... له لاسه
913,wegen::PRP,kvôli,د ... له لاسه
914,dies::PRN,to,دا
915,dies::PRN,táto,دا
916,das::PRN,to,دا
917,alles::PRN,všetko,هرڅهٔ
918,ich::PRN,ja,زه
919,du::PRN,ty,ته
920,er::PRN,on,دی
921,wir::PRN,my,مونږ
922,ihr::PRN,vy,تاسې
923,sie::PRN,oni,هغوی
924,was::FPRN,čo,څهٔ
925,wer::FPRN,kto,چا
926,wer::FPRN,kto,څوک
927,wo::FADV,kde,چيری
928,wo::FADV,kde,چېرته
929,wohin::FADV,kam,چېرته
930,wie::FADV,ako,څنګه
931,warum::FADV,prečo,ولې
932,wieviel::FNUM,koľko,څو
933,wieviel::FNUM,koľko,څومره
934,eins::NUM,jeden,یو
935,zwei::NUM,dva,دوه
936,drei::NUM,tri,درې
937,vier::NUM,štyri,څلور
938,fünf::NUM,päť,پنځه
939,sechs::NUM,šesť,شپږ
940,sieben::NUM,sedem,اوه
941,acht::NUM,osem,اته
942,neun::NUM,deväť,نهه
943,zehn::NUM,desať,لس
944,elf::NUM,jedenásť,یوولس
945,zwölf::NUM,dvanásť,دولس
946,zwanzig::NUM,dvadsať,شل
947,dreißig::NUM,tridsať,دېرش
948,vierzig::NUM,štyridsať,څلوېښت
949,fünfzig::NUM,päťdesiat,پنځوس
950,sechzig::NUM,šesťdesiat,شپېته
951,siebzig::NUM,sedemdesiat,اویا
952,achtzig::NUM,osemdesiat,اتیا
953,neunzig::NUM,deväťdesiat,نوي
954,hundert::NUM,sto,سل
955,tausend::NUM,tisíc,زر
956,und::CNJ,i,او
957,oder::CNJ,alebo,ېا
958,stehen::V,stáť,درېدل
959,sitzen::V,sedieť,کښېنستل
960,liegen::V,ležať,ملاستل
961,hängen::V,visieť,ځړېدل
962,werden::V,stať sa,کېدل
963,passieren::V,stať sa,پېښېدل
964,beginnen::V,začať sa,شروع کېدل
965,enden::V,končiť sa,خلاصدل
966,enden::V,končiť sa,تمامېدل
967,wechseln::V,meniť sa,تغییر موندل
968,aufgehen[Sonne]::V,vychádzať,ختل
969,untergehen[Sonne]::V,zapadnúť,لوېدل
970,untergehen[Sonne]::V,zapadnúť,پرېوتل
971,scheinen[Sonne]::V,svietiť,رڼا کول
972,donnern::V,hrmieť,تنېدل
973,donnern::V,hrmieť,غړمبېدل
974,wehen::V,viať,چلېدل
975,strömen::V,prúdiť,بهېدل
976,fließen::V,tiecť,بهېدل
977,fließen::V,tiecť,تویېدل
978,sich drehen::V,točiť sa,ګرځېدل
979,sich drehen::V,točiť sa,چورلېدل
980,sich drehen::V,krútiť sa,ګرځېدل
981,sich drehen::V,krútiť sa,چورلېدل
982,schwanken::V,kolísať,زنګېدل
983,schwanken::V,klátiť sa,زنګېدل
984,schwingen::V,kývať sa,زنګېدل
985,schwingen::V,chvieť sa,زنګېدل
986,fallen::V,padať,ولېدل
987,brennen::V,páliť,سوځېدل
988,brennen::V,horieť,سوځېدل
989,rauchen::V,dymiť sa,لوګی کول
990,regnen::V,pršať,باران اورېدل
991,gefrieren::V,zamrznút,کنګل نيول
992,tauen::V,taviť sa,وېلې کېدل
993,schmelzen::V,taviť sa,وېلې کېدل
994,trocknen::V,schnúť,وچېدل
995,sieden::V,vrieť,اېشېدل
996,faulen::V,hniť,خرابېدل
997,verfaulen::V,zhniť,ورستېدل
998,reißen::V,pretrhnúť sa,شلېدل
999,versinken::V,zapadnúť,ډوېېدل
1000,versinken::V,potopiť sa,ډوېېدل
1001,vergehen::V,plynúť,تېرېدل
1002,erscheinen::V,objaviť sa,ښکارېدل
1003,verschwinden::V,zmiznúť,ورکېدل
1004,sinken::V,klesať,ښکته کېدل
1005,abnehmen::V,ubúdať,کمېدل
1006,zunehmen::V,pribúdať,زیاتېدل
1007,steigen::V,stúpať,جګېدل
1008,steigen::V,stúpať,پورته کېدل
1009,wachsen::V,rásť,وده کول
1010,glänzen::V,jagať sa,ځلېدل
1011,glänzen::V,lesknúť sa,ځلېدل
1012,funkeln::V,iskriť sa,پړکېدل
1013,lärmen::V,lomoziť,غال و غول کول
1014,läuten::V,cengať,زنګ وهل
1015,klingeln::V,zvoniť,زنګ وهل
1016,klirren::V,rinčať,کړنګېدل
1017,brausen::V,hučať,تلاطم کول
1018,rauschen::V,šumieť,شڼهار کول
1019,klingen::V,znieť,آواز کول
1020,klingen::V,zvoniť,آواز کول
1021,bellen::V,štekať,غپېدل
1022,bellen::V,brechať,غپېدل
1023,heulen::V,vyť,انګلل
1024,blasen::V,duť,پو کول
1025,blasen::V,fúkať,پو کول
1026,pfeifen::V,pískať,شپېلک وهل
1027,pfeifen::V,hvízdať,شپېلک وهل
1028,schreien::V,kričať,ناره کول
1029,stöhnen::V,stenať,زګېروی کول
1030,zittern::V,triasť sa,لړزېدل
1031,leben::V,žiť,ژوند کول
1032,geboren werden::V,narodiť sa,زېږېدل
1033,atmen::V,dýchať,ساه کښل
1034,atmen::V,dýchať,تنفس کول
1035,trinken::V,piť,څښل
1036,essen::V,jesť,خوړل
1037,schlucken::V,zhltnuť,غړپول
1038,müde werden::V,unaviť sa,ستړی کېدل
1039,einschlafen::V,usnúť,ویده کېدل
1040,einschlafen::V,zaspať,ویده کېدل
1041,schlafen::V,spať,خوب کول
1042,aufwachen::V,zobudiť sa,ویښېدل
1043,aufstehen::V,vstať,پاڅېدل
1044,sich erholen::V,zotavovať sa,استراحت کول
1045,sich erholen::V,oddýchovať si,استراحت کول
1046,krank werden::V,ochorieť,رنځورېدل
1047,krank sein::V,chorieť,ناجوړېدل
1048,krank sein::V,byť chorý,ناجوړېدل
1049,schmerzen::V,bolieť,خوږېدل
1050,schmerzen::V,bolieť,درد کول
1051,husten::V,kašľať,ټوخېدل
1052,genesen::V,uzdraviť sa,رغېدل
1053,sterben::V,umrieť,مړل
1054,sterben::V,zomrieť,مړل
1055,umkommen::V,zahynúť,تلفېدل
1056,sich bewegen::V,pohybovať sa,چلېدل
1057,sich bewegen::V,pohybovať sa,حرکت کول
1058,sich rühren::V,hnúť sa,ښورېدل
1059,sich erheben::V,zdvihnúť sa,درېدل
1060,sich setzen::V,sadnúť si,کښېنستل
1061,hinfallen::V,spadnúť,لوېدل
1062,laufen::V,bežať,منډې وهل
1063,schreiten::V,kráčať,قدم ایښودل
1064,spazierengehen::V,prechádzať sa,چکر وهل
1065,eilen::V,súriť,بېړه کول
1066,sich beeilen::V,ponáhľať sa,عجله کول
1067,sausen::V,hučať,ځغستل
1068,rennen::V,bežať,زغلېدل
1069,springen::V,skákať,ټوپ وهل
1070,klettern::V,liezť,ختل
1071,schaukeln::V,húpať,زنګېدل
1072,schaukeln::V,hojdať,زنګېدل
1073,kriechen::V,liezť,خاپوړی وهل
1074,kriechen::V,plaziť sa,خاپوړی وهل
1075,schwimmen::V,plávať,لامبو وهل
1076,tauchen::V,ponoriť sa,غوټه وهل
1077,rudern::V,veslovať,پارو وهل
1078,fahren::V,ísť,تلل
1079,fahren::V,jazdiť,تلل
1080,fliegen::V,letieť,الوتل
1081,gehen::V,ísť,تلل
1082,weggehen::V,odísť,بهر وتل
1083,weggehen::V,odchádzať,بهر وتل
1084,abfahren::V,odcestovať,تلل
1085,anhalten::V,zadržať sa,ودرېدل
1086,anhalten::V,zastaviť sa,ودرېدل
1087,hineingehen::V,vchádzať,داخلېدل
1088,eintreten::V,vojsť,ننوتل
1089,eintreten::V,vstúpiť,ننوتل
1090,kommen::V,prísť,راتلل
1091,ankommen::V,prísť,رسېدل
1092,ankommen::V,doraziť,رسېدل
1093,zurückkommen::V,vrátiť sa,بېرته راتلل
1094,bleiben::V,ostať,پاتې کېدل
1095,bleiben::V,zostať,پاتې کېدل
1096,warten::V,čakať,انتظار وېستل
1097,erwarten::V,očakávať,انتظار کول
1098,suchen::V,hľadať,لټول
1099,finden::V,nájsť,میندل
1100,finden::V,nájsť,پیدا کول
1101,versuchen::V,skúsiť,هڅه کول
1102,versuchen::V,pokúsiť sa,هڅه کول
1103,vorbereiten::V,pripraviť,چمتوکول
1104,lieben::V,ľúbiť,مینه لرل
1105,lieben::V,milovať,مینه لرل
1106,mögen::V,mať rád,خوښول
1107,mögen::V,mať rád,علاقه لرل
1108,lachen::V,smiať sa,خندېدل
1109,rühren::V,dojať,اغېزه کول
1110,weinen::V,plakať,ژړل
1111,schimpfen::V,nadávať,ښکنځا کول
1112,sich ärgern::V,hnevať sa,قهر راتلل
1113,sich ärgern::V,zlostiť sa,قهر راتلل
1114,sich fürchten::V,báť sa,ډارېدل
1115,fürchten::V,báť sa,ډارېدل
1116,fliehen::V,utekať,تښتېدل
1117,flüchten::V,utiecť,تښتېدل
1118,sehen::V,vidieť,لیدل
1119,anschauen::V,pozrieť sa na,کتل
1120,ansehen::V,pozrieť,ننداره کول
1121,hören::V,počúvať,اورېدل
1122,zuhören::V,počúvať,غوږ نیول
1123,probieren::V,ochutnať,څکه کول
1124,probieren::V,ochutnať,چاشنی کول
1125,riechen::V,ňuchať,بويول
1126,fühlen::V,cítiť,حسول
1127,fühlen::V,pociťovať,حسول
1128,scheinen::V,zdať sa,ښکارېدل
1129,zu sehen sein::V,byť vidieť,ښکارېدل
1130,vernehmen::V,počuť,خبرېدل
1131,frieren::V,mrznúť,ساړه کېتل
1132,frieren::V,oziabať,ساړه کېتل
1133,tun::V,robiť,کول
1134,können::V,môcť,کولای شول
1135,können::V,môcť,د لاسه کېدل
1136,wollen::V,chcieť,غوښتل
1137,anfangen::V,začať,شروع کول
1138,beenden::V,skončiť,ختمول
1139,beenden::V,skončiť,پای ته رسول
1140,aufhören::V,prestať,بس کول
1141,gelingen::V,podariť sa,موفق کېدل
1142,gelingen::V,podariť sa,بریالی کېدل
1143,geraten::V,dariť sa,کېدل
1144,öffnen::V,otvoriť,خلاصول
1145,öffnen::V,otvoriť,پرانیستل
1146,schließen::V,zavrieť,تړل
1147,stellen::V,postaviť,ایښودل
1148,setzen::V,posadiť,کښېنول
1149,legen::V,klásť,ایښودل
1150,legen::V,položiť,ایښودل
1151,berühren::V,dotykať sa,لاس وهل
1152,verbinden::V,spojiť,تړل
1153,bedecken::V,pokryť,پوښول
1154,aufhängen::V,zavesiť,ځوړندول
1155,anzünden::V,zapáliť,بلول
1156,aufheben::V,zdvihnúť,پورته کول
1157,zurücklassen::V,zanechať,پرېښودل
1158,verlieren::V,stratiť,ورکول
1159,fallen lassen::V,pustiť,له لاسه لوېدل
1160,machen::V,robiť,کول
1161,herstellen::V,vyrobiť,جوړول
1162,herstellen::V,vyrobiť,توليدول
1163,bauen::V,stavať,جوړول
1164,bauen::V,budovať,جوړول
1165,reparieren::V,opraviť,ترمیمول
1166,verbessern::V,zlepšiť,اصلاح کول
1167,ändern::V,zmeniť,تغیر ورکول
1168,ändern::V,preinačiť,تغیر ورکول
1169,graben::V,ryť,کيندل
1170,graben::V,kopať,کيندل
1171,beugen::V,ohnúť,ټیټول
1172,biegen::V,ohnúť,کږول
1173,drehen::V,točiť,ګرځول
1174,drehen::V,krútiť,ګرځول
1175,wenden::V,obrátiť,اړول
1176,wenden::V,prevrátiť,اړول
1177,umdrehen::V,otočiť,اړول
1178,umdrehen::V,obrátiť,اړول
1179,heben::V,dvíhať,جګول
1180,heben::V,dvíhať,پورته کول
1181,heben::V,povzniesť,جګول
1182,heben::V,povzniesť,پورته کول
1183,hochheben::V,zdvihnúť,جګول
1184,ergreifen::V,uchopiť sa,نیول
1185,halten::V,držať,نیول
1186,drücken::V,tisnúť,کښېکښل
1187,schieben::V,posunovať,پوری وهل
1188,kratzen::V,škrabať,ګرول
1189,lecken::V,lízať,څټل
1190,beißen::V,kúsať,چیچل
1191,abreißen::V,odtrhnúť,شکول
1192,abschneiden::V,odrezať,پرېکول
1193,abschneiden::V,odkrojiť,پرېکول
1194,binden::V,zaviazať,تړل
1195,binden::V,priviazať,تړل
1196,stecken::V,strčiť,ټومبل
1197,brechen::V,zlomiť,ماتول
1198,klopfen::V,tĺcť,ټکول
1199,klopfen::V,klopať,ټکول
1200,hauen::V,nabiť,ټکول
1201,kleben::V,lepiť,نښلول
1202,kleben::V,lepiť,سرېښول
1203,kleben::V,nalepiť,نښلول
1204,kleben::V,nalepiť,سرېښول
1205,reiben::V,trieť,مږل
1206,streichen::V,namazať,مښل
1207,schleifen::V,ostríť,تېره کول
1208,schneiden::V,rezať,غوڅول
1209,schneiden::V,rezať,پرېکول
1210,schneiden::V,strihať,غوڅول
1211,schneiden::V,strihať,پرېکول
1212,rütteln::V,triasť,خوڅول
1213,rütteln::V,lomcovať,خوڅول
1214,schütteln::V,triasť,ښورول
1215,schütteln::V,potriasť,ښورول
1216,schwenken::V,mávať,خوڅول
1217,schütten::V,sypať,اچول
1218,schütten::V,sypať,تویول
1219,füllen::V,plniť,ډکول
1220,einwickeln::V,zabaliť,پېچل
1221,einwickeln::V,zabaliť,نغښتل
1222,tragen::V,niesť,وړل
1223,schleppen::V,vliecť,وړل
1224,ziehen::V,ťahať,کښل
1225,aufbewahren::V,uložiť,ساتل
1226,aufbewahren::V,uschovať,ساتل
1227,werfen::V,hodiť,اچول
1228,werfen::V,hodiť,غورځول
1229,werfen::V,vrhnúť,اچول
1230,werfen::V,vrhnúť,غورځول
1231,fangen::V,chytať,نیول
1232,fangen::V,chytať,ګیرول
1233,packen::V,baliť,نیول
1234,packen::V,chytiť,نیول
1235,verstecken::V,skryť,پټول
1236,verstecken::V,schovať,پټول
1237,teilen::V,podeliť,وېشل
1238,teilen::V,podeliť,تقسیمول
1239,teilen::V,rozdeliť,وېشل
1240,teilen::V,rozdeliť,تقسیمول
1241,schicken::V,posielať,لېږل
1242,schicken::V,posielať,استول
1243,bringen::V,priniesť,راوړل
1244,hinzufügen::V,pripojiť,زیاتول
1245,bekommen::V,dostať,حاصلول
1246,erhalten::V,prijať,اخیستل
1247,nehmen::V,vziať,نیول
1248,nehmen::V,vziať,اخيستل
1249,wählen::V,voliť,خوښول
1250,auswählen::V,vybrať,چنده کول
1251,auswählen::V,vyvoliť,چنده کول
1252,bewahren::V,zachovať,ساتل
1253,behindern::V,zavadzať,مانع کېدل
1254,behindern::V,zavadzať,ممانعت کول
1255,behindern::V,byť v ceste,مانع کېدل
1256,behindern::V,byť v ceste,ممانعت کول
1257,verderben::V,skaziť,خرابېدل
1258,beschädigen::V,ublížiť,ورانول
1259,beschädigen::V,poškodiť,ورانول
1260,zerbrechen::V,rozbiť,ماتول
1261,zerbrechen::V,prelomiť,ماتول
1262,zerreißen::V,pretrhnúť,څیرې کول
1263,zerstören::V,zničiť,ړنګول
1264,zerstören::V,zničiť,ورانول
1265,verbrennen::V,spáliť,سوځول
1266,geben::V,dať,ورکول
1267,reichen::V,podať,ورکول
1268,schenken::V,darovať,بښل
1269,versprechen::V,sľúbiť,لوز کول
1270,wünschen::V,želať,غوښتل
1271,loben::V,chváliť,ستایل
1272,loben::V,chváliť,تمجید کول
1273,küssen::V,bozkať,ښکلول
1274,wiegen::V,kolísať,زنګول
1275,zudecken::V,prikryť,پوښول
1276,wecken::V,zobudiť,ويښول
1277,zeigen::V,ukázať,ښودل
1278,führen::V,viesť,بیول
1279,lehren::V,učiť,درس ورکول
1280,lehren::V,učiť,تعلیم ورکول
1281,unterrichten::V,vyučovať,درس ورکول
1282,aufziehen::V,vychovať,روزل
1283,leiten::V,viesť,رهبری کول
1284,leiten::V,viesť,لارښوونه کول
1285,antreiben::V,popudiť,چټک کول
1286,lassen::V,dať,اړکول
1287,einladen::V,pozvať,بلل
1288,einladen::V,povolať,بلل
1289,vereinigen::V,spojiť,متحد کول
1290,vereinigen::V,spojiť,یوځای کول
1291,vereinigen::V,zjednotiť,متحد کول
1292,vereinigen::V,zjednotiť,یوځای کول
1293,besuchen::V,navštíviť,کتنه کول
1294,treffen::V,stretnúť,ليدل
1295,treffen::V,stretnúť,تلقی کول
1296,sich versammeln::V,zhromaždiť sa,راغونډېدل
1297,spielen::V,hrať,لوبه کول
1298,singen::V,spievať,سندرې وېل
1299,tanzen::V,tancovať,ګډېدل
1300,sich trennen::V,rozísť sa,بېلېدل
1301,verlassen::V,opustiť,ترک کول
1302,retten::V,zachrániť,نجات ورکول
1303,bewachen::V,strážiť,ساتل
1304,bewachen::V,strážiť,حفاظت کول
1305,schützen::V,chrániť,ژغورل
1306,verteidigen::V,brániť,دفاع کول
1307,sich schlagen::V,biť sa,جنګېدل
1308,schießen::V,streliť,ویشتل
1309,schießen::V,strieľať,ویشتل
1310,siegen::V,zvíťaziť,غالبېدل
1311,ärgern::V,hnevať,خپه کول
1312,ärgern::V,zlostiť,خپه کول
1313,schlagen::V,biť,وهل
1314,schlagen::V,udrieť,وهل
1315,treten::V,kopnúť,په لغته وهل
1316,stechen::V,bodnúť,ټومبل
1317,stechen::V,pichnúť,ټومبل
1318,stoßen::V,udrieť,ټېل وهل
1319,stoßen::V,udrieť,پوری وهل
1320,stehlen::V,kradnúť,تښتول
1321,stehlen::V,kradnúť,غلا کول
1322,stören::V,vyrušiť,ماتول
1323,belästigen::V,obťažovať,ځورول
1324,belästigen::V,obťažovať,تکلیف ورکول
1325,verbergen::V,skryť,پټول
1326,täuschen::V,sklamať,تېرایستل
1327,täuschen::V,sklamať,خطا ایستل
1328,betrügen::V,klamať,غولول
1329,betrügen::V,podvádzať,غولول
1330,töten::V,zabiť,وژل
1331,töten::V,zabiť,مړ کول
1332,töten::V,usmrtiť,وژل
1333,töten::V,usmrtiť,مړ کول
1334,wohnen::V,bývať,اوسېدل
1335,arbeiten::V,pracovať,کار کول
1336,sammeln::V,zbierať,راټولول
1337,sammeln::V,zbierať,راغونډول
1338,pflücken::V,trhať,شکول
1339,pflücken::V,oberať,شکول
1340,jagen::V,poľovať,ښکار کول
1341,fischen::V,loviť ryby,کب نيول
1342,fischen::V,chytať ryby,کب نيول
1343,fassen::V,uloviť,نیول
1344,fassen::V,uloviť,ګیرول
1345,hüten::V,pásť,پوول
1346,treiben::V,hnať,بیول
1347,anbinden::V,priviazať,تړل
1348,füttern::V,kŕmiť,خوراک ورکول
1349,melken::V,dojiť,لوشل
1350,hacken::V,seknúť,پی کول
1351,gießen::V,polievať,اوبه کول
1352,reifen::V,dozrieť,رسېدل
1353,zubereiten::V,pripraviť,تیارول
1354,kochen::V,variť,پخول
1355,backen::V,piecť,پخول
1356,backen::V,smažiť,پخول
1357,braten::V,piecť,وريتول
1358,braten::V,pražiť,وريتول
1359,umrühren::V,pomiešať,لړل
1360,stricken::V,pliesť,اوبدل
1361,nähen::V,šiť,ګنډل
1362,färben::V,zafarbiť,رنګول
1363,reinigen::V,čistiť,صافول
1364,waschen::V,myť,مینځل
1365,abwischen::V,utrieť,وچول
1366,spülen::V,vyplachovať,کنګالول
1367,fegen::V,zametať,جارو کول
1368,kehren::V,zametať,جارو کول
1369,baden::V,kúpať sa,لمبېدل
1370,sich waschen::V,umývať sa,ځان مينځل
1371,ausziehen::V,zobliecť,کښل
1372,ausziehen::V,zobliecť,ایستل
1373,anziehen::V,obliecť,اغوستل
1374,sich anziehen::V,obliecť sa,کالی اغوستل
1375,kämmen::V,česať,ګمنځول
1376,schmücken::V,ozdobiť,ښکلی کول
1377,sagen::V,povedať,وېل
1378,sprechen::V,hovoriť,وېل
1379,sprechen::V,hovoriť,غږېدل
1380,reden::V,rozprávať,ګړېدل
1381,reden::V,rozprávať,خبرې کول
1382,sich unterhalten::V,rozprávať sa,خبری کول
1383,fragen::V,spýtať sa,پوښتنه کول
1384,bitten::V,prosiť,غوښتل
1385,erzählen::V,rozprávať,کيسه کول
1386,erzählen::V,rozprávať,حکايت کول
1387,mitteilen::V,oznámiť,خبرول
1388,mitteilen::V,oznámiť,خبر ورکول
1389,nennen::V,nazvať,نوم ايښودل
1390,nennen::V,menovať,نوم ايښودل
1391,rufen::V,volať,بلل
1392,rufen::V,zavolať,بلل
1393,prahlen::V,vystatovať sa,لاپې وهل
1394,übersetzen::V,preložiť,ژباړل
1395,übersetzen::V,preložiť,ترجمه کول
1396,denken::V,myslieť,فکر کول
1397,glauben::V,veriť,باور کول
1398,bemerken::V,podotknuť,لیدل
1399,bemerken::V,spozorovať,لیدل
1400,erkennen::V,poznať,پېژندل
1401,begreifen::V,pochopiť,رسېدل
1402,begreifen::V,pochopiť,پوهېدل
1403,begreifen::V,porozumieť,رسېدل
1404,begreifen::V,porozumieť,پوهېدل
1405,verstehen::V,rozumieť,پوهېدل
1406,lernen::V,učiť sa,زده کول
1407,lernen::V,učiť sa,درس لوستل
1408,wissen::V,vedieť,پوهېدل
1409,sich erinnern an::V,pamätať si na,یادول
1410,sich erinnern an::V,pamätať si na,په یاد راوړل
1411,vergessen::V,zabudnuť,هېرول
1412,messen::V,merať,اندازه کول
1413,zählen::V,počítať,شمارل
1414,rechnen::V,rátať,حسابول
1415,rechnen::V,počítať,حسابول
1416,lesen::V,čítať,لوستل
1417,malen::V,maľovať,رسمول
1418,zeichnen::V,kresliť,رسمول
1419,schreiben::V,písať,لیکل
1420,besitzen::V,mať,لرل
1421,besitzen::V,vlastniť,لرل
1422,kaufen::V,kúpiť,رانیول
1423,verkaufen::V,predať,خرڅول
1424,bezahlen::V,zaplatiť,تأدیه کول
1425,zahlen::V,platiť,کسات اخيستل
1426,beherrschen::V,ovládať,تسلط لرل
1427,ertragen::V,znášať,زغمل
1428,ertragen::V,vydržať,زغمل
