,Concept_ID,cs,lez
805,ihr::PRN,vy,куьн
806,sie::PRN,oni,абур
807,was::FPRN,co,вуч
808,wer::FPRN,kdo,вуж
809,wo::FADV,kde,гьина
810,wohin::FADV,kam,гьиниз
811,wie::FADV,jak,гьикӏ
812,warum::FADV,proč,вучиз
813,wieviel::FNUM,kolik,шумуд
814,eins::NUM,jeden,са
815,zwei::NUM,dva,кьвед
816,drei::NUM,tři,пуд
817,vier::NUM,čtyři,кьуд
818,fünf::NUM,pět,вад
819,sechs::NUM,šest,ругуд
820,sieben::NUM,sedm,ирид
821,acht::NUM,osm,муьжуьд
822,neun::NUM,devět,кӏуьд
823,zehn::NUM,deset,цӏуд
824,elf::NUM,jedenáct,цӏусад
825,zwölf::NUM,dvanáct,цӏикьвед
826,zwanzig::NUM,dvacet,къад
827,dreißig::NUM,třicet,къанницӏуд
828,vierzig::NUM,čtyřicet,яхцӏур
829,fünfzig::NUM,padesát,яхцӏурни цӏуд
830,sechzig::NUM,šedesát,пудкъад
831,siebzig::NUM,sedmdesát,пудкъанни цӏуд
832,achtzig::NUM,osmdesát,кьудкъад
833,neunzig::NUM,devadesát,кьудкъанни цӏуд
834,hundert::NUM,sto,виш
835,tausend::NUM,tisíc,агъзур
836,und::CNJ,a,ва
837,oder::CNJ,nebo,я
838,stehen::V,stát,акъвазун
839,sitzen::V,sedět,ацукьун
840,liegen::V,ležet,къаткун
841,hängen::V,viset,куьрс хьун
842,werden::V,stát se,хьун
843,passieren::V,stát se,хьун
844,beginnen::V,počít,башламиш хьун
845,enden::V,končit,куьтягь хьун
846,enden::V,skončit,куьтягь хьун
847,wechseln::V,měnit se,дегиш хьун
848,aufgehen[Sonne]::V,vyjít,экъечӏун
849,untergehen[Sonne]::V,zapadnout,акӏун
850,scheinen[Sonne]::V,svítit,ишигь гун
851,donnern::V,hřmět,къукърумар авун
852,wehen::V,vát,
853,wehen::V,vanout,
854,strömen::V,proudit,авахьун
855,fließen::V,téct,авахьун
856,sich drehen::V,točit se,элкъуьн
857,schwanken::V,kolísat,юзун
858,schwanken::V,houpat se,юзун
859,schwingen::V,kývat se,галтад хьун
860,fallen::V,padat,аватун
861,brennen::V,hořet,кун
862,brennen::V,hořet,ккун
863,rauchen::V,kouřit,
864,regnen::V,pršet,къун
865,gefrieren::V,zamrznout,муркӏади кьун
866,tauen::V,tát,цӏурун
867,schmelzen::V,tavit,цӏурун
868,trocknen::V,schnout,кьурун
869,sieden::V,vřít,ругун
870,faulen::V,hnít,кутӏун
871,verfaulen::V,shnít,чуьруьтмиш хьун
872,verfaulen::V,shnít,кутӏун
873,reißen::V,roztrhat se,атӏун
874,reißen::V,roztrhat se,къазунун
875,versinken::V,topit se,батмиш хьун
876,versinken::V,ponořit se,батмиш хьун
877,vergehen::V,plynout,алатун
878,erscheinen::V,objevit se,майдандиз акъатун
879,verschwinden::V,zmizet,квахьун
880,sinken::V,klesat,элекьун
881,abnehmen::V,ubýt,тӏимил хьун
882,abnehmen::V,ubýt,гъвечӏи хьун
883,zunehmen::V,přibýt,артух хьун
884,steigen::V,stoupat,хкаж хьун
885,wachsen::V,růst,экъечӏун
886,glänzen::V,lesknout se,цӏарцӏар гун
887,funkeln::V,jiskřit se,нур гун
888,lärmen::V,dělat hluk,ван авун
889,läuten::V,zvonit,зенг ягъун
890,klingeln::V,zvonit,зенг ягъун
891,klirren::V,řinčet,зигринг авун
892,brausen::V,hučet,къати хьун
893,rauschen::V,šumět,вишриш авун
894,klingen::V,znít,ван авун
895,bellen::V,štěkat,элуькьун
896,heulen::V,výt,къув ягъун
897,blasen::V,foukat,уф гун
898,pfeifen::V,pískat,уьфт ягъун
899,schreien::V,křičet,гьараюн
900,stöhnen::V,sténat,суза авун
901,zittern::V,třást se,зурзун
902,leben::V,žít,яшамиш хьун
903,geboren werden::V,rodit se,хьун
904,atmen::V,dýchat,нефес чӏугун
905,trinken::V,pít,хъун
906,essen::V,jíst,тӏуьн
907,schlucken::V,polykat,туькьуьнун
908,müde werden::V,unavit se,галатун
909,müde werden::V,unavit se,юргъун хьун
910,einschlafen::V,usnout,ксун
911,schlafen::V,spát,ксун
912,aufwachen::V,probudit se,ахварай аватун
913,aufstehen::V,vstát,къарагъун
914,sich erholen::V,zotavovat se,ял ягъун
915,krank werden::V,onemocnět,кефсуз хьун
916,krank sein::V,být nemocný,тӏа хьун
917,schmerzen::V,bolet,тӏа хьун
918,husten::V,kašlat,уьгьуь ягъун
919,genesen::V,uzdravit se,сагъ хъхьун
920,sterben::V,umřít,кьин
921,umkommen::V,zahynout,терг хьун
922,sich bewegen::V,pohnout se,юзун
923,sich rühren::V,hnout se,юзун
924,sich erheben::V,zdvihnout se,къарагъун
925,sich setzen::V,posadit se,ацукьун
926,hinfallen::V,upadnout,алукьун
927,laufen::V,běžet,къекъуьн
928,schreiten::V,kráčet,ккамар къачун
929,spazierengehen::V,procházet se,сейр авун
930,eilen::V,spěchat,тади авун
931,sich beeilen::V,pospíšit si,гьерекатун
932,sausen::V,fičet,чкурун
933,rennen::V,pádit,катун
934,rennen::V,pádit,зверун
935,springen::V,skákat,хкадарун
936,klettern::V,lézt,акьахун
937,klettern::V,šplhat,акьахун
938,schaukeln::V,houpat,
939,kriechen::V,lézt,капаралди фин
940,kriechen::V,plazit se,капаралди фин
941,schwimmen::V,plavat,сирнав авун
942,tauchen::V,nořit se,кьилихъди циз вегьин
943,rudern::V,veslovat,кьусуйралди лодка гьалун
944,rudern::V,veslovat,цуьруьгъуьлдалди кӏватӏун
945,fahren::V,jet,фин
946,fahren::V,jezdit,фин
947,fliegen::V,létat,лув гун
948,fliegen::V,létat,цавай фин
949,gehen::V,jít,фин
950,weggehen::V,odejít,хъфин
951,abfahren::V,odjet,фин
952,abfahren::V,odjet,рекье гьатун
953,anhalten::V,zastavit se,акъвазун
954,hineingehen::V,vcházet se,гьахьун
955,eintreten::V,vstoupit,гьахьун
956,kommen::V,přijít,атун
957,ankommen::V,dojít,атун
958,zurückkommen::V,vrátit se,хтун
959,bleiben::V,zůstat,амукьун
960,warten::V,čekat,гуьзлемишун
961,erwarten::V,čekat na,вил алаз акъвазун
962,suchen::V,hledat,къекъуьн
963,finden::V,najít,жугъун
964,versuchen::V,zkoušet,алахъун
965,vorbereiten::V,připravit,гьазурун
966,lieben::V,milovat,кӏан хьун
967,mögen::V,mít rád,рикӏ ацукьун
968,lachen::V,smát se,хъуьруьн
969,rühren::V,dojmout,
970,weinen::V,plakat,шехьун
971,schimpfen::V,nadávat,сеперар гун
972,schimpfen::V,nadávat,экъуьгъунар авун
973,sich ärgern::V,pohoršit se,хъел акатун
974,sich fürchten::V,bát se,кичӏе хьун
975,fürchten::V,bát se,къурхутмиш хьун
976,fliehen::V,utéct,катун
977,flüchten::V,prchnout,катун
978,sehen::V,vidět,акун
979,anschauen::V,podívat se na,вил вегьин
980,ansehen::V,sledovat,килигун
981,hören::V,slyšet,ван хьун
982,zuhören::V,poslouchat,яб гун
983,probieren::V,ochutnávat,дад акун
984,riechen::V,cítit,ни чӏугун
985,fühlen::V,cítit,гьисс авун
986,scheinen::V,zdát se,
987,zu sehen sein::V,moci být viděn,
988,vernehmen::V,uslyšet,
989,frieren::V,mrznout,кьун
990,frieren::V,mrznout,мекьи хьун
991,tun::V,dělat,авун
992,können::V,moct,хьун
993,können::V,moct,акъакьун
994,wollen::V,chtít,кӏан хьун
995,anfangen::V,začít,башламишун
996,beenden::V,ukončit,куьтягьун
997,aufhören::V,přestat,акъвазун
998,gelingen::V,podařit se,арадал атун
999,geraten::V,dařit se,акъатун
1000,öffnen::V,otevřít,ахъаюн
1001,schließen::V,zavřít,акьалун
1002,stellen::V,postavit,эцигун
1003,setzen::V,posadit,ацукьарун
1004,legen::V,klást,эцигун
1005,legen::V,položit,эцигун
1006,berühren::V,dotýkat se,хкӏурун
1007,verbinden::V,spojit,гилигун
1008,bedecken::V,pokrýt,кӏевун
1009,aufhängen::V,oběsit,куьрсарун
1010,aufhängen::V,pověsit,куьрсарун
1011,anzünden::V,zapálit,куькӏуьрун
1012,anzünden::V,podpálit,куькӏуьрун
1013,aufheben::V,zvednout,хкажун
1014,aufheben::V,zdvihnout,хкажун
1015,zurücklassen::V,zanechat,тун
1016,verlieren::V,ztratit,квадарун
1017,fallen lassen::V,upustit,авадрун
1018,machen::V,udělat,авун
1019,machen::V,udělat,кар авун
1020,herstellen::V,vyrobit,расун
1021,bauen::V,stavět,туькӏуьрун
1022,bauen::V,budovat,туькӏуьрун
1023,reparieren::V,opravit,расун
1024,verbessern::V,zlepšit,хъсанрун
1025,ändern::V,změnit,табдил авун
1026,graben::V,rýt,эгъуьнун
1027,graben::V,kopat,эгъуьнун
1028,beugen::V,ohnout,акӏажарун
1029,beugen::V,ohnout,кангур авун
1030,biegen::V,ohnout,патахъарун
1031,drehen::V,točit,алчударун
1032,wenden::V,obrátit,
1033,umdrehen::V,obrátit,элкъуьрун
1034,heben::V,zdvihnout,хкажун
1035,hochheben::V,zvednout,хкажун
1036,ergreifen::V,chopit se,агалчна кьун
1037,halten::V,držet,кьун
1038,drücken::V,stisknout,чуькьуьн
1039,schieben::V,posouvat,хуртӏ гун
1040,kratzen::V,škrábat,къадгъунун
1041,lecken::V,lízat,мез гун
1042,beißen::V,kousat,кӏасун
1043,abreißen::V,utrhat,галудун
1044,abreißen::V,odtrhat,галудун
1045,abschneiden::V,uřezat,атӏун
1046,abschneiden::V,ukrojit,атӏун
1047,binden::V,přivázat,
1048,stecken::V,strčit,сухун
1049,brechen::V,lomit,хун
1050,brechen::V,lomit,кукӏварун
1051,klopfen::V,ťukat,тахъ-тахъ авун
1052,klopfen::V,klepat,тахъ-тахъ авун
1053,hauen::V,bít,ягъун
1054,kleben::V,lepit,алкӏурун
1055,kleben::V,lepit,кукӏурун
1056,reiben::V,třít,тӏушунун
1057,streichen::V,mazat,алтадун
1058,schleifen::V,brousit,кӏвенкӏв авун
1059,schneiden::V,řezat,атӏун
1060,schneiden::V,střihat,атӏун
1061,rütteln::V,třást,къарсурун
1062,rütteln::V,otřást,къарсурун
1063,schütteln::V,třást,къарсурун
1064,schütteln::V,zatřást,къарсурун
1065,schwenken::V,mávat,элягъун
1066,schwenken::V,mávat,галтадун
1067,schütten::V,nasypat,цун
1068,füllen::V,naplnit,ацӏурун
1069,einwickeln::V,zavinout,кутун
1070,einwickeln::V,zavinout,элкъуьрун
1071,tragen::V,nést,тухун
1072,schleppen::V,vléct,галчӏурун
1073,ziehen::V,tahat,ялун
1074,ziehen::V,tahat,чӏугун
1075,ziehen::V,táhnout,ялун
1076,ziehen::V,táhnout,чӏугун
1077,aufbewahren::V,schovat,хуьн
1078,werfen::V,házet,гадрун
1079,fangen::V,chytat,кьун
1080,packen::V,uchvátit,кьун
1081,verstecken::V,schovat,кӏевун
1082,teilen::V,rozdělit,паюн
1083,schicken::V,posílat,ракъурун
1084,bringen::V,přinést,гъун
1085,hinzufügen::V,připojit,алава авун
1086,bekommen::V,dostat,къачун
1087,bekommen::V,dostat,жугъурун
1088,erhalten::V,uchovat,къачун
1089,nehmen::V,vzít,къачун
1090,wählen::V,zvolit,хкягъун
1091,auswählen::V,vybrat,хкягъун
1092,bewahren::V,uchránit,хуьн
1093,behindern::V,překážet,манийвал авун
1094,verderben::V,zkazit,чӏурун
1095,beschädigen::V,porušit,нукьсанвал гун
1096,beschädigen::V,poškodit,нукьсанвал гун
1097,zerbrechen::V,rozlámat,хун
1098,zerreißen::V,roztrhnout,къазунун
1099,zerstören::V,zničit,чӏурун
1100,zerstören::V,zničit,барбатӏун
1101,verbrennen::V,spálit,ккун
1102,geben::V,dát,гун
1103,reichen::V,podat,вугун
1104,reichen::V,podat,гун
1105,schenken::V,darovat,пишкеш авун
1106,versprechen::V,slíbit,гаф гун
1107,wünschen::V,přát,дуьа авун
1108,loben::V,chválit,тариф авун
1109,küssen::V,líbat,темен гун
1110,wiegen::V,chovat,эчӏягъун
1111,wiegen::V,kolébat,эчӏягъун
1112,zudecken::V,přikrýt,гьалдун
1113,zudecken::V,přiklopit,гьалдун
1114,wecken::V,vzbudit,ахварай авудун
1115,zeigen::V,ukázat,къалурун
1116,führen::V,vést,тухун
1117,lehren::V,učit,кӏелиз тун
1118,unterrichten::V,vyučovat,тарс гун
1119,aufziehen::V,vychovat,тербия гун
1120,aufziehen::V,vychovat,тербияламишун
1121,leiten::V,vodit,идара авун
1122,antreiben::V,nutit,тади кутун
1123,lassen::V,dát,
1124,einladen::V,pozvat,теклиф авун
1125,vereinigen::V,spojit,сад авун
1126,besuchen::V,návštívit,кьилив атун
1127,treffen::V,potkat,гьалтун
1128,sich versammeln::V,shromáždit se,алтӏушун
1129,spielen::V,hrát,къугъун
1130,singen::V,zpívat,лугьун
1131,singen::V,zpívat,мани лугьун
1132,tanzen::V,tančit,кьуьл авун
1133,sich trennen::V,rozejít se,къакъатун
1134,verlassen::V,opustit,гъил къачун
1135,retten::V,zachránit,къутармишун
1136,bewachen::V,hlídat,хуьн
1137,schützen::V,chránit,хуьн
1138,verteidigen::V,obhájit,хуьн
1139,sich schlagen::V,bít se,кукӏун
1140,schießen::V,střílet,акъатун
1141,siegen::V,zvítězit,гъалиб хьун
1142,ärgern::V,zlobit,хъел гъун
1143,ärgern::V,zlobit,хъел кутун
1144,ärgern::V,pohoršit,хъел гъун
1145,ärgern::V,pohoršit,хъел кутун
1146,schlagen::V,udeřit,ягъун
1147,schlagen::V,udeřit,галукьарун
1148,schlagen::V,praštit,ягъун
1149,schlagen::V,praštit,галукьарун
1150,treten::V,kopnout,кьуьл къекъягъун
1151,treten::V,kopnout,кьуьл эцягъун
1152,stechen::V,bodnout,акьадарун
1153,stechen::V,píchnout,акьадарун
1154,stoßen::V,strčit,эцягъун
1155,stehlen::V,ukrást,чуьнуьхун
1156,stören::V,vyrušit,хкуьрун
1157,belästigen::V,obtěžovat,хкуьрун
1158,belästigen::V,obtěžovat,азият гун
1159,verbergen::V,skrýt,далдаламишун
1160,täuschen::V,klamat,алцурарун
1161,täuschen::V,klamat,алцуррун
1162,betrügen::V,podvést,алцурарун
1163,betrügen::V,podvést,гьарамзадавал авун
1164,töten::V,zabít,яна кьин
1165,wohnen::V,bydlit,дуланмиш хьун
1166,arbeiten::V,pracovat,кӏвалахун
1167,arbeiten::V,pracovat,кӏвалах авун
1168,sammeln::V,sebrat,кӏватӏун
1169,pflücken::V,česat,атӏун
1170,jagen::V,uhonit,гъуьрч авун
1171,fischen::V,chytat ryby,гъетер кьун
1172,fassen::V,ulovit,кьун
1173,hüten::V,pást,чӏура хуьн
1174,treiben::V,hnát,гьалун
1175,anbinden::V,přivázat,акалун
1176,füttern::V,krmit,ем гун
1177,melken::V,dojit,ацун
1178,hacken::V,seknout,куьткуьнун
1179,gießen::V,zalít,яд гун
1180,reifen::V,uzrát,чурун
1181,reifen::V,uzrát,агакьун
1182,zubereiten::V,připravit,гьазурун
1183,kochen::V,vařit,ругун
1184,backen::V,péct,чурун
1185,braten::V,smažit,чурун
1186,umrühren::V,zamíchat,какадарун
1187,stricken::V,plést,хурун
1188,nähen::V,šít,цун
1189,färben::V,nabarvit,шир ягъун
1190,reinigen::V,očistit,михьун
1191,waschen::V,mýt,чуьхуьн
1192,abwischen::V,utřít,гуьцӏун
1193,spülen::V,spláchnout,экъуьрун
1194,fegen::V,zamést,шуткун
1195,kehren::V,mést,кул алтадун
1196,baden::V,koupat se,эхъуьн
1197,sich waschen::V,mýt se,жендек чуьхуьн
1198,ausziehen::V,svléct,хутӏунун
1199,ausziehen::V,svléct,галудун
1200,anziehen::V,obléct,алукӏун
1201,sich anziehen::V,oblékat se,алукӏун
1202,sich anziehen::V,oblékat se,парталар алукӏун
1203,kämmen::V,učesat,эвягъун
1204,schmücken::V,ozdobit,безетмишун
1205,schmücken::V,ozdobit,гуьрчегарун
1206,sagen::V,říct,лугьун
1207,sprechen::V,mluvit,рахун
1208,reden::V,hovořit,рахун
1209,sich unterhalten::V,povídat se,ихтилат авун
1210,fragen::V,zeptat se,жузун
1211,bitten::V,prosit,тӏалабун
1212,erzählen::V,povídat,ахъаюн
1213,mitteilen::V,sdělit,хабар гун
1214,mitteilen::V,oznámit,хабар гун
1215,nennen::V,nazvat,тӏвар гун
1216,rufen::V,volat,эверун
1217,rufen::V,zavolat,эверун
1218,prahlen::V,chlubit se,яцӏу гафар авун
1219,übersetzen::V,přeložit,таржума авун
1220,übersetzen::V,přeložit,гафладун
1221,denken::V,myslit,фикир авун
1222,glauben::V,věřit,агъун
1223,bemerken::V,zpozorovat,фикир гун
1224,erkennen::V,poznat,
1225,begreifen::V,pochopit,гъавурда акьун
1226,verstehen::V,porozumět,
1227,lernen::V,učit se,кӏелун
1228,wissen::V,vědět,чир хьун
1229,wissen::V,vědět,чирхьун
1230,sich erinnern an::V,vzpomínat si na,рикӏел хуьн
1231,vergessen::V,zapomínat,рикӏелай фин
1232,vergessen::V,zapomínat,рикӏелай алатун
1233,messen::V,měřit,алцумун
1234,zählen::V,spočítat,гьисабун
1235,rechnen::V,počítat,гьисабун
1236,lesen::V,číst,кӏелун
1237,malen::V,malovat,кхьин
1238,malen::V,malovat,шикилар чӏугун
1239,zeichnen::V,rýsovat,чӏугун
1240,schreiben::V,psát,кхьин
1241,besitzen::V,mít,иеси хьун
1242,besitzen::V,vlastnit,иеси хьун
1243,kaufen::V,koupit,къачун
1244,kaufen::V,koupit,маса къачун
1245,verkaufen::V,prodat,гун
1246,verkaufen::V,prodat,маса гун
1247,bezahlen::V,zaplatit,къимет гун
1248,bezahlen::V,zaplatit,эвезда авун
1249,bezahlen::V,zaplatit,гьакъи агакьрун
1250,zahlen::V,platit,къимет гун
1251,zahlen::V,platit,эвезда авун
1252,zahlen::V,platit,гьакъи агакьрун
1253,beherrschen::V,ovládat,иеси хьун
1254,ertragen::V,snést,таб гун
