,Concept_ID,hi,bn
174,Höhle::N,गुहा,গুহা
175,Höhle::N,गुफ़ा,গুহা
176,Abhang::N,ढाल,ঢাল
177,Abhang::N,ढलान,ঢাল
178,Quelle::N,चश्मा,উৎস
179,Bach::N,सोता,ক্ষুদ্র নদী
180,Bach::N,नदिका,ক্ষুদ্র নদী
181,Fluss::N,नदी,নদী
182,Fluss::N,सरिता,নদী
183,Ufer::N,तट,উপকূল
184,Ufer::N,किनारा,উপকূল
185,Küste::N,समुद्र-तट,তীর
186,Festland::N,महाद्वीप,ভূমি
187,Meer::N,सागर,সমুদ্র
188,Meer::N,समुद्र,সমুদ্র
189,Bucht::N,खाड़ी,উপসাগর
190,Insel::N,टापू,দ্বীপ
191,Insel::N,द्वीप,দ্বীপ
192,Blume::N,फूल,ফুল
193,Blume::N,पुष्प,ফুল
194,Gras::N,घास,ঘাস
195,Wurzel::N,मूल,শিকড়
196,Baum::N,पेड़,গাছ
197,Baum::N,वृक्ष,গাছ
198,Stamm::N,धड़,স্কন্ধ
199,Rinde::N,छाल,বল্কল
200,Rinde::N,वल्कल,বল্কল
201,Ast::N,डाल,শাখা
202,Ast::N,शाखा,শাখা
203,Zweig::N,टहनी,ডাল
204,Blatt::N,पत्र,পর্ণ
205,Blatt::N,पत्ता,পর্ণ
206,Birke::N,भूर्ज,ভুর্জ
207,Kiefer[Baum]::N,पाइन-वृक्ष,পাইন গাছ
208,Weide[Baum]::N,बेंत,উইলো
209,Tanne::N,फ़र,দেবদারূ গাছ
210,Horn::N,सींग,শিং
211,Horn::N,विषाण,শিং
212,Feder::N,पर,পালক
213,Feder::N,पंख,পালক
214,Fell::N,खाल,রোম
215,Fell::N,पशु-चर्म,রোম
216,Flügel::N,पंख,ডানা
217,Flügel::N,डैना,ডানা
218,Klaue::N,पंजा,নখর
219,Kralle::N,पंजा,নখর
220,Kralle::N,नाख़ून,নখর
221,Schwanz::N,पूँछ,লেজ
222,Ei::N,अंडा,ডিম
223,Nest::N,नीड़,কুলায়
224,Nest::N,घोंसला,কুলায়
225,Bau::N,बिल,ডেরা
226,Bau::N,माँद,ডেরা
227,Tier::N,पशु,জন্তু
228,Tier::N,जानवर,জন্তু
229,Herde::N,गल्ला,ঝাঁক
230,Kuh::N,गौ,গোরু
231,Kuh::N,गाय,গোরু
232,Bulle::N,साँड़,বৃষ
233,Pferd::N,अश्व,ঘোড়া
234,Pferd::N,घोड़ा,ঘোড়া
235,Schaf::N,भेड़,ভেড়া
236,Schwein::N,शूकर,শূকর
237,Hund::N,श्वान,কুকুর
238,Hund::N,कुत्ता,কুকুর
239,Katze::N,बिल्ली,বেড়াল
240,Bär::N,रीछ,ভল্লুক
241,Bär::N,भालू,ভল্লুক
242,Eichhörnchen::N,गिलहरी,কাঠবিড়াল
243,Elch::N,एल्क,হরিণবিশেষ
244,Fuchs::N,लोमड़ी,পাঁতিশিয়াল
245,Hase::N,खरहा,শশক
246,Hase::N,ख़रगोश,শশক
247,Maus::N,मूष,নেংটি ইঁদুর
248,Maus::N,चूहा,নেংটি ইঁদুর
249,Wolf::N,वृक,নেকড়ে
250,Wolf::N,भेड़िया,নেকড়ে
251,Vogel::N,पक्षी,পক্ষী
252,Vogel::N,चिड़िया,পক্ষী
253,Schwarm::N,झुंड,ঝাঁক
254,Huhn::N,मुर्ग़ी,মোরগ
255,Hahn::N,मुर्ग़ा,কুক্কুট
256,Gans::N,हंस,হংসী
257,Gans::N,हंसिनी,হংসী
258,Adler::N,उक़ाब,ইগল
259,Ente::N,बतख़,হংসী
260,Ente::N,बत्तक,হংসী
261,Eule::N,उल्लू,পেচক
262,Kranich::N,सारस,সারস
263,Kranich::N,क्रौंंच,সারস
264,Krähe::N,काक,কাক
265,Kuckuck::N,कोयल,কোকিল
266,Kuckuck::N,कोकिल,কোকিল
267,Schwan::N,हंस,মরাল
268,Schwan::N,मराल,মরাল
269,Fisch::N,मछली,মাছ
270,Fisch::N,मत्स्य,মাছ
271,Barsch::N,पर्च,মৎন্যবিশেষ
272,Hecht::N,पाइक,বানমাছ
273,Schlange[Tier]::N,सर्प,সর্প
274,Wurm::N,कृमि,কীট
275,Wurm::N,कीड़ा,কীট
276,Spinne::N,लूता,মাকড়সা
277,Spinne::N,मकड़ी,মাকড়সা
278,Ameise::N,चींटी,পিপীলিকা
279,Laus::N,जूँ,উকুন
280,Mücke::N,डाँस,মশা
281,Fliege::N,मक्खी,মাছি
282,Fliege::N,मक्षिका,মাছি
283,Schmetterling::N,तितली,প্রজাপতি
284,Beere::N,बेरी,বেরি
285,Apfel::N,सेब,আপেল
286,Pilz::N,खुंबी,ছত্রক
287,Zwiebel::N,प्याज़,পিয়াজ
288,Saat::N,बीज,বীজ
289,Korn::N,दाना,শস্য
290,Heu::N,मूखी घास,খড়
291,Schale::N,बकला,খোসা
292,Schale::N,छिलका,খোসা
293,Grube::N,गड्ढा,গর্ত
294,Falle::N,जाल,ফাঁদ
295,Falle::N,फँदा,ফাঁদ
296,Schlinge::N,फँदा,পাশ
297,Spur::N,सुराग़,চিহ্ন
298,Spur::N,पद-चिह्न,চিহ্ন
299,Asche::N,राख,ভস্ম
300,Dreck::N,मैल,ময়লা
301,Dreck::N,गंदगी,ময়লা
302,Eisen::N,लोहा,লোহা
303,Gold::N,सोना,স্বর্ণ
304,Gold::N,स्वर्ण,স্বর্ণ
305,Silber::N,रजत,রৌপ্য
306,Silber::N,चाँदी,রৌপ্য
307,Kohle::N,कोयला,অঙ্গার
308,Glas::N,काँच,কাচ
309,Lehm::N,चिकनी मिट्टी,মৃত্তিকা
310,Sand::N,रेत,বালি
311,Sand::N,बालू,বালি
312,Mensch::N,मानव,নর
313,Mensch::N,मानव,মানুষ
314,Mensch::N,इनसान,নর
315,Mensch::N,इनसान,মানুষ
316,Mensch::N,मनुष्य,নর
317,Mensch::N,मनुष्य,মানুষ
318,Mann::N,आदमी,মানুষ
319,Mann::N,पुरुष,মানুষ
320,Frau::N,औरत,নারী
321,Frau::N,महिला,নারী
322,Frau::N,स्त्री,নারী
323,Kind::N,बाल,বাচ্চা
324,Kind::N,बच्चा,বাচ্চা
325,Junge::N,लड़का,ছেলে
326,Mädchen::N,लड़की,মেয়ে
327,Mädchen::N,कुमारी,মেয়ে
328,Familie::N,परिवार,পরিবার
329,Großvater::N,दादा,মাতামহ
330,Großmutter::N,नानी,মাতামহী
331,Eltern::N,माँ-बाप,মাতাপিতা
332,Eltern::N,माता-पिता,মাতাপিতা
333,Vater::N,बाप,পিতা
334,Vater::N,पिता,পিতা
335,Mutter::N,माँ,মাতা
336,Mutter::N,माता,মাতা
337,Sohn::N,बेटा,ছেলে
338,Sohn::N,पुत्र,ছেলে
339,Tochter::N,बेटी,মেয়ে
340,Tochter::N,पुत्री,মেয়ে
341,Bruder::N,भाई,দাদা
342,Bruder::N,भ्राता,দাদা
343,Schwester::N,बहन,বোন
344,Schwester::N,बहन,দিদি
345,Schwester::N,भगिनी,বোন
346,Schwester::N,भगिनी,দিদি
347,Onkel::N,ताऊ,মামা
348,Onkel::N,काका,মামা
349,Tante::N,बूआ,মাসী
350,Tante::N,फूफी,মাসী
351,Tante::N,ख़ाला,মাসী
352,Ehemann::N,पति,স্বামী
353,Ehemann::N,शौहर,স্বামী
354,Ehefrau::N,बीवी,পত্নী
355,Freude::N,आनंद,উল্লাস
356,Freude::N,प्रसन्नता,উল্লাস
357,Gelächter::N,हँसी,হাসি
358,Gelächter::N,क़हक़हा,হাসি
359,Glück::N,आनंद,সুখ
360,Glück::N,ख़ुशी,সুখ
361,Kummer::N,शोक,দুঃখ
362,Kummer::N,दुःख,দুঃখ
363,Wunsch::N,इच्छा,আকাঙ্ক্ষা
364,Wunsch::N,अभिलाषा,আকাঙ্ক্ষা
365,Lust::N,चाह,বাসনা
366,Lust::N,कामना,বাসনা
367,Geist::N,जान,আত্না
368,Geist::N,प्राण,আত্না
369,Gedanke::N,विचार,চিন্তা
370,Gedächtnis::N,याददाश्त,স্মরণশক্তি
371,Gedächtnis::N,स्मरण-शक्ति,স্মরণশক্তি
372,Verstand::N,समझ,মন
373,Verstand::N,अक़्ल,মন
374,Verstand::N,बुद्धि,মন
375,Sinn::N,अर्थ,পদার্থ
376,Grund::N,वजह,কারণ
377,Grund::N,कारण,কারণ
378,Wahrheit::N,सत्य,সত্য
379,Wahrheit::N,सच्चाई,সত্য
380,Gespräch::N,चर्चा,কথাবার্তা
381,Gespräch::N,वार्ता,কথাবার্তা
382,Gespräch::N,बात-चीत,কথাবার্তা
383,Märchen::N,क़िस्सा,রূপকথা
384,Erzählung::N,कथा,গল্প
385,Erzählung::N,कहानी,গল্প
386,Nachricht::N,सूचना,তথ্য
387,Nachricht::N,समाचार,তথ্য
388,Neuigkeit::N,ख़बर,খবরাখবর
389,Neuigkeit::N,समाचार,খবরাখবর
390,Name::N,नाम,নাম
391,Rätsel::N,पहेली,ধাঁধা
392,Rede::N,वचन,বক্তৃতা
393,Rede::N,भाषण,বক্তৃতা
394,Sprache::N,भाषा,ভাষা
395,Sprache::N,ज़बान,ভাষা
396,Stimme::N,स्वर,স্বর
397,Stimme::N,आवाज़,স্বর
398,Wort::N,शब्द,শব্দ
399,Wort::N,लफ़्ज़,শব্দ
400,Zeichen::N,निशान,প্রতীক
401,Ruf::N,पुकार,ডাক
402,Ruf::N,आह्वान,ডাক
403,Lärm::N,शोर,হৈচৈ
404,Lärm::N,हुल्लड़,হৈচৈ
405,Laut::N,स्वर,ধ্বনি
406,Laut::N,ध्वनि,ধ্বনি
407,Ton::N,सुर,স্বর
408,Ton::N,स्वर,স্বর
409,Lied::N,गीत,গান
410,Ruhe::N,आराम,শান্তি
411,Ruhe::N,ख़ामोशी,শান্তি
412,Leute::N,लोग,প্রজাপুঞ্জ
413,Volk::N,क़ौम,জাতি
414,Volk::N,प्रजा,জাতি
415,Arbeit::N,काम,চাকরি
416,Gast::N,अतिथि,অতিথি
417,Gast::N,मेहमान,অতিথি
418,Geschenk::N,उपहार,উপহার
419,Geschenk::N,तोहफ़ा,উপহার
420,Spiel::N,खेल,খেলা
421,Spiel::N,क्रीड़ा,খেলা
422,Gesellschaft::N,साथ,সঙ্গিগণ
423,Hilfe::N,मदद,সাহায্য
424,Hilfe::N,सहायता,সাহায্য
425,Freund::N,मित्र,বন্ধু
426,Kamerad::N,साथी,সঙ্গী
427,Kamerad::N,कामरेड,সঙ্গী
428,Angelegenheit::N,बात,বিষয়
429,Angelegenheit::N,मामला,বিষয়
430,Anzahl::N,तादाद,পরিমাণ
431,Anzahl::N,संख्या,পরিমাণ
432,Art::N,तरह,রকম
433,Art::N,क़िस्म,রকম
434,Stück::N,फाँक,টুকরো
435,Stück::N,टुकड़ा,টুকরো
436,Teil::N,भाग,অংশ
437,Teil::N,हिस्सा,অংশ
438,Hälfte::N,अर्धभाग,অর্ধেক
439,Kreis::N,चक्कर,বৃত্ত
440,Kreuz::N,सलीब,ক্রুশ
441,Kreuz::N,क्रूस,ক্রুশ
442,Linie::N,लाइन,রেখা
443,Strich::N,लकीर,কষি
444,Abstand::N,अंतर,ফাঁক
445,Abstand::N,फ़ासला,ফাঁক
446,Entfernung::N,दूरी,ব্যবধান
447,Entfernung::N,फ़ासला,ব্যবধান
448,Gegend::N,इलाक़ा,ক্ষেত্র
449,Platz::N,जगह,জায়গা
450,Platz::N,स्थान,জায়গা
451,Ort::N,स्थल,স্থান
452,Ort::N,स्थान,স্থান
453,Seite::N,ओर,পার্শ্ব
454,Seite::N,तरफ़,পার্শ্ব
455,Mitte::N,बीच,মধ্য
456,Mitte::N,मध्य,মধ্য
457,Gegenstand::N,चीज़,জিনিস
458,Gegenstand::N,पदार्थ,জিনিস
459,Sache::N,चीज़,বস্তু
460,Sache::N,वस्तु,বস্তু
461,Rand::N,छोर,কানা
462,Rand::N,उपांत,কানা
463,Kante::N,कोर,ধার
464,Kante::N,किनारा,ধার
465,Ecke::N,कोना,কোণ
466,Ecke::N,नुक्कड़,কোণ
467,Spitze::N,नोक,ডগা
468,Ende::N,छोर,প্রান্ত
469,Ende::N,सिरा,প্রান্ত
470,Loch::N,छेद,গর্ত
471,Loch::N,सूराख़,গর্ত
472,Winkel::N,कोण,কোণ
473,Winkel::N,कोना,কোণ
474,Muster::N,नमूना,নমুন্
475,Muster::N,डिज़ाइन,নমুন্
476,Größe::N,परिमाण,আয়তন
477,Größe::N,विस्तार,আয়তন
478,Länge::N,लंबाई,দৈর্ঘ্য
479,Höhe::N,ऊँचाई,উচ্চতা
480,Höhe::N,उच्चता,উচ্চতা
481,Gewicht::N,भार,ওজন
482,Gewicht::N,वज़न,ওজন
483,Menge::N,मात्रा,পরিমাণ
484,Haufen::N,ढेर,পুঞ্জ
485,Haufen::N,अंबार,পুঞ্জ
486,Reihe::N,क़तार,শ্রেণী
487,Reihe::N,पंक्ति,শ্রেণী
488,Boot::N,नाव,নৌকা
489,Boot::N,नौका,নৌকা
490,Ruder::N,चप्पू,দাঁড়
491,Schlitten::N,बर्फ़-गाड़ी,স্নেজ্-গাড়ি
492,Ski::N,स्की,শী
493,Lagerfeuer::N,अलाव,অগ্নি
494,Lagerfeuer::N,कैंप-फ़ायर,অগ্নি
495,Last::N,भार,বোঝা
496,Gang::N,चाल,হণ্টন
497,Schritt::N,डग,পদ
498,Schritt::N,क़दम,পদ
499,Norden::N,उत्तर,উত্তরদিক্
500,Süden::N,दक्खिन,দক্ষিণদিক
501,Westen::N,पश्चिम,পশ্চিমদিক্
502,Osten::N,पूरब,পূর্বদিক
503,Holz::N,काठ,কাঠ
504,Holz::N,काष्ठ,কাঠ
505,Brett::N,पटरा,তক্তা
506,Brett::N,तख़्ता,তক্তা
507,Platte::N,फलक,ফলক
508,Platte::N,तख़्ता,ফলক
509,Stütze::N,टेक,নাগদণ্ড
510,Stütze::N,थूनी,নাগদণ্ড
511,Stange::N,छड़,দণ্ড
512,Stange::N,बाँस,দণ্ড
513,Stock::N,लाठी,ছড়ি
514,Stab::N,लग्गा,যষ্টি
515,Rohr::N,नल,নল
516,Haus::N,घर,ঘর
517,Haus::N,मकान,ঘর
518,Heim::N,घर,বাসা
519,Heim::N,गृह,বাসা
520,Ofen::N,चूल्हा,স্টোভ্
521,Fußboden::N,फ़र्श,গহতল
522,Tisch::N,मेज़,মেজ
523,Tisch::N,मेज़,টেবিল
524,Stuhl::N,कुरसी,চেয়ার
525,Stuhl::N,कुरसी,কেদারা
526,Wiege::N,पालना,দোলনা
527,Wiege::N,हिंडोला,দোলনা
528,Bett::N,खाट,শয্যা
529,Bett::N,पलंग,শয্যা
530,Regal::N,शेल्फ़,তাক
531,Kiste::N,पेटी,বাক্স
532,Kiste::N,डिब्बा,বাক্স
533,Fenster::N,खिड़की,জানালা
534,Tür::N,द्वार,দ্বার
535,Tür::N,दरवाज़ा,দ্বার
536,Tor::N,फाटक,দ্বার
537,Zaun::N,बाड़ा,বেড়া
538,Dach::N,छत,ছাদ
539,Dach::N,छप्पर,ছাদ
540,Leiter::N,सीढ़ी,মই
541,Besen::N,झाड़ू,গুল্মবিশেষ
542,Besen::N,बुहारी,গুল্মবিশেষ
543,Spaten::N,कुदाल,কোদাল
544,Schaufel::N,बेलचा,বেলচা
545,Schaufel::N,फावड़ा,বেলচা
546,Gabel::N,काँटा,কাঁটা
547,Löffel::N,चम्मच,চামচ
548,Messer::N,छुरा,ছুরি
549,Messer::N,चाक़ू,ছুরি
550,Nagel::N,कील,পেরেক
551,Nagel::N,मेख़,পেরেক
552,Netz::N,जाल,জাল
553,Haken::N,अंकुश,কাচি
554,Griff::N,मूठ,হাতল
555,Griff::N,हत्था,হাতল
556,Schloss::N,ताला,তালা
557,Bild::N,चित्र,ছবি
558,Bild::N,चित्र,চিত্র
559,Figur::N,मूर्ति,আকার
560,Puppe::N,पुतली,পুতুল
561,Puppe::N,गुड़िया,পুতুল
562,Beutel::N,झोला,বটুয়া
563,Bündel::N,पुलिंदा,আঁটি
564,Tasche::N,बेग,থলি
565,Tasche::N,बस्ता,থলি
566,Eimer::N,बाल्टी,বাল্তি
567,Deckel::N,ढक्कन,আবরণ
568,Geschirr::N,बरतन-भाँड़े,থালা-বাসন
569,Sack::N,बोरा,বস্তা
570,Tasse::N,प्याला,কাপ
571,Topf::N,देग़चा,পাত্র
572,Kessel::N,देग़,কেটলি
573,Kessel::N,बटलोई,কেটলি
574,Essen::N,खाना,আহার
575,Nahrung::N,भोजन,খাদ্য
576,Speise::N,खाना,খাদ্য
577,Speise::N,व्यंजन,খাদ্য
578,Fleisch::N,मांस,মাংস
579,Fleisch::N,गोश्त,মাংস
580,Getreide::N,अनाज,শস্য
581,Brei::N,भरता,মণ্ড
582,Brei::N,दलिया,মণ্ড
583,Brot::N,रोटी,রুটি
584,Scheibe::N,कतला,ফালি
585,Fett::N,वसा,মেদ
586,Fett::N,चरबी,মেদ
587,Butter::N,मक्खन,মাখন
588,Öl::N,तेल,তৈল
589,Salz::N,नमक,নুন
590,Suppe::N,सूप,শুরুয়া
591,Suppe::N,शोरबा,শুরুয়া
592,Honig::N,शहद,মধু
593,Milch::N,दूध,দুধ
594,Tee::N,चाय,চা
595,Leder::N,चमड़ा,পাকা চামড়া
596,Wolle::N,ऊन,পশম
597,Stoff::N,कपड़ा,বস্ত্র
598,Nadel::N,सूई,সুচ
599,Faden::N,डोरा,সূত্র
600,Knopf::N,बटन,বোতাম
601,Knopf::N,घुंडी,বোতাম
602,Knoten::N,गाँठ,গিঁট
603,Knoten::N,गुत्थी,গিঁট
604,Farbe::N,रंग,রং
605,Farbe::N,वर्ण,রং
606,Kleidung::N,पहनावा,কাপড়
607,Hemd::N,कुरता,শার্ট
608,Hemd::N,क़मीज़,শার্ট
609,Kragen::N,गरदनी,গলবন্ধ
610,Kragen::N,गरेबान,গলবন্ধ
611,Ärmel::N,आस्तीन,আস্তিন্
612,Hose::N,पैंट,ট্রাউজার
613,Hose::N,पतलून,ট্রাউজার
614,Gürtel::N,पेटी,কটিবন্ধ
615,Gürtel::N,मेखला,কটিবন্ধ
616,Mütze::N,टोपी,টুপি
617,Schuh::N,जूता,জুতো
618,Stiefel::N,बूट,বুট
619,Ring::N,अँगूठी,আংটি
620,Band::N,पट्टी,ফিতা
621,Kamm::N,कंघी,চিরুনি
622,Spiegel::N,आईना,আয়না
623,Spiegel::N,दर्पण,আয়না
624,Riemen::N,तसमा,চাবুক
625,Riemen::N,पट्टा,চাবুক
626,Schnur::N,डोरी,দড়ি
627,Schnur::N,सुतली,দড়ি
628,Leine::N,रस्सी,শিকল
629,Decke::N,रज़ाई,কম্বল
630,Kissen::N,तकिया,উপাধান
631,Kissen::N,गाद्दा,উপাধান
632,Tuch::N,रूमाल,বস্ত্র
633,Tuch::N,वस्त्र,বস্ত্র
634,Handtuch::N,अँगोछा,তোয়ালে
635,Kraft::N,ज़ोर,জোর
636,Kraft::N,शक्ति,জোর
637,Stärke::N,बल,শক্তি
638,Stärke::N,ताक़त,শক্তি
639,Gesundheit::N,स्वास्थ्य,স্বাস্থ্য
640,Gesundheit::N,तंदुरुस्ती,স্বাস্থ্য
641,Krankheit::N,रोग,অসুখ
642,Krankheit::N,रोग,ব্যামো
643,Krankheit::N,बीमारी,অসুখ
644,Krankheit::N,बीमारी,ব্যামো
645,Schmerz::N,दर्द,যন্ত্রণা
646,Schmerz::N,पीड़ा,যন্ত্রণা
647,Wunde::N,घाव,ক্ষত
648,Wunde::N,ज़ख़्म,ক্ষত
649,Fieber::N,ज्वर,জ্বর
650,Fieber::N,बुख़ार,জ্বর
651,Arznei::N,दवा,ঔষধ
652,Arznei::N,औषाधि,ঔষধ
653,Brücke::N,पुल,সেতু
654,Brücke::N,सेतु,সেতু
655,Brunnen::N,कुआँ,কূপ
656,Weide::N,चरागाह,পশুচারণভূমি
657,Pfad::N,पथ,পথ
658,Pfad::N,पगडंडी,পথ
659,Weg::N,मार्ग,পথ
660,Straße::N,राह,রাস্তা
661,Straße::N,रास्ता,রাস্তা
662,Dorf::N,गाँव,গ্রাম
663,Dorf::N,ग्राम,গ্রাম
664,Stadt::N,शहर,শহর
665,Brief::N,ख़त,চিঠি
666,Brief::N,पत्र,চিঠি
667,Brief::N,चिट्ठी,চিঠি
668,Buch::N,किताब,বই
669,Buch::N,पुस्तक,বই
670,Buchstabe::N,अक्षर,অক্ষর
671,Zeitung::N,अख़बार,সংবাদপত্র
672,Zeitung::N,समाचार-पत्र,সংবাদপত্র
673,Leben::N,जीवन,জীবন
674,Leben::N,ज़िंदगी,জীবন
