,Concept_ID,be,ca
835,brennen::V,гарэць,cremar
836,rauchen::V,дымець,fumejar
837,regnen::V,дажджыць,ploure
838,gefrieren::V,замерзнуць,gelar-se
839,tauen::V,раставаць,fondre's
840,schmelzen::V,плавіцца,fondre's
841,trocknen::V,сохнуць,assecar-se
842,sieden::V,кіпець,bullir
843,faulen::V,гнісці,podrir-se
844,verfaulen::V,згнісці,podrir-se
845,reißen::V,ірвацца,trencar-se
846,versinken::V,тануць,enfonsar-se
847,vergehen::V,праходзіць,passar
848,erscheinen::V,зʼявіцца,aparèixer
849,verschwinden::V,знікнуць,desaparèixer
850,sinken::V,спадаць,baixar
851,sinken::V,спадаць,descendir
852,abnehmen::V,паменшыцца,decréixer
853,zunehmen::V,павялічвацца,augmentar
854,steigen::V,паднімацца,pujar
855,wachsen::V,расці,créixer
856,glänzen::V,блішчаць,brillar
857,glänzen::V,блішчаць,resplendir
858,funkeln::V,бліскаць,espurnejar
859,lärmen::V,шумець,fer soroll
860,läuten::V,званіць,sonar
861,klingeln::V,званіць,trucar
862,klirren::V,бразгаць,dringar
863,brausen::V,бушаваць,rugir
864,rauschen::V,шастаць,murmurar
865,klingen::V,гучаць,sonar
866,bellen::V,брахаць,lladrar
867,heulen::V,выць,udolar
868,blasen::V,дзьмухнуць,bufar
869,pfeifen::V,свістаць,xiular
870,schreien::V,крычаць,cridar
871,stöhnen::V,стагнаць,gemegar
872,zittern::V,дрыжаць,tremolar
873,leben::V,жыць,vīure
874,geboren werden::V,нарадзіцца,néixer
875,atmen::V,дыхаць,respirar
876,trinken::V,піць,beure
877,essen::V,есці,menjar
878,schlucken::V,глытаць,empassar-se
879,müde werden::V,стаміцца,cansar-se
880,einschlafen::V,заснуць,adormir-se
881,schlafen::V,спаць,dormir
882,aufwachen::V,рассыпацца,despertar-se
883,aufstehen::V,устаць,llevar-se
884,sich erholen::V,адпачываць,descansar
885,krank werden::V,захварэць,posar-se malalt
886,krank sein::V,хварэць,estar malalt
887,schmerzen::V,балець,doldre
888,husten::V,кашляць,tossir
889,genesen::V,паправіцца,recuperar-se
890,genesen::V,паздаравець,recuperar-se
891,sterben::V,памерці,morir
892,umkommen::V,загінуць,perir
893,sich bewegen::V,рухацца,moure's
894,sich rühren::V,варушыцца,moure's
895,sich erheben::V,устаць,aixecar-se
896,sich setzen::V,сесці,asseure's
897,hinfallen::V,упасці,caure's
898,laufen::V,хадзіць,caminar
899,schreiten::V,шагаць,procedir
900,schreiten::V,крочыць,procedir
901,spazierengehen::V,гуляць,passejar
902,eilen::V,спяшацца,anar corrent
903,sich beeilen::V,спяшацца,afanyar-se
904,sausen::V,імчацца,córrer
905,rennen::V,бегаць,córrer
906,springen::V,скакаць,saltar
907,klettern::V,лазіць,escalar
908,schaukeln::V,гайдацца,gronxar-se
909,schaukeln::V,гайдацца,balancejar-se
910,kriechen::V,поўзаць,reptar
911,kriechen::V,поўзаць,arrossegar-se
912,schwimmen::V,плаваць,nadar
913,tauchen::V,ныраць,bussejar
914,tauchen::V,ныраць,submergir-se
915,rudern::V,веславаць,remar
916,fahren::V,ехаць,anar
917,fliegen::V,лятаць,volar
918,gehen::V,ісці,caminar
919,weggehen::V,пайсці,anar-se'n
920,abfahren::V,адʼяжджаць,partir
921,anhalten::V,спыніцца,aturar-se
922,anhalten::V,затрымацца,aturar-se
923,hineingehen::V,уваходзіць,entrar
924,eintreten::V,увайсці,entrar
925,kommen::V,прыйсці,venir
926,ankommen::V,прыбыць,arribar
927,zurückkommen::V,вярнуцца,tornar
928,bleiben::V,застацца,quedar-se
929,warten::V,чакаць,esperar
930,erwarten::V,чакаць,esperar
931,suchen::V,шукаць,buscar
932,finden::V,знайсці,trobar
933,versuchen::V,прабаваць,intentar
934,vorbereiten::V,падрыхтаваць,preparar
935,lieben::V,кахаць,estimar
936,mögen::V,любіць,agradar a
937,lachen::V,смяяцца,riure
938,rühren::V,расчуліць,commoure
939,rühren::V,расчуліць,emocionar
940,weinen::V,плакаць,plorar
941,schimpfen::V,лаяцца,renyar
942,sich ärgern::V,сердаваць,enfadar-se
943,sich fürchten::V,баяцца,tenir por
944,fürchten::V,баяцца,témer
945,fliehen::V,уцякаць,fugir
946,flüchten::V,уцячы,refugiar-se
947,sehen::V,бачыць,veure
948,anschauen::V,паглядзець,mirar
949,ansehen::V,глядзець,mirar
950,hören::V,чуць,oir
951,zuhören::V,слухаць,escoltar
952,probieren::V,каштаваць,provar
953,riechen::V,нюхаць,olorar
954,fühlen::V,адчуваць,sentīr
955,scheinen::V,здавацца,semblar
956,zu sehen sein::V,віднецца,poder-se veure
957,vernehmen::V,пачуць,percebre
958,frieren::V,мёрзнуць,tenir fred
959,tun::V,рабіць,fer
960,können::V,умець,poder
961,wollen::V,хацець,voler
962,anfangen::V,пачаць,iniciar
963,beenden::V,закончыць,acabar
964,aufhören::V,перастаць,deixar
965,gelingen::V,удацца,sortir bé
966,geraten::V,аказацца,sortir
967,öffnen::V,адчыніць,obrir
968,schließen::V,зачыніць,tancar
969,stellen::V,паставіць,posar
970,stellen::V,паставіць,col·locar
971,setzen::V,пасадзіць,assentar
972,legen::V,класці,posar
973,berühren::V,чапаць,tocar
974,verbinden::V,звязаць,unir
975,verbinden::V,звязаць,connectar
976,bedecken::V,накрыць,tapar
977,bedecken::V,накрыць,cobrir
978,aufhängen::V,павесіць,penjar
979,anzünden::V,запаліць,encendre
980,aufheben::V,падняць,aixecar
981,zurücklassen::V,пакінуць,deixar
982,verlieren::V,згубіць,pērdre
983,fallen lassen::V,упусціць,deixar caure
984,machen::V,зрабіць,fer
985,herstellen::V,вырабіць,producir
986,bauen::V,будаваць,construir
987,reparieren::V,правіць,reparar
988,verbessern::V,палепшыць,millorar
989,ändern::V,змяніць,canviar
990,graben::V,капаць,cavar
991,beugen::V,сагнуць,doblegar
992,biegen::V,пагнуць,corbar
993,biegen::V,пагнуць,arquejar
994,drehen::V,вярцець,girar
995,wenden::V,павярнуць,girar
996,umdrehen::V,перавярнуць,voltar
997,heben::V,падымаць,pujar
998,heben::V,падымаць,aixecar
999,hochheben::V,падняць,aixecar
1000,ergreifen::V,схапіць,agafar
1001,ergreifen::V,схваціць,agafar
1002,halten::V,трымаць,mantenir
1003,drücken::V,націскаць,prémer
1004,drücken::V,націскаць,estrènyer
1005,schieben::V,пхаць,empènyer
1006,schieben::V,штурхаць,empènyer
1007,kratzen::V,скрэбці,raspar
1008,lecken::V,лізаць,llepar
1009,beißen::V,кусаць,mossegar
1010,abreißen::V,адарваць,arrencar
1011,abschneiden::V,адрэзаць,tallar
1012,binden::V,вязаць,lligar
1013,stecken::V,уваткнуць,ficar
1014,brechen::V,зламаць,trencar
1015,klopfen::V,стукаць,trucar
1016,hauen::V,біць,picar
1017,hauen::V,біць,colpejar
1018,kleben::V,клеіць,enganxar
1019,reiben::V,церці,fregar
1020,streichen::V,намазаць,untar
1021,schleifen::V,тачыць,afilar
1022,schleifen::V,тачыць,esmolar
1023,schneiden::V,рэзаць,tallar
1024,rütteln::V,хістаць,sacsejar
1025,schütteln::V,трэсці,agitar
1026,schütteln::V,трэсці,sacsejar
1027,schwenken::V,махаць,agitar
1028,schütten::V,наліць,abocar
1029,füllen::V,напоўніць,omplir
1030,einwickeln::V,загарнуць,embolicar
1031,tragen::V,несці,dur
1032,tragen::V,несці,portar
1033,schleppen::V,цягнуць,arrossegar
1034,ziehen::V,цягнуць,tirar
1035,ziehen::V,цягнуць,estirar
1036,aufbewahren::V,захоўваць,conservar
1037,werfen::V,кідаць,llançar
1038,fangen::V,лавіць,agafar
1039,fangen::V,лавіць,atrapar
1040,packen::V,схапіць,engrapar
1041,packen::V,схваціць,engrapar
1042,verstecken::V,схаваць,amagar
1043,teilen::V,раздзяліць,dividir
1044,schicken::V,пасылаць,enviar
1045,bringen::V,прынесці,portar
1046,hinzufügen::V,дабавіць,afegir
1047,bekommen::V,дастаць,obtenir
1048,erhalten::V,атрымаць,rebre
1049,nehmen::V,ўзяць,prendre
1050,wählen::V,выбраць,triar
1051,wählen::V,выбраць,elegir
1052,auswählen::V,адабраць,escollir
1053,auswählen::V,адабраць,seleccionar
1054,bewahren::V,захаваць,conservar
1055,behindern::V,перашкаджаць,impedir
1056,behindern::V,перашкаджаць,obstaculitzar
1057,verderben::V,сапсаваць,espatllar
1058,beschädigen::V,пашкодзіць,danyar
1059,beschädigen::V,пашкодзіць,destrossar
1060,zerbrechen::V,разбіць,trencar
1061,zerreißen::V,разадраць,estripar
1062,zerstören::V,разбурыць,destruir
1063,verbrennen::V,спаліць,cremar
1064,geben::V,даць,donar
1065,reichen::V,перадаць,passar
1066,schenken::V,дарыць,regalar
1067,versprechen::V,абяцаць,prometre
1068,wünschen::V,жадаць,desitjar
1069,loben::V,хваліць,elogiar
1070,küssen::V,цалаваць,fer un petó a
1071,wiegen::V,гушкаць,bressolar
1072,wiegen::V,калыхаць,bressolar
1073,zudecken::V,накрыць,tapar
1074,zudecken::V,накрыць,cobrir
1075,wecken::V,пабудзіць,despertar
1076,zeigen::V,паказаць,mostrar
1077,zeigen::V,паказаць,ensenyar
1078,führen::V,весці,guiar
1079,führen::V,весці,conduir
1080,lehren::V,вучыць,ensenyar
1081,unterrichten::V,выкладаць,ensenyar
1082,aufziehen::V,выхаваць,criar
1083,leiten::V,кіраваць,dirigir
1084,antreiben::V,падганяць,impel·lir
1085,lassen::V,прымусіць,fer
1086,einladen::V,запрасіць,invitar
1087,einladen::V,запрасіць,convidar
1088,vereinigen::V,абʼяднаць,unir
1089,besuchen::V,наведаць,visitar
1090,besuchen::V,наведаць,anar a veure
1091,treffen::V,сустрэць,trobar
1092,sich versammeln::V,сабрацца,reunir-se
1093,spielen::V,гуляць,jugar
1094,singen::V,пець,cantār
1095,singen::V,спяваць,cantār
1096,tanzen::V,танцаваць,ballar
1097,sich trennen::V,расстацца,separar-se
1098,verlassen::V,пакінуць,deixar
1099,verlassen::V,пакінуць,abandonar
1100,retten::V,выратаваць,salvar
1101,bewachen::V,ахоўваць,vigilar
1102,schützen::V,уберагаць,protegir
1103,verteidigen::V,абараніць,defensar
1104,sich schlagen::V,біцца,barallar-se
1105,sich schlagen::V,драцца,barallar-se
1106,schießen::V,страляць,tirar
1107,schießen::V,страляць,disparar
1108,siegen::V,перамагчы,vèncer
1109,ärgern::V,злаваць,enfadar
1110,schlagen::V,ударыць,pegar
1111,schlagen::V,ударыць,colpejar
1112,treten::V,штурхаць,donar un cop de peu a
1113,stechen::V,укалоць,punxar
1114,stechen::V,укалоць,apunyalar
1115,stoßen::V,папхнуць,empènyer
1116,stehlen::V,украсці,robar
1117,stören::V,перашкодзіць,molestar
1118,belästigen::V,дакучаць,importunar
1119,verbergen::V,скрыць,amagar
1120,verbergen::V,скрыць,ocultar
1121,verbergen::V,схаваць,amagar
1122,verbergen::V,схаваць,ocultar
1123,täuschen::V,падмануць,enganyar
1124,betrügen::V,змахляваць,estafar
1125,töten::V,забіць,matar
1126,wohnen::V,жыць,vīure
1127,wohnen::V,жыць,habitar
1128,arbeiten::V,працаваць,treballar
1129,sammeln::V,сабраць,col·leccionar
1130,pflücken::V,зрываць,collir
1131,jagen::V,паляваць,caçar
1132,fischen::V,рыбачыць,pescar
1133,fassen::V,злавіць,atrapar
1134,hüten::V,пасвіць,pasturar
1135,treiben::V,гнаць,arriar
1136,anbinden::V,прывязаць,lligar
1137,füttern::V,карміць,donar menjar a
1138,melken::V,даіць,munyir
1139,hacken::V,сячы,picar
1140,hacken::V,сячы,tallar
1141,gießen::V,паліць,regar
1142,reifen::V,паспець,madurar
1143,zubereiten::V,зварыць,preparar
1144,zubereiten::V,згатаваць,preparar
1145,kochen::V,варыць,coure
1146,backen::V,пячы,coure al forn
1147,braten::V,смажыць,rostir
1148,umrühren::V,перамяшаць,remenar
1149,stricken::V,вязаць,tricotar
1150,stricken::V,вязаць,fer punt de mitja
1151,nähen::V,шыць,cosir
1152,färben::V,пафарбаваць,tenyir
1153,reinigen::V,ачысціць,netejar
1154,waschen::V,мыць,rentār
1155,abwischen::V,выцерці,eixugar
1156,spülen::V,паласкаць,esbandir
1157,fegen::V,падмятаць,escombrar
1158,kehren::V,месці,escombrar
1159,baden::V,купацца,banyar-se
1160,sich waschen::V,мыцца,rentār-se
1161,ausziehen::V,зняць,treure's
1162,anziehen::V,надзець,posar-se
1163,sich anziehen::V,адзецца,vestir-se
1164,kämmen::V,прычасаць,pentinar
1165,schmücken::V,аздобіць,adornar
1166,sagen::V,сказаць,dir
1167,sprechen::V,гаварыць,parlar
1168,reden::V,размаўляць,parlar
1169,sich unterhalten::V,гутарыць,conversar
1170,fragen::V,спытаць,preguntar
1171,bitten::V,прасіць,demanar
1172,erzählen::V,расказаць,contar
1173,erzählen::V,расказаць,explicar
1174,mitteilen::V,паведаміць,comunicar
1175,nennen::V,назваць,nomenar
1176,rufen::V,зваць,cridar
1177,prahlen::V,хваліцца,lloar-se
1178,prahlen::V,хваліцца,jactar-se
1179,übersetzen::V,перакласці,traduir
1180,denken::V,думаць,pensar
1181,glauben::V,верыць,creure
1182,bemerken::V,заўважыць,notar
1183,erkennen::V,пазнаць,reconèixer
1184,begreifen::V,спасцігнуць,comprendre
1185,verstehen::V,пачуць,entendre
1186,lernen::V,вучыцца,aprendre
1187,wissen::V,знаць,saber
1188,sich erinnern an::V,памятаць,recordar
1189,vergessen::V,забыць,oblidar
1190,messen::V,мераць,mesurar
1191,zählen::V,лічыць,comptar
1192,rechnen::V,лічыць,calcular
1193,lesen::V,чытаць,llegir
1194,malen::V,маляваць,pintar
1195,zeichnen::V,рысаваць,dibuixar
1196,schreiben::V,пісаць,escrīure
1197,besitzen::V,мець,posseir
1198,kaufen::V,купіць,comprar
1199,verkaufen::V,прадаць,vendre
1200,bezahlen::V,заплаціць,pagar
1201,zahlen::V,плаціць,pagar per
1202,beherrschen::V,уладаць,dominar
1203,beherrschen::V,валодаць,dominar
1204,ertragen::V,выцерпець,aguantar
