,Concept_ID,cy,sq
790,heute::ADV,heddiw,sot
791,morgen::ADV,yfory,nesër
792,bald::ADV,yn fuan,shpejt
793,bald::ADV,yn fuan,së shpejti
794,bald::ADV,gyda hyn,shpejt
795,bald::ADV,gyda hyn,së shpejti
796,dann::ADV,yna,pastaj
797,dann::ADV,y pryd hwnnw,pastaj
798,gestern::ADV,ddoe,dje
799,einst::ADV,gynt,dikur
800,damals::ADV,ar y pryd,atëherë
801,damals::ADV,bryd hynny,atëherë
802,danach::ADV,wedyn,mandej
803,vorher::ADV,o'r blaen,më parë
804,zuerst::ADV,yn gyntaf,së pari
805,einmal::ADV,unwaith,njëherë
806,manchmal::ADV,weithiau,nganjëherë
807,manchmal::ADV,ar brydiau,nganjëherë
808,oft::ADV,yn aml,shpesh
809,oft::ADV,yn fynych,shpesh
810,immer::ADV,bob amser,përherë
811,immer::ADV,bob amser,gjithnjë
812,niemals::ADV,ni ... byth,kurrë
813,niemals::ADV,ni ... byth,asnjëherë
814,niemals::ADV,ni ... erioed,kurrë
815,niemals::ADV,ni ... erioed,asnjëherë
816,hier::ADV,yma,këtu
817,hierhin::ADV,hyd yma,knej
818,von hier::ADV,oddi yma,që këtej
819,von hier::ADV,oddi yma,prej këtej
820,dort::ADV,acw,aty
821,dort::ADV,acw,atje
822,dorthin::ADV,tuag yno,anej
823,geradeaus::ADV,syth ymlaen,drejt
824,vorwärts::ADV,ymlaen,mbroth
825,vorwärts::ADV,ymlaen,përpara
826,rückwärts::ADV,yn ôl,mbrapsht
827,zurück::ADV,yn ôl,prapa
828,zurück::ADV,yn ôl,mbrapsht
829,unten::ADV,isod,poshtë
830,unten::ADV,oddi tanodd,poshtë
831,hinab::ADV,i lawr,përposh
832,hinab::ADV,i waered,përposh
833,oben::ADV,fry,lart
834,oben::ADV,fry,sipër
835,hinauf::ADV,i fyny,lart
836,hinauf::ADV,i fyny,përpjetë
837,hinauf::ADV,i'r lan,lart
838,hinauf::ADV,i'r lan,përpjetë
839,überall::ADV,ym mhobman,kudo
840,nicht::ADV,ni,s'
841,nicht::ADV,ni,nuk
842,nicht::ADV,nid,s'
843,nicht::ADV,nid,nuk
844,ein wenig::ADV,tipyn,një tis
845,ein wenig::ADV,ychydig,një tis
846,kaum::ADV,prin,mezi
847,sehr::ADV,iawn,fort
848,sehr::ADV,iawn,shumë
849,so::ADV,fel,ashtu
850,so::ADV,fel,kështu
851,so::ADV,felly,ashtu
852,so::ADV,felly,kështu
853,noch::ADV,eto,ende
854,noch::ADV,eto,akoma
855,nur::ADV,yn unig,vetëm
856,schon::ADV,eisoes,tashmë
857,schon::ADV,yn barod,tashmë
858,wieder::ADV,drachefn,përsëri
859,vergebens::ADV,yn ofer,kot
860,vor::PRP,o flaen,para
861,hinter::PRP,ar ôl,prapa
862,hinter::PRP,ar ôl,mbrapa
863,unter::PRP,islaw,nën
864,durch::PRP,trwy,nëpër
865,neben::PRP,ar bwys,pranë
866,neben::PRP,ar bwys,përbri
867,zwischen::PRP,rhwng,midis
868,zwischen::PRP,rhwng,ndërmjet
869,zwischen::PRP,cydrhwng,midis
870,zwischen::PRP,cydrhwng,ndërmjet
871,wegen::PRP,o achos,për
872,wegen::PRP,oherwydd,për
873,dies::PRN,hyn,ky
874,das::PRN,hynny,ky
875,alles::PRN,popeth,gjithçka
876,ich::PRN,fi,unë
877,du::PRN,ti,ti
878,er::PRN,fe,ai
879,wir::PRN,ni,ne
880,ihr::PRN,chi,ju
881,sie::PRN,hwy,ata
882,was::FPRN,pa beth,ç'
883,was::FPRN,pa beth,çfarë
884,wer::FPRN,pwy,kush
885,wo::FADV,ble,ku
886,wo::FADV,ym mha le,ku
887,wohin::FADV,i ble,për ku
888,wohin::FADV,i ba le,për ku
889,wie::FADV,sut,si
890,warum::FADV,pam,pse
891,warum::FADV,pam,përse
892,wieviel::FNUM,faint,sa
893,eins::NUM,un,një
894,zwei::NUM,dau,dy
895,drei::NUM,tri,tre
896,vier::NUM,pedwar,katër
897,fünf::NUM,pump,pesë
898,sechs::NUM,chwech,gjashtë
899,sieben::NUM,saith,shtatë
900,acht::NUM,wyth,tetë
901,neun::NUM,naw,nëntë
902,zehn::NUM,deg,dhjetë
903,elf::NUM,un ar ddeg,njëmbëdhjetë
904,zwölf::NUM,deuddeg,dymbëdhjetë
905,zwölf::NUM,un deg dau,dymbëdhjetë
906,zwanzig::NUM,ugain,njëzet
907,dreißig::NUM,tri deg,tridhjetë
908,dreißig::NUM,deg ar hugain,tridhjetë
909,vierzig::NUM,deugain,dyzet
910,fünfzig::NUM,hanner cant,pesëdhjetë
911,sechzig::NUM,chwe deg,gjashtëdhjetë
912,siebzig::NUM,saith deg,shtatëdhjetë
913,siebzig::NUM,deg a thrigain,shtatëdhjetë
914,achtzig::NUM,wyth deg,tetëdhjetë
915,achtzig::NUM,pedar ugain,tetëdhjetë
916,neunzig::NUM,naw deg,nëntëdhjetë
917,neunzig::NUM,deg a phedwar ugain,nëntëdhjetë
918,hundert::NUM,cant,qind
919,tausend::NUM,mil,mijë
920,und::CNJ,a,e
921,und::CNJ,a,dhe
922,oder::CNJ,neu,a
923,oder::CNJ,neu,apo
924,stehen::V,sefyll,rri
925,sitzen::V,eistedd,rri
926,liegen::V,gorwedd,rri shtrirë
927,hängen::V,hongian,varem
928,werden::V,dod yn,bëhem
929,werden::V,mynd yn,bëhem
930,passieren::V,digwydd,ndodh
931,beginnen::V,cychwyn,filloj
932,enden::V,gorffen,përfundoj
933,wechseln::V,newid,ndërroj
934,aufgehen[Sonne]::V,codi,hapem
935,untergehen[Sonne]::V,machlud,hyj
936,untergehen[Sonne]::V,machlud,perëndoj
937,scheinen[Sonne]::V,tywynnu,ndriçoj
938,donnern::V,taranu,gjëmoj
939,donnern::V,taranu,bubulloj
940,wehen::V,chwythu,fryj
941,strömen::V,ffrydio,derdh
942,fließen::V,llifo,rrjedh
943,sich drehen::V,troi,rrotullohem
944,sich drehen::V,cylchdroi,rrotullohem
945,schwanken::V,siglo,dyzoj
946,schwingen::V,siglo,dridhem
947,fallen::V,cwympo,bie
948,brennen::V,llosgi,digjem
949,rauchen::V,mygu,nxjerr tym
950,regnen::V,glawio,bie shi
951,gefrieren::V,rhewi,ngrij
952,tauen::V,toddi,shkrij
953,tauen::V,meirioli,shkrij
954,schmelzen::V,toddi,shkrij
955,trocknen::V,sychu,thaj
956,sieden::V,berwi,ziej
957,faulen::V,pydru,kalbem
958,faulen::V,pydru,prishem
959,faulen::V,braenu,kalbem
960,faulen::V,braenu,prishem
961,verfaulen::V,pydru,kalbem
962,verfaulen::V,dadfeilio,kalbem
963,reißen::V,clecian,grisem
964,reißen::V,clecian,shqyhem
965,reißen::V,torri'n glats,grisem
966,reißen::V,torri'n glats,shqyhem
967,versinken::V,suddo,humboj
968,vergehen::V,myned heibio,kaloj
969,vergehen::V,pasio,kaloj
970,erscheinen::V,ymddangos,dukem
971,verschwinden::V,diflannu,zhdukem
972,sinken::V,syrthio,ulem
973,abnehmen::V,lleihau,pakësohem
974,abnehmen::V,lleihau,zvogëlohem
975,zunehmen::V,cynyddu,shtohem
976,steigen::V,codi,rritem
977,wachsen::V,tyfu,rritem
978,glänzen::V,disgleirio,vezulloj
979,funkeln::V,pefrio,xixoj
980,funkeln::V,pefrio,xixëlloj
981,lärmen::V,cadw sŵn,oshtij
982,lärmen::V,cadw sŵn,zhurmoj
983,lärmen::V,gwneud twrw,oshtij
984,lärmen::V,gwneud twrw,zhurmoj
985,läuten::V,canu,bie
986,klingeln::V,canu,i bie ziles
987,klingeln::V,seinio,i bie ziles
988,klirren::V,tincian,kërcëlloj
989,brausen::V,rhuo,gjëmoj
990,rauschen::V,siffrwd,fëshfërij
991,rauschen::V,chwithrwd,fëshfërij
992,klingen::V,seinio,tingëlloj
993,bellen::V,cyfarth,leh
994,heulen::V,udo,ulërij
995,heulen::V,oernadu,ulërij
996,blasen::V,chwythu,fryj
997,pfeifen::V,chwibanu,fishkëllej
998,schreien::V,gweiddi,bërtas
999,schreien::V,bloeddio,bërtas
1000,stöhnen::V,griddfan,rënkoj
1001,zittern::V,crynu,trembem
1002,leben::V,byw,rroj
1003,leben::V,byw,jetoj
1004,geboren werden::V,cael eich geni,lind
1005,atmen::V,anadlu,marr frymë
1006,trinken::V,yfed,pi
1007,essen::V,bwyta,ha
1008,schlucken::V,llyncu,gëlltis
1009,schlucken::V,llyncu,kapërdij
1010,müde werden::V,blino,lodhem
1011,einschlafen::V,mynd i gysgu,bie të fle
1012,einschlafen::V,syrthio i gysgu,bie të fle
1013,schlafen::V,huno,fle
1014,schlafen::V,cysgu,fle
1015,aufwachen::V,dihuno,zgjohem
1016,aufstehen::V,codi,çohem
1017,aufstehen::V,codi,ngrihem
1018,sich erholen::V,ymlacio,qetësohem
1019,sich erholen::V,ymlacio,shtendosem
1020,sich erholen::V,dadflino,qetësohem
1021,sich erholen::V,dadflino,shtendosem
1022,krank werden::V,mynd yn sâl,bie i sëmurë
1023,krank werden::V,mynd yn wael,bie i sëmurë
1024,krank sein::V,gwaelu,jam i sëmurë
1025,schmerzen::V,brifo,dhemb
1026,husten::V,pesychu,kollitem
1027,genesen::V,gwella,shërohem
1028,genesen::V,cael yn ôl,shërohem
1029,sterben::V,marw,vdes
1030,umkommen::V,trengi,vdes
1031,umkommen::V,trengi,mbaroj
1032,sich bewegen::V,symud,shkundem
1033,sich rühren::V,syflyd,lëviz
1034,sich erheben::V,codi,ngrihem
1035,sich setzen::V,eistedd,ulem
1036,hinfallen::V,cwympo,gremisem
1037,laufen::V,cerdded,eci
1038,schreiten::V,camu,çapem
1039,spazierengehen::V,mynd am dro,shëtis
1040,eilen::V,rhuthro,ngas
1041,sich beeilen::V,brysio,nxitoj
1042,sausen::V,rhuthro,eci shpejt
1043,rennen::V,rhedeg,vrapoj
1044,springen::V,llamu,kërcej
1045,springen::V,neidio,kërcej
1046,klettern::V,dringo,hipi
1047,schaukeln::V,siglo,kolovitem
1048,kriechen::V,cropian,zvarritem
1049,schwimmen::V,nofio,notoj
1050,tauchen::V,plymio,zhytem
1051,tauchen::V,ymsuddo,zhytem
1052,rudern::V,rhwyfo,vozis
1053,fahren::V,gyrru,shkoj
1054,fahren::V,dreifio,shkoj
1055,fliegen::V,hedfan,fluturoj
1056,gehen::V,mynd,eci
1057,gehen::V,mynd,shkoj
1058,weggehen::V,mynd,vete
1059,weggehen::V,ymadael,vete
1060,abfahren::V,ymadael,nisem
1061,anhalten::V,stopio,ndalem
1062,hineingehen::V,mynd i mewn,futem
1063,eintreten::V,mynd i,hyj
1064,kommen::V,dod,vij
1065,ankommen::V,cyrraedd,arrij
1066,ankommen::V,cyrraedd,mbërrij
1067,zurückkommen::V,dychwelyd,kthehem
1068,bleiben::V,aros,mbetem
1069,bleiben::V,aros,qëndroj
1070,bleiben::V,sefyll,mbetem
1071,bleiben::V,sefyll,qëndroj
1072,warten::V,aros,pres
1073,warten::V,disgwyl,pres
1074,erwarten::V,disgwyl,pres
1075,suchen::V,chwilio am,kërkoj
1076,finden::V,darganfod,gjej
1077,versuchen::V,profi,mundohem
1078,versuchen::V,ceisio,mundohem
1079,vorbereiten::V,paratoi,përgatis
1080,lieben::V,caru,dashuroj
1081,mögen::V,hoffi,dua
1082,lachen::V,chwerthin,qesh
1083,rühren::V,cynhyrfu,mallëngjej
1084,weinen::V,wylo,qaj
1085,weinen::V,llefain,qaj
1086,schimpfen::V,grwgnach,shaj
1087,sich ärgern::V,gofidio,bëhem verem
1088,sich fürchten::V,ofni,kam frikë
1089,sich fürchten::V,ofni,frikësohem
1090,fürchten::V,arswydo,kam frikë nga
1091,fliehen::V,ffoi,arratisem
1092,flüchten::V,dianc,iki
1093,sehen::V,gweld,shoh
1094,anschauen::V,syllu,shikoj
1095,anschauen::V,edrych,shikoj
1096,ansehen::V,gwylio,shikoj
1097,hören::V,clywed,dëgjoj
1098,zuhören::V,gwrando,veshtoj
1099,probieren::V,profi,provoj
1100,riechen::V,arogli,nuhas
1101,fühlen::V,teimlo,ndiej
1102,fühlen::V,clywed,ndiej
1103,scheinen::V,ymddangos,ndriçoj
1104,zu sehen sein::V,dod i'r golwg,dukem
1105,vernehmen::V,clywed sôn am,dëgjoj
1106,frieren::V,bod yn oer,mërdhij
1107,tun::V,gwneud,bëj
1108,können::V,gallu,mund
1109,wollen::V,bod mewn angen,dua
1110,wollen::V,bod mewn angen,dëshiroj
1111,anfangen::V,dechrau,filloj
1112,beenden::V,darfod,kryej
1113,beenden::V,darfod,mbaroj
1114,beenden::V,gorffen,kryej
1115,beenden::V,gorffen,mbaroj
1116,aufhören::V,peidio,pushoj
1117,gelingen::V,llwyddo,më shkon mbarë
1118,geraten::V,diweddu,del
1119,öffnen::V,agor,hap
1120,schließen::V,cau,mbyll
1121,stellen::V,gosod,vë
1122,setzen::V,gosod,vë
1123,legen::V,gosod,vë
1124,berühren::V,cyffwrdd,rrok
1125,verbinden::V,cysylltu,bashkoj
1126,bedecken::V,gorchuddio,mbuloj
1127,aufhängen::V,crogi,var
1128,aufhängen::V,hongian,var
1129,anzünden::V,cynnau,ndez
1130,aufheben::V,codi,ngre
1131,zurücklassen::V,gadael,lë pas
1132,verlieren::V,colli,humb
1133,fallen lassen::V,gollwng,lëshoj
1134,machen::V,gwneud,bëj
1135,herstellen::V,cynhyrchu,prodhoj
1136,bauen::V,adeiladu,ndërtoj
1137,reparieren::V,trwsio,ndreq
1138,reparieren::V,trwsio,meremetoj
1139,reparieren::V,atgyweirio,ndreq
1140,reparieren::V,atgyweirio,meremetoj
1141,verbessern::V,diwygio,përmirësoj
1142,ändern::V,altro,ndërroj
1143,graben::V,palu,gërmoj
1144,graben::V,cloddio,gërmoj
1145,beugen::V,plygu,kërrus
1146,biegen::V,plygu,përkul
1147,drehen::V,troelli,dredh
1148,drehen::V,troelli,rrotulloj
1149,wenden::V,troi,kthej
1150,umdrehen::V,troi,kthej
1151,heben::V,codi,ngre
1152,hochheben::V,dyrchafu,ngre
1153,ergreifen::V,gafael,rrëmbej
1154,halten::V,dal,mbaj
1155,drücken::V,pwyso,shtyp
1156,drücken::V,gwasgu,shtyp
1157,schieben::V,gwthio,shtyj
1158,kratzen::V,crafu,kruaj
1159,kratzen::V,crafu,gërvisht
1160,lecken::V,llyfu,lëpij
1161,beißen::V,cnoi,kafshoj
1162,beißen::V,brathu,kafshoj
1163,abreißen::V,tynnu ymaith,shkëpus
1164,abschneiden::V,torri,cungoj
1165,binden::V,clymu,lidh
1166,stecken::V,plannu,fus
1167,stecken::V,plannu,ngul
1168,brechen::V,torri,thyej
1169,klopfen::V,taro,trokas
1170,hauen::V,taro,godas
1171,kleben::V,gludio,ngjis
1172,reiben::V,rhwbio,fërkoj
1173,streichen::V,taenu,lyej
1174,schleifen::V,hogi,mpreh
1175,schneiden::V,torri,pres
1176,rütteln::V,ysgytio,shkund
1177,schütteln::V,siglo,lëkund
1178,schütteln::V,ysgwyd,lëkund
1179,schwenken::V,siglo,valëvit
1180,schütten::V,tywallt,mbush
1181,füllen::V,llenwi,mbush
1182,einwickeln::V,lapio,mbështjell
1183,tragen::V,cludo,mbaj
1184,tragen::V,cludo,mbart
1185,schleppen::V,llusgo,heq
1186,schleppen::V,llusgo,zhgërryej
1187,ziehen::V,tynnu,tërheq
1188,aufbewahren::V,cadw,ruaj
1189,werfen::V,taflu,hedh
1190,fangen::V,dal,kap
1191,packen::V,cipio,rrëmbej
1192,packen::V,crafangu,rrëmbej
1193,verstecken::V,celu,fsheh
1194,verstecken::V,cuddio,fsheh
1195,teilen::V,rhannu,ndaj
1196,schicken::V,anfon,dërgoj
1197,bringen::V,dod â,sjell
1198,hinzufügen::V,chwanegu,shtoj
1199,bekommen::V,cael,kap
1200,erhalten::V,derbyn,marr
1201,nehmen::V,cymryd,marr
1202,wählen::V,dewis,zgjedh
1203,auswählen::V,dethol,përzgjedh
1204,bewahren::V,cadw,ruaj
1205,behindern::V,atal,pengoj
1206,behindern::V,rhwystro,pengoj
1207,verderben::V,difetha,prish
1208,beschädigen::V,niweidio,dëmtoj
1209,zerbrechen::V,torri,thyej
1210,zerreißen::V,rhwygo,çjerr
1211,zerreißen::V,rhwygo,zheloj
1212,zerstören::V,dinistrio,prish
1213,zerstören::V,dinistrio,shkatërroj
1214,verbrennen::V,llosgi,djeg
1215,geben::V,rhoi,jap
1216,reichen::V,estyn,jap
1217,schenken::V,rhoddi,fal
1218,schenken::V,rhoddi,dhuroj
1219,versprechen::V,addo,premtoj
1220,wünschen::V,dymuno,uroj
1221,loben::V,canmol,lëvdoj
1222,loben::V,canmol,lavdëroj
1223,küssen::V,cusanu,puth
1224,wiegen::V,siglo,tund
1225,zudecken::V,gorchuddio,mbuloj
1226,wecken::V,deffro,zgjoj
1227,zeigen::V,dangos,dëftej
1228,führen::V,arwain,çoj
1229,lehren::V,dysgu,arsej
1230,unterrichten::V,hyfforddi,arsimoj
1231,aufziehen::V,dod i fyny,rris
1232,leiten::V,arwain,udhëheq
1233,antreiben::V,annog,nxis
1234,lassen::V,gadael,detyroj
1235,einladen::V,gwahodd,ftoj
1236,vereinigen::V,uno,bashkoj
1237,vereinigen::V,cyfuno,bashkoj
1238,besuchen::V,ymweld â,vizitoj
1239,treffen::V,cwrdd,ndesh
1240,treffen::V,cyfarfod,ndesh
1241,sich versammeln::V,casglu,tubohem
1242,sich versammeln::V,cynnull,tubohem
1243,spielen::V,chwarae,loz
1244,spielen::V,chwarae,luaj
1245,singen::V,canu,këndoj
1246,tanzen::V,dawnsio,kërcej
1247,tanzen::V,dawnsio,vallëzoj
1248,sich trennen::V,ymwahanu,ndahem
1249,verlassen::V,gadael,braktis
1250,retten::V,achub,shpëtoj
1251,bewachen::V,gwarchod,ruaj
1252,schützen::V,noddi,ruaj
1253,schützen::V,noddi,mbroj
1254,verteidigen::V,amddiffyn,mbroj
1255,sich schlagen::V,ffraeo,zihem
1256,sich schlagen::V,terfysgu,zihem
1257,schießen::V,saethu,shtie
1258,siegen::V,ennill,fitoj
1259,siegen::V,ennill,ngadhënjej
1260,ärgern::V,cythruddo,zemëroj
1261,schlagen::V,curo,rrah
1262,schlagen::V,curo,godas
1263,treten::V,cicio,shtyj
1264,treten::V,cicio,shtyj më këmbë
1265,stechen::V,pigo,ther
1266,stechen::V,pigo,shpoj
1267,stoßen::V,gwthio,shtyj
1268,stehlen::V,dwyn,vjedh
1269,stehlen::V,lladrata,vjedh
1270,stören::V,aflonyddu,pengoj
1271,belästigen::V,trafferthu,bezdis
1272,verbergen::V,cuddio,fsheh
1273,täuschen::V,twyllo,mashtroj
1274,betrügen::V,hocedu,kobis
1275,töten::V,lladd,vras
1276,wohnen::V,byw,banoj
1277,arbeiten::V,gweithio,punoj
1278,arbeiten::V,gweithio,vardoj
1279,sammeln::V,casglu,mbledh
1280,sammeln::V,casglu,grumbulloj
1281,pflücken::V,casglu,vjel
1282,pflücken::V,casglu,mbledh
1283,jagen::V,hela,gjuaj
1284,fischen::V,pysgota,peshkoj
1285,fischen::V,pysgota,gjuaj peshk
1286,fassen::V,dal,zë
1287,hüten::V,bugeilio,kullos
1288,treiben::V,gyrru,vë përpara
1289,anbinden::V,clymu,lidh
1290,füttern::V,porthi,grazhdoj
1291,melken::V,godro,mjel
1292,hacken::V,torri,grij
1293,gießen::V,dyfrhau,ujis
1294,reifen::V,aeddfedu,piqem
1295,zubereiten::V,coginio,gatuaj
1296,kochen::V,berwi,ziej
1297,backen::V,pobi,pjek
1298,backen::V,pobi,furroj
1299,backen::V,crasu,pjek
1300,backen::V,crasu,furroj
1301,braten::V,ffrio,fërgoj
1302,braten::V,ffrio,tiganis
1303,umrühren::V,cyffroi,trazoj
1304,stricken::V,gwau,thur
1305,nähen::V,gwnïo,qep
1306,färben::V,lliwio,ngjyej
1307,färben::V,lliwio,bojatis
1308,reinigen::V,glanhau,qëroj
1309,reinigen::V,glanhau,pastroj
1310,waschen::V,golchi,laj
1311,waschen::V,golchi,finjos
1312,abwischen::V,sychu,fshij
1313,spülen::V,streulio,kulloj
1314,fegen::V,ysgubo,fshij
1315,kehren::V,ysgubo,fshij
1316,baden::V,cael bath,lahem
1317,sich waschen::V,ymolchi,lahem
1318,ausziehen::V,tynnu,heq
1319,ausziehen::V,tynnu,zbath
1320,anziehen::V,gwisgo,vesh
1321,anziehen::V,gwisgo,mbath
1322,sich anziehen::V,ymwisgo,vishem
1323,kämmen::V,cribo,kreh
1324,schmücken::V,harddu,hijeshoj
1325,schmücken::V,addurno,hijeshoj
1326,sagen::V,dweud,them
1327,sprechen::V,llefaru,flas
1328,reden::V,siarad,fjalos
1329,reden::V,siarad,fjalëtoj
1330,sich unterhalten::V,sgwrsio,bisedoj
1331,fragen::V,gofyn,pyes
1332,bitten::V,gofyn am,lus
1333,bitten::V,gofyn am,lutem
1334,erzählen::V,dweud,rrëfej
1335,mitteilen::V,cyfleu,kumtoj
1336,nennen::V,enwi,quaj
1337,rufen::V,galw,thërras
1338,prahlen::V,brolio,mburrem
1339,prahlen::V,brolio,kapardisem
1340,prahlen::V,ymffrostio,mburrem
1341,prahlen::V,ymffrostio,kapardisem
1342,übersetzen::V,cyfieithu,përkthej
1343,denken::V,meddwl,mendoj
1344,glauben::V,credu,besoj
1345,glauben::V,coelio,besoj
1346,bemerken::V,sylwi,vërej
1347,erkennen::V,adnabod,njoh
1348,erkennen::V,adnabod,shquaj
1349,begreifen::V,amgyffred,marr vesh
1350,verstehen::V,deall,marr vesh
1351,lernen::V,dysgu,mësoj
1352,wissen::V,gwybod,di
1353,sich erinnern an::V,cofio,kujtoj
1354,vergessen::V,anghofio,harroj
1355,messen::V,mesur,mas
1356,zählen::V,cyfrif,njeh
1357,rechnen::V,cyfrifo,llogaris
1358,lesen::V,darllen,lexoj
1359,lesen::V,darllen,këndoj
1360,malen::V,peintio,lyej
1361,zeichnen::V,tynnu,vizatoj
1362,schreiben::V,ysgrifennu,shkruaj
1363,besitzen::V,meddu,kam
1364,kaufen::V,prynu,blej
1365,verkaufen::V,gwerthu,shes
1366,bezahlen::V,talu am,paguaj
1367,zahlen::V,talu,paguaj
1368,beherrschen::V,rheoli,zotëroj
1369,beherrschen::V,llywodraethu,zotëroj
1370,ertragen::V,dioddef,duroj
