,Concept_ID,se,nl
106,Kehle::N,čotta,keel
107,Kehle::N,čotta,strot
108,Kehle::N,čuudâ,keel
109,Kehle::N,čuudâ,strot
110,Kehle::N,čoodd,keel
111,Kehle::N,čoodd,strot
112,Kehle::N,чонт,keel
113,Kehle::N,чонт,strot
114,Kehle::N,кэ̄ҏс,keel
115,Kehle::N,кэ̄ҏс,strot
116,Hals::N,tjeapohke,hals
117,Hals::N,tjiebet,hals
118,Hals::N,čeabet,hals
119,Hals::N,čiäppát,hals
120,Hals::N,čeäppat,hals
121,Hals::N,ча̄пэх,hals
122,Genick::N,tjovrese,nek
123,Genick::N,nisske,nek
124,Genick::N,niehkki,nek
125,Genick::N,niski,nek
126,Genick::N,niek'ki,nek
127,Genick::N,nji´šǩǩmaadd,nek
128,Genick::N,нышшькмоант,nek
129,Kopf::N,åejjie,hoofd
130,Kopf::N,oajvve,hoofd
131,Kopf::N,oaivi,hoofd
132,Kopf::N,uái'vi,hoofd
133,Kopf::N,vuei´vv,hoofd
134,Kopf::N,вуэййв,hoofd
135,Rücken::N,rudtje,rug
136,Rücken::N,hárddo,rug
137,Rücken::N,tjavelk,rug
138,Rücken::N,sealgi,rug
139,Rücken::N,selgi,rug
140,Rücken::N,čielgi,rug
141,Rücken::N,seä´lǧǧ,rug
142,Rücken::N,се̄лльк,rug
143,Bauch::N,tjåejjie,buik
144,Bauch::N,tjoajvve,buik
145,Bauch::N,čoavji,buik
146,Bauch::N,čuáv'ji,buik
147,Bauch::N,čåu´jj,buik
148,Bauch::N,чо̄ввьй,buik
149,Nabel::N,naepie,navel
150,Nabel::N,náhpe,navel
151,Nabel::N,náhpi,navel
152,Nabel::N,nääpi,navel
153,Nabel::N,nää´pp,navel
154,Nabel::N,на̄бпь,navel
155,Busen::N,boenge,boezem
156,Busen::N,bållå,boezem
157,Busen::N,čižži,boezem
158,Busen::N,njamma,boezem
159,Busen::N,njižže,boezem
160,Busen::N,nje´ǯǯ,boezem
161,Busen::N,раннҍт,boezem
162,Brust::N,mïelke,borst
163,Brust::N,radde,borst
164,Brust::N,mielgga,borst
165,Brust::N,raddi,borst
166,Brust::N,radde,borst
167,Brust::N,râ´dd,borst
168,Brust::N,раннҍт,borst
169,Schulter::N,åelkie,schouder
170,Schulter::N,oalgge,schouder
171,Schulter::N,hárdu,schouder
172,Schulter::N,ärdee,schouder
173,Schulter::N,uál'gi,schouder
174,Schulter::N,a´rddi,schouder
175,Schulter::N,vuä´lǧǧ,schouder
176,Schulter::N,вуэллык,schouder
177,Arm::N,gïete,arm
178,Arm::N,giehta,arm
179,Arm::N,giehta,arm
180,Arm::N,kietâ,arm
181,Arm::N,kie'tâkaaṿâ,arm
182,Arm::N,ǩiõtt,arm
183,Arm::N,кӣдт,arm
184,Ellenbogen::N,gernjere,elleboog
185,Ellenbogen::N,garŋŋel,elleboog
186,Ellenbogen::N,gargŋil,elleboog
187,Ellenbogen::N,käŋŋir,elleboog
188,Ellenbogen::N,kõõnjâr,elleboog
189,Ellenbogen::N,карьнэль,elleboog
190,Hand::N,gïete,hand
191,Hand::N,giehta,hand
192,Hand::N,giehta,hand
193,Hand::N,kietâ,hand
194,Hand::N,ǩiõtt,hand
195,Hand::N,кӣдт,hand
196,Handfläche::N,gïeten-låapoe,handpalm
197,Handfläche::N,giehtavuodo,handpalm
198,Handfläche::N,tjårmmåvuodo,handpalm
199,Handfläche::N,giehtaloahpu,handpalm
200,Handfläche::N,kiämád,handpalm
201,Handfläche::N,kuámmir,handpalm
202,Handfläche::N,kuä´m'mer,handpalm
203,Handfläche::N,ǩiõttǩeä´m'men,handpalm
204,Handfläche::N,ко̄а̄ллдэгк,handpalm
205,Handfläche::N,кӣдткоалдэгк,handpalm
206,Finger::N,soerme,vinger
207,Finger::N,tjuvdde,vinger
208,Finger::N,suorbma,vinger
209,Finger::N,čuvde,vinger
210,Finger::N,suor'mâ,vinger
211,Finger::N,suõrmm,vinger
212,Finger::N,це̄ххп,vinger
213,Fingernagel::N,gadtse,nagel
214,Fingernagel::N,guehpere,nagel
215,Fingernagel::N,gadtsa,nagel
216,Fingernagel::N,gazza,nagel
217,Fingernagel::N,kozzâ,nagel
218,Fingernagel::N,kõʒʒ,nagel
219,Fingernagel::N,кэ̄ннц,nagel
220,Nagel[Anatomie]::N,gadtse,nagel
221,Nagel[Anatomie]::N,guehpere,nagel
222,Nagel[Anatomie]::N,gadtsa,nagel
223,Nagel[Anatomie]::N,gazza,nagel
224,Nagel[Anatomie]::N,kozzâ,nagel
225,Nagel[Anatomie]::N,kõʒʒ,nagel
226,Nagel[Anatomie]::N,кэ̄ннц,nagel
227,Zeh::N,tjiehtjere,teen
228,Zeh::N,juolggetjuvdde,teen
229,Zeh::N,juolgesuorbma,teen
230,Zeh::N,jyel'gisuor'mâ,teen
231,Zeh::N,jue´lǧǧsuõrmm,teen
232,Zeh::N,ю̄лльк-це̄һп,teen
233,Fuß::N,juelkie,voet
234,Fuß::N,juolgge,voet
235,Fuß::N,juolgi,voet
236,Fuß::N,jyel'gi,voet
237,Fuß::N,jue´lǧǧ,voet
238,Fuß::N,ла̄бпь,voet
239,Ferse::N,båetskie,hak
240,Ferse::N,båetskie,hiel
241,Ferse::N,boasske,hak
242,Ferse::N,boasske,hiel
243,Ferse::N,šušmi,hak
244,Ferse::N,šušmi,hiel
245,Ferse::N,šušme,hak
246,Ferse::N,šušme,hiel
247,Ferse::N,jue´lǧǧkädd,hak
248,Ferse::N,jue´lǧǧkädd,hiel
249,Ferse::N,ка̄ннт,hak
250,Ferse::N,ка̄ннт,hiel
251,Knie::N,boelve,knie
252,Knie::N,buolvva,knie
253,Knie::N,čibbi,knie
254,Knie::N,veaŋki,knie
255,Knie::N,iidâ,knie
256,Knie::N,puõlvv,knie
257,Knie::N,пуллв,knie
258,Oberschenkel::N,ruaksja,dij
259,Oberschenkel::N,tjibbe,dij
260,Oberschenkel::N,gassaváhkká,dij
261,Oberschenkel::N,badjeváhkáa,dij
262,Oberschenkel::N,čuár'bpeeḷi,dij
263,Oberschenkel::N,če´bb,dij
264,Oberschenkel::N,чуаррбе̄лль,dij
265,Bein::N,juelkie,been
266,Bein::N,juolgge,been
267,Bein::N,juolgi,been
268,Bein::N,jyel'gi,been
269,Bein::N,jue´lǧǧ,been
270,Bein::N,ю̄лльк,been
271,Körper::N,kråahpe,lichaam
272,Körper::N,rumáj,lichaam
273,Körper::N,rumaš,lichaam
274,Körper::N,ruumâš,lichaam
275,Körper::N,rå´pp,lichaam
276,Körper::N,лышшьк,lichaam
277,Körper::N,роаӈӈьк,lichaam
278,Haut::N,njaltja,huid
279,Haut::N,lijkke,huid
280,Haut::N,tjuobma,huid
281,Haut::N,liiki,huid
282,Haut::N,liške,huid
283,Haut::N,le´šǩǩ,huid
284,Haut::N,лышшьк,huid
285,Blut::N,vïrre,bloed
286,Blut::N,maelie,bloed
287,Blut::N,varra,bloed
288,Blut::N,varra,bloed
289,Blut::N,vorrâ,bloed
290,Blut::N,võrr,bloed
291,Blut::N,вэ̄рр,bloed
292,Ader::N,åerie,ader
293,Ader::N,aajroe,ader
294,Ader::N,suodna,ader
295,Ader::N,varrasuotna,ader
296,Ader::N,suoṇâ,ader
297,Ader::N,suõnn,ader
298,Ader::N,сӯнн,ader
299,Sehne::N,soene,pees
300,Sehne::N,gåårtenje,pees
301,Sehne::N,suodna,pees
302,Sehne::N,suotna,pees
303,Sehne::N,suoṇâ,pees
304,Sehne::N,suõnn,pees
305,Sehne::N,сӯнн,pees
306,Knochen::N,måara,bot
307,Knochen::N,måara,been
308,Knochen::N,måara,knook
309,Knochen::N,måaroe,bot
310,Knochen::N,måaroe,been
311,Knochen::N,måaroe,knook
312,Knochen::N,dákte,bot
313,Knochen::N,dákte,been
314,Knochen::N,dákte,knook
315,Knochen::N,dákti,bot
316,Knochen::N,dákti,been
317,Knochen::N,dákti,knook
318,Knochen::N,tähti,bot
319,Knochen::N,tähti,been
320,Knochen::N,tähti,knook
321,Knochen::N,tä´htt,bot
322,Knochen::N,tä´htt,been
323,Knochen::N,tä´htt,knook
324,Knochen::N,та̄ххт,bot
325,Knochen::N,та̄ххт,been
326,Knochen::N,та̄ххт,knook
327,Knochen::N,та̄ффьт,bot
328,Knochen::N,та̄ффьт,been
329,Knochen::N,та̄ффьт,knook
330,Gehirn::N,aajla,hersenen
331,Gehirn::N,vuojŋam,hersenen
332,Gehirn::N,vuoigŋašat,hersenen
333,Gehirn::N,vuoi'ŋâšeh,hersenen
334,Gehirn::N,vuo'ivâšneh,hersenen
335,Gehirn::N,vuõivâšn,hersenen
336,Gehirn::N,вуэййвэшна,hersenen
337,Herz::N,vaajmoe,hart
338,Herz::N,tsåhke,hart
339,Herz::N,váibmu,hart
340,Herz::N,váimu,hart
341,Herz::N,čââ´đ,hart
342,Herz::N,кӯттҌк,hart
343,Magen::N,tjåejjie,maag
344,Magen::N,tjoajvve,maag
345,Magen::N,čoavji,maag
346,Magen::N,čuáv'ji,maag
347,Magen::N,čåu´jj,maag
348,Magen::N,чо̄ввьй,maag
349,Leber::N,mueksie,lever
350,Leber::N,librre,lever
351,Leber::N,vuoivvas,lever
352,Leber::N,vuoivâs,lever
353,Leber::N,vuõivâs,lever
354,Leber::N,вуйвас,lever
355,Atem::N,voejngehtasse,adem
356,Atem::N,båssånis,adem
357,Atem::N,vuojŋadahka,adem
358,Atem::N,vuoiŋŋahat,adem
359,Atem::N,vuo'iŋâstim,adem
360,Atem::N,jiõg'g,adem
361,Atem::N,вӯйнас,adem
362,Atem::N,вӯййнмушш,adem
363,Hunger::N,nielkie,honger
364,Hunger::N,nielgge,honger
365,Hunger::N,nealgi,honger
366,Hunger::N,nelgi,honger
367,Hunger::N,neä´lǧǧ,honger
368,Hunger::N,не̄лльк,honger
369,Träne::N,gïknjele,traan
370,Träne::N,ganjál,traan
371,Träne::N,ganjal,traan
372,Träne::N,koonjâl,traan
373,Träne::N,kõõnjâl,traan
374,Träne::N,кэ̄нял,traan
375,Geschmack::N,aelmie,smaak
376,Geschmack::N,muosse,smaak
377,Geschmack::N,smáhkka,smaak
378,Geschmack::N,máhku,smaak
379,Geschmack::N,smáhkka,smaak
380,Geschmack::N,mááhu,smaak
381,Geschmack::N,smakkâ,smaak
382,Geschmack::N,njõõd,smaak
383,Geschmack::N,smääkk,smaak
384,Geschmack::N,ня̄лльк,smaak
385,Geruch::N,haaje,geur
386,Geruch::N,habjja,geur
387,Geruch::N,hádja,geur
388,Geruch::N,opsâ,geur
389,Geruch::N,haajâ,geur
390,Geruch::N,õpss,geur
391,Geruch::N,haajj,geur
392,Geruch::N,апс,geur
393,Geruch::N,лэ̄гк,geur
394,Schlaf::N,nahkerh,slaap
395,Schlaf::N,nager,slaap
396,Schlaf::N,oados,slaap
397,Schlaf::N,nagir,slaap
398,Schlaf::N,naṿer,slaap
399,Schlaf::N,nââ´er,slaap
400,Schlaf::N,нагерь,slaap
401,Traum::N,nahkere,droom
402,Traum::N,niehko,droom
403,Traum::N,niehku,droom
404,Traum::N,naṿer,droom
405,Traum::N,nââ´er,droom
406,Traum::N,нагерь,droom
407,Himmel::N,elmie,hemel
408,Himmel::N,almme,hemel
409,Himmel::N,albmi,hemel
410,Himmel::N,alme,hemel
411,Himmel::N,â´lmm,hemel
412,Himmel::N,алльм,hemel
413,Sonne::N,biejjie,zon
414,Sonne::N,bæjvásj,zon
415,Sonne::N,beaivváš,zon
416,Sonne::N,peivi,zon
417,Sonne::N,piäiváš,zon
418,Sonne::N,pei´vv,zon
419,Sonne::N,пе̄ййв,zon
420,Mond::N,aske,maan
421,Mond::N,mánno,maan
422,Mond::N,mánnu,maan
423,Mond::N,máánu,maan
424,Mond::N,mään,maan
425,Mond::N,ма̄нн,maan
426,Stern::N,daasta,ster
427,Stern::N,naestie,ster
428,Stern::N,násste,ster
429,Stern::N,násti,ster
430,Stern::N,täsni,ster
431,Stern::N,tä´snn,ster
432,Stern::N,та̄ссьт,ster
433,Luft::N,elmie,lucht
434,Luft::N,ájmmo,lucht
435,Luft::N,áibmu,lucht
436,Luft::N,áimu,lucht
437,Luft::N,šõŋŋ,lucht
438,Luft::N,вӯйнас,lucht
439,Wind::N,bïegke,wind
440,Wind::N,biegga,wind
441,Wind::N,biegga,wind
442,Wind::N,pieg'gâ,wind
443,Wind::N,piõg'g,wind
444,Wind::N,пӣӈӈк,wind
445,Welle::N,baaroe,golf
446,Welle::N,bárro,golf
447,Welle::N,bárru,golf
448,Welle::N,pááṛu,golf
449,Welle::N,päärr,golf
450,Welle::N,нэ̄ммп,golf
451,Wasser::N,tjaetsie,water
452,Wasser::N,tjáhtje,water
453,Wasser::N,čáhci,water
454,Wasser::N,čääci,water
455,Wasser::N,čää´cc,water
456,Wasser::N,ча̄дзь,water
457,Stein::N,gierkie,steen
458,Stein::N,giergge,steen
459,Stein::N,geađgi,steen
460,Stein::N,keđgi,steen
461,Stein::N,ǩeä´dǧǧ,steen
462,Stein::N,ке̄ддҌк,steen
463,Boden::N,betnie,grond
464,Boden::N,ednam,grond
465,Boden::N,bodni,grond
466,Boden::N,vuođđu,grond
467,Boden::N,ponne,grond
468,Boden::N,vuáđ̣u,grond
469,Boden::N,vuâđđ,grond
470,Boden::N,лаввьн,grond
471,Boden::N,е̄ммьне,grond
472,Erde::N,jåarta,aarde
473,Erde::N,mueltie,aarde
474,Erde::N,ednam,aarde
475,Erde::N,mållde,aarde
476,Erde::N,eana,aarde
477,Erde::N,eennâm,aarde
478,Erde::N,mädd,aarde
479,Erde::N,jânnam,aarde
480,Erde::N,е̄ммьне,aarde
481,Staub::N,heblie,stof
482,Staub::N,tsumhtsie,stof
483,Staub::N,dubme,stof
484,Staub::N,dopmu,stof
485,Staub::N,kovjâ,stof
486,Staub::N,põõ´l,stof
487,Staub::N,кэ̄ббьй,stof
488,Rauch::N,soeve,rook
489,Rauch::N,suovva,rook
490,Rauch::N,suovva,rook
491,Rauch::N,suoṿâ,rook
492,Rauch::N,suõvv,rook
493,Rauch::N,сӯвв,rook
494,Funke::N,naestie,vonk
495,Funke::N,tjuonam,vonk
496,Funke::N,čuotnan,vonk
497,Funke::N,čuođâlm,vonk
498,Funke::N,iiskâr,vonk
499,Funke::N,čuõzzâm,vonk
500,Funke::N,чӯссэм,vonk
501,Feuer::N,dålle,vuur
502,Feuer::N,dållå,vuur
503,Feuer::N,dolla,vuur
504,Feuer::N,tullâ,vuur
505,Feuer::N,toll,vuur
506,Feuer::N,то̄лл,vuur
507,Licht::N,tjoevke,licht
508,Licht::N,tjuovgga,licht
509,Licht::N,čuovga,licht
510,Licht::N,čuovggas,licht
511,Licht::N,čuoṿâ,licht
512,Licht::N,toll,licht
513,Licht::N,čuõvv,licht
514,Licht::N,то̄лл,licht
515,Schatten::N,skugkie,schaduw
516,Schatten::N,soejvene,schaduw
517,Schatten::N,irkes,schaduw
518,Schatten::N,sieges,schaduw
519,Schatten::N,itku,schaduw
520,Schatten::N,suoivâ,schaduw
521,Schatten::N,õõtt,schaduw
522,Schatten::N,ǩeeu´niǩ,schaduw
523,Schatten::N,кывьнэхь,schaduw
524,Wetter::N,vïerhtse,weer
525,Wetter::N,dálkke,weer
526,Wetter::N,dálki,weer
527,Wetter::N,šoŋŋâ,weer
528,Wetter::N,šõŋŋ,weer
529,Wetter::N,шэ̄ӈӈ,weer
530,Nebel::N,såavla,mist
531,Nebel::N,såavla,nevel
532,Nebel::N,mearhka,mist
533,Nebel::N,mearhka,nevel
534,Nebel::N,murkko,mist
535,Nebel::N,murkko,nevel
536,Nebel::N,mierkká,mist
537,Nebel::N,mierkká,nevel
538,Nebel::N,mierká,mist
539,Nebel::N,mierká,nevel
540,Nebel::N,miär'kká,mist
541,Nebel::N,miär'kká,nevel
542,Nebel::N,oṃo,mist
543,Nebel::N,oṃo,nevel
544,Nebel::N,sue´lnn,mist
545,Nebel::N,sue´lnn,nevel
546,Nebel::N,цӣгк,mist
547,Nebel::N,цӣгк,nevel
548,Nebel::N,сулльн,mist
549,Nebel::N,сулльн,nevel
550,Wolke::N,balve,wolk
551,Wolke::N,balvva,wolk
552,Wolke::N,balva,wolk
553,Wolke::N,polvâ,wolk
554,Wolke::N,põlvv,wolk
555,Wolke::N,пэллв,wolk
556,Regen::N,ebrie,regen
557,Regen::N,harvve,regen
558,Regen::N,arvi,regen
559,Regen::N,arve,regen
560,Regen::N,â´brr,regen
561,Regen::N,аббьр,regen
562,Schnee::N,lopme,sneeuw
563,Schnee::N,moehtege,sneeuw
564,Schnee::N,muohta,sneeuw
565,Schnee::N,muohta,sneeuw
566,Schnee::N,muotâ,sneeuw
567,Schnee::N,muõtt,sneeuw
568,Schnee::N,вэ̄дз,sneeuw
569,Schnee::N,куэллт,sneeuw
570,Eis::N,jïenge,ijs
571,Eis::N,jiegŋa,ijs
572,Eis::N,jiekŋa,ijs
573,Eis::N,jieŋ̣â,ijs
574,Eis::N,jiõŋŋ,ijs
575,Eis::N,ӣӈӈ,ijs
576,Frost::N,baajkoe,vorst
577,Frost::N,tjoasskem,vorst
578,Frost::N,buolaš,vorst
579,Frost::N,puolâš,vorst
580,Frost::N,puõlâš,vorst
581,Frost::N,мӯнь,vorst
582,Kälte::N,jueskie,kou
583,Kälte::N,jueskie,koude
584,Kälte::N,tjåetskeme,kou
585,Kälte::N,tjåetskeme,koude
586,Kälte::N,tjoasskem,kou
587,Kälte::N,tjoasskem,koude
588,Kälte::N,čoaskin,kou
589,Kälte::N,čoaskin,koude
590,Kälte::N,ko'lmâsvuotâ,kou
591,Kälte::N,ko'lmâsvuotâ,koude
592,Kälte::N,ijss,kou
593,Kälte::N,ijss,koude
594,Kälte::N,čuä´cǩǩem,kou
595,Kälte::N,čuä´cǩǩem,koude
596,Kälte::N,tuârggnjõs,kou
597,Kälte::N,tuârggnjõs,koude
598,Kälte::N,кэ̄лмас,kou
599,Kälte::N,кэ̄лмас,koude
600,Hitze::N,baahke,hitte
601,Hitze::N,báhkka,hitte
602,Hitze::N,báhkka,hitte
603,Hitze::N,pakkâ,hitte
604,Hitze::N,kuṃe,hitte
605,Hitze::N,paašt,hitte
606,Hitze::N,жоарр,hitte
607,Raureif::N,jyjse,rijp
608,Raureif::N,ridne,rijp
609,Raureif::N,goarre,rijp
610,Raureif::N,ritni,rijp
611,Raureif::N,suhči,rijp
612,Raureif::N,riṇe,rijp
613,Raureif::N,ай,rijp
614,Regenbogen::N,aatjan goengere,regenboog
615,Regenbogen::N,aatjan joekse,regenboog
616,Regenbogen::N,ádjájuoksa,regenboog
617,Regenbogen::N,arvedávgi,regenboog
618,Regenbogen::N,bajándávgi,regenboog
619,Regenbogen::N,äijihtävgi,regenboog
620,Regenbogen::N,teârmmazjohss,regenboog
621,Regenbogen::N,тӣрмесью̄ккс,regenboog
622,Donner::N,raejrie,donder
623,Donner::N,átjek,donder
624,Donner::N,átjárájdde,donder
625,Donner::N,áddjá,donder
626,Donner::N,baján,donder
627,Donner::N,juuṛâ,donder
628,Donner::N,tie´rmes,donder
629,Donner::N,тӣрмесь,donder
630,Donner::N,ча̄ркнэгк,donder
631,Strömung::N,njuvvie,stroming
632,Strömung::N,ájggedáhpe,stroming
633,Strömung::N,rávdnji,stroming
634,Strömung::N,virde,stroming
635,Strömung::N,ve´rdd,stroming
636,Strömung::N,выррьт,stroming
637,Tropfen::N,gåajhkohts,druppel
638,Tropfen::N,gåjkudis,druppel
639,Tropfen::N,goaikkanas,druppel
640,Tropfen::N,čalme,druppel
641,Tropfen::N,čâ´lmm,druppel
642,Tropfen::N,ча̄лльм,druppel
643,Schaum::N,sapte,schuim
644,Schaum::N,såpptå,schuim
645,Schaum::N,sokta,schuim
646,Schaum::N,suptâ,schuim
647,Schaum::N,soptt,schuim
648,Schaum::N,со̄ппт,schuim
649,Schmutz::N,haaskoe,vuil
650,Schmutz::N,duolvva,vuil
651,Schmutz::N,duolva,vuil
652,Schmutz::N,durdi,vuil
653,Schmutz::N,stänži,vuil
654,Schmutz::N,sähss,vuil
655,Schmutz::N,са̄ккьс,vuil
656,Schmutz::N,не̄шшь,vuil
657,See::N,jaevrie,meer
658,See::N,jávrre,meer
659,See::N,jávri,meer
660,See::N,jävri,meer
661,See::N,jâu´rr,meer
662,See::N,я̄ввьр,meer
663,Sumpf::N,pluevie,moeras
664,Sumpf::N,áhpe,moeras
665,Sumpf::N,sæmssa,moeras
666,Sumpf::N,jeaggi,moeras
667,Sumpf::N,jeggi,moeras
668,Sumpf::N,jeä´ǧ'ǧ,moeras
669,Sumpf::N,ла̄ммьп,moeras
670,Moor::N,pluevie,veen
671,Moor::N,jiegge,veen
672,Moor::N,suotnju,veen
673,Moor::N,karrii,veen
674,Moor::N,kä´rev,veen
675,Moor::N,veättaǩ,veen
676,Moor::N,ла̄ммьп,veen
677,Wiese::N,ïentje,wei
678,Wiese::N,ïentje,weide
679,Wiese::N,giedde,wei
680,Wiese::N,giedde,weide
681,Wiese::N,gieddi,wei
682,Wiese::N,gieddi,weide
683,Wiese::N,nijtto,wei
684,Wiese::N,nijtto,weide
685,Wiese::N,пуэшенҍ,wei
686,Wiese::N,пуэшенҍ,weide
687,Wald::N,skåake,bos
688,Wald::N,skåajje,bos
689,Wald::N,miehtsie,bos
690,Wald::N,vuovdde,bos
691,Wald::N,miehttse,bos
692,Wald::N,vuovdi,bos
693,Wald::N,meahcci,bos
694,Wald::N,mecci,bos
695,Wald::N,vyemi,bos
696,Wald::N,vue´mm,bos
697,Wald::N,meä´c'c,bos
698,Wald::N,ля̄ммт,bos
699,Hügel::N,deava,heuvel
700,Hügel::N,dievvá,heuvel
701,Hügel::N,dievvá,heuvel
702,Hügel::N,čummâ,heuvel
703,Hügel::N,pä´rcc,heuvel
704,Hügel::N,teä´rmm,heuvel
705,Hügel::N,ка̄ннҌт,heuvel
706,Anhöhe::N,deava,hoogte
707,Anhöhe::N,jalladahke,hoogte
708,Anhöhe::N,dievásj,hoogte
709,Anhöhe::N,aláš,hoogte
710,Anhöhe::N,luohkká,hoogte
711,Anhöhe::N,tiävá,hoogte
712,Anhöhe::N,poorááš,hoogte
713,Anhöhe::N,ču´lpp,hoogte
714,Anhöhe::N,škâu´ŋŋ,hoogte
715,Anhöhe::N,ка̄ннҌт,hoogte
716,Berg::N,bïerje,berg
717,Berg::N,várre,berg
718,Berg::N,várri,berg
719,Berg::N,vääṛi,berg
720,Berg::N,vää´rr,berg
721,Berg::N,те̄ррьм,berg
722,Gipfel::N,dalvese,top
723,Gipfel::N,tjåhkkå,top
724,Gipfel::N,čohkka,top
725,Gipfel::N,čokke,top
726,Gipfel::N,čå´ǩǩ,top
727,Gipfel::N,ла̄ддҍв,top
728,Höhle::N,beajoe,hol
729,Höhle::N,rájgge,hol
730,Höhle::N,sluoggo,hol
731,Höhle::N,biedju,hol
732,Höhle::N,kuovđâšm,hol
733,Höhle::N,skuõrr,hol
734,Höhle::N,вуэӈӈк,hol
735,Abhang::N,boelte,helling
736,Abhang::N,brijrie,helling
737,Abhang::N,bállte,helling
738,Abhang::N,vielti,helling
739,Abhang::N,luohkká,helling
740,Abhang::N,viel'tti,helling
741,Abhang::N,vie´ltt,helling
742,Abhang::N,луэххк,helling
743,Quelle::N,aajege,bron
744,Quelle::N,gaaltije,bron
745,Quelle::N,ája,bron
746,Quelle::N,ája,bron
747,Quelle::N,gáldu,bron
748,Quelle::N,aajâ,bron
749,Quelle::N,käldee,bron
750,Quelle::N,lädd,bron
751,Quelle::N,käivv,bron
752,Quelle::N,ка̄ййв,bron
753,Bach::N,johketje,beek
754,Bach::N,jåhkå,beek
755,Bach::N,jågåsj,beek
756,Bach::N,jogaš,beek
757,Bach::N,aajâ,beek
758,Bach::N,vuäjj,beek
