,Concept_ID,lbe,el
675,fleißig::A,хӏарачат бусса,εργατικός
676,geizig::A,янттарцӏансса,τσιγγούνης
677,klug::A,аькьлу бусса,έξυπνος
678,geschickt::A,паргалсса,επιδέξιος
679,lieb::A,аьзизсса,φίλος
680,lieb::A,аьзизсса,αγαπητός
681,lustig::A,тяхъасса,εύθυμος
682,lustig::A,тяхъасса,χαρούμενος
683,sanft::A,иминсса,ήπιος
684,hungrig::A,ккашилсса,πεινασμένος
685,krank::A,къашавайсса,άρρωστος
686,nackt::A,кӏачӏасса,γυμνός
687,traurig::A,пашмансса,λυπημένος
688,lebendig::A,уттавасса,ζωντανός
689,gut::A,ххуйсса,καλός
690,schlecht::A,оьккисса,κακός
691,richtig::A,саргъунсса,σωστός
692,schlimm::A,оьккисса,άσχημος
693,wahr::A,хӏакьсса,αληθής
694,wahr::A,хӏакьсса,αληθινός
695,alt::A,кугьнасса,παλιός
696,neu::A,цӏусса,νέος
697,neu::A,цӏусса,καινούργιος
698,ehemalig::A,хъхъичӏвасса,παλιός
699,alt[Lebewesen]::A,агьилсса,γέρος
700,jung::A,чӏавасса,νέος
701,jung::A,жагьилсса,νέος
702,arm::A,мискинсса,φτωχός
703,reich::A,авадансса,πλούσιος
704,bekannt::A,дусъсса,γνωστός
705,berühmt::A,машгьурсса,περίφημος
706,berühmt::A,машгьурсса,ξακουσμένος
707,fremd::A,чил,ξένος
708,verschieden::A,личӏи-личӏисса,διαφορετικός
709,nah::A,гъансса,κοντινός
710,fern::A,архсса,μακριά
711,linker::A,кияхсса,αριστερός
712,linker::A,кюччахсса,αριστερός
713,rechter::A,урчӏахсса,δεξιός
714,anderer::A,цамур,άλλος
715,erster::A,цалчинмур,πρώτος
716,erster::A,цалчиннсса,πρώτος
717,zweiter::A,кӏилчиимур,δεύτερος
718,dritter::A,шамулчинмур,τρίτος
719,letzter::A,махъва-махъмур,τελευταίος
720,allein::ADV,ялгъузну,μόνος
721,zusammen::ADV,цачӏу,μαζί
722,zusammen::ADV,архӏал,μαζί
723,lange::ADV,батӏи къабуклай,πολύν καιρό
724,lange::ADV,хъунмасса хӏаллай,πολύν καιρό
725,plötzlich::ADV,цакуну,έξαφνα
726,sofort::ADV,мугьлат бакъа,αμέσως
727,später::ADV,махъ,αργότερα
728,jetzt::ADV,утти,τώρα
729,jetzt::ADV,цӏана,τώρα
730,heute::ADV,хӏакьину,σήμερα
731,morgen::ADV,гьуит,αύριο
732,morgen::ADV,гьунттий,αύριο
733,dann::ADV,яла,ύστερα
734,gestern::ADV,лахьхьу,χτες
735,damals::ADV,та чӏумал,τότε
736,danach::ADV,яла,μετά
737,danach::ADV,яла,ύστερα
738,vorher::ADV,хьхьнчӏ,πριν
739,vorher::ADV,хьхьнчӏ,προηγουμένως
740,vorher::ADV,хьхьичӏва,πριν
741,vorher::ADV,хьхьичӏва,προηγουμένως
742,zuerst::ADV,бакӏрай,πρώτα
743,zuerst::ADV,цӏу бутӏуй,πρώτα
744,einmal::ADV,цал,μία φορά
745,manchmal::ADV,ваксса-таксса,κάποτε
746,oft::ADV,чӏявуну,συχνά
747,oft::ADV,чӏявуну,πολλές φορές
748,immer::ADV,мудан,πάντα
749,immer::ADV,мудан,πάντοτε
750,immer::ADV,даиман,πάντα
751,immer::ADV,даиман,πάντοτε
752,niemals::ADV,тачӏав,ποτέ
753,hier::ADV,шикку,εδώ
754,hierhin::ADV,шиккун,εδώ
755,von hier::ADV,шичча,από δω
756,dort::ADV,гикку,εκεί
757,dorthin::ADV,тиккун,προς τα κει
758,geradeaus::ADV,тӏайланм,κατευθείαν
759,vorwärts::ADV,хьхьичӏунмай,εμπρός
760,rückwärts::ADV,махъа-хьхьичӏунмай,πίσω
761,zurück::ADV,махъунмай,πίσω
762,unten::ADV,лув,κάτω
763,hinab::ADV,бакӏ-ялавай,προς τα κάτω
764,hinab::ADV,бакӏъялавай,προς τα κάτω
765,oben::ADV,ялув,πάνω
766,oben::ADV,ялув,επάνω
767,hinauf::ADV,лавай,προς τα πάνω
768,überall::ADV,гьариий,παντού
769,überall::ADV,хьу-хьуний,παντού
770,überall::ADV,гьарца кӏанай,παντού
771,nicht::ADV,къа-,δεν
772,ein wenig::ADV,чанни,λιγάκι
773,ein wenig::ADV,ца чансса,λιγάκι
774,kaum::ADV,дахьа,μόλις
775,sehr::ADV,оьну,πολύ
776,sehr::ADV,гужну,πολύ
777,sehr::ADV,хъинну,πολύ
778,so::ADV,укукн,έτσι
779,noch::ADV,гьала,ακόμα
780,noch::ADV,уттигу,ακόμα
781,noch::ADV,цакьинва,ακόμα
782,noch::ADV,ттигу-шилагу,ακόμα
783,nur::ADV,анжагь,μόνο
784,wieder::ADV,цӏуницӏа,ξανά
785,vergebens::ADV,аьдада,μάταια
786,vergebens::ADV,нахӏакь,μάταια
787,vor::PRP,хьхьичӏ,μπροστά σε
788,vor::PRP,хьхьичӏ,μπροστά από
789,hinter::PRP,махъ,πίσω από 
790,unter::PRP,лув,υπό
791,unter::PRP,лув,κάτω από
792,durch::PRP,-х,διά
793,durch::PRP,-х,διά μέσου
794,neben::PRP,чӏарав,δίπλα σε
795,zwischen::PRP,дянив,μεταξύ
796,zwischen::PRP,дянив,ανάμεσα σε
797,wegen::PRP,цӏаний,για
798,wegen::PRP,цӏаний,λόγω
799,dies::PRN,ва,αυτό
800,das::PRN,та,το
801,das::PRN,кӏа,το
802,das::PRN,га,το
803,alles::PRN,щала,όλα
804,ich::PRN,на,εγώ
805,du::PRN,ина,σύ
806,du::PRN,ина,εσύ
807,er::PRN,му,αυτός
808,wir::PRN,жу,εμείς
809,ihr::PRN,зу,εσείς
810,was::FPRN,ци,τι
811,wer::FPRN,цу,ποιος
812,wo::FADV,чув,πού
813,wohin::FADV,чун,πού
814,wohin::FADV,чун,για πού
815,wie::FADV,цукун,πώς
816,warum::FADV,цан,γιατί
817,wieviel::FNUM,циксса,πόσος
818,eins::NUM,ца,ένα
819,zwei::NUM,кӏива,δύο
820,drei::NUM,шамма,τρία
821,drei::NUM,шамма,τρεις
822,vier::NUM,мукьа,τέσσερα
823,vier::NUM,мукьа,τέσσερις
824,vier::NUM,мукьва,τέσσερα
825,vier::NUM,мукьва,τέσσερις
826,fünf::NUM,ххюва,πέντε
827,sechs::NUM,ряхва,έξι
828,sieben::NUM,арула,εφτά
829,acht::NUM,мяйва,οχτώ
830,neun::NUM,урчӏва,εννιά
831,zehn::NUM,ацӏва,δέκα
832,elf::NUM,ацӏния цава,έντεκα
833,zwölf::NUM,ацӏиия кӏива,δώδεκα
834,zwanzig::NUM,кьува,είκοσι
835,dreißig::NUM,зувира,τριάντα
836,vierzig::NUM,мукьцӏала,σαράντα
837,fünfzig::NUM,ххюцӏала,πενήντα
838,sechzig::NUM,ряхцӏала,εξήντα
839,achtzig::NUM,мяйцӏала,ογδόντα
840,neunzig::NUM,урчӏцӏала,ενενήντα
841,hundert::NUM,ттурш,εκατό
842,hundert::NUM,ттуршва,εκατό
843,tausend::NUM,азарва,χίλιοι
844,und::CNJ,-гу,και
845,oder::CNJ,я,ή
846,oder::CNJ,ягу,ή
847,stehen::V,ацӏан,στέκομαι
848,stehen::V,ацӏан,είμαι όρθιος
849,sitzen::V,щяивкӏун икӏан,κάθομαι
850,liegen::V,утту нвхьуну икӏан,είμαι ξαπλωμένος
851,hängen::V,зурчӏай тӏун,κρέμομαι
852,werden::V,хьун,γίνομαι
853,passieren::V,хьун,συμβαίνω
854,beginnen::V,дайдишин,αρχίζω
855,beginnen::V,дайдирхьуну дикӏан,αρχίζω
856,enden::V,къуртал дан,τελειώνω
857,wechseln::V,даххана хьун,αλλάζω
858,wechseln::V,даххана дуллан,αλλάζω
859,aufgehen[Sonne]::V,буклай бур,βγαίνω
860,aufgehen[Sonne]::V,буклай бур,ανατέλλω
861,untergehen[Sonne]::V,лаглай бур,δύω
862,untergehen[Sonne]::V,лаглай бур,βασιλεύω
863,scheinen[Sonne]::V,битан,λάμπω
864,scheinen[Sonne]::V,чани буллан,λάμπω
865,donnern::V,тӏий бур,βροντώ
866,wehen::V,бишлай бур,φυσώ
867,strömen::V,экьинан,ρέω
868,strömen::V,экьинан,τρέχω
869,fließen::V,экьинан,ρέω
870,sich drehen::V,гьанан,γυρίζω
871,sich drehen::V,гьанан,στρέφομαι
872,schwanken::V,хъюлчу тӏун,ταλαντεύομαι
873,schwanken::V,хӏуркку тӏун,ταλαντεύομαι
874,schwingen::V,хъюлчай тӏун,αιωρούμαι
875,schwingen::V,хъюлчай тӏун,ταλαντεύομαι
876,schwingen::V,хъюлчу тӏун,αιωρούμαι
877,schwingen::V,хъюлчу тӏун,ταλαντεύομαι
878,fallen::V,багьлан,πέφτω
879,brennen::V,ччучлан,καίω
880,rauchen::V,пуркӏу тӏун,καπνίζω
881,regnen::V,лачӏун,βρέχω
882,regnen::V,лачIлай дур,βρέχω
883,gefrieren::V,микӏ лачӏун,παγώνω
884,tauen::V,баслан,λειώνω
885,schmelzen::V,баслан,λειώνω
886,trocknen::V,кьакьан,στεγνώνω
887,sieden::V,щаран,βράζω
888,faulen::V,аьллан,σαπίζω
889,verfaulen::V,аьллан,σαπίζω
890,verfaulen::V,аьян,σαπίζω
891,reißen::V,ххя дукан,σχίζω
892,versinken::V,оькьлан,βουλιάζω
893,versinken::V,оькьлан,βυθίζομαι
894,versinken::V,оькьан,βουλιάζω
895,versinken::V,оькьан,βυθίζομαι
896,vergehen::V,лялиян,περνώ
897,erscheinen::V,буккан,εμφανίζομαι
898,erscheinen::V,загьир хьун,εμφανίζομαι
899,verschwinden::V,бат хьун,χάνομαι
900,verschwinden::V,бат хьун,εξαφανίζομαι
901,verschwinden::V,акъа хьун,χάνομαι
902,verschwinden::V,акъа хьун,εξαφανίζομαι
903,sinken::V,чахь учин,κατεβαίνω
904,abnehmen::V,чан хьун,μειώνομαι 
905,abnehmen::V,ссуссукьу хьун,μειώνομαι 
906,zunehmen::V,гьарза хьун,αυξάνω
907,zunehmen::V,гьарза хьун,μεγαλώνω
908,steigen::V,гьаз хьун,ανεβαίνω
909,wachsen::V,ххяххан,μεγαλώνω
910,glänzen::V,цӏай буккан,γυαλίζω
911,funkeln::V,цӏай-цӏай тӏун,αστράφτω
912,funkeln::V,цӏай-цӏай тӏун,σπιθοβολώ
913,lärmen::V,чӏу буллан,θορυβώ
914,lärmen::V,аьлагъужа буллан,θορυβώ
915,läuten::V,занг ришлан,χτυπώ 
916,läuten::V,занг дуллан,χτυπώ 
917,klingeln::V,занг ришлан,κουδουνίζω
918,klingeln::V,занг дуллан,κουδουνίζω
919,brausen::V,никъащилан,βουΐζω
920,rauschen::V,щурщур тӏун,βουΐζω
921,klingen::V,чӏу буклан,ηχώ
922,bellen::V,хӏап тӏун,γαυγίζω
923,blasen::V,уф тӏун,φυσώ
924,pfeifen::V,щютӏа тӏун,σφυρίζω
925,schreien::V,чӏу бан,κραυγάζω
926,stöhnen::V,угь-къак тӏун,βογγώ
927,zittern::V,зурзу чин,τρέμω
928,zittern::V,зурзу тӏун,τρέμω
929,leben::V,ялапар хъанан,ζω
930,geboren werden::V,ан,γεννιέμαι
931,atmen::V,ссихӏ ласлан,αναπνέω
932,atmen::V,ссихӏ бигьлан,αναπνέω
933,trinken::V,хӏачӏан,πίνω
934,trinken::V,хӏачӏлан,πίνω
935,essen::V,канан,τρώω
936,schlucken::V,кьюлтӏа тӏун,καταπίνω
937,müde werden::V,аьхчӏин,κουράζομαι
938,einschlafen::V,шанан икӏан,αποκοιμιέμαι
939,schlafen::V,шанан,κοιμάμαι
940,aufwachen::V,чантӏ учин,ξυπνώ
941,aufstehen::V,бизан,σηκώνομαι
942,sich erholen::V,бигьалаган,ξεκουράζομαι
943,krank werden::V,къашай хьун,αρρωσταίνω
944,krank sein::V,къашай хъанан,ασθενώ
945,krank sein::V,къашавай икӏан,ασθενώ
946,schmerzen::V,цӏун,πονώ
947,husten::V,хъугьу чин,βήχω
948,husten::V,хъугьу тӏун,βήχω
949,genesen::V,хъин хьун,θεραπεύομαι
950,genesen::V,сагъ лаган,θεραπεύομαι
951,sterben::V,ивчӏан,πεθαίνω
952,umkommen::V,лиллан,πεθαίνω
953,umkommen::V,литӏлан,πεθαίνω
954,umkommen::V,ажал биян,πεθαίνω
955,umkommen::V,личӏи хьун,πεθαίνω
956,umkommen::V,иакьлу хьун,πεθαίνω
957,umkommen::V,ахир жан хъанан,πεθαίνω
958,umkommen::V,рухӏирачӏа икӏан,πεθαίνω
959,sich bewegen::V,сукку хьун,κουνιέμαι
960,sich rühren::V,сукку хьун,σαλεύω
961,sich erheben::V,бизан,επαναστατώ
962,sich setzen::V,щяикӏан,κάθομαι
963,sich setzen::V,щябикӏан,κάθομαι
964,hinfallen::V,багьан,πέφτω κάτω
965,laufen::V,занан,τρέχω
966,schreiten::V,ша ласлан,βαδίζω
967,spazierengehen::V,сайр буллан,κάνω βόλτα
968,spazierengehen::V,сайр буллан,πηγαίνω περίπατο
969,eilen::V,анавар буккан,σπεύδω
970,sich beeilen::V,анавар буккан,βιάζομαι
971,sausen::V,никъа щилан,τρέχω γρήγορα
972,sausen::V,никъа щун,τρέχω γρήγορα
973,rennen::V,лечлан,τρέχω
974,springen::V,тӏанкӏ дан,πηδώ
975,klettern::V,лахълан,σκαρφαλώνω
976,schaukeln::V,гьайжак бигьлан,κουνιέμαι
977,kriechen::V,ххярк тӏун,έρπω
978,kriechen::V,ххярк тӏун,σέρνομαι
979,schwimmen::V,гьузун,κολυμπώ
980,tauchen::V,лултту уккан,βουτώ
981,rudern::V,бяхлан,κωπηλατώ
982,rudern::V,батӏлан,κωπηλατώ
983,rudern::V,ххялаххи дуклан,κωπηλατώ
984,fahren::V,гьан,πηγαίνω
985,fliegen::V,лехлан,πετώ
986,gehen::V,нан,βαδίζω
987,gehen::V,нан,πηγαίνω
988,weggehen::V,ялагьан,φεύγω
989,abfahren::V,гьан,ξεκινώ
990,abfahren::V,гьан,αναχωρώ
991,anhalten::V,бацӏан,σταματώ
992,hineingehen::V,буххан,μπαίνω
993,eintreten::V,буххан,μπαίνω
994,eintreten::V,буххан,εισέρχομαι
995,kommen::V,учӏан,έρχομαι
996,ankommen::V,биян,φτάνω
997,ankommen::V,бучӏан,φτάνω
998,zurückkommen::V,зана хъун,επιστρέφω
999,zurückkommen::V,зана бикӏан,επιστρέφω
1000,bleiben::V,личӏан,μένω
1001,warten::V,ялугьлан,περιμένω
1002,erwarten::V,ялугьлан,αναμένω
1003,erwarten::V,ялугьлан,περιμένω
1004,suchen::V,луглан,ψάχνω
1005,finden::V,лякъин,βρίσκω
1006,versuchen::V,ххал буллан,προσπαθώ
1007,vorbereiten::V,хӏадур бан,προετοιμάζω
1008,lieben::V,эшкьи хьуиу бикӏан,αγαπώ
1009,mögen::V,ххиран бикӏан,μου αρέσει
1010,lachen::V,хъян,γελώ
1011,weinen::V,аьтӏун,κλαίω
1012,schimpfen::V,дяъван,βρίζω
1013,schimpfen::V,ссугайи агьан,βρίζω
1014,sich ärgern::V,ссибизлан,θυμώνω
1015,sich fürchten::V,ингъауслан,φοβάμαι
1016,fürchten::V,хӏучӏ тӏун,φοβάμαι
1017,fliehen::V,ака бан,φεύγω
1018,flüchten::V,лихъан,δραπετεύω
1019,sehen::V,чӏалан,βλέπω
1020,anschauen::V,урган,κοιτάζω
1021,ansehen::V,буруглан,βλέπω
1022,hören::V,баллан,ακούω
1023,zuhören::V,вичӏи дихьлан,ακούω
1024,probieren::V,тӏин ххал буллан,δοκιμάζω
1025,riechen::V,ссунтӏа тӏун,μυρίζω
1026,riechen::V,ссунтӏа тӏун,οσφραίνομαι
1027,fühlen::V,дакӏнил буслан,αισθάνομαι
1028,scheinen::V,ххан,φαίνομαι
1029,scheinen::V,бизан,φαίνομαι
1030,scheinen::V,ххан бикӏлай бикӏан,φαίνομαι
1031,vernehmen::V,баян,ακούω
1032,vernehmen::V,баян,μαθαίνω
1033,frieren::V,лигьулул хъанан,κρυώνω
1034,tun::V,бан,κάνω
1035,können::V,хьун,ξέρω
1036,können::V,хьун,μπορώ
1037,anfangen::V,дайдишин,αρχίζω
1038,beenden::V,къуртал бан,τελειώνω
1039,aufhören::V,кьабагьан,παύω
1040,gelingen::V,бюхъан,πετυχαίνω
1041,öffnen::V,тӏитӏин,ανοίγω
1042,schließen::V,лакьин,κλείνω
1043,stellen::V,дацӏан дан,θέτω
1044,stellen::V,бишин,θέτω
1045,setzen::V,щяитан,θέτω
1046,legen::V,бишин,θέτω
1047,berühren::V,ка щун,εγγίζω
1048,verbinden::V,бахӏин,συνδέω
1049,verbinden::V,дахӏин,συνδέω
1050,bedecken::V,ялтту бущин,σκεπάζω
1051,bedecken::V,ялтту бакьин,σκεπάζω
1052,aufhängen::V,лахъан,κρεμώ
1053,anzünden::V,лахъан,ανάβω
1054,aufheben::V,гьаз бан,σηκώνω
1055,zurücklassen::V,кьаитан,εγκαταλείπω
1056,zurücklassen::V,битан,εγκαταλείπω
1057,verlieren::V,дакъа дан,χάνω
1058,fallen lassen::V,рутан,αφήνω να πέσει
1059,machen::V,дан,κάνω
1060,machen::V,дан,φτιάχνω
1061,herstellen::V,яраг ишла бувиу бан,κατασκευάζω
1062,bauen::V,дан,χτίζω
1063,bauen::V,дан,οικοδομώ
1064,reparieren::V,дакьин дан,επισκευάζω
1065,reparieren::V,дакьин дан,επιδιορθώνω
1066,verbessern::V,ххуй дан,βελτιώνω
1067,verbessern::V,ххуй дан,καλυτερεύω
1068,ändern::V,баххана бан,αλλάζω
1069,graben::V,дуклан,σκάβω
1070,beugen::V,лахӏан бан,λυγίζω
1071,beugen::V,кьус бикӏан,λυγίζω
1072,biegen::V,баччин,κάμπτω
1073,biegen::V,лахӏан бан,κάμπτω
1074,drehen::V,гьанан,στρέφω
1075,wenden::V,кӏура баен бан,γυρίζω
1076,umdrehen::V,кӏура баен бан,γυρίζω
1077,heben::V,гьаз бан,υψώνω
1078,heben::V,гьаз бан,σηκώνω
1079,hochheben::V,гьаз бан,υψώνω
1080,hochheben::V,гьаз бан,σηκώνω
1081,ergreifen::V,хъап дан,πιάνω
1082,ergreifen::V,хъап дан,αρπάζω
1083,ergreifen::V,хъап увиу угьан,πιάνω
1084,ergreifen::V,хъап увиу угьан,αρπάζω
1085,halten::V,бугьлан,βαστώ
1086,drücken::V,кьюч бигьлан,πιέζω
1087,schieben::V,щун,σπρώχνω
1088,lecken::V,ланцӏа тӏун,γλείφω
1089,beißen::V,хъапа тӏун,δαγκάνω
1090,beißen::V,кьацӏа тӏун,δαγκάνω
1091,abreißen::V,буцан,κόβω
1092,abreißen::V,буцан,σχίζω
1093,abschneiden::V,бухъан,αποκόπτω
1094,abschneiden::V,кьукьин,αποκόπτω
1095,binden::V,бахӏин,δένω
1096,binden::V,дахӏин,δένω
1097,brechen::V,гъагъан,σπάζω
1098,klopfen::V,кьутӏа тӏун,χτυπώ
1099,klopfen::V,кьутӏа тӏун,τινάζω
1100,hauen::V,рищун,χτυπώ
1101,kleben::V,лачӏун буллан,κολλώ
1102,reiben::V,ссуку буллан,τρίβω
1103,streichen::V,дугъан,αλείφω
1104,streichen::V,аьгъу дан,αλείφω
1105,schneiden::V,духълан,κόβω
1106,schneiden::V,кьукьлан,κόβω
1107,schütteln::V,хъюлчу буллан,σείω
1108,schütteln::V,хъюлчу буллан,κουνώ
1109,schwenken::V,палцӏ дуллан,κουνώ
1110,schütten::V,рутӏин,χύνω
1111,füllen::V,буцӏин бан,γεμίζω
1112,einwickeln::V,кай-кай бан,τυλίγω
1113,tragen::V,ларсун занан,φέρνω
1114,tragen::V,ларсун ачин,φέρνω
1115,schleppen::V,ххилан,κουβαλώ
1116,aufbewahren::V,ядан,φυλάω
1117,aufbewahren::V,ядуллан,φυλάω
1118,werfen::V,личин,ρίχνω
1119,fangen::V,бугьан,πιάνω
1120,fangen::V,бугьлан,πιάνω
1121,verstecken::V,ладитан,κρύβω
1122,verstecken::V,кьюлтӏ дан,κρύβω
1123,verstecken::V,дахьлаган дан,κρύβω
1124,teilen::V,бачӏин,μερίζω
1125,teilen::V,бутӏа бан,μερίζω
1126,schicken::V,тӏайла буккан,στέλνω
1127,bringen::V,диян дан,φέρνω
1128,hinzufügen::V,ххи бан,προσθέτω
1129,bekommen::V,ласун,προσκομίζω
1130,erhalten::V,ласун,παίρνω
1131,erhalten::V,ласун,λαμβάνω
1132,nehmen::V,ласун,πιάνω
1133,nehmen::V,ласун,παίρνω
1134,wählen::V,бувчӏин,εκλέγω
1135,auswählen::V,бувчӏин,διαλέγω
1136,auswählen::V,язи бугьан,διαλέγω
1137,bewahren::V,ядан,διατηρώ
1138,behindern::V,дайщишруду дуллан,εμποδίζω
1139,verderben::V,зия дан,χαλώ
1140,beschädigen::V,зарал буллан,ζημιώνω
1141,zerbrechen::V,гьагъан,σπάζω
1142,zerbrechen::V,гьагъан бан,σπάζω
1143,zerreißen::V,ххяхха дуккан,σχίζω
1144,zerstören::V,лекьан дан,καταστρέφω
1145,verbrennen::V,ччуччин,καίω
1146,geben::V,дулун,δίνω
1147,reichen::V,дулун,δίνω
1148,schenken::V,пишкаш дан,χαρίζω
1149,schenken::V,багъишла дан,χαρίζω
1150,schenken::V,ихӏсандалун дуллун,χαρίζω
1151,versprechen::V,банна чин,υπόσχομαι
1152,loben::V,цӏа дан,επαινώ
1153,küssen::V,ппай тӏун,φιλώ
1154,wiegen::V,гьуркку тӏун,κουνώ
1155,wiegen::V,гьуркку тӏун,νανουρίζω
1156,wiegen::V,гьуркку буллан,κουνώ
1157,wiegen::V,гьуркку буллан,νανουρίζω
1158,wiegen::V,гьуркку бан,κουνώ
1159,wiegen::V,гьуркку бан,νανουρίζω
1160,wecken::V,чантӏ учин ан,ξυπνώ
1161,zeigen::V,ккаккан бан,δείχνω
1162,führen::V,буцин,οδηγώ
1163,lehren::V,лахьхьин бан,διδάσκω
1164,lehren::V,лахьхьин буллан,διδάσκω
1165,unterrichten::V,дарс дишаван,διδάσκω
1166,aufziehen::V,хъуна ан,ανατρέφω
1167,aufziehen::V,тарбия ан,ανατρέφω
1168,leiten::V,каялувшиву дан,ηγούμαι
1169,leiten::V,каялувшиву дан,διευθύνω
1170,einladen::V,хъамалу оьвчин,προσκαλώ
1171,vereinigen::V,ца бан,ενώνω
1172,besuchen::V,ялун уххан,επισκέπτομαι
1173,treffen::V,хьуна бакьин,συναντώ
1174,sich versammeln::V,батӏин,μαζεύομαι
1175,spielen::V,тӏуркӏу тӏун,παίζω
1176,singen::V,балай тӏун,τραγουδώ
1177,tanzen::V,къавтӏун,χορεύω
1178,sich trennen::V,ппив хьун,αποχωρίζομαι
1179,verlassen::V,увккун гьан,εγκαταλείπω
1180,retten::V,ххассал бан,σώζω
1181,bewachen::V,къарал бан,φρουρώ
1182,schützen::V,ябан,προστατεύω
1183,verteidigen::V,буруччин,υπερασπίζω
1184,sich schlagen::V,биян,χτυπιέμαι
1185,schießen::V,битлан,πυροβολώ
1186,siegen::V,ххув хьун,νικώ
1187,siegen::V,ххувшаву ласун,νικώ
1188,ärgern::V,ссибизан уллан,τσαντίζω
1189,schlagen::V,рищун,χτυπώ
1190,stechen::V,кьутӏин,τρυπώ
1191,stoßen::V,щун,ωθώ
1192,stoßen::V,щун,σπρώχνω
1193,stehlen::V,дацин,κλέβω
1194,stören::V,кьючин,διαταράσσω
1195,belästigen::V,бизар уллан,ενοχλώ
1196,verbergen::V,лабитан,κρύβω
1197,verbergen::V,кӏучӏ бан,κρύβω
1198,täuschen::V,хъяврин ан,παραπλανώ
1199,betrügen::V,аьикьин ан,απατώ
1200,töten::V,ивчӏан,σκοτώνω
1201,töten::V,ивчӏан,θανατώνω
1202,wohnen::V,оьрму бутлан,μένω
1203,wohnen::V,оьрму бутлан,κατοικώ
1204,arbeiten::V,зун,δουλεύω
1205,arbeiten::V,зун,εργάζομαι
1206,sammeln::V,ттихӏин,μαζεύω
1207,sammeln::V,ттихӏин,συλλέγω
1208,sammeln::V,вив дишин,μαζεύω
1209,sammeln::V,вив дишин,συλλέγω
1210,pflücken::V,риттун,κόβω
1211,jagen::V,авли занан,κυνηγώ
1212,fischen::V,чавахъру бугьлан,ψαρεύω
1213,fassen::V,бугьан,πιάνω
1214,hüten::V,урттуйн бакьлан,φυλάγω
1215,hüten::V,урттуйн бакьлан,προσέχω
1216,treiben::V,дачин дуллан,οδηγώ
1217,treiben::V,лихъан буллан,οδηγώ
1218,anbinden::V,бахӏин,δένω
1219,füttern::V,канаки буллан,ταΐζω
1220,melken::V,ттизин,αρμέγω
1221,hacken::V,мюрш буллан,κόβω
1222,hacken::V,мюрш бан,κόβω
1223,gießen::V,щин дишин,ποτίζω
1224,reifen::V,диян,ωριμάζω
1225,zubereiten::V,хӏадур дан,ετοιμάζω
1226,zubereiten::V,хӏадур бан,ετοιμάζω
1227,kochen::V,шашан,βράζω
1228,kochen::V,шашан дуллан,βράζω
1229,backen::V,бишлан,ψήνω
1230,backen::V,шахьлан,ψήνω
1231,braten::V,цӏарайх дуллан,τηγανίζω
1232,umrühren::V,хӏала бан,ανακατεύω
1233,stricken::V,щащлан,πλέκω
1234,stricken::V,щащан,πλέκω
1235,nähen::V,дуруххан,ράβω
1236,färben::V,ранг щун,βάφω
1237,färben::V,ранг щун,χρωματίζω
1238,reinigen::V,марцӏ бан,καθαρίζω
1239,waschen::V,шюшин,πλένω
1240,abwischen::V,лишин,σφουγγίζω
1241,spülen::V,вилаган,ξεπλένω
1242,fegen::V,башин,σκουπίζω
1243,kehren::V,бахьлан,σκουπίζω
1244,baden::V,щинавун учӏлан,κάνω μπάνιο
1245,sich waschen::V,диссун,πλένομαι
1246,sich waschen::V,лажин диссун,πλένομαι
1247,sich waschen::V,лажин дислан,πλένομαι
1248,sich waschen::V,биссун,πλένομαι
1249,sich waschen::V,чурх бислан,πλένομαι
1250,ausziehen::V,ликкан,βγάζω
1251,anziehen::V,лаххан,φορώ
1252,sich anziehen::V,янна лаххан,ντύνομαι
1253,kämmen::V,ттарал дуккан,χτενίζω
1254,schmücken::V,чӏюлу бан,στολίζω
1255,sagen::V,учин,λέω
1256,sprechen::V,гъалгъа тӏун,μιλώ
1257,reden::V,гъалгъа тӏун,μιλώ
1258,reden::V,гъалгъа тӏун,κουβεντιάζω
1259,sich unterhalten::V,гъалгъа тӏун,συνομιλώ
1260,sich unterhalten::V,гъалгъа тӏун,κουβεντιάζω
1261,fragen::V,цӏуххин,ρωτώ
1262,bitten::V,тавакъю буллан,ζητώ
1263,bitten::V,тавакъю буллан,παρακαλώ
1264,erzählen::V,хавар бусан,διηγούμαι
1265,mitteilen::V,баян бан,πληροφορώ
1266,mitteilen::V,хавар бан,πληροφορώ
1267,nennen::V,цӏа дизан,ονομάζω
1268,rufen::V,оьвтӏун,φωνάζω
1269,prahlen::V,цӏа дуллан,καυχιέμαι
1270,übersetzen::V,таржума бан,μεταφράζω
1271,denken::V,пикри буллан,σκέφτομαι
1272,glauben::V,вих хьун,πιστεύω
1273,bemerken::V,хӏисав хъун,παρατηρώ
1274,erkennen::V,увчӏин,αναγνωρίζω
1275,begreifen::V,бувчӏин,καταλαβαίνω
1276,lernen::V,лахьлан,μαθαίνω
1277,lernen::V,лахьхьин,μαθαίνω
1278,wissen::V,кӏулну бикӏан,ξέρω
1279,wissen::V,хавар бикӏан,ξέρω
1280,sich erinnern an::V,дакӏнин бутан,θυμάμαι
1281,vergessen::V,хъама битан,ξεχνώ
1282,messen::V,дуцин дуллан,μετρώ
1283,messen::V,дуцин дан,μετρώ
1284,zählen::V,дуккин,μετρώ
1285,rechnen::V,хӏисав дан,λογαριάζω
1286,lesen::V,ккалан,διαβάζω
1287,malen::V,сурат дуллан,ζωγραφίζω
