,Concept_ID,uz,lbe
735,vor::PRP,burun,хьхьичӏ
736,hinter::PRP,ketida,махъ
737,unter::PRP,ostida,лув
738,durch::PRP,bo'ylab,-х
739,neben::PRP,yonida,чӏарав
740,zwischen::PRP,orada,дянив
741,wegen::PRP,sababli,цӏаний
742,dies::PRN,o'sha,ва
743,das::PRN,narigi,та
744,das::PRN,narigi,кӏа
745,das::PRN,narigi,га
746,alles::PRN,har nima,щала
747,ich::PRN,men,на
748,du::PRN,sen,ина
749,er::PRN,u,му
750,wir::PRN,biz,жу
751,ihr::PRN,siz,зу
752,sie::PRN,ular,
753,was::FPRN,nima,ци
754,wer::FPRN,kim,цу
755,wo::FADV,qaerda,чув
756,wohin::FADV,qayerga,чун
757,wie::FADV,qanday,цукун
758,warum::FADV,nega,цан
759,wieviel::FNUM,qancha,циксса
760,eins::NUM,bir,ца
761,zwei::NUM,ikki,кӏива
762,drei::NUM,uch,шамма
763,vier::NUM,to'rt,мукьа
764,vier::NUM,to'rt,мукьва
765,fünf::NUM,besh,ххюва
766,sechs::NUM,olti,ряхва
767,sieben::NUM,etti,арула
768,acht::NUM,sakkiz,мяйва
769,neun::NUM,to'qqiz,урчӏва
770,zehn::NUM,o'n,ацӏва
771,elf::NUM,o'n bir,ацӏния цава
772,zwölf::NUM,o'n ikki,ацӏиия кӏива
773,zwanzig::NUM,yigirma,кьува
774,dreißig::NUM,o'ttiz,зувира
775,vierzig::NUM,qirq,мукьцӏала
776,fünfzig::NUM,ällik,ххюцӏала
777,sechzig::NUM,oltmish,ряхцӏала
778,siebzig::NUM,etmish,
779,achtzig::NUM,sakson,мяйцӏала
780,neunzig::NUM,to'qson,урчӏцӏала
781,hundert::NUM,yuz,ттурш
782,hundert::NUM,yuz,ттуршва
783,tausend::NUM,ming,азарва
784,und::CNJ,va,-гу
785,oder::CNJ,yo,я
786,oder::CNJ,yo,ягу
787,stehen::V,turmoq,ацӏан
788,sitzen::V,o'tirmoq,щяивкӏун икӏан
789,liegen::V,yotmoq,утту нвхьуну икӏан
790,hängen::V,osilmoq,зурчӏай тӏун
791,werden::V,bo'lmoq,хьун
792,passieren::V,bo'lib o'tmoq,хьун
793,beginnen::V,boshlanmoq,дайдишин
794,beginnen::V,boshlanmoq,дайдирхьуну дикӏан
795,enden::V,bitmoq,къуртал дан
796,wechseln::V,o'zgarmoq,даххана хьун
797,wechseln::V,o'zgarmoq,даххана дуллан
798,aufgehen[Sonne]::V,chiqmoq,буклай бур
799,untergehen[Sonne]::V,botmoq,лаглай бур
800,scheinen[Sonne]::V,yaraqlamoq,битан
801,scheinen[Sonne]::V,yaraqlamoq,чани буллан
802,donnern::V,gulduramoq,тӏий бур
803,wehen::V,elpimoq,бишлай бур
804,strömen::V,oqmoq,экьинан
805,fließen::V,oqmoq,экьинан
806,sich drehen::V,aylanmoq,гьанан
807,schwanken::V,qoqilmoq,хъюлчу тӏун
808,schwanken::V,qoqilmoq,хӏуркку тӏун
809,schwingen::V,lopillamoq,хъюлчай тӏун
810,schwingen::V,lopillamoq,хъюлчу тӏун
811,fallen::V,tushmoq,багьлан
812,brennen::V,yonmoq,ччучлан
813,rauchen::V,tutamoq,пуркӏу тӏун
814,regnen::V,yomg'ir yog'moq,лачӏун
815,regnen::V,yomg'ir yog'moq,лачIлай дур
816,gefrieren::V,muzlamoq,микӏ лачӏун
817,tauen::V,ärimoq,баслан
818,schmelzen::V,ärimoq,баслан
819,trocknen::V,qurimoq,кьакьан
820,sieden::V,qaynamoq,щаран
821,faulen::V,chirimoq,аьллан
822,verfaulen::V,chirimoq,аьллан
823,verfaulen::V,chirimoq,аьян
824,reißen::V,qayt qilmoq,ххя дукан
825,versinken::V,g'arq bo'lmoq,оькьлан
826,versinken::V,g'arq bo'lmoq,оькьан
827,vergehen::V,o'tmoq,лялиян
828,erscheinen::V,zuhur ätmoq,буккан
829,erscheinen::V,zuhur ätmoq,загьир хьун
830,verschwinden::V,yo'qolmoq,бат хьун
831,verschwinden::V,yo'qolmoq,акъа хьун
832,sinken::V,pasaymoq,чахь учин
833,abnehmen::V,kamaymoq,чан хьун
834,abnehmen::V,kamaymoq,ссуссукьу хьун
835,zunehmen::V,urchimoq,гьарза хьун
836,steigen::V,oshmoq,гьаз хьун
837,wachsen::V,o'smoq,ххяххан
838,glänzen::V,porlamoq,цӏай буккан
839,funkeln::V,yalt ätmoq,цӏай-цӏай тӏун
840,lärmen::V,taraq ätmoq,чӏу буллан
841,lärmen::V,taraq ätmoq,аьлагъужа буллан
842,läuten::V,jiringlamoq,занг ришлан
843,läuten::V,jiringlamoq,занг дуллан
844,klingeln::V,jiringlamoq,занг ришлан
845,klingeln::V,jiringlamoq,занг дуллан
846,klirren::V,sharaqlamoq,
847,brausen::V,vag'illamoq,никъащилан
848,rauschen::V,shitirlamoq,щурщур тӏун
849,klingen::V,yangramoq,чӏу буклан
850,bellen::V,hurmoq,хӏап тӏун
851,heulen::V,uvlamoq,
852,blasen::V,puflamoq,уф тӏун
853,pfeifen::V,xushtak chalmoq ,щютӏа тӏун
854,schreien::V,qiyqirmoq,чӏу бан
855,stöhnen::V,nola qilmoq,угь-къак тӏун
856,zittern::V,titramoq,зурзу чин
857,zittern::V,titramoq,зурзу тӏун
858,leben::V,yashamoq,ялапар хъанан
859,geboren werden::V,tug'ilmoq,ан
860,atmen::V,nafas chiqarmoq,ссихӏ ласлан
861,atmen::V,nafas chiqarmoq,ссихӏ бигьлан
862,trinken::V,ichmoq,хӏачӏан
863,trinken::V,ichmoq,хӏачӏлан
864,essen::V,emoq,канан
865,schlucken::V,yutmoq,кьюлтӏа тӏун
866,müde werden::V,horimoq,аьхчӏин
867,einschlafen::V,uxlab qolmoq,шанан икӏан
868,schlafen::V,uxlamoq,шанан
869,aufwachen::V,uyg'onmoq,чантӏ учин
870,aufstehen::V,qo'pmoq,бизан
871,sich erholen::V,dam olmoq,бигьалаган
872,krank werden::V,kasallanmoq,къашай хьун
873,krank sein::V,betob yotmoq,къашай хъанан
874,krank sein::V,betob yotmoq,къашавай икӏан
875,schmerzen::V,og'rimoq,цӏун
876,husten::V,yo'talmoq,хъугьу чин
877,husten::V,yo'talmoq,хъугьу тӏун
878,genesen::V,tuzalmoq,хъин хьун
879,genesen::V,tuzalmoq,сагъ лаган
880,sterben::V,o'lmoq,ивчӏан
881,umkommen::V,halok bo'lmoq,лиллан
882,umkommen::V,halok bo'lmoq,литӏлан
883,umkommen::V,halok bo'lmoq,ажал биян
884,umkommen::V,halok bo'lmoq,личӏи хьун
885,umkommen::V,halok bo'lmoq,иакьлу хьун
886,umkommen::V,halok bo'lmoq,ахир жан хъанан
887,umkommen::V,halok bo'lmoq,рухӏирачӏа икӏан
888,sich bewegen::V,harakat qilmoq,сукку хьун
889,sich rühren::V,qimirlamoq,сукку хьун
890,sich erheben::V,qo'pmoq,бизан
891,sich setzen::V,o'tirmoq,щяикӏан
892,sich setzen::V,o'tirmoq,щябикӏан
893,hinfallen::V,yiqilmoq,багьан
894,laufen::V,yurmoq,занан
895,schreiten::V,yurmoq,ша ласлан
896,spazierengehen::V,sayr ätmoq,сайр буллан
897,eilen::V,tezlamoq,анавар буккан
898,sich beeilen::V,shoshmoq,анавар буккан
899,sausen::V,chopqillamoq,никъа щилан
900,sausen::V,chopqillamoq,никъа щун
901,rennen::V,yugurmoq,лечлан
902,springen::V,sakramoq,тӏанкӏ дан
903,klettern::V,yuqorilamoq,лахълан
904,schaukeln::V,irg'amoq,гьайжак бигьлан
905,kriechen::V,ämaklamoq,ххярк тӏун
906,schwimmen::V,suzmoq,гьузун
907,tauchen::V,chu'mmoq,лултту уккан
908,rudern::V,eshkak eshmoq,бяхлан
909,rudern::V,eshkak eshmoq,батӏлан
910,rudern::V,eshkak eshmoq,ххялаххи дуклан
911,fahren::V,haydamoq,гьан
912,fliegen::V,uchmoq,лехлан
913,gehen::V,bormoq,нан
914,weggehen::V,ketoq,ялагьан
915,abfahren::V,jo'namoq,гьан
916,anhalten::V,to'xtamoq,бацӏан
917,hineingehen::V,kirmoq,буххан
918,eintreten::V,kirmoq,буххан
919,kommen::V,kelmoq,учӏан
920,ankommen::V,etib kelmoq,биян
921,ankommen::V,etib kelmoq,бучӏан
922,zurückkommen::V,qaytib kelmoq,зана хъун
923,zurückkommen::V,qaytib kelmoq,зана бикӏан
924,bleiben::V,qolmoq,личӏан
925,warten::V,poylamoq,ялугьлан
926,erwarten::V,kutmoq,ялугьлан
927,suchen::V,izlamoq,луглан
928,finden::V,topmoq,лякъин
929,versuchen::V,chalishmoq,ххал буллан
930,vorbereiten::V,hozirlamoq,хӏадур бан
931,lieben::V,sevmoq,эшкьи хьуиу бикӏан
932,mögen::V,ardoqlamoq,ххиран бикӏан
933,lachen::V,kulmoq,хъян
934,rühren::V,ta'sirlantirmoq,
935,weinen::V,yig'lamoq,аьтӏун
936,schimpfen::V,koyinmoq,дяъван
937,schimpfen::V,koyinmoq,ссугайи агьан
938,sich ärgern::V,g'azab qilmoq,ссибизлан
939,sich fürchten::V,hurkmoq,ингъауслан
940,fürchten::V,qo'rqmoq,хӏучӏ тӏун
941,fliehen::V,qochmoq,ака бан
942,flüchten::V,qochmoq,лихъан
943,sehen::V,ko'rmoq,чӏалан
944,anschauen::V,razm solmoq,урган
945,ansehen::V,razm qilmoq,буруглан
946,hören::V,äshitmoq,баллан
947,zuhören::V,tinglamoq,вичӏи дихьлан
948,probieren::V,tatib ko'rmoq,тӏин ххал буллан
949,riechen::V,iskamoq,ссунтӏа тӏун
950,fühlen::V,sezmoq,дакӏнил буслан
951,scheinen::V,tuyilmoq,ххан
952,scheinen::V,tuyilmoq,бизан
953,scheinen::V,tuyilmoq,ххан бикӏлай бикӏан
954,zu sehen sein::V,ko'rinmoq,
955,vernehmen::V,äshitmoq,баян
956,frieren::V,sovuq qotmoq,лигьулул хъанан
957,tun::V,ätmoq,бан
958,können::V,-a olmoq,хьун
959,können::V,-y olmoq,хьун
960,wollen::V,istamoq,
961,anfangen::V,boshlamoq,дайдишин
962,beenden::V,bitirmoq,къуртал бан
963,aufhören::V,tinmoq,кьабагьан
964,gelingen::V,muvaffaqiyat qozonmoq,бюхъан
965,geraten::V,bo'lmoq,
966,öffnen::V,ochmoq,тӏитӏин
967,schließen::V,yopmoq,лакьин
968,stellen::V,qo'ymoq,дацӏан дан
969,stellen::V,qo'ymoq,бишин
970,setzen::V,o'tqazmoq,щяитан
971,legen::V,yotqizmoq,бишин
972,berühren::V,tegmoq,ка щун
973,verbinden::V,ulamoq,бахӏин
974,verbinden::V,ulamoq,дахӏин
975,bedecken::V,bekitmoq,ялтту бущин
976,bedecken::V,bekitmoq,ялтту бакьин
977,aufhängen::V,ildirmoq,лахъан
978,anzünden::V,yondirmoq,лахъан
979,aufheben::V,ko'tarmoq,гьаз бан
980,zurücklassen::V,ayrilmoq,кьаитан
981,zurücklassen::V,ayrilmoq,битан
982,verlieren::V,yo'qotmoq,дакъа дан
983,fallen lassen::V,tushirmoq,рутан
984,machen::V,qilmoq,дан
985,herstellen::V,chiqarmoq,яраг ишла бувиу бан
986,bauen::V,solmoq,дан
987,reparieren::V,tuzatmoq,дакьин дан
988,verbessern::V,isloh qilmoq,ххуй дан
989,ändern::V,o'zgartirmoq,баххана бан
990,graben::V,qazimoq,дуклан
991,beugen::V,bukmoq,лахӏан бан
992,beugen::V,bukmoq,кьус бикӏан
993,biegen::V,bukmoq,баччин
994,biegen::V,bukmoq,лахӏан бан
995,drehen::V,aylantirmoq,гьанан
996,wenden::V,burmoq,кӏура баен бан
997,umdrehen::V,ag'darmoq,кӏура баен бан
998,heben::V,yuksaltirmoq,гьаз бан
999,hochheben::V,ko'tarmoq,гьаз бан
1000,ergreifen::V,tutamlamoq,хъап дан
1001,ergreifen::V,tutamlamoq,хъап увиу угьан
1002,halten::V,tutmoq,бугьлан
1003,drücken::V,bosmoq,кьюч бигьлан
1004,schieben::V,surmoq,щун
1005,kratzen::V,qashimoq,
1006,lecken::V,mijimoq,ланцӏа тӏун
1007,beißen::V,tishlamoq,хъапа тӏун
1008,beißen::V,tishlamoq,кьацӏа тӏун
1009,abreißen::V,emirmoq,буцан
1010,abschneiden::V,cho'rt kesmoq,бухъан
1011,abschneiden::V,cho'rt kesmoq,кьукьин
1012,binden::V,bog'lamoq,бахӏин
1013,binden::V,bog'lamoq,дахӏин
1014,stecken::V,suqmoq,
1015,brechen::V,sindirmoq,гъагъан
1016,klopfen::V,dukurlamoq,кьутӏа тӏун
1017,hauen::V,urmoq,рищун
1018,kleben::V,yopishtirmoq,лачӏун буллан
1019,reiben::V,surkamoq,ссуку буллан
1020,streichen::V,surkamoq,дугъан
1021,streichen::V,surkamoq,аьгъу дан
1022,schleifen::V,qayramoq,
1023,schneiden::V,kesmoq,духълан
1024,schneiden::V,kesmoq,кьукьлан
1025,rütteln::V,chayqamoq,
1026,schütteln::V,chayqamoq,хъюлчу буллан
1027,schwenken::V,chayqatmoq,палцӏ дуллан
1028,schütten::V,quymoq,рутӏин
1029,füllen::V,to'ldirmoq,буцӏин бан
1030,einwickeln::V,chulg'amoq,кай-кай бан
1031,tragen::V,tashimoq,ларсун занан
1032,tragen::V,tashimoq,ларсун ачин
1033,schleppen::V,sudramoq,ххилан
1034,ziehen::V,tortmoq,
1035,aufbewahren::V,tutmoq,ядан
1036,aufbewahren::V,tutmoq,ядуллан
1037,werfen::V,tashlamoq,личин
1038,fangen::V,tutmoq,бугьан
1039,fangen::V,tutmoq,бугьлан
1040,packen::V,opqochmoq,
1041,verstecken::V,yashirmoq,ладитан
1042,verstecken::V,yashirmoq,кьюлтӏ дан
1043,verstecken::V,yashirmoq,дахьлаган дан
1044,teilen::V,bo'lmoq,бачӏин
1045,teilen::V,bo'lmoq,бутӏа бан
1046,schicken::V,yubormoq,тӏайла буккан
1047,bringen::V,keltirmoq,диян дан
1048,hinzufügen::V,tirkamoq,ххи бан
1049,bekommen::V,olmoq,ласун
1050,erhalten::V,olmoq,ласун
1051,nehmen::V,olmoq,ласун
1052,wählen::V,saylamoq,бувчӏин
1053,auswählen::V,saylamoq,бувчӏин
1054,auswählen::V,saylamoq,язи бугьан
1055,bewahren::V,saqlamoq,ядан
1056,behindern::V,xalal bermoq,дайщишруду дуллан
1057,verderben::V,xazon qilmoq,зия дан
1058,beschädigen::V,buzmoq,зарал буллан
1059,zerbrechen::V,sindirmoq,гьагъан
1060,zerbrechen::V,sindirmoq,гьагъан бан
1061,zerreißen::V,yirtmoq,ххяхха дуккан
1062,zerstören::V,vayron qilmoq,лекьан дан
1063,verbrennen::V,kuydirmoq,ччуччин
1064,geben::V,bermoq,дулун
1065,reichen::V,bermoq,дулун
1066,schenken::V,sovg'a qilmoq,пишкаш дан
1067,schenken::V,sovg'a qilmoq,багъишла дан
1068,schenken::V,sovg'a qilmoq,ихӏсандалун дуллун
1069,versprechen::V,va'da bermoq,банна чин
1070,wünschen::V,orziqmoq,
1071,loben::V,maqtamoq,цӏа дан
1072,küssen::V,o'pmoq,ппай тӏун
1073,wiegen::V,tebratmoq,гьуркку тӏун
1074,wiegen::V,tebratmoq,гьуркку буллан
1075,wiegen::V,tebratmoq,гьуркку бан
1076,zudecken::V,yopmoq,
1077,wecken::V,uyg'otmoq,чантӏ учин ан
1078,zeigen::V,ko'rsatmoq,ккаккан бан
1079,führen::V,boshlik bo'lmoq,буцин
1080,lehren::V,o'rgatmoq,лахьхьин бан
1081,lehren::V,o'rgatmoq,лахьхьин буллан
1082,unterrichten::V,dars bermoq,дарс дишаван
1083,aufziehen::V,o'stirmoq,хъуна ан
1084,aufziehen::V,o'stirmoq,тарбия ан
1085,leiten::V,boshqarmoq,каялувшиву дан
1086,antreiben::V,shoshiltirmoq,
1087,lassen::V,ruxsat bermoq,
1088,einladen::V,taklif kilmoq,хъамалу оьвчин
1089,vereinigen::V,qo'shmoq,ца бан
1090,besuchen::V,mehmonga bormoq,ялун уххан
1091,treffen::V,duchor bo'lmoq,хьуна бакьин
1092,sich versammeln::V,to'planmoq,батӏин
1093,spielen::V,o'ynamoq,тӏуркӏу тӏун
1094,singen::V,yalla qilmoq,балай тӏун
1095,tanzen::V,raqs qilmoq,къавтӏун
1096,sich trennen::V,yakkalanmoq,ппив хьун
1097,verlassen::V,qoldirmoq,увккун гьан
1098,retten::V,qutqazmoq,ххассал бан
1099,bewachen::V,qo'rimoq,къарал бан
1100,schützen::V,yoniga olmoq,ябан
1101,verteidigen::V,yoqlamoq,буруччин
1102,sich schlagen::V,yoqalashmoq,биян
1103,schießen::V,otmoq,битлан
1104,siegen::V,engmoq,ххув хьун
1105,siegen::V,engmoq,ххувшаву ласун
1106,ärgern::V,jahl chiqarmoq,ссибизан уллан
1107,schlagen::V,urmoq,рищун
1108,treten::V,tepmoq,
1109,stechen::V,qadamoq,кьутӏин
1110,stoßen::V,turtmoq,щун
1111,stehlen::V,o'g'rilamoq,дацин
1112,stören::V,tebratmoq,кьючин
1113,belästigen::V,g'ashini keltirmoq,бизар уллан
1114,verbergen::V,berkitmoq,лабитан
1115,verbergen::V,berkitmoq,кӏучӏ бан
1116,täuschen::V,aldamoq,хъяврин ан
1117,betrügen::V,tirriq qilmoq,аьикьин ан
1118,töten::V,o'ldirmoq,ивчӏан
1119,wohnen::V,istiqomat qilmoq,оьрму бутлан
1120,arbeiten::V,ishlamoq,зун
1121,sammeln::V,yig'moq,ттихӏин
1122,sammeln::V,yig'moq,вив дишин
1123,pflücken::V,termoq,риттун
1124,jagen::V,ov qilmoq,авли занан
1125,fischen::V,baliq ovlamoq,чавахъру бугьлан
1126,fassen::V,ilinmoq,бугьан
1127,hüten::V,boqtirmoq,урттуйн бакьлан
1128,treiben::V,haydamoq,дачин дуллан
1129,treiben::V,haydamoq,лихъан буллан
1130,anbinden::V,bog'lamoq,бахӏин
1131,füttern::V,edirmoq,канаки буллан
1132,melken::V,sog'moq,ттизин
1133,hacken::V,chopmoq,мюрш буллан
1134,hacken::V,chopmoq,мюрш бан
1135,gießen::V,oqizmoq,щин дишин
1136,reifen::V,qizarmoq,диян
1137,zubereiten::V,pishirmoq,хӏадур дан
1138,zubereiten::V,pishirmoq,хӏадур бан
1139,kochen::V,qaynatmoq,шашан
1140,kochen::V,qaynatmoq,шашан дуллан
1141,backen::V,yopmoq,бишлан
1142,backen::V,yopmoq,шахьлан
1143,braten::V,qovurmoq,цӏарайх дуллан
1144,umrühren::V,atalamoq,хӏала бан
1145,stricken::V,to'qimoq,щащлан
1146,stricken::V,to'qimoq,щащан
1147,nähen::V,tikmoq,дуруххан
1148,färben::V,bo'yoqlamoq,ранг щун
1149,reinigen::V,tozalamoq,марцӏ бан
1150,waschen::V,yuvmoq,шюшин
1151,abwischen::V,surkamoq,лишин
1152,spülen::V,chaymoq,вилаган
1153,fegen::V,cho'tkalamoq,башин
1154,kehren::V,supurmoq,бахьлан
1155,baden::V,cho'milmoq,щинавун учӏлан
1156,sich waschen::V,yuvinmoq,диссун
1157,sich waschen::V,yuvinmoq,лажин диссун
1158,sich waschen::V,yuvinmoq,лажин дислан
1159,sich waschen::V,yuvinmoq,биссун
1160,sich waschen::V,yuvinmoq,чурх бислан
1161,ausziehen::V,echintirmoq,ликкан
1162,anziehen::V,kiymoq,лаххан
1163,sich anziehen::V,kiyinmoq,янна лаххан
1164,kämmen::V,taramoq,ттарал дуккан
1165,schmücken::V,yasatmoq,чӏюлу бан
1166,sagen::V,aytmoq,учин
1167,sprechen::V,so'zlamoq,гъалгъа тӏун
1168,reden::V,gapirmoq,гъалгъа тӏун
1169,sich unterhalten::V,suhbatlashmoq,гъалгъа тӏун
1170,fragen::V,so'ramoq,цӏуххин
1171,bitten::V,iltimos qilmoq,тавакъю буллан
1172,erzählen::V,aytib bermoq,хавар бусан
1173,mitteilen::V,bildirmoq,баян бан
1174,mitteilen::V,bildirmoq,хавар бан
1175,nennen::V,atamoq,цӏа дизан
1176,rufen::V,chaqirmoq,оьвтӏун
1177,prahlen::V,gerdaymoq,цӏа дуллан
1178,übersetzen::V,tarjima qilmoq,таржума бан
1179,denken::V,o'ylamoq,пикри буллан
1180,glauben::V,ishonmoq,вих хьун
1181,bemerken::V,payqamoq,хӏисав хъун
1182,erkennen::V,tanimoq,увчӏин
1183,begreifen::V,tushunmoq,бувчӏин
1184,verstehen::V,anglamoq,
1185,lernen::V,o'qimoq,лахьлан
1186,lernen::V,o'qimoq,лахьхьин
1187,wissen::V,bilmoq,кӏулну бикӏан
1188,wissen::V,bilmoq,хавар бикӏан
1189,sich erinnern an::V,äsni tanimoq,дакӏнин бутан
1190,vergessen::V,unutmoq,хъама битан
1191,messen::V,o'lchamoq,дуцин дуллан
1192,messen::V,o'lchamoq,дуцин дан
1193,zählen::V,raqamlamoq,дуккин
1194,rechnen::V,cho'tlamoq,хӏисав дан
1195,lesen::V,o'qimoq,ккалан
1196,malen::V,rasm solmoq,сурат дуллан
1197,zeichnen::V,chizmoq,сурат дуллан
1198,schreiben::V,yozmoq,чичин
1199,schreiben::V,yozmoq,чичлан
1200,besitzen::V,ägalamoq,дуну икӏан
1201,besitzen::V,ägalamoq,дуну дикӏан
1202,besitzen::V,ägalamoq,заллуну икӏан
1203,kaufen::V,olmoq,машан ласун
1204,verkaufen::V,sotmoq,баххан
1205,bezahlen::V,to'lamoq,арцу дулун
1206,bezahlen::V,to'lamoq,багьа булун
1207,zahlen::V,to'lamoq,арцу дулун
1208,zahlen::V,to'lamoq,багьа булун
1209,beherrschen::V,ägalamoq,дуну икӏан
1210,beherrschen::V,ägalamoq,заллуну икӏан
1211,ertragen::V,chidamoq,бухӏан
