,Concept_ID,xal,myv
788,wegen::PRP,көлтә,кувалт
789,wegen::PRP,деерәс,кис
790,wegen::PRP,деерәс,коряс
791,wegen::PRP,деерәс,кувалт
792,dies::PRN,эн,те
793,das::PRN,тер,те
794,das::PRN,тер,тона
795,alles::PRN,цуһар,весе
796,alles::PRN,цуһар,весемесь
797,ich::PRN,би,мон
798,du::PRN,чи,тон
799,er::PRN,тер,сон
800,wir::PRN,мадн,минь
801,ihr::PRN,та,тынь
802,sie::PRN,тедн,сынь
803,was::FPRN,юн,мезе
804,wer::FPRN,кен,ки
805,wo::FADV,хама,косо
806,wohin::FADV,хамаран,ков
807,wohin::FADV,хамаран,козо
808,wie::FADV,яһҗ,кода
809,wie::FADV,яһад,кода
810,warum::FADV,юңгад,мекс
811,wieviel::FNUM,кедү,зяро
812,eins::NUM,негн,вейке
813,zwei::NUM,хойр,кавто
814,drei::NUM,һурвн,колмо
815,vier::NUM,дөрвн,ниле
816,fünf::NUM,тавн,вете
817,sechs::NUM,зурһан,кото
818,sieben::NUM,долан,сисем
819,acht::NUM,нәәмн,кавксо
820,neun::NUM,йисн,вейксэ
821,zehn::NUM,арвн,кемень
822,elf::NUM,арвн негн,кевейкее
823,zwölf::NUM,арвн хойр,кемгавтово
824,zwanzig::NUM,хөрн,комсь
825,dreißig::NUM,һучн,колоньгемень
826,vierzig::NUM,дөчн,ниленьгемень
827,fünfzig::NUM,тәвн,ведьгемень
828,sechzig::NUM,җирн,кодгемень
829,siebzig::NUM,далн,сизьгемень
830,achtzig::NUM,найн,кавксоньгемень
831,neunzig::NUM,йирн,вейксэньгемень
832,hundert::NUM,зун,сядо
833,tausend::NUM,миңһн,тыща
834,und::CNJ,болн,ды
835,oder::CNJ,эс гиҗ,или
836,oder::CNJ,эс гихлә,или
837,stehen::V,зогсх,аштемс стядо
838,sitzen::V,суух,аштемс озадо
839,liegen::V,кевтх,мадезь аштемс
840,hängen::V,өлгәтә бәәх,нурьгемс
841,werden::V,болх,арамс
842,passieren::V,болх,лисэмс
843,beginnen::V,эклх,ушодомс
844,enden::V,төгсх,лоткамс
845,wechseln::V,хүврх,полавтнемс
846,aufgehen[Sonne]::V,һарх,лисемс
847,aufgehen[Sonne]::V,һарх,стямс
848,untergehen[Sonne]::V,орх,валгомс
849,untergehen[Sonne]::V,сүүрлх,валгомс
850,scheinen[Sonne]::V,герлтх,валдомтомс
851,donnern::V,күрҗңнх,цярномс
852,donnern::V,күрҗңнх,галдордомс
853,wehen::V,сальклх,пувамс
854,strömen::V,һооҗх,чудемс
855,fließen::V,урсх,чудемс
856,sich drehen::V,эргх,велямс
857,schwanken::V,дәәвлх,лыкамс
858,schwanken::V,дәәвлх,якамс
859,schwingen::V,нәәхлх,нурсемс
860,schwingen::V,нәәхлх,лыкамс
861,fallen::V,унх,прамс
862,fallen::V,унх,сяворемс
863,fallen::V,киисх,прамс
864,fallen::V,киисх,сяворемс
865,brennen::V,шатх,паломс
866,rauchen::V,ута һарһх,качадомс
867,regnen::V,орх,пиземс
868,gefrieren::V,мөстх,кельмемс
869,tauen::V,хәәлх,соламс
870,schmelzen::V,хәәлх,соламс
871,schmelzen::V,хәәлгдх,соламс
872,trocknen::V,эврх,коськемс
873,sieden::V,буслх,лакамс
874,sieden::V,буслх,пиксемс
875,faulen::V,үмкәрх,наксадомс
876,verfaulen::V,илҗрх,наксадомс
877,reißen::V,тасрх,сезневемс
878,versinken::V,чивх,ваямс
879,vergehen::V,болх,ютамс
880,erscheinen::V,һарх,лисемс
881,verschwinden::V,уга болх,ёмамс
882,sinken::V,татгдх,явамс
883,abnehmen::V,хасгдх,киремемс
884,zunehmen::V,өсх,ламолгадомс
885,zunehmen::V,өсх,раштамс
886,steigen::V,немх,куземс
887,steigen::V,немх,кепсевемс
888,wachsen::V,өсх,касомс
889,wachsen::V,урһх,касомс
890,glänzen::V,гилвкх,цитнемс
891,funkeln::V,цәклх,пиндолдомс
892,funkeln::V,цәклх,цивтёрдомс
893,lärmen::V,шууглдх,шалномс
894,läuten::V,хоңх,гайгезевемс
895,klingeln::V,җиңнулх,чавомс баягас
896,klirren::V,җиңнх,калдордомс
897,klirren::V,җиңнх,кальцяемс
898,brausen::V,догшрхх,лакамс
899,rauschen::V,сарҗңнх,лажномс
900,klingen::V,ә һарх,гайгемс
901,bellen::V,хуцх,онгомс
902,heulen::V,уульх,урномс
903,blasen::V,үләх,пувамс
904,pfeifen::V,ишкрх,вешкемс
905,schreien::V,хәәкрх,пижнемс
906,stöhnen::V,түңшх,кувсемс
907,zittern::V,дагҗннх,тарномс
908,leben::V,бәәх,эрямс
909,geboren werden::V,төрх,чачомс
910,atmen::V,әмсхлх,лексемс
911,trinken::V,уух,симемс
912,essen::V,идх,ярсамс
913,schlucken::V,зальгх,нилемс
914,schlucken::V,зальгх,порнемс
915,müde werden::V,көшх,сиземс
916,einschlafen::V,унтх,матедевемс
917,schlafen::V,нөөрсх,удомс
918,aufwachen::V,серх,сыргоземс
919,aufstehen::V,босх,стямс
920,sich erholen::V,амрх,оймсемс
921,krank werden::V,гемтх,сэредезевемс
922,krank sein::V,шалтглх,сэредемс
923,schmerzen::V,өвдх,сэредемс
924,husten::V,ханях,козомс
925,genesen::V,эдгх,пичкамс
926,sterben::V,үкх,куломс
927,sterben::V,өңгрх,куломс
928,umkommen::V,үкх,чавовомс
929,umkommen::V,үкх,ёмамс
930,sich bewegen::V,көдлх,шаштомс
931,sich bewegen::V,көндрх,шаштомс
932,sich rühren::V,көндрх,сыргамс
933,sich erheben::V,босх,куземс
934,sich setzen::V,суух,озамс
935,hinfallen::V,унх,прамс
936,hinfallen::V,унх,сяворемс
937,hinfallen::V,киисх,прамс
938,hinfallen::V,киисх,сяворемс
939,laufen::V,йовх,якамс
940,schreiten::V,алхх,эскелямс
941,schreiten::V,алхх,молемс
942,spazierengehen::V,сергҗ йовх,якамс
943,eilen::V,шулудх,эрзкалемс
944,eilen::V,шулудх,капшамс
945,sich beeilen::V,адһх,капшамс
946,sich beeilen::V,шамдх,капшамс
947,sausen::V,хурдлх,ливтямс
948,sausen::V,йир_хурдар_гүүх,ливтямс
949,sausen::V,йир_хурдар_йовх,ливтямс
950,rennen::V,гүүх,чийнемс
951,rennen::V,гүүх,ардтнемс
952,springen::V,һәрәдх,кирнявтнемс
953,klettern::V,давшх,куземс
954,schaukeln::V,дүүдңндх,нурямс
955,kriechen::V,мөлкх,ёзмолдомс
956,schwimmen::V,усчх,уемс
957,tauchen::V,булхх,чопавтомс
958,tauchen::V,булхх,чопавтнемс
959,rudern::V,хәәвдх,миледемс
960,fahren::V,йовх,ардомс
961,fliegen::V,нисх,ливтямс
962,gehen::V,йовх,туемс
963,gehen::V,йовх,молемс
964,weggehen::V,йовх,туемс
965,weggehen::V,одх,туемс
966,weggehen::V,һарх,туемс
967,weggehen::V,мөрлх,туемс
968,abfahren::V,мордх,туемс
969,anhalten::V,зогсх,лоткамс
970,hineingehen::V,орх,совамс
971,eintreten::V,орх,совамс
972,eintreten::V,орх,эскельдямс
973,kommen::V,ирх,самс
974,ankommen::V,ирх,самс
975,ankommen::V,ирх,пачкодемс
976,zurückkommen::V,орх,велявтомс
977,bleiben::V,бәәх,кадовомс
978,warten::V,күләх,учомс
979,erwarten::V,күләх,учомс
980,suchen::V,хәәх,вешнемс
981,finden::V,олх,муемс
982,versuchen::V,седх,варштамс
983,vorbereiten::V,белдх,анокстамс
984,lieben::V,дурлх,вечкемс
985,mögen::V,таассгдх,вечкемс
986,lachen::V,инәх,пейдемс
987,rühren::V,уйрах,токамс седейс
988,weinen::V,уульх,авардемс
989,schimpfen::V,харах,сёвномс
990,sich ärgern::V,уурлх,кежиявтнемс
991,sich fürchten::V,әәх,пелемс
992,fürchten::V,әәх,пелемс
993,fürchten::V,сүрдх,пелемс
994,fliehen::V,зулх,оргодемс
995,flüchten::V,орһх,ворьгодемс
996,flüchten::V,орһх,чадомс
997,flüchten::V,зулх,ворьгодемс
998,flüchten::V,зулх,чадомс
999,sehen::V,үзх,неемс
1000,anschauen::V,харх,ваномс
1001,ansehen::V,хәләх,ваномс
1002,ansehen::V,үзх,ваномс
1003,hören::V,соңсх,марямс
1004,zuhören::V,соңсх,кунсоломс
1005,probieren::V,амсх,варшамс
1006,riechen::V,үнрчлх,никсемс
1007,fühlen::V,медх,марямс
1008,scheinen::V,болҗ медгдх,марявомс
1009,scheinen::V,миниһәр болхла,марявомс
1010,scheinen::V,болад бәәх,марявомс
1011,zu sehen sein::V,үзгдх,неявомс
1012,vernehmen::V,соңсх,марямс
1013,frieren::V,даарх,кельмемс
1014,tun::V,кех,теемс
1015,können::V,чадх,маштомс
1016,wollen::V,дурлх,бажамс
1017,anfangen::V,эклх,кармамс
1018,beenden::V,дуусх,прядомс
1019,aufhören::V,уурх,лоткамс
1020,gelingen::V,бүтх,удаламс
1021,gelingen::V,күцәх,удаламс
1022,geraten::V,болх,лисемс
1023,öffnen::V,секх,панжомс
1024,schließen::V,хаах,пекстамс
1025,schließen::V,хаах,сёлгомс
1026,schließen::V,хаах,конямс
1027,stellen::V,тәвх,аравтомс
1028,setzen::V,суулһх,ойсевтемс
1029,setzen::V,суулһх,озавтнемс
1030,legen::V,тәвх,путомс
1031,berühren::V,көндәх,токамс
1032,verbinden::V,боох,содомс
1033,bedecken::V,хучх,вельтямс
1034,bedecken::V,бүркх,вельтямс
1035,aufhängen::V,өлгх,понгавтомс
1036,anzünden::V,асах,кирвастемс
1037,anzünden::V,шатах,кирвастемс
1038,aufheben::V,өөдән өргх,кепедемс
1039,zurücklassen::V,үлдәх,кадомс
1040,verlieren::V,геех,ёмавтомс
1041,fallen lassen::V,алдх,правтомс
1042,machen::V,кех,теемс
1043,herstellen::V,кех,анокстамс
1044,bauen::V,тосхх,путомс
1045,reparieren::V,ясх,витемс
1046,verbessern::V,сәәрүлх,паролгавтомс
1047,verbessern::V,сәәрүлх,вадрялгавтомс
1048,ändern::V,хүврәх,полавтомс
1049,graben::V,малтх,чувомс
1050,graben::V,малтх,таргамс
1051,beugen::V,нуһлх,мендемс
1052,biegen::V,матилһх,комавтомс
1053,drehen::V,эргүлх,чаравтомс
1054,drehen::V,эргүлх,велявтнемс
1055,wenden::V,көмрх,велявтомс
1056,wenden::V,эргүлх,велявтомс
1057,umdrehen::V,эргүлх,велявтомс
1058,heben::V,өргх,кепедемс
1059,heben::V,деер өргх,кепедемс
1060,hochheben::V,өргх,кепедемс
1061,ergreifen::V,бәрх,кундамс
1062,halten::V,бәрх,кирдемс
1063,drücken::V,шахх,нуемс
1064,schieben::V,түлкх,шаштомс
1065,kratzen::V,мааҗх,ангордамс
1066,lecken::V,долах,нолсемс
1067,beißen::V,хазх,сускомс
1068,abreißen::V,таслх,сеземс
1069,abschneiden::V,тәәрх,печкемс
1070,binden::V,боох,кодамс
1071,binden::V,боох,сюлмамс
1072,stecken::V,шаах,сялгомс
1073,stecken::V,хатхх,сялгомс
1074,brechen::V,хамхлх,синдемс
1075,brechen::V,хамхлх,калавтомс
1076,klopfen::V,цокх,калтаямс
1077,hauen::V,цокх,чавомс
1078,kleben::V,наах,педявтнемс
1079,reiben::V,зүлгх,ёзамс
1080,streichen::V,наах,вадемс
1081,streichen::V,лашх,вадемс
1082,streichen::V,түркх,вадемс
1083,schleifen::V,хурцлх,човамс
1084,schneiden::V,хәәчлх,керямс
1085,rütteln::V,дәәвлүлх,чукамс
1086,rütteln::V,дәәвлүлх,лыкавтомс
1087,schütteln::V,сегсрх,чукамс
1088,schwenken::V,дайлх,яхолемс
1089,schütten::V,кех,каямс
1090,füllen::V,дүүргх,пештямс
1091,einwickeln::V,орах,тапарямс
1092,tragen::V,зөөх,кандомс
1093,schleppen::V,чирх,ускомс
1094,ziehen::V,татх,ускомс
1095,aufbewahren::V,хадһлх,ванстомс
1096,werfen::V,хайх,ёртомс
1097,fangen::V,бәрх,кундамс
1098,fangen::V,хавлх,кундамс
1099,packen::V,бәрх,кундамс
1100,verstecken::V,дүрх,кекшемс
1101,verstecken::V,бултулх,кекшемс
1102,teilen::V,хувах,явомс
1103,schicken::V,илгәх,кучомс
1104,bringen::V,авч ирх,кандомс
1105,hinzufügen::V,немх,путомс
1106,hinzufügen::V,немх,максомс
1107,bekommen::V,авх,саемс
1108,erhalten::V,авх ,саемс
1109,nehmen::V,авх,саемс
1110,wählen::V,шүүх,кочкамс
1111,auswählen::V,шүүх,кочкамс
1112,bewahren::V,хадһлх,ванстомс
1113,bewahren::V,кевтнь үлдәх,ванстомс
1114,bewahren::V,кевтнь бәәлһх,ванстомс
1115,behindern::V,харшлх,кирдемс
1116,verderben::V,үрәх,коламс
1117,beschädigen::V,эвдх,теемс зыян
1118,zerbrechen::V,күүлх,коламс
1119,zerbrechen::V,хамхлх,коламс
1120,zerreißen::V,шуучх,сеземс
1121,zerstören::V,эвдх,калавтомс
1122,verbrennen::V,шатах,пултамс
1123,geben::V,өгх,максомс
1124,reichen::V,өгх,максомс
1125,schenken::V,белглх,каземс
1126,versprechen::V,амлх,алтамс
1127,wünschen::V,сә хәәх,арсемс
1128,loben::V,магтх,шнамс
1129,küssen::V,үмсх,палсемс
1130,wiegen::V,саатулх,нурсемс
1131,zudecken::V,бүркх,тавадомс
1132,zudecken::V,бүркх,вельтямс
1133,wecken::V,серүлх,стявтомс
1134,zeigen::V,үзүлх,невтемс
1135,führen::V,көтлх,ветямс
1136,lehren::V,заах,тонавтомс
1137,lehren::V,сурһх,тонавтомс
1138,unterrichten::V,сурһх,тонавтомс
1139,unterrichten::V,багшлх,тонавтомс
1140,aufziehen::V,өскәх,трямс
1141,aufziehen::V,өскәх,кастомс
1142,leiten::V,һардх,ветямс
1143,leiten::V,һардх,азоркстамс
1144,leiten::V,толһалх,ветямс
1145,leiten::V,толһалх,азоркстамс
1146,antreiben::V,шамдах,ветямс
1147,lassen::V,күч үзүлх,кармавтомс
1148,einladen::V,үрх,тердемс
1149,vereinigen::V,хамцулх,вейсэндямс
1150,vereinigen::V,хамцулх,вейс путомс
1151,vereinigen::V,хамцулх,вейс пурнамс
1152,besuchen::V,одх,варштамс
1153,treffen::V,харһх,вастомс
1154,sich versammeln::V,цуглрх,промокшномс
1155,sich versammeln::V,хурх,промокшномс
1156,spielen::V,наадх,налксемс
1157,singen::V,дуулх,морамс
1158,tanzen::V,биилх,киштемс
1159,sich trennen::V,хаһцх,явомс
1160,verlassen::V,хайх,кадомс
1161,retten::V,әм аврх,идемс
1162,retten::V,әәмшгәс харсх,идемс
1163,bewachen::V,харх,ванстомс
1164,bewachen::V,манх,ванстомс
1165,schützen::V,харсх,аштемс
1166,verteidigen::V,харсх,ваномс
1167,sich schlagen::V,гүвдлдх,тюремс
1168,schießen::V,хах,ледемс
1169,siegen::V,диилх,изнямс
1170,ärgern::V,уурлулх,кежейгавтомс
1171,schlagen::V,цокх,токамс
1172,schlagen::V,гүвдх,токамс
1173,stechen::V,хатхх,пупамс
1174,stoßen::V,түлкчкх,тулкадемс
1175,stehlen::V,хулхалх,саламс
1176,stören::V,һә болх,пирямс ки
1177,belästigen::V,амр эс өгх,а максомс
1178,belästigen::V,амр эс өгх,а кадомс оймамо
1179,verbergen::V,нуух,сёпомс
1180,verbergen::V,нуух,кекшемс
1181,verbergen::V,бултулх,сёпомс
1182,verbergen::V,бултулх,кекшемс
1183,täuschen::V,меклх,манямс
1184,betrügen::V,меклх,манчемс
1185,betrügen::V,мек һарһх,манчемс
1186,töten::V,алх,чавномс
1187,töten::V,алх,маштнемс
1188,wohnen::V,бәәх,эрямс
1189,arbeiten::V,көдлх,важодемс
1190,sammeln::V,түүх,пурнамс
1191,pflücken::V,түүх,ноцковтнемс
1192,pflücken::V,хурах,ноцковтнемс
1193,jagen::V,аңнх,кундамс
1194,jagen::V,аңһучлх,кундамс
1195,fischen::V,заһс аңнх,калонь кундамс
1196,fassen::V,бәрх,кундамс
1197,hüten::V,хәрүлх,ваномс
1198,treiben::V,туух,панемс
1199,anbinden::V,уйх,сюлмамс
1200,füttern::V,теҗәх,андомс
1201,melken::V,саах,потявтомс
1202,hacken::V,чавчх,лазномс
1203,gießen::V,услх,валомс
1204,reifen::V,болх,кенеремс
1205,reifen::V,болвсрх,кенеремс
1206,zubereiten::V,белдх,анокстамс
1207,kochen::V,чанх,пидемс
1208,kochen::V,болһх,пидемс
1209,backen::V,болһх,пидемс
1210,braten::V,хуурх,пуштамс
1211,umrühren::V,самрх,човорямс
1212,stricken::V,өлгх,кодамс
1213,nähen::V,уйх,стамс
1214,färben::V,будх,артомс
1215,reinigen::V,цеврлх,урядамс
1216,waschen::V,уһах,муськемс
1217,abwischen::V,арчх,нардамс
1218,spülen::V,зәәлх,ёрвалдомс
1219,fegen::V,сәвүрдх,тенсемс
1220,kehren::V,сәвүрдх,тенсемс
1221,baden::V,өөмх,экшелямс
1222,sich waschen::V,уһах,шлямс
1223,sich waschen::V,бийән уһаҗ,шлямс
1224,ausziehen::V,тәәлх,кайсевтемс
1225,anziehen::V,өмсх,оршамс
1226,sich anziehen::V,хувцлх,оршамс
1227,kämmen::V,самлх,судрямс
1228,schmücken::V,чимх,мазылгавтомс
1229,schmücken::V,чимх,наряжамс
1230,schmücken::V,кеерүлх,мазылгавтомс
1231,schmücken::V,кеерүлх,наряжамс
1232,sagen::V,келх,меремс
1233,sprechen::V,келх,кортамс
1234,reden::V,күүндх,кортамс
1235,reden::V,күр_кех,кортамс
1236,sich unterhalten::V,күүндх,кортнемс
1237,fragen::V,сурх,кевкстемс
1238,bitten::V,эрх,вешемс
1239,erzählen::V,келх,ёвтнемс
1240,erzählen::V,келҗ өгх,ёвтнемс
1241,mitteilen::V,медүлх,ёвтамс
1242,nennen::V,нерәдх,лемдемс
1243,nennen::V,нерәдх,путомс лем
1244,nennen::V,нер өгх,лемдемс
1245,nennen::V,нер өгх,путомс лем
1246,rufen::V,дуудх,тердемс
1247,rufen::V,дуудх,серьгедемс
1248,prahlen::V,көөрх,шнамс пря
1249,übersetzen::V,орчулх,ютавтомс
1250,denken::V,санх,арсемс
1251,glauben::V,шүтх,кемемс
1252,glauben::V,нәәлх,кемемс
1253,bemerken::V,темдглх,неемс
1254,erkennen::V,таньх,содамс
1255,erkennen::V,медх,содамс
1256,begreifen::V,медх,пачкодемс
1257,verstehen::V,соңсх,чарькодемс
1258,lernen::V,сурх,тонавтнемс
1259,wissen::V,медх,содамс
1260,sich erinnern an::V,санх,ледстямс
1261,vergessen::V,мартх,стувтомс
1262,messen::V,кемҗәлх,онкстнемс
1263,zählen::V,тоолх,ловомс
1264,rechnen::V,тоолх,ловомс
1265,lesen::V,умшх,ловномс
1266,malen::V,зурх,рисовамс
1267,zeichnen::V,зурх,рисовамс
1268,schreiben::V,бичх,сёрмадомс
1269,besitzen::V,эзлх,улемс
1270,besitzen::V,эзлх,улемс азорокс
1271,kaufen::V,хулдҗ авх,рамамс
1272,verkaufen::V,хулдх,миемс
1273,verkaufen::V,гүүлгх,миемс
1274,bezahlen::V,өгх,пандомс
1275,zahlen::V,өгх,пандомс
1276,beherrschen::V,эзлх,азоркстамс
1277,ertragen::V,даах,кирдемс
1278,treten::V,,тапамс
