,Concept_ID,kv,kn
559,wertvoll::A,дона,ಅಮೂಲ್ಯ
560,blind::A,синтӧм,ಅಂಧ
561,taub::A,пельтӧм,ಕಿವುಡಾದ
562,kräftig::A,вына,ಪ್ರಬಲ
563,stark::A,вына,ಶಕ್ತಿವಂತ
564,schwach::A,некодя,ದುರ್ಬಲ
565,fett::A,госа,ಕೊಬ್ಬಿದ
566,schlank::A,статя,ತೆಳ್ಳಗಿನ
567,hübsch::A,басӧк,ಅಂದವಾದ
568,böse::A,лёк,ಕೆಟ್ಟ
569,dumm::A,бӧбӧв,ಮಂದ
570,dumm::A,вежӧртӧм,ಮಂದ
571,faul::A,дыш,ಆಲಸ
572,fleißig::A,уджалicь,ಕಡಗುವ
573,geizig::A,жикмӧра,ಜುಗ್ಗ
574,geizig::A,горшаліcь,ಜುಗ್ಗ
575,klug::A,авья,ಚತುರ
576,klug::A,вежӧра,ಚತುರ
577,geschickt::A,кипода,ದಕ್ಷ
578,lieb::A,муса,ಪ್ರಿಯ
579,lieb::A,дзулиньӧй,ಪ್ರಿಯ
580,lustig::A,гажа,ಖುಷಿಯಾದ
581,sanft::A,лебезнӧй,ಸೌಮ್ಯ
582,hungrig::A,тшыг,ಹಸಿದ
583,krank::A,шогалiсь,ಅಸ್ವಸ್ಥ
584,nackt::A,куш,ನಗ್ನ
585,traurig::A,жугыль,ದುಃಖಿತ
586,lebendig::A,ловья,ಜೀವಂತ
587,gut::A,бур,ಒಳ್ಳೆಯ
588,schlecht::A,умӧль,ದುಷ್ಟ
589,schlimm::A,нештӧм,ಅಸಹ್ಯ
590,alt::A,важ,ಮುದಿ
591,neu::A,виль,ಹೊಸ
592,ehemalig::A,вӧвлӧм,ಮಾಜೀ
593,alt[Lebewesen]::A,года,ವೃದ್ಧ
594,alt[Lebewesen]::A,годдэза,ವೃದ್ಧ
595,jung::A,том,ಎಳ
596,arm::A,гов,ಬಡ
597,arm::A,беднӧй,ಬಡ
598,reich::A,эма,ಶ್ರೀಮಂತ
599,bekannt::A,тӧдса,ಅಪ್ತ
600,fremd::A,чужӧй,ಪರಕೀಯ
601,verschieden::A,быдкодь,ಬೇರೆ
602,nah::A,матiсь,ಹತ್ತಿರವಾದ
603,fern::A,ылicь,ದೂರದ
604,linker::A,шульга,ಎಡ
605,rechter::A,веськытланись,ಬಲ
606,anderer::A,мукӧд,ಇತರ
607,erster::A,медодзза,ಪ್ರಥಮ
608,zweiter::A,кыкӧт,ದ್ವಿತೀಯ
609,dritter::A,куимӧт,ಮೂರನೆಯಜಗತ್ತು
610,dritter::A,куимӧдз,ಮೂರನೆಯಜಗತ್ತು
611,letzter::A,бӧрья,ಅಂತ್ಯ
612,letzter::A,мёдбӧрья,ಅಂತ್ಯ
613,auf einmal::ADV,тшӧтш,ಒಡನೆ
614,zusammen::ADV,ӧтлаын,ಒಟ್ಟಿಗೆ
615,lange::ADV,дыр,ದೀರ್ಘ
616,plötzlich::ADV,друг,ಅನಾಮತ್ತು
617,sofort::ADV,тшӧтш,ಜಾಗ್ರತೆ
618,später::ADV,медбӧрын,ತರುವಾಯ
619,jetzt::ADV,ӧні,ಈಗ
620,heute::ADV,талун,ಇಂದು
621,morgen::ADV,ашын,ನಾಳೆ
622,bald::ADV,чожа,ಬೇಗ
623,dann::ADV,сыбӧрын,ಆಗ
624,gestern::ADV,тӧн,ನಿನ್ನೆ
625,einst::ADV,ӧтпыр,ಪೂರ್ವದಲ್ಲಿ
626,damals::ADV,сэк,ಆಗ
627,damals::ADV,сэки,ಆಗ
628,danach::ADV,сэсся,ಆಮೇಲೆ
629,vorher::ADV,одзжык,ಮುಂಚೆ
630,zuerst::ADV,наперво,ಮೊದಲಿಗೆ
631,einmal::ADV,ӧтпыр,ಒಮ್ಮೆ
632,manchmal::ADV,мукӧдпыр,ಆಗಾಗ
633,oft::ADV,-лы-,ಅನೇಕಸಲ
634,immer::ADV,быдпыр,ಯಾವಾಗಲೂ
635,immer::ADV,быдпырся,ಯಾವಾಗಲೂ
636,niemals::ADV,некӧр,ಯಾವಾಗಲೂ ಇಲ್ಲ
637,hier::ADV,татӧн,ಇಲ್ಲಿ
638,hierhin::ADV,татчӧ,ಇತ್ತ
639,von hier::ADV,тасянь,ಇಲ್ಲಿಂದ
640,dort::ADV,сэтӧн,ಅಲ್ಲಿ
641,dorthin::ADV,сэтчин,ಅಲ್ಲಿಗೆ
642,geradeaus::ADV,веськыта,ಸೀದಾ
643,vorwärts::ADV,одзӧ,ಮುನ್ನೆಡೆವ
644,rückwärts::ADV,бӧр,ಹಿಂದುಗಡೆಗೆ
645,zurück::ADV,бӧр,ಹಿಂದಕ್ಕೆ
646,unten::ADV,увтын,ಕೆಳಗೆ
647,hinab::ADV,увтас,ಕೆಳಕ್ಕೆ
648,oben::ADV,вевдӧрас,ಮೇಲೆ
649,hinauf::ADV,вывлань,ಮೇಲಕ್ಕೆ
650,hinauf::ADV,вывланьӧ,ಮೇಲಕ್ಕೆ
651,überall::ADV,быдлан,ಎಲ್ಲಸ್ಥಳಗಳು
652,nicht::ADV,ог,ಇಲ್ಲ
653,nicht::ADV,ог,ಅಲ್ಲ
654,ein wenig::ADV,-ышт,ತುಸು
655,ein wenig::ADV,невна,ತುಸು
656,kaum::ADV,ӧдва,ಕಠಿನವಾಗಿ
657,sehr::ADV,вывтi,ಬಹು
658,so::ADV,сiдз,ಅಷ್ಟು
659,noch::ADV,эшӧ,ಇನ್ನು
660,nur::ADV,только,ಕೇವಲ
661,schon::ADV,ни,ಆಗಲೇ
662,wieder::ADV,бӧра,ಪುನಃ
663,vergebens::ADV,весись,ನಿಷ್ಫಲವಾಗಿ
664,vor::PRP,одзас,ಮುಂದೆ
665,hinter::PRP,бӧрӧ,ಹಿಂದ
666,unter::PRP,увтын,ಕೆಳ
667,durch::PRP,пыр,ನೇರವಾಗಿ
668,neben::PRP,бокам,ಅಧರ ಬಲಿಕ
669,neben::PRP,боксиным,ಅಧರ ಬಲಿಕ
670,zwischen::PRP,коласас,ನಡುವೆ
671,wegen::PRP,понда,ಅಧಕ್ಕಗಿ
672,dies::PRN,эта,ಈ
673,das::PRN,сiя,ಅದು
674,alles::PRN,быдӧс,ಎಲ್ಲ
675,ich::PRN,ме,ನಾನು
676,du::PRN,тэ,ನೀನು
677,er::PRN,сiя,ಅವನು
678,er::PRN,сiя,ಇವನು
679,wir::PRN,мийӧ,ನಾವು
680,ihr::PRN,ті,ನೀವು
681,sie::PRN,нія,ಅವರು
682,was::FPRN,мый,ಏನು
683,wer::FPRN,кин,ಯಾರಿಗೆ
684,wo::FADV,кытӧн,ಎಲ್ಲಿ
685,wohin::FADV,кытчӧ,ಎಲ್ಲಿಗೆ
686,wie::FADV,дзик,ಹೇಗೆ
687,warum::FADV,мыля,ಏಕೆ
688,warum::FADV,мыйсянь,ಏಕೆ
689,wieviel::FNUM,мымда,ಎಷ್ಟು
690,eins::NUM,ӧт,ಒಂದು
691,zwei::NUM,кык,ಎರಡು
692,drei::NUM,куим,ಮೂರು
693,vier::NUM,нёль,ನಾಲ್ಕು
694,fünf::NUM,вит,ಅಯ್ದು
695,sechs::NUM,квать,ಆರು
696,sieben::NUM,сизим,ಏಳು
697,acht::NUM,кыкьямыс,ಎಂಟು
698,neun::NUM,ӧкмыс,ಒಂಭಬತ್ತು
699,zehn::NUM,дас,ಹತ್ತು
700,elf::NUM,дасотік,ಹನ್ನೊಂದು
701,zwölf::NUM,даскык,ಹನ್ನೆರಡು
702,zwanzig::NUM,кыкдас,ಇಪ್ಪತ್ತು
703,dreißig::NUM,куимдас,ಮೂವತ್ತು
704,vierzig::NUM,нёльдас,ನಲವತ್ತು
705,fünfzig::NUM,витдас,ಐವತ್ತು
706,sechzig::NUM,кватьдас,ಅರುವತ್ತು
707,siebzig::NUM,сизимдас,ಎಪ್ಪತ್ತು
708,achtzig::NUM,кыкьямысдас,ಎಂಬತ್ತು
709,neunzig::NUM,ӧкмысдас,ತೊಂಬತ್ತು
710,hundert::NUM,сто,ನೂರು
711,tausend::NUM,тысяча,ಸಾವಿರ
712,und::CNJ,и,ಮತ್ತು
713,und::CNJ,да,ಮತ್ತು
714,oder::CNJ,или,ಅಥವಾ
715,stehen::V,сулавны,ನಿಲ್ಲು
716,sitzen::V,пукавны,ಕುಳ್ಳಿರು
717,liegen::V,куйлыны,ಮಲಗಿಕೊ
718,hängen::V,ӧшавны,ಇಳಿಯಬಿಡು
719,werden::V,лоны,ಆಗು
720,passieren::V,аркмыны,ಆಗು
721,beginnen::V,петны,ಆರಂಭಿಸು
722,enden::V,-сь,ಕೊನೆಗಾಣು
723,enden::V,бырны,ಕೊನೆಗಾಣು
724,wechseln::V,вежсьыны,ಮಾರ್ಪಡಿಸು
725,aufgehen[Sonne]::V,петавны,ಮೂಡು
726,untergehen[Sonne]::V,пуксьыны,ಮುಳುಗು
727,scheinen[Sonne]::V,югьявны,ಹೊಳೆ
728,donnern::V,гымавны,ಗುಡುಗಾಗು
729,wehen::V,пӧлявны,ತೀಡು
730,strömen::V,киссьыны,ಹರಿ
731,fließen::V,визывтны,ಹರಿ
732,sich drehen::V,бергавны,ಸುತ್ತು
733,schwanken::V,кӧвьясьны,ಓಲಾಡು
734,schwingen::V,дюттясьны,ತೂಗು
735,fallen::V,усьны,ಉದುರು
736,brennen::V,сотчыны,ಉರಿ
737,rauchen::V,тшынасьны,ಹೊಗೆಬಿಡು
738,regnen::V,зэрны,ಸುರಿ
739,gefrieren::V,гегдыны,ಹೆಪ್ಪುಗಟ್ಟು
740,tauen::V,сывны,ಬೆಚ್ಚಗಾಗು
741,schmelzen::V,сывны,ಕರಗು
742,trocknen::V,косьмыны,ಒಣಗು
743,sieden::V,пизьны,ಕುದಿ
744,faulen::V,нёльзьыны,ಕೊಳೆ
745,verfaulen::V,тӧрмыны,ನಶಿಸು
746,verfaulen::V,сiсьмыны,ನಶಿಸು
747,reißen::V,косясьны,ಒಡೆ
748,versinken::V,вӧйны,ಮುಳುಗು
749,vergehen::V,мунны,ಸಾಗು
750,erscheinen::V,мыччисьны,ತೋರು
751,verschwinden::V,ӧшны,ಮಾಯವಾಗು
752,sinken::V,ямны,ಕುಸಿ
753,abnehmen::V,ямны,ತಗ್ಗು
754,zunehmen::V,паськавны,ಬೆಳೆ
755,steigen::V,лэбтiсьны,ಉಬ್ಬು
756,wachsen::V,быдмыны,ಬೆಳೆ
757,glänzen::V,свиттявны,ಮಿರುಗು
758,funkeln::V,югйовтлыны,ಮಿನುಗು
759,funkeln::V,югйӧв-керны,ಮಿನುಗು
760,lärmen::V,чавзыны,ಶಬ್ದ ಮಾಡಲು
761,läuten::V,диньгыны,ಬಾರಿಸು
762,klingeln::V,силькӧтны,ಅನುರಣಿಸು
763,klirren::V,жольӧтны,ಕಿಣಿಕಿಣಿಸು
764,brausen::V,гуасьны,ಅಬ್ಬರಿಸು
765,rauschen::V,кышӧтны,ಮರ್ಮರಗುಟ್ಟಿಸು
766,klingen::V,горавны,ಉಸಿರು
767,bellen::V,увтны,ಬಗುಳು
768,bellen::V,вувтны,ಬಗುಳು
769,heulen::V,уннявны,ಅರಚು
770,blasen::V,пӧлявны,ಗಾಳಿ ಊದು
771,pfeifen::V,пиксыны,ಸಿಳ್ಳೆಯೂದು
772,schreien::V,айзыны,ಕರೆ
773,stöhnen::V,ойзыны,ನರಳು
774,stöhnen::V,ружтыны,ನರಳು
775,zittern::V,легьявны,ನಡುಗು
776,leben::V,овны,ಇರು
777,geboren werden::V,шогмыны,ಉಂಟಾಗು
778,atmen::V,лолавны,ಉಸಿರು
779,trinken::V,юны,ಕುಡಿ
780,essen::V,сёйны,ತಿನ್ನು
781,schlucken::V,ньылавны,ನುಂಗು
782,müde werden::V,мыдзны,ಬಳಲು
783,einschlafen::V,ланьтны,ನಿದ್ಧೆಹೋಗು
784,schlafen::V,узьны,ನಿದ್ರಿಸು
785,aufwachen::V,саймыны,ಏಳು
786,aufwachen::V,пальмыны,ಏಳು
787,aufstehen::V,сувтны,ಏಳು
788,sich erholen::V,шоччисьлыны,ಸುಧಾರಿಸು
789,krank werden::V,моржитны,ಬೇನೆಬೀಳು
790,krank sein::V,шогавны,ಕೆಟ್ಟ ಎಂದು
791,krank sein::V,визьӧтны,ಕೆಟ್ಟ ಎಂದು
792,schmerzen::V,висьны,ಕಚ್ಚು
793,husten::V,кашляйтны,ಕೆಮ್ಮು
794,genesen::V,бурдны,ಮತ್ತೆಹೊದಿಸು
795,sterben::V,кувны,ಮೃತಪಡು
796,umkommen::V,вийсьыны,ಹಾಳಾಗು
797,sich bewegen::V,локны,ಚಲಿಸು
798,sich bewegen::V,ветлӧтны,ಚಲಿಸು
799,sich rühren::V,вӧрзьӧтчыны,ಕದಲು
800,sich erheben::V,сувтны,ಏಳು
801,sich setzen::V,пуксьыны,ಕೂರು
802,hinfallen::V,пӧрласьны,ಬೀಳು
803,laufen::V,мунны,ನಡೆ
804,schreiten::V,тальччавны,ಮೆಲ್ಲಗೆ ನಡೆ
805,spazierengehen::V,котрасьны,ವಿಹರಿಸು
806,eilen::V,тэрмасьны,ಮುನ್ನುಗ್ಗು
807,sich beeilen::V,тэрмасьны,ಆತುರಪಡು
808,sausen::V,вирдавны-котӧртны,ಒಗೆ
809,springen::V,чеччавны,ಜಿಗಿ
810,klettern::V,кышасьны,ಏರು
811,schaukeln::V,чурликасьны,ತೂಗು
812,kriechen::V,кыскасьны-мунны,ತೆವಳು
813,schwimmen::V,вартчыны,ಈಜು
814,tauchen::V,сунгисьны ваӧ,ಕೆಳಗಿಳಿ
815,rudern::V,сынны,ಸಾಗಿಸು
816,fahren::V,мунны,ನಡೆಸು
817,fliegen::V,лэбавны,ಹಾರು
818,gehen::V,мунны,ಹೋಗು
819,weggehen::V,мунны,ಹೊರಡು
820,abfahren::V,иньдӧтчыны,ತೆರಳು
821,abfahren::V,мунны,ತೆರಳು
822,anhalten::V,сувтны,ನಿಲ್ಲು
823,hineingehen::V,пырны,ಒಳಹೊಗು
824,eintreten::V,пырны,ಒಳಹೊಗು
825,kommen::V,локны,ಬರು
826,ankommen::V,локны,ಬರು
827,zurückkommen::V,бертны,ಹಿಂದಿರುಗು
828,zurückkommen::V,панӧвтсьыны,ಹಿಂದಿರುಗು
829,bleiben::V,кольччыны,ಇರು
830,warten::V,видзчисьны,ಇರು
831,erwarten::V,видзчисьны,ನಿರೀಕ್ಷಿಸು
832,suchen::V,кошшыны,ಹುಡುಕು
833,finden::V,адззыны,ಕಂಡುಕೊ
834,versuchen::V,пондыны,ಪ್ರಯತ್ನಿಸು
835,versuchen::V,пондӧтны,ಪ್ರಯತ್ನಿಸು
836,vorbereiten::V,лӧсьӧтны,ಸಿದ್ಧವಾಗು
837,lieben::V,милуйтны,ಪ್ರೀತಿಸು
838,mögen::V,радейтны,ಇಷ್ಟಪಡು
839,lachen::V,серавны,ನಗು
840,rühren::V,сьӧлӧм вӧрзьӧтны,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
841,weinen::V,горзыны,ಅಳು
842,schimpfen::V,видчыны,ಗೊಣಗು
843,sich ärgern::V,лёкавны,ಗಣಗಾಡು
844,sich fürchten::V,повны,ನಡುಗು
845,fürchten::V,повны,ಹೆದರು
846,fliehen::V,пышшыны,ಓಡಿಹೋಗು
847,flüchten::V,пышшыны,ಪಾರಾಗು
848,sehen::V,адззыны,ಕಾಣು
849,anschauen::V,видзӧтны,ನೋಡು
850,ansehen::V,видзӧтны,ನಿರೀಕ್ಷಿಸು
851,hören::V,кывны,ಕೇಳು
852,zuhören::V,кывзыны,ಆಲಿಸು
853,probieren::V,пешлыны,ರುಚಿ ನೋಡು
854,riechen::V,дукавны,ಮೂಸು
855,fühlen::V,кывны,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
856,scheinen::V,декуйтчыны,ತೋರು
857,zu sehen sein::V,тыдавны,ಕಾಣಿಸು
858,vernehmen::V,тӧдмавны,ಕೇಳು
859,frieren::V,гегдыны,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
860,tun::V,керны,ಮಾಡು
861,können::V,вермыны,ಮಾಡಬಲ್ಲ
862,wollen::V,мӧдны,ಬಯಸು
863,anfangen::V,петны,ಪ್ರಾರಂಭಿಸು
864,beenden::V,ештӧтны,ನಿಲ್ಲಿಸು
865,beenden::V,керыштны,ನಿಲ್ಲಿಸು
866,aufhören::V,дугдыны,ಮುಗಿಸು
867,gelingen::V,шогмыны,ಯಶಸ್ವಿಯಾಗು
868,geraten::V,мыччисьны,ಉತ್ಪತ್ತಿಮಾಡು
869,öffnen::V,осьтны,ತೆರೆ
870,schließen::V,пӧднавны,ಮುಚ್ಚು
871,stellen::V,сувтӧтны,ಇಕ್ಕು
872,setzen::V,пуксьӧтны,ಇಡು
873,legen::V,пуктыны,ಇಡು
874,berühren::V,вӧрзьӧтны,ತಾಕು
875,verbinden::V,йитны,ಕೂಡಿಸು
876,bedecken::V,вевттьыны,ಮುಚ್ಚು
877,aufhängen::V,ӧшӧтны,ತೂಗುಹಾಕು
878,anzünden::V,ӧзтыны,ಹತ್ತಿಸು
879,aufheben::V,лэбтыны,ಆಯಿ
880,zurücklassen::V,кольны,ಬಿಡು
881,verlieren::V,ӧштыны,ಕಳೆ
882,fallen lassen::V,уськӧтны,ಬೀಳಿಸು
883,machen::V,керны,ಮಾಡು
884,herstellen::V,вӧчны,ತಯಾರಿಸು
885,bauen::V,строитны,ಕಟ್ಟು
886,reparieren::V,вочны,ಸರಿಪಡಿಸು
887,verbessern::V,бурсьӧтны,ತಿದ್ದು
888,ändern::V,вежны,ಬದಲಾಯಿಸು
889,graben::V,гарйыны,ಅಗೆ
890,beugen::V,кусіньтны,ಬಗ್ಗಿಸು
891,biegen::V,чукыльтыштны,ಬಗ್ಗಿಸು
892,drehen::V,бергӧтны,ತಿರುಗು
893,wenden::V,бергӧтны,ತಿರುಗು
894,umdrehen::V,бергӧтны,ತಿರುಗಿಸು
895,heben::V,лэбтыны,ಎತ್ತು
896,hochheben::V,лэбтыны,ಎತ್ತು
897,ergreifen::V,кватитны,ಆಕ್ರಮಿಸು
898,halten::V,видзны,ಹಿಡಿ
899,drücken::V,личкыны,ಒತ್ತು
900,schieben::V,тойлавны,ನೂಕು
901,kratzen::V,шаркӧтны,ತರಚಿಕೊಳ್ಳು
902,lecken::V,нювны,ನೆಕ್ಕು
903,beißen::V,йирны,ಕಚ್ಚು
904,abreißen::V,орӧтны,ಹರಿ
905,abschneiden::V,шӧрыштны,ಕತ್ತರಿಸು
906,abschneiden::V,вундыштны,ಕತ್ತರಿಸು
907,binden::V,гӧрдззыны,ಕಟ್ಟು
908,stecken::V,мӧртны,ಸಿಕ್ಕಿಸು
909,brechen::V,жугдыны,ಮುರಿ
910,klopfen::V,зукӧтны,ತಟ್ಟು
911,hauen::V,желльыны,ಹೊಡೆ
912,kleben::V,лякӧтны,ಅಂಟಿಸು
913,reiben::V,зыртны,ಉಜ್ಜು
914,streichen::V,мавтны,ಹರಡು
915,schleifen::V,кыскыны,ಮಸೆ
916,schneiden::V,вундавны,ಕತ್ತರಿಸು
917,rütteln::V,шатлавны,ಕುಲುಕಿಸು
918,schütteln::V,зыбӧтны,ಅಲುಗಿಸು
919,schwenken::V,ӧвтны,ತೂಗಾಡು
920,schwenken::V,макайтны,ತೂಗಾಡು
921,schütten::V,кисьтны,ಎರೆ
922,füllen::V,тыртны,ತುಂಬಿಸು
923,füllen::V,тырсьӧтны,ತುಂಬಿಸು
924,einwickeln::V,тубны,ಹೊದಿಸು
925,tragen::V,новйӧтны,ಹೊರು
926,schleppen::V,кыскыны,ಜಗ್ಗು
927,ziehen::V,кыскыны,ಎಳೆ
928,aufbewahren::V,видзны,ಇಟ್ಟುಕೊ
929,werfen::V,шентывлыны,ಎಸೆ
930,fangen::V,кутны,ಹಿಡಿ
931,packen::V,кутасьны,ಸೆಳೆ
932,packen::V,кватитны,ಸೆಳೆ
933,verstecken::V,дзебны,ಮುಚ್ಚಿಡು
934,teilen::V,торйӧтны,ವಿಭಜಿಸು
935,schicken::V,иньдыны,ಕಳುಹಿಸು
936,bringen::V,вайны,ತರು
937,hinzufügen::V,содтыны,ಕೂಡಿಸು
938,bekommen::V,получитны,ಸಂಪಾದಿಸು
939,erhalten::V,получитны,ಪಡೆ
940,nehmen::V,босьтны,ಹಿಡಿ
941,wählen::V,бӧрйыны,ಆರಿಸು
942,auswählen::V,бӧрйыны,ಆಯಿ
943,bewahren::V,видзны,ರಕ್ಷಿಸಿಡು
944,behindern::V,падтыны,ಅಡ್ಡಿಮಾಡು
945,verderben::V,изводавны,ಕೆಡಿಸು
946,beschädigen::V,паздыны,ಹಾಳುಮಾಡು
947,zerbrechen::V,паздыны,ಮುರಿ
948,zerreißen::V,косявны,ಸೀಳು
949,zerstören::V,паздыны,ಅಳಿಸು
950,verbrennen::V,сотны,ಸುಡು
951,geben::V,сетны,ಕೊಡು
952,reichen::V,сетны,ಕೊಡು
953,schenken::V,козьнавны,ಅರ್ಪಿಸು
954,versprechen::V,кӧсйыны,ವಾಗ್ದಾನಮಾಡು
955,wünschen::V,бурсьыны,ಬಯಸು
956,loben::V,ошкыны,ಹೊಗಳು
957,küssen::V,окавны,ಚುಂಬಿಸು
958,wiegen::V,тюттьӧтны,ತೂಗು
959,zudecken::V,вевттьыны,ಹಾಸು
960,wecken::V,саймӧтны,ಎಬ್ಬಿಸು
961,zeigen::V,мыччавны,ತೋರಿಸು
962,führen::V,нуӧтны,ದಾರಿತೋರಿಸು
963,lehren::V,велӧтны,ಕಲಿಸು
964,unterrichten::V,велӧтны,ಬೋಧಿಸು
965,aufziehen::V,быдтыны,ಸಲಹು
966,leiten::V,юравны,ಮುಂದಾಳಾಗಿರು 
967,leiten::V,веськӧтлыны,ಮುಂದಾಳಾಗಿರು 
968,antreiben::V,тэрмӧтны,ಓಡಿಸು
969,lassen::V,-ӧтыны,ಮಾಡಲುಬಿಡು
970,einladen::V,корны,ಆಹ್ವಾನಿಸು
971,vereinigen::V,ӧтувтны,ಒಂದಾಗು
972,vereinigen::V,ӧтлаавны,ಒಂದಾಗು
973,besuchen::V,пыравлыны,ಭೇಟಿಯಾಗು
974,treffen::V,пантавны,ಸಂಧಿಸು
975,sich versammeln::V,ӧксьыны,ನೆರೆ
976,spielen::V,орсны,ಆಡು
977,singen::V,сьывны,ಹಾಡು
978,tanzen::V,йӧктыны,ಕುಣಿ
979,sich trennen::V,торьясьны,ಪ್ರತ್ಯೇಮಾಡು
980,verlassen::V,кольны,ಕಳೆ
981,retten::V,мынтны,ರಕ್ಷಿಸು
982,bewachen::V,смекайтны,ಕಾಪಾಡು
983,schützen::V,дорйыны,ಸಂರಕ್ಷಿಸು
984,verteidigen::V,дорйыны,ಕಾಪಿಡು
985,sich schlagen::V,тышкасьны,ಕಿತ್ತಾಟ
986,schießen::V,лыйны,ಎಸೆ
987,siegen::V,вермыны,ಗೆಲ್ಲು
988,ärgern::V,лӧгӧтны,ರೇಗಿಸು
989,schlagen::V,базнитны,ಹೊಡೆ
990,treten::V,чужьявны,ಒದೆ
991,stechen::V,бытшкыны,ಚುಚ್ಚು
992,stoßen::V,тапкыны,ತಳ್ಳು
993,stoßen::V,тойыштны,ತಳ್ಳು
994,stehlen::V,гусявны,ಕದಿ
995,stören::V,костіавны,ಕತಕು
996,belästigen::V,назыляйтны,ತೊಂದರೆ
997,verbergen::V,дзебны,ಮರೆಮಾಜು
998,täuschen::V,бӧбӧтны,ಠಕ್ಕಿಸು
999,täuschen::V,пӧрьявны,ಠಕ್ಕಿಸು
1000,betrügen::V,муклачитны,ವಂಚಿಸು
1001,töten::V,вийны,ಕೊಲ್ಲು
1002,wohnen::V,овны,ವಾಸಿಸು
1003,arbeiten::V,уджавны,ಕೆಲಸ ಮಾಡು
1004,sammeln::V,ӧктыны,ಸಂಚಯಿಸು
1005,pflücken::V,судзлавны,ಬಿಡಿಸು
1006,jagen::V,вӧравны,ಬೇಟೆಯಾಡು
1007,fischen::V,чериавны,ಮೀನು ಹಿಡಿ
1008,fassen::V,кутны,ಹಿಡಿ
1009,hüten::V,вердны,ಗುಂಪುಸೇರಿಸು
1010,hüten::V,йирсьӧтны,ಗುಂಪುಸೇರಿಸು
1011,treiben::V,вашӧтны,ದಬ್ಬು
1012,anbinden::V,кӧртавны,ಬಿಗಿ
1013,füttern::V,вердны,ಮೇಯಿಸು
1014,melken::V,высьтыны,ಹಾಲು ಕರೆ
1015,melken::V,чилькӧтны,ಹಾಲು ಕರೆ
1016,hacken::V,керавны,ತುಂಡರಿಸು
1017,gießen::V,киськавны,ನೀರುಹಾಕು
1018,reifen::V,кисьмыны,ಕಳಿ
1019,zubereiten::V,лӧсьӧтны,ಅಡಿಗೆಮಾಡು
1020,kochen::V,пуны,ಅಡು
1021,backen::V,пӧжавны,ಬೇಯಿಸು
1022,braten::V,жаритны,ಕರಿ
1023,umrühren::V,соравны,ಕಲಕು
1024,stricken::V,домавны,ಹೆಣೆ
1025,nähen::V,вурны,ಹೊಲಿ
1026,färben::V,краситны,ಬಣ್ಣ ಹತ್ತು
1027,reinigen::V,весӧтны,ಸ್ವಚ್ಛಮಾಡು
1028,waschen::V,пеславны,ತೊಳೆ
1029,abwischen::V,чышкыны,ಒರಸು
1030,spülen::V,гывьявны,ಗಲಬರಿಸು
1031,fegen::V,чышкыны,ಗುಡಿಸು
1032,kehren::V,чышкыны,ಗುಡಿಸು
1033,baden::V,купайтчыны ,ಸ್ನಾನಮಾಡು
1034,sich waschen::V,миссьыны,ತೊಳೆ
1035,ausziehen::V,гыжтӧтны,ಬಿಚ್ಚು
1036,ausziehen::V,пӧрччавны,ಬಿಚ್ಚು
1037,anziehen::V,пасьтавны,ಹಾಕು
1038,sich anziehen::V,пасьтасьны,ಹಾಕು
1039,kämmen::V,сынавны,ಬಾಚು
1040,schmücken::V,баситны,ಅಲಂಕರಿಸು
1041,sagen::V,висьтавны,ಹೇಳು
1042,sprechen::V,шуны,ನುಡಿ
1043,reden::V,баитны,ನುಡಿ
1044,sich unterhalten::V,сёрнитны,ಹರಟೆ ಹೊಡಿ
1045,fragen::V,юавны,ವಿಚಾರಿಸು
1046,bitten::V,корны,ಬೇಡು
1047,erzählen::V,висьтавны,ಹೇಳು
1048,mitteilen::V,висьтавны,ತಿಳಿಸು
1049,nennen::V,нимтны,ಹೆಸರಿಡು
1050,rufen::V,китсавны,ಕರೆ
1051,rufen::V,корны,ಕರೆ
1052,rufen::V,чукӧстны,ಕರೆ
1053,prahlen::V,ошшасьны,ಜಂಬ ಕೊಚ್ಚು
1054,übersetzen::V,вуджӧтны,ಭಾಷಾಂತರಿಸು
1055,denken::V,чайтны,ಯೋಚಿಸು
1056,glauben::V,веритны,ನಂಬು
1057,bemerken::V,казявны,ಗಮನಿಸು
1058,erkennen::V,тӧдсавны,ಗುರುತುಹಿಡಿ
1059,begreifen::V,вежӧртны,ಗ್ರಹಿಸು
1060,verstehen::V,кывны,ಅರ್ಥಮಾಡಿಕೊ
1061,lernen::V,велӧтчыны,ಕಲಿ
1062,wissen::V,тӧдны,ಅರಿ
1063,sich erinnern an::V,касьтывны,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1064,vergessen::V,вунӧтны,ಮರೆತುವಿಡು
1065,messen::V,меряйтны,ಅಳೆ
1066,zählen::V,лыддьыны,ಗಣಿಸು
1067,rechnen::V,лыддьыны,ಲೆಕ್ಕ ಹಾಕು
1068,lesen::V,лыддьӧтны,ಓದು
1069,zeichnen::V,гижмавны,ಬಿಡಿಸು
1070,schreiben::V,гижны,ಬರೆ
1071,besitzen::V,лоны,ಒಡೆಯನಾಗಿರು
1072,kaufen::V,небны,ಕೊಳ್ಳು
