,Concept_ID,hy,is
172,Hund::N,շուն,hundur
173,Katze::N,կատու,köttur
174,Bär::N,արջ,björn
175,Eichhörnchen::N,սկյուռ,íkorni
176,Elch::N,հիւսիսային եղջերու,elgur
177,Fuchs::N,աղվես,refur
178,Hase::N,նապաստակ,héri
179,Maus::N,մուկ,mús
180,Wolf::N,գայլ,úlfur
181,Vogel::N,թռչուն,fugl
182,Schwarm::N,երամ,sægur
183,Huhn::N,հավ,hæna
184,Hahn::N,աքաղաղ,hani
185,Gans::N,սագ,gæs
186,Adler::N,արծիվ,örn
187,Ente::N,բադ,önd
188,Eule::N,բու,uggla
189,Kranich::N,կռունկ,trana
190,Krähe::N,ագռավ,kráka
191,Kuckuck::N,կուկու,gaukur
192,Schwan::N,կարապ,svanur
193,Fisch::N,ձուկ,fiskur
194,Barsch::N,պերկես,aborri
195,Hecht::N,գայլաձուկ,gedda
196,Schlange[Tier]::N,օձ,naðra
197,Wurm::N,որդ,ormur
198,Wurm::N,ճիճու,ormur
199,Spinne::N,սարդ,kónguló
200,Ameise::N,միջյուն,maur
201,Laus::N,ոջիլ,lús
202,Mücke::N,մժղուկ,mý
203,Mücke::N,մժղուկ,mýfluga
204,Fliege::N,ճանճ,fluga
205,Schmetterling::N,թիթեռ,fiðrildi
206,Beere::N,հատապտուղ,ber
207,Apfel::N,խնձոր,epli
208,Pilz::N,սունկ,sveppur
209,Zwiebel::N,սոխ,laukur
210,Saat::N,սերմ,fræ
211,Saat::N,սերմ,útsæði
212,Korn::N,հատիկ,korn
213,Heu::N,խոտ,hey
214,Schale::N,կեղեւ,hýði
215,Grube::N,փոս,gryfja
216,Falle::N,ծուղակ,gildra
217,Schlinge::N,խեղդան,snara
218,Spur::N,հետք,spor
219,Asche::N,մոխիր,aska
220,Dreck::N,աղտ,óþverri
221,Eisen::N,երկաթ,járn
222,Gold::N,ոսկի,gull
223,Silber::N,արծաթ,silfur
224,Kohle::N,քարածուխ,kol
225,Glas::N,ապակի,gler
226,Lehm::N,կավ,leir
227,Sand::N,ավազ,sandur
228,Mensch::N,մարդ,maður
229,Mensch::N,մարդ,manneskja
230,Mann::N,մարդ,maður
231,Mann::N,մարդ,karlmaður
232,Mann::N,տղամարդ,maður
233,Mann::N,տղամարդ,karlmaður
234,Frau::N,կին,kona
235,Kind::N,զավակ,barn
236,Kind::N,զավակ,krakki
237,Junge::N,տղա,drengur
238,Mädchen::N,աղջիկ,stelpa
239,Familie::N,ընտանիք,fjölskylda
240,Großvater::N,պապ,afi
241,Großmutter::N,տատ,amma
242,Eltern::N,ծնողներ,foreldrar
243,Vater::N,հայր,faðir
244,Mutter::N,մայր,móðir
245,Sohn::N,որդի,sonur
246,Tochter::N,աղջիկ,dóttir
247,Tochter::N,դուստր,dóttir
248,Bruder::N,եղբայր,bróðir
249,Schwester::N,քույր,systir
250,Onkel::N,քեռի,föðurbróðir
251,Onkel::N,հորեղբայր,föðurbróðir
252,Tante::N,մորաքույր,frænka
253,Tante::N,մորաքույր,móðursystir
254,Ehemann::N,մարդ,eiginmaður
255,Ehemann::N,ամուսին,eiginmaður
256,Ehefrau::N,կին ամուսին,eiginkona
257,Freude::N,ուրախություն,gleði
258,Gelächter::N,ծիծաղ,hlátur
259,Glück::N,երջանկություն,gæfa
260,Kummer::N,վիշտ,sorg
261,Wunsch::N,ցանկություն,ósk
262,Lust::N,փափագ,fýsn
263,Lust::N,փափագ,löngun
264,Lust::N,իղձ,fýsn
265,Lust::N,իղձ,löngun
266,Geist::N,ոգի,andi
267,Gedanke::N,միտք,hugsun
268,Gedächtnis::N,հիշողություն,minni
269,Verstand::N,խելք,vit
270,Sinn::N,իմաստ,merking
271,Grund::N,պատճառ,ástæða
272,Wahrheit::N,ճշմարտություն,sannleikur
273,Gespräch::N,զրույց,samtal
274,Märchen::N,պայիկի պատմություն,ævintýri
275,Erzählung::N,պատմվածք,saga
276,Erzählung::N,պատմություն,saga
277,Nachricht::N,հաղորդագրություն,frétt
278,Neuigkeit::N,լուր,frétt
279,Neuigkeit::N,նորություն,frétt
280,Name::N,անուն,nafn
281,Rätsel::N,բարդ խնդիր,gáta
282,Rede::N,ճառ,ræða
283,Rede::N,ելույթ,ræða
284,Sprache::N,լեզու,mál
285,Sprache::N,լեզու,tungumál
286,Stimme::N,ձայն,rödd
287,Wort::N,բառ,orð
288,Zeichen::N,նշան,tákn
289,Zeichen::N,նշան,merki
290,Ruf::N,կոչ,kall
291,Ruf::N,կանչ,kall
292,Lärm::N,աղմուկ,hávaði
293,Laut::N,հնչյուն,hljóð
294,Laut::N,ձայն,hljóð
295,Ton::N,տոն,tónn
296,Lied::N,երգ,ljóð
297,Lied::N,երգ,söngur
298,Ruhe::N,անդորրություն,ró
299,Ruhe::N,անդորրություն,kyrrð
300,Leute::N,մարդիկ,fólk
301,Volk::N,ազգ,þjóð
302,Arbeit::N,գործ,vinna
303,Arbeit::N,աշխատանք,vinna
304,Gast::N,հյուր,gestur
305,Geschenk::N,նվեր,gjöf
306,Spiel::N,խաղ,leikur
307,Gesellschaft::N,ընկերություն,selskapur
308,Hilfe::N,օգնությթուն,hjálp
309,Freund::N,ընկեր,vinur
310,Freund::N,բարեկամ,vinur
311,Kamerad::N,ուղեկից,félagi
312,Angelegenheit::N,բան,mál
313,Angelegenheit::N,բան,málefni
314,Angelegenheit::N,գործ,mál
315,Angelegenheit::N,գործ,málefni
316,Anzahl::N,քանակ,tala
317,Anzahl::N,քանակ,fjöldi
318,Anzahl::N,գումար,tala
319,Anzahl::N,գումար,fjöldi
320,Art::N,տեսակ,tegund
321,Stück::N,կտոր,biti
322,Stück::N,կտոր,stykki
323,Teil::N,մաս,hluti
324,Teil::N,մաս,partur
325,Hälfte::N,կես,helmingur
326,Kreis::N,շիջանակ,hringur
327,Kreuz::N,խաչ,kross
328,Kreuz::N,խաչ,krossmark
329,Linie::N,գիծ,lína
330,Strich::N,գիծ,strik
331,Abstand::N,անջրպետ,millibil
332,Entfernung::N,հեռավորություն,fjarlægð
333,Gegend::N,շրջան,hérað
334,Platz::N,տարածություն,pláss
335,Ort::N,տեղ,staður
336,Ort::N,վայր,staður
337,Seite::N,կողմ,hlið
338,Mitte::N,մեջտեղ,miðja
339,Gegenstand::N,առարկա,hlutur
340,Sache::N,բան,mál
341,Rand::N,վերջք,brún
342,Kante::N,եզր,rönd
343,Ecke::N,անկյուն,horn
344,Spitze::N,ծայր,oddur
345,Ende::N,ծայր,endi
346,Loch::N,անցք,gat
347,Loch::N,անցք,hola
348,Winkel::N,անկյուն,skot
349,Winkel::N,անկյուն,krókur
350,Muster::N,օրինակ,munstur
351,Größe::N,մեծություն,stærð
352,Länge::N,երկարություն,lengd
353,Höhe::N,բարձրություն,hæð
354,Gewicht::N,կշիռ,vigt
355,Gewicht::N,կշիռ,þyngd
356,Menge::N,քանակ,magn
357,Haufen::N,դեզ,hrúga
358,Haufen::N,դեզ,haugur
359,Haufen::N,կույտ,hrúga
360,Haufen::N,կույտ,haugur
361,Reihe::N,շարք,röð
362,Reihe::N,կարգ,röð
363,Boot::N,նավակ,bátur
364,Ruder::N,թի,ár
365,Ruder::N,թիակ,ár
366,Schlitten::N,բալխիր,sleði
367,Ski::N,դահուկ,skíði
368,Lagerfeuer::N,բացօդեայ կրակ,varðeldur
369,Last::N,բեռ,byrði
370,Last::N,բեռ,farmur
371,Gang::N,զբոսանք,ganga
372,Schritt::N,քայլ,skref
373,Norden::N,հյուսիս,norður
374,Süden::N,հարավ,suður
375,Westen::N,արեւմուտք,vestur
376,Osten::N,արեւելք,austur
377,Holz::N,փայտ,viður
378,Brett::N,տախտակ,fjöl
379,Platte::N,թիթեղ,flötur
380,Stütze::N,նեցուկ,stoð
381,Stange::N,ձող,stöng
382,Stock::N,փայտ,prik
383,Stock::N,փայտ,stafur
384,Stab::N,ցուպ,prik
385,Stab::N,ցուպ,stafur
386,Stab::N,գավազան,prik
387,Stab::N,գավազան,stafur
388,Rohr::N,խողովակ,rör
389,Rohr::N,խողովակ,pípa
390,Haus::N,տուն,hús
391,Heim::N,տուն,heimili
392,Ofen::N,վառարան,ofn
393,Fußboden::N,հատակ,gólf
394,Tisch::N,սեղան,borð
395,Stuhl::N,աթոռ,stóll
396,Wiege::N,օրորոց,vagga
397,Bett::N,անկողին,rúm
398,Bett::N,անկողին,hvíla
399,Regal::N,դարակ,hilla
400,Kiste::N,տուփ,kassi
401,Fenster::N,պատուհան,gluggi
402,Tür::N,դուռ,dyr
403,Tür::N,դուռ,hurð
404,Tor::N,դարպաս,hlið
405,Zaun::N,ցանկապատ,girðing
406,Zaun::N,ցանկապատ,limgarður
407,Dach::N,տանիք,þak
408,Dach::N,կտուր,þak
409,Leiter::N,սանդուղք,stigi
410,Besen::N,ավել,sópur
411,Spaten::N,բահ,spaði
412,Schaufel::N,թի,skófla
413,Gabel::N,պատառաքաղ,gaffall
414,Löffel::N,գդալ,skeið
415,Messer::N,դանակ,hnífur
416,Nagel::N,մեխ,nögl
417,Netz::N,ցանց,net
418,Haken::N,կարթ,krókur
419,Griff::N,կոթ,tak
420,Griff::N,բռնակ,tak
421,Schloss::N,կողպեք,lás
422,Bild::N,նկար,mynd
423,Bild::N,պատկեր,mynd
424,Figur::N,քանդակ,stytta
425,Figur::N,պատկեր,stytta
426,Puppe::N,տիկնիկ,brúða
427,Beutel::N,տոպրակ,poki
428,Beutel::N,տոպրակ,baggi
429,Bündel::N,կապոց,böggull
430,Tasche::N,պայուսակ,veski
431,Eimer::N,դույլ,fata
432,Deckel::N,կափարիչ,lok
433,Geschirr::N,ամանեղեն,leirtau
434,Sack::N,պարկ,sekkur
435,Sack::N,տոպրակ,sekkur
436,Tasse::N,թաս,bolli
437,Tasse::N,գավաթ,bolli
438,Topf::N,անոթ,pottur
439,Kessel::N,կաթսա,ketill
440,Essen::N,կերակուր,matur
441,Nahrung::N,ուտելիք,fæða
442,Speise::N,խորտիկ,réttur
443,Speise::N,խորտիկ,matarréttur
444,Speise::N,կերակուր,réttur
445,Speise::N,կերակուր,matarréttur
446,Fleisch::N,միս,kjöt
447,Getreide::N,հացահատիկ,korn
448,Brei::N,լանդակ,grautur
449,Brot::N,հաց,brauð
450,Scheibe::N,կտոր,sneið
451,Scheibe::N,պատառ,sneið
452,Fett::N,ճարպ,fita
453,Butter::N,կարագ,smjör
454,Öl::N,ձեթ,olía
455,Salz::N,աղ,salt
456,Suppe::N,սուպ,súpa
457,Suppe::N,ապուր,súpa
458,Honig::N,մեղր,hunang
459,Milch::N,կաթ,mjólk
460,Tee::N,թեյ,te
461,Leder::N,կաշի,skinn
462,Wolle::N,բուրդ,ull
463,Stoff::N,գործվածք,dúkur
464,Nadel::N,ասեղ,nál
465,Faden::N,թել,þráður
466,Knopf::N,կոճակ,tala
467,Knopf::N,կոճակ,hnappur
468,Knoten::N,հանգույց,hnútur
469,Farbe::N,ներկ,málning
470,Kleidung::N,հագուստ,búningur
471,Kleidung::N,հագուստ,klæðnaður
472,Hemd::N,վերնաշապիկ,skyrta
473,Kragen::N,օձիք,kragi
474,Kragen::N,օձիք,flibbi
475,Ärmel::N,թեւք,ermi
476,Hose::N,շալվար,buxur
477,Gürtel::N,գոտի,belti
478,Mütze::N,կեպի,húfa
479,Schuh::N,կոշիկ,skór
480,Stiefel::N,երկարաճիթ կոշիկ,stígvél
481,Ring::N,զնգալ,hringur
482,Band::N,ժապավեն,band
483,Kamm::N,սանր,greiða
484,Spiegel::N,հայելի,spegill
485,Riemen::N,փոկ,ól
486,Riemen::N,փոկ,reim
487,Schnur::N,լար,snúra
488,Leine::N,փոկ,band
489,Decke::N,վերմակ,teppi
490,Kissen::N,բարձ,koddi
491,Tuch::N,թաշկինակ,klútur
492,Handtuch::N,սրբիչ,þurrka
493,Handtuch::N,սրբիչ,handklæði
494,Kraft::N,ուժ,afl
495,Kraft::N,ուժ,kraftur
496,Stärke::N,պնդություն,styrkur
497,Stärke::N,ամրություն,styrkur
498,Gesundheit::N,առողջություն,heilsa
499,Gesundheit::N,առողջություն,heilbrigði
500,Krankheit::N,ախտ,sjúkdómur
501,Krankheit::N,հիվանդություն,sjúkdómur
502,Schmerz::N,ցավ,sársauki
503,Schmerz::N,տանջանք,sársauki
504,Wunde::N,վերք,sár
505,Fieber::N,տենդ,hitasótt
506,Arznei::N,դեղ,lyf
507,Brücke::N,կամուրջ,brú
508,Brunnen::N,հոր,brunnur
509,Brunnen::N,ջրհոր,brunnur
510,Weide::N,արոտավայր,hagi
511,Pfad::N,արահետ,stígur
512,Weg::N,ուղի,vegur
513,Straße::N,ճանապարհ,gata
514,Straße::N,ճանապարհ,stræti
515,Dorf::N,գյուղ,þorp
516,Stadt::N,քաղաք,borg
517,Brief::N,նամակ,bréf
518,Buch::N,գիրք,bók
519,Buchstabe::N,տառ,bókstafur
520,Buchstabe::N,գիր,bókstafur
521,Zeitung::N,լրագիր,dagblað
522,Leben::N,կյանք,líf
523,Tod::N,մահ,dauði
524,Grab::N,գերեզման,gröf
525,Kirche::N,եկեղեցի,kirkja
526,Sünde::N,մեղք,synd
527,Gott::N,աստված,guð
528,Arbeiter::N,բանվոր,verkamaður
529,Arbeiter::N,աշխատող,verkamaður
530,Chef::N,տեր,yfirmaður
531,Meister::N,վարպետ,meistari
532,Arzt::N,բժիշկ,læknir
533,Lehrer::N,ուսուցիչ,kennari
534,Geld::N,փող,peningar
535,Geschäft::N,գործ,viðskipti
536,Geschäft::N,աշխատանք,viðskipti
537,Laden::N,կրպակ,búð
538,Laden::N,կրպակ,verslun
539,Laden::N,խանութ,búð
540,Laden::N,խանութ,verslun
541,Preis::N,գին,verð
542,Ware::N,ապրանք,vara
543,Nutzen::N,օգուտ,gagn
544,Reichtum::N,հարստություն,auður
545,Welt::N,աշխարհ,veröld
546,Land::N,երկիր,land
547,Staat::N,պետություն,ríki
548,König::N,արքա,konungur
549,König::N,թագավոր,konungur
550,Macht::N,իշխանություն,vald
551,Grenze::N,սահման,landamæri
552,Krieg::N,պատերազմ,stríð
553,Feind::N,թշնամի,fjandmaður
554,Gewalt::N,բռնություն,ofbeldi
555,Gewalt::N,սաստկություն,ofbeldi
556,Kampf::N,մարտ,bardagi
557,Bogen[Waffe]::N,աղեղ,bogi
558,Pfeil::N,նետ,ör
559,Gewehr::N,հրացան,byssa
560,Fehler::N,սխալ,villa
561,Lüge::N,սուտ,lygi
562,Schaden::N,վնաս,skemmd
563,Unglück::N,դժբախտություն,óhamingja
564,Schuld::N,պակասություն,sök
565,Alter::N,հասակ,aldur
566,Schluss::N,վերջ,lok
567,Schluss::N,վերջ,endir
568,Schluss::N,վախճան,lok
569,Schluss::N,վախճան,endir
570,Zeit::N,ժամանակ,tími
571,Tag::N,օր,dagur
572,Morgen::N,առավոտ,morgunn
573,Mittag::N,կեսօր,hádegi
574,Abend::N,երեկո,kvöld
575,Nacht::N,գիշեր,nótt
576,Woche::N,շաբաթ,vika
577,Monat::N,ամիս,mánuður
578,Jahr::N,տարի,ár
579,Frühling::N,գարուն,vor
580,Sommer::N,ամառ,sumar
581,Herbst::N,աշուն,haust
582,Winter::N,ձմեռ,vetur
583,Januar::N,հունվար,janúar
584,Februar::N,փետրվար,február
585,März::N,մարտ,mars
586,April::N,ապրիլ,apríl
587,Mai::N,մայիս,maí
588,Juni::N,հունիս,júní
589,Juli::N,հուլիս,júlí
590,August::N,օգոստոս,ágúst
591,September::N,սեպտեմբեր,september
592,Oktober::N,հոկտեմբեր,október
593,November::N,նոյեմբեր,nóvember
594,Dezember::N,դեկտեմբեր,desember
595,Montag::N,երկուշաբթի,mánudagur
596,Dienstag::N,երեքշաբթի,þriðjudagur
597,Mittwoch::N,չորեքշաբթի,miðvikudagur
598,Donnerstag::N,հինգշաբթի,fimmtudagur
599,Freitag::N,ուրբաթ,föstudagur
600,Samstag::N,շաբաթ,laugardagur
601,Sonntag::N,կիրակի,sunnudagur
602,groß::A,մեծ,stór
603,groß::A,խոշոր,stór
604,klein::A,պստիկ,lítill
605,klein::A,փոքրիկ,lítill
606,lang::A,երկար,langur
607,kurz::A,կարճ,stuttur
608,breit::A,լայն,breiður
609,schmal::A,նեղ,mjór
610,dicht::A,խիտ,þéttur
611,dick[Gegenstand]::A,հաստ,þykkur
612,dünn::A,բարակ,þunnur
613,fein::A,նուրբ,fíngerður
614,fest::A,ամուր,fastur
615,fest::A,պինդ,fastur
616,flach::A,տափակ,flatur
617,glatt::A,հարթ,háll
618,glatt::A,հարթ,sléttur
619,hart::A,կարծր,harður
620,weich::A,մեղմ,mjúkur
621,weich::A,փափուկ,mjúkur
622,rund::A,կլոր,kringlóttur
623,spitz::A,սրածայր,oddhvass
624,scharf::A,սուր,beittur
625,stumpf::A,գուլ,bitlaus
626,schwer::A,ծանր,þungur
627,schön::A,սիրուն,fagur
628,schön::A,սիրուն,fallegur
629,schön::A,գեղեցիկ,fagur
630,schön::A,գեղեցիկ,fallegur
631,heiß::A,թեժ,heitur
632,warm::A,տաք,hlýr
633,warm::A,տաք,heitur
634,warm::A,ջերմ,hlýr
635,warm::A,ջերմ,heitur
636,kalt::A,ցուրտ,kaldur
637,kühl::A,զով,svalur
638,frisch::A,թարմ,frískur
639,feucht::A,ղոնավ,rakur
640,feucht::A,ղոնավ,þvalur
641,nass::A,թաց,votur
642,nass::A,թաց,blautur
643,trocken::A,ցամաք,þurr
644,voll::A,լի,fullur
645,voll::A,լիքը,fullur
646,leer::A,դատարկ,tómur
647,offen::A,բաց,opinn
648,geschlossen::A,գոց,lokaður
649,sauber::A,մաքուր,þrifinn
650,schmutzig::A,կեղտոտ,óhreinn
651,schmutzig::A,կեղտոտ,sóðalegur
652,roh::A,հում,hrár
653,reif::A,հասած,þroskaður
654,reif::A,հասուն,þroskaður
655,lecker::A,համեղ,ljúffengur
656,süß::A,անուշ,sætur
657,bitter::A,կծու,beiskur
658,sauer::A,թթու,súr
659,sauer::A,թթված,súr
660,hell::A,պայծառ,bjartur
661,hell::A,խելամիտ,bjartur
662,dunkel::A,մութ,dimmur
663,schwarz::A,սեւ,svartur
664,weiß::A,սպիտակ,hvítur
665,rot::A,կարմիր,rauður
666,gelb::A,դեղին,gulur
667,blau::A,կապույտ,blár
668,grün::A,կանաչ,grænn
669,grau::A,գորշ,grár
670,bunt::A,գոյնզգոյն,marglitur
671,billig::A,էժան,ódýr
672,teuer::A,թանկ,dýr
673,wertvoll::A,թանկարժեք,verðmætur
674,blind::A,կույր,blindur
675,taub::A,խուլ,heyrnarlaus
676,kräftig::A,հզոր,öflugur
677,stark::A,ուժեղ,sterkur
678,schwach::A,տկար,veill
679,schwach::A,թույլ,veill
680,fett::A,գեր,feitur
681,schlank::A,նիհար,grannur
682,schlank::A,նիհար,spengilegur
683,hübsch::A,գրավիչ,snotur
684,hübsch::A,գրավիչ,laglegur
685,hübsch::A,սիրունիկ,snotur
686,hübsch::A,սիրունիկ,laglegur
687,böse::A,չար,illur
688,böse::A,չար,vondur
689,dumm::A,հիմար,heimskur
690,faul::A,ծույլ,latur
691,fleißig::A,ջանասեր,iðinn
692,fleißig::A,փութաջան,iðinn
693,geizig::A,ագահ,nískur
694,geizig::A,կծծի,nískur
695,klug::A,խելոք,hygginn
696,klug::A,ընդունակ,hygginn
697,geschickt::A,ճարտար,fimur
698,geschickt::A,ճարտար,laginn
699,lieb::A,սիրելի,kær
700,lieb::A,սիրելի,ljúfur
701,lustig::A,զվարթ,kátur
702,sanft::A,հեզ,blíður
703,hungrig::A,քաղցած,soltinn
704,hungrig::A,քաղցած,hungraður
705,krank::A,հիվանդ,sjúkur
706,nackt::A,մերկ,nakinn
707,traurig::A,տխուր,dapur
708,traurig::A,տխուր,hryggur
709,lebendig::A,կենդանի,lifandi
710,gut::A,լավ,góður
711,schlecht::A,վատ,slæmur
712,schlecht::A,վատ,lélegur
713,richtig::A,ձիշտ,réttur
714,schlimm::A,լղրճուկ,slæmur
715,wahr::A,ճիշտ,sannur
716,wahr::A,իրական,sannur
717,alt::A,հին,gamall
718,neu::A,նոր,nýr
719,ehemalig::A,նախկին,fyrrverandi
720,alt[Lebewesen]::A,ծեր,gamall
721,alt[Lebewesen]::A,պառավ,gamall
722,jung::A,մատաղ,ungur
723,arm::A,աղքատ,vesall
724,arm::A,աղքատ,fátækur
725,reich::A,հարուստ,ríkur
726,reich::A,հարուստ,auðugur
727,bekannt::A,ծանոթ,kunnugur
728,berühmt::A,հայտնի,frægur
729,berühmt::A,հռչակավոր,frægur
730,fremd::A,օտար,framandi
731,fremd::A,օտար,ókunnugur
732,verschieden::A,տարբեր,ýmis
733,nah::A,մոտ,nálægur
734,nah::A,մերձ,nálægur
735,fern::A,հեռավոր,fjarri
736,fern::A,հեռավոր,fjarlægur
737,linker::A,ձախ,vinstri
738,rechter::A,աջ,hægri
739,anderer::A,այլ,annar
740,anderer::A,ուրիշ,annar
741,erster::A,առաջին,fyrsti
742,zweiter::A,երկրորդ,annar
743,dritter::A,երրորդ,þriðji
744,letzter::A,վերջին,síðasti
745,allein::ADV,միայնակ,einn
746,allein::ADV,միայնակ,aleinn
747,auf einmal::ADV,միասնաբար,allt í einu
748,zusammen::ADV,միասին,saman
749,zusammen::ADV,իրար հետ,saman
750,lange::ADV,երկար ժամանակ,lengi
751,plötzlich::ADV,հանկարծ,skyndilega
752,sofort::ADV,իսկույն,strax
753,sofort::ADV,իսկույն,þegar í stað
754,später::ADV,ավելի ուշ,seinna
755,später::ADV,հետո,seinna
756,jetzt::ADV,այժմ,nú
