,Concept_ID,av,ps
731,schlecht::A,къадараб,خراب
732,richtig::A,битӏараб,سم
733,richtig::A,битӏараб,صحیح
734,schlimm::A,нажасаб,بد
735,schlimm::A,нажасаб,مخوف
736,schlimm::A,къабихӏаб,بد
737,schlimm::A,къабихӏаб,مخوف
738,wahr::A,хӏакъаб,واقعي
739,wahr::A,битӏараб,واقعي
740,alt::A,басрияб,زوړ
741,neu::A,цӏияб,نوی
742,ehemalig::A,цебе́госеб,پخوانی
743,alt[Lebewesen]::A,хераб,زوړ
744,jung::A,тӏинчӏаб,ځوان
745,jung::A,гӏолохъанаб,ځوان
746,arm::A,пакъираб,غریب
747,arm::A,пакъираб,بې وزله
748,reich::A,бечедаб,شتمن
749,reich::A,бечедаб,دولتمند
750,bekannt::A,лъалеб,اشنا
751,berühmt::A,машгьураб,مشهور
752,fremd::A,чияр,پردی
753,fremd::A,чияр,بېګانه
754,verschieden::A,батӏи-батӏияб,مختلف
755,nah::A,гӏагарда бугеб,نژدې
756,fern::A,рикӏкӏадаб,لیری
757,linker::A,квегӏаб,چپ
758,linker::A,квегӏаб,کیڼ
759,rechter::A,кваранаб,ښی
760,anderer::A,батӏияб,بل
761,erster::A,тӏоцебесеб,لومړی
762,zweiter::A,кӏиабилеб,دوهم
763,dritter::A,лъабабилеб,درېم
764,letzter::A,ахирисеб,آخرنی
765,letzter::A,ахирисеб,وروستی
766,allein::ADV,ялгъузго,یوازې
767,auf einmal::ADV,цихӏинтӏаго,په یوه وخت کی
768,zusammen::ADV,цойида,یو ځای
769,plötzlich::ADV,цойидасанго,ناببره
770,plötzlich::ADV,цойидасанго,یوناڅاپه
771,sofort::ADV,гьебсагӏат,فوراً
772,sofort::ADV,гьебсагӏат,سمدلاسه
773,jetzt::ADV,гьанже,اوس
774,heute::ADV,жакъа,نن
775,morgen::ADV,метер,سبا
776,bald::ADV,гьабсагӏаталъ,ژر
777,dann::ADV,цинги,پس
778,dann::ADV,цинги,وروسته
779,gestern::ADV,сон,پرون
780,einst::ADV,цин,پخوا
781,damals::ADV,гьебмехалъ,هغه وخت
782,damals::ADV,гьебмехалда,هغه وخت
783,danach::ADV,цинги,بیا
784,danach::ADV,хадуса,بیا
785,vorher::ADV,цебе,دمخه
786,zuerst::ADV,тӏоцебе,لومړی
787,einmal::ADV,цинцӏул,یو ځل
788,einmal::ADV,цихӏин,یو ځل
789,einmal::ADV,цоцӏул,یو ځل
790,manchmal::ADV,олоцӏул,ګاهی ګاهی
791,oft::ADV,гӏемерго,ډېر ځله
792,immer::ADV,кидаго,تل
793,immer::ADV,кидаго,همېشه
794,niemals::ADV,киданиги,هیڅکله نه
795,hier::ADV,аниб,دلته
796,hierhin::ADV,анибехун,دلته
797,hierhin::ADV,анибехун,دې ځای ته
798,von hier::ADV,гьаниса,د دې ځای نه
799,dort::ADV,гьениб,هلته
800,dorthin::ADV,гьадаба,هلته
801,dorthin::ADV,гьадаба,هغه ځای ته
802,geradeaus::ADV,битӏутӏа,مخامخ
803,vorwärts::ADV,цебехун,مخ پهٔ وړاندې
804,rückwärts::ADV,нахъ-нахъ,بېرته
805,zurück::ADV,нахъе,بېرته
806,unten::ADV,ахакь,لاندي
807,unten::ADV,гъоркь,لاندي
808,hinab::ADV,эхебе,ښکته
809,oben::ADV,тӏад,پورته
810,oben::ADV,тӏадехун,پورته
811,hinauf::ADV,эхеде,پاس
812,überall::ADV,кибго,هره خوا
813,ein wenig::ADV,дагьабго,یو څه
814,kaum::ADV,хӏалалъ,ایله
815,sehr::ADV,кутакалда,ډېر
816,sehr::ADV,кутакалда,زيات
817,so::ADV,гьедин,داسې
818,so::ADV,гьедин,دومره
819,noch::ADV,жеги,نور
820,nur::ADV,гӏӣцӏго,تش
821,nur::ADV,гӏӣцӏго,صرف
822,wieder::ADV,на́хъеги,بیا
823,vergebens::ADV,чӏалгӏаде,عبث
824,vor::PRP,цебе,دمخه
825,hinter::PRP,хадуса,شاته
826,unter::PRP,ахакь,لاندي
827,unter::PRP,гъоркь,لاندي
828,neben::PRP,аскӏо,نژدې
829,zwischen::PRP,гьоркьоб,ترمینځ
830,wegen::PRP,гьелда,د ... له لاسه
831,dies::PRN,гьаб,دا
832,dies::PRN,гьеб,دا
833,das::PRN,доб,دا
834,ich::PRN,дун,زه
835,du::PRN,дуца,ته
836,er::PRN,доб,دی
837,wir::PRN,ниж,مونږ
838,ihr::PRN,нуж,تاسې
839,sie::PRN,дол,هغوی
840,sie::PRN,эл,هغوی
841,was::FPRN,щиб,څهٔ
842,wer::FPRN,щиб,چا
843,wer::FPRN,щиб,څوک
844,wo::FADV,киб,چيری
845,wo::FADV,киб,چېرته
846,wo::FADV,кибехун,چيری
847,wo::FADV,кибехун,چېرته
848,wohin::FADV,кибехун,چېرته
849,wie::FADV,кин,څنګه
850,warum::FADV,щай,ولې
851,wieviel::FNUM,кигӏан,څو
852,wieviel::FNUM,кигӏан,څومره
853,eins::NUM,цо,یو
854,zwei::NUM,кӏиго,دوه
855,drei::NUM,лъабго,درې
856,vier::NUM,ункъо,څلور
857,fünf::NUM,щуго,پنځه
858,sechs::NUM,анлъго,شپږ
859,sieben::NUM,анкьго,اوه
860,acht::NUM,микьго,اته
861,neun::NUM,ичӏго,نهه
862,zehn::NUM,анцӏго,لس
863,elf::NUM,анцӏила цо,یوولس
864,zwölf::NUM,кӏиго-анцӏила,دولس
865,zwanzig::NUM,къого,شل
866,dreißig::NUM,лъеберго,دېرش
867,vierzig::NUM,кӏикъого,څلوېښت
868,fünfzig::NUM,кӏикъо́ялда анцӏго,پنځوس
869,sechzig::NUM,лъабкъого,شپېته
870,siebzig::NUM,лъабкъо́ялда анцӏго,اویا
871,achtzig::NUM,ункъого,اتیا
872,neunzig::NUM,ункъоялда а́нцӏила,نوي
873,hundert::NUM,нусго,سل
874,tausend::NUM,азарго,زر
875,und::CNJ,ва,او
876,und::CNJ,-ги,او
877,oder::CNJ,ялъуни,ېا
878,stehen::V,бахъунчӏезе,درېدل
879,sitzen::V,гӏодов чӏезе,کښېنستل
880,liegen::V,бегизе,ملاستل
881,hängen::V,базе,ځړېدل
882,werden::V,бахъине,کېدل
883,passieren::V,лъугьине,پېښېدل
884,passieren::V,лъугьа-бахъине,پېښېدل
885,beginnen::V,байбихьизе,شروع کېدل
886,enden::V,лъугӏизе,خلاصدل
887,enden::V,лъугӏизе,تمامېدل
888,wechseln::V,хиса-басизе,تغییر موندل
889,wechseln::V,хисизе,تغییر موندل
890,aufgehen[Sonne]::V,баккизе,ختل
891,untergehen[Sonne]::V,щинкӏизе,لوېدل
892,untergehen[Sonne]::V,щинкӏизе,پرېوتل
893,scheinen[Sonne]::V,къалъ-къалъизе,رڼا کول
894,donnern::V,гъугъазе,تنېدل
895,donnern::V,гъугъазе,غړمبېدل
896,wehen::V,пуйзе,چلېدل
897,strömen::V,чвахизе,بهېدل
898,fließen::V,чвахизе,بهېدل
899,fließen::V,чвахизе,تویېدل
900,sich drehen::V,сверизе,ګرځېدل
901,sich drehen::V,сверизе,چورلېدل
902,schwanken::V,хьвагӏезе,زنګېدل
903,schwanken::V,багъа-бачаризе,زنګېدل
904,schwingen::V,щвартӏезе,زنګېدل
905,fallen::V,бортизе,ولېدل
906,brennen::V,рекӏине,سوځېدل
907,rauchen::V,кӏкӏуй буризе,لوګی کول
908,regnen::V,базе,باران اورېدل
909,gefrieren::V,гӏу́низе,کنګل نيول
910,tauen::V,биаризе,وېلې کېدل
911,schmelzen::V,биине,وېلې کېدل
912,trocknen::V,бакъвазе,وچېدل
913,sieden::V,гьалдезе,اېشېدل
914,faulen::V,махӏцине,خرابېدل
915,verfaulen::V,туризе,ورستېدل
916,reißen::V,бихъизе,شلېدل
917,versinken::V,гъанкъизе,ډوېېدل
918,vergehen::V,базе,تېرېدل
919,vergehen::V,бахъизе,تېرېدل
920,vergehen::V,ине,تېرېدل
921,erscheinen::V,баккизе,ښکارېدل
922,verschwinden::V,къине,ورکېدل
923,verschwinden::V,билизе,ورکېدل
924,sinken::V,гӏодо́бе ккезе,ښکته کېدل
925,abnehmen::V,тӏаса камизе,کمېدل
926,zunehmen::V,гӏемерлъизе,زیاتېدل
927,steigen::V,бахине,جګېدل
928,steigen::V,бахине,پورته کېدل
929,wachsen::V,кӏодолъизе,وده کول
930,glänzen::V,цӏвакизе,ځلېدل
931,funkeln::V,паркъезе,پړکېدل
932,lärmen::V,хъудизе,غال و غول کول
933,lärmen::V,чӏиргъдизе,غال و غول کول
934,läuten::V,кьабизе,زنګ وهل
935,klingeln::V,кьабизе,زنګ وهل
936,klirren::V,зваргъизе,کړنګېدل
937,brausen::V,гьалаглъизе,تلاطم کول
938,rauschen::V,шуршудизе,شڼهار کول
939,klingen::V,бахъине,آواز کول
940,bellen::V,гъанчдезе,غپېدل
941,heulen::V,рурудизе,انګلل
942,blasen::V,гьохьизе,پو کول
943,pfeifen::V,гьещтӏезе,شپېلک وهل
944,schreien::V,ахӏизе,ناره کول
945,schreien::V,ахӏдезе,ناره کول
946,stöhnen::V,зигардизе,زګېروی کول
947,zittern::V,дарран,لړزېدل
948,zittern::V,гьаргьадизе,لړزېدل
949,leben::V,бетӏербахъизе,ژوند کول
950,geboren werden::V,лъугьине,زېږېدل
951,atmen::V,хӏухьел биччазе,ساه کښل
952,atmen::V,хӏухьел биччазе,تنفس کول
953,trinken::V,гьекъезе,څښل
954,essen::V,квине,خوړل
955,essen::V,кваназе,خوړل
956,schlucken::V,кӏкӏвине,غړپول
957,schlucken::V,къулчӏизе,غړپول
958,müde werden::V,сваказе,ستړی کېدل
959,einschlafen::V,кьижизе,ویده کېدل
960,einschlafen::V,гъапуллъизе,ویده کېدل
961,schlafen::V,кьижизе,خوب کول
962,aufwachen::V,бигьине,ویښېدل
963,aufstehen::V,бахъине,پاڅېدل
964,aufstehen::V,тӏадебахъине,پاڅېدل
965,sich erholen::V,хьи бахъизе,استراحت کول
966,sich erholen::V,хӏалхьи гьабизе,استراحت کول
967,krank werden::V,унтизе,رنځورېدل
968,krank sein::V,унтизе,ناجوړېدل
969,schmerzen::V,унтизе,خوږېدل
970,schmerzen::V,унтизе,درد کول
971,husten::V,хъегӏизе,ټوخېدل
972,genesen::V,лъилъизе,رغېدل
973,sterben::V,хвезе,مړل
974,umkommen::V,гьалаглъизе,تلفېدل
975,sich bewegen::V,багъаризе,چلېدل
976,sich bewegen::V,багъаризе,حرکت کول
977,sich bewegen::V,багъаргъизе,چلېدل
978,sich bewegen::V,багъаргъизе,حرکت کول
979,sich rühren::V,багъаризе,ښورېدل
980,sich erheben::V,тӏадебахъине,درېدل
981,sich erheben::V,бахъине,درېدل
982,sich setzen::V,гӏодов чӏезе,کښېنستل
983,hinfallen::V,щапизе,لوېدل
984,laufen::V,хьвадизе,منډې وهل
985,schreiten::V,чӏезе,قدم ایښودل
986,spazierengehen::V,тира-сверизе,چکر وهل
987,eilen::V,ракӏхӏалакине,بېړه کول
988,eilen::V,дуризе,بېړه کول
989,sich beeilen::V,дуризе,عجله کول
990,sich beeilen::V,гӏедегӏизе,عجله کول
991,sausen::V,тӏуризе,ځغستل
992,rennen::V,бекеризе,زغلېدل
993,springen::V,кӏанцӏизе,ټوپ وهل
994,klettern::V,хархадизе,ختل
995,schaukeln::V,гьерщезе,زنګېدل
996,kriechen::V,хъурщизе,خاپوړی وهل
997,schwimmen::V,лъедезе,لامبو وهل
998,tauchen::V,букъардизе,غوټه وهل
999,rudern::V,хазе,پارو وهل
1000,fahren::V,ине,تلل
1001,fliegen::V,боржине,الوتل
1002,gehen::V,ине,تلل
1003,weggehen::V,ине,بهر وتل
1004,abfahren::V,къокъине,تلل
1005,anhalten::V,чӏезе,ودرېدل
1006,anhalten::V,тархъизе,ودرېدل
1007,anhalten::V,лъалхъизе,ودرېدل
1008,hineingehen::V,тӏаделъугьине,داخلېدل
1009,eintreten::V,лъугьине,ننوتل
1010,kommen::V,бачӏине,راتلل
1011,ankommen::V,щвезе,رسېدل
1012,ankommen::V,тӏадебачӏине,رسېدل
1013,zurückkommen::V,тадбуссине,بېرته راتلل
1014,zurückkommen::V,тӏадбуссине,بېرته راتلل
1015,bleiben::V,чӏезе,پاتې کېدل
1016,bleiben::V,хутӏизе,پاتې کېدل
1017,warten::V,чӏезе,انتظار وېستل
1018,erwarten::V,балагьизе,انتظار کول
1019,suchen::V,балагьизе,لټول
1020,finden::V,батизе,میندل
1021,finden::V,батизе,پیدا کول
1022,versuchen::V,хӏалбихьизе,هڅه کول
1023,vorbereiten::V,хӏадурлъизабизе,چمتوکول
1024,lieben::V,балай бегьизе,مینه لرل
1025,mögen::V,бокьизе,خوښول
1026,mögen::V,бокьизе,علاقه لرل
1027,lachen::V,белъизе,خندېدل
1028,weinen::V,гӏодизе,ژړل
1029,schimpfen::V,гъанчдезе,ښکنځا کول
1030,sich ärgern::V,вагъизе,قهر راتلل
1031,sich ärgern::V,ццида́хине,قهر راتلل
1032,sich fürchten::V,хӏинкъизе,ډارېدل
1033,fürchten::V,беркъазе,ډارېدل
1034,fürchten::V,хӏинкъа-къазе,ډارېدل
1035,fliehen::V,лъутизе,تښتېدل
1036,flüchten::V,лъутизе,تښتېدل
1037,sehen::V,бихьизе,لیدل
1038,anschauen::V,бертӏамизе,کتل
1039,anschauen::V,балагьизе,کتل
1040,ansehen::V,бала-гъалагьизе,ننداره کول
1041,hören::V,рагӏизе,اورېدل
1042,zuhören::V,гӏенеккизе,غوږ نیول
1043,probieren::V,кӏалдиб хъва́зе,څکه کول
1044,probieren::V,кӏалдиб хъва́зе,چاشنی کول
1045,probieren::V,чӏамизе,څکه کول
1046,probieren::V,чӏамизе,چاشنی کول
1047,riechen::V,су́нтӏизе,بويول
1048,fühlen::V,чӏвазе,حسول
1049,zu sehen sein::V,бихьизе,ښکارېدل
1050,vernehmen::V,рагӏизе,خبرېدل
1051,frieren::V,цӏорозе,ساړه کېتل
1052,tun::V,гьабизе,کول
1053,können::V,кӏвезе,کولای شول
1054,können::V,кӏвезе,د لاسه کېدل
1055,können::V,лъазе,کولای شول
1056,können::V,лъазе,د لاسه کېدل
1057,wollen::V,бокьизе,غوښتل
1058,anfangen::V,байбихьизе,شروع کول
1059,beenden::V,тӏубазабизе,ختمول
1060,beenden::V,тӏубазабизе,پای ته رسول
1061,beenden::V,лъугӏизабизе,ختمول
1062,beenden::V,лъугӏизабизе,پای ته رسول
1063,aufhören::V,бахъизе,بس کول
1064,gelingen::V,бахъизе,موفق کېدل
1065,gelingen::V,бахъизе,بریالی کېدل
1066,geraten::V,бахъизе,کېدل
1067,öffnen::V,рагьизе,خلاصول
1068,öffnen::V,рагьизе,پرانیستل
1069,schließen::V,къазе,تړل
1070,stellen::V,чӏвазе,ایښودل
1071,setzen::V,рекӏинабизе,کښېنول
1072,setzen::V,гӏодор чӏезаризе,کښېنول
1073,legen::V,лъезе,ایښودل
1074,berühren::V,хъвазе,لاس وهل
1075,verbinden::V,хьухьине,تړل
1076,verbinden::V,бухьине,تړل
1077,bedecken::V,кквезе,پوښول
1078,aufhängen::V,базе,ځوړندول
1079,anzünden::V,бакизе,بلول
1080,anzünden::V,рекӏинабизе,بلول
1081,zurücklassen::V,тезе,پرېښودل
1082,verlieren::V,билизабизе,ورکول
1083,fallen lassen::V,бортизабизе,له لاسه لوېدل
1084,machen::V,гьабизе,کول
1085,herstellen::V,гьабизе,جوړول
1086,herstellen::V,гьабизе,توليدول
1087,herstellen::V,хӏадурлъизабизе,جوړول
1088,herstellen::V,хӏадурлъизабизе,توليدول
1089,bauen::V,базе,جوړول
1090,bauen::V,гьабизе,جوړول
1091,reparieren::V,къачӏазе,ترمیمول
1092,verbessern::V,лъикӏлъизабизе,اصلاح کول
1093,ändern::V,хисизабизе,تغیر ورکول
1094,graben::V,бухъизе,کيندل
1095,beugen::V,хьетӏизабизе,ټیټول
1096,biegen::V,гьетӏизабизе,کږول
1097,drehen::V,тиризабизе,ګرځول
1098,drehen::V,свердизабизе,ګرځول
1099,wenden::V,бегизе,اړول
1100,umdrehen::V,бегизе,اړول
1101,umdrehen::V,бега-битӏизе,اړول
1102,heben::V,борхизе,جګول
1103,heben::V,борхизе,پورته کول
1104,hochheben::V,борхалъизабизе,جګول
1105,hochheben::V,борхизе,جګول
1106,ergreifen::V,кквезе,نیول
1107,halten::V,кквезе,نیول
1108,drücken::V,къазе,کښېکښل
1109,drücken::V,къанцӏу́зе,کښېکښل
1110,drücken::V,къвал ба́зе,کښېکښل
1111,schieben::V,хъилдизе,پوری وهل
1112,kratzen::V,хачазе,ګرول
1113,lecken::V,чӏикӏизе,څټل
1114,beißen::V,хӏанчӏизе,چیچل
1115,beißen::V,хӏанчӏизабизе,چیچل
1116,abreißen::V,тӏезе,شکول
1117,abreißen::V,тӏезабизе,شکول
1118,abschneiden::V,къотӏизе,پرېکول
1119,binden::V,бухьине,تړل
1120,stecken::V,къазабизе,ټومبل
1121,brechen::V,бекизе,ماتول
1122,klopfen::V,дванкезе,ټکول
1123,hauen::V,базе,ټکول
1124,kleben::V,бацӏцӏине,نښلول
1125,kleben::V,бацӏцӏине,سرېښول
1126,reiben::V,хачазе,مږل
1127,streichen::V,бахине,مښل
1128,streichen::V,жужазе,مښل
1129,schleifen::V,лъухьизе,تېره کول
1130,schneiden::V,къотӏизе,غوڅول
1131,schneiden::V,къотӏизе,پرېکول
1132,rütteln::V,багъа-бачаризабизе,خوڅول
1133,schütteln::V,кӏобокӏизе,ښورول
1134,schwenken::V,гьесадизе,خوڅول
1135,schwenken::V,хьвагӏезабизе,خوڅول
1136,schütten::V,тӏезе,اچول
1137,schütten::V,тӏезе,تویول
1138,füllen::V,цӏезабизе,ډکول
1139,einwickeln::V,жемизе,پېچل
1140,einwickeln::V,жемизе,نغښتل
1141,tragen::V,баччизе,وړل
1142,schleppen::V,бехъерхъизе,وړل
1143,ziehen::V,цӏазе,کښل
1144,aufbewahren::V,цӏунизе,ساتل
1145,werfen::V,рехизе,اچول
1146,werfen::V,рехизе,غورځول
1147,fangen::V,кквезе,نیول
1148,fangen::V,кквезе,ګیرول
1149,packen::V,кквезе,نیول
1150,verstecken::V,бахчизе,پټول
1151,teilen::V,бикьизе,وېشل
1152,teilen::V,бикьизе,تقسیمول
1153,schicken::V,битӏизе,لېږل
1154,schicken::V,битӏизе,استول
1155,bringen::V,баччизе,راوړل
1156,hinzufügen::V,жубазе,زیاتول
1157,bekommen::V,щвезе,حاصلول
1158,erhalten::V,щвезе,اخیستل
1159,erhalten::V,босизе,اخیستل
1160,nehmen::V,босизе,نیول
1161,nehmen::V,босизе,اخيستل
1162,wählen::V,бищизе,خوښول
1163,auswählen::V,тӏасабищизе,چنده کول
1164,bewahren::V,цӏунизе,ساتل
1165,behindern::V,квекӏен гьабизе,مانع کېدل
1166,behindern::V,квекӏен гьабизе,ممانعت کول
1167,verderben::V,хвезабизе,خرابېدل
1168,beschädigen::V,галгъазабизе,ورانول
1169,zerbrechen::V,щущазабизе,ماتول
1170,zerreißen::V,бихъизе,څیرې کول
1171,zerstören::V,биххизабизе,ړنګول
1172,zerstören::V,биххизабизе,ورانول
1173,verbrennen::V,бухӏизе,سوځول
1174,geben::V,кьезе,ورکول
1175,reichen::V,кьезе,ورکول
1176,schenken::V,кьезе,بښل
1177,versprechen::V,назру гьабизе,لوز کول
1178,wünschen::V,бокьизе,غوښتل
1179,loben::V,беццизе,ستایل
1180,loben::V,беццизе,تمجید کول
1181,loben::V,бецца-бекъизе,ستایل
1182,loben::V,бецца-бекъизе,تمجید کول
1183,küssen::V,баизе,ښکلول
1184,wiegen::V,чӏучӏадизабизе,زنګول
1185,zudecken::V,тӏадбигъине,پوښول
1186,wecken::V,бигьинабизе,ويښول
1187,zeigen::V,бихьизабизе,ښودل
1188,führen::V,бачине,بیول
1189,lehren::V,малъизе,درس ورکول
1190,lehren::V,малъизе,تعلیم ورکول
1191,lehren::V,цӏализабизе,درس ورکول
1192,lehren::V,цӏализабизе,تعلیم ورکول
1193,unterrichten::V,цӏализабизе,درس ورکول
1194,aufziehen::V,гӏезабизе,روزل
1195,leiten::V,нухмалъи гьабизе,رهبری کول
1196,leiten::V,нухмалъи гьабизе,لارښوونه کول
1197,antreiben::V,гӏедегӏизабизе,چټک کول
1198,einladen::V,ахӏизе,بلل
1199,einladen::V,тӏадеахӏизе,بلل
1200,vereinigen::V,цолъизабизе,متحد کول
1201,vereinigen::V,цолъизабизе,یوځای کول
1202,besuchen::V,баккизе,کتنه کول
1203,besuchen::V,хьвадизе,کتنه کول
1204,treffen::V,дандчӏвазе,ليدل
1205,treffen::V,дандчӏвазе,تلقی کول
1206,sich versammeln::V,данделъизе,راغونډېدل
1207,sich versammeln::V,бакӏаризе,راغونډېدل
1208,spielen::V,басандизе,لوبه کول
1209,singen::V,ахӏизе,سندرې وېل
1210,tanzen::V,кьурдизе,ګډېدل
1211,sich trennen::V,батӏалъизе,بېلېدل
1212,verlassen::V,тезе,ترک کول
1213,verlassen::V,рехунтезе,ترک کول
1214,retten::V,хвасар гьабизе,نجات ورکول
1215,retten::V,хвасарлъизабизе,نجات ورکول
1216,bewachen::V,цӏунизе,ساتل
1217,bewachen::V,цӏунизе,حفاظت کول
1218,schützen::V,цӏунизе,ژغورل
1219,verteidigen::V,цӏунизе,دفاع کول
1220,sich schlagen::V,багъизе,جنګېدل
1221,schießen::V,речӏчӏизе,ویشتل
1222,siegen::V,бергьине,غالبېدل
1223,ärgern::V,вагъизавизе,خپه کول
1224,schlagen::V,кьабизе,وهل
1225,treten::V,мал тункизе,په لغته وهل
1226,stechen::V,къазабизе,ټومبل
1227,stoßen::V,тункизе,ټېل وهل
1228,stoßen::V,тункизе,پوری وهل
1229,stoßen::V,хъилдизе,ټېل وهل
1230,stoßen::V,хъилдизе,پوری وهل
1231,stehlen::V,щинкӏизабизе,تښتول
1232,stehlen::V,щинкӏизабизе,غلا کول
1233,stören::V,квекӏен гьабизе,ماتول
1234,stören::V,татубахъи гьабизе,ماتول
1235,belästigen::V,рахӏатхвезабизе,ځورول
1236,belästigen::V,рахӏатхвезабизе,تکلیف ورکول
1237,verbergen::V,бахчизе,پټول
1238,verbergen::V,балъго тезе,پټول
1239,täuschen::V,божуда рекӏкӏ гьабизе,تېرایستل
1240,täuschen::V,божуда рекӏкӏ гьабизе,خطا ایستل
1241,täuschen::V,гуккизе,تېرایستل
1242,täuschen::V,гуккизе,خطا ایستل
1243,betrügen::V,хӏилла гьабизе,غولول
1244,betrügen::V,сандирахълъи гьабизе,غولول
1245,töten::V,чӏвазе,وژل
1246,töten::V,чӏвазе,مړ کول
1247,wohnen::V,яшав гьабизе,اوسېدل
1248,arbeiten::V,хӏалтӏизе,کار کول
1249,sammeln::V,бакӏаризе,راټولول
1250,sammeln::V,бакӏаризе,راغونډول
1251,pflücken::V,бетӏизе,شکول
1252,jagen::V,чан гьабизе,ښکار کول
1253,fischen::V,ччугӏа кквезе,کب نيول
1254,fassen::V,кквезе,نیول
1255,fassen::V,кквезе,ګیرول
1256,hüten::V,кваназабизе,پوول
1257,treiben::V,гъезе,بیول
1258,anbinden::V,бухьине,تړل
1259,füttern::V,кваназабизе,خوراک ورکول
1260,melken::V,бечӏчӏизе,لوشل
1261,hacken::V,чӏвазе,پی کول
1262,gießen::V,лъалъазе,اوبه کول
1263,reifen::V,барщизе,رسېدل
1264,zubereiten::V,бежа-белъине,تیارول
1265,kochen::V,белъине,پخول
1266,backen::V,базе,پخول
1267,braten::V,бежизе,وريتول
1268,umrühren::V,багъаризе,لړل
1269,stricken::V,хьухьине,اوبدل
1270,nähen::V,букъизе,ګنډل
1271,färben::V,кьер гьабизе,رنګول
1272,reinigen::V,бацӏцӏине,صافول
1273,waschen::V,чуризе,مینځل
1274,abwischen::V,бацӏцӏине,وچول
1275,spülen::V,хулизе,کنګالول
1276,fegen::V,лъухьизе,جارو کول
1277,kehren::V,лъухьизе,جارو کول
1278,baden::V,чордезе,لمبېدل
1279,ausziehen::V,бахъизе,کښل
1280,ausziehen::V,бахъизе,ایستل
1281,anziehen::V,ретӏине,اغوستل
1282,sich anziehen::V,ретӏине,کالی اغوستل
1283,kämmen::V,хазе,ګمنځول
1284,schmücken::V,чӏухӏизабизе,ښکلی کول
1285,sagen::V,бицине,وېل
1286,sprechen::V,бицине,وېل
1287,sprechen::V,бицине,غږېدل
1288,reden::V,гаргадизе,ګړېدل
1289,reden::V,гаргадизе,خبرې کول
1290,sich unterhalten::V,гаргадизе,خبری کول
1291,fragen::V,цӏехезе,پوښتنه کول
1292,fragen::V,гьикъизе,پوښتنه کول
1293,bitten::V,гьаризе,غوښتل
1294,erzählen::V,бицине,کيسه کول
1295,erzählen::V,бицине,حکايت کول
1296,mitteilen::V,лъазабизе,خبرول
1297,mitteilen::V,лъазабизе,خبر ورکول
1298,nennen::V,цӏар лъезе,نوم ايښودل
1299,rufen::V,ахӏизе,بلل
1300,prahlen::V,беццаризе,لاپې وهل
1301,übersetzen::V,буссинабизе,ژباړل
1302,übersetzen::V,буссинабизе,ترجمه کول
1303,denken::V,ургъизе,فکر کول
1304,glauben::V,божизе,باور کول
1305,bemerken::V,берречӏчӏизе,لیدل
1306,erkennen::V,лъазе,پېژندل
1307,erkennen::V,батӏаго бахъизе,پېژندل
1308,begreifen::V,бичӏчӏизе,رسېدل
1309,begreifen::V,бичӏчӏизе,پوهېدل
1310,lernen::V,цӏализе,زده کول
1311,lernen::V,цӏализе,درس لوستل
1312,wissen::V,лъазе,پوهېدل
1313,sich erinnern an::V,ракӏалде щвезе,یادول
1314,sich erinnern an::V,ракӏалде щвезе,په یاد راوړل
1315,vergessen::V,кӏочене,هېرول
1316,messen::V,борцине,اندازه کول
1317,zählen::V,рикӏкӏине,شمارل
1318,rechnen::V,рикӏкӏине,حسابول
1319,lesen::V,цӏализе,لوستل
1320,malen::V,бахъизе,رسمول
1321,zeichnen::V,бахъизе,رسمول
1322,schreiben::V,хъвазе,لیکل
1323,besitzen::V,щвезе,لرل
1324,besitzen::V,бу́кӏине,لرل
1325,kaufen::V,босизе,رانیول
1326,verkaufen::V,бичизе,خرڅول
1327,bezahlen::V,кьезе,تأدیه کول
1328,zahlen::V,кьезе,کسات اخيستل
1329,ertragen::V,баччизе,زغمل
1330,Auge::N,,سترګه
1331,Sehne::N,,پله
1332,Funke::N,,سپرغۍ
1333,Moor::N,,جبه
1334,Elch::N,,ګوزن
1335,Beere::N,,مېوۍ
1336,Gedächtnis::N,,یاد
1337,Gedächtnis::N,,حافظه
1338,Ton::N,,اواز
1339,Winkel::N,,کنج
1340,Winkel::N,,کوتی
1341,Menge::N,,اندازه
1342,Stütze::N,,تکیوان
1343,Figur::N,,قدوقامت
1344,Schuh::N,,بوټ
1345,Schnur::N,,مزی
1346,Leine::N,,رسۍ
1347,Geschäft::N,,سوداګري
1348,voll::A,,ډک
1349,lange::ADV,,ډېر وخت
1350,lange::ADV,,ډېره موده
1351,später::ADV,,وروسته
1352,nicht::ADV,,نه
1353,schon::ADV,,دمخه
1354,durch::PRP,,د مینځ نه
1355,alles::PRN,,هرڅهٔ
1356,rühren::V,,اغېزه کول
1357,scheinen::V,,ښکارېدل
1358,aufheben::V,,پورته کول
1359,lassen::V,,اړکول
1360,sich waschen::V,,ځان مينځل
1361,verstehen::V,,پوهېدل
1362,beherrschen::V,,تسلط لرل
