,Concept_ID,is,ko
216,Gold::N,gull,항금
217,Silber::N,silfur,은
218,Kohle::N,kol,슻
219,Glas::N,gler,유리
220,Lehm::N,leir,찰흙
221,Sand::N,sandur,모래
222,Mensch::N,maður,사람
223,Mensch::N,manneskja,사람
224,Mann::N,maður,남자
225,Mann::N,karlmaður,남자
226,Frau::N,kona,여자
227,Kind::N,barn,아이
228,Kind::N,krakki,아이
229,Junge::N,drengur,소녁
230,Mädchen::N,stelpa,소녀
231,Familie::N,fjölskylda,가족
232,Großvater::N,afi,할아버지
233,Großmutter::N,amma,할머니
234,Eltern::N,foreldrar,어버오
235,Vater::N,faðir,아버지
236,Mutter::N,móðir,어머니
237,Sohn::N,sonur,아들
238,Tochter::N,dóttir,딸기
239,Bruder::N,bróðir,형제
240,Schwester::N,systir,누이
241,Onkel::N,föðurbróðir,백부
242,Tante::N,frænka,아주머니
243,Tante::N,móðursystir,아주머니
244,Ehemann::N,eiginmaður,남편
245,Ehefrau::N,eiginkona,아내
246,Freude::N,gleði,기쁨
247,Gelächter::N,hlátur,웃음
248,Glück::N,gæfa,즐거움
249,Kummer::N,sorg,슬픔
250,Wunsch::N,ósk,소망
251,Lust::N,fýsn,
252,Lust::N,löngun,
253,Geist::N,andi,할기
254,Gedanke::N,hugsun,상념
255,Gedächtnis::N,minni,기억
256,Verstand::N,vit,분별
257,Verstand::N,vit,지능
258,Sinn::N,merking,센스
259,Grund::N,ástæða,까닭
260,Wahrheit::N,sannleikur,참
261,Wahrheit::N,sannleikur,진실
262,Gespräch::N,samtal,대화
263,Märchen::N,ævintýri,동화
264,Erzählung::N,saga,이야기
265,Nachricht::N,frétt,
266,Neuigkeit::N,frétt,뉴스
267,Name::N,nafn,이름
268,Rätsel::N,gáta,수수께끼
269,Rede::N,ræða,연설
270,Sprache::N,mál,말
271,Sprache::N,tungumál,말
272,Stimme::N,rödd,목소리
273,Wort::N,orð,낱말
274,Zeichen::N,tákn,신호
275,Zeichen::N,merki,신호
276,Ruf::N,kall,부름
277,Lärm::N,hávaði,소동
278,Laut::N,hljóð,음성
279,Ton::N,tónn,목소리
280,Lied::N,ljóð,노래
281,Lied::N,söngur,노래
282,Ruhe::N,ró,쉼
283,Ruhe::N,kyrrð,쉼
284,Leute::N,fólk,사람들
285,Volk::N,þjóð,국중
286,Arbeit::N,vinna,근로
287,Arbeit::N,vinna,너무
288,Gast::N,gestur,손님
289,Geschenk::N,gjöf,행하
290,Spiel::N,leikur,무리
291,Gesellschaft::N,selskapur,교제
292,Hilfe::N,hjálp,거들음
293,Hilfe::N,hjálp,보좌
294,Freund::N,vinur,친구
295,Kamerad::N,félagi,동실자
296,Angelegenheit::N,mál,용무
297,Angelegenheit::N,málefni,용무
298,Anzahl::N,tala,어떤
299,Anzahl::N,tala,수
300,Anzahl::N,fjöldi,어떤
301,Anzahl::N,fjöldi,수
302,Art::N,tegund,정류
303,Stück::N,biti,일부분
304,Stück::N,stykki,일부분
305,Teil::N,hluti,몱
306,Teil::N,hluti,구훠
307,Teil::N,partur,몱
308,Teil::N,partur,구훠
309,Hälfte::N,helmingur,2분의
310,Kreis::N,hringur,고리
311,Kreuz::N,kross,열십자
312,Kreuz::N,krossmark,열십자
313,Linie::N,lína,선
314,Strich::N,strik,스침
315,Abstand::N,millibil,거리
316,Entfernung::N,fjarlægð,거리
317,Gegend::N,hérað,곳
318,Gegend::N,hérað,부금
319,Platz::N,pláss,장소
320,Ort::N,staður,장소
321,Seite::N,hlið,옆면
322,Mitte::N,miðja,궁간
323,Gegenstand::N,hlutur,항목
324,Sache::N,mál,뭉에
325,Rand::N,brún,가
326,Kante::N,rönd,귀퉁
327,Ecke::N,horn,구석
328,Spitze::N,oddur,끝
329,Spitze::N,oddur,참단
330,Ende::N,endi,말당
331,Loch::N,gat,빙옷
332,Loch::N,hola,빙옷
333,Winkel::N,skot,각도
334,Winkel::N,krókur,각도
335,Muster::N,munstur,본
336,Muster::N,munstur,견복
337,Größe::N,stærð,신장
338,Länge::N,lengd,길이긺
339,Höhe::N,hæð,높이
340,Gewicht::N,vigt,추
341,Gewicht::N,þyngd,추
342,Menge::N,magn,수양
343,Haufen::N,hrúga,퇴적
344,Haufen::N,haugur,퇴적
345,Reihe::N,röð,열
346,Boot::N,bátur,보트
347,Ruder::N,ár,노
348,Schlitten::N,sleði,썰매
349,Ski::N,skíði,스키
350,Lagerfeuer::N,varðeldur,캠프의 모닥불
351,Last::N,byrði,무거운짐
352,Last::N,farmur,무거운짐
353,Gang::N,ganga,걸음
354,Schritt::N,skref,보조
355,Norden::N,norður,북쪽 
356,Süden::N,suður,남쪽
357,Westen::N,vestur,서쪽
358,Osten::N,austur,동쪽
359,Holz::N,viður,목재
360,Brett::N,fjöl,마루널
361,Platte::N,flötur,탤
362,Platte::N,flötur,금속판
363,Stütze::N,stoð,버팀목
364,Stange::N,stöng,장대
365,Stock::N,prik,막대기
366,Stock::N,stafur,막대기
367,Stab::N,prik,작대기
368,Stab::N,stafur,작대기
369,Rohr::N,rör,갈대
370,Rohr::N,pípa,갈대
371,Haus::N,hús,집
372,Heim::N,heimili,집
373,Ofen::N,ofn,아궁이
374,Fußboden::N,gólf,마루
375,Tisch::N,borð,탁자
376,Stuhl::N,stóll,의자
377,Wiege::N,vagga,발상지
378,Bett::N,rúm,침대
379,Bett::N,hvíla,침대
380,Regal::N,hilla,서가
381,Kiste::N,kassi,짐궤
382,Fenster::N,gluggi,눔
383,Tür::N,dyr,문
384,Tür::N,hurð,문
385,Tor::N,hlið,대문
386,Zaun::N,girðing,담장
387,Zaun::N,limgarður,담장
388,Dach::N,þak,지붕
389,Leiter::N,stigi,사닥다리
390,Besen::N,sópur,비
391,Spaten::N,spaði,가래
392,Schaufel::N,skófla,삽
393,Gabel::N,gaffall,갈래
394,Löffel::N,skeið,숟가락
395,Messer::N,hnífur,나이프
396,Nagel::N,nögl,발툽
397,Netz::N,net,그물
398,Haken::N,krókur,갈고리
399,Griff::N,tak,움켜쥠
400,Schloss::N,lás,자물쇠
401,Bild::N,mynd,그림
402,Figur::N,stytta,몸메
403,Puppe::N,brúða,인형
404,Beutel::N,poki,클
405,Beutel::N,baggi,클
406,Bündel::N,böggull,자근다발
407,Tasche::N,veski,가방
408,Eimer::N,fata,동이
409,Deckel::N,lok,뚜껑
410,Geschirr::N,leirtau,식시
411,Sack::N,sekkur,조갑
412,Tasse::N,bolli,차잔
413,Topf::N,pottur,단지
414,Kessel::N,ketill,주전자
415,Essen::N,matur,먹기
416,Nahrung::N,fæða,식료
417,Speise::N,réttur,음식물
418,Speise::N,matarréttur,음식물
419,Fleisch::N,kjöt,고기
420,Getreide::N,korn,곡물
421,Brei::N,grautur,젤리
422,Brot::N,brauð,빵
423,Scheibe::N,sneið,원반
424,Fett::N,fita,기름
425,Butter::N,smjör,버터
426,Öl::N,olía,올리브유
427,Salz::N,salt,소금
428,Suppe::N,súpa,국
429,Suppe::N,súpa,수프
430,Honig::N,hunang,감미
431,Milch::N,mjólk,유즙
432,Tee::N,te,차
433,Leder::N,skinn,가죽
434,Wolle::N,ull,양털
435,Stoff::N,dúkur,패료
436,Nadel::N,nál,바늘
437,Faden::N,þráður,콘실
438,Knopf::N,tala,단추
439,Knopf::N,hnappur,단추
440,Knoten::N,hnútur,곁절
441,Farbe::N,málning,색
442,Kleidung::N,búningur,옷입기
443,Kleidung::N,klæðnaður,옷입기
444,Hemd::N,skyrta,속옷
445,Kragen::N,kragi,깃
446,Kragen::N,flibbi,깃
447,Ärmel::N,ermi,소매
448,Hose::N,buxur,바지
449,Gürtel::N,belti,밴드
450,Mütze::N,húfa,모자
451,Schuh::N,skór,구두
452,Stiefel::N,stígvél,장화
453,Ring::N,hringur,고리
454,Band::N,band,리본
455,Kamm::N,greiða,빗
456,Spiegel::N,spegill,거울
457,Riemen::N,ól,가죽끈
458,Riemen::N,reim,가죽끈
459,Schnur::N,snúra,밧줄
460,Leine::N,band,고삐줄
461,Decke::N,teppi,이부자리
462,Kissen::N,koddi,깔개
463,Tuch::N,klútur,천
464,Handtuch::N,þurrka,수건
465,Handtuch::N,handklæði,수건
466,Kraft::N,afl,세력
467,Kraft::N,kraftur,세력
468,Stärke::N,styrkur,힘
469,Gesundheit::N,heilsa,위생
470,Gesundheit::N,heilbrigði,위생
471,Krankheit::N,sjúkdómur,병
472,Schmerz::N,sársauki,아픔고통
473,Wunde::N,sár,상처
474,Fieber::N,hitasótt,열별
475,Arznei::N,lyf,약
476,Brücke::N,brú,교량
477,Brunnen::N,brunnur,원천
478,Weide::N,hagi,목장
479,Pfad::N,stígur,좁은길
480,Weg::N,vegur,길
481,Straße::N,gata,길
482,Straße::N,stræti,길
483,Dorf::N,þorp,촌
484,Dorf::N,þorp,촌락
485,Stadt::N,borg,도시
486,Brief::N,bréf,서한
487,Buch::N,bók,책
488,Buchstabe::N,bókstafur,문자
489,Zeitung::N,dagblað,신문
490,Leben::N,líf,삶
491,Tod::N,dauði,죽음
492,Grab::N,gröf,무덤
493,Kirche::N,kirkja,교회
494,Sünde::N,synd,부정
495,Gott::N,guð,하느님
496,Arbeiter::N,verkamaður,일하는사람
497,Chef::N,yfirmaður,사장
498,Meister::N,meistari,명인
499,Meister::N,meistari,대가
500,Arzt::N,læknir,의사
501,Lehrer::N,kennari,교사
502,Geld::N,peningar,돈
503,Geschäft::N,viðskipti,일
504,Laden::N,búð,가게
505,Laden::N,verslun,가게
506,Preis::N,verð,가격
507,Ware::N,vara,상품
508,Nutzen::N,gagn,이익
509,Reichtum::N,auður,많음
510,Welt::N,veröld,세상
511,Land::N,land,지방
512,Staat::N,ríki,국가
513,König::N,konungur,국왕
514,Macht::N,vald,힘
515,Grenze::N,landamæri,국경
516,Krieg::N,stríð,전쟁
517,Feind::N,fjandmaður,적
518,Gewalt::N,ofbeldi,권력
519,Kampf::N,bardagi,전투
520,Bogen[Waffe]::N,bogi,활
521,Pfeil::N,ör,화살
522,Gewehr::N,byssa,무기
523,Fehler::N,villa,오류
524,Lüge::N,lygi,거짓말
525,Schaden::N,skemmd,손상
526,Unglück::N,óhamingja,불행
527,Schuld::N,sök,부채
528,Alter::N,aldur,연령
529,Schluss::N,lok,마감
530,Schluss::N,endir,마감
531,Zeit::N,tími,때
532,Zeit::N,tími,시간
533,Tag::N,dagur,하루
534,Morgen::N,morgunn,이침
535,Mittag::N,hádegi,대낮
536,Abend::N,kvöld,저녁
537,Nacht::N,nótt,밤
538,Woche::N,vika,근무일
539,Monat::N,mánuður,달
540,Jahr::N,ár,해
541,Frühling::N,vor,봄
542,Sommer::N,sumar,여름
543,Herbst::N,haust,가을
544,Winter::N,vetur,겨울
545,Januar::N,janúar,일월
546,Februar::N,február,이월
547,März::N,mars,삼월
548,April::N,apríl,사월
549,Mai::N,maí,오월
550,Juni::N,júní,유월
551,Juli::N,júlí,칠월
552,August::N,ágúst,팔월
553,September::N,september,구월
554,Oktober::N,október,시월
555,November::N,nóvember,십일월
556,Dezember::N,desember,십이월
557,Montag::N,mánudagur,월요일
558,Dienstag::N,þriðjudagur,화요일
559,Mittwoch::N,miðvikudagur,수요일
560,Donnerstag::N,fimmtudagur,모교일
561,Freitag::N,föstudagur,그묘일
562,Samstag::N,laugardagur,토요일
563,Sonntag::N,sunnudagur,일요일
564,groß::A,stór,큰
565,klein::A,lítill,자근
566,lang::A,langur,긴
567,kurz::A,stuttur,짧은
568,breit::A,breiður,넓은
569,schmal::A,mjór,좁은
570,dicht::A,þéttur,농밀한
571,dick[Gegenstand]::A,þykkur,두꺼운
572,dünn::A,þunnur,얇은
573,fein::A,fíngerður,미세한
574,fest::A,fastur,굳은
575,flach::A,flatur,얕은
576,glatt::A,háll,반들반들한
577,glatt::A,sléttur,반들반들한
578,hart::A,harður,굳은
579,weich::A,mjúkur,연한
580,rund::A,kringlóttur,둥근
581,spitz::A,oddhvass,뾰족한
582,scharf::A,beittur,날카로운
583,stumpf::A,bitlaus,무딘
584,schwer::A,þungur,무거운
585,schön::A,fagur,멋진
586,schön::A,fallegur,멋진
587,heiß::A,heitur,뜨거운
588,warm::A,hlýr,따뜻한
589,warm::A,heitur,따뜻한
590,kalt::A,kaldur,찬
591,kühl::A,svalur,서늘한
592,frisch::A,frískur,신선한
593,feucht::A,rakur,축축한
594,feucht::A,þvalur,축축한
595,nass::A,votur,젖은
596,nass::A,blautur,젖은
597,trocken::A,þurr,마른
598,voll::A,fullur,완전한
599,leer::A,tómur,빈
600,offen::A,opinn,열린
601,geschlossen::A,lokaður,닫힌
602,sauber::A,þrifinn,깨끗한
603,schmutzig::A,óhreinn,더러운
604,schmutzig::A,sóðalegur,더러운
605,roh::A,hrár,날게잇의
606,reif::A,þroskaður,이근
607,lecker::A,ljúffengur,맛있는
608,süß::A,sætur,단
609,bitter::A,beiskur,찌르는듯한
610,sauer::A,súr,산성의
611,hell::A,bjartur,밝은
612,dunkel::A,dimmur,어두운
613,schwarz::A,svartur,검은
614,weiß::A,hvítur,하얀
615,rot::A,rauður,붉은
616,gelb::A,gulur,황색
617,blau::A,blár,푸른
618,grün::A,grænn,녹색의
619,grau::A,grár,회색의
620,bunt::A,marglitur,알록달록한
621,billig::A,ódýr,싼
622,teuer::A,dýr,값비산
623,wertvoll::A,verðmætur,가치가많은
624,blind::A,blindur,눈먼
625,taub::A,heyrnarlaus,무감간한
626,kräftig::A,öflugur,강장한
627,stark::A,sterkur,강한
628,schwach::A,veill,약한
629,fett::A,feitur,실찐
630,schlank::A,grannur,호리호리한
631,schlank::A,spengilegur,호리호리한
632,hübsch::A,snotur,예쁜
633,hübsch::A,laglegur,예쁜
634,böse::A,illur,나쁜
635,böse::A,vondur,나쁜
636,dumm::A,heimskur,어리석은
637,faul::A,latur,너덜너덜한
638,fleißig::A,iðinn,근면한
639,geizig::A,nískur,인색한
640,klug::A,hygginn,
641,geschickt::A,fimur,교묘한
642,geschickt::A,laginn,교묘한
643,lieb::A,kær,친애하는
644,lieb::A,ljúfur,친애하는
645,lustig::A,kátur,유쾌한
646,sanft::A,blíður,온화한
647,hungrig::A,soltinn,배고픈
648,hungrig::A,hungraður,배고픈
649,krank::A,sjúkur,병든
650,nackt::A,nakinn,벌거벗은
651,traurig::A,dapur,슬픈
652,traurig::A,hryggur,슬픈
653,lebendig::A,lifandi,살아있는
654,gut::A,góður,좋은
655,schlecht::A,slæmur,나쁜
656,schlecht::A,lélegur,나쁜
657,richtig::A,réttur,바른
658,schlimm::A,slæmur,못된
659,wahr::A,sannur,참된
660,alt::A,gamall,늙은
661,neu::A,nýr,새
662,ehemalig::A,fyrrverandi,전의
663,alt[Lebewesen]::A,gamall,낡은
664,jung::A,ungur,젊은
665,arm::A,vesall,가난한
666,arm::A,fátækur,가난한
667,reich::A,ríkur,풍부한
668,reich::A,auðugur,풍부한
669,bekannt::A,kunnugur,저명한
670,berühmt::A,frægur,유명한
671,fremd::A,framandi,타처이
672,fremd::A,ókunnugur,타처이
673,verschieden::A,ýmis,따른
674,nah::A,nálægur,가까운
675,fern::A,fjarri,먼
676,fern::A,fjarlægur,먼
677,linker::A,vinstri,왼쭉의
678,rechter::A,hægri,오른쪽의
679,anderer::A,annar,다른
680,erster::A,fyrsti,첫째
681,zweiter::A,annar,둘째
682,dritter::A,þriðji,셋째
683,letzter::A,síðasti,의후자의
684,allein::ADV,einn,훌로
685,allein::ADV,aleinn,훌로
686,auf einmal::ADV,allt í einu,갑자기
687,zusammen::ADV,saman,모아서
688,lange::ADV,lengi,오래
689,plötzlich::ADV,skyndilega,둘연한
690,sofort::ADV,strax,즉시
691,sofort::ADV,þegar í stað,즉시
692,später::ADV,seinna,보다늦은
693,jetzt::ADV,nú,목하
694,jetzt::ADV,núna,목하
695,heute::ADV,í dag,오늘
696,morgen::ADV,á morgun,내일
697,bald::ADV,brátt,곱
698,bald::ADV,bráðum,곱
699,dann::ADV,svo,그경우에
700,dann::ADV,síðan,그경우에
701,gestern::ADV,í gær,어제
702,einst::ADV,forðum,옛날에
703,damals::ADV,þá,그때에
704,damals::ADV,á þeim tímum,그때에
705,danach::ADV,á eftir því,그 뒤에
706,vorher::ADV,áður,미리
707,zuerst::ADV,fyrst,최초로
708,einmal::ADV,einu sinni,한번
709,manchmal::ADV,stundum,땓대로
710,oft::ADV,oft,땓대로
711,immer::ADV,alltaf,늘
712,immer::ADV,sífellt,늘
713,niemals::ADV,aldrei,결코...(하지)않다
714,hier::ADV,hér,여기
715,hierhin::ADV,hingað,여기로
716,von hier::ADV,héðan,
717,dort::ADV,þar,거기
718,dort::ADV,þarna,거기
719,dorthin::ADV,þangað,저기예
720,geradeaus::ADV,beint áfram,곧장
721,vorwärts::ADV,áfram,앞으로
722,rückwärts::ADV,aftur á bak,뒤로
723,zurück::ADV,aftur,제자리로
724,zurück::ADV,til baka,제자리로
725,unten::ADV,niðri,아래에
726,unten::ADV,fyrir neðan,아래에
727,hinab::ADV,niður,아래쪽으로
728,hinab::ADV,niður eftir,아래쪽으로
729,oben::ADV,uppi,위에
730,hinauf::ADV,upp,위쪽으로
731,hinauf::ADV,upp eftir,위쪽으로
732,überall::ADV,alls staðar,도처에
733,nicht::ADV,ekki,안
734,ein wenig::ADV,dálítið,적음
735,kaum::ADV,varla,가의
736,kaum::ADV,tæplega,가의
737,sehr::ADV,mjög,자주
738,so::ADV,svo,그와같이
739,so::ADV,þannig,그와같이
740,noch::ADV,enn,아직
741,noch::ADV,ennþá,아직
742,nur::ADV,bara,다만
743,nur::ADV,aðeins,다만
744,schon::ADV,nú þegar,이미
745,wieder::ADV,aftur,다시
746,wieder::ADV,að nýju,다시
747,vergebens::ADV,árangurslaust,헛되이
748,vor::PRP,fyrir,앞에
749,hinter::PRP,bak við,뒤에
750,hinter::PRP,aftur fyrir,뒤에
751,unter::PRP,undir,잍에
752,durch::PRP,gegnum,통고하여
753,neben::PRP,hjá,와나란히
754,neben::PRP,við hliðina á,와나란히
755,zwischen::PRP,milli,의사이로
756,zwischen::PRP,á milli,의사이로
757,wegen::PRP,vegna,때문에
758,dies::PRN,þetta,이
759,das::PRN,það,저
760,alles::PRN,allt,모든것
761,ich::PRN,ég,나
762,du::PRN,þú,너
763,er::PRN,hann,그
764,wir::PRN,við,우리
765,ihr::PRN,þið,너희들
766,sie::PRN,þær,그들
767,sie::PRN,þeir,그들
768,was::FPRN,hvað,뭣
769,wer::FPRN,hver,누구
770,wo::FADV,hvar,어디
771,wohin::FADV,hvert,어디로
772,wie::FADV,hvernig,어떻게
773,warum::FADV,hvers vegna,왜
774,wieviel::FNUM,hve mikill,얼마만큰
775,eins::NUM,einn,하나
776,zwei::NUM,tveir,둘
777,drei::NUM,þrír,셋
778,vier::NUM,fjórir,넷
779,fünf::NUM,fimm,다섯
780,sechs::NUM,sex,여섯
781,sieben::NUM,sjö,일곱
782,acht::NUM,átta,여덟
783,neun::NUM,níu,아홉
784,zehn::NUM,tíu,열
785,elf::NUM,ellefu,열하나
786,zwölf::NUM,tólf,열둘
787,zwanzig::NUM,tuttugu,스물
788,dreißig::NUM,þrjátíu,서름
789,vierzig::NUM,fjörutíu,마흔
790,fünfzig::NUM,fimmtíu,숸
791,sechzig::NUM,sextíu,에순
792,siebzig::NUM,sjötíu,일흔
793,achtzig::NUM,áttatíu,여든
794,neunzig::NUM,níutíu,아흔
795,hundert::NUM,hundrað,백
796,tausend::NUM,þúsund,천
797,und::CNJ,og,와
798,oder::CNJ,eða,아니면
799,stehen::V,standa,서다
800,sitzen::V,sitja,앉다
801,liegen::V,liggja,눕다
802,hängen::V,hanga,달다
803,werden::V,verða,되다
804,passieren::V,gerast,지장옶다
805,beginnen::V,byrja,시작되다
806,enden::V,enda,큳내다
807,enden::V,lykta,큳내다
808,wechseln::V,skipta,병경하다
809,aufgehen[Sonne]::V,koma upp,뜨다
810,untergehen[Sonne]::V,ganga til viðar,지다
811,scheinen[Sonne]::V,skína,빛나다
812,donnern::V,þruma,천둥치다
813,wehen::V,blása,풀다
814,strömen::V,streyma,흐르다
815,fließen::V,fljóta,흐르다
816,sich drehen::V,snúast,돌다
817,schwanken::V,riða,동요하다
818,schwanken::V,rugga,동요하다
819,schwingen::V,sveiflast,흔들다
820,fallen::V,falla,떨어지다
821,brennen::V,brenna,타다
822,rauchen::V,reykja,김이나다
823,regnen::V,rigna,비가오다
824,gefrieren::V,frjósa,얼다
825,tauen::V,þiðna,녹다
826,schmelzen::V,bráðna,녹다
827,trocknen::V,þorna,홈치다
828,sieden::V,sjóða,끓다
829,faulen::V,rotna,부패하다
830,verfaulen::V,rotna,썩다
831,reißen::V,rifna,지바찢다
832,versinken::V,sökkva,가라앉다
833,vergehen::V,líða,지나가다
