,Concept_ID,hi,da
783,April::N,अप्रैल,april
784,Mai::N,मई,maj
785,Juni::N,जून,juni
786,Juli::N,जुलाई,juli
787,August::N,अगस्त,august
788,September::N,सितंबर,september
789,Oktober::N,अक्तूबर,oktober
790,November::N,नवंबर,november
791,Dezember::N,दिसंबर,december
792,Montag::N,पीर,mandag
793,Montag::N,सोमवार,mandag
794,Dienstag::N,मंगलवार,tirsdag
795,Mittwoch::N,बुधवार,onsdag
796,Donnerstag::N,गुरुवार,torsdag
797,Donnerstag::N,बृहस्पतिवार,torsdag
798,Freitag::N,शुक्रवार,fredag
799,Samstag::N,सनीचर,lørdag
800,Samstag::N,शनिवार,lørdag
801,Sonntag::N,इतवार,søndag
802,Sonntag::N,रविवार,søndag
803,groß::A,बड़ा,stor
804,klein::A,कम,lille
805,klein::A,छोटा,lille
806,lang::A,लंबा,lang
807,lang::A,दीर्घ,lang
808,kurz::A,लधु,kort
809,kurz::A,छोटा,kort
810,breit::A,चौड़ा,bred
811,schmal::A,तंग,smal
812,schmal::A,सँकरा,smal
813,dicht::A,सघन,tæt
814,dick[Gegenstand]::A,मोटा,tyk
815,dünn::A,महीन,tynd
816,dünn::A,बारीक,tynd
817,fein::A,कोमल,fin
818,fein::A,सूक्ष्म,fin
819,fest::A,दृढ़,fast
820,fest::A,मज़बूत,fast
821,flach::A,चपटा,flad
822,glatt::A,चौरस,glat
823,glatt::A,चिकना,glat
824,hart::A,कठोर,hård
825,hart::A,सख़्त,hård
826,weich::A,नरम,blød
827,weich::A,मुलायम,blød
828,rund::A,गोल,rund
829,rund::A,वर्तुल,rund
830,spitz::A,नुकीला,spids
831,scharf::A,पैना,skarp
832,stumpf::A,भोथरा,sløv
833,stumpf::A,भोथरा,stump
834,schwer::A,भारी,tung
835,schwer::A,वज़नी,tung
836,schön::A,सुंदर,skøn
837,heiß::A,उष्ण,hed
838,warm::A,गरम,varm
839,kalt::A,सर्द,kold
840,kühl::A,ठंडा,kølig
841,frisch::A,तर,frisk
842,frisch::A,ताज़ा,frisk
843,feucht::A,नम,fugtig
844,feucht::A,भीगा,fugtig
845,nass::A,गीला,våd
846,trocken::A,सूखा,tør
847,trocken::A,ख़ुश्क,tør
848,voll::A,भरा,fuld
849,voll::A,पूरा,fuld
850,leer::A,ख़ाली,tom
851,offen::A,खुला,åben
852,geschlossen::A,बंद,lukket
853,sauber::A,साफ़,ren
854,sauber::A,सुथरा,ren
855,schmutzig::A,गंदा,snavset
856,roh::A,कच्चा,rå
857,reif::A,पक्व,moden
858,reif::A,पक्का,moden
859,lecker::A,मज़ेदार,lækker
860,lecker::A,स्वादिष्ट,lækker
861,süß::A,मीठा,sød
862,bitter::A,कटु,bitter
863,bitter::A,कड़वा,bitter
864,sauer::A,खट्टा,sur
865,hell::A,रोशन,lys
866,dunkel::A,अँधेरा,mørk
867,schwarz::A,काला,sort
868,schwarz::A,स्याह,sort
869,weiß::A,सफ़ेद,hvid
870,rot::A,लाल,rød
871,rot::A,सुर्ख़,rød
872,gelb::A,पीला,gul
873,gelb::A,ज़र्द,gul
874,blau::A,नीला,blå
875,blau::A,आसमानी,blå
876,grün::A,हरा,grøn
877,grau::A,धूसर,grå
878,bunt::A,रंगीन,broget
879,bunt::A,बहुरंगा,broget
880,billig::A,सस्ता,billig
881,teuer::A,महँगा,dyr
882,wertvoll::A,क़ीमती,værdifuld
883,wertvoll::A,मूल्यवान्,værdifuld
884,blind::A,अंधा,blind
885,taub::A,बहरा,døv
886,kräftig::A,ताक़तवर,kraftig
887,kräftig::A,शक्तिशाली,kraftig
888,stark::A,प्रबल,stærk
889,stark::A,बलवान्,stærk
890,schwach::A,कमज़ोर,svag
891,fett::A,मोटा,fed
892,fett::A,मांसल,fed
893,schlank::A,पतला,slank
894,schlank::A,छरहरा,slank
895,hübsch::A,सुंदर,køn
896,hübsch::A,ख़ूबसूरत,køn
897,böse::A,पापी,ond
898,böse::A,पापी,slem
899,böse::A,दुष्ट,ond
900,böse::A,दुष्ट,slem
901,dumm::A,मूर्ख,dum
902,dumm::A,बुद्धू,dum
903,faul::A,आलसी,doven
904,faul::A,सुस्त,doven
905,fleißig::A,मेहनती,flittig
906,fleißig::A,परिश्रमी,flittig
907,geizig::A,कृपण,gerrig
908,geizig::A,कंजूस,gerrig
909,klug::A,समझदार,klog
910,klug::A,होशियार,klog
911,klug::A,अक़्लमंद,klog
912,geschickt::A,किशल,dygtig
913,geschickt::A,किशल,behændig
914,lieb::A,प्रिय,rar
915,lieb::A,प्यारा,rar
916,lustig::A,हँसमुख,lystig
917,lustig::A,ख़ुशदिल,lystig
918,sanft::A,नम्र,blid
919,hungrig::A,भूखा,sulten
920,krank::A,बीमार,syg
921,krank::A,अस्वस्थ,syg
922,nackt::A,नग्न,nøgen
923,traurig::A,उदास,bedrøvet
924,traurig::A,रंजीदा,bedrøvet
925,lebendig::A,जीता,levende
926,lebendig::A,ज़िंदा,levende
927,gut::A,अच्छा,god
928,schlecht::A,बुरा,dårlig
929,schlecht::A,ख़राब,dårlig
930,richtig::A,ठीक,rigtig
931,schlimm::A,बुरा,slem
932,schlimm::A,अप्रिय,slem
933,wahr::A,सच,sand
934,alt::A,पुराना,gammel
935,neu::A,नया,ny
936,ehemalig::A,भूतपूर्व,forhenværende
937,alt[Lebewesen]::A,बूढ़ा,gammel
938,alt[Lebewesen]::A,वृद्ध,gammel
939,jung::A,जवान,ung
940,arm::A,ग़रीब,fattig
941,reich::A,धनी,rig
942,reich::A,अमीर,rig
943,bekannt::A,मालूम,kendt
944,berühmt::A,मशहूर,berømt
945,berühmt::A,प्रसिद्ध,berømt
946,fremd::A,विदेशी,fremmed
947,fremd::A,अपरिचित,fremmed
948,verschieden::A,अलग,forskellig
949,verschieden::A,भिन्न,forskellig
950,nah::A,नज़दीकी,nær
951,fern::A,दूर,fjern
952,fern::A,दूरस्थ,fjern
953,linker::A,बायाँ,venstre
954,rechter::A,दायाँ,højre
955,rechter::A,दाहिना,højre
956,anderer::A,अन्य,anden
957,anderer::A,दूसरा,anden
958,erster::A,पहला,første
959,erster::A,प्रथम,første
960,zweiter::A,दूसरा,anden
961,zweiter::A,द्वितीय,anden
962,dritter::A,तीसरा,tredje
963,letzter::A,अंतिम,sidste
964,letzter::A,आख़िरी,sidste
965,allein::ADV,तनहा,alene
966,allein::ADV,अकेले,alene
967,auf einmal::ADV,वक़्त में,på én gang
968,zusammen::ADV,एक साथ,sammen
969,zusammen::ADV,साथ साथ,sammen
970,lange::ADV,देर तक,længe
971,plötzlich::ADV,सहसा,pludselig
972,plötzlich::ADV,अचानक,pludselig
973,sofort::ADV,तुरंत,straks
974,später::ADV,बाद को,senere
975,später::ADV,बाद में,senere
976,jetzt::ADV,अब,nu
977,jetzt::ADV,अभी,nu
978,heute::ADV,आज,i dag
979,morgen::ADV,कल,i morgen
980,bald::ADV,जल्दी,snart
981,dann::ADV,तब,så
982,gestern::ADV,कल,i går
983,einst::ADV,एक दिन,engang
984,einst::ADV,पहले कभी,engang
985,damals::ADV,उस समय,dengang
986,damals::ADV,उन दिनों,dengang
987,danach::ADV,इसके बाद,derefter
988,danach::ADV,इसके पश्चात्,derefter
989,vorher::ADV,पहले,før
990,vorher::ADV,पहले,forud
991,vorher::ADV,पेशतर,før
992,vorher::ADV,पेशतर,forud
993,zuerst::ADV,पहले,først
994,einmal::ADV,एक बार,en gang
995,einmal::ADV,एक दफ़ा,en gang
996,manchmal::ADV,कभी कभी,sommetider
997,oft::ADV,अक्सर,ofte
998,immer::ADV,सदा,altid
999,immer::ADV,हमेशा,altid
1000,niemals::ADV,कभी नहीं,aldrig
1001,niemals::ADV,कदापि नहीं,aldrig
1002,hier::ADV,इधर,her
1003,hier::ADV,यहाँ,her
1004,hierhin::ADV,इधर को,hid
1005,hierhin::ADV,इधर को,herhen
1006,hierhin::ADV,यहाँ को,hid
1007,hierhin::ADV,यहाँ को,herhen
1008,von hier::ADV,यहाँ से,herfra
1009,dort::ADV,उधर,der
1010,dort::ADV,वहाँ,der
1011,dorthin::ADV,उधर को,derhen
1012,dorthin::ADV,वहाँ को,derhen
1013,geradeaus::ADV,सीधे,lige ud
1014,vorwärts::ADV,आगे,fremad
1015,vorwärts::ADV,आगे को,fremad
1016,rückwärts::ADV,पीछे को,baglæns
1017,zurück::ADV,वापस,tilbage
1018,unten::ADV,नीचे,nede
1019,unten::ADV,नीचे,forneden
1020,hinab::ADV,नीचे को,ned
1021,hinab::ADV,नीचे को,nedad
1022,oben::ADV,ऊपर,oppe
1023,oben::ADV,ऊपर,ovenpå
1024,hinauf::ADV,ऊपर को,op
1025,hinauf::ADV,ऊपर को,opad
1026,überall::ADV,हर जगह,overalt
1027,überall::ADV,हर स्थान,overalt
1028,nicht::ADV,न,ikke
1029,nicht::ADV,नहीं,ikke
1030,ein wenig::ADV,कुछ,lidt
1031,ein wenig::ADV,ज़रा,lidt
1032,ein wenig::ADV,थोड़ा,lidt
1033,kaum::ADV,लगभग नहीं,knap
1034,kaum::ADV,लगभग नहीं,næppe
1035,kaum::ADV,बराबर नहीं,knap
1036,kaum::ADV,बराबर नहीं,næppe
1037,sehr::ADV,बहुत,meget
1038,so::ADV,ऐसा,så
1039,noch::ADV,अभी तक,endnu
1040,nur::ADV,केवल,kun
1041,nur::ADV,केवल,bare
1042,nur::ADV,सिर्फ़,kun
1043,nur::ADV,सिर्फ़,bare
1044,schon::ADV,चुकना,alt
1045,schon::ADV,चुकना,allerede
1046,wieder::ADV,फिर,igen
1047,wieder::ADV,दुबारा,igen
1048,vergebens::ADV,व्यर्थ,forgæves
1049,vor::PRP,के आगे,foran
1050,vor::PRP,के आगे,uden for
1051,vor::PRP,के सामने,foran
1052,vor::PRP,के सामने,uden for
1053,hinter::PRP,के पीछे,bag
1054,hinter::PRP,के पीछे,bagved
1055,unter::PRP,के तले,under
1056,unter::PRP,के नीचे,under
1057,durch::PRP,के पार,gennem
1058,durch::PRP,के पार,igennem
1059,neben::PRP,के पास,ved siden af
1060,neben::PRP,की बग़ल में,ved siden af
1061,zwischen::PRP,के बीच,mellem
1062,wegen::PRP,के कारण,på grund af
1063,wegen::PRP,की वजह से,på grund af
1064,dies::PRN,यह,dette
1065,das::PRN,वह,det
1066,alles::PRN,सब,alt
1067,alles::PRN,सब कुछ,alt
1068,ich::PRN,मैं,jeg
1069,du::PRN,तू,du
1070,er::PRN,यह,han
1071,wir::PRN,हम,vi
1072,ihr::PRN,तुम,I
1073,sie::PRN,ये,de
1074,was::FPRN,क्या,hvad
1075,wer::FPRN,कौन,hvem
1076,wo::FADV,किधर,hvor
1077,wohin::FADV,किधर,hvorhen
1078,wie::FADV,कैसे,hvordan
1079,warum::FADV,क्यों,hvorfor
1080,wieviel::FNUM,कितना,hvor meget
1081,eins::NUM,एक,én
1082,zwei::NUM,दो,to
1083,drei::NUM,तीन,tre
1084,vier::NUM,चार,fire
1085,fünf::NUM,पाँच,fem
1086,sechs::NUM,छह,seks
1087,sieben::NUM,सात,syv
1088,acht::NUM,आठ,otte
1089,neun::NUM,नौ,ni
1090,zehn::NUM,दस,ti
1091,elf::NUM,ग्यारह,elleve
1092,zwölf::NUM,बारह,tolv
1093,zwanzig::NUM,बीस,tyve
1094,dreißig::NUM,तीस,tredive
1095,vierzig::NUM,चालीस,fyrre
1096,vierzig::NUM,चालीस,fyrretyve
1097,fünfzig::NUM,पचास,halvtreds
1098,sechzig::NUM,साठ,tres
1099,siebzig::NUM,सत्तर,halvfjerds
1100,achtzig::NUM,अस्सी,firs
1101,neunzig::NUM,नव्वे,halvfems
1102,hundert::NUM,सौ,hundrede
1103,tausend::NUM,हज़ार,tusind
1104,und::CNJ,और,og
1105,oder::CNJ,या,eller
1106,stehen::V,खड़ा होना,stå
1107,sitzen::V,बैठना,sidde
1108,liegen::V,लेटना,ligge
1109,hängen::V,लटकना,hænge
1110,werden::V,बनना,blive
1111,passieren::V,होना,ske
1112,passieren::V,होना,hænde
1113,beginnen::V,आरंभ होना,begynde
1114,beginnen::V,प्रारंभ होना,begynde
1115,enden::V,अंत होना,ende
1116,enden::V,ख़तम होना,ende
1117,wechseln::V,बदलना,veksle
1118,aufgehen[Sonne]::V,चढ़ना,gå op
1119,aufgehen[Sonne]::V,चढ़ना,stå op
1120,aufgehen[Sonne]::V,उदित होना,gå op
1121,aufgehen[Sonne]::V,उदित होना,stå op
1122,untergehen[Sonne]::V,अस्त हो जाना,gå ned
1123,scheinen[Sonne]::V,रोशनी देना,skinne
1124,donnern::V,गरजना,tordne
1125,wehen::V,चलना,blæse
1126,strömen::V,बहना,strømme
1127,strömen::V,प्रवाहित होना,strømme
1128,fließen::V,बहना,flyde
1129,fließen::V,प्रवाहित होना,flyde
1130,sich drehen::V,घूमना,dreje sig
1131,schwanken::V,हिलना,vakle
1132,schwingen::V,हिलना,svinge
1133,fallen::V,गिरना,falde
1134,brennen::V,जलना,brænde
1135,rauchen::V,धुआँ उड़ाना,ryge
1136,regnen::V,बरसना,regne
1137,gefrieren::V,जमना,fryse
1138,tauen::V,गलना,tø
1139,tauen::V,पिघलना,tø
1140,schmelzen::V,गलना,smelte
1141,schmelzen::V,पिघलना,smelte
1142,trocknen::V,सूखना,tørre
1143,sieden::V,उबलना,koge
1144,faulen::V,गलना,rådne
1145,faulen::V,सड़ना,rådne
1146,verfaulen::V,गलना,rådne
1147,verfaulen::V,सड़ना,rådne
1148,reißen::V,फटना,briste
1149,versinken::V,डूबना,synke
1150,versinken::V,डूबना,synke ned
1151,vergehen::V,बीतना,forløbe
1152,vergehen::V,गुज़रना,forløbe
1153,erscheinen::V,दिखाई देना,vise sig
1154,verschwinden::V,ग़ायब होना,forsvinde
1155,sinken::V,घटना,synke
1156,sinken::V,उतरना,synke
1157,abnehmen::V,घटना,aftage
1158,zunehmen::V,बढ़ना,tiltage
1159,steigen::V,बढ़ना,stige
1160,wachsen::V,उगना,gro
1161,wachsen::V,उगना,vokse
1162,glänzen::V,चमकना,glinse
1163,funkeln::V,जगमगाना,tindre
1164,funkeln::V,टिमटिमाना,tindre
1165,lärmen::V,शोर मचाना,larme
1166,läuten::V,बजना,ringe
1167,klingeln::V,बजना,ringe
1168,klirren::V,झनझनाना,klirre
1169,brausen::V,साँय-साँय करना,bruse
1170,rauschen::V,सरसराना,suse
1171,klingen::V,बजना,lyde
1172,klingen::V,बजना,klinge
1173,bellen::V,भौंकना,gø
1174,heulen::V,गुर्राना,hyle
1175,blasen::V,फूँकना,blæse
1176,pfeifen::V,सीटी देना,fløjte
1177,schreien::V,चिल्लाना,skrige
1178,stöhnen::V,कराहना,stønne
1179,stöhnen::V,आहें भरना,stønne
1180,zittern::V,काँपना,dirre
1181,zittern::V,काँपना,skælve
1182,leben::V,जीना,leve
1183,geboren werden::V,पैदा होना,fødes
1184,atmen::V,साँस लेना,ånde
1185,trinken::V,पीना,drikke
1186,essen::V,खाना,spise
1187,schlucken::V,निगलना,synke
1188,müde werden::V,थकना,blive træt
1189,müde werden::V,उकताना,blive træt
1190,einschlafen::V,सो जाना,falde i søvn
1191,schlafen::V,सोना,sove
1192,aufwachen::V,जागना,vågne
1193,aufstehen::V,उठना,stå op
1194,sich erholen::V,सुस्ताना,komme sig
1195,sich erholen::V,आराम करना,komme sig
1196,krank werden::V,बीमार पड़ना,blive syg
1197,krank sein::V,बीमार होना,være syg
1198,schmerzen::V,दुखना,smerte
1199,schmerzen::V,दर्द करना,smerte
1200,husten::V,खाँसना,hoste
1201,genesen::V,ठीक हो जाना,komme sig
1202,genesen::V,स्वस्थ हो जाना,komme sig
1203,sterben::V,मरना,dø
1204,umkommen::V,मरना,omkomme
1205,sich bewegen::V,चलना,bevæge sig
1206,sich bewegen::V,हिलना,bevæge sig
1207,sich rühren::V,हिलना,røre på sig
1208,sich erheben::V,उठना,rejse sig
1209,sich setzen::V,बैठना,sætte sig
1210,hinfallen::V,गिरना,
1211,laufen::V,चलना,løbe
1212,schreiten::V,क़दम जाना,skride
1213,spazierengehen::V,सैर करना,gå en tur
1214,eilen::V,तेज़ी से जाना,ile
1215,eilen::V,शीघ्रता से चलना,ile
1216,sich beeilen::V,जल्दी करना,skynde sig
1217,sich beeilen::V,शीघ्रता करना,skynde sig
1218,sausen::V,बड़ी तेज़ी से चलना,suse
1219,rennen::V,भागना,løbe
1220,rennen::V,भागना,rende
1221,rennen::V,दौड़ना,løbe
1222,rennen::V,दौड़ना,rende
1223,springen::V,उछलना,hoppe
1224,springen::V,उछलना,springe
1225,klettern::V,चढ़ना,klatre
1226,schaukeln::V,झूलना,gynge
1227,kriechen::V,रेंगना,krybe
1228,schwimmen::V,तैरना,svømme
1229,tauchen::V,डूबना,dykke
1230,rudern::V,खेना,ro
1231,rudern::V,चप्पू चलाना,ro
1232,fahren::V,चलना,køre
1233,fahren::V,यात्रा करना,køre
1234,fliegen::V,उड़ना,flyve
1235,gehen::V,जाना,gå
1236,weggehen::V,चला जाना,gå bort
1237,weggehen::V,बाहर जाना,gå bort
1238,abfahren::V,छूटना,køre bort
1239,abfahren::V,रवाना होना,køre bort
1240,anhalten::V,रुकना,standse
1241,anhalten::V,खड़ा होना,standse
1242,hineingehen::V,घुसना,gå ind
1243,hineingehen::V,अंदर जाना,gå ind
1244,eintreten::V,प्रवेश करना,træde ind
1245,kommen::V,आना,komme
1246,ankommen::V,पहुँचना,ankomme
1247,zurückkommen::V,लौटना,komme tilbage
1248,zurückkommen::V,वापस आना,komme tilbage
1249,bleiben::V,रहना,blive
1250,bleiben::V,रहना,forblive
1251,bleiben::V,रुकना,blive
1252,bleiben::V,रुकना,forblive
1253,warten::V,इंतज़ार करना,vente
1254,erwarten::V,प्रतीक्षा करना,vente
1255,erwarten::V,प्रतीक्षा करना,afvente
1256,suchen::V,ढूँढ़ना,søge
1257,finden::V,पाना,finde
1258,finden::V,ढूँढ़ निकालना,finde
1259,versuchen::V,कोशिश करना,forsøge
1260,vorbereiten::V,तैयार करना,forberede
1261,lieben::V,प्यार करना,elske
1262,mögen::V,पसंद होना,holde af
1263,mögen::V,पसंद होना,kunne lide
1264,lachen::V,हँसना,le
1265,rühren::V,छूना,røre
1266,weinen::V,रोना,græde
1267,schimpfen::V,गाली देना,skænde
1268,sich ärgern::V,चिढ़ना,ærgre sig
1269,sich ärgern::V,नाराज़ होना,ærgre sig
1270,sich fürchten::V,डरना,være bange
1271,sich fürchten::V,भय खाना,være bange
1272,fürchten::V,डरना से,være bange for
1273,fürchten::V,भय खाना से,være bange for
1274,fliehen::V,भागना,flygte
1275,flüchten::V,निकल भागना,flygte
1276,sehen::V,देखना,se
1277,anschauen::V,देखना,se på
1278,anschauen::V,देखना,betragte
1279,ansehen::V,दृष्टि डालना पर,anse
1280,hören::V,सुनना,høre
1281,zuhören::V,सुनना,høre til
1282,probieren::V,चखना,smage
1283,probieren::V,चखना,smage på
1284,riechen::V,सूँघना,lugte
1285,fühlen::V,महसूस करना,føle
1286,scheinen::V,लगना,synes
1287,zu sehen sein::V,दिखाई देना,synes
1288,vernehmen::V,सुनना,erfare
1289,frieren::V,ठंड लगना,fryse
1290,frieren::V,सर्दी लगना,fryse
1291,tun::V,करना,gøre
1292,können::V,सकना,kunne
1293,können::V,जानना,kunne
1294,wollen::V,चाहना,ville
1295,anfangen::V,शुरू करना,begynde
1296,beenden::V,ख़त्म करना,afslutte
1297,beenden::V,समाप्त करना,afslutte
1298,aufhören::V,बंद जाना,ophøre
1299,aufhören::V,बंद जाना,holde op
1300,aufhören::V,समाप्त जाना,ophøre
1301,aufhören::V,समाप्त जाना,holde op
1302,gelingen::V,बनना,lykkes
1303,gelingen::V,अच्छा होना,lykkes
1304,geraten::V,बन पड़ना,blive
1305,öffnen::V,खोलना,åbne
1306,schließen::V,बंद करना,lukke
1307,stellen::V,रखना,stille
1308,setzen::V,रखना,sætte
1309,setzen::V,बिठाना,sætte
1310,legen::V,रखना,lægge
1311,legen::V,लिटाना,lægge
1312,berühren::V,छूना,berøre
1313,berühren::V,स्पर्श करना,berøre
1314,verbinden::V,बाँधना,forbinde
1315,bedecken::V,ढकना,dække
1316,bedecken::V,ढकना,bedække
1317,aufhängen::V,लटकाना,hænge
1318,aufhängen::V,लटकाना,hænge op
1319,anzünden::V,जलाना,tænde
1320,anzünden::V,जलाना,antænde
1321,aufheben::V,उठाना,løfte
1322,aufheben::V,उठाना,tage op
1323,zurücklassen::V,पीछे छोड़ना,lade tilbage
1324,verlieren::V,खोना,miste
1325,verlieren::V,गँवाना,miste
1326,fallen lassen::V,गिराना,tabe
1327,fallen lassen::V,गिराना,droppe
1328,machen::V,करना,gøre
1329,machen::V,बनाना,gøre
1330,herstellen::V,बनाना,fremstille
1331,herstellen::V,तैयार करना,fremstille
1332,bauen::V,बनाना,bygge
1333,bauen::V,निर्माण करना,bygge
1334,reparieren::V,मरम्मत करना,reparere
1335,verbessern::V,सुधारना,rette
1336,verbessern::V,सुधारना,forbedre
1337,ändern::V,बदलना,ændre
1338,ändern::V,परीवर्तन करना,ændre
1339,graben::V,खोदना,grave
1340,beugen::V,झुकाना,bøje
1341,biegen::V,झुकाना,bøje
1342,drehen::V,फेरना,dreje
1343,drehen::V,घुमाना,dreje
1344,wenden::V,पलटना,vende
1345,wenden::V,मोड़ना,vende
1346,umdrehen::V,घुमाना,dreje om
1347,heben::V,उठाना,hæve
1348,heben::V,ऊँचा करना,hæve
1349,hochheben::V,उठाना,løfte
1350,hochheben::V,ऊपर को उठाना,løfte
1351,ergreifen::V,पकड़ना,gribe fat i
1352,ergreifen::V,हाथ में लेना,gribe fat i
1353,halten::V,धरना,holde
1354,halten::V,पकड़ना,holde
1355,drücken::V,दबाना,trykke
1356,schieben::V,सरकाना,skyde
1357,schieben::V,सरकाना,skubbe
1358,schieben::V,खिसकाना,skyde
1359,schieben::V,खिसकाना,skubbe
1360,kratzen::V,खुरचना,klø
1361,kratzen::V,खुरचना,kradse
1362,kratzen::V,खुजलाना,klø
1363,kratzen::V,खुजलाना,kradse
1364,lecken::V,चाटना,slikke
1365,beißen::V,काटना,bide
1366,abreißen::V,तोड़ना,rive af
1367,abschneiden::V,काट करना,skære af
1368,binden::V,बाँधना,binde
1369,stecken::V,खोंसना,stikke
1370,brechen::V,तोड़ना,brække
1371,klopfen::V,खटखटाना,banke
1372,hauen::V,ठोकना,hugge
1373,kleben::V,चिपकाना,klistre
1374,reiben::V,घिसना,gnide
1375,reiben::V,रगड़ना,gnide
1376,streichen::V,लगाना,smøre
1377,schleifen::V,तेज़ करना,slibe
1378,schneiden::V,कतरना,skære
1379,schneiden::V,कतरना,klippe
1380,rütteln::V,झकझोरना,ruske
1381,schütteln::V,हिलाना,ryste
1382,schwenken::V,घुमाना,svinge
1383,schütten::V,उँडेलना,hælde
1384,füllen::V,भरना,fylde
1385,füllen::V,ठूसना,fylde
1386,einwickeln::V,लपेटना,pakke ind
1387,tragen::V,ढोना,bære
1388,schleppen::V,घसीटना,slæbe
1389,ziehen::V,खींचना,trække
1390,aufbewahren::V,रखना,opbevare
1391,werfen::V,फेंकना,kaste
1392,fangen::V,पकड़ना,fange
1393,packen::V,पकड़ना,gribe
1394,verstecken::V,छिपाना,gemme
1395,teilen::V,बाँटना,dele
1396,schicken::V,भेजना,sende
1397,bringen::V,लाना,bringe
1398,hinzufügen::V,जोड़ना,tilføje
1399,bekommen::V,पाना,få
1400,erhalten::V,पाना,få
1401,erhalten::V,मिलना,få
1402,nehmen::V,लेना,tage
1403,wählen::V,चुनना,vælge
1404,auswählen::V,चुनना,udvælge
1405,bewahren::V,बनाए रखना,bevare
1406,behindern::V,रोकना,hindre
1407,behindern::V,रोकना,forhindre
1408,verderben::V,ख़राब करना,ødelægge
1409,beschädigen::V,नुक़सान पहुँचाना,beskadige
1410,zerbrechen::V,तोड़ना,brække itu
1411,zerreißen::V,तोड़ना,rive itu
1412,zerstören::V,नष्ट करना,ødelægge
1413,zerstören::V,बरबाद करना,ødelægge
1414,verbrennen::V,जलाना,brænde
1415,geben::V,देना,give
1416,reichen::V,थमाना,række
1417,schenken::V,भेंट देना,forære
1418,versprechen::V,वादा करना,love
1419,wünschen::V,कामना करना,ønske
1420,loben::V,तारीफ़ करना,rose
1421,küssen::V,चूमना,kysse
1422,wiegen::V,झुलाना,vugge
1423,zudecken::V,ढकना,dække til
1424,wecken::V,जगाना,vække
1425,zeigen::V,दिखाना,vise
1426,führen::V,रास्ता दिखाना,føre
1427,lehren::V,पढ़ाना,lære
1428,unterrichten::V,सिखाना,undervise
1429,aufziehen::V,पालना,opdrage
1430,leiten::V,संचालन करना,lede
1431,antreiben::V,हड़बड़ाना,skynde på
1432,lassen::V,-आना,få til at
1433,lassen::V,कराना,få til at
1434,einladen::V,बुलाना,indbyde
1435,einladen::V,बुलाना,invitere
1436,vereinigen::V,मिलाना,forene
1437,vereinigen::V,संयुक्त करना,forene
1438,besuchen::V,मिलना से,besøge
1439,besuchen::V,मिलने जाना से,besøge
1440,treffen::V,मिलना,møde
1441,sich versammeln::V,इकट्ठा होना,forsamles
1442,spielen::V,खेलना,lege
1443,spielen::V,खेलना,spille
1444,singen::V,गाना,synge
1445,tanzen::V,नाचना,danse
1446,sich trennen::V,अलग होना,skilles
1447,verlassen::V,छोड़ना,forlade
1448,retten::V,बचाना,redde
1449,bewachen::V,आँख रखना पर,bevogte
1450,schützen::V,रक्षा करना,skærme
1451,schützen::V,रक्षा करना,beskytte
1452,verteidigen::V,रक्षा करना,forsvare
1453,sich schlagen::V,हाथापाई करना,slås
1454,schießen::V,गोली मारना,skyde
1455,siegen::V,जीतना,sejre
1456,siegen::V,विजय पाना,sejre
1457,ärgern::V,चिढ़ाना,ærgre
1458,schlagen::V,मारना,slå
1459,treten::V,ठोकर मारना,sparke
1460,stechen::V,भेदना,stikke
1461,stechen::V,भोंकना,stikke
1462,stoßen::V,धक्का देना,støde
1463,stoßen::V,झटका देना,støde
1464,stehlen::V,चोरी करना,stjæle
1465,stören::V,बुरा लगना,forstyrre
1466,belästigen::V,तंग करना,genere
1467,belästigen::V,तंग करना,ulejlige
1468,verbergen::V,लुकाना,skjule
1469,täuschen::V,धोखा देना,villede
1470,betrügen::V,धोखा देना,bedrage
1471,töten::V,मारना,dræbe
1472,töten::V,मार डालना,dræbe
1473,wohnen::V,रहना,bo
1474,arbeiten::V,काम करना,arbejde
1475,sammeln::V,जमा करना,samle
1476,pflücken::V,चुनना,plukke
1477,pflücken::V,तोड़ना,plukke
1478,jagen::V,आखेट करना,jage
1479,jagen::V,शिकार करना,jage
1480,fischen::V,मछली पकड़ना,fiske
1481,fassen::V,पकड़ना,fange
1482,hüten::V,चराना,vogte
1483,treiben::V,हाँकना,drive
1484,anbinden::V,बाँधना,binde fast
1485,füttern::V,खिलाना,fodre
1486,melken::V,दुहना,malke
1487,hacken::V,काटना,hakke
1488,gießen::V,सींचना,hælde
1489,reifen::V,पकना,modne
1490,zubereiten::V,पकाना,tilberede
1491,kochen::V,पकाना,koge
1492,kochen::V,राँधना,koge
1493,backen::V,पकाना,bage
1494,braten::V,तलना,stege
1495,braten::V,भूनना,stege
1496,umrühren::V,फेंटना,røre om
1497,stricken::V,बुनना,strikke
1498,nähen::V,सीना,sy
1499,färben::V,रँगना,farve
1500,reinigen::V,साफ़ करना,rense
1501,reinigen::V,साफ़ करना,gøre ren
1502,reinigen::V,शुद्ध करना,rense
1503,reinigen::V,शुद्ध करना,gøre ren
1504,waschen::V,धोना,vaske
1505,abwischen::V,पोंछ्ना,tørre af
1506,spülen::V,माँजना,skylle
1507,spülen::V,खँगालना,skylle
1508,fegen::V,बुहारना,feje
1509,kehren::V,झाड़ना,feje
1510,baden::V,स्नान करना,bade
1511,sich waschen::V,नहाना,vaske sig
