,Concept_ID,se,se
62,Ohr::N,pe´llj,beallji
63,Ohr::N,pe´llj,pelji
64,Ohr::N,pe´llj,pe´llj
65,Ohr::N,pe´llj,пе̄лльй
66,Ohr::N,пе̄лльй,bieljie
67,Ohr::N,пе̄лльй,biellje
68,Ohr::N,пе̄лльй,beallji
69,Ohr::N,пе̄лльй,pelji
70,Ohr::N,пе̄лльй,pe´llj
71,Ohr::N,пе̄лльй,пе̄лльй
72,Nase::N,njuenie,njuenie
73,Nase::N,njuenie,njunnje
74,Nase::N,njuenie,njunni
75,Nase::N,njuenie,njuṇe
76,Nase::N,njuenie,njuu´nn
77,Nase::N,njuenie,нюннҍ
78,Nase::N,njunnje,njuenie
79,Nase::N,njunnje,njunnje
80,Nase::N,njunnje,njunni
81,Nase::N,njunnje,njuṇe
82,Nase::N,njunnje,njuu´nn
83,Nase::N,njunnje,нюннҍ
84,Nase::N,njunni,njuenie
85,Nase::N,njunni,njunnje
86,Nase::N,njunni,njunni
87,Nase::N,njunni,njuṇe
88,Nase::N,njunni,njuu´nn
89,Nase::N,njunni,нюннҍ
90,Nase::N,njuṇe,njuenie
91,Nase::N,njuṇe,njunnje
92,Nase::N,njuṇe,njunni
93,Nase::N,njuṇe,njuṇe
94,Nase::N,njuṇe,njuu´nn
95,Nase::N,njuṇe,нюннҍ
96,Nase::N,njuu´nn,njuenie
97,Nase::N,njuu´nn,njunnje
98,Nase::N,njuu´nn,njunni
99,Nase::N,njuu´nn,njuṇe
100,Nase::N,njuu´nn,njuu´nn
101,Nase::N,njuu´nn,нюннҍ
102,Nase::N,нюннҍ,njuenie
103,Nase::N,нюннҍ,njunnje
104,Nase::N,нюннҍ,njunni
105,Nase::N,нюннҍ,njuṇe
106,Nase::N,нюннҍ,njuu´nn
107,Nase::N,нюннҍ,нюннҍ
108,Mund::N,njaelmie,njaelmie
109,Mund::N,njaelmie,njálmme
110,Mund::N,njaelmie,njálbmi
111,Mund::N,njaelmie,njälmi
112,Mund::N,njaelmie,njä´lmm
113,Mund::N,njaelmie,ня̄лльм
114,Mund::N,njálmme,njaelmie
115,Mund::N,njálmme,njálmme
116,Mund::N,njálmme,njálbmi
117,Mund::N,njálmme,njälmi
118,Mund::N,njálmme,njä´lmm
119,Mund::N,njálmme,ня̄лльм
120,Mund::N,njálbmi,njaelmie
121,Mund::N,njálbmi,njálmme
122,Mund::N,njálbmi,njálbmi
123,Mund::N,njálbmi,njälmi
124,Mund::N,njálbmi,njä´lmm
125,Mund::N,njálbmi,ня̄лльм
126,Mund::N,njälmi,njaelmie
127,Mund::N,njälmi,njálmme
128,Mund::N,njälmi,njálbmi
129,Mund::N,njälmi,njälmi
130,Mund::N,njälmi,njä´lmm
131,Mund::N,njälmi,ня̄лльм
132,Mund::N,njä´lmm,njaelmie
133,Mund::N,njä´lmm,njálmme
134,Mund::N,njä´lmm,njálbmi
135,Mund::N,njä´lmm,njälmi
136,Mund::N,njä´lmm,njä´lmm
137,Mund::N,njä´lmm,ня̄лльм
138,Mund::N,ня̄лльм,njaelmie
139,Mund::N,ня̄лльм,njálmme
140,Mund::N,ня̄лльм,njálbmi
141,Mund::N,ня̄лльм,njälmi
142,Mund::N,ня̄лльм,njä´lmm
143,Mund::N,ня̄лльм,ня̄лльм
144,Zahn::N,baenie,baenie
145,Zahn::N,baenie,bádne
146,Zahn::N,baenie,bátni
147,Zahn::N,baenie,pääṇi
148,Zahn::N,baenie,pää´nn
149,Zahn::N,baenie,па̄ннҍ
150,Zahn::N,bádne,baenie
151,Zahn::N,bádne,bádne
152,Zahn::N,bádne,bátni
153,Zahn::N,bádne,pääṇi
154,Zahn::N,bádne,pää´nn
155,Zahn::N,bádne,па̄ннҍ
156,Zahn::N,bátni,baenie
157,Zahn::N,bátni,bádne
158,Zahn::N,bátni,bátni
159,Zahn::N,bátni,pääṇi
160,Zahn::N,bátni,pää´nn
161,Zahn::N,bátni,па̄ннҍ
162,Zahn::N,pääṇi,baenie
163,Zahn::N,pääṇi,bádne
164,Zahn::N,pääṇi,bátni
165,Zahn::N,pääṇi,pääṇi
166,Zahn::N,pääṇi,pää´nn
167,Zahn::N,pääṇi,па̄ннҍ
168,Zahn::N,pää´nn,baenie
169,Zahn::N,pää´nn,bádne
170,Zahn::N,pää´nn,bátni
171,Zahn::N,pää´nn,pääṇi
172,Zahn::N,pää´nn,pää´nn
173,Zahn::N,pää´nn,па̄ннҍ
174,Zahn::N,па̄ннҍ,baenie
175,Zahn::N,па̄ннҍ,bádne
176,Zahn::N,па̄ннҍ,bátni
177,Zahn::N,па̄ннҍ,pääṇi
178,Zahn::N,па̄ннҍ,pää´nn
179,Zahn::N,па̄ннҍ,па̄ннҍ
180,Zunge::N,njoektjeme,njoektjeme
181,Zunge::N,njoektjeme,njuovtjav
182,Zunge::N,njoektjeme,njuovčča
183,Zunge::N,njoektjeme,njuovčâ
184,Zunge::N,njoektjeme,njuhččâm
185,Zunge::N,njoektjeme,нюхчем
186,Zunge::N,njuovtjav,njoektjeme
187,Zunge::N,njuovtjav,njuovtjav
188,Zunge::N,njuovtjav,njuovčča
189,Zunge::N,njuovtjav,njuovčâ
190,Zunge::N,njuovtjav,njuhččâm
191,Zunge::N,njuovtjav,нюхчем
192,Zunge::N,njuovčča,njoektjeme
193,Zunge::N,njuovčča,njuovtjav
194,Zunge::N,njuovčča,njuovčča
195,Zunge::N,njuovčča,njuovčâ
196,Zunge::N,njuovčča,njuhččâm
197,Zunge::N,njuovčča,нюхчем
198,Zunge::N,njuovčâ,njoektjeme
199,Zunge::N,njuovčâ,njuovtjav
200,Zunge::N,njuovčâ,njuovčča
201,Zunge::N,njuovčâ,njuovčâ
202,Zunge::N,njuovčâ,njuhččâm
203,Zunge::N,njuovčâ,нюхчем
204,Zunge::N,njuhččâm,njoektjeme
205,Zunge::N,njuhččâm,njuovtjav
206,Zunge::N,njuhččâm,njuovčča
207,Zunge::N,njuhččâm,njuovčâ
208,Zunge::N,njuhččâm,njuhččâm
209,Zunge::N,njuhččâm,нюхчем
210,Zunge::N,нюхчем,njoektjeme
211,Zunge::N,нюхчем,njuovtjav
212,Zunge::N,нюхчем,njuovčča
213,Zunge::N,нюхчем,njuovčâ
214,Zunge::N,нюхчем,njuhččâm
215,Zunge::N,нюхчем,нюхчем
216,Lippe::N,bangseme,bangseme
217,Lippe::N,bangseme,njálmmerabdda
218,Lippe::N,bangseme,bavssa
219,Lippe::N,bangseme,poovsâ
220,Lippe::N,bangseme,põõus
221,Lippe::N,bangseme,пэ̄кс
222,Lippe::N,njálmmerabdda,bangseme
223,Lippe::N,njálmmerabdda,njálmmerabdda
224,Lippe::N,njálmmerabdda,bavssa
225,Lippe::N,njálmmerabdda,poovsâ
226,Lippe::N,njálmmerabdda,põõus
227,Lippe::N,njálmmerabdda,пэ̄кс
228,Lippe::N,bavssa,bangseme
229,Lippe::N,bavssa,njálmmerabdda
230,Lippe::N,bavssa,bavssa
231,Lippe::N,bavssa,poovsâ
232,Lippe::N,bavssa,põõus
233,Lippe::N,bavssa,пэ̄кс
234,Lippe::N,poovsâ,bangseme
235,Lippe::N,poovsâ,njálmmerabdda
236,Lippe::N,poovsâ,bavssa
237,Lippe::N,poovsâ,poovsâ
238,Lippe::N,poovsâ,põõus
239,Lippe::N,poovsâ,пэ̄кс
240,Lippe::N,põõus,bangseme
241,Lippe::N,põõus,njálmmerabdda
242,Lippe::N,põõus,bavssa
243,Lippe::N,põõus,poovsâ
244,Lippe::N,põõus,põõus
245,Lippe::N,põõus,пэ̄кс
246,Lippe::N,пэ̄кс,bangseme
247,Lippe::N,пэ̄кс,njálmmerabdda
248,Lippe::N,пэ̄кс,bavssa
249,Lippe::N,пэ̄кс,poovsâ
250,Lippe::N,пэ̄кс,põõus
251,Lippe::N,пэ̄кс,пэ̄кс
252,Wange::N,skiehrie,skiehrie
253,Wange::N,skiehrie,nierra
254,Wange::N,skiehrie,muohtu
255,Wange::N,skiehrie,nieṛâ
256,Wange::N,skiehrie,njiõrr
257,Wange::N,skiehrie,нӣрр
258,Wange::N,nierra,skiehrie
259,Wange::N,nierra,nierra
260,Wange::N,nierra,muohtu
261,Wange::N,nierra,nieṛâ
262,Wange::N,nierra,njiõrr
263,Wange::N,nierra,нӣрр
264,Wange::N,muohtu,skiehrie
265,Wange::N,muohtu,nierra
266,Wange::N,muohtu,muohtu
267,Wange::N,muohtu,nieṛâ
268,Wange::N,muohtu,njiõrr
269,Wange::N,muohtu,нӣрр
270,Wange::N,nieṛâ,skiehrie
271,Wange::N,nieṛâ,nierra
272,Wange::N,nieṛâ,muohtu
273,Wange::N,nieṛâ,nieṛâ
274,Wange::N,nieṛâ,njiõrr
275,Wange::N,nieṛâ,нӣрр
276,Wange::N,njiõrr,skiehrie
277,Wange::N,njiõrr,nierra
278,Wange::N,njiõrr,muohtu
279,Wange::N,njiõrr,nieṛâ
280,Wange::N,njiõrr,njiõrr
281,Wange::N,njiõrr,нӣрр
282,Wange::N,нӣрр,skiehrie
283,Wange::N,нӣрр,nierra
284,Wange::N,нӣрр,muohtu
285,Wange::N,нӣрр,nieṛâ
286,Wange::N,нӣрр,njiõrr
287,Wange::N,нӣрр,нӣрр
288,Gesicht::N,ååredæjja,ååredæjja
289,Gesicht::N,ååredæjja,muohto
290,Gesicht::N,ååredæjja,muođut
291,Gesicht::N,ååredæjja,ámadadju
292,Gesicht::N,ååredæjja,muáđuh
293,Gesicht::N,ååredæjja,muâđ
294,Gesicht::N,ååredæjja,ка̄ссв
295,Gesicht::N,muohto,ååredæjja
296,Gesicht::N,muohto,muohto
297,Gesicht::N,muohto,muođut
298,Gesicht::N,muohto,ámadadju
299,Gesicht::N,muohto,muáđuh
300,Gesicht::N,muohto,muâđ
301,Gesicht::N,muohto,ка̄ссв
302,Gesicht::N,muođut,ååredæjja
303,Gesicht::N,muođut,muohto
304,Gesicht::N,muođut,muođut
305,Gesicht::N,muođut,ámadadju
306,Gesicht::N,muođut,muáđuh
307,Gesicht::N,muođut,muâđ
308,Gesicht::N,muođut,ка̄ссв
309,Gesicht::N,ámadadju,ååredæjja
310,Gesicht::N,ámadadju,muohto
311,Gesicht::N,ámadadju,muođut
312,Gesicht::N,ámadadju,ámadadju
313,Gesicht::N,ámadadju,muáđuh
314,Gesicht::N,ámadadju,muâđ
315,Gesicht::N,ámadadju,ка̄ссв
316,Gesicht::N,muáđuh,ååredæjja
317,Gesicht::N,muáđuh,muohto
318,Gesicht::N,muáđuh,muođut
319,Gesicht::N,muáđuh,ámadadju
320,Gesicht::N,muáđuh,muáđuh
321,Gesicht::N,muáđuh,muâđ
322,Gesicht::N,muáđuh,ка̄ссв
323,Gesicht::N,muâđ,ååredæjja
324,Gesicht::N,muâđ,muohto
325,Gesicht::N,muâđ,muođut
326,Gesicht::N,muâđ,ámadadju
327,Gesicht::N,muâđ,muáđuh
328,Gesicht::N,muâđ,muâđ
329,Gesicht::N,muâđ,ка̄ссв
330,Gesicht::N,ка̄ссв,ååredæjja
331,Gesicht::N,ка̄ссв,muohto
332,Gesicht::N,ка̄ссв,muođut
333,Gesicht::N,ка̄ссв,ámadadju
334,Gesicht::N,ка̄ссв,muáđuh
335,Gesicht::N,ка̄ссв,muâđ
336,Gesicht::N,ка̄ссв,ка̄ссв
337,Stirn::N,gaalloe,gaalloe
338,Stirn::N,gaalloe,gállo
339,Stirn::N,gaalloe,gállu
340,Stirn::N,gaalloe,kállu
341,Stirn::N,gaalloe,käll
342,Stirn::N,gaalloe,вуэххьц
343,Stirn::N,gállo,gaalloe
344,Stirn::N,gállo,gállo
345,Stirn::N,gállo,gállu
346,Stirn::N,gállo,kállu
347,Stirn::N,gállo,käll
348,Stirn::N,gállo,вуэххьц
349,Stirn::N,gállu,gaalloe
350,Stirn::N,gállu,gállo
351,Stirn::N,gállu,gállu
352,Stirn::N,gállu,kállu
353,Stirn::N,gállu,käll
354,Stirn::N,gállu,вуэххьц
355,Stirn::N,kállu,gaalloe
356,Stirn::N,kállu,gállo
357,Stirn::N,kállu,gállu
358,Stirn::N,kállu,kállu
359,Stirn::N,kállu,käll
360,Stirn::N,kállu,вуэххьц
361,Stirn::N,käll,gaalloe
362,Stirn::N,käll,gállo
363,Stirn::N,käll,gállu
364,Stirn::N,käll,kállu
365,Stirn::N,käll,käll
366,Stirn::N,käll,вуэххьц
367,Stirn::N,вуэххьц,gaalloe
368,Stirn::N,вуэххьц,gállo
369,Stirn::N,вуэххьц,gállu
370,Stirn::N,вуэххьц,kállu
371,Stirn::N,вуэххьц,käll
372,Stirn::N,вуэххьц,вуэххьц
373,Haar::N,voepte,voepte
374,Haar::N,voepte,vuoppta
375,Haar::N,voepte,vuokta
376,Haar::N,voepte,vuop'tâ
377,Haar::N,voepte,vuõpt
378,Haar::N,voepte,вӯппт
379,Haar::N,vuoppta,voepte
380,Haar::N,vuoppta,vuoppta
381,Haar::N,vuoppta,vuokta
382,Haar::N,vuoppta,vuop'tâ
383,Haar::N,vuoppta,vuõpt
384,Haar::N,vuoppta,вӯппт
385,Haar::N,vuokta,voepte
386,Haar::N,vuokta,vuoppta
387,Haar::N,vuokta,vuokta
388,Haar::N,vuokta,vuop'tâ
389,Haar::N,vuokta,vuõpt
390,Haar::N,vuokta,вӯппт
391,Haar::N,vuop'tâ,voepte
392,Haar::N,vuop'tâ,vuoppta
393,Haar::N,vuop'tâ,vuokta
394,Haar::N,vuop'tâ,vuop'tâ
395,Haar::N,vuop'tâ,vuõpt
396,Haar::N,vuop'tâ,вӯппт
397,Haar::N,vuõpt,voepte
398,Haar::N,vuõpt,vuoppta
399,Haar::N,vuõpt,vuokta
400,Haar::N,vuõpt,vuop'tâ
401,Haar::N,vuõpt,vuõpt
402,Haar::N,vuõpt,вӯппт
403,Haar::N,вӯппт,voepte
404,Haar::N,вӯппт,vuoppta
405,Haar::N,вӯппт,vuokta
406,Haar::N,вӯппт,vuop'tâ
407,Haar::N,вӯппт,vuõpt
408,Haar::N,вӯппт,вӯппт
409,Schnurrbart::N,bijjie-skaavtjoe,bijjie-skaavtjoe
410,Schnurrbart::N,bijjie-skaavtjoe,njunjevuolskávttjá
411,Schnurrbart::N,bijjie-skaavtjoe,seamu
412,Schnurrbart::N,bijjie-skaavtjoe,siämu
413,Schnurrbart::N,bijjie-skaavtjoe,ää´bben
414,Schnurrbart::N,bijjie-skaavtjoe,о̄а̄бпан
415,Schnurrbart::N,njunjevuolskávttjá,bijjie-skaavtjoe
416,Schnurrbart::N,njunjevuolskávttjá,njunjevuolskávttjá
417,Schnurrbart::N,njunjevuolskávttjá,seamu
418,Schnurrbart::N,njunjevuolskávttjá,siämu
419,Schnurrbart::N,njunjevuolskávttjá,ää´bben
420,Schnurrbart::N,njunjevuolskávttjá,о̄а̄бпан
421,Schnurrbart::N,seamu,bijjie-skaavtjoe
422,Schnurrbart::N,seamu,njunjevuolskávttjá
423,Schnurrbart::N,seamu,seamu
424,Schnurrbart::N,seamu,siämu
425,Schnurrbart::N,seamu,ää´bben
426,Schnurrbart::N,seamu,о̄а̄бпан
427,Schnurrbart::N,siämu,bijjie-skaavtjoe
428,Schnurrbart::N,siämu,njunjevuolskávttjá
429,Schnurrbart::N,siämu,seamu
430,Schnurrbart::N,siämu,siämu
431,Schnurrbart::N,siämu,ää´bben
432,Schnurrbart::N,siämu,о̄а̄бпан
433,Schnurrbart::N,ää´bben,bijjie-skaavtjoe
434,Schnurrbart::N,ää´bben,njunjevuolskávttjá
435,Schnurrbart::N,ää´bben,seamu
436,Schnurrbart::N,ää´bben,siämu
437,Schnurrbart::N,ää´bben,ää´bben
438,Schnurrbart::N,ää´bben,о̄а̄бпан
439,Schnurrbart::N,о̄а̄бпан,bijjie-skaavtjoe
440,Schnurrbart::N,о̄а̄бпан,njunjevuolskávttjá
441,Schnurrbart::N,о̄а̄бпан,seamu
442,Schnurrbart::N,о̄а̄бпан,siämu
443,Schnurrbart::N,о̄а̄бпан,ää´bben
444,Schnurrbart::N,о̄а̄бпан,о̄а̄бпан
445,Bart::N,skaavtja,skaavtja
446,Bart::N,skaavtja,skaavtjoe
447,Bart::N,skaavtja,skávttjá
448,Bart::N,skaavtja,seamu
449,Bart::N,skaavtja,siämu
450,Bart::N,skaavtja,seäm
451,Bart::N,skaavtja,ся̄м
452,Bart::N,skaavtjoe,skaavtja
453,Bart::N,skaavtjoe,skaavtjoe
454,Bart::N,skaavtjoe,skávttjá
455,Bart::N,skaavtjoe,seamu
456,Bart::N,skaavtjoe,siämu
457,Bart::N,skaavtjoe,seäm
458,Bart::N,skaavtjoe,ся̄м
459,Bart::N,skávttjá,skaavtja
460,Bart::N,skávttjá,skaavtjoe
461,Bart::N,skávttjá,skávttjá
462,Bart::N,skávttjá,seamu
463,Bart::N,skávttjá,siämu
464,Bart::N,skávttjá,seäm
465,Bart::N,skávttjá,ся̄м
466,Bart::N,seamu,skaavtja
467,Bart::N,seamu,skaavtjoe
468,Bart::N,seamu,skávttjá
469,Bart::N,seamu,seamu
470,Bart::N,seamu,siämu
471,Bart::N,seamu,seäm
472,Bart::N,seamu,ся̄м
473,Bart::N,siämu,skaavtja
474,Bart::N,siämu,skaavtjoe
475,Bart::N,siämu,skávttjá
476,Bart::N,siämu,seamu
477,Bart::N,siämu,siämu
478,Bart::N,siämu,seäm
479,Bart::N,siämu,ся̄м
480,Bart::N,seäm,skaavtja
481,Bart::N,seäm,skaavtjoe
482,Bart::N,seäm,skávttjá
483,Bart::N,seäm,seamu
484,Bart::N,seäm,siämu
485,Bart::N,seäm,seäm
486,Bart::N,seäm,ся̄м
487,Bart::N,ся̄м,skaavtja
488,Bart::N,ся̄м,skaavtjoe
489,Bart::N,ся̄м,skávttjá
490,Bart::N,ся̄м,seamu
491,Bart::N,ся̄м,siämu
492,Bart::N,ся̄м,seäm
493,Bart::N,ся̄м,ся̄м
494,Kinn::N,gaejpie,gaejpie
495,Kinn::N,gaejpie,gájbbe
496,Kinn::N,gaejpie,gáibi
497,Kinn::N,gaejpie,käibi
498,Kinn::N,gaejpie,käi´bb
499,Kinn::N,gaejpie,ка̄ййп
500,Kinn::N,gájbbe,gaejpie
501,Kinn::N,gájbbe,gájbbe
502,Kinn::N,gájbbe,gáibi
503,Kinn::N,gájbbe,käibi
504,Kinn::N,gájbbe,käi´bb
505,Kinn::N,gájbbe,ка̄ййп
506,Kinn::N,gáibi,gaejpie
507,Kinn::N,gáibi,gájbbe
508,Kinn::N,gáibi,gáibi
509,Kinn::N,gáibi,käibi
510,Kinn::N,gáibi,käi´bb
511,Kinn::N,gáibi,ка̄ййп
512,Kinn::N,käibi,gaejpie
513,Kinn::N,käibi,gájbbe
514,Kinn::N,käibi,gáibi
515,Kinn::N,käibi,käibi
516,Kinn::N,käibi,käi´bb
517,Kinn::N,käibi,ка̄ййп
518,Kinn::N,käi´bb,gaejpie
519,Kinn::N,käi´bb,gájbbe
520,Kinn::N,käi´bb,gáibi
521,Kinn::N,käi´bb,käibi
522,Kinn::N,käi´bb,käi´bb
523,Kinn::N,käi´bb,ка̄ййп
524,Kinn::N,ка̄ййп,gaejpie
525,Kinn::N,ка̄ййп,gájbbe
526,Kinn::N,ка̄ййп,gáibi
527,Kinn::N,ка̄ййп,käibi
528,Kinn::N,ка̄ййп,käi´bb
529,Kinn::N,ка̄ййп,ка̄ййп
530,Kiefer[Anatomie]::N,gaejpie,gaejpie
531,Kiefer[Anatomie]::N,gaejpie,oalol
532,Kiefer[Anatomie]::N,gaejpie,oaloldákte
533,Kiefer[Anatomie]::N,gaejpie,gáibi
534,Kiefer[Anatomie]::N,gaejpie,uá'lultähti
535,Kiefer[Anatomie]::N,gaejpie,vuâl'lõš
536,Kiefer[Anatomie]::N,gaejpie,вуаллнешш
537,Kiefer[Anatomie]::N,oalol,gaejpie
538,Kiefer[Anatomie]::N,oalol,oalol
539,Kiefer[Anatomie]::N,oalol,oaloldákte
540,Kiefer[Anatomie]::N,oalol,gáibi
541,Kiefer[Anatomie]::N,oalol,uá'lultähti
542,Kiefer[Anatomie]::N,oalol,vuâl'lõš
543,Kiefer[Anatomie]::N,oalol,вуаллнешш
544,Kiefer[Anatomie]::N,oaloldákte,gaejpie
545,Kiefer[Anatomie]::N,oaloldákte,oalol
546,Kiefer[Anatomie]::N,oaloldákte,oaloldákte
547,Kiefer[Anatomie]::N,oaloldákte,gáibi
548,Kiefer[Anatomie]::N,oaloldákte,uá'lultähti
549,Kiefer[Anatomie]::N,oaloldákte,vuâl'lõš
550,Kiefer[Anatomie]::N,oaloldákte,вуаллнешш
551,Kiefer[Anatomie]::N,gáibi,gaejpie
552,Kiefer[Anatomie]::N,gáibi,oalol
553,Kiefer[Anatomie]::N,gáibi,oaloldákte
554,Kiefer[Anatomie]::N,gáibi,gáibi
555,Kiefer[Anatomie]::N,gáibi,uá'lultähti
556,Kiefer[Anatomie]::N,gáibi,vuâl'lõš
557,Kiefer[Anatomie]::N,gáibi,вуаллнешш
558,Kiefer[Anatomie]::N,uá'lultähti,gaejpie
559,Kiefer[Anatomie]::N,uá'lultähti,oalol
560,Kiefer[Anatomie]::N,uá'lultähti,oaloldákte
561,Kiefer[Anatomie]::N,uá'lultähti,gáibi
562,Kiefer[Anatomie]::N,uá'lultähti,uá'lultähti
563,Kiefer[Anatomie]::N,uá'lultähti,vuâl'lõš
564,Kiefer[Anatomie]::N,uá'lultähti,вуаллнешш
565,Kiefer[Anatomie]::N,vuâl'lõš,gaejpie
566,Kiefer[Anatomie]::N,vuâl'lõš,oalol
567,Kiefer[Anatomie]::N,vuâl'lõš,oaloldákte
568,Kiefer[Anatomie]::N,vuâl'lõš,gáibi
569,Kiefer[Anatomie]::N,vuâl'lõš,uá'lultähti
570,Kiefer[Anatomie]::N,vuâl'lõš,vuâl'lõš
571,Kiefer[Anatomie]::N,vuâl'lõš,вуаллнешш
572,Kiefer[Anatomie]::N,вуаллнешш,gaejpie
573,Kiefer[Anatomie]::N,вуаллнешш,oalol
574,Kiefer[Anatomie]::N,вуаллнешш,oaloldákte
575,Kiefer[Anatomie]::N,вуаллнешш,gáibi
576,Kiefer[Anatomie]::N,вуаллнешш,uá'lultähti
577,Kiefer[Anatomie]::N,вуаллнешш,vuâl'lõš
578,Kiefer[Anatomie]::N,вуаллнешш,вуаллнешш
579,Kehle::N,gealoe,gealoe
580,Kehle::N,gealoe,tjåttå
581,Kehle::N,gealoe,njiello
582,Kehle::N,gealoe,čotta
583,Kehle::N,gealoe,čuudâ
584,Kehle::N,gealoe,čoodd
585,Kehle::N,gealoe,чонт
586,Kehle::N,gealoe,кэ̄ҏс
587,Kehle::N,tjåttå,gealoe
588,Kehle::N,tjåttå,tjåttå
589,Kehle::N,tjåttå,njiello
590,Kehle::N,tjåttå,čotta
591,Kehle::N,tjåttå,čuudâ
592,Kehle::N,tjåttå,čoodd
593,Kehle::N,tjåttå,чонт
594,Kehle::N,tjåttå,кэ̄ҏс
595,Kehle::N,njiello,gealoe
596,Kehle::N,njiello,tjåttå
597,Kehle::N,njiello,njiello
598,Kehle::N,njiello,čotta
599,Kehle::N,njiello,čuudâ
600,Kehle::N,njiello,čoodd
601,Kehle::N,njiello,чонт
602,Kehle::N,njiello,кэ̄ҏс
603,Kehle::N,čotta,gealoe
604,Kehle::N,čotta,tjåttå
605,Kehle::N,čotta,njiello
606,Kehle::N,čotta,čotta
607,Kehle::N,čotta,čuudâ
608,Kehle::N,čotta,čoodd
609,Kehle::N,čotta,чонт
610,Kehle::N,čotta,кэ̄ҏс
611,Kehle::N,čuudâ,gealoe
612,Kehle::N,čuudâ,tjåttå
613,Kehle::N,čuudâ,njiello
614,Kehle::N,čuudâ,čotta
615,Kehle::N,čuudâ,čuudâ
616,Kehle::N,čuudâ,čoodd
617,Kehle::N,čuudâ,чонт
618,Kehle::N,čuudâ,кэ̄ҏс
619,Kehle::N,čoodd,gealoe
620,Kehle::N,čoodd,tjåttå
621,Kehle::N,čoodd,njiello
622,Kehle::N,čoodd,čotta
623,Kehle::N,čoodd,čuudâ
624,Kehle::N,čoodd,čoodd
625,Kehle::N,čoodd,чонт
626,Kehle::N,čoodd,кэ̄ҏс
627,Kehle::N,чонт,gealoe
628,Kehle::N,чонт,tjåttå
629,Kehle::N,чонт,njiello
630,Kehle::N,чонт,čotta
631,Kehle::N,чонт,čuudâ
632,Kehle::N,чонт,čoodd
633,Kehle::N,чонт,чонт
634,Kehle::N,чонт,кэ̄ҏс
635,Kehle::N,кэ̄ҏс,gealoe
636,Kehle::N,кэ̄ҏс,tjåttå
637,Kehle::N,кэ̄ҏс,njiello
638,Kehle::N,кэ̄ҏс,čotta
639,Kehle::N,кэ̄ҏс,čuudâ
640,Kehle::N,кэ̄ҏс,čoodd
641,Kehle::N,кэ̄ҏс,чонт
642,Kehle::N,кэ̄ҏс,кэ̄ҏс
643,Hals::N,tjeapohke,tjeapohke
644,Hals::N,tjeapohke,tjiebet
645,Hals::N,tjeapohke,čeabet
646,Hals::N,tjeapohke,čiäppát
647,Hals::N,tjeapohke,čeäppat
648,Hals::N,tjeapohke,ча̄пэх
649,Hals::N,tjiebet,tjeapohke
650,Hals::N,tjiebet,tjiebet
651,Hals::N,tjiebet,čeabet
652,Hals::N,tjiebet,čiäppát
653,Hals::N,tjiebet,čeäppat
