,Concept_ID,ta,ro
702,lieb::A,அன்புக்குரிய,iubit
703,lustig::A,களிப்புமிக்க,vesel
704,sanft::A,சாதுவான,blând
705,sanft::A,சாதுவான,blajin
706,hungrig::A,பசியுடன்,flămând
707,krank::A,நோயுற்று,bolnav
708,nackt::A,ஆடையற்ற,gol
709,traurig::A,சோகமான,trist
710,traurig::A,சோகமான,mâhnit
711,lebendig::A,பிழைப்பு,viu
712,gut::A,நல்ல,bun
713,schlecht::A,கெட்ட,rău
714,schlecht::A,கெட்ட,prost
715,richtig::A,சரியான,drept
716,richtig::A,சரியான,corect
717,schlimm::A,அருவருப்பான,rău
718,wahr::A,உண்மையான,adevărat
719,alt::A,பழைய,uzat
720,alt::A,பழைய,vechi
721,neu::A,புதிய,nou
722,ehemalig::A,முன்நாள்,fost
723,ehemalig::A,முன்நாள்,anterior
724,alt[Lebewesen]::A,வயதான,bătrîn
725,jung::A,இளமையான,tânăr
726,arm::A,ஏழ்மையான,sărac
727,arm::A,ஏழ்மையான,sărman
728,reich::A,செல்வம் படைத்த,avut
729,reich::A,செல்வம் படைத்த,bogat
730,bekannt::A,பழக்கப்பட்ட,cunoscut
731,berühmt::A,புகழ்பெற்ற,renumit
732,fremd::A,அயல் நாட்டு,străin
733,verschieden::A,வித்தியாசமான,diferit
734,verschieden::A,வித்தியாசமான,deosebit
735,nah::A,பக்கத்தில் உள்ள,apropiat
736,fern::A,தொலை தூரத்தில்,departe
737,linker::A,மீந்திருக்கும்,stâng
738,rechter::A,வலதுபக்கம்,drept
739,anderer::A,மற்ற,alt
740,erster::A,முதனமையான,prim
741,zweiter::A,இரண்டாவது,al doilea
742,dritter::A,மூன்றாவது,treilea
743,letzter::A,கடைசி,final
744,allein::ADV,தனியாக,singur
745,auf einmal::ADV,தடீரென்று,dintrodată
746,zusammen::ADV,சேர்ந்து,împreună
747,lange::ADV,அதிக நோம்,îndelung
748,lange::ADV,அதிக நோம்,mult timp
749,plötzlich::ADV,தடீரென்று,deodată
750,plötzlich::ADV,தடீரென்று,pe neașteptate
751,sofort::ADV,உடனடியாக,imediat
752,sofort::ADV,உடனடியாக,numaidecît
753,später::ADV,பிறகு,mai apoi
754,später::ADV,பிறகு,mai târziu
755,jetzt::ADV,இப்பொழது,acum
756,heute::ADV,இன்று,azi
757,heute::ADV,இன்று,astăzi
758,morgen::ADV,நாளைக்கு,mâine
759,bald::ADV,சீக்கிரம்,curând
760,dann::ADV,அப்பொழுது,apoi
761,gestern::ADV,நேற்று,ieri
762,einst::ADV,ஒரே முறை,odată
763,einst::ADV,ஒரே முறை,odinioară
764,damals::ADV,அப்பொழுது,atunci
765,damals::ADV,அப்பொழுது,pe atunci
766,danach::ADV,பிற்பாடு,după aceasta
767,vorher::ADV,முன்பாக,mai întâi
768,vorher::ADV,முன்பாக,în prealabil
769,zuerst::ADV,முதலில்,întâi
770,zuerst::ADV,முதலில்,în primul rând
771,einmal::ADV,ஒரே முறை,odată
772,manchmal::ADV,சில நேரங்களில்,uneori
773,manchmal::ADV,சில நேரங்களில்,câteodată
774,oft::ADV,அடிக்கடி,des
775,oft::ADV,அடிக்கடி,deseori
776,immer::ADV,எப்பொழுதும்,mereu
777,immer::ADV,எப்பொழுதும்,întotdeauna
778,niemals::ADV,ஒருபோதும் இல்லை,niciodată
779,hier::ADV,இங்கே,aci
780,hier::ADV,இங்கே,aici
781,hierhin::ADV,இவ்விடத்திற்கு,încoace
782,von hier::ADV,இனி,de aici
783,dort::ADV,அங்கே,acolo
784,dorthin::ADV,அவ்விடத்திற்கு,dincolo
785,geradeaus::ADV,முன்னாலிருக்கும்,drept înainte
786,vorwärts::ADV,முன்புறமாக,înainte
787,rückwärts::ADV,பின்னோக்கி,îndărăt
788,zurück::ADV,பின்பக்கம்,înapoi
789,unten::ADV,கீழாக,jos
790,unten::ADV,கீழாக,dedesubt
791,hinab::ADV,கீழ் நோக்கி,în jos
792,hinab::ADV,கீழ் நோக்கி,de vale
793,oben::ADV,மேலே,sus
794,oben::ADV,மேலே,deasupra
795,hinauf::ADV,மேலே,în sus
796,überall::ADV,எல்லா இடத்திலும்,peste tot
797,überall::ADV,எல்லா இடத்திலும்,pretutindeni
798,nicht::ADV,இல்லை,nu
799,ein wenig::ADV,கொஞ்சம்,puțin
800,kaum::ADV,அரிதாக,cu greu
801,kaum::ADV,அரிதாக,cu anevoie
802,sehr::ADV,மிக்க,mult
803,sehr::ADV,மிக்க,foarte
804,so::ADV,மிகவும்,așa
805,so::ADV,மிகவும்,atât
806,noch::ADV,இப்பொழுதும்,încă
807,nur::ADV,மட்டும்,doar
808,schon::ADV,ஏற்கனவே,și
809,schon::ADV,ஏற்கனவே,deja
810,wieder::ADV,மறுபடியும்,iar
811,wieder::ADV,மறுபடியும்,iarăși
812,vergebens::ADV,வீண்,în zadar
813,vor::PRP,முன்,înainte de
814,hinter::PRP,பின்பக்கம்,după
815,hinter::PRP,பின்பக்கம்,în spatele
816,unter::PRP,கீழே,sub
817,durch::PRP,ஊடே,prin
818,neben::PRP,அடுத்து,lângă
819,neben::PRP,அடுத்து,alături de
820,zwischen::PRP,இடையில்,între
821,zwischen::PRP,இடையில்,dintre
822,wegen::PRP,ஏனெனில்,pentru
823,dies::PRN,இது,acesta
824,das::PRN,அது,asta
825,alles::PRN,ஒவ்வொன்றும்,tot
826,ich::PRN,நான்,eu
827,du::PRN,நீ,tu
828,er::PRN,அவன்,el
829,er::PRN,அவன்,dânsul
830,wir::PRN,நாம்,noi
831,wir::PRN,நாங்கள்,noi
832,ihr::PRN,நீங்கள்,voi
833,sie::PRN,அவர்கள்,ei
834,sie::PRN,அவர்கள்,dânșii
835,was::FPRN,என்ன,ce
836,wer::FPRN,யார்,cine
837,wo::FADV,எங்கே,unde
838,wohin::FADV,எதற்கு,încotro
839,wie::FADV,எப்படி,cum
840,warum::FADV,ஏன்,de ce
841,warum::FADV,ஏன்,pentru ce
842,wieviel::FNUM,எவ்வளவு,cât
843,eins::NUM,ஒன்று,unu
844,zwei::NUM,இரண்டு,doi
845,drei::NUM,மூன்று,trei
846,vier::NUM,நான்கு,patru
847,fünf::NUM,ஐந்து,cinci
848,sechs::NUM,ஆறு,șase
849,sieben::NUM,ஏழு,șapte
850,acht::NUM,எட்டு,opt
851,neun::NUM,ஒன்பது,nouă
852,zehn::NUM,பத்து,zece
853,elf::NUM,பதினொன்று,unsprezece
854,zwölf::NUM,பன்னிரண்டு,douăsprezece
855,zwanzig::NUM,இருபது,douăzeci
856,dreißig::NUM,முப்பது,treizeci
857,vierzig::NUM,நாற்பது,patruzeci
858,fünfzig::NUM,ஐமபது,cincizeci
859,sechzig::NUM,அறுபது,șaizeci
860,siebzig::NUM,எழுபது,șaptezeci
861,achtzig::NUM,எண்பது,optzeci
862,neunzig::NUM,தொன்னூறு,nouăzeci
863,hundert::NUM,நூறு,sută
864,tausend::NUM,ஆயிரம்,mie
865,und::CNJ,மற்றும்,și
866,oder::CNJ,அல்லது,ori
867,stehen::V,நில்,sta
868,sitzen::V,உட்கார்,ședea
869,liegen::V,படு,zăcea
870,liegen::V,படு,fi culcat
871,hängen::V,தொங்கச் செய்,atârna
872,werden::V,ஆகு,deveni
873,werden::V,ஆகு,se face
874,passieren::V,நிகழ்,se întâmpla
875,beginnen::V,ஆரம்பி,începe
876,enden::V,முடி,se sfârși
877,enden::V,முடி,se termina
878,wechseln::V,மாற்று,se schimba
879,aufgehen[Sonne]::V,உயர எழு,răsări
880,untergehen[Sonne]::V,பொறுத்து,apune
881,scheinen[Sonne]::V,பிரகாசி,străluci
882,donnern::V,இடி,tuna
883,wehen::V,வீசு,bate
884,strömen::V,பாயதல்,curge în șiroaie
885,fließen::V,நீரோட்டம் போக்கில் போ,curge
886,sich drehen::V,சுழல்,se învârti
887,schwanken::V,தள்ளாடு,se clătina
888,schwingen::V,ஆடு,vibra
889,schwingen::V,ஆடு,flutura
890,fallen::V,விழு,cădea
891,brennen::V,எரி,arde
892,rauchen::V,பகை பிடி,fuma
893,regnen::V,மழை பெய்,ploua
894,gefrieren::V,உறைந்துவிடு,îngheța
895,tauen::V,உருகு,se dezgheța
896,schmelzen::V,உருகு,se topi
897,trocknen::V,உலர்த்து,se usca
898,sieden::V,கொதிக்க வை,fierbe
899,sieden::V,கொதிக்க வை,clocoti
900,faulen::V,அழுகச் செய்,se împuți
901,verfaulen::V,அழுகச் செய்,putrezi
902,reißen::V,திடீரென அறு,se rupe
903,reißen::V,திடீரென அறு,se sfâșia
904,versinken::V,மூழ்கு,se scufunda
905,vergehen::V,கடந்துசெல்,trece
906,vergehen::V,கடந்துசெல்,se scurge
907,erscheinen::V,தோன்றச்,apărea
908,verschwinden::V,மறைந்து போ,dispărea
909,sinken::V,பதைவுறு,cădea
910,sinken::V,பதைவுறு,coborî
911,abnehmen::V,குறை,scădea
912,abnehmen::V,குறை,descrește
913,zunehmen::V,உயர்த்து,spori
914,zunehmen::V,உயர்த்து,crește
915,zunehmen::V,உயர்த்து,augmenta
916,steigen::V,உயர எழு,urca
917,wachsen::V,வளர்,crește
918,glänzen::V,மிளிர்,luci
919,glänzen::V,மிளிர்,străluci
920,funkeln::V,பிரகாசி,scânteia
921,lärmen::V,கொம்பு,face larmă
922,läuten::V,மணியொலியிசை,suna
923,klingeln::V,மணி அடி,suna
924,klirren::V,கிலுங்கு,zăngăni
925,brausen::V,இரைதல்,vui
926,rauschen::V,சலசலப்பு,vâjâi
927,klingen::V,சிலம்புதல்,suna
928,bellen::V,குரை,lătra
929,heulen::V,ஊளையிடு,urla
930,blasen::V,ஊது,sufla
931,pfeifen::V,சீழ்க்கை எழப்பு,fluiera
932,schreien::V,கூச்சலிடு,țipa
933,stöhnen::V,வேதனை,geme
934,zittern::V,நடுங்கு,tremura
935,leben::V,உயிருடனிரு,trăi
936,geboren werden::V,பிற,se naște
937,atmen::V,சுவாசி,respira
938,trinken::V,குடி,bea
939,essen::V,சாப்பிடு,mânca
940,schlucken::V,முழுங்கு,înghiți
941,müde werden::V,கையயர்தல்,se obosi
942,einschlafen::V,தூங்க,adormi
943,schlafen::V,தூங்கு,dormi
944,aufwachen::V,எழுப்பு,se deștepta
945,aufstehen::V,எழுந்திரு,fi se scula
946,sich erholen::V,இளைப்பாறு,se relaxa
947,sich erholen::V,இளைப்பாறு,se destinde
948,krank werden::V,விழுதல்,se îmbolnăvi
949,krank sein::V,நருக்கலாயிருக்க,zăcea
950,krank sein::V,நருக்கலாயிருக்க,fi bolnav
951,schmerzen::V,நோவுறு,durea
952,husten::V,இருமு,tuși
953,genesen::V,குணம் அடை,se însănătoși
954,sterben::V,மரணமடை,muri
955,umkommen::V,நசி,pieri
956,sich bewegen::V,நகர்த்து,se mișca
957,sich rühren::V,அசை,se mișca
958,sich erheben::V,எழுந்து நில்,se ridica
959,sich setzen::V,உட்கார்,lua loc
960,sich setzen::V,உட்கார்,se așeza
961,hinfallen::V,விழு,cădea jos
962,laufen::V,நட,merge
963,laufen::V,நட,merge pe jos
964,schreiten::V,கவடுவைத்தல்,păși
965,spazierengehen::V,உலவு,se plimba
966,eilen::V,விரைந்து,fi se grăbi
967,sich beeilen::V,அவசரப்படுத்து,se grăbi
968,sausen::V,விரைந்து செல்,țâșni
969,rennen::V,ஓடு,fugi
970,rennen::V,ஓடு,alerga
971,springen::V,குதி,sări
972,klettern::V,ஏறு,urca
973,klettern::V,ஏறு,se cățăra
974,schaukeln::V,தள்ளாடு,legăna
975,kriechen::V,மெதுவாக நடந்து செல்,se târî
976,schwimmen::V,நீந்து,înota
977,tauchen::V,மூழ்கி நீச்சலடி,se scufunda
978,rudern::V,துடுப்புப் போடு,vâsli
979,rudern::V,துடுப்புப் போடு,lopăta
980,fahren::V,ஓட்டு,merge
981,fliegen::V,பற,zbura
982,gehen::V,போ,merge
983,weggehen::V,விலகிச் செல்,se duce
984,abfahren::V,புறப்பட்டுச் செல்,pleca
985,anhalten::V,நின்றுவிடு,se opri
986,hineingehen::V,மறையச் செய்,intra
987,eintreten::V,நுழை,intra
988,kommen::V,வா,veni
989,ankommen::V,வநது சேர்,sosi
990,ankommen::V,வநது சேர்,ajunge
991,zurückkommen::V,திரும்பி வா,se întoarce
992,bleiben::V,இரு,rămâne
993,warten::V,தாமதி,aștepta
994,erwarten::V,எதிர்நோக்கு,aștepta
995,suchen::V,தேடு,căuta
996,finden::V,கண்டுபிடி,găsi
997,versuchen::V,முயற்சி செய்,încerca
998,vorbereiten::V,ஆயத்தம் செய்,pregăti
999,lieben::V,அன்பு செலுத்து,iubi
1000,mögen::V,விரும்பு,plăcea a
1001,lachen::V,சிரி,râde
1002,rühren::V,இதயத்தைத் தொடு,mișca
1003,rühren::V,இதயத்தைத் தொடு,înduioșa
1004,weinen::V,அழு,plânge
1005,schimpfen::V,சாபமிடு,înjura
1006,sich ärgern::V,கோப்பபடு,se supăra
1007,sich fürchten::V,பயப்படு,se teme
1008,sich fürchten::V,பயப்படு,fi teamă a
1009,fürchten::V,பயப்படுத்து,se teme de
1010,fliehen::V,ஓடு,fugi
1011,flüchten::V,தப்பிவிடு,evada
1012,sehen::V,பார்,vedea
1013,anschauen::V,கூர்ந்து கவனி,privi
1014,ansehen::V,கவனி,privi
1015,hören::V,கேள்,auzi
1016,zuhören::V,சுவைத்துப் பார்,asculta
1017,probieren::V,ருசி,gusta
1018,riechen::V,முகர்ந்து பார்,mirosi
1019,fühlen::V,தொட்டுணர்,simți
1020,fühlen::V,தொட்டுணர்,resimți
1021,scheinen::V,காணப்படு,părea
1022,zu sehen sein::V,தோன்றுதல்,se vedea
1023,vernehmen::V,கேள்,auzi
1024,frieren::V,குதுகுதுகு,fi frig
1025,tun::V,செய்,face
1026,können::V,இயல்வது,ști
1027,können::V,இயல்வது,putea
1028,wollen::V,விரும்பு,dori
1029,anfangen::V,தொடங்கு,începe
1030,beenden::V,முடி,sfârși
1031,beenden::V,முடி,termina
1032,aufhören::V,நிறுத்து,înceta
1033,gelingen::V,வெற்றி,reuși
1034,gelingen::V,வெற்றி,izbuti
1035,geraten::V,ஏற்படுத்து,reuși
1036,öffnen::V,திற,deschide
1037,schließen::V,மூடு,închide
1038,stellen::V,வை,pune
1039,stellen::V,வை,așeza
1040,setzen::V,வை,pune
1041,setzen::V,வை,așeza
1042,legen::V,பரப்பி வை,pune
1043,berühren::V,பதி,atinge
1044,verbinden::V,சேர்,lega
1045,bedecken::V,உறைபோடு,acoperi
1046,aufhängen::V,தொங்கவிடு,atârna
1047,aufhängen::V,தொங்கவிடு,spânzura
1048,anzünden::V,எரியூட்டு,aprinde
1049,aufheben::V,பொறுக்கி எடு,ridica
1050,aufheben::V,பொறுக்கி எடு,lua de jos
1051,zurücklassen::V,விட்டுச் செல்,lăsa
1052,zurücklassen::V,விட்டுச் செல்,lăsa în urmă
1053,verlieren::V,இழ,pierde
1054,fallen lassen::V,அளவில் குறைவு,scăpa
1055,fallen lassen::V,அளவில் குறைவு,arunca
1056,machen::V,தயார்செய்,face
1057,herstellen::V,உற்பத்தி செய்,fabrica
1058,herstellen::V,உற்பத்தி செய்,confecționa
1059,bauen::V,கட்டு,clădi
1060,bauen::V,கட்டு,construi
1061,reparieren::V,பழுது பார்,repara
1062,verbessern::V,மேம்படுத்து,ameliora
1063,verbessern::V,மேம்படுத்து,îmbunătăți
1064,ändern::V,மாற்றி அமை,schimba
1065,ändern::V,மாற்றி அமை,modifica
1066,graben::V,குழி வெட்டு,săpa
1067,beugen::V,வனை,curba
1068,biegen::V,வனை,îndoi
1069,biegen::V,வனை,încovoia
1070,drehen::V,சுழல்,învârti
1071,wenden::V,குடைகவிழு,întoarce
1072,umdrehen::V,சுற்றும் முற்றும் பார்,învârti
1073,umdrehen::V,சுற்றும் முற்றும் பார்,întoarce
1074,heben::V,தூக்கு,ridica
1075,hochheben::V,தூக்கு,ridica
1076,ergreifen::V,பறி,lua
1077,ergreifen::V,பறி,apuca
1078,halten::V,பிடித்துக் கொள்,ține
1079,drücken::V,அழுத்து,apăsa
1080,drücken::V,அழுத்து,strânge
1081,schieben::V,தள்ளு,împinge
1082,kratzen::V,கீறு,zgâria
1083,lecken::V,நக்கு,linge
1084,beißen::V,கடி,mușca
1085,abreißen::V,கிழி,rupe
1086,abreißen::V,கிழி,smulge
1087,abschneiden::V,வெட்டி எடு,scurta
1088,binden::V,கட்டு,lega
1089,stecken::V,பதிய வை,pune
1090,brechen::V,உடை,rupe
1091,brechen::V,உடை,frânge
1092,klopfen::V,தட்டு,ciocăni
1093,hauen::V,அடி,lovi
1094,kleben::V,ஒட்டு,lipi
1095,reiben::V,தேய்,freca
1096,reiben::V,தேய்,fricționa
1097,streichen::V,பரவச்செய்,unge
1098,schleifen::V,அரை,ascuți
1099,schneiden::V,துண்டாக்கு,tăia
1100,rütteln::V,மெல்ல தள்ளு,zgâlțâi
1101,schütteln::V,குலுக்கு,scutura
1102,schwenken::V,ஊஞ்சலாடு,agita
1103,schütten::V,ஊற்று,vărsa
1104,füllen::V,நிரப்பு,umple
1105,einwickeln::V,சுற்று,înveli
1106,einwickeln::V,சுற்று,înfășura
1107,tragen::V,எடுத்துச் செல்,căra
1108,schleppen::V,இழுத்துச் செல்,târî
1109,ziehen::V,இழு,trage
1110,aufbewahren::V,வைத்துக் கொள்,păstra
1111,aufbewahren::V,வைத்துக் கொள்,conserva
1112,werfen::V,வீசி எறி,arunca
1113,fangen::V,பிடி,prinde
1114,packen::V,பிடித்துக்கொள்,apuca
1115,verstecken::V,மறை,ascunde
1116,teilen::V,பாகங்களாகப் பிரி,împărți
1117,schicken::V,அனுப்பு,trimite
1118,bringen::V,கொண்டு வா,aduce
1119,hinzufügen::V,சேர்,adăuga
1120,bekommen::V,பெறு,obține
1121,bekommen::V,பெறு,dobândi
1122,erhalten::V,பெறு,primi
1123,erhalten::V,பெறு,căpăta
1124,nehmen::V,எடு,lua
1125,wählen::V,தேர்ந்தெடு,opta
1126,wählen::V,தேர்ந்தெடு,alege
1127,auswählen::V,தேர்ல்தெடு,selecta
1128,bewahren::V,கெடாது பேணு,păstra
1129,behindern::V,தடங்கல் செய்,stingheri
1130,verderben::V,நாசமாக்கு,strica
1131,beschädigen::V,சேதப்படுத்து,strica
1132,zerbrechen::V,உடை,rupe
1133,zerbrechen::V,உடை,frânge
1134,zerreißen::V,கிழி,rupe
1135,zerreißen::V,கிழி,sfâșia
1136,zerstören::V,அழி,distruge
1137,verbrennen::V,எரியூட்டு,arde
1138,verbrennen::V,எரியூட்டு,incendia
1139,geben::V,கொடு,da
1140,reichen::V,வழங்கு,întinde
1141,schenken::V,மொயத்தல்,dărui
1142,versprechen::V,உறுதியளி,făgădui
1143,wünschen::V,ஆசைப்படு,ura
1144,loben::V,புகழ்ச்சி கூறு,lăuda
1145,küssen::V,முத்தமிடு,săruta
1146,wiegen::V,ஆட்டுத்தல்,legăna
1147,zudecken::V,உறைபோடு,acoperi
1148,wecken::V,எழுப்பு,trezi
1149,wecken::V,எழுப்பு,deștepta
1150,zeigen::V,காட்டு,arăta
1151,führen::V,வழிகாட்டி,călăuzi
1152,lehren::V,சொல்லிக் கொடு,preda
1153,lehren::V,சொல்லிக் கொடு,învăța
1154,unterrichten::V,அறிவுரை கூறு,învăța
1155,unterrichten::V,அறிவுரை கூறு,instrui
1156,aufziehen::V,வளர்,crește
1157,leiten::V,அழைத்துச் செல்,duce
1158,leiten::V,அழைத்துச் செல்,conduce
1159,antreiben::V,தூண்டு,împinge
1160,antreiben::V,தூண்டு,încuraja
1161,lassen::V,விடு,pune pe să
1162,einladen::V,அழை,invita
1163,vereinigen::V,ஒன்றாகச் சேர்,uni
1164,vereinigen::V,ஒன்றாகச் சேர்,întruni
1165,besuchen::V,வருகை புரி,vizita
1166,besuchen::V,வருகை புரி,face o vizită
1167,treffen::V,சந்தி,întâlni
1168,sich versammeln::V,தொகுப்பு,se aduna
1169,spielen::V,விளையாடு,se juca
1170,singen::V,பாடு,cânta
1171,tanzen::V,நடனமாடு,dansa
1172,sich trennen::V,தனிப்படடுத்து,se separa
1173,sich trennen::V,தனிப்படடுத்து,se despărți
1174,verlassen::V,கைவிடு,părăsi
1175,verlassen::V,கைவிடு,abandona
1176,retten::V,காப்பாற்று,salva
1177,bewachen::V,காவல் செய்,păzi
1178,schützen::V,பாதுகாப்பு செய்,ocroti
1179,schützen::V,பாதுகாப்பு செய்,proteja
1180,verteidigen::V,எதிர்த்து நில்,apăra
1181,sich schlagen::V,பூசலிடு,se bate
1182,schießen::V,சுட்டுக் கொல்,trage
1183,siegen::V,வெற்றி பெறு,birui
1184,siegen::V,வெற்றி பெறு,învinge
1185,ärgern::V,எரிச்சலூட்டு,supăra
1186,schlagen::V,அடி,lovi
1187,treten::V,உதை,călca
1188,stechen::V,கொட்டு,înțepa
1189,stechen::V,கொட்டு,împunge
1190,stoßen::V,நெருக்கு,împinge
1191,stehlen::V,திருடு,fura
1192,stören::V,தொல்லைகொடு,deranja
1193,belästigen::V,தொல்லை கொடு,importuna
1194,verbergen::V,மறை,ascunde
1195,täuschen::V,ஏமாற்று,amăgi
1196,betrügen::V,ஏமாற்று,înșela
1197,töten::V,கொல்,omorî
1198,wohnen::V,தங்கியிரு,sta
1199,wohnen::V,தங்கியிரு,locui
1200,arbeiten::V,வேலை செய்,lucra
1201,sammeln::V,ஒன்றுசேர்,aduna
1202,sammeln::V,ஒன்றுசேர்,colecționa
1203,pflücken::V,கொய்து எடு,culege
1204,jagen::V,வேட்டையாடு,vâna
1205,fischen::V,மீன் பிடி,pescui
1206,fassen::V,பிடி,prinde
1207,hüten::V,காவல் செய்,paște
1208,treiben::V,ஓட்டு,mână
1209,anbinden::V,கட்டு,lega
1210,füttern::V,உணவளி,da de mâncare
1211,melken::V,பால் கற,mulge
1212,hacken::V,வெட்டி எடு,toca
1213,hacken::V,வெட்டி எடு,sparge
1214,gießen::V,நீர்ப் பாய்ச்சு,uda
1215,reifen::V,பழு,pârgui
1216,zubereiten::V,சமையல் செய்,găti
1217,kochen::V,வேகவை,găti
1218,backen::V,வெப்பத்தில் வாட்டு,coace
1219,braten::V,பொரியச் செய்,coace
1220,umrühren::V,கலக்கு,mesteca
1221,stricken::V,பின்னியிழை,împleti
1222,nähen::V,தையல் வேலை செய்,coase
1223,färben::V,வண்ணம் பெறச் செய்,vopsi
1224,färben::V,வண்ணம் பெறச் செய்,colora
1225,reinigen::V,சுத்தம் செய்,curăți
1226,waschen::V,கழுவு,spăla
1227,abwischen::V,துடை,șterge
1228,spülen::V,அலசு,clăti
1229,fegen::V,பெறுக்கு,mătura
1230,kehren::V,பெறுக்கு,mătura
1231,baden::V,குளி,se scălda
1232,sich waschen::V,கழுவு,se spăla
1233,ausziehen::V,கழற்று,și scoate
1234,anziehen::V,புனைதல்,îmbrăca
1235,sich anziehen::V,உடுத்துதல்,se îmbrăca
1236,kämmen::V,தலை வாரிக் கொள்,pieptăna
1237,schmücken::V,அழகுபடுத்து,împodobi
1238,sagen::V,சொல்,zice
1239,sagen::V,சொல்,spune
1240,sprechen::V,பேசு,vorbi
1241,reden::V,பெசு,vorbi
1242,reden::V,பெசு,discuta
1243,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,conversa
1244,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,sta de vorbă
1245,fragen::V,கேள்,întreba
1246,bitten::V,வேண்டு,ruga
1247,erzählen::V,சொல்,spune
1248,erzählen::V,சொல்,povesti
1249,mitteilen::V,சொல்,comunica
1250,mitteilen::V,சொல்,înștiința
1251,nennen::V,பெயரிடுதல்,numi
1252,nennen::V,பெயரிடுதல்,chema
1253,rufen::V,கூச்சலிடு,chema
1254,prahlen::V,தற்பெருமை பேசு,se făli
1255,übersetzen::V,மொழிபெயர்ப்பு செய்,traduce
1256,denken::V,யோசி,gândi
1257,glauben::V,நம்பு,crede
1258,bemerken::V,கவனி,observa
1259,erkennen::V,அடையாளம் கண்டுகொள்,cunoaște
1260,erkennen::V,அடையாளம் கண்டுகொள்,recunoaște
1261,begreifen::V,பற்றிக்கொள்,pricepe
1262,begreifen::V,பற்றிக்கொள்,înțelege
1263,verstehen::V,புரிந்து கொள்,înțelege
1264,lernen::V,கற்றுக்கொள்,învăța
1265,wissen::V,தெரிந்திரு,ști
1266,sich erinnern an::V,நினைவு கூர்,a-și aminti de
1267,vergessen::V,மற,uita
1268,messen::V,அளவிடு,măsura
1269,zählen::V,எண்ணு,număra
1270,rechnen::V,கணக்கிடு,calcula
1271,lesen::V,படி,citi
1272,malen::V,வண்ணச்சித்திரம்,picta
1273,zeichnen::V,வரை,desena
1274,schreiben::V,எழுது,scrie
1275,besitzen::V,உடைமையாகக் கொண்டிரு,avea
1276,besitzen::V,உடைமையாகக் கொண்டிரு,poseda
1277,kaufen::V,வாங்கு,cumpăra
1278,verkaufen::V,விற்பனை செய்,vinde
1279,bezahlen::V,இறுத்தல்,plăti
1280,bezahlen::V,இறுத்தல்,achita
1281,zahlen::V,பணம் செலுத்து,plăti
1282,beherrschen::V,ஆட்சிசெய்,stăpâni
1283,ertragen::V,தாங்கு,răbda
1284,ertragen::V,தாங்கு,suporta
