,Concept_ID,ga,be
813,manchmal::ADV,uaireanta,часам
814,oft::ADV,minic,часта
815,immer::ADV,i gcónaí,заўсёды
816,niemals::ADV,riamh,ніколі
817,hier::ADV,anseo,тут
818,hierhin::ADV,anseo,сюды
819,von hier::ADV,an áit seo,адсюль
820,von hier::ADV,an áit seo,адгэтуль
821,dort::ADV,ann,там
822,dort::ADV,ansin,там
823,dorthin::ADV,ann,туды
824,dorthin::ADV,ansin,туды
825,geradeaus::ADV,ar aghaidh,прама
826,rückwärts::ADV,siar,назад
827,zurück::ADV,ar ais,назад
828,unten::ADV,thíos,унізе
829,hinab::ADV,síos,уніз
830,oben::ADV,thuas,угары
831,oben::ADV,thuas,наверсе
832,hinauf::ADV,suas,угару
833,überall::ADV,i ngach áit,усюды
834,überall::ADV,ar fud na háite,усюды
835,nicht::ADV,ní,не
836,nicht::ADV,cha,не
837,ein wenig::ADV,beagán,трошкі
838,kaum::ADV,ar éigean,ледзьве
839,sehr::ADV,an-,вельмі
840,so::ADV,chomh,так
841,so::ADV,mar sin,так
842,noch::ADV,fós,яшчэ
843,noch::ADV,go fóill,яшчэ
844,nur::ADV,amháin,толькі
845,nur::ADV,níl ach,толькі
846,schon::ADV,cheana,ужо
847,schon::ADV,cheana féin,ужо
848,wieder::ADV,arís,зноў
849,wieder::ADV,athuair,зноў
850,vergebens::ADV,amú,дарма
851,vergebens::ADV,amú,дарэмна
852,vergebens::ADV,in aisce,дарма
853,vergebens::ADV,in aisce,дарэмна
854,vor::PRP,ar thosach,перад
855,hinter::PRP,laistiar de,за
856,hinter::PRP,laistiar de,ззаду
857,hinter::PRP,taobh thiar de,за
858,hinter::PRP,taobh thiar de,ззаду
859,unter::PRP,faoi,пад
860,durch::PRP,trí,праз
861,neben::PRP,taobh le,каля
862,neben::PRP,in aice le,каля
863,zwischen::PRP,idir,між
864,zwischen::PRP,idir,паміж
865,wegen::PRP,de bharr,з-за
866,wegen::PRP,mar gheall ar,з-за
867,dies::PRN,seo,гэта
868,das::PRN,sin,тое
869,alles::PRN,gach rud,усё
870,ich::PRN,mé,я
871,ich::PRN,mise,я
872,du::PRN,tú,ты
873,du::PRN,tusa,ты
874,er::PRN,sé,ён
875,er::PRN,seisean,ён
876,wir::PRN,sinn,мы
877,ihr::PRN,sibh,вы
878,ihr::PRN,sibhse,вы
879,sie::PRN,siad,яны
880,sie::PRN,siadsan,яны
881,was::FPRN,cad,што
882,was::FPRN,céard,што
883,wer::FPRN,cé,хто
884,wo::FADV,cá,дзе
885,wo::FADV,cén áit,дзе
886,wohin::FADV,cá,куды
887,wohin::FADV,cén áit,куды
888,wie::FADV,conas,як
889,wie::FADV,cén chaoi,як
890,warum::FADV,cén fáth,чаму
891,warum::FADV,cad chuige,чаму
892,wieviel::FNUM,cá mhéad,колькі
893,eins::NUM,aon,адзін
894,zwei::NUM,dhá,два
895,drei::NUM,trí,тры
896,vier::NUM,ceathair,чатыры
897,fünf::NUM,cúig,пяць
898,sechs::NUM,sé,шесць
899,sieben::NUM,seacht,сем
900,acht::NUM,ocht,восем
901,neun::NUM,naoi,дзевяць
902,zehn::NUM,deich,дзесяць
903,elf::NUM,aon déag,адзінаццаць
904,zwölf::NUM,dó dhéag,дванаццаць
905,zwanzig::NUM,fiche,дваццаць
906,dreißig::NUM,tríocha,трыццаць
907,vierzig::NUM,daichead,сорак
908,vierzig::NUM,ceathracha,сорак
909,fünfzig::NUM,caoga,пядзесят
910,sechzig::NUM,seasca,шесдзесят
911,siebzig::NUM,seachtó,семдзесят
912,achtzig::NUM,ochtó,восемдзесят
913,neunzig::NUM,nócha,дзевяноста
914,hundert::NUM,céad,сто
915,tausend::NUM,míle,тысяча
916,und::CNJ,agus,і
917,und::CNJ,agus,ды
918,oder::CNJ,nó,або
919,stehen::V,seas,стаяць
920,sitzen::V,suigh,сядзець
921,liegen::V,luigh,ляжаць
922,hängen::V,tá crochta,вісець
923,werden::V,éirigh,стаць
924,werden::V,éirigh,зрабіцца
925,passieren::V,tarlaigh,трапіцца
926,beginnen::V,tosaigh,пачацца
927,enden::V,críochnaigh,кончыцца
928,wechseln::V,athraigh,мяняцца
929,aufgehen[Sonne]::V,éirigh,узысці
930,untergehen[Sonne]::V,fuin,зайсці
931,untergehen[Sonne]::V,téigh faoi,зайсці
932,scheinen[Sonne]::V,taitin,свяціць
933,scheinen[Sonne]::V,soilsigh,свяціць
934,donnern::V,tá toirneach ann,грымець
935,wehen::V,séid,дзьмуць
936,strömen::V,sil,ліцца
937,fließen::V,rith,цячы
938,fließen::V,snigh,цячы
939,sich drehen::V,cas,круціцца
940,sich drehen::V,cas,варочацца
941,sich drehen::V,imrothlaigh,круціцца
942,sich drehen::V,imrothlaigh,варочацца
943,schwanken::V,luasc,хістацца
944,schwingen::V,luasc,гайдацца
945,schwingen::V,luasc,калыхацца
946,fallen::V,tit,падаць
947,brennen::V,dóigh,гарэць
948,rauchen::V,plúch toite,дымець
949,regnen::V,báistigh,дажджыць
950,regnen::V,tá ag cur báistí,дажджыць
951,gefrieren::V,sioc,замерзнуць
952,gefrieren::V,reoigh,замерзнуць
953,tauen::V,leáigh,раставаць
954,tauen::V,coscair,раставаць
955,schmelzen::V,leáigh,плавіцца
956,trocknen::V,triomaigh,сохнуць
957,sieden::V,fiuch,кіпець
958,sieden::V,beirigh,кіпець
959,faulen::V,lobh,гнісці
960,faulen::V,dreoigh,гнісці
961,verfaulen::V,lobh,згнісці
962,verfaulen::V,feoigh,згнісці
963,reißen::V,bris,ірвацца
964,versinken::V,téigh síos,тануць
965,vergehen::V,téigh thart,праходзіць
966,erscheinen::V,tar,зʼявіцца
967,verschwinden::V,imigh,знікнуць
968,sinken::V,tit,спадаць
969,sinken::V,ísligh,спадаць
970,abnehmen::V,maolaigh,паменшыцца
971,abnehmen::V,laghdaigh,паменшыцца
972,zunehmen::V,méadaigh,павялічвацца
973,steigen::V,éirigh,паднімацца
974,wachsen::V,fás,расці
975,glänzen::V,lonraigh,блішчаць
976,funkeln::V,drithligh,бліскаць
977,lärmen::V,tóg callán,шумець
978,läuten::V,buail,званіць
979,klingeln::V,buail,званіць
980,klirren::V,cling,бразгаць
981,brausen::V,búir,бушаваць
982,rauschen::V,tá ag siosarnach,шастаць
983,klingen::V,tá glór ag,гучаць
984,bellen::V,amhastraigh,брахаць
985,heulen::V,glam,выць
986,blasen::V,séid,дзьмухнуць
987,pfeifen::V,lig fead,свістаць
988,schreien::V,béic,крычаць
989,schreien::V,glaoigh,крычаць
990,stöhnen::V,lig cnead,стагнаць
991,zittern::V,crith,дрыжаць
992,zittern::V,creathnaigh,дрыжаць
993,leben::V,mair,жыць
994,geboren werden::V,rugadh,нарадзіцца
995,atmen::V,análaigh,дыхаць
996,trinken::V,ól,піць
997,essen::V,ith,есці
998,schlucken::V,slog,глытаць
999,müde werden::V,tuirsigh,стаміцца
1000,einschlafen::V,tit ina chodladh,заснуць
1001,schlafen::V,codail,спаць
1002,aufwachen::V,múscail,рассыпацца
1003,aufstehen::V,éirigh,устаць
1004,sich erholen::V,lig scíth,адпачываць
1005,krank werden::V,éirigh tinn,захварэць
1006,krank sein::V,tá tinn,хварэць
1007,schmerzen::V,tá pian i,балець
1008,husten::V,déan casacht,кашляць
1009,genesen::V,téarnaigh,паправіцца
1010,genesen::V,téarnaigh,паздаравець
1011,sterben::V,éag,памерці
1012,sterben::V,faigh bás,памерці
1013,umkommen::V,caill,загінуць
1014,sich bewegen::V,bog,рухацца
1015,sich bewegen::V,gluais,рухацца
1016,sich rühren::V,corraigh,варушыцца
1017,sich erheben::V,seas suas,устаць
1018,sich setzen::V,suigh,сесці
1019,hinfallen::V,tit,упасці
1020,laufen::V,siúil,хадзіць
1021,schreiten::V,siúil,шагаць
1022,schreiten::V,siúil,крочыць
1023,spazierengehen::V,téigh ag spaisteoireacht,гуляць
1024,eilen::V,deifrigh,спяшацца
1025,eilen::V,brostaigh,спяшацца
1026,sich beeilen::V,deifrigh,спяшацца
1027,sich beeilen::V,déan deifir,спяшацца
1028,sausen::V,luathaigh,імчацца
1029,rennen::V,rith,бегаць
1030,springen::V,léim,скакаць
1031,klettern::V,dreap,лазіць
1032,schaukeln::V,téigh ar an maide corrach,гайдацца
1033,kriechen::V,snámh,поўзаць
1034,schwimmen::V,snámh,плаваць
1035,tauchen::V,tum,ныраць
1036,rudern::V,iomair,веславаць
1037,rudern::V,rámhaigh,веславаць
1038,fahren::V,tiomáin,ехаць
1039,fliegen::V,eitil,лятаць
1040,gehen::V,téigh,ісці
1041,weggehen::V,imigh,пайсці
1042,abfahren::V,imigh,адʼяжджаць
1043,anhalten::V,stad,спыніцца
1044,anhalten::V,stad,затрымацца
1045,hineingehen::V,téigh isteach,уваходзіць
1046,eintreten::V,téigh isteach,увайсці
1047,kommen::V,tar,прыйсці
1048,ankommen::V,tar,прыбыць
1049,zurückkommen::V,fill,вярнуцца
1050,bleiben::V,fan,застацца
1051,warten::V,fan,чакаць
1052,erwarten::V,tá ag súil le,чакаць
1053,erwarten::V,tá ag dréim le,чакаць
1054,suchen::V,lorg,шукаць
1055,finden::V,faigh,знайсці
1056,finden::V,aimsigh,знайсці
1057,versuchen::V,triail,прабаваць
1058,vorbereiten::V,réitigh,падрыхтаваць
1059,lieben::V,gráigh,кахаць
1060,mögen::V,taitin le,любіць
1061,mögen::V,is maith le,любіць
1062,lachen::V,gáir,смяяцца
1063,rühren::V,téigh i bhfeidhm ar,расчуліць
1064,weinen::V,goil,плакаць
1065,weinen::V,caoin,плакаць
1066,schimpfen::V,tá ag clamhsán,лаяцца
1067,sich ärgern::V,tá corraithe,сердаваць
1068,sich fürchten::V,tá eagla ar,баяцца
1069,fürchten::V,tá eagla ar,баяцца
1070,fliehen::V,teith,уцякаць
1071,flüchten::V,éalaigh,уцячы
1072,sehen::V,feic,бачыць
1073,anschauen::V,dearc,паглядзець
1074,anschauen::V,féach ar,паглядзець
1075,ansehen::V,breathnaigh,глядзець
1076,hören::V,cluin,чуць
1077,zuhören::V,éist,слухаць
1078,probieren::V,bliais,каштаваць
1079,riechen::V,bolaigh,нюхаць
1080,fühlen::V,braith,адчуваць
1081,fühlen::V,mothaigh,адчуваць
1082,scheinen::V,tá an chuma ar,здавацца
1083,zu sehen sein::V,tá le feiceáil,віднецца
1084,vernehmen::V,clois,пачуць
1085,frieren::V,tá fuar,мёрзнуць
1086,tun::V,déan,рабіць
1087,können::V,féad,умець
1088,können::V,is féidir le,умець
1089,wollen::V,tá ag iarraidh,хацець
1090,anfangen::V,tosaigh,пачаць
1091,anfangen::V,cuir tús le,пачаць
1092,beenden::V,críochnaigh,закончыць
1093,beenden::V,cuir deireadh le,закончыць
1094,aufhören::V,stad,перастаць
1095,gelingen::V,éirigh le,удацца
1096,geraten::V,tá deireadh ar,аказацца
1097,öffnen::V,oscail,адчыніць
1098,schließen::V,dún,зачыніць
1099,schließen::V,iaigh,зачыніць
1100,stellen::V,cuir,паставіць
1101,setzen::V,cuir,пасадзіць
1102,setzen::V,socraigh,пасадзіць
1103,legen::V,cuir,класці
1104,berühren::V,teagmhaigh le,чапаць
1105,verbinden::V,ceangail,звязаць
1106,bedecken::V,clúdaigh,накрыць
1107,bedecken::V,cumhdaigh,накрыць
1108,aufhängen::V,croch,павесіць
1109,anzünden::V,las,запаліць
1110,anzünden::V,adhain,запаліць
1111,aufheben::V,tóg,падняць
1112,aufheben::V,ardaigh,падняць
1113,zurücklassen::V,fág,пакінуць
1114,verlieren::V,caill,згубіць
1115,fallen lassen::V,lig uait,упусціць
1116,fallen lassen::V,caith uait,упусціць
1117,machen::V,déan,зрабіць
1118,machen::V,réitigh,зрабіць
1119,herstellen::V,táirg,вырабіць
1120,bauen::V,tóg,будаваць
1121,reparieren::V,deisigh,правіць
1122,verbessern::V,feabhsaigh,палепшыць
1123,ändern::V,athraigh,змяніць
1124,graben::V,tochail,капаць
1125,beugen::V,crom,сагнуць
1126,biegen::V,lúb,пагнуць
1127,drehen::V,cas,вярцець
1128,wenden::V,tiontaigh,павярнуць
1129,umdrehen::V,iompaigh,перавярнуць
1130,umdrehen::V,tiontaigh,перавярнуць
1131,heben::V,ardaigh,падымаць
1132,hochheben::V,tóg,падняць
1133,ergreifen::V,beir ar,схапіць
1134,ergreifen::V,beir ar,схваціць
1135,halten::V,coimeád,трымаць
1136,halten::V,coinnigh,трымаць
1137,drücken::V,brúigh,націскаць
1138,schieben::V,brúigh,пхаць
1139,schieben::V,brúigh,штурхаць
1140,kratzen::V,scríob,скрэбці
1141,lecken::V,ligh,лізаць
1142,lecken::V,leadhb,лізаць
1143,beißen::V,bain greim as,кусаць
1144,abreißen::V,stróic,адарваць
1145,abreißen::V,tarraing,адарваць
1146,abschneiden::V,scoith,адрэзаць
1147,binden::V,ceangail,вязаць
1148,stecken::V,sáigh,уваткнуць
1149,brechen::V,bris,зламаць
1150,klopfen::V,cnag,стукаць
1151,hauen::V,buail,біць
1152,kleben::V,gliúáil,клеіць
1153,reiben::V,cuimil,церці
1154,streichen::V,leath,намазаць
1155,schleifen::V,líomh,тачыць
1156,schneiden::V,gearr,рэзаць
1157,rütteln::V,croith,хістаць
1158,schütteln::V,croith,трэсці
1159,schwenken::V,luasc,махаць
1160,schütten::V,doirt,наліць
1161,füllen::V,líon,напоўніць
1162,einwickeln::V,cuach,загарнуць
1163,einwickeln::V,clúdaigh,загарнуць
1164,tragen::V,iompair,несці
1165,schleppen::V,tarraing,цягнуць
1166,ziehen::V,tarraing,цягнуць
1167,aufbewahren::V,coinnigh,захоўваць
1168,werfen::V,caith,кідаць
1169,fangen::V,ceap,лавіць
1170,packen::V,beir ar,схапіць
1171,packen::V,beir ar,схваціць
1172,verstecken::V,folaigh,схаваць
1173,verstecken::V,cuir i bhfolach,схаваць
1174,teilen::V,roinn,раздзяліць
1175,schicken::V,seol,пасылаць
1176,bringen::V,beir,прынесці
1177,bringen::V,tabhair,прынесці
1178,hinzufügen::V,cuir le,дабавіць
1179,bekommen::V,faigh,дастаць
1180,erhalten::V,faigh,атрымаць
1181,nehmen::V,tóg,ўзяць
1182,nehmen::V,glac,ўзяць
1183,wählen::V,pioc,выбраць
1184,wählen::V,roghnaigh,выбраць
1185,auswählen::V,roghnaigh,адабраць
1186,bewahren::V,caomhnaigh,захаваць
1187,behindern::V,cuir bac ar,перашкаджаць
1188,verderben::V,mill,сапсаваць
1189,beschädigen::V,loit,пашкодзіць
1190,beschädigen::V,déan damáiste do,пашкодзіць
1191,zerbrechen::V,bris,разбіць
1192,zerreißen::V,stiall,разадраць
1193,zerstören::V,mill,разбурыць
1194,zerstören::V,scrios,разбурыць
1195,verbrennen::V,las,спаліць
1196,verbrennen::V,dóigh,спаліць
1197,geben::V,tabhair,даць
1198,reichen::V,sín,перадаць
1199,reichen::V,cuir,перадаць
1200,schenken::V,bronn,дарыць
1201,schenken::V,tabhair,дарыць
1202,versprechen::V,geall,абяцаць
1203,wünschen::V,guigh,жадаць
1204,loben::V,mol,хваліць
1205,küssen::V,póg,цалаваць
1206,wiegen::V,bog,гушкаць
1207,wiegen::V,bog,калыхаць
1208,wiegen::V,luasc,гушкаць
1209,wiegen::V,luasc,калыхаць
1210,zudecken::V,clúdaigh,накрыць
1211,wecken::V,dúisigh,пабудзіць
1212,zeigen::V,taispeáin,паказаць
1213,führen::V,treoraigh,весці
1214,lehren::V,múin,вучыць
1215,lehren::V,teagasc,вучыць
1216,unterrichten::V,múin,выкладаць
1217,unterrichten::V,teagasc,выкладаць
1218,aufziehen::V,tóg,выхаваць
1219,leiten::V,tá i gceannas ar,кіраваць
1220,antreiben::V,gríosaigh,падганяць
1221,lassen::V,cuir ag,прымусіць
1222,einladen::V,cuir cuireadh ar,запрасіць
1223,vereinigen::V,aontaigh,абʼяднаць
1224,besuchen::V,tabhair cuairt ar,наведаць
1225,treffen::V,cas ar,сустрэць
1226,treffen::V,buail le,сустрэць
1227,sich versammeln::V,bailigh,сабрацца
1228,sich versammeln::V,cruinnigh,сабрацца
1229,spielen::V,imir,гуляць
1230,spielen::V,tá ag spraoi,гуляць
1231,singen::V,can,пець
1232,singen::V,can,спяваць
1233,tanzen::V,rinc,танцаваць
1234,tanzen::V,damhsaigh,танцаваць
1235,sich trennen::V,scar,расстацца
1236,verlassen::V,fág,пакінуць
1237,retten::V,tarrtháil,выратаваць
1238,bewachen::V,cosain,ахоўваць
1239,bewachen::V,gardáil,ахоўваць
1240,schützen::V,cosain,уберагаць
1241,verteidigen::V,cosain,абараніць
1242,sich schlagen::V,tá ag bruíon,біцца
1243,sich schlagen::V,tá ag bruíon,драцца
1244,schießen::V,caith,страляць
1245,schießen::V,scaoil,страляць
1246,siegen::V,bain,перамагчы
1247,siegen::V,buaigh,перамагчы
1248,ärgern::V,cuir isteach ar,злаваць
1249,schlagen::V,buail,ударыць
1250,treten::V,ciceáil,штурхаць
1251,stechen::V,sáigh,укалоць
1252,stoßen::V,brúigh,папхнуць
1253,stoßen::V,soncáil,папхнуць
1254,stehlen::V,goid,украсці
1255,stören::V,cuir isteach ar,перашкодзіць
1256,belästigen::V,cuir as do,дакучаць
1257,verbergen::V,ceil,скрыць
1258,verbergen::V,ceil,схаваць
1259,täuschen::V,cuir dallamullóg ar,падмануць
1260,betrügen::V,déan calaois ar,змахляваць
1261,töten::V,maraigh,забіць
1262,wohnen::V,cuir faoi,жыць
1263,wohnen::V,tá ina chónaí,жыць
1264,arbeiten::V,oibrigh,працаваць
1265,sammeln::V,bailigh,сабраць
1266,sammeln::V,cruinnigh,сабраць
1267,pflücken::V,pioc,зрываць
1268,jagen::V,seilg,паляваць
1269,fischen::V,iasc,рыбачыць
1270,fassen::V,beir ar,злавіць
1271,hüten::V,aoirigh,пасвіць
1272,treiben::V,seol,гнаць
1273,treiben::V,tiomáin,гнаць
1274,anbinden::V,ceangail,прывязаць
1275,füttern::V,cothaigh,карміць
1276,füttern::V,beathaigh,карміць
1277,melken::V,bligh,даіць
1278,melken::V,crúigh,даіць
1279,hacken::V,gearr,сячы
1280,gießen::V,uiscigh,паліць
1281,reifen::V,aibigh,паспець
1282,zubereiten::V,cócaráil,зварыць
1283,zubereiten::V,cócaráil,згатаваць
1284,kochen::V,bruith,варыць
1285,kochen::V,beirigh,варыць
1286,backen::V,bácáil,пячы
1287,braten::V,róst,смажыць
1288,braten::V,frioch,смажыць
1289,umrühren::V,measc,перамяшаць
1290,stricken::V,cniotáil,вязаць
1291,nähen::V,fuaigh,шыць
1292,färben::V,dathaigh,пафарбаваць
1293,reinigen::V,glan,ачысціць
1294,waschen::V,nigh,мыць
1295,abwischen::V,glan,выцерці
1296,spülen::V,sruthlaigh,паласкаць
1297,fegen::V,scuab,падмятаць
1298,kehren::V,scuab,месці
1299,baden::V,folc,купацца
1300,sich waschen::V,nigh é féin,мыцца
1301,ausziehen::V,bain de,зняць
1302,anziehen::V,cuir ar,надзець
1303,sich anziehen::V,gléas é féin,адзецца
1304,kämmen::V,cíor,прычасаць
1305,schmücken::V,maisigh,аздобіць
1306,sagen::V,abair,сказаць
1307,sprechen::V,labhair,гаварыць
1308,reden::V,caintigh,размаўляць
1309,sich unterhalten::V,caintigh,гутарыць
1310,sich unterhalten::V,tá ag comhrá,гутарыць
1311,fragen::V,fiafraigh,спытаць
1312,fragen::V,cuir ceist,спытаць
1313,bitten::V,iarr,прасіць
1314,erzählen::V,inis,расказаць
1315,erzählen::V,eachtraigh,расказаць
1316,mitteilen::V,aithris,паведаміць
1317,mitteilen::V,cuir in iúl,паведаміць
1318,nennen::V,ainmnigh,назваць
1319,rufen::V,glaoigh,зваць
1320,prahlen::V,maígh,хваліцца
1321,übersetzen::V,aistrigh,перакласці
1322,denken::V,síl,думаць
1323,denken::V,ceap,думаць
1324,glauben::V,creid,верыць
1325,bemerken::V,tabhair faoi deara,заўважыць
1326,erkennen::V,aithin,пазнаць
1327,begreifen::V,tuig,спасцігнуць
1328,verstehen::V,tuig,пачуць
1329,lernen::V,foghlaim,вучыцца
1330,wissen::V,tá a fhios ag,знаць
1331,sich erinnern an::V,cuimhnigh ar,памятаць
1332,sich erinnern an::V,is cuimhne ar,памятаць
1333,vergessen::V,dearmad,забыць
1334,messen::V,tomhais,мераць
1335,zählen::V,cuntais,лічыць
1336,rechnen::V,ríomh,лічыць
1337,rechnen::V,áirigh,лічыць
1338,lesen::V,léigh,чытаць
1339,malen::V,péinteáil,маляваць
1340,zeichnen::V,línigh,рысаваць
1341,zeichnen::V,tarraing,рысаваць
1342,schreiben::V,scríobh,пісаць
1343,besitzen::V,is le,мець
1344,kaufen::V,ceannaigh,купіць
1345,verkaufen::V,díol,прадаць
1346,bezahlen::V,íoc as,заплаціць
1347,zahlen::V,íoc,плаціць
1348,beherrschen::V,rialaigh,уладаць
1349,beherrschen::V,rialaigh,валодаць
1350,ertragen::V,seas,выцерпець
1351,ertragen::V,fulaing,выцерпець
1352,ertragen::V,foighnigh,выцерпець
1353,Ader::N,,вена
1354,Ader::N,,сасуд
1355,vorwärts::ADV,,наперад
