,Concept_ID,kn,mhr
528,Juli::N,ಇಮ್ಮಳೆ,сӱрем
529,Juli::N,ಇಮ್ಮಳೆ,ию́ль
530,August::N,ಮುಮ್ಮಳೆ,сорла
531,August::N,ಮುಮ್ಮಳೆ,агарма́н
532,August::N,ಮುಮ್ಮಳೆ,а́вгуст
533,September::N,ನಾಲ್ಮಳೆ,идым
534,September::N,ನಾಲ್ಮಳೆ,сентя́брь
535,Oktober::N,ಮೊಚ್ಚಳಿ,шыжа
536,Oktober::N,ಮೊಚ್ಚಳಿ,октя́брь
537,November::N,ಇಚ್ಚಳಿ,кылме тылзе
538,November::N,ಇಚ್ಚಳಿ,ноя́брь
539,Dezember::N,ಮುಚ್ಚಳಿ,дека́брь
540,Montag::N,ಸೋಮುವಾರ,шо́чмо
541,Dienstag::N,ಮಂಗಳವಾರ,ку́шкыжмо
542,Mittwoch::N,ಬುಧವಾರ,вӱрге́че
543,Donnerstag::N,ಗುರುವಾರ,изарня́
544,Freitag::N,ಶುಕ್ರವಾರ,кугарня́
545,Samstag::N,ಶನಿವಾರ,шуматке́че
546,Sonntag::N,ಭಾನುವಾರ,рушарня́
547,groß::A,ದೊಡ್ಡ,кугу́
548,klein::A,ಪುಟ್ಟ,изи́
549,lang::A,ದೀರ್ಘ,кужу́
550,kurz::A,ಚಕ್ಕ,кӱ́чык
551,breit::A,ಅಗಲವಾದ,кумда́
552,schmal::A,ಇಕ್ಕಟ್ಟಾದ,а́ҥысыр
553,dicht::A,ದಟ್ಟ,ну́гыдо
554,dick[Gegenstand]::A,ದಟ್ಟ,кӱ́жгӧ
555,dünn::A,ತೆಳು,ви́чкыж
556,fein::A,ಕೋಮಲ,ты́гыде
557,fest::A,ಘನ,чо́ткыдо
558,flach::A,ಚಪ್ಪಟೆ,лапка́
559,glatt::A,ನಯ,яклака́
560,hart::A,ಗಟ್ಟಿ,пе́ҥгыде
561,weich::A,ಮೃದುವಾದ,пу́шкыдо
562,rund::A,ವರ್ತುಳ,йырге́шке
563,spitz::A,ಮೊನಚಾದ,коша́р
564,scharf::A,ತೀಕ್ಷ್ಣ,пӱ́сӧ
565,stumpf::A,ಮೊಂಡು,токма́к
566,schwer::A,ಭಾರಿ,не́ле
567,schön::A,ಸುಂದರ,сы́лне
568,heiß::A,ಬಿಸಿ,шо́кшо
569,warm::A,ಬಿಸಿ,ле́ве
570,kalt::A,ತಣ್ಣನೆಯ,йӱ́штӧ
571,kühl::A,ತಂಪಾದ,юа́лге
572,kühl::A,ತಂಪಾದ,южгата́
573,frisch::A,ನಿರ್ಮಲ,свежа́
574,feucht::A,ಒದ್ದೆಯಾದ,вӱ́дыжгӧ
575,nass::A,ಒದ್ದೆಯಾದ,нӧ́рӧ
576,trocken::A,ಶುಷ್ಕ,ку́кшо
577,voll::A,ತುಂಬಿದ,тич
578,leer::A,ಖಾಲಿ,яра́
579,offen::A,ಮುಚ್ಚಲ್ಲದ,виш
580,geschlossen::A,ಮುಚ್ಚಿದ,пе́тырыме
581,geschlossen::A,ಮುಚ್ಚಿದ,тӱ́чмӧ
582,sauber::A,ಶುದ್ಧ,ару́
583,sauber::A,ಶುದ್ಧ,янда́р
584,schmutzig::A,ಅಶುದ್ಧ,лавыра́н
585,schmutzig::A,ಅಶುದ್ಧ,ла́выргыше
586,roh::A,ಹಸಿ,кӱ́чымӧ
587,reif::A,ಹಣ್ಣಾದ,лӧза́
588,lecker::A,ಗುಚಿಕರ,ту́тло
589,süß::A,ಸಿಹಿ,ше́ре
590,bitter::A,ಕಹಿ,ко́чо
591,sauer::A,ಹುಳಿಯಾದ,шо́по
592,hell::A,ಹೊಳೆಯುವ,во́лгыдо
593,dunkel::A,ಮಬ್ಬಾದ,пычке́мыш
594,schwarz::A,ಕಪ್ಪು,шола́
595,weiß::A,ಬಿಳಿಯ,ош
596,rot::A,ಕೆಂಪು,йошка́р
597,gelb::A,ಹಳದಯ,сар
598,blau::A,ನೀಲ,ка́нде
599,grün::A,ಕಾಯಾದ,ужа́р
600,grau::A,ಬೂದುಬಣ್ಣದ,сур
601,bunt::A,ವರ್ಣರಂಜಿತ,олача́
602,billig::A,ಅಗ್ಗ,шу́лдо
603,teuer::A,ದುಬಾರಿಯಾದ,ше́рге
604,wertvoll::A,ಅಮೂಲ್ಯ,шергака́н
605,blind::A,ಅಂಧ,со́кыр
606,taub::A,ಕಿವುಡಾದ,соҥгыра́
607,kräftig::A,ಪ್ರಬಲ,куа́тле
608,stark::A,ಶಕ್ತಿವಂತ,вия́н
609,schwach::A,ದುರ್ಬಲ,а́лдыме
610,fett::A,ಕೊಬ್ಬಿದ,коя́
611,schlank::A,ತೆಳ್ಳಗಿನ,йоштката́
612,schlank::A,ತೆಳ್ಳಗಿನ,яжу́
613,hübsch::A,ಅಂದವಾದ,чеве́р
614,böse::A,ಕೆಟ್ಟ,шы́де
615,dumm::A,ಮಂದ,аҥыра́
616,faul::A,ಆಲಸ,його
617,fleißig::A,ಕಡಗುವ,ты́ршыше
618,geizig::A,ಜುಗ್ಗ,чаҥга́
619,klug::A,ಚತುರ,уша́н
620,geschickt::A,ದಕ್ಷ,уста́
621,lieb::A,ಪ್ರಿಯ,ала́л
622,lustig::A,ಖುಷಿಯಾದ,весела́
623,sanft::A,ಸೌಮ್ಯ,ны́жылге
624,hungrig::A,ಹಸಿದ,шу́жышо
625,krank::A,ಅಸ್ವಸ್ಥ,че́рле
626,nackt::A,ನಗ್ನ,чарама́т
627,traurig::A,ದುಃಖಿತ,ойга́н
628,lebendig::A,ಜೀವಂತ,и́лыше
629,gut::A,ಒಳ್ಳೆಯ,сай
630,schlecht::A,ದುಷ್ಟ,уда́
631,schlecht::A,ದುಷ್ಟ,шӱ́кшӧ
632,richtig::A,ಸರಿ,чы́нле
633,schlimm::A,ಅಸಹ್ಯ,аля́к
634,schlimm::A,ಅಸಹ್ಯ,тыра́н
635,wahr::A,ನಿಜ,чы́нле
636,wahr::A,ನಿಜ,настоя́щий
637,alt::A,ಮುದಿ,то́што
638,neu::A,ಹೊಸ,у
639,ehemalig::A,ಮಾಜೀ,о́нчычсо
640,ehemalig::A,ಮಾಜೀ,онда́кысе
641,alt[Lebewesen]::A,ವೃದ್ಧ,шо́нто
642,jung::A,ಎಳ,са́мырык
643,arm::A,ಬಡ,нужна́
644,reich::A,ಶ್ರೀಮಂತ,поя́н
645,bekannt::A,ಅಪ್ತ,па́лыме
646,berühmt::A,ಪ್ರಸಿದ್ಧ,лӱ́млӧ
647,fremd::A,ಪರಕೀಯ,йот
648,verschieden::A,ಬೇರೆ,тӱ́рлӧ
649,nah::A,ಹತ್ತಿರವಾದ,ли́шыл
650,fern::A,ದೂರದ,тора́
651,fern::A,ದೂರದ,мӱ́ндыр
652,linker::A,ಎಡ,шола́
653,rechter::A,ಬಲ,пурла́
654,anderer::A,ಇತರ,вес
655,anderer::A,ಇತರ,мо́ло
656,erster::A,ಪ್ರಥಮ,и́кымше
657,zweiter::A,ದ್ವಿತೀಯ,ко́кымшо
658,dritter::A,ಮೂರನೆಯಜಗತ್ತು,ку́мшо
659,letzter::A,ಅಂತ್ಯ,пыта́ртыш
660,allein::ADV,ಒಬ್ಬನೇ,шкет
661,auf einmal::ADV,ಒಡನೆ,икана́ште
662,zusammen::ADV,ಒಟ್ಟಿಗೆ,пырля́
663,lange::ADV,ದೀರ್ಘ,кужу́н
664,plötzlich::ADV,ಅನಾಮತ್ತು,кенета́
665,sofort::ADV,ಜಾಗ್ರತೆ,кызыта́к
666,später::ADV,ತರುವಾಯ,варара́к
667,jetzt::ADV,ಈಗ,ы́нде
668,jetzt::ADV,ಈಗ,кы́зыт
669,heute::ADV,ಇಂದು,та́че
670,morgen::ADV,ನಾಳೆ,эрла́
671,bald::ADV,ಬೇಗ,вашке́
672,dann::ADV,ಆಗ,вара́
673,gestern::ADV,ನಿನ್ನೆ,теҥге́че
674,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,икана́
675,damals::ADV,ಆಗ,туна́м
676,danach::ADV,ಆಮೇಲೆ,вара́
677,vorher::ADV,ಮುಂಚೆ,о́нчыч
678,zuerst::ADV,ಮೊದಲಿಗೆ,онда́к
679,einmal::ADV,ಒಮ್ಮೆ,икана́
680,manchmal::ADV,ಆಗಾಗ,ка́шын
681,manchmal::ADV,ಆಗಾಗ,кокла́н
682,oft::ADV,ಅನೇಕಸಲ,чӱ́чкыдын
683,immer::ADV,ಯಾವಾಗಲೂ,эре́
684,immer::ADV,ಯಾವಾಗಲೂ,ту́тыш
685,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,ок нигуна́м
686,hier::ADV,ಇಲ್ಲಿ,ты́ште
687,hierhin::ADV,ಇತ್ತ,ты́шке
688,hierhin::ADV,ಇತ್ತ,тыш
689,von hier::ADV,ಇಲ್ಲಿಂದ,тыше́ч
690,von hier::ADV,ಇಲ್ಲಿಂದ,тыве́ч
691,dort::ADV,ಅಲ್ಲಿ,ту́што
692,dorthin::ADV,ಅಲ್ಲಿಗೆ,туш
693,dorthin::ADV,ಅಲ್ಲಿಗೆ,ту́шко
694,geradeaus::ADV,ಸೀದಾ,вик
695,vorwärts::ADV,ಮುನ್ನೆಡೆವ,о́нчыко
696,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,шеҥге́к
697,zurück::ADV,ಹಿಂದಕ್ಕೆ,мӧҥге́ш
698,unten::ADV,ಕೆಳಗೆ,ӱ́лнӧ
699,unten::ADV,ಕೆಳಗೆ,йыма́лне
700,hinab::ADV,ಕೆಳಕ್ಕೆ,йыма́к
701,oben::ADV,ಮೇಲೆ,кӱ́шнӧ
702,oben::ADV,ಮೇಲೆ,ӱмба́лне
703,hinauf::ADV,ಮೇಲಕ್ಕೆ,кӱ́ш
704,hinauf::ADV,ಮೇಲಕ್ಕೆ,кӱ́шкӧ
705,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,чыла́ вере́
706,nicht::ADV,ಇಲ್ಲ,ок
707,nicht::ADV,ಇಲ್ಲ,о́геш
708,nicht::ADV,ಅಲ್ಲ,ок
709,nicht::ADV,ಅಲ್ಲ,о́геш
710,ein wenig::ADV,ತುಸು,изи́ш
711,kaum::ADV,ಕಠಿನವಾಗಿ,пыкше́
712,sehr::ADV,ಬಹು,чот
713,so::ADV,ಅಷ್ಟು,тыге́
714,noch::ADV,ಇನ್ನು,а́ле
715,nur::ADV,ಕೇವಲ,гына́
716,schon::ADV,ಆಗಲೇ,ы́нде
717,wieder::ADV,ಪುನಃ,ада́к
718,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,ара́м
719,vor::PRP,ಮುಂದೆ,о́нчыч
720,hinter::PRP,ಹಿಂದ,шеҥге́лне
721,unter::PRP,ಕೆಳ,йыма́лне
722,durch::PRP,ನೇರವಾಗಿ,вошт
723,neben::PRP,ಅಧರ ಬಲಿಕ,вокте́н
724,zwischen::PRP,ನಡುವೆ,кокла́ште
725,wegen::PRP,ಅಧಕ್ಕಗಿ,верч
726,dies::PRN,ಈ,ти́де
727,das::PRN,ಅದು,са́де
728,alles::PRN,ಎಲ್ಲ,чыла́
729,ich::PRN,ನಾನು,мый
730,du::PRN,ನೀನು,тый
731,er::PRN,ಅವನು,ту́до
732,er::PRN,ಇವನು,ту́до
733,wir::PRN,ನಾವು,ме
734,ihr::PRN,ನೀವು,те
735,sie::PRN,ಅವರು,ну́но
736,was::FPRN,ಏನು,мо
737,wer::FPRN,ಯಾರಿಗೆ,кӧ
738,wo::FADV,ಎಲ್ಲಿ,куша́н
739,wohin::FADV,ಎಲ್ಲಿಗೆ,куш
740,wohin::FADV,ಎಲ್ಲಿಗೆ,ку́шко
741,wie::FADV,ಹೇಗೆ,кузе́
742,warum::FADV,ಏಕೆ,мо
743,warum::FADV,ಏಕೆ,мола́н
744,wieviel::FNUM,ಎಷ್ಟು,куна́р
745,eins::NUM,ಒಂದು,ик
746,zwei::NUM,ಎರಡು,ко́кыт
747,drei::NUM,ಮೂರು,кум
748,vier::NUM,ನಾಲ್ಕು,ныл
749,fünf::NUM,ಅಯ್ದು,вич
750,sechs::NUM,ಆರು,куд
751,sieben::NUM,ಏಳು,шым
752,acht::NUM,ಎಂಟು,канда́ш
753,neun::NUM,ಒಂಭಬತ್ತು,инде́ш
754,zehn::NUM,ಹತ್ತು,лу
755,elf::NUM,ಹನ್ನೊಂದು,лати́к
756,zwölf::NUM,ಹನ್ನೆರಡು,латко́к
757,zwanzig::NUM,ಇಪ್ಪತ್ತು,ко́ло
758,dreißig::NUM,ಮೂವತ್ತು,ку́мло
759,vierzig::NUM,ನಲವತ್ತು,ны́лле
760,fünfzig::NUM,ಐವತ್ತು,ви́тле
761,sechzig::NUM,ಅರುವತ್ತು,ку́дло
762,siebzig::NUM,ಎಪ್ಪತ್ತು,шы́мле
763,achtzig::NUM,ಎಂಬತ್ತು,канда́шле
764,neunzig::NUM,ತೊಂಬತ್ತು,инде́шле
765,hundert::NUM,ನೂರು,шӱ́дӧ
766,tausend::NUM,ಸಾವಿರ,тӱже́м
767,und::CNJ,ಮತ್ತು,да
768,und::CNJ,ಮತ್ತು,ден
769,oder::CNJ,ಅಥವಾ,я
770,oder::CNJ,ಅಥವಾ,а́ле
771,stehen::V,ನಿಲ್ಲು,шога́ш
772,sitzen::V,ಕುಳ್ಳಿರು,шинча́ш
773,liegen::V,ಮಲಗಿಕೊ,кия́ш
774,hängen::V,ಇಳಿಯಬಿಡು,кеча́ш
775,werden::V,ಆಗು,лия́ш
776,passieren::V,ಆಗು,лия́ш
777,beginnen::V,ಆರಂಭಿಸು,тӱҥгала́ш
778,enden::V,ಕೊನೆಗಾಣು,пыта́ш
779,wechseln::V,ಮಾರ್ಪಡಿಸು,вашталта́ш
780,aufgehen[Sonne]::V,ಮೂಡು,лекта́ш
781,untergehen[Sonne]::V,ಮುಳುಗು,шинча́ш
782,scheinen[Sonne]::V,ಹೊಳೆ,волгалта́ш
783,donnern::V,ಗುಡುಗಾಗು,кӱдырта́ш
784,donnern::V,ಗುಡುಗಾಗು,сургалта́ш
785,wehen::V,ತೀಡು,пуа́ш
786,strömen::V,ಹರಿ,шийалтара́ш
787,fließen::V,ಹರಿ,йога́ш
788,sich drehen::V,ಸುತ್ತು,пӧрда́ш
789,schwanken::V,ಓಲಾಡು,лӱҥга́ш
790,schwanken::V,ಓಲಾಡು,тайныла́ш
791,schwingen::V,ತೂಗು,рӱпшалта́ш
792,fallen::V,ಉದುರು,воза́ш
793,fallen::V,ಉದುರು,йӧрла́ш
794,brennen::V,ಉರಿ,йӱла́ш
795,rauchen::V,ಹೊಗೆಬಿಡು,шикша́ш
796,regnen::V,ಸುರಿ,йӱра́ш
797,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,кылма́ш
798,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,ияҥа́ш
799,tauen::V,ಬೆಚ್ಚಗಾಗು,шула́ш
800,schmelzen::V,ಕರಗು,лева́ш
801,trocknen::V,ಒಣಗು,кошка́ш
802,sieden::V,ಕುದಿ,шола́ш
803,faulen::V,ಕೊಳೆ,шӱя́ш
804,verfaulen::V,ನಶಿಸು,шӱйы́н шуа́ш
805,reißen::V,ಒಡೆ,кӱрла́ш
806,versinken::V,ಮುಳುಗು,пуре́н кая́ш
807,vergehen::V,ಸಾಗು,эрте́н кая́ш
808,erscheinen::V,ತೋರು,толы́н лекта́ш
809,verschwinden::V,ಮಾಯವಾಗು,йома́ш
810,sinken::V,ಕುಸಿ,пуча́ш
811,abnehmen::V,ತಗ್ಗು,пуча́ш
812,zunehmen::V,ಬೆಳೆ,шукема́ш
813,steigen::V,ಉಬ್ಬು,нӧлталта́ш
814,wachsen::V,ಬೆಳೆ,кушка́ш
815,glänzen::V,ಮಿರುಗು,йылгыжа́ш
816,funkeln::V,ಮಿನುಗು,чолга́ш
817,lärmen::V,ಶಬ್ದ ಮಾಡಲು,рӱшка́ш
818,läuten::V,ಬಾರಿಸು,мура́ш
819,klingeln::V,ಅನುರಣಿಸು,йыҥгырта́ш
820,klirren::V,ಕಿಣಿಕಿಣಿಸು,чылдыртата́ш
821,brausen::V,ಅಬ್ಬರಿಸು,лӱшка́ш
822,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,лыжга́ш
823,klingen::V,ಉಸಿರು,йоҥга́ш
824,bellen::V,ಬಗುಳು,опта́ш
825,heulen::V,ಅರಚು,урмыжа́ш
826,blasen::V,ಗಾಳಿ ಊದು,пуала́ш
827,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,шӱ́шкаш
828,schreien::V,ಕರೆ,кычкыра́ш
829,stöhnen::V,ನರಳು,йыҥыса́ш
830,zittern::V,ನಡುಗು,чытыра́ш
831,leben::V,ಇರು,ила́ш
832,geboren werden::V,ಉಂಟಾಗು,шоча́ш
833,atmen::V,ಉಸಿರು,шӱла́ш
834,trinken::V,ಕುಡಿ,йӱа́ш
835,essen::V,ತಿನ್ನು,кочка́ш
836,schlucken::V,ನುಂಗು,нела́ш
837,müde werden::V,ಬಳಲು,ноя́ш
838,einschlafen::V,ನಿದ್ಧೆಹೋಗು,мале́н колта́ш
839,schlafen::V,ನಿದ್ರಿಸು,мала́ш
840,aufwachen::V,ಏಳು,помыжалта́ш
841,aufstehen::V,ಏಳು,кынела́ш
842,sich erholen::V,ಸುಧಾರಿಸು,кана́ш
843,krank werden::V,ಬೇನೆಬೀಳು,черлане́н воза́ш
844,krank sein::V,ಕೆಟ್ಟ ಎಂದು,черлане́н кия́ш
845,schmerzen::V,ಕಚ್ಚು,коршта́ш
846,husten::V,ಕೆಮ್ಮು,кокыра́ш
847,genesen::V,ಮತ್ತೆಹೊದಿಸು,тӱрла́ш
848,genesen::V,ಮತ್ತೆಹೊದಿಸು,тазаҥа́ш
849,sterben::V,ಮೃತಪಡು,кола́ш
850,umkommen::V,ಹಾಳಾಗು,вуй йома́ш
851,sich bewegen::V,ಚಲಿಸು,кошта́ш
852,sich rühren::V,ಕದಲು,тарвана́ш
853,sich erheben::V,ಏಳು,кынела́ш
854,sich setzen::V,ಕೂರು,шинча́ш
855,hinfallen::V,ಬೀಳು,йӧрла́ш
856,laufen::V,ನಡೆ,кошта́ш
857,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ошкыла́ш
858,spazierengehen::V,ವಿಹರಿಸು,гуля́яш
859,eilen::V,ಮುನ್ನುಗ್ಗು,вашка́ш
860,sich beeilen::V,ಆತುರಪಡು,вашкешта́ш
861,sausen::V,ಒಗೆ,юлтка́ш
862,rennen::V,ಓಡು,куржтала́ш
863,springen::V,ಜಿಗಿ,тӧршта́ш
864,klettern::V,ಏರು,кӱза́ш
865,schaukeln::V,ತೂಗು,лӱҥгалта́ш
866,kriechen::V,ತೆವಳು,нушка́ш
867,schwimmen::V,ಈಜು,ия́ш
868,tauchen::V,ಕೆಳಗಿಳಿ,шуҥгалта́ш
869,rudern::V,ಸಾಗಿಸು,удыра́ш
870,fahren::V,ನಡೆಸು,кудала́ш
871,fliegen::V,ಹಾರು,чоҥешта́ш
872,gehen::V,ಹೋಗು,кая́ш
873,weggehen::V,ಹೊರಡು,кораҥа́ш
874,abfahren::V,ತೆರಳು,лекта́ш
875,anhalten::V,ನಿಲ್ಲು,чарна́ш
876,hineingehen::V,ಒಳಹೊಗು,пура́ш
877,eintreten::V,ಒಳಹೊಗು,пура́ш
878,kommen::V,ಬರು,тола́ш
879,ankommen::V,ಬರು,шуа́ш
880,zurückkommen::V,ಹಿಂದಿರುಗು,пӧртыла́ш
881,bleiben::V,ಇರು,кода́ш
882,warten::V,ಇರು,вуча́ш
883,erwarten::V,ನಿರೀಕ್ಷಿಸು,вуча́ш
884,suchen::V,ಹುಡುಕು,кычала́ш
885,finden::V,ಕಂಡುಕೊ,муа́ш
886,versuchen::V,ಪ್ರಯತ್ನಿಸು,толаша́ш
887,vorbereiten::V,ಸಿದ್ಧವಾಗು,ямдыла́ш
888,lieben::V,ಪ್ರೀತಿಸು,йӧрата́ш
889,mögen::V,ಇಷ್ಟಪಡು,йӧрата́ш
890,lachen::V,ನಗು,воштыла́ш
891,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,ку́мыл тарвата́ш
892,weinen::V,ಅಳು,шорта́ш
893,schimpfen::V,ಗೊಣಗು,каргаша́ш
894,sich ärgern::V,ಗಣಗಾಡು,сыра́ш
895,sich fürchten::V,ನಡುಗು,лӱда́ш
896,fürchten::V,ಹೆದರು,лӱда́ш
897,fliehen::V,ಓಡಿಹೋಗು,куржа́ш
898,flüchten::V,ಪಾರಾಗು,куржа́ш
899,sehen::V,ಕಾಣು,ужа́ш
900,anschauen::V,ನೋಡು,онча́ш
901,ansehen::V,ನಿರೀಕ್ಷಿಸು,эскера́ш
902,hören::V,ಕೇಳು,кола́ш
903,zuhören::V,ಆಲಿಸು,колышта́ш
904,probieren::V,ರುಚಿ ನೋಡು,тамла́ш
905,riechen::V,ಮೂಸು,ӱпшынча́ш
906,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,шижа́ш
907,scheinen::V,ತೋರು,чуча́ш
908,zu sehen sein::V,ಕಾಣಿಸು,коя́ш
909,vernehmen::V,ಕೇಳು,кола́ш
910,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,кылма́ш
911,tun::V,ಮಾಡು,ышта́ш
912,können::V,ಮಾಡಬಲ್ಲ,мошта́ш
913,wollen::V,ಬಯಸು,тӱна́ш
914,anfangen::V,ಪ್ರಾರಂಭಿಸು,тӱҥала́ш
915,beenden::V,ನಿಲ್ಲಿಸು,пытара́ш
916,aufhören::V,ಮುಗಿಸು,чарна́ш
917,gelingen::V,ಯಶಸ್ವಿಯಾಗು,сай лекта́ш
918,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,лекта́ш
919,öffnen::V,ತೆರೆ,поча́ш
920,schließen::V,ಮುಚ್ಚು,петыра́ш
921,stellen::V,ಇಕ್ಕು,шында́ш
922,setzen::V,ಇಡು,шында́ш
923,legen::V,ಇಡು,опта́ш
924,legen::V,ಇಡು,пышта́ш
925,berühren::V,ತಾಕು,тӱка́ш
926,verbinden::V,ಕೂಡಿಸು,пида́ш
927,bedecken::V,ಮುಚ್ಚು,леведа́ш
928,aufhängen::V,ತೂಗುಹಾಕು,сака́ш
929,anzünden::V,ಹತ್ತಿಸು,чӱкта́ш
930,aufheben::V,ಆಯಿ,нӧлтала́ш
931,zurücklassen::V,ಬಿಡು,кода́ш
932,verlieren::V,ಕಳೆ,йомдара́ш
933,fallen lassen::V,ಬೀಳಿಸು,воза́ш
934,machen::V,ಮಾಡು,ышта́ш
935,herstellen::V,ತಯಾರಿಸು,ямдыла́ш
936,bauen::V,ಕಟ್ಟು,чоҥа́ш
937,reparieren::V,ಸರಿಪಡಿಸು,ачала́ш
938,verbessern::V,ತಿದ್ದು,саемда́ш
939,ändern::V,ಬದಲಾಯಿಸು,весемда́ш
940,graben::V,ಅಗೆ,кӱнча́ш
941,beugen::V,ಬಗ್ಗಿಸು,пӱгырта́ш
942,biegen::V,ಬಗ್ಗಿಸು,лывырта́ш
943,drehen::V,ತಿರುಗು,пӱтыра́ш
944,wenden::V,ತಿರುಗು,ирала́ш
945,umdrehen::V,ತಿರುಗಿಸು,савырала́ш
946,heben::V,ಎತ್ತು,нӧлта́ш
947,hochheben::V,ಎತ್ತು,нӧлта́ш
948,ergreifen::V,ಆಕ್ರಮಿಸು,руалта́ш
949,halten::V,ಹಿಡಿ,куча́ш
950,drücken::V,ಒತ್ತು,иша́ш
951,drücken::V,ಒತ್ತು,темда́ш
952,schieben::V,ನೂಕು,шӱкала́ш
953,kratzen::V,ತರಚಿಕೊಳ್ಳು,удыра́ш
954,lecken::V,ನೆಕ್ಕು,нула́ш
955,beißen::V,ಕಚ್ಚು,пура́ш
956,abreißen::V,ಹರಿ,кӱрла́ш
957,abschneiden::V,ಕತ್ತರಿಸು,пӱчка́ш
958,binden::V,ಕಟ್ಟು,кылда́ш
959,stecken::V,ಸಿಕ್ಕಿಸು,шуралта́ш
960,brechen::V,ಮುರಿ,тодышта́ш
961,klopfen::V,ತಟ್ಟು,кыра́ш
962,hauen::V,ಹೊಡೆ,тӱя́ш
963,kleben::V,ಅಂಟಿಸು,клеитла́ш
964,reiben::V,ಉಜ್ಜು,йыга́ш
965,reiben::V,ಉಜ್ಜು,туржала́ш
966,streichen::V,ಹರಡು,шӱра́ш
967,schleifen::V,ಮಸೆ,шума́ш
968,schleifen::V,ಮಸೆ,яна́ш
969,schneiden::V,ಕತ್ತರಿಸು,пӱчка́ш
970,rütteln::V,ಕುಲುಕಿಸು,рӱза́ш
971,schütteln::V,ಅಲುಗಿಸು,почка́ш
972,schwenken::V,ತೂಗಾಡು,рӱза́ш
973,schütten::V,ಎರೆ,опта́ш
974,füllen::V,ತುಂಬಿಸು,тема́ш
975,einwickeln::V,ಹೊದಿಸು,вӱдыла́ш
976,tragen::V,ಹೊರು,нумала́ш
977,schleppen::V,ಜಗ್ಗು,шӱдыра́ш
978,ziehen::V,ಎಳೆ,шупша́ш
979,aufbewahren::V,ಇಟ್ಟುಕೊ,арала́ш
980,werfen::V,ಎಸೆ,шуа́ш
981,werfen::V,ಎಸೆ,кышка́ш
982,fangen::V,ಹಿಡಿ,куча́ш
983,packen::V,ಸೆಳೆ,руалта́ш
984,verstecken::V,ಮುಚ್ಚಿಡು,тоя́ш
985,teilen::V,ವಿಭಜಿಸು,пӧла́ш
986,schicken::V,ಕಳುಹಿಸು,колта́ш
987,bringen::V,ತರು,конда́ш
988,hinzufügen::V,ಕೂಡಿಸು,ешара́ш
989,bekommen::V,ಸಂಪಾದಿಸು,нала́ш
990,erhalten::V,ಪಡೆ,нала́ш
991,nehmen::V,ಹಿಡಿ,нала́ш
992,wählen::V,ಆರಿಸು,сайла́ш
993,auswählen::V,ಆಯಿ,таҥгла́ш
994,bewahren::V,ರಕ್ಷಿಸಿಡು,сакла́ш
995,behindern::V,ಅಡ್ಡಿಮಾಡು,чаракла́ш
996,verderben::V,ಕೆಡಿಸು,пужа́ш
997,beschädigen::V,ಹಾಳುಮಾಡು,пужа́ш
998,zerbrechen::V,ಮುರಿ,пудырта́ш
999,zerreißen::V,ಸೀಳು,кӱрла́ш
1000,zerstören::V,ಅಳಿಸು,шалата́ш
1001,verbrennen::V,ಸುಡು,йӱлата́ш
1002,geben::V,ಕೊಡು,пуа́ш
1003,reichen::V,ಕೊಡು,пуа́ш
1004,schenken::V,ಅರ್ಪಿಸು,пӧлекла́ш
1005,versprechen::V,ವಾಗ್ದಾನಮಾಡು,сӧра́ш
1006,wünschen::V,ಬಯಸು,тылана́ш
1007,loben::V,ಹೊಗಳು,мокта́ш
1008,küssen::V,ಚುಂಬಿಸು,шупшала́ш
1009,wiegen::V,ತೂಗು,рӱпша́ш
1010,zudecken::V,ಹಾಸು,леведа́ш
1011,wecken::V,ಎಬ್ಬಿಸು,помыжалтара́ш
1012,zeigen::V,ತೋರಿಸು,ончыкта́ш
1013,führen::V,ದಾರಿತೋರಿಸು,вӱда́ш
1014,lehren::V,ಕಲಿಸು,туныкта́ш
1015,unterrichten::V,ಬೋಧಿಸು,туныкта́ш
1016,aufziehen::V,ಸಲಹು,орышта́ш
1017,leiten::V,ಮುಂದಾಳಾಗಿರು ,вӱда́ш
1018,leiten::V,ಮುಂದಾಳಾಗಿರು ,вуйлата́ш
1019,antreiben::V,ಓಡಿಸು,поктыла́ш
1020,lassen::V,ಮಾಡಲುಬಿಡು,-та́ш
1021,einladen::V,ಆಹ್ವಾನಿಸು,ӱжа́ш
1022,vereinigen::V,ಒಂದಾಗು,иктешла́ш
