,Concept_ID,mhr,lez
720,plötzlich::ADV,кенета́,садлагьана
721,sofort::ADV,кызыта́к,гьасятда
722,später::ADV,варара́к,гуьгъуьнлай
723,jetzt::ADV,ы́нде,гила
724,jetzt::ADV,кы́зыт,гила
725,heute::ADV,та́че,къе
726,morgen::ADV,эрла́,пака
727,bald::ADV,вашке́,мукьва
728,bald::ADV,вашке́,мукьвара
729,dann::ADV,вара́,ахпа
730,gestern::ADV,теҥге́че,накь
731,einst::ADV,икана́,садра
732,damals::ADV,туна́м,а чӏавуз
733,danach::ADV,вара́,ахпа
734,vorher::ADV,о́нчыч,вилик
735,zuerst::ADV,онда́к,сифте
736,einmal::ADV,икана́,садра
737,manchmal::ADV,ка́шын,гагь-гагь
738,manchmal::ADV,кокла́н,гагь-гагь
739,oft::ADV,чӱ́чкыдын,гзаф вахтара
740,immer::ADV,эре́,гьамиша
741,immer::ADV,ту́тыш,гьамиша
742,niemals::ADV,ок нигуна́м,са чӏавузни
743,niemals::ADV,ок нигуна́м,са вахтундани
744,hier::ADV,ты́ште,ина
745,hierhin::ADV,ты́шке,иниз
746,hierhin::ADV,тыш,иниз
747,von hier::ADV,тыше́ч,инай
748,von hier::ADV,тыве́ч,инай
749,dort::ADV,ту́што,ана
750,dorthin::ADV,туш,аниз
751,dorthin::ADV,ту́шко,аниз
752,geradeaus::ADV,вик,дуьз
753,vorwärts::ADV,о́нчыко,вилик
754,vorwärts::ADV,о́нчыко,виликди
755,rückwärts::ADV,шеҥге́к,кьулухъ
756,zurück::ADV,мӧҥге́ш,
757,unten::ADV,ӱ́лнӧ,агъада
758,unten::ADV,йыма́лне,агъада
759,hinab::ADV,йыма́к,агъуз
760,oben::ADV,кӱ́шнӧ,винел
761,oben::ADV,ӱмба́лне,винел
762,hinauf::ADV,кӱ́ш,виниз
763,hinauf::ADV,кӱ́шкӧ,виниз
764,überall::ADV,чыла́ вере́,вирина
765,nicht::ADV,ок,ваъ
766,nicht::ADV,о́геш,ваъ
767,ein wenig::ADV,изи́ш,са тӏимил
768,kaum::ADV,пыкше́,жизви
769,sehr::ADV,чот,лап
770,so::ADV,тыге́,икӏ
771,noch::ADV,а́ле,гьеле
772,nur::ADV,гына́,анжах
773,schon::ADV,ы́нде,хъувуна
774,schon::ADV,ы́нде,мадни дардиз
775,schon::ADV,ы́нде,мадни гуьтӏуьз
776,schon::ADV,ы́нде,мадни гуьтӏуь я
777,wieder::ADV,ада́к,
778,vergebens::ADV,ара́м,нагьакь
779,vergebens::ADV,ара́м,нагьакьа
780,vor::PRP,о́нчыч,вилик
781,hinter::PRP,шеҥге́лне,кьулухъ
782,unter::PRP,йыма́лне,кӏаник
783,durch::PRP,вошт,арадай
784,durch::PRP,вошт,-кай хкатна
785,neben::PRP,вокте́н,патав
786,neben::PRP,вокте́н,мукьув
787,zwischen::PRP,кокла́ште,ара
788,zwischen::PRP,кокла́ште,арада
789,wegen::PRP,верч,гъиляй
790,dies::PRN,ти́де,и
791,dies::PRN,ти́де,им
792,das::PRN,са́де,а
793,das::PRN,са́де,ам
794,alles::PRN,чыла́,вири
795,alles::PRN,чыла́,михьиз
796,ich::PRN,мый,за
797,ich::PRN,мый,зун
798,du::PRN,тый,вун
799,er::PRN,ту́до,ам
800,er::PRN,ту́до,гьа
801,wir::PRN,ме,чун
802,ihr::PRN,те,куьн
803,sie::PRN,ну́но,абур
804,was::FPRN,мо,вуч
805,wer::FPRN,кӧ,вуж
806,wo::FADV,куша́н,гьина
807,wohin::FADV,куш,гьиниз
808,wohin::FADV,ку́шко,гьиниз
809,wie::FADV,кузе́,гьикӏ
810,warum::FADV,мо,вучиз
811,warum::FADV,мола́н,вучиз
812,wieviel::FNUM,куна́р,шумуд
813,eins::NUM,ик,са
814,zwei::NUM,ко́кыт,кьвед
815,drei::NUM,кум,пуд
816,vier::NUM,ныл,кьуд
817,fünf::NUM,вич,вад
818,sechs::NUM,куд,ругуд
819,sieben::NUM,шым,ирид
820,acht::NUM,канда́ш,муьжуьд
821,neun::NUM,инде́ш,кӏуьд
822,zehn::NUM,лу,цӏуд
823,elf::NUM,лати́к,цӏусад
824,zwölf::NUM,латко́к,цӏикьвед
825,zwanzig::NUM,ко́ло,къад
826,dreißig::NUM,ку́мло,къанницӏуд
827,vierzig::NUM,ны́лле,яхцӏур
828,fünfzig::NUM,ви́тле,яхцӏурни цӏуд
829,sechzig::NUM,ку́дло,пудкъад
830,siebzig::NUM,шы́мле,пудкъанни цӏуд
831,achtzig::NUM,канда́шле,кьудкъад
832,neunzig::NUM,инде́шле,кьудкъанни цӏуд
833,hundert::NUM,шӱ́дӧ,виш
834,tausend::NUM,тӱже́м,агъзур
835,und::CNJ,да,ва
836,und::CNJ,ден,ва
837,oder::CNJ,я,я
838,oder::CNJ,а́ле,я
839,stehen::V,шога́ш,акъвазун
840,sitzen::V,шинча́ш,ацукьун
841,liegen::V,кия́ш,къаткун
842,hängen::V,кеча́ш,куьрс хьун
843,werden::V,лия́ш,хьун
844,passieren::V,лия́ш,хьун
845,beginnen::V,тӱҥгала́ш,башламиш хьун
846,enden::V,пыта́ш,куьтягь хьун
847,wechseln::V,вашталта́ш,дегиш хьун
848,aufgehen[Sonne]::V,лекта́ш,экъечӏун
849,untergehen[Sonne]::V,шинча́ш,акӏун
850,scheinen[Sonne]::V,волгалта́ш,ишигь гун
851,donnern::V,кӱдырта́ш,къукърумар авун
852,donnern::V,сургалта́ш,къукърумар авун
853,wehen::V,пуа́ш,
854,strömen::V,шийалтара́ш,авахьун
855,fließen::V,йога́ш,авахьун
856,sich drehen::V,пӧрда́ш,элкъуьн
857,schwanken::V,лӱҥга́ш,юзун
858,schwanken::V,тайныла́ш,юзун
859,schwingen::V,рӱпшалта́ш,галтад хьун
860,fallen::V,воза́ш,аватун
861,fallen::V,йӧрла́ш,аватун
862,brennen::V,йӱла́ш,кун
863,brennen::V,йӱла́ш,ккун
864,rauchen::V,шикша́ш,
865,regnen::V,йӱра́ш,къун
866,gefrieren::V,кылма́ш,муркӏади кьун
867,gefrieren::V,ияҥа́ш,муркӏади кьун
868,tauen::V,шула́ш,цӏурун
869,schmelzen::V,лева́ш,цӏурун
870,trocknen::V,кошка́ш,кьурун
871,sieden::V,шола́ш,ругун
872,faulen::V,шӱя́ш,кутӏун
873,verfaulen::V,шӱйы́н шуа́ш,чуьруьтмиш хьун
874,verfaulen::V,шӱйы́н шуа́ш,кутӏун
875,reißen::V,кӱрла́ш,атӏун
876,reißen::V,кӱрла́ш,къазунун
877,versinken::V,пуре́н кая́ш,батмиш хьун
878,vergehen::V,эрте́н кая́ш,алатун
879,erscheinen::V,толы́н лекта́ш,майдандиз акъатун
880,verschwinden::V,йома́ш,квахьун
881,sinken::V,пуча́ш,элекьун
882,abnehmen::V,пуча́ш,тӏимил хьун
883,abnehmen::V,пуча́ш,гъвечӏи хьун
884,zunehmen::V,шукема́ш,артух хьун
885,steigen::V,нӧлталта́ш,хкаж хьун
886,wachsen::V,кушка́ш,экъечӏун
887,glänzen::V,йылгыжа́ш,цӏарцӏар гун
888,funkeln::V,чолга́ш,нур гун
889,lärmen::V,рӱшка́ш,ван авун
890,läuten::V,мура́ш,зенг ягъун
891,klingeln::V,йыҥгырта́ш,зенг ягъун
892,klirren::V,чылдыртата́ш,зигринг авун
893,brausen::V,лӱшка́ш,къати хьун
894,rauschen::V,лыжга́ш,вишриш авун
895,klingen::V,йоҥга́ш,ван авун
896,bellen::V,опта́ш,элуькьун
897,heulen::V,урмыжа́ш,къув ягъун
898,blasen::V,пуала́ш,уф гун
899,pfeifen::V,шӱ́шкаш,уьфт ягъун
900,schreien::V,кычкыра́ш,гьараюн
901,stöhnen::V,йыҥыса́ш,суза авун
902,zittern::V,чытыра́ш,зурзун
903,leben::V,ила́ш,яшамиш хьун
904,geboren werden::V,шоча́ш,хьун
905,atmen::V,шӱла́ш,нефес чӏугун
906,trinken::V,йӱа́ш,хъун
907,essen::V,кочка́ш,тӏуьн
908,schlucken::V,нела́ш,туькьуьнун
909,müde werden::V,ноя́ш,галатун
910,müde werden::V,ноя́ш,юргъун хьун
911,einschlafen::V,мале́н колта́ш,ксун
912,schlafen::V,мала́ш,ксун
913,aufwachen::V,помыжалта́ш,ахварай аватун
914,aufstehen::V,кынела́ш,къарагъун
915,sich erholen::V,кана́ш,ял ягъун
916,krank werden::V,черлане́н воза́ш,кефсуз хьун
917,krank sein::V,черлане́н кия́ш,тӏа хьун
918,schmerzen::V,коршта́ш,тӏа хьун
919,husten::V,кокыра́ш,уьгьуь ягъун
920,genesen::V,тӱрла́ш,сагъ хъхьун
921,genesen::V,тазаҥа́ш,сагъ хъхьун
922,sterben::V,кола́ш,кьин
923,umkommen::V,вуй йома́ш,терг хьун
924,sich bewegen::V,кошта́ш,юзун
925,sich rühren::V,тарвана́ш,юзун
926,sich erheben::V,кынела́ш,къарагъун
927,sich setzen::V,шинча́ш,ацукьун
928,hinfallen::V,йӧрла́ш,алукьун
929,laufen::V,кошта́ш,къекъуьн
930,schreiten::V,ошкыла́ш,ккамар къачун
931,spazierengehen::V,гуля́яш,сейр авун
932,eilen::V,вашка́ш,тади авун
933,sich beeilen::V,вашкешта́ш,гьерекатун
934,sausen::V,юлтка́ш,чкурун
935,rennen::V,куржтала́ш,катун
936,rennen::V,куржтала́ш,зверун
937,springen::V,тӧршта́ш,хкадарун
938,klettern::V,кӱза́ш,акьахун
939,schaukeln::V,лӱҥгалта́ш,
940,kriechen::V,нушка́ш,капаралди фин
941,schwimmen::V,ия́ш,сирнав авун
942,tauchen::V,шуҥгалта́ш,кьилихъди циз вегьин
943,rudern::V,удыра́ш,кьусуйралди лодка гьалун
944,rudern::V,удыра́ш,цуьруьгъуьлдалди кӏватӏун
945,fahren::V,кудала́ш,фин
946,fliegen::V,чоҥешта́ш,лув гун
947,fliegen::V,чоҥешта́ш,цавай фин
948,gehen::V,кая́ш,фин
949,weggehen::V,кораҥа́ш,хъфин
950,abfahren::V,лекта́ш,фин
951,abfahren::V,лекта́ш,рекье гьатун
952,anhalten::V,чарна́ш,акъвазун
953,hineingehen::V,пура́ш,гьахьун
954,eintreten::V,пура́ш,гьахьун
955,kommen::V,тола́ш,атун
956,ankommen::V,шуа́ш,атун
957,zurückkommen::V,пӧртыла́ш,хтун
958,bleiben::V,кода́ш,амукьун
959,warten::V,вуча́ш,гуьзлемишун
960,erwarten::V,вуча́ш,вил алаз акъвазун
961,suchen::V,кычала́ш,къекъуьн
962,finden::V,муа́ш,жугъун
963,versuchen::V,толаша́ш,алахъун
964,vorbereiten::V,ямдыла́ш,гьазурун
965,lieben::V,йӧрата́ш,кӏан хьун
966,mögen::V,йӧрата́ш,рикӏ ацукьун
967,lachen::V,воштыла́ш,хъуьруьн
968,rühren::V,ку́мыл тарвата́ш,
969,weinen::V,шорта́ш,шехьун
970,schimpfen::V,каргаша́ш,сеперар гун
971,schimpfen::V,каргаша́ш,экъуьгъунар авун
972,sich ärgern::V,сыра́ш,хъел акатун
973,sich fürchten::V,лӱда́ш,кичӏе хьун
974,fürchten::V,лӱда́ш,къурхутмиш хьун
975,fliehen::V,куржа́ш,катун
976,flüchten::V,куржа́ш,катун
977,sehen::V,ужа́ш,акун
978,anschauen::V,онча́ш,вил вегьин
979,ansehen::V,эскера́ш,килигун
980,hören::V,кола́ш,ван хьун
981,zuhören::V,колышта́ш,яб гун
982,probieren::V,тамла́ш,дад акун
983,riechen::V,ӱпшынча́ш,ни чӏугун
984,fühlen::V,шижа́ш,гьисс авун
985,scheinen::V,чуча́ш,
986,zu sehen sein::V,коя́ш,
987,vernehmen::V,кола́ш,
988,frieren::V,кылма́ш,кьун
989,frieren::V,кылма́ш,мекьи хьун
990,tun::V,ышта́ш,авун
991,können::V,мошта́ш,хьун
992,können::V,мошта́ш,акъакьун
993,wollen::V,тӱна́ш,кӏан хьун
994,anfangen::V,тӱҥала́ш,башламишун
995,beenden::V,пытара́ш,куьтягьун
996,aufhören::V,чарна́ш,акъвазун
997,gelingen::V,сай лекта́ш,арадал атун
998,geraten::V,лекта́ш,акъатун
999,öffnen::V,поча́ш,ахъаюн
1000,schließen::V,петыра́ш,акьалун
1001,stellen::V,шында́ш,эцигун
1002,setzen::V,шында́ш,ацукьарун
1003,legen::V,опта́ш,эцигун
1004,legen::V,пышта́ш,эцигун
1005,berühren::V,тӱка́ш,хкӏурун
1006,verbinden::V,пида́ш,гилигун
1007,bedecken::V,леведа́ш,кӏевун
1008,aufhängen::V,сака́ш,куьрсарун
1009,anzünden::V,чӱкта́ш,куькӏуьрун
1010,aufheben::V,нӧлтала́ш,хкажун
1011,zurücklassen::V,кода́ш,тун
1012,verlieren::V,йомдара́ш,квадарун
1013,fallen lassen::V,воза́ш,авадрун
1014,machen::V,ышта́ш,авун
1015,machen::V,ышта́ш,кар авун
1016,herstellen::V,ямдыла́ш,расун
1017,bauen::V,чоҥа́ш,туькӏуьрун
1018,reparieren::V,ачала́ш,расун
1019,verbessern::V,саемда́ш,хъсанрун
1020,ändern::V,весемда́ш,табдил авун
1021,graben::V,кӱнча́ш,эгъуьнун
1022,beugen::V,пӱгырта́ш,акӏажарун
1023,beugen::V,пӱгырта́ш,кангур авун
1024,biegen::V,лывырта́ш,патахъарун
1025,drehen::V,пӱтыра́ш,алчударун
1026,wenden::V,ирала́ш,
1027,umdrehen::V,савырала́ш,элкъуьрун
1028,heben::V,нӧлта́ш,хкажун
1029,hochheben::V,нӧлта́ш,хкажун
1030,ergreifen::V,руалта́ш,агалчна кьун
1031,halten::V,куча́ш,кьун
1032,drücken::V,иша́ш,чуькьуьн
1033,drücken::V,темда́ш,чуькьуьн
1034,schieben::V,шӱкала́ш,хуртӏ гун
1035,kratzen::V,удыра́ш,къадгъунун
1036,lecken::V,нула́ш,мез гун
1037,beißen::V,пура́ш,кӏасун
1038,abreißen::V,кӱрла́ш,галудун
1039,abschneiden::V,пӱчка́ш,атӏун
1040,binden::V,кылда́ш,
1041,stecken::V,шуралта́ш,сухун
1042,brechen::V,тодышта́ш,хун
1043,brechen::V,тодышта́ш,кукӏварун
1044,klopfen::V,кыра́ш,тахъ-тахъ авун
1045,hauen::V,тӱя́ш,ягъун
1046,kleben::V,клеитла́ш,алкӏурун
1047,kleben::V,клеитла́ш,кукӏурун
1048,reiben::V,йыга́ш,тӏушунун
1049,reiben::V,туржала́ш,тӏушунун
1050,streichen::V,шӱра́ш,алтадун
1051,schleifen::V,шума́ш,кӏвенкӏв авун
1052,schleifen::V,яна́ш,кӏвенкӏв авун
1053,schneiden::V,пӱчка́ш,атӏун
1054,rütteln::V,рӱза́ш,къарсурун
1055,schütteln::V,почка́ш,къарсурун
1056,schwenken::V,рӱза́ш,элягъун
1057,schwenken::V,рӱза́ш,галтадун
1058,schütten::V,опта́ш,цун
1059,füllen::V,тема́ш,ацӏурун
1060,einwickeln::V,вӱдыла́ш,кутун
1061,einwickeln::V,вӱдыла́ш,элкъуьрун
1062,tragen::V,нумала́ш,тухун
1063,schleppen::V,шӱдыра́ш,галчӏурун
1064,ziehen::V,шупша́ш,ялун
1065,ziehen::V,шупша́ш,чӏугун
1066,aufbewahren::V,арала́ш,хуьн
1067,werfen::V,шуа́ш,гадрун
1068,werfen::V,кышка́ш,гадрун
1069,fangen::V,куча́ш,кьун
1070,packen::V,руалта́ш,кьун
1071,verstecken::V,тоя́ш,кӏевун
1072,teilen::V,пӧла́ш,паюн
1073,schicken::V,колта́ш,ракъурун
1074,bringen::V,конда́ш,гъун
1075,hinzufügen::V,ешара́ш,алава авун
1076,bekommen::V,нала́ш,къачун
1077,bekommen::V,нала́ш,жугъурун
1078,erhalten::V,нала́ш,къачун
1079,nehmen::V,нала́ш,къачун
1080,wählen::V,сайла́ш,хкягъун
1081,auswählen::V,таҥгла́ш,хкягъун
1082,bewahren::V,сакла́ш,хуьн
1083,behindern::V,чаракла́ш,манийвал авун
1084,verderben::V,пужа́ш,чӏурун
1085,beschädigen::V,пужа́ш,нукьсанвал гун
1086,zerbrechen::V,пудырта́ш,хун
1087,zerreißen::V,кӱрла́ш,къазунун
1088,zerstören::V,шалата́ш,чӏурун
1089,zerstören::V,шалата́ш,барбатӏун
1090,verbrennen::V,йӱлата́ш,ккун
1091,geben::V,пуа́ш,гун
1092,reichen::V,пуа́ш,вугун
1093,reichen::V,пуа́ш,гун
1094,schenken::V,пӧлекла́ш,пишкеш авун
1095,versprechen::V,сӧра́ш,гаф гун
1096,wünschen::V,тылана́ш,дуьа авун
1097,loben::V,мокта́ш,тариф авун
1098,küssen::V,шупшала́ш,темен гун
1099,wiegen::V,рӱпша́ш,эчӏягъун
1100,zudecken::V,леведа́ш,гьалдун
1101,wecken::V,помыжалтара́ш,ахварай авудун
1102,zeigen::V,ончыкта́ш,къалурун
1103,führen::V,вӱда́ш,тухун
1104,lehren::V,туныкта́ш,кӏелиз тун
1105,unterrichten::V,туныкта́ш,тарс гун
1106,aufziehen::V,орышта́ш,тербия гун
1107,aufziehen::V,орышта́ш,тербияламишун
1108,leiten::V,вӱда́ш,идара авун
1109,leiten::V,вуйлата́ш,идара авун
1110,antreiben::V,поктыла́ш,тади кутун
1111,lassen::V,-та́ш,
1112,einladen::V,ӱжа́ш,теклиф авун
1113,vereinigen::V,иктешла́ш,сад авун
1114,besuchen::V,то́лын кая́ш,кьилив атун
1115,treffen::V,вашлия́ш,гьалтун
1116,sich versammeln::V,погына́ш,алтӏушун
1117,sich versammeln::V,чумырга́ш,алтӏушун
1118,spielen::V,мода́ш,къугъун
1119,singen::V,мура́ш,лугьун
1120,singen::V,мура́ш,мани лугьун
1121,tanzen::V,кушта́ш,кьуьл авун
1122,sich trennen::V,ойырла́ш,къакъатун
1123,verlassen::V,кудалта́ш,гъил къачун
1124,retten::V,утара́ш,къутармишун
1125,bewachen::V,орола́ш,хуьн
1126,schützen::V,арала́ш,хуьн
1127,verteidigen::V,арала́ш,хуьн
1128,sich schlagen::V,кредала́ш,кукӏун
1129,schießen::V,лӱя́ш,акъатун
1130,siegen::V,сеҥа́ш,гъалиб хьун
1131,ärgern::V,сырыкта́ш,хъел гъун
1132,ärgern::V,сырыкта́ш,хъел кутун
1133,schlagen::V,пера́ш,ягъун
1134,schlagen::V,пера́ш,галукьарун
1135,treten::V,тошка́ш,кьуьл къекъягъун
1136,treten::V,тошка́ш,кьуьл эцягъун
1137,stechen::V,кера́ш,акьадарун
1138,stoßen::V,шӱкала́ш,эцягъун
1139,stehlen::V,шолышта́ш,чуьнуьхун
1140,stören::V,мешая́ш,хкуьрун
1141,belästigen::V,толаштара́ш,хкуьрун
1142,belästigen::V,толаштара́ш,азият гун
1143,verbergen::V,шылта́ш,далдаламишун
1144,täuschen::V,ондала́ш,алцурарун
1145,täuschen::V,ондала́ш,алцуррун
1146,betrügen::V,ондала́ш,алцурарун
1147,betrügen::V,ондала́ш,гьарамзадавал авун
1148,töten::V,пушта́ш,яна кьин
1149,wohnen::V,ила́ш,дуланмиш хьун
1150,arbeiten::V,пашалана́ш,кӏвалахун
1151,arbeiten::V,пашалана́ш,кӏвалах авун
1152,arbeiten::V,паша́м ышта́ш,кӏвалахун
1153,arbeiten::V,паша́м ышта́ш,кӏвалах авун
1154,sammeln::V,пога́ш,кӏватӏун
1155,pflücken::V,кӱра́ш,атӏун
1156,jagen::V,сонарла́ш,гъуьрч авун
1157,fischen::V,кол куча́ш,гъетер кьун
1158,fassen::V,куча́ш,кьун
1159,hüten::V,кӱта́ш,чӏура хуьн
1160,treiben::V,покта́ш,гьалун
1161,anbinden::V,йолышта́ш,акалун
1162,füttern::V,пукша́ш,ем гун
1163,melken::V,лӱшта́ш,ацун
1164,hacken::V,руа́ш,куьткуьнун
1165,gießen::V,шава́ш,яд гун
1166,reifen::V,кӱа́ш,чурун
1167,reifen::V,кӱа́ш,агакьун
1168,zubereiten::V,ямдыла́ш,гьазурун
1169,kochen::V,шолта́ш,ругун
1170,backen::V,кӱкташ,чурун
1171,braten::V,пуштыла́ш,чурун
1172,braten::V,жаритла́ш,чурун
1173,umrühren::V,луга́ш,какадарун
1174,stricken::V,пида́ш,хурун
1175,nähen::V,урга́ш,цун
1176,färben::V,чиялта́ш,шир ягъун
1177,reinigen::V,эрыкта́ш,михьун
1178,waschen::V,мушка́ш,чуьхуьн
1179,abwischen::V,ӱшта́ш,гуьцӏун
1180,spülen::V,шӱалта́ш,экъуьрун
1181,fegen::V,ӱшта́ш,шуткун
1182,kehren::V,ӱшта́ш,кул алтадун
1183,baden::V,йӱштыла́ш,эхъуьн
1184,sich waschen::V,мушкылта́ш,жендек чуьхуьн
1185,ausziehen::V,кудаша́ш,хутӏунун
1186,ausziehen::V,кудаша́ш,галудун
1187,anziehen::V,чия́ш,алукӏун
1188,sich anziehen::V,чия́ш,алукӏун
1189,sich anziehen::V,чия́ш,парталар алукӏун
1190,kämmen::V,шера́ш,эвягъун
1191,schmücken::V,тӱзата́ш,безетмишун
1192,schmücken::V,тӱзата́ш,гуьрчегарун
1193,schmücken::V,чеверта́ш,безетмишун
1194,schmücken::V,чеверта́ш,гуьрчегарун
1195,sagen::V,ойла́ш,лугьун
1196,sagen::V,каласа́ш,лугьун
1197,sprechen::V,кутыра́ш,рахун
1198,reden::V,мутлана́ш,рахун
1199,sich unterhalten::V,кутыра́ш,ихтилат авун
1200,fragen::V,йода́ш,жузун
1201,bitten::V,йода́ш,тӏалабун
1202,erzählen::V,ойла́ш,ахъаюн
1203,mitteilen::V,увертара́ш,хабар гун
1204,nennen::V,лӱмда́ш,тӏвар гун
1205,rufen::V,ӱжа́ш,эверун
1206,prahlen::V,моктана́ш,яцӏу гафар авун
1207,übersetzen::V,кусара́ш,таржума авун
1208,übersetzen::V,кусара́ш,гафладун
1209,denken::V,шона́ш,фикир авун
1210,glauben::V,ӱшана́ш,агъун
1211,bemerken::V,шижа́ш,фикир гун
1212,erkennen::V,пала́ш,
1213,begreifen::V,ыҥла́ш,гъавурда акьун
1214,verstehen::V,умыла́ш,
1215,lernen::V,тунема́ш,кӏелун
1216,wissen::V,шинча́ш,чир хьун
1217,wissen::V,шинча́ш,чирхьун
1218,sich erinnern an::V,шарна́ш,рикӏел хуьн
1219,vergessen::V,монда́ш,рикӏелай фин
1220,vergessen::V,монда́ш,рикӏелай алатун
1221,messen::V,виса́ш,алцумун
1222,zählen::V,шотла́ш,гьисабун
1223,rechnen::V,шотла́ш,гьисабун
1224,lesen::V,луда́ш,кӏелун
1225,malen::V,сӱретла́ш,кхьин
1226,malen::V,сӱретла́ш,шикилар чӏугун
1227,zeichnen::V,сӱретла́ш,чӏугун
1228,schreiben::V,воза́ш,кхьин
1229,besitzen::V,лия́ш,иеси хьун
1230,kaufen::V,нала́ш,къачун
1231,kaufen::V,нала́ш,маса къачун
1232,verkaufen::V,ужала́ш,гун
1233,verkaufen::V,ужала́ш,маса гун
1234,bezahlen::V,тӱла́ш,къимет гун
1235,bezahlen::V,тӱла́ш,эвезда авун
1236,bezahlen::V,тӱла́ш,гьакъи агакьрун
1237,zahlen::V,тӱла́ш,къимет гун
1238,zahlen::V,тӱла́ш,эвезда авун
1239,zahlen::V,тӱла́ш,гьакъи агакьрун
1240,beherrschen::V,куча́ш,иеси хьун
1241,ertragen::V,турка́ш,таб гун
